energy_ev,total_up,Ag_p_up,Ag_d_up,C_s_up,C_p_up,Fe_p_up,Fe_d_up,Se_s_up,Se_p_up
-3.49074537,10.51166652,1.36553135,4.10418809,0.06802218,0.32113615,1.35432033,2.78971019,0.09223426,3.51455821
-3.48474237,10.71216269,1.38846528,4.20416800,0.07054453,0.32528093,1.38762532,2.81599587,0.09906005,3.56816948
-3.47873937,10.87831067,1.40763679,4.29031375,0.07288300,0.32863293,1.41505451,2.83400554,0.10587047,3.61011076
-3.47273637,11.00711729,1.42288451,4.36107823,0.07500822,0.33117883,1.43613685,2.84327066,0.11255978,3.63964554
-3.46673337,11.09622446,1.43412721,4.41518433,0.07689267,0.33292064,1.45050056,2.84348043,0.11901829,3.65623562
-3.46073037,11.14394245,1.44136325,4.45164802,0.07851114,0.33387457,1.45788287,2.83447916,0.12513502,3.65954569
-3.45472736,11.14927098,1.44466903,4.46979577,0.07984120,0.33406993,1.45813731,2.81626063,0.13080059,3.64944437
-3.44872436,11.11190821,1.44419684,4.46927598,0.08086362,0.33354804,1.45123830,2.78895977,0.13591031,3.62600222
-3.44272136,11.03224770,1.44017216,4.45006408,0.08156275,0.33236133,1.43728276,2.75284237,0.14036730,3.58948673
-3.43671836,10.91136379,1.43289069,4.41246121,0.08192696,0.33057257,1.41648877,2.70829329,0.14408564,3.54035467
-3.43071536,10.75098555,1.42271496,4.35708639,0.08194895,0.32825440,1.38919101,2.65580358,0.14699322,3.47924188
-3.42471236,10.55345975,1.41007055,4.28486221,0.08162603,0.32548894,1.35583335,2.59595707,0.14903431,3.40695083
-3.41870935,10.32170330,1.39544171,4.19699434,0.08096033,0.32236759,1.31695853,2.52941666,0.15017171,3.32443584
-3.41270635,10.05914567,1.37936611,4.09494502,0.07995893,0.31899078,1.27319538,2.45691064,0.15038832,3.23278626
-3.40670335,9.76966194,1.36242841,3.98040118,0.07863389,0.31546767,1.22524382,2.37921911,0.14968809,3.13320760
-3.40070035,9.45749726,1.34525238,3.85523759,0.07700214,0.31191559,1.17385823,2.29716078,0.14809626,3.02700075
-3.39469735,9.12718381,1.32849122,3.72147597,0.07508533,0.30845912,1.11982952,2.21157997,0.14565895,2.91553938
-3.38869435,8.78345151,1.31281589,3.58124071,0.07290946,0.30522871,1.06396657,2.12333410,0.14244202,2.80024585
-3.38269135,8.43113392,1.29890124,3.43671243,0.07050448,0.30235866,1.00707756,2.03328143,0.13852930,2.68256578
-3.37668834,8.07507129,1.28741011,3.29008022,0.06790372,0.29998456,0.94995167,1.94226937,0.13402018,2.56394176
-3.37068534,7.72001270,1.27897542,3.14349390,0.06514327,0.29824000,0.89334185,1.85112311,0.12902683,2.44578670
-3.36468234,7.37051969,1.27418074,2.99901740,0.06226124,0.29725276,0.83794898,1.76063493,0.12367091,2.32945729
-3.35867934,7.03087367,1.27353980,2.85858452,0.05929694,0.29714047,0.78440799,1.67155425,0.11808009,2.21622843
-3.35267634,6.70498986,1.27747579,2.72395817,0.05629010,0.29800589,0.73327625,1.58457849,0.11238450,2.10726918
-3.34667334,6.39634004,1.28630116,2.59669437,0.05327996,0.29993208,0.68502457,1.50034516,0.10671307,2.00362101
-3.34067034,6.10788672,1.30019912,2.47811180,0.05030449,0.30297767,0.64003102,1.41942515,0.10119006,1.90617924
-3.33466733,5.84203077,1.31920769,2.36926792,0.04739953,0.30717240,0.59857762,1.34231762,0.09593186,1.81567812
-3.32866433,5.60057433,1.34320745,2.27094229,0.04459810,0.31251335,0.56085003,1.26944662,0.09104404,1.73268030
-3.32266133,5.38470049,1.37191395,2.18362756,0.04192976,0.31896198,0.52694011,1.20115949,0.08661884,1.65757112
-3.31665833,5.19497053,1.40487554,2.10752840,0.03942002,0.32644235,0.49685118,1.13772725,0.08273315,1.59055805
-3.31065533,5.03133897,1.44147731,2.04256827,0.03709002,0.33484055,0.47050582,1.07934697,0.07944696,1.53167528
-3.30465233,4.89318620,1.48095141,1.98840399,0.03495621,0.34400570,0.44775575,1.02614590,0.07680232,1.48079359
-3.29864932,4.77936756,1.52239390,1.94444741,0.03303023,0.35375233,0.42839355,0.97818748,0.07482284,1.43763495
-3.29264632,4.68827745,1.56478782,1.90989355,0.03131899,0.36386442,0.41216562,0.93547882,0.07351373,1.40179168
-3.28664332,4.61792605,1.60703180,1.88375432,0.02982483,0.37410077,0.39878610,0.89797933,0.07286230,1.37274913
-3.28064032,4.56602627,1.64797344,1.86489655,0.02854581,0.38420171,0.38795094,0.86561037,0.07283896,1.34991147
-3.27463732,4.53008747,1.68644610,1.85208330,0.02747621,0.39389683,0.37935197,0.83826518,0.07339860,1.33262914
-3.26863432,4.50751289,1.72130781,1.84401683,0.02660703,0.40291349,0.37269003,0.81581900,0.07448241,1.32022741
-3.26263132,4.49569698,1.75148065,1.83938207,0.02592664,0.41098579,0.36768711,0.79813865,0.07601996,1.31203445
-3.25662831,4.49211913,1.77598890,1.83688891,0.02542146,0.41786350,0.36409668,0.78509126,0.07793164,1.30740821
-3.25062531,4.49443021,1.79399444,1.83531214,0.02507670,0.42332085,0.36171207,0.77655162,0.08013119,1.30576070
-3.24462231,4.50052884,1.80482772,1.83352765,0.02487705,0.42716442,0.36037252,0.77240784,0.08252850,1.30657894
-3.23861931,4.50862421,1.80801302,1.83054375,0.02480740,0.42924023,0.35996667,0.77256488,0.08503231,1.30944150
-3.23261631,4.51728346,1.80328682,1.82552669,0.02485346,0.42943933,0.36043342,0.77694574,0.08755305,1.31403003
-3.22661331,4.52546154,1.79060854,1.81781951,0.02500236,0.42770196,0.36176020,0.78549014,0.09000543,1.32013541
-3.22061031,4.53251275,1.77016312,1.80695390,0.02524306,0.42401988,0.36397859,0.79815051,0.09231094,1.32765792
-3.21460730,4.53818351,1.74235536,1.79265466,0.02556674,0.41843699,0.36715780,0.81488555,0.09440004,1.33660179
-3.20860430,4.54258694,1.70779632,1.77483689,0.02596698,0.41104798,0.37139605,0.83565141,0.09621399,1.34706406
-3.20260130,4.54616054,1.66728230,1.75359609,0.02643983,0.40199532,0.37681043,0.86039089,0.09770627,1.35921845
-3.19659830,4.54960898,1.62176743,1.72919195,0.02698372,0.39146456,0.38352568,0.88902114,0.09884351,1.37329480
-3.19059530,4.55383465,1.57233090,1.70202634,0.02759920,0.37967818,0.39166244,0.92142051,0.09960599,1.38955514
-3.18459230,4.55985938,1.52014026,1.67261675,0.02828863,0.36688827,0.40132546,0.95741518,0.09998748,1.40826743
-3.17858929,4.56874087,1.46641223,1.64156614,0.02905561,0.35336831,0.41259244,0.99676645,0.09999467,1.42967826
-3.17258629,4.58148788,1.41237251,1.60953070,0.02990443,0.33940431,0.42550406,1.03915960,0.09964603,1.45398581
-3.16658329,4.59897819,1.35921616,1.57718660,0.03083938,0.32528582,0.44005554,1.08419490,0.09897031,1.48131447
-3.16058029,4.62188331,1.30806991,1.54519734,0.03186404,0.31129686,0.45619036,1.13138190,0.09800456,1.51169235
-3.15457729,4.65060344,1.25995769,1.51418282,0.03298056,0.29770733,0.47379636,1.18013734,0.09679196,1.54503291
-3.14857429,4.68521608,1.21577057,1.48469141,0.03418894,0.28476510,0.49270447,1.22978740,0.09537945,1.58112174
-3.14257129,4.72544054,1.17624191,1.45717609,0.03548641,0.27268893,0.51269018,1.27957457,0.09381530,1.61960926
-3.13656828,4.77062036,1.14192855,1.43197545,0.03686690,0.26166266,0.53347778,1.32866911,0.09214669,1.66000983
-3.13056528,4.81972439,1.11319832,1.40930024,0.03832063,0.25183062,0.55474714,1.37618503,0.09041759,1.70170758
-3.12456228,4.87136646,1.09022430,1.38922588,0.03983386,0.24329446,0.57614279,1.42120007,0.08866676,1.74396870
-3.11855928,4.92384306,1.07298554,1.37169097,0.04138885,0.23611154,0.59728490,1.46277905,0.08692624,1.78595991
-3.11255628,4.97518679,1.06127431,1.35650175,0.04296396,0.23029473,0.61778179,1.49999964,0.08522017,1.82677229
-3.10655328,5.02323353,1.05470915,1.34334211,0.04453400,0.22581376,0.63724323,1.53197948,0.08356415,1.86544949
-3.10055028,5.06569987,1.05275332,1.33178858,0.04607073,0.22259792,0.65529403,1.55790343,0.08196507,1.90101907
-3.09454727,5.10026729,1.05473774,1.32132946,0.04754355,0.22053996,0.67158740,1.57704979,0.08042140,1.93252562
-3.08854427,5.12466930,1.05988764,1.31138725,0.04892039,0.21950119,0.68581725,1.58881417,0.07892397,1.95906420
-3.08254127,5.13677746,1.06735170,1.30134325,0.05016859,0.21931734,0.69772910,1.59273006,0.07745706,1.97981245
-3.07653827,5.13468261,1.07623292,1.29056330,0.05125603,0.21980517,0.70712893,1.58848487,0.07599991,1.99406025
-3.07053527,5.11676772,1.08561983,1.27842365,0.05215212,0.22076940,0.71388967,1.57593110,0.07452836,2.00123522
-3.06453227,5.08176935,1.09461709,1.26433566,0.05282894,0.22200987,0.71795499,1.55509181,0.07301664,2.00092339
-3.05852926,5.02882543,1.10237443,1.24776866,0.05326220,0.22332849,0.71934028,1.52616041,0.07143927,1.99288377
-3.05252626,4.95750758,1.10811280,1.22827000,0.05343213,0.22453588,0.71813067,1.48949482,0.06977277,1.97705659
-3.04652326,4.86783702,1.11114711,1.20548145,0.05332429,0.22545741,0.71447636,1.44560635,0.06799730,1.95356473
-3.04052026,4.76028409,1.11090453,1.17915179,0.05293011,0.22593834,0.70858539,1.39514389,0.06609808,1.92270854
-3.03451726,4.63575180,1.10693816,1.14914492,0.05224727,0.22584810,0.70071416,1.33887431,0.06406648,1.88495433
-3.02851426,4.49554488,1.09893542,1.11544358,0.05127990,0.22508339,0.69115636,1.27765995,0.06190086,1.84091725
-3.02251126,4.34132607,1.08672125,1.07814865,0.05003849,0.22357009,0.68023053,1.21243420,0.05960699,1.79133939
-3.01650825,4.17506215,1.07025612,1.03747431,0.04853967,0.22126403,0.66826715,1.14417635,0.05719823,1.73706426
-3.01050525,3.99896228,1.04962930,0.99373948,0.04680575,0.21815055,0.65559564,1.07388664,0.05469533,1.67900882
-3.00450225,3.81541161,1.02504778,0.94735606,0.04486408,0.21424297,0.64253201,1.00256246,0.05212593,1.61813436
-2.99849925,3.62690296,0.99682157,0.89881456,0.04274632,0.20958014,0.62936756,0.93117648,0.04952387,1.55541745
-2.99249625,3.43596951,0.96534635,0.84866793,0.04048764,0.20422319,0.61635938,0.86065741,0.04692823,1.49182230
-2.98649325,3.24512082,0.93108425,0.79751430,0.03812579,0.19825165,0.60372269,0.79187385,0.04438231,1.42827547
-2.98049025,3.05678465,0.89454370,0.74597932,0.03570024,0.19175929,0.59162571,0.72562132,0.04193241,1.36564391
-2.97448724,2.87325614,0.85625954,0.69469883,0.03325136,0.18484965,0.58018692,0.66261287,0.03962666,1.30471699
-2.96848424,2.69665565,0.81677390,0.64430254,0.03081963,0.17763178,0.56947480,0.60347284,0.03751382,1.24619298
-2.96248124,2.52889616,0.77661903,0.59539919,0.02844499,0.17021607,0.55951014,0.54873387,0.03564208,1.19067014
-2.95647824,2.37166024,0.73630231,0.54856363,0.02616636,0.16271056,0.55027041,0.49883651,0.03405798,1.13864235
-2.95047524,2.22638651,0.69629428,0.50432619,0.02402123,0.15521770,0.54169607,0.45413128,0.03280541,1.09049901
-2.94447224,2.09426490,0.65701957,0.46316439,0.02204547,0.14783183,0.53369827,0.41488249,0.03192467,1.04652870
-2.93846923,1.97623948,0.61885115,0.42549711,0.02027326,0.14063713,0.52616746,0.38127348,0.03145171,1.00692590
-2.93246623,1.87301782,0.58210747,0.39168119,0.01873719,0.13370641,0.51898254,0.35341270,0.03141739,0.97180009
-2.92646323,1.78508518,0.54705250,0.36201013,0.01746837,0.12710038,0.51201974,0.33134026,0.03184690,0.94118627
-2.92046023,1.71272212,0.51389805,0.33671473,0.01649678,0.12086750,0.50516100,0.31503452,0.03275931,0.91505629
-2.91445723,1.65602393,0.48280800,0.31596533,0.01585152,0.11504440,0.49830126,0.30441842,0.03416713,0.89333004
-2.90845423,1.61492061,0.45390381,0.29987520,0.01556112,0.10965654,0.49135442,0.29936533,0.03607604,0.87588592
-2.90245123,1.58919601,0.42727086,0.28850476,0.01565379,0.10471920,0.48425754,0.29970428,0.03848468,0.86257009
-2.89644822,1.57850542,0.40296490,0.28186624,0.01615762,0.10023870,0.47697338,0.30522443,0.04138451,0.85320407
-2.89044522,1.58239078,0.38101835,0.27992835,0.01710059,0.09621355,0.46949104,0.31567889,0.04475985,0.84759060
-2.88444222,1.60029316,0.36144584,0.28262069,0.01851048,0.09263573,0.46182494,0.33078786,0.04858792,0.84551761
-2.87843922,1.63156248,0.34424882,0.28983772,0.02041451,0.08949186,0.45401226,0.35024132,0.05283907,0.84676053
-2.87243622,1.67546463,0.32941901,0.30144191,0.02283882,0.08676420,0.44610914,0.37370124,0.05747706,0.85108317
-2.86643322,1.73118633,0.31694063,0.31726617,0.02580773,0.08443165,0.43818592,0.40080370,0.06245956,0.85823754
-2.86043022,1.79783833,0.30679133,0.33711537,0.02934272,0.08247047,0.43032192,0.43116097,0.06773864,0.86796297
-2.85442721,1.87445765,0.29894211,0.36076708,0.03346130,0.08085497,0.42260000,0.46436375,0.07326153,0.87998507
-2.84842421,1.96000946,0.29335629,0.38797153,0.03817561,0.07955804,0.41510133,0.49998370,0.07897135,0.89401484
-2.84242121,2.05338940,0.28998781,0.41845107,0.04349097,0.07855163,0.40790064,0.53757649,0.08480806,0.90974835
-2.83641821,2.15342706,0.28877916,0.45189933,0.04940433,0.07780717,0.40106237,0.57668534,0.09070940,0.92686735
-2.83041521,2.25889098,0.28965922,0.48798019,0.05590277,0.07729591,0.39463763,0.61684513,0.09661198,0.94504081
-2.82441221,2.36849582,0.29254132,0.52632706,0.06296203,0.07698937,0.38866243,0.65758720,0.10245231,0.96392766
-2.81840920,2.48091191,0.29732176,0.56654256,0.07054529,0.07685976,0.38315694,0.69844459,0.10816787,0.98318069
-2.81240620,2.59477729,0.30387907,0.60819902,0.07860218,0.07688039,0.37812587,0.73895785,0.11369818,1.00245136
-2.80640320,2.70871236,0.31207413,0.65083996,0.08706819,0.07702627,0.37355992,0.77868125,0.11898571,1.02139554
-2.80040020,2.82133690,0.32175130,0.69398283,0.09586448,0.07727458,0.36943802,0.81718909,0.12397682,1.03967975
-2.79439720,2.93128914,0.33274064,0.73712308,0.10489822,0.07760533,0.36573027,0.85408223,0.12862245,1.05698773
-2.78839420,3.03724660,0.34486113,0.77973974,0.11406352,0.07800195,0.36240139,0.88899443,0.13287877,1.07302696
-2.78239120,3.13794811,0.35792486,0.82130252,0.12324290,0.07845190,0.35941431,0.92159831,0.13670762,1.08753493
-2.77638819,3.23221636,0.37174204,0.86128023,0.13230935,0.07894722,0.35673387,0.95161097,0.14007681,1.10028480
-2.77038519,3.31898032,0.38612654,0.89915044,0.14112896,0.07948507,0.35433029,0.97879868,0.14296028,1.11109023
-2.76438219,3.39729687,0.40090179,0.93441016,0.14956400,0.08006807,0.35218234,1.00298086,0.14533807,1.11980926
-2.75837919,3.46637067,0.41590657,0.96658700,0.15747642,0.08070458,0.35027987,1.02403286,0.14719621,1.12634707
-2.75237619,3.52557163,0.43100054,0.99525064,0.16473160,0.08140870,0.34862586,1.04188764,0.14852650,1.13065746
-2.74637319,3.57444907,0.44606902,1.02002388,0.17120223,0.08220014,0.34723761,1.05653596,0.14932615,1.13274316
-2.74037019,3.61274184,0.46102664,1.04059293,0.17677215,0.08310377,0.34614718,1.06802531,0.14959746,1.13265477
-2.73436718,3.64038378,0.47581974,1.05671641,0.18133998,0.08414893,0.34540101,1.07645723,0.14934741,1.13048861
-2.72836418,3.65750378,0.49042701,1.06823245,0.18482243,0.08536844,0.34505872,1.08198321,0.14858722,1.12638320
-2.72236118,3.66442027,0.50485839,1.07506358,0.18715702,0.08679729,0.34519105,1.08479912,0.14733201,1.12051484
-2.71635818,3.66162968,0.51915201,1.07721913,0.18830418,0.08847118,0.34587712,1.08513829,0.14560043,1.11309199
-2.71035518,3.64978910,0.53336924,1.07479465,0.18824860,0.09042465,0.34720093,1.08326335,0.14341432,1.10434884
-2.70435218,3.62969333,0.54758799,1.06796855,0.18699975,0.09268917,0.34924742,1.07945720,0.14079843,1.09453814
-2.69834917,3.60224689,0.56189445,1.05699590,0.18459148,0.09529108,0.35209795,1.07401304,0.13778016,1.08392332
-2.69234617,3.56843201,0.57637373,1.04219948,0.18108088,0.09824943,0.35582570,1.06722419,0.13438934,1.07277030
-2.68634317,3.52927366,0.59109983,1.02395870,0.17654628,0.10157397,0.36049087,1.05937374,0.13065801,1.06133910
-2.68034017,3.48580303,0.60612551,1.00269658,0.17108456,0.10526331,0.36613614,1.05072460,0.12662019,1.04987554
-2.67433717,3.43902124,0.62147262,0.97886570,0.16480790,0.10930332,0.37278254,1.04151037,0.12231165,1.03860339
-2.66833417,3.38986483,0.63712366,0.95293349,0.15784017,0.11366596,0.38042601,1.03192738,0.11776966,1.02771723
-2.66233117,3.33917500,0.65301497,0.92536786,0.15031302,0.11830861,0.38903486,1.02212839,0.11303270,1.01737659
-2.65632816,3.28767228,0.66903236,0.89662368,0.14236194,0.12317398,0.39854848,1.01221835,0.10814010,1.00770144
-2.65032516,3.23593802,0.68500936,0.86713090,0.13412249,0.12819069,0.40887745,1.00225243,0.10313176,0.99876969
-2.64432216,3.18440432,0.70072862,0.83728484,0.12572668,0.13327444,0.41990518,0.99223659,0.09804770,0.99061681
-2.63831916,3.13335286,0.71592646,0.80743914,0.11729997,0.13833004,0.43149131,0.98213090,0.09292773,0.98323789
-2.63231616,3.08292347,0.73030066,0.77790163,0.10895864,0.14325384,0.44347676,0.97185535,0.08781106,0.97659227
-2.62631316,3.03313202,0.74352109,0.74893339,0.10080785,0.14793698,0.45569045,0.96129826,0.08273598,0.97061071
-2.62031016,2.98389714,0.75524297,0.72075076,0.09294038,0.15226889,0.46795747,0.95032678,0.07773953,0.96520503
-2.61430715,2.93507462,0.76512203,0.69353023,0.08543599,0.15614128,0.48010848,0.93879914,0.07285729,0.96027984
-2.60830415,2.88649765,0.77283087,0.66741580,0.07836138,0.15945215,0.49198986,0.92657804,0.06812326,0.95574594
-2.60230115,2.83802087,0.77807574,0.64252821,0.07177080,0.16210989,0.50347433,0.91354461,0.06356974,0.95153486
-2.59629815,2.78956582,0.78061285,0.61897547,0.06570707,0.16403708,0.51447130,0.89961207,0.05922743,0.94761367
-2.59029515,2.74116508,0.78026327,0.59686393,0.06020298,0.16517399,0.52493656,0.88473849,0.05512547,0.94399931
-2.58429215,2.69300239,0.77692569,0.57630918,0.05528292,0.16548145,0.53488063,0.86893779,0.05129165,0.94077167
-2.57828914,2.64544633,0.77058627,0.55744597,0.05096465,0.16494305,0.54437527,0.85228842,0.04775263,0.93808430
-2.57228614,2.59907501,0.76132493,0.54043657,0.04726106,0.16356655,0.55355754,0.83493902,0.04453417,0.93617218
-2.56628314,2.55469003,0.74931782,0.52547677,0.04418174,0.16138434,0.56263116,0.81711077,0.04166138,0.93535567
-2.56028014,2.51331822,0.73483566,0.51279929,0.04173441,0.15845304,0.57186474,0.79909597,0.03915888,0.93604013
-2.55427714,2.47620025,0.71823793,0.50267405,0.03992596,0.15485220,0.58158669,0.78125291,0.03705091,0.93871085
-2.54827414,2.44476601,0.69996329,0.49540510,0.03876312,0.15068210,0.59217699,0.76399703,0.03536131,0.94392304
-2.54227114,2.42059734,0.68051645,0.49132439,0.03825275,0.14606088,0.60405574,0.74778871,0.03411338,0.95228718
-2.53626813,2.40537890,0.66045220,0.49078228,0.03840165,0.14112093,0.61766899,0.73311808,0.03332955,0.96444977
-2.53026513,2.40083938,0.64035727,0.49413526,0.03921596,0.13600494,0.63347225,0.72048753,0.03303088,0.98107036
-2.52426213,2.40868483,0.62083079,0.50173120,0.04070019,0.13086154,0.65191222,0.71039258,0.03323640,1.00279547
-2.51825913,2.43052713,0.60246429,0.51389287,0.04285590,0.12584083,0.67340756,0.70330199,0.03396226,1.03023046
-2.51225613,2.46781034,0.58582202,0.53090028,0.04568013,0.12109000,0.69832934,0.69963787,0.03522072,1.06391045
-2.50625313,2.52173813,0.57142245,0.55297267,0.04916368,0.11674908,0.72698216,0.69975678,0.03701908,1.10427151
-2.50025013,2.59320541,0.55972171,0.58025094,0.05328934,0.11294711,0.75958647,0.70393248,0.03935848,1.15162334
-2.49424712,2.68273724,0.55109956,0.61278144,0.05803019,0.10979875,0.79626314,0.71234120,0.04223271,1.20612478
-2.48824412,2.79043779,0.54584849,0.65050186,0.06334808,0.10740146,0.83702081,0.72505000,0.04562710,1.26776309
-2.48224112,2.91595184,0.54416621,0.69323000,0.06919239,0.10583338,0.88174660,0.74200872,0.04951750,1.33633819
-2.47623812,3.05844081,0.54615177,0.74065622,0.07549927,0.10515183,0.93020073,0.76304595,0.05386943,1.41145270
-2.47023512,3.21657486,0.55180547,0.79234006,0.08219125,0.10539263,0.98201530,0.78786905,0.05863757,1.49250823
-2.46423212,3.38854186,0.56103227,0.84771141,0.08917760,0.10657001,1.03669738,0.81606851,0.06376548,1.57870860
-2.45822911,3.57207360,0.57364857,0.90607669,0.09635513,0.10867726,1.09363644,0.84712617,0.06918582,1.66906976
-2.45222611,3.76448865,0.58939193,0.96662984,0.10360974,0.11168798,1.15211589,0.88042740,0.07482086,1.76243672
-2.44622311,3.96275098,0.60793332,1.02846824,0.11081858,0.11555785,1.21132842,0.91527649,0.08058358,1.85750659
-2.44022011,4.16354252,0.62889121,1.09061289,0.11785271,0.12022693,1.27039471,0.95091490,0.08637908,1.95285755
-2.43421711,4.36334734,0.65184694,1.15203260,0.12458038,0.12562219,1.32838484,0.98654169,0.09210649,2.04698253
-2.42821411,4.55854474,0.67636066,1.21167107,0.13087056,0.13166042,1.38434176,1.02133542,0.09766131,2.13832669
-2.42221111,4.74550798,0.70198724,1.26847619,0.13659678,0.13825120,1.43730602,1.05447673,0.10293793,2.22532736
-2.41620810,4.92070527,0.72829137,1.32143028,0.14164108,0.14529993,1.48634099,1.08517094,0.10783252,2.30645527
-2.41020510,5.08079931,0.75486143,1.36958023,0.14589783,0.15271080,1.53055763,1.11266986,0.11224595,2.38025538
-2.40420210,5.22274184,0.78132139,1.41206626,0.14927731,0.16038955,1.56913818,1.13629208,0.11608677,2.44538620
-2.39819910,5.34385982,0.80734063,1.44814816,0.15170891,0.16824599,1.60135774,1.15544117,0.11927405,2.50065596
-2.39219610,5.44193016,0.83264108,1.47722803,0.15314374,0.17619621,1.62660334,1.16962122,0.12173996,2.54505462
-2.38619310,5.51524036,0.85700185,1.49886843,0.15355662,0.18416442,1.64438961,1.17844930,0.12343209,2.57778047
-2.38019010,5.56263307,0.88026110,1.51280542,0.15294722,0.19208431,1.65437076,1.18166442,0.12431517,2.59826054
-2.37418709,5.58353333,0.90231551,1.51895590,0.15134045,0.19990013,1.65634850,1.17913301,0.12437239,2.60616410
-2.36818409,5.57795777,0.92311751,1.51741907,0.14878606,0.20756726,1.65027563,1.17085062,0.12360605,2.60140898
-2.36218109,5.54650605,0.94267075,1.50847210,0.14535734,0.21505249,1.63625531,1.15694017,0.12203758,2.58416056
-2.35617809,5.49033544,0.96102423,1.49256031,0.14114924,0.22233396,1.61453620,1.13764674,0.11970701,2.55482366
-2.35017509,5.41112005,0.97826569,1.47028249,0.13627570,0.22940094,1.58550362,1.11332933,0.11667173,2.51402784
-2.34417209,5.31099682,0.99451471,1.44237196,0.13086665,0.23625331,1.54966719,1.08444994,0.11300486,2.46260672
-2.33816908,5.19250087,1.00991615,1.40967455,0.12506449,0.24290110,1.50764550,1.05156045,0.10879298,2.40157234
-2.33216608,5.05849287,1.02463421,1.37312422,0.11902047,0.24936388,1.46014834,1.01528783,0.10413366,2.33208556
-2.32616308,4.91208150,1.03884754,1.33371745,0.11289093,0.25567022,1.40795722,0.97631813,0.09913269,2.25542368
-2.32016008,4.75654364,1.05274548,1.29248740,0.10683360,0.26185712,1.35190480,0.93537984,0.09390112,2.17294639
-2.31415708,4.59524505,1.06652557,1.25047869,0.10100411,0.26796961,1.29285402,0.89322712,0.08855235,2.08606141
-2.30815408,4.43156385,1.08039211,1.20872353,0.09555269,0.27406020,1.23167753,0.85062328,0.08319932,1.99619070
-2.30215108,4.26881872,1.09455552,1.16821980,0.09062127,0.28018849,1.16923797,0.80832498,0.07795186,1.90473837
-2.29614807,4.11020323,1.10923221,1.12991156,0.08634086,0.28642053,1.10636982,0.76706742,0.07291431,1.81306114
-2.29014507,3.95872741,1.12464436,1.09467208,0.08282935,0.29282820,1.04386303,0.72755079,0.06818349,1.72244192
-2.28414207,3.81716712,1.14101926,1.06328967,0.08018962,0.29948830,0.98244901,0.69042815,0.06384705,1.63406713
-2.27813907,3.68802146,1.15858770,1.03645605,0.07850803,0.30648134,0.92278896,0.65629495,0.05998221,1.54900803
-2.27213607,3.57347811,1.17758104,1.01475735,0.07785315,0.31389019,0.86546494,0.62568002,0.05665487,1.46820621
-2.26613307,3.47538637,1.19822660,0.99866731,0.07827474,0.32179821,0.81097353,0.59903837,0.05391915,1.39246325
-2.26013007,3.39523753,1.22074151,0.98854265,0.07980303,0.33028730,0.75972212,0.57674553,0.05181720,1.32243448
-2.25412706,3.33415216,1.24532475,0.98462031,0.08244809,0.33943551,0.71202768,0.55909349,0.05037940,1.25862666
-2.24812406,3.29287396,1.27214798,0.98701639,0.08619950,0.34931469,0.66811793,0.54628822,0.04962476,1.20139917
-2.24212106,3.27176991,1.30134535,0.99572687,0.09102606,0.35998795,0.62813452,0.53844874,0.04956151,1.15096861
-2.23611806,3.27083657,1.33300309,1.01062976,0.09687595,0.37150735,0.59213817,0.53560765,0.05018791,1.10741622
-2.23011506,3.28971242,1.36714936,1.03148905,0.10367688,0.38391174,0.56011536,0.53771311,0.05149308,1.07069799
-2.22411206,3.32769627,1.40374537,1.05796024,0.11133683,0.39722505,0.53198637,0.54463230,0.05345793,1.04065694
-2.21810905,3.38377164,1.44267836,1.08959774,0.11974490,0.41145508,0.50761434,0.55615634,0.05605609,1.01703722
-2.21210605,3.45663706,1.48375719,1.12586397,0.12877279,0.42659290,0.48681509,0.57200654,0.05925484,0.99949971
-2.20610305,3.54474200,1.52671111,1.16614047,0.13827659,0.44261289,0.46936748,0.59184210,0.06301593,0.98763865
-2.20010005,3.64632806,1.57119202,1.20974067,0.14809913,0.45947348,0.45502382,0.61526905,0.06729643,0.98099895
-2.19409705,3.75947461,1.61678053,1.25592437,0.15807284,0.47711846,0.44352042,0.64185046,0.07204940,0.97909372
-2.18809405,3.88214801,1.66299550,1.30391354,0.16802297,0.49547886,0.43458757,0.67111766,0.07722454,0.98142165
-2.18209105,4.01225305,1.70930695,1.35290921,0.17777132,0.51447506,0.42795914,0.70258238,0.08276868,0.98748362
-2.17608804,4.14768527,1.75515166,1.40210881,0.18714025,0.53401927,0.42338119,0.73574952,0.08862627,0.99679838
-2.17008504,4.28638238,1.79995068,1.45072367,0.19595686,0.55401779,0.42061963,0.77013030,0.09473970,1.00891650
-2.16408204,4.42637310,1.84312795,1.49799577,0.20405725,0.57437318,0.41946662,0.80525544,0.10104958,1.02343253
-2.15807904,4.56582165,1.88412887,1.54321343,0.21129066,0.59498594,0.41974551,0.84068807,0.10749498,1.03999476
-2.15207604,4.70306629,1.92243805,1.58572522,0.21752338,0.61575566,0.42131432,0.87603591,0.11401358,1.05831237
-2.14607304,4.83665040,1.95759509,1.62495161,0.22264215,0.63658143,0.42406757,0.91096244,0.12054189,1.07815977
-2.14007004,4.96534519,1.98920758,1.66039395,0.22655702,0.65736166,0.42793653,0.94519661,0.12701536,1.09937799
-2.13406703,5.08816305,2.01696083,1.69164052,0.22920350,0.67799304,0.43288775,0.97854077,0.13336867,1.12187311
-2.12806403,5.20436146,2.04062362,1.71836953,0.23054384,0.69836905,0.43892017,1.01087645,0.13953591,1.14561177
