energy_ev,total_up,Au_p_up,Au_d_up,C_s_up,C_p_up,Ca_p_up,Ca_d_up,S_s_up,S_p_up
0.21910955,3.30172659,2.05732712,0.67266511,0.11854732,1.16488085,0.00287901,0.00000000,0.04012970,0.53755483
0.22511256,3.27489852,2.03257952,0.66964379,0.12408466,1.15285894,0.00278767,0.00000000,0.03899202,0.53628728
0.23111556,3.23778515,1.99950911,0.66454792,0.12977004,1.13595690,0.00270310,0.00000000,0.03780059,0.53378971
0.23711856,3.19095903,1.95840688,0.65751012,0.13566353,1.11435825,0.00262519,0.00000000,0.03655700,0.53019262
0.24312156,3.13534381,1.90980029,0.64873456,0.14183003,1.08838343,0.00255396,0.00000000,0.03526667,0.52568342
0.24912456,3.07219195,1.85444067,0.63849148,0.14833668,1.05848176,0.00248958,0.00000000,0.03393897,0.52050217
0.25512756,3.00304888,1.79328159,0.62710919,0.15525028,1.02521837,0.00243238,0.00000000,0.03258698,0.51493536
0.26113057,2.92970574,1.72744943,0.61496377,0.16263451,0.98925677,0.00238287,0.00000000,0.03122719,0.50930793
0.26713357,2.85414345,1.65820787,0.60246721,0.17054740,0.95133818,0.00234167,0.00000000,0.02987907,0.50397409
0.27313657,2.77847086,1.58691813,0.59005442,0.17903899,0.91225841,0.00230953,0.00000000,0.02856448,0.49930721
0.27913957,2.70485999,1.51499691,0.57816990,0.18814934,0.87284364,0.00228729,0.00000000,0.02730696,0.49568934
0.28514257,2.63548137,1.44387390,0.56725453,0.19790698,0.83392599,0.00227584,0.00000000,0.02613111,0.49350068
0.29114557,2.57244181,1.37495070,0.55773294,0.20832792,0.79632008,0.00227607,0.00000000,0.02506181,0.49310945
0.29714857,2.51772694,1.30956264,0.55000207,0.21941502,0.76080110,0.00228887,0.00000000,0.02412348,0.49486226
0.30315158,2.47314983,1.24894466,0.54442096,0.23115791,0.72808543,0.00231505,0.00000000,0.02333941,0.49907533
0.30915458,2.44030688,1.19420215,0.54130214,0.24353327,0.69881396,0.00235533,0.00000000,0.02273110,0.50602647
0.31515758,2.42054135,1.14628717,0.54090454,0.25650532,0.67353851,0.00241031,0.00000000,0.02231766,0.51594802
0.32116058,2.41491436,1.10598030,0.54342794,0.27002655,0.65271141,0.00248041,0.00000000,0.02211525,0.52902043
0.32716358,2.42418310,1.07387791,0.54900879,0.28403841,0.63667813,0.00256586,0.00000000,0.02213663,0.54536674
0.33316658,2.44878555,1.05038462,0.55771733,0.29847190,0.62567279,0.00266668,0.00000000,0.02239078,0.56504760
0.33916958,2.48883087,1.03571029,0.56955571,0.31324800,0.61981619,0.00278262,0.00000000,0.02288250,0.58805683
0.34517259,2.54409497,1.02987120,0.58445711,0.32827779,0.61911620,0.00291318,0.00000000,0.02361227,0.61431774
0.35117559,2.61402058,1.03269476,0.60228559,0.34346236,0.62347013,0.00305754,0.00000000,0.02457596,0.64367991
0.35717859,2.69772171,1.04382733,0.62283683,0.35869242,0.63266878,0.00321460,0.00000000,0.02576482,0.67591693
0.36318159,2.79399262,1.06274476,0.64583961,0.37384778,0.64640219,0.00338291,0.00000000,0.02716548,0.71072516
0.36918459,2.90132154,1.08876545,0.67095838,0.38879682,0.66426674,0.00356070,0.00000000,0.02875999,0.74772380
0.37518759,3.01790986,1.12106576,0.69779677,0.40339606,0.68577377,0.00374589,0.00000000,0.03052612,0.78645673
0.38119060,3.14169762,1.15869774,0.72590263,0.41749011,0.71035960,0.00393606,0.00000000,0.03243765,0.82639637
0.38719360,3.27039587,1.20060923,0.75477444,0.43091218,0.73739705,0.00412852,0.00000000,0.03446484,0.86694998
0.39319660,3.40152669,1.24566621,0.78386956,0.44348517,0.76620841,0.00432034,0.00000000,0.03657503,0.90746845
0.39919960,3.53247112,1.29267750,0.81261422,0.45502381,0.79608000,0.00450837,0.00000000,0.03873337,0.94725805
0.40520260,3.66052481,1.34042144,0.84041535,0.46533753,0.82627794,0.00468934,0.00000000,0.04090362,0.98559475
0.41120560,3.78296070,1.38767428,0.86667412,0.47423449,0.85606515,0.00485991,0.00000000,0.04304914,1.02174114
0.41720860,3.89709752,1.43323977,0.89080084,0.48152638,0.88471918,0.00501679,0.00000000,0.04513381,1.05496554
0.42321161,4.00037205,1.47597908,0.91223098,0.48703407,0.91155030,0.00515680,0.00000000,0.04712313,1.08456255
0.42921461,4.09041264,1.51484028,0.93044151,0.49059373,0.93591942,0.00527699,0.00000000,0.04898522,1.10987454
0.43521761,4.16511119,1.54888616,0.94496714,0.49206336,0.95725507,0.00537472,0.00000000,0.05069178,1.13031301
0.44122061,4.22269014,1.57731931,0.95541561,0.49132911,0.97506878,0.00544777,0.00000000,0.05221902,1.14537891
0.44722361,4.26176135,1.59950338,0.96148132,0.48831131,0.98896808,0.00549443,0.00000000,0.05354833,1.15468098
0.45322661,4.28137364,1.61497927,0.96295649,0.48296966,0.99866654,0.00551354,0.00000000,0.05466686,1.15795100
0.45922961,4.28104615,1.62347550,0.95973939,0.47530730,1.00399015,0.00550459,0.00000000,0.05556786,1.15505537
0.46523262,4.26078548,1.62491199,0.95183893,0.46537358,1.00487977,0.00546768,0.00000000,0.05625075,1.14600199
0.47123562,4.22108512,1.61939692,0.93937529,0.45326508,1.00138931,0.00540361,0.00000000,0.05672097,1.13094227
0.47723862,4.16290674,1.60721661,0.92257662,0.43912494,0.99367970,0.00531380,0.00000000,0.05698956,1.11016783
0.48324162,4.08764377,1.58881889,0.90177156,0.42314043,0.98200879,0.00520027,0.00000000,0.05707253,1.08410205
0.48924462,3.99706875,1.56479050,0.87737815,0.40553874,0.96671783,0.00506561,0.00000000,0.05698998,1.05328680
0.49524762,3.89326681,1.53582974,0.84988941,0.38658121,0.94821488,0.00491281,0.00000000,0.05676510,1.01836471
0.50125063,3.77855823,1.50271554,0.81985634,0.36655621,0.92695628,0.00474526,0.00000000,0.05642306,0.98005810
0.50725363,3.65541394,1.46627456,0.78786906,0.34577106,0.90342695,0.00456655,0.00000000,0.05598985,0.93914514
0.51325663,3.52636768,1.42734780,0.75453702,0.32454322,0.87812046,0.00438044,0.00000000,0.05549105,0.89643465
0.51925963,3.39392901,1.38675848,0.72046901,0.30319125,0.85152003,0.00419063,0.00000000,0.05495078,0.85274036
0.52526263,3.26050102,1.34528241,0.68625410,0.28202580,0.82408127,0.00400077,0.00000000,0.05439068,0.80885590
0.53126563,3.12830621,1.30362248,0.65244403,0.26134119,0.79621737,0.00381423,0.00000000,0.05382909,0.76553141
0.53726863,2.99932345,1.26238797,0.61953792,0.24140770,0.76828751,0.00363408,0.00000000,0.05328045,0.72345277
0.54327164,2.87523827,1.22207960,0.58796967,0.22246500,0.74058883,0.00346300,0.00000000,0.05275485,0.68322401
0.54927464,2.75740777,1.18308061,0.55809864,0.20471679,0.71335206,0.00330319,0.00000000,0.05225787,0.64535359
0.55527764,2.64684084,1.14565386,0.53020351,0.18832699,0.68674088,0.00315635,0.00000000,0.05179062,0.61024471
0.56128064,2.54419336,1.10994471,0.50447962,0.17341734,0.66085476,0.00302366,0.00000000,0.05135003,0.57818986
0.56728364,2.44977755,1.07598897,0.48103940,0.16006651,0.63573476,0.00290575,0.00000000,0.05092925,0.54936952
0.57328664,2.36358375,1.04372519,0.45991587,0.14831070,0.61137175,0.00280275,0.00000000,0.05051827,0.52385462
0.57928964,2.28531285,1.01301026,0.44106859,0.13814555,0.58771646,0.00271430,0.00000000,0.05010462,0.50161265
0.58529265,2.21441692,0.98363721,0.42439178,0.12952922,0.56469053,0.00263962,0.00000000,0.04967412,0.48251667
0.59129565,2.15014570,0.95535421,0.40972405,0.12238645,0.54219796,0.00257752,0.00000000,0.04921175,0.46635675
0.59729865,2.09159652,0.92788369,0.39685922,0.11661353,0.52013621,0.00252654,0.00000000,0.04870235,0.45285331
0.60330165,2.03776534,0.90094064,0.38555773,0.11208369,0.49840641,0.00248493,0.00000000,0.04813144,0.44167168
0.60930465,1.98759692,0.87424938,0.37555829,0.10865301,0.47692229,0.00245083,0.00000000,0.04748587,0.43243732
0.61530765,1.94003229,0.84755818,0.36658913,0.10616643,0.45561738,0.00242224,0.00000000,0.04675440,0.42475115
0.62131066,1.89405214,0.82065131,0.35837877,0.10446377,0.43445040,0.00239719,0.00000000,0.04592821,0.41820452
0.62731366,1.84871514,0.79335837,0.35066579,0.10338553,0.41340869,0.00237374,0.00000000,0.04500121,0.41239330
0.63331666,1.80319020,0.76556067,0.34320750,0.10277834,0.39250978,0.00235008,0.00000000,0.04397034,0.40693089
0.63931966,1.75678245,0.73719508,0.33578730,0.10249991,0.37180132,0.00232456,0.00000000,0.04283566,0.40145961
0.64532266,1.70895267,0.70825512,0.32822061,0.10242331,0.35135941,0.00229577,0.00000000,0.04160041,0.39566044
0.65132566,1.65933006,0.67878995,0.32035936,0.10244059,0.33128583,0.00226257,0.00000000,0.04027093,0.38926081
0.65732866,1.60771868,0.64890134,0.31209490,0.10246548,0.31170431,0.00222407,0.00000000,0.03885651,0.38204041
0.66333167,1.55409779,0.61873903,0.30335953,0.10243536,0.29275613,0.00217973,0.00000000,0.03736915,0.37383486
0.66933467,1.49861648,0.58849490,0.29412649,0.10231217,0.27459541,0.00212929,0.00000000,0.03582328,0.36453739
0.67533767,1.44158306,0.55839601,0.28440869,0.10208251,0.25738421,0.00207281,0.00000000,0.03423542,0.35409848
0.68134067,1.38344979,0.52869714,0.27425611,0.10175683,0.24128767,0.00201063,0.00000000,0.03262375,0.34252371
0.68734367,1.32479349,0.49967273,0.26375217,0.10136771,0.22646934,0.00194339,0.00000000,0.03100776,0.32986987
0.69334667,1.26629275,0.47160865,0.25300905,0.10096736,0.21308670,0.00187191,0.00000000,0.02940773,0.31623959
0.69934967,1.20870233,0.44479388,0.24216236,0.10062449,0.20128704,0.00179726,0.00000000,0.02784431,0.30177489
0.70535268,1.15282566,0.41951227,0.23136506,0.10042047,0.19120356,0.00172061,0.00000000,0.02633804,0.28664970
0.71135568,1.09948614,0.39603457,0.22078119,0.10044515,0.18295189,0.00164328,0.00000000,0.02490889,0.27106194
0.71735868,1.04949816,0.37461083,0.21057931,0.10079231,0.17662686,0.00156660,0.00000000,0.02357582,0.25522522
0.72336168,1.00363873,0.35546330,0.20092606,0.10155503,0.17229960,0.00149191,0.00000000,0.02235636,0.23936074
0.72936468,0.96262067,0.33878013,0.19198007,0.10282103,0.17001504,0.00142052,0.00000000,0.02126621,0.22368948
0.73536768,0.92706811,0.32470981,0.18388631,0.10466829,0.16978977,0.00135361,0.00000000,0.02031896,0.20842510
0.74137069,0.89749547,0.31335674,0.17677115,0.10716108,0.17161040,0.00129225,0.00000000,0.01952579,0.19376770
0.74737369,0.87429027,0.30477799,0.17073838,0.11034646,0.17543248,0.00123733,0.00000000,0.01889533,0.17989872
0.75337669,0.85770093,0.29898140,0.16586613,0.11425162,0.18118010,0.00118954,0.00000000,0.01843354,0.16697697
0.75937969,0.84782967,0.29592524,0.16220505,0.11888196,0.18874633,0.00114935,0.00000000,0.01814370,0.15513605
0.76538269,0.84463116,0.29551944,0.15977750,0.12422016,0.19799454,0.00111703,0.00000000,0.01802653,0.14448294
0.77138569,0.84791688,0.29762853,0.15857811,0.13022622,0.20876074,0.00109261,0.00000000,0.01808038,0.13509798
0.77738869,0.85736521,0.30207621,0.15857539,0.13683854,0.22085696,0.00107589,0.00000000,0.01830151,0.12703586
0.78339170,0.87253693,0.30865150,0.15971440,0.14397602,0.23407576,0.00106650,0.00000000,0.01868441,0.12032766
0.78939470,0.89289540,0.31711637,0.16192043,0.15154107,0.24819575,0.00106388,0.00000000,0.01922231,0.11498373
0.79539770,0.91783090,0.32721448,0.16510338,0.15942345,0.26298800,0.00106734,0.00000000,0.01990759,0.11099706
0.80140070,0.94668779,0.33868093,0.16916272,0.16750476,0.27822322,0.00107608,0.00000000,0.02073228,0.10834704
0.80740370,0.97879348,0.35125241,0.17399272,0.17566341,0.29367940,0.00108921,0.00000000,0.02168856,0.10700332
0.81340670,1.01348785,0.36467745,0.17948778,0.18377987,0.30914966,0.00110585,0.00000000,0.02276923,0.10692952
0.81940970,1.05015164,0.37872635,0.18554742,0.19174185,0.32444991,0.00112509,0.00000000,0.02396804,0.10808655
0.82541271,1.08823238,0.39320012,0.19208095,0.19944924,0.33942594,0.00114609,0.00000000,0.02528003,0.11043540
0.83141571,1.12726658,0.40793819,0.19901123,0.20681857,0.35395954,0.00116808,0.00000000,0.02670171,0.11393922
0.83741871,1.16689697,0.42282422,0.20627759,0.21378661,0.36797336,0.00119041,0.00000000,0.02823106,0.11856454
0.84342171,1.20688363,0.43778982,0.21383763,0.22031317,0.38143402,0.00121253,0.00000000,0.02986745,0.12428158
0.84942471,1.24710855,0.45281590,0.22166774,0.22638261,0.39435339,0.00123404,0.00000000,0.03161139,0.13106375
0.85542771,1.28757304,0.46793133,0.22976243,0.23200420,0.40678768,0.00125469,0.00000000,0.03346411,0.13888612
0.86143072,1.32838810,0.48320911,0.23813237,0.23721124,0.41883443,0.00127436,0.00000000,0.03542703,0.14772334
0.86743372,1.36975814,0.49875998,0.24680129,0.24205886,0.43062739,0.00129306,0.00000000,0.03750112,0.15754674
0.87343672,1.41195882,0.51472381,0.25580196,0.24662067,0.44232934,0.00131091,0.00000000,0.03968619,0.16832121
0.87943972,1.45531011,0.53125922,0.26517135,0.25098453,0.45412337,0.00132812,0.00000000,0.04198018,0.18000175
0.88544272,1.50014608,0.54853175,0.27494534,0.25524739,0.46620278,0.00134493,0.00000000,0.04437841,0.19253013
0.89144572,1.54678306,0.56670137,0.28515331,0.25950971,0.47876024,0.00136164,0.00000000,0.04687298,0.20583189
0.89744872,1.59548791,0.58590987,0.29581282,0.26386964,0.49197658,0.00137851,0.00000000,0.04945221,0.21981387
0.90345173,1.64644825,0.60626877,0.30692484,0.26841725,0.50600996,0.00139578,0.00000000,0.05210025,0.23436257
0.90945473,1.69974638,0.62784859,0.31846974,0.27322920,0.52098581,0.00141362,0.00000000,0.05479701,0.24934342
0.91545773,1.75533848,0.65066976,0.33040435,0.27836399,0.53698809,0.00143208,0.00000000,0.05751809,0.26460125
0.92146073,1.81304019,0.67469602,0.34266023,0.28385816,0.55405248,0.00145113,0.00000000,0.06023520,0.27996193
0.92746373,1.87251968,0.69983047,0.35514338,0.28972353,0.57216156,0.00147060,0.00000000,0.06291660,0.29523520
0.93346673,1.93329856,0.72591453,0.36773533,0.29594564,0.59124257,0.00149020,0.00000000,0.06552794,0.31021868
0.93946973,1.99476068,0.75273003,0.38029566,0.30248346,0.61116756,0.00150952,0.00000000,0.06803319,0.32470291
0.94547274,2.05616858,0.78000419,0.39266583,0.30927027,0.63175615,0.00152806,0.00000000,0.07039578,0.33847722
0.95147574,2.11668664,0.80741738,0.40467406,0.31621573,0.65278065,0.00154522,0.00000000,0.07257983,0.35133622
0.95747874,2.17540984,0.83461331,0.41614116,0.32320896,0.67397329,0.00156035,0.00000000,0.07455148,0.36308665
0.96348174,2.23139692,0.86121109,0.42688694,0.33012236,0.69503527,0.00157279,0.00000000,0.07628013,0.37355423
0.96948474,2.28370611,0.88681872,0.43673689,0.33681616,0.71564722,0.00158189,0.00000000,0.07773970,0.38259034
0.97548774,2.33143198,0.91104746,0.44552886,0.34314315,0.73548056,0.00158707,0.00000000,0.07890976,0.39007809
0.98149075,2.37374176,0.93352637,0.45311946,0.34895373,0.75420932,0.00158782,0.00000000,0.07977645,0.39593770
0.98749375,2.40990961,0.95391652,0.45938990,0.35410071,0.77152197,0.00158381,0.00000000,0.08033323,0.40013085
0.99349675,2.43934759,0.97192446,0.46425100,0.35844390,0.78713289,0.00157484,0.00000000,0.08058145,0.40266392
0.99949975,2.46163218,0.98731428,0.46764732,0.36185419,0.80079292,0.00156092,0.00000000,0.08053060,0.40359004
1.00550275,2.47652567,0.99991816,0.46956020,0.36421712,0.81229887,0.00154228,0.00000000,0.08019841,0.40300982
1.01150575,2.48399179,1.00964486,0.47000970,0.36543574,0.82150171,0.00151938,0.00000000,0.07961067,0.40107090
1.01750875,2.48420546,1.01648623,0.46905548,0.36543277,0.82831310,0.00149291,0.00000000,0.07880086,0.39796625
1.02351176,2.47755649,1.02052134,0.46679650,0.36415217,0.83271034,0.00146380,0.00000000,0.07780964,0.39393144
1.02951476,2.46464742,1.02191844,0.46336981,0.36155992,0.83473957,0.00143320,0.00000000,0.07668413,0.38924085
1.03551776,2.44628588,1.02093448,0.45894838,0.35764432,0.83451707,0.00140246,0.00000000,0.07547718,0.38420307
1.04152076,2.42347157,1.01791234,0.45373809,0.35241572,0.83222897,0.00137309,0.00000000,0.07424636,0.37915554
1.04752376,2.39737844,1.01327577,0.44797391,0.34590581,0.82812895,0.00134676,0.00000000,0.07305311,0.37445843
1.05352676,2.36933229,1.00752195,0.44191552,0.33816653,0.82253427,0.00132521,0.00000000,0.07196164,0.37048809
1.05952976,2.34078411,1.00121192,0.43584216,0.32926871,0.81582006,0.00131023,0.00000000,0.07103784,0.36762985
1.06553277,2.31327949,0.99495865,0.43004700,0.31930040,0.80841171,0.00130360,0.00000000,0.07034819,0.36627038
1.07153577,2.28842429,0.98941308,0.42483089,0.30836509,0.80077577,0.00130705,0.00000000,0.06995856,0.36678960
1.07753877,2.26784707,0.98524802,0.42049569,0.29657965,0.79340904,0.00132221,0.00000000,0.06993291,0.36955224
1.08354177,2.25315842,0.98314024,0.41733705,0.28407222,0.78682622,0.00135051,0.00000000,0.07033204,0.37489890
1.08954477,2.24590799,0.98375096,0.41563691,0.27097988,0.78154625,0.00139318,0.00000000,0.07121215,0.38313704
1.09554777,2.24753970,0.98770504,0.41565560,0.25744626,0.77807753,0.00145119,0.00000000,0.07262347,0.39453172
1.10155078,2.25934626,0.99556946,0.41762398,0.24361902,0.77690230,0.00152518,0.00000000,0.07460874,0.40929642
1.10755378,2.28242409,1.00783171,0.42173548,0.22964727,0.77846084,0.00161547,0.00000000,0.07720177,0.42758423
1.11355678,2.31763005,1.02487865,0.42813858,0.21567889,0.78313564,0.00172197,0.00000000,0.08042601,0.44947961
1.11955978,2.36554165,1.04697689,0.43692985,0.20185795,0.79123644,0.00184422,0.00000000,0.08429324,0.47499112
1.12556278,2.42642255,1.07425544,0.44814791,0.18832212,0.80298656,0.00198135,0.00000000,0.08880238,0.50404552
1.13156578,2.50019507,1.10669166,0.46176863,0.17520017,0.81851120,0.00213210,0.00000000,0.09393859,0.53648364
1.13756878,2.58642167,1.14410135,0.47770199,0.16260975,0.83782854,0.00229483,0.00000000,0.09967264,0.57205838
1.14357179,2.68429694,1.18613381,0.49579069,0.15065534,0.86084386,0.00246754,0.00000000,0.10596069,0.61043520
1.14957479,2.79265146,1.23227268,0.51581107,0.13942660,0.88734762,0.00264793,0.00000000,0.11274448,0.65119539
1.15557779,2.90996842,1.28184285,0.53747615,0.12899700,0.91701752,0.00283345,0.00000000,0.11995206,0.69384224
1.16158079,3.03441353,1.33402393,0.56044126,0.11942302,0.94942497,0.00302137,0.00000000,0.12749897,0.73781018
1.16758379,3.16387777,1.38786996,0.58431181,0.11074365,0.98404583,0.00320884,0.00000000,0.13528997,0.78247683
1.17358679,3.29603242,1.44233527,0.60865346,0.10298046,1.02027534,0.00339298,0.00000000,0.14322127,0.82717756
1.17958979,3.42839453,1.49630559,0.63300409,0.09613808,1.05744680,0.00357096,0.00000000,0.15118320,0.87122235
1.18559280,3.55840092,1.54863348,0.65688732,0.09020507,1.09485326,0.00374009,0.00000000,0.15906315,0.91391414
1.19159580,3.68348783,1.59817692,0.67982710,0.08515526,1.13177161,0.00389790,0.00000000,0.16674892,0.95456829
1.19759880,3.80117326,1.64383933,0.70136274,0.08094927,1.16748793,0.00404221,0.00000000,0.17413202,0.99253207
1.20360180,3.90913835,1.68460955,0.72106378,0.07753638,1.20132314,0.00417118,0.00000000,0.18111110,1.02720370
1.20960480,4.00530467,1.71960002,0.73854410,0.07485650,1.23265777,0.00428337,0.00000000,0.18759511,1.05804987
1.21560780,4.08790367,1.74808133,0.75347456,0.07284223,1.26095477,0.00437780,0.00000000,0.19350623,1.08462114
1.22161081,4.15553546,1.76951168,0.76559377,0.07142094,1.28577937,0.00445393,0.00000000,0.19878234,1.10656447
1.22761381,4.20721418,1.78355976,0.77471628,0.07051674,1.30681485,0.00451168,0.00000000,0.20337892,1.12363245
1.23361681,4.24239798,1.79011987,0.78073810,0.07005242,1.32387384,0.00455141,0.00000000,0.20727032,1.13568874
1.23961981,4.26100237,1.78931863,0.78363912,0.06995107,1.33690429,0.00457389,0.00000000,0.21045034,1.14270964
1.24562281,4.26339645,1.78151267,0.78348241,0.07013764,1.34598997,0.00458029,0.00000000,0.21293204,1.14478184
1.25162581,4.25038237,1.76727749,0.78041056,0.07054019,1.35134556,0.00457206,0.00000000,0.21474691,1.14209637
1.25762881,4.22315922,1.74738779,0.77463913,0.07109093,1.35330645,0.00455093,0.00000000,0.21594323,1.13493940
1.26363182,4.18327315,1.72279007,0.76644767,0.07172700,1.35231374,0.00451880,0.00000000,0.21658396,1.12368024
1.26963482,4.13255625,1.69456874,0.75616874,0.07239114,1.34889528,0.00447772,0.00000000,0.21674402,1.10875727
1.27563782,4.07305704,1.66390716,0.74417540,0.07303201,1.34364345,0.00442979,0.00000000,0.21650728,1.09066243
1.28164082,4.00696584,1.63204522,0.73086784,0.07360448,1.33719091,0.00437711,0.00000000,0.21596320,1.06992521
1.28764382,3.93653828,1.60023534,0.71665966,0.07406972,1.33018517,0.00432174,0.00000000,0.21520347,1.04709652
1.29364682,3.86402020,1.56969874,0.70196447,0.07439511,1.32326336,0.00426566,0.00000000,0.21431864,1.02273346
1.29964982,3.79157696,1.54158377,0.68718322,0.07455420,1.31702804,0.00421072,0.00000000,0.21339492,0.99738527
1.30565283,3.72122974,1.51692790,0.67269284,0.07452646,1.31202522,0.00415865,0.00000000,0.21251127,0.97158103
1.31165583,3.65480102,1.49662503,0.65883649,0.07429703,1.30872543,0.00411101,0.00000000,0.21173697,0.94581934
1.31765883,3.59387090,1.48139916,0.64591569,0.07385644,1.30750844,0.00406921,0.00000000,0.21112953,0.92056019
1.32366183,3.53974500,1.47178531,0.63418449,0.07320025,1.30865233,0.00403453,0.00000000,0.21073325,0.89621891
1.32966483,3.49343465,1.46811833,0.62384576,0.07232867,1.31232701,0.00400808,0.00000000,0.21057828,0.87316229
1.33566783,3.45564884,1.47052962,0.61504950,0.07124617,1.31859243,0.00399084,0.00000000,0.21068024,0.85170639
1.34167084,3.42679743,1.47895167,0.60789305,0.06996107,1.32740126,0.00398364,0.00000000,0.21104038,0.83211604
1.34767384,3.40700421,1.49312974,0.60242295,0.06848508,1.33860573,0.00398720,0.00000000,0.21164625,0.81460541
1.35367684,3.39612847,1.51263995,0.59863828,0.06683285,1.35196807,0.00400211,0.00000000,0.21247278,0.79933950
1.35967984,3.39379308,1.53691252,0.59649498,0.06502151,1.36717396,0.00402881,0.00000000,0.21348370,0.78643616
1.36568284,3.39941724,1.56525898,0.59591098,0.06307023,1.38384815,0.00406758,0.00000000,0.21463330,0.77596826
1.37168584,3.41225194,1.59690184,0.59677180,0.06099973,1.40157136,0.00411856,0.00000000,0.21586824,0.76796586
1.37768884,3.43141619,1.63100521,0.59893619,0.05883190,1.41989764,0.00418168,0.00000000,0.21712962,0.76241814
1.38369185,3.45593238,1.66670507,0.60224177,0.05658939,1.43837141,0.00425665,0.00000000,0.21835492,0.75927509
1.38969485,3.48475933,1.70313775,0.60651019,0.05429524,1.45654318,0.00434296,0.00000000,0.21947999,0.75844881
1.39569785,3.51682188,1.73946551,0.61155186,0.05197264,1.47398351,0.00443980,0.00000000,0.22044081,0.75981460
1.40170085,3.55103636,1.77489835,0.61717012,0.04964460,1.49029454,0.00454611,0.00000000,0.22117517,0.76321196
1.40770385,3.58633154,1.80871142,0.62316474,0.04733383,1.50511882,0.00466049,0.00000000,0.22162412,0.76844559
1.41370685,3.62166513,1.84025775,0.62933481,0.04506260,1.51814528,0.00478124,0.00000000,0.22173317,0.77528674
1.41970985,3.65603612,1.86897614,0.63548122,0.04285265,1.52911229,0.00490636,0.00000000,0.22145331,0.78347507
1.42571286,3.68849377,1.89439477,0.64140862,0.04072518,1.53780823,0.00503355,0.00000000,0.22074181,0.79272123
1.43171586,3.71814392,1.91613082,0.64692730,0.03870086,1.54406970,0.00516025,0.00000000,0.21956284,0.80271038
1.43771886,3.74415379,1.93388692,0.65185479,0.03679984,1.54777815,0.00528370,0.00000000,0.21788788,0.81310676
1.44372186,3.76575612,1.94744538,0.65601770,0.03504179,1.54885538,0.00540096,0.00000000,0.21569605,0.82355947
1.44972486,3.78225373,1.95666104,0.65925361,0.03344593,1.54725856,0.00550902,0.00000000,0.21297432,0.83370930
1.45572786,3.79302516,1.96145371,0.66141329,0.03203102,1.54297550,0.00560486,0.00000000,0.20971762,0.84319660
1.46173087,3.79753187,1.96180108,0.66236322,0.03081525,1.53602061,0.00568552,0.00000000,0.20592888,0.85167011
1.46773387,3.79532743,1.95773270,0.66198836,0.02981618,1.52643209,0.00574825,0.00000000,0.20161899,0.85879618
1.47373687,3.78606827,1.94932559,0.66019516,0.02905049,1.51427063,0.00579054,0.00000000,0.19680673,0.86426846
1.47973987,3.76952584,1.93670174,0.65691470,0.02853371,1.49961964,0.00581022,0.00000000,0.19151855,0.86781720
1.48574287,3.74559916,1.92002742,0.65210561,0.02827981,1.48258720,0.00580558,0.00000000,0.18578832,0.86921815
1.49174587,3.71432697,1.89951420,0.64575688,0.02830078,1.46330912,0.00577539,0.00000000,0.17965686,0.86830036
1.49774887,3.67589815,1.87542109,0.63789000,0.02860608,1.44195305,0.00571898,0.00000000,0.17317142,0.86495247
1.50375188,3.63065918,1.84805720,0.62856046,0.02920199,1.41872281,0.00563624,0.00000000,0.16638490,0.85912730
1.50975488,3.57911746,1.81778430,0.61785822,0.03009103,1.39386253,0.00552769,0.00000000,0.15935494,0.85084426
1.51575788,3.52193931,1.78501828,0.60590712,0.03127131,1.36765972,0.00539442,0.00000000,0.15214284,0.84018936
1.52176088,3.45994188,1.75022890,0.59286304,0.03273586,1.34044673,0.00523809,0.00000000,0.14481227,0.82731286
1.52776388,3.39407837,1.71393710,0.57891072,0.03447216,1.31259999,0.00506089,0.00000000,0.13742787,0.81242442
1.53376688,3.32541642,1.67670931,0.56425936,0.03646165,1.28453652,0.00486545,0.00000000,0.13005378,0.79578601
1.53976988,3.25511001,1.63914847,0.54913693,0.03867946,1.25670745,0.00465477,0.00000000,0.12275210,0.77770270
1.54577289,3.18436554,1.60188166,0.53378359,0.04109430,1.22958849,0.00443216,0.00000000,0.11558137,0.75851181
1.55177589,3.11440321,1.56554461,0.51844420,0.04366859,1.20366733,0.00420109,0.00000000,0.10859520,0.73857076
1.55777889,3.04641527,1.53076330,0.50336034,0.04635885,1.17942857,0.00396511,0.00000000,0.10184095,0.71824423
1.56378189,2.98152282,1.49813370,0.48876223,0.04911626,1.15733648,0.00372776,0.00000000,0.09535879,0.69789112
1.56978489,2.92073327,1.46820013,0.47486076,0.05188763,1.13781657,0.00349246,0.00000000,0.08918089,0.67785189
1.57578789,2.86490043,1.44143366,0.46184006,0.05461646,1.12123676,0.00326242,0.00000000,0.08333101,0.65843685
1.58179090,2.81468932,1.41821145,0.44985106,0.05724434,1.10788923,0.00304056,0.00000000,0.07782439,0.63991587
1.58779390,2.77054752,1.39879840,0.43900613,0.05971242,1.09797396,0.00282944,0.00000000,0.07266802,0.62251002
1.59379690,2.73268487,1.38333204,0.42937529,0.06196311,1.09158503,0.00263123,0.00000000,0.06786122,0.60638540
1.59979990,2.70106253,1.37181193,0.42098406,0.06394174,1.08870065,0.00244766,0.00000000,0.06339647,0.59164954
1.60580290,2.67539258,1.36409415,0.41381314,0.06559825,1.08917766,0.00227998,0.00000000,0.05926057,0.57835033
