energy_ev,total_up,Ir_p_up,Ir_d_up,N_s_up,N_p_up,Se_s_up,Se_p_up,Ti_p_up,Ti_d_up
-0.04502251,2.00900995,0.20051259,0.55455336,0.02623579,0.10836407,0.01676912,0.21992922,0.73078874,1.11737722
-0.03901951,2.08252299,0.20491107,0.56847519,0.02758288,0.11183022,0.01705638,0.22787240,0.77309212,1.16390068
-0.03301651,2.15627337,0.20933701,0.58278346,0.02888694,0.11561474,0.01741798,0.23525654,0.81565662,1.21020857
-0.02701351,2.23005646,0.21389549,0.59753432,0.03013830,0.11976421,0.01787176,0.24197319,0.85823279,1.25601755
-0.02101051,2.30379588,0.21870638,0.61282669,0.03132853,0.12433375,0.01843693,0.24793061,0.90060881,1.30110429
-0.01500750,2.37754329,0.22390051,0.62879817,0.03245061,0.12938542,0.01913353,0.25305691,0.94261658,1.34531037
-0.00900450,2.45147220,0.22961518,0.64561888,0.03349925,0.13498625,0.01998188,0.25730265,0.98413544,1.38854435
-0.00300150,2.52586530,0.23598922,0.66348346,0.03447101,0.14120589,0.02100190,0.26064256,1.02509324,1.43078040
0.00300150,2.60109541,0.24315766,0.68260125,0.03536438,0.14811404,0.02221247,0.26307648,1.06546431,1.47205352
0.00900450,2.67760018,0.25124622,0.70318482,0.03617983,0.15577758,0.02363068,0.26462922,1.10526447,1.51245119
0.01500750,2.75585146,0.26036576,0.72543739,0.03691968,0.16425759,0.02527107,0.26534947,1.14454305,1.55210183
0.02101051,2.83632054,0.27060706,0.74953944,0.03758793,0.17360638,0.02714497,0.26530776,1.18337234,1.59116063
0.02701351,2.91944070,0.28203586,0.77563515,0.03818997,0.18386454,0.02925972,0.26459355,1.22183499,1.62979327
0.03301651,3.00556917,0.29468868,0.80381939,0.03873223,0.19505832,0.03161815,0.26331161,1.26001011,1.66815858
0.03901951,3.09495042,0.30856946,0.83412583,0.03922173,0.20719735,0.03421796,0.26157779,1.29795885,1.70639120
0.04502251,3.18768311,0.32364728,0.86651697,0.03966563,0.22027283,0.03705138,0.25951450,1.33571051,1.74458514
0.05102551,3.28369263,0.33985526,0.90087665,0.04007076,0.23425638,0.04010489,0.25724600,1.37324995,1.78277944
0.05702851,3.38271126,0.35709086,0.93700571,0.04044314,0.24909960,0.04335914,0.25489387,1.41050739,1.82094698
0.06303152,3.48426750,0.37521747,0.97462112,0.04078762,0.26473427,0.04678906,0.25257264,1.44735116,1.85898696
0.06903452,3.58768539,0.39406755,1.01335893,0.04110747,0.28107344,0.05036415,0.25038606,1.48358415,1.89672200
0.07503752,3.69209463,0.41344690,1.05278104,0.04140426,0.29801315,0.05404901,0.24842388,1.51894431,1.93389986
0.08104052,3.79645102,0.43314025,1.09238570,0.04167771,0.31543479,0.05780394,0.24675953,1.55310916,1.97019994
0.08704352,3.89956659,0.45291774,1.13162136,0.04192573,0.33320798,0.06158589,0.24544846,1.58570438,2.00524413
0.09304652,4.00014789,0.47254216,1.16990332,0.04214467,0.35119387,0.06534936,0.24452743,1.61631582,2.03861140
0.09904952,4.09684054,0.49177648,1.20663241,0.04232958,0.36924854,0.06904754,0.24401459,1.64450444,2.06985529
0.10505253,4.18827765,0.51039154,1.24121492,0.04247474,0.38722651,0.07263345,0.24391021,1.66982315,2.09852310
0.11105553,4.27312946,0.52817337,1.27308274,0.04257415,0.40498397,0.07606112,0.24419816,1.69183471,2.12417567
0.11705853,4.35015161,0.54492989,1.30171285,0.04262221,0.42238182,0.07928670,0.24484776,1.71012950,2.14640640
0.12306153,4.41822934,0.56049672,1.32664510,0.04261439,0.43928811,0.08226954,0.24581607,1.72434217,2.16485842
0.12906453,4.47641547,0.57474171,1.34749753,0.04254787,0.45558007,0.08497317,0.24705034,1.73416624,2.17923889
0.13506753,4.52396030,0.58756822,1.36397862,0.04242222,0.47114547,0.08736604,0.24849056,1.73936579,2.18932946
0.14107054,4.56033214,0.59891686,1.37589570,0.04223993,0.48588344,0.08942217,0.25007195,1.73978365,2.19499265
0.14707354,4.58522787,0.60876571,1.38315961,0.04200691,0.49970481,0.09112156,0.25172728,1.73534590,2.19617366
0.15307654,4.59857359,0.61712923,1.38578523,0.04173280,0.51253200,0.09245039,0.25338905,1.72606234,2.19289797
0.15907954,4.60051599,0.62405576,1.38388822,0.04143118,0.52429864,0.09340107,0.25499133,1.71202339,2.18526495
0.16508254,4.59140571,0.62962398,1.37767835,0.04111959,0.53494914,0.09397204,0.25647142,1.69339369,2.17343837
0.17108554,4.57177414,0.63393851,1.36744985,0.04081939,0.54443814,0.09416750,0.25777117,1.67040306,2.15763457
0.17708854,4.54230580,0.63712492,1.35356944,0.04055543,0.55273027,0.09399688,0.25883811,1.64333561,2.13810924
0.18309155,4.50380809,0.63932439,1.33646288,0.04035566,0.55980001,0.09347433,0.25962634,1.61251776,2.11514405
0.18909455,4.45718032,0.64068830,1.31660058,0.04025046,0.56563195,0.09261809,0.26009727,1.57830610,2.08903389
0.19509755,4.40338392,0.64137298,1.29448304,0.04027196,0.57022128,0.09144981,0.26022013,1.54107575,2.06007565
0.20110055,4.34341492,0.64153474,1.27062673,0.04045316,0.57357452,0.08999390,0.25997242,1.50120996,2.02855920
0.20710355,4.27827982,0.64132533,1.24555078,0.04082709,0.57571044,0.08827687,0.25934018,1.45909136,1.99476095
0.21310655,4.20897526,0.64088785,1.21976492,0.04142576,0.57666085,0.08632670,0.25831812,1.41509522,1.95894008
0.21910955,4.13647144,0.64035323,1.19375878,0.04227919,0.57647127,0.08417228,0.25690953,1.36958475,1.92133741
0.22511256,4.06169910,0.63983713,1.16799262,0.04341438,0.57520115,0.08184289,0.25512613,1.32290836,1.88217646
0.23111556,3.98553917,0.63943728,1.14288945,0.04485428,0.57292357,0.07936770,0.25298750,1.27539865,1.84166622
0.23711856,3.90881440,0.63923121,1.11882843,0.04661684,0.56972421,0.07677535,0.25052045,1.22737262,1.80000497
0.24312156,3.83228199,0.63927430,1.09613930,0.04871406,0.56569949,0.07409359,0.24775795,1.17913277,1.75738438
0.24912456,3.75662636,0.63959814,1.07509767,0.05115121,0.56095395,0.07134890,0.24473793,1.13096842,1.71399328
0.25512756,3.68245151,0.64020919,1.05592117,0.05392603,0.55559676,0.06856620,0.24150173,1.08315689,1.67002046
0.26113057,3.61027249,0.64108773,1.03876606,0.05702825,0.54973765,0.06576854,0.23809235,1.03596402,1.62565591
0.26713357,3.54050607,0.64218734,1.02372464,0.06043911,0.54348235,0.06297689,0.23455264,0.98964384,1.58109052
0.27313657,3.47346083,0.64343479,1.01082326,0.06413118,0.53692782,0.06020989,0.23092325,0.94443705,1.53651385
0.27913957,3.40932745,0.64473063,1.00002115,0.06806835,0.53015759,0.05748371,0.22724081,0.90056845,1.49211030
0.28514257,3.34816995,0.64595054,0.99121043,0.07220610,0.52323753,0.05481189,0.22353607,0.85824330,1.44805396
0.29114557,3.28991914,0.64694756,0.98421729,0.07649199,0.51621235,0.05220531,0.21983240,0.81764303,1.40450258
0.29714857,3.23436928,0.64755526,0.97880481,0.08086642,0.50910309,0.04967218,0.21614462,0.77892039,1.36159132
0.30315158,3.18117912,0.64759196,0.97467756,0.08526368,0.50190592,0.04721815,0.21247817,0.74219481,1.31942687
0.30915458,3.12987809,0.64686591,0.97148810,0.08961324,0.49459228,0.04484639,0.20882896,0.70754814,1.27808257
0.31515758,3.07987839,0.64518131,0.96884557,0.09384125,0.48711055,0.04255789,0.20518355,0.67502131,1.23759511
0.32116058,3.03049306,0.64234511,0.96632616,0.09787226,0.47938912,0.04035170,0.20152006,0.64461244,1.19796326
0.32716358,2.98095985,0.63817425,0.96348540,0.10163110,0.47134072,0.03822531,0.19780947,0.61627645,1.15914885
0.33316658,2.93047025,0.63250317,0.95987182,0.10504486,0.46286798,0.03617503,0.19401744,0.58992659,1.12108020
0.33916958,2.87820268,0.62519108,0.95504171,0.10804485,0.45386959,0.03419639,0.19010642,0.56543785,1.08365783
0.34517259,2.82335827,0.61612888,0.94857426,0.11056861,0.44424703,0.03228462,0.18603813,0.54265218,1.04676219
0.35117559,2.76519771,0.60524518,0.94008647,0.11256177,0.43391126,0.03043501,0.18177605,0.52138537,1.01026309
0.35717859,2.70307726,0.59251116,0.92924736,0.11397971,0.42278916,0.02864332,0.17728792,0.50143521,0.97403010
0.36318159,2.63648198,0.57794407,0.91579053,0.11478896,0.41082913,0.02690612,0.17254815,0.48259064,0.93794341
0.36918459,2.56505461,0.56160900,0.89952475,0.11496840,0.39800574,0.02522107,0.16753986,0.46464121,0.90190445
0.37518759,2.48861834,0.54361892,0.88034185,0.11450991,0.38432308,0.02358712,0.16225657,0.44738659,0.86584563
0.38119060,2.40719236,0.52413286,0.85822164,0.11341881,0.36981657,0.02200466,0.15670343,0.43064556,0.82973855
0.38719360,2.32099931,0.50335231,0.83323360,0.11171371,0.35455322,0.02047561,0.15089788,0.41426387,0.79360027
0.39319660,2.23046424,0.48151600,0.80553517,0.10942605,0.33863037,0.01900340,0.14486977,0.39812090,0.75749725
0.39919960,2.13620519,0.45889316,0.77536686,0.10659917,0.32217292,0.01759298,0.13866089,0.38213452,0.72154677
0.40520260,2.03901579,0.43577569,0.74304429,0.10328702,0.30532923,0.01625067,0.13232404,0.36626417,0.68591579
0.41120560,1.93984102,0.41246948,0.70894772,0.09955252,0.28826601,0.01498412,0.12592159,0.35051200,0.65081731
0.41720860,1.83974722,0.38928528,0.67350938,0.09546567,0.27116242,0.01380214,0.11952364,0.33492210,0.61650460
0.42321161,1.73988794,0.36652951,0.63719933,0.09110146,0.25420371,0.01271456,0.11320600,0.31957801,0.58326360
0.42921461,1.64146733,0.34449533,0.60051055,0.08653766,0.23757470,0.01173218,0.10704788,0.30459864,0.55140392
0.43521761,1.54570286,0.32345444,0.56394371,0.08185257,0.22145353,0.01086660,0.10112961,0.29013301,0.52124908
0.44122061,1.45378887,0.30364977,0.52799253,0.07712287,0.20600577,0.01013013,0.09553041,0.27635403,0.49312635
0.44722361,1.36686271,0.28528941,0.49313007,0.07242158,0.19137937,0.00953578,0.09032623,0.26345171,0.46735689
0.45322661,1.28597462,0.26854202,0.45979660,0.06781624,0.17770051,0.00909714,0.08558792,0.25162618,0.44424646
0.45922961,1.21206251,0.25353367,0.42838935,0.06336733,0.16507044,0.00882831,0.08137962,0.24108068,0.42407717
0.46523262,1.14593217,0.24034642,0.39925447,0.05912706,0.15356360,0.00874386,0.07775752,0.23201501,0.40710064
0.47123562,1.08824342,0.22901836,0.37268127,0.05513849,0.14322685,0.00885868,0.07476896,0.22461938,0.39353249
0.47723862,1.03950213,0.21954525,0.34889876,0.05143500,0.13407979,0.00918784,0.07245186,0.21906905,0.38354846
0.48324162,1.00005782,0.21188351,0.32807446,0.04804012,0.12611624,0.00974632,0.07083451,0.21551953,0.37728195
0.48924462,0.97010625,0.20595440,0.31031510,0.04496771,0.11930656,0.01054876,0.06993561,0.21410270,0.37482295
0.49524762,0.94969612,0.20164912,0.29566917,0.04222249,0.11360075,0.01160903,0.06976454,0.21492347,0.37621790
0.50125063,0.93873914,0.19883470,0.28413071,0.03980072,0.10893214,0.01293974,0.07032183,0.21805709,0.38147056
0.50725363,0.93702210,0.19736022,0.27564422,0.03769125,0.10522142,0.01455165,0.07159967,0.22354698,0.39054320
0.51325663,0.94422029,0.19706326,0.27011009,0.03587661,0.10238088,0.01645302,0.07358252,0.23140289,0.40335806
0.51925963,0.95991094,0.19777614,0.26739039,0.03433424,0.10031856,0.01864886,0.07624764,0.24159946,0.41979872
0.52526263,0.98358612,0.19933186,0.26731459,0.03303776,0.09894225,0.02114016,0.07956562,0.25407492,0.43971117
0.53126563,1.01466436,0.20156932,0.26968499,0.03195824,0.09816306,0.02392311,0.08350072,0.26873011,0.46290440
0.53726863,1.05250043,0.20433786,0.27428166,0.03106540,0.09789844,0.02698833,0.08801121,0.28542775,0.48915059
0.54327164,1.09639341,0.20750074,0.28086685,0.03032866,0.09807465,0.03032025,0.09304951,0.30399207,0.51818480
0.54927464,1.14559277,0.21093766,0.28918873,0.02971816,0.09862842,0.03389650,0.09856231,0.32420897,0.54970440
0.55527764,1.19930297,0.21454618,0.29898455,0.02920555,0.09950789,0.03768762,0.10449054,0.34582678,0.58336845
0.56128064,1.25668700,0.21824211,0.30998337,0.02876464,0.10067286,0.04165689,0.11076950,0.36855801,0.61879737
0.56728364,1.31686940,0.22195888,0.32190837,0.02837191,0.10209419,0.04576042,0.11732884,0.39208205,0.65557313
0.57328664,1.37893965,0.22564610,0.33447898,0.02800685,0.10375263,0.04994765,0.12409286,0.41604917,0.69324043
0.57928964,1.44195640,0.22926743,0.34741305,0.02765218,0.10563705,0.05416199,0.13098079,0.44008583,0.73130922
0.58529265,1.50495343,0.23279795,0.36042914,0.02729392,0.10774226,0.05834192,0.13790742,0.46380149,0.76925872
0.59129565,1.56694780,0.23622123,0.37324908,0.02692145,0.11006642,0.06242229,0.14478395,0.48679676,0.80654322
0.59729865,1.62695056,0.23952639,0.38560099,0.02652738,0.11260848,0.06633594,0.15151910,0.50867285,0.84259981
0.60330165,1.68398026,0.24270532,0.39722266,0.02610748,0.11536545,0.07001552,0.15802055,0.52904216,0.87685789
0.60930465,1.73707906,0.24575017,0.40786544,0.02566051,0.11832993,0.07339544,0.16419658,0.54753958,0.90875037
0.61530765,1.78533134,0.24865147,0.41729840,0.02518809,0.12148800,0.07641394,0.16995803,0.56383419,0.93772628
0.62131066,1.82788402,0.25139688,0.42531287,0.02469455,0.12481745,0.07901513,0.17522032,0.57764082,0.96326431
0.62731366,1.86396799,0.25397057,0.43172688,0.02418673,0.12828668,0.08115088,0.17990568,0.58873101,0.98488682
0.63331666,1.89291970,0.25635350,0.43638964,0.02367388,0.13185419,0.08278264,0.18394529,0.59694282,1.00217371
0.63931966,1.91420184,0.25852430,0.43918555,0.02316745,0.13546880,0.08388285,0.18728139,0.60218889,1.01477554
0.64532266,1.92742208,0.26046089,0.44003775,0.02268094,0.13907052,0.08443606,0.18986915,0.60446232,1.02242524
0.65132566,1.93234886,0.26214261,0.43891077,0.02222971,0.14259219,0.08443967,0.19167834,0.60384000,1.02494800
0.65732866,1.92892332,0.26355273,0.43581235,0.02183069,0.14596164,0.08390417,0.19269451,0.60048300,1.02226854
0.66333167,1.91726649,0.26468115,0.43079407,0.02150211,0.14910439,0.08285290,0.19291985,0.59463388,1.01441572
0.66933467,1.89768130,0.26552710,0.42395082,0.02126312,0.15194681,0.08132140,0.19237347,0.58661091,1.00152394
0.67533767,1.87064907,0.26610161,0.41541910,0.02113334,0.15441940,0.07935628,0.19109120,0.57679926,0.98383144
0.68134067,1.83682028,0.26642965,0.40537399,0.02113234,0.15646017,0.07701368,0.18912481,0.56563945,0.96167540
0.68734367,1.79699999,0.26655156,0.39402515,0.02127904,0.15801797,0.07435742,0.18654077,0.55361341,0.93548404
0.69334667,1.75212824,0.26652385,0.38161174,0.02159105,0.15905540,0.07145690,0.18341843,0.54122877,0.90576612
0.69934967,1.70325608,0.26641912,0.36839647,0.02208393,0.15955134,0.06838482,0.17984790,0.52900182,0.87309811
0.70535268,1.65151808,0.26632503,0.35465913,0.02277044,0.15950285,0.06521486,0.17592743,0.51743991,0.83810968
0.71135568,1.59810232,0.26634243,0.34068960,0.02365983,0.15892629,0.06201937,0.17176068,0.50702408,0.80146795
0.71735868,1.54421877,0.26658251,0.32678067,0.02475705,0.15785769,0.05886714,0.16745371,0.49819235,0.76386105
0.72336168,1.49106734,0.26716322,0.31322090,0.02606214,0.15635219,0.05582145,0.16311201,0.49132468,0.72598167
0.72936468,1.43980641,0.26820494,0.30028768,0.02756969,0.15448260,0.05293834,0.15883754,0.48672997,0.68851098
0.73536768,1.39152306,0.26982571,0.28824066,0.02926839,0.15233717,0.05026520,0.15472598,0.48463567,0.65210343
0.74137069,1.34720577,0.27213610,0.27731579,0.03114081,0.15001653,0.04783976,0.15086417,0.48518050,0.61737284
0.74737369,1.30772037,0.27523403,0.26771997,0.03316340,0.14763003,0.04568944,0.14732802,0.48841044,0.58488006
0.75337669,1.27379004,0.27919965,0.25962654,0.03530666,0.14529156,0.04383109,0.14418073,0.49427820,0.55512247
0.75937969,1.24597958,0.28409073,0.25317168,0.03753556,0.14311509,0.04227113,0.14147155,0.50264609,0.52852540
0.76538269,1.22468454,0.28993850,0.24845165,0.03981026,0.14120996,0.04100602,0.13923501,0.51329222,0.50543566
0.77138569,1.21012528,0.29674439,0.24552106,0.04208700,0.13967644,0.04002308,0.13749073,0.52591971,0.48611711
0.77738869,1.20234592,0.30447769,0.24439213,0.04431920,0.13860135,0.03930155,0.13624363,0.54016842,0.47074826
0.78339170,1.20121829,0.31307428,0.24503493,0.04645879,0.13805433,0.03881389,0.13548470,0.55562881,0.45942193
0.78939470,1.20645039,0.32243664,0.24737858,0.04845759,0.13808466,0.03852722,0.13519217,0.57185724,0.45214677
0.79539770,1.21759926,0.33243494,0.25131348,0.05026885,0.13871886,0.03840491,0.13533300,0.58839207,0.44885058
0.80140070,1.23408770,0.34290951,0.25669443,0.05184875,0.13995924,0.03840814,0.13586472,0.60476997,0.44938533
0.80740370,1.25522437,0.35367433,0.26334460,0.05315790,0.14178340,0.03849749,0.13673740,0.62054168,0.45353376
0.81340670,1.28022670,0.36452174,0.27106040,0.05416269,0.14414479,0.03863450,0.13789574,0.63528666,0.46101727
0.81940970,1.30824592,0.37522790,0.27961698,0.05483649,0.14697419,0.03878306,0.13928119,0.64862605,0.47150527
0.82541271,1.33839362,0.38555916,0.28877439,0.05516067,0.15018220,0.03891066,0.14083403,0.66023353,0.48462537
0.83141571,1.36976903,0.39527882,0.29828425,0.05512529,0.15366255,0.03898953,0.14249525,0.66984374,0.49997459
0.83741871,1.40148633,0.40415429,0.30789664,0.05472959,0.15729615,0.03899747,0.14420834,0.67725790,0.51713114
0.84342171,1.43270118,0.41196422,0.31736728,0.05398208,0.16095564,0.03891855,0.14592071,0.68234683,0.53566650
0.84942471,1.46263580,0.41850548,0.32646448,0.05290039,0.16451032,0.03874355,0.14758498,0.68505116,0.55515765
0.85542771,1.49060178,0.42359963,0.33497598,0.05151079,0.16783119,0.03847013,0.14915989,0.68537899,0.57519889
0.86143072,1.51601993,0.42709874,0.34271518,0.04984750,0.17079593,0.03810284,0.15061097,0.68340133,0.59541304
0.86743372,1.53843658,0.42889022,0.34952671,0.04795165,0.17329356,0.03765288,0.15191098,0.67924565,0.61546162
0.87343672,1.55753566,0.42890059,0.35529103,0.04587024,0.17522859,0.03713764,0.15303998,0.67308782,0.63505355
0.87943972,1.57314622,0.42709798,0.35992798,0.04365477,0.17652450,0.03658013,0.15398531,0.66514315,0.65395216
0.88544272,1.58524499,0.42349325,0.36339897,0.04135993,0.17712638,0.03600816,0.15474128,0.65565671,0.67198003
0.89144572,1.59395373,0.41813974,0.36570787,0.03904226,0.17700263,0.03545347,0.15530871,0.64489360,0.68902159
0.89744872,1.59953151,0.41113152,0.36690037,0.03675872,0.17614566,0.03495069,0.15569438,0.63312929,0.70502319
0.90345173,1.60236204,0.40260042,0.36706192,0.03456546,0.17457158,0.03453628,0.15591028,0.62064068,0.71999060
0.90945473,1.60293629,0.39271172,0.36631424,0.03251664,0.17231891,0.03424739,0.15597287,0.60769783,0.73398406
0.91545773,1.60183126,0.38165882,0.36481055,0.03066336,0.16944634,0.03412068,0.15590214,0.59455680,0.74711096
0.92146073,1.59968534,0.36965713,0.36272962,0.02905270,0.16602988,0.03419123,0.15572080,0.58145357,0.75951657
0.92746373,1.59717149,0.35693727,0.36026894,0.02772704,0.16215919,0.03449137,0.15545322,0.56859920,0.77137303
0.93346673,1.59496901,0.34373809,0.35763728,0.02672335,0.15793366,0.03504966,0.15512458,0.55617617,0.78286739
0.93946973,1.59373532,0.33029961,0.35504683,0.02607276,0.15345823,0.03588993,0.15475983,0.54433591,0.79418901
0.94547274,1.59407877,0.31685630,0.35270534,0.02580016,0.14883915,0.03703041,0.15438288,0.53319754,0.80551715
0.95147574,1.59653378,0.30363091,0.35080860,0.02592399,0.14418001,0.03848302,0.15401570,0.52284757,0.81700933
0.95747874,1.60153935,0.29082913,0.34953345,0.02645611,0.13957809,0.04025279,0.15367758,0.51334071,0.82879102
0.96348174,1.60942197,0.27863529,0.34903174,0.02740175,0.13512131,0.04233745,0.15338457,0.50470153,0.84094742
0.96948474,1.62038380,0.26720919,0.34942535,0.02875960,0.13088577,0.04472723,0.15314904,0.49692700,0.85351749
0.97548774,1.63449656,0.25668426,0.35080265,0.03052194,0.12693401,0.04740481,0.15297941,0.48998986,0.86649094
0.98149075,1.65170153,0.24716684,0.35321632,0.03267496,0.12331411,0.05034553,0.15288017,0.48384266,0.87980811
0.98749375,1.67181569,0.23873689,0.35668276,0.03519908,0.12005949,0.05351773,0.15285211,0.47842247,0.89336284
0.99349675,1.69454366,0.23144956,0.36118303,0.03806947,0.11718941,0.05688343,0.15289280,0.47365610,0.90700828
0.99949975,1.71949490,0.22533786,0.36666522,0.04125663,0.11471014,0.06039902,0.15299728,0.46946580,0.92056523
1.00550275,1.74620534,0.22041595,0.37304817,0.04472714,0.11261657,0.06401633,0.15315902,0.46577523,0.93383268
1.01150575,1.77416229,0.21668283,0.38022633,0.04844449,0.11089427,0.06768375,0.15337101,0.46251550,0.94659985
1.01750875,1.80283157,0.21412631,0.38807543,0.05237006,0.10952171,0.07134749,0.15362696,0.45963120,0.95865922
1.02351176,1.83168530,0.21272679,0.39645882,0.05646413,0.10847260,0.07495301,0.15392261,0.45708606,0.96981968
1.02951476,1.86022912,0.21246070,0.40523408,0.06068699,0.10771815,0.07844646,0.15425698,0.45486806,0.97991926
1.03551776,1.88802739,0.21330338,0.41425954,0.06500007,0.10722916,0.08177616,0.15463355,0.45299376,0.98883653
1.04152076,1.91472522,0.21523123,0.42340058,0.06936702,0.10697782,0.08489405,0.15506124,0.45151153,0.99650029
1.04752376,1.94006615,0.21822293,0.43253513,0.07375472,0.10693912,0.08775704,0.15555519,0.45050354,1.00289674
1.05352676,1.96390461,0.22225980,0.44155843,0.07813420,0.10709190,0.09032822,0.15613719,0.45008625,1.00807401
1.05952976,1.98621269,0.22732523,0.45038661,0.08248128,0.10741937,0.09257796,0.15683581,0.45040927,1.01214360
1.06553277,2.00708076,0.23340325,0.45895903,0.08677708,0.10790936,0.09448461,0.15768605,0.45165258,1.01527871
1.07153577,2.02671211,0.24047649,0.46723927,0.09100817,0.10855403,0.09603516,0.15872870,0.45402194,1.01770953
1.07753877,2.04541171,0.24852355,0.47521480,0.09516653,0.10934937,0.09722536,0.16000924,0.45774278,1.01971575
1.08354177,2.06356992,0.25751612,0.48289530,0.09924911,0.11029441,0.09805971,0.16157640,0.46305250,1.02161650
1.08954477,2.08164183,0.26741614,0.49030979,0.10325712,0.11139025,0.09855100,0.16348046,0.47019158,1.02375842
1.09554777,2.10012335,0.27817307,0.49750275,0.10719511,0.11263902,0.09871965,0.16577123,0.47939372,1.02650226
1.10155078,2.11952523,0.28972171,0.50452948,0.11106971,0.11404293,0.09859268,0.16849598,0.49087543,1.03020862
1.10755378,2.14034641,0.30198071,0.51145092,0.11488836,0.11560328,0.09820246,0.17169725,0.50482541,1.03522371
1.11355678,2.16304785,0.31485185,0.51832826,0.11865779,0.11731976,0.09758529,0.17541080,0.52139433,1.04186550
1.11955978,2.18802834,0.32822039,0.52521767,0.12238262,0.11918990,0.09677987,0.17966359,0.54068532,1.05041103
1.12556278,2.21560336,0.34195643,0.53216540,0.12606395,0.12120879,0.09582565,0.18447215,0.56274579,1.06108551
1.13156578,2.24598797,0.35591725,0.53920356,0.12969815,0.12336908,0.09476125,0.18984121,0.58756088,1.07405349
1.13756878,2.27928475,0.36995065,0.54634685,0.13327589,0.12566129,0.09362298,0.19576282,0.61504903,1.08941268
1.14357179,2.31547716,0.38389912,0.55359041,0.13678143,0.12807431,0.09244353,0.20221585,0.64505994,1.10719050
1.14957479,2.35442870,0.39760457,0.56090880,0.14019229,0.13059617,0.09125083,0.20916610,0.67737507,1.12734359
1.15557779,2.39588789,0.41091353,0.56825647,0.14347926,0.13321499,0.09006729,0.21656689,0.71171089,1.14976018
1.16158079,2.43949869,0.42368247,0.57556929,0.14660683,0.13592001,0.08890928,0.22436012,0.74772475,1.17426524
1.16758379,2.48481581,0.43578291,0.58276747,0.14953399,0.13870272,0.08778694,0.23247782,0.78502326,1.20062808
1.17358679,2.53132415,0.44710623,0.58975930,0.15221531,0.14155791,0.08670440,0.24084412,0.82317281,1.22857189
1.17958979,2.57846108,0.45756771,0.59644585,0.15460237,0.14448467,0.08566024,0.24937745,0.86171193,1.25778498
1.18559280,2.62564060,0.46710975,0.60272609,0.15664538,0.14748714,0.08464823,0.25799297,0.90016482,1.28793281
1.19159580,2.67227786,0.47570395,0.60850218,0.15829495,0.15057511,0.08365835,0.26660510,0.93805551,1.31867038
1.19759880,2.71781278,0.48335200,0.61368475,0.15950389,0.15376423,0.08267791,0.27512992,0.97492197,1.34965435
1.20360180,2.76173136,0.49008531,0.61819757,0.16022908,0.15707587,0.08169285,0.28348747,1.01032947,1.38055404
1.20960480,2.80358364,0.49596328,0.62198159,0.16043310,0.16053664,0.08068894,0.29160368,1.04388253,1.41106101
1.21560780,2.84299715,0.50107040,0.62499788,0.16008579,0.16417742,0.07965305,0.29941190,1.07523491,1.44089653
1.22161081,2.87968517,0.50551208,0.62722937,0.15916547,0.16803201,0.07857424,0.30685398,1.10409698,1.46981663
1.22761381,2.91344940,0.50940963,0.62868124,0.15766000,0.17213541,0.07744470,0.31388073,1.13024037,1.49761460
1.23361681,2.94417682,0.51289437,0.62937991,0.15556729,0.17652167,0.07626042,0.32045188,1.15349945,1.52412068
1.23961981,2.97183116,0.51610119,0.62937068,0.15289571,0.18122157,0.07502175,0.32653539,1.17376983,1.54919930
1.24562281,2.99643937,0.51916188,0.62871412,0.14966391,0.18626004,0.07373351,0.33210637,1.19100394,1.57274394
1.25162581,3.01807423,0.52219842,0.62748151,0.14590044,0.19165355,0.07240500,0.33714546,1.20520408,1.59467021
1.25762881,3.03683406,0.52531662,0.62574944,0.14164302,0.19740748,0.07104967,0.34163699,1.21641349,1.61490763
1.26363182,3.05282117,0.52860024,0.62359410,0.13693749,0.20351384,0.06968461,0.34556693,1.22470606,1.63339079
1.26963482,3.06612020,0.53210605,0.62108548,0.13183656,0.20994913,0.06832985,0.34892086,1.23017540,1.65005062
1.27563782,3.07677827,0.53585987,0.61828192,0.12639840,0.21667288,0.06700753,0.35168209,1.23292413,1.66480652
1.28164082,3.08478796,0.53985392,0.61522534,0.12068510,0.22362661,0.06574099,0.35383009,1.23305390,1.67755989
1.28764382,3.09007470,0.54404553,0.61193745,0.11476108,0.23073369,0.06455378,0.35533942,1.23065717,1.68818980
1.29364682,3.09248932,0.54835737,0.60841728,0.10869153,0.23789984,0.06346878,0.35617920,1.22581096,1.69655107
1.29964982,3.09180651,0.55267920,0.60464011,0.10254092,0.24501461,0.06250720,0.35631323,1.21857318,1.70247510
1.30565283,3.08772945,0.55687106,0.60055794,0.09637159,0.25195357,0.06168787,0.35570083,1.20898162,1.70577352
1.31165583,3.07990050,0.56076785,0.59610150,0.09024254,0.25858145,0.06102648,0.35429836,1.19705576,1.70624440
1.31765883,3.06791730,0.56418516,0.59118371,0.08420841,0.26475590,0.06053501,0.35206128,1.18280096,1.70368086
1.32366183,3.05135356,0.56692604,0.58570435,0.07831861,0.27033191,0.06022133,0.34894681,1.16621496,1.69788143
1.32966483,3.02978326,0.56878853,0.57955574,0.07261679,0.27516662,0.06008890,0.34491689,1.14729585,1.68866167
1.33566783,3.00280685,0.56957353,0.57262905,0.06714035,0.27912443,0.06013664,0.33994137,1.12605114,1.67586620
1.34167084,2.97007802,0.56909288,0.56482098,0.06192036,0.28208208,0.06035890,0.33400116,1.10250704,1.65938048
