energy_ev,total_up,Ca_p_up,Ca_d_up,Cd_p_up,Cd_d_up,N_s_up,N_p_up,Te_p_up,Te_d_up
-2.84242121,0.82731011,0.00374073,0.00000000,0.48419645,0.06643664,0.02234331,0.19938692,0.36397992,0.00000000
-2.83641821,0.86065145,0.00387845,0.00000000,0.50503207,0.06845700,0.02181574,0.21676492,0.36723905,0.00000000
-2.83041521,0.90034363,0.00406160,0.00000000,0.52710130,0.07077513,0.02131527,0.23576630,0.37335430,0.00000000
-2.82441221,0.94639997,0.00429186,0.00000000,0.55020557,0.07338656,0.02084520,0.25639109,0.38230363,0.00000000
-2.81840920,0.99884031,0.00457084,0.00000000,0.57417145,0.07628696,0.02040767,0.27864582,0.39405492,0.00000000
-2.81240620,1.05768861,0.00489996,0.00000000,0.59885537,0.07947233,0.02000379,0.30254192,0.40856573,0.00000000
-2.80640320,1.12296691,0.00528039,0.00000000,0.62414637,0.08293898,0.01963374,0.32809304,0.42578224,0.00000000
-2.80040020,1.19468580,0.00571299,0.00000000,0.64996636,0.08668332,0.01929699,0.35531127,0.44563695,0.00000000
-2.79439720,1.27283119,0.00619815,0.00000000,0.67626804,0.09070143,0.01899242,0.38420249,0.46804561,0.00000000
-2.78839420,1.35734786,0.00673571,0.00000000,0.70303031,0.09498842,0.01871845,0.41476075,0.49290321,0.00000000
-2.78239120,1.44812022,0.00732483,0.00000000,0.73025134,0.09953755,0.01847320,0.44696190,0.52007928,0.00000000
-2.77638819,1.54495118,0.00796382,0.00000000,0.75793966,0.10433922,0.01825452,0.48075685,0.54941283,0.00000000
-2.77038519,1.64754000,0.00865009,0.00000000,0.78610360,0.10937977,0.01806012,0.51606454,0.58070718,0.00000000
-2.76438219,1.75546053,0.00937997,0.00000000,0.81473976,0.11464031,0.01788748,0.55276515,0.61372511,0.00000000
-2.75837919,1.86814111,0.01014865,0.00000000,0.84382111,0.12009551,0.01773395,0.59069386,0.64818471,0.00000000
-2.75237619,1.98484761,0.01095010,0.00000000,0.87328540,0.12571249,0.01759663,0.62963566,0.68375642,0.00000000
-2.74637319,2.10467109,0.01177707,0.00000000,0.90302478,0.13144994,0.01747235,0.66932149,0.72006160,0.00000000
-2.74037019,2.22652148,0.01262105,0.00000000,0.93287727,0.13725752,0.01735763,0.70942626,0.75667308,0.00000000
-2.73436718,2.34912845,0.01347239,0.00000000,0.96262075,0.14307560,0.01724863,0.74956908,0.79311794,0.00000000
-2.72836418,2.47105043,0.01432033,0.00000000,0.99197007,0.14883545,0.01714114,0.78931579,0.82888270,0.00000000
-2.72236118,2.59069228,0.01515325,0.00000000,1.02057771,0.15445993,0.01703055,0.82818428,0.86342115,0.00000000
-2.71635818,2.70633184,0.01595881,0.00000000,1.04803811,0.15986457,0.01691193,0.86565237,0.89616447,0.00000000
-2.71035518,2.81615497,0.01672426,0.00000000,1.07389591,0.16495932,0.01678008,0.90116827,0.92653380,0.00000000
-2.70435218,2.91829830,0.01743671,0.00000000,1.09765759,0.16965059,0.01662967,0.93416343,0.95395459,0.00000000
-2.69834917,3.01089832,0.01808347,0.00000000,1.11880646,0.17384378,0.01645536,0.96406740,0.97787241,0.00000000
-2.69234617,3.09214525,0.01865239,0.00000000,1.13682014,0.17744606,0.01625198,0.99032408,0.99776962,0.00000000
-2.68634317,3.16033938,0.01913226,0.00000000,1.15118990,0.18036940,0.01601476,1.01240895,1.01318216,0.00000000
-2.68034017,3.21394772,0.01951311,0.00000000,1.16144085,0.18253359,0.01573944,1.02984639,1.02371566,0.00000000
-2.67433717,3.25165827,0.01978656,0.00000000,1.16715226,0.18386924,0.01542255,1.04222648,1.02906034,0.00000000
-2.66833417,3.27242963,0.01994609,0.00000000,1.16797666,0.18432050,0.01506154,1.04922043,1.02900366,0.00000000
-2.66233117,3.27553339,0.01998733,0.00000000,1.16365712,0.18384750,0.01465492,1.05059397,1.02344040,0.00000000
-2.65632816,3.26058729,0.01990816,0.00000000,1.15404154,0.18242822,0.01420240,1.04621801,1.01237935,0.00000000
-2.65032516,3.22757743,0.01970886,0.00000000,1.13909349,0.18005987,0.01370494,1.03607609,0.99594638,0.00000000
-2.64432216,3.17686836,0.01939212,0.00000000,1.11889877,0.17675950,0.01316473,1.02026809,0.97438367,0.00000000
-2.63831916,3.10920035,0.01896300,0.00000000,1.09366757,0.17256405,0.01258521,0.99901019,0.94804493,0.00000000
-2.63231616,3.02567388,0.01842877,0.00000000,1.06373196,0.16752960,0.01197098,0.97263076,0.91738687,0.00000000
-2.62631316,2.92772189,0.01779876,0.00000000,1.02953884,0.16172994,0.01132762,0.94156260,0.88295717,0.00000000
-2.62031016,2.81707099,0.01708402,0.00000000,0.99163866,0.15525462,0.01066159,0.90633165,0.84537944,0.00000000
-2.61430715,2.69569320,0.01629709,0.00000000,0.95067052,0.14820638,0.00998002,0.86754273,0.80533584,0.00000000
-2.60830415,2.56575036,0.01545159,0.00000000,0.90734406,0.14069817,0.00929049,0.82586291,0.76354791,0.00000000
-2.60230115,2.42953363,0.01456186,0.00000000,0.86241929,0.13284995,0.00860084,0.78200325,0.72075650,0.00000000
-2.59629815,2.28940033,0.01364260,0.00000000,0.81668488,0.12478532,0.00791898,0.73669956,0.67770161,0.00000000
-2.59029515,2.14771089,0.01270847,0.00000000,0.77093602,0.11662809,0.00725262,0.69069308,0.63510270,0.00000000
-2.58429215,2.00676824,0.01177373,0.00000000,0.72595270,0.10849906,0.00660922,0.64471176,0.59364043,0.00000000
-2.57828914,1.86876165,0.01085197,0.00000000,0.68247915,0.10051297,0.00599576,0.59945278,0.55394027,0.00000000
-2.57228614,1.73571714,0.00995578,0.00000000,0.64120521,0.09277591,0.00541866,0.55556698,0.51655855,0.00000000
-2.56628314,1.60945568,0.00909654,0.00000000,0.60275024,0.08538306,0.00488373,0.51364562,0.48197133,0.00000000
-2.56028014,1.49156022,0.00828427,0.00000000,0.56765002,0.07841693,0.00439612,0.47420967,0.45056638,0.00000000
-2.55427714,1.38335216,0.00752746,0.00000000,0.53634692,0.07194622,0.00396029,0.43770209,0.42263826,0.00000000
-2.54827414,1.28587738,0.00683305,0.00000000,0.50918352,0.06602504,0.00358009,0.40448284,0.39838667,0.00000000
-2.54227114,1.19990133,0.00620637,0.00000000,0.48639962,0.06069281,0.00325873,0.37482672,0.37791776,0.00000000
-2.53626813,1.12591274,0.00565117,0.00000000,0.46813261,0.05597442,0.00299889,0.34892382,0.36124828,0.00000000
-2.53026513,1.06413487,0.00516971,0.00000000,0.45442076,0.05188102,0.00280273,0.32688221,0.34831218,0.00000000
-2.52426213,1.01454313,0.00476278,0.00000000,0.44520930,0.04841095,0.00267200,0.30873260,0.33896934,0.00000000
-2.51825913,0.97688777,0.00442987,0.00000000,0.44035862,0.04555105,0.00260801,0.29443457,0.33301582,0.00000000
-2.51225613,0.95072036,0.00416922,0.00000000,0.43965428,0.04327815,0.00261170,0.28388388,0.33019545,0.00000000
-2.50625313,0.93542254,0.00397803,0.00000000,0.44281821,0.04156061,0.00268364,0.27692059,0.33021192,0.00000000
-2.50025013,0.93023593,0.00385252,0.00000000,0.44952066,0.04035999,0.00282400,0.27333748,0.33274119,0.00000000
-2.49424712,0.93429190,0.00378810,0.00000000,0.45939233,0.03963259,0.00303248,0.27288850,0.33744360,0.00000000
-2.48824412,0.94664034,0.00377945,0.00000000,0.47203619,0.03933104,0.00330829,0.27529702,0.34397533,0.00000000
-2.48224112,0.96627640,0.00382072,0.00000000,0.48703876,0.03940567,0.00364999,0.28026349,0.35199873,0.00000000
-2.47623812,0.99216493,0.00390557,0.00000000,0.50398028,0.03980575,0.00405547,0.28747254,0.36119136,0.00000000
-2.47023512,1.02326182,0.00402731,0.00000000,0.52244362,0.04048066,0.00452174,0.29659932,0.37125342,0.00000000
-2.46423212,1.05853233,0.00417901,0.00000000,0.54202184,0.04138070,0.00504492,0.30731504,0.38191335,0.00000000
-2.45822911,1.09696631,0.00435363,0.00000000,0.56232410,0.04245792,0.00562006,0.31929173,0.39293169,0.00000000
-2.45222611,1.13759033,0.00454409,0.00000000,0.58298013,0.04366663,0.00624110,0.33220632,0.40410296,0.00000000
-2.44622311,1.17947718,0.00474340,0.00000000,0.60364328,0.04496389,0.00690085,0.34574402,0.41525596,0.00000000
-2.44022011,1.22175295,0.00494473,0.00000000,0.62399222,0.04630972,0.00759094,0.35960126,0.42625236,0.00000000
-2.43421711,1.26360224,0.00514159,0.00000000,0.64373167,0.04766740,0.00830192,0.37348817,0.43698409,0.00000000
-2.42821411,1.30427194,0.00532786,0.00000000,0.66259228,0.04900348,0.00902329,0.38713071,0.44736961,0.00000000
-2.42221111,1.34307390,0.00549793,0.00000000,0.68032999,0.05028792,0.00974372,0.40027272,0.45734955,0.00000000
-2.41620810,1.37938715,0.00564680,0.00000000,0.69672522,0.05149406,0.01045121,0.41267779,0.46688193,0.00000000
-2.41020510,1.41265978,0.00577012,0.00000000,0.71158196,0.05259866,0.01113340,0.42413103,0.47593750,0.00000000
-2.40420210,1.44241079,0.00586432,0.00000000,0.72472715,0.05358186,0.01177778,0.43444092,0.48449526,0.00000000
-2.39819910,1.46823212,0.00592664,0.00000000,0.73601045,0.05442721,0.01237211,0.44344099,0.49253867,0.00000000
-2.39219610,1.48979065,0.00595517,0.00000000,0.74530439,0.05512166,0.01290470,0.45099153,0.50005262,0.00000000
-2.38619310,1.50683033,0.00594885,0.00000000,0.75250511,0.05565552,0.01336481,0.45698099,0.50702129,0.00000000
-2.38019010,1.51917400,0.00590750,0.00000000,0.75753332,0.05602248,0.01374296,0.46132725,0.51342701,0.00000000
-2.37418709,1.52672471,0.00583178,0.00000000,0.76033575,0.05621954,0.01403127,0.46397848,0.51925005,0.00000000
-2.36818409,1.52946619,0.00572312,0.00000000,0.76088646,0.05624695,0.01422368,0.46491344,0.52446921,0.00000000
-2.36218109,1.52746214,0.00558367,0.00000000,0.75918817,0.05610805,0.01431624,0.46414132,0.52906307,0.00000000
-2.35617809,1.52085393,0.00541622,0.00000000,0.75527314,0.05580912,0.01430722,0.46170078,0.53301168,0.00000000
-2.35017509,1.50985656,0.00522406,0.00000000,0.74920349,0.05535909,0.01419721,0.45765831,0.53629847,0.00000000
-2.34417209,1.49475272,0.00501091,0.00000000,0.74107072,0.05476921,0.01398910,0.45210585,0.53891204,0.00000000
-2.33816908,1.47588483,0.00478076,0.00000000,0.73099435,0.05405271,0.01368808,0.44515763,0.54084783,0.00000000
-2.33216608,1.45364523,0.00453778,0.00000000,0.71911954,0.05322431,0.01330143,0.43694634,0.54210926,0.00000000
-2.32616308,1.42846494,0.00428619,0.00000000,0.70561383,0.05229975,0.01283838,0.42761883,0.54270843,0.00000000
-2.32016008,1.40080110,0.00403015,0.00000000,0.69066298,0.05129532,0.01230985,0.41733135,0.54266624,0.00000000
-2.31415708,1.37112393,0.00377366,0.00000000,0.67446613,0.05022731,0.01172818,0.40624458,0.54201197,0.00000000
-2.30815408,1.33990365,0.00352051,0.00000000,0.65723055,0.04911162,0.01110682,0.39451877,0.54078254,0.00000000
-2.30215108,1.30759819,0.00327418,0.00000000,0.63916627,0.04796331,0.01046003,0.38230902,0.53902135,0.00000000
-2.29614807,1.27464217,0.00303784,0.00000000,0.62048086,0.04679633,0.00980259,0.36976105,0.53677730,0.00000000
-2.29014507,1.24143804,0.00281429,0.00000000,0.60137470,0.04562329,0.00914950,0.35700769,0.53410379,0.00000000
-2.28414207,1.20834971,0.00260598,0.00000000,0.58203701,0.04445540,0.00851576,0.34416607,0.53105828,0.00000000
-2.27813907,1.17569917,0.00241506,0.00000000,0.56264296,0.04330252,0.00791615,0.33133584,0.52770229,0.00000000
-2.27213607,1.14376633,0.00224337,0.00000000,0.54335187,0.04217335,0.00736506,0.31859837,0.52410230,0.00000000
-2.26613307,1.11279203,0.00209250,0.00000000,0.52430675,0.04107573,0.00687636,0.30601694,0.52033130,0.00000000
-2.26013007,1.08298419,0.00196388,0.00000000,0.50563503,0.04001704,0.00646332,0.29363793,0.51647130,0.00000000
-2.25412706,1.05452653,0.00185882,0.00000000,0.48745048,0.03900469,0.00613855,0.28149283,0.51261640,0.00000000
-2.24812406,1.02758943,0.00177858,0.00000000,0.46985606,0.03804667,0.00591395,0.26960099,0.50887653,0.00000000
-2.24212106,1.00234220,0.00172443,0.00000000,0.45294755,0.03715203,0.00580071,0.25797285,0.50538139,0.00000000
-2.23611806,0.97896582,0.00169775,0.00000000,0.43681743,0.03633147,0.00580926,0.24661352,0.50228438,0.00000000
-2.23011506,0.95766549,0.00170004,0.00000000,0.42155903,0.03559766,0.00594924,0.23552635,0.49976617,0.00000000
-2.22411206,0.93868178,0.00173295,0.00000000,0.40727013,0.03496569,0.00622948,0.22471644,0.49803744,0.00000000
-2.21810905,0.92229984,0.00179834,0.00000000,0.39405620,0.03445314,0.00665782,0.21419376,0.49734053,0.00000000
-2.21210605,0.90885565,0.00189825,0.00000000,0.38203256,0.03408019,0.00724110,0.20397572,0.49794962,0.00000000
-2.20610305,0.89873892,0.00203492,0.00000000,0.37132547,0.03386942,0.00798492,0.19408904,0.50016909,0.00000000
-2.20010005,0.89239196,0.00221071,0.00000000,0.36207196,0.03384545,0.00889345,0.18457097,0.50432999,0.00000000
-2.19409705,0.89030444,0.00242807,0.00000000,0.35441831,0.03403444,0.00996925,0.17546951,0.51078444,0.00000000
-2.18809405,0.89300394,0.00268949,0.00000000,0.34851719,0.03446333,0.01121298,0.16684291,0.51989788,0.00000000
-2.18209105,0.90104245,0.00299738,0.00000000,0.34452354,0.03515900,0.01262315,0.15875839,0.53203945,0.00000000
-2.17608804,0.91497921,0.00335397,0.00000000,0.34258946,0.03614727,0.01419589,0.15129004,0.54757057,0.00000000
-2.17008504,0.93536046,0.00376121,0.00000000,0.34285823,0.03745178,0.01592473,0.14451629,0.56683216,0.00000000
-2.16408204,0.96269685,0.00422065,0.00000000,0.34545781,0.03909287,0.01780037,0.13851675,0.59013074,0.00000000
-2.15807904,0.99743934,0.00473333,0.00000000,0.35049412,0.04108643,0.01981063,0.13336888,0.61772417,0.00000000
-2.15207604,1.03995455,0.00529963,0.00000000,0.35804439,0.04344276,0.02194033,0.12914446,0.64980726,0.00000000
-2.14607304,1.09050065,0.00591920,0.00000000,0.36815100,0.04616562,0.02417138,0.12590610,0.68649810,0.00000000
-2.14007004,1.14920467,0.00659080,0.00000000,0.38081589,0.04925127,0.02648288,0.12370398,0.72782555,0.00000000
-2.13406703,1.21604240,0.00731228,0.00000000,0.39599613,0.05268784,0.02885134,0.12257288,0.77371852,0.00000000
-2.12806403,1.29082172,0.00808049,0.00000000,0.41360058,0.05645480,0.03125106,0.12252974,0.82399753,0.00000000
-2.12206103,1.37317021,0.00889122,0.00000000,0.43348789,0.06052276,0.03365444,0.12357177,0.87836910,0.00000000
-2.11605803,1.46252782,0.00973921,0.00000000,0.45546608,0.06485350,0.03603259,0.12567528,0.93642329,0.00000000
-2.11005503,1.55814504,0.01061815,0.00000000,0.47929355,0.06940033,0.03835579,0.12879520,0.99763473,0.00000000
-2.10405203,1.65908705,0.01152074,0.00000000,0.50468173,0.07410867,0.04059416,0.13286542,1.06136730,0.00000000
-2.09804902,1.76424388,0.01243875,0.00000000,0.53129904,0.07891705,0.04271821,0.13779989,1.12688245,0.00000000
-2.09204602,1.87234666,0.01336315,0.00000000,0.55877641,0.08375823,0.04469953,0.14349448,1.19335117,0.00000000
-2.08604302,1.98198954,0.01428420,0.00000000,0.58671389,0.08856067,0.04651136,0.14982956,1.25986927,0.00000000
-2.08004002,2.09165693,0.01519163,0.00000000,0.61468835,0.09325017,0.04812914,0.15667319,1.32547574,0.00000000
-2.07403702,2.19975523,0.01607485,0.00000000,0.64226203,0.09775169,0.04953104,0.16388486,1.38917353,0.00000000
-2.06803402,2.30464820,0.01692309,0.00000000,0.66899164,0.10199120,0.05069836,0.17131963,1.44995229,0.00000000
-2.06203102,2.40469500,0.01772562,0.00000000,0.69443788,0.10589767,0.05161587,0.17883251,1.50681232,0.00000000
-2.05602801,2.49828955,0.01847200,0.00000000,0.71817500,0.10940495,0.05227210,0.18628295,1.55878897,0.00000000
-2.05002501,2.58390017,0.01915226,0.00000000,0.73980025,0.11245358,0.05265945,0.19353928,1.60497668,0.00000000
-2.04402201,2.66010799,0.01975711,0.00000000,0.75894283,0.11499245,0.05277427,0.20048291,1.64455190,0.00000000
-2.03801901,2.72564297,0.02027813,0.00000000,0.77527228,0.11698021,0.05261688,0.20701207,1.67679411,0.00000000
-2.03201601,2.77941627,0.02070798,0.00000000,0.78850586,0.11838640,0.05219139,0.21304503,1.70110410,0.00000000
-2.02601301,2.82054784,0.02104053,0.00000000,0.79841493,0.11919230,0.05150561,0.21852260,1.71701912,0.00000000
-2.02001001,2.84838823,0.02127100,0.00000000,0.80482989,0.11939133,0.05057075,0.22340980,1.72422408,0.00000000
-2.01400700,2.86253399,0.02139607,0.00000000,0.80764380,0.11898917,0.04940116,0.22769655,1.72255876,0.00000000
-2.00800400,2.86283590,0.02141394,0.00000000,0.80681431,0.11800345,0.04801400,0.23139741,1.71202051,0.00000000
-2.00200100,2.84939996,0.02132439,0.00000000,0.80236400,0.11646304,0.04642885,0.23455033,1.69276259,0.00000000
-1.99599800,2.82258097,0.02112876,0.00000000,0.79437900,0.11440708,0.04466733,0.23721436,1.66508818,0.00000000
-1.98999500,2.78296903,0.02082992,0.00000000,0.78300599,0.11188364,0.04275268,0.23946647,1.62944037,0.00000000
-1.98399200,2.73136940,0.02043224,0.00000000,0.76844758,0.10894811,0.04070934,0.24139750,1.58638846,0.00000000
-1.97798899,2.66877653,0.01994144,0.00000000,0.75095623,0.10566148,0.03856247,0.24310748,1.53661127,0.00000000
-1.97198599,2.59634321,0.01936451,0.00000000,0.73082694,0.10208839,0.03633757,0.24470045,1.48087794,0.00000000
-1.96598299,2.51534591,0.01870951,0.00000000,0.70838887,0.09829525,0.03406001,0.24627894,1.42002701,0.00000000
-1.95997999,2.42714768,0.01798544,0.00000000,0.68399621,0.09434820,0.03175462,0.24793847,1.35494455,0.00000000
-1.95397699,2.33315986,0.01720201,0.00000000,0.65801861,0.09031140,0.02944531,0.24976218,1.28654207,0.00000000
-1.94797399,2.23480401,0.01636947,0.00000000,0.63083145,0.08624521,0.02715465,0.25181601,1.21573482,0.00000000
-1.94197099,2.13347546,0.01549836,0.00000000,0.60280641,0.08220481,0.02490363,0.25414445,1.14342142,0.00000000
-1.93596798,2.03050957,0.01459930,0.00000000,0.57430251,0.07823893,0.02271127,0.25676733,1.07046516,0.00000000
-1.92996498,1.92715198,0.01368282,0.00000000,0.54565805,0.07438897,0.02059449,0.25967763,0.99767759,0.00000000
-1.92396198,1.82453378,0.01275911,0.00000000,0.51718380,0.07068835,0.01856783,0.26284059,0.92580477,0.00000000
-1.91795898,1.72365218,0.01183785,0.00000000,0.48915745,0.06716227,0.01664340,0.26619416,0.85551643,0.00000000
-1.91195598,1.62535731,0.01092809,0.00000000,0.46181971,0.06382774,0.01483082,0.26965085,0.78739827,0.00000000
-1.90595298,1.53034534,0.01003803,0.00000000,0.43537209,0.06069398,0.01313720,0.27310088,0.72194722,0.00000000
-1.89994997,1.43915771,0.00917500,0.00000000,0.40997630,0.05776304,0.01156723,0.27641661,0.65956983,0.00000000
-1.89394697,1.35218644,0.00834532,0.00000000,0.38575540,0.05503065,0.01012330,0.27945809,0.60058341,0.00000000
-1.88794397,1.26968469,0.00755424,0.00000000,0.36279646,0.05248738,0.00880565,0.28207938,0.54521974,0.00000000
-1.88194097,1.19178194,0.00680600,0.00000000,0.34115446,0.05011980,0.00761263,0.28413548,0.49363092,0.00000000
-1.87593797,1.11850284,0.00610375,0.00000000,0.32085746,0.04791180,0.00654088,0.28548960,0.44589707,0.00000000
-1.86993497,1.04978868,0.00544964,0.00000000,0.30191235,0.04584592,0.00558566,0.28602029,0.40203539,0.00000000
-1.86393197,0.98552031,0.00484488,0.00000000,0.28431126,0.04390465,0.00474108,0.28562818,0.36201008,0.00000000
-1.85792896,0.92554142,0.00428979,0.00000000,0.26803793,0.04207166,0.00400038,0.28424204,0.32574279,0.00000000
-1.85192596,0.86968107,0.00378396,0.00000000,0.25307398,0.04033284,0.00335624,0.28182382,0.29312316,0.00000000
-1.84592296,0.81777447,0.00332629,0.00000000,0.23940460,0.03867721,0.00280097,0.27837239,0.26401896,0.00000000
-1.83991996,0.76968117,0.00291514,0.00000000,0.22702341,0.03709764,0.00232682,0.27392592,0.23828562,0.00000000
-1.83391696,0.72529991,0.00254845,0.00000000,0.21593631,0.03559134,0.00192611,0.26856261,0.21577488,0.00000000
-1.82791396,0.68457966,0.00222387,0.00000000,0.20616410,0.03416003,0.00159149,0.26239989,0.19634214,0.00000000
-1.82191096,0.64752665,0.00193882,0.00000000,0.19774376,0.03281001,0.00131603,0.25559194,0.17985268,0.00000000
-1.81590795,0.61420707,0.00169063,0.00000000,0.19072834,0.03155193,0.00109336,0.24832583,0.16618632,0.00000000
-1.80990495,0.58474583,0.00147662,0.00000000,0.18518561,0.03040035,0.00091779,0.24081623,0.15524076,0.00000000
-1.80390195,0.55932142,0.00129418,0.00000000,0.18119528,0.02937317,0.00078433,0.23329907,0.14693347,0.00000000
-1.79789895,0.53815753,0.00114082,0.00000000,0.17884532,0.02849085,0.00068878,0.22602428,0.14120222,0.00000000
-1.79189595,0.52151176,0.00101424,0.00000000,0.17822725,0.02777561,0.00062773,0.21924798,0.13800446,0.00000000
-1.78589295,0.50966232,0.00091234,0.00000000,0.17943083,0.02725049,0.00059857,0.21322435,0.13731562,0.00000000
-1.77988994,0.50289317,0.00083327,0.00000000,0.18253837,0.02693840,0.00059946,0.20819754,0.13912645,0.00000000
-1.77388694,0.50147852,0.00077543,0.00000000,0.18761897,0.02686118,0.00062937,0.20439382,0.14343980,0.00000000
-1.76788394,0.50566731,0.00073746,0.00000000,0.19472294,0.02703877,0.00068800,0.20201430,0.15026674,0.00000000
-1.76188094,0.51566832,0.00071828,0.00000000,0.20387673,0.02748831,0.00077574,0.20122850,0.15962247,0.00000000
-1.75587794,0.53163662,0.00071701,0.00000000,0.21507867,0.02822354,0.00089368,0.20216888,0.17152208,0.00000000
-1.74987494,0.55366180,0.00073303,0.00000000,0.22829559,0.02925412,0.00104350,0.20492650,0.18597635,0.00000000
-1.74387194,0.58175843,0.00076590,0.00000000,0.24346078,0.03058530,0.00122748,0.20954807,0.20298772,0.00000000
-1.73786893,0.61585923,0.00081537,0.00000000,0.26047315,0.03221757,0.00144838,0.21603435,0.22254664,0.00000000
-1.73186593,0.65581093,0.00088134,0.00000000,0.27919783,0.03414659,0.00170939,0.22433994,0.24462827,0.00000000
-1.72586293,0.70137324,0.00096385,0.00000000,0.29946824,0.03636322,0.00201410,0.23437462,0.26918978,0.00000000
-1.71985993,0.75222066,0.00106302,0.00000000,0.32108941,0.03885370,0.00236632,0.24600597,0.29616811,0.00000000
-1.71385693,0.80794725,0.00117908,0.00000000,0.34384261,0.04159999,0.00277008,0.25906339,0.32547837,0.00000000
-1.70785393,0.86807401,0.00131228,0.00000000,0.36749102,0.04458024,0.00322946,0.27334332,0.35701281,0.00000000
-1.70185093,0.93205862,0.00146290,0.00000000,0.39178614,0.04776932,0.00374847,0.28861542,0.39064033,0.00000000
-1.69584792,0.99930716,0.00163123,0.00000000,0.41647476,0.05113946,0.00433095,0.30462969,0.42620660,0.00000000
-1.68984492,1.06918731,0.00181751,0.00000000,0.44130613,0.05466092,0.00498041,0.32112412,0.46353462,0.00000000
-1.68384192,1.14104253,0.00202190,0.00000000,0.46603892,0.05830273,0.00569987,0.33783273,0.50242568,0.00000000
-1.67783892,1.21420667,0.00224450,0.00000000,0.49044775,0.06203331,0.00649175,0.35449360,0.54266085,0.00000000
-1.67183592,1.28801845,0.00248526,0.00000000,0.51432889,0.06582124,0.00735767,0.37085672,0.58400265,0.00000000
-1.66583292,1.36183516,0.00274400,0.00000000,0.53750492,0.06963580,0.00829835,0.38669128,0.62619711,0.00000000
-1.65982991,1.43504524,0.00302036,0.00000000,0.55982803,0.07344752,0.00931346,0.40179210,0.66897597,0.00000000
-1.65382691,1.50707907,0.00331376,0.00000000,0.58118195,0.07722866,0.01040154,0.41598500,0.71205913,0.00000000
-1.64782391,1.57741773,0.00362341,0.00000000,0.60148227,0.08095349,0.01155990,0.42913087,0.75515721,0.00000000
-1.64182091,1.64559934,0.00394828,0.00000000,0.62067535,0.08459859,0.01278457,0.44112822,0.79797418,0.00000000
-1.63581791,1.71122291,0.00428706,0.00000000,0.63873565,0.08814288,0.01407031,0.45191415,0.84021013,0.00000000
-1.62981491,1.77394949,0.00463820,0.00000000,0.65566194,0.09156768,0.01541066,0.46146369,0.88156397,0.00000000
-1.62381191,1.83350075,0.00499983,0.00000000,0.67147238,0.09485657,0.01679794,0.46978755,0.92173619,0.00000000
-1.61780890,1.88965527,0.00536985,0.00000000,0.68619885,0.09799517,0.01822345,0.47692839,0.96043154,0.00000000
-1.61180590,1.94224255,0.00574585,0.00000000,0.69988090,0.10097091,0.01967756,0.48295580,0.99736169,0.00000000
-1.60580290,1.99113543,0.00612518,0.00000000,0.71255956,0.10377266,0.02114993,0.48796028,1.03224771,0.00000000
-1.59979990,2.03624117,0.00650495,0.00000000,0.72427141,0.10639036,0.02262966,0.49204641,1.06482249,0.00000000
-1.59379690,2.07749177,0.00688204,0.00000000,0.73504326,0.10881468,0.02410557,0.49532580,1.09483300,0.00000000
-1.58779390,2.11483410,0.00725317,0.00000000,0.74488760,0.11103657,0.02556633,0.49790989,1.12204233,0.00000000
-1.58179090,2.14822041,0.00761489,0.00000000,0.75379927,0.11304701,0.02700075,0.49990325,1.14623173,0.00000000
-1.57578789,2.17759977,0.00796367,0.00000000,0.76175330,0.11483668,0.02839786,0.50139753,1.16720235,0.00000000
-1.56978489,2.20291088,0.00829591,0.00000000,0.76870418,0.11639578,0.02974715,0.50246651,1.18477700,0.00000000
-1.56378189,2.22407690,0.00860800,0.00000000,0.77458663,0.11771395,0.03103862,0.50316245,1.19880183,0.00000000
-1.55777889,2.24100235,0.00889638,0.00000000,0.77931766,0.11878021,0.03226284,0.50351393,1.20914794,0.00000000
-1.55177589,2.25357274,0.00915761,0.00000000,0.78280006,0.11958314,0.03341101,0.50352534,1.21571309,0.00000000
-1.54577289,2.26165666,0.00938841,0.00000000,0.78492701,0.12011107,0.03447495,0.50317797,1.21842345,0.00000000
-1.53976988,2.26511069,0.00958571,0.00000000,0.78558764,0.12035246,0.03544699,0.50243266,1.21723542,0.00000000
-1.53376688,2.26378664,0.00974675,0.00000000,0.78467330,0.12029631,0.03632000,0.50123390,1.21213762,0.00000000
-1.52776388,2.25754123,0.00986910,0.00000000,0.78208424,0.11993274,0.03708722,0.49951508,1.20315287,0.00000000
-1.52176088,2.24624735,0.00995075,0.00000000,0.77773644,0.11925357,0.03774227,0.49720456,1.19034018,0.00000000
-1.51575788,2.22980672,0.00999013,0.00000000,0.77156814,0.11825297,0.03827907,0.49423233,1.17379669,0.00000000
-1.50975488,2.20816305,0.00998619,0.00000000,0.76354592,0.11692808,0.03869183,0.49053677,1.15365936,0.00000000
-1.50375188,2.18131511,0.00993842,0.00000000,0.75366987,0.11527970,0.03897508,0.48607108,1.13010623,0.00000000
-1.49774887,2.14932879,0.00984689,0.00000000,0.74197775,0.11331276,0.03912373,0.48080913,1.10335716,0.00000000
-1.49174587,2.11234761,0.00971227,0.00000000,0.72854768,0.11103684,0.03913325,0.47475025,1.07367383,0.00000000
-1.48574287,2.07060066,0.00953585,0.00000000,0.71349938,0.10846647,0.03899975,0.46792277,1.04135883,0.00000000
-1.47973987,2.02440764,0.00931949,0.00000000,0.69699379,0.10562127,0.03872031,0.46038589,1.00675363,0.00000000
