energy_ev,total_up,Mo_p_up,Mo_d_up,P_s_up,P_p_up,S_s_up,S_p_up
-4.30115058,2.03668587,0.94895196,1.16142897,0.00329167,0.35594392,0.01253542,0.57580616
-4.29514757,2.00378626,0.90465210,1.14437484,0.00334815,0.33880767,0.01303961,0.57765691
-4.28914457,1.98263221,0.86986203,1.13303497,0.00344024,0.32548600,0.01350055,0.58255708
-4.28314157,1.97180026,0.84391944,1.12662360,0.00357009,0.31560386,0.01391532,0.59009160
-4.27713857,1.96986389,0.82610688,1.12437012,0.00374043,0.30876436,0.01428270,0.59984284
-4.27113557,1.97545290,0.81568311,1.12555244,0.00395462,0.30456223,0.01460329,0.61140669
-4.26513257,1.98730540,0.81191135,1.12952561,0.00421657,0.30259633,0.01487950,0.62440669
-4.25912956,2.00431019,0.81408336,1.13574485,0.00453066,0.30248081,0.01511547,0.63850580
-4.25312656,2.02553814,0.82153871,1.14378187,0.00490161,0.30385463,0.01531691,0.65341524
-4.24712356,2.05026150,0.83367850,1.15333417,0.00533429,0.30638933,0.01549086,0.66890010
-4.24112056,2.07796065,0.84997346,1.16422693,0.00583355,0.30979468,0.01564535,0.68478152
-4.23511756,2.10831867,0.86996635,1.17640781,0.00640396,0.31382229,0.01578906,0.70093542
-4.22911456,2.14120403,0.89326898,1.18993495,0.00704955,0.31826724,0.01593085,0.71728803
-4.22311156,2.17664322,0.91955437,1.20495897,0.00777354,0.32296755,0.01607934,0.73380842
-4.21710855,2.21478456,0.94854498,1.22170014,0.00857804,0.32780204,0.01624242,0.75049871
-4.21110555,2.25585578,0.97999780,1.24042177,0.00946383,0.33268646,0.01642687,0.76738238
-4.20510255,2.30011766,1.01368762,1.26140144,0.01043009,0.33756841,0.01663790,0.78449169
-4.19909955,2.34781648,1.04938960,1.28490152,0.01147420,0.34242135,0.01687886,0.80185475
-4.19309655,2.39913801,1.08686247,1.31114052,0.01259164,0.34723804,0.01715098,0.81948331
-4.18709355,2.45416570,1.12583350,1.34026691,0.01377591,0.35202388,0.01745318,0.83736192
-4.18109055,2.51284545,1.16598640,1.37233662,0.01501851,0.35679041,0.01778208,0.85543925
-4.17508754,2.57495911,1.20695303,1.40729565,0.01630911,0.36154950,0.01813197,0.87362217
-4.16908454,2.64010811,1.24830970,1.44496843,0.01763569,0.36630837,0.01849507,0.89177308
-4.16308154,2.70770835,1.28957826,1.48505289,0.01898485,0.37106583,0.01886172,0.90971057
-4.15707854,2.77699665,1.33023237,1.52712213,0.02034218,0.37580973,0.01922080,0.92721365
-4.15107554,2.84704836,1.36970840,1.57063303,0.02169265,0.38051585,0.01956013,0.94402915
-4.14507254,2.91680524,1.40742073,1.61494094,0.02302114,0.38514814,0.01986698,0.95988200
-4.13906953,2.98511210,1.44278032,1.65931998,0.02431290,0.38966013,0.02012859,0.97448774
-4.13306653,3.05075986,1.47521578,1.70298772,0.02555411,0.39399746,0.02033270,0.98756638
-4.12706353,3.11253291,1.50419538,1.74513294,0.02673233,0.39810117,0.02046805,0.99885700
-4.12106053,3.16925783,1.52924899,1.78494511,0.02783694,0.40191141,0.02052487,1.00813179
-4.11505753,3.21985082,1.54998832,1.82164396,0.02885950,0.40537146,0.02049525,1.01520903
-4.10905453,3.26336116,1.56612441,1.85450768,0.02979402,0.40843137,0.02037348,1.01996379
-4.10305153,3.29900840,1.57748104,1.88289833,0.03063707,0.41105129,0.02015626,1.02233590
-4.09704852,3.32621117,1.58400342,1.90628331,0.03138783,0.41320398,0.01984284,1.02233458
-4.09104552,3.34460636,1.58576134,1.92425177,0.03204790,0.41487637,0.01943497,1.02003941
-4.08504252,3.35405769,1.58294672,1.93652553,0.03262113,0.41607013,0.01893686,1.01559755
-4.07903952,3.35465373,1.57586555,1.94296398,0.03311318,0.41680110,0.01835497,1.00921750
-4.07303652,3.34669561,1.56492459,1.94356315,0.03353106,0.41709767,0.01769771,1.00115969
-4.06703352,3.33067582,1.55061376,1.93844919,0.03388265,0.41699827,0.01697515,0.99172455
-4.06103052,3.30724949,1.53348511,1.92786700,0.03417604,0.41654820,0.01619854,0.98123886
-4.05502751,3.27720036,1.51412950,1.91216489,0.03441899,0.41579587,0.01537999,0.97004134
-4.04902451,3.24140362,1.49315250,1.89177632,0.03461836,0.41478907,0.01453199,0.95846817
-4.04302151,3.20078797,1.47115065,1.86719994,0.03477966,0.41357116,0.01366700,0.94683965
-4.03701851,3.15629928,1.44868956,1.83897911,0.03490660,0.41217788,0.01279711,0.93544865
-4.03101551,3.10886787,1.42628475,1.80768198,0.03500087,0.41063468,0.01193366,0.92455157
-4.02501251,3.05938107,1.40438636,1.77388329,0.03506199,0.40895505,0.01108701,0.91436233
-4.01900950,3.00866242,1.38336832,1.73814851,0.03508736,0.40713977,0.01026631,0.90504978
-4.01300650,2.95745808,1.36352218,1.70102101,0.03507240,0.40517727,0.00947937,0.89673840
-4.00700350,2.90643069,1.34505597,1.66301262,0.03501089,0.40304507,0.00873259,0.88951219
-4.00100050,2.85616027,1.32809741,1.62459753,0.03489541,0.40071210,0.00803092,0.88342152
-3.99499750,2.80715133,1.31270125,1.58620947,0.03471783,0.39814182,0.00737799,0.87849196
-3.98899450,2.75984469,1.29885983,1.54824170,0.03446997,0.39529591,0.00677612,0.87473478
-3.98299150,2.71463280,1.28651590,1.51104933,0.03414415,0.39213817,0.00622651,0.87215796
-3.97698849,2.67187644,1.27557673,1.47495327,0.03373387,0.38863842,0.00572939,0.87077701
-3.97098549,2.63192127,1.26592847,1.44024507,0.03323431,0.38477614,0.00528417,0.87062468
-3.96498249,2.59511258,1.25744967,1.40719202,0.03264285,0.38054344,0.00488968,0.87175882
-3.95897949,2.56180662,1.25002328,1.37604181,0.03195943,0.37594731,0.00454428,0.87426780
-3.95297649,2.53237765,1.24354621,1.34702630,0.03118676,0.37101082,0.00424606,0.87827297
-3.94697349,2.50721986,1.23793617,1.32036385,0.03033048,0.36577332,0.00399297,0.88392789
-3.94097049,2.48674388,1.23313538,1.29626026,0.02939901,0.36028951,0.00378295,0.89141447
-3.93496748,2.47136816,1.22911132,1.27490794,0.02840344,0.35462742,0.00361401,0.90093592
-3.92896448,2.46150565,1.22585450,1.25648366,0.02735713,0.34886551,0.00348430,0.91270716
-3.92296148,2.45754674,1.22337387,1.24114500,0.02627529,0.34308901,0.00339214,0.92694310
-3.91695848,2.45983967,1.22169031,1.22902588,0.02517441,0.33738566,0.00333609,0.94384542
-3.91095548,2.46866975,1.22082882,1.22023159,0.02407172,0.33184130,0.00331489,0.96358882
-3.90495248,2.48423871,1.22081016,1.21483369,0.02298450,0.32653537,0.00332748,0.98630728
-3.89894947,2.50664566,1.22164266,1.21286533,0.02192947,0.32153667,0.00337297,1.01208131
-3.89294647,2.53587094,1.22331464,1.21431737,0.02092224,0.31689970,0.00345059,1.04092674
-3.88694347,2.57176371,1.22578825,1.21913553,0.01997672,0.31266164,0.00355967,1.07278581
-3.88094047,2.61403431,1.22899488,1.22721897,0.01910471,0.30884028,0.00369958,1.10752084
-3.87493747,2.66225168,1.23283248,1.23842030,0.01831550,0.30543283,0.00386969,1.14491093
-3.86893447,2.71584603,1.23716504,1.25254715,0.01761569,0.30241588,0.00406933,1.18465175
-3.86293147,2.77411678,1.24182394,1.26936530,0.01700903,0.29974630,0.00429773,1.22635835
-3.85692846,2.83624513,1.24661125,1.28860305,0.01649638,0.29736306,0.00455400,1.26957094
-3.85092546,2.90131088,1.25130458,1.30995693,0.01607585,0.29518996,0.00483707,1.31376314
-3.84492246,2.96831253,1.25566328,1.33309818,0.01574301,0.29313897,0.00514562,1.35835253
-3.83891946,3.03618992,1.25943542,1.35768003,0.01549112,0.29111409,0.00547808,1.40271275
-3.83291646,3.10384837,1.26236540,1.38334531,0.01531150,0.28901552,0.00583255,1.44618697
-3.82691346,3.17018355,1.26420168,1.40973424,0.01519400,0.28674388,0.00620679,1.48810194
-3.82091046,3.23410610,1.26470432,1.43649202,0.01512733,0.28420433,0.00659813,1.52778239
-3.81490745,3.29456533,1.26365202,1.46327617,0.01509961,0.28131050,0.00700348,1.56456520
-3.80890445,3.35057126,1.26084852,1.48976322,0.01509878,0.27798784,0.00741925,1.59781311
-3.80290145,3.40121465,1.25612806,1.51565474,0.01511303,0.27417651,0.00784141,1.62692758
-3.79689845,3.44568435,1.24935980,1.54068239,0.01513118,0.26983355,0.00826540,1.65136063
-3.79089545,3.48328189,1.24045131,1.56461197,0.01514311,0.26493435,0.00868623,1.67062555
-3.78489245,3.51343294,1.22935070,1.58724631,0.01513994,0.25947335,0.00909845,1.68430621
-3.77888944,3.53569560,1.21604787,1.60842690,0.01511437,0.25346398,0.00949626,1.69206504
-3.77288644,3.54976528,1.20057441,1.62803411,0.01506075,0.24693791,0.00987359,1.69364951
-3.76688344,3.55547638,1.18300260,1.64598612,0.01497525,0.23994359,0.01022419,1.68889715
-3.76088044,3.55280054,1.16344321,1.66223641,0.01485582,0.23254426,0.01054180,1.67773886
-3.75487744,3.54184171,1.14204237,1.67676986,0.01470216,0.22481543,0.01082028,1.66020073
-3.74887444,3.52282816,1.11897746,1.68959772,0.01451562,0.21684204,0.01105382,1.63640406
-3.74287144,3.49610161,1.09445213,1.70075146,0.01429901,0.20871534,0.01123704,1.60656364
-3.73686843,3.46210384,1.06869060,1.71027580,0.01405637,0.20052967,0.01136526,1.57098432
-3.73086543,3.42136124,1.04193124,1.71822134,0.01379273,0.19237924,0.01143461,1.53005571
-3.72486243,3.37446776,1.01441982,1.72463704,0.01351381,0.18435506,0.01144216,1.48424522
-3.71885943,3.32206684,0.98640235,1.72956311,0.01322571,0.17654211,0.01138614,1.43408943
-3.71285643,3.26483317,0.95811805,1.73302471,0.01293461,0.16901686,0.01126591,1.38018395
-3.70685343,3.20345482,0.92979240,1.73502692,0.01264645,0.16184523,0.01108212,1.32317207
-3.70085043,3.13861667,0.90163081,1.73555144,0.01236668,0.15508106,0.01083664,1.26373242
-3.69484742,3.07098564,0.87381300,1.73455535,0.01209999,0.14876511,0.01053259,1.20256586
-3.68884442,3.00119854,0.84648841,1.73197214,0.01185010,0.14292469,0.01017423,1.14038226
-3.68284142,2.92985288,0.81977294,1.72771522,0.01161962,0.13757371,0.00976685,1.07788718
-3.67683842,2.85750102,0.79374703,1.72168374,0.01140994,0.13271347,0.00931661,1.01576911
-3.67083542,2.78464778,0.76845540,1.71377056,0.01122120,0.12833370,0.00883039,0.95468752
-3.66483242,2.71175129,0.74390832,1.70387210,0.01105227,0.12441421,0.00831555,0.89526198
-3.65882941,2.63922687,0.72008446,1.69189929,0.01090089,0.12092667,0.00777975,0.83806275
-3.65282641,2.56745336,0.69693523,1.67778931,0.01076373,0.11783675,0.00723073,0.78360288
-3.64682341,2.49678105,0.67439027,1.66151706,0.01063661,0.11510624,0.00667608,0.73233196
-3.64082041,2.42754070,0.65236404,1.64310591,0.01051470,0.11269521,0.00612307,0.68463169
-3.63481741,2.36005238,0.63076294,1.62263668,0.01039275,0.11056404,0.00557847,0.64081295
-3.62881441,2.29463363,0.60949286,1.60025453,0.01026532,0.10867524,0.00504842,0.60111462
-3.62281141,2.23160586,0.58846652,1.57617281,0.01012711,0.10699491,0.00453833,0.56570364
-3.61680840,2.17129856,0.56761050,1.55067390,0.00997311,0.10549396,0.00405276,0.53467646
-3.61080540,2.11405075,0.54687138,1.52410649,0.00979889,0.10414880,0.00359543,0.50806148
-3.60480240,2.06020953,0.52622088,1.49687958,0.00960080,0.10294171,0.00316920,0.48582233
-3.59879940,2.01012571,0.50565966,1.46945322,0.00937607,0.10186080,0.00277608,0.46786197
-3.59279640,1.96414684,0.48521969,1.44232664,0.00912299,0.10089958,0.00241727,0.45402727
-3.58679340,1.92260806,0.46496499,1.41602411,0.00884092,0.10005622,0.00209329,0.44411411
-3.58079040,1.88582150,0.44499095,1.39107948,0.00853035,0.09933262,0.00180399,0.43787287
-3.57478739,1.85406504,0.42542207,1.36801996,0.00819285,0.09873327,0.00154869,0.43501431
-3.56878439,1.82757106,0.40640844,1.34735017,0.00783100,0.09826401,0.00132627,0.43521571
-3.56278139,1.80651627,0.38812099,1.32953702,0.00744826,0.09793090,0.00113529,0.43812744
-3.55677839,1.79101308,0.37074593,1.31499623,0.00704885,0.09773904,0.00097404,0.44337970
-3.55077539,1.78110320,0.35447847,1.30408094,0.00663758,0.09769162,0.00084069,0.45058956
-3.54477239,1.77675388,0.33951613,1.29707286,0.00621963,0.09778914,0.00073330,0.45936823
-3.53876938,1.77785690,0.32605197,1.29417617,0.00580041,0.09802885,0.00064993,0.46932834
-3.53276638,1.78423023,0.31426787,1.29551404,0.00538531,0.09840442,0.00058868,0.48009119
-3.52676338,1.79562220,0.30432812,1.30112791,0.00497959,0.09890586,0.00054772,0.49129377
-3.52076038,1.81171779,0.29637359,1.31097898,0.00458817,0.09951965,0.00052530,0.50259542
-3.51475738,1.83214632,0.29051643,1.32495173,0.00421549,0.10022900,0.00051977,0.51368374
-3.50875438,1.85649017,0.28683569,1.34285897,0.00386542,0.10101432,0.00052957,0.52427984
-3.50275138,1.88429376,0.28537369,1.36444800,0.00354113,0.10185369,0.00055325,0.53414240
-3.49674837,1.91507238,0.28613344,1.38940748,0.00324508,0.10272340,0.00058939,0.54307065
-3.49074537,1.94832030,0.28907695,1.41737469,0.00297895,0.10359851,0.00063665,0.55090601
-3.48474237,1.98351805,0.29412468,1.44794296,0.00274365,0.10445329,0.00069366,0.55753240
-3.47873937,2.02013850,0.30115599,1.48066906,0.00253934,0.10526169,0.00075910,0.56287515
-3.47273637,2.05765211,0.31001062,1.51508058,0.00236547,0.10599763,0.00083159,0.56689870
-3.46673337,2.09553119,0.32049128,1.55068340,0.00222085,0.10663529,0.00090971,0.56960313
-3.46073037,2.13325382,0.33236727,1.58696922,0.00210371,0.10714931,0.00099199,0.57101981
-3.45472736,2.17030759,0.34537902,1.62342345,0.00201180,0.10751495,0.00107692,0.57120633
-3.44872436,2.20619360,0.35924361,1.65953350,0.00194250,0.10770825,0.00116291,0.57024105
-3.44272136,2.24043122,0.37366109,1.69479762,0.00189288,0.10770622,0.00124835,0.56821758
-3.43671836,2.27256373,0.38832143,1.72873423,0.00185984,0.10748704,0.00133161,0.56523934
-3.43071536,2.30216500,0.40291203,1.76089169,0.00184018,0.10703038,0.00141106,0.56141471
-3.42471236,2.32884729,0.41712549,1.79085833,0.00183073,0.10631778,0.00148510,0.55685271
-3.41870935,2.35226976,0.43066743,1.81827230,0.00182840,0.10533315,0.00155223,0.55165959
-3.41270635,2.37214750,0.44326407,1.84283085,0.00183027,0.10406329,0.00161104,0.54593630
-3.40670335,2.38826040,0.45466944,1.86429858,0.00183369,0.10249851,0.00166029,0.53977703
-3.40070035,2.40046130,0.46467166,1.88251399,0.00183630,0.10063330,0.00169891,0.53326860
-3.39469735,2.40868264,0.47309836,1.89739387,0.00183607,0.09846689,0.00172606,0.52649081
-3.38869435,2.41294105,0.47982075,1.90893502,0.00183138,0.09600384,0.00174115,0.51951745
-3.38269135,2.41333913,0.48475629,1.91721287,0.00182097,0.09325449,0.00174384,0.51241798
-3.37668834,2.41006408,0.48786991,1.92237693,0.00180402,0.09023522,0.00173409,0.50525948
-3.37068534,2.40338283,0.48917348,1.92464286,0.00178005,0.08696858,0.00171213,0.49810889
-3.36468234,2.39363365,0.48872387,1.92428147,0.00174898,0.08348321,0.00167846,0.49103509
-3.35867934,2.38121445,0.48661946,1.92160499,0.00171106,0.07981348,0.00163383,0.48411092
-3.35267634,2.36656826,0.48299540,1.91695135,0.00166681,0.07599898,0.00157926,0.47741475
-3.34667334,2.35016648,0.47801785,1.91066700,0.00161701,0.07208379,0.00151595,0.47103164
-3.34067034,2.33249087,0.47187743,1.90308942,0.00156262,0.06811554,0.00144530,0.46505394
-3.33466733,2.31401525,0.46478225,1.89453026,0.00150473,0.06414442,0.00136883,0.45958130
-3.32866433,2.29518791,0.45695084,1.88526000,0.00144449,0.06022201,0.00128819,0.45472019
-3.32266133,2.27641581,0.44860538,1.87549515,0.00138307,0.05640017,0.00120511,0.45058279
-3.31665833,2.25805154,0.43996532,1.86538886,0.00132160,0.05272987,0.00112135,0.44728545
-3.31065533,2.24038374,0.43124196,1.85502541,0.00126114,0.04926016,0.00103873,0.44494679
-3.30465233,2.22363169,0.42263388,1.84441920,0.00120260,0.04603717,0.00095907,0.44368540
-3.29864932,2.20794414,0.41432363,1.83351813,0.00114676,0.04310337,0.00088419,0.44361746
-3.29264632,2.19340268,0.40647549,1.82221147,0.00109422,0.04049691,0.00081596,0.44485406
-3.28664332,2.18002917,0.39923458,1.81034164,0.00104540,0.03825118,0.00075624,0.44749863
-3.28064032,2.16779690,0.39272694,1.79771942,0.00100054,0.03639461,0.00070699,0.45164431
-3.27463732,2.15664453,0.38706075,1.78414159,0.00095971,0.03495062,0.00067021,0.45737147
-3.26863432,2.14649220,0.38232836,1.76941008,0.00092280,0.03393779,0.00064806,0.46474533
-3.26263132,2.13725860,0.37860893,1.75335158,0.00088961,0.03337020,0.00064287,0.47381396
-3.25662831,2.12887802,0.37597157,1.73583648,0.00085978,0.03325790,0.00065715,0.48460643
-3.25062531,2.12131654,0.37447876,1.71679608,0.00083291,0.03360756,0.00069372,0.49713148
-3.24462231,2.11458629,0.37418971,1.69623719,0.00080854,0.03442322,0.00075567,0.51137661
-3.23861931,2.10875722,0.37516368,1.67425334,0.00078622,0.03570704,0.00084644,0.52730768
-3.23261631,2.10396569,0.37746297,1.65103198,0.00076549,0.03746019,0.00096981,0.54486924
-3.22661331,2.10041962,0.38115554,1.62685741,0.00074596,0.03968376,0.00112995,0.56398542
-3.22061031,2.09840001,0.38631702,1.60210924,0.00072729,0.04237955,0.00133138,0.58456160
-3.21460730,2.09825884,0.39303218,1.57725656,0.00070925,0.04555092,0.00157896,0.60648687
-3.20860430,2.10041353,0.40139569,1.55284800,0.00069169,0.04920351,0.00187781,0.62963701
-3.20260130,2.10533820,0.41151218,1.52949824,0.00067458,0.05334580,0.00223325,0.65387827
-3.19659830,2.11355214,0.42349545,1.50787143,0.00065800,0.05798955,0.00265070,0.67907143
-3.19059530,2.12560582,0.43746691,1.48866229,0.00064214,0.06314996,0.00313555,0.70507627
-3.18459230,2.14206490,0.45355315,1.47257541,0.00062726,0.06884564,0.00369299,0.73175596
-3.17858929,2.16349257,0.47188260,1.46030361,0.00061373,0.07509824,0.00432783,0.75898126
-3.17258629,2.19043070,0.49258135,1.45250598,0.00060199,0.08193178,0.00504436,0.78663421
-3.16658329,2.22338003,0.51576813,1.44978611,0.00059252,0.08937167,0.00584610,0.81461091
-3.16058029,2.26277997,0.54154845,1.45267135,0.00058585,0.09744334,0.00673561,0.84282337
-3.15457729,2.30898826,0.57000816,1.46159341,0.00058252,0.10617064,0.00771431,0.87119996
-3.14857429,2.36226113,0.60120648,1.47687099,0.00058307,0.11557391,0.00878227,0.89968466
-3.14257129,2.42273435,0.63516882,1.49869482,0.00058806,0.12566791,0.00993811,0.92823471
-3.13656828,2.49040598,0.67187957,1.52711560,0.00059800,0.13645956,0.01117883,0.95681713
-3.13056528,2.56512135,0.71127539,1.56203523,0.00061338,0.14794577,0.01249974,0.98540399
-3.12456228,2.64656128,0.75323920,1.60320181,0.00063466,0.16011130,0.01389448,1.01396691
-3.11855928,2.73423415,0.79759538,1.65020861,0.00066226,0.17292688,0.01535502,1.04247104
-3.11255628,2.82747268,0.84410649,1.70249743,0.00069658,0.18634772,0.01687179,1.07086906
-3.10655328,2.92543619,0.89247198,1.75936648,0.00073797,0.20031249,0.01843380,1.09909553
-3.10055028,3.02711867,0.94232905,1.81998273,0.00078676,0.21474285,0.02002888,1.12706209
-3.09454727,3.13136319,0.99325592,1.88339888,0.00084324,0.22954371,0.02164397,1.15465399
-3.08854427,3.23688243,1.04477758,1.94857432,0.00090769,0.24460408,0.02326537,1.18172803
-3.08254127,3.34228514,1.09637390,2.01439992,0.00098035,0.25979876,0.02487915,1.20811238
-3.07653827,3.44610777,1.14748992,2.07972569,0.00106144,0.27499052,0.02647144,1.23360820
-3.07053527,3.54685013,1.19754803,2.14339058,0.00115115,0.29003302,0.02802880,1.25799300
-3.06453227,3.64301387,1.24596138,2.20425323,0.00124962,0.30477405,0.02953854,1.28102570
-3.05852926,3.73314204,1.29214815,2.26122252,0.00135692,0.31905913,0.03098899,1.30245291
-3.05252626,3.81585793,1.33554579,2.31328671,0.00147306,0.33273524,0.03236971,1.32201615
-3.04652326,3.88990143,1.37562483,2.35953974,0.00159792,0.34565447,0.03367166,1.33945958
-3.04052026,3.95416122,1.41190134,2.39920375,0.00173128,0.35767745,0.03488728,1.35453770
-3.03451726,4.00770110,1.44394763,2.43164667,0.00187273,0.36867634,0.03601046,1.36702270
-3.02851426,4.04977942,1.47140071,2.45639410,0.00202170,0.37853737,0.03703648,1.37671093
-3.02251126,4.07986082,1.49396804,2.47313513,0.00217740,0.38716262,0.03796185,1.38342834
-3.01650825,4.09761981,1.51143063,2.48172191,0.00233879,0.39447121,0.03878409,1.38703467
-3.01050525,4.10293669,1.52364339,2.48216314,0.00250461,0.40039976,0.03950148,1.38742621
-3.00450225,4.09588614,1.53053290,2.47461222,0.00267331,0.40490224,0.04011281,1.38453739
-2.99849925,4.07671999,1.53209313,2.45935075,0.00284311,0.40794921,0.04061705,1.37834108
-2.99249625,4.04584526,1.52837936,2.43676868,0.00301199,0.40952669,0.04101320,1.36884811
-2.98649325,4.00379947,1.51950105,2.40734222,0.00317771,0.40963470,0.04130001,1.35610600
-2.98049025,3.95122476,1.50561420,2.37161113,0.00333788,0.40828571,0.04147592,1.34019738
-2.97448724,3.88884265,1.48691369,2.33015644,0.00348999,0.40550311,0.04153897,1.32123828
-2.96848424,3.81743086,1.46362628,2.28358001,0.00363149,0.40131982,0.04148685,1.29937642
-2.96248124,3.73780342,1.43600446,2.23248690,0.00375986,0.39577717,0.04131706,1.27478976
-2.95647824,3.65079494,1.40432163,2.17747120,0.00387272,0.38892415,0.04102711,1.24768523
-2.95047524,3.55724920,1.36886860,2.11910583,0.00396786,0.38081696,0.04061481,1.21829758
-2.94447224,3.45801216,1.32995131,2.05793629,0.00404339,0.37151893,0.04007862,1.18688832
-2.93846923,3.35392872,1.28788984,1.99447816,0.00409777,0.36110071,0.03941800,1.15374434
-2.93246623,3.24584242,1.24301808,1.92921783,0.00412992,0.34964060,0.03863381,1.11917611
-2.92646323,3.13459700,1.19568393,1.86261565,0.00413926,0.33722504,0.03772868,1.08351514
-2.92046023,3.02103849,1.14624952,1.79511061,0.00412576,0.32394890,0.03670725,1.04711050
-2.91445723,2.90601662,1.09509101,1.72712559,0.00408995,0.30991568,0.03557643,1.01032413
-2.90845423,2.79038453,1.04259764,1.65907230,0.00403294,0.29523734,0.03434553,0.97352501
-2.90245123,2.67499568,0.98916977,1.59135493,0.00395641,0.28003381,0.03302626,0.93708211
-2.89644822,2.56069766,0.93521565,1.52437211,0.00386254,0.26443192,0.03163262,0.90135628
-2.89044522,2.44832242,0.88114692,1.45851644,0.00375396,0.24856402,0.03018069,0.86669136
-2.88444222,2.33867341,0.82737300,1.39417173,0.00363370,0.23256603,0.02868830,0.83340492
-2.87843922,2.23250981,0.77429441,1.33170787,0.00350506,0.21657519,0.02717457,0.80177894
-2.87243622,2.13052907,0.72229543,1.27147366,0.00337151,0.20072745,0.02565941,0.77205109
-2.86643322,2.03334860,0.67173651,1.21378823,0.00323659,0.18515474,0.02416295,0.74440694
-2.86043022,1.94148788,0.62294677,1.15893161,0.00310379,0.16998220,0.02270496,0.71897378
-2.85442721,1.85535240,0.57621707,1.10713527,0.00297643,0.15532546,0.02130419,0.69581620
-2.84842421,1.77522033,0.53179406,1.05857342,0.00285756,0.14128822,0.01997786,0.67493400
-2.84242121,1.70123327,0.48987551,1.01335573,0.00274985,0.12796013,0.01874110,0.65626250
-2.83641821,1.63339157,0.45060730,0.97152212,0.00265553,0.11541514,0.01760648,0.63967533
-2.83041521,1.57155487,0.41408204,0.93304016,0.00257629,0.10371038,0.01658368,0.62498955
-2.82441221,1.51544800,0.38033961,0.89780518,0.00251326,0.09288559,0.01567923,0.61197315
-2.81840920,1.46467197,0.34936942,0.86564345,0.00246697,0.08296310,0.01489634,0.60035418
-2.81240620,1.41871973,0.32111424,0.83631808,0.00243734,0.07394840,0.01423492,0.58983156
-2.80640320,1.37699582,0.29547555,0.80953751,0.00242371,0.06583114,0.01369161,0.58008666
-2.80040020,1.33883909,0.27231989,0.78496620,0.00242485,0.05858666,0.01326005,0.57079540
-2.79439720,1.30354741,0.25148604,0.76223683,0.00243906,0.05217778,0.01293110,0.56164019
-2.78839420,1.27040312,0.23279267,0.74096356,0.00246416,0.04655689,0.01269330,0.55232135
-2.78239120,1.23869836,0.21604607,0.72075571,0.00249767,0.04166820,0.01253327,0.54256737
-2.77638819,1.20775895,0.20104767,0.70123106,0.00253683,0.03745000,0.01243622,0.53214381
-2.77038519,1.17696620,0.18760116,0.68202850,0.00257872,0.03383699,0.01238648,0.52086056
-2.76438219,1.14577563,0.17551878,0.66281926,0.00262039,0.03076242,0.01236807,0.50857711
-2.75837919,1.11373228,0.16462691,0.64331646,0.00265893,0.02816012,0.01236517,0.49520595
-2.75237619,1.08048205,0.15477050,0.62328263,0.00269157,0.02596627,0.01236265,0.48071408
-2.74637319,1.04577905,0.14581669,0.60253505,0.00271581,0.02412096,0.01234653,0.46512257
-2.74037019,1.00948891,0.13765718,0.58094888,0.00272944,0.02256943,0.01230436,0.44850452
-2.73436718,0.97158814,0.13020972,0.55845796,0.00273063,0.02126302,0.01222553,0.43098157
-2.72836418,0.93216008,0.12341864,0.53505357,0.00271800,0.02015990,0.01210154,0.41271917
-2.72236118,0.89138749,0.11725450,0.51078129,0.00269063,0.01922540,0.01192609,0.39392084
-2.71635818,0.84954257,0.11171298,0.48573612,0.00264805,0.01843221,0.01169521,0.37482181
-2.71035518,0.80697475,0.10681311,0.46005635,0.00259029,0.01776023,0.01140721,0.35568213
-2.70435218,0.76409680,0.10259492,0.43391631,0.00251781,0.01719630,0.01106257,0.33677949
-2.69834917,0.72136979,0.09911666,0.40751839,0.00243150,0.01673366,0.01066377,0.31840205
-2.69234617,0.67928742,0.09645157,0.38108480,0.00233258,0.01637136,0.01021508,0.30084123
-2.68634317,0.63836013,0.09468433,0.35484905,0.00222261,0.01611346,0.00972226,0.28438482
-2.68034017,0.59909948,0.09390733,0.32904787,0.00210336,0.01596817,0.00919225,0.26931021
-2.67433717,0.56200315,0.09421665,0.30391339,0.00197677,0.01594696,0.00863284,0.25587814
-2.66833417,0.52754077,0.09570798,0.27966614,0.00184486,0.01606359,0.00805234,0.24432675
-2.66233117,0.49614114,0.09847248,0.25650880,0.00170970,0.01633319,0.00745929,0.23486614
-2.65632816,0.46818079,0.10259260,0.23462107,0.00157328,0.01677127,0.00686209,0.22767342
-2.65032516,0.44397420,0.10813808,0.21415546,0.00143750,0.01739289,0.00626881,0.22288834
-2.64432216,0.42376595,0.11516205,0.19523434,0.00130413,0.01821178,0.00568693,0.22060956
-2.63831916,0.40772468,0.12369747,0.17794811,0.00117472,0.01923962,0.00512317,0.22089163
-2.63231616,0.39593923,0.13375402,0.16235449,0.00105061,0.02048540,0.00458339,0.22374275
-2.62631316,0.38841681,0.14531539,0.14847887,0.00093290,0.02195492,0.00407246,0.22912344
-2.62031016,0.38508341,0.15833732,0.13631575,0.00082246,0.02365032,0.00359431,0.23694622
-2.61430715,0.38578629,0.17274636,0.12583104,0.00071991,0.02556993,0.00315189,0.24707634
-2.60830415,0.39029865,0.18843937,0.11696521,0.00062563,0.02770809,0.00274727,0.25933364
-2.60230115,0.39832632,0.20528403,0.10963711,0.00053981,0.03005523,0.00238171,0.27349563
