energy_ev,total_up,N_s_up,N_p_up,S_s_up,S_p_up,V_p_up,V_d_up,Zn_p_up,Zn_d_up
-2.96848424,1.29969234,0.00032268,0.10314996,0.00274908,0.77795365,0.30881759,0.48088604,0.12579741,0.00514987
-2.96248124,1.25475905,0.00027800,0.10260798,0.00246670,0.75468968,0.29627941,0.45755261,0.12326488,0.00502945
-2.95647824,1.21041165,0.00023942,0.10244810,0.00222304,0.73081774,0.28351912,0.43450151,0.12115597,0.00491786
-2.95047524,1.16676205,0.00020687,0.10259871,0.00201553,0.70649002,0.27064210,0.41183809,0.11942205,0.00481399
-2.94447224,1.12388406,0.00018030,0.10298034,0.00184120,0.68184667,0.25774568,0.38965514,0.11800476,0.00471644
-2.93846923,1.08181509,0.00015966,0.10350809,0.00169679,0.65701259,0.24491776,0.36803252,0.11683849,0.00462367
-2.93246623,1.04055918,0.00014497,0.10409422,0.00157890,0.63209522,0.23223587,0.34703714,0.11585297,0.00453397
-2.92646323,1.00009150,0.00013630,0.10465077,0.00148412,0.60718360,0.21976659,0.32672316,0.11497607,0.00444558
-2.92046023,0.96036408,0.00013382,0.10509218,0.00140916,0.58234863,0.20756545,0.30713255,0.11413673,0.00435670
-2.91445723,0.92131279,0.00013781,0.10533787,0.00135096,0.55764446,0.19567721,0.28829612,0.11326779,0.00426559
-2.90845423,0.88286522,0.00014868,0.10531460,0.00130677,0.53311105,0.18413659,0.27023485,0.11230877,0.00417062
-2.90245123,0.84494925,0.00016697,0.10495867,0.00127421,0.50877741,0.17296930,0.25296162,0.11120837,0.00407033
-2.89644822,0.80750178,0.00019336,0.10421775,0.00125136,0.48466565,0.16219343,0.23648334,0.10992680,0.00396349
-2.89044522,0.77047738,0.00022868,0.10305240,0.00123678,0.46079512,0.15182103,0.22080322,0.10843759,0.00384915
-2.88444222,0.73385628,0.00027389,0.10143710,0.00122960,0.43718670,0.14185976,0.20592334,0.10672904,0.00372667
-2.87843922,0.69765139,0.00033007,0.09936088,0.00122945,0.41386675,0.13231467,0.19184719,0.10480514,0.00359576
-2.87243622,0.66191399,0.00039841,0.09682744,0.00123657,0.39087045,0.12318986,0.17858227,0.10268594,0.00345647
-2.86643322,0.62673773,0.00048018,0.09385481,0.00125176,0.36824444,0.11449004,0.16614250,0.10040744,0.00330925
-2.86043022,0.59226093,0.00057668,0.09047452,0.00127643,0.34604845,0.10622184,0.15455045,0.09802086,0.00315486
-2.85442721,0.55866693,0.00068920,0.08673043,0.00131256,0.32435593,0.09839494,0.14383923,0.09559146,0.00299440
-2.84842421,0.52618264,0.00081899,0.08267711,0.00136271,0.30325359,0.09102286,0.13405406,0.09319697,0.00282928
-2.84242121,0.49507532,0.00096717,0.07837808,0.00143004,0.28284004,0.08412346,0.12525343,0.09092560,0.00266114
-2.83641821,0.46564794,0.00113469,0.07390372,0.00151830,0.26322343,0.07771918,0.11750980,0.08887377,0.00249181
-2.83041521,0.43823318,0.00132226,0.06932916,0.00163181,0.24451847,0.07183692,0.11090987,0.08714372,0.00232329
-2.82441221,0.41318662,0.00153025,0.06473215,0.00177551,0.22684288,0.06650776,0.10555439,0.08584099,0.00215766
-2.81840920,0.39087927,0.00175867,0.06019093,0.00195491,0.21031354,0.06176639,0.10155751,0.08507199,0.00199701
-2.81240620,0.37168971,0.00200707,0.05578230,0.00217614,0.19504261,0.05765041,0.09904570,0.08494157,0.00184344
-2.80640320,0.35599635,0.00227452,0.05157986,0.00244594,0.18113371,0.05419943,0.09815617,0.08555085,0.00169895
-2.80040020,0.34416968,0.00255954,0.04765243,0.00277165,0.16867845,0.05145410,0.09903491,0.08699528,0.00156545
-2.79439720,0.33656492,0.00286006,0.04406276,0.00316120,0.15775333,0.04945508,0.10183422,0.08936294,0.00144471
-2.78839420,0.33351510,0.00317347,0.04086651,0.00362308,0.14841729,0.04824186,0.10670978,0.09273318,0.00133828
-2.78239120,0.33532443,0.00349657,0.03811141,0.00416634,0.14070975,0.04785168,0.11381731,0.09717545,0.00124758
-2.77638819,0.34226217,0.00382565,0.03583670,0.00480044,0.13464937,0.04831828,0.12330866,0.10274853,0.00117376
-2.77038519,0.35455675,0.00415651,0.03407274,0.00553524,0.13023332,0.04967071,0.13532759,0.10949988,0.00111780
-2.76438219,0.37239012,0.00448457,0.03284081,0.00638082,0.12743717,0.05193210,0.15000498,0.11746519,0.00108042
-2.75837919,0.39589220,0.00480495,0.03215299,0.00734729,0.12621526,0.05511845,0.16745379,0.12666799,0.00106214
-2.75237619,0.42513548,0.00511263,0.03201220,0.00844463,0.12650145,0.05923737,0.18776357,0.13711941,0.00106325
-2.74637319,0.46012951,0.00540254,0.03241228,0.00968236,0.12821024,0.06428692,0.21099496,0.14881778,0.00108384
-2.74037019,0.50081563,0.00566972,0.03333815,0.01106927,0.13123811,0.07025442,0.23717397,0.16174822,0.00112375
-2.73436718,0.54706165,0.00590947,0.03476606,0.01261301,0.13546510,0.07711542,0.26628644,0.17588209,0.00118263
-2.72836418,0.59865701,0.00611751,0.03666380,0.01431976,0.14075655,0.08483274,0.29827282,0.19117630,0.00125989
-2.72236118,0.65530834,0.00629009,0.03899114,0.01619373,0.14696490,0.09335568,0.33302342,0.20757245,0.00135473
-2.71635818,0.71663588,0.00642412,0.04170022,0.01823675,0.15393166,0.10261946,0.37037444,0.22499583,0.00146616
-2.71035518,0.78217103,0.00651730,0.04473618,0.02044779,0.16148949,0.11254495,0.41010502,0.24335438,0.00159291
-2.70435218,0.85135538,0.00656813,0.04803781,0.02282251,0.16946437,0.12303866,0.45193548,0.26253766,0.00173354
-2.69834917,0.92354154,0.00657601,0.05153847,0.02535291,0.17767793,0.13399317,0.49552700,0.28241584,0.00188636
-2.69234617,0.99799619,0.00654123,0.05516710,0.02802689,0.18594989,0.14528786,0.54048301,0.30283904,0.00204947
-2.68634317,1.07390560,0.00646496,0.05884944,0.03082806,0.19410075,0.15679019,0.58635227,0.32363688,0.00222078
-2.68034017,1.15038381,0.00634919,0.06250940,0.03373559,0.20195445,0.16835728,0.63263391,0.34461867,0.00239798
-2.67433717,1.22648364,0.00619666,0.06607061,0.03672411,0.20934131,0.17983803,0.67878431,0.36557409,0.00257862
-2.66833417,1.30121058,0.00601077,0.06945800,0.03976392,0.21610094,0.19107559,0.72422596,0.38627473,0.00276010
-2.66233117,1.37353930,0.00579541,0.07259950,0.04282122,0.22208520,0.20191022,0.76835795,0.40647638,0.00293969
-2.65632816,1.44243283,0.00555489,0.07542777,0.04585862,0.22716109,0.21218245,0.81056815,0.42592225,0.00311464
-2.65032516,1.50686361,0.00529377,0.07788183,0.04883574,0.23121343,0.22173643,0.85024660,0.44434709,0.00328215
-2.64432216,1.56583634,0.00501671,0.07990855,0.05171003,0.23414738,0.23042354,0.88679991,0.46148218,0.00343947
-2.63831916,1.61841164,0.00472836,0.08146405,0.05443771,0.23589049,0.23810585,0.91966614,0.47706108,0.00358396
-2.63231616,1.66372996,0.00443319,0.08251476,0.05697487,0.23639438,0.24465970,0.94832986,0.49082600,0.00371313
-2.62631316,1.70103492,0.00413544,0.08303825,0.05927859,0.23563585,0.24997893,0.97233667,0.50253463,0.00382469
-2.62031016,1.72969512,0.00383898,0.08302370,0.06130823,0.23361736,0.25397789,0.99130684,0.51196710,0.00391666
-2.61430715,1.74922370,0.00354726,0.08247207,0.06302660,0.23036694,0.25659396,1.00494750,0.51893290,0.00398736
-2.60830415,1.75929474,0.00326329,0.08139580,0.06440116,0.22593732,0.25778960,1.01306280,0.52327736,0.00403550
-2.60230115,1.75975573,0.00298954,0.07981829,0.06540511,0.22040450,0.25755377,1.01556174,0.52488745,0.00406022
-2.59629815,1.75063556,0.00272801,0.07777298,0.06601829,0.21386568,0.25590260,1.01246314,0.52369657,0.00406107
-2.59029515,1.73214746,0.00248020,0.07530214,0.06622801,0.20643656,0.25287938,1.00389755,0.51968812,0.00403810
-2.58429215,1.70468661,0.00224716,0.07245544,0.06602949,0.19824830,0.24855380,0.99010586,0.51289757,0.00399179
-2.57828914,1.66882234,0.00202951,0.06928841,0.06542617,0.18944400,0.24302034,0.97143459,0.50341294,0.00392309
-2.57228614,1.62528496,0.00182751,0.06586064,0.06442973,0.18017495,0.23639606,0.94832786,0.49137353,0.00383337
-2.56628314,1.57494766,0.00164109,0.06223412,0.06305973,0.17059686,0.22881761,0.92131626,0.47696695,0.00372441
-2.56028014,1.51880380,0.00146992,0.05847144,0.06134317,0.16086593,0.22043768,0.89100301,0.46042458,0.00359830
-2.55427714,1.45794064,0.00131350,0.05463422,0.05931360,0.15113516,0.21142104,0.85804762,0.44201546,0.00345744
-2.54827414,1.39351002,0.00117113,0.05078159,0.05701014,0.14155083,0.20194017,0.82314791,0.42203898,0.00330442
-2.54227114,1.32669737,0.00104204,0.04696885,0.05447631,0.13224933,0.19217067,0.78702072,0.40081663,0.00314201
-2.53626813,1.25868988,0.00092541,0.04324643,0.05175871,0.12335444,0.18228672,0.75038216,0.37868306,0.00297300
-2.53026513,1.19064510,0.00082037,0.03965898,0.04890562,0.11497497,0.17245655,0.71392808,0.35597692,0.00280021
-2.52426213,1.12366118,0.00072610,0.03624479,0.04596565,0.10720308,0.16283822,0.67831540,0.33303181,0.00262634
-2.51825913,1.05874955,0.00064177,0.03303543,0.04298637,0.10011302,0.15357585,0.64414511,0.31016761,0.00245398
-2.51225613,0.99681138,0.00056663,0.03005561,0.04001308,0.09376048,0.14479630,0.61194742,0.28768268,0.00228547
-2.50625313,0.93861832,0.00050000,0.02732329,0.03708767,0.08818256,0.13660658,0.58216972,0.26584709,0.00212290
-2.50025013,0.88479835,0.00044128,0.02484997,0.03424778,0.08339818,0.12909196,0.55516777,0.24489714,0.00196807
-2.49424712,0.83582712,0.00038993,0.02264115,0.03152599,0.07940908,0.12231494,0.53120034,0.22503131,0.00182244
-2.48824412,0.79202498,0.00034555,0.02069693,0.02894944,0.07620128,0.11631490,0.51042758,0.20640784,0.00168712
-2.48224112,0.75355974,0.00030779,0.01901272,0.02653948,0.07374696,0.11110876,0.49291307,0.18914377,0.00156287
-2.47623812,0.72045484,0.00027646,0.01757999,0.02431173,0.07200670,0.10669222,0.47862952,0.17331551,0.00145012
-2.47023512,0.69260256,0.00025144,0.01638711,0.02227621,0.07093201,0.10304190,0.46746767,0.15896089,0.00134899
-2.46423212,0.66978152,0.00023279,0.01542018,0.02043774,0.07046810,0.10011794,0.45924816,0.14608233,0.00125928
-2.45822911,0.65167775,0.00022067,0.01466379,0.01879649,0.07055677,0.09786720,0.45373582,0.13465108,0.00118058
-2.45222611,0.63790833,0.00021541,0.01410183,0.01734865,0.07113933,0.09622681,0.45065559,0.12461226,0.00111223
-2.44622311,0.62804653,0.00021753,0.01371813,0.01608713,0.07215948,0.09512788,0.44970958,0.11589041,0.00105345
-2.44022011,0.62164742,0.00022771,0.01349712,0.01500245,0.07356604,0.09449934,0.45059442,0.10839537,0.00100333
-2.43421711,0.61827284,0.00024687,0.01342427,0.01408346,0.07531542,0.09427166,0.45301813,0.10202811,0.00096090
-2.42821411,0.61751460,0.00027612,0.01348653,0.01331821,0.07737371,0.09438026,0.45671578,0.09668643,0.00092516
-2.42221111,0.61901511,0.00031685,0.01367253,0.01269463,0.07971842,0.09476864,0.46146329,0.09227027,0.00089517
-2.41620810,0.62248441,0.00037065,0.01397277,0.01220123,0.08233958,0.09539096,0.46708875,0.08868645,0.00087001
-2.41020510,0.62771310,0.00043940,0.01437956,0.01182762,0.08524038,0.09621395,0.47348065,0.08585265,0.00084890
-2.40420210,0.63458053,0.00052521,0.01488692,0.01156498,0.08843713,0.09721827,0.48059287,0.08370070,0.00083115
-2.39819910,0.64305811,0.00063041,0.01549037,0.01140635,0.09195856,0.09839909,0.48844604,0.08217899,0.00081620
-2.39219610,0.65320760,0.00075756,0.01618651,0.01134682,0.09584455,0.09976599,0.49712523,0.08125396,0.00080363
-2.38619310,0.66517453,0.00090936,0.01697269,0.01138359,0.10014419,0.10134213,0.50677423,0.08091082,0.00079319
-2.38019010,0.67917725,0.00108863,0.01784647,0.01151592,0.10491334,0.10316288,0.51758655,0.08115340,0.00078472
-2.37418709,0.69549203,0.00129824,0.01880513,0.01174493,0.11021166,0.10527380,0.52979359,0.08200326,0.00077823
-2.36818409,0.71443499,0.00154100,0.01984517,0.01207335,0.11609938,0.10772822,0.54365066,0.08349816,0.00077380
-2.36218109,0.73634181,0.00181956,0.02096181,0.01250517,0.12263374,0.11058450,0.55942127,0.08568988,0.00077160
-2.35617809,0.76154594,0.00213630,0.02214861,0.01304523,0.12986538,0.11390306,0.57736064,0.08864160,0.00077188
-2.35017509,0.79035656,0.00249322,0.02339707,0.01369876,0.13783479,0.11774331,0.59769909,0.09242486,0.00077491
-2.34417209,0.82303697,0.00289176,0.02469646,0.01447090,0.14656895,0.12216066,0.62062604,0.09711618,0.00078099
-2.33816908,0.85978460,0.00333271,0.02603368,0.01536623,0.15607829,0.12720366,0.64627535,0.10279351,0.00079037
-2.33216608,0.90071319,0.00381601,0.02739333,0.01638828,0.16635422,0.13291138,0.67471272,0.10953253,0.00080330
-2.32616308,0.94583806,0.00434070,0.02875784,0.01753906,0.17736711,0.13931111,0.70592552,0.11740277,0.00081996
-2.32016008,0.99506491,0.00490472,0.03010785,0.01881869,0.18906512,0.14641647,0.73981565,0.12646390,0.00084048
-2.31415708,1.04818254,0.00550489,0.03142261,0.02022502,0.20137369,0.15422588,0.77619561,0.13676192,0.00086486
-2.30815408,1.10485970,0.00613683,0.03268056,0.02175332,0.21419585,0.16272154,0.81478786,0.14832561,0.00089306
-2.30215108,1.16464608,0.00679493,0.03385994,0.02339606,0.22741340,0.17186878,0.85522762,0.16116308,0.00092490
-2.29614807,1.22697748,0.00747237,0.03493951,0.02514281,0.24088879,0.18161588,0.89706875,0.17525872,0.00096011
-2.29014507,1.29118460,0.00816122,0.03589925,0.02698010,0.25446784,0.19189428,0.93979258,0.19057040,0.00099834
-2.28414207,1.35650541,0.00885253,0.03672106,0.02889151,0.26798307,0.20261913,0.98281929,0.20702730,0.00103912
-2.27813907,1.42210041,0.00953649,0.03738941,0.03085776,0.28125767,0.21369035,1.02552130,0.22452822,0.00108192
-2.27213607,1.48707034,0.01020268,0.03789189,0.03285695,0.29410988,0.22499382,1.06723823,0.24294065,0.00112610
-2.26613307,1.55047580,0.01084028,0.03821974,0.03486481,0.30635770,0.23640308,1.10729288,0.26210067,0.00117098
-2.26013007,1.61135816,0.01143840,0.03836811,0.03685514,0.31782387,0.24778128,1.14500773,0.28181374,0.00121584
-2.25412706,1.66876125,0.01198638,0.03833635,0.03880026,0.32834081,0.25898336,1.17972129,0.30185658,0.00125989
-2.24812406,1.72175323,0.01247407,0.03812803,0.04067153,0.33775553,0.26985869,1.21080405,0.32198012,0.00130236
-2.24212106,1.76944819,0.01289220,0.03775090,0.04244001,0.34593422,0.28025387,1.23767342,0.34191353,0.00134246
-2.23611806,1.81102695,0.01323268,0.03721668,0.04407703,0.35276653,0.29001582,1.25980735,0.36136946,0.00137942
-2.23011506,1.84575667,0.01348885,0.03654074,0.04555497,0.35816931,0.29899518,1.27675643,0.38005024,0.00141251
-2.22411206,1.87300881,0.01365573,0.03574173,0.04684789,0.36208973,0.30704979,1.28815402,0.39765507,0.00144103
-2.21810905,1.89227509,0.01373022,0.03484109,0.04793226,0.36450769,0.31404837,1.29372451,0.41388795,0.00146439
-2.21210605,1.90318115,0.01371119,0.03386255,0.04878761,0.36543742,0.31987423,1.29328938,0.42846613,0.00148205
-2.20610305,1.90549747,0.01359959,0.03283157,0.04939718,0.36492826,0.32442885,1.28677115,0.44112880,0.00149358
-2.20010005,1.89914745,0.01339839,0.03177483,0.04974845,0.36306448,0.32763532,1.27419509,0.45164575,0.00149867
-2.19409705,1.88421225,0.01311254,0.03071971,0.04983358,0.35996432,0.32944138,1.25568882,0.45982556,0.00149711
-2.18809405,1.86093227,0.01274883,0.02969379,0.04964981,0.35577803,0.32982208,1.23147975,0.46552304,0.00148885
-2.18209105,1.82970510,0.01231570,0.02872444,0.04919962,0.35068514,0.32878173,1.20189062,0.46864563,0.00147395
-2.17608804,1.79107992,0.01182299,0.02783843,0.04849085,0.34489091,0.32635512,1.16733300,0.46915830,0.00145262
-2.17008504,1.74574830,0.01128170,0.02706157,0.04753665,0.33862211,0.32260796,1.12829918,0.46708688,0.00142518
-2.16408204,1.69453159,0.01070366,0.02641843,0.04635521,0.33212216,0.31763630,1.08535236,0.46251940,0.00139211
-2.15807904,1.63836495,0.01010124,0.02593212,0.04496948,0.32564579,0.31156507,1.03911557,0.45560558,0.00135397
-2.15207604,1.57827850,0.00948706,0.02562403,0.04340663,0.31945342,0.30454556,0.99025933,0.44655419,0.00131145
-2.14607304,1.51537589,0.00887367,0.02551364,0.04169743,0.31380517,0.29675209,0.93948848,0.43562845,0.00126531
-2.14007004,1.45081077,0.00827330,0.02561837,0.03987555,0.30895495,0.28837774,0.88752833,0.42313959,0.00121638
-2.13406703,1.38576175,0.00769761,0.02595335,0.03797677,0.30514449,0.27962943,0.83511049,0.40943873,0.00116555
-2.12806403,1.32140644,0.00715745,0.02653128,0.03603807,0.30259764,0.27072240,0.78295861,0.39490738,0.00111370
-2.12206103,1.25889523,0.00666271,0.02736218,0.03409676,0.30151485,0.26187437,0.73177439,0.37994685,0.00106174
-2.11605803,1.19932552,0.00622215,0.02845317,0.03218956,0.30206825,0.25329942,0.68222418,0.36496702,0.00101054
-2.11005503,1.14371689,0.00584331,0.02980827,0.03035172,0.30439700,0.24520202,0.63492634,0.35037469,0.00096092
-2.10405203,1.09298802,0.00553238,0.03142810,0.02861616,0.30860344,0.23777120,0.59043971,0.33656201,0.00091365
-2.09804902,1.04793575,0.00529417,0.03330962,0.02701268,0.31474976,0.23117518,0.54925352,0.32389531,0.00086940
-2.09204602,1.00921699,0.00513204,0.03544585,0.02556728,0.32285539,0.22555654,0.51177867,0.31270464,0.00082875
-2.08604302,0.97733361,0.00504794,0.03782563,0.02430151,0.33289515,0.22102818,0.47834089,0.30327448,0.00079215
-2.08004002,0.95262100,0.00504229,0.04043335,0.02323206,0.34479825,0.21767013,0.44917565,0.29583557,0.00075993
-2.07403702,0.93524035,0.00511411,0.04324878,0.02237034,0.35844799,0.21552726,0.42442508,0.29055847,0.00073231
-2.06803402,0.92517498,0.00526092,0.04624694,0.02172228,0.37368244,0.21460801,0.40413687,0.28754872,0.00070937
-2.06203102,0.92223078,0.00547885,0.04939803,0.02128825,0.39029598,0.21488419,0.38826524,0.28684385,0.00069105
-2.05602801,0.92604086,0.00576266,0.05266753,0.02106311,0.40804184,0.21629175,0.37667396,0.28841236,0.00067720
-2.05002501,0.93607446,0.00610580,0.05601640,0.02103639,0.42663551,0.21873258,0.36914135,0.29215461,0.00066752
-2.04402201,0.95164991,0.00650047,0.05940139,0.02119266,0.44575928,0.22207729,0.36536726,0.29790562,0.00066164
-2.03801901,0.97195155,0.00693778,0.06277560,0.02151196,0.46506767,0.22616885,0.36498177,0.30543981,0.00065908
-2.03201601,0.99605037,0.00740785,0.06608911,0.02197040,0.48419394,0.23082698,0.36755570,0.31447750,0.00065931
-2.02601301,1.02292787,0.00789999,0.06928990,0.02254082,0.50275747,0.23585331,0.37261248,0.32469295,0.00066173
-2.02001001,1.05150286,0.00840291,0.07232479,0.02319361,0.52037193,0.24103698,0.37964130,0.33572394,0.00066570
-2.01400700,1.08066035,0.00890492,0.07514068,0.02389750,0.53665424,0.24616073,0.38811121,0.34718240,0.00067057
-2.00800400,1.10928211,0.00939419,0.07768579,0.02462050,0.55123386,0.25100711,0.39748580,0.35866595,0.00067571
-2.00200100,1.13627773,0.00985904,0.07991103,0.02533076,0.56376243,0.25536484,0.40723815,0.36976999,0.00068048
-1.99599800,1.16061563,0.01028820,0.08177137,0.02599755,0.57392327,0.25903490,0.41686554,0.38009989,0.00068430
-1.98999500,1.18135270,0.01067112,0.08322727,0.02659202,0.58144051,0.26183644,0.42590359,0.38928296,0.00068662
-1.98399200,1.19766180,0.01099824,0.08424593,0.02708811,0.58608745,0.26361196,0.43393926,0.39697976,0.00068698
-1.97798899,1.20885600,0.01126121,0.08480244,0.02746319,0.58769382,0.26423195,0.44062240,0.40289442,0.00068500
-1.97198599,1.21440865,0.01145320,0.08488078,0.02769866,0.58615163,0.26359849,0.44567524,0.40678343,0.00068037
-1.96598299,1.21396850,0.01156900,0.08447447,0.02778044,0.58141923,0.26164795,0.44889973,0.40846277,0.00067288
-1.95997999,1.20736908,0.01160522,0.08358706,0.02769923,0.57352344,0.25835248,0.45018208,0.40781302,0.00066244
-1.95397699,1.19463205,0.01156034,0.08223217,0.02745064,0.56255948,0.25372036,0.44949460,0.40478223,0.00064904
-1.94797399,1.17596416,0.01143473,0.08043327,0.02703518,0.54868875,0.24779509,0.44689455,0.39938648,0.00063276
-1.94197099,1.15174792,0.01123063,0.07822312,0.02645804,0.53213435,0.24065337,0.44252002,0.39170820,0.00061377
-1.93596798,1.12252628,0.01095199,0.07564284,0.02572875,0.51317460,0.23240196,0.43658296,0.38189216,0.00059235
-1.92996498,1.08898186,0.01060436,0.07274072,0.02486066,0.49213469,0.22317359,0.42935971,0.37013954,0.00056880
-1.92396198,1.05191153,0.01019468,0.06957080,0.02387035,0.46937683,0.21312211,0.42117909,0.35670019,0.00054352
-1.91795898,1.01219735,0.00973099,0.06619122,0.02277697,0.44528930,0.20241703,0.41240878,0.34186342,0.00051691
-1.91195598,0.97077505,0.00922216,0.06266245,0.02160144,0.42027473,0.19123773,0.40344032,0.32594786,0.00048944
-1.90595298,0.92860117,0.00867762,0.05904556,0.02036571,0.39473826,0.17976754,0.39467333,0.30929064,0.00046155
-1.89994997,0.88662032,0.00810706,0.05540037,0.01909201,0.36907592,0.16818798,0.38649962,0.29223641,0.00043369
-1.89394697,0.84573369,0.00752011,0.05178379,0.01780212,0.34366368,0.15667326,0.37928766,0.27512660,0.00040630
-1.88794397,0.80676992,0.00692610,0.04824834,0.01651671,0.31884768,0.14538545,0.37336811,0.25828932,0.00037977
-1.88194097,0.77045963,0.00633382,0.04484077,0.01525477,0.29493588,0.13447019,0.36902091,0.24203016,0.00035445
-1.87593797,0.73741412,0.00575130,0.04160107,0.01403317,0.27219139,0.12405343,0.36646437,0.22662426,0.00033065
-1.86993497,0.70810923,0.00518567,0.03856168,0.01286627,0.25082780,0.11423887,0.36584674,0.21230977,0.00030859
-1.86393197,0.68287453,0.00464305,0.03574703,0.01176572,0.23100634,0.10510656,0.36724049,0.19928292,0.00028846
-1.85792896,0.66188820,0.00412845,0.03317337,0.01074037,0.21283519,0.09671229,0.37063946,0.18769458,0.00027036
-1.85192596,0.64517757,0.00364581,0.03084897,0.00979621,0.19637048,0.08908799,0.37595912,0.17764856,0.00025434
-1.84592296,0.63262490,0.00319793,0.02877446,0.00893653,0.18161919,0.08224291,0.38303972,0.16920133,0.00024039
-1.83991996,0.62397832,0.00278660,0.02694350,0.00816209,0.16854336,0.07616549,0.39165227,0.16236317,0.00022842
-1.83391696,0.61886686,0.00241263,0.02534366,0.00747140,0.15706569,0.07082591,0.40150717,0.15710065,0.00021832
-1.82791396,0.61681936,0.00207599,0.02395737,0.00686105,0.14707591,0.06617899,0.41226505,0.15334010,0.00020992
-1.82191096,0.61728593,0.00177588,0.02276304,0.00632603,0.13843785,0.06216747,0.42354941,0.15097207,0.00020302
-1.81590795,0.61966154,0.00151091,0.02173619,0.00586018,0.13099675,0.05872535,0.43496068,0.14985640,0.00019740
-1.80990495,0.62331042,0.00127918,0.02085062,0.00545649,0.12458656,0.05578138,0.44609106,0.14982790,0.00019282
-1.80390195,0.62759071,0.00107843,0.02007952,0.00510755,0.11903703,0.05326230,0.45653965,0.15070226,0.00018904
-1.79789895,0.63187825,0.00090616,0.01939650,0.00480584,0.11418014,0.05109596,0.46592736,0.15228219,0.00018583
-1.79189595,0.63558892,0.00075972,0.01877650,0.00454408,0.10985602,0.04921409,0.47391092,0.15436354,0.00018294
-1.78589295,0.63819864,0.00063641,0.01819661,0.00431546,0.10591784,0.04755472,0.48019570,0.15674120,0.00018019
-1.77988994,0.63926067,0.00053358,0.01763667,0.00411392,0.10223586,0.04606410,0.48454678,0.15921484,0.00017737
-1.77388694,0.63841958,0.00044866,0.01707978,0.00393427,0.09870046,0.04469828,0.48679786,0.16159412,0.00017432
-1.76788394,0.63542169,0.00037923,0.01651258,0.00377236,0.09522413,0.04342409,0.48685795,0.16370346,0.00017093
-1.76188094,0.63012175,0.00032308,0.01592543,0.00362513,0.09174258,0.04221982,0.48471539,0.16538621,0.00016710
-1.75587794,0.62248590,0.00027817,0.01531239,0.00349067,0.08821483,0.04107526,0.48043930,0.16650807,0.00016275
-1.74987494,0.61259090,0.00024271,0.01467111,0.00336822,0.08462265,0.03999157,0.47417845,0.16695987,0.00015787
-1.74387194,0.60062000,0.00021512,0.01400257,0.00325809,0.08096922,0.03898056,0.46615756,0.16665945,0.00015244
-1.73786893,0.58685568,0.00019406,0.01331081,0.00316166,0.07727735,0.03806383,0.45667141,0.16555278,0.00014651
-1.73186593,0.57166965,0.00017838,0.01260249,0.00308126,0.07358720,0.03727157,0.44607673,0.16361426,0.00014011
-1.72586293,0.55551064,0.00016714,0.01188649,0.00302009,0.06995389,0.03664113,0.43478255,0.16084616,0.00013331
-1.71985993,0.53889056,0.00015960,0.01117346,0.00298209,0.06644484,0.03621554,0.42323906,0.15727739,0.00012621
-1.71385693,0.52236931,0.00015516,0.01047542,0.00297184,0.06313725,0.03604178,0.41192552,0.15296149,0.00011890
-1.70785393,0.50653908,0.00015336,0.00980530,0.00299445,0.06011562,0.03616914,0.40133760,0.14797404,0.00011149
-1.70185093,0.49200840,0.00015387,0.00917660,0.00305543,0.05746943,0.03664745,0.39197449,0.14240959,0.00010409
-1.69584792,0.47938646,0.00015648,0.00860307,0.00316061,0.05529109,0.03752545,0.38432618,0.13637821,0.00009681
-1.68984492,0.46926822,0.00016102,0.00809844,0.00331599,0.05367416,0.03884914,0.37886121,0.13000174,0.00008975
-1.68384192,0.46222052,0.00016742,0.00767619,0.00352770,0.05271183,0.04066025,0.37601530,0.12341002,0.00008302
-1.67783892,0.45876949,0.00017564,0.00734940,0.00380185,0.05249563,0.04299493,0.37618097,0.11673709,0.00007671
-1.67183592,0.45938962,0.00018567,0.00713064,0.00414452,0.05311436,0.04588247,0.37969850,0.11011762,0.00007090
-1.66583292,0.46449446,0.00019752,0.00703190,0.00456159,0.05465327,0.04934434,0.38684832,0.10368349,0.00006568
-1.65982991,0.47442916,0.00021120,0.00706452,0.00505873,0.05719323,0.05339330,0.39784509,0.09756091,0.00006111
-1.65382691,0.48946494,0.00022672,0.00723919,0.00564130,0.06081006,0.05803293,0.41283333,0.09186791,0.00005723
-1.64782391,0.50979537,0.00024406,0.00756588,0.00631429,0.06557384,0.06325722,0.43188497,0.08671231,0.00005408
-1.64182091,0.53553451,0.00026319,0.00805389,0.00708226,0.07154810,0.06905056,0.45499853,0.08219036,0.00005171
-1.63581791,0.56671679,0.00028404,0.00871172,0.00794923,0.07878906,0.07538793,0.48210007,0.07838583,0.00005012
-1.62981491,0.60329863,0.00030653,0.00954708,0.00891869,0.08734460,0.08223538,0.51304586,0.07536968,0.00004933
-1.62381191,0.64516154,0.00033053,0.01056681,0.00999348,0.09725326,0.08955074,0.54762656,0.07320024,0.00004933
-1.61780890,0.69211666,0.00035589,0.01177672,0.01117579,0.10854307,0.09728465,0.58557283,0.07192388,0.00005012
-1.61180590,0.74391061,0.00038241,0.01318155,0.01246711,0.12123029,0.10538166,0.62656224,0.07157602,0.00005169
-1.60580290,0.80023235,0.00040989,0.01478477,0.01386825,0.13531815,0.11378164,0.67022723,0.07218250,0.00005400
