energy_ev,total_up,total_down,Cr_p_up,Cr_p_down,Cr_d_up,Cr_d_down,N_s_up,N_s_down,N_p_up,N_p_down,Sc_p_up,Sc_p_down,Sc_d_up,Sc_d_down,Te_p_up,Te_p_down,Te_d_up,Te_d_down
-2.45222611,1.46476915,-0.81616121,0.40424109,-0.10507293,0.76459650,-0.32408979,0.00046714,-0.00009488,0.05543541,-0.01345609,0.34094472,-0.51724049,0.24013729,-0.18603260,0.55551147,-0.07040437,0.00000000,-0.00000000
-2.44622311,1.50112523,-0.82087568,0.41713659,-0.10597119,0.78663103,-0.32793799,0.00049824,-0.00010653,0.05941562,-0.01405733,0.35617183,-0.51844918,0.24450778,-0.18648950,0.55861451,-0.07364392,0.00000000,-0.00000000
-2.44022011,1.54376552,-0.82751579,0.42999156,-0.10723643,0.81257256,-0.33324863,0.00053071,-0.00012066,0.06343222,-0.01462877,0.37497997,-0.51904781,0.25100978,-0.18760397,0.56029229,-0.07729119,0.00000000,-0.00000000
-2.43421711,1.59223820,-0.83616273,0.44265768,-0.10886177,0.84211356,-0.34004785,0.00056398,-0.00013748,0.06743368,-0.01515896,0.39727452,-0.51908913,0.25954800,-0.18943911,0.56059341,-0.08130642,0.00000000,-0.00000000
-2.42821411,1.64600079,-0.84689357,0.45497964,-0.11084248,0.87488525,-0.34836131,0.00059749,-0.00015724,0.07136772,-0.01563699,0.42291153,-0.51862614,0.26999932,-0.19205451,0.55958868,-0.08565012,0.00000000,-0.00000000
-2.42221111,1.70442745,-0.85978352,0.46679750,-0.11317668,0.91046271,-0.35821519,0.00063065,-0.00018014,0.07518280,-0.01605291,0.45169869,-0.51771538,0.28221499,-0.19550547,0.55736761,-0.09028294,0.00000000,-0.00000000
-2.41620810,1.76681716,-0.87490819,0.47794949,-0.11586583,0.94837112,-0.36963662,0.00066290,-0.00020641,0.07882963,-0.01639810,0.48339681,-0.51642073,0.29602305,-0.19984252,0.55403465,-0.09516562,0.00000000,-0.00000000
-2.41020510,1.83240327,-0.89234549,0.48827541,-0.11891485,0.98809299,-0.38265356,0.00069370,-0.00023624,0.08226256,-0.01666559,0.51772176,-0.51481742,0.31123104,-0.20511090,0.54970520,-0.10025917,0.00000000,-0.00000000
-2.40420210,1.90036422,-0.91217684,0.49762031,-0.12233196,1.02907644,-0.39729384,0.00072257,-0.00026978,0.08544084,-0.01685033,0.55434713,-0.51299588,0.32762893,-0.21135037,0.54450167,-0.10552510,0.00000000,-0.00000000
-2.39819910,1.96983579,-0.93448731,0.50583867,-0.12612814,1.07074457,-0.41358333,0.00074908,-0.00030714,0.08832975,-0.01694948,0.59290762,-0.51106499,0.34499238,-0.21859484,0.53854973,-0.11092584,0.00000000,-0.00000000
-2.39219610,2.03992464,-0.95936444,0.51279876,-0.13031620,1.11250577,-0.43154342,0.00077286,-0.00034839,0.09090136,-0.01696250,0.63300346,-0.50915445,0.36308625,-0.22687211,0.53197482,-0.11642523,0.00000000,-0.00000000
-2.38619310,2.10972329,-0.98689559,0.51838710,-0.13490954,1.15376478,-0.45118750,0.00079365,-0.00039350,0.09313516,-0.01689125,0.67420567,-0.50741583,0.38166850,-0.23620354,0.52489904,-0.12198912,0.00000000,-0.00000000
-2.38019010,2.17832616,-1.01716372,0.52251286,-0.13992063,1.19393447,-0.47251690,0.00081127,-0.00044238,0.09501829,-0.01673993,0.71606249,-0.50602219,0.40049431,-0.24660352,0.51743851,-0.12758607,0.00000000,-0.00000000
-2.37418709,2.24484660,-1.05024173,0.52511205,-0.14535926,1.23244791,-0.49551626,0.00082565,-0.00049483,0.09654551,-0.01651505,0.75810677,-0.50516601,0.41932045,-0.25807892,0.50970120,-0.13318806,0.00000000,-0.00000000
-2.36818409,2.30843454,-1.08618549,0.52615123,-0.15123076,1.26877064,-0.52014856,0.00083680,-0.00055055,0.09771892,-0.01622515,0.79986433,-0.50505558,0.43790981,-0.27062830,0.50178530,-0.13877135,0.00000000,-0.00000000
-2.36218109,2.36829423,-1.12502597,0.52563072,-0.15753418,1.30241268,-0.54635031,0.00084489,-0.00060914,0.09854735,-0.01588064,0.84086314,-0.50590964,0.45603596,-0.28424102,0.49377813,-0.14431733,0.00000000,-0.00000000
-2.35617809,2.42370188,-1.16676089,0.52358695,-0.16426064,1.33294008,-0.57402690,0.00085015,-0.00067007,0.09904562,-0.01549342,0.88064307,-0.50795073,0.47348767,-0.29889626,0.48575553,-0.14981339,0.00000000,-0.00000000
-2.35017509,2.47402246,-1.21134640,0.52009406,-0.17139205,1.35998565,-0.60304879,0.00085292,-0.00073271,0.09923352,-0.01507658,0.91876599,-0.51139732,0.49007318,-0.31456190,0.47778178,-0.15525388,0.00000000,-0.00000000
-2.34417209,2.51872538,-1.25868931,0.51526446,-0.17890015,1.38325861,-0.63324858,0.00085363,-0.00079633,0.09913482,-0.01464401,0.95482581,-0.51645512,0.50562423,-0.33119345,0.46991001,-0.16064103,0.00000000,-0.00000000
-2.33816908,2.55739839,-1.30864053,0.50924839,-0.18674614,1.40255290,-0.66441946,0.00085281,-0.00086010,0.09877610,-0.01421001,0.98845825,-0.52330794,0.51999948,-0.34873294,0.46218310,-0.16598592,0.00000000,-0.00000000
-2.33216608,2.58975940,-1.36099010,0.50223244,-0.19488090,1.41775372,-0.69631520,0.00085100,-0.00092312,0.09818562,-0.01378897,1.01934973,-0.53210860,0.53308739,-0.36710802,0.45463489,-0.17130938,0.00000000,-0.00000000
-2.32616308,2.61566564,-1.41546438,0.49443704,-0.20324587,1.42884242,-0.72865191,0.00084882,-0.00098444,0.09739232,-0.01339499,1.04724523,-0.54297017,0.54480847,-0.38623115,0.44729191,-0.17664284,0.00000000,-0.00000000
-2.32016008,2.63511985,-1.47172570,0.48611301,-0.21177457,1.43589916,-0.76111154,0.00084691,-0.00104305,0.09642484,-0.01304167,1.07195463,-0.55595807,0.55511655,-0.40599910,0.44017530,-0.18202910,0.00000000,-0.00000000
-2.31415708,2.64827316,-1.52937461,0.47753717,-0.22039470,1.43910342,-0.79334727,0.00084588,-0.00109797,0.09531069,-0.01274183,1.09335723,-0.57108339,0.56399941,-0.42629269,0.43330299,-0.18752294,0.00000000,-0.00000000
-2.30815408,2.65542442,-1.58795489,0.46900719,-0.22903086,1.43873223,-0.82499060,0.00084636,-0.00114824,0.09407565,-0.01250740,1.11140424,-0.58829774,0.57147841,-0.44697701,0.42669204,-0.19319149,0.00000000,-0.00000000
-2.30215108,2.65701572,-1.64696120,0.46083582,-0.23760758,1.43515584,-0.85565985,0.00084891,-0.00119295,0.09274331,-0.01234933,1.12611903,-0.60748990,0.57760733,-0.46790197,0.42036093,-0.19911433,0.00000000,-0.00000000
-2.29614807,2.65362419,-1.70584919,0.45334449,-0.24605263,1.42883102,-0.88496995,0.00085405,-0.00123128,0.09133474,-0.01227756,1.13759517,-0.62848461,0.58247040,-0.48890338,0.41433183,-0.20538322,0.00000000,-0.00000000
-2.29014507,2.64594990,-1.76404764,0.44685667,-0.25430043,1.42029184,-0.91254295,0.00086219,-0.00126254,0.08986845,-0.01230112,1.14599208,-0.65104342,0.58617959,-0.50980454,0.40863256,-0.21210135,0.00000000,-0.00000000
-2.28414207,2.63480009,-1.82097223,0.44169086,-0.26229528,1.41013809,-0.93801897,0.00087369,-0.00128618,0.08836037,-0.01242820,1.15152865,-0.67486792,0.58887125,-0.53041832,0.40329820,-0.21938214,0.00000000,-0.00000000
-2.27813907,2.62107002,-1.87604050,0.43815355,-0.26999433,1.39902143,-0.96106705,0.00088877,-0.00130180,0.08682403,-0.01266632,1.15447494,-0.69960506,0.59070222,-0.55054982,0.39837223,-0.22734735,0.00000000,-0.00000000
-2.27213607,2.60572064,-1.92868721,0.43653220,-0.27736997,1.38762951,-0.98139546,0.00090754,-0.00130920,0.08527085,-0.01302254,1.15514222,-0.72485476,0.59184550,-0.56999948,0.39390700,-0.23612464,0.00000000,-0.00000000
-2.26613307,2.58975379,-1.97837973,0.43708836,-0.28441159,1.37666843,-0.99876104,0.00093002,-0.00130837,0.08371039,-0.01350360,1.15387188,-0.75017943,0.59248560,-0.58856681,0.38996357,-0.24584441,0.00000000,-0.00000000
-2.26013007,2.57418524,-2.02463274,0.44005121,-0.29112656,1.36684384,-1.01297717,0.00095606,-0.00129949,0.08215071,-0.01411617,1.15102351,-0.77511521,0.59281371,-0.60605438,0.38661072,-0.25663594,0.00000000,-0.00000000
-2.25412706,2.56001664,-2.06702163,0.44561133,-0.29754030,1.35884124,-1.02392003,0.00098543,-0.00128293,0.08059870,-0.01486691,1.14696269,-0.79918466,0.59302276,-0.62227226,0.38392322,-0.26862303,0.00000000,-0.00000000
-2.24812406,2.54820678,-2.10519423,0.45391524,-0.30369539,1.35330611,-1.03153288,0.00101776,-0.00125926,0.07906038,-0.01576265,1.14204895,-0.82191049,0.59330248,-0.63704263,0.38197939,-0.28191893,0.00000000,-0.00000000
-2.24212106,2.53964340,-2.13888032,0.46506050,-0.30964981,1.35082428,-1.03582819,0.00105259,-0.00122917,0.07754111,-0.01681035,1.13662431,-0.84282984,0.59383455,-0.65020451,0.38085793,-0.29662099,0.00000000,-0.00000000
-2.23611806,2.53511621,-2.16789857,0.47909165,-0.31547428,1.35190354,-1.03688766,0.00108936,-0.00119353,0.07604581,-0.01801707,1.13100292,-0.86150870,0.59478792,-0.66161833,0.38063424,-0.31280494,0.00000000,-0.00000000
-2.23011506,2.53529216,-2.19216075,0.49599710,-0.32124887,1.35695690,-1.03485993,0.00112745,-0.00115329,0.07457903,-0.01938981,1.12546204,-0.87755591,0.59631448,-0.67117031,0.38137635,-0.33051919,0.00000000,-0.00000000
-2.22411206,2.54069385,-2.21167280,0.51570711,-0.32705896,1.36628832,-1.02995633,0.00116614,-0.00110951,0.07314502,-0.02093522,1.12023476,-0.89063618,0.59854491,-0.67877623,0.38314061,-0.34977931,0.00000000,-0.00000000
-2.21810905,2.55168194,-2.22653309,0.53809287,-0.33299081,1.38008155,-1.02244461,0.00120471,-0.00106325,0.07174768,-0.02265929,1.11550464,-0.90048164,0.60158516,-0.68438468,0.38596756,-0.37056291,0.00000000,-0.00000000
-2.21210605,2.56844225,-2.23692746,0.56296697,-0.33912686,1.39839251,-1.01264119,0.00124240,-0.00101561,0.07039052,-0.02456680,1.11140231,-0.90690146,0.60551331,-0.68797928,0.38987786,-0.39280532,0.00000000,-0.00000000
-2.20610305,2.59097824,-2.24312164,0.59008511,-0.34554110,1.42114574,-1.00090195,0.00127844,-0.00096767,0.06907650,-0.02666086,1.10800429,-0.90978899,0.61037710,-0.68957999,0.39486892,-0.41639627,0.00000000,-0.00000000
-2.20010005,2.61910924,-2.24545099,0.61914934,-0.35229455,1.44813516,-0.98761206,0.00131210,-0.00092042,0.06780793,-0.02894229,1.10533376,-0.90912617,0.61619223,-0.68924321,0.40091218,-0.44117777,0.00000000,-0.00000000
-2.19409705,2.65247471,-2.24430812,0.64981269,-0.35943131,1.47902921,-0.97317521,0.00134266,-0.00087480,0.06658634,-0.03140894,1.10336329,-0.90498500,0.62294142,-0.68706062,0.40795125,-0.46694363,0.00000000,-0.00000000
-2.18809405,2.69054454,-2.24012875,0.68168523,-0.36697514,1.51338034,-0.95800253,0.00136947,-0.00083161,0.06541235,-0.03405512,1.10201937,-0.89752575,0.63057443,-0.68315685,0.41590128,-0.49344052,0.00000000,-0.00000000
-2.18209105,2.73263520,-2.23337637,0.71434150,-0.37492684,1.55063860,-0.94250161,0.00139195,-0.00079153,0.06428563,-0.03687099,1.10118841,-0.88699218,0.63900907,-0.67768587,0.42464936,-0.52037089,0.00000000,-0.00000000
-2.17608804,2.77793129,-2.22452630,0.74732918,-0.38326268,1.59016881,-0.92706591,0.00140959,-0.00075511,0.06320481,-0.03984209,1.10072401,-0.87370377,0.64813327,-0.67082639,0.43405625,-0.54739772,0.00000000,-0.00000000
-2.17008504,2.82551185,-2.21404973,0.78017891,-0.39193371,1.63127082,-0.91206497,0.00142198,-0.00072272,0.06216758,-0.04294890,1.10045515,-0.85804524,0.65780823,-0.66277629,0.44395928,-0.57415104,0.00000000,-0.00000000
-2.16408204,2.87438051,-2.20239848,0.81241488,-0.40086626,1.67320205,-0.89783553,0.00142881,-0.00069459,0.06117070,-0.04616673,1.10019498,-0.84045394,0.66787265,-0.65374649,0.45417635,-0.60023605,0.00000000,-0.00000000
-2.15807904,2.92349852,-2.18999088,0.84356610,-0.40996340,1.71520144,-0.88467391,0.00142988,-0.00067080,0.06021023,-0.04946564,1.09974987,-0.82140546,0.67814788,-0.64395432,0.46451099,-0.62524271,0.00000000,-0.00000000
-2.15207604,2.97181942,-2.17719957,0.87317793,-0.41910749,1.75651399,-0.87282975,0.00142508,-0.00065130,0.05928168,-0.05281072,1.09892831,-0.80139821,0.68844400,-0.63361697,0.47475817,-0.64875641,0.00000000,-0.00000000
-2.14607304,3.01832407,-2.16434158,0.90082360,-0.42816363,1.79641489,-0.86250128,0.00141443,-0.00063590,0.05838029,-0.05616251,1.09754948,-0.78093760,0.69856660,-0.62294512,0.48471066,-0.67036934,0.00000000,-0.00000000
-2.14007004,3.06205475,-2.15167109,0.92611526,-0.43698383,1.83423233,-0.85383219,0.00139803,-0.00062430,0.05750131,-0.05947777,1.09545098,-0.76052044,0.70832384,-0.61213710,0.49416568,-0.68969219,0.00000000,-0.00000000
-2.13406703,3.10214704,-2.13937513,0.94871433,-0.44541184,1.86936814,-0.84691005,0.00137609,-0.00061612,0.05664033,-0.06271037,1.09249556,-0.74062040,0.71753384,-0.60137395,0.50293159,-0.70636571,0.00000000,-0.00000000
-2.12806403,3.13785814,-2.12757245,0.96834065,-0.45328833,1.90131550,-0.84176641,0.00134891,-0.00061093,0.05579359,-0.06581256,1.08857660,-0.72167491,0.72603182,-0.59081551,0.51083422,-0.72007158,0.00000000,-0.00000000
-2.12206103,3.16859066,-2.11631532,0.98478018,-0.46045628,1.92967312,-0.83837832,0.00131686,-0.00060824,0.05495823,-0.06873622,1.08362203,-0.70407422,0.73367667,-0.58059768,0.51772268,-0.73054229,0.00000000,-0.00000000
-2.11605803,3.19391082,-2.10559444,0.99789086,-0.46676630,1.95415536,-0.83667141,0.00128039,-0.00060756,0.05413260,-0.07143445,1.07759673,-0.68815296,0.74035676,-0.57083104,0.52347428,-0.73756943,0.00000000,-0.00000000
-2.11005503,3.21356040,-2.09534633,1.00760655,-0.47208169,1.97459803,-0.83652410,0.00123998,-0.00060841,0.05331642,-0.07386305,1.07050309,-0.67418446,0.74599454,-0.56160073,0.52799853,-0.74101030,0.00000000,-0.00000000
-2.10405203,3.22746197,-2.08546307,1.01393865,-0.47628304,1.99095975,-0.83777307,0.00119620,-0.00061035,0.05251090,-0.07598217,1.06237989,-0.66237803,0.75054971,-0.55296768,0.53123980,-0.74079229,0.00000000,-0.00000000
-2.09804902,3.23571721,-2.07580374,1.01697548,-0.47927215,2.00331890,-0.84021956,0.00114960,-0.00061297,0.05171880,-0.07775777,1.05329950,-0.65287921,0.75402070,-0.54497080,0.53317878,-0.73691509,0.00000000,-0.00000000
-2.09204602,3.23859841,-2.06620700,1.01687924,-0.48097519,2.01186652,-0.84363644,0.00110078,-0.00061595,0.05094437,-0.07916303,1.04336352,-0.64577271,0.75644439,-0.53763032,0.53383252,-0.72945056,0.00000000,-0.00000000
-2.08604302,3.23653353,-2.05650431,1.01388085,-0.48134489,2.01689528,-0.84777574,0.00105034,-0.00061903,0.05019319,-0.08017956,1.03269704,-0.64108802,0.75789401,-0.53095164,0.53325321,-0.71854032,0.00000000,-0.00000000
-2.08004002,3.23008557,-2.04653309,1.00827251,-0.48036179,2.01878544,-0.85237649,0.00099885,-0.00062205,0.04947197,-0.08079830,1.02144179,-0.63880700,0.75847520,-0.52492975,0.53152561,-0.70439116,0.00000000,-0.00000000
-2.07403702,3.21992700,-2.03614920,1.00039854,-0.47803448,2.01798801,-0.85717253,0.00094689,-0.00062493,0.04878823,-0.08102019,1.00974860,-0.63887323,0.75832053,-0.51955377,0.52876340,-0.68726863,0.00000000,-0.00000000
-2.06803402,3.20681048,-2.02523826,0.99064454,-0.47439880,2.01500617,-0.86190015,0.00089500,-0.00062768,0.04814991,-0.08085646,0.99776935,-0.64120240,0.75758252,-0.51481145,0.52510456,-0.66748886,0.00000000,-0.00000000
-2.06203102,3.19153699,-2.01372530,0.97942547,-0.46951623,2.01037547,-0.86630536,0.00084368,-0.00063038,0.04756498,-0.08032859,0.98564898,-0.64569323,0.75642574,-0.51069322,0.52070592,-0.64540932,0.00000000,-0.00000000
-2.05602801,3.17492286,-2.00158227,0.96717291,-0.46347130,2.00464369,-0.87015047,0.00079339,-0.00063320,0.04704096,-0.07946790,0.97351786,-0.65223823,0.75501814,-0.50719576,0.51573726,-0.62141855,0.00000000,-0.00000000
-2.05002501,3.15776687,-1.98883315,0.95432197,-0.45636847,1.99835105,-0.87321997,0.00074453,-0.00063635,0.04658451,-0.07831475,0.96148494,-0.66073384,0.75352213,-0.50432480,0.51037500,-0.59592551,0.00000000,-0.00000000
-2.04402201,3.14081884,-1.97555646,0.94129844,-0.44832840,1.99201145,-0.87532542,0.00069744,-0.00064008,0.04620097,-0.07691750,0.94963204,-0.67108915,0.75208594,-0.50209693,0.50479593,-0.56934888,0.00000000,-0.00000000
-2.03801901,3.12475105,-1.96188501,0.92850640,-0.43948381,1.98609540,-0.87630938,0.00065243,-0.00064468,0.04589398,-0.07533112,0.93800955,-0.68323300,0.75083559,-0.50054055,0.49917101,-0.54210665,0.00000000,-0.00000000
-2.03201601,3.11013332,-1.94800290,0.91631701,-0.42997527,1.98101519,-0.87604816,0.00060973,-0.00065045,0.04566515,-0.07361558,0.92663386,-0.69711872,0.74986785,-0.49969565,0.49365958,-0.51460637,0.00000000,-0.00000000
-2.02601301,3.09741298,-1.93413983,0.90505849,-0.41994690,1.97711261,-0.87445352,0.00056949,-0.00065765,0.04551382,-0.07183406,0.91548656,-0.71272646,0.74924474,-0.49961260,0.48840415,-0.48723628,0.00000000,-0.00000000
-2.02001001,3.08690014,-1.92056301,0.89500805,-0.40954227,1.97464974,-0.87147315,0.00053184,-0.00066654,0.04543689,-0.07005103,0.90451559,-0.73006269,0.74898960,-0.50034993,0.48352589,-0.46035765,0.00000000,-0.00000000
-2.01400700,3.07875900,-1.90756680,0.88638558,-0.39890059,1.97380284,-0.86709019,0.00049684,-0.00067733,0.04542877,-0.06833034,0.89363815,-0.74915707,0.74908515,-0.50197121,0.47912099,-0.43429832,0.00000000,-0.00000000
-2.00800400,3.07300520,-1.89546063,0.87934960,-0.38815339,1.97465949,-0.86132175,0.00046448,-0.00069015,0.04548140,-0.06673321,0.88274541,-0.77005637,0.74947347,-0.50454111,0.47525802,-0.40934769,0.00000000,-0.00000000
-2.00200100,3.06950926,-1.88455545,0.87399542,-0.37742166,1.97721899,-0.85421650,0.00043474,-0.00070508,0.04558442,-0.06531641,0.87170873,-0.79281614,0.75005808,-0.50812081,0.47197627,-0.38575299,0.00000000,-0.00000000
-1.99599800,3.06800593,-1.87514938,0.87035547,-0.36681375,1.98139593,-0.84585172,0.00040753,-0.00072211,0.04572542,-0.06413051,0.86038696,-0.81749004,0.75070785,-0.51276303,0.46928516,-0.36371705,0.00000000,-0.00000000
-1.98999500,3.06810878,-1.86751309,0.86840188,-0.35642376,1.98702653,-0.83632973,0.00038275,-0.00074116,0.04589025,-0.06321832,0.84863472,-0.84411768,0.75126270,-0.51850683,0.46716475,-0.34339726,0.00000000,-0.00000000
-1.98399200,3.06932950,-1.86187552,0.86805085,-0.34633083,1.99387765,-0.82577405,0.00036026,-0.00076205,0.04606346,-0.06261361,0.83631107,-0.87271136,0.75154078,-0.52537234,0.46556724,-0.32490578,0.00000000,-0.00000000
-1.97798899,3.07110095,-1.85841054,0.86916896,-0.33659888,2.00165794,-0.81432544,0.00033992,-0.00078452,0.04622879,-0.06234008,0.82328811,-0.90324254,0.75134672,-0.53335589,0.46441944,-0.30831084,0.00000000,-0.00000000
-1.97198599,3.07280297,-1.85722531,0.87158068,-0.32727715,2.01003071,-0.80213803,0.00032157,-0.00080822,0.04636966,-0.06241062,0.80945928,-0.93562883,0.75048075,-0.54242561,0.46362608,-0.29363890,0.00000000,-0.00000000
-1.96598299,3.07378988,-1.85835092,0.87507711,-0.31840127,2.01862796,-0.78937563,0.00030507,-0.00083277,0.04646976,-0.06282692,0.79474671,-0.96972228,0.74874812,-0.55251788,0.46307389,-0.28087771,0.00000000,-0.00000000
-1.95997999,3.07341844,-1.86173581,0.87942527,-0.30999479,2.02706501,-0.77620847,0.00029024,-0.00085768,0.04651363,-0.06357945,0.77910746,-1.00529976,0.74596840,-0.56353478,0.46263624,-0.26997998,0.00000000,-0.00000000
-1.95397699,3.07107512,-1.86724263,0.88437766,-0.30207117,2.03495519,-0.76281044,0.00027697,-0.00088245,0.04648718,-0.06464775,0.76253812,-1.04205632,0.74198438,-0.57534292,0.46217813,-0.26086754,0.00000000,-0.00000000
-1.94797399,3.06620156,-1.87464870,0.88968167,-0.29463601,2.04192390,-0.74935691,0.00026513,-0.00090654,0.04637830,-0.06600105,0.74507774,-1.07960201,0.73666995,-0.58777363,0.46156148,-0.25343602,0.00000000,-0.00000000
-1.94197099,3.05831707,-1.88365056,0.89508841,-0.28768953,2.04762153,-0.73602305,0.00025462,-0.00092940,0.04617726,-0.06759933,0.72680870,-1.11746288,0.72993686,-0.60062490,0.46065036,-0.24755964,0.00000000,-0.00000000
-1.93596798,3.04703717,-1.89387234,0.90036058,-0.28122905,2.05173463,-0.72298281,0.00024536,-0.00095050,0.04587721,-0.06939448,0.70785567,-1.15508627,0.72173980,-0.61366482,0.45931599,-0.24309635,0.00000000,-0.00000000
-1.92996498,3.03208758,-1.90487802,0.90527919,-0.27525145,2.05399497,-0.71040834,0.00023731,-0.00096930,0.04547449,-0.07133197,0.68838247,-1.19185073,0.71207974,-0.62663686,0.45744145,-0.23989287,0.00000000,-0.00000000
-1.92396198,3.01331281,-1.91618719,0.90964868,-0.26975544,2.05418603,-0.69846971,0.00023044,-0.00098534,0.04496890,-0.07335248,0.66858705,-1.22708024,0.70100533,-0.63926648,0.45492565,-0.23778975,0.00000000,-0.00000000
-1.91795898,2.99067921,-1.92729350,0.91330056,-0.26474353,2.05214668,-0.68733495,0.00022474,-0.00099819,0.04436383,-0.07539391,0.64869483,-1.26006252,0.68861228,-0.65126928,0.45168671,-0.23662627,0.00000000,-0.00000000
-1.91195598,2.96427221,-1.93768529,0.91609524,-0.26022361,2.04777197,-0.67716999,0.00022023,-0.00100751,0.04366631,-0.07739333,0.62895049,-1.29007063,0.67504074,-0.66236011,0.44766432,-0.23624498,0.00000000,-0.00000000
-1.90595298,2.93428818,-1.94686725,0.91792227,-0.25621003,2.04101105,-0.66813844,0.00021694,-0.00101304,0.04288692,-0.07928903,0.60960882,-1.31638723,0.66047080,-0.67226283,0.44282129,-0.23649590,0.00000000,-0.00000000
-1.89994997,2.90102113,-1.95438208,0.91869906,-0.25272417,2.03186245,-0.66040100,0.00021490,-0.00101461,0.04203957,-0.08102247,0.59092473,-1.33833020,0.64511636,-0.68072039,0.43714400,-0.23724022,0.00000000,-0.00000000
-1.89394697,2.86484509,-1.95983102,0.91836815,-0.24979433,2.02036701,-0.65411424,0.00021418,-0.00101214,0.04114121,-0.08254013,0.57314315,-1.35527868,0.62921751,-0.68750463,0.43064192,-0.23835329,0.00000000,-0.00000000
-1.88794397,2.82619319,-1.96289206,0.91689360,-0.24745506,2.00659897,-0.64942876,0.00021480,-0.00100565,0.04021135,-0.08379515,0.55648907,-1.36669813,0.61303192,-0.69242532,0.42334621,-0.23972698,0.00000000,-0.00000000
-1.88194097,2.78553433,-1.96333476,0.91425650,-0.24574581,1.99065581,-0.64648643,0.00021682,-0.00099527,0.03927157,-0.08474869,0.54115817,-1.37216318,0.59682546,-0.69533799,0.41530747,-0.24127117,0.00000000,-0.00000000
-1.87593797,2.74334891,-1.96103086,0.91045019,-0.24470906,1.97264755,-0.64541688,0.00022026,-0.00098122,0.03834484,-0.08537100,0.52730867,-1.37137718,0.58086261,-0.69615007,0.40659285,-0.24291446,0.00000000,-0.00000000
-1.86993497,2.70010479,-1.95595980,0.90547548,-0.24438795,1.95268609,-0.64633327,0.00022512,-0.00096379,0.03745486,-0.08564205,0.51505448,-1.36418723,0.56539695,-0.69482496,0.39728263,-0.24460396,0.00000000,-0.00000000
-1.86393197,2.65623460,-1.94820894,0.89933620,-0.24482344,1.93087540,-0.64932735,0.00023141,-0.00094335,0.03662532,-0.08555190,0.50446019,-1.35059395,0.55066218,-0.69138372,0.38746643,-0.24630424,0.00000000,-0.00000000
-1.85792896,2.61211588,-1.93796823,0.89203545,-0.24605143,1.90730311,-0.65446429,0.00023908,-0.00092033,0.03587910,-0.08510057,0.49553808,-1.33075548,0.53686405,-0.68590434,0.37723943,-0.24799552,0.00000000,-0.00000000
-1.85192596,2.56805460,-1.92551970,0.88357271,-0.24809961,1.88203404,-0.66177738,0.00024808,-0.00089519,0.03523748,-0.08429754,0.48824719,-1.30498516,0.52417350,-0.67851840,0.36669846,-0.24967117,0.00000000,-0.00000000
-1.84592296,2.52427318,-1.91122229,0.87394212,-0.25098464,1.85510607,-0.67126314,0.00025830,-0.00086844,0.03471942,-0.08316098,0.48249459,-1.27374321,0.51272124,-0.66940549,0.35593854,-0.25133464,0.00000000,-0.00000000
-1.83991996,2.48090326,-1.89549293,0.86313190,-0.25470957,1.82652856,-0.68287718,0.00026963,-0.00084057,0.03434083,-0.08171662,0.47813882,-1.23762254,0.50259399,-0.65878532,0.34504964,-0.25299614,0.00000000,-0.00000000
-1.83391696,2.43798348,-1.87878511,0.85112491,-0.25926185,1.79628337,-0.69653132,0.00028192,-0.00081208,0.03411392,-0.07999635,0.47499514,-1.19732943,0.49383248,-0.64690826,0.33411402,-0.25466907,0.00000000,-0.00000000
-1.82791396,2.39546228,-1.86156619,0.83790035,-0.26461212,1.76432836,-0.71209229,0.00029499,-0.00078344,0.03404669,-0.07803676,0.47284260,-1.15365993,0.48643105,-0.63404458,0.32320420,-0.25636662,0.00000000,-0.00000000
-1.82191096,2.35320513,-1.84429494,0.82343634,-0.27071389,1.73060308,-0.72938255,0.00030863,-0.00075511,0.03414246,-0.07587753,0.47143234,-1.10747311,0.48033911,-0.62047304,0.31238146,-0.25809866,0.00000000,-0.00000000
-1.81590795,2.31100579,-1.82740075,0.80771318,-0.27750422,1.69503618,-0.74818329,0.00032264,-0.00072748,0.03439959,-0.07355979,0.47049685,-1.05966242,0.47546396,-0.60646940,0.30169510,-0.25986911,0.00000000,-0.00000000
-1.80990495,2.26860070,-1.81126586,0.79071697,-0.28490554,1.65755403,-0.76824001,0.00033677,-0.00070090,0.03481136,-0.07112465,0.46975982,-1.01112638,0.47167505,-0.59229551,0.29118220,-0.26167415,0.00000000,-0.00000000
-1.80390195,2.22568558,-1.79621168,0.77244344,-0.29282855,1.61808997,-0.78927041,0.00035078,-0.00067568,0.03536596,-0.06861183,0.46894591,-0.96274012,0.46880929,-0.57818953,0.28086803,-0.26350113,0.00000000,-0.00000000
-1.79789895,2.18193328,-1.78249006,0.75290144,-0.30117609,1.57659351,-0.81097476,0.00036441,-0.00065206,0.03604669,-0.06605843,0.46779022,-0.91532872,0.46667718,-0.56435770,0.27076687,-0.26532855,0.00000000,-0.00000000
-1.79189595,2.13701192,-1.77028007,0.73211606,-0.30984788,1.53303890,-0.83304809,0.00037740,-0.00063025,0.03683227,-0.06349811,0.46604697,-0.86964374,0.46506951,-0.55096817,0.26088321,-0.26712694,0.00000000,-0.00000000
