energy_ev,total_up,B_p_up,B_d_up,Os_p_up,Os_d_up,Te_p_up,Te_d_up
-4.39719860,4.30158214,0.32691834,0.00000000,1.16741747,2.65367657,1.44283451,0.00000000
-4.39119560,4.29887917,0.32328466,0.00000000,1.13959040,2.66694899,1.44096644,0.00000000
-4.38519260,4.29863456,0.31966084,0.00000000,1.11321387,2.68045183,1.44095910,0.00000000
-4.37918959,4.30140973,0.31617220,0.00000000,1.08872904,2.69421586,1.44311594,0.00000000
-4.37318659,4.30772778,0.31294992,0.00000000,1.06657682,2.70824390,1.44772635,0.00000000
-4.36718359,4.31805043,0.31012693,0.00000000,1.04718207,2.72250735,1.45505241,0.00000000
-4.36118059,4.33275737,0.30783381,0.00000000,1.03093878,2.73694400,1.46531663,0.00000000
-4.35517759,4.35212873,0.30619476,0.00000000,1.01819678,2.75145725,1.47869093,0.00000000
-4.34917459,4.37633116,0.30532381,0.00000000,1.00925027,2.76591661,1.49528752,0.00000000
-4.34317159,4.40540804,0.30532138,0.00000000,1.00432841,2.78015970,1.51515182,0.00000000
-4.33716858,4.43927398,0.30627117,0.00000000,1.00358808,2.79399549,1.53825777,0.00000000
-4.33116558,4.47771389,0.30823772,0.00000000,1.00710896,2.80720889,1.56450573,0.00000000
-4.32516258,4.52038640,0.31126443,0.00000000,1.01489071,2.81956643,1.59372283,0.00000000
-4.31915958,4.56683163,0.31537223,0.00000000,1.02685240,2.83082300,1.62566601,0.00000000
-4.31315658,4.61648285,0.32055895,0.00000000,1.04283388,2.84072936,1.66002734,0.00000000
-4.30715358,4.66868166,0.32679929,0.00000000,1.06259906,2.84904024,1.69644153,0.00000000
