energy_ev,total_up,C_s_up,C_p_up,Li_s_up,Mo_p_up,Mo_d_up,Te_p_up,Te_d_up
-3.15457729,3.67182809,0.01753263,0.65231575,0.08569479,1.93894440,1.88278312,1.54749777,0.00000000
-3.14857429,3.64588096,0.01761719,0.65727365,0.08564437,1.93615212,1.86151141,1.53601791,0.00000000
-3.14257129,3.61900634,0.01770883,0.66225955,0.08619059,1.93672195,1.83836463,1.52406612,0.00000000
-3.13656828,3.59096933,0.01781062,0.66703913,0.08729774,1.93977101,1.81340337,1.51164041,0.00000000
-3.13056528,3.56152207,0.01792595,0.67136987,0.08892208,1.94441175,1.78669938,1.49874230,0.00000000
-3.12456228,3.53041221,0.01805844,0.67500728,0.09101202,1.94977455,1.75833544,1.48537684,0.00000000
-3.11855928,3.49739138,0.01821192,0.67771140,0.09350836,1.95502801,1.72840511,1.47155220,0.00000000
-3.11255628,3.46222314,0.01839023,0.67925327,0.09634477,1.95939657,1.69701233,1.45727890,0.00000000
-3.10655328,3.42469042,0.01859718,0.67942130,0.09944832,1.96217512,1.66427080,1.44256879,0.00000000
-3.10055028,3.38460211,0.01883634,0.67802716,0.10274029,1.96274078,1.63030329,1.42743382,0.00000000
-3.09454727,3.34179892,0.01911097,0.67491108,0.10613725,1.96056164,1.59524082,1.41188487,0.00000000
-3.08854427,3.29615841,0.01942382,0.66994630,0.10955232,1.95520278,1.55922180,1.39593085,0.00000000
-3.08254127,3.24759930,0.01977702,0.66304268,0.11289673,1.94632972,1.52239120,1.37957809,0.00000000
-3.07653827,3.19608511,0.02017193,0.65414916,0.11608165,1.93370958,1.48489973,1.36283038,0.00000000
-3.07053527,3.14162727,0.02060904,0.64325521,0.11902011,1.91721021,1.44690316,1.34568963,0.00000000
-3.06453227,3.08428771,0.02108787,0.63039107,0.12162919,1.89679773,1.40856183,1.32815729,0.00000000
-3.05852926,3.02418092,0.02160690,0.61562696,0.12383212,1.87253254,1.37004021,1.31023647,0.00000000
-3.05252626,2.96147562,0.02216354,0.59907121,0.12556049,1.84456424,1.33150663,1.29193473,0.00000000
-3.04652326,2.89639585,0.02275414,0.58086751,0.12675625,1.81312562,1.29313315,1.27326738,0.00000000
-3.04052026,2.82922148,0.02337402,0.56119125,0.12737355,1.77852576,1.25509536,1.25426113,0.00000000
-3.03451726,2.76028790,0.02401760,0.54024531,0.12738027,1.74114262,1.21757236,1.23495778,0.00000000
-3.02851426,2.68998503,0.02467848,0.51825522,0.12675917,1.70141494,1.18074647,1.21541783,0.00000000
-3.02251126,2.61875519,0.02534969,0.49546410,0.12550865,1.65983370,1.14480303,1.19572359,0.00000000
-3.01650825,2.54709013,0.02602383,0.47212730,0.12364304,1.61693313,1.10992994,1.17598172,0.00000000
-3.01050525,2.47552681,0.02669341,0.44850714,0.12119238,1.57328128,1.07631711,1.15632486,0.00000000
-3.00450225,2.40464235,0.02735102,0.42486772,0.11820180,1.52947031,1.04415571,1.13691233,0.00000000
-2.99849925,2.33504779,0.02798969,0.40147006,0.11473043,1.48610648,1.01363737,1.11792969,0.00000000
-2.99249625,2.26738126,0.02860316,0.37856758,0.11084992,1.44380006,0.98495319,1.09958718,0.00000000
-2.98649325,2.20230033,0.02918613,0.35640216,0.10664276,1.40315518,0.95829283,1.08211719,0.00000000
-2.98049025,2.14047416,0.02973451,0.33520076,0.10220019,1.36475991,0.93384348,1.06577063,0.00000000
-2.97448724,2.08257533,0.03024565,0.31517264,0.09762019,1.32917666,0.91178906,1.05081260,0.00000000
-2.96848424,2.02927196,0.03071846,0.29650737,0.09300524,1.29693317,0.89230936,1.03751741,0.00000000
-2.96248124,1.98122007,0.03115349,0.27937343,0.08846022,1.26851428,0.87557949,1.02616312,0.00000000
-2.95647824,1.93905660,0.03155298,0.26391760,0.08409033,1.24435464,0.86176939,1.01702597,0.00000000
-2.95047524,1.90339309,0.03192074,0.25026491,0.07999927,1.22483260,0.85104351,1.01037480,0.00000000
-2.94447224,1.87481017,0.03226206,0.23851931,0.07628744,1.21026543,0.84356064,1.00646571,0.00000000
-2.93846923,1.85385291,0.03258343,0.22876476,0.07305051,1.20090595,0.83947377,1.00553711,0.00000000
-2.93246623,1.84102693,0.03289231,0.22106686,0.07037809,1.19694055,0.83892996,1.00780524,0.00000000
-2.92646323,1.83679510,0.03319673,0.21547475,0.06835263,1.19848885,0.84207018,1.01346044,0.00000000
-2.92046023,1.84157482,0.03350496,0.21202325,0.06704845,1.20560465,0.84902881,1.02266398,0.00000000
-2.91445723,1.85573542,0.03382505,0.21073507,0.06653090,1.21827827,0.85993306,1.03554561,0.00000000
-2.90845423,1.87959563,0.03416445,0.21162296,0.06685560,1.23644001,0.87490185,1.05220182,0.00000000
-2.90245123,1.91342070,0.03452961,0.21469168,0.06806774,1.25996460,0.89404431,1.07269459,0.00000000
-2.89644822,1.95741903,0.03492564,0.21993960,0.07020131,1.28867621,0.91745778,1.09705074,0.00000000
-2.89044522,2.01173796,0.03535596,0.22735988,0.07327840,1.32235395,0.94522514,1.12526163,0.00000000
-2.88444222,2.07645872,0.03582211,0.23694106,0.07730843,1.36073739,0.97741169,1.15728306,0.00000000
-2.87843922,2.15159024,0.03632356,0.24866703,0.08228738,1.40353191,1.01406140,1.19303547,0.00000000
-2.87243622,2.23706210,0.03685767,0.26251632,0.08819700,1.45041344,1.05519270,1.23240401,0.00000000
-2.86643322,2.33271656,0.03741967,0.27846065,0.09500414,1.50103266,1.10079393,1.27523871,0.00000000
-2.86043022,2.43830002,0.03800279,0.29646292,0.10266017,1.55501806,1.15081860,1.32135450,0.00000000
-2.85442721,2.55345437,0.03859840,0.31647449,0.11110054,1.61197822,1.20518067,1.37053114,0.00000000
-2.84842421,2.67770877,0.03919632,0.33843215,0.12024472,1.67150296,1.26375023,1.42251320,0.00000000
-2.84242121,2.81047250,0.03978506,0.36225469,0.12999640,1.73316367,1.32634968,1.47701001,0.00000000
-2.83641821,2.95102976,0.04035222,0.38783954,0.14024416,1.79651296,1.39275102,1.53369591,0.00000000
-2.83041521,3.09853714,0.04088486,0.41505950,0.15086259,1.86108394,1.46267441,1.59221097,0.00000000
-2.82441221,3.25202470,0.04136990,0.44375994,0.16171400,1.92638950,1.53578846,1.65216229,0.00000000
-2.81840920,3.41040142,0.04179457,0.47375678,0.17265065,1.99192213,1.61171243,1.71312628,0.00000000
-2.81240620,3.57246556,0.04214679,0.50483534,0.18351747,2.05715459,1.69002083,1.77465206,0.00000000
-2.80640320,3.73692059,0.04241557,0.53675048,0.19415537,2.12154203,1.77025023,1.83626623,0.00000000
-2.80040020,3.90239671,0.04259142,0.56922809,0.20440491,2.18452583,1.85190861,1.89747910,0.00000000
-2.79439720,4.06747788,0.04266670,0.60196804,0.21411031,2.24553962,1.93448695,1.95779246,0.00000000
-2.78839420,4.23073389,0.04263591,0.63464871,0.22312365,2.30401744,2.01747277,2.01670883,0.00000000
-2.78239120,4.39075652,0.04249598,0.66693295,0.23130908,2.35940418,2.10036532,2.07374207,0.00000000
-2.77638819,4.54619869,0.04224654,0.69847540,0.23854694,2.41116813,2.18269154,2.12842895,0.00000000
-2.77038519,4.69581475,0.04188999,0.72893090,0.24473744,2.45881511,2.26402230,2.18034135,0.00000000
-2.76438219,4.83850037,0.04143173,0.75796367,0.24980402,2.50190378,2.34398779,2.22909858,0.00000000
-2.75837919,4.97332968,0.04088009,0.78525685,0.25369590,2.54006136,2.42229136,2.27437916,0.00000000
-2.75237619,5.09958778,0.04024633,0.81052206,0.25638989,2.57299885,2.49872066,2.31593141,0.00000000
-2.74637319,5.21679645,0.03954451,0.83350832,0.25789132,2.60052497,2.57315535,2.35358237,0.00000000
-2.74037019,5.32473128,0.03879128,0.85401009,0.25823399,2.62255781,2.64557056,2.38724415,0.00000000
-2.73436718,5.42342875,0.03800551,0.87187384,0.25747902,2.63913342,2.71603547,2.41691753,0.00000000
-2.72836418,5.51318225,0.03720795,0.88700278,0.25571286,2.65041051,2.78470685,2.44269208,0.00000000
-2.72236118,5.59452652,0.03642070,0.89935955,0.25304431,2.65667086,2.85181738,2.46474295,0.00000000
-2.71635818,5.66821089,0.03566664,0.90896658,0.24960068,2.65831499,2.91765913,2.48332395,0.00000000
-2.71035518,5.73516201,0.03496884,0.91590410,0.24552342,2.65585318,2.98256283,2.49875740,0.00000000
-2.70435218,5.79643784,0.03434983,0.92030584,0.24096312,2.64989195,3.04687381,2.51142102,0.00000000
-2.69834917,5.85317472,0.03383094,0.92235260,0.23607436,2.64111666,3.11092591,2.52173242,0.00000000
-2.69234617,5.90653055,0.03343158,0.92226404,0.23101041,2.63027086,3.17501476,2.53013211,0.00000000
-2.68634317,5.95762674,0.03316860,0.92028898,0.22591818,2.61813359,3.23937195,2.53706580,0.00000000
-2.68034017,6.00749230,0.03305570,0.91669488,0.22093343,2.60549541,3.30414181,2.54296702,0.00000000
-2.67433717,6.05701306,0.03310283,0.91175680,0.21617669,2.59313477,3.36936224,2.54824103,0.00000000
-2.66833417,6.10688920,0.03331590,0.90574661,0.21174980,2.58179561,3.43495106,2.55325084,0.00000000
-2.66233117,6.15760332,0.03369642,0.89892285,0.20773339,2.57216740,3.50069890,2.55830642,0.00000000
-2.65632816,6.20940123,0.03424140,0.89152179,0.20418526,2.56486856,3.56626950,2.56365732,0.00000000
-2.65032516,6.26228661,0.03494341,0.88375007,0.20113983,2.56043399,3.63120770,2.56948945,0.00000000
-2.64432216,6.31602984,0.03579076,0.87577923,0.19860850,2.55930701,3.69495497,2.57592599,0.00000000
-2.63831916,6.37019071,0.03676788,0.86774242,0.19658105,2.56183603,3.75687191,2.58303227,0.00000000
-2.63231616,6.42415351,0.03785581,0.85973323,0.19502779,2.56827548,3.81626673,2.59082427,0.00000000
-2.62631316,6.47717252,0.03903287,0.85180664,0.19390252,2.57879076,3.87242813,2.59928002,0.00000000
-2.62031016,6.52842491,0.04027539,0.84398196,0.19314597,2.59346626,3.92466080,2.60835302,0.00000000
-2.61430715,6.57706795,0.04155854,0.83624741,0.19268961,2.61231558,3.97232164,2.61798662,0.00000000
-2.60830415,6.62229674,0.04285720,0.82856604,0.19245969,2.63529279,4.01485431,2.62812819,0.00000000
-2.60230115,6.66339885,0.04414679,0.82088244,0.19238115,2.66230373,4.05182030,2.63874196,0.00000000
-2.59629815,6.69980221,0.04540411,0.81313000,0.19238132,2.69321607,4.08292426,2.64981937,0.00000000
-2.59029515,6.73111327,0.04660811,0.80523801,0.19239328,2.72786741,4.10803212,2.66138607,0.00000000
-2.58429215,6.75714263,0.04774046,0.79713833,0.19235852,2.76607047,4.12718057,2.67350475,0.00000000
-2.57828914,6.77791652,0.04878610,0.78877126,0.19222906,2.80761504,4.14057719,2.68627335,0.00000000
-2.57228614,6.79367303,0.04973354,0.78009011,0.19196875,2.85226642,4.14859084,2.69981869,0.00000000
-2.56628314,6.80484335,0.05057506,0.77106451,0.19155378,2.89976065,4.15173281,2.71428539,0.00000000
-2.56028014,6.81201879,0.05130662,0.76168218,0.19097244,2.94979686,4.15062937,2.72982103,0.00000000
-2.55427714,6.81590569,0.05192773,0.75194908,0.19022422,3.00202758,4.14598728,2.74655807,0.00000000
-2.54827414,6.81727086,0.05244107,0.74188827,0.18931818,3.05604805,4.13855400,2.76459390,0.00000000
-2.54227114,6.81688091,0.05285199,0.73153735,0.18827096,3.11138566,4.12907492,2.78397015,0.00000000
-2.53626813,6.81543939,0.05316789,0.72094495,0.18710435,3.16749067,4.11824981,2.80465291,0.00000000
-2.53026513,6.81352557,0.05339760,0.71016643,0.18584275,3.22372963,4.10669113,2.82651514,0.00000000
-2.52426213,6.81153894,0.05355064,0.69925923,0.18451057,3.27938244,4.09488663,2.84932275,0.00000000
-2.51825913,6.80965307,0.05363652,0.68827811,0.18312986,3.33364399,4.08316829,2.87272555,0.00000000
-2.51225613,6.80778196,0.05366409,0.67727077,0.18171820,3.38563111,4.07168967,2.89625406,0.00000000
-2.50625313,6.80556124,0.05364098,0.66627398,0.18028697,3.43439503,4.06041294,2.91932280,0.00000000
-2.50025013,6.80234593,0.05357315,0.65531063,0.17884025,3.47893938,4.04910664,2.94124034,0.00000000
-2.49424712,6.79722523,0.05346456,0.64438787,0.17737420,3.51824325,4.03735430,2.96122595,0.00000000
-2.48824412,6.78905404,0.05331698,0.63349635,0.17587703,3.55128857,4.02457380,2.97843247,0.00000000
-2.48224112,6.77649974,0.05313003,0.62261081,0.17432964,3.57709072,4.01004655,2.99197432,0.00000000
-2.47623812,6.75810217,0.05290128,0.61169185,0.17270666,3.59473100,3.99295506,3.00095956,0.00000000
-2.47023512,6.73234366,0.05262654,0.60068880,0.17097798,3.60338949,3.97242708,3.00452450,0.00000000
-2.46423212,6.69772562,0.05230025,0.58954353,0.16911061,3.60237668,3.94758423,3.00186926,0.00000000
-2.45822911,6.65284781,0.05191598,0.57819505,0.16707073,3.59116236,3.91759243,2.99229247,0.00000000
-2.45222611,6.59648629,0.05146697,0.56658450,0.16482583,3.56940018,3.88171201,2.97522355,0.00000000
-2.44622311,6.52766591,0.05094669,0.55466036,0.16234677,3.53694676,3.83934473,2.95025097,0.00000000
-2.44022011,6.44572406,0.05034945,0.54238354,0.15960965,3.49387423,3.79007558,2.91714504,0.00000000
-2.43421711,6.35036220,0.04967087,0.52973207,0.15659750,3.44047570,3.73370743,2.87587427,0.00000000
-2.42821411,6.24168295,0.04890837,0.51670518,0.15330146,3.37726307,3.67028669,2.82661448,0.00000000
-2.42221111,6.12021093,0.04806152,0.50332645,0.14972166,3.30495750,3.60011911,2.76975023,0.00000000
-2.41620810,5.98689647,0.04713228,0.48964598,0.14586757,3.22447283,3.52377476,2.70586861,0.00000000
-2.41020510,5.84310215,0.04612515,0.47574134,0.14175797,3.13689260,3.44208222,2.63574568,0.00000000
-2.40420210,5.69057289,0.04504713,0.46171735,0.13742042,3.04344182,3.35611218,2.56032617,0.00000000
-2.39819910,5.53139102,0.04390764,0.44770460,0.13289039,2.94545455,3.26715122,2.48069742,0.00000000
-2.39219610,5.36791850,0.04271823,0.43385675,0.12821004,2.84433874,3.17666688,2.39805874,0.00000000
-2.38619310,5.20272858,0.04149230,0.42034677,0.12342677,2.74153951,3.08626558,2.31368730,0.00000000
-2.38019010,5.03852993,0.04024461,0.40736222,0.11859162,2.63850257,2.99764483,2.22890218,0.00000000
-2.37418709,4.87808623,0.03899087,0.39509972,0.11375755,2.53663869,2.91254188,2.14502770,0.00000000
-2.36818409,4.72413412,0.03774718,0.38375880,0.10897776,2.43729063,2.83268033,2.06335755,0.00000000
-2.36218109,4.57930251,0.03652951,0.37353541,0.10430403,2.34170340,2.75971686,1.98512081,0.00000000
-2.35617809,4.44603603,0.03535321,0.36461525,0.09978529,2.25099856,2.69518968,1.91145097,0.00000000
-2.35017509,4.32652490,0.03423250,0.35716710,0.09546627,2.16615321,2.64047046,1.84335884,0.00000000
-2.34417209,4.22264333,0.03318007,0.35133656,0.09138643,2.08798385,2.59672112,1.78171000,0.00000000
-2.33816908,4.13589822,0.03220671,0.34724018,0.08757909,2.01713534,2.56485684,1.72720726,0.00000000
-2.33216608,4.06738921,0.03132100,0.34496035,0.08407089,1.95407481,2.54551627,1.68037844,0.00000000
-2.32616308,4.01778121,0.03052918,0.34454109,0.08088136,1.89909040,2.53903983,1.64156948,0.00000000
-2.32016008,3.98728957,0.02983499,0.34598487,0.07802283,1.85229431,2.54545657,1.61094287,0.00000000
-2.31415708,3.97567831,0.02923970,0.34925064,0.07550049,1.81363000,2.56448003,1.58848097,0.00000000
-2.30815408,3.98227091,0.02874218,0.35425321,0.07331268,1.78288282,2.59551310,1.57399409,0.00000000
-2.30215108,4.00597324,0.02833904,0.36086388,0.07145129,1.75969370,2.63766183,1.56713265,0.00000000
-2.29614807,4.04530771,0.02802492,0.36891264,0.06990235,1.74357532,2.68975775,1.56740287,0.00000000
-2.29014507,4.09845750,0.02779272,0.37819161,0.06864667,1.73393026,2.75038802,1.57418544,0.00000000
-2.28414207,4.16331952,0.02763396,0.38845991,0.06766062,1.73007063,2.81793271,1.58675646,0.00000000
-2.27813907,4.23756449,0.02753918,0.39944962,0.06691697,1.73123859,2.89060797,1.60430993,0.00000000
-2.27213607,4.31870219,0.02749826,0.41087287,0.06638569,1.73662746,2.96651393,1.62598119,0.00000000
-2.26613307,4.40415016,0.02750085,0.42242966,0.06603493,1.74540270,3.04368583,1.65087047,0.00000000
-2.26013007,4.49130351,0.02753672,0.43381626,0.06583187,1.75672249,3.12014682,1.67806610,0.00000000
-2.25412706,4.57760388,0.02759603,0.44473384,0.06574360,1.76975744,3.19396067,1.70666660,0.00000000
-2.24812406,4.66060529,0.02766969,0.45489707,0.06573799,1.78370884,3.26328282,1.73580114,0.00000000
-2.24212106,4.73803487,0.02774953,0.46404221,0.06578451,1.79782525,3.32640791,1.76464796,0.00000000
-2.23611806,4.80784665,0.02782845,0.47193463,0.06585490,1.81141698,3.38181229,1.79245022,0.00000000
-2.23011506,4.86826650,0.02790055,0.47837517,0.06592386,1.82386804,3.42819014,1.81852900,0.00000000
-2.22411206,4.91782714,0.02796113,0.48320526,0.06596952,1.83464550,3.46448182,1.84229329,0.00000000
-2.21810905,4.95539206,0.02800665,0.48631062,0.06597386,1.84330584,3.48989378,1.86324668,0.00000000
-2.21210605,4.98016780,0.02803465,0.48762320,0.06592290,1.84949841,3.50390923,1.88099098,0.00000000
-2.20610305,4.99170459,0.02804359,0.48712154,0.06580683,1.85296584,3.50628963,1.89522659,0.00000000
-2.20010005,4.98988560,0.02803267,0.48482937,0.06561985,1.85354155,3.49706696,1.90575004,0.00000000
-2.19409705,4.97490566,0.02800167,0.48081270,0.06536002,1.85114462,3.47652745,1.91244884,0.00000000
-2.18809405,4.94724079,0.02795066,0.47517541,0.06502880,1.84577222,3.44518774,1.91529405,0.00000000
-2.18209105,4.90761004,0.02787989,0.46805369,0.06463057,1.83749010,3.40376459,1.91433107,0.00000000
-2.17608804,4.85693165,0.02778956,0.45960960,0.06417199,1.82642155,3.35313961,1.90966902,0.00000000
-2.17008504,4.79627558,0.02767964,0.45002399,0.06366131,1.81273544,3.29432086,1.90146939,0.00000000
-2.16408204,4.72681469,0.02754984,0.43948924,0.06310767,1.79663375,3.22840267,1.88993436,0.00000000
-2.15807904,4.64977665,0.02739948,0.42820203,0.06252035,1.77833940,3.15652587,1.87529540,0.00000000
-2.15207604,4.56639888,0.02722750,0.41635660,0.06190807,1.75808473,3.07983972,1.85780258,0.00000000
-2.14607304,4.47788808,0.02703251,0.40413865,0.06127846,1.73610126,2.99946729,1.83771520,0.00000000
-2.14007004,4.38538624,0.02681285,0.39172022,0.06063748,1.71261110,2.91647532,1.81529384,0.00000000
-2.13406703,4.28994399,0.02656675,0.37925565,0.05998912,1.68782042,2.83184990,1.79079437,0.00000000
-2.12806403,4.19250227,0.02629245,0.36687879,0.05933524,1.66191519,2.74647822,1.76446392,0.00000000
-2.12206103,4.09388252,0.02598843,0.35470145,0.05867547,1.63505926,2.66113708,1.73653900,0.00000000
-2.11605803,3.99478516,0.02565354,0.34281311,0.05800741,1.60739482,2.57648785,1.70724555,0.00000000
-2.11005503,3.89579583,0.02528724,0.33128175,0.05732691,1.57904504,2.49307777,1.67680092,0.00000000
-2.10405203,3.79739834,0.02488977,0.32015569,0.05662853,1.55011863,2.41134673,1.64541732,0.00000000
-2.09804902,3.69999296,0.02446227,0.30946620,0.05590606,1.52071598,2.33163870,1.61330650,0.00000000
-2.09204602,3.60391848,0.02400692,0.29923078,0.05515313,1.49093630,2.25421678,1.58068503,0.00000000
-2.08604302,3.50947626,0.02352700,0.28945667,0.05436390,1.46088535,2.17928051,1.54777984,0.00000000
-2.08004002,3.41695448,0.02302692,0.28014457,0.05353365,1.43068306,2.10698424,1.51483334,0.00000000
-2.07403702,3.32665080,0.02251220,0.27129217,0.05265939,1.40047061,2.03745524,1.48210767,0.00000000
-2.06803402,3.23889188,0.02198937,0.26289742,0.05174039,1.37041628,1.97081051,1.44988753,0.00000000
-2.06203102,3.15404832,0.02146585,0.25496119,0.05077847,1.34071976,1.90717103,1.41848126,0.00000000
-2.05602801,3.07254405,0.02094978,0.24748941,0.04977833,1.31161434,1.84667293,1.38821984,0.00000000
-2.05002501,2.99485939,0.02044981,0.24049434,0.04874752,1.28336688,1.78947472,1.35945359,0.00000000
-2.04402201,2.92152770,0.01997484,0.23399518,0.04769639,1.25627532,1.73576055,1.33254659,0.00000000
-2.03801901,2.85312553,0.01953378,0.22801786,0.04663780,1.23066379,1.68573922,1.30786897,0.00000000
-2.03201601,2.79025708,0.01913524,0.22259403,0.04558665,1.20687539,1.63963941,1.28578720,0.00000000
-2.02601301,2.73353370,0.01878730,0.21775955,0.04455938,1.18526296,1.59770146,1.26665300,0.00000000
-2.02001001,2.68354979,0.01849719,0.21355230,0.04357322,1.16617832,1.56016649,1.25079121,0.00000000
-2.01400700,2.64085656,0.01827111,0.21000973,0.04264552,1.14996032,1.52726366,1.23848728,0.00000000
-2.00800400,2.60593519,0.01811394,0.20716614,0.04179293,1.13692240,1.49919657,1.22997520,0.00000000
-2.00200100,2.57917120,0.01802915,0.20504993,0.04103066,1.12734030,1.47612981,1.22542630,0.00000000
-1.99599800,2.56083160,0.01801857,0.20368096,0.04037179,1.12144045,1.45817665,1.22493986,0.00000000
-1.98999500,2.55104637,0.01808238,0.20306824,0.03982662,1.11938985,1.44538874,1.22853601,0.00000000
-1.98399200,2.54979550,0.01821905,0.20320801,0.03940219,1.12128783,1.43774873,1.23615149,0.00000000
-1.97798899,2.55690278,0.01842538,0.20408239,0.03910193,1.12716039,1.43516637,1.24763873,0.00000000
-1.97198599,2.57203695,0.01869653,0.20565872,0.03892545,1.13695735,1.43747845,1.26276851,0.00000000
-1.96598299,2.59472043,0.01902622,0.20788955,0.03886857,1.15055273,1.44445299,1.28123626,0.00000000
-1.95997999,2.62434585,0.01940687,0.21071340,0.03892349,1.16774853,1.45579741,1.30267212,0.00000000
-1.95397699,2.66019967,0.01982983,0.21405626,0.03907910,1.18828178,1.47117066,1.32665431,0.00000000
-1.94797399,2.70149219,0.02028564,0.21783372,0.03932152,1.21183484,1.49019855,1.35272562,0.00000000
-1.94197099,2.74739276,0.02076438,0.22195376,0.03963473,1.23804861,1.51249192,1.38041240,0.00000000
-1.93596798,2.79706870,0.02125590,0.22631999,0.04000133,1.26653823,1.53766641,1.40924524,0.00000000
-1.92996498,2.84972625,0.02175022,0.23083523,0.04040341,1.29691058,1.56536326,1.43878074,0.00000000
-1.92396198,2.90465152,0.02223784,0.23540531,0.04082335,1.32878306,1.59526966,1.46862330,0.00000000
-1.91795898,2.96124963,0.02271005,0.23994288,0.04124478,1.36180264,1.62713779,1.49844600,0.00000000
-1.91195598,3.01907985,0.02315922,0.24437098,0.04165338,1.39566443,1.66080135,1.52800958,0.00000000
-1.90595298,3.07788487,0.02357911,0.24862640,0.04203771,1.43012881,1.69618850,1.55717860,0.00000000
-1.89994997,3.13761242,0.02396504,0.25266236,0.04238984,1.46503625,1.73333039,1.58593369,0.00000000
-1.89394697,3.19842759,0.02431404,0.25645067,0.04270591,1.50031886,1.77236439,1.61437934,0.00000000
-1.88794397,3.26071491,0.02462500,0.25998296,0.04298653,1.53600804,1.81353163,1.64274622,0.00000000
-1.88194097,3.32506916,0.02489868,0.26327108,0.04323700,1.57223746,1.85716851,1.67138791,0.00000000
-1.87593797,3.39227486,0.02513766,0.26634658,0.04346727,1.60924101,1.90369227,1.70077147,0.00000000
-1.86993497,3.46327458,0.02534621,0.26925912,0.04369186,1.64734550,1.95358091,1.73146206,0.00000000
-1.86393197,3.53912703,0.02553015,0.27207409,0.04392944,1.68695808,2.00734820,1.76410181,0.00000000
-1.85792896,3.62095629,0.02569660,0.27486930,0.04420232,1.72854875,2.06551478,1.79938356,0.00000000
-1.85192596,3.70989416,0.02585364,0.27773097,0.04453576,1.77262846,2.12857651,1.83802021,0.00000000
-1.84592296,3.80701808,0.02601006,0.28074919,0.04495713,1.81972371,2.19697172,1.88071107,0.00000000
-1.83991996,3.91328739,0.02617493,0.28401305,0.04549498,1.87034871,2.27104879,1.92810622,0.00000000
-1.83391696,4.02948101,0.02635727,0.28760565,0.04617802,1.92497624,2.35103603,1.98077075,0.00000000
-1.82791396,4.15613963,0.02656570,0.29159917,0.04703408,1.98400876,2.43701533,2.03915032,0.00000000
-1.82191096,4.29351564,0.02680812,0.29605042,0.04808906,2.04775109,2.52890126,2.10353972,0.00000000
-1.81590795,4.44153330,0.02709141,0.30099692,0.04936587,2.11638608,2.62642693,2.17405626,0.00000000
-1.80990495,4.59976194,0.02742124,0.30645377,0.05088352,2.18995458,2.72913763,2.25061911,0.00000000
-1.80390195,4.76740357,0.02780186,0.31241149,0.05265624,2.26834075,2.83639285,2.33293622,0.00000000
-1.79789895,4.94329629,0.02823604,0.31883506,0.05469275,2.35126366,2.94737684,2.42049937,0.00000000
-1.79189595,5.12593362,0.02872507,0.32566395,0.05699570,2.43827554,3.06111737,2.51258817,0.00000000
-1.78589295,5.31349919,0.02926877,0.33281350,0.05956121,2.52876702,3.17651187,2.60828295,0.00000000
-1.77988994,5.50391532,0.02986560,0.34017730,0.06237871,2.62197894,3.29235970,2.70648626,0.00000000
-1.77388694,5.69490338,0.03051285,0.34763071,0.06543084,2.71702041,3.40739877,2.80595217,0.00000000
-1.76788394,5.88405289,0.03120680,0.35503514,0.06869363,2.81289206,3.52034480,2.90532216,0.00000000
-1.76188094,6.06889614,0.03194294,0.36224309,0.07213682,2.90851334,3.62993080,3.00316606,0.00000000
-1.75587794,6.24698447,0.03271617,0.36910356,0.07572438,3.00275262,3.73494486,3.09802616,0.00000000
-1.74987494,6.41596262,0.03352098,0.37546769,0.07941515,3.09445851,3.83426418,3.18846256,0.00000000
-1.74387194,6.57363745,0.03435162,0.38119424,0.08316368,3.18249105,3.92688338,3.27309755,0.00000000
-1.73786893,6.71803779,0.03520220,0.38615477,0.08692115,3.26575121,4.01193604,3.35065721,0.00000000
-1.73186593,6.84746291,0.03606679,0.39023828,0.09063640,3.34320769,4.08870813,3.42000823,0.00000000
-1.72586293,6.96051757,0.03693941,0.39335498,0.09425703,3.41391981,4.15664335,3.48018847,0.00000000
-1.71985993,7.05613272,0.03781401,0.39543922,0.09773052,3.47705584,4.21534025,3.53043018,0.00000000
-1.71385693,7.13357170,0.03868442,0.39645129,0.10100542,3.53190654,4.26454199,3.57017487,0.00000000
-1.70785393,7.19242256,0.03954427,0.39637826,0.10403248,3.57789351,4.30412001,3.59907989,0.00000000
-1.70185093,7.23257826,0.04038684,0.39523363,0.10676574,3.61457288,4.33405311,3.61701659,0.00000000
-1.69584792,7.25420677,0.04120504,0.39305601,0.10916354,3.64163460,4.35440383,3.62406088,0.00000000
-1.68984492,7.25771378,0.04199132,0.38990694,0.11118954,3.65889820,4.36529427,3.62047702,0.00000000
-1.68384192,7.24370109,0.04273763,0.38586789,0.11281342,3.66630569,4.36688311,3.60669611,0.00000000
-1.67783892,7.21292357,0.04343547,0.38103672,0.11401165,3.66391256,4.35934578,3.58329054,0.00000000
-1.67183592,7.16624758,0.04407598,0.37552380,0.11476796,3.65187767,4.34285919,3.55094612,0.00000000
-1.66583292,7.10461323,0.04465011,0.36944787,0.11507369,3.63045295,4.31759205,3.51043340,0.00000000
-1.65982991,7.02900252,0.04514883,0.36293200,0.11492797,3.59997330,4.28370131,3.46257962,0.00000000
-1.65382691,6.94041445,0.04556343,0.35609970,0.11433765,3.56084731,4.24133485,3.40824246,0.00000000
-1.64782391,6.83984787,0.04588582,0.34907134,0.11331705,3.51354904,4.19063969,3.34828663,0.00000000
-1.64182091,6.72829166,0.04610889,0.34196107,0.11188761,3.45861070,4.13177497,3.28356393,0.00000000
