energy_ev,total_up,N_s_up,N_p_up,Sc_p_up,Sc_d_up,Se_s_up,Se_p_up,Zn_p_up,Zn_d_up
-3.17258629,0.08082927,0.00000177,0.03290503,0.03258679,0.01499756,0.00001071,0.03152272,0.01053041,0.00017366
-3.16658329,0.07570855,0.00000141,0.02914936,0.03029972,0.01361297,0.00000908,0.03212174,0.01059362,0.00015871
-3.16058029,0.07384213,0.00000113,0.02655561,0.02931869,0.01279252,0.00000786,0.03423574,0.01114337,0.00015063
-3.15457729,0.07523998,0.00000089,0.02506614,0.02964711,0.01252164,0.00000700,0.03796448,0.01220846,0.00014928
-3.14857429,0.07995959,0.00000070,0.02463522,0.03130785,0.01279295,0.00000647,0.04343730,0.01382662,0.00015462
-3.14257129,0.08810680,0.00000055,0.02522941,0.03434383,0.01360642,0.00000623,0.05081323,0.01604461,0.00016671
-3.13656828,0.09983431,0.00000043,0.02682717,0.03881762,0.01496917,0.00000626,0.06028014,0.01891800,0.00018570
-3.13056528,0.11533789,0.00000033,0.02941778,0.04481008,0.01689497,0.00000653,0.07205255,0.02251050,0.00021185
-3.12456228,0.13485035,0.00000026,0.03299951,0.05241811,0.01940329,0.00000705,0.08636816,0.02689294,0.00024547
-3.11855928,0.15863324,0.00000020,0.03757732,0.06175139,0.02251812,0.00000781,0.10348301,0.03214176,0.00028697
-3.11255628,0.18696631,0.00000015,0.04316001,0.07292814,0.02626644,0.00000879,0.12366516,0.03833706,0.00033676
-3.10655328,0.22013500,0.00000011,0.04975695,0.08607014,0.03067644,0.00001000,0.14718688,0.04556025,0.00039529
-3.10055028,0.25841613,0.00000008,0.05737464,0.10129676,0.03577552,0.00001145,0.17431547,0.05389120,0.00046300
-3.09454727,0.30206201,0.00000006,0.06601301,0.11871842,0.04158813,0.00001314,0.20530272,0.06340503,0.00054028
-3.08854427,0.35128341,0.00000005,0.07566184,0.13842950,0.04813346,0.00001508,0.24037323,0.07416850,0.00062746
-3.08254127,0.40623191,0.00000003,0.08629725,0.16050082,0.05542313,0.00001730,0.27971190,0.08623624,0.00072475
-3.07653827,0.46698208,0.00000002,0.09787852,0.18497209,0.06345889,0.00001982,0.32345078,0.09964671,0.00083224
-3.07053527,0.53351422,0.00000002,0.11034540,0.21184449,0.07223043,0.00002268,0.37165588,0.11441820,0.00094985
-3.06453227,0.60569844,0.00000001,0.12361598,0.24107374,0.08171344,0.00002592,0.42431433,0.13054489,0.00107730
-3.05852926,0.68328058,0.00000001,0.13758541,0.27256393,0.09186792,0.00002961,0.48132245,0.14799331,0.00121408
-3.05252626,0.76587108,0.00000001,0.15212533,0.30616253,0.10263690,0.00003383,0.54247541,0.16669914,0.00135946
-3.04652326,0.85293727,0.00000000,0.16708443,0.34165679,0.11394568,0.00003871,0.60745892,0.18656475,0.00151245
-3.04052026,0.94379983,0.00000000,0.18228988,0.37877199,0.12570153,0.00004439,0.67584375,0.20745755,0.00167180
-3.03451726,1.03763407,0.00000000,0.19754984,0.41717164,0.13779406,0.00005105,0.74708348,0.22920934,0.00183602
-3.02851426,1.13347630,0.00000000,0.21265697,0.45645986,0.15009626,0.00005895,0.82051596,0.25161679,0.00200336
-3.02251126,1.23023560,0.00000000,0.22739278,0.49618615,0.16246610,0.00006838,0.89536887,0.27444318,0.00217187
-3.01650825,1.32671096,0.00000000,0.24153275,0.53585243,0.17474890,0.00007972,0.97076953,0.29742142,0.00233941
-3.01050525,1.42161361,0.00000000,0.25485211,0.57492230,0.18678022,0.00009341,1.04575896,0.32025834,0.00250369
-3.00450225,1.51359399,0.00000000,0.26713188,0.61283234,0.19838931,0.00010999,1.11931008,0.34264031,0.00266234
-2.99849925,1.60127264,0.00000000,0.27816512,0.64900517,0.20940306,0.00013008,1.19034959,0.36423991,0.00281292
-2.99249625,1.68327416,0.00000000,0.28776305,0.68286378,0.21965016,0.00015444,1.25778298,0.38472358,0.00295305
-2.98649325,1.75826298,0.00000000,0.29576073,0.71384666,0.22896557,0.00018388,1.32052200,0.40375998,0.00308040
-2.98049025,1.82497976,0.00000000,0.30202218,0.74142330,0.23719493,0.00021935,1.37751346,0.42102881,0.00319280
-2.97448724,1.88227699,0.00000000,0.30644461,0.76510926,0.24419884,0.00026189,1.42776853,0.43622973,0.00328829
-2.96848424,1.92915242,0.00000000,0.30896157,0.78448038,0.24985689,0.00031263,1.47039134,0.44909109,0.00336518
-2.96248124,1.96477896,0.00000000,0.30954497,0.79918548,0.25407114,0.00037276,1.50460569,0.45937803,0.00342208
-2.95647824,1.98852979,0.00000000,0.30820576,0.80895701,0.25676910,0.00044354,1.52977888,0.46689973,0.00345798
-2.95047524,1.99999772,0.00000000,0.30499338,0.81361924,0.25790592,0.00052623,1.54544151,0.47151543,0.00347223
-2.94447224,1.99900781,0.00000000,0.29999390,0.81309360,0.25746573,0.00062208,1.55130255,0.47313898,0.00346462
-2.93846923,1.98562281,0.00000000,0.29332692,0.80740099,0.25546223,0.00073230,1.54725886,0.47174164,0.00343534
-2.93246623,1.96014110,0.00000000,0.28514154,0.79666092,0.25193821,0.00085794,1.53339884,0.46735316,0.00338498
-2.92646323,1.92308739,0.00000000,0.27561140,0.78108754,0.24696434,0.00099991,1.50999999,0.46006095,0.00331453
-2.92046023,1.87519623,0.00000000,0.26492906,0.76098280,0.24063701,0.00115890,1.47752044,0.45000737,0.00322534
-2.91445723,1.81738947,0.00000000,0.25330008,0.73672693,0.23307550,0.00133529,1.43658490,0.43738535,0.00311907
-2.90845423,1.75074823,0.00000000,0.24093679,0.70876672,0.22441849,0.00152912,1.38796558,0.42243242,0.00299766
-2.90245123,1.67648084,0.00000000,0.22805230,0.67760220,0.21482007,0.00174002,1.33255893,0.40542355,0.00286325
-2.89644822,1.59588797,0.00000000,0.21485474,0.64377202,0.20444548,0.00196716,1.27135921,0.38666286,0.00271812
-2.89044522,1.51032638,0.00000000,0.20154201,0.60783836,0.19346663,0.00220922,1.20542997,0.36647488,0.00256465
-2.88444222,1.42117268,0.00000000,0.18829728,0.57037188,0.18205772,0.00246438,1.13587470,0.34519540,0.00240525
-2.87843922,1.32978858,0.00000000,0.17528521,0.53193719,0.17039096,0.00273026,1.06380771,0.32316250,0.00224228
-2.87243622,1.23748881,0.00000000,0.16264917,0.49307945,0.15863272,0.00300399,0.99032649,0.30070798,0.00207801
-2.86643322,1.14551276,0.00000000,0.15050933,0.45431246,0.14694007,0.00328221,0.91648639,0.27814958,0.00191457
-2.86043022,1.05500075,0.00000000,0.13896171,0.41610866,0.13545799,0.00356113,0.84327859,0.25578415,0.00175391
-2.85442721,0.96697557,0.00000000,0.12807819,0.37889112,0.12431709,0.00383661,0.77161194,0.23388209,0.00159779
-2.84842421,0.88232944,0.00000000,0.11790728,0.34302782,0.11363218,0.00410423,0.70229909,0.21268308,0.00144769
-2.84242121,0.80181670,0.00000001,0.10847567,0.30882819,0.10350139,0.00435945,0.63604710,0.19239324,0.00130489
-2.83641821,0.72605181,0.00000001,0.09979041,0.27654172,0.09400604,0.00459769,0.57345251,0.17318369,0.00117038
-2.83041521,0.65551236,0.00000001,0.09184150,0.24635870,0.08521106,0.00481450,0.51500064,0.15519043,0.00104494
-2.82441221,0.59054645,0.00000001,0.08460496,0.21841269,0.07716603,0.00500566,0.46106868,0.13851543,0.00092908
-2.81840920,0.53138360,0.00000002,0.07804594,0.19278445,0.06990648,0.00516736,0.41193198,0.12322877,0.00082311
-2.81240620,0.47814836,0.00000003,0.07212197,0.16950714,0.06345568,0.00529630,0.36777299,0.10937164,0.00072716
-2.80640320,0.43087576,0.00000004,0.06678615,0.14857230,0.05782649,0.00538982,0.32869187,0.09695992,0.00064116
-2.80040020,0.38952744,0.00000005,0.06199016,0.12993634,0.05302329,0.00544599,0.29471833,0.08598819,0.00056492
-2.79439720,0.35400791,0.00000006,0.05768693,0.11352732,0.04904391,0.00546367,0.26582361,0.07643393,0.00049813
-2.78839420,0.32417978,0.00000008,0.05383304,0.09925146,0.04588133,0.00544257,0.24193228,0.06826169,0.00044040
-2.78239120,0.29987759,0.00000010,0.05039066,0.08699947,0.04352516,0.00538328,0.22293292,0.06142696,0.00039128
-2.77638819,0.28091945,0.00000013,0.04732908,0.07665224,0.04196282,0.00528720,0.20868748,0.05587982,0.00035026
-2.77038519,0.26711622,0.00000017,0.04462574,0.06808582,0.04118025,0.00515654,0.19903879,0.05156795,0.00031685
-2.76438219,0.25827810,0.00000021,0.04226682,0.06117559,0.04116240,0.00499424,0.19381612,0.04843913,0.00029054
-2.75837919,0.25421830,0.00000026,0.04024737,0.05579962,0.04189314,0.00480387,0.19283862,0.04644309,0.00027081
-2.75237619,0.25475417,0.00000033,0.03857101,0.05184103,0.04335495,0.00458948,0.19591682,0.04553273,0.00025718
-2.74637319,0.25970590,0.00000041,0.03724921,0.04918960,0.04552826,0.00435552,0.20285225,0.04566461,0.00024920
-2.74037019,0.26889309,0.00000050,0.03630031,0.04774254,0.04839048,0.00410669,0.21343561,0.04679897,0.00024641
-2.73436718,0.28212976,0.00000061,0.03574807,0.04740458,0.05191495,0.00384776,0.22744378,0.04889907,0.00024842
-2.72836418,0.29921822,0.00000073,0.03562017,0.04808746,0.05606977,0.00358346,0.24463609,0.05193018,0.00025481
-2.72236118,0.31994243,0.00000088,0.03594629,0.04970891,0.06081664,0.00331839,0.26475044,0.05585816,0.00026521
-2.71635818,0.34406126,0.00000105,0.03675624,0.05219143,0.06610984,0.00305681,0.28749964,0.06064775,0.00027924
-2.71035518,0.37130249,0.00000124,0.03807786,0.05546067,0.07189545,0.00280263,0.31256843,0.06626083,0.00029652
-2.70435218,0.40135764,0.00000146,0.03993498,0.05944390,0.07811080,0.00255930,0.33961167,0.07265449,0.00031668
-2.69834917,0.43387854,0.00000170,0.04234533,0.06406842,0.08468428,0.00232971,0.36825397,0.07977932,0.00033933
-2.69234617,0.46847550,0.00000197,0.04531869,0.06926016,0.09153563,0.00211623,0.39809103,0.08757786,0.00036406
-2.68634317,0.50471783,0.00000226,0.04885502,0.07494251,0.09857663,0.00192062,0.42869284,0.09598329,0.00039045
-2.68034017,0.54213640,0.00000258,0.05294299,0.08103550,0.10571215,0.00174409,0.45960874,0.10491856,0.00041808
-2.67433717,0.58022866,0.00000293,0.05755877,0.08745528,0.11284177,0.00158728,0.49037435,0.11429596,0.00044648
-2.66833417,0.61846577,0.00000329,0.06266514,0.09411413,0.11986164,0.00145030,0.52052012,0.12401726,0.00047520
-2.66233117,0.65630176,0.00000368,0.06821110,0.10092085,0.12666678,0.00133280,0.54958115,0.13397431,0.00050377
-2.65632816,0.69318449,0.00000408,0.07413200,0.10778159,0.13315351,0.00123398,0.57710807,0.14405032,0.00053170
-2.65032516,0.72856785,0.00000449,0.08035005,0.11460114,0.13922208,0.00115271,0.60267839,0.15412167,0.00055853
-2.64432216,0.76192497,0.00000491,0.08677558,0.12128459,0.14477932,0.00108754,0.62590787,0.16406026,0.00058381
-2.63831916,0.79276172,0.00000533,0.09330867,0.12773935,0.14974125,0.00103680,0.64646144,0.17373635,0.00060711
-2.63231616,0.82063020,0.00000574,0.09984142,0.13387735,0.15403540,0.00099866,0.66406318,0.18302181,0.00062802
-2.62631316,0.84514137,0.00000614,0.10626062,0.13961753,0.15760299,0.00097118,0.67850478,0.19179363,0.00064620
-2.62031016,0.86597663,0.00000652,0.11245086,0.14488827,0.16040060,0.00095240,0.68965224,0.19993761,0.00066133
-2.61430715,0.88289757,0.00000687,0.11829789,0.14962985,0.16240144,0.00094036,0.69745031,0.20735204,0.00067318
-2.60830415,0.89575357,0.00000719,0.12369215,0.15379669,0.16359613,0.00093316,0.70192456,0.21395120,0.00068156
-2.60230115,0.90448695,0.00000748,0.12853236,0.15735932,0.16399283,0.00092904,0.70318079,0.21966857,0.00068636
-2.59629815,0.90913518,0.00000771,0.13272889,0.16030595,0.16361693,0.00092636,0.70140191,0.22445952,0.00068753
-2.59029515,0.90983020,0.00000790,0.13620690,0.16264349,0.16251009,0.00092366,0.69684226,0.22830333,0.00068511
-2.58429215,0.90679467,0.00000804,0.13890900,0.16439798,0.16072878,0.00091969,0.68981950,0.23120446,0.00067921
-2.57828914,0.90033518,0.00000812,0.14079736,0.16561434,0.15834236,0.00091339,0.68070450,0.23319291,0.00066998
-2.57228614,0.89083268,0.00000814,0.14185506,0.16635541,0.15543080,0.00090395,0.66990941,0.23432355,0.00065768
-2.56628314,0.87873035,0.00000810,0.14208672,0.16670019,0.15208201,0.00089076,0.65787445,0.23467457,0.00064257
-2.56028014,0.86451932,0.00000800,0.14151824,0.16674141,0.14838904,0.00087343,0.64505380,0.23434487,0.00062500
-2.55427714,0.84872271,0.00000785,0.14019578,0.16658242,0.14444716,0.00085179,0.63190117,0.23345051,0.00060534
-2.54827414,0.83187855,0.00000765,0.13818382,0.16633346,0.14035091,0.00082586,0.61885545,0.23212043,0.00058397
-2.54227114,0.81452221,0.00000739,0.13556265,0.16610752,0.13619133,0.00079580,0.60632708,0.23049147,0.00056132
-2.53626813,0.79716896,0.00000710,0.13242507,0.16601580,0.13205335,0.00076196,0.59468542,0.22870294,0.00053778
-2.53026513,0.78029732,0.00000677,0.12887281,0.16616316,0.12801354,0.00072477,0.58424774,0.22689100,0.00051375
-2.52426213,0.76433382,0.00000640,0.12501249,0.16664346,0.12413816,0.00068478,0.57527012,0.22518300,0.00048962
-2.51825913,0.74963976,0.00000602,0.12095157,0.16753527,0.12048178,0.00064258,0.56794045,0.22369210,0.00046573
-2.51225613,0.73650048,0.00000561,0.11679429,0.16889799,0.11708622,0.00059883,0.56237401,0.22251247,0.00044239
-2.50625313,0.72511754,0.00000520,0.11263798,0.17076863,0.11398014,0.00055417,0.55861149,0.22171515,0.00041987
-2.50025013,0.71560410,0.00000478,0.10856963,0.17315933,0.11117906,0.00050925,0.55661970,0.22134487,0.00039838
-2.49424712,0.70798373,0.00000436,0.10466320,0.17605592,0.10868583,0.00046466,0.55629481,0.22141805,0.00037809
-2.48824412,0.70219260,0.00000395,0.10097744,0.17941750,0.10649162,0.00042098,0.55746799,0.22192188,0.00035911
-2.48224112,0.69808492,0.00000356,0.09755455,0.18317704,0.10457724,0.00037869,0.55991323,0.22281481,0.00034151
-2.47623812,0.69544151,0.00000318,0.09441961,0.18724323,0.10291477,0.00033823,0.56335706,0.22402816,0.00032528
-2.47023512,0.69398094,0.00000282,0.09158079,0.19150329,0.10146947,0.00029993,0.56748974,0.22546899,0.00031042
-2.46423212,0.69337282,0.00000248,0.08903025,0.19582673,0.10020175,0.00026407,0.57197741,0.22702408,0.00029683
-2.45822911,0.69325270,0.00000217,0.08674575,0.20007002,0.09906928,0.00023083,0.57647493,0.22856463,0.00028443
-2.45222611,0.69323778,0.00000188,0.08469280,0.20408173,0.09802895,0.00020033,0.58063862,0.22995182,0.00027308
-2.44622311,0.69294289,0.00000162,0.08282721,0.20770823,0.09703883,0.00017262,0.58413863,0.23104263,0.00026265
-2.44022011,0.69199592,0.00000139,0.08109797,0.21079939,0.09605978,0.00014767,0.58667035,0.23169586,0.00025298
-2.43421711,0.69005219,0.00000118,0.07945017,0.21321428,0.09505691,0.00012542,0.58796438,0.23177804,0.00024392
-2.42821411,0.68680696,0.00000099,0.07782804,0.21482644,0.09400064,0.00010576,0.58779482,0.23116888,0.00023533
-2.42221111,0.68200582,0.00000083,0.07617768,0.21552859,0.09286744,0.00008854,0.58598544,0.22976611,0.00022705
-2.41620810,0.67545243,0.00000069,0.07444965,0.21523654,0.09164021,0.00007360,0.58241366,0.22748949,0.00021898
-2.41020510,0.66701340,0.00000057,0.07260109,0.21389212,0.09030832,0.00006073,0.57701212,0.22428377,0.00021101
-2.40420210,0.65662033,0.00000047,0.07059743,0.21146504,0.08886724,0.00004976,0.56976807,0.22012054,0.00020305
-2.39819910,0.64426890,0.00000039,0.06841356,0.20795365,0.08731800,0.00004048,0.56072046,0.21499898,0.00019504
-2.39219610,0.63001537,0.00000032,0.06603454,0.20338451,0.08566630,0.00003270,0.54995523,0.20894540,0.00018694
-2.38619310,0.61397077,0.00000026,0.06345577,0.19781095,0.08392155,0.00002622,0.53759898,0.20201169,0.00017873
-2.38019010,0.59629324,0.00000021,0.06068262,0.19131064,0.08209579,0.00002088,0.52381142,0.19427290,0.00017042
-2.37418709,0.57717897,0.00000018,0.05772976,0.18398236,0.08020254,0.00001652,0.50877715,0.18582391,0.00016201
-2.36818409,0.55685244,0.00000016,0.05462005,0.17594216,0.07825578,0.00001299,0.49269719,0.17677556,0.00015355
-2.36218109,0.53555642,0.00000016,0.05138319,0.16731914,0.07626902,0.00001016,0.47578065,0.16725040,0.00014507
-2.35617809,0.51354237,0.00000017,0.04805420,0.15825105,0.07425457,0.00000792,0.45823712,0.15737827,0.00013662
-2.35017509,0.49106164,0.00000019,0.04467183,0.14887991,0.07222301,0.00000617,0.44027003,0.14729184,0.00012825
-2.34417209,0.46835798,0.00000024,0.04127697,0.13934790,0.07018293,0.00000483,0.42207127,0.13712254,0.00012002
-2.33816908,0.44566163,0.00000031,0.03791111,0.12979372,0.06814092,0.00000385,0.40381739,0.12699680,0.00011198
-2.33216608,0.42318517,0.00000043,0.03461501,0.12034939,0.06610189,0.00000317,0.38566730,0.11703289,0.00010417
-2.32616308,0.40112117,0.00000059,0.03142751,0.11113789,0.06406947,0.00000277,0.36776161,0.10733836,0.00009664
-2.32016008,0.37964177,0.00000082,0.02838463,0.10227132,0.06204683,0.00000264,0.35022338,0.09800828,0.00008942
-2.31415708,0.35889972,0.00000114,0.02551887,0.09384996,0.06003743,0.00000277,0.33316013,0.08912409,0.00008254
-2.30815408,0.33903094,0.00000158,0.02285881,0.08596192,0.05804606,0.00000320,0.31666694,0.08075319,0.00007603
-2.30215108,0.32015810,0.00000218,0.02042890,0.07868341,0.05607981,0.00000397,0.30083008,0.07294921,0.00006989
-2.29614807,0.30239484,0.00000298,0.01824950,0.07207960,0.05414909,0.00000517,0.28573104,0.06575275,0.00006413
-2.29014507,0.28585039,0.00000406,0.01633711,0.06620579,0.05226851,0.00000689,0.27145053,0.05919262,0.00005876
-2.28414207,0.27063402,0.00000550,0.01470466,0.06110886,0.05045772,0.00000929,0.25807202,0.05328739,0.00005376
-2.27813907,0.25685906,0.00000739,0.01336193,0.05682885,0.04874204,0.00001256,0.24568466,0.04804714,0.00004914
-2.27213607,0.24464620,0.00000986,0.01231605,0.05340051,0.04715292,0.00001695,0.23438525,0.04347534,0.00004487
-2.26613307,0.23412568,0.00001306,0.01157189,0.05085461,0.04572819,0.00002277,0.22427902,0.03957068,0.00004096
-2.26013007,0.22543840,0.00001719,0.01113249,0.04921909,0.04451206,0.00003042,0.21547924,0.03632880,0.00003739
-2.25412706,0.21873559,0.00002246,0.01099935,0.04851978,0.04355495,0.00004038,0.20810545,0.03374382,0.00003414
-2.24812406,0.21417723,0.00002915,0.01117262,0.04878067,0.04291307,0.00005324,0.20228059,0.03180968,0.00003121
-2.24212106,0.21192918,0.00003756,0.01165116,0.05002380,0.04264781,0.00006971,0.19812684,0.03052109,0.00002857
-2.23611806,0.21215904,0.00004806,0.01243250,0.05226863,0.04282496,0.00009066,0.19576057,0.02987425,0.00002623
-2.23011506,0.21503109,0.00006108,0.01351260,0.05553102,0.04351376,0.00011706,0.19528662,0.02986725,0.00002416
-2.22411206,0.22070042,0.00007708,0.01488558,0.05982177,0.04478579,0.00015010,0.19679207,0.03050012,0.00002236
-2.21810905,0.22930647,0.00009659,0.01654329,0.06514493,0.04671376,0.00019110,0.20033988,0.03177465,0.00002082
-2.21210605,0.24096635,0.00012021,0.01847488,0.07149591,0.04937013,0.00024158,0.20596276,0.03369388,0.00001953
-2.20610305,0.25576813,0.00014856,0.02066627,0.07885945,0.05282569,0.00030325,0.21365754,0.03626146,0.00001847
-2.20010005,0.27376446,0.00018233,0.02309975,0.08720768,0.05714796,0.00037797,0.22338038,0.03948077,0.00001764
-2.19409705,0.29496672,0.00022222,0.02575354,0.09649839,0.06239956,0.00046776,0.23504312,0.04335392,0.00001702
-2.18809405,0.31933997,0.00026895,0.02860154,0.10667351,0.06863639,0.00057480,0.24851101,0.04788066,0.00001660
-2.18209105,0.34679889,0.00032327,0.03161315,0.11765807,0.07590584,0.00070133,0.26360205,0.05305722,0.00001635
-2.17608804,0.37720494,0.00038585,0.03475331,0.12935967,0.08424480,0.00084965,0.28008804,0.05887515,0.00001628
-2.17008504,0.41036477,0.00045736,0.03798276,0.14166851,0.09367766,0.00102205,0.29769739,0.06532017,0.00001635
-2.16408204,0.44603002,0.00053837,0.04125843,0.15445806,0.10421431,0.00122073,0.31611980,0.07237107,0.00001654
-2.15807904,0.48389855,0.00062933,0.04453410,0.16758641,0.11584807,0.00144769,0.33501250,0.07999868,0.00001683
-2.15207604,0.52361701,0.00073056,0.04776127,0.18089822,0.12855380,0.00170468,0.35400815,0.08816504,0.00001721
-2.14607304,0.56478481,0.00084221,0.05089015,0.19422730,0.14228599,0.00199306,0.37272382,0.09682254,0.00001764
-2.14007004,0.60695922,0.00096419,0.05387082,0.20739968,0.15697726,0.00231369,0.39077105,0.10591348,0.00001811
-2.13406703,0.64966168,0.00109619,0.05665448,0.22023710,0.17253704,0.00266684,0.40776639,0.11536963,0.00001859
-2.12806403,0.69238494,0.00123763,0.05919473,0.23256077,0.18885075,0.00305208,0.42334206,0.12511213,0.00001906
-2.12206103,0.73460107,0.00138765,0.06144883,0.24419531,0.20577949,0.00346817,0.43715635,0.13505169,0.00001950
-2.11605803,0.77576997,0.00154508,0.06337891,0.25497263,0.22316037,0.00391300,0.44890331,0.14508905,0.00001990
-2.11005503,0.81534839,0.00170845,0.06495299,0.26473574,0.24080759,0.00438351,0.45832124,0.15511575,0.00002023
-2.10405203,0.85279909,0.00187601,0.06614591,0.27334226,0.25851432,0.00487571,0.46519977,0.16501531,0.00002047
-2.09804902,0.88760015,0.00204574,0.06693994,0.28066746,0.27605543,0.00538462,0.46938516,0.17466476,0.00002063
-2.09204602,0.91925415,0.00221538,0.06732520,0.28660689,0.29319105,0.00590436,0.47078361,0.18393647,0.00002069
-2.08604302,0.94729709,0.00238247,0.06729982,0.29107841,0.30967106,0.00642824,0.46936252,0.19270039,0.00002065
-2.08004002,0.97130698,0.00254442,0.06686977,0.29402360,0.32524022,0.00694880,0.46514969,0.20082657,0.00002050
-2.07403702,0.99091184,0.00269855,0.06604854,0.29540848,0.33964404,0.00745807,0.45823054,0.20818792,0.00002024
-2.06803402,1.00579702,0.00284220,0.06485646,0.29522372,0.35263511,0.00794770,0.44874350,0.21466320,0.00001988
-2.06203102,1.01571176,0.00297278,0.06331993,0.29348412,0.36397961,0.00840919,0.43687389,0.22014011,0.00001942
-2.05602801,1.02047465,0.00308782,0.06147042,0.29022768,0.37346402,0.00883411,0.42284662,0.22451827,0.00001886
-2.05002501,1.01997808,0.00318512,0.05934344,0.28551402,0.38090142,0.00921443,0.40691800,0.22771227,0.00001823
-2.04402201,1.01419125,0.00326276,0.05697735,0.27942258,0.38613742,0.00954267,0.38936706,0.22965430,0.00001751
-2.03801901,1.00316185,0.00331919,0.05441229,0.27205033,0.38905532,0.00981221,0.37048687,0.23029656,0.00001674
-2.03201601,0.98701609,0.00335329,0.05168902,0.26350935,0.38958014,0.01001750,0.35057601,0.22961309,0.00001591
-2.02601301,0.96595708,0.00336440,0.04884797,0.25392415,0.38768164,0.01015425,0.32993067,0.22760114,0.00001505
-2.02001001,0.94026146,0.00335234,0.04592826,0.24342895,0.38337574,0.01021956,0.30883759,0.22428177,0.00001416
-2.01400700,0.91027428,0.00331746,0.04296700,0.23216487,0.37672466,0.01021208,0.28756792,0.21969987,0.00001325
-2.00800400,0.87640223,0.00326057,0.03999860,0.22027721,0.36783546,0.01013199,0.26637235,0.21392337,0.00001233
-2.00200100,0.83910525,0.00318301,0.03705434,0.20791274,0.35685711,0.00998106,0.24547732,0.20704180,0.00001142
-1.99599800,0.79888678,0.00308650,0.03416204,0.19521712,0.34397623,0.00976256,0.22508252,0.19916412,0.00001052
-1.98999500,0.75628297,0.00297322,0.03134588,0.18233249,0.32941169,0.00948115,0.20535943,0.19041604,0.00000964
-1.98399200,0.71185098,0.00284563,0.02862632,0.16939528,0.31340814,0.00914274,0.18645093,0.18093685,0.00000880
-1.97798899,0.66615697,0.00270651,0.02602019,0.15653415,0.29622896,0.00875427,0.16847186,0.17087583,0.00000798
-1.97198599,0.61976400,0.00255882,0.02354080,0.14386828,0.27814882,0.00832353,0.15151026,0.16038856,0.00000721
-1.96598299,0.57322036,0.00240565,0.02119819,0.13150591,0.25944606,0.00785886,0.13562917,0.14963308,0.00000648
-1.95997999,0.52704860,0.00225019,0.01899931,0.11954313,0.24039545,0.00736896,0.12086897,0.13876625,0.00000579
-1.95397699,0.48173574,0.00209558,0.01694838,0.10806304,0.22126129,0.00686258,0.10724985,0.12794024,0.00000515
-1.94797399,0.43772491,0.00194496,0.01504716,0.09713515,0.20229137,0.00634835,0.09477452,0.11729942,0.00000456
-1.94197099,0.39540864,0.00180132,0.01329525,0.08681526,0.18371181,0.00583449,0.08343092,0.10697772,0.00000402
-1.93596798,0.35512397,0.00166753,0.01169042,0.07714540,0.16572295,0.00532871,0.07319479,0.09709647,0.00000352
-1.92996498,0.31714945,0.00154627,0.01022886,0.06815435,0.14849651,0.00483799,0.06403219,0.08776277,0.00000307
-1.92396198,0.28170403,0.00144001,0.00890548,0.05985817,0.13217375,0.00436852,0.05590172,0.07906849,0.00000267
-1.91795898,0.24894768,0.00135099,0.00771415,0.05226118,0.11686492,0.00392557,0.04875656,0.07108971,0.00000231
-1.91195598,0.21898364,0.00128123,0.00664794,0.04535701,0.10264965,0.00351349,0.04254623,0.06388672,0.00000199
-1.90595298,0.19186204,0.00123248,0.00569934,0.03912986,0.08957842,0.00313568,0.03721806,0.05750436,0.00000171
-1.89994997,0.16758456,0.00120622,0.00486044,0.03355586,0.07767463,0.00279465,0.03271837,0.05197270,0.00000147
-1.89394697,0.14610996,0.00120369,0.00412313,0.02860450,0.06693743,0.00249202,0.02899348,0.04730806,0.00000126
-1.88794397,0.12736011,0.00122581,0.00347924,0.02424007,0.05734491,0.00222861,0.02599031,0.04351398,0.00000108
-1.88194097,0.11122620,0.00127322,0.00292070,0.02042310,0.04885761,0.00200454,0.02365696,0.04058245,0.00000093
-1.87593797,0.09757499,0.00134623,0.00243968,0.01711169,0.04142206,0.00181930,0.02194290,0.03849504,0.00000081
-1.86993497,0.08625478,0.00144481,0.00202866,0.01426281,0.03497435,0.00167185,0.02079914,0.03722398,0.00000071
-1.86393197,0.07710104,0.00156855,0.00168061,0.01183342,0.02944355,0.00156072,0.02017816,0.03673317,0.00000063
-1.85792896,0.06994147,0.00171666,0.00138901,0.00978154,0.02475480,0.00148410,0.02003387,0.03697910,0.00000058
-1.85192596,0.06460056,0.00188791,0.00114799,0.00806705,0.02083220,0.00143995,0.02032139,0.03791167,0.00000055
-1.84592296,0.06090351,0.00208064,0.00095238,0.00665254,0.01760133,0.00142606,0.02099691,0.03947494,0.00000054
-1.83991996,0.05867972,0.00229270,0.00079777,0.00550380,0.01499132,0.00144015,0.02201757,0.04160783,0.00000055
-1.83391696,0.05776571,0.00252151,0.00068059,0.00459041,0.01293673,0.00147996,0.02334134,0.04424493,0.00000059
-1.82791396,0.05800769,0.00276401,0.00059817,0.00388603,0.01137899,0.00154329,0.02492713,0.04731727,0.00000065
-1.82191096,0.05926389,0.00301672,0.00054878,0.00336875,0.01026755,0.00162811,0.02673493,0.05075332,0.00000073
-1.81590795,0.06140658,0.00327574,0.00053168,0.00302119,0.00956086,0.00173265,0.02872614,0.05448008,0.00000085
-1.80990495,0.06432407,0.00353685,0.00054718,0.00283074,0.00922703,0.00185543,0.03086406,0.05842439,0.00000100
