energy_ev,total_up,N_s_up,N_p_up,Se_s_up,Se_p_up,Ti_p_up,Ti_d_up,V_p_up,V_d_up
-3.26263132,0.82096671,0.00022225,0.03814090,0.00437228,0.52933582,0.08020949,0.03253375,0.18762471,0.21366486
-3.25662831,0.79878384,0.00021978,0.04252607,0.00446463,0.51131329,0.07906957,0.03209398,0.18216184,0.20620014
-3.25062531,0.78349603,0.00021935,0.04763005,0.00462281,0.49766375,0.07868755,0.03192299,0.17859023,0.20014312
-3.24462231,0.77545048,0.00022151,0.05345608,0.00484845,0.48860553,0.07910323,0.03203591,0.17696979,0.19561080
-3.23861931,0.77485520,0.00022688,0.05999553,0.00514234,0.48426613,0.08034258,0.03244307,0.17732178,0.19269023
-3.23261631,0.78177282,0.00023616,0.06722624,0.00550435,0.48467976,0.08241684,0.03314955,0.17962815,0.19143692
-3.22661331,0.79611737,0.00025011,0.07511106,0.00593343,0.48978653,0.08532191,0.03415484,0.18383164,0.19187389
-3.22061031,0.81765430,0.00026960,0.08359678,0.00642762,0.49943368,0.08903816,0.03545266,0.18983657,0.19399156
-3.21460730,0.84600424,0.00029555,0.09261362,0.00698412,0.51337900,0.09353057,0.03703094,0.19751063,0.19774845
-3.20860430,0.88065077,0.00032900,0.10207531,0.00759929,0.53129662,0.09874944,0.03887202,0.20668753,0.20307279
-3.20260130,0.92095250,0.00037106,0.11187979,0.00826881,0.55278533,0.10463145,0.04095295,0.21717069,0.20986505
-3.19659830,0.96615953,0.00042292,0.12191066,0.00898779,0.57737938,0.11110135,0.04324610,0.22873797,0.21800142
-3.19059530,1.01543405,0.00048585,0.13203933,0.00975095,0.60456177,0.11807396,0.04571990,0.24114738,0.22733816
-3.18459230,1.06787486,0.00056117,0.14212786,0.01055274,0.63377971,0.12545669,0.04833976,0.25414380,0.23771669
-3.17858929,1.12254502,0.00065023,0.15203241,0.01138764,0.66446199,0.13315240,0.05106914,0.26746641,0.24896930
-3.17258629,1.17850199,0.00075440,0.16160724,0.01225026,0.69603766,0.14106246,0.05387075,0.28085682,0.26092532
-3.16658329,1.23482897,0.00087501,0.17070898,0.01313560,0.72795541,0.14908997,0.05670774,0.29406747,0.27341738
-3.16058029,1.29066631,0.00101332,0.17920118,0.01403923,0.75970300,0.15714295,0.05954502,0.30687012,0.28628766
-3.15457729,1.34524172,0.00117048,0.18695877,0.01495743,0.79082572,0.16513743,0.06235037,0.31906407,0.29939371
-3.14857429,1.39789766,0.00134746,0.19387240,0.01588732,0.82094322,0.17300015,0.06509554,0.33048368,0.31261364
-3.14257129,1.44811480,0.00154500,0.19985221,0.01682691,0.84976385,0.18067088,0.06775717,0.34100482,0.32585037
-3.13656828,1.49553012,0.00176356,0.20483108,0.01777511,0.87709565,0.18810410,0.07031743,0.35055009,0.33903476
-3.13056528,1.53994885,0.00200323,0.20876704,0.01873172,0.90285350,0.19527005,0.07276449,0.35909217,0.35212739
-3.12456228,1.58134928,0.00226369,0.21164476,0.01969726,0.92706182,0.20215501,0.07509265,0.36665543,0.36511892
-3.11855928,1.61988026,0.00254419,0.21347595,0.02067284,0.94985273,0.20876081,0.07730221,0.37331536,0.37802909
-3.11255628,1.65585131,0.00284346,0.21429878,0.02165990,0.97145950,0.21510358,0.07939906,0.37919592,0.39090414
-3.10655328,1.68971562,0.00315970,0.21417623,0.02266001,0.99220552,0.22121185,0.08139401,0.38446482,0.40381313
-3.10055028,1.72204689,0.00349057,0.21319340,0.02367456,1.01248932,0.22712395,0.08330191,0.38932679,0.41684310
-3.09454727,1.75351088,0.00383322,0.21145405,0.02470447,1.03276616,0.23288503,0.08514062,0.39401526,0.43009343
-3.08854427,1.78483325,0.00418425,0.20907638,0.02574993,1.05352717,0.23854381,0.08692988,0.39878262,0.44366973
-3.08254127,1.81676503,0.00453985,0.20618841,0.02681022,1.07527682,0.24414907,0.08869009,0.40388963,0.45767753
-3.07653827,1.85004751,0.00489579,0.20292300,0.02788346,1.09850999,0.24974638,0.09044124,0.40959429,0.47221610
-3.07053527,1.88537823,0.00524757,0.19941288,0.02896656,1.12368942,0.25537494,0.09220183,0.41614076,0.48737279
-3.06453227,1.92337944,0.00559046,0.19578590,0.03005516,1.15122477,0.26106488,0.09398798,0.42374883,0.50321806
-3.05852926,1.96457057,0.00591973,0.19216065,0.03114370,1.18145402,0.26683515,0.09581272,0.43260427,0.51980146
-3.05252626,2.00934572,0.00623067,0.18864264,0.03222555,1.21462807,0.27269195,0.09768557,0.44285063,0.53714866
-3.04652326,2.05795692,0.00651883,0.18532131,0.03329322,1.25089897,0.27862797,0.09961222,0.45458273,0.55525971
-3.04052026,2.11050365,0.00678008,0.18226771,0.03433863,1.29031219,0.28462234,0.10159455,0.46784202,0.57410834
-3.03451726,2.16692864,0.00701082,0.17953324,0.03535342,1.33280302,0.29064119,0.10363084,0.48261410,0.59364242
-3.02851426,2.22701972,0.00720803,0.17714912,0.03632933,1.37819696,0.29663905,0.10571614,0.49882830,0.61378521
-3.02251126,2.29041713,0.00736945,0.17512682,0.03725849,1.42621380,0.30256063,0.10784277,0.51635936,0.63443751
-3.01650825,2.35662558,0.00749361,0.17345920,0.03813378,1.47647502,0.30834316,0.11000098,0.53503088,0.65548026
-3.01050525,2.42503003,0.00757988,0.17212234,0.03894905,1.52851383,0.31391905,0.11217959,0.55462054,0.67677748
-3.00450225,2.49491430,0.00762854,0.17107788,0.03969941,1.58178723,0.31921866,0.11436671,0.57486661,0.69817941
-2.99849925,2.56548141,0.00764075,0.17027576,0.04038128,1.63568953,0.32417323,0.11655035,0.59547546,0.71952558
-2.99249625,2.63587474,0.00761848,0.16965720,0.04099248,1.68956665,0.32871762,0.11871904,0.61612978,0.74064783
-2.98649325,2.70519927,0.00756451,0.16915771,0.04153216,1.74273061,0.33279302,0.12086235,0.63649713,0.76137304
-2.98049025,2.77254208,0.00748227,0.16871012,0.04200067,1.79447386,0.33634921,0.12297129,0.65623841,0.78152575
-2.97448724,2.83699196,0.00737575,0.16824739,0.04239936,1.84408309,0.33934666,0.12503868,0.67501623,0.80093053
-2.96848424,2.89765744,0.00724940,0.16770521,0.04273032,1.89085226,0.34175803,0.12705937,0.69250262,0.81941432
-2.96248124,2.95368362,0.00710790,0.16702414,0.04299606,1.93409486,0.34356946,0.12903044,0.70838616,0.83680866
-2.95647824,3.00426736,0.00695610,0.16615158,0.04319923,1.97315531,0.34478122,0.13095133,0.72237836,0.85295211
-2.95047524,3.04867135,0.00679880,0.16504308,0.04334227,2.00741959,0.34540804,0.13282395,0.73421915,0.86769274
-2.94447224,3.08623682,0.00664066,0.16366347,0.04342722,2.03632526,0.34547894,0.13465270,0.74368149,0.88089094
-2.93846923,3.11639542,0.00648602,0.16198744,0.04345543,2.05937087,0.34503664,0.13644457,0.75057525,0.89242241
-2.93246623,3.13867992,0.00633880,0.15999986,0.04342747,2.07612491,0.34413657,0.13820909,0.75475017,0.90218140
-2.92646323,3.15273409,0.00620241,0.15769573,0.04334304,2.08623420,0.34284546,0.13995836,0.75609810,0.91008403
-2.92046023,3.15832126,0.00607969,0.15507985,0.04320100,2.08943178,0.34123957,0.14170696,0.75455452,0.91607164
-2.91445723,3.15533156,0.00597282,0.15216632,0.04299946,2.08554394,0.33940259,0.14347175,0.75009933,0.92011387
-2.90845423,3.14378731,0.00588328,0.14897781,0.04273595,2.07449637,0.33742318,0.14527164,0.74275700,0.92221138
-2.90245123,3.12384619,0.00581191,0.14554467,0.04240766,2.05631888,0.33539232,0.14712719,0.73259597,0.92239774
-2.89644822,3.09580167,0.00575885,0.14190398,0.04201165,2.03114851,0.33340032,0.14906003,0.71972736,0.92074062
-2.89044522,3.06008031,0.00572361,0.13809850,0.04154519,1.99923056,0.33153379,0.15109213,0.70430297,0.91734168
-2.88444222,3.01723553,0.00570510,0.13417557,0.04100599,1.96091726,0.32987247,0.15324495,0.68651250,0.91233531
-2.87843922,2.96793759,0.00570173,0.13018590,0.04039247,1.91666372,0.32848611,0.15553834,0.66657993,0.90588593
-2.87243622,2.91295978,0.00571142,0.12618246,0.03970396,1.86702106,0.32743150,0.15798943,0.64475924,0.89818403
-2.86643322,2.85316098,0.00573175,0.12221922,0.03894087,1.81262671,0.32674974,0.16061137,0.62132929,0.88944087
-2.86043022,2.78946493,0.00576000,0.11834996,0.03810479,1.75419180,0.32646391,0.16341211,0.59658812,0.87988205
-2.85442721,2.72283683,0.00579329,0.11462710,0.03719853,1.69248608,0.32657734,0.16639323,0.57084664,0.86974036
-2.84842421,2.65425808,0.00582863,0.11110045,0.03622606,1.62832069,0.32707242,0.16954893,0.54442190,0.85924797
-2.84242121,2.58470017,0.00586303,0.10781613,0.03519247,1.56252932,0.32791030,0.17286529,0.51763021,0.84862859
-2.83641821,2.51509872,0.00589363,0.10481550,0.03410380,1.49594839,0.32903139,0.17631981,0.49078019,0.83808989
-2.83041521,2.44632883,0.00591772,0.10213412,0.03296690,1.42939699,0.33035675,0.17988135,0.46416605,0.82781654
-2.82441221,2.37918284,0.00593288,0.09980092,0.03178922,1.36365737,0.33179047,0.18351053,0.43806132,0.81796436
-2.81840920,2.31435144,0.00593698,0.09783749,0.03057862,1.29945664,0.33322286,0.18716056,0.41271323,0.80865587
-2.81240620,2.25240906,0.00592831,0.09625749,0.02934317,1.23745041,0.33453457,0.19077860,0.38833805,0.79997741
-2.80640320,2.19380403,0.00590559,0.09506639,0.02809096,1.17820904,0.33560129,0.19430748,0.36511733,0.79197820
-2.80040020,2.13885406,0.00586797,0.09426122,0.02682996,1.12220684,0.33629908,0.19768786,0.34319543,0.78467111
-2.79439720,2.08774699,0.00581508,0.09383082,0.02556787,1.06981476,0.33650998,0.20086067,0.32267826,0.77803542
-2.78839420,2.04054681,0.00574701,0.09375606,0.02431202,1.02129657,0.33612776,0.20376981,0.30363323,0.77202117
-2.78239120,1.99720436,0.00566431,0.09401050,0.02306933,0.97680867,0.33506354,0.20636482,0.28609051,0.76655502
-2.77638819,1.95757229,0.00556790,0.09456117,0.02184623,0.93640333,0.33325102,0.20860361,0.27004538,0.76154724
-2.77038519,1.92142330,0.00545908,0.09536957,0.02064870,0.90003517,0.33065115,0.21045499,0.25546166,0.75689957
-2.76438219,1.88847077,0.00533944,0.09639281,0.01948221,0.86757039,0.32725596,0.21190093,0.24227591,0.75251333
-2.75837919,1.85839083,0.00521078,0.09758496,0.01835185,0.83879834,0.32309139,0.21293836,0.23040232,0.74829766
-2.75237619,1.83084467,0.00507507,0.09889834,0.01726225,0.81344476,0.31821898,0.21358060,0.21973811,0.74417730
-2.74637319,1.80550032,0.00493432,0.10028498,0.01621774,0.79118628,0.31273639,0.21385815,0.21016897,0.74009955
-2.74037019,1.78205272,0.00479057,0.10169798,0.01522232,0.77166535,0.30677657,0.21381895,0.20157471,0.73604023
-2.73436718,1.76024147,0.00464577,0.10309279,0.01427975,0.75450525,0.30050571,0.21352800,0.19383450,0.73200819
-2.72836418,1.73986558,0.00450173,0.10442843,0.01339358,0.73932450,0.29411993,0.21306648,0.18683188,0.72804837
-2.72236118,1.72079466,0.00436009,0.10566847,0.01256721,0.72575021,0.28784085,0.21253018,0.18045908,0.72424311
-2.71635818,1.70297629,0.00422226,0.10678186,0.01180392,0.71343017,0.28191015,0.21202758,0.17462075,0.72071185
-2.71035518,1.68643945,0.00408942,0.10774353,0.01110690,0.70204313,0.27658331,0.21167737,0.16923690,0.71760904
-2.70435218,1.67129404,0.00396250,0.10853476,0.01047930,0.69130732,0.27212259,0.21160566,0.16424502,0.71512050
-2.69834917,1.65772668,0.00384219,0.10914326,0.00992426,0.68098695,0.26878958,0.21194289,0.15960135,0.71345835
-2.69234617,1.64599301,0.00372895,0.10956307,0.00944489,0.67089674,0.26683751,0.21282054,0.15528139,0.71285454
-2.68634317,1.63640715,0.00362309,0.10979419,0.00904437,0.66090463,0.26650338,0.21436765,0.15127961,0.71355346
-2.68034017,1.62932856,0.00352473,0.10984207,0.00872586,0.65093258,0.26800036,0.21670742,0.14760855,0.71580365
-2.67433717,1.62514708,0.00343390,0.10971690,0.00849259,0.64095590,0.27151042,0.21995365,0.14429723,0.71984903
-2.66833417,1.62426673,0.00335060,0.10943279,0.00834778,0.63100110,0.27717765,0.22420747,0.14138928,0.72591985
-2.66233117,1.62708884,0.00327478,0.10900686,0.00829466,0.62114260,0.28510228,0.22955409,0.13894054,0.73422381
-2.65632816,1.63399521,0.00320645,0.10845830,0.00833641,0.61149845,0.29533571,0.23605991,0.13701660,0.74493744
-2.65032516,1.64533195,0.00314567,0.10780750,0.00847610,0.60222537,0.30787664,0.24376986,0.13569019,0.75819829
-2.64432216,1.66139449,0.00309259,0.10707507,0.00871659,0.59351320,0.32266863,0.25270523,0.13503856,0.77409795
-2.63831916,1.68241430,0.00304748,0.10628115,0.00906046,0.58557893,0.33959904,0.26286194,0.13514105,0.79267644
-2.63231616,1.70854788,0.00301073,0.10544462,0.00950981,0.57866056,0.35849958,0.27420925,0.13607676,0.81391795
-2.62631316,1.73986813,0.00298280,0.10458261,0.01006619,0.57301078,0.37914854,0.28668926,0.13792256,0.83774834
-2.62031016,1.77635865,0.00296429,0.10371003,0.01073036,0.56889063,0.40127462,0.30021688,0.14075132,0.86403435
-2.61430715,1.81791083,0.00295583,0.10283928,0.01150213,0.56656326,0.42456240,0.31468054,0.14463048,0.89258467
-2.60830415,1.86432398,0.00295811,0.10198013,0.01238016,0.56628769,0.44865935,0.32994363,0.14962090,0.92315290
-2.60230115,1.91530831,0.00297179,0.10113967,0.01336178,0.56831288,0.47318414,0.34584650,0.15577608,0.95544227
-2.59629815,1.97049057,0.00299750,0.10032241,0.01444278,0.57287194,0.49773604,0.36220924,0.16314153,0.98911198
-2.59029515,2.02942209,0.00303577,0.09953043,0.01561723,0.58017674,0.52190513,0.37883486,0.17175446,1.02378494
-2.58429215,2.09158884,0.00308699,0.09876366,0.01687740,0.59041286,0.54528299,0.39551312,0.18164361,1.05905665
-2.57828914,2.15642304,0.00315139,0.09802014,0.01821363,0.60373502,0.56747336,0.41202463,0.19282926,1.09450481
-2.57228614,2.22331581,0.00322894,0.09729634,0.01961433,0.62026312,0.58810259,0.42814525,0.20532323,1.12969937
-2.56628314,2.29163047,0.00331940,0.09658749,0.02106597,0.64007884,0.60682920,0.44365057,0.21912910,1.16421255
-2.56028014,2.36071578,0.00342225,0.09588785,0.02255323,0.66322303,0.62335248,0.45832045,0.23424219,1.19762854
-2.55427714,2.42991884,0.00353665,0.09519103,0.02405917,0.68969384,0.63741954,0.47194338,0.25064973,1.22955239
-2.54827414,2.49859710,0.00366150,0.09449024,0.02556549,0.71944564,0.64883075,0.48432052,0.26833078,1.25961789
-2.54227114,2.56612915,0.00379540,0.09377850,0.02705290,0.75238881,0.65744316,0.49526952,0.28725619,1.28749418
-2.53626813,2.63192403,0.00393665,0.09304887,0.02850151,0.78839030,0.66317209,0.50462775,0.30738834,1.31289077
-2.53026513,2.69542889,0.00408332,0.09229458,0.02989132,0.82727499,0.66599066,0.51225513,0.32868083,1.33556112
-2.52426213,2.75613487,0.00423323,0.09150921,0.03120274,0.86882772,0.66592742,0.51803637,0.35107806,1.35530453
-2.51825913,2.81358122,0.00438402,0.09068681,0.03241712,0.91279590,0.66306234,0.52188264,0.37451470,1.37196653
-2.51225613,2.86735777,0.00453322,0.08982203,0.03351733,0.95889274,0.65752131,0.52373277,0.39891512,1.38543799
-2.50625313,2.91710591,0.00467822,0.08891021,0.03448826,1.00680074,0.64946950,0.52355381,0.42419281,1.39565291
-2.50025013,2.96251828,0.00481643,0.08794754,0.03531731,1.05617555,0.63910406,0.52134120,0.45024980,1.40258542
-2.49424712,3.00333746,0.00494526,0.08693115,0.03599481,1.10665008,0.62664626,0.51711840,0.47697626,1.40624606
-2.48824412,3.03935389,0.00506221,0.08585922,0.03651433,1.15783866,0.61233371,0.51093610,0.50425017,1.40667770
-2.48224112,3.07040339,0.00516494,0.08473106,0.03687292,1.20934133,0.59641288,0.50287114,0.53193730,1.40395140
-2.47623812,3.09636455,0.00525130,0.08354724,0.03707116,1.26074821,0.57913221,0.49302497,0.55989149,1.39816241
-2.47023512,3.11715615,0.00531939,0.08230962,0.03711317,1.31164390,0.56073612,0.48152190,0.58795521,1.38942647
-2.46423212,3.13273502,0.00536761,0.08102140,0.03700638,1.36161199,0.54146004,0.46850701,0.61596066,1.37787673
-2.45822911,3.14309430,0.00539469,0.07968714,0.03676130,1.41023959,0.52152661,0.45414390,0.64373118,1.36366124
-2.45222611,3.14826239,0.00539973,0.07831270,0.03639109,1.45712210,0.50114314,0.43861218,0.67108316,1.34694113
-2.44622311,3.14830260,0.00538219,0.07690519,0.03591103,1.50186801,0.48050017,0.42210483,0.69782834,1.32788952
-2.44022011,3.14331350,0.00534192,0.07547287,0.03533797,1.54410391,0.45977126,0.40482549,0.72377651,1.30669107
-2.43421711,3.13342990,0.00527918,0.07402499,0.03468969,1.58347949,0.43911365,0.38698554,0.74873843,1.28354205
-2.42821411,3.11882442,0.00519458,0.07257161,0.03398427,1.61967275,0.41866982,0.36880136,0.77252902,1.25865096
-2.42221111,3.09970946,0.00508908,0.07112344,0.03323946,1.65239497,0.39856965,0.35049145,0.79497054,1.23223932
-2.41620810,3.07633934,0.00496399,0.06969162,0.03247207,1.68139568,0.37893296,0.33227376,0.81589583,1.20454276
-2.41020510,3.04901241,0.00482090,0.06828748,0.03169747,1.70646716,0.35987231,0.31436309,0.83515122,1.17581193
-2.40420210,3.01807295,0.00466166,0.06692236,0.03092913,1.72744857,0.34149575,0.29696872,0.85259932,1.14631333
-2.39819910,2.98391236,0.00448834,0.06560744,0.03017833,1.74422934,0.32390938,0.28029222,0.86812122,1.11632979
-2.39219610,2.94696967,0.00430317,0.06435351,0.02945391,1.75675185,0.30721955,0.26452553,0.88161836,1.08616032
-2.38619310,2.90773084,0.00410848,0.06317086,0.02876222,1.76501300,0.29153451,0.24984923,0.89301370,1.05611947
-2.38019010,2.86672677,0.00390671,0.06206912,0.02810712,1.76906489,0.27696545,0.23643111,0.90225247,1.02653587
-2.37418709,2.82452974,0.00370028,0.06105717,0.02749012,1.76901413,0.26362680,0.22442484,0.90930219,0.99774990
-2.36818409,2.78174811,0.00349165,0.06014299,0.02691064,1.76502016,0.25163576,0.21396886,0.91415227,0.97011053
-2.36218109,2.73901922,0.00328317,0.05933360,0.02636634,1.75729217,0.24111109,0.20518532,0.91681306,0.94397119
-2.35617809,2.69700039,0.00307713,0.05863494,0.02585342,1.74608505,0.23217109,0.19817911,0.91731454,0.91968472
-2.35017509,2.65635820,0.00287569,0.05805179,0.02536712,1.73169412,0.22493092,0.19303683,0.91570467,0.89759748
-2.34417209,2.61775593,0.00268084,0.05758762,0.02490205,1.71444903,0.21949932,0.18982573,0.91204753,0.87804260
-2.33816908,2.58183971,0.00249440,0.05724446,0.02445262,1.69470680,0.21597484,0.18859258,0.90642129,0.86133271
-2.33216608,2.54922342,0.00231801,0.05702281,0.02401340,1.67284431,0.21444182,0.18936250,0.89891623,0.84775207
-2.32616308,2.52047297,0.00215307,0.05692144,0.02357940,1.64925035,0.21496620,0.19213774,0.88963266,0.83754855
-2.32016008,2.49609037,0.00200078,0.05693728,0.02314633,1.62431745,0.21759138,0.19689649,0.87867897,0.83092551
-2.31415708,2.47649824,0.00186209,0.05706529,0.02271074,1.59843370,0.22233450,0.20359189,0.86616983,0.82803420
-2.30815408,2.46202541,0.00173773,0.05729843,0.02227015,1.57197487,0.22918314,0.21215126,0.85222439,0.82896661
-2.30215108,2.45289430,0.00162818,0.05762758,0.02182299,1.54529681,0.23809280,0.22247578,0.83696481,0.83374947
-2.29614807,2.44921081,0.00153368,0.05804163,0.02136862,1.51872862,0.24898539,0.23444076,0.82051479,0.84233961
-2.29014507,2.45095746,0.00145426,0.05852764,0.02090721,1.49256646,0.26174877,0.24789664,0.80299834,0.85462098
-2.28414207,2.45799024,0.00138970,0.05907109,0.02043955,1.46706849,0.27623768,0.26267085,0.78453865,0.87040378
-2.27813907,2.47003988,0.00133960,0.05965624,0.01996696,1.44245080,0.29227596,0.27857072,0.76525720,0.88942582
-2.27213607,2.48671777,0.00130332,0.06026664,0.01949104,1.41888473,0.30966024,0.29538739,0.74527299,0.91135636
-2.26613307,2.50752666,0.00128007,0.06088572,0.01901356,1.39649544,0.32816503,0.31290080,0.72470194,0.93580254
-2.26013007,2.53187630,0.00126890,0.06149747,0.01853627,1.37536196,0.34754902,0.33088568,0.70365652,0.96231835
-2.25412706,2.55910344,0.00126871,0.06208722,0.01806082,1.35551873,0.36756266,0.34911837,0.68224558,0.99041592
-2.24812406,2.58849595,0.00127828,0.06264239,0.01758863,1.33695855,0.38795639,0.36738432,0.66057438,1.01957902
-2.24212106,2.61932008,0.00129633,0.06315334,0.01712093,1.31963698,0.40848961,0.38548593,0.63874487,1.04927825
-2.23611806,2.65084994,0.00132153,0.06361409,0.01665869,1.30347800,0.42893977,0.40325041,0.61685607,1.07898740
-2.23011506,2.68239806,0.00135252,0.06402297,0.01620271,1.28838094,0.44911118,0.42053724,0.59500477,1.10820053
-2.22411206,2.71334575,0.00138799,0.06438317,0.01575368,1.27422828,0.46884334,0.43724494,0.57328627,1.13644884
-2.21810905,2.74317173,0.00142666,0.06470310,0.01531230,1.26089426,0.48801801,0.45331650,0.55179523,1.16331680
-2.21210605,2.77147797,0.00146737,0.06499656,0.01487937,1.24825406,0.50656494,0.46874338,0.53062654,1.18845677
-2.20610305,2.79801107,0.00150908,0.06528263,0.01445593,1.23619306,0.52446571,0.48356749,0.50987617,1.21160130
-2.20010005,2.82267844,0.00155091,0.06558542,0.01404341,1.22461611,0.54175542,0.49788102,0.48964184,1.23257269
-2.19409705,2.84555803,0.00159218,0.06593350,0.01364368,1.21345633,0.55852215,0.51182392,0.47002358,1.25128914
-2.18809405,2.86690116,0.00163239,0.06635911,0.01325917,1.20268327,0.57490386,0.52557900,0.45112398,1.26776711
-2.18209105,2.88712811,0.00167132,0.06689718,0.01289292,1.19230991,0.59108299,0.53936470,0.43304807,1.28211987
-2.17608804,2.90681640,0.00170894,0.06758416,0.01254864,1.18239858,0.60727868,0.55342573,0.41590295,1.29455204
-2.17008504,2.92668221,0.00174549,0.06845676,0.01223065,1.17306511,0.62373707,0.56802194,0.39979699,1.30535041
-2.16408204,2.94755575,0.00178142,0.06955053,0.01194394,1.16448150,0.64071985,0.58341580,0.38483864,1.31487142
-2.15807904,2.97035140,0.00181741,0.07089849,0.01169403,1.15687657,0.65849158,0.59985912,0.37113492,1.32352575
-2.15207604,2.99603416,0.00185435,0.07252978,0.01148696,1.15053478,0.67730641,0.61757947,0.35878961,1.33176087
-2.14607304,3.02558371,0.00189330,0.07446838,0.01132917,1.14579305,0.69739462,0.63676716,0.34790121,1.34004221
-2.14007004,3.05995781,0.00193544,0.07673202,0.01122742,1.14303575,0.71894968,0.65756311,0.33856076,1.34883392
-2.13406703,3.10005662,0.00198209,0.07933126,0.01118866,1.14268785,0.74211644,0.68004857,0.33084960,1.35858003
-2.12806403,3.14668944,0.00203461,0.08226882,0.01121992,1.14520650,0.76698098,0.70423697,0.32483720,1.36968695
-2.12206103,3.20054545,0.00209441,0.08553920,0.01132823,1.15107119,0.79356261,0.73006854,0.32057919,1.38250803
-2.11605803,3.26216943,0.00216288,0.08912858,0.01152051,1.16077268,0.82180848,0.75740789,0.31811559,1.39733079
-2.11005503,3.33194347,0.00224134,0.09301497,0.01180344,1.17480116,0.85159105,0.78604482,0.31746942,1.41436740
-2.10405203,3.41007515,0.00233105,0.09716874,0.01218340,1.19363366,0.88270868,0.81569845,0.31864572,1.43374863
-2.09804902,3.49659239,0.00243313,0.10155336,0.01266636,1.21772117,0.91488917,0.84602434,0.32163103,1.45552142
-2.09204602,3.59134461,0.00254854,0.10612634,0.01325782,1.24747568,0.94779643,0.87662456,0.32639329,1.47964986
-2.08604302,3.69400988,0.00267808,0.11084046,0.01396266,1.28325733,0.98103972,0.90706013,0.33288220,1.50601940
-2.08004002,3.80410690,0.00282231,0.11564502,0.01478506,1.32536201,1.01418533,0.93686527,0.34103001,1.53444370
-2.07403702,3.92101091,0.00298160,0.12048728,0.01572838,1.37400947,1.04677002,0.96556293,0.35075259,1.56467368
-2.06803402,4.04397203,0.00315605,0.12531381,0.01679504,1.42933229,1.07831571,0.99268086,0.36195073,1.59640788
-2.06203102,4.17213497,0.00334552,0.13007190,0.01798636,1.49136573,1.10834485,1.01776741,0.37451165,1.62930357
-2.05602801,4.30455859,0.00354959,0.13471079,0.01930236,1.56003880,1.13639558,1.04040648,0.38831042,1.66298788
-2.05002501,4.44023420,0.00376758,0.13918279,0.02074166,1.63516660,1.16203630,1.06023097,0.40321142,1.69706826
-2.04402201,4.57810183,0.00399851,0.14344418,0.02230122,1.71644428,1.18487877,1.07693409,0.41906959,1.73114181
-2.03801901,4.71706371,0.00424113,0.14745592,0.02397620,1.80344279,1.20458940,1.09027824,0.43573146,1.76480310
-2.03201601,4.85599474,0.00449393,0.15118407,0.02575976,1.89560669,1.22089813,1.10010105,0.45303595,1.79765021
-2.02601301,4.99375004,0.00475511,0.15460001,0.02764291,1.99225435,1.23360474,1.10631855,0.47081499,1.82928905
-2.02001001,5.12917015,0.00502260,0.15768042,0.02961440,2.09258087,1.24258222,1.10892545,0.48889386,1.85933603
-2.01400700,5.26108441,0.00529412,0.16040703,0.03166064,2.19566391,1.24777741,1.10799269,0.50709146,1.88741940
-2.00800400,5.38831373,0.00556713,0.16276624,0.03376567,2.30047277,1.24920883,1.10366265,0.52522064,1.91317968
-2.00200100,5.50967375,0.00583893,0.16474859,0.03591123,2.40588086,1.24696205,1.09614229,0.54308854,1.93626958
-1.99599800,5.62397951,0.00610665,0.16634817,0.03807691,2.51068164,1.24118295,1.08569490,0.56049729,1.95635408
-1.98999500,5.73005274,0.00636731,0.16756202,0.04024033,2.61360799,1.23206930,1.07263073,0.57724508,1.97311092
-1.98399200,5.82673256,0.00661789,0.16838954,0.04237752,2.71335470,1.21986123,1.05729722,0.59312766,1.98623217
-1.97798899,5.91289002,0.00685535,0.16883201,0.04446328,2.80860381,1.20483101,1.04006928,0.60794055,1.99542698
-1.97198599,5.98744671,0.00707669,0.16889217,0.04647164,2.89805204,1.18727274,1.02133990,0.62148175,2.00042576
-1.96598299,6.04939705,0.00727905,0.16857400,0.04837650,2.98043972,1.16749243,1.00151151,0.63355509,2.00098578
-1.95997999,6.09783348,0.00745974,0.16788259,0.05015212,3.05458007,1.14579879,0.98098838,0.64397411,1.99689798
-1.95397699,6.13197355,0.00761634,0.16682418,0.05177384,3.11938803,1.12249520,0.96016991,0.65256634,1.98799466
-1.94797399,6.15118718,0.00774668,0.16540628,0.05321867,3.17390727,1.09787287,0.93944507,0.65917773,1.97415764
-1.94197099,6.15502262,0.00784897,0.16363794,0.05446592,3.21733446,1.07220555,0.91918766,0.66367720,1.95532620
-1.93596798,6.14322912,0.00792182,0.16153003,0.05549777,3.24903961,1.04574553,0.89975228,0.66596083,1.93150439
-1.92996498,6.11577464,0.00796424,0.15909556,0.05629973,3.26858159,1.01872114,0.88147083,0.66595567,1.90276682
-1.92396198,6.07285704,0.00797570,0.15634994,0.05686112,3.27571807,0.99133542,0.86464910,0.66362276,1.86926265
-1.91795898,6.01490737,0.00795610,0.15331117,0.05717525,3.27040940,0.96376579,0.84956342,0.65895923,1.83121704
-1.91195598,5.94258463,0.00790581,0.14999998,0.05723965,3.25281620,0.93616461,0.83645696,0.65199937,1.78892997
-1.90595298,5.85676148,0.00782561,0.14643973,0.05705606,3.22329077,0.90866024,0.82553571,0.64281446,1.74277206
-1.89994997,5.75850144,0.00771667,0.14265627,0.05663030,3.18236269,0.88135856,0.81696405,0.63151135,1.69317752
