energy_ev,total_up,C_s_up,C_p_up,Ca_p_up,Ca_d_up,S_s_up,S_p_up,Zr_p_up,Zr_d_up
-3.21460730,15.10334370,0.00706694,5.49753499,0.02597944,0.00000000,0.05516504,3.13751598,11.97648969,4.85106410
-3.20860430,15.12638084,0.00717753,5.50427129,0.02655078,0.00000000,0.05611220,3.18110161,11.98251050,4.82716991
-3.20260130,15.15454055,0.00734621,5.51210897,0.02718311,0.00000000,0.05714170,3.22790655,12.00039144,4.80214390
-3.19659830,15.19076071,0.00757816,5.52202748,0.02788301,0.00000000,0.05825369,3.27839922,12.03283614,4.77716946
-3.19059530,15.23714142,0.00787715,5.53469602,0.02865515,0.00000000,0.05944246,3.33287765,12.08170800,4.75318689
-3.18459230,15.29485298,0.00824521,5.55044964,0.02950189,0.00000000,0.06069640,3.39143654,12.14796081,4.73086392
-3.17858929,15.36407947,0.00868255,5.56927824,0.03042300,0.00000000,0.06199821,3.45394174,12.23159908,4.71057773
-3.17258629,15.44400010,0.00918737,5.59082868,0.03141541,0.00000000,0.06332535,3.52001359,12.33166941,4.69240927
-3.16658329,15.53280886,0.00975580,5.61441952,0.03247303,0.00000000,0.06465075,3.58902041,12.44628316,4.67614934
-3.16058029,15.62777155,0.01038190,5.63906778,0.03358672,0.00000000,0.06594374,3.66008265,12.57266973,4.66131613
-3.15457729,15.72531789,0.01105765,5.66352640,0.03474436,0.00000000,0.06717109,3.73208805,12.70725881,4.64718292
-3.14857429,15.82116501,0.01177309,5.68633078,0.03593103,0.00000000,0.06829826,3.80371737,12.84578922,4.63281461
-3.14257129,15.91046759,0.01251652,5.70585283,0.03712931,0.00000000,0.06929060,3.87347985,12.98344108,4.61711139
-3.13656828,15.98798890,0.01327468,5.72036030,0.03831968,0.00000000,0.07011465,3.93975709,13.11498725,4.59885760
-3.13056528,16.04828642,0.01403314,5.72807941,0.03948102,0.00000000,0.07073937,4.00085349,13.23495947,4.57677373
-3.12456228,16.08590517,0.01477661,5.72725863,0.04059121,0.00000000,0.07113723,4.05505135,13.33782413,4.54956976
-3.11855928,16.09557184,0.01548935,5.71623155,0.04162774,0.00000000,0.07128519,4.10066815,13.41816195,4.51599756
-3.11255628,16.07238270,0.01615564,5.69347663,0.04256844,0.00000000,0.07116551,4.13611369,13.47084599,4.47490083
-3.10655328,16.01197892,0.01676025,5.65767227,0.04339213,0.00000000,0.07076630,4.15994467,13.49121203,4.42526072
-3.10055028,15.91070310,0.01728884,5.60774527,0.04407929,0.00000000,0.07008184,4.17091442,13.47521584,4.36623585
-3.09454727,15.76573204,0.01772847,5.54291144,0.04461271,0.00000000,0.06911276,4.16801570,13.41957180,4.29719558
-3.08854427,15.57518143,0.01806797,5.46270715,0.04497806,0.00000000,0.06786583,4.15051504,13.32186847,4.21774566
-3.08254127,15.33817945,0.01829828,5.36701112,0.04516429,0.00000000,0.06635369,4.11797710,13.18065704,4.12774575
-3.07653827,15.05490752,0.01841276,5.25605593,0.04516408,0.00000000,0.06459427,4.07027840,12.99550984,4.02731866
-3.07053527,14.72660758,0.01840739,5.13042919,0.04497397,0.00000000,0.06261014,4.00761008,12.76704713,3.91685126
-3.06453227,14.35555667,0.01828084,4.99106468,0.04459453,0.00000000,0.06042769,3.93046981,12.49693167,3.79698759
-3.05852926,13.94501087,0.01803453,4.83922400,0.04403027,0.00000000,0.05807624,3.83964354,12.18783173,3.66861464
-3.05252626,13.49912145,0.01767254,4.67646959,0.04328947,0.00000000,0.05558712,3.73617821,11.84335454,3.53284172
-3.04652326,13.02282739,0.01720142,4.50463044,0.04238388,0.00000000,0.05299277,3.62134675,11.46795309,3.39097437
-3.04052026,12.52172872,0.01662994,4.32576164,0.04132831,0.00000000,0.05032582,3.49660723,11.06681036,3.24448389
-3.03451726,12.00194592,0.01596882,4.14209926,0.04014011,0.00000000,0.04761827,3.36355786,10.64570560,3.09497367
-3.02851426,11.46997061,0.01523029,3.95601227,0.03883862,0.00000000,0.04490079,3.22388991,10.21086776,2.94414348
-3.02251126,10.93251266,0.01442770,3.76995265,0.03744450,0.00000000,0.04220209,3.07934050,9.76882140,2.79375283
-3.01650825,10.39634877,0.01357511,3.58640537,0.03597915,0.00000000,0.03954845,2.93164697,9.32623022,2.64558432
-3.01050525,9.86817674,0.01268686,3.40783936,0.03446405,0.00000000,0.03696332,2.78250454,8.88974315,2.50140802
-3.00450225,9.35447922,0.01177710,3.23666044,0.03292018,0.00000000,0.03446712,2.63352853,8.46584711,2.36294751
-2.99849925,8.86139975,0.01085952,3.07516719,0.03136745,0.00000000,0.03207710,2.48622233,8.06073014,2.23184811
-2.99249625,8.39463329,0.00994689,2.92551023,0.02982427,0.00000000,0.02980735,2.34195171,7.68015754,2.10964775
-2.98649325,7.95933228,0.00905090,2.78965528,0.02830713,0.00000000,0.02766887,2.20192583,7.32936295,1.99775076
-2.98049025,7.56002880,0.00818187,2.66935029,0.02683033,0.00000000,0.02566977,2.06718522,7.01295539,1.89740456
-2.97448724,7.20057271,0.00734863,2.56609652,0.02540582,0.00000000,0.02381544,1.93859613,6.73484271,1.80967938
-2.96848424,6.88408487,0.00655844,2.48112366,0.02404306,0.00000000,0.02210885,1.81685106,6.49817121,1.73545088
-2.96248124,6.61292465,0.00581696,2.41536884,0.02274907,0.00000000,0.02055083,1.70247450,6.30528082,1.67538565
-2.95647824,6.38867038,0.00512832,2.36945946,0.02152852,0.00000000,0.01914037,1.59583313,6.15767521,1.62992960
-2.95047524,6.21211165,0.00449513,2.34369990,0.02038389,0.00000000,0.01787492,1.49714935,6.05600568,1.59929903
-2.94447224,6.08325239,0.00391871,2.33806220,0.01931569,0.00000000,0.01675065,1.40651730,6.00006849,1.58347469
-2.93846923,6.00132384,0.00339914,2.35218091,0.01832278,0.00000000,0.01576273,1.32392010,5.98881471,1.58219889
-2.93246623,5.96480708,0.00293551,2.38535265,0.01740261,0.00000000,0.01490557,1.24924760,6.02037267,1.59497585
-2.92646323,5.97146474,0.00252609,2.43654063,0.01655158,0.00000000,0.01417300,1.18231356,6.09208269,1.62107565
-2.92046023,6.01838196,0.00216848,2.50438483,0.01576530,0.00000000,0.01355849,1.12287175,6.20054452,1.65954208
-2.91445723,6.10201696,0.00185984,2.58721828,0.01503893,0.00000000,0.01305524,1.07063022,6.34167763,1.70920474
-2.90845423,6.21826131,0.00159703,2.68308994,0.01436739,0.00000000,0.01265636,1.02526343,6.51079462,1.76869569
-2.90245123,6.36251025,0.00137679,2.78979449,0.01374564,0.00000000,0.01235492,0.98642214,6.70268778,1.83647068
-2.89644822,6.52974301,0.00119581,2.90490907,0.01316881,0.00000000,0.01214408,0.95374070,6.91172843,1.91083522
-2.89044522,6.71461272,0.00105091,3.02583683,0.01263237,0.00000000,0.01201709,0.92684219,7.13197815,1.98997504
-2.88444222,6.91154509,0.00093909,3.14985667,0.01213223,0.00000000,0.01196738,0.90534136,7.35731043,2.07199076
-2.87843922,7.11484449,0.00085758,3.27417840,0.01166477,0.00000000,0.01198855,0.88884593,7.58154046,2.15493603
-2.87243622,7.31880543,0.00080387,3.39600182,0.01122691,0.00000000,0.01207443,0.87695638,7.79856019,2.23685824
-2.86643322,7.51782695,0.00077576,3.51257843,0.01081602,0.00000000,0.01221903,0.86926501,8.00247500,2.31584073
-2.86043022,7.70652684,0.00077134,3.62127356,0.01042999,0.00000000,0.01241659,0.86535443,8.18773809,2.39004525
-2.85442721,7.87985251,0.00078892,3.71962714,0.01006707,0.00000000,0.01266151,0.86479614,8.34927791,2.45775323
-2.84842421,8.03318472,0.00082707,3.80541070,0.00972589,0.00000000,0.01294834,0.86714952,8.48261438,2.51740439
-2.84242121,8.16243091,0.00088452,3.87667869,0.00940533,0.00000000,0.01327173,0.87196151,8.58395943,2.56763133
-2.83641821,8.26410470,0.00096011,3.93181195,0.00910450,0.00000000,0.01362642,0.87876740,8.65029793,2.60728879
-2.83041521,8.33538864,0.00105275,3.96955184,0.00882261,0.00000000,0.01400710,0.88709280,8.67944598,2.63547635
-2.82441221,8.37417814,0.00116135,3.98902345,0.00855899,0.00000000,0.01440844,0.89645686,8.67008404,2.65155386
-2.81840920,8.37910501,0.00128476,3.98974737,0.00831294,0.00000000,0.01482499,0.90637680,8.62176382,2.65514902
-2.81240620,8.34953998,0.00142171,3.97163929,0.00808378,0.00000000,0.01525110,0.91637363,8.53488890,2.64615681
-2.80640320,8.28557467,0.00157078,3.93499802,0.00787075,0.00000000,0.01568093,0.92597886,8.41067012,2.62473110
-2.80040020,8.18798411,0.00173035,3.88048240,0.00767301,0.00000000,0.01610838,0.93474202,8.25105806,2.59126888
-2.79439720,8.05817200,0.00189859,3.80907838,0.00748963,0.00000000,0.01652711,0.94223868,8.05865597,2.54638802
-2.78839420,7.89810140,0.00207346,3.72205803,0.00731958,0.00000000,0.01693054,0.94807867,7.83661713,2.49089959
-2.78239120,7.71021427,0.00225269,3.62093217,0.00716174,0.00000000,0.01731191,0.95191419,7.58853125,2.42577616
-2.77638819,7.49734332,0.00243385,3.50739901,0.00701490,0.00000000,0.01766436,0.95344753,7.31830495,2.35211751
-2.77038519,7.26262018,0.00261436,3.38329071,0.00687777,0.00000000,0.01798104,0.95243804,7.03004108,2.27111514
-2.76438219,7.00938327,0.00279153,3.25052027,0.00674905,0.00000000,0.01825525,0.94870810,6.72792173,2.18401717
-2.75837919,6.74108901,0.00296269,3.11103052,0.00662739,0.00000000,0.01848064,0.94214799,6.41609877,2.09209475
-2.75237619,6.46122903,0.00312521,2.96674700,0.00651147,0.00000000,0.01865133,0.93271921,6.09859571,1.99661131
-2.74637319,6.17325587,0.00327660,2.81953613,0.00640005,0.00000000,0.01876220,0.92045647,5.77922330,1.89879536
-2.74037019,5.88051887,0.00341462,2.67116961,0.00629194,0.00000000,0.01880904,0.90546789,5.46151065,1.79981760
-2.73436718,5.58621106,0.00353731,2.52329574,0.00618609,0.00000000,0.01878875,0.88793372,5.14865274,1.70077263
-2.72836418,5.29332762,0.00364314,2.37741780,0.00608163,0.00000000,0.01869954,0.86810329,4.84347440,1.60266538
-2.72236118,5.00463548,0.00373101,2.23487946,0.00597784,0.00000000,0.01854104,0.84629051,4.54840985,1.50640214
-2.71635818,4.72265337,0.00380034,2.09685665,0.00587424,0.00000000,0.01831442,0.82286774,4.26549653,1.41278573
-2.71035518,4.44964106,0.00385108,1.96435534,0.00577057,0.00000000,0.01802243,0.79825837,3.99638148,1.32251448
-2.70435218,4.18759643,0.00388373,1.83821430,0.00566681,0.00000000,0.01766936,0.77292815,3.74233789,1.23618423
-2.69834917,3.93825870,0.00389931,1.71911189,0.00556316,0.00000000,0.01726104,0.74737544,3.50428982,1.15429278
-2.69234617,3.70311621,0.00389935,1.60757585,0.00546006,0.00000000,0.01680461,0.72212058,3.28284260,1.07724608
-2.68634317,3.48341716,0.00388580,1.50399512,0.00535814,0.00000000,0.01630838,0.69769470,3.07831675,1.00536550
-2.68034017,3.28018199,0.00386098,1.40863281,0.00525819,0.00000000,0.01578155,0.67462798,2.89078356,0.93889556
-2.67433717,3.09421608,0.00382745,1.32163943,0.00516112,0.00000000,0.01523394,0.65343779,2.72010048,0.87801172
-2.66833417,2.92612190,0.00378793,1.24306577,0.00506793,0.00000000,0.01467564,0.63461688,2.56594500,0.82282773
-2.66233117,2.77631001,0.00374515,1.17287490,0.00497962,0.00000000,0.01411667,0.61862190,2.42784592,0.77340227
-2.65632816,2.64500831,0.00370176,1.11095284,0.00489717,0.00000000,0.01356662,0.60586242,2.30521121,0.72974478
-2.65032516,2.53226965,0.00366019,1.05711781,0.00482146,0.00000000,0.01303435,0.59669084,2.19735217,0.69182031
-2.64432216,2.43797764,0.00362258,1.01112781,0.00475322,0.00000000,0.01252764,0.59139331,2.10350351,0.65955338
-2.63831916,2.36185108,0.00359061,0.97268679,0.00469301,0.00000000,0.01205296,0.59018197,2.02283957,0.63283108
-2.63231616,2.30344731,0.00356553,0.94144931,0.00464112,0.00000000,0.01161527,0.59318864,1.95448696,0.61150526
-2.62631316,2.26216504,0.00354801,0.91702417,0.00459760,0.00000000,0.01121785,0.60046021,1.89753391,0.59539421
-2.62031016,2.23724731,0.00353819,0.89897707,0.00456224,0.00000000,0.01086225,0.61195591,1.85103722,0.58428391
-2.61430715,2.22778497,0.00353562,0.88683291,0.00453452,0.00000000,0.01054829,0.62754642,1.81402709,0.57792895
-2.60830415,2.23272154,0.00353935,0.88007786,0.00451367,0.00000000,0.01027415,0.64701509,1.78551090,0.57605340
-2.60230115,2.25085981,0.00354793,0.87816171,0.00449864,0.00000000,0.01003650,0.67006123,1.76447650,0.57835174
-2.59629815,2.28087079,0.00355949,0.88050077,0.00448820,0.00000000,0.00983068,0.69630535,1.74989564,0.58449004
-2.59029515,2.32130531,0.00357186,0.88648171,0.00448091,0.00000000,0.00965102,0.72529652,1.74072848,0.59410732
-2.58429215,2.37060873,0.00358266,0.89546649,0.00447523,0.00000000,0.00949106,0.75652150,1.73592935,0.60681751
-2.57828914,2.42713878,0.00358939,0.90679864,0.00446956,0.00000000,0.00934388,0.78941568,1.73445447,0.62221177
-2.57228614,2.48918662,0.00358958,0.91981093,0.00446229,0.00000000,0.00920243,0.82337554,1.73527181,0.63986141
-2.56628314,2.55500104,0.00358090,0.93383446,0.00445185,0.00000000,0.00905983,0.85777234,1.73737299,0.65932142
-2.56028014,2.62281559,0.00356122,0.94820900,0.00443683,0.00000000,0.00890963,0.89196697,1.73978748,0.68013457
-2.55427714,2.69087812,0.00352876,0.96229458,0.00441594,0.00000000,0.00874610,0.92532538,1.74159841,0.70183615
-2.54827414,2.75748230,0.00348214,0.97548369,0.00438817,0.00000000,0.00856440,0.95723445,1.74195987,0.72395935
-2.54227114,2.82100039,0.00342039,0.98721413,0.00435273,0.00000000,0.00836075,0.98711789,1.74011479,0.74604114
-2.53626813,2.87991651,0.00334308,0.99698175,0.00430915,0.00000000,0.00813256,1.01445165,1.73541289,0.76762871
-2.53026513,2.93285949,0.00325022,1.00435272,0.00425726,0.00000000,0.00787840,1.03877869,1.72732772,0.78828637
-2.52426213,2.97863439,0.00314233,1.00897492,0.00419723,0.00000000,0.00759806,1.05972245,1.71547204,0.80760268
-2.51825913,3.01625153,0.00302037,1.01058772,0.00412956,0.00000000,0.00729245,1.07699877,1.69961062,0.82519788
-2.51225613,3.04495223,0.00288571,1.00902988,0.00405506,0.00000000,0.00696350,1.09042578,1.67966967,0.84073122
-2.50625313,3.06423002,0.00274003,1.00424505,0.00397484,0.00000000,0.00661403,1.09993152,1.65574234,0.85390815
-2.50025013,3.07384657,0.00258531,0.99628453,0.00389030,0.00000000,0.00624756,1.10555866,1.62808966,0.86448706
-2.49424712,3.07384135,0.00242369,0.98530699,0.00380306,0.00000000,0.00586815,1.10746648,1.59713659,0.87228529
-2.48824412,3.06453443,0.00225742,0.97157519,0.00371496,0.00000000,0.00548019,1.10592939,1.56346308,0.87718424
-2.48224112,3.04652175,0.00208877,0.95544936,0.00362797,0.00000000,0.00508822,1.10133226,1.52779027,0.87913325
-2.47623812,3.02066280,0.00191995,0.93737772,0.00354421,0.00000000,0.00469677,1.09416225,1.49096190,0.87815195
-2.47023512,2.98806042,0.00175306,0.91788397,0.00346581,0.00000000,0.00431016,1.08499734,1.45392172,0.87433103
-2.46423212,2.95003311,0.00159003,0.89755248,0.00339494,0.00000000,0.00393241,1.07449167,1.41768732,0.86783104
-2.45822911,2.90808030,0.00143256,0.87701131,0.00333373,0.00000000,0.00356713,1.06335798,1.38332127,0.85887936
-2.45222611,2.86384146,0.00128210,0.85691375,0.00328420,0.00000000,0.00321741,1.05234762,1.35190058,0.84776514
-2.44622311,2.81905001,0.00113984,0.83791898,0.00324822,0.00000000,0.00288580,1.04222863,1.32448523,0.83483233
-2.44022011,2.77548354,0.00100667,0.82067235,0.00322750,0.00000000,0.00257429,1.03376255,1.30208704,0.82047101
-2.43421711,2.73491173,0.00088322,0.80578607,0.00322352,0.00000000,0.00228429,1.02768058,1.28563965,0.80510719
-2.42821411,2.69904379,0.00076987,0.79382087,0.00323748,0.00000000,0.00201669,1.02466010,1.27597067,0.78919151
-2.42221111,2.66947704,0.00066675,0.78526917,0.00327030,0.00000000,0.00177189,1.02530208,1.27377673,0.77318710
-2.41620810,2.64764865,0.00057377,0.78054033,0.00332260,0.00000000,0.00154982,1.03011043,1.27960217,0.75755720
-2.41020510,2.63479195,0.00049066,0.77994846,0.00339466,0.00000000,0.00135009,1.03947392,1.29382197,0.74275292
-2.40420210,2.63189921,0.00041702,0.78370301,0.00348645,0.00000000,0.00117198,1.05365141,1.31662920,0.72920165
-2.39819910,2.63969185,0.00035232,0.79190253,0.00359761,0.00000000,0.00101453,1.07276108,1.34802733,0.71729649
-2.39219610,2.65859951,0.00029593,0.80453152,0.00372746,0.00000000,0.00087663,1.09677397,1.38782742,0.70738724
-2.38619310,2.68874828,0.00024720,0.82146060,0.00387504,0.00000000,0.00075708,1.12551219,1.43565009,0.69977309
-2.38019010,2.72995880,0.00020543,0.84244973,0.00403914,0.00000000,0.00065461,1.15865209,1.49093209,0.69469727
-2.37418709,2.78175380,0.00016991,0.86715442,0.00421832,0.00000000,0.00056796,1.19573205,1.55293719,0.69234379
-2.36818409,2.84337492,0.00013995,0.89513454,0.00441094,0.00000000,0.00049590,1.23616492,1.62077083,0.69283618
-2.36218109,2.91380778,0.00011490,0.92586548,0.00461522,0.00000000,0.00043728,1.27925454,1.69339828,0.69623822
-2.35617809,2.99181433,0.00009414,0.95875133,0.00482930,0.00000000,0.00039101,1.32421584,1.76966552,0.70255619
-2.35017509,3.07597093,0.00007709,0.99313946,0.00505125,0.00000000,0.00035612,1.37019779,1.84832261,0.71174264
-2.34417209,3.16471084,0.00006324,1.02833633,0.00527910,0.00000000,0.00033170,1.41630841,1.92804879,0.72370100
-2.33816908,3.25636912,0.00005212,1.06362392,0.00551091,0.00000000,0.00031698,1.46164081,2.00747883,0.73829089
-2.33216608,3.34922854,0.00004332,1.09827643,0.00574479,0.00000000,0.00031122,1.50529965,2.08523025,0.75533353
-2.32616308,3.44156464,0.00003647,1.13157689,0.00597890,0.00000000,0.00031378,1.54642665,2.15993069,0.77461706
-2.32016008,3.53168853,0.00003127,1.16283313,0.00621147,0.00000000,0.00032407,1.58422462,2.23024512,0.79590133
-2.31415708,3.61798597,0.00002745,1.19139301,0.00644081,0.00000000,0.00034152,1.61797900,2.29490235,0.81892199
-2.30815408,3.69895176,0.00002477,1.21665838,0.00666533,0.00000000,0.00036558,1.64707621,2.35272026,0.84339377
-2.30215108,3.77321839,0.00002304,1.23809754,0.00688348,0.00000000,0.00039569,1.67101822,2.40262940,0.86901296
-2.29614807,3.83957857,0.00002209,1.25525594,0.00709378,0.00000000,0.00043128,1.68943286,2.44369436,0.89545900
-2.29014507,3.89700119,0.00002178,1.26776492,0.00729482,0.00000000,0.00047173,1.70207969,2.47513245,0.92239558
-2.28414207,3.94464090,0.00002200,1.27534821,0.00748517,0.00000000,0.00051636,1.70885120,2.49632920,0.94947137
-2.27813907,3.98184137,0.00002263,1.27782609,0.00766346,0.00000000,0.00056444,1.70976947,2.50685018,0.97632068
-2.27213607,4.00813292,0.00002359,1.27511718,0.00782828,0.00000000,0.00061519,1.70497858,2.50644884,1.00256444
-2.26613307,4.02322513,0.00002479,1.26723766,0.00797826,0.00000000,0.00066773,1.69473316,2.49506991,1.02781180
-2.26013007,4.02699526,0.00002616,1.25429807,0.00811198,0.00000000,0.00072116,1.67938368,2.47284829,1.05166262
-2.25412706,4.01947359,0.00002764,1.23649778,0.00822803,0.00000000,0.00077451,1.65935915,2.44010328,1.07371117
-2.24812406,4.00082641,0.00002916,1.21411726,0.00832504,0.00000000,0.00082679,1.63514806,2.39732822,1.09355102
-2.24212106,3.97133810,0.00003068,1.18750846,0.00840164,0.00000000,0.00087700,1.60727844,2.34517586,1.11078137
-2.23611806,3.93139276,0.00003215,1.15708360,0.00845656,0.00000000,0.00092414,1.57629789,2.28443994,1.12501458
-2.23011506,3.88145684,0.00003351,1.12330283,0.00848859,0.00000000,0.00096724,1.54275444,2.21603343,1.13588479
-2.22411206,3.82206298,0.00003473,1.08666108,0.00849671,0.00000000,0.00100541,1.50717912,2.14096439,1.14305735
-2.21810905,3.75379614,0.00003578,1.04767480,0.00848005,0.00000000,0.00103783,1.47007085,2.06031016,1.14623858
-2.21210605,3.67728209,0.00003662,1.00686882,0.00843802,0.00000000,0.00106378,1.43188434,1.97519088,1.14518558
-2.20610305,3.59317862,0.00003723,0.96476407,0.00837028,0.00000000,0.00108271,1.39302131,1.88674340,1.13971539
-2.20010005,3.50216959,0.00003760,0.92186630,0.00827682,0.00000000,0.00109418,1.35382528,1.79609631,1.12971319
-2.19409705,3.40496134,0.00003771,0.87865650,0.00815799,0.00000000,0.00109792,1.31458005,1.70434705,1.11513897
-2.18809405,3.30228148,0.00003756,0.83558290,0.00801453,0.00000000,0.00109386,1.27551156,1.61254185,1.09603224
-2.18209105,3.19487922,0.00003715,0.79305511,0.00784758,0.00000000,0.00108206,1.23679291,1.52165884,1.07251458
-2.17608804,3.08352696,0.00003648,0.75144012,0.00765868,0.00000000,0.00106279,1.19855197,1.43259489,1.04478963
-2.17008504,2.96902214,0.00003558,0.71106034,0.00744977,0.00000000,0.00103645,1.16088092,1.34615603,1.01314067
-2.16408204,2.85218897,0.00003447,0.67219338,0.00722314,0.00000000,0.00100361,1.12384707,1.26305159,0.97792558
-2.15807904,2.73387922,0.00003316,0.63507336,0.00698146,0.00000000,0.00096496,1.08750414,1.18389161,0.93956960
-2.15207604,2.61497154,0.00003170,0.59989348,0.00672764,0.00000000,0.00092128,1.05190316,1.10918713,0.89855603
-2.14607304,2.49636887,0.00003010,0.56680937,0.00646484,0.00000000,0.00087346,1.01710245,1.03935284,0.85541530
-2.14007004,2.37899372,0.00002842,0.53594294,0.00619637,0.00000000,0.00082241,0.98317587,0.97471134,0.81071297
-2.13406703,2.26378101,0.00002667,0.50738634,0.00592564,0.00000000,0.00076909,0.95021893,0.91549853,0.76503706
-2.12806403,2.15166880,0.00002492,0.48120566,0.00565605,0.00000000,0.00071445,0.91835244,0.86186948,0.71898539
-2.12206103,2.04358688,0.00002319,0.45744413,0.00539091,0.00000000,0.00065942,0.88772336,0.81390415,0.67315338
-2.11605803,1.94044381,0.00002152,0.43612459,0.00513341,0.00000000,0.00060490,0.85850307,0.77161278,0.62812277
-2.11005503,1.84311281,0.00001996,0.41725122,0.00488650,0.00000000,0.00055172,0.83088304,0.73494050,0.58445180
-2.10405203,1.75241718,0.00001855,0.40081033,0.00465284,0.00000000,0.00050063,0.80506819,0.70377114,0.54266703
-2.09804902,1.66911595,0.00001732,0.38677045,0.00443477,0.00000000,0.00045231,0.78126857,0.67793033,0.50325716
-2.09204602,1.59389028,0.00001631,0.37508172,0.00423424,0.00000000,0.00040737,0.75968957,0.65718793,0.46666878
-2.08604302,1.52733146,0.00001557,0.36567488,0.00405280,0.00000000,0.00036631,0.74052155,0.64126013,0.43330424
-2.08004002,1.46993082,0.00001512,0.35845996,0.00389157,0.00000000,0.00032958,0.72392921,0.62981170,0.40352137
-2.07403702,1.42207226,0.00001502,0.35332514,0.00375125,0.00000000,0.00029752,0.71004145,0.62245844,0.37763485
-2.06803402,1.38402737,0.00001529,0.35013570,0.00363216,0.00000000,0.00027044,0.69894226,0.61877059,0.35591891
-2.06203102,1.35595359,0.00001597,0.34873369,0.00353421,0.00000000,0.00024858,0.69066303,0.61827718,0.33861112
-2.05602801,1.33789514,0.00001711,0.34893811,0.00345697,0.00000000,0.00023212,0.68517667,0.62047178,0.32591656
-2.05002501,1.32978668,0.00001874,0.35054611,0.00339972,0.00000000,0.00022122,0.68239398,0.62481970,0.31801225
-2.04402201,1.33145937,0.00002090,0.35333496,0.00336147,0.00000000,0.00021600,0.68216227,0.63076662,0.31505118
-2.03801901,1.34264878,0.00002362,0.35706506,0.00334105,0.00000000,0.00021657,0.68426634,0.63774858,0.31716562
-2.03201601,1.36300430,0.00002694,0.36148380,0.00333710,0.00000000,0.00022300,0.68843194,0.64520313,0.32446940
-2.02601301,1.39209939,0.00003088,0.36633020,0.00334819,0.00000000,0.00023535,0.69433131,0.65258116,0.33705877
-2.02001001,1.42944200,0.00003546,0.37134019,0.00337282,0.00000000,0.00025367,0.70159090,0.65935907,0.35501170
-2.01400700,1.47448485,0.00004072,0.37625227,0.00340948,0.00000000,0.00027797,0.70980066,0.66505077,0.37838559
-2.00800400,1.52663483,0.00004664,0.38081340,0.00345666,0.00000000,0.00030824,0.71852481,0.66921897,0.40721322
-2.00200100,1.58526120,0.00005322,0.38478480,0.00351291,0.00000000,0.00034441,0.72731351,0.67148524,0.44149722
-1.99599800,1.64970232,0.00006046,0.38794751,0.00357680,0.00000000,0.00038637,0.73571516,0.67153842,0.48120318
-1.98999500,1.71927067,0.00006831,0.39010738,0.00364701,0.00000000,0.00043395,0.74328870,0.66914090,0.52625176
-1.98399200,1.79325615,0.00007673,0.39109933,0.00372225,0.00000000,0.00048691,0.74961563,0.66413260,0.57651014
-1.97798899,1.87092776,0.00008567,0.39079079,0.00380130,0.00000000,0.00054489,0.75431132,0.65643232,0.63178334
-1.97198599,1.95153378,0.00009503,0.38908404,0.00388299,0.00000000,0.00060748,0.75703499,0.64603655,0.69180585
-1.96598299,2.03430100,0.00010473,0.38591751,0.00396619,0.00000000,0.00067414,0.75749840,0.63301576,0.75623421
-1.95997999,2.11843309,0.00011466,0.38126596,0.00404979,0.00000000,0.00074421,0.75547259,0.61750829,0.82464090
-1.95397699,2.20310900,0.00012468,0.37513954,0.00413269,0.00000000,0.00081695,0.75079269,0.59971232,0.89651028
-1.94797399,2.28748153,0.00013467,0.36758183,0.00421379,0.00000000,0.00089151,0.74336054,0.57987613,0.97123676
-1.94197099,2.37067686,0.00014446,0.35866701,0.00429201,0.00000000,0.00096693,0.73314516,0.55828727,1.04812586
-1.93596798,2.45179549,0.00015392,0.34849615,0.00436621,0.00000000,0.00104218,0.72018107,0.53526095,1.12639819
-1.92996498,2.52991492,0.00016287,0.33719299,0.00443528,0.00000000,0.00111615,0.70456450,0.51112832,1.20519667
-1.92396198,2.60409462,0.00017117,0.32489919,0.00449810,0.00000000,0.00118771,0.68644792,0.48622505,1.28359689
-1.91795898,2.67338333,0.00017867,0.31176948,0.00455354,0.00000000,0.00125570,0.66603286,0.46088060,1.36062068
-1.91195598,2.73682901,0.00018523,0.29796661,0.00460050,0.00000000,0.00131897,0.64356169,0.43540863,1.43525241
-1.90595298,2.79349116,0.00019073,0.28365652,0.00463792,0.00000000,0.00137640,0.61930846,0.41009884,1.50645784
-1.89994997,2.84245564,0.00019505,0.26900382,0.00466481,0.00000000,0.00142697,0.59356929,0.38521038,1.57320494
-1.89394697,2.88285126,0.00019811,0.25416765,0.00468023,0.00000000,0.00146972,0.56665286,0.36096708,1.63448603
-1.88794397,2.91386808,0.00019987,0.23929810,0.00468336,0.00000000,0.00150384,0.53887103,0.33755437,1.68934066
-1.88194097,2.93477641,0.00020027,0.22453330,0.00467350,0.00000000,0.00152868,0.51053034,0.31511805,1.73687844
-1.87593797,2.94494617,0.00019931,0.20999714,0.00465006,0.00000000,0.00154375,0.48192434,0.29376452,1.77630095
-1.86993497,2.94386555,0.00019703,0.19579767,0.00461265,0.00000000,0.00154875,0.45332715,0.27356255,1.80692221
-1.86393197,2.93115832,0.00019346,0.18202628,0.00456099,0.00000000,0.00154358,0.42498838,0.25454625,1.82818670
-1.85792896,2.90659896,0.00018867,0.16875737,0.00449500,0.00000000,0.00152832,0.39712941,0.23671888,1.83968448
-1.85192596,2.87012485,0.00018277,0.15604874,0.00441479,0.00000000,0.00150329,0.36994112,0.22005742,1.84116279
