energy_ev,total_up,Cr_p_up,Cr_d_up,N_s_up,N_p_up,Te_p_up,Te_d_up,V_p_up,V_d_up
-0.31515758,2.19108076,0.59049799,1.09445761,0.00830883,0.11463210,0.26104343,0.00000000,0.20595943,0.79497506
-0.30915458,2.09879691,0.57586825,1.03879388,0.00812359,0.11104274,0.25697686,0.00000000,0.20157622,0.76340415
-0.30315158,2.01275337,0.56177414,0.98652293,0.00791644,0.10748576,0.25265041,0.00000000,0.19764394,0.73505294
-0.29714857,1.93306171,0.54814617,0.93761931,0.00768631,0.10398579,0.24803553,0.00000000,0.19414965,0.71007822
-0.29114557,1.85971660,0.53491794,0.89199711,0.00743291,0.10056644,0.24310859,0.00000000,0.19106914,0.68856988
-0.28514257,1.79262746,0.52203337,0.84952758,0.00715676,0.09725058,0.23785309,0.00000000,0.18837058,0.67056306
-0.27913957,1.73164980,0.50945266,0.81005655,0.00685928,0.09406064,0.23226167,0.00000000,0.18601815,0.65605097
-0.27313657,1.67661458,0.49715687,0.77342087,0.00654266,0.09101862,0.22633757,0.00000000,0.18397566,0.64499726
-0.26713357,1.62735395,0.48515098,0.73946329,0.00620991,0.08814609,0.22009574,0.00000000,0.18220972,0.63734704
-0.26113057,1.58372232,0.47346512,0.70804532,0.00586471,0.08546395,0.21356338,0.00000000,0.18069255,0.63303605
-0.25512756,1.54561196,0.46215427,0.67905760,0.00551131,0.08299207,0.20678004,0.00000000,0.17940405,0.63199706
-0.24912456,1.51296262,0.45129633,0.65242786,0.00515444,0.08074882,0.19979722,0.00000000,0.17833313,0.63416353
-0.24312156,1.48576531,0.44098884,0.62812623,0.00479913,0.07875053,0.19267760,0.00000000,0.17747840,0.63947022
-0.23711856,1.46406054,0.43134456,0.60616810,0.00445060,0.07701087,0.18549387,0.00000000,0.17684788,0.64785094
-0.23111556,1.44793182,0.42248626,0.58661478,0.00411414,0.07554027,0.17832730,0.00000000,0.17645822,0.65923392
-0.22511256,1.43749527,0.41454100,0.56957215,0.00379500,0.07434533,0.17126612,0.00000000,0.17633319,0.67353525
-0.21910955,1.43288668,0.40763434,0.55518767,0.00349826,0.07342837,0.16440376,0.00000000,0.17650175,0.69065119
-0.21310655,1.43424706,0.40188466,0.54364604,0.00322877,0.07278706,0.15783700,0.00000000,0.17699584,0.71045022
-0.20710355,1.44170812,0.39739810,0.53516390,0.00299107,0.07241421,0.15166426,0.00000000,0.17784809,0.73276556
-0.20110055,1.45537869,0.39426418,0.52998366,0.00278937,0.07229774,0.14598378,0.00000000,0.17908954,0.75738917
-0.19509755,1.47533302,0.39255246,0.52836682,0.00262746,0.07242084,0.14089208,0.00000000,0.18074766,0.78406784
-0.18909455,1.50160180,0.39231028,0.53058684,0.00250875,0.07276230,0.13648238,0.00000000,0.18284478,0.81250195
-0.18309155,1.53416620,0.39356165,0.53692161,0.00243618,0.07329705,0.13284334,0.00000000,0.18539690,0.84234742
-0.17708854,1.57295500,0.39630733,0.54764549,0.00241225,0.07399684,0.13005773,0.00000000,0.18841318,0.87322078
-0.17108554,1.61784471,0.40052586,0.56302096,0.00243899,0.07483106,0.12820135,0.00000000,0.19189588,0.90470743
-0.16508254,1.66866206,0.40617550,0.58328973,0.00251791,0.07576768,0.12734198,0.00000000,0.19584087,0.93637263
-0.15907954,1.72518814,0.41319683,0.60866326,0.00264999,0.07677422,0.12753830,0.00000000,0.20023853,0.96777461
-0.15307654,1.78716338,0.42151563,0.63931269,0.00283561,0.07781871,0.12883896,0.00000000,0.20507500,0.99847911
-0.14707354,1.85429228,0.43104604,0.67535826,0.00307453,0.07887065,0.13128146,0.00000000,0.21033353,1.02807429
-0.14107054,1.92624717,0.44169333,0.71685824,0.00336579,0.07990185,0.13489114,0.00000000,0.21599583,1.05618515
-0.13506753,2.00266992,0.45335645,0.76379774,0.00370771,0.08088717,0.13968002,0.00000000,0.22204322,1.08248639
-0.12906453,2.08317139,0.46592985,0.81607768,0.00409776,0.08180499,0.14564565,0.00000000,0.22845751,1.10671279
-0.12306153,2.16732798,0.47930457,0.87350443,0.00453254,0.08263767,0.15276997,0.00000000,0.23522129,1.12866647
-0.11705853,2.25467568,0.49336856,0.93578075,0.00500774,0.08337157,0.16101824,0.00000000,0.24231782,1.14822031
-0.11105553,2.34470175,0.50800614,1.00249862,0.00551815,0.08399708,0.17033804,0.00000000,0.24973023,1.16531747
-0.10505253,2.43683497,0.52309687,1.07313463,0.00605760,0.08450826,0.18065852,0.00000000,0.25744020,1.17996670
-0.09904952,2.53043542,0.53851377,1.14704871,0.00661906,0.08490248,0.19189001,0.00000000,0.26542623,1.19223409
-0.09304652,2.62478503,0.55412148,1.22348675,0.00719471,0.08517973,0.20392393,0.00000000,0.27366140,1.20223153
-0.08704352,2.71908037,0.56977423,1.30158750,0.00777601,0.08534203,0.21663325,0.00000000,0.28211110,1.21010272
-0.08104052,2.81242892,0.58531430,1.38039429,0.00835390,0.08539263,0.22987357,0.00000000,0.29073067,1.21600784
-0.07503752,2.90385009,0.60057109,1.45887134,0.00891896,0.08533532,0.24348470,0.00000000,0.29946334,1.22010779
-0.06903452,2.99228202,0.61536107,1.53592474,0.00946164,0.08517374,0.25729306,0.00000000,0.30823853,1.22254914
-0.06303152,3.07659472,0.62948887,1.61042746,0.00997248,0.08491083,0.27111459,0.00000000,0.31697087,1.22345086
-0.05702851,3.15560979,0.64274970,1.68124778,0.01044238,0.08454838,0.28475831,0.00000000,0.32555997,1.22289378
-0.05102551,3.22812639,0.65493308,1.74728009,0.01086286,0.08408677,0.29803045,0.00000000,0.33389115,1.22091334
-0.04502251,3.29295270,0.66582778,1.80747677,0.01122631,0.08352489,0.31073887,0.00000000,0.34183708,1.21749636
-0.03901951,3.34894173,0.67522798,1.86088002,0.01152620,0.08286025,0.32269786,0.00000000,0.34926048,1.21258183
-0.03301651,3.39502960,0.68294027,1.90665198,0.01175734,0.08208925,0.33373283,0.00000000,0.35601763,1.20606572
-0.02701351,3.43027468,0.68879112,1.94410181,0.01191596,0.08120758,0.34368504,0.00000000,0.36196273,1.19780949
-0.02101051,3.45389529,0.69263457,1.97270842,0.01199991,0.08021077,0.35241587,0.00000000,0.36695272,1.18765170
-0.01500750,3.46530393,0.69435958,1.99213766,0.01200868,0.07909478,0.35981060,0.00000000,0.37085256,1.17542179
-0.00900450,3.46413610,0.69389659,2.00225305,0.01194343,0.07785665,0.36578149,0.00000000,0.37354049,1.16095544
-0.00300150,3.45027195,0.69122302,2.00311950,0.01180690,0.07649511,0.37026996,0.00000000,0.37491315,1.14411016
0.00300150,3.42384942,0.68636708,1.99499977,0.01160338,0.07501109,0.37324786,0.00000000,0.37489022,1.12478044
0.00900450,3.38526818,0.67940982,1.97834388,0.01133850,0.07340824,0.37471766,0.00000000,0.37341830,1.10291140
0.01500750,3.33518389,0.67048508,1.95377187,0.01101908,0.07169318,0.37471162,0.00000000,0.37047398,1.07851025
0.02101051,3.27449311,0.65977733,1.92205089,0.01065288,0.06987570,0.37329000,0.00000000,0.36606577,1.05165495
0.02701351,3.20430976,0.64751736,1.88406768,0.01024842,0.06796878,0.37053833,0.00000000,0.36023489,1.02249976
0.03301651,3.12593426,0.63397592,1.84079785,0.00981465,0.06598837,0.36656390,0.00000000,0.35305489,0.99127747
0.03901951,3.04081704,0.61945573,1.79327341,0.00936080,0.06395319,0.36149178,0.00000000,0.34463013,0.95829834
0.04502251,2.95051847,0.60428206,1.74255013,0.00889610,0.06188420,0.35546027,0.00000000,0.33509321,0.92394611
0.05102551,2.85666708,0.58879228,1.68967616,0.00842957,0.05980415,0.34861641,0.00000000,0.32460153,0.88867141
0.05702851,2.76091820,0.57332507,1.63566334,0.00796986,0.05773697,0.34111134,0.00000000,0.31333313,0.85298311
0.06303152,2.66491502,0.55820949,1.58146221,0.00752512,0.05570715,0.33309603,0.00000000,0.30148200,0.81743821
0.06903452,2.57025343,0.54375464,1.52794169,0.00710287,0.05373917,0.32471741,0.00000000,0.28925324,0.78263078
0.07503752,2.47845222,0.53024037,1.47587402,0.00670990,0.05185690,0.31611505,0.00000000,0.27685805,0.74918069
0.08104052,2.39092926,0.51790926,1.42592504,0.00635230,0.05008316,0.30741857,0.00000000,0.26450897,0.71772231
0.08704352,2.30898409,0.50696039,1.37864992,0.00603537,0.04843929,0.29874569,0.00000000,0.25241535,0.68889386
0.09304652,2.23378686,0.49754512,1.33449379,0.00576369,0.04694488,0.29020111,0.00000000,0.24077936,0.66332737
0.09904952,2.16637302,0.48976492,1.29379675,0.00554110,0.04561756,0.28187601,0.00000000,0.22979244,0.64163942
0.10505253,2.10764293,0.48367128,1.25680235,0.00537075,0.04447298,0.27384821,0.00000000,0.21963239,0.62442274
0.11105553,2.05836510,0.47926776,1.22366862,0.00525516,0.04352476,0.26618275,0.00000000,0.21046095,0.61223826
0.11705853,2.01918182,0.47651374,1.19448050,0.00519620,0.04278463,0.25893294,0.00000000,0.20242192,0.60560759
0.12306153,1.99061560,0.47532979,1.16926281,0.00519516,0.04226257,0.25214151,0.00000000,0.19563976,0.60500548
0.12906453,1.97307524,0.47560415,1.14799261,0.00525273,0.04196697,0.24584192,0.00000000,0.19021843,0.61085214
0.13506753,1.96686008,0.47720007,1.13061026,0.00536901,0.04190481,0.24005957,0.00000000,0.18624060,0.62350498
0.14107054,1.97216178,0.47996336,1.11702849,0.00554346,0.04208183,0.23481277,0.00000000,0.18376698,0.64324978
0.14707354,1.98906276,0.48372993,1.10713893,0.00577491,0.04250260,0.23011354,0.00000000,0.18283571,0.67029113
0.15307654,2.01753128,0.48833281,1.10081607,0.00606147,0.04317061,0.22596805,0.00000000,0.18346185,0.70474234
0.15907954,2.05741334,0.49360832,1.09791855,0.00640049,0.04408823,0.22237676,0.00000000,0.18563693,0.74661497
0.16508254,2.10842192,0.49940111,1.09828809,0.00678852,0.04525663,0.21933425,0.00000000,0.18932847,0.79580851
0.17108554,2.17012468,0.50556787,1.10174633,0.00722126,0.04667559,0.21682880,0.00000000,0.19447973,0.85210066
0.17708854,2.24193135,0.51197968,1.10809048,0.00769349,0.04834330,0.21484190,0.00000000,0.20100955,0.91513901
0.18309155,2.32308228,0.51852297,1.11708812,0.00819911,0.05025611,0.21334764,0.00000000,0.20881261,0.98443474
0.18909455,2.41263976,0.52509912,1.12847219,0.00873114,0.05240822,0.21231226,0.00000000,0.21776002,1.05935919
0.19509755,2.50948371,0.53162312,1.14193664,0.00928173,0.05479139,0.21169379,0.00000000,0.22770046,1.13914409
0.20110055,2.61231306,0.53802122,1.15713369,0.00984231,0.05739473,0.21144213,0.00000000,0.23846199,1.22288595
0.20710355,2.71965417,0.54422823,1.17367306,0.01040364,0.06020444,0.21149937,0.00000000,0.24985454,1.30955526
0.21310655,2.82987679,0.55018455,1.19112370,0.01095601,0.06320371,0.21180067,0.00000000,0.26167313,1.39801072
0.21910955,2.94121826,0.55583332,1.20901819,0.01148944,0.06637265,0.21227551,0.00000000,0.27370186,1.48701855
0.22511256,3.05181551,0.56111809,1.22685998,0.01199386,0.06968836,0.21284944,0.00000000,0.28571853,1.57527665
0.23111556,3.15974434,0.56598113,1.24413309,0.01245941,0.07312509,0.21344618,0.00000000,0.29749985,1.66144320
0.23711856,3.26306481,0.57036266,1.26031419,0.01287663,0.07665450,0.21399007,0.00000000,0.30882707,1.74416869
0.24312156,3.35987121,0.57420097,1.27488628,0.01323679,0.08024604,0.21440868,0.00000000,0.31949175,1.82213062
0.24912456,3.44834443,0.57743365,1.28735354,0.01353209,0.08386743,0.21463549,0.00000000,0.32930161,1.89406940
0.25512756,3.52680483,0.57999960,1.29725648,0.01375594,0.08748517,0.21461251,0.00000000,0.33808597,1.95882414
0.26113057,3.59376303,0.58184187,1.30418670,0.01390311,0.09106521,0.21429265,0.00000000,0.34570075,2.01536696
0.26713357,3.64796640,0.58291104,1.30780045,0.01396996,0.09457352,0.21364173,0.00000000,0.35203268,2.06283415
0.27313657,3.68843917,0.58316873,1.30783037,0.01395449,0.09797681,0.21264002,0.00000000,0.35700250,2.10055302
0.27913957,3.71451408,0.58259123,1.30409478,0.01385646,0.10124317,0.21128318,0.00000000,0.36056699,2.12806305
0.28514257,3.72585427,0.58117264,1.29650410,0.01367738,0.10434268,0.20958261,0.00000000,0.36271977,2.14513050
0.29114557,3.72246431,0.57892743,1.28506419,0.01342043,0.10724804,0.20756514,0.00000000,0.36349080,2.15175573
0.29714857,3.70468993,0.57589215,1.26987643,0.01309041,0.10993502,0.20527201,0.00000000,0.36294445,2.14817279
0.30315158,3.67320646,0.57212602,1.25113474,0.01269353,0.11238295,0.20275737,0.00000000,0.36117651,2.13484144
0.30915458,3.62899666,0.56771039,1.22911967,0.01223725,0.11457506,0.20008617,0.00000000,0.35831001,2.11243177
0.31515758,3.57331902,0.56274697,1.20419004,0.01173006,0.11649868,0.19733171,0.00000000,0.35449023,2.08180217
0.32116058,3.50766795,0.55735496,1.17677262,0.01118114,0.11814543,0.19457291,0.00000000,0.34987902,2.04397156
0.32716358,3.43372784,0.55166712,1.14735034,0.01060021,0.11951123,0.19189142,0.00000000,0.34464882,2.00008706
0.33316658,3.35332291,0.54582501,1.11644968,0.00999716,0.12059618,0.18936876,0.00000000,0.33897657,1.95138856
0.33916958,3.26836492,0.53997372,1.08462771,0.00938183,0.12140446,0.18708359,0.00000000,0.33303786,1.89917140
0.34517259,3.18080103,0.53425625,1.05245947,0.00876378,0.12194399,0.18510928,0.00000000,0.32700148,1.84474894
0.35117559,3.09256349,0.52880795,1.02052593,0.00815203,0.12222609,0.18351181,0.00000000,0.32102475,1.78941614
0.35717859,3.00552315,0.52375126,0.98940303,0.00755492,0.12226506,0.18234811,0.00000000,0.31524968,1.73441574
0.36318159,2.92144810,0.51919109,0.95965195,0.00697994,0.12207771,0.18166494,0.00000000,0.30980009,1.68090793
0.36918459,2.84196846,0.51521101,0.93181075,0.00643364,0.12168283,0.18149824,0.00000000,0.30477993,1.62994458
0.37518759,2.76854825,0.51187048,0.90638752,0.00592154,0.12110066,0.18187297,0.00000000,0.30027255,1.58244862
0.38119060,2.70246448,0.50920327,0.88385479,0.00544813,0.12035239,0.18280345,0.00000000,0.29634103,1.53919902
0.38719360,2.64479364,0.50721706,0.86464522,0.00501688,0.11945966,0.18429407,0.00000000,0.29302954,1.50082146
0.39319660,2.59640509,0.50589432,0.84914839,0.00463026,0.11844408,0.18634030,0.00000000,0.29036534,1.46778465
0.39919960,2.55796096,0.50519423,0.83770840,0.00428980,0.11732689,0.18892996,0.00000000,0.28836149,1.44040183
0.40520260,2.52992157,0.50505570,0.83062216,0.00399621,0.11612856,0.19204455,0.00000000,0.28701989,1.41883714
0.41120560,2.51255564,0.50540121,0.82813819,0.00374945,0.11486858,0.19566068,0.00000000,0.28633461,1.40311590
0.41720860,2.50595405,0.50614117,0.83045567,0.00354883,0.11356529,0.19975133,0.00000000,0.28629506,1.39313828
0.42321161,2.51004634,0.50717878,0.83772377,0.00339311,0.11223573,0.20428701,0.00000000,0.28688911,1.38869530
0.42921461,2.52461881,0.50841495,0.85004115,0.00328062,0.11089565,0.20923672,0.00000000,0.28810572,1.38948652
0.43521761,2.54933333,0.50975314,0.86745547,0.00320933,0.10955945,0.21456856,0.00000000,0.28993710,1.39513833
0.44122061,2.58374621,0.51110386,0.88996317,0.00317694,0.10824029,0.22025013,0.00000000,0.29238025,1.40522238
0.44722361,2.62732633,0.51238869,0.91750945,0.00318094,0.10695012,0.22624866,0.00000000,0.29543784,1.41927330
0.45322661,2.67947216,0.51354363,0.94998847,0.00321868,0.10569973,0.23253080,0.00000000,0.29911838,1.43680518
0.45922961,2.73952741,0.51452174,0.98724404,0.00328739,0.10449883,0.23906232,0.00000000,0.30343577,1.45732655
0.46523262,2.80679504,0.51529486,1.02907075,0.00338423,0.10335605,0.24580759,0.00000000,0.30840819,1.48035348
0.47123562,2.88054968,0.51585467,1.07521570,0.00350631,0.10227891,0.25272903,0.00000000,0.31405655,1.50542064
0.47723862,2.96004864,0.51621273,1.12538088,0.00365070,0.10127379,0.25978658,0.00000000,0.32040247,1.53209047
0.48324162,3.04454150,0.51640000,1.17922621,0.00381444,0.10034581,0.26693725,0.00000000,0.32746607,1.55996028
0.48924462,3.13327856,0.51646556,1.23637323,0.00399458,0.09949868,0.27413482,0.00000000,0.33526348,1.58866776
0.49524762,3.22551848,0.51647484,1.29640941,0.00418813,0.09873459,0.28132981,0.00000000,0.34380453,1.61789480
0.50125063,3.32053507,0.51650740,1.35889303,0.00439213,0.09805398,0.28846962,0.00000000,0.35309038,1.64737000
0.50725363,3.41762350,0.51665444,1.42335833,0.00460366,0.09745541,0.29549904,0.00000000,0.36311149,1.67687010
0.51325663,3.51610606,0.51701605,1.48932108,0.00481980,0.09693544,0.30236093,0.00000000,0.37384586,1.70622040
0.51925963,3.61533726,0.51769843,1.55628407,0.00503774,0.09648852,0.30899720,0.00000000,0.38525765,1.73529446
0.52526263,3.71470848,0.51881102,1.62374263,0.00525471,0.09610700,0.31534992,0.00000000,0.39729629,1.76401304
0.53126563,3.81365174,0.52046377,1.69118988,0.00546809,0.09578115,0.32136253,0.00000000,0.40989602,1.79234239
0.53726863,3.91164277,0.52276446,1.75812168,0.00567538,0.09549931,0.32698117,0.00000000,0.42297594,1.82029191
0.54327164,4.00820293,0.52581622,1.82404106,0.00587426,0.09524810,0.33215590,0.00000000,0.43644059,1.84791102
0.54927464,4.10290002,0.52971515,1.88846226,0.00606258,0.09501279,0.33684178,0.00000000,0.45018090,1.87528537
0.55527764,4.19534782,0.53454816,1.95091427,0.00623840,0.09477758,0.34099981,0.00000000,0.46407576,1.90253207
0.56128064,4.28520434,0.54039108,2.01094399,0.00640001,0.09452612,0.34459766,0.00000000,0.47799382,1.92979417
0.56728364,4.37216891,0.54730685,2.06811909,0.00654592,0.09424200,0.34761001,0.00000000,0.49179581,1.95723419
0.57328664,4.45597819,0.55534401,2.12203063,0.00667488,0.09390920,0.35001874,0.00000000,0.50533716,1.98502688
0.57928964,4.53640136,0.56453546,2.17229577,0.00678588,0.09351266,0.35181278,0.00000000,0.51847082,2.01335129
0.58529265,4.61323493,0.57489738,2.21856041,0.00687815,0.09303874,0.35298773,0.00000000,0.53105042,2.04238229
0.59129565,4.68629736,0.58642854,2.26050224,0.00695113,0.09247568,0.35354532,0.00000000,0.54293344,2.07228198
0.59729865,4.75542405,0.59910988,2.29783384,0.00700452,0.09181396,0.35349267,0.00000000,0.55398456,2.10319111
0.60330165,4.82046298,0.61290441,2.33030628,0.00703823,0.09104663,0.35284161,0.00000000,0.56407887,2.13522093
0.60930465,4.88127145,0.62775754,2.35771279,0.00705238,0.09016953,0.35160790,0.00000000,0.57310506,2.16844600
0.61530765,4.93771401,0.64359771,2.37989268,0.00704731,0.08918140,0.34981057,0.00000000,0.58096832,2.20289799
0.62131066,4.98966196,0.66033749,2.39673506,0.00702359,0.08808388,0.34747139,0.00000000,0.58759289,2.23856121
0.62731366,5.03699424,0.67787497,2.40818242,0.00698200,0.08688148,0.34461444,0.00000000,0.59292427,2.27536972
0.63331666,5.07959983,0.69609555,2.41423352,0.00692354,0.08558140,0.34126598,0.00000000,0.59693082,2.31320661
0.63931966,5.11738142,0.71487403,2.41494556,0.00684942,0.08419328,0.33745430,0.00000000,0.59960473,2.35190522
0.64532266,5.15025996,0.73407692,2.41043525,0.00676111,0.08272891,0.33320993,0.00000000,0.60096245,2.39125247
0.65132566,5.17818001,0.75356504,2.40087857,0.00666026,0.08120185,0.32856579,0.00000000,0.60104426,2.43099426
0.65732866,5.20111529,0.77319610,2.38650917,0.00654875,0.07962709,0.32355750,0.00000000,0.59991322,2.47084247
0.66333167,5.21907423,0.79282749,2.36761525,0.00642868,0.07802058,0.31822366,0.00000000,0.59765344,2.51048369
0.66933467,5.23210503,0.81231894,2.34453503,0.00630231,0.07639889,0.31260612,0.00000000,0.59436761,2.54958893
0.67533767,5.24030016,0.83153512,2.31765081,0.00617210,0.07477876,0.30675004,0.00000000,0.59017414,2.58782423
0.68134067,5.24379988,0.85034815,2.28738206,0.00604063,0.07317681,0.30070391,0.00000000,0.58520374,2.62486165
0.68734367,5.24279485,0.86863987,2.25417752,0.00591061,0.07160919,0.29451933,0.00000000,0.57959578,2.66039025
0.69334667,5.23752757,0.88630381,2.21850689,0.00578484,0.07009133,0.28825054,0.00000000,0.57349447,2.69412662
0.69934967,5.22829287,0.90324702,2.18085236,0.00566616,0.06863778,0.28195375,0.00000000,0.56704510,2.72582479
0.70535268,5.21543739,0.91939145,2.14170027,0.00555745,0.06726203,0.27568637,0.00000000,0.56039036,2.75528497
0.71135568,5.19935807,0.93467509,2.10153331,0.00546161,0.06597652,0.26950587,0.00000000,0.55366706,2.78236098
0.71735868,5.18049991,0.94905264,2.06082347,0.00538151,0.06479260,0.26346871,0.00000000,0.54700320,2.80696621
0.72336168,5.15935282,0.96249593,2.02002587,0.00532001,0.06372062,0.25762908,0.00000000,0.54051564,2.82907780
0.72936468,5.13644772,0.97499373,1.97957364,0.00527995,0.06277002,0.25203768,0.00000000,0.53430824,2.84873896
0.73536768,5.11235179,0.98655126,1.93987384,0.00526416,0.06194953,0.24674052,0.00000000,0.52847071,2.86605938
0.74137069,5.08766270,0.99718915,1.90130424,0.00527545,0.06126727,0.24177790,0.00000000,0.52307801,2.88121361
0.74737369,5.06300180,1.00694188,1.86421098,0.00531665,0.06073100,0.23718348,0.00000000,0.51819032,2.89443741
0.75337669,5.03900605,1.01585576,1.82890687,0.00539063,0.06034823,0.23298366,0.00000000,0.51385353,2.90602211
0.75937969,5.01631857,1.02398638,1.79567006,0.00550031,0.06012638,0.22919710,0.00000000,0.51010012,2.91630694
0.76538269,4.99557765,1.03139564,1.76474301,0.00564865,0.06007286,0.22583460,0.00000000,0.50695032,2.92566947
0.77138569,4.97740439,1.03814837,1.73633161,0.00583869,0.06019509,0.22289921,0.00000000,0.50441348,2.93451439
0.77738869,4.96238877,1.04430865,1.71060415,0.00607350,0.06050046,0.22038654,0.00000000,0.50248954,2.94326066
0.78339170,4.95107465,1.04993602,1.68769045,0.00635618,0.06099615,0.21828534,0.00000000,0.50117038,2.95232741
0.78939470,4.94394382,1.05508166,1.66768083,0.00668977,0.06168895,0.21657825,0.00000000,0.50044112,2.96211892
0.79539770,4.94139975,1.05978477,1.65062522,0.00707723,0.06258489,0.21524262,0.00000000,0.50028114,2.97300907
0.80140070,4.94375148,1.06406938,1.63653256,0.00752127,0.06368887,0.21425145,0.00000000,0.50066487,2.98532567
0.80740370,4.95119841,1.06794171,1.62537052,0.00802430,0.06500413,0.21357427,0.00000000,0.50156228,2.99933532
0.81340670,4.96381680,1.07138839,1.61706586,0.00858824,0.06653176,0.21317806,0.00000000,0.50293902,3.01522924
0.81940970,4.98154853,1.07437557,1.61150560,0.00921438,0.06827008,0.21302796,0.00000000,0.50475635,3.03311064
0.82541271,5.00419302,1.07684912,1.60853906,0.00990321,0.07021408,0.21308793,0.00000000,0.50697075,3.05298434
0.83141571,5.03140277,1.07873601,1.60798087,0.01065423,0.07235486,0.21332125,0.00000000,0.50953347,3.07474897
0.83741871,5.06268318,1.07994683,1.60961502,0.01146584,0.07467909,0.21369077,0.00000000,0.51238984,3.09819238
0.84342171,5.09739677,1.08037939,1.61319981,0.01233512,0.07716865,0.21415911,0.00000000,0.51547873,3.12299050
0.84942471,5.13477221,1.07992326,1.61847359,0.01325776,0.07980031,0.21468866,0.00000000,0.51873203,3.14871008
0.85542771,5.17391783,1.07846517,1.62516105,0.01422796,0.08254561,0.21524149,0.00000000,0.52207432,3.17481530
0.86143072,5.21383964,1.07589487,1.63297981,0.01523838,0.08537096,0.21577921,0.00000000,0.52542294,3.20067832
0.86743372,5.25346330,1.07211124,1.64164710,0.01628021,0.08823785,0.21626283,0.00000000,0.52868826,3.22559364
0.87343672,5.29165946,1.06702839,1.65088609,0.01734320,0.09110337,0.21665269,0.00000000,0.53177453,3.24879590
0.87943972,5.32727186,1.06058136,1.66043175,0.01841585,0.09392093,0.21690841,0.00000000,0.53458109,3.26948070
0.88544272,5.35914725,1.05273119,1.67003600,0.01948562,0.09664115,0.21698913,0.00000000,0.53700413,3.28682786
0.89144572,5.38616641,1.04346899,1.67947186,0.02053926,0.09921299,0.21685381,0.00000000,0.53893885,3.30002643
0.89744872,5.40727521,1.03281891,1.68853673,0.02156313,0.10158501,0.21646181,0.00000000,0.54028199,3.30830056
0.90345173,5.42151478,1.02083981,1.69705462,0.02254366,0.10370676,0.21577362,0.00000000,0.54093476,3.31093552
0.90945473,5.42804998,1.00762541,1.70487739,0.02346776,0.10553023,0.21475185,0.00000000,0.54080595,3.30730275
0.91545773,5.42619516,0.99330308,1.71188522,0.02432333,0.10701133,0.21336234,0.00000000,0.53981505,3.29688325
0.92146073,5.41543642,0.97803112,1.71798629,0.02509974,0.10811129,0.21157535,0.00000000,0.53789544,3.27928824
0.92746373,5.39544965,0.96199479,1.72311597,0.02578828,0.10879799,0.20936691,0.00000000,0.53499727,3.25427636
0.93346673,5.36611358,0.94540109,1.72723559,0.02638261,0.10904706,0.20671999,0.00000000,0.53109006,3.22176667
0.93946973,5.32751749,0.92847260,1.73033083,0.02687907,0.10884286,0.20362570,0.00000000,0.52616478,3.18184695
0.94547274,5.27996299,0.91144068,1.73241012,0.02727702,0.10817910,0.20008424,0.00000000,0.52023531,3.13477670
0.95147574,5.22395978,0.89453812,1.73350272,0.02757892,0.10705923,0.19610561,0.00000000,0.51333930,3.08098489
0.95747874,5.16021542,0.87799176,1.73365686,0.02779049,0.10549648,0.19171007,0.00000000,0.50553822,3.02106219
0.96348174,5.08961909,0.86201527,1.73293764,0.02792056,0.10351365,0.18692817,0.00000000,0.49691671,2.95574810
0.96948474,5.01322007,0.84680247,1.73142487,0.02798086,0.10114249,0.18180044,0.00000000,0.48758116,2.88591326
0.97548774,4.93220124,0.83252137,1.72921068,0.02798577,0.09842294,0.17637675,0.00000000,0.47765771,2.81253770
0.98149075,4.84784880,0.81930939,1.72639695,0.02795180,0.09540202,0.17071529,0.00000000,0.46728963,2.73668569
0.98749375,4.76151899,0.80726985,1.72309249,0.02789709,0.09213257,0.16488118,0.00000000,0.45663433,2.65947828
0.99349675,4.67460312,0.79646995,1.71941010,0.02784075,0.08867186,0.15894495,0.00000000,0.44585993,2.58206441
0.99949975,4.58849223,0.78694037,1.71546345,0.02780223,0.08508009,0.15298076,0.00000000,0.43514189,2.50559187
1.00550275,4.50454258,0.77867658,1.71136408,0.02780058,0.08141892,0.14706450,0.00000000,0.42465941,2.43117888
1.01150575,4.42404335,0.77164178,1.70721844,0.02785380,0.07774996,0.14127197,0.00000000,0.41459205,2.35988757
1.01750875,4.34818750,0.76577131,1.70312536,0.02797811,0.07413342,0.13567706,0.00000000,0.40511652,2.29270001
1.02351176,4.27804700,0.76097848,1.69917396,0.02818742,0.07062682,0.13035005,0.00000000,0.39640367,2.23049753
1.02951476,4.21455289,0.75716137,1.69544219,0.02849278,0.06728389,0.12535617,0.00000000,0.38861591,2.17404392
1.03551776,4.15848063,0.75421030,1.69199612,0.02890201,0.06415365,0.12075436,0.00000000,0.38190473,2.12397265
1.04152076,4.11044090,0.75201565,1.68888999,0.02941938,0.06127964,0.11659632,0.00000000,0.37640863,2.08077822
1.04752376,4.07087555,0.75047536,1.68616701,0.03004551,0.05869941,0.11292580,0.00000000,0.37225113,2.04481153
1.05352676,4.04005820,0.74950191,1.68386079,0.03077734,0.05644407,0.10977821,0.00000000,0.36953899,2.01627887
1.05952976,4.01809877,0.74902812,1.68199719,0.03160824,0.05453813,0.10718038,0.00000000,0.36836044,1.99524420
1.06553277,4.00495106,0.74901142,1.68059638,0.03252832,0.05299935,0.10515061,0.00000000,0.36878340,1.98163398
