energy_ev,total_up,Cd_p_up,Cd_d_up,N_s_up,N_p_up,S_s_up,S_p_up,Sc_p_up,Sc_d_up
-0.34517259,1.04765112,0.16770181,0.00946236,0.01704109,0.02730868,0.00713854,0.04257620,0.31942930,0.83825775
-0.33916958,1.05231195,0.16760185,0.00916068,0.01730776,0.02456567,0.00726420,0.04259253,0.32721252,0.84257396
-0.33316658,1.05679244,0.16743343,0.00889215,0.01756444,0.02219979,0.00738074,0.04264611,0.33530259,0.84655764
-0.32716358,1.06100637,0.16717799,0.00865357,0.01781467,0.02018246,0.00748704,0.04272313,0.34357640,0.85018850
-0.32116058,1.06487469,0.16681878,0.00844203,0.01806206,0.01848773,0.00758197,0.04280937,0.35189822,0.85345419
-0.31515758,1.06832676,0.16634049,0.00825497,0.01831009,0.01709298,0.00766444,0.04289029,0.36012216,0.85635180
-0.30915458,1.07130241,0.16572890,0.00809021,0.01856193,0.01597938,0.00773331,0.04295123,0.36809556,0.85888993
-0.30315158,1.07375489,0.16497077,0.00794604,0.01882037,0.01513222,0.00778743,0.04297763,0.37566319,0.86109131
-0.29714857,1.07565483,0.16405380,0.00782119,0.01908758,0.01454105,0.00782562,0.04295536,0.38267231,0.86299616
-0.29114557,1.07699489,0.16296690,0.00771489,0.01936504,0.01419967,0.00784672,0.04287112,0.38897823,0.86466580
-0.28514257,1.07779506,0.16170059,0.00762687,0.01965346,0.01410601,0.00784963,0.04271283,0.39445024,0.86618660
-0.27913957,1.07810799,0.16024756,0.00755738,0.01995262,0.01426189,0.00783332,0.04247011,0.39897754,0.86767369
-0.27313657,1.07802398,0.15860340,0.00750718,0.02026142,0.01467255,0.00779696,0.04213470,0.40247498,0.86927409
-0.26713357,1.07767502,0.15676736,0.00747753,0.02057777,0.01534622,0.00773990,0.04170096,0.40488806,0.87116882
-0.26113057,1.07723725,0.15474306,0.00747017,0.02089861,0.01629350,0.00766181,0.04116622,0.40619702,0.87357343
-0.25512756,1.07693133,0.15253916,0.00748722,0.02121992,0.01752663,0.00756269,0.04053111,0.40641961,0.87673654
-0.24912456,1.07702025,0.15016979,0.00753118,0.02153680,0.01905872,0.00744291,0.03979981,0.40561242,0.88093609
-0.24312156,1.07780425,0.14765482,0.00760479,0.02184347,0.02090292,0.00730329,0.03898014,0.40387041,0.88647299
-0.23711856,1.07961272,0.14501978,0.00771094,0.02213343,0.02307145,0.00714510,0.03808357,0.40132470,0.89366214
-0.23111556,1.08279325,0.14229555,0.00785252,0.02239953,0.02557471,0.00697006,0.03712505,0.39813857,0.90282106
-0.22511256,1.08769795,0.13951769,0.00803229,0.02263415,0.02842034,0.00678036,0.03612276,0.39450182,0.91425619
-0.21910955,1.09466783,0.13672557,0.00825275,0.02282934,0.03161227,0.00657863,0.03509768,0.39062362,0.92824778
-0.21310655,1.10401572,0.13396119,0.00851590,0.02297703,0.03514988,0.00636790,0.03407311,0.38672430,0.94503366
-0.20710355,1.11600875,0.13126789,0.00882317,0.02306925,0.03902732,0.00615161,0.03307400,0.38302623,0.96479302
-0.20110055,1.13085140,0.12868897,0.00917523,0.02309838,0.04323282,0.00593350,0.03212633,0.37974448,0.98763098
-0.19509755,1.14866996,0.12626626,0.00957189,0.02305735,0.04774834,0.00571762,0.03125636,0.37707747,1.01356498
-0.18909455,1.16949955,0.12403880,0.01001199,0.02293994,0.05254938,0.00550826,0.03048990,0.37519822,1.04251376
-0.18309155,1.19327447,0.12204163,0.01049335,0.02274099,0.05760497,0.00530988,0.02985159,0.37424651,1.07428995
-0.17708854,1.21982264,0.12030481,0.01101275,0.02245660,0.06287802,0.00512708,0.02936420,0.37432239,1.10859676
-0.17108554,1.24886459,0.11885265,0.01156597,0.02208441,0.06832588,0.00496454,0.02904802,0.37548137,1.14502923
-0.16508254,1.28001717,0.11770323,0.01214784,0.02162364,0.07390117,0.00482696,0.02892032,0.37773136,1.18308036
-0.15907954,1.31280207,0.11686819,0.01275240,0.02107528,0.07955281,0.00471901,0.02899485,0.38103168,1.22215190
-0.15307654,1.34665873,0.11635275,0.01337299,0.02044210,0.08522734,0.00464525,0.02928154,0.38529402,1.26156951
-0.14707354,1.38096107,0.11615600,0.01400250,0.01972866,0.09087025,0.00461008,0.02978620,0.39038537,1.30060175
-0.14107054,1.41503727,0.11627129,0.01463354,0.01894120,0.09642756,0.00461760,0.03051037,0.39613269,1.33848202
-0.13506753,1.44819158,0.11668686,0.01525871,0.01808754,0.10184726,0.00467158,0.03145133,0.40232913,1.37443243
-0.12906453,1.47972713,0.11738637,0.01587077,0.01717683,0.10708080,0.00477531,0.03260206,0.40874145,1.40768857
-0.12306153,1.50896860,0.11834964,0.01646290,0.01621936,0.11208444,0.00493152,0.03395143,0.41511842,1.43752393
-0.11705853,1.53528353,0.11955313,0.01702887,0.01522625,0.11682032,0.00514220,0.03548436,0.42119963,1.46327292
-0.11105553,1.55810146,0.12097052,0.01756322,0.01420911,0.12125740,0.00540850,0.03718215,0.42672450,1.48435133
-0.10505253,1.57692993,0.12257308,0.01806136,0.01317976,0.12537194,0.00573060,0.03902273,0.43144104,1.50027339
-0.09904952,1.59136663,0.12432992,0.01851966,0.01214988,0.12914775,0.00610759,0.04098109,0.43511409,1.51066469
-0.09304652,1.60110739,0.12620816,0.01893549,0.01113072,0.13257604,0.00653734,0.04302966,0.43753265,1.51527059
-0.08704352,1.60594983,0.12817301,0.01930714,0.01013279,0.13565489,0.00701642,0.04513879,0.43851609,1.51395966
-0.08104052,1.60579270,0.13018775,0.01963381,0.00916568,0.13838842,0.00754005,0.04727715,0.43791916,1.50672254
-0.07503752,1.60063128,0.13221368,0.01991546,0.00823780,0.14078569,0.00810207,0.04941233,0.43563551,1.49366622
-0.06903452,1.59054938,0.13421019,0.02015266,0.00735631,0.14285932,0.00869501,0.05151125,0.43159984,1.47500443
-0.06303152,1.57570864,0.13613481,0.02034642,0.00652699,0.14462409,0.00931009,0.05354081,0.42578849,1.45104479
-0.05702851,1.55633594,0.13794348,0.02049802,0.00575423,0.14609531,0.00993743,0.05546837,0.41821882,1.42217356
-0.05102551,1.53270984,0.13959094,0.02060879,0.00504110,0.14728741,0.01056619,0.05726240,0.40894728,1.38883889
-0.04502251,1.50514685,0.14103135,0.02067999,0.00438936,0.14821254,0.01118484,0.05889302,0.39806637,1.35153356
-0.03901951,1.47398842,0.14221918,0.02071261,0.00379964,0.14887944,0.01178142,0.06033269,0.38570085,1.31077798
-0.03301651,1.43958937,0.14311030,0.02070730,0.00327156,0.14929253,0.01234389,0.06155679,0.37200324,1.26710438
-0.02701351,1.40230826,0.14366323,0.02066429,0.00280391,0.14945144,0.01286044,0.06254425,0.35714896,1.22104281
-0.02101051,1.36250024,0.14384074,0.02058334,0.00239490,0.14935086,0.01331993,0.06327821,0.34133128,1.17310943
-0.01500750,1.32051246,0.14361141,0.02046381,0.00204228,0.14898074,0.01371219,0.06374661,0.32475636,1.12379753
-0.00900450,1.27668218,0.14295137,0.02030471,0.00174365,0.14832695,0.01402841,0.06394275,0.30763855,1.07357133
-0.00300150,1.23133743,0.14184605,0.02010482,0.00149657,0.14737228,0.01426146,0.06386581,0.29019611,1.02286262
0.00300150,1.18479981,0.14029183,0.01986287,0.00129886,0.14609763,0.01440617,0.06352134,0.27264749,0.97207005
0.00900450,1.13738922,0.13829755,0.01957771,0.00114869,0.14448362,0.01445954,0.06292162,0.25520837,0.92156067
0.01500750,1.08942974,0.13588585,0.01924848,0.00104483,0.14251210,0.01442092,0.06208589,0.23808926,0.87167347
0.02101051,1.04125632,0.13309414,0.01887489,0.00098672,0.14016793,0.01429211,0.06104057,0.22149403,0.82272424
0.02701351,0.99322153,0.12997530,0.01845735,0.00097466,0.13744056,0.01407729,0.05981923,0.20561896,0.77501135
0.03301651,0.94570176,0.12659792,0.01799719,0.00100988,0.13432551,0.01378307,0.05846244,0.19065255,0.72882191
0.03901951,0.89910255,0.12304618,0.01749678,0.00109460,0.13082566,0.01341823,0.05701751,0.17677581,0.68443762
0.04502251,0.85386223,0.11941917,0.01695966,0.00123210,0.12695220,0.01299360,0.05553799,0.16416290,0.64214016
0.05102551,0.81045372,0.11582984,0.01639056,0.00142671,0.12272520,0.01252174,0.05408300,0.15298209,0.60221538
0.05702851,0.76938416,0.11240342,0.01579545,0.00168378,0.11817384,0.01201664,0.05271639,0.14339667,0.56495619
0.06303152,0.73119202,0.10927542,0.01518144,0.00200962,0.11333623,0.01149338,0.05150571,0.13556578,0.53066379
0.06903452,0.69644171,0.10658913,0.01455669,0.00241138,0.10825876,0.01096775,0.05052099,0.12964491,0.49964711
0.07503752,0.66571563,0.10449281,0.01393026,0.00289691,0.10299517,0.01045585,0.04983330,0.12578592,0.47222039
0.08104052,0.63960377,0.10313638,0.01331185,0.00347456,0.09760520,0.00997376,0.04951324,0.12413635,0.44869886
0.08704352,0.61869102,0.10266791,0.01271161,0.00415291,0.09215305,0.00953711,0.04962918,0.12483808,0.42939265
0.09304652,0.60354240,0.10322976,0.01213979,0.00494051,0.08670557,0.00916077,0.05024542,0.12802498,0.41459904
0.09904952,0.59468664,0.10495451,0.01160648,0.00584551,0.08133039,0.00885851,0.05142028,0.13381977,0.40459320
0.10505253,0.59259852,0.10796081,0.01112128,0.00687532,0.07609395,0.00864271,0.05320412,0.14233001,0.39961794
0.11105553,0.59768038,0.11234914,0.01069298,0.00803623,0.07105960,0.00852412,0.05563736,0.15364323,0.39987245
0.11705853,0.61024358,0.11819772,0.01032927,0.00933296,0.06628585,0.00851161,0.05874858,0.16782145,0.40550080
0.12306153,0.63049041,0.12555853,0.01003645,0.01076829,0.06182468,0.00861201,0.06255281,0.18489532,0.41658043
0.12906453,0.65849723,0.13445376,0.00981923,0.01234264,0.05772026,0.00882992,0.06704991,0.20485803,0.43311117
0.13506753,0.69419972,0.14487273,0.00968047,0.01405375,0.05400781,0.00916767,0.07222341,0.22765943,0.45500548
0.14107054,0.73738091,0.15676950,0.00962114,0.01589635,0.05071283,0.00962518,0.07803962,0.25320073,0.48208027
0.14707354,0.78766287,0.17006128,0.00964013,0.01786198,0.04785066,0.01019999,0.08444727,0.28133014,0.51405108
0.15307654,0.84450287,0.18462794,0.00973435,0.01993878,0.04542642,0.01088722,0.09137765,0.31183980,0.55052901
0.15907954,0.90719460,0.20031254,0.00989870,0.02211155,0.04343520,0.01167966,0.09874541,0.34446457,0.59102097
0.16508254,0.97487505,0.21692322,0.01012624,0.02436179,0.04186266,0.01256787,0.10644992,0.37888279,0.63493370
0.17108554,1.04653739,0.23423641,0.01040839,0.02666790,0.04068585,0.01354034,0.11437738,0.41471948,0.68158168
0.17708854,1.12105002,0.25200135,0.01073517,0.02900558,0.03987435,0.01458366,0.12240345,0.45155196,0.73019931
0.18309155,1.19718158,0.26994595,0.01109550,0.03134824,0.03939161,0.01568280,0.13039663,0.48891815,0.77995702
0.18909455,1.27363148,0.28778386,0.01147760,0.03366757,0.03919641,0.01682142,0.13822198,0.52632721,0.82998127
0.19509755,1.34906524,0.30522258,0.01186934,0.03593423,0.03924451,0.01798217,0.14574539,0.56327259,0.87937789
0.20110055,1.42215356,0.32197229,0.01225870,0.03811856,0.03949034,0.01914710,0.15283799,0.59924682,0.92725799
0.20710355,1.49161372,0.33775522,0.01263415,0.04019135,0.03988867,0.02029807,0.15938068,0.63375769,0.97276564
0.21310655,1.55625176,0.35231506,0.01298507,0.04212461,0.04039627,0.02141717,0.16526858,0.66634519,1.01510628
0.21910955,1.61500369,0.36542609,0.01330217,0.04389237,0.04097339,0.02248713,0.17041514,0.69659834,1.05357458
0.22511256,1.66697393,0.37690166,0.01357779,0.04547132,0.04158520,0.02349178,0.17475569,0.72417124,1.08758047
0.23111556,1.71146899,0.38660143,0.01380621,0.04684151,0.04220286,0.02441642,0.17825042,0.74879748,1.11667229
0.23711856,1.74802493,0.39443722,0.01398384,0.04798680,0.04280448,0.02524820,0.18088636,0.77030211,1.14055557
0.24312156,1.77642682,0.40037698,0.01410939,0.04889532,0.04337571,0.02597643,0.18267844,0.78861044,1.15910660
0.24912456,1.79671915,0.40444670,0.01418386,0.04955965,0.04391001,0.02659285,0.18366948,0.80375314,1.17237978
0.25512756,1.80920639,0.40673001,0.01421055,0.04997696,0.04440863,0.02709179,0.18392898,0.81586708,1.18060826
0.26113057,1.81444317,0.40736556,0.01419484,0.05014894,0.04488025,0.02747028,0.18355085,0.82519180,1.18419749
0.26713357,1.81321444,0.40654202,0.01414405,0.05008161,0.04534030,0.02772807,0.18265007,0.83206143,1.18371169
0.27313657,1.80650593,0.40449105,0.01406707,0.04978497,0.04580996,0.02786759,0.18135839,0.83689238,1.17985378
0.27913957,1.79546626,0.40147839,0.01397398,0.04927257,0.04631498,0.02789380,0.17981929,0.84016708,1.17343923
0.28514257,1.78136210,0.39779348,0.01387566,0.04856098,0.04688424,0.02781398,0.17818236,0.84241449,1.16536503
0.29114557,1.76552821,0.39373804,0.01378332,0.04766916,0.04754820,0.02763747,0.17659734,0.84418814,1.15657506
0.29714857,1.74931466,0.38961407,0.01370802,0.04661780,0.04833730,0.02737534,0.17520811,0.84604262,1.14802316
0.30315158,1.73403339,0.38571189,0.01366021,0.04542872,0.04928033,0.02704001,0.17414686,0.84850961,1.14063571
0.30915458,1.72090661,0.38229865,0.01364931,0.04412416,0.05040291,0.02664490,0.17352876,0.85207450,1.13527514
0.31515758,1.71101915,0.37960787,0.01368331,0.04272619,0.05172610,0.02620400,0.17344723,0.85715475,1.13270621
0.32116058,1.70527706,0.37783052,0.01376847,0.04125615,0.05326526,0.02573150,0.17397025,0.86408087,1.13356621
0.32716358,1.70437397,0.37710788,0.01390908,0.03973417,0.05502918,0.02524140,0.17513765,0.87308101,1.13834077
0.33316658,1.70876689,0.37752664,0.01410728,0.03817873,0.05701945,0.02474717,0.17695965,0.88426998,1.14734581
0.33916958,1.71866222,0.37911636,0.01436306,0.03660641,0.05923030,0.02426142,0.17941662,0.89764294,1.16071680
0.34517259,1.73401243,0.38184934,0.01467424,0.03503163,0.06164864,0.02379565,0.18246019,0.91307435,1.17840541
0.35117559,1.75452344,0.38564289,0.01503663,0.03346654,0.06425454,0.02336004,0.18601546,0.93032206,1.20018363
0.35717859,1.77967201,0.39036384,0.01544426,0.03192103,0.06702200,0.02296327,0.18998443,0.94903641,1.22565515
0.36318159,1.80873221,0.39583504,0.01588960,0.03040273,0.06991990,0.02261241,0.19425024,0.96877379,1.25427319
0.36918459,1.84080956,0.40184346,0.01636399,0.02891721,0.07291329,0.02231289,0.19868228,0.98901419,1.28536401
0.37518759,1.87488091,0.40814954,0.01685793,0.02746814,0.07596467,0.02206843,0.20314164,1.00918176,1.31815479
0.38119060,1.90983833,0.41449728,0.01736149,0.02605758,0.07903542,0.02188114,0.20748688,1.02866742,1.35180467
0.38719360,1.94453482,0.42062463,0.01786473,0.02468620,0.08208720,0.02175155,0.21157974,1.04685266,1.38543747
0.39319660,1.97782958,0.42627358,0.01835804,0.02335366,0.08508322,0.02167869,0.21529052,1.06313320,1.41817464
0.39919960,2.00863118,0.43119981,0.01883246,0.02205887,0.08798936,0.02166027,0.21850290,1.07694167,1.44916708
0.40520260,2.03593647,0.43518106,0.01927998,0.02080029,0.09077507,0.02169274,0.22111808,1.08776836,1.47762443
0.41120560,2.05886392,0.43802434,0.01969370,0.01957625,0.09341407,0.02177149,0.22305785,1.09517901,1.50284083
0.41720860,2.07668016,0.43957143,0.02006802,0.01838511,0.09588466,0.02189100,0.22426675,1.09882924,1.52421612
0.42321161,2.08881886,0.43970269,0.02039865,0.01722556,0.09816980,0.02204493,0.22471310,1.09847500,1.54127197
0.42921461,2.09489166,0.43833905,0.02068265,0.01609667,0.10025695,0.02222635,0.22438883,1.09397886,1.55366232
0.43521761,2.09469115,0.43544225,0.02091829,0.01499806,0.10213760,0.02242779,0.22330840,1.08531198,1.56117832
0.44122061,2.08818632,0.43101342,0.02110497,0.01392993,0.10380661,0.02264146,0.22150670,1.07255214,1.56374766
0.44722361,2.07551128,0.42509029,0.02124300,0.01289303,0.10526147,0.02285930,0.21903617,1.05587791,1.56142888
0.45322661,2.05694829,0.41774317,0.02133342,0.01188866,0.10650136,0.02307315,0.21596335,1.03555972,1.55440116
0.45922961,2.03290635,0.40906998,0.02137773,0.01091854,0.10752632,0.02327485,0.21236503,1.01194825,1.54295051
0.46523262,2.00389682,0.39919079,0.02137769,0.00998474,0.10833639,0.02345635,0.20832420,0.98546097,1.52745312
0.47123562,1.97050745,0.38824199,0.02133511,0.00908955,0.10893088,0.02360982,0.20392616,0.95656743,1.50835704
0.47723862,1.93337628,0.37637049,0.02125164,0.00823528,0.10930782,0.02372775,0.19925475,0.92577423,1.48616302
0.48324162,1.89316666,0.36372819,0.02112864,0.00742421,0.10946357,0.02380306,0.19438912,0.89361010,1.46140555
0.48924462,1.85054455,0.35046693,0.02096709,0.00665839,0.10939270,0.02382923,0.18940100,0.86061185,1.43463501
0.49524762,1.80615904,0.33673409,0.02076751,0.00593954,0.10908802,0.02380035,0.18435271,0.82731168,1.40640155
0.50125063,1.76062655,0.32266894,0.02053000,0.00526898,0.10854091,0.02371128,0.17929589,0.79422608,1.37724136
0.50725363,1.71451928,0.30839984,0.02025423,0.00464752,0.10774181,0.02355770,0.17427089,0.76184665,1.34766569
0.51325663,1.66835776,0.29404235,0.01993960,0.00407544,0.10668085,0.02333621,0.16930698,0.73063294,1.31815271
0.51925963,1.62260742,0.27969801,0.01958530,0.00355246,0.10534865,0.02304441,0.16442313,0.70100717,1.28914229
0.52526263,1.57767862,0.26545402,0.01919051,0.00307776,0.10373714,0.02268096,0.15962925,0.67335068,1.26103339
0.53126563,1.53392959,0.25138352,0.01875453,0.00265000,0.10184039,0.02224561,0.15492800,0.64800192,1.23418365
0.53726863,1.49167135,0.23754635,0.01827697,0.00226735,0.09965547,0.02173924,0.15031661,0.62525555,1.20891074
0.54327164,1.45117384,0.22399035,0.01775788,0.00192761,0.09718311,0.02116386,0.14578898,0.60536232,1.18549464
0.54927464,1.41267234,0.21075281,0.01719790,0.00162822,0.09442834,0.02052259,0.14133765,0.58852930,1.16418046
0.55527764,1.37637321,0.19786220,0.01659836,0.00136638,0.09140086,0.01981962,0.13695556,0.57492016,1.14518082
0.56128064,1.34245841,0.18533982,0.01596137,0.00113913,0.08811525,0.01906010,0.13263760,0.56465509,1.12867750
0.56728364,1.31108806,0.17320151,0.01528985,0.00094339,0.08459105,0.01825012,0.12838168,0.55781024,1.11482166
0.57328664,1.28240070,0.16145914,0.01458748,0.00077609,0.08085249,0.01739651,0.12418942,0.55441646,1.10373242
0.57928964,1.25651113,0.15012194,0.01385874,0.00063419,0.07692810,0.01650677,0.12006642,0.55445734,1.09549359
0.58529265,1.23350597,0.13919758,0.01310873,0.00051476,0.07285019,0.01558888,0.11602202,0.55786668,1.09014882
0.59129565,1.21343716,0.12869299,0.01234313,0.00041502,0.06865405,0.01465115,0.11206873,0.56452563,1.08769517
0.59729865,1.19631403,0.11861488,0.01156803,0.00033238,0.06437713,0.01370205,0.10822127,0.57425973,1.08807586
0.60330165,1.18209472,0.10897008,0.01078976,0.00026445,0.06005814,0.01275002,0.10449542,0.58683636,1.09117272
0.60930465,1.17067763,0.09976556,0.01001474,0.00020906,0.05573606,0.01180332,0.10090675,0.60196300,1.09679909
0.61530765,1.16189408,0.09100838,0.00924930,0.00016428,0.05144920,0.01086986,0.09746924,0.61928675,1.10469415
0.62131066,1.15550275,0.08270533,0.00849953,0.00012842,0.04723428,0.00995703,0.09419403,0.63839571,1.11451932
0.62731366,1.15118703,0.07486268,0.00777109,0.00010001,0.04312566,0.00907163,0.09108838,0.65882233,1.12585766
0.63331666,1.14855581,0.06748570,0.00706915,0.00007779,0.03915456,0.00821968,0.08815481,0.68004933,1.13821676
0.63931966,1.14714816,0.06057830,0.00639824,0.00006073,0.03534856,0.00740643,0.08539065,0.70151806,1.15103565
0.64532266,1.14644223,0.05414267,0.00576216,0.00004799,0.03173112,0.00663622,0.08278787,0.72263952,1.16369580
0.65132566,1.14586827,0.04817908,0.00516399,0.00003892,0.02832139,0.00591249,0.08033336,0.74280769,1.17553621
0.65732866,1.14482546,0.04268568,0.00460605,0.00003305,0.02513406,0.00523782,0.07800957,0.76141488,1.18587214
0.66333167,1.14270203,0.03765861,0.00408989,0.00003008,0.02217946,0.00461387,0.07579551,0.77786867,1.19401691
0.66933467,1.13889770,0.03309214,0.00361640,0.00002991,0.01946375,0.00404151,0.07366799,0.79160959,1.19930584
0.67533767,1.13284769,0.02897906,0.00318583,0.00003258,0.01698931,0.00352087,0.07160321,0.80212904,1.20112137
0.68134067,1.12404704,0.02531127,0.00279790,0.00003837,0.01475512,0.00305141,0.06957841,0.80898644,1.19891802
0.68734367,1.11207408,0.02208044,0.00245190,0.00004771,0.01275737,0.00263207,0.06757361,0.81182492,1.19224623
0.69334667,1.09661207,0.01927898,0.00214685,0.00006130,0.01099000,0.00226137,0.06557341,0.81038478,1.18077368
0.69934967,1.07746793,0.01690100,0.00188159,0.00008005,0.00944543,0.00193751,0.06356866,0.80451403,1.16430326
0.70535268,1.05458716,0.01494350,0.00165490,0.00010520,0.00811514,0.00165857,0.06155798,0.79417549,1.14278660
0.71135568,1.02806442,0.01340762,0.00146570,0.00013826,0.00699039,0.00142255,0.05954908,0.77945014,1.11633279
0.71735868,0.99814936,0.01229991,0.00131312,0.00018113,0.00606282,0.00122758,0.05755987,0.76053657,1.08521166
0.72336168,0.96524752,0.01163368,0.00119664,0.00023611,0.00532512,0.00107197,0.05561923,0.73774653,1.04985183
0.72936468,0.92991638,0.01143027,0.00111621,0.00030596,0.00477149,0.00095438,0.05376750,0.71149688,1.01083347
0.73536768,0.89285704,0.01172034,0.00107234,0.00039390,0.00439822,0.00087383,0.05205672,0.68229833,0.96887636
0.74137069,0.85490184,0.01254493,0.00106618,0.00050372,0.00420401,0.00082989,0.05055049,0.65074152,0.92482392
0.74737369,0.81699858,0.01395642,0.00109958,0.00063972,0.00419034,0.00082263,0.04932357,0.61748114,0.87962387
0.75337669,0.78019215,0.01601924,0.00117515,0.00080681,0.00436168,0.00085276,0.04846117,0.58321876,0.83430647
0.75937969,0.74560400,0.01881021,0.00129623,0.00101047,0.00472556,0.00092159,0.04805799,0.54868513,0.78996129
0.76538269,0.71441033,0.02241854,0.00146695,0.00125671,0.00529261,0.00103102,0.04821694,0.51462251,0.74771319
0.77138569,0.68781932,0.02694541,0.00169211,0.00155208,0.00607636,0.00118359,0.04904757,0.48176782,0.70869830
0.77738869,0.66704800,0.03250296,0.00197716,0.00190355,0.00709302,0.00138235,0.05066427,0.45083688,0.67404064
0.78339170,0.65329880,0.03921268,0.00232804,0.00231841,0.00836103,0.00163079,0.05318410,0.42251023,0.64482974
0.78939470,0.64773628,0.04720329,0.00275109,0.00280414,0.00990050,0.00193279,0.05672438,0.39742070,0.62209957
0.79539770,0.65146371,0.05660782,0.00325281,0.00336824,0.01173254,0.00229242,0.06139995,0.37614280,0.60680884
0.80140070,0.66549983,0.06756011,0.00383967,0.00401799,0.01387840,0.00271381,0.06732014,0.35918394,0.59982272
0.80740370,0.69075560,0.08019064,0.00451784,0.00476023,0.01635854,0.00320098,0.07458553,0.34697721,0.60189587
0.81340670,0.72801096,0.09462179,0.00529290,0.00560109,0.01919157,0.00375761,0.08328436,0.33987576,0.61365664
0.81940970,0.77789186,0.11096262,0.00616958,0.00654568,0.02239309,0.00438683,0.09348899,0.33814835,0.63559243
0.82541271,0.84084758,0.12930329,0.00715137,0.00759778,0.02597459,0.00509102,0.10525209,0.34197591,0.66803609
0.83141571,0.91712903,0.14970933,0.00824025,0.00875959,0.02994221,0.00587157,0.11860306,0.35144901,0.71115349
0.83741871,1.00676835,0.17221596,0.00943638,0.01003137,0.03429569,0.00672864,0.13354450,0.36656601,0.76493247
0.84342171,1.10956079,0.19682259,0.01073779,0.01141123,0.03902731,0.00766102,0.15004917,0.38723191,0.82917350
0.84942471,1.22504963,0.22348802,0.01214017,0.01289490,0.04412105,0.00866594,0.16805738,0.41325790,0.90348256
0.85542771,1.35251530,0.25212622,0.01363665,0.01447553,0.04955192,0.00973891,0.18747508,0.44436173,0.98726673
0.86143072,1.49096955,0.28260327,0.01521771,0.01614363,0.05528559,0.01087370,0.20817284,0.48016916,1.07973333
0.86743372,1.63915592,0.31473557,0.01687115,0.01788705,0.06127826,0.01206227,0.22998579,0.52021662,1.17989304
0.87343672,1.79555715,0.34828941,0.01858211,0.01969103,0.06747690,0.01329484,0.25271466,0.56395533,1.28656777
0.87943972,1.95841035,0.38298219,0.02033327,0.02153837,0.07381979,0.01455997,0.27612799,0.61075732,1.39840359
0.88544272,2.12573021,0.41848534,0.02210507,0.02340968,0.08023749,0.01584470,0.29996549,0.65992321,1.51388927
0.89144572,2.29534036,0.45442886,0.02387607,0.02528370,0.08665404,0.01713485,0.32394257,0.71069225,1.63138021
0.89744872,2.46491241,0.49040751,0.02562342,0.02713775,0.09298852,0.01841521,0.34775591,0.76225436,1.74912771
0.90345173,2.63201192,0.52598846,0.02732331,0.02894821,0.09915687,0.01966994,0.37108985,0.81376426,1.86531308
0.90945473,2.79415023,0.56072017,0.02895157,0.03069101,0.10507384,0.02088286,0.39362348,0.86435745,1.97808579
0.91545773,2.94884035,0.59414233,0.03048431,0.03234225,0.11065517,0.02203791,0.41503823,0.91316765,2.08560443
0.92146073,3.09365542,0.62579630,0.03189849,0.03387873,0.11581966,0.02311946,0.43502549,0.95934533,2.18607957
0.92746373,3.22628745,0.65523606,0.03317256,0.03527855,0.12049132,0.02411274,0.45329416,1.00207680,2.27781663
0.93346673,3.34460434,0.68203883,0.03428703,0.03652164,0.12460132,0.02500418,0.46957780,1.04060313,2.35925760
0.93946973,3.44670311,0.70581547,0.03522499,0.03759022,0.12808977,0.02578172,0.48364109,1.07423847,2.42901986
0.94547274,3.53095732,0.72621992,0.03597255,0.03846928,0.13090716,0.02643512,0.49528530,1.10238690,2.48593073
0.95147574,3.59605701,0.74295758,0.03651918,0.03914686,0.13301560,0.02695612,0.50435281,1.12455731,2.52905646
0.95747874,3.64103981,0.75579235,0.03685795,0.03961434,0.13438953,0.02733866,0.51073025,1.14037588,2.55772466
0.96348174,3.66531215,0.76455204,0.03698568,0.03986661,0.13501622,0.02757894,0.51435052,1.14959544,2.57153927
0.96948474,3.66866008,0.76913216,0.03690289,0.03990213,0.13489575,0.02767547,0.51519330,1.15210168,2.57038783
0.97548774,3.65124971,0.76949784,0.03661376,0.03972292,0.13404073,0.02762900,0.51328457,1.14791585,2.55444086
0.98149075,3.61361741,0.76568413,0.03612592,0.03933442,0.13247560,0.02744250,0.50869471,1.13719395,2.52414353
0.98749375,3.55665063,0.75779449,0.03545011,0.03874540,0.13023575,0.02712100,0.50153582,1.12022259,2.48020036
0.99349675,3.48156048,0.74599775,0.03459988,0.03796762,0.12736627,0.02667139,0.49195806,1.09741157,2.42355354
0.99949975,3.38984716,0.73052370,0.03359114,0.03701559,0.12392065,0.02610229,0.48014541,1.06928374,2.35535606
1.00550275,3.28325992,0.71165734,0.03244169,0.03590622,0.11995932,0.02542377,0.46631089,1.03646230,2.27694066
1.01150575,3.16375300,0.68973222,0.03117080,0.03465844,0.11554809,0.02464717,0.45069158,0.99965626,2.18978593
1.01750875,3.03343910,0.66512283,0.02979866,0.03329284,0.11075661,0.02378482,0.43354340,0.95964437,2.09548057
1.02351176,2.89454180,0.63823654,0.02834601,0.03183124,0.10565693,0.02284979,0.41513602,0.91725813,1.99568724
1.02951476,2.74934831,0.60950500,0.02683364,0.03029630,0.10032198,0.02185572,0.39574777,0.87336430,1.89210674
1.03551776,2.60016360,0.57937544,0.02528202,0.02871113,0.09482435,0.02081649,0.37566080,0.82884731,1.78644358
