energy_ev,total_up,C_s_up,C_p_up,Li_s_up,S_s_up,S_p_up,Zn_p_up,Zn_d_up
-3.05852926,0.82548803,0.01751052,0.02840465,0.17051334,0.04135990,0.49413241,0.17425039,0.02754667
-3.05252626,0.81318260,0.01768081,0.02597798,0.17041408,0.04116754,0.48835672,0.16532090,0.02757457
-3.04652326,0.80235372,0.01785391,0.02403878,0.17037647,0.04087258,0.48308933,0.15779831,0.02758034
-3.04052026,0.79254029,0.01800907,0.02256253,0.17037557,0.04046218,0.47806320,0.15155210,0.02755023
-3.03451726,0.78335804,0.01812844,0.02152403,0.17040059,0.03992795,0.47306096,0.14646213,0.02747338
-3.02851426,0.77451121,0.01819736,0.02089819,0.17045532,0.03926628,0.46792150,0.14242202,0.02734206
-3.02251126,0.76579889,0.01820445,0.02066054,0.17055760,0.03847848,0.46254365,0.13934137,0.02715196
-3.01650825,0.75711628,0.01814166,0.02078756,0.17073784,0.03757063,0.45688670,0.13714660,0.02690212
-3.01050525,0.74845105,0.01800424,0.02125669,0.17103655,0.03655325,0.45096810,0.13578073,0.02659485
-3.00450225,0.73987543,0.01779054,0.02204629,0.17150118,0.03544077,0.44485862,0.13520213,0.02623543
-2.99849925,0.73153478,0.01750175,0.02313535,0.17218248,0.03425079,0.43867541,0.13538253,0.02583175
-2.99249625,0.72363350,0.01714160,0.02450323,0.17313040,0.03300330,0.43257350,0.13630439,0.02539375
-2.98649325,0.71641947,0.01671596,0.02612924,0.17439014,0.03171976,0.42673636,0.13795814,0.02493293
-2.98049025,0.71016782,0.01623240,0.02799235,0.17599823,0.03042219,0.42136600,0.14033922,0.02446173
-2.97448724,0.70516523,0.01569972,0.03007089,0.17797916,0.02913236,0.41667337,0.14344529,0.02399297
-2.96848424,0.70169545,0.01512755,0.03234241,0.18034267,0.02787089,0.41286937,0.14727388,0.02353927
-2.96248124,0.70002701,0.01452586,0.03478355,0.18308184,0.02665663,0.41015713,0.15182042,0.02311263
-2.95647824,0.70040338,0.01390461,0.03737023,0.18617217,0.02550608,0.40872556,0.15707690,0.02272397
-2.95047524,0.70303615,0.01327336,0.04007779,0.18957162,0.02443295,0.40874469,0.16303112,0.02238285
-2.94447224,0.70810105,0.01264106,0.04288144,0.19322173,0.02344797,0.41036256,0.16966651,0.02209727
-2.93846923,0.71573687,0.01201582,0.04575665,0.19704963,0.02255877,0.41370374,0.17696249,0.02187360
-2.93246623,0.72604679,0.01140479,0.04867981,0.20097079,0.02176996,0.41886924,0.18489522,0.02171653
-2.92646323,0.73910156,0.01081415,0.05162874,0.20489260,0.02108328,0.42593744,0.19343859,0.02162925
-2.92046023,0.75494401,0.01024915,0.05458333,0.20871814,0.02049794,0.43496575,0.20256533,0.02161353
-2.91445723,0.77359404,0.00971419,0.05752606,0.21235037,0.02001096,0.44599262,0.21224800,0.02166999
-2.90845423,0.79505336,0.00921306,0.06044246,0.21569613,0.01961757,0.45903939,0.22245979,0.02179830
-2.90245123,0.81930951,0.00874908,0.06332143,0.21867000,0.01931166,0.47411175,0.23317488,0.02199746
-2.89644822,0.84633833,0.00832542,0.06615535,0.22119763,0.01908619,0.49120045,0.24436840,0.02226599
-2.89044522,0.87610471,0.00794531,0.06894011,0.22321854,0.01893355,0.51028102,0.25601584,0.02260214
-2.88444222,0.90856136,0.00761232,0.07167484,0.22468810,0.01884593,0.53131259,0.26809194,0.02300406
-2.87843922,0.94364555,0.00733063,0.07436157,0.22557883,0.01881555,0.55423564,0.28056914,0.02346986
-2.87243622,0.98127420,0.00710522,0.07700465,0.22588075,0.01883488,0.57896902,0.29341564,0.02399769
-2.86643322,1.02133754,0.00694204,0.07961013,0.22560113,0.01889680,0.60540630,0.30659332,0.02458572
-2.86043022,1.06369209,0.00684817,0.08218502,0.22476339,0.01899461,0.63341213,0.32005555,0.02523207
-2.85442721,1.10815361,0.00683185,0.08473653,0.22340548,0.01912213,0.66281862,0.33374526,0.02593478
-2.84842421,1.15449065,0.00690250,0.08727138,0.22157785,0.01927360,0.69342256,0.34759334,0.02669163
-2.84242121,1.20241967,0.00707062,0.08979516,0.21934103,0.01944369,0.72498361,0.36151759,0.02750010
-2.83641821,1.25160211,0.00734766,0.09231177,0.21676313,0.01962741,0.75722405,0.37542240,0.02835723
-2.83041521,1.30164428,0.00774577,0.09482314,0.21391724,0.01982006,0.78983024,0.38919926,0.02925952
-2.82441221,1.35210014,0.00827755,0.09732900,0.21087905,0.02001716,0.82245609,0.40272812,0.03020290
-2.81840920,1.40247737,0.00895563,0.09982692,0.20772448,0.02021446,0.85472847,0.41587960,0.03118268
-2.81240620,1.45224648,0.00979230,0.10231246,0.20452776,0.02040790,0.88625462,0.42851802,0.03219358
-2.80640320,1.50085283,0.01079903,0.10477957,0.20135961,0.02059361,0.91663120,0.44050505,0.03322974
-2.80040020,1.54773098,0.01198596,0.10722097,0.19828584,0.02076798,0.94545477,0.45170382,0.03428484
-2.79439720,1.59232069,0.01336142,0.10962874,0.19536620,0.02092772,0.97233311,0.46198334,0.03535213
-2.78839420,1.63408384,0.01493143,0.11199484,0.19265343,0.02106991,0.99689699,0.47122278,0.03642460
-2.78239120,1.67252135,0.01669921,0.11431162,0.19019265,0.02119207,1.01881174,0.47931564,0.03749508
-2.77638819,1.70718932,0.01866480,0.11657231,0.18802082,0.02129227,1.03778810,0.48617337,0.03855634
-2.77038519,1.73771350,0.02082474,0.11877125,0.18616642,0.02136916,1.05359190,0.49172827,0.03960126
-2.76438219,1.76380146,0.02317185,0.12090416,0.18464931,0.02142203,1.06605194,0.49593557,0.04062288
-2.75837919,1.78525194,0.02569520,0.12296810,0.18348062,0.02145087,1.07506596,0.49877462,0.04161452
-2.75237619,1.80196102,0.02838014,0.12496129,0.18266292,0.02145634,1.08060433,0.50024899,0.04256989
-2.74637319,1.81392493,0.03120861,0.12688286,0.18219043,0.02143976,1.08271145,0.50038570,0.04348317
-2.74037019,1.82123974,0.03415954,0.12873242,0.18204948,0.02140311,1.08150478,0.49923357,0.04434908
-2.73436718,1.82409788,0.03720948,0.13050953,0.18221918,0.02134896,1.07717186,0.49686083,0.04516302
-2.72836418,1.82278219,0.04033333,0.13221321,0.18267224,0.02128037,1.06996533,0.49335225,0.04592112
-2.72236118,1.81765767,0.04350525,0.13384142,0.18337610,0.02120089,1.06019645,0.48880588,0.04662042
-2.71635818,1.80916174,0.04669960,0.13539067,0.18429420,0.02111440,1.04822736,0.48332969,0.04725895
-2.71035518,1.79779327,0.04989202,0.13685568,0.18538748,0.02102507,1.03446242,0.47703831,0.04783593
-2.70435218,1.78410095,0.05306035,0.13822927,0.18661596,0.02093726,1.01933910,0.47004997,0.04835187
-2.69834917,1.76867134,0.05618562,0.13950241,0.18794039,0.02085541,1.00331846,0.46248387,0.04880869
-2.69234617,1.75211684,0.05925280,0.14066438,0.18932384,0.02078401,0.98687560,0.45445793,0.04920988
-2.68634317,1.73506363,0.06225141,0.14170323,0.19073319,0.02072742,0.97049015,0.44608712,0.04956051
-2.68034017,1.71813967,0.06517581,0.14260630,0.19214028,0.02068985,0.95463687,0.43748217,0.04986723
-2.67433717,1.70196258,0.06802530,0.14336084,0.19352285,0.02067521,0.93977629,0.42874873,0.05013822
-2.66833417,1.68712729,0.07080376,0.14395475,0.19486491,0.02068698,0.92634550,0.41998677,0.05038296
-2.66233117,1.67419331,0.07351912,0.14437725,0.19615673,0.02072816,0.91474890,0.41129019,0.05061201
-2.65632816,1.66367146,0.07618236,0.14461949,0.19739429,0.02080102,0.90534897,0.40274647,0.05083655
-2.65032516,1.65601020,0.07880636,0.14467510,0.19857822,0.02090706,0.89845702,0.39443614,0.05106796
-2.64432216,1.65158140,0.08140446,0.14454051,0.19971232,0.02104678,0.89432411,0.38643218,0.05131723
-2.63831916,1.65066619,0.08398889,0.14421507,0.20080170,0.02121961,0.89313220,0.37879908,0.05159429
-2.63231616,1.65344111,0.08656914,0.14370100,0.20185072,0.02142372,0.89498587,0.37159164,0.05190740
-2.62631316,1.65996520,0.08915040,0.14300307,0.20286077,0.02165594,0.89990497,0.36485355,0.05226244
-2.62031016,1.67016901,0.09173212,0.14212814,0.20382816,0.02191169,0.90781863,0.35861574,0.05266231
-2.61430715,1.68384609,0.09430685,0.14108445,0.20474226,0.02218495,0.91856111,0.35289475,0.05310642
-2.60830415,1.70064813,0.09685938,0.13988090,0.20558398,0.02246830,0.93187002,0.34769114,0.05359024
-2.60230115,1.72008437,0.09936634,0.13852626,0.20632478,0.02275300,0.94738729,0.34298821,0.05410510
-2.59629815,1.74152616,0.10179624,0.13702834,0.20692637,0.02302915,0.96466342,0.33875115,0.05463813
-2.59029515,1.76421710,0.10410999,0.13539340,0.20734103,0.02328593,0.98316516,0.33492686,0.05517242
-2.58429215,1.78728900,0.10626198,0.13362557,0.20751267,0.02351185,1.00228672,0.33144450,0.05568741
-2.57828914,1.80978369,0.10820148,0.13172663,0.20737857,0.02369514,1.02136462,0.32821696,0.05615951
-2.57228614,1.83068022,0.10987459,0.12969600,0.20687178,0.02382414,1.03969562,0.32514325,0.05656286
-2.56628314,1.84892667,0.11122633,0.12753102,0.20592393,0.02388765,1.05655746,0.32211180,0.05687033
-2.56028014,1.86347555,0.11220306,0.12522757,0.20446843,0.02387544,1.07123170,0.31900461,0.05705458
-2.55427714,1.87332144,0.11275492,0.12278094,0.20244383,0.02377858,1.08302769,0.31570220,0.05708922
-2.54827414,1.87753926,0.11283816,0.12018701,0.19979714,0.02358990,1.09130687,0.31208902,0.05694999
-2.54227114,1.87532159,0.11241741,0.11744353,0.19648693,0.02330427,1.09550627,0.30805922,0.05661591
-2.53626813,1.86601325,0.11146755,0.11455164,0.19248605,0.02291888,1.09516020,0.30352248,0.05607026
-2.53026513,1.84914160,0.10997527,0.11151734,0.18778383,0.02243342,1.08991914,0.29840962,0.05530154
-2.52426213,1.82444110,0.10794006,0.10835303,0.18238760,0.02185021,1.07956500,0.29267775,0.05430410
-2.51825913,1.79187102,0.10537484,0.10507888,0.17632348,0.02117416,1.06402205,0.28631470,0.05307865
-2.51225613,1.75162542,0.10230586,0.10172395,0.16963643,0.02041268,1.04336288,0.27934244,0.05163247
-2.50625313,1.70413505,0.09877226,0.09832718,0.16238962,0.01957552,1.01780948,0.27181946,0.04997936
-2.50025013,1.65006104,0.09482501,0.09493790,0.15466299,0.01867453,0.98772905,0.26384191,0.04813938
-2.49424712,1.59028087,0.09052549,0.09161613,0.14655144,0.01772328,0.95362510,0.25554333,0.04613834
-2.48824412,1.52586720,0.08594366,0.08843234,0.13816237,0.01673672,0.91612415,0.24709324,0.04400709
-2.48224112,1.45806068,0.08115608,0.08546687,0.12961308,0.01573079,0.87595877,0.23869432,0.04178064
-2.47623812,1.38823802,0.07624366,0.08280897,0.12102799,0.01472199,0.83394772,0.23057852,0.03949716
-2.47023512,1.31787659,0.07128944,0.08055538,0.11253582,0.01372697,0.79097409,0.22300212,0.03719693
-2.46423212,1.24851713,0.06637639,0.07880859,0.10426702,0.01276216,0.74796249,0.21623990,0.03492126
-2.45822911,1.18172594,0.06158530,0.07767479,0.09635141,0.01184339,0.70585595,0.21057869,0.03271137
-2.45222611,1.11905779,0.05699300,0.07726152,0.08891621,0.01098561,0.66559361,0.20631038,0.03060739
-2.44622311,1.06202089,0.05267065,0.07767513,0.08208450,0.01020263,0.62808975,0.20372466,0.02864742
-2.44022011,1.01204456,0.04868250,0.07901806,0.07597408,0.00950693,0.59421485,0.20310168,0.02686671
-2.43421711,0.97045054,0.04508483,0.08138601,0.07069681,0.00890950,0.56477888,0.20470478,0.02529696
-2.42821411,0.93842820,0.04192528,0.08486519,0.06635821,0.00841978,0.54051738,0.20877340,0.02396575
-2.42221111,0.91701394,0.03924244,0.08952948,0.06305749,0.00804557,0.52207998,0.21551646,0.02289613
-2.41620810,0.90707468,0.03706566,0.09543778,0.06088757,0.00779307,0.51002167,0.22510617,0.02210630
-2.41020510,0.90929540,0.03541518,0.10263159,0.05993529,0.00766690,0.50479637,0.23767260,0.02160949
-2.40420210,0.92417019,0.03430234,0.11113280,0.06028148,0.00767010,0.50675259,0.25329882,0.02141386
-2.39819910,0.95199676,0.03373002,0.12094185,0.06200081,0.00780426,0.51613089,0.27201709,0.02152255
-2.39219610,0.99287361,0.03369313,0.13203633,0.06516131,0.00806950,0.53306272,0.29380578,0.02193381
-2.38619310,1.04669991,0.03417916,0.14436999,0.06982351,0.00846458,0.55757034,0.31858751,0.02264115
-2.38019010,1.11317739,0.03516881,0.15787241,0.07603908,0.00898693,0.58956753,0.34622815,0.02363360
-2.37418709,1.19181421,0.03663658,0.17244912,0.08384891,0.00963268,0.62886093,0.37653716,0.02489597
-2.36818409,1.28193063,0.03855137,0.18798245,0.09328076,0.01039667,0.67515173,0.40926895,0.02640918
-2.36218109,1.38266636,0.04087711,0.20433292,0.10434647,0.01127249,0.72803792,0.44412552,0.02815057
-2.35617809,1.49298971,0.04357332,0.22134132,0.11703882,0.01225248,0.78701697,0.48076022,0.03009429
-2.35017509,1.61170873,0.04659570,0.23883132,0.13132820,0.01332771,0.85148922,0.51878274,0.03221165
-2.34417209,1.73748433,0.04989668,0.25661274,0.14715937,0.01448799,0.92076208,0.55776515,0.03447161
-2.33816908,1.86884595,0.05342609,0.27448517,0.16444834,0.01572190,0.99405558,0.59724896,0.03684113
-2.33216608,2.00420968,0.05713167,0.29224210,0.18307981,0.01701684,1.07050930,0.63675317,0.03928573
-2.32616308,2.14189921,0.06095981,0.30967529,0.20290528,0.01835905,1.14919116,0.67578301,0.04176994
-2.32016008,2.28016983,0.06485620,0.32657937,0.22374208,0.01973376,1.22910840,0.71383937,0.04425785
-2.31415708,2.41723520,0.06876653,0.34275648,0.24537358,0.02112532,1.30922072,0.75042866,0.04671365
-2.30815408,2.55129716,0.07263730,0.35802087,0.26755066,0.02251735,1.38845601,0.78507292,0.04910226
-2.30215108,2.68057794,0.07641660,0.37220329,0.28999470,0.02389304,1.46572841,0.81732001,0.05138985
-2.29614807,2.80335451,0.08005489,0.38515513,0.31240186,0.02523539,1.53995857,0.84675360,0.05354450
-2.29014507,2.91799435,0.08350581,0.39675203,0.33444891,0.02652753,1.61009587,0.87300270,0.05553676
-2.28414207,3.02299167,0.08672695,0.40689705,0.35580028,0.02775311,1.67514198,0.89575057,0.05734022
-2.27813907,3.11700309,0.08968054,0.41552314,0.37611618,0.02889665,1.73417508,0.91474277,0.05893202
-2.27213607,3.19888150,0.09233411,0.42259486,0.39506159,0.02994397,1.78637400,0.92979391,0.06029335
-2.26613307,3.26770687,0.09466093,0.42810938,0.41231555,0.03088252,1.83104124,0.94079311,0.06140979
-2.26013007,3.32281241,0.09664043,0.43209653,0.42758067,0.03170182,1.86762389,0.94770777,0.06227164
-2.25412706,3.36380501,0.09825835,0.43461799,0.44059216,0.03239369,1.89573141,0.95058552,0.06287405
-2.24812406,3.39057845,0.09950680,0.43576561,0.45112609,0.03295259,1.91514930,0.94955413,0.06321713
-2.24212106,3.40331846,0.10038407,0.43565880,0.45900646,0.03337575,1.92584776,0.94481929,0.06330582
-2.23611806,3.40249883,0.10089429,0.43444108,0.46411079,0.03366329,1.92798460,0.93666020,0.06314968
-2.23011506,3.38886811,0.10104690,0.43227583,0.46637374,0.03381821,1.92190190,0.92542286,0.06276252
-2.22411206,3.36342691,0.10085597,0.42934144,0.46578890,0.03384627,1.90811631,0.91151137,0.06216191
-2.21810905,3.32739613,0.10033944,0.42582579,0.46240830,0.03375575,1.88730292,0.89537714,0.06136855
-2.21210605,3.28217711,0.09951818,0.42192042,0.45633999,0.03355718,1.86027322,0.87750645,0.06040558
-2.20610305,3.22930493,0.09841511,0.41781443,0.44774357,0.03326289,1.82794777,0.85840660,0.05929777
-2.20010005,3.17039655,0.09705428,0.41368841,0.43682404,0.03288655,1.79132471,0.83859115,0.05807069
-2.19409705,3.10709588,0.09545998,0.40970847,0.42382418,0.03244261,1.75144526,0.81856466,0.05674988
-2.18809405,3.04101789,0.09365597,0.40602077,0.40901596,0.03194578,1.70935765,0.79880743,0.05536006
-2.18209105,2.97369423,0.09166480,0.40274658,0.39269127,0.03141045,1.66608107,0.77976094,0.05392432
-2.17608804,2.90652260,0.08950737,0.39997816,0.37515248,0.03085013,1.62257112,0.76181438,0.05246350
-2.17008504,2.84072204,0.08720253,0.39777561,0.35670321,0.03027700,1.57968843,0.74529285,0.05099562
-2.16408204,2.77729611,0.08476696,0.39616482,0.33763975,0.02970145,1.53817153,0.73044779,0.04953549
-2.15807904,2.71700543,0.08221523,0.39513664,0.31824337,0.02913182,1.49861536,0.71744987,0.04809445
-2.15207604,2.66035074,0.07955988,0.39464721,0.29877391,0.02857409,1.46145620,0.70638478,0.04668028
-2.14607304,2.60756692,0.07681183,0.39461963,0.27946465,0.02803188,1.42696356,0.69725200,0.04529726
-2.14007004,2.55862831,0.07398073,0.39494682,0.26051879,0.02750636,1.39523912,0.68996676,0.04394642
-2.13406703,2.51326442,0.07107541,0.39549538,0.24210731,0.02699645,1.36622286,0.68436484,0.04262585
-2.12806403,2.47098552,0.06810441,0.39611052,0.22436830,0.02649900,1.33970557,0.68021039,0.04133120
-2.12206103,2.43111642,0.06507640,0.39662172,0.20740761,0.02600913,1.31534719,0.67720609,0.04005622
-2.11605803,2.39283673,0.06200058,0.39684891,0.19130052,0.02552061,1.29269988,0.67500553,0.03879333
-2.11005503,2.35522581,0.05888704,0.39660910,0.17609445,0.02502629,1.27123463,0.67322713,0.03753428
-2.10405203,2.31731006,0.05574696,0.39572295,0.16181217,0.02451858,1.25037015,0.67146913,0.03627074
-2.09804902,2.27811064,0.05259269,0.39402130,0.14845555,0.02398988,1.22950254,0.66932502,0.03499486
-2.09204602,2.23668937,0.04943775,0.39135129,0.13600942,0.02343310,1.20803461,0.66639890,0.03369982
-2.08604302,2.19219115,0.04629667,0.38758180,0.12444554,0.02284203,1.18540349,0.66232011,0.03238018
-2.08004002,2.14388110,0.04318480,0.38260823,0.11372625,0.02221169,1.16110550,0.65675660,0.03103227
-2.07403702,2.09117536,0.04011795,0.37635621,0.10380790,0.02153869,1.13471730,0.64942668,0.02965438
-2.06803402,2.03366446,0.03711204,0.36878435,0.09464392,0.02082140,1.10591288,0.64010868,0.02824685
-2.06203102,1.97112884,0.03418269,0.35988581,0.08618728,0.02006013,1.07447569,0.62864823,0.02681210
-2.05602801,1.90354636,0.03134481,0.34968878,0.07839265,0.01925721,1.04030593,0.61496310,0.02535450
-2.05002501,1.83109207,0.02861223,0.33825577,0.07121795,0.01841694,1.00342294,0.59904536,0.02388022
-2.04402201,1.75413067,0.02599731,0.32568187,0.06462556,0.01754560,0.96396309,0.58096103,0.02239694
-2.03801901,1.67320267,0.02351071,0.31209211,0.05858308,0.01665125,0.92217346,0.56084739,0.02091358
-2.03201601,1.58900511,0.02116114,0.29763791,0.05306379,0.01574364,0.87840203,0.53890796,0.01943994
-2.02601301,1.50236815,0.01895522,0.28249295,0.04804687,0.01483396,0.83308493,0.51540567,0.01798636
-2.02001001,1.41422869,0.01689742,0.26684844,0.04351736,0.01393462,0.78673172,0.49065455,0.01656337
-2.01400700,1.32560226,0.01499007,0.25090822,0.03946605,0.01305908,0.73990920,0.46501007,0.01518137
-2.00800400,1.23755447,0.01323348,0.23488364,0.03588921,0.01222156,0.69322465,0.43885893,0.01385031
-2.00200100,1.15117297,0.01162600,0.21898849,0.03278826,0.01143687,0.64730906,0.41260828,0.01257944
-1.99599800,1.06754084,0.01016431,0.20343415,0.03016946,0.01072017,0.60280102,0.38667507,0.01137713
-1.98999500,0.98771224,0.00884355,0.18842510,0.02804349,0.01008682,0.56033161,0.36147561,0.01025069
-1.98399200,0.91269064,0.00765762,0.17415474,0.02642498,0.00955214,0.52051074,0.33741571,0.00920626
-1.97798899,0.84341015,0.00659941,0.16080184,0.02533210,0.00913130,0.48391503,0.31488174,0.00824878
-1.97198599,0.78071988,0.00566104,0.14852748,0.02478592,0.00883911,0.45107742,0.29423246,0.00738194
-1.96598299,0.72537135,0.00483415,0.13747251,0.02480982,0.00868984,0.42247849,0.27579201,0.00660827
-1.95997999,0.67800876,0.00411007,0.12775566,0.02542869,0.00869702,0.39853926,0.25984402,0.00592912
-1.95397699,0.63916181,0.00348002,0.11947205,0.02666800,0.00887325,0.37961558,0.24662672,0.00534482
-1.94797399,0.60924067,0.00293534,0.11269234,0.02855283,0.00922991,0.36599361,0.23632923,0.00485473
-1.94197099,0.58853277,0.00246755,0.10746216,0.03110656,0.00977689,0.35788651,0.22908875,0.00445736
-1.93596798,0.57720116,0.00206856,0.10380206,0.03434962,0.01052224,0.35543187,0.22498887,0.00415048
-1.92996498,0.57528403,0.00173067,0.10170773,0.03829797,0.01147188,0.35869005,0.22405861,0.00393121
-1.92396198,0.58269525,0.00144671,0.10115059,0.04296165,0.01262917,0.36764310,0.22627249,0.00379610
-1.91795898,0.59922597,0.00121001,0.10207860,0.04834314,0.01399452,0.38219442,0.23155137,0.00374126
-1.91195598,0.62454714,0.00101449,0.10441750,0.05443595,0.01556509,0.40216913,0.23976406,0.00376236
-1.90595298,0.65821316,0.00085463,0.10807215,0.06122320,0.01733434,0.42731533,0.25072992,0.00385475
-1.89994997,0.69966694,0.00072547,0.11292832,0.06867651,0.01929183,0.45730631,0.26422217,0.00401347
-1.89394697,0.74824640,0.00062257,0.11885471,0.07675506,0.02142299,0.49174401,0.27997212,0.00423326
-1.88794397,0.80319292,0.00054205,0.12570531,0.08540515,0.02370900,0.53016381,0.29767435,0.00450867
-1.88194097,0.86366180,0.00048049,0.13332209,0.09456013,0.02612685,0.57204093,0.31699265,0.00483402
-1.87593797,0.92873493,0.00043494,0.14153803,0.10414085,0.02864950,0.61679837,0.33756686,0.00520345
-1.86993497,0.99743575,0.00040289,0.15018033,0.11405657,0.03124628,0.66381666,0.35902043,0.00561097
-1.86393197,1.06874641,0.00038220,0.15907403,0.12420648,0.03388334,0.71244510,0.38096865,0.00605047
-1.85792896,1.14162689,0.00037111,0.16804564,0.13448167,0.03652435,0.76201463,0.40302725,0.00651582
-1.85192596,1.21503565,0.00036819,0.17692697,0.14476753,0.03913139,0.81185175,0.42482131,0.00700084
-1.84592296,1.28795144,0.00037232,0.18555882,0.15494654,0.04166582,0.86129339,0.44599411,0.00749944
-1.83991996,1.35939529,0.00038265,0.19379459,0.16490125,0.04408938,0.90970213,0.46621567,0.00800565
-1.83391696,1.42845230,0.00039857,0.20150356,0.17451748,0.04636530,0.95648118,0.48519065,0.00851368
-1.82791396,1.49429204,0.00041971,0.20857376,0.18368732,0.04845943,1.00108877,0.50266539,0.00901800
-1.82191096,1.55618699,0.00044588,0.21491426,0.19231215,0.05034127,1.04305109,0.51843366,0.00951343
-1.81590795,1.61352807,0.00047708,0.22045689,0.20030516,0.05198499,1.08197343,0.53234102,0.00999515
-1.80990495,1.66583667,0.00051342,0.22515709,0.20759357,0.05337028,1.11754892,0.54428751,0.01045877
-1.80390195,1.71277248,0.00055515,0.22899410,0.21412018,0.05448300,1.14956444,0.55422849,0.01090041
-1.79789895,1.75413700,0.00060257,0.23197029,0.21984437,0.05531563,1.17790349,0.56217370,0.01131667
-1.79189595,1.78987222,0.00065607,0.23410978,0.22474241,0.05586751,1.20254579,0.56818449,0.01170468
-1.78589295,1.82005486,0.00071602,0.23545623,0.22880713,0.05614481,1.22356364,0.57236925,0.01206212
-1.77988994,1.84488621,0.00078279,0.23607019,0.23204695,0.05616024,1.24111521,0.57487737,0.01238715
-1.77388694,1.86467818,0.00085670,0.23602583,0.23448440,0.05593257,1.25543504,0.57589191,0.01267846
-1.76788394,1.87983620,0.00093800,0.23540741,0.23615415,0.05548590,1.26682222,0.57562122,0.01293522
-1.76188094,1.89083973,0.00102682,0.23430553,0.23710086,0.05484887,1.27562672,0.57429002,0.01315704
-1.75587794,1.89822145,0.00112319,0.23281344,0.23737674,0.05405358,1.28223469,0.57213018,0.01334396
-1.74987494,1.90254586,0.00122698,0.23102340,0.23703916,0.05313459,1.28705316,0.56937164,0.01349637
-1.74387194,1.90438841,0.00133791,0.22902346,0.23614843,0.05212787,1.29049501,0.56623386,0.01361504
-1.73786893,1.90431599,0.00145553,0.22689452,0.23476576,0.05106966,1.29296484,0.56291814,0.01370105
-1.73186593,1.90286955,0.00157924,0.22470802,0.23295155,0.04999557,1.29484626,0.55960099,0.01375578
-1.72586293,1.90054943,0.00170832,0.22252418,0.23076418,0.04893965,1.29649113,0.55642908,0.01378088
-1.71985993,1.89780398,0.00184189,0.22039081,0.22825910,0.04793362,1.29821115,0.55351555,0.01377826
-1.71385693,1.89502152,0.00197900,0.21834275,0.22548845,0.04700629,1.30027202,0.55093818,0.01375006
-1.70785393,1.89252594,0.00211859,0.21640196,0.22250094,0.04618308,1.30289025,0.54873907,0.01369866
-1.70185093,1.89057557,0.00225959,0.21457805,0.21934217,0.04548567,1.30623249,0.54692608,0.01362661
-1.69584792,1.88936514,0.00240094,0.21286936,0.21605503,0.04493183,1.31041735,0.54547575,0.01353665
-1.68984492,1.88903038,0.00254158,0.21126430,0.21268034,0.04453531,1.31551916,0.54433745,0.01343168
-1.68384192,1.88965461,0.00268054,0.20974308,0.20925736,0.04430588,1.32157345,0.54343872,0.01331468
-1.67783892,1.89127679,0.00281694,0.20827957,0.20582437,0.04424938,1.32858356,0.54269129,0.01318872
-1.67183592,1.89390029,0.00295004,0.20684325,0.20241894,0.04436784,1.33652782,0.54199765,0.01305684
-1.66583292,1.89750183,0.00307919,0.20540115,0.19907807,0.04465965,1.34536695,0.54125768,0.01292206
-1.65982991,1.90203991,0.00320394,0.20391972,0.19583799,0.04511970,1.35505092,0.54037523,0.01278726
-1.65382691,1.90746237,0.00332395,0.20236663,0.19273375,0.04573956,1.36552514,0.53926410,0.01265514
-1.64782391,1.91371253,0.00343903,0.20071226,0.18979847,0.04650767,1.37673532,0.53785336,0.01252812
-1.64182091,1.92073379,0.00354911,0.19893108,0.18706249,0.04740949,1.38863108,0.53609169,0.01240832
-1.63581791,1.92847245,0.00365420,0.19700276,0.18455229,0.04842771,1.40116777,0.53395054,0.01229747
-1.62981491,1.93687880,0.00375439,0.19491295,0.18228937,0.04954248,1.41430691,0.53142612,0.01219684
-1.62381191,1.94590656,0.00384980,0.19265394,0.18028913,0.05073166,1.42801490,0.52853997,0.01210726
-1.61780890,1.95551074,0.00394054,0.19022491,0.17855991,0.05197113,1.44226040,0.52533824,0.01202904
-1.61180590,1.96564436,0.00402669,0.18763206,0.17710215,0.05323514,1.45701058,0.52188977,0.01196202
-1.60580290,1.97625417,0.00410829,0.18488837,0.17590783,0.05449674,1.47222644,0.51828291,0.01190551
-1.59979990,1.98727572,0.00418524,0.18201325,0.17496020,0.05572824,1.48785755,0.51462140,0.01185837
-1.59379690,1.99862816,0.00425738,0.17903185,0.17423385,0.05690175,1.50383660,0.51101940,0.01181905
-1.58779390,2.01020894,0.00432438,0.17597424,0.17369505,0.05798975,1.52007397,0.50759591,0.01178559
-1.58179090,2.02188891,0.00438583,0.17287434,0.17330253,0.05896564,1.53645280,0.50446880,0.01175574
-1.57578789,2.03350784,0.00444114,0.16976874,0.17300845,0.05980438,1.55282468,0.50174874,0.01172699
-1.56978489,2.04487085,0.00448965,0.16669530,0.17275963,0.06048298,1.56900635,0.49953318,0.01169666
-1.56378189,2.05574570,0.00453057,0.16369164,0.17249903,0.06098111,1.58477754,0.49790072,0.01166196
-1.55777889,2.06586142,0.00456304,0.16079365,0.17216727,0.06128145,1.59988020,0.49690605,0.01162006
-1.55177589,2.07490821,0.00458616,0.15803384,0.17170431,0.06137013,1.61401928,0.49657566,0.01156817
-1.54577289,2.08253896,0.00459898,0.15543983,0.17105107,0.06123697,1.62686504,0.49690454,0.01150358
