energy_ev,total_up,C_s_up,C_p_up,Li_s_up,Os_p_up,Os_d_up,Se_s_up,Se_p_up
-3.08854427,3.39179046,0.02992979,0.40706410,0.03559796,1.63986443,1.44800127,0.03370412,1.51961435
-3.08254127,3.31556970,0.02894760,0.39984851,0.03522664,1.60740513,1.42428075,0.03268331,1.47329504
-3.07653827,3.24287132,0.02789593,0.39273832,0.03499250,1.57450510,1.40445517,0.03170209,1.42650819
-3.07053527,3.17514493,0.02679530,0.38593956,0.03490771,1.54192137,1.38890502,0.03077759,1.38010946
-3.06453227,3.11372023,0.02566699,0.37964656,0.03498255,1.51035568,1.37794283,0.02992435,1.33491831
-3.05852926,3.05976661,0.02453243,0.37403553,0.03522497,1.48043270,1.37180181,0.02915394,1.29169553
-3.05252626,3.01426041,0.02341253,0.36925892,0.03564022,1.45268228,1.37062796,0.02847473,1.25112414
-3.04652326,2.97796081,0.02232721,0.36544091,0.03623067,1.42752648,1.37447564,0.02789181,1.21379385
-3.04052026,2.95139481,0.02129486,0.36267411,0.03699564,1.40527139,1.38330679,0.02740704,1.18018975
-3.03451726,2.93485150,0.02033200,0.36101757,0.03793141,1.38610416,1.39699351,0.02701928,1.15068519
-3.02851426,2.92838493,0.01945297,0.36049609,0.03903143,1.37009487,1.41532370,0.02672465,1.12553884
-3.02251126,2.93182483,0.01866969,0.36110089,0.04028645,1.35720272,1.43800907,0.02651699,1.10489578
-3.01650825,2.94479392,0.01799157,0.36279143,0.04168492,1.34728623,1.46469507,0.02638832,1.08879199
-3.01050525,2.96673032,0.01742545,0.36549833,0.04321338,1.34011644,1.49497190,0.02632933,1.07716187
-3.00450225,2.99691366,0.01697559,0.36912709,0.04485690,1.33539238,1.52838597,0.02632998,1.06984813
-2.99849925,3.03449323,0.01664378,0.37356250,0.04659957,1.33275803,1.56445129,0.02637995,1.06661337
-2.99249625,3.07851690,0.01642944,0.37867352,0.04842499,1.33181981,1.60266020,0.02646919,1.06715275
-2.98649325,3.12795963,0.01632976,0.38431831,0.05031674,1.33216400,1.64249319,0.02658830,1.07110717
-2.98049025,3.18175053,0.01633994,0.39034934,0.05225886,1.33337324,1.68342756,0.02672889,1.07807636
-2.97448724,3.23879805,0.01645331,0.39661833,0.05423624,1.33504178,1.72494500,0.02688390,1.08763168
-2.96848424,3.29801274,0.01666164,0.40298081,0.05623500,1.33678896,1.76653802,0.02704770,1.09932797
-2.96248124,3.35832757,0.01695530,0.40930037,0.05824279,1.33827066,1.80771569,0.02721623,1.11271463
-2.95647824,3.41871590,0.01732353,0.41545224,0.06024903,1.33918855,1.84800878,0.02738702,1.12734540
-2.95047524,3.47820727,0.01775466,0.42132636,0.06224511,1.33929721,1.88697457,0.02755905,1.14278711
-2.94447224,3.53590126,0.01823639,0.42682982,0.06422449,1.33840895,1.92420175,0.02773271,1.15862720
-2.93846923,3.59097965,0.01875604,0.43188858,0.06618273,1.33639655,1.95931540,0.02790951,1.17448011
-2.93246623,3.64271703,0.01930074,0.43644859,0.06811747,1.33319399,1.99198214,0.02809194,1.18999250
-2.92646323,3.69048986,0.01985777,0.44047624,0.07002833,1.32879529,2.02191542,0.02828315,1.20484747
-2.92046023,3.73378387,0.02041472,0.44395814,0.07191669,1.32325155,2.04888070,0.02848673,1.21876769
-2.91445723,3.77219951,0.02095976,0.44690036,0.07378543,1.31666636,2.07270016,0.02870641,1.23151741
-2.90845423,3.80545512,0.02148185,0.44932697,0.07563857,1.30918978,2.09325659,0.02894584,1.24290351
-2.90245123,3.83338742,0.02197092,0.45127818,0.07748084,1.30101084,2.11049596,0.02920831,1.25277539
-2.89644822,3.85594883,0.02241804,0.45280781,0.07931719,1.29234895,2.12442822,0.02949654,1.26102379
-2.89044522,3.87320142,0.02281550,0.45398044,0.08115217,1.28344422,2.13512598,0.02981249,1.26757855
-2.88444222,3.88530725,0.02315699,0.45486815,0.08298942,1.27454713,2.14272079,0.03015718,1.27240533
-2.87843922,3.89251519,0.02343753,0.45554696,0.08483094,1.26590762,2.14739696,0.03053054,1.27550140
-2.87243622,3.89514454,0.02365357,0.45609318,0.08667657,1.25776424,2.14938292,0.03093134,1.27689060
-2.86643322,3.89356599,0.02380292,0.45657961,0.08852339,1.25033345,2.14894048,0.03135706,1.27661783
-2.86043022,3.88818076,0.02388469,0.45707199,0.09036528,1.24379978,2.14635255,0.03180385,1.27474314
-2.85442721,3.87939912,0.02389920,0.45762560,0.09219254,1.23830714,2.14190985,0.03226658,1.27133584
-2.84842421,3.86761932,0.02384789,0.45828237,0.09399175,1.23395182,2.13589743,0.03273881,1.26646896
-2.84242121,3.85320833,0.02373317,0.45906848,0.09574573,1.23077752,2.12858201,0.03321290,1.26021436
-2.83641821,3.83648567,0.02355835,0.45999277,0.09743378,1.22877284,2.12020082,0.03368013,1.25263881
-2.83041521,3.81771152,0.02332748,0.46104589,0.09903213,1.22787136,2.11095283,0.03413088,1.24380133
-2.82441221,3.79707983,0.02304531,0.46220039,0.10051457,1.22795449,2.10099308,0.03455482,1.23375199
-2.81840920,3.77471727,0.02271716,0.46341171,0.10185336,1.22885706,2.09043047,0.03494121,1.22253224
-2.81240620,3.75068809,0.02234894,0.46462017,0.10302025,1.23037540,2.07932930,0.03527917,1.21017677
-2.80640320,3.72500469,0.02194704,0.46575369,0.10398766,1.23227765,2.06771460,0.03555807,1.19671691
-2.80040020,3.69764337,0.02151839,0.46673139,0.10472995,1.23431570,2.05558069,0.03576782,1.18218517
-2.79439720,3.66856406,0.02107043,0.46746770,0.10522472,1.23623824,2.04290270,0.03589930,1.16662064
-2.78839420,3.63773289,0.02061112,0.46787684,0.10545400,1.23780422,2.02964999,0.03594471,1.15007503
-2.78239120,3.60514580,0.02014893,0.46787752,0.10540539,1.23879586,2.01580060,0.03589790,1.13261858
-2.77638819,3.57085150,0.01969287,0.46739755,0.10507297,1.23903069,2.00135568,0.03575469,1.11434558
-2.77038519,3.53497208,0.01925239,0.46637802,0.10445797,1.23837164,1.98635266,0.03551312,1.09537895
-2.76438219,3.49771945,0.01883736,0.46477705,0.10356919,1.23673482,1.97087630,0.03517367,1.07587340
-2.75837919,3.45940634,0.01845793,0.46257264,0.10242299,1.23409432,1.95506646,0.03473928,1.05601681
-2.75237619,3.42045061,0.01812435,0.45976461,0.10104308,1.23048380,1.93912207,0.03421544,1.03602962
-2.74637319,3.38137221,0.01784681,0.45637547,0.09945984,1.22599476,1.92330070,0.03361004,1.01616197
-2.74037019,3.34278260,0.01763511,0.45245006,0.09770942,1.22077142,1.90791352,0.03293325,0.99668867
-2.73436718,3.30536675,0.01749843,0.44805412,0.09583245,1.21500251,1.89331579,0.03219716,0.97790207
-2.72836418,3.26985856,0.01744495,0.44327171,0.09387265,1.20891049,1.87989335,0.03141548,0.96010312
-2.72236118,3.23701081,0.01748154,0.43820159,0.09187516,1.20273855,1.86804557,0.03060307,0.94359090
-2.71635818,3.20756109,0.01761337,0.43295286,0.08988485,1.19673623,1.85816585,0.02977549,0.92865127
-2.71035518,3.18219556,0.01784361,0.42763991,0.08794459,1.19114437,1.85062061,0.02894842,0.91554500
-2.70435218,3.16151246,0.01817311,0.42237707,0.08609362,1.18618024,1.84572803,0.02813719,0.90449613
-2.69834917,3.14598743,0.01860014,0.41727306,0.08436599,1.18202345,1.84373759,0.02735623,0.89568104
-2.69234617,3.13594243,0.01912023,0.41242574,0.08278932,1.17880364,1.84481182,0.02661858,0.88921893
-2.68634317,3.13152020,0.01972607,0.40791717,0.08138376,1.17659037,1.84901107,0.02593548,0.88516405
-2.68034017,3.13266563,0.02040750,0.40380944,0.08016127,1.17538582,1.85628241,0.02531602,0.88350033
-2.67433717,3.13911524,0.02115160,0.40014138,0.07912531,1.17512077,1.86645323,0.02476686,0.88413860
-2.66833417,3.15039561,0.02194297,0.39692629,0.07827077,1.17565386,1.87923013,0.02429208,0.88691663
-2.66233117,3.16583085,0.02276398,0.39415092,0.07758442,1.17677443,1.89420321,0.02389311,0.89160209
-2.65632816,3.18455930,0.02359525,0.39177568,0.07704555,1.17820869,1.91085577,0.02356880,0.89789833
-2.65032516,3.20555867,0.02441610,0.38973610,0.07662701,1.17962898,1.92857902,0.02331551,0.90545284
-2.64432216,3.22767873,0.02520522,0.38794554,0.07629646,1.18066578,1.94669139,0.02312745,0.91386801
-2.63831916,3.24968038,0.02594121,0.38629891,0.07601786,1.18092189,1.96446152,0.02299690,0.92271383
-2.63231616,3.27027928,0.02660331,0.38467746,0.07575309,1.17998824,1.98113416,0.02291468,0.93154191
-2.62631316,3.28819251,0.02717202,0.38295420,0.07546359,1.17746059,1.99595777,0.02287056,0.93990044
-2.62031016,3.30218622,0.02762973,0.38099983,0.07511210,1.17295642,2.00821285,0.02285372,0.94734936
-2.61430715,3.31112232,0.02796132,0.37868897,0.07466422,1.16613143,2.01723976,0.02285324,0.95347509
-2.60830415,3.31400244,0.02815462,0.37590627,0.07408991,1.15669470,2.02246493,0.02285858,0.95790444
-2.60230115,3.31000727,0.02820083,0.37255223,0.07336479,1.14442223,2.02342445,0.02285997,0.96031700
-2.59629815,3.29852994,0.02809482,0.36854847,0.07247112,1.12916796,2.01978410,0.02284887,0.96045561
-2.59029515,3.27920194,0.02783523,0.36384209,0.07139862,1.11087211,2.01135506,0.02281824,0.95813459
-2.58429215,3.25191083,0.02742455,0.35840917,0.07014487,1.08956631,1.99810470,0.02276283,0.95324541
-2.57828914,3.21680908,0.02686900,0.35225693,0.06871546,1.06537547,1.98016208,0.02267936,0.94575968
-2.57228614,3.17431382,0.02617830,0.34542479,0.06712376,1.03851628,1.95781805,0.02256660,0.93572947
-2.56628314,3.12509766,0.02536536,0.33798399,0.06539047,1.00929244,1.93151989,0.02242538,0.92328499
-2.56028014,3.07007109,0.02444581,0.33003602,0.06354284,0.97808677,1.90186088,0.02225855,0.90862980
-2.55427714,3.01035730,0.02343760,0.32170980,0.06161361,0.94535080,1.86956513,0.02207077,0.89203396
-2.54827414,2.94726048,0.02236036,0.31315784,0.05963985,0.91159191,1.83546837,0.02186837,0.87382527
-2.54227114,2.88222892,0.02123492,0.30455146,0.05766161,0.87735894,1.80049539,0.02165900,0.85437918
-2.53626813,2.81681440,0.02008274,0.29607534,0.05572047,0.84322657,1.76563498,0.02145137,0.83410765
-2.53026513,2.75262932,0.01892534,0.28792172,0.05385811,0.80977924,1.73191330,0.02125486,0.81344757
-2.52426213,2.69130318,0.01778385,0.28028432,0.05211492,0.77759522,1.70036660,0.02107915,0.79284893
-2.51825913,2.63443989,0.01667854,0.27335236,0.05052863,0.74723126,1.67201413,0.02093389,0.77276340
-2.51225613,2.58357723,0.01562849,0.26730495,0.04913319,0.71920853,1.64783218,0.02082827,0.75363345
-2.50625313,2.54014970,0.01465124,0.26230590,0.04795771,0.69400021,1.62872996,0.02077072,0.73588236
-2.50025013,2.50545570,0.01376258,0.25849931,0.04702570,0.67202098,1.61552804,0.02076860,0.71990549
-2.49424712,2.48062987,0.01297642,0.25600594,0.04635451,0.65361883,1.60893979,0.02082793,0.70606264
-2.48824412,2.46662104,0.01230464,0.25492054,0.04595497,0.63906919,1.60955630,0.02095318,0.69467198
-2.48224112,2.46417611,0.01175708,0.25531006,0.04583136,0.62857143,1.61783500,0.02114710,0.68600522
-2.47623812,2.47382975,0.01134150,0.25721288,0.04598153,0.62224766,1.63409203,0.02141067,0.68028419
-2.47023512,2.49589986,0.01106364,0.26063892,0.04639728,0.62014369,1.65849845,0.02174303,0.67767877
-2.46423212,2.53048842,0.01092727,0.26557055,0.04706491,0.62223189,1.69107990,0.02214153,0.67830579
-2.45822911,2.57748693,0.01093420,0.27196419,0.04796589,0.62841564,1.73171968,0.02260186,0.68222914
-2.45222611,2.63658620,0.01108434,0.27975250,0.04907776,0.63853514,1.78016471,0.02311814,0.68946063
-2.44622311,2.70728935,0.01137580,0.28884700,0.05037498,0.65237414,1.83603404,0.02368315,0.69996157
-2.44022011,2.78892757,0.01180484,0.29914092,0.05182988,0.66966738,1.89882939,0.02428857,0.71364491
-2.43421711,2.88067788,0.01236597,0.31051230,0.05341367,0.69010833,1.96794732,0.02492523,0.73037787
-2.42821411,2.98158199,0.01305193,0.32282704,0.05509727,0.71335709,2.04269253,0.02558342,0.74998480
-2.42221111,3.09056604,0.01385372,0.33594191,0.05685224,0.73904809,2.12229184,0.02625314,0.77225040
-2.41620810,3.20646040,0.01476064,0.34970742,0.05865150,0.76679751,2.20590865,0.02692440,0.79692311
-2.41020510,3.32801939,0.01576029,0.36397049,0.06046996,0.79621025,2.29265733,0.02758750,0.82371865
-2.40420210,3.45394055,0.01683868,0.37857696,0.06228506,0.82688635,2.38161758,0.02823324,0.85232383
-2.39819910,3.58288327,0.01798034,0.39337372,0.06407713,0.85842686,2.47184842,0.02885315,0.88240046
-2.39219610,3.71348688,0.01916840,0.40821079,0.06582956,0.89043903,2.56240178,0.02943964,0.91358960
-2.38619310,3.84438803,0.02038484,0.42294303,0.06752892,0.92254103,2.65233565,0.02998611,0.94551598
-2.38019010,3.97423741,0.02161072,0.43743178,0.06916488,0.95436597,2.74072675,0.03048702,0.97779268
-2.37418709,4.10171600,0.02282647,0.45154619,0.07072999,0.98556545,2.82668271,0.03093789,1.01002608
-2.36818409,4.22555072,0.02401223,0.46516455,0.07221941,1.01581259,2.90935377,0.03133531,1.04182110
-2.36218109,4.34452955,0.02514824,0.47817535,0.07363054,1.04480457,2.98794404,0.03167680,1.07278651
-2.35617809,4.45751617,0.02621526,0.49047824,0.07496253,1.07226474,3.06172214,0.03196079,1.10254044
-2.35017509,4.56346382,0.02719498,0.50198489,0.07621586,1.09794429,3.13003120,0.03218642,1.13071595
-2.34417209,4.66142846,0.02807047,0.51261969,0.07739186,1.12162365,3.19229821,0.03235343,1.15696637
-2.33816908,4.75058095,0.02882660,0.52232025,0.07849223,1.14311337,3.24804235,0.03246203,1.18097067
-2.33216608,4.83021803,0.02945037,0.53103788,0.07951873,1.16225488,3.29688227,0.03251269,1.20243830
-2.32616308,4.89977199,0.02993131,0.53873777,0.08047277,1.17892086,3.33854212,0.03250611,1.22111380
-2.32016008,4.95881860,0.03026165,0.54539913,0.08135528,1.19301551,3.37285609,0.03244304,1.23678079
-2.31415708,5.00708345,0.03043659,0.55101516,0.08216655,1.20447457,3.39977125,0.03232424,1.24926545
-2.30815408,5.04444616,0.03045432,0.55559285,0.08290628,1.21326539,3.41934861,0.03215047,1.25843932
-2.30215108,5.07094256,0.03031604,0.55915275,0.08357370,1.21938689,3.43176219,0.03192246,1.26422145
-2.29614807,5.08676464,0.03002591,0.56172861,0.08416780,1.22286950,3.43729606,0.03164095,1.26657991
-2.29014507,5.09225813,0.02959082,0.56336687,0.08468767,1.22377526,3.43633919,0.03130681,1.26553256
-2.28414207,5.08791776,0.02902015,0.56412622,0.08513296,1.22219782,3.42937824,0.03092107,1.26114717
-2.27813907,5.07437993,0.02832549,0.56407698,0.08550424,1.21826245,3.41698818,0.03048511,1.25354092
-2.27213607,5.05241289,0.02752020,0.56330038,0.08580356,1.21212598,3.39982089,0.03000077,1.24287913
-2.26613307,5.02290426,0.02661911,0.56188779,0.08603481,1.20397644,3.37859182,0.02947046,1.22937338
-2.26013007,4.98684594,0.02563802,0.55993971,0.08620411,1.19403235,3.35406488,0.02889729,1.21327886
-2.25412706,4.94531628,0.02459333,0.55756461,0.08632009,1.18254141,3.32703580,0.02828519,1.19489100
-2.24812406,4.89945971,0.02350164,0.55487742,0.08639403,1.16977844,3.29831418,0.02763895,1.17454128
-2.24212106,4.85046387,0.02237940,0.55199782,0.08643978,1.15604243,3.26870466,0.02696426,1.15259220
-2.23611806,4.79953455,0.02124256,0.54904804,0.08647365,1.14165242,3.23898759,0.02626766,1.12943134
-2.23011506,4.74786897,0.02010633,0.54615043,0.08651397,1.12694234,3.20989965,0.02555650,1.10546468
-2.22411206,4.69662777,0.01898492,0.54342461,0.08658061,1.11225460,3.18211509,0.02483881,1.08110897
-2.21810905,4.64690669,0.01789142,0.54098435,0.08669427,1.09793257,3.15622821,0.02412315,1.05678347
-2.21210605,4.59970877,0.01683763,0.53893421,0.08687577,1.08431219,3.13273756,0.02341840,1.03290116
-2.20610305,4.55591809,0.01583402,0.53736615,0.08714509,1.07171277,3.11203287,0.02273351,1.00985950
-2.20010005,4.51627629,0.01488971,0.53635612,0.08752062,1.06042759,3.09438505,0.02207731,0.98803130
-2.19409705,4.48136281,0.01401244,0.53596099,0.08801826,1.05071444,3.07994001,0.02145822,0.96775570
-2.18809405,4.45158015,0.01320862,0.53621586,0.08865071,1.04278677,3.06871665,0.02088403,0.94932990
-2.18209105,4.42714488,0.01248341,0.53713193,0.08942687,1.03680584,3.06060943,0.02036167,0.93300179
-2.17608804,4.40808518,0.01184072,0.53869525,0.09035142,1.03287429,3.05539543,0.01989707,0.91896392
-2.17008504,4.39424518,0.01128335,0.54086636,0.09142462,1.03103167,3.05274593,0.01949498,0.90734913
-2.16408204,4.38529623,0.01081303,0.54358087,0.09264235,1.03125208,3.05224193,0.01915891,0.89822800
-2.15807904,4.38075458,0.01043049,0.54675116,0.09399636,1.03344435,3.05339308,0.01889109,0.89160840
-2.15207604,4.38000485,0.01013554,0.55026907,0.09547475,1.03745463,3.05565919,0.01869251,0.88743702
-2.14607304,4.38232796,0.00992713,0.55400952,0.09706262,1.04307151,3.05847306,0.01856301,0.88560300
-2.14007004,4.38693231,0.00980340,0.55783487,0.09874292,1.05003336,3.06126378,0.01850135,0.88594335
-2.13406703,4.39298641,0.00976175,0.56159987,0.10049731,1.05803765,3.06347905,0.01850544,0.88825004
-2.12806403,4.39965135,0.00979885,0.56515697,0.10230709,1.06675166,3.06460543,0.01857249,0.89227829
-2.12206103,4.40611130,0.00991069,0.56836158,0.10415408,1.07582431,3.06418559,0.01869918,0.89775568
-2.11605803,4.41160067,0.01009260,0.57107722,0.10602143,1.08489824,3.06183150,0.01888193,0.90439170
-2.11005503,4.41542644,0.01033934,0.57318015,0.10789423,1.09362183,3.05723316,0.01911704,0.91188731
-2.10405203,4.41698485,0.01064503,0.57456327,0.10975995,1.10166039,3.05016251,0.01940084,0.91994389
-2.09804902,4.41577203,0.01100329,0.57513918,0.11160867,1.10870625,3.04047257,0.01972987,0.92827161
-2.09204602,4.41138830,0.01140721,0.57484217,0.11343304,1.11448717,3.02809216,0.02010095,0.93659647
-2.08604302,4.40353675,0.01184945,0.57362929,0.11522806,1.11877291,3.01301697,0.02051127,0.94466629
-2.08004002,4.39201684,0.01232230,0.57148017,0.11699057,1.12137985,2.99529784,0.02095839,0.95225517
-2.07403702,4.37671408,0.01281772,0.56839607,0.11871872,1.12217354,2.97502733,0.02144023,0.95916667
-2.06803402,4.35758739,0.01332752,0.56439799,0.12041118,1.12106939,2.95232579,0.02195512,0.96523576
-2.06203102,4.33465537,0.01384338,0.55952414,0.12206638,1.11803163,2.92732825,0.02250166,0.97032956
-2.05602801,4.30798313,0.01435709,0.55382703,0.12368180,1.11307098,2.90017293,0.02307874,0.97434737
-2.05002501,4.27767093,0.01486061,0.54737030,0.12525324,1.10624110,2.87099265,0.02368550,0.97721996
-2.04402201,4.24384575,0.01534627,0.54022555,0.12677436,1.09763454,2.83990945,0.02432127,0.97890848
-2.03801901,4.20665644,0.01580695,0.53246939,0.12823632,1.08737810,2.80703311,0.02498560,0.97940323
-2.03201601,4.16627288,0.01623624,0.52418084,0.12962769,1.07562833,2.77246324,0.02567826,0.97872239
-2.02601301,4.12288894,0.01662860,0.51543925,0.13093459,1.06256698,2.73629502,0.02639928,0.97691086
-2.02001001,4.07672879,0.01697951,0.50632269,0.13214111,1.04839687,2.69862762,0.02714903,0.97403918
-2.01400700,4.02805570,0.01728563,0.49690699,0.13322993,1.03333810,2.65957477,0.02792830,0.97020261
-2.00800400,3.97718205,0.01754487,0.48726526,0.13418309,1.01762455,2.61927610,0.02873838,0.96552012
-2.00200100,3.92447934,0.01775647,0.47746789,0.13498303,1.00150065,2.57790846,0.02958114,0.96013328
-1.99599800,3.87038669,0.01792102,0.46758285,0.13561356,0.98521834,2.53569575,0.03045907,0.95420482
-1.98999500,3.81541649,0.01804046,0.45767625,0.13606090,0.96903394,2.49291638,0.03137532,0.94791664
-1.98399200,3.76015605,0.01811795,0.44781290,0.13631471,0.95320477,2.44990741,0.03233367,0.94146713
-1.97798899,3.70526431,0.01815783,0.43805682,0.13636889,0.93798556,2.40706469,0.03333840,0.93506773
-1.97198599,3.65146310,0.01816539,0.42847156,0.13622226,0.92362431,2.36483859,0.03439417,0.92893853
-1.96598299,3.59952279,0.01814670,0.41912015,0.13587893,0.91035769,2.32372533,0.03550574,0.92330300
-1.95997999,3.55024268,0.01810837,0.41006469,0.13534848,0.89840603,2.28425424,0.03667766,0.91838188
-1.95397699,3.50442680,0.01805730,0.40136560,0.13464574,0.88796796,2.24697131,0.03791391,0.91438641
-1.94797399,3.46285637,0.01800039,0.39308034,0.13379037,0.87921483,2.21242019,0.03921745,0.91151110
-1.94197099,3.42626012,0.01794434,0.38526190,0.13280613,0.87228531,2.18112152,0.04058976,0.90992637
-1.93596798,3.39528439,0.01789535,0.37795696,0.13171987,0.86728026,2.15355182,0.04203038,0.90977134
-1.92996498,3.37046451,0.01785893,0.37120392,0.13056045,0.86425834,2.13012336,0.04353645,0.91114726
-1.92396198,3.35219938,0.01783973,0.36503088,0.12935743,0.86323261,2.11116610,0.04510233,0.91411179
-1.91795898,3.34073078,0.01784142,0.35945382,0.12813979,0.86416839,2.09691297,0.04671927,0.91867466
-1.91195598,3.33612888,0.01786662,0.35447496,0.12693468,0.86698265,2.08748939,0.04837526,0.92479486
-1.90595298,3.33828500,0.01791687,0.35008157,0.12576621,0.87154513,2.08290782,0.05005490,0.93237972
-1.89994997,3.34691238,0.01799270,0.34624532,0.12465456,0.87768128,2.08306779,0.05173958,0.94128600
-1.89394697,3.36155510,0.01809372,0.34292225,0.12361512,0.88517692,2.08776153,0.05340768,0.95132306
-1.88794397,3.38160522,0.01821881,0.34005332,0.12265812,0.89378473,2.09668497,0.05503504,0.96225800
-1.88194097,3.40632728,0.01836625,0.33756583,0.12178839,0.90323209,2.10945385,0.05659558,0.97382281
-1.87593797,3.43488932,0.01853400,0.33537532,0.12100552,0.91323026,2.12562384,0.05806200,0.98572302
-1.86993497,3.46639884,0.01871992,0.33338828,0.12030429,0.92348428,2.14471398,0.05940667,0.99764779
-1.86393197,3.49994227,0.01892201,0.33150522,0.11967533,0.93370336,2.16623215,0.06060257,1.00928073
-1.85792896,3.53462577,0.01913863,0.32962431,0.11910607,0.94361108,2.18970119,0.06162428,1.02031128
-1.85192596,3.56961565,0.01936872,0.32764508,0.11858174,0.95295516,2.21468445,0.06244895,1.03044585
-1.84592296,3.60417624,0.01961193,0.32547238,0.11808657,0.96151608,2.24080942,0.06305724,1.03941845
-1.83991996,3.63770331,0.01986876,0.32302013,0.11760492,0.96911428,2.26778811,0.06343413,1.04700010
-1.83391696,3.66975146,0.02014059,0.32021480,0.11712236,0.97561555,2.29543315,0.06356958,1.05300677
-1.82791396,3.70005392,0.02042968,0.31699850,0.11662665,0.98093428,2.32366876,0.06345907,1.05730535
-1.82191096,3.72853375,0.02073907,0.31333142,0.11610849,0.98503445,2.35253574,0.06310384,1.05981735
-1.81590795,3.75530571,0.02107248,0.30919358,0.11556210,0.98792832,2.38219039,0.06251097,1.06052025
-1.80990495,3.78066871,0.02143406,0.30458574,0.11498543,0.98967282,2.41289695,0.06169321,1.05944638
-1.80390195,3.80508896,0.02182817,0.29952955,0.11438024,0.99036389,2.44501412,0.06066853,1.05667944
-1.79789895,3.82917465,0.02225912,0.29406675,0.11375179,0.99012912,2.47897588,0.05945958,1.05234879
-1.79189595,3.85364316,0.02273083,0.28825765,0.11310838,0.98911893,2.51526767,0.05809282,1.04662192
-1.78589295,3.87928255,0.02324655,0.28217878,0.11246065,0.98749693,2.55439887,0.05659766,1.03969548
-1.77988994,3.90690901,0.02380852,0.27592002,0.11182082,0.98542995,2.59687281,0.05500540,1.03178525
-1.77388694,3.93732244,0.02441776,0.26958123,0.11120179,0.98307822,2.64315590,0.05334814,1.02311576
-1.76788394,3.97126232,0.02507380,0.26326851,0.11061625,0.98058625,2.69364717,0.05165774,1.01391001
-1.76188094,4.00936619,0.02577452,0.25709045,0.11007597,0.97807499,2.74865000,0.04996482,1.00437981
-1.75587794,4.05213271,0.02651604,0.25115429,0.10959108,0.97563557,2.80834732,0.04829781,0.99471731
-1.74987494,4.09989146,0.02729269,0.24556239,0.10916962,0.97332502,2.87278173,0.04668220,0.98508809
-1.74387194,4.15278082,0.02809705,0.24040905,0.10881732,0.97116413,2.94184165,0.04513993,0.97562618
-1.73786893,4.21073537,0.02892009,0.23577774,0.10853757,0.96913757,3.01525448,0.04368896,0.96643110
-1.73186593,4.27348342,0.02975135,0.23173904,0.10833167,0.96719619,3.09258717,0.04234307,0.95756722
-1.72586293,4.34055488,0.03057922,0.22834910,0.10819932,0.96526132,3.17325458,0.04111179,0.94906512
-1.71985993,4.41129921,0.03139127,0.22564884,0.10813922,0.96323088,3.25653534,0.04000062,0.94092504
-1.71385693,4.48491251,0.03217459,0.22366375,0.10814988,0.96098668,3.34159473,0.03901127,0.93312189
-1.70785393,4.56047245,0.03291626,0.22240435,0.10823046,0.95840274,3.42751348,0.03814218,0.92561161
-1.70185093,4.63697926,0.03360369,0.22186711,0.10838164,0.95535394,3.51332150,0.03738900,0.91833837
-1.69584792,4.71340059,0.03422507,0.22203585,0.10860637,0.95172451,3.59803472,0.03674526,0.91124202
-1.68984492,4.78871808,0.03476975,0.22288346,0.10891056,0.94741594,3.68069342,0.03620298,0.90426551
-1.68384192,4.86197297,0.03522859,0.22437377,0.10930351,0.94235384,3.76040025,0.03575328,0.89736152
-1.67783892,4.93230870,0.03559427,0.22646358,0.10979812,0.93649329,3.83635592,0.03538701,0.89049813
-1.67183592,4.99900803,0.03586150,0.22910461,0.11041085,0.92982253,3.90789104,0.03509518,0.88366298
-1.66583292,5.06152301,0.03602717,0.23224536,0.11116142,0.92236480,3.97449218,0.03486944,0.87686587
-1.65982991,5.11949616,0.03609046,0.23583277,0.11207213,0.91417817,4.03582132,0.03470237,0.87013945
-1.65382691,5.17277217,0.03605283,0.23981361,0.11316713,0.90535357,4.09172732,0.03458767,0.86353813
-1.64782391,5.22139939,0.03591786,0.24413563,0.11447132,0.89601106,4.14224925,0.03452021,0.85713539
-1.64182091,5.26562162,0.03569118,0.24874842,0.11600920,0.88629470,4.18761134,0.03449608,0.85101942
-1.63581791,5.30586064,0.03538018,0.25360397,0.11780367,0.87636632,4.22821003,0.03451241,0.84528780
-1.62981491,5.34269094,0.03499371,0.25865701,0.11987479,0.86639858,4.26459384,0.03456726,0.84004126
-1.62381191,5.37680812,0.03454181,0.26386520,0.12223865,0.85656773,4.29743745,0.03465932,0.83537716
-1.61780890,5.40899309,0.03403529,0.26918915,0.12490638,0.84704650,4.32751113,0.03478774,0.83138311
-1.61180590,5.44007399,0.03348538,0.27459237,0.12788339,0.83799750,4.35564752,0.03495182,0.82813111
-1.60580290,5.47088808,0.03290341,0.28004123,0.13116882,0.82956753,4.38270729,0.03515081,0.82567261
-1.59979990,5.50224559,0.03230043,0.28550492,0.13475531,0.82188294,4.40954534,0.03538373,0.82403495
-1.59379690,5.53489730,0.03168695,0.29095552,0.13862904,0.81504639,4.43697933,0.03564920,0.82321917
-1.58779390,5.56950719,0.03107267,0.29636809,0.14276996,0.80913498,4.46576151,0.03594533,0.82319953
-1.58179090,5.60663114,0.03046627,0.30172093,0.14715239,0.80419981,4.49655510,0.03626976,0.82392467
-1.57578789,5.64670214,0.02987531,0.30699584,0.15174570,0.80026690,4.52991576,0.03661962,0.82532026
