energy_ev,total_up,C_s_up,C_p_up,Hg_p_up,Hg_d_up,Na_s_up,Se_s_up,Se_p_up
-3.22661331,1.93946341,0.05949785,0.21827334,0.80035522,0.20449136,0.11061580,0.02084727,0.96963270
-3.22061031,1.93880568,0.05949608,0.22063983,0.81051409,0.20425842,0.11154776,0.02063984,0.96951872
-3.21460730,1.92804915,0.05926431,0.22212786,0.81662491,0.20294751,0.11182107,0.02030582,0.96413061
-3.20860430,1.90724403,0.05879050,0.22265527,0.81846513,0.20057156,0.11142945,0.01985184,0.95353582
-3.20260130,1.87666029,0.05806845,0.22215802,0.81590637,0.19716661,0.11037932,0.01928705,0.93792104
-3.19659830,1.83678541,0.05709843,0.22059307,0.80891992,0.19279149,0.10868978,0.01862287,0.91758924
-3.19059530,1.78831574,0.05588753,0.21794059,0.79757933,0.18752695,0.10639213,0.01787276,0.89295345
-3.18459230,1.73214165,0.05444978,0.21420546,0.78205994,0.18147397,0.10352923,0.01705186,0.86452737
-3.17858929,1.66932706,0.05280598,0.20941798,0.76263512,0.17475154,0.10015438,0.01617662,0.83291326
-3.17258629,1.60108410,0.05098321,0.20363362,0.73966962,0.16749383,0.09633014,0.01526450,0.79878753
-3.16658329,1.52874379,0.04901424,0.19693197,0.71360987,0.15984698,0.09212683,0.01433354,0.76288449
-3.16058029,1.45372391,0.04693659,0.18941479,0.68497193,0.15196558,0.08762102,0.01340209,0.72597896
-3.15457729,1.37749490,0.04479154,0.18120334,0.65432731,0.14400889,0.08289386,0.01248849,0.68886807
-3.14857429,1.30154530,0.04262289,0.17243506,0.62228733,0.13613702,0.07802954,0.01161085,0.65235305
-3.14257129,1.22734737,0.04047579,0.16325985,0.58948652,0.12850722,0.07311375,0.01078685,0.61722126
-3.13656828,1.15632433,0.03839540,0.15383599,0.55656577,0.12127015,0.06823232,0.01003368,0.58422923
-3.13056528,1.08981966,0.03642563,0.14432600,0.52415570,0.11456658,0.06347007,0.00936799,0.55408674
-3.12456228,1.02906955,0.03460795,0.13489259,0.49286097,0.10852424,0.05890980,0.00880590,0.52744260
-3.11855928,0.97517884,0.03298023,0.12569488,0.46324582,0.10325516,0.05463164,0.00836310,0.50487216
-3.11255628,0.92910105,0.03157572,0.11688491,0.43582154,0.09885336,0.05071258,0.00805504,0.48686683
-3.10655328,0.89162257,0.03042221,0.10860483,0.41103587,0.09539302,0.04722625,0.00789702,0.47382568
-3.10055028,0.86335141,0.02954129,0.10098450,0.38926488,0.09292718,0.04424293,0.00790449,0.46604929
-3.09454727,0.84471027,0.02894788,0.09413986,0.37080716,0.09148680,0.04182969,0.00809316,0.46373573
-3.08854427,0.83593406,0.02864980,0.08817178,0.35588059,0.09108051,0.04005070,0.00847922,0.46697879
-3.08254127,0.83707150,0.02864769,0.08316565,0.34462145,0.09169468,0.03896750,0.00907946,0.47576837
-3.07653827,0.84799077,0.02893499,0.07919132,0.33708581,0.09329405,0.03863928,0.00991133,0.48999294
-3.07053527,0.86838862,0.02949819,0.07630358,0.33325300,0.09582288,0.03912308,0.01099290,0.50944401
-3.06453227,0.89780288,0.03031723,0.07454290,0.33303079,0.09920646,0.04047368,0.01234273,0.53382249
-3.05852926,0.93562758,0.03136603,0.07393634,0.33626209,0.10335310,0.04274333,0.01397958,0.56274671
-3.05252626,0.98113053,0.03261321,0.07449857,0.34273281,0.10815650,0.04598112,0.01592203,0.59576188
-3.04652326,1.03347255,0.03402295,0.07623275,0.35218045,0.11349842,0.05023193,0.01818790,0.63235094
-3.04052026,1.09172793,0.03555594,0.07913136,0.36430318,0.11925162,0.05553507,0.02079352,0.67194615
-3.03451726,1.15490547,0.03717041,0.08317671,0.37876897,0.12528304,0.06192244,0.02375294,0.71394144
-3.02851426,1.22196938,0.03882320,0.08834116,0.39522459,0.13145702,0.06941641,0.02707692,0.75770488
-3.02251126,1.29185961,0.04047091,0.09458710,0.41330405,0.13763853,0.07802734,0.03077186,0.80259114
-3.01650825,1.36351092,0.04207101,0.10186658,0.43263631,0.14369639,0.08775098,0.03483873,0.84795333
-3.01050525,1.43587020,0.04358286,0.11012068,0.45285221,0.14950620,0.09856572,0.03927191,0.89315408
-3.00450225,1.50791172,0.04496874,0.11927878,0.47359021,0.15495305,0.11043000,0.04405813,0.93757541
-2.99849925,1.57865005,0.04619468,0.12925770,0.49450122,0.15993383,0.12327993,0.04917552,0.98062730
-2.99249625,1.64715043,0.04723126,0.13996097,0.51525230,0.16435914,0.13702736,0.05459280,1.02175472
-2.98649325,1.71253692,0.04805416,0.15127829,0.53552950,0.16815466,0.15155862,0.06026881,1.06044318
-2.98049025,1.77399832,0.04864458,0.16308542,0.55503976,0.17126205,0.16673399,0.06615220,1.09622274
-2.97448724,1.83079238,0.04898951,0.17524451,0.57351244,0.17363937,0.18238820,0.07218166,1.12867082
-2.96848424,1.88224883,0.04908175,0.18760523,0.59070025,0.17526092,0.19833196,0.07828640,1.15741398
-2.96248124,1.92777176,0.04891982,0.20000648,0.60638035,0.17611675,0.21435470,0.08438715,1.18212886
-2.95647824,1.96684203,0.04850771,0.21227913,0.62035538,0.17621179,0.23022839,0.09039757,1.20254298
-2.95047524,1.99902025,0.04785446,0.22424945,0.63245506,0.17556462,0.24571255,0.09622609,1.21843534
-2.94447224,2.02395079,0.04697366,0.23574346,0.64253829,0.17420622,0.26056030,0.10177810,1.22963742
-2.93846923,2.04136731,0.04588286,0.24659199,0.65049595,0.17217847,0.27452514,0.10695848,1.23603474
-2.93246623,2.05109971,0.04460292,0.25663630,0.65625443,0.16953272,0.28736841,0.11167434,1.23756907
-2.92646323,2.05308261,0.04315735,0.26573413,0.65977989,0.16632849,0.29886709,0.11583789,1.23424139
-2.92046023,2.04736498,0.04157167,0.27376590,0.66108293,0.16263220,0.30882145,0.11936928,1.22611545
-2.91445723,2.03412024,0.03987273,0.28064072,0.66022366,0.15851612,0.31706251,0.12219937,1.21332172
-2.90845423,2.01365629,0.03808815,0.28630209,0.65731660,0.15405750,0.32345860,0.12427217,1.19606140
-2.90245123,1.98642434,0.03624577,0.29073274,0.65253530,0.14933786,0.32792106,0.12554698,1.17460998
-2.89644822,1.95302569,0.03437317,0.29395859,0.64611593,0.14444238,0.33040837,0.12600003,1.14931996
-2.89044522,1.91421534,0.03249725,0.29605127,0.63835975,0.13945943,0.33092889,0.12562550,1.12062216
-2.88444222,1.87090151,0.03064390,0.29712925,0.62963380,0.13448001,0.32954171,0.12443602,1.08902510
-2.87843922,1.82414019,0.02883765,0.29735723,0.62036944,0.12959727,0.32635560,0.12246240,1.05511215
-2.87243622,1.77512414,0.02710146,0.29694374,0.61105862,0.12490577,0.32152623,0.11975285,1.01953593
-2.86643322,1.72516595,0.02545650,0.29613696,0.60224747,0.12050064,0.31525140,0.11637139,0.98301001
-2.86043022,1.67567504,0.02392190,0.29521872,0.59452720,0.11647645,0.30776484,0.11239595,0.94629759
-2.85442721,1.62812887,0.02251462,0.29449693,0.58852226,0.11292582,0.29932843,0.10791575,0.91019749
-2.84842421,1.58403888,0.02124927,0.29429648,0.58487606,0.10993780,0.29022351,0.10302854,0.87552762
-2.84242121,1.54491212,0.02013795,0.29494902,0.58423426,0.10759594,0.28074136,0.09783748,0.84310626
-2.83641821,1.51220946,0.01919006,0.29678185,0.58722632,0.10597615,0.27117335,0.09244796,0.81373188
-2.83041521,1.48730200,0.01841220,0.30010633,0.59444560,0.10514440,0.26180120,0.08696447,0.78816197
-2.82441221,1.47142698,0.01780803,0.30520620,0.60642867,0.10515443,0.25288765,0.08148759,0.76709158
-2.81840920,1.46564488,0.01737816,0.31232618,0.62363457,0.10604533,0.24466793,0.07611128,0.75113250
-2.81240620,1.47079934,0.01712005,0.32166136,0.64642466,0.10783947,0.23734237,0.07092052,0.74079365
-2.80640320,1.48748152,0.01702805,0.33334772,0.67504392,0.11054051,0.23107042,0.06598935,0.73646342
-2.80040020,1.51600038,0.01709336,0.34745415,0.70960437,0.11413192,0.22596626,0.06137948,0.73839485
-2.79439720,1.55636025,0.01730418,0.36397640,0.75007141,0.11857590,0.22209611,0.05713931,0.74669397
-2.78839420,1.60824692,0.01764584,0.38283312,0.79625379,0.12381298,0.21947742,0.05330350,0.76131209
-2.78239120,1.67102297,0.01810106,0.40386438,0.84779779,0.12976219,0.21807975,0.04989306,0.78204221
-2.77638819,1.74373309,0.01865029,0.42683261,0.90418613,0.13632201,0.21782737,0.04691585,0.80852005
-2.77038519,1.82511956,0.01927210,0.45142624,0.96474193,0.14337201,0.21860350,0.04436749,0.84022965
-2.76438219,1.91364776,0.01994365,0.47726588,1.02863801,0.15077523,0.22025576,0.04223263,0.87651366
-2.75837919,2.00754135,0.02064123,0.50391297,1.09491143,0.15838127,0.22260290,0.04048643,0.91658810
-2.75237619,2.10482608,0.02134084,0.53088062,1.16248313,0.16602989,0.22544218,0.03909630,0.95956123
-2.74637319,2.20338117,0.02201882,0.55764647,1.23018235,0.17355522,0.22855744,0.03802371,1.00445617
-2.74037019,2.30099657,0.02265242,0.58366703,1.29677494,0.18079019,0.23172730,0.03722603,1.05023648
-2.73436718,2.39543443,0.02322043,0.60839306,1.36099513,0.18757128,0.23473323,0.03665836,1.09583407
-2.72836418,2.48449241,0.02370377,0.63128553,1.42157935,0.19374316,0.23736726,0.03627530,1.14017848
-2.72236118,2.56606691,0.02408593,0.65183156,1.47730128,0.19916328,0.23943901,0.03603246,1.18222651
-2.71635818,2.63821369,0.02435347,0.66955968,1.52700661,0.20370599,0.24078178,0.03588796,1.22099129
-2.71035518,2.69920359,0.02449629,0.68405390,1.56964644,0.20726623,0.24125745,0.03580351,1.25556956
-2.70435218,2.74757145,0.02450789,0.69496607,1.60430782,0.20976247,0.24076022,0.03574536,1.28516638
-2.69834917,2.78215598,0.02438549,0.70202601,1.63024033,0.21113892,0.23921890,0.03568498,1.30911600
-2.69234617,2.80212934,0.02412998,0.70504899,1.64687754,0.21136676,0.23659781,0.03559941,1.32689841
-2.68634317,2.80701510,0.02374582,0.70394030,1.65385256,0.21044445,0.23289632,0.03547139,1.33815066
-2.68034017,2.79669399,0.02324083,0.69869683,1.65100690,0.20839715,0.22814713,0.03528928,1.34267271
-2.67433717,2.77139741,0.02262584,0.68940546,1.63839238,0.20527515,0.22241332,0.03504664,1.34042746
-2.66833417,2.73168906,0.02191430,0.67623849,1.61626605,0.20115148,0.21578456,0.03474176,1.33153516
-2.66233117,2.67843570,0.02112187,0.65944635,1.58507830,0.19611880,0.20837240,0.03437697,1.31626249
-2.65632816,2.61276859,0.02026589,0.63934785,1.54545484,0.19028577,0.20030522,0.03395785,1.29500681
-2.65032516,2.53603734,0.01936496,0.61631854,1.49817331,0.18377299,0.19172283,0.03349236,1.26827651
-2.64432216,2.44975852,0.01843846,0.59077758,1.44413570,0.17670873,0.18277106,0.03299002,1.23666836
-2.63831916,2.35556129,0.01750618,0.56317389,1.38433769,0.16922466,0.17359665,0.03246109,1.20084299
-2.63231616,2.25513253,0.01658792,0.53397194,1.31983640,0.16145180,0.16434256,0.03191576,1.16149959
-2.62631316,2.15016391,0.01570327,0.50363795,1.25171786,0.15351677,0.15514385,0.03136356,1.11935117
-2.62031016,2.04230289,0.01487141,0.47262690,1.18106550,0.14553855,0.14612444,0.03081285,1.07510128
-2.61430715,1.93310969,0.01411103,0.44137096,1.10893093,0.13762586,0.13739457,0.03027044,1.02942322
-2.60830415,1.82402158,0.01344030,0.41026958,1.03630809,0.12987518,0.12904934,0.02974142,0.98294263
-2.60230115,1.71632545,0.01287696,0.37968152,0.96411144,0.12236953,0.12116790,0.02922913,0.93622389
-2.59629815,1.61113928,0.01243842,0.34991916,0.89315890,0.11517796,0.11381367,0.02873529,0.88976063
-2.59029515,1.50940236,0.01214193,0.32124481,0.82415982,0.10835560,0.10703512,0.02826025,0.84397062
-2.58429215,1.41187385,0.01200475,0.29386935,0.75770796,0.10194442,0.10086723,0.02780336,0.79919461
-2.57828914,1.31913877,0.01204426,0.26795265,0.69427926,0.09597443,0.09533334,0.02736342,0.75569893
-2.57228614,1.23162026,0.01227812,0.24360586,0.63423402,0.09046514,0.09044727,0.02693910,0.71368118
-2.56628314,1.14959657,0.01272420,0.22089504,0.57782292,0.08542737,0.08621550,0.02652944,0.67327830
-2.56028014,1.07322124,0.01340058,0.19984596,0.52519604,0.08086504,0.08263933,0.02613423,0.63457632
-2.55427714,1.00254495,0.01432529,0.18044963,0.47641415,0.07677696,0.07971677,0.02575440,0.59762090
-2.54827414,0.93753733,0.01551594,0.16266820,0.43146147,0.07315842,0.07744412,0.02539220,0.56242793
-2.54227114,0.87810760,0.01698926,0.14644103,0.39025908,0.07000254,0.07581702,0.02505132,0.52899346
-2.53626813,0.82412278,0.01876043,0.13169050,0.35267831,0.06730124,0.07483116,0.02473688,0.49730248
-2.53026513,0.77542274,0.02084230,0.11832744,0.31855341,0.06504597,0.07448235,0.02445526,0.46733594
-2.52426213,0.73183154,0.02324450,0.10625592,0.28769313,0.06322784,0.07476617,0.02421378,0.43907595
-2.51825913,0.69316495,0.02597252,0.09537735,0.25989076,0.06183765,0.07567719,0.02402032,0.41250891
-2.51225613,0.65923421,0.02902668,0.08559382,0.23493256,0.06086537,0.07720781,0.02388278,0.38762671
-2.50625313,0.62984655,0.03240123,0.07681060,0.21260431,0.06029954,0.07934695,0.02380856,0.36442616
-2.50025013,0.60480298,0.03608345,0.06893793,0.19269623,0.06012644,0.08207860,0.02380396,0.34290698
-2.49424712,0.58389421,0.04005296,0.06189211,0.17500628,0.06032920,0.08538045,0.02387362,0.32306875
-2.48824412,0.56689556,0.04428120,0.05559606,0.15934210,0.06088696,0.08922269,0.02402002,0.30490722
-2.48224112,0.55356172,0.04873122,0.04997931,0.14552183,0.06177416,0.09356716,0.02424305,0.28841055
-2.47623812,0.54362218,0.05335775,0.04497773,0.13337413,0.06296000,0.09836692,0.02453973,0.27355570
-2.47023512,0.53677819,0.05810762,0.04053304,0.12273764,0.06440827,0.10356632,0.02490406,0.26030556
-2.46423212,0.53270156,0.06292057,0.03659205,0.11346017,0.06607743,0.10910166,0.02532697,0.24860696
-2.45822911,0.53103601,0.06773041,0.03310609,0.10539782,0.06792108,0.11490239,0.02579660,0.23838990
-2.45222611,0.53140094,0.07246653,0.03003024,0.09841422,0.06988880,0.12089285,0.02629856,0.22956798
-2.44622311,0.53339783,0.07705570,0.02732285,0.09238007,0.07192728,0.12699450,0.02681642,0.22204012
-2.44022011,0.53661887,0.08142414,0.02494506,0.08717294,0.07398176,0.13312850,0.02733242,0.21569354
-2.43421711,0.54065748,0.08549970,0.02286055,0.08267755,0.07599767,0.13921852,0.02782810,0.21040768
-2.42821411,0.54512024,0.08921418,0.02103535,0.07878629,0.07792242,0.14519356,0.02828515,0.20605904
-2.42221111,0.54963941,0.09250553,0.01943785,0.07540011,0.07970719,0.15099077,0.02868623,0.20252650
-2.41620810,0.55388563,0.09531995,0.01803891,0.07242968,0.08130868,0.15655796,0.02901580,0.19969696
-2.41020510,0.55757981,0.09761379,0.01681204,0.06979660,0.08269065,0.16185563,0.02926089,0.19747094
-2.40420210,0.56050387,0.09935501,0.01573365,0.06743481,0.08382535,0.16685856,0.02941179,0.19576794
-2.39819910,0.56250956,0.10052436,0.01478330,0.06529184,0.08469443,0.17155666,0.02946263,0.19453123
-2.39219610,0.56352512,0.10111597,0.01394398,0.06333001,0.08528972,0.17595515,0.02941182,0.19373200
-2.38619310,0.56355942,0.10113752,0.01320236,0.06152745,0.08561343,0.18007405,0.02926239,0.19337262
-2.38019010,0.56270349,0.10060994,0.01254901,0.05987885,0.08567803,0.18394696,0.02902202,0.19348901
-2.37418709,0.56112946,0.09956653,0.01197847,0.05839593,0.08550581,0.18761926,0.02870308,0.19415205
-2.36818409,0.55908717,0.09805179,0.01148943,0.05710768,0.08512803,0.19114581,0.02832240,0.19546804
-2.36218109,0.55689860,0.09611982,0.01108463,0.05606014,0.08458385,0.19458842,0.02790089,0.19757829
-2.35617809,0.55495067,0.09383248,0.01077086,0.05531605,0.08391901,0.19801308,0.02746313,0.20065785
-2.35017509,0.55368662,0.09125746,0.01055878,0.05495405,0.08318450,0.20148724,0.02703669,0.20491350
-2.34417209,0.55359660,0.08846620,0.01046272,0.05506760,0.08243507,0.20507740,0.02665154,0.21058106
-2.33816908,0.55520771,0.08553195,0.01050037,0.05576370,0.08172791,0.20884689,0.02633926,0.21792204
-2.33216608,0.55907387,0.08252799,0.01069242,0.05716118,0.08112131,0.21285424,0.02613224,0.22721976
-2.32616308,0.56576567,0.07952602,0.01106215,0.05938876,0.08067364,0.21715206,0.02606294,0.23877479
-2.32016008,0.57586056,0.07659490,0.01163488,0.06258281,0.08044232,0.22178648,0.02616298,0.25289983
-2.31415708,0.58993305,0.07379967,0.01243741,0.06688471,0.08048318,0.22679711,0.02646243,0.26991389
-2.30815408,0.60854516,0.07120096,0.01349736,0.07243798,0.08084990,0.23221753,0.02698897,0.29013584
-2.30215108,0.63223682,0.06885464,0.01484240,0.07938498,0.08159360,0.23807605,0.02776711,0.31387709
-2.29614807,0.66151607,0.06681181,0.01649945,0.08786332,0.08276260,0.24439677,0.02881751,0.34143362
-2.29014507,0.69684883,0.06511900,0.01849377,0.09800190,0.08440219,0.25120057,0.03015630,0.37307719
-2.28414207,0.73864813,0.06381849,0.02084799,0.10991672,0.08655442,0.25850610,0.03179439,0.40904580
-2.27813907,0.78726271,0.06294869,0.02358110,0.12370643,0.08925780,0.26633038,0.03373699,0.44953374
-2.27213607,0.84296490,0.06254458,0.02670737,0.13944777,0.09254689,0.27468907,0.03598307,0.49468117
-2.26613307,0.90593806,0.06263800,0.03023531,0.15719101,0.09645177,0.28359619,0.03852498,0.54456368
-2.26013007,0.97626372,0.06325779,0.03416663,0.17695551,0.10099727,0.29306329,0.04134819,0.59918220
-2.25412706,1.05390897,0.06442974,0.03849530,0.19872564,0.10620207,0.30309813,0.04443114,0.65845362
-2.24812406,1.13871457,0.06617636,0.04320670,0.22244708,0.11207760,0.31370280,0.04774527,0.72220261
-2.24212106,1.23038446,0.06851631,0.04827694,0.24802404,0.11862690,0.32487153,0.05125520,0.79015520
-2.23611806,1.32847737,0.07146368,0.05367241,0.27531711,0.12584331,0.33658820,0.05491911,0.86193448
-2.23011506,1.43240133,0.07502708,0.05934959,0.30414240,0.13370924,0.34882390,0.05868939,0.93705901
-2.22411206,1.54141172,0.07920851,0.06525515,0.33427181,0.14219509,0.36153451,0.06251334,1.01494417
-2.21810905,1.65461344,0.08400227,0.07132636,0.36543463,0.15125822,0.37465873,0.06633427,1.09490680
-2.21210605,1.77096784,0.08939378,0.07749193,0.39732062,0.16084236,0.38811658,0.07009264,1.17617329
-2.20610305,1.88930447,0.09535857,0.08367309,0.42958447,0.17087727,0.40180859,0.07372741,1.25789104
-2.20010005,2.00833794,0.10186140,0.08978512,0.46185167,0.18127890,0.41561586,0.07717750,1.33914317
-2.19409705,2.12668960,0.10885570,0.09573914,0.49372560,0.19194999,0.42940091,0.08038339,1.41896622
-2.18809405,2.24291367,0.11628329,0.10144413,0.52479580,0.20278120,0.44300952,0.08328862,1.49637027
-2.18209105,2.35552724,0.12407453,0.10680928,0.55464703,0.21365276,0.45627350,0.08584138,1.57036098
-2.17608804,2.46304324,0.13214896,0.11174631,0.58286893,0.22443664,0.46901419,0.08799597,1.63996288
-2.17008504,2.56400542,0.14041632,0.11617193,0.60906603,0.23499914,0.48104670,0.08971403,1.70424303
-2.16408204,2.65702415,0.14877812,0.12001028,0.63286761,0.24520389,0.49218477,0.09096571,1.76233435
-2.15807904,2.74081186,0.15712957,0.12319509,0.65393720,0.25491514,0.50224589,0.09173045,1.81345785
-2.15207604,2.81421692,0.16536199,0.12567178,0.67198142,0.26400125,0.51105665,0.09199761,1.85694290
-2.14607304,2.87625461,0.17336543,0.12739909,0.68675761,0.27233823,0.51845806,0.09176665,1.89224479
-2.14007004,2.92613423,0.18103163,0.12835042,0.69808031,0.27981323,0.52431054,0.09104713,1.91895922
-2.13406703,2.96328115,0.18825698,0.12851470,0.70582602,0.28632786,0.52849856,0.08985831,1.93683290
-2.12806403,2.98735314,0.19494553,0.12789676,0.70993640,0.29180106,0.53093454,0.08822853,1.94577011
-2.12206103,2.99825018,0.20101187,0.12651726,0.71041945,0.29617171,0.53156206,0.08619422,1.94583484
-2.11605803,2.99611733,0.20638365,0.12441209,0.70734889,0.29940044,0.53035806,0.08379885,1.93724857
-2.11005503,2.98134054,0.21100377,0.12163130,0.70086163,0.30147094,0.52733405,0.08109153,1.92038358
-2.10405203,2.95453533,0.21483205,0.11823770,0.69115347,0.30239046,0.52253628,0.07812566,1.89575205
-2.09804902,2.91652871,0.21784625,0.11430502,0.67847307,0.30218948,0.51604474,0.07495737,1.86399134
-2.09204602,2.86833474,0.22004241,0.10991584,0.66311455,0.30092067,0.50797111,0.07164406,1.82584574
-2.08604302,2.81112460,0.22143453,0.10515928,0.64540887,0.29865694,0.49845565,0.06824289,1.78214538
-2.08004002,2.74619200,0.22205348,0.10012864,0.62571423,0.29548890,0.48766315,0.06480943,1.73378287
-2.07403702,2.67491520,0.22194523,0.09491894,0.60440597,0.29152155,0.47577809,0.06139638,1.68168853
-2.06803402,2.59871679,0.22116855,0.08962456,0.58186617,0.28687054,0.46299908,0.05805244,1.62680479
-2.06203102,2.51902270,0.21979210,0.08433697,0.55847339,0.28165802,0.44953293,0.05482140,1.57006082
-2.05602801,2.43722189,0.21789123,0.07914267,0.53459280,0.27600826,0.43558841,0.05174138,1.51234816
-2.05002501,2.35462813,0.21554454,0.07412133,0.51056713,0.27004337,0.42136999,0.04884427,1.45449808
-2.04402201,2.27244534,0.21283046,0.06934425,0.48670873,0.26387906,0.40707190,0.04615537,1.39726160
-2.03801901,2.19173763,0.20982391,0.06487305,0.46329285,0.25762090,0.39287253,0.04369324,1.34129280
-2.03201601,2.11340532,0.20659333,0.06075874,0.44055260,0.25136098,0.37892964,0.04146968,1.28713594
-2.02601301,2.03816763,0.20319811,0.05704109,0.41867546,0.24517543,0.36537633,0.03948994,1.23521694
-2.02001001,1.96655260,0.19968670,0.05374826,0.39780166,0.23912257,0.35231815,0.03775303,1.18583929
-2.01400700,1.89889467,0.19609533,0.05089675,0.37802422,0.23324199,0.33983131,0.03625220,1.13918467
-2.00800400,1.83533952,0.19244749,0.04849167,0.35939073,0.22755460,0.32796205,0.03497547,1.09531793
-2.00200100,1.77585595,0.18875413,0.04652723,0.34190666,0.22206336,0.31672732,0.03390633,1.05419621
-1.99599800,1.72025399,0.18501456,0.04498739,0.32553999,0.21675504,0.30611650,0.03302447,1.01568162
-1.98999500,1.66820810,0.18121801,0.04384684,0.31022691,0.21160244,0.29609422,0.03230654,0.97955686
-1.98399200,1.61928431,0.17734561,0.04307204,0.29587837,0.20656730,0.28660402,0.03172697,0.94554283
-1.97798899,1.57296979,0.17337279,0.04262244,0.28238694,0.20160349,0.27757272,0.03125880,0.91331753
-1.97198599,1.52870344,0.16927187,0.04245183,0.26963394,0.19666045,0.26891515,0.03087444,0.88253520
-1.96598299,1.48590604,0.16501468,0.04250973,0.25749629,0.19168652,0.26053921,0.03054649,0.85284482
-1.95997999,1.44400846,0.16057507,0.04274286,0.24585289,0.18663218,0.25235075,0.03024842,0.82390724
-1.95397699,1.40247701,0.15593115,0.04309660,0.23459026,0.18145286,0.24425832,0.02995526,0.79541013
-1.94797399,1.36083464,0.15106716,0.04351646,0.22360721,0.17611136,0.23617736,0.02964414,0.76708027
-1.94197099,1.31867761,0.14597484,0.04394951,0.21281848,0.17057957,0.22803376,0.02929481,0.73869278
-1.93596798,1.27568711,0.14065434,0.04434565,0.20215719,0.16483974,0.21976673,0.02888998,0.71007707
-1.92996498,1.23163573,0.13511451,0.04465886,0.19157608,0.15888493,0.21133077,0.02841566,0.68111966
-1.92396198,1.18638914,0.12937276,0.04484828,0.18104775,0.15271904,0.20269679,0.02786126,0.65176385
-1.91795898,1.13990326,0.12345435,0.04487904,0.17056379,0.14635610,0.19385245,0.02721972,0.62200676
-1.91195598,1.09221771,0.11739141,0.04472300,0.16013310,0.13981929,0.18480169,0.02648742,0.59189406
-1.90595298,1.04344632,0.11122152,0.04435918,0.14977952,0.13313946,0.17556350,0.02566409,0.56151303
-1.89994997,0.99376546,0.10498622,0.04377405,0.13953901,0.12635348,0.16617031,0.02475253,0.53098444
-1.89394697,0.94340122,0.09872937,0.04296147,0.12945651,0.11950251,0.15666578,0.02375837,0.50045394
-1.88794397,0.89261616,0.09249548,0.04192254,0.11958279,0.11263015,0.14710240,0.02268965,0.47008337
-1.88194097,0.84169647,0.08632825,0.04066515,0.10997131,0.10578084,0.13753899,0.02155648,0.44004258
-1.87593797,0.79094003,0.08026917,0.03920332,0.10067548,0.09899827,0.12803812,0.02037053,0.41050205
-1.86993497,0.74064596,0.07435642,0.03755650,0.09174612,0.09232414,0.11866368,0.01914466,0.38162673
-1.86393197,0.69110589,0.06862402,0.03574857,0.08322955,0.08579715,0.10947870,0.01789240,0.35357111
-1.85792896,0.64259717,0.06310119,0.03380691,0.07516607,0.07945226,0.10054341,0.01662755,0.32647580
-1.85192596,0.59537793,0.05781205,0.03176136,0.06758903,0.07332022,0.09191367,0.01536381,0.30046539
-1.84592296,0.54968402,0.05277553,0.02964315,0.06052442,0.06742741,0.08363979,0.01411434,0.27564768
-1.83991996,0.50572762,0.04800549,0.02748395,0.05399089,0.06179584,0.07576569,0.01289154,0.25211402
-1.83391696,0.46369716,0.04351103,0.02531491,0.04800024,0.05644335,0.06832845,0.01170675,0.22994066
-1.82791396,0.42375853,0.03929687,0.02316591,0.04255822,0.05138398,0.06135825,0.01057004,0.20919074
-1.82191096,0.38605696,0.03536389,0.02106482,0.03766561,0.04662842,0.05487852,0.00949016,0.18991688
-1.81590795,0.35071970,0.03170966,0.01903705,0.03331948,0.04218443,0.04890649,0.00847438,0.17216410
-1.80990495,0.31785889,0.02832895,0.01710516,0.02951457,0.03805746,0.04345381,0.00752855,0.15597280
-1.80390195,0.28757471,0.02521432,0.01528864,0.02624470,0.03425106,0.03852746,0.00665714,0.14138172
-1.79789895,0.25995839,0.02235655,0.01360396,0.02350409,0.03076738,0.03413071,0.00586328,0.12843070
-1.79189595,0.23509518,0.01974506,0.01206456,0.02128868,0.02760762,0.03026408,0.00514897,0.11716316
-1.78589295,0.21306693,0.01736832,0.01068119,0.01959720,0.02477231,0.02692645,0.00451516,0.10762814
-1.77988994,0.19395433,0.01521411,0.00946218,0.01843215,0.02226169,0.02411596,0.00396195,0.09988186
-1.77388694,0.17783868,0.01326980,0.00841387,0.01780048,0.02007588,0.02183092,0.00348879,0.09398868
-1.76788394,0.16480308,0.01152251,0.00754110,0.01771406,0.01821503,0.02007056,0.00309464,0.09002157
-1.76188094,0.15493301,0.00995929,0.00684765,0.01818990,0.01667944,0.01883558,0.00277811,0.08806172
-1.75587794,0.14831615,0.00856723,0.00633680,0.01925008,0.01546951,0.01812855,0.00253766,0.08819767
-1.74987494,0.14504146,0.00733355,0.00601178,0.02092137,0.01458574,0.01795399,0.00237167,0.09052358
-1.74387194,0.14519739,0.00624572,0.00587622,0.02323468,0.01402852,0.01831829,0.00227853,0.09513679
-1.73786893,0.14886932,0.00529150,0.00593453,0.02622417,0.01379794,0.01922930,0.00225671,0.10213477
-1.73186593,0.15613607,0.00445901,0.00619228,0.02992619,0.01389352,0.02069562,0.00230478,0.11161134
-1.72586293,0.16706566,0.00373678,0.00665643,0.03437796,0.01431382,0.02272576,0.00242132,0.12365233
-1.71985993,0.18171042,0.00311386,0.00733557,0.03961623,0.01505601,0.02532687,0.00260493,0.13833088
-1.71385693,0.20010161,0.00257978,0.00824001,0.04567574,0.01611544,0.02850346,0.00285409,0.15570244
