energy_ev,total_up,C_s_up,C_p_up,Li_s_up,S_s_up,S_p_up,Ti_p_up,Ti_d_up
-3.01650825,2.36940778,0.00030301,0.49271592,0.03862363,0.00305665,1.13840826,1.05851744,0.57736668
-3.01050525,2.35705800,0.00029064,0.47124919,0.03993054,0.00306168,1.16260231,1.01340118,0.56685357
-3.00450225,2.34700169,0.00028087,0.45320175,0.04125264,0.00308359,1.18283855,0.97450925,0.55806337
-2.99849925,2.33822052,0.00027322,0.43842745,0.04254263,0.00312046,1.19855808,0.94149367,0.55078880
-2.99249625,2.32965910,0.00026720,0.42671197,0.04375500,0.00317011,1.20928699,0.91387698,0.54479135
-2.98649325,2.32027602,0.00026236,0.41778848,0.04484725,0.00323024,1.21465107,0.89108457,0.53981554
-2.98049025,2.30909225,0.00025828,0.41135366,0.04578115,0.00329846,1.21438761,0.87247754,0.53560266
-2.97448724,2.29523456,0.00025458,0.40708336,0.04652386,0.00337239,1.20835381,0.85738474,0.53190356
-2.96848424,2.27797234,0.00025096,0.40464724,0.04704896,0.00344977,1.19653150,0.84513274,0.52848974
-2.96248124,2.25674641,0.00024714,0.40372191,0.04733725,0.00352849,1.17902785,0.83507258,0.52516263
-2.95647824,2.23118888,0.00024292,0.40400219,0.04737740,0.00360671,1.15607216,0.82660245,0.52176044
-2.95047524,2.20113374,0.00023815,0.40521015,0.04716626,0.00368285,1.12800875,0.81918580,0.51816285
-2.94447224,2.16661819,0.00023276,0.40710197,0.04670900,0.00375568,1.09528630,0.81236454,0.51429312
-2.93846923,2.12787515,0.00022673,0.40947240,0.04601889,0.00382433,1.05844402,0.80576722,0.51011811
-2.93246623,2.08531803,0.00022012,0.41215715,0.04511690,0.00388832,1.01809533,0.79911243,0.50564622
-2.92646323,2.03951893,0.00021302,0.41503322,0.04403104,0.00394754,0.97490959,0.79220784,0.50092363
-2.92046023,1.99118175,0.00020562,0.41801763,0.04279545,0.00400234,0.92959272,0.78494532,0.49602915
-2.91445723,1.94111178,0.00019816,0.42106466,0.04144939,0.00405340,0.88286744,0.77729301,0.49106829
-2.90845423,1.89018366,0.00019091,0.42416220,0.04003610,0.00410187,0.83545391,0.76928489,0.48616664
-2.90245123,1.83930907,0.00018424,0.42732726,0.03860160,0.00414924,0.78805149,0.76100885,0.48146325
-2.89644822,1.78940580,0.00017855,0.43060131,0.03719343,0.00419744,0.74132220,0.75259393,0.47710414
-2.89044522,1.74136935,0.00017430,0.43404536,0.03585953,0.00424879,0.69587649,0.74419746,0.47323639
-2.88444222,1.69604817,0.00017200,0.43773533,0.03464707,0.00430599,0.65226162,0.73599288,0.47000294
-2.87843922,1.65422308,0.00017222,0.44175767,0.03360150,0.00437216,0.61095295,0.72815861,0.46753824
-2.87243622,1.61659138,0.00017559,0.44620549,0.03276565,0.00445084,0.57234819,0.72086850,0.46596481
-2.86643322,1.58375559,0.00018276,0.45117514,0.03217907,0.00454596,0.53676463,0.71428412,0.46539084
-2.86043022,1.55621671,0.00019448,0.45676328,0.03187742,0.00466184,0.50443908,0.70854897,0.46590849
-2.85442721,1.53437150,0.00021151,0.46306442,0.03189205,0.00480318,0.47553030,0.70378467,0.46759302
-2.84842421,1.51851319,0.00023465,0.47016882,0.03224976,0.00497504,0.45012346,0.70008902,0.47050250
-2.84242121,1.50883484,0.00026474,0.47816061,0.03297254,0.00518274,0.42823638,0.69753574,0.47467787
-2.83641821,1.50543472,0.00030266,0.48711618,0.03407753,0.00543181,0.40982677,0.69617549,0.48014331
-2.83041521,1.50832278,0.00034924,0.49710257,0.03557691,0.00572788,0.39480034,0.69603811,0.48690668
-2.82441221,1.51742772,0.00040534,0.50817594,0.03747790,0.00607654,0.38301912,0.69713547,0.49495995
-2.81840920,1.53260395,0.00047174,0.52038000,0.03978271,0.00648317,0.37430966,0.69946479,0.50427952
-2.81240620,1.55363820,0.00054918,0.53374441,0.04248849,0.00695277,0.36847088,0.70301199,0.51482645
-2.80640320,1.58025541,0.00063825,0.54828326,0.04558729,0.00748971,0.36528112,0.70775496,0.52654649
-2.80040020,1.61212388,0.00073942,0.56399356,0.04906588,0.00809755,0.36450449,0.71366629,0.53937010
-2.79439720,1.64885985,0.00085298,0.58085396,0.05290571,0.00877873,0.36589625,0.72071566,0.55321246
-2.78839420,1.69003166,0.00097898,0.59882371,0.05708269,0.00953441,0.36920727,0.72887144,0.56797359
-2.78239120,1.73516372,0.00111723,0.61784205,0.06156714,0.01036419,0.37418774,0.73810173,0.58353871
-2.77638819,1.78374097,0.00126722,0.63782814,0.06632372,0.01126592,0.38059014,0.74837476,0.59977896
-2.77038519,1.83521389,0.00142815,0.65868153,0.07131140,0.01223557,0.38817175,0.75965882,0.61655263
-2.76438219,1.88900461,0.00159885,0.68028344,0.07648365,0.01326710,0.39669675,0.77192169,0.63370693
-2.75837919,1.94451448,0.00177783,0.70249869,0.08178867,0.01435242,0.40593833,0.78512989,0.65108032
-2.75237619,2.00113306,0.00196321,0.72517846,0.08716992,0.01548145,0.41568070,0.79924780,0.66850560
-2.74637319,2.05824889,0.00215281,0.74816374,0.09256672,0.01664219,0.42572143,0.81423676,0.68581352
-2.74037019,2.11526172,0.00234414,0.77128940,0.09791514,0.01782097,0.43587392,0.83005446,0.70283693
-2.73436718,2.17159608,0.00253445,0.79438881,0.10314909,0.01900270,0.44597035,0.84665451,0.71941534
-2.72836418,2.22671582,0.00272079,0.81729886,0.10820156,0.02017126,0.45586478,0.86398639,0.73539977
-2.72236118,2.28013894,0.00290006,0.83986506,0.11300604,0.02130988,0.46543653,0.88199585,0.75065761
-2.71635818,2.33145230,0.00306916,0.86194662,0.11749806,0.02240164,0.47459354,0.90062556,0.76507731
-2.71035518,2.38032526,0.00322497,0.88342126,0.12161677,0.02343000,0.48327562,0.91981617,0.77857271
-2.70435218,2.42652155,0.00336456,0.90418948,0.12530656,0.02437926,0.49145718,0.93950755,0.79108673
-2.69834917,2.46990872,0.00348517,0.92417806,0.12851853,0.02523508,0.49914940,0.95964013,0.80259415
-2.69234617,2.51046428,0.00358441,0.94334259,0.13121189,0.02598496,0.50640133,0.98015614,0.81310342
-2.68634317,2.54827793,0.00366023,0.96166886,0.13335508,0.02661858,0.51329978,1.00100069,0.82265719
-2.68034017,2.58354957,0.00371109,0.97917301,0.13492670,0.02712817,0.51996784,1.02212239,0.83133155
-2.67433717,2.61658250,0.00373595,0.99590025,0.13591605,0.02750866,0.52656173,1.04347354,0.83923384
-2.66833417,2.64777201,0.00373431,1.01192229,0.13632332,0.02775781,0.53326603,1.06500962,0.84649910
-2.66233117,2.67758922,0.00370626,1.02733337,0.13615944,0.02787619,0.54028718,1.08668816,0.85328514
-2.65632816,2.70656085,0.00365245,1.04224511,0.13544552,0.02786702,0.54784546,1.10846681,0.85976647
-2.65032516,2.73524523,0.00357408,1.05678027,0.13421197,0.02773596,0.55616564,1.13030090,0.86612715
-2.64432216,2.76420559,0.00347283,1.07106573,0.13249730,0.02749073,0.56546652,1.15214035,0.87255292
-2.63831916,2.79398164,0.00335084,1.08522492,0.13034666,0.02714075,0.57594991,1.17392621,0.87922280
-2.63231616,2.82506052,0.00321061,1.09936998,0.12781017,0.02669667,0.58778934,1.19558706,0.88630058
-2.62631316,2.85784843,0.00305492,1.11359406,0.12494117,0.02616987,0.60111919,1.21703543,0.89392646
-2.62031016,2.89264428,0.00288672,1.12796405,0.12179447,0.02557201,0.61602470,1.23816461,0.90220925
-2.61430715,2.92961651,0.00270908,1.14251409,0.11842457,0.02491457,0.63253334,1.25884600,0.91121946
-2.60830415,2.96878440,0.00252507,1.15724014,0.11488409,0.02420844,0.65060824,1.27892732,0.92098354
-2.60230115,3.01000476,0.00233767,1.17209596,0.11122230,0.02346363,0.67014391,1.29823192,0.93147961
-2.59629815,3.05296480,0.00214971,1.18699052,0.10748405,0.02268902,0.69096476,1.31655925,0.94263489
-2.59029515,3.09718185,0.00196380,1.20178729,0.10370878,0.02189219,0.71282657,1.33368676,0.95432498
-2.58429215,3.14201002,0.00178227,1.21630514,0.09993003,0.02107936,0.73542108,1.34937307,0.96637500
-2.57828914,3.18665399,0.00160711,1.23032124,0.09617509,0.02025547,0.75838366,1.36336262,0.97856279
-2.57228614,3.23018933,0.00144002,1.24357553,0.09246506,0.01942422,0.78130375,1.37539139,0.99062391
-2.56628314,3.27158899,0.00128231,1.25577701,0.08881510,0.01858829,0.80373799,1.38519385,1.00225845
-2.56028014,3.30975491,0.00113497,1.26661131,0.08523497,0.01774953,0.82522530,1.39251065,1.01313937
-2.55427714,3.34355372,0.00099864,1.27574964,0.08172964,0.01690921,0.84530354,1.39709684,1.02292217
-2.54827414,3.37185526,0.00087367,1.28285864,0.07830017,0.01606826,0.86352695,1.39873050,1.03125551
-2.54227114,3.39357241,0.00076013,1.28761087,0.07494452,0.01522750,0.87948375,1.39722108,1.03779254
-2.53626813,3.40770093,0.00065786,1.28969564,0.07165844,0.01438790,0.89281299,1.39241758,1.04220243
-2.53026513,3.41335762,0.00056648,1.28882984,0.06843638,0.01355066,0.90322011,1.38421582,1.04418183
-2.52426213,3.40981547,0.00048547,1.28476837,0.06527223,0.01271742,0.91049034,1.37256484,1.04346573
-2.51825913,3.39653445,0.00041419,1.27731382,0.06216005,0.01189027,0.91449939,1.35747202,1.03983749
-2.51225613,3.37318663,0.00035191,1.26632513,0.05909465,0.01107178,0.91522097,1.33900664,1.03313751
-2.50625313,3.33967473,0.00029786,1.25172480,0.05607200,0.01026501,0.91273062,1.31730194,1.02327031
-2.50025013,3.29614326,0.00025124,1.23350449,0.05308960,0.00947335,0.90720586,1.29255527,1.01020971
-2.49424712,3.24298175,0.00021127,1.21172859,0.05014663,0.00870050,0.89892235,1.26502656,0.99400183
-2.48824412,3.18081981,0.00017718,1.18653583,0.04724399,0.00795026,0.88824641,1.23503485,0.97476582
-2.48224112,3.11051418,0.00014825,1.15813848,0.04438431,0.00722645,0.87562398,1.20295315,0.95269226
-2.47623812,3.03312802,0.00012380,1.12681939,0.04157176,0.00653271,0.86156662,1.16920167,0.92803907
-2.47023512,2.94990326,0.00010322,1.09292673,0.03881188,0.00587239,0.84663496,1.13423955,0.90112532
-2.46423212,2.86222683,0.00008596,1.05686657,0.03611130,0.00524842,0.83142038,1.09855544,0.87232282
-2.45822911,2.77159208,0.00007151,1.01909365,0.03347745,0.00466323,0.81652557,1.06265715,0.84204596
-2.45222611,2.67955667,0.00005945,0.98010034,0.03091825,0.00411863,0.80254478,1.02706065,0.81074016
-2.44622311,2.58769857,0.00004939,0.94040453,0.02844182,0.00361582,0.79004449,0.99227886,0.77886918
-2.44022011,2.49757156,0.00004102,0.90053652,0.02605612,0.00315534,0.77954533,0.95881052,0.74690193
-2.43421711,2.41066218,0.00003406,0.86102560,0.02376875,0.00273711,0.77150577,0.92712943,0.71529917
-2.42821411,2.32834915,0.00002828,0.82238670,0.02158664,0.00236044,0.76630830,0.89767452,0.68450065
-2.42221111,2.25186716,0.00002347,0.78510755,0.01951584,0.00202410,0.76424846,0.87084086,0.65491306
-2.41620810,2.18227579,0.00001947,0.74963687,0.01756138,0.00172642,0.76552700,0.84697197,0.62689934
-2.41020510,2.12043471,0.00001615,0.71637386,0.01572711,0.00146529,0.77024550,0.82635346,0.60076963
-2.40420210,2.06698567,0.00001340,0.68565940,0.01401564,0.00123836,0.77840525,0.80920819,0.57677416
-2.39819910,2.02234171,0.00001111,0.65776914,0.01242826,0.00104302,0.78990943,0.79569296,0.55509833
-2.39219610,1.98668348,0.00000921,0.63290859,0.01096496,0.00087656,0.80456828,0.78589655,0.53585993
-2.38619310,1.95996254,0.00000764,0.61121032,0.00962447,0.00073618,0.82210683,0.77983925,0.51910871
-2.38019010,1.94191092,0.00000633,0.59273324,0.00840431,0.00061911,0.84217494,0.77747349,0.50482802
-2.37418709,1.93205651,0.00000526,0.57746372,0.00730092,0.00052267,0.86435891,0.77868566,0.49293847
-2.36818409,1.92974301,0.00000438,0.56531864,0.00630976,0.00044426,0.88819431,0.78329871,0.48330330
-2.36218109,1.93415386,0.00000365,0.55614988,0.00542547,0.00038145,0.91317950,0.79107568,0.47573519
-2.35617809,1.94433887,0.00000306,0.54975020,0.00464201,0.00033198,0.93878920,0.80172372,0.47000425
-2.35017509,1.95924269,0.00000258,0.54586021,0.00395284,0.00029377,0.96448789,0.81489880,0.46584673
-2.34417209,1.97773413,0.00000219,0.54417615,0.00335107,0.00026495,0.98974247,0.83021093,0.46297420
-2.33816908,1.99863561,0.00000187,0.54435835,0.00282964,0.00024386,1.01403398,0.84722983,0.46108292
-2.33216608,2.02075182,0.00000162,0.54604000,0.00238143,0.00022902,1.03686814,0.86549129,0.45986300
-2.32616308,2.04289727,0.00000142,0.54883614,0.00199946,0.00021916,1.05778457,0.88450398,0.45900715
-2.32016008,2.06392196,0.00000126,0.55235275,0.00167694,0.00021316,1.07636453,0.90375694,0.45821877
-2.31415708,2.08273497,0.00000114,0.55619557,0.00140743,0.00021009,1.09223735,0.92272777,0.45721933
-2.30815408,2.09832565,0.00000104,0.55997873,0.00118489,0.00020918,1.10508536,0.94089132,0.45575466
-2.30215108,2.10978216,0.00000096,0.56333292,0.00100373,0.00020979,1.11464750,0.95772905,0.45360026
-2.29614807,2.11630710,0.00000089,0.56591297,0.00085892,0.00021142,1.12072169,0.97273873,0.45056549
-2.29014507,2.11723028,0.00000084,0.56740476,0.00074593,0.00021367,1.12316601,0.98544445,0.44649659
-2.28414207,2.11201830,0.00000080,0.56753128,0.00066077,0.00021628,1.12189875,0.99540661,0.44127851
-2.27813907,2.10028106,0.00000076,0.56605772,0.00059998,0.00021905,1.11689750,1.00223155,0.43483567
-2.27213607,2.08177493,0.00000073,0.56279547,0.00056061,0.00022188,1.10819726,1.00558061,0.42713155
-2.26613307,2.05640274,0.00000070,0.55760499,0.00054017,0.00022473,1.09588768,1.00517815,0.41816732
-2.26013007,2.02421049,0.00000067,0.55039732,0.00053655,0.00022761,1.08010951,1.00081831,0.40797947
-2.25412706,1.98538097,0.00000064,0.54113440,0.00054804,0.00023060,1.06105027,0.99237004,0.39663669
-2.24812406,1.94022444,0.00000061,0.52982796,0.00057318,0.00023379,1.03893930,0.97978033,0.38423595
-2.24212106,1.88916659,0.00000058,0.51653727,0.00061079,0.00023731,1.01404220,0.96307529,0.37089814
-2.23611806,1.83273415,0.00000054,0.50136557,0.00065981,0.00024127,0.98665482,0.94235912,0.35676321
-2.23011506,1.77153860,0.00000051,0.48445549,0.00071931,0.00024580,0.95709688,0.91781083,0.34198514
-2.22411206,1.70625841,0.00000048,0.46598359,0.00078839,0.00025103,0.92570535,0.88967895,0.32672680
-2.21810905,1.63762044,0.00000044,0.44615416,0.00086615,0.00025703,0.89282778,0.85827429,0.31115496
-2.21210605,1.56638089,0.00000041,0.42519255,0.00095162,0.00026386,0.85881566,0.82396111,0.29543544
-2.20610305,1.49330665,0.00000037,0.40333829,0.00104376,0.00027155,0.82401796,0.78714698,0.27972877
-2.20010005,1.41915730,0.00000034,0.38083816,0.00114137,0.00028007,0.78877503,0.74827173,0.26418625
-2.19409705,1.34466846,0.00000031,0.35793959,0.00124316,0.00028934,0.75341296,0.70779597,0.24894663
-2.18809405,1.27053681,0.00000028,0.33488440,0.00134765,0.00029925,0.71823847,0.66618942,0.23413348
-2.18209105,1.19740720,0.00000025,0.31190329,0.00145327,0.00030964,0.68353447,0.62391969,0.21985317
-2.17608804,1.12586199,0.00000022,0.28921096,0.00155828,0.00032030,0.64955628,0.58144168,0.20619360
-2.17008504,1.05641295,0.00000019,0.26700231,0.00166089,0.00033099,0.61652865,0.53918803,0.19322359
-2.16408204,0.98949552,0.00000017,0.24544940,0.00175924,0.00034143,0.58464347,0.49756082,0.18099287
-2.15807904,0.92546566,0.00000014,0.22469953,0.00185146,0.00035134,0.55405836,0.45692473,0.16953265
-2.15207604,0.86459896,0.00000012,0.20487415,0.00193573,0.00036043,0.52489592,0.41760184,0.15885672
-2.14607304,0.80709204,0.00000011,0.18606873,0.00201030,0.00036839,0.49724380,0.37986797,0.14896282
-2.14007004,0.75306579,0.00000009,0.16835339,0.00207360,0.00037495,0.47115549,0.34395074,0.13983450
-2.13406703,0.70257041,0.00000008,0.15177429,0.00212423,0.00037985,0.44665181,0.31002902,0.13144307
-2.12806403,0.65559185,0.00000006,0.13635546,0.00216105,0.00038287,0.42372310,0.27823399,0.12374972
-2.12206103,0.61205940,0.00000005,0.12210119,0.00218321,0.00038383,0.40233198,0.24865124,0.11670779
-2.11605803,0.57185416,0.00000004,0.10899865,0.00219014,0.00038260,0.38241681,0.22132407,0.11026490
-2.11005503,0.53481811,0.00000004,0.09702069,0.00218164,0.00037911,0.36389559,0.19625756,0.10436517
-2.10405203,0.50076353,0.00000003,0.08612870,0.00215782,0.00037335,0.34667031,0.17342331,0.09895123
-2.09804902,0.46948244,0.00000002,0.07627544,0.00211915,0.00036534,0.33063172,0.15276449,0.09396615
-2.09204602,0.44075599,0.00000002,0.06740766,0.00206639,0.00035519,0.31566424,0.13420126,0.08935517
-2.08604302,0.41436340,0.00000001,0.05946861,0.00200060,0.00034305,0.30165112,0.11763599,0.08506725
-2.08004002,0.39009032,0.00000001,0.05240019,0.00192311,0.00032910,0.28847938,0.10295853,0.08105643
-2.07403702,0.36773648,0.00000001,0.04614490,0.00183542,0.00031357,0.27604474,0.09005104,0.07728292
-2.06803402,0.34712235,0.00000001,0.04064742,0.00173921,0.00029673,0.26425601,0.07879245,0.07371395
-2.06203102,0.32809468,0.00000001,0.03585585,0.00163626,0.00027886,0.25303911,0.06906241,0.07032448
-2.05602801,0.31053084,0.00000000,0.03172272,0.00152839,0.00026023,0.24234023,0.06074467,0.06709746
-2.05002501,0.29434185,0.00000000,0.02820562,0.00141741,0.00024115,0.23212834,0.05372983,0.06402406
-2.04402201,0.27947393,0.00000000,0.02526758,0.00130506,0.00022190,0.22239660,0.04791745,0.06110345
-2.03801901,0.26590865,0.00000000,0.02287718,0.00119301,0.00020275,0.21316281,0.04321747,0.05834248
-2.03201601,0.25366159,0.00000000,0.02100842,0.00108276,0.00018393,0.20446879,0.03955113,0.05575499
-2.02601301,0.24277959,0.00000000,0.01964038,0.00097565,0.00016568,0.19637862,0.03685107,0.05336098
-2.02001001,0.23333664,0.00000000,0.01875666,0.00087283,0.00014818,0.18897586,0.03506110,0.05118553
-2.01400700,0.22542856,0.00000000,0.01834468,0.00077524,0.00013158,0.18235980,0.03413525,0.04925750
-2.00800400,0.21916658,0.00000000,0.01839481,0.00068362,0.00011601,0.17664082,0.03403651,0.04760817
-2.00200100,0.21467000,0.00000000,0.01889938,0.00059850,0.00010155,0.17193505,0.03473505,0.04626964
-1.99599800,0.21205832,0.00000000,0.01985158,0.00052022,0.00008825,0.16835855,0.03620625,0.04527324
-1.98999500,0.21144283,0.00000000,0.02124432,0.00044893,0.00007615,0.16602112,0.03842839,0.04464785
-1.98399200,0.21291828,0.00000000,0.02306901,0.00038463,0.00006524,0.16502014,0.04138026,0.04441830
-1.97798899,0.21655462,0.00000000,0.02531436,0.00032718,0.00005549,0.16543449,0.04503871,0.04460380
-1.97198599,0.22238940,0.00000000,0.02796528,0.00027631,0.00004686,0.16731894,0.04937628,0.04521648
-1.96598299,0.23042101,0.00000000,0.03100176,0.00023167,0.00003929,0.17069926,0.05435895,0.04626025
-1.95997999,0.24060310,0.00000000,0.03439803,0.00019285,0.00003270,0.17556817,0.05994422,0.04772973
-1.95397699,0.25284055,0.00000000,0.03812182,0.00015938,0.00002703,0.18188245,0.06607952,0.04960962
-1.94797399,0.26698715,0.00000000,0.04213391,0.00013077,0.00002218,0.18956135,0.07270114,0.05187432
-1.94197099,0.28284529,0.00000000,0.04638799,0.00010653,0.00001806,0.19848641,0.07973371,0.05448802
-1.93596798,0.30016776,0.00000000,0.05083082,0.00008616,0.00001461,0.20850283,0.08709024,0.05740507
-1.92996498,0.31866172,0.00000000,0.05540277,0.00006918,0.00001173,0.21942239,0.09467297,0.06057090
-1.92396198,0.33799494,0.00000000,0.06003876,0.00005515,0.00000935,0.23102788,0.10237473,0.06392323
-1.91795898,0.35780395,0.00000000,0.06466948,0.00004365,0.00000740,0.24307898,0.11008109,0.06739373
-1.91195598,0.37770417,0.00000000,0.06922305,0.00003431,0.00000582,0.25531936,0.11767306,0.07090998
-1.90595298,0.39730147,0.00000000,0.07362690,0.00002677,0.00000454,0.26748480,0.12503033,0.07439770
-1.89994997,0.41620490,0.00000000,0.07780990,0.00002074,0.00000351,0.27931211,0.13203488,0.07778322
-1.89394697,0.43403997,0.00000000,0.08170464,0.00001595,0.00000270,0.29054831,0.13857490,0.08099602
-1.88794397,0.45046201,0.00000000,0.08524968,0.00001219,0.00000206,0.30095989,0.14454870,0.08397124
-1.88194097,0.46516902,0.00000000,0.08839187,0.00000926,0.00000156,0.31034163,0.14986859,0.08665214
-1.87593797,0.47791325,0.00000000,0.09108833,0.00000699,0.00000118,0.31852454,0.15446435,0.08899226
-1.86993497,0.48851116,0.00000000,0.09330825,0.00000527,0.00000088,0.32538265,0.15828626,0.09095733
-1.86393197,0.49685101,0.00000000,0.09503425,0.00000397,0.00000065,0.33083820,0.16130743,0.09252665
-1.85792896,0.50289778,0.00000000,0.09626325,0.00000302,0.00000048,0.33486487,0.16352525,0.09369403
-1.85192596,0.50669500,0.00000000,0.09700681,0.00000234,0.00000035,0.33748901,0.16496194,0.09446811
-1.84592296,0.50836332,0.00000000,0.09729084,0.00000191,0.00000026,0.33878856,0.16566401,0.09487209
-1.83991996,0.50809576,0.00000000,0.09715476,0.00000168,0.00000018,0.33888982,0.16570075,0.09494282
-1.83391696,0.50614988,0.00000000,0.09665002,0.00000165,0.00000013,0.33796187,0.16516158,0.09472936
-1.82791396,0.50283688,0.00000000,0.09583810,0.00000182,0.00000009,0.33620924,0.16415261,0.09429090
-1.82191096,0.49850840,0.00000000,0.09478802,0.00000221,0.00000007,0.33386268,0.16279229,0.09369437
-1.81590795,0.49354136,0.00000000,0.09357355,0.00000288,0.00000005,0.33116882,0.16120650,0.09301159
-1.80990495,0.48832157,0.00000001,0.09227010,0.00000390,0.00000003,0.32837884,0.15952317,0.09231630
-1.80390195,0.48322692,0.00000001,0.09095162,0.00000536,0.00000002,0.32573694,0.15786686,0.09168110
-1.79789895,0.47861090,0.00000001,0.08968738,0.00000742,0.00000002,0.32346890,0.15635329,0.09117449
-1.79189595,0.47478722,0.00000002,0.08853916,0.00001025,0.00000001,0.32177150,0.15508431,0.09085817
-1.78589295,0.47201630,0.00000002,0.08755853,0.00001411,0.00000001,0.32080308,0.15414347,0.09078476
-1.77988994,0.47049432,0.00000003,0.08678482,0.00001931,0.00000001,0.32067582,0.15359230,0.09099601
-1.77388694,0.47034528,0.00000004,0.08624340,0.00002626,0.00000001,0.32145015,0.15346764,0.09152161
-1.76788394,0.47161663,0.00000005,0.08594480,0.00003547,0.00000001,0.32313143,0.15378013,0.09237882
-1.76188094,0.47427845,0.00000006,0.08588437,0.00004757,0.00000001,0.32566915,0.15451377,0.09357270
-1.75587794,0.47822649,0.00000008,0.08604262,0.00006336,0.00000001,0.32895868,0.15562678,0.09509717
-1.74987494,0.48328875,0.00000011,0.08638631,0.00008377,0.00000001,0.33284550,0.15705360,0.09693672
-1.74387194,0.48923534,0.00000014,0.08687001,0.00010997,0.00000001,0.33713163,0.15870797,0.09906878
-1.73786893,0.49579108,0.00000018,0.08743832,0.00014333,0.00000001,0.34158412,0.16048691,0.10146653
-1.73186593,0.50265032,0.00000022,0.08802839,0.00018546,0.00000002,0.34594494,0.16227546,0.10410212
-1.72586293,0.50949307,0.00000028,0.08857276,0.00023826,0.00000002,0.34994208,0.16395186,0.10695000
-1.71985993,0.51600174,0.00000035,0.08900244,0.00030390,0.00000003,0.35330109,0.16539310,0.10999025
-1.71385693,0.52187767,0.00000043,0.08924981,0.00038483,0.00000003,0.35575667,0.16648027,0.11321169
-1.70785393,0.52685642,0.00000053,0.08925163,0.00048382,0.00000004,0.35706371,0.16710385,0.11661451
-1.70185093,0.53072130,0.00000065,0.08895155,0.00060390,0.00000005,0.35700731,0.16716829,0.12021229
-1.69584792,0.53331418,0.00000079,0.08830247,0.00074837,0.00000007,0.35541130,0.16659607,0.12403327
-1.68984492,0.53454329,0.00000095,0.08726826,0.00092075,0.00000008,0.35214494,0.16533068,0.12812054
-1.68384192,0.53438739,0.00000114,0.08582508,0.00112470,0.00000010,0.34712756,0.16333873,0.13253138
-1.67783892,0.53289626,0.00000135,0.08396202,0.00136396,0.00000012,0.34033092,0.16061095,0.13733540
-1.67183592,0.53018738,0.00000159,0.08168132,0.00164224,0.00000014,0.33177934,0.15716203,0.14261167
-1.66583292,0.52643910,0.00000186,0.07899789,0.00196310,0.00000017,0.32154765,0.15302952,0.14844485
-1.65982991,0.52188052,0.00000216,0.07593839,0.00232981,0.00000020,0.30975717,0.14827167,0.15492047
-1.65382691,0.51677878,0.00000249,0.07253990,0.00274517,0.00000024,0.29656991,0.14296455,0.16211957
-1.64782391,0.51142427,0.00000285,0.06884817,0.00321137,0.00000028,0.28218150,0.13719847,0.17011289
-1.64182091,0.50611467,0.00000324,0.06491573,0.00372978,0.00000032,0.26681304,0.13107392,0.17895488
-1.63581791,0.50113856,0.00000365,0.06079972,0.00430079,0.00000038,0.25070255,0.12469736,0.18867798
-1.62981491,0.49675948,0.00000409,0.05655976,0.00492364,0.00000043,0.23409611,0.11817692,0.19928726
-1.62381191,0.49320129,0.00000455,0.05225590,0.00559628,0.00000049,0.21723948,0.11161828,0.21075593
-1.61780890,0.49063556,0.00000503,0.04794663,0.00631522,0.00000056,0.20037014,0.10512096,0.22302195
-1.61180590,0.48917165,0.00000551,0.04368718,0.00707545,0.00000064,0.18371043,0.09877502,0.23598599
-1.60580290,0.48884990,0.00000600,0.03952807,0.00787045,0.00000072,0.16746175,0.09265852,0.24951090
-1.59979990,0.48963841,0.00000649,0.03551393,0.00869214,0.00000081,0.15180007,0.08683552,0.26342297
-1.59379690,0.49143342,0.00000696,0.03168278,0.00953102,0.00000090,0.13687289,0.08135500,0.27751492
-1.58779390,0.49406336,0.00000742,0.02806543,0.01037629,0.00000101,0.12279747,0.07625039,0.29155055
-1.58179090,0.49729627,0.00000784,0.02468543,0.01121607,0.00000114,0.10966045,0.07153987,0.30527110
-1.57578789,0.50085024,0.00000824,0.02155910,0.01203767,0.00000128,0.09751863,0.06722727,0.31840297
-1.56978489,0.50440634,0.00000859,0.01869598,0.01282796,0.00000144,0.08640078,0.06330354,0.33066656
-1.56378189,0.50762340,0.00000889,0.01609932,0.01357370,0.00000164,0.07631024,0.05974863,0.34178585
-1.55777889,0.51015388,0.00000913,0.01376686,0.01426201,0.00000187,0.06722812,0.05653369,0.35149846
-1.55177589,0.51166009,0.00000932,0.01169163,0.01488080,0.00000215,0.05911698,0.05362341,0.35956549
-1.54577289,0.51183002,0.00000944,0.00986282,0.01541919,0.00000250,0.05192455,0.05097843,0.36578101
-1.53976988,0.51039194,0.00000950,0.00826667,0.01586798,0.00000293,0.04558757,0.04855772,0.36998057
-1.53376688,0.50712737,0.00000948,0.00688732,0.01622001,0.00000347,0.04003541,0.04632073,0.37204837
-1.52776388,0.50188155,0.00000940,0.00570763,0.01647053,0.00000414,0.03519342,0.04422934,0.37192292
-1.52176088,0.49457126,0.00000926,0.00470986,0.01661746,0.00000498,0.03098584,0.04224947,0.36960070
-1.51575788,0.48518960,0.00000905,0.00387636,0.01666159,0.00000603,0.02733837,0.04035236,0.36513790
-1.50975488,0.47380765,0.00000878,0.00319000,0.01660670,0.00000733,0.02418008,0.03851544,0.35865000
-1.50375188,0.46057300,0.00000847,0.00263465,0.01645951,0.00000894,0.02144505,0.03672286,0.35030928
