energy_ev,total_up,Ag_p_up,Ag_d_up,C_s_up,C_p_up,Pd_p_up,Pd_d_up,Se_s_up,Se_p_up
-2.96248124,0.45260788,0.19625584,0.10284259,0.00428696,0.01553678,0.24597440,0.17172681,0.01976965,0.11794725
-2.95647824,0.44345926,0.18896887,0.10072733,0.00501421,0.01533031,0.23719410,0.16603181,0.01874620,0.11774924
-2.95047524,0.44196016,0.18469367,0.10024816,0.00587679,0.01543167,0.23252839,0.16321515,0.01798151,0.11966429
-2.94447224,0.44863738,0.18361974,0.10150245,0.00688668,0.01587021,0.23230071,0.16348477,0.01748713,0.12384136
-2.93846923,0.46392258,0.18589332,0.10456313,0.00805501,0.01667309,0.23678974,0.16701683,0.01726951,0.13040296
-2.93246623,0.48814348,0.19161544,0.10947709,0.00939149,0.01786476,0.24622593,0.17395285,0.01733003,0.13944197
-2.92646323,0.52151435,0.20083996,0.11626362,0.01090389,0.01946653,0.26078740,0.18439636,0.01766510,0.15101827
-2.92046023,0.56412597,0.21357150,0.12491294,0.01259749,0.02149579,0.28059499,0.19840926,0.01826626,0.16515522
-2.91445723,0.61593519,0.22976330,0.13538471,0.01447442,0.02396535,0.30570655,0.21600771,0.01912034,0.18183610
-2.90845423,0.67675437,0.24931504,0.14760690,0.01653317,0.02688252,0.33611056,0.23715780,0.02020965,0.20100063
-2.90245123,0.74624144,0.27207094,0.16147473,0.01876804,0.03024822,0.37171933,0.26177104,0.02151223,0.22254187
-2.89644822,0.82389134,0.29781815,0.17685025,0.02116868,0.03405611,0.41236231,0.28970012,0.02300217,0.24630361
-2.89044522,0.90902965,0.32628593,0.19356235,0.02371982,0.03829166,0.45777992,0.32073514,0.02464992,0.27207867
-2.88444222,1.00080946,0.35714575,0.21140756,0.02640097,0.04293142,0.50761857,0.35460083,0.02642280,0.29960835
-2.87843922,1.09821245,0.39001274,0.23015177,0.02918648,0.04794242,0.56142758,0.39095509,0.02828546,0.32858320
-2.87243622,1.20005496,0.42444865,0.24953291,0.03204565,0.05328181,0.61865850,0.42938924,0.03020049,0.35864555
-2.86643322,1.30499986,0.45996669,0.26926469,0.03494310,0.05889683,0.67866758,0.46943042,0.03212917,0.38939371
-2.86043022,1.41157469,0.49603826,0.28904151,0.03783932,0.06472513,0.74072190,0.51054640,0.03403216,0.42038821
-2.85442721,1.51819619,0.53210175,0.30854438,0.04069144,0.07069541,0.80400937,0.55215288,0.03587041,0.45115988
-2.84842421,1.62320113,0.56757321,0.32744785,0.04345422,0.07672866,0.86765293,0.59362348,0.03760600,0.48121974
-2.84242121,1.72488292,0.60185887,0.34542776,0.04608114,0.08273961,0.93072881,0.63430223,0.03920307,0.51007054
-2.83641821,1.82153298,0.63436903,0.36216961,0.04852567,0.08863876,0.99228857,0.67351833,0.04062874,0.53721953
-2.83041521,1.91148576,0.66453306,0.37737718,0.05074260,0.09433466,1.05138445,0.71060276,0.04185399,0.56219209
-2.82441221,1.99316579,0.69181490,0.39078120,0.05268942,0.09973651,1.10709708,0.74490628,0.04285441,0.58454579
-2.81840920,2.06513489,0.71572848,0.40214770,0.05432765,0.10475695,1.15856475,0.77581800,0.04361100,0.60388415
-2.81240620,2.12613764,0.73585244,0.41128565,0.05562411,0.10931494,1.20501289,0.80278390,0.04411065,0.61986972
-2.80640320,2.17514313,0.75184348,0.41805348,0.05655202,0.11333858,1.24578259,0.82532449,0.04434658,0.63223574
-2.80040020,2.21138092,0.76344771,0.42236439,0.05709192,0.11676778,1.28035673,0.84305064,0.04431857,0.64079585
-2.79439720,2.23436950,0.77050948,0.42418989,0.05723236,0.11955658,1.30838245,0.85567702,0.04403301,0.64545148
-2.78839420,2.24393580,0.77297710,0.42356160,0.05697031,0.12167512,1.32968861,0.86303234,0.04350266,0.64619628
-2.78239120,2.24022441,0.77090523,0.42057103,0.05631127,0.12311099,1.34429730,0.86506583,0.04274634,0.64311763
-2.77638819,2.22369602,0.76445368,0.41536735,0.05526906,0.12387004,1.35242835,0.86184961,0.04178833,0.63639477
-2.77038519,2.19511469,0.75388253,0.40815319,0.05386543,0.12397640,1.35449654,0.85357670,0.04065765,0.62629383
-2.76438219,2.15552442,0.73954375,0.39917858,0.05212921,0.12347193,1.35110103,0.84055479,0.03938717,0.61315964
-2.75837919,2.10621564,0.72186967,0.38873321,0.05009543,0.12241485,1.34300719,0.82319575,0.03801264,0.59740489
-2.75237619,2.04868303,0.70135859,0.37713735,0.04780412,0.12087777,1.33112150,0.80200155,0.03657156,0.57949687
-2.74637319,1.98457629,0.67855821,0.36473174,0.04529903,0.11894509,1.31646006,0.77754705,0.03510216,0.55994234
-2.74037019,1.91564593,0.65404757,0.35186678,0.04262629,0.11670995,1.30011207,0.75046041,0.03364222,0.53927129
-2.73436718,1.84368622,0.62841822,0.33889156,0.03983299,0.11427079,1.28319964,0.72140205,0.03222802,0.51802000
-2.72836418,1.77047775,0.60225530,0.32614303,0.03696591,0.11172773,1.26683562,0.69104299,0.03089342,0.49671438
-2.72236118,1.69773195,0.57611953,0.31393575,0.03407026,0.10917885,1.25208104,0.66004361,0.02966888,0.47585398
-2.71635818,1.62703980,0.55053060,0.30255267,0.03118859,0.10671661,1.23990429,0.62903367,0.02858087,0.45589747
-2.71035518,1.55982677,0.52595281,0.29223723,0.02835987,0.10442454,1.23114352,0.59859444,0.02765120,0.43725015
-2.70435218,1.49731575,0.50278336,0.28318704,0.02561883,0.10237429,1.22647418,0.56924369,0.02689674,0.42025386
-2.69834917,1.44049937,0.48134381,0.27554944,0.02299541,0.10062328,1.22638301,0.54142404,0.02632921,0.40517968
-2.69234617,1.39012254,0.46187490,0.26941906,0.02051448,0.09921290,1.23114986,0.51549516,0.02595526,0.39222372
-2.68634317,1.34667579,0.44453496,0.26483742,0.01819584,0.09816753,1.24083804,0.49172985,0.02577668,0.38150600
-2.68034017,1.31039933,0.42940165,0.26179458,0.01605422,0.09749417,1.25529393,0.47031425,0.02579087,0.37307247
-2.67433717,1.28129737,0.41647712,0.26023274,0.01409965,0.09718295,1.27415580,0.45135173,0.02599142,0.36689990
-2.66833417,1.25916171,0.40569599,0.26005164,0.01233783,0.09720826,1.29687151,0.43487030,0.02636889,0.36290350
-2.66233117,1.24360344,0.39693576,0.26111543,0.01077065,0.09753060,1.32272460,0.42083297,0.02691167,0.36094671
-2.65632816,1.23409087,0.39002923,0.26326086,0.00939675,0.09809894,1.35086732,0.40915034,0.02760693,0.36085284
-2.65032516,1.22999191,0.38477802,0.26630623,0.00821211,0.09885364,1.38035950,0.39969488,0.02844161,0.36241785
-2.64432216,1.23061884,0.38096677,0.27006083,0.00721068,0.09972954,1.41021117,0.39231587,0.02940337,0.36542376
-2.63831916,1.23527309,0.37837709,0.27433443,0.00638494,0.10065932,1.43942738,0.38685444,0.03048153,0.36965200
-2.63231616,1.24328809,0.37680085,0.27894633,0.00572638,0.10157686,1.46705275,0.38315779,0.03166782,0.37489610
-2.62631316,1.25406794,0.37605187,0.28373365,0.00522599,0.10242036,1.49221404,0.38109185,0.03295705,0.38097308
-2.62031016,1.26712009,0.37597576,0.28855839,0.00487458,0.10313536,1.51415844,0.38055183,0.03434754,0.38773306
-2.61430715,1.28208052,0.37645726,0.29331296,0.00466306,0.10367709,1.53228601,0.38147006,0.03584133,0.39506644
-2.60830415,1.29872999,0.37742486,0.29792394,0.00458261,0.10401250,1.54617448,0.38382074,0.03744411,0.40290852
-2.60230115,1.31700073,0.37885246,0.30235383,0.00462478,0.10412154,1.55559541,0.38762140,0.03916492,0.41124115
-2.59629815,1.33697312,0.38075809,0.30660082,0.00478144,0.10399784,1.56052082,0.39293092,0.04101553,0.42009126
-2.59029515,1.35886258,0.38319974,0.31069638,0.00504477,0.10364861,1.56112003,0.39984431,0.04300961,0.42952655
-2.58429215,1.38299717,0.38626855,0.31470107,0.00540706,0.10309392,1.55774679,0.40848441,0.04516165,0.43964818
-2.57828914,1.40978716,0.39007982,0.31869850,0.00586062,0.10236533,1.55091755,0.41899102,0.04748568,0.45058116
-2.57228614,1.43968807,0.39476222,0.32278797,0.00639751,0.10150394,1.54128175,0.43150790,0.04999391,0.46246256
-2.56628314,1.47315894,0.40044585,0.32707605,0.00700938,0.10055794,1.52958582,0.44616840,0.05269527,0.47542847
-2.56028014,1.51061834,0.40724978,0.33166760,0.00768727,0.09957989,1.51663259,0.46308052,0.05559402,0.48960014
-2.55427714,1.55240010,0.41526979,0.33665668,0.00842146,0.09862377,1.50323827,0.48231200,0.05868840,0.50507015
-2.54827414,1.59871153,0.42456685,0.34211793,0.00920135,0.09774195,1.49018920,0.50387648,0.06196951,0.52188936
-2.54227114,1.64959628,0.43515716,0.34809874,0.01001539,0.09698231,1.47820035,0.52772146,0.06542044,0.54005544
-2.53626813,1.70490412,0.44700413,0.35461285,0.01085111,0.09638559,1.46787803,0.55371868,0.06901572,0.55950357
-2.53026513,1.76426958,0.46001296,0.36163562,0.01169516,0.09598308,1.45968828,0.58165776,0.07272117,0.58009999
-2.52426213,1.82710072,0.47402796,0.36910128,0.01253349,0.09579488,1.45393276,0.61124340,0.07649412,0.60163890
-2.51825913,1.89257936,0.48883305,0.37690246,0.01335156,0.09582865,1.45073326,0.64209663,0.08028412,0.62384291
-2.51225613,1.95967280,0.50415524,0.38489184,0.01413459,0.09607906,1.45002546,0.67376015,0.08403407,0.64636725
-2.50625313,2.02715727,0.51967126,0.39288619,0.01486791,0.09652789,1.45156228,0.70570776,0.08768170,0.66880774
-2.50025013,2.09365199,0.53501682,0.40067228,0.01553732,0.09714473,1.45492651,0.73735764,0.09116146,0.69071205
-2.49424712,2.15766276,0.54979834,0.40801474,0.01612945,0.09788838,1.45955206,0.76808897,0.09440666,0.71159412
-2.48824412,2.21763323,0.56360645,0.41466514,0.01663218,0.09870876,1.46475263,0.79726131,0.09735181,0.73095077
-2.48224112,2.27200137,0.57603077,0.42037222,0.01703497,0.09954924,1.46975641,0.82423596,0.09993499,0.74828015
-2.47623812,2.31925896,0.58667522,0.42489241,0.01732922,0.10034939,1.47374496,0.84839837,0.10210032,0.76310086
-2.47023512,2.35801105,0.59517323,0.42800041,0.01750851,0.10104787,1.47589438,0.86918060,0.10380015,0.77497103
-2.46423212,2.38703279,0.60120205,0.42949916,0.01756888,0.10158541,1.47541680,0.88608289,0.10499716,0.78350644
-2.45822911,2.40532102,0.60449565,0.42922880,0.01750888,0.10190776,1.47160014,0.89869338,0.10566597,0.78839680
-2.45222611,2.41213816,0.60485545,0.42707414,0.01732968,0.10196838,1.46384446,0.90670501,0.10579450,0.78941941
-2.44622311,2.40704639,0.60215860,0.42297033,0.01703501,0.10173087,1.45169313,0.90992886,0.10538470,0.78644963
-2.44022011,2.38993073,0.59636331,0.41690656,0.01663105,0.10117092,1.43485760,0.90830338,0.10445286,0.77946765
-2.43421711,2.36100984,0.58751106,0.40892749,0.01612622,0.10027781,1.41323485,0.90189899,0.10302937,0.76856121
-2.42821411,2.32083438,0.57572581,0.39913259,0.01553088,0.09905531,1.38691686,0.89091795,0.10115793,0.75392432
-2.42221111,2.27027298,0.56120994,0.38767329,0.01485706,0.09752199,1.35619198,0.87568950,0.09889435,0.73585192
-2.41620810,2.21048666,0.54423758,0.37474825,0.01411806,0.09571102,1.32153835,0.85666044,0.09630482,0.71473090
-2.41020510,2.14289310,0.52514529,0.36059694,0.01332802,0.09366927,1.28361002,0.83438168,0.09346393,0.69102787
-2.40420210,2.06912224,0.50432093,0.34549189,0.01250161,0.09145602,1.24321650,0.80949135,0.09045239,0.66527423
-2.39819910,1.99096550,0.48219081,0.32973004,0.01165354,0.08914118,1.20129688,0.78269514,0.08735461,0.63804934
-2.39219610,1.91032068,0.45920613,0.31362341,0.01079826,0.08680313,1.15888980,0.75474482,0.08425617,0.60996239
-2.38619310,1.82913485,0.43582888,0.29748976,0.00994958,0.08452628,1.11710046,0.72641571,0.08124146,0.58163385
-2.38019010,1.74934747,0.41251812,0.28164329,0.00912043,0.08239851,1.07706618,0.69848401,0.07839128,0.55367714
-2.37418709,1.67283579,0.38971677,0.26638602,0.00832259,0.08050843,1.03992165,0.67170483,0.07578083,0.52668120
-2.36818409,1.60136437,0.36783972,0.25199991,0.00756653,0.07894277,1.00676512,0.64679161,0.07347786,0.50119467
-2.36218109,1.53654010,0.34726335,0.23874002,0.00686127,0.07778372,0.97862641,0.62439756,0.07154120,0.47771191
-2.35617809,1.47977389,0.32831684,0.22682885,0.00621431,0.07710651,0.95643777,0.60509962,0.07001965,0.45666144
-2.35017509,1.43224976,0.31127542,0.21645198,0.00563165,0.07697719,0.94100797,0.58938524,0.06895119,0.43839689
-2.34417209,1.39490160,0.29635567,0.20775490,0.00511771,0.07745061,0.93300021,0.57764219,0.06836260,0.42319060
-2.33816908,1.36839760,0.28371279,0.20084115,0.00467550,0.07856876,0.93291410,0.57015146,0.06826933,0.41122978
-2.33216608,1.35313226,0.27343984,0.19577159,0.00430659,0.08035937,0.94107176,0.56708310,0.06867571,0.40261525
-2.32616308,1.34922511,0.26556876,0.19256468,0.00401126,0.08283482,0.95760806,0.56849503,0.06957541,0.39736239
-2.32016008,1.35652585,0.26007299,0.19119773,0.00378859,0.08599142,0.98246503,0.57433438,0.07095200,0.39540424
-2.31415708,1.37462496,0.25687152,0.19160885,0.00363652,0.08980899,1.01539018,0.58444117,0.07277971,0.39659629
-2.30815408,1.40286904,0.25583408,0.19369958,0.00355203,0.09425081,1.05593878,0.59855416,0.07502425,0.40072281
-2.30215108,1.44038028,0.25678733,0.19733800,0.00353117,0.09926388,1.10347989,0.61631842,0.07764369,0.40750434
-2.29614807,1.48607928,0.25952170,0.20236231,0.00356918,0.10477954,1.15720612,0.63729444,0.08058929,0.41660616
-2.29014507,1.53871074,0.26379881,0.20858466,0.00366060,0.11071448,1.21614708,0.66096861,0.08380641,0.42764743
-2.28414207,1.59687163,0.26935914,0.21579530,0.00379931,0.11697202,1.27918634,0.68676475,0.08723528,0.44021083
-2.27813907,1.65904127,0.27592993,0.22376697,0.00397866,0.12344382,1.34508205,0.71405672,0.09081187,0.45385250
-2.27213607,1.72361327,0.28323293,0.23225944,0.00419154,0.13001194,1.41249083,0.74218171,0.09446874,0.46811219
-2.26613307,1.78892877,0.29099208,0.24102424,0.00443050,0.13655112,1.47999492,0.77045428,0.09813580,0.48252338
-2.26013007,1.85331083,0.29894074,0.24980954,0.00468781,0.14293150,1.54613212,0.79818091,0.10174132,0.49662331
-2.25412706,1.91509949,0.30682845,0.25836512,0.00495564,0.14902149,1.60942806,0.82467489,0.10521280,0.50996284
-2.24812406,1.97268704,0.31442713,0.26644737,0.00522611,0.15469085,1.66843025,0.84927125,0.10847808,0.52211584
-2.24212106,2.02455283,0.32153634,0.27382433,0.00549150,0.15981390,1.72174294,0.87134156,0.11146648,0.53268809
-2.23611806,2.06929698,0.32798772,0.28028052,0.00574436,0.16427276,1.76806189,0.89030829,0.11411005,0.54132555
-2.23011506,2.10567208,0.33364830,0.28562158,0.00597764,0.16796044,1.80620809,0.90565814,0.11634494,0.54772165
-2.22411206,2.13261187,0.33842265,0.28967860,0.00618487,0.17078383,1.83515898,0.91695431,0.11811277,0.55162359
-2.21810905,2.14925609,0.34225367,0.29231180,0.00636029,0.17266632,1.85407631,0.92384683,0.11936206,0.55283735
-2.21210605,2.15497042,0.34512216,0.29341374,0.00649897,0.17355000,1.86232921,0.92608102,0.12004960,0.55123130
-2.20610305,2.14936062,0.34704489,0.29291158,0.00659696,0.17339740,1.85951169,0.92350332,0.12014175,0.54673821
-2.20010005,2.13228026,0.34807143,0.29076858,0.00665132,0.17219257,1.84545352,0.91606438,0.11961549,0.53935560
-2.19409705,2.10383138,0.34827973,0.28698450,0.00666023,0.16994157,1.82022414,0.90381921,0.11845938,0.52914438
-2.18809405,2.06435801,0.34777057,0.28159508,0.00662299,0.16667224,1.78412898,0.88692420,0.11667409,0.51622568
-2.18209105,2.01443241,0.34666116,0.27467036,0.00654006,0.16243328,1.73769857,0.86563110,0.11427270,0.50077615
-2.17608804,1.95483463,0.34507818,0.26631210,0.00641297,0.15729273,1.68167057,0.84027817,0.11128053,0.48302166
-2.17008504,1.88652598,0.34315041,0.25665022,0.00624428,0.15133576,1.61696549,0.81127874,0.10773472,0.46322976
-2.16408204,1.81061742,0.34100147,0.24583849,0.00603747,0.14466211,1.54465704,0.77910771,0.10368330,0.44170111
-2.15807904,1.72833421,0.33874291,0.23404958,0.00579684,0.13738299,1.46593850,0.74428643,0.09918401,0.41876019
-2.15207604,1.64097822,0.33646808,0.22146969,0.00552734,0.12961780,1.38208624,0.70736672,0.09430277,0.39474569
-2.14607304,1.54988939,0.33424691,0.20829298,0.00523443,0.12149072,1.29442212,0.66891453,0.08911194,0.37000089
-2.14007004,1.45640807,0.33212219,0.19471603,0.00492394,0.11312734,1.20427621,0.62949410,0.08368842,0.34486441
-2.13406703,1.36183952,0.33010720,0.18093251,0.00460185,0.10465134,1.11295123,0.58965308,0.07811164,0.31966164
-2.12806403,1.26742208,0.32818510,0.16712828,0.00427423,0.09618162,1.02169006,0.54990927,0.07246159,0.29469725
-2.12206103,1.17430007,0.32631000,0.15347709,0.00394703,0.08782965,0.93164743,0.51073945,0.06681697,0.27024875
-2.11605803,1.08350221,0.32440959,0.14013699,0.00362601,0.07969734,0.84386659,0.47257061,0.06125344,0.24656164
-2.11005503,0.99592613,0.32238940,0.12724764,0.00331664,0.07187543,0.75926155,0.43577379,0.05584218,0.22384587
-2.10405203,0.91232915,0.32013819,0.11492835,0.00302402,0.06444241,0.67860517,0.40066065,0.05064865,0.20227394
-2.09804902,0.83332507,0.31753442,0.10327710,0.00275284,0.05746395,0.60252301,0.36748251,0.04573174,0.18198040
-2.09204602,0.75938674,0.31445328,0.09237038,0.00250738,0.05099280,0.53149275,0.33643194,0.04114318,0.16306269
-2.08604302,0.69085349,0.31077398,0.08226370,0.00229148,0.04506924,0.46584868,0.30764626,0.03692722,0.14558318
-2.08004002,0.62794265,0.30638687,0.07299282,0.00210857,0.03972181,0.40579041,0.28121281,0.03312072,0.12957226
-2.07403702,0.57076413,0.30120001,0.06457553,0.00196170,0.03496840,0.35139524,0.25717537,0.02975330,0.11503206
-2.06803402,0.51933685,0.29514488,0.05701370,0.00185356,0.03081752,0.30263315,0.23554131,0.02684782,0.10194080
-2.06203102,0.47360613,0.28818094,0.05029567,0.00178652,0.02726971,0.25938358,0.21628894,0.02442089,0.09025738
-2.05602801,0.43346084,0.28029877,0.04439872,0.00176265,0.02431897,0.22145315,0.19937478,0.02248348,0.07992606
-2.05002501,0.39874951,0.27152176,0.03929152,0.00178374,0.02195421,0.18859354,0.18474011,0.02104153,0.07088096
-2.04402201,0.36929463,0.26190620,0.03493640,0.00185129,0.02016052,0.16051880,0.17231668,0.02009648,0.06305035
-2.03801901,0.34490462,0.25153994,0.03129154,0.00196651,0.01892031,0.13692162,0.16203132,0.01964572,0.05636048
-2.03201601,0.32538313,0.24053962,0.02831272,0.00213028,0.01821430,0.11748805,0.15380926,0.01968292,0.05073890
-2.02601301,0.31053549,0.22904672,0.02595487,0.00234309,0.01802223,0.10191037,0.14757618,0.02019819,0.04611726
-2.02001001,0.30017242,0.21722279,0.02417325,0.00260498,0.01832337,0.08989797,0.14325900,0.02117807,0.04243353
-2.01400700,0.29411122,0.20524386,0.02292432,0.00291546,0.01909687,0.08118606,0.14078558,0.02260547,0.03963366
-2.00800400,0.29217476,0.19329464,0.02216626,0.00327342,0.02032188,0.07554240,0.14008344,0.02445938,0.03767272
-2.00200100,0.29418881,0.18156259,0.02185930,0.00367704,0.02197748,0.07277182,0.14107789,0.02671462,0.03651561
-1.99599800,0.29997820,0.17023222,0.02196579,0.00412373,0.02404258,0.07271891,0.14368961,0.02934146,0.03613726
-1.98999500,0.30936243,0.15947987,0.02245009,0.00461003,0.02649565,0.07526894,0.14783218,0.03230537,0.03652258
-1.98399200,0.32215114,0.14946904,0.02327839,0.00513159,0.02931454,0.08034702,0.15340969,0.03556682,0.03766607
-1.97798899,0.33814016,0.14034661,0.02441846,0.00568314,0.03247614,0.08791584,0.16031469,0.03908122,0.03957121
-1.97198599,0.35710837,0.13223981,0.02583934,0.00625852,0.03595628,0.09797200,0.16842678,0.04279905,0.04224956
-1.96598299,0.37881576,0.12525409,0.02751117,0.00685075,0.03972950,0.11054112,0.17761186,0.04666629,0.04571985
-1.95997999,0.40300293,0.11947181,0.02940496,0.00745211,0.04376911,0.12567179,0.18772224,0.05062502,0.05000673
-1.95397699,0.42939204,0.11495176,0.03149250,0.00805428,0.04804716,0.14342855,0.19859763,0.05461435,0.05513947
-1.94797399,0.45768920,0.11172922,0.03374637,0.00864857,0.05253466,0.16388395,0.21006696,0.05857160,0.06115051
-1.94197099,0.48758817,0.10981665,0.03613995,0.00922609,0.05720179,0.18710989,0.22195097,0.06243372,0.06807381
-1.93596798,0.51877500,0.10920476,0.03864760,0.00977805,0.06201820,0.21316837,0.23406544,0.06613885,0.07594301
-1.92996498,0.55093344,0.10986381,0.04124483,0.01029597,0.06695334,0.24210191,0.24622491,0.06962808,0.08478951
-1.92396198,0.58375056,0.11174507,0.04390849,0.01077201,0.07197684,0.27392381,0.25824659,0.07284716,0.09464035
-1.91795898,0.61692230,0.11478240,0.04661698,0.01119921,0.07705877,0.30860867,0.26995440,0.07574824,0.10551591
-1.91195598,0.65015853,0.11889378,0.04935047,0.01157173,0.08216992,0.34608331,0.28118282,0.07829144,0.11742755
-1.90595298,0.68318720,0.12398274,0.05209093,0.01188507,0.08728196,0.38621876,0.29178028,0.08044619,0.13037526
-1.89994997,0.71575742,0.12993986,0.05482227,0.01213626,0.09236752,0.42882341,0.30161216,0.08219230,0.14434520
-1.89394697,0.74764124,0.13664414,0.05753021,0.01232393,0.09740014,0.47363796,0.31056296,0.08352062,0.15930746
-1.88794397,0.77863397,0.14396441,0.06020222,0.01244838,0.10235409,0.52033247,0.31853778,0.08443325,0.17521399
-1.88194097,0.80855326,0.15176085,0.06282725,0.01251159,0.10720422,0.56850577,0.32546296,0.08494340,0.19199688
-1.87593797,0.83723688,0.15988660,0.06539541,0.01251709,0.11192554,0.61768768,0.33128593,0.08507468,0.20956699
-1.86993497,0.86453961,0.16818954,0.06789768,0.01246984,0.11649298,0.66734410,0.33597436,0.08486000,0.22781328
-1.86393197,0.89032955,0.17651439,0.07032546,0.01237601,0.12088100,0.71688501,0.33951465,0.08434012,0.24660265
-1.85792896,0.91448414,0.18470505,0.07267023,0.01224275,0.12506336,0.76567536,0.34191000,0.08356182,0.26578062
-1.85192596,0.93688645,0.19260723,0.07492320,0.01207790,0.12901292,0.81304870,0.34317807,0.08257590,0.28517277
-1.84592296,0.95742199,0.20007131,0.07707506,0.01188969,0.13270160,0.85832296,0.34334867,0.08143506,0.30458706
-1.83991996,0.97597665,0.20695553,0.07911581,0.01168644,0.13610053,0.90081811,0.34246132,0.08019168,0.32381702
-1.83391696,0.99243578,0.21312921,0.08103475,0.01147631,0.13918035,0.93987501,0.34056311,0.07889584,0.34264564
-1.82791396,1.00668481,0.21847610,0.08282060,0.01126700,0.14191178,0.97487461,0.33770684,0.07759348,0.36085018
-1.82191096,1.01861150,0.22289759,0.08446177,0.01106561,0.14426628,1.00525687,0.33394957,0.07632477,0.37820741
-1.81590795,1.02810969,0.22631579,0.08594679,0.01087842,0.14621698,1.03053865,0.32935160,0.07512304,0.39449940
-1.80990495,1.03508438,0.22867615,0.08726486,0.01071090,0.14773967,1.05032953,0.32397597,0.07401394,0.40951961
-1.80390195,1.03945804,0.22994975,0.08840651,0.01056760,0.14881394,1.06434516,0.31788832,0.07301516,0.42307888
-1.79789895,1.04117747,0.23013485,0.08936431,0.01045226,0.14942430,1.07241738,0.31115715,0.07213655,0.43501138
-1.79189595,1.04022096,0.22925780,0.09013357,0.01036789,0.14956122,1.07450057,0.30385432,0.07138062,0.44518001
-1.78589295,1.03660520,0.22737321,0.09071308,0.01031691,0.14922217,1.07067410,0.29605566,0.07074342,0.45348106
-1.77988994,1.03039125,0.22456324,0.09110564,0.01030138,0.14841234,1.06114059,0.28784157,0.07021571,0.45984808
-1.77388694,1.02168921,0.22093607,0.09131856,0.01032316,0.14714522,1.04622010,0.27929759,0.06978424,0.46425443
-1.76788394,1.01066110,0.21662360,0.09136387,0.01038414,0.14544282,1.02634048,0.27051453,0.06943323,0.46671466
-1.76188094,0.99752144,0.21177833,0.09125836,0.01048644,0.14333556,1.00202428,0.26158845,0.06914575,0.46728436
-1.75587794,0.98253551,0.20656966,0.09102330,0.01063257,0.14086188,0.97387269,0.25262007,0.06890501,0.46605859
-1.74987494,0.96601490,0.20117955,0.09068400,0.01082552,0.13806736,0.94254736,0.24371381,0.06869550,0.46316880
-1.74387194,0.94831065,0.19579784,0.09026898,0.01106881,0.13500363,0.90875058,0.23497634,0.06850387,0.45877839
-1.73786893,0.92980400,0.19061720,0.08980896,0.01136651,0.13172695,0.87320490,0.22651469,0.06831944,0.45307703
-1.73186593,0.91089521,0.18582806,0.08933570,0.01172309,0.12829649,0.83663278,0.21843406,0.06813451,0.44627400
-1.72586293,0.89199085,0.18161352,0.08888060,0.01214327,0.12477257,0.79973714,0.21083536,0.06794430,0.43859075
-1.71985993,0.87349036,0.17814454,0.08847333,0.01263177,0.12121475,0.76318360,0.20381262,0.06774659,0.43025312
-1.71385693,0.85577232,0.17557546,0.08814038,0.01319303,0.11767997,0.72758489,0.19745049,0.06754116,0.42148356
-1.70785393,0.83918148,0.17404009,0.08790381,0.01383082,0.11422078,0.69348816,0.19182186,0.06732905,0.41249367
-1.70185093,0.82401701,0.17364851,0.08778007,0.01454787,0.11088391,0.66136545,0.18698591,0.06711169,0.40347748
-1.69584792,0.81052297,0.17448464,0.08777915,0.01534553,0.10770897,0.63160764,0.18298655,0.06689014,0.39460582
-1.68984492,0.79888139,0.17660481,0.08790405,0.01622334,0.10472768,0.60452205,0.17985163,0.06666420,0.38602206
-1.68384192,0.78920863,0.18003736,0.08815063,0.01717876,0.10196346,0.58033357,0.17759278,0.06643185,0.37783946
-1.67783892,0.78155527,0.18478329,0.08850781,0.01820688,0.09943150,0.55918918,0.17620607,0.06618883,0.37014028
-1.67183592,0.77590975,0.19081815,0.08895831,0.01930026,0.09713926,0.54116559,0.17567351,0.06592841,0.36297668
-1.66583292,0.77220558,0.19809494,0.08947965,0.02044888,0.09508747,0.52627950,0.17596540,0.06564153,0.35637336
-1.65982991,0.77033206,0.20654825,0.09004566,0.02164017,0.09327150,0.51449994,0.17704332,0.06531717,0.35033185
-1.65382691,0.77014778,0.21609923,0.09062816,0.02285923,0.09168301,0.50576204,0.17886386,0.06494301,0.34483610
-1.64782391,0.77149641,0.22666153,0.09119890,0.02408910,0.09031187,0.49998150,0.18138281,0.06450625,0.33985911
-1.64182091,0.77422386,0.23814779,0.09173163,0.02531125,0.08914821,0.49706913,0.18455955,0.06399469,0.33537023
-1.63581791,0.77819592,0.25047653,0.09220411,0.02650607,0.08818439,0.49694449,0.18836159,0.06339783,0.33134259
-1.62981491,0.78331530,0.26357910,0.09260002,0.02765358,0.08741695,0.49954811,0.19276887,0.06270800,0.32776029
-1.62381191,0.78953701,0.27740633,0.09291061,0.02873410,0.08684821,0.50485145,0.19777758,0.06192150,0.32462482
-1.61780890,0.79688123,0.29193455,0.09313604,0.02972901,0.08648759,0.51286418,0.20340331,0.06103946,0.32196044
-1.61180590,0.80544247,0.30717044,0.09328617,0.03062148,0.08635248,0.52363815,0.20968321,0.06006864,0.31981785
-1.60580290,0.81539469,0.32315458,0.09338097,0.03139723,0.08646855,0.53726788,0.21667694,0.05902183,0.31827628
-1.59979990,0.82699134,0.33996308,0.09345028,0.03204515,0.08686959,0.55388738,0.22446634,0.05791798,0.31744345
