energy_ev,total_up,C_s_up,C_p_up,Cu_p_up,Cu_d_up,Fe_p_up,Fe_d_up,S_s_up,S_p_up
0.05102551,10.42348909,0.06439023,1.29699258,1.91822674,0.73288504,1.52326683,4.94282597,0.04901174,3.12155361
0.05702851,10.02284711,0.05995430,1.26902771,1.86607669,0.70565112,1.46582088,4.73339547,0.04770298,2.99951355
0.06303152,9.61042685,0.05559645,1.24079610,1.81297740,0.67883679,1.40517911,4.51803609,0.04639837,2.86919295
0.06903452,9.19105810,0.05136097,1.21244089,1.75921526,0.65256466,1.34221259,4.29947885,0.04512456,2.73259354
0.07503752,8.76952417,0.04728688,1.18411876,1.70511471,0.62695165,1.27780586,4.08036751,0.04390753,2.59178024
0.08104052,8.35048462,0.04340740,1.15600479,1.65103839,0.60211003,1.21283942,3.86321231,0.04277232,2.44883428
0.08704352,7.93840892,0.03974965,1.12829752,1.59738699,0.57814898,1.14817347,3.65035153,0.04174281,2.30580831
0.09304652,7.53752158,0.03633457,1.10122350,1.54459865,0.55517635,1.08463312,3.44392153,0.04084166,2.16468495
0.09904952,7.15175872,0.03317706,1.07504094,1.49314761,0.53330044,1.02299548,3.24583504,0.04009015,2.02733970
0.10505253,6.78473523,0.03028636,1.05004193,1.44354165,0.51263157,0.96397877,3.05776750,0.03950824,1.89550925
0.11105553,6.43972096,0.02766646,1.02655277,1.39631816,0.49328323,0.90823333,2.88115041,0.03911442,1.77076538
0.11705853,6.11962440,0.02531679,1.00493208,1.35203851,0.47537254,0.85633469,2.71717089,0.03892576,1.65449485
0.12306153,5.82698156,0.02323281,0.98556627,1.31128052,0.45901997,0.80877840,2.56677600,0.03895777,1.54788494
0.12906453,5.56394821,0.02140674,0.96886257,1.27462897,0.44434813,0.76597653,2.43068061,0.03922422,1.45191445
0.13506753,5.33229374,0.01982830,0.95523935,1.24266435,0.43147961,0.72825555,2.30937760,0.03973697,1.36734950
0.14107054,5.13339529,0.01848537,0.94511420,1.21594984,0.42053397,0.69585557,2.20314924,0.04050562,1.29474360
0.14707354,4.96823133,0.01736460,0.93889010,1.19501712,0.41162386,0.66893052,2.11207890,0.04153713,1.23444127
0.15307654,4.83737460,0.01645203,0.93694024,1.18035138,0.40485057,0.64754935,2.03606251,0.04283538,1.18658468
0.15907954,4.74098485,0.01573355,0.93959231,1.17237612,0.40029923,0.63169816,1.97481952,0.04440068,1.15112254
0.16508254,4.67880246,0.01519533,0.94711284,1.17143851,0.39803381,0.62128311,1.92790332,0.04622926,1.12782119
0.17108554,4.65014449,0.01482413,0.95969265,1.17779584,0.39809240,0.61613429,1.89471150,0.04831276,1.11627713
0.17708854,4.65390495,0.01460758,0.97743409,1.19160384,0.40048297,0.61601054,1.87449637,0.05063788,1.11593112
0.18309155,4.68856129,0.01453432,1.00034088,1.21290743,0.40517987,0.62060527,1.86637639,0.05318605,1.12608363
0.18909455,4.75218880,0.01459413,1.02831114,1.24163419,0.41212149,0.62955342,1.86934915,0.05593326,1.14591162
0.19509755,4.84248457,0.01477795,1.06113418,1.27759117,0.42120898,0.64243948,1.88230646,0.05885013,1.17448662
0.20110055,4.95680176,0.01507793,1.09849119,1.32046483,0.43230645,0.65880664,1.90405198,0.06190214,1.21079410
0.20710355,5.09219460,0.01548729,1.13996004,1.36982436,0.44524247,0.67816684,1.93332155,0.06505011,1.25375406
0.21310655,5.24547352,0.01600028,1.18502389,1.42512792,0.45981296,0.70001161,1.96880616,0.06825092,1.30224262
0.21910955,5.41326908,0.01661203,1.23308335,1.48573170,0.47578525,0.72382347,2.00917708,0.07145840,1.35511421
0.22511256,5.59210273,0.01731833,1.28347153,1.55090112,0.49290315,0.74908730,2.05311252,0.07462446,1.41122406
0.23111556,5.77846162,0.01811546,1.33547137,1.61982375,0.51089286,0.77530161,2.09932485,0.07770035,1.46945031
0.23711856,5.96887424,0.01899990,1.38833423,1.69162340,0.52946924,0.80198890,2.14658707,0.08063794,1.52871503
0.24312156,6.15998361,0.01996806,1.44129912,1.76537485,0.54834233,0.82870496,2.19375756,0.08339118,1.58800354
0.24912456,6.34861438,0.02101601,1.49361145,1.84011871,0.56722368,0.85504648,2.23980143,0.08591733,1.64638119
0.25512756,6.53183095,0.02213910,1.54454061,1.91487616,0.58583227,0.88065665,2.28380774,0.08817827,1.70300688
0.26113057,6.70698364,0.02333167,1.59339564,1.98866324,0.60389978,0.90522859,2.32500119,0.09014147,1.75714286
0.26713357,6.87174123,0.02458674,1.63953851,2.06050460,0.62117498,0.92850634,2.36274789,0.09178089,1.80816028
0.27313657,7.02410861,0.02589572,1.68239441,2.12944675,0.63742725,0.95028343,2.39655483,0.09307748,1.85554033
0.27913957,7.16242949,0.02724817,1.72145919,2.19457079,0.65244898,0.97039927,2.42606300,0.09401950,1.89887097
0.28514257,7.28537496,0.02863161,1.75630366,2.25500483,0.66605712,0.98873349,2.45103479,0.09460242,1.93783963
0.29114557,7.39191967,0.03003147,1.78657516,2.30993620,0.67809378,1.00519882,2.47133657,0.09482867,1.97222230
0.29714857,7.48130812,0.03143104,1.81199659,2.35862349,0.68842610,1.01973286,2.48691747,0.09470696,2.00186988
0.30315158,7.55301411,0.03281162,1.83236347,2.40040855,0.69694556,1.03228948,2.49778601,0.09425151,2.02669266
0.30915458,7.60669687,0.03415276,1.84753950,2.43472824,0.70356692,1.04283033,2.50398610,0.09348106,2.04664402
0.31515758,7.64215728,0.03543259,1.85745112,2.46112570,0.70822693,1.05131720,2.50557403,0.09241770,2.06170450
0.32116058,7.65929745,0.03662827,1.86208173,2.47926085,0.71088305,1.05770560,2.50259793,0.09108581,2.07186722
0.32716358,7.65808673,0.03771660,1.86146588,2.48891967,0.71151226,1.06194018,2.49508125,0.08951086,2.07712569
0.33316658,7.63853621,0.03867463,1.85568394,2.49002146,0.71011011,1.06395219,2.48301104,0.08771844,2.07746479
0.33916958,7.60068327,0.03948036,1.84485744,2.48262381,0.70669004,1.06365918,2.46633188,0.08573333,2.07285543
0.34517259,7.54458681,0.04011347,1.82914517,2.46692446,0.70128291,1.06096696,2.44494575,0.08357883,2.06325327
0.35117559,7.47033284,0.04055600,1.80874019,2.44325963,0.69393679,1.05577366,2.41871763,0.08127621,2.04860143
0.35717859,7.37804940,0.04079305,1.78386758,2.41209849,0.68471694,1.04797556,2.38748626,0.07884450,2.02883686
0.36318159,7.26792898,0.04081336,1.75478275,2.37403357,0.67370575,1.03747434,2.35107932,0.07630040,2.00390001
0.36918459,7.14025621,0.04060975,1.72177021,2.32976726,0.66100272,1.02418514,2.30933173,0.07365843,1.97374672
0.37518759,6.99543802,0.04017948,1.68514237,2.28009468,0.64672417,1.00804497,2.26210571,0.07093124,1.93836176
0.38119060,6.83403374,0.03952445,1.64523841,2.22588355,0.63100275,0.98902080,2.20931129,0.06813007,1.89777267
0.38719360,6.65678226,0.03865119,1.60242270,2.16805193,0.61398664,0.96711690,2.15092562,0.06526524,1.85206306
0.39319660,6.46462403,0.03757074,1.55708296,2.10754490,0.59583826,0.94238072,2.08701001,0.06234675,1.80138433
0.39919960,6.25871598,0.03629831,1.50962786,2.04531118,0.57673277,0.91490728,2.01772334,0.05938480,1.74596488
0.40520260,6.04043793,0.03485285,1.46048411,1.98228108,0.55685615,0.88484136,1.94333110,0.05639028,1.68611619
0.41120560,5.81138991,0.03325648,1.41009321,1.91934688,0.53640295,0.85237772,1.86420955,0.05337520,1.62223524
0.41720860,5.57338012,0.03153377,1.35890780,1.85734658,0.51557401,0.81775915,1.78084461,0.05035295,1.55480309
0.42321161,5.32840429,0.02971106,1.30738789,1.79705194,0.49457395,0.78127242,1.69382570,0.04733844,1.48437954
0.42921461,5.07861722,0.02781562,1.25599706,1.73916124,0.47360875,0.74324253,1.60383487,0.04434818,1.41159418
0.43521761,4.82629801,0.02587494,1.20519881,1.68429706,0.45288345,0.70402540,1.51163191,0.04140011,1.33713427
0.44122061,4.57381068,0.02391597,1.15545313,1.63300873,0.43259997,0.66399948,1.41803614,0.03851337,1.26173000
0.44722361,4.32356187,0.02196444,1.10721334,1.58577900,0.41295526,0.62355665,1.32390608,0.03570798,1.18613799
0.45322661,4.07795735,0.02004427,1.06092327,1.54303411,0.39413956,0.58309291,1.23011782,0.03300442,1.11112368
0.45922961,3.83935906,0.01817710,1.01701461,1.50515600,0.37633503,0.54299916,1.13754323,0.03042316,1.03744351
0.46523262,3.61004386,0.01638191,0.97590430,1.47249533,0.35971445,0.50365251,1.04702889,0.02798415,0.96582768
0.47123562,3.39216513,0.01467476,0.93799191,1.44538395,0.34444008,0.46540841,0.95937668,0.02570635,0.89696409
0.47723862,3.18771804,0.01306865,0.90365661,1.42414535,0.33066245,0.42859391,0.87532663,0.02360724,0.83148409
0.48324162,2.99850865,0.01157353,0.87325369,1.40910174,0.31851919,0.39350201,0.79554249,0.02170236,0.76995046
0.48924462,2.82612724,0.01019631,0.84711030,1.40057684,0.30813350,0.36038747,0.72060046,0.02000497,0.71284790
0.49524762,2.67192563,0.00894110,0.82552042,1.39889349,0.29961256,0.32946384,0.65098105,0.01852567,0.66057610
0.50125063,2.53699835,0.00780936,0.80873891,1.40436593,0.29304550,0.30090180,0.58706417,0.01727217,0.61344549
0.50725363,2.42216739,0.00680023,0.79697472,1.41728675,0.28850115,0.27482867,0.52912712,0.01624908,0.57167534
0.51325663,2.32797032,0.00591082,0.79038352,1.43790918,0.28602560,0.25132890,0.47734530,0.01545778,0.53539416
0.51925963,2.25465166,0.00513653,0.78905993,1.46642588,0.28563953,0.23044546,0.43179512,0.01489632,0.50464203
0.52526263,2.20215768,0.00447139,0.79302986,1.50294548,0.28733564,0.21218191,0.39245887,0.01455944,0.47937445
0.53126563,2.17013467,0.00390837,0.80224347,1.54746890,0.29107628,0.19650496,0.35923100,0.01443863,0.45946750
0.53726863,2.15793139,0.00343968,0.81656924,1.59986731,0.29679151,0.18334744,0.33192540,0.01452216,0.44472390
0.54327164,2.16460605,0.00305701,0.83578999,1.65986373,0.30437785,0.17261149,0.31028351,0.01479531,0.43487974
0.54927464,2.18893870,0.00275181,0.85960123,1.72702045,0.31369787,0.16417195,0.29398271,0.01524053,0.42961165
0.55527764,2.22944954,0.00251542,0.88761250,1.80073374,0.32458105,0.15787975,0.28264497,0.01583774,0.42854430
0.56128064,2.28442391,0.00233932,0.91935217,1.88023741,0.33682575,0.15356543,0.27584564,0.01656461,0.43125808
0.56728364,2.35194417,0.00221518,0.95427590,1.96461596,0.35020271,0.15104264,0.27312206,0.01739699,0.43729698
0.57328664,2.42992876,0.00213502,0.99177879,2.05282742,0.36445985,0.15011171,0.27398229,0.01830930,0.44617664
0.57928964,2.51617780,0.00209125,1.03121114,2.14373569,0.37932857,0.15056321,0.27791364,0.01927504,0.45739262
0.58529265,2.60842487,0.00207679,1.07189732,2.23615090,0.39453103,0.15218157,0.28439129,0.02026730,0.47042889
0.59129565,2.70439322,0.00208504,1.11315710,2.32887615,0.40978857,0.15474880,0.29288680,0.02125934,0.48476658
0.59729865,2.80185505,0.00210998,1.15432851,2.42075812,0.42483054,0.15804813,0.30287663,0.02222519,0.49989286
0.60330165,2.89869147,0.00214617,1.19479113,2.51073862,0.43940344,0.16186772,0.31385055,0.02314019,0.51530997
0.60930465,2.99295064,0.00218877,1.23398854,2.59790404,0.45327961,0.16600429,0.32531991,0.02398160,0.53054421
0.61530765,3.08290138,0.00223360,1.27144880,2.68152926,0.46626531,0.17026658,0.33682555,0.02472914,0.54515466
0.62131066,3.16707957,0.00227713,1.30680140,2.76111287,0.47820736,0.17447861,0.34794529,0.02536542,0.55874131
0.62731366,3.24432462,0.00231654,1.33978976,2.83640112,0.48899824,0.17848256,0.35830060,0.02587637,0.57095248
0.63331666,3.31380380,0.00234975,1.37027828,2.90739811,0.49857900,0.18214124,0.36756251,0.02625153,0.58149106
0.63931966,3.37502276,0.00237543,1.39825307,2.97436090,0.50693995,0.18533991,0.37545616,0.02648421,0.59011923
0.64532266,3.42782108,0.00239309,1.42381628,3.03777899,0.51411885,0.18798757,0.38176415,0.02657156,0.59666162
0.65132566,3.47235270,0.00240314,1.44717392,3.09833853,0.52019667,0.19001745,0.38632820,0.02651451,0.60100635
0.65732866,3.50905187,0.00240688,1.46861759,3.15687277,0.52529117,0.19138673,0.38904924,0.02631752,0.60310419
0.66333167,3.53858608,0.00240666,1.48850120,3.21430117,0.52954840,0.19207556,0.38988570,0.02598831,0.60296552
0.66933467,3.56179847,0.00240591,1.50721364,3.27156044,0.53313278,0.19208530,0.38885022,0.02553741,0.60065534
0.67533767,3.57964280,0.00240926,1.52514921,3.32953153,0.53621623,0.19143616,0.38600476,0.02497765,0.59628651
0.68134067,3.59311458,0.00242263,1.54267730,3.38896699,0.53896699,0.19016433,0.38145429,0.02432361,0.59001148
0.68734367,3.60318250,0.00245337,1.56011354,3.45042334,0.54153874,0.18831864,0.37533956,0.02359099,0.58201297
0.69334667,3.61072421,0.00251040,1.57769390,3.51420284,0.54406085,0.18595712,0.36782898,0.02279604,0.57249410
0.69934967,3.61647033,0.00260436,1.59555379,3.58030894,0.54663020,0.18314349,0.35911025,0.02195495,0.56166833
0.70535268,3.62096028,0.00274779,1.61371354,3.64841861,0.54930524,0.17994378,0.34938194,0.02108334,0.54974993
0.71135568,3.62451263,0.00295527,1.63207124,3.71787402,0.55210263,0.17642327,0.33884548,0.02019579,0.53694536
0.71735868,3.62721191,0.00324365,1.65040392,3.78769491,0.55499669,0.17264400,0.32769792,0.01930549,0.52344594
0.72336168,3.62891277,0.00363218,1.66837692,3.85661169,0.55792179,0.16866266,0.31612573,0.01842395,0.50942224
0.72936468,3.62926114,0.00414264,1.68556133,3.92311791,0.56077751,0.16452935,0.30429979,0.01756084,0.49502039
0.73536768,3.62773119,0.00479952,1.70145845,3.98553970,0.56343628,0.16028683,0.29237186,0.01672397,0.48036026
0.74137069,3.62367558,0.00563004,1.71553008,4.04211856,0.56575316,0.15597055,0.28047238,0.01591926,0.46553574
0.74737369,3.61638573,0.00666415,1.72723270,4.09110293,0.56757690,0.15160921,0.26870978,0.01515095,0.45061668
0.75337669,3.60515820,0.00793449,1.73605371,4.13084332,0.56876190,0.14722585,0.25717094,0.01442172,0.43565237
0.75937969,3.58936276,0.00947617,1.74154728,4.15988578,0.56918010,0.14283927,0.24592284,0.01373299,0.42067618
0.76538269,3.56850766,0.01132649,1.74336783,4.17705787,0.56873216,0.13846569,0.23501495,0.01308515,0.40571094
0.77138569,3.54229767,0.01352450,1.74129882,4.18154237,0.56735713,0.13412046,0.22448225,0.01247788,0.39077453
0.77738869,3.51068111,0.01611044,1.73527520,4.17293408,0.56504004,0.12981970,0.21434850,0.01191037,0.37588537
0.78339170,3.47388249,0.01912497,1.72539775,4.15127638,0.56181694,0.12558163,0.20462948,0.01138162,0.36106733
0.78939470,3.43241862,0.02260837,1.71193865,4.11707513,0.55777691,0.12142764,0.19533605,0.01089060,0.34635368
0.79539770,3.38709668,0.02659945,1.69533741,4.07128899,0.55306101,0.11738288,0.18647667,0.01043641,0.33178992
0.80140070,3.33899427,0.03113441,1.67618754,4.01529642,0.54785811,0.11347631,0.17805941,0.01001839,0.31743525
0.80740370,3.28942231,0.03624562,1.65521437,3.95084118,0.54239779,0.10974034,0.17009316,0.00963613,0.30336263
0.81340670,3.23987263,0.04196021,1.63324519,3.87995898,0.53694070,0.10620995,0.16258821,0.00928947,0.28965748
0.81940970,3.19195328,0.04829872,1.61117330,3.80488940,0.53176692,0.10292140,0.15555609,0.00897842,0.27641516
0.82541271,3.14731498,0.05527370,1.58991783,3.72797759,0.52716285,0.09991058,0.14900882,0.00870311,0.26373743
0.83141571,3.10757270,0.06288835,1.57038137,3.65157099,0.52340739,0.09721122,0.14295770,0.00846360,0.25172813
0.83741871,3.07422673,0.07113524,1.55340775,3.57791629,0.52075817,0.09485296,0.13741175,0.00825977,0.24048844
0.84342171,3.04858734,0.07999522,1.53974195,3.50906190,0.51943840,0.09285944,0.13237600,0.00809119,0.23011197
0.84942471,3.03170687,0.08943648,1.52999431,3.44677071,0.51962514,0.09124662,0.12784988,0.00795700,0.22068005
0.85542771,3.02432285,0.09941390,1.52461062,3.39244706,0.52143951,0.09002131,0.12382562,0.00785576,0.21225745
0.86143072,3.02681476,0.10986859,1.52384958,3.34708130,0.52493931,0.08918007,0.12028721,0.00778542,0.20488883
0.86743372,3.03917639,0.12072791,1.52776860,3.31121404,0.53011429,0.08870864,0.11720955,0.00774325,0.19859601
0.87343672,3.06100502,0.13190567,1.53621829,3.28492112,0.53688441,0.08858173,0.11455826,0.00772586,0.19337626
0.87943972,3.09150744,0.14330286,1.54884600,3.26781942,0.54510101,0.08876339,0.11228994,0.00772923,0.18920166
0.88544272,3.12952234,0.15480863,1.56510773,3.25909236,0.55455075,0.08920784,0.11035299,0.00774877,0.18601951
0.89144572,3.17355765,0.16630174,1.58428783,3.25753312,0.56496219,0.08986074,0.10868887,0.00777944,0.18375370
0.89744872,3.22184067,0.17765233,1.60552538,3.26160296,0.57601457,0.09066081,0.10723376,0.00781589,0.18230700
0.90345173,3.27237861,0.18872405,1.62784574,3.26950110,0.58734843,0.09154184,0.10592057,0.00785261,0.18156412
0.90945473,3.32302656,0.19937645,1.65019598,3.27924274,0.59857746,0.09243479,0.10468109,0.00788409,0.18139532
0.91545773,3.37155982,0.20946771,1.67148235,3.28874123,0.60930122,0.09327009,0.10344822,0.00790498,0.18166043
0.92146073,3.41574761,0.21885744,1.69060829,3.29589066,0.61911809,0.09397985,0.10215818,0.00791031,0.18221311
0.92746373,3.45342510,0.22740972,1.70651145,3.29864532,0.62763799,0.09450007,0.10075252,0.00789555,0.18290520
0.93346673,3.48256114,0.23499611,1.71819824,3.29509298,0.63449439,0.09477259,0.09917991,0.00785682,0.18359087
0.93946973,3.50131937,0.24149866,1.72477479,3.28351925,0.63935517,0.09474678,0.09739759,0.00779098,0.18413059
0.94547274,3.50811075,0.24681280,1.72547325,3.26246113,0.64193212,0.09438100,0.09537242,0.00769568,0.18439473
0.95147574,3.50163604,0.25084998,1.71967283,3.23074819,0.64198868,0.09364356,0.09308156,0.00756944,0.18426667
0.95747874,3.48091740,0.25354006,1.70691502,3.18753089,0.63934575,0.09251339,0.09051269,0.00741166,0.18364536
0.96348174,3.44531858,0.25483329,1.68691285,3.13229566,0.63388562,0.09098031,0.08766385,0.00722261,0.18244738
0.96948474,3.39455352,0.25470182,1.65955423,3.06486741,0.62555378,0.08904484,0.08454290,0.00700338,0.18060830
0.97548774,3.32868407,0.25314069,1.62489959,2.98540017,0.61435887,0.08671779,0.08116667,0.00675582,0.17808353
0.98149075,3.24810720,0.25016829,1.58317434,2.89435737,0.60037070,0.08401944,0.07755982,0.00648246,0.17484849
0.98749375,3.15353309,0.24582611,1.53475665,2.79248322,0.58371662,0.08097845,0.07375357,0.00618640,0.17089830
0.99349675,3.04595509,0.24017801,1.48016139,2.68076694,0.56457639,0.07763070,0.06978424,0.00587118,0.16624690
0.99949975,2.92661309,0.23330875,1.42002088,2.56040191,0.54317584,0.07401779,0.06569178,0.00554067,0.16092577
1.00550275,2.79695196,0.22532203,1.35506338,2.43274133,0.51977948,0.07018564,0.06151827,0.00519895,0.15498213
1.01150575,2.65857645,0.21633802,1.28609009,2.29925249,0.49468251,0.06618296,0.05730654,0.00485017,0.14847699
1.01750875,2.51320426,0.20649037,1.21395160,2.16147105,0.46820230,0.06205977,0.05309883,0.00449845,0.14148275
1.02351176,2.36261882,0.19592302,1.13952434,2.02095703,0.44066979,0.05786603,0.04893569,0.00414779,0.13408080
1.02951476,2.20862322,0.18478662,1.06368806,1.87925366,0.41242101,0.05365037,0.04485498,0.00380193,0.12635890
1.03551776,2.05299659,0.17323502,0.98730461,1.73785022,0.38378894,0.04945898,0.04089110,0.00346434,0.11840859
1.04152076,1.89745404,0.16142161,0.91119888,1.59814959,0.35509600,0.04533463,0.03707444,0.00313811,0.11032269
1.04752376,1.74361125,0.14949594,0.83614210,1.46144116,0.32664728,0.04131596,0.03343103,0.00282596,0.10219293
1.05352676,1.59295437,0.13760052,0.76283792,1.32887929,0.29872474,0.03743690,0.02998235,0.00253019,0.09410775
1.05952976,1.44681575,0.12586796,0.69191147,1.20146764,0.27158242,0.03372631,0.02674538,0.00225271,0.08615038
1.06553277,1.30635590,0.11441865,0.62390143,1.08004906,0.24544283,0.03020780,0.02373281,0.00199505,0.07839729
1.07153577,1.17255174,0.10335880,0.55925516,0.96530093,0.22049444,0.02689972,0.02095337,0.00175839,0.07091694
1.07753877,1.04619093,0.09277913,0.49832676,0.85773545,0.19689029,0.02381531,0.01841238,0.00154366,0.06376889
1.08354177,0.92787212,0.08275406,0.44137780,0.75770447,0.17474777,0.02096299,0.01611233,0.00135158,0.05700338
1.08954477,0.81801051,0.07334144,0.38858057,0.66540811,0.15414932,0.01834675,0.01405361,0.00118276,0.05066119
1.09554777,0.71684818,0.06458278,0.34002332,0.58090659,0.13514408,0.01596661,0.01223537,0.00103783,0.04477398
1.10155078,0.62446836,0.05650395,0.29571733,0.50413453,0.11775024,0.01381921,0.01065640,0.00091752,0.03936488
1.10755378,0.54081301,0.04911628,0.25560521,0.43491706,0.10195805,0.01189837,0.00931617,0.00082287,0.03444951
1.11355678,0.46570267,0.04241793,0.21957022,0.37298697,0.08773323,0.01019573,0.00821580,0.00075531,0.03003718
1.11955978,0.39885793,0.03639556,0.18744601,0.31800236,0.07502071,0.00870132,0.00735928,0.00071684,0.02613235
1.12556278,0.33992169,0.03102605,0.15902654,0.26956407,0.06374843,0.00740426,0.00675465,0.00071025,0.02273637
1.13156578,0.28848143,0.02627843,0.13407585,0.22723259,0.05383122,0.00629326,0.00641521,0.00073924,0.01984922
1.13756878,0.24409089,0.02211564,0.11233729,0.19054377,0.04517450,0.00535722,0.00636088,0.00080868,0.01747145
1.14357179,0.20629060,0.01849638,0.09354209,0.15902319,0.03767771,0.00458574,0.00661957,0.00092475,0.01560612
1.14957479,0.17462693,0.01537678,0.07741701,0.13219890,0.03123753,0.00396958,0.00722855,0.00109516,0.01426080
1.15557779,0.14866908,0.01271184,0.06369102,0.10961230,0.02575058,0.00350108,0.00823585,0.00132936,0.01344944
1.16158079,0.12802407,0.01045684,0.05210085,0.09082718,0.02111585,0.00317451,0.00970171,0.00163870,0.01319429
1.16758379,0.11234934,0.00856841,0.04239549,0.07543681,0.01723659,0.00298636,0.01169988,0.00203659,0.01352755
1.17358679,0.10136304,0.00700548,0.03433964,0.06306926,0.01402184,0.00293564,0.01431887,0.00253862,0.01449302
1.17958979,0.09485190,0.00572998,0.02771609,0.05339095,0.01138756,0.00302397,0.01766306,0.00316262,0.01614739
1.18559280,0.09267683,0.00470738,0.02232731,0.04610858,0.00925732,0.00325578,0.02185360,0.00392872,0.01856142
1.19159580,0.09477617,0.00390704,0.01799605,0.04096966,0.00756276,0.00363829,0.02702899,0.00485925,0.02182073
1.19759880,0.10116680,0.00330243,0.01456550,0.03776180,0.00624367,0.00418151,0.03334537,0.00597862,0.02602635
1.20360180,0.11194314,0.00287117,0.01189863,0.03631082,0.00524786,0.00489815,0.04097640,0.00731306,0.03129478
1.20960480,0.12727423,0.00259502,0.00987730,0.03647817,0.00453089,0.00580341,0.05011260,0.00889035,0.03775780
1.21560780,0.14739890,0.00245975,0.00840093,0.03815745,0.00405556,0.00691470,0.06096031,0.01073926,0.04556171
1.22161081,0.17261934,0.00245493,0.00738499,0.04127050,0.00379133,0.00825133,0.07373996,0.01288909,0.05486615
1.22761381,0.20329303,0.00257368,0.00675934,0.04576318,0.00371373,0.00983406,0.08868391,0.01536897,0.06584253
1.23361681,0.23982345,0.00281241,0.00646656,0.05160086,0.00380364,0.01168452,0.10603367,0.01820710,0.07867191
1.23961981,0.28264953,0.00317043,0.00646025,0.05876393,0.00404658,0.01382470,0.12603666,0.02142995,0.09354251
1.24562281,0.33223436,0.00364967,0.00670345,0.06724340,0.00443208,0.01627621,0.14894259,0.02506142,0.11064683
1.25162581,0.38905319,0.00425428,0.00716713,0.07703680,0.00495297,0.01905960,0.17499940,0.02912194,0.13017846
1.25762881,0.45358123,0.00499025,0.00782883,0.08814436,0.00560476,0.02219362,0.20444912,0.03362767,0.15232860
1.26363182,0.52628145,0.00586506,0.00867144,0.10056578,0.00638510,0.02569441,0.23752355,0.03858972,0.17728248
1.26963482,0.60759274,0.00688721,0.00968222,0.11429755,0.00729318,0.02957480,0.27444009,0.04401353,0.20521572
1.27563782,0.69791875,0.00806587,0.01085185,0.12933094,0.00832932,0.03384357,0.31539769,0.04989836,0.23629068
1.28164082,0.79761768,0.00941044,0.01217379,0.14565071,0.00949449,0.03850483,0.36057315,0.05623706,0.27065297
1.28764382,0.90699313,0.01093016,0.01364368,0.16323454,0.01078998,0.04355747,0.41011785,0.06301592,0.30842816
1.29364682,1.02628630,0.01263362,0.01525897,0.18205318,0.01221704,0.04899474,0.46415486,0.07021493,0.34971873
1.29964982,1.15566942,0.01452843,0.01701860,0.20207124,0.01377664,0.05480398,0.52277659,0.07780814,0.39460128
1.30565283,1.29524037,0.01662077,0.01892283,0.22324844,0.01546921,0.06096651,0.58604282,0.08576433,0.44312409
1.31165583,1.44501840,0.01891499,0.02097314,0.24554134,0.01729448,0.06745765,0.65397909,0.09404783,0.49530483
1.31765883,1.60494051,0.02141327,0.02317219,0.26890517,0.01925128,0.07424699,0.72657521,0.10261955,0.55112855
1.32366183,1.77485841,0.02411526,0.02552384,0.29329572,0.02133745,0.08129873,0.80378400,0.11143803,0.61054579
1.32966483,1.95453553,0.02701782,0.02803319,0.31867093,0.02354972,0.08857219,0.88551968,0.12046061,0.67347076
1.33566783,2.14364380,0.03011469,0.03070665,0.34499215,0.02588365,0.09602250,0.97165624,0.12964448,0.73977952
1.34167084,2.34176015,0.03339637,0.03355201,0.37222468,0.02833355,0.10360129,1.06202523,0.13894766,0.80930817
1.34767384,2.54836232,0.03684993,0.03657858,0.40033762,0.03089246,0.11125752,1.15641329,0.14832973,0.88185106
1.35367684,2.76282437,0.04045896,0.03979727,0.42930293,0.03355216,0.11893826,1.25455915,0.15775242,0.95715898
1.35967984,2.98441189,0.04420355,0.04322083,0.45909361,0.03630318,0.12658951,1.35615048,0.16717980,1.03493766
1.36568284,3.21227770,0.04806040,0.04686411,0.48968119,0.03913484,0.13415702,1.46082066,0.17657824,1.11484657
1.37168584,3.44545846,0.05200296,0.05074446,0.52103266,0.04203539,0.14158691,1.56814592,0.18591604,1.19649836
1.37768884,3.68287337,0.05600166,0.05488227,0.55310716,0.04499216,0.14882639,1.67764322,0.19516283,1.27945933
1.38369185,3.92332587,0.06002429,0.05930175,0.58585262,0.04799181,0.15582425,1.78876941,0.20428870,1.36325108
1.38969485,4.16550943,0.06403637,0.06403194,0.61920303,0.05102061,0.16253135,1.90092222,0.21326330,1.44735385
1.39569785,4.40801853,0.06800168,0.06910794,0.65307638,0.05406484,0.16890101,2.01344357,0.22205479,1.53121174
1.40170085,4.64936564,0.07188283,0.07457252,0.68737408,0.05711132,0.17488931,2.12562558,0.23062895,1.61424012
1.40770385,4.88800485,0.07564186,0.08047797,0.72198186,0.06014796,0.18045541,2.23671976,0.23894846,1.69583524
1.41370685,5.12236230,0.07924103,0.08688825,0.75677278,0.06316442,0.18556183,2.34594932,0.24697241,1.77538623
1.41970985,5.35087308,0.08264343,0.09388128,0.79161227,0.06615288,0.19017472,2.45252469,0.25465623,1.85228904
1.42571286,5.57202381,0.08581388,0.10155151,0.82636532,0.06910885,0.19426419,2.55566180,0.26195201,1.92596222
1.43171586,5.78439952,0.08871955,0.11001240,0.86090580,0.07203196,0.19780464,2.65460260,0.26880927,1.99586374
1.43771886,5.98673273,0.09133079,0.11939881,0.89512737,0.07492683,0.20077518,2.74863697,0.27517619,2.06150842
