energy_ev,total_up,C_s_up,C_p_up,Mg_p_up,Mg_d_up,Se_s_up,Se_p_up,V_p_up,V_d_up
-3.11255628,5.67029279,0.03240602,0.52898251,0.89059652,0.00000000,0.09321134,3.45086232,1.61392805,1.41347812
-3.10655328,5.64560546,0.03297494,0.51734732,0.88775996,0.00000000,0.09141735,3.44526536,1.59161425,1.40688199
-3.10055028,5.59845047,0.03346694,0.50376932,0.88031311,0.00000000,0.08938274,3.42596041,1.56277127,1.39505397
-3.09454727,5.52958316,0.03389507,0.48835621,0.86837332,0.00000000,0.08716736,3.39338211,1.52769275,1.37811098
-3.08854427,5.44032065,0.03427496,0.47127614,0.85215280,0.00000000,0.08483912,3.34829575,1.48686009,1.35630812
-3.08254127,5.33247905,0.03462432,0.45274953,0.83194965,0.00000000,0.08247146,3.29176107,1.44091896,1.33002485
-3.07653827,5.20829438,0.03496224,0.43303918,0.80813639,0.00000000,0.08014047,3.22508635,1.39065031,1.29974734
-3.07053527,5.07033112,0.03530841,0.41243932,0.78114648,0.00000000,0.07792200,3.14977498,1.33693758,1.26604756
-3.06453227,4.92138257,0.03568225,0.39126401,0.75145955,0.00000000,0.07588873,3.06746694,1.28073136,1.22956041
-3.05852926,4.76436745,0.03610208,0.36983553,0.71958586,0.00000000,0.07410734,2.97987774,1.22301353,1.19095965
-3.05252626,4.60222695,0.03658413,0.34847331,0.68605066,0.00000000,0.07263597,2.88873727,1.16476214,1.15093385
-3.04652326,4.43782649,0.03714175,0.32748374,0.65137901,0.00000000,0.07152192,2.79573104,1.10691865,1.11016323
-3.04052026,4.27386578,0.03778454,0.30715148,0.61608165,0.00000000,0.07079980,2.70244606,1.05035881,1.06929830
-3.03451726,4.11280067,0.03851771,0.28773235,0.58064232,0.00000000,0.07049016,2.61032331,0.99586821,1.02894106
-3.02851426,3.95677933,0.03934152,0.26944823,0.54550696,0.00000000,0.07059855,2.52061851,0.94412342,0.98962946
-3.02251126,3.80759486,0.04025091,0.25248398,0.51107501,0.00000000,0.07111530,2.43437242,0.89567911,0.95182567
-3.01650825,3.66665576,0.04123540,0.23698648,0.47769301,0.00000000,0.07201564,2.35239159,0.85096155,0.91590835
-3.01050525,3.53497470,0.04227913,0.22306573,0.44565065,0.00000000,0.07326056,2.27524006,0.81026849,0.88216929
-3.00450225,3.41317565,0.04336121,0.21079792,0.41517905,0.00000000,0.07479809,2.20324196,0.77377491,0.85081438
-2.99849925,3.30151842,0.04445625,0.20023009,0.38645141,0.00000000,0.07656509,2.13649468,0.74154444,0.82196868
-2.99249625,3.19993917,0.04553517,0.19138643,0.35958559,0.00000000,0.07848942,2.07489172,0.71354541,0.79568547
-2.98649325,3.10810474,0.04656618,0.18427551,0.33464863,0.00000000,0.08049251,2.01815420,0.68967081,0.77195864
-2.98049025,3.02547819,0.04751586,0.17889845,0.31166265,0.00000000,0.08249208,1.96586923,0.66976099,0.75073792
-2.97448724,2.95139241,0.04835045,0.17525731,0.29061193,0.00000000,0.08440508,1.91753370,0.65362801,0.73194631
-2.96848424,2.88512838,0.04903711,0.17336352,0.27145085,0.00000000,0.08615057,1.87260115,0.64108046,0.71549874
-2.96248124,2.82599458,0.04954528,0.17324592,0.25411214,0.00000000,0.08765257,1.83052981,0.63194750,0.70132121
-2.95647824,2.77340372,0.04984781,0.17495783,0.23851532,0.00000000,0.08884269,1.79082954,0.62610102,0.68936947
-2.95047524,2.72694328,0.04992221,0.17858306,0.22457471,0.00000000,0.08966247,1.75310556,0.62347482,0.67964637
-2.94447224,2.68643650,0.04975147,0.18424024,0.21220695,0.00000000,0.09006531,1.71709687,0.62407994,0.67221683
-2.93846923,2.65199072,0.04932490,0.19208538,0.20133755,0.00000000,0.09001795,1.68270771,0.62801524,0.66721983
-2.93246623,2.62403065,0.04863857,0.20231236,0.19190637,0.00000000,0.08950141,1.65003043,0.63547273,0.66487656
-2.92646323,2.60331453,0.04769552,0.21515105,0.18387178,0.00000000,0.08851143,1.61935862,0.64673728,0.66549421
-2.92046023,2.59093207,0.04650575,0.23086320,0.17721337,0.00000000,0.08705828,1.59118990,0.66218040,0.66946484
-2.91445723,2.58828345,0.04508587,0.24973587,0.17193319,0.00000000,0.08516613,1.56621782,0.68224838,0.67725937
-2.90845423,2.59703994,0.04345852,0.27207256,0.16805543,0.00000000,0.08287181,1.54531322,0.70744492,0.68941632
-2.90245123,2.61908701,0.04165162,0.29818224,0.16562469,0.00000000,0.08022330,1.52949558,0.73830897,0.70652569
-2.89644822,2.65645182,0.03969738,0.32836646,0.16470285,0.00000000,0.07727768,1.51989533,0.77538842,0.72920840
-2.89044522,2.71121765,0.03763118,0.36290501,0.16536476,0.00000000,0.07409902,1.51770865,0.81921065,0.75809165
-2.88444222,2.78542842,0.03549044,0.40204042,0.16769287,0.00000000,0.07075603,1.52414637,0.87025115,0.79378133
-2.87843922,2.88098703,0.03331341,0.44596206,0.17177121,0.00000000,0.06731964,1.54037914,0.92890137,0.83683215
-2.87243622,2.99955153,0.03113794,0.49479025,0.17767872,0.00000000,0.06386075,1.56748094,0.99543718,0.88771693
-2.86643322,3.14243349,0.02900044,0.54856116,0.18548260,0.00000000,0.06044802,1.60637344,1.06998948,0.94679601
-2.86043022,3.31050307,0.02693484,0.60721312,0.19523158,0.00000000,0.05714605,1.65777333,1.15251811,1.01428828
-2.85442721,3.50410509,0.02497173,0.67057515,0.20694987,0.00000000,0.05401368,1.72214523,1.24279053,1.09024519
-2.84842421,3.72299025,0.02313769,0.73835830,0.22063167,0.00000000,0.05110281,1.79966209,1.34036648,1.17452896
-2.84242121,3.96626524,0.02145473,0.81015048,0.23623695,0.00000000,0.04845754,1.89017518,1.44458949,1.26679630
-2.83641821,4.23236494,0.01994003,0.88541526,0.25368848,0.00000000,0.04611364,1.99319523,1.55458618,1.36648877
-2.83041521,4.51904905,0.01860570,0.96349518,0.27287040,0.00000000,0.04409847,2.10788603,1.66927380,1.47283065
-2.82441221,4.82342477,0.01745886,1.04361975,0.29362863,0.00000000,0.04243123,2.23307124,1.78737613,1.58483499
-2.81840920,5.14199602,0.01650180,1.12491824,0.31577303,0.00000000,0.04112344,2.36725479,1.90744775,1.70131819
-2.81240620,5.47073879,0.01573228,1.20643718,0.33908141,0.00000000,0.04017972,2.50865450,2.02790611,1.82092311
-2.80640320,5.80520081,0.01514395,1.28716227,0.36330536,0.00000000,0.03959874,2.65524831,2.14707049,1.94215047
-2.80040020,6.14062281,0.01472685,1.36604406,0.38817764,0.00000000,0.03937419,2.80483152,2.26320680,2.06339752
-2.79439720,6.47207753,0.01446801,1.44202678,0.41342093,0.00000000,0.03949589,2.95508332,2.37457672,2.18300313
-2.78839420,6.79462153,0.01435201,1.51407930,0.43875756,0.00000000,0.03995081,3.10364008,2.47948926,2.29929766
-2.78239120,7.10345414,0.01436166,1.58122708,0.46391984,0.00000000,0.04072395,3.24817269,2.57635313,2.41065583
-2.77638819,7.39407720,0.01447857,1.64258400,0.48866046,0.00000000,0.04179917,3.38646472,2.66372758,2.51555050
-2.77038519,7.66244909,0.01468377,1.69738264,0.51276247,0.00000000,0.04315980,3.51648823,2.74036978,2.61260523
-2.76438219,7.90512618,0.01495823,1.74500176,0.53604828,0.00000000,0.04478900,3.63647390,2.80527679,2.70064323
-2.75837919,8.11938547,0.01528341,1.78498980,0.55838715,0.00000000,0.04666996,3.74497231,2.85772010,2.77873062
-2.75237619,8.30332261,0.01564167,1.81708310,0.57970081,0.00000000,0.04878590,3.84090351,2.89727130,2.84621176
-2.74637319,8.45592055,0.01601662,1.84121805,0.59996663,0.00000000,0.05111982,3.92359266,2.92381765,2.90273501
-2.74037019,8.57708511,0.01639344,1.85753638,0.61921824,0.00000000,0.05365412,3.99278971,2.93756650,2.94826754
-2.73436718,8.66764558,0.01675908,1.86638316,0.63754333,0.00000000,0.05637015,4.04867242,2.93903848,2.98309820
-2.72836418,8.72931964,0.01710242,1.86829750,0.65507866,0.00000000,0.05924758,4.09183214,2.92904933,3.00782816
-2.72236118,8.76464391,0.01741432,1.86399607,0.67200243,0.00000000,0.06226388,4.12324315,2.90868119,3.02334950
-2.71635818,8.77687290,0.01768760,1.85435004,0.68852434,0.00000000,0.06539372,4.14421690,2.87924426,3.03081258
-2.71035518,8.76985078,0.01791705,1.84035645,0.70487368,0.00000000,0.06860860,4.15634316,2.84223064,3.03158352
-2.70435218,8.74786157,0.01809926,1.82310499,0.72128620,0.00000000,0.07187653,4.16142095,2.79926194,3.02719351
-2.69834917,8.71546447,0.01823251,1.80374164,0.73799017,0.00000000,0.07516191,4.16138239,2.75203312,3.01928240
-2.69234617,8.67732169,0.01831657,1.78343080,0.75519264,0.00000000,0.07842568,4.15821302,2.70225482,3.00953876
-2.68634317,8.63802628,0.01835255,1.76331729,0.77306638,0.00000000,0.08162569,4.15387221,2.65159654,2.99963920
-2.68034017,8.60193741,0.01834262,1.74448999,0.79173837,0.00000000,0.08471725,4.15021711,2.60163305,2.99118949
-2.67433717,8.57303006,0.01828985,1.72794846,0.81128041,0.00000000,0.08765402,4.14893354,2.55379614,2.98566988
-2.66833417,8.55476495,0.01819800,1.71457395,0.83170233,0.00000000,0.09038895,4.15147640,2.50933365,2.98438680
-2.66233117,8.54998347,0.01807130,1.70510571,0.85294836,0.00000000,0.09287553,4.15902196,2.46927705,2.98843281
-2.65632816,8.56083103,0.01791429,1.70012342,0.87489663,0.00000000,0.09506904,4.17243354,2.43441878,2.99865588
-2.65032516,8.58871054,0.01773161,1.70003624,0.89736202,0.00000000,0.09692783,4.19224127,2.40529967,3.01563901
-2.64432216,8.63426629,0.01752787,1.70507832,0.92010217,0.00000000,0.09841467,4.21863618,2.38220663,3.03969030
-2.63831916,8.69739704,0.01730753,1.71531085,0.94282626,0.00000000,0.09949790,4.25147785,2.36517999,3.07084329
-2.63231616,8.77729567,0.01707473,1.73062976,0.96520613,0.00000000,0.10015247,4.29031458,2.35402966,3.10886674
-2.62631316,8.87251189,0.01683319,1.75077860,0.98688920,0.00000000,0.10036082,4.33441421,2.34835881,3.15328290
-2.62031016,8.98103349,0.01658614,1.77536533,1.00751241,0.00000000,0.10011341,4.38280361,2.34759359,3.20339270
-2.61430715,9.10038126,0.01633623,1.80388219,1.02671643,0.00000000,0.09940905,4.43431460,2.35101707,3.25830637
-2.60830415,9.22771249,0.01608545,1.83572734,1.04415953,0.00000000,0.09825490,4.48763377,2.35780568,3.31697780
-2.60230115,9.35992806,0.01583511,1.87022727,1.05953034,0.00000000,0.09666619,4.54135392,2.36706640,3.37824094
-2.59629815,9.49377860,0.01558578,1.90665900,1.07255885,0.00000000,0.09466567,4.59402504,2.37787301,3.44084679
-2.59029515,9.62596562,0.01533731,1.94427113,1.08302526,0.00000000,0.09228279,4.64420262,2.38930004,3.50349946
-2.58429215,9.75323451,0.01508888,1.98230328,1.09076622,0.00000000,0.08955271,4.69049193,2.40045326,3.56489046
-2.57828914,9.87245686,0.01483898,2.02000331,1.09567831,0.00000000,0.08651518,4.73158676,2.41049571,3.62373004
-2.57228614,9.98070062,0.01458555,2.05664218,1.09771874,0.00000000,0.08321327,4.76630182,2.41866895,3.67877524
-2.56628314,10.07528720,0.01432603,2.09152642,1.09690333,0.00000000,0.07969215,4.79359822,2.42430908,3.72885421
-2.56028014,10.15383569,0.01405753,2.12400827,1.09330196,0.00000000,0.07599777,4.81260176,2.42685766,3.77288674
-2.55427714,10.21429445,0.01377694,2.15349388,1.08703205,0.00000000,0.07217578,4.82261423,2.42586782,3.80990106
-2.54827414,10.25496135,0.01348114,2.17944979,1.07825030,0.00000000,0.06827039,4.82311801,2.42100593,3.83904715
-2.54227114,10.27449386,0.01316709,2.20140797,1.06714337,0.00000000,0.06432352,4.81377461,2.41204954,3.85960688
-2.53626813,10.27191046,0.01283208,2.21897001,1.05391798,0.00000000,0.06037406,4.79441795,2.39888219,3.87100122
-2.53026513,10.24658494,0.01247385,2.23181038,1.03879101,0.00000000,0.05645729,4.76504312,2.38148574,3.87279498
-2.52426213,10.19823502,0.01209072,2.23967919,1.02198001,0.00000000,0.05260452,4.72579189,2.35993099,3.86469926
-2.51825913,10.12690648,0.01168176,2.24240440,1.00369482,0.00000000,0.04884291,4.67693557,2.33436700,3.84657190
-2.51225613,10.03295401,0.01124683,2.23989336,0.98413033,0.00000000,0.04519541,4.61885660,2.30500986,3.81841597
-2.50625313,9.91701938,0.01078665,2.23213366,0.96346100,0.00000000,0.04168087,4.55202953,2.27213109,3.78037650
-2.50025013,9.78000777,0.01030282,2.21919291,0.94183709,0.00000000,0.03831424,4.47700233,2.23604606,3.73273538
-2.49424712,9.62306235,0.00979778,2.20121726,0.91938279,0.00000000,0.03510684,4.39437879,2.19710281,3.67590435
-2.48824412,9.44753755,0.00927474,2.17842832,0.89619618,0.00000000,0.03206676,4.30480259,2.15567114,3.61041616
-2.48224112,9.25497104,0.00873760,2.15111824,0.87235085,0.00000000,0.02919915,4.20894338,2.11213230,3.53691370
-2.47623812,9.04705443,0.00819080,2.11964280,0.84789916,0.00000000,0.02650668,4.10748535,2.06686930,3.45613726
-2.47023512,8.82560283,0.00763917,2.08441242,0.82287655,0.00000000,0.02398987,4.00111817,2.02025789,3.36890981
-2.46423212,8.59252341,0.00708778,2.04588117,0.79730688,0.00000000,0.02164744,3.89053039,1.97265833,3.27612067
-2.45822911,8.34978324,0.00654175,2.00453408,0.77120830,0.00000000,0.01947665,3.77640515,1.92440802,3.17870754
-2.45222611,8.09937670,0.00600610,1.96087304,0.74459922,0.00000000,0.01747355,3.65941776,1.87581517,3.07763754
-2.44622311,7.84329323,0.00548558,1.91540191,0.71750420,0.00000000,0.01563323,3.54023490,1.82715372,2.97388751
-2.44022011,7.58348583,0.00498454,1.86861139,0.68995926,0.00000000,0.01395004,3.41951499,1.77865947,2.86842422
-2.43421711,7.32184136,0.00450682,1.82096445,0.66201643,0.00000000,0.01241771,3.29790923,1.73052791,2.76218497
-2.42821411,7.06015339,0.00405563,1.77288297,0.63374725,0.00000000,0.01102953,3.17606289,1.68291364,2.65605945
-2.42221111,6.80009839,0.00363354,1.72473638,0.60524503,0.00000000,0.00977844,3.05461653,1.63593163,2.55087317
-2.41620810,6.54321626,0.00324243,1.67683279,0.57662588,0.00000000,0.00865711,2.93420678,1.58966026,2.44737335
-2.41020510,6.29089566,0.00288347,1.62941324,0.54802831,0.00000000,0.00765804,2.81546637,1.54414627,2.34621754
-2.40420210,6.04436483,0.00255717,1.58264929,0.51961161,0.00000000,0.00677360,2.69902341,1.49941131,2.24796552
-2.39819910,5.80468797,0.00226340,1.53664416,0.49155302,0.00000000,0.00599613,2.58549974,1.45546003,2.15307459
-2.39219610,5.57276720,0.00200147,1.49143717,0.46404383,0.00000000,0.00531791,2.47550826,1.41228917,2.06189851
-2.38619310,5.34934986,0.00177022,1.44701141,0.43728472,0.00000000,0.00473130,2.36964960,1.36989754,1.97468978
-2.38019010,5.13504033,0.00156807,1.40330393,0.41148046,0.00000000,0.00422874,2.26850782,1.32829609,1.89160523
-2.37418709,4.93031567,0.00139311,1.36021792,0.38683433,0.00000000,0.00380279,2.17264567,1.28751769,1.81271438
-2.36818409,4.73554385,0.00124323,1.31763608,0.36354243,0.00000000,0.00344619,2.08259923,1.24762604,1.73801022
-2.36218109,4.55100345,0.00111614,1.27543434,0.34178821,0.00000000,0.00315187,1.99887220,1.20872311,1.66742160
-2.35617809,4.37690342,0.00100948,1.23349510,0.32173738,0.00000000,0.00291302,1.92192994,1.17095460,1.60082681
-2.35017509,4.21340179,0.00092090,1.19171923,0.30353347,0.00000000,0.00272309,1.85219327,1.13451296,1.53806764
-2.34417209,4.06062204,0.00084808,1.15003610,0.28729409,0.00000000,0.00257583,1.79003217,1.09963768,1.47896327
-2.33816908,3.91866627,0.00078879,1.10841116,0.27310812,0.00000000,0.00246532,1.73575928,1.06661256,1.42332354
-2.33216608,3.78762440,0.00074093,1.06685065,0.26103380,0.00000000,0.00238597,1.68962342,1.03575992,1.37096111
-2.32616308,3.66757907,0.00070258,1.02540333,0.25109779,0.00000000,0.00233258,1.65180296,1.00743187,1.32170226
-2.32016008,3.55860610,0.00067195,0.98415924,0.24329509,0.00000000,0.00230032,1.62239925,0.98199879,1.27539605
-2.31415708,3.46077062,0.00064746,0.94324569,0.23758987,0.00000000,0.00228475,1.60143014,0.95983553,1.23192173
-2.30815408,3.37411958,0.00062771,0.90282091,0.23391699,0.00000000,0.00228189,1.58882365,0.94130579,1.19119449
-2.30215108,3.29867117,0.00061147,0.86306584,0.23218415,0.00000000,0.00228816,1.58441218,0.92674536,1.15316946
-2.29614807,3.23440219,0.00059770,0.82417460,0.23227453,0.00000000,0.00230049,1.58792733,0.91644494,1.11784420
-2.29014507,3.18123440,0.00058553,0.78634441,0.23404976,0.00000000,0.00231625,1.59899576,0.91063338,1.08525963
-2.28414207,3.13902085,0.00057423,0.74976551,0.23735311,0.00000000,0.00233335,1.61713648,0.90946215,1.05549977
-2.27813907,3.10753343,0.00056323,0.71461164,0.24201276,0.00000000,0.00235018,1.64176000,0.91299182,1.02869004
-2.27213607,3.08645247,0.00055210,0.68103178,0.24784513,0.00000000,0.00236568,1.67216966,0.92118133,1.00499451
-2.26613307,3.07535941,0.00054053,0.64914333,0.25465806,0.00000000,0.00237933,1.70756588,0.93388068,0.98461191
-2.26013007,3.07373311,0.00052830,0.61902723,0.26225390,0.00000000,0.00239113,1.74705337,0.95082762,0.96777048
-2.25412706,3.08095034,0.00051532,0.59072511,0.27043255,0.00000000,0.00240163,1.78965199,0.97164862,0.95472168
-2.24812406,3.09629070,0.00050155,0.56423848,0.27899421,0.00000000,0.00241186,1.83431113,0.99586435,0.94573265
-2.24212106,3.11894600,0.00048706,0.53953004,0.28774214,0.00000000,0.00242334,1.87992796,1.02289967,0.94107760
-2.23611806,3.14803384,0.00047194,0.51652667,0.29648523,0.00000000,0.00243802,1.92536917,1.05209787,0.94102806
-2.23011506,3.18261498,0.00045636,0.49512413,0.30504059,0.00000000,0.00245823,1.96949601,1.08273864,0.94584218
-2.22411206,3.22171385,0.00044050,0.47519291,0.31323591,0.00000000,0.00248658,2.01119202,1.11405925,0.95575333
-2.21810905,3.26434135,0.00042458,0.45658497,0.32091197,0.00000000,0.00252592,2.04939259,1.14527806,0.97095822
-2.21210605,3.30951904,0.00040880,0.43914096,0.32792492,0.00000000,0.00257923,2.08311543,1.17561932,0.99160496
-2.20610305,3.35630353,0.00039341,0.42269754,0.33414847,0.00000000,0.00264947,2.11149073,1.20433838,1.01778151
-2.20010005,3.40381016,0.00037859,0.40709438,0.33947602,0.00000000,0.00273954,2.13378977,1.23074592,1.04950500
-2.19409705,3.45123471,0.00036454,0.39218066,0.34382238,0.00000000,0.00285213,2.14945059,1.25423041,1.08671232
-2.18809405,3.49787223,0.00035141,0.37782056,0.34712533,0.00000000,0.00298958,2.15809948,1.27427756,1.12925274
-2.18209105,3.54313208,0.00033932,0.36389780,0.34934662,0.00000000,0.00315380,2.15956707,1.29048586,1.17688275
-2.17608804,3.58654839,0.00032836,0.35031886,0.35047257,0.00000000,0.00334612,2.15389796,1.30257762,1.22926371
-2.17008504,3.62778567,0.00031857,0.33701495,0.35051398,0.00000000,0.00356722,2.14135325,1.31040486,1.28596254
-2.16408204,3.66663921,0.00030995,0.32394261,0.34950551,0.00000000,0.00381706,2.12240548,1.31394996,1.34645571
-2.15807904,3.70303038,0.00030246,0.31108312,0.34750424,0.00000000,0.00409476,2.09772601,1.31332096,1.41013655
-2.15207604,3.73699733,0.00029603,0.29844071,0.34458770,0.00000000,0.00439860,2.06816506,1.30874187,1.47632583
-2.14607304,3.76868161,0.00029054,0.28603983,0.34085118,0.00000000,0.00472600,2.03472528,1.30053865,1.54428551
-2.14007004,3.79831179,0.00028586,0.27392166,0.33640453,0.00000000,0.00507350,1.99852973,1.28912149,1.61323518
-2.13406703,3.82618496,0.00028183,0.26214000,0.33136855,0.00000000,0.00543685,1.96078583,1.27496450,1.68237091
-2.12806403,3.85264751,0.00027829,0.25075697,0.32587103,0.00000000,0.00581105,1.92274667,1.25858373,1.75088589
-2.12206103,3.87807623,0.00027508,0.23983857,0.32004281,0.00000000,0.00619051,1.88567134,1.24051487,1.81799225
-2.11605803,3.90286103,0.00027200,0.22945046,0.31401373,0.00000000,0.00656910,1.85078613,1.22129149,1.88294347
-2.11005503,3.92739012,0.00026892,0.21965406,0.30790896,0.00000000,0.00694041,1.81924793,1.20142504,1.94505652
-2.10405203,3.95203854,0.00026568,0.21050325,0.30184563,0.00000000,0.00729789,1.79211150,1.18138739,2.00373318
-2.09804902,3.97716041,0.00026216,0.20204170,0.29593005,0.00000000,0.00763505,1.77030150,1.16159655,2.05847964
-2.09204602,4.00308506,0.00025826,0.19430093,0.29025553,0.00000000,0.00794569,1.75459027,1.14240612,2.10892387
-2.08604302,4.03011676,0.00025391,0.18729913,0.28490084,0.00000000,0.00822409,1.74558177,1.12409860,2.15482987
-2.08004002,4.05853759,0.00024908,0.18104081,0.27992951,0.00000000,0.00846527,1.74370175,1.10688255,2.19610838
-2.07403702,4.08861237,0.00024376,0.17551702,0.27538961,0.00000000,0.00866510,1.74919402,1.09089329,2.23282345
-2.06803402,4.12059482,0.00023797,0.17070621,0.27131433,0.00000000,0.00882053,1.76212219,1.07619677,2.26519433
-2.06203102,4.15473354,0.00023177,0.16657559,0.26772287,0.00000000,0.00892965,1.78237629,1.06279591,2.29359246
-2.05602801,4.19127650,0.00022523,0.16308274,0.26462189,0.00000000,0.00899186,1.80968322,1.05063879,2.31853325
-2.05002501,4.23047306,0.00021845,0.16017751,0.26200701,0.00000000,0.00900784,1.84362019,1.03962796,2.34066258
-2.04402201,4.27257231,0.00021157,0.15780387,0.25986453,0.00000000,0.00897959,1.88363016,1.02963008,2.36073812
-2.03801901,4.31781697,0.00020471,0.15590177,0.25817304,0.00000000,0.00891033,1.92903838,1.02048540,2.37960568
-2.03201601,4.36643267,0.00019803,0.15440884,0.25690484,0.00000000,0.00880444,1.97906944,1.01201638,2.39817099
-2.02601301,4.41861230,0.00019168,0.15326176,0.25602716,0.00000000,0.00866727,2.03286405,1.00403524,2.41736764
-2.02001001,4.47449614,0.00018581,0.15239749,0.25550301,0.00000000,0.00850498,2.08949538,0.99635006,2.43812189
-2.01400700,4.53414840,0.00018056,0.15175415,0.25529177,0.00000000,0.00832426,2.14798470,0.98876946,2.46131536
-2.00800400,4.59753147,0.00017607,0.15127162,0.25534934,0.00000000,0.00813216,2.20731632,0.98110585,2.48774693
-2.00200100,4.66447937,0.00017245,0.15089195,0.25562818,0.00000000,0.00793575,2.26645188,0.97317750,2.51809490
-1.99599800,4.73467210,0.00016981,0.15055955,0.25607706,0.00000000,0.00774189,2.32434433,0.96480966,2.55288116
-1.98999500,4.80761279,0.00016820,0.15022134,0.25664071,0.00000000,0.00755698,2.37995162,0.95583507,2.59243859
-1.98399200,4.88260937,0.00016769,0.14982676,0.25725959,0.00000000,0.00738671,2.43225049,0.94609419,2.63688328
-1.97798899,4.95876259,0.00016827,0.14932785,0.25786969,0.00000000,0.00723584,2.48025035,0.93543552,2.68609305
-1.97198599,5.03496179,0.00016993,0.14867938,0.25840261,0.00000000,0.00710802,2.52300739,0.92371623,2.73969342
-1.96598299,5.10988955,0.00017261,0.14783906,0.25878592,0.00000000,0.00700573,2.55963877,0.91080326,2.79705219
-1.95997999,5.18203601,0.00017623,0.14676788,0.25894397,0.00000000,0.00693010,2.58933677,0.89657508,2.85728337
-1.95397699,5.24972308,0.00018068,0.14543055,0.25879900,0.00000000,0.00688098,2.61138260,0.88092409,2.91926097
-1.94797399,5.31113829,0.00018580,0.14379604,0.25827269,0.00000000,0.00685692,2.62515936,0.86375948,2.98164258
-1.94197099,5.36437758,0.00019142,0.14183822,0.25728813,0.00000000,0.00685525,2.63016399,0.84501056,3.04290252
-1.93596798,5.40749575,0.00019737,0.13953648,0.25577200,0.00000000,0.00687224,2.62601753,0.82463025,3.10137366
-1.92996498,5.43856293,0.00020342,0.13687632,0.25365701,0.00000000,0.00690325,2.61247333,0.80259840,3.15529663
-1.92396198,5.45572504,0.00020937,0.13384998,0.25088439,0.00000000,0.00694295,2.58942294,0.77892488,3.20287492
-1.91795898,5.45726588,0.00021501,0.13045679,0.24740638,0.00000000,0.00698552,2.55689934,0.75365202,3.24233368
-1.91195598,5.44166846,0.00022011,0.12670350,0.24318850,0.00000000,0.00702493,2.51507731,0.72685621,3.27198020
-1.90595298,5.40767297,0.00022448,0.12260436,0.23821164,0.00000000,0.00705518,2.46427096,0.69864858,3.29026346
-1.89994997,5.35432892,0.00022793,0.11818097,0.23247357,0.00000000,0.00707050,2.40492846,0.66917459,3.29583045
-1.89394697,5.28103918,0.00023031,0.11346196,0.22599011,0.00000000,0.00706566,2.33762404,0.63861248,3.28757677
-1.88794397,5.18759394,0.00023149,0.10848245,0.21879563,0.00000000,0.00703605,2.26304774,0.60717066,3.26468936
-1.88194097,5.07419294,0.00023136,0.10328329,0.21094297,0.00000000,0.00697797,2.18199291,0.57508410,3.22667951
-1.87593797,4.94145493,0.00022987,0.09791013,0.20250274,0.00000000,0.00688864,2.09534214,0.54260988,3.17340471
-1.86993497,4.79041366,0.00022698,0.09241240,0.19356197,0.00000000,0.00676635,2.00405176,0.51002203,3.10507826
-1.86393197,4.62250043,0.00022271,0.08684214,0.18422225,0.00000000,0.00661048,1.90913540,0.47760597,3.02226645
-1.85792896,4.43951374,0.00021711,0.08125283,0.17459736,0.00000000,0.00642146,1.81164695,0.44565261,2.92587321
-1.85192596,4.24357704,0.00021024,0.07569816,0.16481045,0.00000000,0.00620076,1.71266322,0.41445244,2.81711327
-1.84592296,4.03708627,0.00020223,0.07023088,0.15499105,0.00000000,0.00595076,1.61326664,0.38428979,2.69747475
-1.83991996,3.82264904,0.00019319,0.06490169,0.14527172,0.00000000,0.00567467,1.51452826,0.35543730,2.56867316
-1.83391696,3.60301778,0.00018330,0.05975823,0.13578481,0.00000000,0.00537634,1.41749122,0.32815091,2.43259873
-1.82791396,3.38101943,0.00017270,0.05484422,0.12665916,0.00000000,0.00506012,1.32315502,0.30266538,2.29125934
-1.82191096,3.15948417,0.00016159,0.05019872,0.11801695,0.00000000,0.00473072,1.23246066,0.27919038,2.14672155
-1.81590795,2.94117579,0.00015014,0.04585553,0.10997085,0.00000000,0.00439298,1.14627700,0.25790730,2.00105211
-1.80990495,2.72872615,0.00013853,0.04184280,0.10262139,0.00000000,0.00405176,1.06538838,0.23896671,1.85626215
-1.80390195,2.52457588,0.00012693,0.03818273,0.09605484,0.00000000,0.00371179,0.99048386,0.22248655,1.71425619
-1.79789895,2.33092321,0.00011549,0.03489150,0.09034139,0.00000000,0.00337754,0.92214819,0.20855094,1.57678770
-1.79189595,2.14968242,0.00010437,0.03197928,0.08553384,0.00000000,0.00305312,0.86085478,0.19720973,1.44542241
-1.78589295,1.98245299,0.00009368,0.02945042,0.08166679,0.00000000,0.00274222,0.80696087,0.18847874,1.32151049
-1.77988994,1.83050001,0.00008354,0.02730375,0.07875626,0.00000000,0.00244807,0.76070515,0.18234061,1.20616804
-1.77388694,1.69474618,0.00007404,0.02553299,0.07679986,0.00000000,0.00217346,0.72220784,0.17874632,1.10026783
-1.76788394,1.57577501,0.00006526,0.02412730,0.07577738,0.00000000,0.00192071,0.69147362,0.17761746,1.00443927
-1.76188094,1.47384471,0.00005724,0.02307183,0.07565189,0.00000000,0.00169176,0.66839721,0.17884902,0.91907665
-1.75587794,1.38891183,0.00005004,0.02234847,0.07637119,0.00000000,0.00148823,0.65277164,0.18231297,0.84435501
-1.74987494,1.32066329,0.00004368,0.02193656,0.07786985,0.00000000,0.00131153,0.64429925,0.18786232,0.78025227
