energy_ev,total_up,S_s_up,S_p_up,Sb_p_up,Sb_d_up,Ta_p_up,Ta_d_up
-5.09354677,2.51491080,0.01054174,1.89596720,0.14690054,0.00162920,1.57085626,1.10777112
-5.08754377,2.61524880,0.01088294,1.97438727,0.15307439,0.00175300,1.63441875,1.15185308
-5.08154077,2.70612864,0.01117511,2.04573571,0.15891964,0.00188057,1.69206362,1.19153929
-5.07553777,2.78659663,0.01141601,2.10916529,0.16444902,0.00201184,1.74311437,1.22634485
-5.06953477,2.85589895,0.01160482,2.16396302,0.16969211,0.00214678,1.78701284,1.25587145
-5.06353177,2.91350359,0.01174215,2.20957054,0.17469449,0.00228538,1.82333660,1.27981968
-5.05752876,2.95911504,0.01183012,2.24559967,0.17951617,0.00242769,1.85181202,1.29799809
-5.05152576,2.99268105,0.01187226,2.27184248,0.18422921,0.00257378,1.87232253,1.31032887
-5.04552276,3.01439091,0.01187353,2.28827537,0.18891473,0.00272371,1.88491137,1.31684955
-5.03951976,3.02466541,0.01184018,2.29505684,0.19365938,0.00287756,1.88977865,1.31771070
-5.03351676,3.02413886,0.01177966,2.29251910,0.19855150,0.00303538,1.88727275,1.31316973
-5.02751376,3.01363408,0.01170046,2.28115398,0.20367714,0.00319719,1.87787643,1.30358096
-5.02151076,2.99413147,0.01161199,2.26159369,0.20911609,0.00336296,1.86218820,1.28938253
-5.01550775,2.96673382,0.01152437,2.23458745,0.21493833,0.00353262,1.84089990,1.27108066
-5.00950475,2.93262852,0.01144826,2.20097526,0.22120086,0.00370599,1.81477147,1.24923216
-5.00350175,2.89304885,0.01139471,2.16165980,0.22794533,0.00388286,1.78460419,1.22442586
-4.99749875,2.84923642,0.01137495,2.11757809,0.23519647,0.00406292,1.75121357,1.19726404
-4.99149575,2.80240611,0.01140022,2.06967398,0.24296149,0.00424576,1.71540329,1.16834450
-4.98549275,2.75371518,0.01148159,2.01887271,0.25123043,0.00443094,1.67794120,1.13824427
-4.97948974,2.70423759,0.01162974,1.96605860,0.25997757,0.00461793,1.63953859,1.10750545
-4.97348674,2.65494429,0.01185481,1.91205648,0.26916360,0.00480616,1.60083327,1.07662375
-4.96748374,2.60668980,0.01216620,1.85761751,0.27873867,0.00499505,1.56237736,1.04604009
-4.96148074,2.56020514,0.01257231,1.80340946,0.28864587,0.00518396,1.52462974,1.01613529
-4.95547774,2.51609645,0.01308039,1.75001144,0.29882507,0.00537231,1.48795334,0.98722791
-4.94947474,2.47484877,0.01369629,1.69791274,0.30921674,0.00555949,1.45261692,0.95957482
-4.94347174,2.43683374,0.01442421,1.64751518,0.31976560,0.00574495,1.41880088,0.93337427
-4.93746873,2.40232010,0.01526652,1.59913831,0.33042361,0.00592820,1.38660626,0.90877077
-4.93146573,2.37148570,0.01622349,1.55302667,0.34115227,0.00610877,1.35606623,0.88586132
-4.92546273,2.34442978,0.01729312,1.50935816,0.35192392,0.00628626,1.32715908,0.86470236
-4.91945973,2.32118427,0.01847096,1.46825287,0.36272190,0.00646032,1.29982175,0.84531670
-4.91345673,2.30172342,0.01974993,1.42978158,0.37353949,0.00663061,1.27396306,0.82770013
-4.90745373,2.28597090,0.02112032,1.39397332,0.38437774,0.00679683,1.24947584,0.81182707
-4.90145073,2.27380406,0.02256967,1.36082169,0.39524212,0.00695866,1.22624733,0.79765508
-4.89544772,2.26505544,0.02408290,1.33028957,0.40613838,0.00711573,1.20416742,0.78512797
-4.88944472,2.25951165,0.02564242,1.30231233,0.41706766,0.00726760,1.18313441,0.77417762
-4.88344172,2.25691031,0.02722836,1.27679953,0.42802135,0.00741374,1.16305827,0.76472438
-4.87743872,2.25693571,0.02881887,1.25363549,0.43897596,0.00755349,1.14386145,0.75667653
-4.87143572,2.25921421,0.03039058,1.23267900,0.44988838,0.00768600,1.12547765,0.74992891
-4.86543272,2.26331033,0.03191900,1.21376268,0.46069198,0.00781027,1.10784875,0.74436125
-4.85942971,2.26872450,0.03337916,1.19669240,0.47129375,0.00792509,1.09092065,0.73983638
-4.85342671,2.27489330,0.03474617,1.18124732,0.48157298,0.00802906,1.07463835,0.73619895
-4.84742371,2.28119301,0.03599585,1.16718067,0.49138145,0.00812060,1.05894097,0.73327488
-4.84142071,2.28694685,0.03710542,1.15422194,0.50054546,0.00819796,1.04375723,0.73087173
-4.83541771,2.29143611,0.03805406,1.14208026,0.50886955,0.00825926,1.02900183,0.72878043
-4.82941471,2.29391520,0.03882355,1.13044944,0.51614192,0.00830255,1.01457318,0.72677822
-4.82341171,2.29363004,0.03939877,1.11901429,0.52214131,0.00832588,1.00035268,0.72463291
-4.81740870,2.28983944,0.03976812,1.10745830,0.52664496,0.00832731,0.98620576,0.72210842
-4.81140570,2.28183834,0.03992388,1.09547222,0.52943748,0.00830504,0.97198472,0.71897119
-4.80540270,2.26898202,0.03986239,1.08276342,0.53031986,0.00825749,0.95753316,0.71499743
-4.79939970,2.25071011,0.03958414,1.06906545,0.52911842,0.00818334,0.94269189,0.70998066
-4.79339670,2.22656924,0.03909376,1.05414741,0.52569318,0.00808161,0.92730601,0.70373938
-4.78739370,2.19623311,0.03839979,1.03782284,0.51994498,0.00795175,0.91123261,0.69612426
-4.78139070,2.15951910,0.03751448,1.01995754,0.51182128,0.00779366,0.89434881,0.68702470
-4.77538769,2.11640035,0.03645335,1.00047601,0.50132011,0.00760775,0.87655963,0.67637427
-4.76938469,2.06701286,0.03523474,0.97936624,0.48849193,0.00739495,0.85780509,0.66415482
-4.76338169,2.01165706,0.03387932,0.95668259,0.47343951,0.00715671,0.83806631,0.65039901
-4.75737869,1.95079366,0.03240951,0.93254643,0.45631564,0.00689500,0.81737001,0.63519106
-4.75137569,1.88503405,0.03084891,0.90714476,0.43731881,0.00661223,0.79579127,0.61866577
-4.74537269,1.81512545,0.02922174,0.88072641,0.41668730,0.00631128,0.77345417,0.60100567
-4.73936968,1.74193144,0.02755226,0.85359627,0.39469164,0.00599535,0.75053034,0.58243645
-4.73336668,1.66640858,0.02586433,0.82610736,0.37162618,0.00566792,0.72723524,0.56322082
-4.72736368,1.58958011,0.02418089,0.79865121,0.34779995,0.00533266,0.70382238,0.54365099
-4.72136068,1.51250755,0.02252363,0.77164664,0.32352730,0.00499336,0.68057566,0.52404007
-4.71535768,1.43626131,0.02091260,0.74552734,0.29911884,0.00465379,0.65780001,0.50471254
-4.70935468,1.36189138,0.01936600,0.72072867,0.27487287,0.00431765,0.63581084,0.48599437
-4.70335168,1.29039885,0.01789998,0.69767394,0.25106784,0.00398845,0.61492259,0.46820285
-4.69734867,1.22270937,0.01652843,0.67676068,0.22795591,0.00366946,0.59543696,0.45163669
-4.69134567,1.15964914,0.01526299,0.65834733,0.20575798,0.00336364,0.57763119,0.43656649
-4.68534267,1.10192426,0.01411293,0.64274072,0.18466009,0.00307358,0.56174696,0.42322615
-4.67933967,1.05010365,0.01308517,0.63018480,0.16481137,0.00280144,0.54798033,0.41180522
-4.67333667,1.00460631,0.01218427,0.62085096,0.14632339,0.00254895,0.53647316,0.40244265
-4.66733367,0.96569274,0.01141253,0.61483031,0.12927083,0.00231738,0.52730631,0.39522200
-4.66133067,0.93346090,0.01076999,0.61212822,0.11369331,0.00210755,0.52049498,0.39016832
-4.65532766,0.90784662,0.01025457,0.61266129,0.09959817,0.00191982,0.51598633,0.38724674
-4.64932466,0.88862822,0.00986212,0.61625703,0.08696394,0.00175411,0.51365949,0.38636296
-4.64332166,0.87543529,0.00958654,0.62265619,0.07574434,0.00160997,0.51332803,0.38736542
-4.63731866,0.86776115,0.00941996,0.63151787,0.06587256,0.00148656,0.51474473,0.39004927
-4.63131566,0.86497873,0.00935285,0.64242728,0.05726563,0.00138273,0.51760850,0.39416192
-4.62531266,0.86635935,0.00937422,0.65490586,0.04982862,0.00129705,0.52157322,0.39941012
-4.61930965,0.87109379,0.00947181,0.66842367,0.04345877,0.00122789,0.52625819,0.40546820
-4.61330665,0.87831533,0.00963238,0.68241364,0.03804907,0.00117341,0.53125977,0.41198736
-4.60730365,0.88712385,0.00984189,0.69628710,0.03349157,0.00113168,0.53616372,0.41860570
-4.60130065,0.89661049,0.01008587,0.70945042,0.02968014,0.00110071,0.54055804,0.42495865
-4.59529765,0.90588229,0.01034966,0.72132183,0.02651278,0.00107846,0.54404550,0.43068941
-4.58929465,0.91408585,0.01061879,0.73134826,0.02389345,0.00106296,0.54625575,0.43545926
-4.58329165,0.92042971,0.01087927,0.73902127,0.02173340,0.00105228,0.54685634,0.43895720
-4.57728864,0.92420448,0.01111790,0.74389179,0.01995215,0.00104464,0.54556247,0.44090867
-4.57128564,0.92480038,0.01132265,0.74558297,0.01847807,0.00103839,0.54214495,0.44108320
-4.56528264,0.92172158,0.01148286,0.74380081,0.01724863,0.00103206,0.53643634,0.43930051
-4.55927964,0.91459702,0.01158954,0.73834214,0.01621048,0.00102438,0.52833496,0.43543503
-4.55327664,0.90318736,0.01163555,0.72909967,0.01531921,0.00101432,0.51780669,0.42941869
-4.54727364,0.88738799,0.01161574,0.71606406,0.01453907,0.00100106,0.50488467,0.42124189
-4.54127064,0.86722805,0.01152707,0.69932288,0.01384255,0.00098402,0.48966688,0.41095261
-4.53526763,0.84286577,0.01136859,0.67905665,0.01320987,0.00096285,0.47231189,0.39865391
-4.52926463,0.81458026,0.01114141,0.65553214,0.01262854,0.00093742,0.45303288,0.38449978
-4.52326163,0.78276034,0.01084863,0.62909331,0.01209288,0.00090780,0.43209043,0.36868963
-4.51725863,0.74789085,0.01049513,0.60015030,0.01160353,0.00087427,0.40978427,0.35146178
-4.51125563,0.71053727,0.01008739,0.56916701,0.01116713,0.00083725,0.38644442,0.33308607
-4.50525263,0.67132908,0.00963322,0.53664776,0.01079598,0.00079733,0.36242213,0.31385608
-4.49924962,0.63094280,0.00914154,0.50312364,0.01050783,0.00075519,0.33808098,0.29408118
-4.49324662,0.59008520,0.00862202,0.46913905,0.01032568,0.00071160,0.31378846,0.27407874
-4.48724362,0.54947738,0.00808485,0.43523896,0.01027771,0.00066742,0.28990822,0.25416687
-4.48124062,0.50984017,0.00754039,0.40195724,0.01039723,0.00062350,0.26679348,0.23465776
-4.47523762,0.47188127,0.00699900,0.36980642,0.01072267,0.00058074,0.24478140,0.21585195
-4.46923462,0.43628422,0.00647069,0.33926908,0.01129752,0.00054001,0.22418871,0.19803358
-4.46323162,0.40369948,0.00596499,0.31079095,0.01217032,0.00050216,0.20530856,0.18146664
-4.45722861,0.37473728,0.00549077,0.28477570,0.01339446,0.00046800,0.18840835,0.16639221
-4.45122561,0.34996222,0.00505605,0.26158128,0.01502792,0.00043828,0.17372862,0.15302667
-4.44522261,0.32988923,0.00466797,0.24151772,0.01713284,0.00041368,0.16148251,0.14156065
-4.43921961,0.31498033,0.00433266,0.22484582,0.01977477,0.00039482,0.15185583,0.13215853
-4.43321661,0.30564193,0.00405524,0.21177680,0.02302177,0.00038222,0.14500728,0.12495845
-4.42721361,0.30222210,0.00383976,0.20247230,0.02694308,0.00037633,0.14106857,0.12007236
-4.42121061,0.30500734,0.00368922,0.19704449,0.03160756,0.00037749,0.14014435,0.11758622
-4.41520760,0.31421863,0.00360558,0.19555616,0.03708173,0.00038597,0.14231158,0.11755982
-4.40920460,0.33000649,0.00358974,0.19802040,0.04342744,0.00040190,0.14761834,0.12002649
-4.40320160,0.35244487,0.00364155,0.20440000,0.05069936,0.00042533,0.15608195,0.12499224
-4.39719860,0.38152423,0.00375987,0.21460634,0.05894205,0.00045618,0.16768643,0.13243462
-4.39119560,0.41714381,0.00394252,0.22849804,0.06818707,0.00049425,0.18237945,0.14230113
-4.38519260,0.45910371,0.00418633,0.24587951,0.07844983,0.00053922,0.20006888,0.15450745
-4.37918959,0.50709732,0.00448714,0.26649962,0.08972670,0.00059062,0.22061927,0.16893559
-4.37318659,0.56070475,0.00483983,0.29005098,0.10199222,0.00064785,0.24384858,0.18543212
-4.36718359,0.61938812,0.00523837,0.31616998,0.11519676,0.00071019,0.26952544,0.20380684
-4.36118059,0.68248937,0.00567583,0.34443816,0.12926467,0.00077676,0.29736738,0.22383212
-4.35517759,0.74923147,0.00614453,0.37438518,0.14409324,0.00084656,0.32704036,0.24524311
-4.34917459,0.81872356,0.00663608,0.40549357,0.15955241,0.00091850,0.35815999,0.26773907
-4.34317159,0.88997043,0.00714156,0.43720564,0.17548547,0.00099136,0.39029455,0.29098606
-4.33716858,0.96188683,0.00765166,0.46893242,0.19171089,0.00106386,0.42297013,0.31462106
-4.33116558,1.03331629,0.00815688,0.50006471,0.20802507,0.00113466,0.45567785,0.33825752
-4.32516258,1.10305442,0.00864776,0.52998586,0.22420633,0.00120240,0.48788321,0.36149240
-4.31915958,1.16987603,0.00911512,0.55808614,0.24001978,0.00126573,0.51903717,0.38391445
-4.31315658,1.23256523,0.00955029,0.58377798,0.25522305,0.00132337,0.54858889,0.40511357
-4.30715358,1.28994751,0.00994536,0.60651172,0.26957279,0.00137410,0.57599959,0.42469085
