energy_ev,total_up,Pb_p_up,Pb_d_up,Re_p_up,Re_d_up,S_s_up,S_p_up
-4.30115058,2.98549149,1.02155964,0.00272698,1.50926883,1.94285300,0.01695956,0.22733888
-4.29514757,2.93093413,1.01267363,0.00263314,1.49260623,1.89399857,0.01639873,0.22495415
-4.28914457,2.87245302,1.00161589,0.00253887,1.47202440,1.84387656,0.01581081,0.22222179
-4.28314157,2.81158209,0.98866652,0.00244599,1.44808897,1.79375801,0.01520767,0.21921966
-4.27713857,2.74977800,0.97410144,0.00235613,1.42136972,1.74482788,0.01460033,0.21602097
-4.27113557,2.68838313,0.95818497,0.00227076,1.39242385,1.69815615,0.01399866,0.21269243
-4.26513257,2.62859525,0.94116366,0.00219108,1.36178176,1.65467481,0.01341116,0.20929303
-4.25912956,2.57144531,0.92326186,0.00211809,1.32993603,1.61516139,0.01284484,0.20587330
-4.25312656,2.51778392,0.90467927,0.00205253,1.29733413,1.58022930,0.01230512,0.20247519
-4.24712356,2.46827696,0.88559070,0.00199488,1.26437548,1.55032518,0.01179595,0.19913265
-4.24112056,2.42341016,0.86614800,0.00194540,1.23141262,1.52573288,0.01131983,0.19587283
-4.23511756,2.38350201,0.84648422,0.00190413,1.19875662,1.50658355,0.01087807,0.19271779
-4.22911456,2.34872399,0.82671964,0.00187092,1.16668614,1.49287084,0.01047099,0.18968675
-4.22311156,2.31912671,0.80696933,0.00184545,1.13545954,1.48447032,0.01009827,0.18679868
-4.21710855,2.29467019,0.78735179,0.00182728,1.10532903,1.48116174,0.00975919,0.18407511
-4.21110555,2.27525639,0.76799806,0.00181587,1.07655595,1.48265291,0.00945303,0.18154293
-4.20510255,2.26076203,0.74906055,0.00181065,1.04942586,1.48860381,0.00917938,0.17923709
-4.19909955,2.25106952,0.73072106,0.00181098,1.02426231,1.49864972,0.00893840,0.17720289
-4.19309655,2.24609439,0.71319722,0.00181628,1.00143809,1.51242222,0.00873113,0.17549779
-4.18709355,2.24580735,0.69674671,0.00182596,0.98138288,1.52956721,0.00855967,0.17419250
-4.18109055,2.25024982,0.68166889,0.00183953,0.96458639,1.54975901,0.00842731,0.17337122
-4.17508754,2.25954204,0.66830330,0.00185654,0.95159632,1.57271045,0.00833863,0.17313102
-4.16908454,2.27388316,0.65702491,0.00187666,0.94301069,1.59817842,0.00829945,0.17358012
-4.16308154,2.29354354,0.64823603,0.00189964,0.93946448,1.62596525,0.00831681,0.17483527
-4.15707854,2.31884951,0.64235507,0.00192530,0.94161079,1.65591610,0.00839871,0.17701813
-4.15107554,2.35016157,0.63980242,0.00195356,0.95009698,1.68791297,0.00855399,0.18025083
-4.14507254,2.38784733,0.64098408,0.00198441,0.96553674,1.72186607,0.00879196,0.18465077
-4.13906953,2.43225065,0.64627356,0.00201790,0.98847915,1.75770327,0.00912209,0.19032501
-4.13306653,2.48365877,0.65599295,0.00205408,1.01937611,1.79535860,0.00955361,0.19736427
-4.12706353,2.54226930,0.67039404,0.00209306,1.05854968,1.83476065,0.01009513,0.20583703
-4.12106053,2.60815894,0.68964042,0.00213491,1.10616101,1.87582159,0.01075421,0.21578386
-4.11505753,2.68125566,0.71379145,0.00217968,1.16218255,1.91842749,0.01153695,0.22721229
-4.10905453,2.76131605,0.74278921,0.00222738,1.22637515,1.96243066,0.01244767,0.24009258
-4.10305153,2.84790912,0.77644894,0.00227797,1.29827171,2.00764407,0.01348849,0.25435461
-4.09704852,2.94040756,0.81445407,0.00233130,1.37716857,2.05383836,0.01465916,0.26988603
-4.09104552,3.03798720,0.85635591,0.00238717,1.46212573,2.10074123,0.01595678,0.28653202
-4.08504252,3.13963494,0.90157878,0.00244530,1.55197659,2.14803921,0.01737573,0.30409664
-4.07903952,3.24416488,0.94943024,0.00250530,1.64534743,2.19538142,0.01890767,0.32234584
-4.07303652,3.35024231,0.99911661,0.00256671,1.74068642,2.24238515,0.02054160,0.34101217
-4.06703352,3.45641450,1.04976305,0.00262901,1.83630150,2.28864253,0.02226403,0.35980097
-4.06103052,3.56114713,1.10043787,0.00269161,1.93040591,2.33372816,0.02405930,0.37839797
-4.05502751,3.66286487,1.15017979,0.00275388,2.02116991,2.37720698,0.02590989,0.39647786
-4.04902451,3.75999439,1.19802741,0.00281516,2.10677653,2.41864208,0.02779691,0.41371380
-4.04302151,3.85100792,1.24304952,0.00287480,2.18547925,2.45760210,0.02970055,0.42978712
-4.03701851,3.93446577,1.28437492,0.00293213,2.25565910,2.49366792,0.03160061,0.44439714
-4.03101551,4.00905573,1.32122058,0.00298654,2.31587866,2.52643846,0.03347704,0.45727051
-4.02501251,4.07362804,1.35291673,0.00303745,2.36493063,2.55553553,0.03531043,0.46816973
-4.01900950,4.12722433,1.37892785,0.00308434,2.40187862,2.58060765,0.03708250,0.47690045
-4.01300650,4.16909958,1.39886863,0.00312678,2.42608852,2.60133302,0.03877649,0.48331728
-4.00700350,4.19873642,1.41251416,0.00316440,2.43724876,2.61742175,0.04037748,0.48732787
-4.00100050,4.21585131,1.41980392,0.00319694,2.43537883,2.62861737,0.04187263,0.48889505
-3.99499750,4.22039276,1.42083960,0.00322424,2.42082562,2.63469817,0.04325131,0.48803701
-3.98899450,4.21253205,1.41587678,0.00324621,2.39424793,2.63547814,0.04450507,0.48482557
-3.98299150,4.19264719,1.40531111,0.00326287,2.35659012,2.63080809,0.04562761,0.47938265
-3.97698849,4.16130130,1.38965978,0.00327432,2.30904612,2.62057687,0.04661461,0.47187506
-3.97098549,4.11921658,1.36953916,0.00328071,2.25301585,2.60471285,0.04746347,0.46250812
-3.96498249,4.06724551,1.34563986,0.00328229,2.19005615,2.58318578,0.04817304,0.45151816
-3.95897949,4.00634056,1.31870040,0.00327933,2.12182845,2.55600893,0.04874335,0.43916443
-3.95297649,3.93752404,1.28948075,0.00327214,2.05004572,2.52324153,0.04917530,0.42572082
-3.94697349,3.86185927,1.25873695,0.00326103,1.97642087,2.48499128,0.04947046,0.41146757
-3.94097049,3.78042419,1.22719776,0.00324634,1.90261866,2.44141685,0.04963079,0.39668347
-3.93496748,3.69428834,1.19554432,0.00322837,1.83021288,2.39273007,0.04965859,0.38163874
-3.92896448,3.60449364,1.16439350,0.00320742,1.76065009,2.33919761,0.04955644,0.36658880
-3.92296148,3.51203931,1.13428516,0.00318374,1.69522068,2.28114185,0.04932720,0.35176915
-3.91695848,3.41787077,1.10567369,0.00315754,1.63503777,2.21894068,0.04897416,0.33739138
-3.91095548,3.32287235,1.07892368,0.00312899,1.58102374,2.15302605,0.04850119,0.32364028
-3.90495248,3.22786315,1.05430936,0.00309820,1.53390403,2.08388100,0.04791294,0.31067217
-3.89894947,3.13359539,1.03201741,0.00306524,1.49420730,2.01203517,0.04721507,0.29861419
-3.89294647,3.04075460,1.01215259,0.00303013,1.46227107,1.93805851,0.04641445,0.28756449
-3.88694347,2.94996069,0.99474540,0.00299287,1.43825157,1.86255352,0.04551935,0.27759315
-3.88094047,2.86176946,0.97976125,0.00295341,1.42213669,1.78614580,0.04453951,0.26874375
-3.87493747,2.77667371,0.96711024,0.00291169,1.41376079,1.70947348,0.04348619,0.26103525
-3.86893447,2.69510373,0.95665729,0.00286765,1.41282061,1.63317548,0.04237206,0.25446422
-3.86293147,2.61742694,0.94823177,0.00282123,1.41889127,1.55787929,0.04121106,0.24900721
-3.85692846,2.54394657,0.94163653,0.00277238,1.43144193,1.48418840,0.04001810,0.24462316
-3.85092546,2.47489975,0.93665595,0.00272107,1.44985078,1.41267017,0.03880869,0.24125578
-3.84492246,2.41045521,0.93306299,0.00266732,1.47341935,1.34384439,0.03759851,0.23883588
-3.83891946,2.35071127,0.93062509,0.00261117,1.50138603,1.27817312,0.03640294,0.23728367
-3.83291646,2.29569448,0.92910928,0.00255271,1.53293942,1.21605226,0.03523655,0.23651091
-3.82691346,2.24535959,0.92828634,0.00249209,1.56723151,1.15780517,0.03411260,0.23642308
-3.82091046,2.19959136,0.92793446,0.00242951,1.60339117,1.10367864,0.03304264,0.23692142
-3.81490745,2.15820848,0.92784252,0.00236521,1.64053827,1.05384145,0.03203612,0.23790502
-3.80890445,2.12096993,0.92781303,0.00229947,1.67779851,1.00838536,0.03110012,0.23927281
-3.80290145,2.08758370,0.92766508,0.00223265,1.71431901,0.96732870,0.03023917,0.24092556
-3.79689845,2.05771772,0.92723709,0.00216513,1.74928442,0.93062212,0.02945524,0.24276781
-3.79089545,2.03101246,0.92638953,0.00209733,1.78193325,0.89815621,0.02874778,0.24470963
-3.78489245,2.00709474,0.92500746,0.00202974,1.81157382,0.86977060,0.02811390,0.24666825
-3.77888944,1.98559182,0.92300262,0.00196284,1.83759916,0.84526394,0.02754865,0.24856946
-3.77288644,1.96614504,0.92031500,0.00189719,1.85950006,0.82440425,0.02704538,0.25034865
-3.76688344,1.94842203,0.91691367,0.00183333,1.87687557,0.80693906,0.02659611,0.25195153
-3.76088044,1.93212678,0.91279657,0.00177188,1.88944017,0.79260475,0.02619200,0.25333436
-3.75487744,1.91700681,0.90798913,0.00171342,1.89702704,0.78113482,0.02582371,0.25446378
-3.74887444,1.90285690,0.90254170,0.00165859,1.89958706,0.77226645,0.02548184,0.25531614
-3.74287144,1.88951928,0.89652570,0.00160802,1.89718334,0.76574542,0.02515730,0.25587639
-3.73686843,1.87688013,0.89002855,0.00156233,1.88998155,0.76132905,0.02484152,0.25613660
-3.73086543,1.86486276,0.88314767,0.00152212,1.87823627,0.75878740,0.02452679,0.25609418
-3.72486243,1.85341803,0.87598372,0.00148798,1.86227423,0.75790280,0.02420632,0.25574996
-3.71885943,1.84251282,0.86863357,0.00146042,1.84247520,0.75846808,0.02387437,0.25510614
-3.71285643,1.83211744,0.86118329,0.00143991,1.81925171,0.76028389,0.02352626,0.25416446
-3.70685343,1.82219310,0.85370169,0.00142684,1.79302872,0.76315558,0.02315835,0.25292449
-3.70085043,1.81268040,0.84623487,0.00142147,1.76422441,0.76689005,0.02276797,0.25138239
-3.69484742,1.80349004,0.83880207,0.00142396,1.73323320,0.77129319,0.02235335,0.24953006
-3.68884442,1.79449633,0.83139323,0.00143434,1.70041192,0.77616809,0.02191353,0.24735493
-3.68284142,1.78553430,0.82396850,0.00145245,1.66606982,0.78131457,0.02144823,0.24484021
-3.67683842,1.77640068,0.81645962,0.00147802,1.63046292,0.78652999,0.02095786,0.24196587
-3.67083542,1.76685884,0.80877336,0.00151059,1.59379270,0.79161161,0.02044340,0.23870997
-3.66483242,1.75664739,0.80079665,0.00154953,1.55620906,0.79636026,0.01990638,0.23505051
-3.65882941,1.74549189,0.79240323,0.00159408,1.51781699,0.80058523,0.01934892,0.23096758
-3.65282641,1.73311891,0.78346133,0.00164332,1.47868626,0.80410997,0.01877368,0.22644556
-3.64682341,1.71927142,0.77384193,0.00169622,1.43886319,0.80677824,0.01818391,0.22147539
-3.64082041,1.70372446,0.76342709,0.00175165,1.39838357,0.80846027,0.01758343,0.21605659
-3.63481741,1.68629986,0.75211786,0.00180841,1.35728546,0.80905835,0.01697668,0.21019893
-3.62881441,1.66687913,0.73984108,0.00186528,1.31562111,0.80851151,0.01636863,0.20392359
-3.62281141,1.64541338,0.72655501,0.00192103,1.27346690,0.80679880,0.01576481,0.19726379
-3.61680840,1.62192966,0.71225301,0.00197448,1.23093069,0.80394087,0.01517113,0.19026473
-3.61080540,1.59653326,0.69696543,0.00202451,1.18815600,0.79999969,0.01459386,0.18298286
-3.60480240,1.56940566,0.68075937,0.00207011,1.14532292,0.79507634,0.01403941,0.17548451
-3.59879940,1.54079836,0.66373644,0.00211039,1.10264559,0.78930694,0.01351416,0.16784400
-3.59279640,1.51102294,0.64602876,0.00214460,1.06036658,0.78285687,0.01302425,0.16014124
-3.58679340,1.48043802,0.62779330,0.00217218,1.01874877,0.77591384,0.01257541,0.15245901
-3.58079040,1.44943392,0.60920511,0.00219271,0.97806516,0.76867991,0.01217267,0.14488011
-3.57478739,1.41841615,0.59044973,0.00220594,0.93858756,0.76136330,0.01182023,0.13748447
-3.56878439,1.38778862,0.57171542,0.00221180,0.90057490,0.75417030,0.01152125,0.13034642
-3.56278139,1.35793788,0.55318545,0.00221033,0.86426202,0.74729788,0.01127773,0.12353228
-3.55677839,1.32921907,0.53503111,0.00220174,0.82984970,0.74092747,0.01109043,0.11709835
-3.55077539,1.30194473,0.51740574,0.00218633,0.79749656,0.73522029,0.01095882,0.11108944
-3.54477239,1.27637677,0.50044000,0.00216448,0.76731338,0.73031444,0.01088117,0.10553793
-3.53876938,1.25272219,0.48423877,0.00213666,0.73936004,0.72632396,0.01085458,0.10046353
-3.53276638,1.23113250,0.46887956,0.00210337,0.71364537,0.72333971,0.01087514,0.09587352
-3.52676338,1.21170667,0.45441264,0.00206512,0.69012967,0.72143197,0.01093815,0.09176359
-3.52076038,1.19449715,0.44086256,0.00202246,0.66872969,0.72065431,0.01103831,0.08811912
-3.51475738,1.17951823,0.42823102,0.00197591,0.64932570,0.72104843,0.01116997,0.08491689
-3.50875438,1.16675589,0.41650066,0.00192598,0.63177000,0.72264926,0.01132741,0.08212690
-3.50275138,1.15617815,0.40563947,0.00187318,0.61589628,0.72548980,0.01150505,0.07971447
-3.49674837,1.14774497,0.39560557,0.00181799,0.60152923,0.72960515,0.01169768,0.07764225
-3.49074537,1.14141665,0.38635174,0.00176086,0.58849358,0.73503519,0.01190063,0.07587210
-3.48474237,1.13716002,0.37782958,0.00170224,0.57662222,0.74182537,0.01210994,0.07436687
-3.47873937,1.13495174,0.36999293,0.00164255,0.56576268,0.75002558,0.01232235,0.07309172
-3.47273637,1.13477836,0.36280025,0.00158221,0.55578167,0.75968665,0.01253541,0.07201524
-3.46673337,1.13663304,0.35621605,0.00152163,0.54656765,0.77085495,0.01274736,0.07111012
-3.46073037,1.14050921,0.35021101,0.00146121,0.53803105,0.78356507,0.01295703,0.07035343
-3.45472736,1.14639157,0.34476119,0.00140134,0.53010264,0.79783117,0.01316374,0.06972660
-3.44872436,1.15424531,0.33984623,0.00134238,0.52272995,0.81363774,0.01336705,0.06921500
-3.44272136,1.16400439,0.33544686,0.00128469,0.51587247,0.83093025,0.01356658,0.06880738
-3.43671836,1.17556007,0.33154198,0.00122860,0.50949582,0.84960680,0.01376177,0.06849508
-3.43071536,1.18875065,0.32810564,0.00117441,0.50356568,0.86951134,0.01395171,0.06827113
-3.42471236,1.20335366,0.32510418,0.00112235,0.49804183,0.89042924,0.01413494,0.06812942
-3.41870935,1.21908131,0.32249389,0.00107263,0.49287296,0.91208599,0.01430932,0.06806386
-3.41270635,1.23557987,0.32021935,0.00102539,0.48799263,0.93414916,0.01447194,0.06806772
-3.40670335,1.25243353,0.31821278,0.00098072,0.48331676,0.95623409,0.01461912,0.06813318
-3.40070035,1.26917269,0.31639435,0.00093863,0.47874284,0.97791304,0.01474642,0.06825104
-3.39469735,1.28528654,0.31467356,0.00089909,0.47415102,0.99872766,0.01484880,0.06841063
-3.38869435,1.30023930,0.31295169,0.00086199,0.46940694,1.01820407,0.01492074,0.06860006
-3.38269135,1.31348926,0.31112501,0.00082719,0.46436615,1.03586990,0.01495648,0.06880650
-3.37668834,1.32450953,0.30908872,0.00079451,0.45887983,1.05127224,0.01495027,0.06901669
-3.37068534,1.33280928,0.30674122,0.00076371,0.45280135,1.06399558,0.01489666,0.06921751
-3.36468234,1.33795403,0.30398849,0.00073456,0.44599329,1.07367858,0.01479076,0.06939655
-3.35867934,1.33958396,0.30074829,0.00070682,0.43833434,1.08002874,0.01462853,0.06954272
-3.35267634,1.33742882,0.29695381,0.00068024,0.42972575,1.08283406,0.01440700,0.06964667
-3.34667334,1.33131879,0.29255667,0.00065460,0.42009674,1.08197102,0.01412449,0.06970117
-3.34067034,1.32119044,0.28752893,0.00062970,0.40940871,1.07740843,0.01378075,0.06970125
-3.33466733,1.30708776,0.28186413,0.00060537,0.39765782,1.06920702,0.01337705,0.06964428
-3.32866433,1.28915800,0.27557723,0.00058148,0.38487602,1.05751485,0.01291617,0.06952976
-3.32266133,1.26764309,0.26870348,0.00055796,0.37113033,1.04255901,0.01240240,0.06935904
-3.31665833,1.24286711,0.26129650,0.00053474,0.35652056,1.02463426,0.01184138,0.06913497
-3.31065533,1.21522093,0.25342545,0.00051183,0.34117575,1.00408937,0.01123998,0.06886141
-3.30465233,1.18514510,0.24517183,0.00048926,0.32524945,0.98131235,0.01060608,0.06854282
-3.29864932,1.15311236,0.23662593,0.00046708,0.30891435,0.95671540,0.00994832,0.06818388
-3.29264632,1.11961090,0.22788333,0.00044539,0.29235657,0.93072077,0.00927588,0.06778929
-3.28664332,1.08512961,0.21904157,0.00042428,0.27576993,0.90374847,0.00859819,0.06736365
-3.28064032,1.05014616,0.21019741,0.00040389,0.25935069,0.87620647,0.00792471,0.06691165
-3.27463732,1.01511885,0.20144459,0.00038436,0.24329294,0.84848416,0.00726468,0.06643845
-3.26863432,0.98048239,0.19287253,0.00036582,0.22778497,0.82094917,0.00662697,0.06595031
-3.26263132,0.94664787,0.18456566,0.00034842,0.21300664,0.79394782,0.00601986,0.06545540
-3.25662831,0.91400669,0.17660369,0.00033232,0.19912798,0.76780873,0.00545101,0.06496484
-3.25062531,0.88293771,0.16906261,0.00031769,0.18630883,0.74284927,0.00492730,0.06449382
-3.24462231,0.85381709,0.16201620,0.00030470,0.17469954,0.71938406,0.00445487,0.06406281
-3.23861931,0.82702953,0.15553807,0.00029351,0.16444242,0.69773468,0.00403909,0.06369870
-3.23261631,0.80297992,0.14970386,0.00028434,0.15567376,0.67823954,0.00368458,0.06343582
-3.22661331,0.78210404,0.14459337,0.00027737,0.14852613,0.66126294,0.00339530,0.06331678
-3.22061031,0.76487722,0.14029253,0.00027284,0.14313063,0.64720224,0.00317458,0.06339289
-3.21460730,0.75181966,0.13689479,0.00027098,0.13961869,0.63649220,0.00302521,0.06372435
-3.20860430,0.74349767,0.13450185,0.00027205,0.13812332,0.62960583,0.00294947,0.06437983
-3.20260130,0.74051983,0.13322349,0.00027631,0.13877933,0.62705092,0.00294919,0.06543560
-3.19659830,0.74352778,0.13317649,0.00028403,0.14172241,0.62936207,0.00302579,0.06697412
-3.19059530,0.75318150,0.13448238,0.00029548,0.14708700,0.63708806,0.00318020,0.06908203
-3.18459230,0.77013900,0.13726426,0.00031092,0.15500267,0.65077471,0.00341292,0.07184765
-3.17858929,0.79503127,0.14164246,0.00033059,0.16558930,0.67094369,0.00372389,0.07535798
-3.17258629,0.82843292,0.14772944,0.00035468,0.17895093,0.69806798,0.00411240,0.07969523
-3.16658329,0.87083002,0.15562390,0.00038334,0.19516860,0.73254502,0.00457700,0.08493311
-3.16058029,0.92258615,0.16540441,0.00041666,0.21429248,0.77466853,0.00511538,0.09113285
-3.15457729,0.98390849,0.17712284,0.00045463,0.23633356,0.82460065,0.00572419,0.09833931
-3.14857429,1.05481561,0.19079791,0.00049716,0.26125534,0.88234551,0.00639896,0.10657701
-3.14257129,1.13510868,0.20640913,0.00054405,0.28896613,0.94772596,0.00713398,0.11584668
-3.13656828,1.22434802,0.22389161,0.00059499,0.31931216,1.02036482,0.00792218,0.12612213
-3.13056528,1.32183653,0.24313190,0.00064952,0.35207233,1.09967210,0.00875513,0.13734792
-3.12456228,1.42661165,0.26396543,0.00070707,0.38695481,1.18483931,0.00962301,0.14943775
-3.11855928,1.53744687,0.28617557,0.00076697,0.42359598,1.27484186,0.01051467,0.16227393
-3.11255628,1.65286379,0.30949472,0.00082840,0.46156216,1.36845012,0.01141777,0.17570793
-3.10655328,1.77115502,0.33360748,0.00089046,0.50035415,1.46424956,0.01231893,0.18956206
-3.10055028,1.89041784,0.35815602,0.00095215,0.53941483,1.56066954,0.01320398,0.20363246
-3.09454727,2.00859801,0.38274760,0.00101243,0.57813969,1.65602041,0.01405825,0.21769320
-3.08854427,2.12354250,0.40696394,0.00107022,0.61589021,1.74853771,0.01486690,0.23150148
-3.08254127,2.23305950,0.43037255,0.00112442,0.65200951,1.83643206,0.01561532,0.24480387
-3.07653827,2.33498356,0.45253918,0.00117398,0.68583998,1.91794298,0.01628950,0.25734322
-3.07053527,2.42724328,0.47304141,0.00121792,0.71674219,1.99139434,0.01687644,0.26886611
-3.06453227,2.50792895,0.49148253,0.00125533,0.74411430,2.05524939,0.01736456,0.27913063
-3.05852926,2.57535696,0.50750532,0.00128545,0.76741118,2.10816270,0.01774400,0.28791390
-3.05252626,2.62812844,0.52080513,0.00130768,0.78616249,2.14902695,0.01800699,0.29501937
-3.04652326,2.66517919,0.53114159,0.00132160,0.79998886,2.17701218,0.01814809,0.30028325
-3.04052026,2.68581872,0.53834858,0.00132699,0.80861542,2.19159570,0.01816434,0.30358010
-3.03451726,2.68975646,0.54234186,0.00132383,0.81188204,2.19258134,0.01805536,0.30482696
-3.02851426,2.67711382,0.54312407,0.00131236,0.80974989,2.18010686,0.01782338,0.30398625
-3.02251126,2.64842164,0.54078686,0.00129300,0.80230384,2.15463925,0.01747316,0.30106689
-3.01650825,2.60460279,0.53550991,0.00126641,0.78975074,2.11695811,0.01701178,0.29612397
-3.01050525,2.54694105,0.52755709,0.00123344,0.77241352,2.06812774,0.01644845,0.28925667
-3.00450225,2.47703740,0.51726961,0.00119511,0.75072147,2.00945936,0.01579419,0.28060476
-2.99849925,2.39675587,0.50505667,0.00115262,0.72519709,1.94246512,0.01506144,0.27034378
-2.99249625,2.30816126,0.49138386,0.00110726,0.69644010,1.86880604,0.01426371,0.25867906
-2.98649325,2.21345165,0.47675979,0.00106042,0.66510932,1.79023617,0.01341516,0.24583898
-2.98049025,2.11488838,0.46172142,0.00101357,0.63190321,1.70854543,0.01253015,0.23206768
-2.97448724,2.01472659,0.44681866,0.00096818,0.59753982,1.62550367,0.01162291,0.21761761
-2.96848424,1.91514897,0.43259879,0.00092569,0.56273701,1.54280795,0.01070711,0.20274215
-2.96248124,1.81820520,0.41959115,0.00088752,0.52819353,1.46203536,0.00979559,0.18768864
-2.95647824,1.72575917,0.40829261,0.00085498,0.49457178,1.38460283,0.00890005,0.17269214
-2.95047524,1.63944555,0.39915415,0.00082929,0.46248264,1.31173523,0.00803089,0.15796991
-2.94447224,1.56063679,0.39256909,0.00081151,0.43247286,1.24444258,0.00719702,0.14371705
-2.93846923,1.49042116,0.38886294,0.00080253,0.40501515,1.18350664,0.00640579,0.13010314
-2.93246623,1.42959179,0.38828535,0.00080307,0.38050132,1.12947684,0.00566301,0.11727003
-2.92646323,1.37864632,0.39100418,0.00081363,0.35923822,1.08267493,0.00497292,0.10533086
-2.92046023,1.33779642,0.39710168,0.00083450,0.34144658,1.04320759,0.00433833,0.09436995
-2.91445723,1.30698601,0.40657310,0.00086574,0.32726251,1.01098589,0.00376073,0.08444383
-2.90845423,1.28591684,0.41932740,0.00090717,0.31674132,0.98575014,0.00324046,0.07558294
-2.90245123,1.27407996,0.43519029,0.00095841,0.30986347,0.96709895,0.00277686,0.06779411
-2.89644822,1.27079164,0.45390944,0.00101882,0.30654231,0.95452084,0.00236851,0.06106350
-2.89044522,1.27523216,0.47516169,0.00108758,0.30663317,0.94742718,0.00201340,0.05535989
-2.88444222,1.28648601,0.49856236,0.00116366,0.30994356,0.94518495,0.00170916,0.05063823
-2.87843922,1.30358236,0.52367622,0.00124588,0.31624409,0.94714844,0.00145323,0.04684312
-2.87243622,1.32553430,0.55003015,0.00133289,0.32527978,0.95268847,0.00124306,0.04391243
-2.86643322,1.35137619,0.57712700,0.00142326,0.33678146,0.96121878,0.00107625,0.04178055
-2.86043022,1.38019783,0.60446056,0.00151548,0.35047692,0.97221849,0.00095072,0.04038152
-2.85442721,1.41117492,0.63153092,0.00160802,0.36610146,0.98525045,0.00086482,0.03965180
-2.84842421,1.44359505,0.65786012,0.00169933,0.38340773,0.99997505,0.00081745,0.03953262
-2.84242121,1.47687863,0.68300725,0.00178798,0.40217423,1.01615930,0.00080811,0.03997196
-2.83641821,1.51059436,0.70658263,0.00187258,0.42221258,1.03368114,0.00083699,0.04092608
-2.83041521,1.54446878,0.72826050,0.00195192,0.44337292,1.05252906,0.00090498,0.04236049
-2.82441221,1.57838971,0.74778953,0.00202496,0.46554758,1.07279706,0.00101372,0.04425057
-2.81840920,1.61240333,0.76500077,0.00209085,0.48867248,1.09467539,0.00116558,0.04658159
-2.81240620,1.64670500,0.77981261,0.00214898,0.51272641,1.11843707,0.00136364,0.04934830
-2.80640320,1.68162383,0.79223226,0.00219899,0.53772795,1.14442085,0.00161167,0.05255401
-2.80040020,1.71760137,0.80235376,0.00224074,0.56373023,1.17301098,0.00191408,0.05620928
-2.79439720,1.75516501,0.81035236,0.00227436,0.59081343,1.20461422,0.00227586,0.06033018
-2.78839420,1.79489677,0.81647548,0.00230017,0.61907553,1.23963500,0.00270251,0.06493616
-2.78239120,1.83739853,0.82103049,0.00231871,0.64862140,1.27844931,0.00319997,0.07004771
-2.77638819,1.88325476,0.82436994,0.00233068,0.67955086,1.32137815,0.00377452,0.07568377
-2.77038519,1.93299445,0.82687466,0.00233692,0.71194611,1.36866165,0.00443273,0.08185907
-2.76438219,1.98705341,0.82893579,0.00233833,0.74585922,1.42043467,0.00518134,0.08858145
-2.75837919,2.04573901,0.83093629,0.00233587,0.78130022,1.47670507,0.00602718,0.09584936
-2.75237619,2.10919870,0.83323298,0.00233049,0.81822653,1.53733560,0.00697709,0.10364952
-2.74637319,2.17739422,0.83614005,0.00232310,0.85653433,1.60203052,0.00803783,0.11195509
-2.74037019,2.25008278,0.83991463,0.00231452,0.89605239,1.67032772,0.00921598,0.12072418
-2.73436718,2.32680671,0.84474535,0.00230546,0.93653886,1.74159726,0.01051787,0.12989909
-2.72836418,2.40689229,0.85074428,0.00229648,0.97768135,1.81504671,0.01194948,0.13940608
-2.72236118,2.48945848,0.85794283,0.00228798,1.01910048,1.88973373,0.01351627,0.14915596
-2.71635818,2.57343557,0.86629146,0.00228022,1.06035688,1.96458578,0.01522316,0.15904536
-2.71035518,2.65759329,0.87566345,0.00227328,1.10096141,2.03842659,0.01707426,0.16895868
-2.70435218,2.74057767,0.88586233,0.00226710,1.14038836,2.11000876,0.01907279,0.17877075
-2.69834917,2.82095496,0.89663248,0.00226147,1.17809089,2.17805135,0.02122078,0.18835000
-2.69234617,2.89726105,0.90767227,0.00225610,1.21351816,2.24128106,0.02351889,0.19756207
-2.68634317,2.96805401,0.91864909,0.00225059,1.24613326,2.29847549,0.02596606,0.20627367
-2.68034017,3.03196740,0.92921532,0.00224453,1.27543116,2.34850636,0.02855928,0.21435660
-2.67433717,3.08776179,0.93902433,0.00223746,1.30095567,2.39038102,0.03129315,0.22169155
-2.66833417,3.13437184,0.94774578,0.00222897,1.32231466,2.42327993,0.03415961,0.22817179
-2.66233117,3.17094671,0.95507943,0.00221867,1.33919275,2.44658854,0.03714757,0.23370627
-2.65632816,3.19688160,0.96076665,0.00220626,1.35136089,2.45992164,0.04024258,0.23822222
-2.65032516,3.21183884,0.96459941,0.00219151,1.35868230,2.46313900,0.04342663,0.24166699
-2.64432216,3.21575743,0.96642610,0.00217432,1.36111465,2.45635118,0.04667788,0.24400914
-2.63831916,3.20885054,0.96615439,0.00215468,1.35870841,2.43991523,0.04997064,0.24523864
-2.63231616,3.19159113,0.96375094,0.00213267,1.35160154,2.41442021,0.05327542,0.24536637
-2.62631316,3.16468650,0.95923835,0.00210849,1.34001100,2.38066307,0.05655911,0.24442270
-2.62031016,3.12904320,0.95268965,0.00208243,1.32422158,2.33961616,0.05978532,0.24245560
-2.61430715,3.08572415,0.94422096,0.00205481,1.30457273,2.29238774,0.06291495,0.23952805
-2.60830415,3.03590042,0.93398271,0.00202602,1.28144432,2.24017755,0.06590686,0.23571514
-2.60230115,2.98080007,0.92215027,0.00199646,1.25524186,2.18422943,0.06871873,0.23110092
