energy_ev,total_up,C_s_up,C_p_up,Li_s_up,Re_p_up,Re_d_up,Se_s_up,Se_p_up
-3.17258629,3.68853291,0.02914390,0.35380782,0.08295829,1.12475117,1.92136326,0.04135732,1.42687013
-3.16658329,3.64620558,0.02777292,0.34339080,0.08087484,1.11304890,1.90707824,0.03997410,1.40851320
-3.16058029,3.60860431,0.02650201,0.33415825,0.07884649,1.10382557,1.89390443,0.03856877,1.39195385
-3.15457729,3.57568376,0.02534280,0.32613272,0.07689030,1.09705927,1.88178444,0.03714828,1.37718176
-3.14857429,3.54738612,0.02430575,0.31931152,0.07502116,1.09269606,1.87069368,0.03571981,1.36418382
-3.14257129,3.52364176,0.02340025,0.31366880,0.07325144,1.09065153,1.86063545,0.03429089,1.35294739
-3.13656828,3.50436634,0.02263472,0.30915782,0.07159079,1.09081203,1.85163326,0.03286942,1.34346212
-3.13056528,3.48945461,0.02201659,0.30571334,0.07004586,1.09303554,1.84372096,0.03146373,1.33572017
-3.12456228,3.47877118,0.02155237,0.30325399,0.06862022,1.09715225,1.83693105,0.03008254,1.32971457
-3.11855928,3.47213908,0.02124751,0.30168468,0.06731424,1.10296500,1.83128207,0.02873490,1.32543612
-3.11255628,3.46932715,0.02110635,0.30089887,0.06612513,1.11024978,1.82676571,0.02743008,1.32286901
-3.10655328,3.47003751,0.02113192,0.30078086,0.06504702,1.11875664,1.82333470,0.02617741,1.32198549
-3.10055028,3.47389438,0.02132572,0.30120804,0.06407120,1.12821127,1.82089226,0.02498615,1.32274027
-3.09454727,3.48043572,0.02168749,0.30205322,0.06318639,1.13831744,1.81928397,0.02386524,1.32506492
-3.08854427,3.48910869,0.02221494,0.30318697,0.06237915,1.14876071,1.81829282,0.02282310,1.32886313
-3.08254127,3.49927013,0.02290349,0.30448011,0.06163436,1.15921332,1.81763787,0.02186746,1.33400697
-3.07653827,3.51019244,0.02374607,0.30580619,0.06093577,1.16934039,1.81697704,0.02100509,1.34033483
-3.07053527,3.52107538,0.02473287,0.30704419,0.06026664,1.17880736,1.81591396,0.02024173,1.34765111
-3.06453227,3.53106347,0.02585129,0.30808112,0.05961033,1.18728829,1.81400874,0.01958183,1.35572793
-3.05852926,3.53926846,0.02708587,0.30881460,0.05895100,1.19447493,1.81079240,0.01902853,1.36430876
-3.05252626,3.54479604,0.02841835,0.30915536,0.05827418,1.20008586,1.80578411,0.01858354,1.37311388
-3.04652326,3.54677540,0.02982784,0.30902936,0.05756735,1.20387546,1.79851062,0.01824711,1.38184743
-3.04052026,3.54439023,0.03129109,0.30837969,0.05682047,1.20564210,1.78852672,0.01801805,1.39020548
-3.03451726,3.53690954,0.03278284,0.30716791,0.05602631,1.20523516,1.77543587,0.01789377,1.39788500
-3.02851426,3.52371673,0.03427632,0.30537484,0.05518077,1.20256030,1.75890981,0.01787031,1.40459294
-3.02251126,3.50433530,0.03574379,0.30300080,0.05428300,1.19758298,1.73870626,0.01794250,1.41005509
-3.01650825,3.47845002,0.03715715,0.30006512,0.05333545,1.19032965,1.71468362,0.01810402,1.41402437
-3.01050525,3.44592232,0.03848861,0.29660513,0.05234374,1.18088689,1.68681223,0.01834760,1.41628798
-3.00450225,3.40679949,0.03971139,0.29267447,0.05131646,1.16939833,1.65518135,0.01866512,1.41667330
-2.99849925,3.36131713,0.04080035,0.28834094,0.05026486,1.15605975,1.62000177,0.01904779,1.41505233
-2.99249625,3.30989512,0.04173270,0.28368405,0.04920248,1.14111253,1.58160390,0.01948636,1.41134455
-2.98649325,3.25312737,0.04248853,0.27879218,0.04814470,1.12483602,1.54043152,0.01997125,1.40551834
-2.98049025,3.19176631,0.04305138,0.27375984,0.04710836,1.10753912,1.49703162,0.02049279,1.39759095
-2.97448724,3.12670300,0.04340860,0.26868486,0.04611129,1.08955176,1.45204081,0.02104137,1.38762737
-2.96848424,3.05894403,0.04355174,0.26366586,0.04517196,1.07121661,1.40616913,0.02160767,1.37573824
-2.96248124,2.98958650,0.04347665,0.25880008,0.04430912,1.05288149,1.36018191,0.02218285,1.36207708
-2.95647824,2.91979235,0.04318363,0.25418160,0.04354159,1.03489280,1.31488071,0.02275877,1.34683711
-2.95047524,2.85076311,0.04267731,0.24990011,0.04288803,1.01759019,1.27108396,0.02332815,1.33024789
-2.94447224,2.78371610,0.04196652,0.24604011,0.04236690,1.00130265,1.22960829,0.02388480,1.31257194
-2.93846923,2.71986283,0.04106399,0.24268069,0.04199637,0.98634582,1.19125098,0.02442376,1.29410148
-2.93246623,2.66039009,0.03998596,0.23989565,0.04179439,0.97302064,1.15677428,0.02494150,1.27515530
-2.92646323,2.60644412,0.03875178,0.23775407,0.04177873,0.96161295,1.12689190,0.02543602,1.25607581
-2.92046023,2.55911763,0.03738331,0.23632092,0.04196705,0.95239371,1.10225787,0.02590694,1.23722618
-2.91445723,2.51943957,0.03590442,0.23565796,0.04237697,0.94561971,1.08345781,0.02635560,1.21898740
-2.90845423,2.48836732,0.03434040,0.23582442,0.04302606,0.94153411,1.07100267,0.02678503,1.20175522
-2.90245123,2.46678050,0.03271735,0.23687759,0.04393182,0.94036672,1.06532450,0.02719992,1.18593672
-2.89644822,2.45547600,0.03106159,0.23887309,0.04511151,0.94233360,1.06677410,0.02760653,1.17194638
-2.89044522,2.45516336,0.02939914,0.24186479,0.04658195,0.94763574,1.07562006,0.02801256,1.16020160
-2.88444222,2.46646016,0.02775519,0.24590420,0.04835915,0.95645671,1.09204880,0.02842691,1.15111738
-2.87843922,2.48988658,0.02615360,0.25103956,0.05045790,0.96895921,1.11616518,0.02885943,1.14510043
-2.87243622,2.52585910,0.02461653,0.25731435,0.05289118,0.98528061,1.14799335,0.02932064,1.14254236
-2.86643322,2.57468280,0.02316405,0.26476549,0.05566957,1.00552759,1.18747736,0.02982135,1.14381233
-2.86043022,2.63654265,0.02181389,0.27342125,0.05880055,1.02977009,1.23448162,0.03037232,1.14924910
-2.85442721,2.71149366,0.02058118,0.28329895,0.06228783,1.05803503,1.28879080,0.03098383,1.15915284
-2.84842421,2.79945046,0.01947834,0.29440265,0.06613063,1.09029993,1.35010944,0.03166530,1.17377669
-2.84242121,2.90017691,0.01851497,0.30672093,0.07032304,1.12648708,1.41806125,0.03242489,1.19331862
-2.83641821,3.01327635,0.01769780,0.32022492,0.07485353,1.16645847,1.49218851,0.03326915,1.21791372
-2.83041521,3.13818341,0.01703079,0.33486670,0.07970447,1.21001196,1.57195184,0.03420264,1.24762720
-2.82441221,3.27415806,0.01651512,0.35057831,0.08485192,1.25687894,1.65673077,0.03522773,1.28244854
-2.81840920,3.42028301,0.01614942,0.36727126,0.09026560,1.30672394,1.74582563,0.03634428,1.32228692
-2.81240620,3.57546488,0.01592985,0.38483678,0.09590901,1.35914611,1.83846114,0.03754959,1.36696825
-2.80640320,3.73844008,0.01585039,0.40314681,0.10173985,1.41368291,1.93379211,0.03883830,1.41623396
-2.80040020,3.90778566,0.01590299,0.42205567,0.10771062,1.46981595,2.03091161,0.04020240,1.46974172
-2.79439720,4.08193540,0.01607791,0.44140242,0.11376947,1.52697884,2.12886180,0.04163141,1.52706811
-2.78839420,4.25920120,0.01636390,0.46101385,0.11986116,1.58456686,2.22664739,0.04311253,1.58771333
-2.78239120,4.43779941,0.01674855,0.48070788,0.12592827,1.64194835,2.32325181,0.04463099,1.65110775
-2.77638819,4.61588160,0.01721853,0.50029744,0.13191245,1.69847722,2.41765552,0.04617036,1.71662039
-2.77038519,4.79156900,0.01775986,0.51959451,0.13775572,1.75350636,2.50885634,0.04771304,1.78356888
-2.76438219,4.96298949,0.01835820,0.53841415,0.14340181,1.80640151,2.59589086,0.04924070,1.85123087
-2.75837919,5.12831615,0.01899905,0.55657860,0.14879746,1.85655500,2.67785650,0.05073478,1.91885647
-2.75237619,5.28580587,0.01966806,0.57392096,0.15389350,1.90339908,2.75393312,0.05217701,1.98568146
-2.74637319,5.43383680,0.02035116,0.59028856,0.15864594,1.94641830,2.82340351,0.05354991,2.05094096
-2.74037019,5.57094318,0.02103483,0.60554586,0.16301669,1.98516058,2.88567167,0.05483724,2.11388307
-2.73436718,5.69584638,0.02170620,0.61957671,0.16697422,2.01924662,2.94027832,0.05602439,2.17378233
-2.72836418,5.80748088,0.02235327,0.63228596,0.17049384,2.04837749,2.98691252,0.05709875,2.22995252
-2.72236118,5.90501438,0.02296496,0.64360040,0.17355784,2.07234002,3.02541913,0.05804993,2.28175863
-2.71635818,5.98786119,0.02353129,0.65346908,0.17615531,2.09101002,3.05580154,0.05886996,2.32862757
-2.71035518,6.05568858,0.02404341,0.66186290,0.17828180,2.10435331,3.07821932,0.05955332,2.37005758
-2.70435218,6.10841584,0.02449367,0.66877363,0.17993882,2.11242450,3.09298098,0.06009691,2.40562604
-2.69834917,6.14620625,0.02487569,0.67421248,0.18113308,2.11536365,3.10053199,0.06049998,2.43499556
-2.69234617,6.16945242,0.02518437,0.67820810,0.18187577,2.11339113,3.10143830,0.06076389,2.45791837
-2.68634317,6.17875552,0.02541588,0.68080443,0.18218170,2.10680072,3.09636627,0.06089186,2.47423874
-2.68034017,6.17489951,0.02556768,0.68205814,0.18206846,2.09595127,3.08605958,0.06088866,2.48389372
-2.67433717,6.15882121,0.02563851,0.68203607,0.18155558,2.08125730,3.07131405,0.06076027,2.48691199
-2.66833417,6.13157761,0.02562827,0.68081259,0.18066383,2.06317868,3.05295140,0.06051353,2.48341101
-2.66233117,6.09431145,0.02553805,0.67846701,0.17941453,2.04220982,3.03179300,0.06015579,2.47359258
-2.65632816,6.04821653,0.02537002,0.67508115,0.17782903,2.01886858,3.00863443,0.05969459,2.45773693
-2.65032516,5.99450375,0.02512734,0.67073715,0.17592833,1.99368517,2.98422199,0.05913736,2.43619546
-2.64432216,5.93436913,0.02481403,0.66551543,0.17373276,1.96719135,2.95923176,0.05849125,2.40938240
-2.63831916,5.86896465,0.02443493,0.65949307,0.17126192,1.93991002,2.93425206,0.05776288,2.37776553
-2.63231616,5.79937281,0.02399549,0.65274246,0.16853457,1.91234549,2.90976975,0.05695832,2.34185623
-2.62631316,5.72658549,0.02350170,0.64533030,0.16556875,1.88497447,2.88616061,0.05608300,2.30219903
-2.62031016,5.65148739,0.02295991,0.63731696,0.16238192,1.85823797,2.86368407,0.05514175,2.25936101
-2.61430715,5.57484440,0.02237672,0.62875619,0.15899118,1.83253412,2.84248218,0.05413889,2.21392118
-2.60830415,5.49729687,0.02175881,0.61969514,0.15541351,1.80821206,2.82258256,0.05307835,2.16646015
-2.60230115,5.41935755,0.02111287,0.61017471,0.15166600,1.78556686,2.80390508,0.05196386,2.11755035
-2.59629815,5.34141392,0.02044543,0.60023016,0.14776614,1.76483550,2.78627177,0.05079908,2.06774687
-2.59029515,5.26373454,0.01976275,0.58989196,0.14373197,1.74619406,2.76941931,0.04958783,2.01757932
-2.58429215,5.18647873,0.01907082,0.57918687,0.13958230,1.72975598,2.75301371,0.04833428,1.96754468
-2.57828914,5.10970910,0.01837517,0.56813906,0.13533681,1.71557151,2.73666634,0.04704307,1.91810140
-2.57228614,5.03340629,0.01768093,0.55677145,0.13101608,1.70362842,2.71995086,0.04571946,1.86966469
-2.56628314,4.95748516,0.01699275,0.54510700,0.12664160,1.69385379,2.70242036,0.04436945,1.82260321
-2.56028014,4.88181183,0.01631479,0.53316997,0.12223565,1.68611716,2.68362433,0.04299977,1.77723697
-2.55427714,4.80622099,0.01565076,0.52098710,0.11782114,1.68023476,2.66312477,0.04161791,1.73383650
-2.54827414,4.73053279,0.01500393,0.50858866,0.11342145,1.67597491,2.64051120,0.04023208,1.69262313
-2.54227114,4.65456872,0.01437715,0.49600928,0.10906008,1.67306456,2.61541416,0.03885105,1.65377026
-2.53626813,4.57816607,0.01377290,0.48328848,0.10476038,1.67119666,2.58751690,0.03748405,1.61740538
-2.53026513,4.50119040,0.01319337,0.47047094,0.10054522,1.67003840,2.55656507,0.03614057,1.58361273
-2.52426213,4.42354566,0.01264045,0.45760646,0.09643659,1.66923991,2.52237417,0.03483015,1.55243625
-2.51825913,4.34518162,0.01211580,0.44474947,0.09245525,1.66844339,2.48483472,0.03356213,1.52388272
-2.51225613,4.26609836,0.01162086,0.43195830,0.08862034,1.66729204,2.44391501,0.03234544,1.49792475
-2.50625313,4.18634769,0.01115693,0.41929398,0.08494909,1.66543890,2.39966144,0.03118831,1.47450360
-2.50025013,4.10603140,0.01072510,0.40681888,0.08145642,1.66255488,2.35219646,0.03009808,1.45353145
-2.49424712,4.02529653,0.01032634,0.39459493,0.07815471,1.65833590,2.30171425,0.02908094,1.43489327
-2.48824412,3.94432782,0.00996141,0.38268174,0.07505352,1.65250891,2.24847419,0.02814178,1.41844812
-2.48224112,3.86333776,0.00963092,0.37113463,0.07215944,1.64483635,2.19279251,0.02728400,1.40402991
-2.47623812,3.78255470,0.00933527,0.36000255,0.06947591,1.63511917,2.13503230,0.02650941,1.39144782
-2.47023512,3.70220975,0.00907464,0.34932623,0.06700315,1.62319822,2.07559226,0.02581815,1.38048651
-2.46423212,3.62252322,0.00884900,0.33913645,0.06473817,1.60895414,2.01489469,0.02520869,1.37090628
-2.45822911,3.54369143,0.00865806,0.32945272,0.06267480,1.59230581,1.95337318,0.02467779,1.36244363
-2.45222611,3.46587474,0.00850130,0.32028231,0.06080383,1.57320773,1.89146052,0.02422067,1.35481228
-2.44622311,3.38918781,0.00837798,0.31161990,0.05911317,1.55164651,1.82957733,0.02383106,1.34770520
-2.44022011,3.31369268,0.00828716,0.30344773,0.05758815,1.52763694,1.76812196,0.02350143,1.34079761
-2.43421711,3.23939554,0.00822773,0.29573644,0.05621185,1.50121793,1.70746214,0.02322318,1.33375140
-2.42821411,3.16624754,0.00819852,0.28844653,0.05496548,1.47244882,1.64792871,0.02298691,1.32622099
-2.42221111,3.09414986,0.00819828,0.28153042,0.05382888,1.44140621,1.58981173,0.02278273,1.31786055
-2.41620810,3.02296314,0.00822584,0.27493503,0.05278103,1.40818182,1.53335908,0.02260055,1.30833261
-2.41020510,2.95252077,0.00828015,0.26860479,0.05180062,1.37288126,1.47877759,0.02243046,1.29731779
-2.40420210,2.88264561,0.00836034,0.26248498,0.05086670,1.33562403,1.42623649,0.02226299,1.28452523
-2.39819910,2.81316910,0.00846582,0.25652515,0.04995923,1.29654459,1.37587294,0.02208952,1.26970342
-2.39219610,2.74395174,0.00859630,0.25068253,0.04905975,1.25579421,1.32779911,0.02190250,1.25265077
-2.38619310,2.67490367,0.00875187,0.24492515,0.04815200,1.21354360,1.28211031,0.02169576,1.23322539
-2.38019010,2.60600406,0.00893291,0.23923460,0.04722239,1.16998568,1.23889355,0.02146470,1.21135359
-2.37418709,2.53731782,0.00914017,0.23360816,0.04626054,1.12533832,1.19823589,0.02120646,1.18703643
-2.36818409,2.46900865,0.00937462,0.22806018,0.04525968,1.07984647,1.16023183,0.02092002,1.16035391
-2.36218109,2.40134708,0.00963738,0.22262266,0.04421687,1.03378340,1.12498925,0.02060616,1.13146639
-2.35617809,2.33471298,0.00992961,0.21734486,0.04313322,0.98745063,1.09263336,0.02026748,1.10061304
-2.35017509,2.26959184,0.01025237,0.21229198,0.04201390,0.94117631,1.06330827,0.01990821,1.06810727
-2.34417209,2.20656489,0.01060640,0.20754298,0.04086804,0.89531195,1.03717593,0.01953405,1.03432913
-2.33816908,2.14629316,0.01099200,0.20318749,0.03970849,0.85022738,1.01441245,0.01915191,0.99971500
-2.33216608,2.08949625,0.01140881,0.19932209,0.03855148,0.80630416,0.99520194,0.01876961,0.96474502
-2.32616308,2.03692662,0.01185573,0.19604596,0.03741618,0.76392749,0.97972804,0.01839555,0.92992863
-2.32016008,1.98934068,0.01233071,0.19345628,0.03632414,0.72347713,0.96816373,0.01803837,0.89578911
-2.31415708,1.94746822,0.01283074,0.19164344,0.03529871,0.68531762,0.96066000,0.01770664,0.86284753
-2.30815408,1.91198142,0.01335174,0.19068630,0.03436439,0.64978830,0.95733389,0.01740848,0.83160694
-2.30215108,1.88346540,0.01388866,0.19064791,0.03354621,0.61719367,0.95825681,0.01715134,0.80253759
-2.29614807,1.86239140,0.01443550,0.19157161,0.03286908,0.58779444,0.96344378,0.01694173,0.77606351
-2.29014507,1.84909420,0.01498546,0.19347793,0.03235723,0.56179995,0.97284423,0.01678504,0.75255125
-2.28414207,1.84375482,0.01553116,0.19636238,0.03203361,0.53936204,0.98633514,0.01668544,0.73230095
-2.27813907,1.84638916,0.01606484,0.20019413,0.03191944,0.52057092,1.00371675,0.01664583,0.71554013
-2.27213607,1.85684335,0.01657868,0.20491584,0.03203379,0.50545308,1.02471155,0.01666784,0.70242026
-2.26613307,1.87479572,0.01706506,0.21044448,0.03239323,0.49397134,1.04896638,0.01675190,0.69301601
-2.26013007,1.89976531,0.01751688,0.21667323,0.03301152,0.48602702,1.07605799,0.01689740,0.68732714
-2.25412706,1.93112643,0.01792785,0.22347426,0.03389942,0.48146410,1.10550164,0.01710282,0.68528262
-2.24812406,1.96812842,0.01829274,0.23070244,0.03506442,0.48007510,1.13676265,0.01736596,0.68674674
-2.24212106,2.00991969,0.01860759,0.23819962,0.03651067,0.48160840,1.16927030,0.01768407,0.69152669
-2.23611806,2.05557484,0.01886988,0.24579945,0.03823877,0.48577663,1.20243360,0.01805412,0.69938122
-2.23011506,2.10412355,0.01907858,0.25333248,0.04024564,0.49226578,1.23565815,0.01847295,0.71002995
-2.22411206,2.15458017,0.01923418,0.26063130,0.04252444,0.50074465,1.26836362,0.01893742,0.72316288
-2.21810905,2.20597260,0.01933861,0.26753558,0.04506441,0.51087415,1.30000080,0.01944454,0.73844969
-2.21210605,2.25736942,0.01939509,0.27389681,0.04785077,0.52231631,1.33006782,0.01999153,0.75554864
-2.20610305,2.30790445,0.01940790,0.27958245,0.05086462,0.53474254,1.35812476,0.02057588,0.77411474
-2.20010005,2.35679778,0.01938216,0.28447957,0.05408294,0.54784099,1.38380612,0.02119531,0.79380701
-2.19409705,2.40337293,0.01932348,0.28849761,0.05747851,0.56132281,1.40683078,0.02184775,0.81429478
-2.18809405,2.44706972,0.01923768,0.29157039,0.06102012,0.57492725,1.42700907,0.02253125,0.83526306
-2.18209105,2.48745285,0.01913045,0.29365729,0.06467266,0.58842544,1.44424686,0.02324386,0.85641686
-2.17608804,2.52421617,0.01900705,0.29474346,0.06839750,0.60162308,1.45854662,0.02398357,0.87748459
-2.17008504,2.55718309,0.01887207,0.29483942,0.07215294,0.61436178,1.47000555,0.02474816,0.89822071
-2.16408204,2.58630339,0.01872923,0.29397967,0.07589485,0.62651947,1.47881102,0.02553513,0.91840757
-2.15807904,2.61164701,0.01858121,0.29222093,0.07957740,0.63800974,1.48523362,0.02634159,0.93785668
-2.15207604,2.63339531,0.01842960,0.28963963,0.08315401,0.64878034,1.48961825,0.02716426,0.95640935
-2.14607304,2.65183049,0.01827494,0.28632915,0.08657842,0.65881104,1.49237359,0.02799942,0.97393697
-2.14007004,2.66732350,0.01811672,0.28239677,0.08980579,0.66811084,1.49396050,0.02884295,0.99034080
-2.13406703,2.68032119,0.01795361,0.27796047,0.09279397,0.67671472,1.49487979,0.02969040,1.00555134
-2.12806403,2.69133294,0.01778361,0.27314577,0.09550470,0.68468014,1.49565967,0.03053705,1.01952747
-2.12206103,2.70091720,0.01760430,0.26808261,0.09790484,0.69208314,1.49684343,0.03137806,1.03225512
-2.11605803,2.70966827,0.01741311,0.26290259,0.09996743,0.69901451,1.49897753,0.03220862,1.04374567
-2.11005503,2.71820345,0.01720756,0.25773627,0.10167274,0.70557570,1.50260042,0.03302404,1.05403404
-2.10405203,2.72715074,0.01698559,0.25271101,0.10300898,0.71187491,1.50823230,0.03381998,1.06317651
-2.09804902,2.73713719,0.01674573,0.24794903,0.10397289,0.71802319,1.51636588,0.03459250,1.07124824
-2.09204602,2.74877793,0.01648733,0.24356585,0.10456999,0.72413079,1.52745826,0.03533827,1.07834069
-2.08604302,2.76266581,0.01621073,0.23966914,0.10481457,0.73030365,1.54192386,0.03605457,1.08455884
-2.08004002,2.77936169,0.01591730,0.23635778,0.10472943,0.73664029,1.56012835,0.03673944,1.09001836
-2.07403702,2.79938535,0.01560953,0.23372125,0.10434518,0.74322905,1.58238359,0.03739161,1.09484286
-2.06803402,2.82320685,0.01529097,0.23183911,0.10369944,0.75014566,1.60894317,0.03801055,1.09916105
-2.06203102,2.85123826,0.01496618,0.23078069,0.10283567,0.75745131,1.63999879,0.03859639,1.10310414
-2.05602801,2.88382587,0.01464052,0.23060477,0.10180185,0.76519113,1.67567686,0.03914983,1.10680329
-2.05002501,2.92124253,0.01432005,0.23135924,0.10064898,0.77339318,1.71603564,0.03967199,1.11038721
-2.04402201,2.96368023,0.01401126,0.23308068,0.09942952,0.78206769,1.76106237,0.04016433,1.11397981
-2.03801901,3.01124300,0.01372083,0.23579380,0.09819573,0.79120689,1.81067067,0.04062841,1.11769796
-2.03201601,3.06393994,0.01345538,0.23951076,0.09699808,0.80078498,1.86469797,0.04106576,1.12164925
-2.02601301,3.12167870,0.01322122,0.24423033,0.09588370,0.81075846,1.92290310,0.04147772,1.12592973
-2.02001001,3.18425957,0.01302406,0.24993693,0.09489503,0.82106663,1.98496416,0.04186521,1.13062162
-2.01400700,3.25137042,0.01286883,0.25659966,0.09406854,0.83163226,2.05047699,0.04222866,1.13579092
-2.00800400,3.32258300,0.01275943,0.26417128,0.09343378,0.84236238,2.11895434,0.04256780,1.14148510
-2.00200100,3.39735099,0.01269859,0.27258740,0.09301264,0.85314916,2.18982630,0.04288165,1.14773083
-1.99599800,3.47501034,0.01268775,0.28176582,0.09281888,0.86387091,2.26244222,0.04316839,1.15453189
-1.98999500,3.55478262,0.01272694,0.29160637,0.09285796,0.87439325,2.33607475,0.04342535,1.16186751
-1.98399200,3.63578167,0.01281482,0.30199106,0.09312722,0.88457044,2.40992616,0.04364908,1.16969125
-1.97798899,3.71702426,0.01294866,0.31278498,0.09361631,0.89424706,2.48313740,0.04383539,1.17793064
-1.97198599,3.79744502,0.01312442,0.32383772,0.09430787,0.90325992,2.55480019,0.04397945,1.18648778
-1.96598299,3.87591565,0.01333692,0.33498562,0.09517858,0.91144052,2.62397202,0.04407600,1.19524107
-1.95997999,3.95126849,0.01357997,0.34605464,0.09620032,0.91861783,2.68969416,0.04411955,1.20404816
-1.95397699,4.02232401,0.01384661,0.35686392,0.09734154,0.92462169,2.75101227,0.04410458,1.21275015
-1.94797399,4.08792139,0.01412936,0.36722994,0.09856878,0.92928660,2.80699912,0.04402588,1.22117696
-1.94197099,4.14695139,0.01442046,0.37697107,0.09984824,0.93245586,2.85677872,0.04387877,1.22915370
-1.93596798,4.19839014,0.01471219,0.38591246,0.10114730,0.93398613,2.89955103,0.04365946,1.23650779
-1.92996498,4.24133239,0.01499714,0.39389088,0.10243604,0.93375196,2.93461600,0.04336527,1.24307651
-1.92396198,4.27502264,0.01526845,0.40075951,0.10368852,0.93165036,2.96139617,0.04299493,1.24871447
-1.91795898,4.29888253,0.01552010,0.40639223,0.10488394,0.92760495,2.97945633,0.04254877,1.25330053
-1.91195598,4.31253281,0.01574707,0.41068740,0.10600751,0.92156962,2.98851952,0.04202890,1.25674388
-1.90595298,4.31580871,0.01594553,0.41357074,0.10705089,0.91353140,2.98847809,0.04143926,1.25898856
-1.89994997,4.30876737,0.01611295,0.41499736,0.10801244,0.90351230,2.97939938,0.04078568,1.26001622
-1.89394697,4.29168689,0.01624809,0.41495266,0.10889698,0.89156999,2.96152529,0.04007578,1.25984688
-1.88794397,4.26505645,0.01635105,0.41345216,0.10971520,0.87779720,2.93526574,0.03931881,1.25853730
-1.88194097,4.22955798,0.01642314,0.41054026,0.11048274,0.86231983,2.90118599,0.03852542,1.25617730
-1.87593797,4.18603987,0.01646674,0.40628792,0.11121892,0.84529372,2.85998845,0.03770730,1.25288382
-1.86993497,4.13548402,0.01648512,0.40078956,0.11194524,0.82690028,2.81248951,0.03687684,1.24879330
-1.86393197,4.07896766,0.01648220,0.39415911,0.11268374,0.80734115,2.75959268,0.03604666,1.24405264
-1.85792896,4.01762191,0.01646226,0.38652566,0.11345516,0.78683204,2.70225897,0.03522913,1.23880934
-1.85192596,3.95258898,0.01642969,0.37802872,0.11427725,0.76559619,2.64147607,0.03443597,1.23320133
-1.84592296,3.88498022,0.01638870,0.36881349,0.11516310,0.74385765,2.57822758,0.03367770,1.22734728
-1.83991996,3.81583694,0.01634303,0.35902625,0.11611967,0.72183470,2.51346367,0.03296331,1.22133782
-1.83391696,3.74609593,0.01629578,0.34881006,0.11714671,0.69973379,2.44807451,0.03229984,1.21522833
-1.82791396,3.67656129,0.01624913,0.33830105,0.11823590,0.67774424,2.38286733,0.03169218,1.20903375
-1.82191096,3.60788356,0.01620427,0.32762532,0.11937054,0.65603386,2.31854819,0.03114282,1.20272573
-1.81590795,3.54054718,0.01616131,0.31689657,0.12052562,0.63474578,2.25570891,0.03065182,1.19623231
-1.80990495,3.47486644,0.01611925,0.30621451,0.12166834,0.61399650,2.19481946,0.03021685,1.18944027
-1.80390195,3.41098976,0.01607603,0.29566399,0.12275913,0.59387518,2.13622592,0.02983330,1.18219989
-1.79789895,3.34891196,0.01602867,0.28531495,0.12375300,0.57444422,2.08015372,0.02949457,1.17433202
-1.79189595,3.28849341,0.01597342,0.27522292,0.12460125,0.55574098,2.02671573,0.02919237,1.16563699
-1.78589295,3.22948494,0.01590593,0.26543013,0.12525340,0.53778044,1.97592463,0.02891712,1.15590503
-1.77988994,3.17155712,0.01582158,0.25596703,0.12565939,0.52055873,1.92770852,0.02865847,1.14492757
-1.77388694,3.11433236,0.01571565,0.24685413,0.12577163,0.50405721,1.88192930,0.02840571,1.13250880
-1.76788394,3.05741817,0.01558365,0.23810404,0.12554726,0.48824692,1.83840247,0.02814838,1.11847724
-1.76188094,3.00044019,0.01542155,0.22972354,0.12495004,0.47309319,1.79691770,0.02787668,1.10269636
-1.75587794,2.94307337,0.01522603,0.22171565,0.12395215,0.45856012,1.75725918,0.02758200,1.08507419
-1.74987494,2.88507011,0.01499466,0.21408154,0.12253564,0.44461480,1.71922488,0.02725734,1.06557122
-1.74387194,2.82628420,0.01472611,0.20682223,0.12069351,0.43123105,1.68264406,0.02689765,1.04420647
-1.73786893,2.76668980,0.01442024,0.19994007,0.11843042,0.41839254,1.64739238,0.02650013,1.02106132
-1.73186593,2.70639468,0.01407816,0.19343982,0.11576297,0.40609523,1.61340405,0.02606445,0.99628120
-1.72586293,2.64564751,0.01370224,0.18732950,0.11271953,0.39434895,1.58068074,0.02559287,0.97007488
-1.71985993,2.58483889,0.01329608,0.18162089,0.10933972,0.38317821,1.54929703,0.02509024,0.94271155
-1.71385693,2.52449637,0.01286441,0.17632963,0.10567351,0.37262219,1.51940215,0.02456397,0.91451571
-1.70785393,2.46527369,0.01241299,0.17147515,0.10178000,0.36273383,1.49121829,0.02402387,0.88586019
-1.70185093,2.40793478,0.01194836,0.16708025,0.09772591,0.35357834,1.46503540,0.02348195,0.85715734
-1.69584792,2.35333308,0.01147772,0.16317051,0.09358394,0.34523093,1.44120295,0.02295211,0.82884888
-1.68984492,2.30238725,0.01100867,0.15977351,0.08943089,0.33777412,1.42011894,0.02244978,0.80139458
-1.68384192,2.25605386,0.01054900,0.15691792,0.08534581,0.33129459,1.40221669,0.02199156,0.77526018
-1.67783892,2.21529835,0.01010644,0.15463263,0.08140803,0.32587983,1.38794991,0.02159475,0.75090494
-1.67183592,2.18106522,0.00968848,0.15294575,0.07769529,0.32161466,1.37777674,0.02127689,0.72876913
-1.66583292,2.15424845,0.00930211,0.15188375,0.07428192,0.31857790,1.37214334,0.02105529,0.70926188
-1.65982991,2.13566340,0.00895367,0.15147070,0.07123712,0.31683915,1.37146777,0.02094657,0.69274976
