energy_ev,total_up,Rh_p_up,Rh_d_up,Sb_p_up,Sb_d_up,Se_s_up,Se_p_up
-4.30115058,0.97425779,0.25856444,0.60286463,0.07642202,0.00526529,0.03227527,0.29637634
-4.29514757,0.95924447,0.25027760,0.59609106,0.07737320,0.00548012,0.03109422,0.28662677
-4.28914457,0.94937312,0.24443541,0.59159791,0.07878757,0.00570760,0.03007852,0.27917065
-4.28314157,0.94513616,0.24129812,0.58953948,0.08069618,0.00594576,0.02926552,0.27430973
-4.27713857,0.94691319,0.24108426,0.59000873,0.08312079,0.00619228,0.02868904,0.27230454
-4.27113557,0.95497323,0.24396783,0.59304370,0.08607392,0.00644455,0.02837892,0.27337061
-4.26513257,0.96947957,0.25007590,0.59863571,0.08955907,0.00669986,0.02836060,0.27767548
-4.25912956,0.99049636,0.25948661,0.60673870,0.09357110,0.00695546,0.02865489,0.28533610
-4.25312656,1.01799619,0.27222749,0.61727892,0.09809671,0.00720873,0.02927782,0.29641690
-4.24712356,1.05186806,0.28827403,0.63016432,0.10311500,0.00745729,0.03024055,0.31092828
-4.24112056,1.09192495,0.30754876,0.64529304,0.10859803,0.00769906,0.03154949,0.32882572
-4.23511756,1.13791062,0.32992066,0.66256022,0.11451140,0.00793238,0.03320635,0.35000943
-4.22911456,1.18950526,0.35520527,0.68186307,0.12081482,0.00815602,0.03520842,0.37432471
-4.22311156,1.24632982,0.38316556,0.70310349,0.12746266,0.00836924,0.03754881,0.40156308
-4.21710855,1.30794914,0.41351371,0.72618854,0.13440447,0.00857173,0.04021676,0.43146428
-4.21110555,1.37387393,0.44591401,0.75102847,0.14158561,0.00876359,0.04319801,0.46371933
-4.20510255,1.44356217,0.47998699,0.77753284,0.14894774,0.00894527,0.04647518,0.49797448
-4.19909955,1.51642006,0.51531485,0.80560494,0.15642958,0.00911742,0.05002814,0.53383642
-4.19309655,1.59180328,0.55144824,0.83513508,0.16396753,0.00928085,0.05383434,0.57087846
-4.18709355,1.66901903,0.58791432,0.86599330,0.17149657,0.00943638,0.05786923,0.60864771
-4.18109055,1.74732911,0.62422602,0.89802232,0.17895114,0.00958467,0.06210643,0.64667313
-4.17508754,1.82595475,0.65989216,0.93103107,0.18626618,0.00972622,0.06651807,0.68447424
-4.16908454,1.90408333,0.69442836,0.96478979,0.19337828,0.00986116,0.07107484,0.72157020
-4.16308154,1.98087711,0.72736819,0.99902692,0.20022685,0.00998926,0.07574615,0.75748909
-4.15707854,2.05548410,0.75827430,1.03342842,0.20675539,0.01010983,0.08050006,0.79177689
-4.15107554,2.12705098,0.78674917,1.06763972,0.21291277,0.01022174,0.08530324,0.82400602
-4.14507254,2.19473762,0.81244495,1.10127046,0.21865446,0.01032345,0.09012084,0.85378311
-4.13906953,2.25773312,0.83507212,1.13390192,0.22394378,0.01041301,0.09491633,0.88075572
-4.13306653,2.31527254,0.85440666,1.16509709,0.22875295,0.01048822,0.09965136,0.90461772
-4.12706353,2.36665419,0.87029540,1.19441286,0.23306413,0.01054669,0.10428564,0.92511350
-4.12106053,2.41125647,0.88265944,1.22141387,0.23687016,0.01058599,0.10877692,0.94204061
-4.11505753,2.44855400,0.89149552,1.24568752,0.24017525,0.01060381,0.11308112,0.95525106
-4.10905453,2.47813224,0.89687533,1.26685924,0.24299539,0.01059807,0.11715253,0.96465135
-4.10305153,2.49970011,0.89894287,1.28460752,0.24535849,0.01056710,0.12094430,0.97020131
-4.09704852,2.51310007,0.89790988,1.29867766,0.24730437,0.01050976,0.12440909,0.97191203
-4.09104552,2.51831525,0.89404972,1.30889383,0.24888436,0.01042554,0.12749990,0.96984294
-4.08504252,2.51547321,0.88768974,1.31516856,0.25016071,0.01031465,0.13017119,0.96409849
-4.07903952,2.50484599,0.87920254,1.31750913,0.25120565,0.01017804,0.13238006,0.95482436
-4.07303652,2.48684645,0.86899630,1.31602061,0.25210015,0.01001747,0.13408760,0.94220354
-4.06703352,2.46202054,0.85750447,1.31090499,0.25293231,0.00983540,0.13526036,0.92645238
-4.06103052,2.43103579,0.84517505,1.30245660,0.25379547,0.00963497,0.13587169,0.90781657
-4.05502751,2.39466598,0.83245973,1.29105364,0.25478599,0.00941991,0.13590307,0.88656719
-4.04902451,2.35377237,0.81980301,1.27714622,0.25600066,0.00919436,0.13534530,0.86299683
-4.04302151,2.30928195,0.80763166,1.26124130,0.25753391,0.00896274,0.13419932,0.83741560
-4.03701851,2.26216314,0.79634453,1.24388507,0.25947473,0.00872956,0.13247688,0.81014713
-4.03101551,2.21339972,0.78630299,1.22564349,0.26190354,0.00849927,0.13020071,0.78152434
-4.02501251,2.16396384,0.77782220,1.20708183,0.26488892,0.00827604,0.12740435,0.75188517
-4.01900950,2.11478880,0.77116336,1.18874398,0.26848448,0.00806363,0.12413163,0.72156793
-4.01300650,2.06674279,0.76652708,1.17113250,0.27272586,0.00786520,0.12043561,0.69090660
-4.00700350,2.02060442,0.76404821,1.15469028,0.27762814,0.00768322,0.11637735,0.66022590
-4.00100050,1.97704096,0.76379205,1.13978442,0.28318369,0.00751934,0.11202417,0.62983643
-3.99499750,1.93659022,0.76575243,1.12669333,0.28936060,0.00737440,0.10744788,0.60002980
-3.98899450,1.89964689,0.76985147,1.11559727,0.29610194,0.00724833,0.10272267,0.57107407
-3.98299150,1.86645363,0.77594131,1.10657299,0.30332570,0.00714025,0.09792309,0.54320959
-3.97698849,1.83709769,0.78380770,1.09959244,0.31092570,0.00704849,0.09312196,0.51664538
-3.97098549,1.81151282,0.79317557,1.09452569,0.31877341,0.00697070,0.08838842,0.49155631
-3.96498249,1.78948659,0.80371628,1.09114790,0.32672056,0.00690396,0.08378623,0.46808096
-3.95897949,1.77067274,0.81505651,1.08914975,0.33460266,0.00684495,0.07937217,0.44632054
-3.95297649,1.75460797,0.82678846,1.08815113,0.34224315,0.00679008,0.07519494,0.42633865
-3.94697349,1.74073239,0.83848117,1.08771712,0.34945817,0.00673568,0.07129417,0.40816196
-3.94097049,1.72841281,0.84969232,1.08737576,0.35606171,0.00667818,0.06769999,0.39178185
-3.93496748,1.71696784,0.85998054,1.08663677,0.36187099,0.00661420,0.06443273,0.37715668
-3.92896448,1.70569378,0.86891744,1.08501029,0.36671179,0.00654077,0.06150307,0.36421489
-3.92296148,1.69389033,0.87609926,1.08202520,0.37042367,0.00645540,0.05891244,0.35285853
-3.91695848,1.68088511,0.88115755,1.07724605,0.37286471,0.00635618,0.05665365,0.34296725
-3.91095548,1.66605637,0.88376884,1.07028823,0.37391585,0.00624183,0.05471178,0.33440254
-3.90495248,1.64885305,0.88366276,1.06083097,0.37348437,0.00611179,0.05306517,0.32701219
-3.89894947,1.62881189,0.88062867,1.04862767,0.37150668,0.00596617,0.05168656,0.32063483
-3.89294647,1.60557123,0.87452055,1.03351369,0.36795022,0.00580575,0.05054438,0.31510445
-3.88694347,1.57888134,0.86526016,1.01541137,0.36281445,0.00563198,0.04960396,0.31025490
-3.88094047,1.54861157,0.85283845,0.99433251,0.35613095,0.00544689,0.04882885,0.30592437
-3.87493747,1.51475420,0.83731543,0.97037840,0.34796264,0.00525303,0.04818208,0.30195967
-3.86893447,1.47742546,0.81881838,0.94373784,0.33840220,0.00505344,0.04762740,0.29822047
-3.86293147,1.43686408,0.79753888,0.91468326,0.32756986,0.00485155,0.04713043,0.29458332
-3.85692846,1.39342753,0.77372849,0.88356541,0.31561049,0.00465115,0.04665974,0.29094543
-3.85092546,1.34758644,0.74769351,0.85080689,0.30269027,0.00445630,0.04618781,0.28722822
-3.84492246,1.29991748,0.71978892,0.81689480,0.28899301,0.00427132,0.04569185,0.28338040
-3.83891946,1.25109473,0.69041152,0.78237272,0.27471617,0.00410074,0.04515451,0.27938058
-3.83291646,1.20187989,0.65999269,0.74783222,0.26006686,0.00394927,0.04456441,0.27523929
-3.82691346,1.15311118,0.62899057,0.71390394,0.24525770,0.00382179,0.04391641,0.27100010
-3.82091046,1.10569104,0.59788199,0.68124828,0.23050285,0.00372331,0.04321185,0.26673995
-3.81490745,1.06057234,0.56715410,0.65054570,0.21601408,0.00365898,0.04245841,0.26256830
-3.80890445,1.01874315,0.53729580,0.62248645,0.20199714,0.00363404,0.04166983,0.25862526
-3.80290145,0.98120981,0.50878903,0.59775971,0.18864826,0.00365377,0.04086544,0.25507829
-3.79689845,0.94897818,0.48209994,0.57704195,0.17615095,0.00372343,0.04006945,0.25211783
-3.79089545,0.92303307,0.45766997,0.56098443,0.16467310,0.00384821,0.03931001,0.24995149
-3.78489245,0.90431571,0.43590708,0.55019983,0.15436431,0.00403307,0.03861816,0.24879717
-3.77888944,0.89369974,0.41717695,0.54524788,0.14535352,0.00428262,0.03802661,0.24887513
-3.77288644,0.89196565,0.40179455,0.54662029,0.13774688,0.00460099,0.03756836,0.25039917
-3.76688344,0.89977440,0.39001602,0.55472506,0.13162594,0.00499162,0.03727535,0.25356737
-3.76088044,0.91764091,0.38203125,0.56987054,0.12704612,0.00545702,0.03717699,0.25855242
-3.75487744,0.94590799,0.37795716,0.59224974,0.12403546,0.00599865,0.03729879,0.26549226
-3.74887444,0.98472210,0.37783219,0.62192546,0.12259370,0.00661662,0.03766104,0.27448106
-3.74287144,1.03401166,0.38161199,0.65881693,0.12269179,0.00730952,0.03827766,0.28556125
-3.73686843,1.09346948,0.38916684,0.70268873,0.12427178,0.00807424,0.03915517,0.29871681
-3.73086543,1.16254029,0.40028092,0.75314285,0.12724717,0.00890583,0.04029197,0.31386831
-3.72486243,1.24041467,0.41465366,0.80961463,0.13150386,0.00979738,0.04167786,0.33086993
-3.71885943,1.32603039,0.43190348,0.87137334,0.13690167,0.01074000,0.04329385,0.34950885
-3.71285643,1.41808208,0.45157392,0.93752815,0.14327647,0.01172285,0.04511231,0.36950713
-3.70685343,1.51503966,0.47314225,1.00703971,0.15044299,0.01273322,0.04709747,0.39052613
-3.70085043,1.61517597,0.49603055,1.07873791,0.15819836,0.01375678,0.04920617,0.41217354
-3.69484742,1.71660312,0.51961899,1.15134542,0.16632621,0.01477777,0.05138903,0.43401285
-3.68884442,1.81731715,0.54326102,1.22350702,0.17460140,0.01577943,0.05359179,0.45557490
-3.68284142,1.91524987,0.56630027,1.29382386,0.18279522,0.01674435,0.05575692,0.47637132
-3.67683842,2.00832614,0.58808832,1.36089171,0.19068097,0.01765498,0.05782540,0.49590925
-3.67083542,2.09452505,0.60800301,1.42334216,0.19803974,0.01849413,0.05973858,0.51370678
-3.66483242,2.17194235,0.62546657,1.47988499,0.20466618,0.01924553,0.06144011,0.52930862
-3.65882941,2.23885199,0.63996281,1.52935036,0.21037407,0.01989431,0.06287779,0.54230121
-3.65282641,2.29376413,0.65105277,1.57072892,0.21500151,0.02042756,0.06400525,0.55232674
-3.64682341,2.33547707,0.65838817,1.60320809,0.21841547,0.02083476,0.06478354,0.55909546
-3.64082041,2.36312081,0.66172219,1.62620294,0.22051552,0.02110819,0.06518238,0.56239564
-3.63481741,2.37619038,0.66091693,1.63938022,0.22123662,0.02124324,0.06518112,0.56210103
-3.62881441,2.37456705,0.65594753,1.64267423,0.22055082,0.02123859,0.06476932,0.55817515
-3.62281141,2.35852673,0.64690257,1.63629374,0.21846768,0.02109633,0.06394704,0.55067262
-3.61680840,2.32873472,0.63398093,1.62071957,0.21503366,0.02082189,0.06272463,0.53973719
-3.61080540,2.28622724,0.61748521,1.59669262,0.21033020,0.02042398,0.06112228,0.52559687
-3.60480240,2.23238027,0.59781208,1.56519288,0.20447076,0.01991425,0.05916915,0.50855630
-3.59879940,2.16886708,0.57544004,1.52741006,0.19759694,0.01930698,0.05690223,0.48898676
-3.59279640,2.09760611,0.55091516,1.48470704,0.18987375,0.01861861,0.05436500,0.46731436
-3.58679340,2.02070155,0.52483532,1.43857760,0.18148434,0.01786728,0.05160591,0.44400691
-3.58079040,1.94037869,0.49783379,1.39059989,0.17262436,0.01707222,0.04867670,0.41956015
-3.57478739,1.85891691,0.47056263,1.34238768,0.16349616,0.01625320,0.04563082,0.39448371
-3.56878439,1.77858256,0.44367649,1.29554095,0.15430310,0.01542997,0.04252177,0.36928762
-3.56278139,1.70156421,0.41781743,1.25159770,0.14524414,0.01462164,0.03940161,0.34446960
-3.55677839,1.62991254,0.39360103,1.21198874,0.13650884,0.01384622,0.03631962,0.32050361
-3.55077539,1.56548651,0.37160413,1.17799670,0.12827303,0.01312011,0.03332118,0.29783004
-3.54477239,1.50990747,0.35235428,1.15072076,0.12069508,0.01245772,0.03044677,0.27684750
-3.53876938,1.46452217,0.33632107,1.13104788,0.11391301,0.01187117,0.02773140,0.25790649
-3.53276638,1.43037538,0.32390911,1.11963134,0.10804230,0.01137001,0.02520406,0.24130477
-3.52676338,1.40819237,0.31545271,1.11687700,0.10317448,0.01096109,0.02288760,0.22728447
-3.52076038,1.39837109,0.31121183,1.12293733,0.09937640,0.01064850,0.02079874,0.21603055
-3.51475738,1.40098374,0.31136936,1.13771315,0.09669020,0.01043360,0.01894820,0.20767062
-3.50875438,1.41578689,0.31602928,1.16086269,0.09513371,0.01031506,0.01734113,0.20227571
-3.50275138,1.44223950,0.32521564,1.19181741,0.09470145,0.01028910,0.01597756,0.19986187
-3.49674837,1.47952754,0.33887229,1.22980384,0.09536592,0.01034962,0.01485293,0.20039235
-3.49074537,1.52659439,0.35686315,1.27387054,0.09707914,0.01048856,0.01395875,0.20378013
-3.48474237,1.58217574,0.37897322,1.32291928,0.09977453,0.01069614,0.01328316,0.20989082
-3.47873937,1.64483788,0.40491027,1.37573935,0.10336886,0.01096119,0.01281161,0.21854572
-3.47273637,1.71301832,0.43430752,1.43104399,0.10776435,0.01127158,0.01252736,0.22952516
-3.46673337,1.78506782,0.46672737,1.48750778,0.11285084,0.01161450,0.01241212,0.24257203
-3.46073037,1.85929264,0.50166652,1.54380407,0.11850814,0.01197684,0.01244644,0.25739564
-3.45472736,1.93399641,0.53856262,1.59864138,0.12460835,0.01234556,0.01261018,0.27367603
-3.44872436,2.00752061,0.57680269,1.65079783,0.13101838,0.01270801,0.01288286,0.29106874
-3.44272136,2.07828313,0.61573333,1.69915286,0.13760245,0.01305223,0.01324397,0.30921018
-3.43671836,2.14481408,0.65467283,1.74271547,0.14422477,0.01336722,0.01367322,0.32772362
-3.43071536,2.20578838,0.69292500,1.78064833,0.15075226,0.01364318,0.01415078,0.34622584
-3.42471236,2.26005459,0.72979454,1.81228740,0.15705731,0.01387172,0.01465748,0.36433439
-3.41870935,2.30665949,0.76460353,1.83715664,0.16302054,0.01404601,0.01517492,0.38167526
-3.41270635,2.34486793,0.79670862,1.85497762,0.16853350,0.01416088,0.01568572,0.39789094
-3.40670335,2.37417767,0.82551823,1.86567397,0.17350127,0.01421288,0.01617359,0.41264853
-3.40070035,2.39432887,0.85050922,1.86937069,0.17784479,0.01420033,0.01662355,0.42564767
-3.39469735,2.40530792,0.87124221,1.86638847,0.18150288,0.01412327,0.01702201,0.43662796
-3.38869435,2.40734545,0.88737482,1.85723322,0.18443390,0.01398342,0.01735697,0.44537559
-3.38269135,2.40090856,0.89867226,1.84258124,0.18661675,0.01378408,0.01761814,0.45172884
-3.37668834,2.38668706,0.90501462,1.82326027,0.18805145,0.01353001,0.01779705,0.45558217
-3.37068534,2.36557412,0.90640033,1.80022696,0.18875891,0.01322726,0.01788720,0.45688869
-3.36468234,2.33864134,0.90294566,1.77454128,0.18878008,0.01288302,0.01788410,0.45566072
-3.35867934,2.30710892,0.89487996,1.74733830,0.18817429,0.01250543,0.01778539,0.45196859
-3.35267634,2.27231136,0.88253692,1.71979812,0.18701701,0.01210335,0.01759078,0.44593736
-3.34667334,2.23565947,0.86634192,1.69311436,0.18539681,0.01168619,0.01730208,0.43774186
-3.34067034,2.19859968,0.84679620,1.66846207,0.18341193,0.01126367,0.01692313,0.42760001
-3.33466733,2.16257159,0.82445829,1.64696563,0.18116633,0.01084564,0.01645964,0.41576475
-3.32866433,2.12896498,0.79992366,1.62966747,0.17876547,0.01044183,0.01591908,0.40251495
-3.32266133,2.09907763,0.77380340,1.61749837,0.17631201,0.01006168,0.01531044,0.38814570
-3.31665833,2.07407512,0.74670279,1.61125003,0.17390165,0.00971413,0.01464398,0.37295824
-3.31065533,2.05495409,0.71920087,1.61155074,0.17161916,0.00940745,0.01393100,0.35725019
-3.30465233,2.04251009,0.69183179,1.61884498,0.16953492,0.00914907,0.01318352,0.34130631
-3.29864932,2.03731133,0.66506865,1.63337745,0.16770211,0.00894539,0.01241400,0.32539024
-3.29264632,2.03967930,0.63931060,1.65518231,0.16615464,0.00880173,0.01163502,0.30973755
-3.28664332,2.04967708,0.61487366,1.68407808,0.16490595,0.00872209,0.01085908,0.29455036
-3.28064032,2.06710593,0.59198543,1.71966849,0.16394873,0.00870920,0.01009824,0.27999363
-3.27463732,2.09151051,0.57078390,1.76134971,0.16325565,0.00876432,0.00936402,0.26619334
-3.26863432,2.12219262,0.55132020,1.80832371,0.16278096,0.00888732,0.00866720,0.25323641
-3.26263132,2.15823341,0.53356494,1.85961784,0.16246287,0.00907659,0.00801768,0.24117239
-3.25662831,2.19852312,0.51741783,1.91411002,0.16222680,0.00932913,0.00742452,0.23001677
-3.25062531,2.24179783,0.50271983,1.97055927,0.16198905,0.00964060,0.00689589,0.21975553
-3.24462231,2.28668183,0.48926722,2.02764051,0.16166092,0.01000543,0.00643921,0.21035089
-3.23861931,2.33173440,0.47682691,2.08398299,0.16115301,0.01041697,0.00606129,0.20174777
-3.23261631,2.37549955,0.46515210,2.13821103,0.16037950,0.01086769,0.00576858,0.19388073
-3.22661331,2.41655688,0.45399773,2.18898607,0.15926221,0.01134941,0.00556740,0.18668109
-3.22061031,2.45357228,0.44313491,2.23504867,0.15773424,0.01185356,0.00546435,0.18008388
-3.21460730,2.48534640,0.43236383,2.27525919,0.15574311,0.01237144,0.00546660,0.17403431
-3.20860430,2.51085957,0.42152469,2.30863576,0.15325312,0.01289460,0.00558236,0.16849370
-3.20260130,2.52931166,0.41050619,2.33438845,0.15024707,0.01341510,0.00582124,0.16344441
-3.19659830,2.54015528,0.39925158,2.35194822,0.14672705,0.01392585,0.00619466,0.15889383
-3.19059530,2.54312151,0.38776191,2.36098978,0.14271449,0.01442093,0.00671623,0.15487725
-3.18459230,2.53823695,0.37609677,2.36144739,0.13824939,0.01489589,0.00740206,0.15145953
-3.17858929,2.52583145,0.36437242,2.35352276,0.13338886,0.01534796,0.00827097,0.14873553
-3.17258629,2.50653610,0.35275777,2.33768478,0.12820501,0.01577626,0.00934466,0.14682936
-3.16658329,2.48127124,0.34146826,2.31466051,0.12278238,0.01618192,0.01064765,0.14589242
-3.16058029,2.45122464,0.33075819,2.28541770,0.11721499,0.01656815,0.01220717,0.14610038
-3.15457729,2.41782012,0.32091164,2.25113882,0.11160315,0.01694017,0.01405275,0.14764894
-3.14857429,2.38267741,0.31223253,2.21318737,0.10605016,0.01730510,0.01621575,0.15074880
-3.14257129,2.34756397,0.30503406,2.17306703,0.10065909,0.01767174,0.01872854,0.15561960
-3.13656828,2.31434026,0.29962791,2.13237495,0.09552963,0.01805023,0.02162356,0.16248314
-3.13056528,2.28489963,0.29631343,2.09275027,0.09075520,0.01845166,0.02493216,0.17155599
-3.12456228,2.26110476,0.29536723,2.05581954,0.08642035,0.01888759,0.02868323,0.18304148
-3.11855928,2.24472238,0.29703325,2.02314076,0.08259855,0.01936954,0.03290170,0.19712154
-3.11255628,2.23735849,0.30151370,1.99614781,0.07935035,0.01990837,0.03760692,0.21394824
-3.10655328,2.24039608,0.30896091,1.97609736,0.07672191,0.02051373,0.04281099,0.23363554
-3.10055028,2.25493774,0.31947035,1.96402006,0.07474407,0.02119345,0.04851713,0.25625138
-3.09454727,2.28175529,0.33307501,1.96067806,0.07343173,0.02195302,0.05471811,0.28181036
-3.08854427,2.32124837,0.34974119,1.96653057,0.07278366,0.02279511,0.06139489,0.31026738
-3.08254127,2.37341417,0.36936590,1.98170904,0.07278278,0.02371915,0.06851554,0.34151251
-3.07653827,2.43782950,0.39177593,2.00600319,0.07339673,0.02472112,0.07603442,0.37536736
-3.07053527,2.51364671,0.41672875,2.03885886,0.07457880,0.02579333,0.08389190,0.41158320
-3.06453227,2.59960398,0.44391517,2.07938810,0.07626922,0.02692447,0.09201449,0.44984118
-3.05852926,2.69405023,0.47296386,2.12639143,0.07839675,0.02809973,0.10031546,0.48975462
-3.05252626,2.79498429,0.50344767,2.17839195,0.08088043,0.02930111,0.10869612,0.53087364
-3.04652326,2.90010725,0.53489162,2.23368005,0.08363170,0.03050789,0.11704753,0.57269205
-3.04052026,3.00688650,0.56678243,2.29036737,0.08655658,0.03169714,0.12525274,0.61465643
-3.03451726,3.11262928,0.59857937,2.34644804,0.08955804,0.03284447,0.13318954,0.65617720
-3.02851426,3.21456326,0.62972620,2.39986484,0.09253839,0.03392471,0.14073349,0.69664147
-3.02251126,3.30992102,0.65966380,2.44857787,0.09540174,0.03491280,0.14776125,0.73542723
-3.01650825,3.39602544,0.68784317,2.49063286,0.09805634,0.03578456,0.15415404,0.77191839
-3.01050525,3.47037269,0.71373847,2.52422653,0.10041683,0.03651750,0.15980110,0.80552035
-3.00450225,3.53070953,0.73685956,2.54776633,0.10240632,0.03709158,0.16460298,0.83567531
-2.99849925,3.57510219,0.75676383,2.55992231,0.10395813,0.03748990,0.16847457,0.86187709
-2.99249625,3.60199400,0.77306679,2.55966904,0.10501734,0.03769920,0.17134773,0.88368457
-2.98649325,3.61024993,0.78545120,2.54631608,0.10554188,0.03771033,0.17317335,0.90073359
-2.98049025,3.59918650,0.79367438,2.51952622,0.10550328,0.03751852,0.17392289,0.91274669
-2.97448724,3.56858618,0.79757353,2.47932072,0.10488701,0.03712346,0.17358915,0.91954045
-2.96848424,3.51869631,0.79706896,2.42607220,0.10369241,0.03652932,0.17218643,0.92103013
-2.96248124,3.45021303,0.79216506,2.36048555,0.10193216,0.03574452,0.16975000,0.91723154
-2.95647824,3.36425146,0.78294905,2.28356841,0.09963151,0.03478146,0.16633483,0.90826002
-2.95047524,3.26230382,0.76958774,2.19659268,0.09682700,0.03365603,0.16201384,0.89432673
-2.94447224,3.14618761,0.75232215,2.10104923,0.09356509,0.03238713,0.15687558,0.87573233
-2.93846923,3.01798637,0.73146053,1.99859789,0.08990040,0.03099606,0.15102147,0.85285832
-2.93246623,2.87998556,0.70736972,1.89101500,0.08589396,0.02950588,0.14456287,0.82615640
-2.92646323,2.73460610,0.68046545,1.78014063,0.08161125,0.02794075,0.13761784,0.79613629
-2.92046023,2.58433817,0.65120162,1.66782769,0.07712029,0.02632534,0.13030797,0.76335224
-2.91445723,2.43167747,0.62005903,1.55589445,0.07248979,0.02468417,0.12275519,0.72838887
-2.90845423,2.27906577,0.58753388,1.44608209,0.06778742,0.02304108,0.11507881,0.69184670
-2.90245123,2.12883754,0.55412635,1.34001825,0.06307819,0.02141873,0.10739279,0.65432772
-2.89644822,1.98317359,0.52032947,1.23918725,0.05842307,0.01983821,0.09980333,0.61642155
-2.89044522,1.84406263,0.48661875,1.14490736,0.05387784,0.01831866,0.09240685,0.57869242
-2.88444222,1.71327096,0.45344261,1.05831490,0.04949220,0.01687704,0.08528839,0.54166737
-2.87843922,1.59232039,0.42121391,0.98035489,0.04530908,0.01552799,0.07852042,0.50582591
-2.87243622,1.48247396,0.39030278,0.91177772,0.04136427,0.01428366,0.07216210,0.47159135
-2.86643322,1.38472899,0.36103080,0.85314080,0.03768625,0.01315373,0.06625890,0.43932400
-2.86043022,1.29981670,0.33366670,0.80481448,0.03429624,0.01214542,0.06084270,0.40931632
-2.85442721,1.22820748,0.30842346,0.76699128,0.03120850,0.01126358,0.05593214,0.38179008
-2.84842421,1.17012101,0.28545702,0.73969739,0.02843068,0.01051074,0.05153335,0.35689548
-2.84242121,1.12554025,0.26486643,0.72280569,0.02596448,0.00988736,0.04764088,0.33471226
-2.83641821,1.09422845,0.24669534,0.71604948,0.02380627,0.00939190,0.04423896,0.31525260
-2.83041521,1.07574847,0.23093481,0.71903643,0.02194783,0.00902102,0.04130274,0.29846573
-2.82441221,1.06948354,0.21752723,0.73126211,0.02037716,0.00876980,0.03879988,0.28424396
-2.81840920,1.07465908,0.20637127,0.75212299,0.01907927,0.00863189,0.03669198,0.27243002
-2.81240620,1.09036490,0.19732755,0.78092870,0.01803694,0.00859968,0.03493626,0.26282526
-2.80640320,1.11557759,0.19022499,0.81691347,0.01723149,0.00866452,0.03348701,0.25519865
-2.80040020,1.14918260,0.18486754,0.85924705,0.01664340,0.00881690,0.03229720,0.24929606
-2.79439720,1.18999598,0.18104108,0.90704503,0.01625296,0.00904656,0.03131981,0.24484966
-2.78839420,1.23678557,0.17852041,0.95937909,0.01604076,0.00934272,0.03050918,0.24158704
-2.78239120,1.28829157,0.17707600,1.01528727,0.01598805,0.00969422,0.02982217,0.23923993
-2.77638819,1.34324640,0.17648042,1.07378460,0.01607710,0.01008967,0.02921911,0.23755199
-2.77038519,1.40039388,0.17651422,1.13387431,0.01629140,0.01051762,0.02866464,0.23628575
-2.76438219,1.45850770,0.17697124,1.19455985,0.01661573,0.01096672,0.02812832,0.23522835
-2.75837919,1.51640908,0.17766305,1.25485775,0.01703625,0.01142586,0.02758501,0.23419596
-2.75237619,1.57298370,0.17842268,1.31381138,0.01754043,0.01188432,0.02701515,0.23303696
-2.74637319,1.62719763,0.17910740,1.37050552,0.01811701,0.01233193,0.02640475,0.23163365
-2.74037019,1.67811241,0.17960051,1.42408147,0.01875587,0.01275923,0.02574525,0.22990276
-2.73436718,1.72489878,0.17981240,1.47375243,0.01944793,0.01315758,0.02503329,0.22779467
-2.72836418,1.76684922,0.17968057,1.51881869,0.02018505,0.01351930,0.02427023,0.22529161
-2.72236118,1.80338868,0.17916892,1.55868222,0.02095997,0.01383777,0.02346167,0.22240497
-2.71635818,1.83408354,0.17826636,1.59285994,0.02176626,0.01410758,0.02261683,0.21917188
-2.71035518,1.85864832,0.17698468,1.62099530,0.02259838,0.01432456,0.02174797,0.21565131
-2.70435218,1.87694980,0.17535607,1.64286737,0.02345173,0.01448585,0.02086966,0.21191992
-2.69834917,1.88900839,0.17343015,1.65839701,0.02432282,0.01458997,0.01999819,0.20806776
-2.69234617,1.89499632,0.17127087,1.66764974,0.02520944,0.01463675,0.01915092,0.20419411
-2.68634317,1.89523263,0.16895325,1.67083468,0.02611090,0.01462739,0.01834572,0.20040353
-2.68034017,1.89017460,0.16656017,1.66829969,0.02702827,0.01456436,0.01760038,0.19680222
-2.67433717,1.88040581,0.16417932,1.66052228,0.02796459,0.01445128,0.01693222,0.19349482
-2.66833417,1.86662081,0.16190036,1.64809675,0.02892514,0.01429286,0.01635760,0.19058162
-2.66233117,1.84960662,0.15981247,1.63171753,0.02991756,0.01409474,0.01589159,0.18815624
-2.65632816,1.83022156,0.15800226,1.61215945,0.03095192,0.01386328,0.01554765,0.18630367
-2.65032516,1.80937165,0.15655206,1.59025530,0.03204075,0.01360541,0.01533738,0.18509876
-2.64432216,1.78798555,0.15553881,1.56687164,0.03319885,0.01332839,0.01527024,0.18460496
-2.63831916,1.76698843,0.15503322,1.54288357,0.03444310,0.01303964,0.01535337,0.18487336
-2.63231616,1.74727588,0.15509951,1.51914936,0.03579200,0.01274648,0.01559137,0.18594190
-2.62631316,1.72968841,0.15579544,1.49648593,0.03726525,0.01245592,0.01598618,0.18783481
-2.62031016,1.71498779,0.15717266,1.47564602,0.03888307,0.01217451,0.01653687,0.19056216
-2.61430715,1.70383560,0.15927738,1.45729780,0.04066552,0.01190811,0.01723955,0.19411955
-2.60830415,1.69677525,0.16215109,1.44200777,0.04263178,0.01166177,0.01808725,0.19848799
-2.60230115,1.69421765,0.16583148,1.43022739,0.04479929,0.01143957,0.01906990,0.20363396
