energy_ev,total_up,C_s_up,C_p_up,Os_p_up,Os_d_up,Te_p_up,Te_d_up,Ti_p_up,Ti_d_up
-3.37668834,1.49154584,0.00134639,0.02242483,0.37018695,1.02816284,0.33812171,0.00000000,0.43765961,0.15731092
-3.37068534,1.44266368,0.00130444,0.02245037,0.35579366,0.99725673,0.32782090,0.00000000,0.41829351,0.15126678
-3.36468234,1.39225785,0.00125584,0.02252680,0.34070932,0.96514736,0.31711518,0.00000000,0.39844750,0.14512379
-3.35867934,1.34156588,0.00120137,0.02268016,0.32521374,0.93266683,0.30627956,0.00000000,0.37847834,0.13902233
-3.35267634,1.29184577,0.00114194,0.02293704,0.30959066,0.90066362,0.29559468,0.00000000,0.35874325,0.13310480
-3.34667334,1.24434800,0.00107847,0.02332400,0.29412157,0.86998195,0.28534025,0.00000000,0.33959363,0.12751316
-3.34067034,1.20028725,0.00101196,0.02386668,0.27907962,0.84144068,0.27578835,0.00000000,0.32136884,0.12238658
-3.33466733,1.16081424,0.00094340,0.02458911,0.26472370,0.81581240,0.26719685,0.00000000,0.30439035,0.11785907
-3.32866433,1.12698874,0.00087377,0.02551289,0.25129299,0.79380312,0.25980301,0.00000000,0.28895625,0.11405725
-3.32266133,1.09975426,0.00080401,0.02665634,0.23900190,0.77603341,0.25381770,0.00000000,0.27533615,0.11109824
-3.31665833,1.07991519,0.00073502,0.02803385,0.22803576,0.76302141,0.24942016,0.00000000,0.26376664,0.10908767
-3.31065533,1.06811699,0.00066760,0.02965513,0.21854727,0.75516832,0.24675368,0.00000000,0.25444727,0.10811796
-3.30465233,1.06483001,0.00060245,0.03152470,0.21065373,0.75274680,0.24592221,0.00000000,0.24753706,0.10826672
-3.29864932,1.07033748,0.00054020,0.03364139,0.20443533,0.75589272,0.24698811,0.00000000,0.24315175,0.10959544
-3.29264632,1.08472776,0.00048135,0.03599811,0.19993422,0.76460041,0.24997100,0.00000000,0.24136156,0.11214845
-3.28664332,1.10789149,0.00042627,0.03858163,0.19715471,0.77872181,0.25484795,0.00000000,0.24218971,0.11595211
-3.28064032,1.13952330,0.00037526,0.04137272,0.19606430,0.79796930,0.26155477,0.00000000,0.24561161,0.12101435
-3.27463732,1.17912848,0.00032849,0.04434631,0.19659559,0.82192239,0.26998852,0.00000000,0.25155478,0.12732448
-3.26863432,1.22603409,0.00028602,0.04747197,0.19864908,0.85003791,0.28001109,0.00000000,0.25989951,0.13485331
-3.26263132,1.27940462,0.00024785,0.05071446,0.20209663,0.88166359,0.29145380,0.00000000,0.27048037,0.14355368
-3.25662831,1.33826142,0.00021388,0.05403454,0.20678552,0.91605446,0.30412268,0.00000000,0.28308845,0.15336125
-3.25062531,1.40150585,0.00018395,0.05738983,0.21254303,0.95239172,0.31780446,0.00000000,0.29747458,0.16419563
-3.24462231,1.46794520,0.00015785,0.06073590,0.21918131,0.98980361,0.33227295,0.00000000,0.31335333,0.17596191
-3.23861931,1.53632103,0.00013533,0.06402730,0.22650252,1.02738747,0.34729553,0.00000000,0.33040800,0.18855245
-3.23261631,1.60533902,0.00011612,0.06721880,0.23430399,1.06423260,0.36263966,0.00000000,0.34829642,0.20184898
-3.22661331,1.67369971,0.00009991,0.07026646,0.24238334,1.09944320,0.37807903,0.00000000,0.36665767,0.21572494
-3.22061031,1.74012924,0.00008642,0.07312881,0.25054337,1.13216068,0.39339924,0.00000000,0.38511954,0.23004806
-3.21460730,1.80340940,0.00007534,0.07576787,0.25859664,1.16158487,0.40840273,0.00000000,0.40330676,0.24468305
-3.20860430,1.86240608,0.00006639,0.07815005,0.26636962,1.18699348,0.42291286,0.00000000,0.42084960,0.25949439
-3.20260130,1.91609541,0.00005930,0.08024697,0.27370627,1.20775930,0.43677698,0.00000000,0.43739300,0.27434905
-3.19659830,1.96358696,0.00005384,0.08203601,0.28047105,1.22336468,0.44986834,0.00000000,0.45260567,0.28911922
-3.19059530,2.00414321,0.00004979,0.08350072,0.28655124,1.23341302,0.46208691,0.00000000,0.46618914,0.30368476
-3.18459230,2.03719484,0.00004696,0.08463100,0.29185851,1.23763683,0.47335909,0.00000000,0.47788624,0.31793543
-3.17858929,2.06235146,0.00004521,0.08542309,0.29632982,1.23590239,0.48363624,0.00000000,0.48748900,0.33177275
-3.17258629,2.07940749,0.00004442,0.08587927,0.29992752,1.22821076,0.49289244,0.00000000,0.49484536,0.34511157
-3.16658329,2.08834297,0.00004451,0.08600750,0.30263886,1.21469525,0.50112129,0.00000000,0.49986464,0.35788103
-3.16058029,2.08931954,0.00004545,0.08582077,0.30447473,1.19561560,0.50833223,0.00000000,0.50252139,0.37002525
-3.15457729,2.08267169,0.00004722,0.08533639,0.30546795,1.17134893,0.51454648,0.00000000,0.50285746,0.38150348
-3.14857429,2.06889358,0.00004986,0.08457514,0.30567097,1.14237790,0.51979287,0.00000000,0.50098216,0.39228984
-3.14257129,2.04862220,0.00005342,0.08356041,0.30515324,1.10927649,0.52410380,0.00000000,0.49707039,0.40237275
-3.13656828,2.02261715,0.00005800,0.08231726,0.30399833,1.07269387,0.52751155,0.00000000,0.49135874,0.41175400
-3.13056528,1.99173812,0.00006374,0.08087154,0.30230081,1.03333684,0.53004523,0.00000000,0.48413968,0.42044764
-3.12456228,1.95692051,0.00007077,0.07924910,0.30016310,0.99195143,0.53172840,0.00000000,0.47575400,0.42847867
-3.11855928,1.91915028,0.00007928,0.07747500,0.29769238,0.94930412,0.53257760,0.00000000,0.46658154,0.43588170
-3.11255628,1.87943850,0.00008946,0.07557299,0.29499755,0.90616339,0.53260180,0.00000000,0.45703081,0.44269957
-3.10655328,1.83879661,0.00010153,0.07356496,0.29218646,0.86328180,0.53180272,0.00000000,0.44752745,0.44898195
-3.10055028,1.79821267,0.00011572,0.07147069,0.28936330,0.82137934,0.53017603,0.00000000,0.43850223,0.45478400
-3.09454727,1.75862948,0.00013225,0.06930763,0.28662630,0.78112817,0.52771331,0.00000000,0.43037870,0.46016510
-3.08854427,1.72092463,0.00015136,0.06709087,0.28406569,0.74313925,0.52440446,0.00000000,0.42356103,0.46518755
-3.08254127,1.68589304,0.00017326,0.06483328,0.28176199,0.70795089,0.52024050,0.00000000,0.41842234,0.46991525
-3.07653827,1.65423195,0.00019816,0.06254564,0.27978450,0.67601958,0.51521653,0.00000000,0.41529384,0.47441232
-3.07053527,1.62652857,0.00022624,0.06023698,0.27819008,0.64771295,0.50933444,0.00000000,0.41445526,0.47874158
-3.06453227,1.60325036,0.00025764,0.05791486,0.27702223,0.62330504,0.50260537,0.00000000,0.41612658,0.48296293
-3.05852926,1.58473787,0.00029249,0.05558574,0.27631028,0.60297379,0.49505155,0.00000000,0.42046155,0.48713147
-3.05252626,1.57120007,0.00033084,0.05325531,0.27606888,0.58680062,0.48670746,0.00000000,0.42754300,0.49129553
-3.04652326,1.56271224,0.00037268,0.05092883,0.27629766,0.57477201,0.47762025,0.00000000,0.43738017,0.49549443
-3.04052026,1.55921610,0.00041797,0.04861138,0.27698117,0.56678297,0.46784920,0.00000000,0.44990809,0.49975633
-3.03451726,1.56052250,0.00046655,0.04630812,0.27808896,0.56264226,0.45746452,0.00000000,0.46498901,0.50409595
-3.02851426,1.56631630,0.00051824,0.04402441,0.27957606,0.56207907,0.44654532,0.00000000,0.48241589,0.50851252
-3.02251126,1.57616382,0.00057274,0.04176590,0.28138361,0.56475118,0.43517704,0.00000000,0.50191780,0.51298798
-3.01650825,1.58952257,0.00062968,0.03953859,0.28343997,0.57025436,0.42344846,0.00000000,0.52316711,0.51748571
-3.01050525,1.60575346,0.00068861,0.03734877,0.28566201,0.57813273,0.41144850,0.00000000,0.54578827,0.52194976
-3.00450225,1.62413535,0.00074900,0.03520297,0.28795688,0.58789014,0.39926305,0.00000000,0.56936785,0.52630495
-2.99849925,1.64388189,0.00081024,0.03310783,0.29022411,0.59900211,0.38697203,0.00000000,0.59346571,0.53045772
-2.99249625,1.66416040,0.00087167,0.03107002,0.29235793,0.61092834,0.37464678,0.00000000,0.61762677,0.53429800
-2.98649325,1.68411252,0.00093255,0.02909606,0.29425003,0.62312542,0.36234815,0.00000000,0.64139315,0.53770199
-2.98049025,1.70287616,0.00099211,0.02719220,0.29579244,0.63505959,0.35012514,0.00000000,0.66431624,0.54053587
-2.97448724,1.71960836,0.00104956,0.02536431,0.29688052,0.64621922,0.33801436,0.00000000,0.68596838,0.54266027
-2.96848424,1.73350822,0.00110407,0.02361779,0.29741607,0.65612675,0.32604024,0.00000000,0.70595366,0.54393549
-2.96248124,1.74383939,0.00115485,0.02195741,0.29731025,0.66434980,0.31421591,0.00000000,0.72391758,0.54422705
-2.95647824,1.74995123,0.00120111,0.02038735,0.29648640,0.67051115,0.30254478,0.00000000,0.73955527,0.54341157
-2.95047524,1.75129792,0.00124212,0.01891106,0.29488245,0.67429737,0.29102254,0.00000000,0.75261790,0.54138243
-2.94447224,1.74745481,0.00127722,0.01753127,0.29245295,0.67546575,0.27963959,0.00000000,0.76291717,0.53805520
-2.93846923,1.73813121,0.00130585,0.01624998,0.28917061,0.67384934,0.26838361,0.00000000,0.77032775,0.53337237
-2.93246623,1.72317925,0.00132752,0.01506845,0.28502714,0.66935999,0.25724216,0.00000000,0.77478766,0.52730721
-2.92646323,1.70259828,0.00134192,0.01398718,0.28003358,0.66198920,0.24620509,0.00000000,0.77629648,0.51986651
-2.92046023,1.67653453,0.00134883,0.01300597,0.27421989,0.65180679,0.23526673,0.00000000,0.77491180,0.51109214
-2.91445723,1.64527620,0.00134819,0.01212392,0.26763392,0.63895733,0.22442758,0.00000000,0.77074391,0.50106123
-2.90845423,1.60924394,0.00134011,0.01133943,0.26033986,0.62365457,0.21369555,0.00000000,0.76394906,0.48988497
-2.90245123,1.56897719,0.00132483,0.01065029,0.25241603,0.60617390,0.20308662,0.00000000,0.75472175,0.47770619
-2.89644822,1.52511702,0.00130273,0.01005368,0.24395242,0.58684320,0.19262498,0.00000000,0.74328634,0.46469571
-2.89044522,1.47838603,0.00127436,0.00954625,0.23504779,0.56603233,0.18234256,0.00000000,0.72988840,0.45104769
-2.88444222,1.42956628,0.00124037,0.00912421,0.22580670,0.54414165,0.17227815,0.00000000,0.71478631,0.43697433
-2.87843922,1.37947617,0.00120152,0.00878337,0.21633648,0.52158993,0.16247613,0.00000000,0.69824335,0.42269992
-2.87243622,1.32894713,0.00115865,0.00851932,0.20674424,0.49880214,0.15298479,0.00000000,0.68052080,0.40845491
-2.86643322,1.27880126,0.00111267,0.00832750,0.19713423,0.47619740,0.14385467,0.00000000,0.66187221,0.39446991
-2.86043022,1.22983059,0.00106452,0.00820338,0.18760543,0.45417775,0.13513662,0.00000000,0.64253917,0.38097020
-2.85442721,1.18277894,0.00101514,0.00814260,0.17824957,0.43311776,0.12688009,0.00000000,0.62274860,0.36817079
-2.84842421,1.13832688,0.00096546,0.00814115,0.16914970,0.41335573,0.11913149,0.00000000,0.60271171,0.35627244
-2.84242121,1.09708038,0.00091635,0.00819555,0.16037921,0.39518635,0.11193276,0.00000000,0.58262454,0.34545855
-2.83641821,1.05956336,0.00086864,0.00830299,0.15200138,0.37885540,0.10532033,0.00000000,0.56266989,0.33589325
-2.83041521,1.02621425,0.00082304,0.00846150,0.14406947,0.36455629,0.09932438,0.00000000,0.54302050,0.32772058
-2.82441221,0.99738652,0.00078019,0.00867011,0.13662721,0.35242873,0.09396841,0.00000000,0.52384319,0.32106467
-2.81840920,0.97335272,0.00074061,0.00892892,0.12970973,0.34255941,0.08926927,0.00000000,0.50530353,0.31603104
-2.81240620,0.95431174,0.00070470,0.00923921,0.12334477,0.33498450,0.08523741,0.00000000,0.48757083,0.31270857
-2.80640320,0.94039852,0.00067275,0.00960342,0.11755408,0.32969395,0.08187750,0.00000000,0.47082295,0.31117214
-2.80040020,0.93169563,0.00064494,0.01002518,0.11235494,0.32663713,0.07918915,0.00000000,0.45525057,0.31148561
-2.79439720,0.92824562,0.00062137,0.01050916,0.10776171,0.32572960,0.07716790,0.00000000,0.44106063,0.31370490
-2.78839420,0.93006370,0.00060203,0.01106100,0.10378723,0.32686075,0.07580612,0.00000000,0.42847855,0.31788080
-2.78239120,0.93714943,0.00058686,0.01168704,0.10044409,0.32990163,0.07509405,0.00000000,0.41774905,0.32406142
-2.77638819,0.94949698,0.00057577,0.01239411,0.09774557,0.33471284,0.07502059,0.00000000,0.40913530,0.33229380
-2.77038519,0.96710300,0.00056863,0.01318918,0.09570634,0.34115202,0.07557402,0.00000000,0.40291626,0.34262469
-2.76438219,0.98997158,0.00056531,0.01407901,0.09434269,0.34908047,0.07674247,0.00000000,0.39938231,0.35510017
-2.75837919,1.01811587,0.00056573,0.01506979,0.09367249,0.35836869,0.07851415,0.00000000,0.39882892,0.36976407
-2.75237619,1.05155603,0.00056981,0.01616664,0.09371462,0.36890056,0.08087726,0.00000000,0.40154884,0.38665523
-2.74637319,1.09031358,0.00057758,0.01737326,0.09448813,0.38057595,0.08381968,0.00000000,0.40782260,0.40580349
-2.74037019,1.13440217,0.00058913,0.01869147,0.09601104,0.39331165,0.08732837,0.00000000,0.41790793,0.42722479
-2.73436718,1.18381539,0.00060460,0.02012084,0.09829879,0.40704071,0.09138850,0.00000000,0.43202825,0.45091524
-2.72836418,1.23851196,0.00062429,0.02165833,0.10136259,0.42171010,0.09598251,0.00000000,0.45036069,0.47684491
-2.72236118,1.29839937,0.00064852,0.02329804,0.10520754,0.43727707,0.10108901,0.00000000,0.47302408,0.50495115
-2.71635818,1.36331677,0.00067774,0.02503101,0.10983078,0.45370433,0.10668164,0.00000000,0.50006749,0.53513237
-2.71035518,1.43301819,0.00071244,0.02684510,0.11521970,0.47095441,0.11272805,0.00000000,0.53145972,0.56724225
-2.70435218,1.50715728,0.00075318,0.02872507,0.12135030,0.48898355,0.11918902,0.00000000,0.56708038,0.60108502
-2.69834917,1.58527463,0.00080054,0.03065268,0.12818589,0.50773566,0.12601775,0.00000000,0.60671305,0.63641228
-2.69234617,1.66678865,0.00085508,0.03260697,0.13567608,0.52713652,0.13315959,0.00000000,0.65004095,0.67292141
-2.68634317,1.75099107,0.00091734,0.03456468,0.14375629,0.54708880,0.14055201,0.00000000,0.69664554,0.71025617
-2.68034017,1.83704755,0.00098778,0.03650070,0.15234770,0.56746822,0.14812509,0.00000000,0.74600845,0.74800948
-2.67433717,1.92400400,0.00106675,0.03838874,0.16135787,0.58812107,0.15580240,0.00000000,0.79751680,0.78572852
-2.66833417,2.01079876,0.00115443,0.04020199,0.17068186,0.60886330,0.16350234,0.00000000,0.85047206,0.82292212
-2.66233117,2.09628047,0.00125082,0.04191387,0.18020393,0.62948149,0.17113990,0.00000000,0.90410238,0.85907025
-2.65632816,2.17923121,0.00135571,0.04349888,0.18979986,0.64973538,0.17862878,0.00000000,0.95757811,0.89363535
-2.65032516,2.25839423,0.00146864,0.04493331,0.19933966,0.66936229,0.18588386,0.00000000,1.01003008,0.92607519
-2.64432216,2.33250525,0.00158885,0.04619607,0.20869078,0.68808293,0.19282379,0.00000000,1.06057026,0.95585664
-2.63831916,2.40032620,0.00171532,0.04726938,0.21772154,0.70560864,0.19937380,0.00000000,1.10831389,0.98247001
-2.63231616,2.46067994,0.00184674,0.04813941,0.22630479,0.72164947,0.20546841,0.00000000,1.15240263,1.00544324
-2.62631316,2.51248477,0.00198152,0.04879675,0.23432159,0.73592302,0.21105403,0.00000000,1.19202753,1.02435549
-2.62031016,2.55478705,0.00211783,0.04923684,0.24166477,0.74816350,0.21609134,0.00000000,1.22645136,1.03884946
-2.61430715,2.58679076,0.00225359,0.04946014,0.24824221,0.75813052,0.22055717,0.00000000,1.25502911,1.04864210
-2.60830415,2.60788271,0.00238656,0.04947220,0.25397976,0.76561749,0.22444601,0.00000000,1.27722607,1.05353309
-2.60230115,2.61765224,0.00251439,0.04928357,0.25882360,0.77045894,0.22777079,0.00000000,1.29263277,1.05341094
-2.59629815,2.61590474,0.00263464,0.04890947,0.26274188,0.77253667,0.23056308,0.00000000,1.30097610,1.04825636
-2.59029515,2.60266839,0.00274490,0.04836937,0.26572572,0.77178437,0.23287246,0.00000000,1.30212628,1.03814285
-2.58429215,2.57819369,0.00284286,0.04768640,0.26778930,0.76819040,0.23476519,0.00000000,1.29609943,1.02323452
-2.57828914,2.54294610,0.00292634,0.04688660,0.26896914,0.76179882,0.23632206,0.00000000,1.28305557,1.00378113
-2.57228614,2.49759170,0.00299342,0.04599809,0.26932247,0.75270841,0.23763551,0.00000000,1.26329235,0.98011078
-2.56628314,2.44297676,0.00304246,0.04505021,0.26892490,0.74106978,0.23880613,0.00000000,1.23723448,0.95262039
-2.56028014,2.38010177,0.00307219,0.04407251,0.26786717,0.72708068,0.23993853,0.00000000,1.20541972,0.92176431
-2.55427714,2.31009105,0.00308172,0.04309381,0.26625146,0.71097970,0.24113683,0.00000000,1.16848154,0.88804166
-2.54827414,2.23415898,0.00307064,0.04214125,0.26418707,0.69303852,0.24249986,0.00000000,1.12712954,0.85198272
-2.54227114,2.15357416,0.00303893,0.04123940,0.26178579,0.67355314,0.24411634,0.00000000,1.08212806,0.81413476
-2.53626813,2.06962276,0.00298708,0.04040942,0.25915725,0.65283430,0.24606011,0.00000000,1.03427397,0.77504810
-2.53026513,1.98357236,0.00291597,0.03966841,0.25640417,0.63119763,0.24838580,0.00000000,0.98437433,0.73526239
-2.52426213,1.89663761,0.00282690,0.03902881,0.25361806,0.60895375,0.25112505,0.00000000,0.93322473,0.69529397
-2.51825913,1.80994887,0.00272155,0.03849801,0.25087526,0.58639894,0.25428348,0.00000000,0.88158898,0.65562435
-2.51225613,1.72452478,0.00260185,0.03807818,0.24823379,0.56380649,0.25783868,0.00000000,0.83018085,0.61669029
-2.50625313,1.64124989,0.00247002,0.03776620,0.24573091,0.54141939,0.26173931,0.00000000,0.77964828,0.57887572
-2.50025013,1.56085783,0.00232841,0.03755383,0.24338173,0.51944439,0.26590540,0.00000000,0.73056061,0.54250563
-2.49424712,1.48392047,0.00217947,0.03742810,0.24117883,0.49804779,0.27022994,0.00000000,0.68339905,0.50784206
-2.48824412,1.41084353,0.00202566,0.03737186,0.23909295,0.47735313,0.27458182,0.00000000,0.63855047,0.47508223
-2.48224112,1.34186830,0.00186940,0.03736443,0.23707477,0.45744073,0.27880980,0.00000000,0.59630475,0.44435885
-2.47623812,1.27707933,0.00171298,0.03738250,0.23505764,0.43834920,0.28274774,0.00000000,0.55685532,0.41574231
-2.47023512,1.21641760,0.00155852,0.03740104,0.23296117,0.42007865,0.28622056,0.00000000,0.52030292,0.38924478
-2.46423212,1.15969829,0.00140793,0.03739433,0.23069556,0.40259550,0.28905084,0.00000000,0.48666212,0.36482588
-2.45822911,1.10663237,0.00126288,0.03733699,0.22816630,0.38583863,0.29106578,0.00000000,0.45587017,0.34239964
-2.45222611,1.05685089,0.00112474,0.03720502,0.22527925,0.36972646,0.29210412,0.00000000,0.42779784,0.32184246
-2.44622311,1.00993085,0.00099463,0.03697678,0.22194561,0.35416465,0.29202281,0.00000000,0.40226161,0.30300175
-2.44022011,0.96542152,0.00087338,0.03663384,0.21808673,0.33905411,0.29070299,0.00000000,0.37903668,0.28570479
-2.43421711,0.92287017,0.00076156,0.03616178,0.21363842,0.32429883,0.28805510,0.00000000,0.35787033,0.26976761
-2.42821411,0.88184603,0.00065947,0.03555078,0.20855461,0.30981329,0.28402284,0.00000000,0.33849503,0.25500349
-2.42221111,0.84196182,0.00056721,0.03479604,0.20281020,0.29552916,0.27858581,0.00000000,0.32064090,0.24123075
-2.41620810,0.80289198,0.00048468,0.03389804,0.19640298,0.28140100,0.27176074,0.00000000,0.30404701,0.22827966
-2.41020510,0.76438720,0.00041162,0.03286262,0.18935460,0.26741094,0.26360123,0.00000000,0.28847132,0.21599831
-2.40420210,0.72628503,0.00034763,0.03170088,0.18171058,0.25357207,0.25419615,0.00000000,0.27369890,0.20425713
-2.39819910,0.68851635,0.00029225,0.03042892,0.17353935,0.23993078,0.24366669,0.00000000,0.25954834,0.19295229
-2.39219610,0.65110813,0.00024492,0.02906743,0.16493057,0.22656790,0.23216232,0.00000000,0.24587627,0.18200769
-2.38619310,0.61418248,0.00020510,0.02764125,0.15599268,0.21359889,0.21985591,0.00000000,0.23258003,0.17137575
-2.38019010,0.57795282,0.00017222,0.02617872,0.14685006,0.20117316,0.20693817,0.00000000,0.21959859,0.16103715
-2.37418709,0.54271740,0.00014574,0.02471115,0.13763976,0.18947280,0.19361188,0.00000000,0.20691191,0.15099949
-2.36818409,0.50885106,0.00012517,0.02327216,0.12850812,0.17871069,0.18008590,0.00000000,0.19453896,0.14129524
-2.36218109,0.47679560,0.00011010,0.02189707,0.11960747,0.16912841,0.16656960,0.00000000,0.18253462,0.13197898
-2.35617809,0.44704950,0.00010016,0.02062233,0.11109283,0.16099376,0.15326755,0.00000000,0.17098581,0.12312430
-2.35017509,0.42015721,0.00009510,0.01948497,0.10311909,0.15459822,0.14037496,0.00000000,0.16000701,0.11482038
-2.34417209,0.39669862,0.00009474,0.01852215,0.09583833,0.15025416,0.12807386,0.00000000,0.14973553,0.10716848
-2.33816908,0.37727865,0.00009900,0.01777067,0.08939767,0.14829181,0.11653002,0.00000000,0.14032663,0.10027849
-2.33216608,0.36251707,0.00010789,0.01726660,0.08393734,0.14905588,0.10589087,0.00000000,0.13194868,0.09426551
-2.32616308,0.35303862,0.00012153,0.01704486,0.07958919,0.15290160,0.09628409,0.00000000,0.12477851,0.08924670
-2.32016008,0.34946286,0.00014009,0.01713882,0.07647534,0.16019009,0.08781704,0.00000000,0.11899699,0.08533824
-2.31415708,0.35239390,0.00016386,0.01757988,0.07470703,0.17128268,0.08057671,0.00000000,0.11478477,0.08265253
-2.30815408,0.36240931,0.00019317,0.01839699,0.07438348,0.18653416,0.07463023,0.00000000,0.11231826,0.08129549
-2.30215108,0.38004811,0.00022844,0.01961606,0.07559068,0.20628469,0.07002563,0.00000000,0.11176573,0.08136401
-2.29614807,0.40579747,0.00027011,0.02125939,0.07840003,0.23085033,0.06679278,0.00000000,0.11328342,0.08294347
-2.29014507,0.44007814,0.00031870,0.02334490,0.08286677,0.26051213,0.06494441,0.00000000,0.11701165,0.08610519
-2.28414207,0.48322837,0.00037473,0.02588537,0.08902813,0.29550408,0.06447703,0.00000000,0.12307079,0.09090404
-2.27813907,0.53548669,0.00043877,0.02888753,0.09690124,0.33599985,0.06537162,0.00000000,0.13155711,0.09737582
-2.27213607,0.59697395,0.00051137,0.03235123,0.10648084,0.38209904,0.06759421,0.00000000,0.14253850,0.10553485
-2.26613307,0.66767511,0.00059310,0.03626852,0.11773691,0.43381324,0.07109623,0.00000000,0.15605007,0.11537154
-2.26013007,0.74742168,0.00068453,0.04062285,0.13061229,0.49105260,0.07581458,0.00000000,0.17208987,0.12685008
-2.25412706,0.83587572,0.00078620,0.04538837,0.14502054,0.55361356,0.08167172,0.00000000,0.19061470,0.13990655
-2.24812406,0.93251651,0.00089866,0.05052939,0.16084416,0.62116872,0.08857561,0.00000000,0.21153643,0.15444726
-2.24212106,1.03663108,0.00102239,0.05600013,0.17793346,0.69325942,0.09641978,0.00000000,0.23471895,0.17034789
-2.23611806,1.14730952,0.00115788,0.06174471,0.19610612,0.76929189,0.10508358,0.00000000,0.25997611,0.18745316
-2.23011506,1.26344641,0.00130557,0.06769753,0.21514787,0.84853776,0.11443274,0.00000000,0.28707089,0.20557754
-2.22411206,1.38374879,0.00146586,0.07378398,0.23481415,0.93013927,0.12432031,0.00000000,0.31571599,0.22450685
-2.21810905,1.50675165,0.00163911,0.07992162,0.25483312,1.01311969,0.13458816,0.00000000,0.34557627,0.24400102
-2.21210605,1.63084083,0.00182562,0.08602166,0.27490986,1.09639902,0.14506891,0.00000000,0.37627291,0.26379793
-2.20610305,1.75428330,0.00202561,0.09199090,0.29473180,1.17881481,0.15558853,0.00000000,0.40738960,0.28361831
-2.20010005,1.87526428,0.00223923,0.09773387,0.31397535,1.25914764,0.16596939,0.00000000,0.43848052,0.30317170
-2.19409705,1.99193012,0.00246650,0.10315536,0.33231338,1.33615065,0.17603377,0.00000000,0.46908010,0.32216318
-2.18809405,2.10243559,0.00270733,0.10816298,0.34942351,1.40858205,0.18560779,0.00000000,0.49871422,0.34030076
-2.18209105,2.20499378,0.00296142,0.11266986,0.36499675,1.47523943,0.19452547,0.00000000,0.52691249,0.35730309
-2.17608804,2.29792668,0.00322829,0.11659722,0.37874618,1.53499458,0.20263284,0.00000000,0.55322113,0.37290720
-2.17008504,2.37971426,0.00350719,0.11987685,0.39041541,1.58682721,0.20979196,0.00000000,0.57721596,0.38687593
-2.16408204,2.44903981,0.00379711,0.12245322,0.39978625,1.62985623,0.21588455,0.00000000,0.59851484,0.39900475
-2.15807904,2.50482954,0.00409667,0.12428526,0.40668542,1.66336705,0.22081512,0.00000000,0.61678906,0.40912751
-2.15207604,2.54628434,0.00440416,0.12534757,0.41098983,1.68683373,0.22451340,0.00000000,0.63177306,0.41712108
-2.14607304,2.57290248,0.00471745,0.12563119,0.41263029,1.69993476,0.22693601,0.00000000,0.64327204,0.42290831
-2.14007004,2.58449180,0.00503402,0.12514372,0.41159344,1.70256199,0.22806716,0.00000000,0.65116704,0.42645951
-2.13406703,2.58117107,0.00535094,0.12390884,0.40792168,1.69482198,0.22791840,0.00000000,0.65541717,0.42779212
-2.12806403,2.56336029,0.00566485,0.12196531,0.40171135,1.67703001,0.22652751,0.00000000,0.65605909,0.42696870
-2.12206103,2.53176059,0.00597208,0.11936538,0.39310895,1.64969687,0.22395638,0.00000000,0.65320344,0.42409328
-2.11605803,2.48732479,0.00626863,0.11617280,0.38230588,1.61350920,0.22028819,0.00000000,0.64702872,0.41930645
-2.11005503,2.43122007,0.00655027,0.11246046,0.36953166,1.56930445,0.21562391,0.00000000,0.63777283,0.41277914
-2.10405203,2.36478476,0.00681267,0.10830781,0.35504629,1.51804158,0.21007838,0.00000000,0.62572272,0.40470577
-2.09804902,2.28948137,0.00705146,0.10379815,0.33913173,1.46076898,0.20377606,0.00000000,0.61120275,0.39529689
-2.09204602,2.20684826,0.00726244,0.09901594,0.32208325,1.39859116,0.19684680,0.00000000,0.59456236,0.38477176
-2.08604302,2.11845209,0.00744163,0.09404425,0.30420073,1.33263572,0.18942167,0.00000000,0.57616368,0.37335132
-2.08004002,2.02584327,0.00758549,0.08896245,0.28578049,1.26402191,0.18162926,0.00000000,0.55636972,0.36125178
-2.07403702,1.93051626,0.00769103,0.08384422,0.26710784,1.19383224,0.17359232,0.00000000,0.53553366,0.34867914
-2.06803402,1.83387621,0.00775593,0.07875592,0.24845066,1.12308807,0.16542514,0.00000000,0.51398964,0.33582488
-2.06203102,1.73721302,0.00777871,0.07375550,0.23005415,1.05272984,0.15723153,0.00000000,0.49204559,0.32286299
-2.05602801,1.64168320,0.00775874,0.06889174,0.21213695,0.98360266,0.14910368,0.00000000,0.46997797,0.30994824
-2.05002501,1.54829994,0.00769638,0.06420404,0.19488859,0.91644710,0.14112158,0.00000000,0.44802887,0.29721586
-2.04402201,1.45793067,0.00759298,0.05972258,0.17846832,0.85189526,0.13335329,0.00000000,0.42640504,0.28478229
-2.03801901,1.37130153,0.00745087,0.05546882,0.16300509,0.79047165,0.12585569,0.00000000,0.40527893,0.27274699
-2.03201601,1.28900752,0.00727334,0.05145637,0.14859868,0.73259818,0.11867584,0.00000000,0.38479119,0.26119500
-2.02601301,1.21152714,0.00706453,0.04769204,0.13532172,0.67860256,0.11185259,0.00000000,0.36505455,0.25019995
-2.02001001,1.13923982,0.00682937,0.04417706,0.12322238,0.62872916,0.10541857,0.00000000,0.34615833,0.23982732
-2.01400700,1.07244486,0.00657343,0.04090834,0.11232751,0.58315146,0.09940211,0.00000000,0.32817346,0.23013756
