energy_ev,total_up,C_s_up,C_p_up,Cu_p_up,Cu_d_up,Se_s_up,Se_p_up,Y_p_up,Y_d_up
-3.47273637,4.02503950,0.00736725,0.06670475,0.97709102,2.77962726,0.00634187,0.47230501,0.42664317,0.28363357
-3.46673337,3.91787675,0.00721694,0.06769200,0.95749200,2.68801804,0.00602345,0.46578500,0.42013502,0.28242453
-3.46073037,3.80651887,0.00707458,0.06855586,0.93601014,2.59449487,0.00570628,0.45833208,0.41294701,0.28053299
-3.45472736,3.69243972,0.00694425,0.06929004,0.91299182,2.50019484,0.00539420,0.45009512,0.40524013,0.27801174
-3.44872436,3.57698044,0.00682946,0.06988660,0.88878156,2.40614545,0.00509065,0.44121590,0.39716425,0.27491098
-3.44272136,3.46131511,0.00673300,0.07033602,0.86371291,2.31323854,0.00479871,0.43182569,0.38885516,0.27127673
-3.43671836,3.34642715,0.00665704,0.07062746,0.83810080,2.22221195,0.00452108,0.42204279,0.38043252,0.26714996
-3.43071536,3.23309688,0.00660308,0.07074921,0.81223565,2.13363968,0.00426002,0.41197115,0.37199889,0.26256617
-3.42471236,3.12190067,0.00657202,0.07068923,0.78637952,2.04793052,0.00401745,0.40170000,0.36363965,0.25755562
-3.41870935,3.01322105,0.00656424,0.07043589,0.76076408,1.96533501,0.00379495,0.39130445,0.35542382,0.25214409
-3.41270635,2.90726653,0.00657967,0.06997870,0.73559057,1.88595982,0.00359376,0.38084702,0.34740548,0.24635403
-3.40670335,2.80409973,0.00661789,0.06930920,0.71103133,1.80978853,0.00341492,0.37037976,0.33962575,0.24020615
-3.40070035,2.70367150,0.00667816,0.06842177,0.68723273,1.73670721,0.00325924,0.35994698,0.33211497,0.23372107
-3.39469735,2.60585899,0.00675957,0.06731438,0.66431908,1.66653335,0.00312743,0.34958815,0.32489503,0.22692116
-3.38869435,2.51050501,0.00686102,0.06598931,0.64239715,1.59904617,0.00302008,0.33934092,0.31798154,0.21983225
-3.38269135,2.41745658,0.00698131,0.06445362,0.62156090,1.53401683,0.00293780,0.32924392,0.31138570,0.21248508
-3.37668834,2.32660034,0.00711912,0.06271952,0.60189609,1.47123669,0.00288121,0.31933926,0.30511581,0.20491653
-3.37068534,2.23789298,0.00727305,0.06080451,0.58348441,1.41054239,0.00285100,0.30967448,0.29917832,0.19717031
-3.36468234,2.15138537,0.00744152,0.05873126,0.56640692,1.35183643,0.00284795,0.30030391,0.29357827,0.18929728
-3.35867934,2.06723917,0.00762282,0.05652733,0.55074660,1.29510256,0.00287298,0.29128939,0.28831935,0.18135524
-3.35267634,1.98573557,0.00781500,0.05422461,0.53659001,1.24041537,0.00292713,0.28270025,0.28340353,0.17340819
-3.34667334,1.90727603,0.00801589,0.05185860,0.52402788,1.18794389,0.00301158,0.27461275,0.27883031,0.16552520
-3.34067034,1.83237534,0.00822297,0.04946751,0.51315483,1.13794944,0.00312765,0.26710883,0.27459592,0.15777892
-3.33466733,1.76164787,0.00843343,0.04709120,0.50406829,1.09077803,0.00327672,0.26027448,0.27069236,0.15024371
-3.32866433,1.69578789,0.00864412,0.04477015,0.49686661,1.04684802,0.00346029,0.25419772,0.26710667,0.14299370
-3.32266133,1.63554528,0.00885156,0.04254420,0.49164677,1.00663387,0.00367984,0.24896629,0.26382035,0.13610066
-3.31665833,1.58169785,0.00905200,0.04045148,0.48850146,0.97064682,0.00393685,0.24466525,0.26080923,0.12963196
-3.31065533,1.53502181,0.00924145,0.03852727,0.48751609,0.93941356,0.00423270,0.24137455,0.25804366,0.12364864
-3.30465233,1.49626144,0.00941583,0.03680301,0.48876536,0.91345384,0.00456861,0.23916657,0.25548922,0.11820366
-3.29864932,1.46609928,0.00957100,0.03530540,0.49230987,0.89325790,0.00494555,0.23810384,0.25310781,0.11334044
-3.29264632,1.44512794,0.00970297,0.03405566,0.49819256,0.87926458,0.00536418,0.23823683,0.25085912,0.10909167
-3.28664332,1.43382414,0.00980795,0.03306898,0.50643510,0.87184088,0.00582472,0.23960193,0.24870240,0.10547855
-3.28064032,1.43252599,0.00988257,0.03235411,0.51703430,0.87126352,0.00632688,0.24221957,0.24659825,0.10251029
-3.27463732,1.44141369,0.00992395,0.03191321,0.52995847,0.87770305,0.00686973,0.24609254,0.24451056,0.10018400
-3.26863432,1.46049440,0.00992981,0.03174182,0.54514392,0.89121090,0.00745168,0.25120445,0.24240818,0.09848487
-3.26263132,1.48959123,0.00989860,0.03182905,0.56249160,0.91170966,0.00807032,0.25751845,0.24026630,0.09738668
-3.25662831,1.52833679,0.00982953,0.03215796,0.58186409,0.93898677,0.00872236,0.26497615,0.23806748,0.09685254
-3.25062531,1.57617133,0.00972261,0.03270606,0.60308307,0.97269181,0.00940361,0.27349683,0.23580210,0.09683586
-3.24462231,1.63234556,0.00957865,0.03344598,0.62592745,1.01233750,0.01010894,0.28297705,0.23346829,0.09728156
-3.23861931,1.69592835,0.00939923,0.03434627,0.65013261,1.05730440,0.01083224,0.29329069,0.23107136,0.09812729
-3.23261631,1.76581921,0.00918661,0.03537231,0.67539069,1.10684921,0.01156651,0.30428954,0.22862265,0.09930500
-3.22661331,1.84076558,0.00894367,0.03648726,0.70135246,1.16011686,0.01230389,0.31580457,0.22613802,0.10074238
-3.22061031,1.91938487,0.00867379,0.03765310,0.72763088,1.21615589,0.01303579,0.32764788,0.22363601,0.10236453
-3.21460730,2.00019091,0.00838071,0.03883172,0.75380640,1.27393716,0.01375307,0.33961549,0.22113591,0.10409565
-3.20860430,2.08162465,0.00806845,0.03998592,0.77943422,1.33237548,0.01444619,0.35149092,0.21865579,0.10586070
-3.20260130,2.16208832,0.00774112,0.04108054,0.80405345,1.39035362,0.01510549,0.36304956,0.21621078,0.10758713
-3.19659830,2.23998263,0.00740286,0.04208336,0.82719787,1.44674834,0.01572144,0.37406383,0.21381155,0.10920654
-3.19059530,2.31374583,0.00705772,0.04296604,0.84840825,1.50045763,0.01628495,0.38430889,0.21146341,0.11065628
-3.18459230,2.38189375,0.00670954,0.04370491,0.86724563,1.55042844,0.01678767,0.39356886,0.20916583,0.11188097
-3.17858929,2.44305944,0.00636197,0.04428163,0.88330518,1.59568413,0.01722228,0.40164326,0.20691255,0.11283386
-3.17258629,2.49603120,0.00601836,0.04468366,0.89623009,1.63535052,0.01758284,0.40835342,0.20469237,0.11347796
-3.16658329,2.53978740,0.00568176,0.04490463,0.90572478,1.66867996,0.01786502,0.41354864,0.20249040,0.11378701
-3.16058029,2.57352694,0.00535494,0.04494443,0.91156689,1.69507212,0.01806636,0.41711173,0.20028975,0.11374612
-3.15457729,2.59669386,0.00504041,0.04480919,0.91361734,1.71409100,0.01818647,0.41896377,0.19807365,0.11335213
-3.14857429,2.60899509,0.00474041,0.04451101,0.91182798,1.72547729,0.01822710,0.41906773,0.19582769,0.11261364
-3.14257129,2.61041035,0.00445701,0.04406749,0.90624639,1.72915546,0.01819226,0.41743077,0.19354203,0.11155067
-3.13656828,2.60119364,0.00419210,0.04350117,0.89701735,1.72523538,0.01808813,0.41410509,0.19121361,0.11019400
-3.13056528,2.58186611,0.00394746,0.04283874,0.88438095,1.71400818,0.01792301,0.40918727,0.18884785,0.10858417
-3.12456228,2.55320018,0.00372479,0.04211012,0.86866721,1.69593642,0.01770708,0.40281596,0.18646005,0.10677016
-3.11855928,2.51619566,0.00352571,0.04134751,0.85028736,1.67163903,0.01745218,0.39516802,0.18407618,0.10480782
-3.11255628,2.47204839,0.00335180,0.04058432,0.82972207,1.64187131,0.01717143,0.38645339,0.18173296,0.10275805
-3.10655328,2.42211267,0.00320458,0.03985410,0.80750702,1.60750099,0.01687889,0.37690853,0.17947732,0.10068491
-3.10055028,2.36785889,0.00308549,0.03918949,0.78421640,1.56948097,0.01658907,0.36678910,0.17736521,0.09865352
-3.09454727,2.31082774,0.00299586,0.03862121,0.76044498,1.52882000,0.01631647,0.35636174,0.17545970,0.09672802
-3.08854427,2.25258296,0.00293688,0.03817716,0.73678938,1.48655226,0.01607516,0.34589563,0.17382862,0.09496960
-3.08254127,2.19466411,0.00290953,0.03788161,0.71382939,1.44370685,0.01587819,0.33565390,0.17254179,0.09343459
-3.07653827,2.13854135,0.00291451,0.03775455,0.69210995,1.40127861,0.01573724,0.32588537,0.17166791,0.09217282
-3.07053527,2.08557356,0.00295219,0.03781118,0.67212454,1.36020087,0.01566214,0.31681688,0.17127148,0.09122612
-3.06453227,2.03697142,0.00302251,0.03806164,0.65430059,1.32132133,0.01566052,0.30864645,0.17140969,0.09062723
-3.05852926,1.99376664,0.00312497,0.03851082,0.63898742,1.28538169,0.01573756,0.30153760,0.17212959,0.09039892
-3.05252626,1.95678806,0.00325853,0.03915844,0.62644718,1.25300159,0.01589569,0.29561498,0.17346566,0.09055354
-3.04652326,1.92664561,0.00342160,0.03999926,0.61684900,1.22466732,0.01613458,0.29096148,0.17543788,0.09109290
-3.04052026,1.90372204,0.00361196,0.04102343,0.61026657,1.20072537,0.01645102,0.28761676,0.17805044,0.09200845
-3.03451726,1.88817277,0.00382684,0.04221705,0.60667915,1.18138092,0.01683906,0.28557751,0.18129111,0.09328187
-3.02851426,1.87993322,0.00406283,0.04356276,0.60597591,1.16670096,0.01729014,0.28479906,0.18513134,0.09488593
-3.02251126,1.87873333,0.00431602,0.04504048,0.60796334,1.15662172,0.01779336,0.28519850,0.18952706,0.09678558
-3.01650825,1.88411823,0.00458197,0.04662819,0.61237536,1.15095997,0.01833587,0.28665899,0.19442011,0.09893932
-3.01050525,1.89547408,0.00485585,0.04830272,0.61888574,1.14942739,0.01890322,0.28903525,0.19974026,0.10130071
-3.00450225,1.91205792,0.00513250,0.05004056,0.62712224,1.15164745,0.01947989,0.29215973,0.20540771,0.10382000
-2.99849925,1.93303029,0.00540660,0.05181868,0.63668189,1.15717401,0.02004982,0.29584953,0.21133590,0.10644578
-2.99249625,1.95748913,0.00567276,0.05361519,0.64714685,1.16551081,0.02059690,0.29991349,0.21743453,0.10912668
-2.98649325,1.98450392,0.00592567,0.05541009,0.65810015,1.17613113,0.02110559,0.30415942,0.22361267,0.11181296
-2.98049025,2.01314857,0.00616026,0.05718576,0.66914081,1.18849697,0.02156143,0.30840107,0.22978174,0.11445803
-2.97448724,2.04253210,0.00637184,0.05892747,0.67989767,1.20207692,0.02195153,0.31246457,0.23585831,0.11701977
-2.96848424,2.07182602,0.00655621,0.06062371,0.69004162,1.21636249,0.02226504,0.31619424,0.24176659,0.11946172
-2.96248124,2.10028778,0.00670982,0.06226649,0.69929561,1.23088205,0.02249355,0.31945749,0.24744050,0.12175396
-2.95647824,2.12727948,0.00682983,0.06385141,0.70744235,1.24521246,0.02263136,0.32214863,0.25282529,0.12387385
-2.95047524,2.15228162,0.00691423,0.06537772,0.71432940,1.25898785,0.02267568,0.32419161,0.25787858,0.12580641
-2.94447224,2.17490165,0.00696185,0.06684824,0.71987155,1.27190566,0.02262679,0.32554153,0.26257094,0.12754455
-2.93846923,2.19487729,0.00697238,0.06826917,0.72405065,1.28372981,0.02248796,0.32618494,0.26688596,0.12908896
-2.93246623,2.21207489,0.00694639,0.06964981,0.72691286,1.29429127,0.02226541,0.32613904,0.27081973,0.13044782
-2.92646323,2.22648317,0.00688525,0.07100223,0.72856368,1.30348600,0.02196806,0.32544970,0.27437999,0.13163624
-2.92046023,2.23820280,0.00679107,0.07234085,0.72916097,1.31127071,0.02160726,0.32418868,0.27758483,0.13267555
-2.91445723,2.24743234,0.00666663,0.07368187,0.72890637,1.31765662,0.02119637,0.32244983,0.28046106,0.13359232
-2.90845423,2.25445144,0.00651522,0.07504280,0.72803556,1.32270169,0.02075036,0.32034488,0.28304243,0.13441736
-2.90245123,2.25960170,0.00634054,0.07644177,0.72680764,1.32650153,0.02028526,0.31799852,0.28536752,0.13518448
-2.89644822,2.26326626,0.00614655,0.07789691,0.72549422,1.32917954,0.01981767,0.31554345,0.28747777,0.13592925
-2.89044522,2.26584866,0.00593731,0.07942560,0.72436861,1.33087660,0.01936420,0.31311515,0.28941530,0.13668762
-2.88444222,2.26775191,0.00571690,0.08104380,0.72369538,1.33174073,0.01894092,0.31084687,0.29122098,0.13749462
-2.87843922,2.26935843,0.00548923,0.08276531,0.72372084,1.33191710,0.01856290,0.30886485,0.29293254,0.13838304
-2.87243622,2.27101160,0.00525797,0.08460109,0.72466466,1.33153876,0.01824369,0.30728395,0.29458296,0.13938217
-2.86643322,2.27299971,0.00502642,0.08655861,0.72671282,1.33071854,0.01799498,0.30620395,0.29619918,0.14051666
-2.86043022,2.27554273,0.00479750,0.08864131,0.73001237,1.32954227,0.01782621,0.30570642,0.29780116,0.14180558
-2.85442721,2.27878272,0.00457364,0.09084814,0.73466784,1.32806374,0.01774438,0.30585250,0.29940128,0.14326165
-2.84842421,2.28277807,0.00435681,0.09317334,0.74073964,1.32630164,0.01775386,0.30668147,0.30100431,0.14489071
-2.84242121,2.28750200,0.00414852,0.09560631,0.74824441,1.32423846,0.01785639,0.30821029,0.30260779,0.14669151
-2.83641821,2.29284550,0.00394982,0.09813175,0.75715722,1.32182170,0.01805108,0.31043409,0.30420287,0.14865583
-2.83041521,2.29862468,0.00376141,0.10073000,0.76741574,1.31896717,0.01833458,0.31332752,0.30577565,0.15076885
-2.82441221,2.30459235,0.00358365,0.10337767,0.77892599,1.31556429,0.01870131,0.31684707,0.30730897,0.15300999
-2.81840920,2.31045338,0.00341669,0.10604850,0.79156965,1.31148336,0.01914376,0.32093419,0.30878450,0.15535401
-2.81240620,2.31588347,0.00326053,0.10871436,0.80521260,1.30658433,0.01965292,0.32551909,0.31018518,0.15777240
-2.80640320,2.32055026,0.00311516,0.11134657,0.81971435,1.30072666,0.02021865,0.33052512,0.31149775,0.16023508
-2.80040020,2.32413622,0.00298062,0.11391732,0.83493801,1.29378000,0.02083020,0.33587364,0.31271544,0.16271231
-2.79439720,2.32636199,0.00285710,0.11640109,0.85076044,1.28563495,0.02147668,0.34148901,0.31384048,0.16517667
-2.78839420,2.32700921,0.00274504,0.11877627,0.86708209,1.27621345,0.02214757,0.34730364,0.31488636,0.16760516
-2.78239120,2.32594168,0.00264522,0.12102652,0.88383603,1.26547830,0.02283314,0.35326286,0.31587985,0.16998112
-2.77638819,2.32312360,0.00255877,0.12314221,0.90099594,1.25344110,0.02352495,0.35932928,0.31686231,0.17229608
-2.77038519,2.31863407,0.00248727,0.12512145,0.91858232,1.24016832,0.02421614,0.36548655,0.31789054,0.17455134
-2.76438219,2.31267667,0.00243272,0.12697098,0.93666677,1.22578503,0.02490181,0.37174218,0.31903676,0.17675909
-2.75837919,2.30558360,0.00239759,0.12870666,0.95537388,1.21047599,0.02557916,0.37812934,0.32038786,0.17894314
-2.75237619,2.29781384,0.00238477,0.13035357,0.97488041,1.19448385,0.02624767,0.38470741,0.32204379,0.18113916
-2.74637319,2.28994498,0.00239754,0.13194575,0.99541172,1.17810466,0.02690907,0.39156118,0.32411511,0.18339422
-2.74037019,2.28265890,0.00243949,0.13352541,1.01723518,1.16168046,0.02756731,0.39879864,0.32671973,0.18576588
-2.73436718,2.27672150,0.00251448,0.13514179,1.04065070,1.14558943,0.02822835,0.40654740,0.32997894,0.18832053
-2.72836418,2.27295716,0.00262646,0.13684968,1.06597847,1.13023383,0.02889990,0.41494973,0.33401282,0.19113130
-2.72236118,2.27221867,0.00277942,0.13870745,1.09354427,1.11602610,0.02959107,0.42415633,0.33893522,0.19427532
-2.71635818,2.27535377,0.00297720,0.14077499,1.12366263,1.10337387,0.03031194,0.43431913,0.34484843,0.19783065
-2.71035518,2.28316949,0.00322336,0.14311129,1.15661852,1.09266423,0.03107310,0.44558320,0.35183779,0.20187285
-2.70435218,2.29639571,0.00352101,0.14577208,1.19264815,1.08424801,0.03188515,0.45807825,0.35996643,0.20647133
-2.69834917,2.31564941,0.00387263,0.14880731,1.23191967,1.07842470,0.03275813,0.47190992,0.36927039,0.21168567
-2.69234617,2.34140104,0.00427992,0.15225888,1.27451459,1.07542867,0.03370105,0.48715125,0.37975433,0.21756209
-2.68634317,2.37394457,0.00474364,0.15615845,1.32041086,1.07541710,0.03472137,0.50383488,0.39138803,0.22413009
-2.68034017,2.41337258,0.00526344,0.16052566,1.36946845,1.07846044,0.03582454,0.52194619,0.40410393,0.23139959
-2.67433717,2.45955756,0.00583775,0.16536662,1.42141834,1.08453550,0.03701359,0.54141780,0.41779588,0.23935865
-2.66833417,2.51214057,0.00646369,0.17067297,1.47585567,1.09352182,0.03828884,0.56212592,0.43231918,0.24797182
-2.66233117,2.57052794,0.00713699,0.17642143,1.53223777,1.10520129,0.03964761,0.58388859,0.44749212,0.25717945
-2.65632816,2.63389664,0.00785195,0.18257387,1.58988751,1.11926139,0.04108415,0.60646626,0.46309890,0.26689780
-2.65032516,2.70120835,0.00860149,0.18907804,1.64800228,1.13530168,0.04258953,0.62956464,0.47889416,0.27702019
-2.64432216,2.77123218,0.00937721,0.19586888,1.70566865,1.15284372,0.04415175,0.65283997,0.49460879,0.28741910
-2.63831916,2.84257538,0.01016949,0.20287034,1.76188246,1.17134391,0.04575592,0.67590656,0.50995710,0.29794923
-2.63231616,2.91372124,0.01096768,0.20999781,1.81557386,1.19020884,0.04738455,0.69834641,0.52464496,0.30845146
-2.62631316,2.98307289,0.01176030,0.21716090,1.86563652,1.20881274,0.04901787,0.71972059,0.53837880,0.31875752
-2.62031016,3.04900145,0.01253531,0.22426665,1.91096003,1.22651626,0.05063438,0.73958208,0.55087511,0.32869537
-2.61430715,3.10989681,0.01328038,0.23122289,1.95046424,1.24268601,0.05221131,0.75748936,0.56186995,0.33809484
-2.60830415,3.16421902,0.01398323,0.23794179,1.98313416,1.25671406,0.05372523,0.77302048,0.57112836,0.34679365
-2.60230115,3.21054839,0.01463193,0.24434327,2.00805409,1.26803668,0.05515268,0.78578686,0.57845290,0.35464318
-2.59629815,3.24763205,0.01521526,0.25035820,2.02443933,1.27615162,0.05647076,0.79544632,0.58369134,0.36151409
-2.59029515,3.27442541,0.01572299,0.25593134,2.03166422,1.28063331,0.05765780,0.80171472,0.58674272,0.36730133
-2.58429215,3.29012646,0.01614619,0.26102364,2.02928529,1.28114538,0.05869387,0.80437582,0.58756184,0.37192833
-2.57828914,3.29420181,0.01647749,0.26561399,2.01705831,1.27745009,0.05956139,0.80328889,0.58616164,0.37535030
-2.57228614,3.28640324,0.01671130,0.26970021,1.99494871,1.26941434,0.06024551,0.79839375,0.58261348,0.37755634
-2.56628314,3.26677425,0.01684393,0.27329922,1.96313480,1.25701221,0.06073452,0.78971305,0.57704520,0.37857025
-2.56028014,3.23564651,0.01687368,0.27644644,1.92200364,1.24032391,0.06102015,0.77735186,0.56963704,0.37845018
-2.55427714,3.19362642,0.01680094,0.27919425,1.87214001,1.21953139,0.06109764,0.76149439,0.56061539,0.37728682
-2.54827414,3.14157263,0.01662805,0.28160985,1.81430877,1.19491092,0.06096591,0.74239829,0.55024496,0.37520054
-2.54227114,3.08056564,0.01635931,0.28377229,1.74943169,1.16682299,0.06062741,0.72038665,0.53881931,0.37233732
-2.53626813,3.01187103,0.01600073,0.28576908,1.67855974,1.13570014,0.06008805,0.69583822,0.52665044,0.36886382
-2.53026513,2.93689794,0.01555991,0.28769241,1.60284205,1.10203319,0.05935694,0.66917614,0.51405778,0.36496182
-2.52426213,2.85715470,0.01504577,0.28963522,1.52349292,1.06635657,0.05844606,0.64085589,0.50135705,0.36082211
-2.51825913,2.77420357,0.01446828,0.29168724,1.44175829,1.02923325,0.05736994,0.61135270,0.48884957,0.35663834
-2.51225613,2.68961629,0.01383817,0.29393131,1.35888285,0.99123988,0.05614527,0.58114917,0.47681239,0.35260091
-2.50625313,2.60493211,0.01316666,0.29644015,1.27607903,0.95295260,0.05479045,0.55072327,0.46548972,0.34889117
-2.50025013,2.52161980,0.01246516,0.29927364,1.19449892,0.91493391,0.05332522,0.52053729,0.45508597,0.34567629
-2.49424712,2.44104459,0.01174502,0.30247681,1.11520976,0.87772092,0.05177026,0.49102799,0.44576063,0.34310475
-2.48824412,2.36444090,0.01101720,0.30607869,1.03917373,0.84181521,0.05014680,0.46259813,0.43762524,0.34130283
-2.48224112,2.29289130,0.01029216,0.31009184,0.96723219,0.80767429,0.04847632,0.43560951,0.43074240,0.34037196
-2.47623812,2.22731160,0.00957957,0.31451284,0.90009460,0.77570483,0.04678026,0.41037771,0.42512674,0.34038715
-2.47023512,2.16844201,0.00888818,0.31932336,0.83833192,0.74625746,0.04507974,0.38716830,0.42074788,0.34139628
-2.46423212,2.11684385,0.00822572,0.32449192,0.78237417,0.71962313,0.04339539,0.36619461,0.41753484,0.34342038
-2.45822911,2.07290100,0.00759879,0.32997613,0.73251188,0.69603075,0.04174717,0.34761689,0.41538192,0.34645458
-2.45222611,2.03682541,0.00701281,0.33572517,0.68890073,0.67564613,0.04015419,0.33154272,0.41415540,0.35046981
-2.44622311,2.00866578,0.00647202,0.34168246,0.65156903,0.65857182,0.03863459,0.31802841,0.41370091,0.35541491
-2.44022011,1.98831847,0.00597947,0.34778817,0.62042729,0.64484791,0.03720537,0.30708136,0.41385093,0.36121907
-2.43421711,1.97553999,0.00553707,0.35398154,0.59527953,0.63445361,0.03588229,0.29866315,0.41443210,0.36779451
-2.42821411,1.96996025,0.00514562,0.36020281,0.57583576,0.62730941,0.03467962,0.29269318,0.41527207,0.37503908
-2.42221111,1.97109617,0.00480495,0.36639459,0.56172515,0.62327999,0.03361003,0.28905275,0.41620555,0.38283893
-2.41620810,1.97836519,0.00451394,0.37250273,0.55250968,0.62217762,0.03268430,0.28758958,0.41707929,0.39107084
-2.41020510,1.99109853,0.00427068,0.37847658,0.54769790,0.62376635,0.03191110,0.28812245,0.41775601,0.39960451
-2.40420210,2.00855412,0.00407253,0.38426864,0.54675860,0.62776664,0.03129673,0.29044614,0.41811710,0.40830452
-2.39819910,2.02992921,0.00391626,0.38983375,0.54913414,0.63386084,0.03084484,0.29433645,0.41806411,0.41703208
-2.39219610,2.05437291,0.00379815,0.39512795,0.55425349,0.64169919,0.03055618,0.29955531,0.41751910,0.42564664
-2.38619310,2.08099872,0.00371413,0.40010706,0.56154457,0.65090655,0.03042833,0.30585592,0.41642404,0.43400733
-2.38019010,2.10889740,0.00365982,0.40472518,0.57044600,0.66108968,0.03045555,0.31298781,0.41473933,0.44197439
-2.37418709,2.13715021,0.00363072,0.40893341,0.58041805,0.67184506,0.03062861,0.32070187,0.41244178,0.44941061
-2.36818409,2.16484275,0.00362224,0.41267872,0.59095258,0.68276708,0.03093479,0.32875519,0.40952208,0.45618286
-2.36218109,2.19107932,0.00362981,0.41590337,0.60158190,0.69345637,0.03135791,0.33691557,0.40598217,0.46216371
-2.35617809,2.21499785,0.00364897,0.41854484,0.61188637,0.70352824,0.03187851,0.34496583,0.40183266,0.46723333
-2.35017509,2.23578503,0.00367546,0.42053642,0.62150060,0.71262078,0.03247417,0.35270750,0.39709034,0.47128147
-2.34417209,2.25269157,0.00370524,0.42180852,0.63011798,0.72040259,0.03311990,0.35996414,0.39177618,0.47420967
-2.33816908,2.26504704,0.00373460,0.42229059,0.63749369,0.72657968,0.03378874,0.36658398,0.38591375,0.47593359
-2.33216608,2.27227394,0.00376018,0.42191371,0.64344577,0.73090158,0.03445237,0.37244183,0.37952819,0.47638538
-2.32616308,2.27390050,0.00377905,0.42061371,0.64785459,0.73316615,0.03508187,0.37744035,0.37264574,0.47551603
-2.32016008,2.26957173,0.00378872,0.41833464,0.65066044,0.73322325,0.03564854,0.38151052,0.36529387,0.47329761
-2.31415708,2.25905830,0.00378717,0.41503239,0.65185967,0.73097687,0.03612473,0.38461144,0.35750186,0.46972524
-2.30815408,2.24226288,0.00377289,0.41067842,0.65149930,0.72638594,0.03648470,0.38672930,0.34930182,0.46481878
-2.30215108,2.21922361,0.00374489,0.40526319,0.64967052,0.71946353,0.03670538,0.38787592,0.34073010,0.45862400
-2.29614807,2.19011457,0.00370272,0.39879927,0.64650144,0.71027489,0.03676718,0.38808660,0.33182876,0.45121334
-2.29014507,2.15524326,0.00364645,0.39132384,0.64214924,0.69893403,0.03665452,0.38741772,0.32264727,0.44268600
-2.28414207,2.11504506,0.00357666,0.38290054,0.63679232,0.68559939,0.03635639,0.38594400,0.31324409,0.43316749
-2.27813907,2.07007505,0.00349445,0.37362039,0.63062279,0.67046861,0.03586665,0.38375571,0.30368812,0.42280855
-2.27213607,2.02099735,0.00340140,0.36360193,0.62383950,0.65377267,0.03518418,0.38095590,0.29405992,0.41178344
-2.26613307,1.96857251,0.00329954,0.35299033,0.61664214,0.63576969,0.03431285,0.37765787,0.28445263,0.40028768
-2.26013007,1.91364334,0.00319129,0.34195563,0.60922652,0.61673863,0.03326134,0.37398283,0.27497249,0.38853534
-2.25412706,1.85711965,0.00307946,0.33069009,0.60178116,0.59697312,0.03204276,0.37005800,0.26573903,0.37675578
-2.24812406,1.79996236,0.00296712,0.31940477,0.59448540,0.57677553,0.03067410,0.36601510,0.25688473,0.36519011
-2.24212106,1.74316740,0.00285762,0.30832537,0.58750870,0.55645163,0.02917564,0.36198915,0.24855439,0.35408729
-2.23611806,1.68774967,0.00275446,0.29768754,0.58101131,0.53630568,0.02757019,0.35811776,0.24090404,0.34370002
-2.23011506,1.63472734,0.00266125,0.28773180,0.57514577,0.51663624,0.02588232,0.35454048,0.23409944,0.33428044
-2.22411206,1.58510655,0.00258160,0.27869804,0.57005904,0.49773254,0.02413754,0.35139845,0.22831429,0.32607567
-2.21810905,1.53986661,0.00251911,0.27082001,0.56589496,0.47987142,0.02236153,0.34883389,0.22372808,0.31932327
-2.21210605,1.49994568,0.00247721,0.26431967,0.56279640,0.46331472,0.02057941,0.34698950,0.22052365,0.31424665
-2.20610305,1.46622672,0.00245914,0.25940172,0.56090696,0.44830704,0.01881503,0.34600743,0.21888449,0.31105043
-2.20010005,1.43952378,0.00246784,0.25624831,0.56037170,0.43507364,0.01709048,0.34602788,0.21899181,0.30991585
-2.19409705,1.42056837,0.00250590,0.25501414,0.56133663,0.42381852,0.01542556,0.34718701,0.22102138,0.31099622
-2.18809405,1.40999605,0.00257549,0.25582197,0.56394681,0.41472236,0.01383750,0.34961428,0.22514028,0.31441257
-2.18209105,1.40833313,0.00267825,0.25875878,0.56834294,0.40794038,0.01234076,0.35342910,0.23150345,0.32024953
-2.17608804,1.41598381,0.00281530,0.26387255,0.57465640,0.40359998,0.01094688,0.35873689,0.24025022,0.32855160
-2.17008504,1.43321792,0.00298715,0.27116988,0.58300304,0.40179827,0.00966458,0.36562473,0.25150084,0.33931994
-2.16408204,1.46015967,0.00319367,0.28061453,0.59347590,0.40259940,0.00849982,0.37415658,0.26535299,0.35250992
-2.15807904,1.49677800,0.00343408,0.29212687,0.60613728,0.40603193,0.00745602,0.38436853,0.28187848,0.36802941
-2.15207604,1.54287899,0.00370689,0.30558453,0.62101059,0.41208623,0.00653430,0.39626424,0.30112013,0.38573822
-2.14607304,1.59810095,0.00400996,0.32082402,0.63807260,0.42071228,0.00573377,0.40981076,0.32308892,0.40544862
-2.14007004,1.66191277,0.00434046,0.33764361,0.65724645,0.43181787,0.00505185,0.42493521,0.34776150,0.42692721
-2.13406703,1.73361600,0.00469492,0.35580718,0.67839616,0.44526754,0.00448456,0.44152242,0.37507806,0.44989811
-2.12806403,1.81235107,0.00506930,0.37504923,0.70132291,0.46088231,0.00402682,0.45941390,0.40494074,0.47404752
-2.12206103,1.89710776,0.00545900,0.39508067,0.72576366,0.47844054,0.00367272,0.47840815,0.43721255,0.49902957
-2.11605803,1.98674008,0.00585895,0.41559546,0.75139215,0.49767985,0.00341576,0.49826264,0.47171682,0.52447338
-2.11005503,2.07998510,0.00626372,0.43627765,0.77782272,0.51830026,0.00324903,0.51869727,0.50823721,0.54999103
