energy_ev,total_up,Fe_p_up,Fe_d_up,N_s_up,N_p_up,Re_p_up,Re_d_up,Te_p_up,Te_d_up
-0.09304652,6.22366305,0.68545040,3.51097988,0.02970217,0.09796475,0.57301782,2.27552537,0.26189434,0.00000000
-0.08704352,6.29139401,0.69139059,3.53969690,0.03045141,0.10130445,0.57803373,2.30449219,0.26931571,0.00000000
-0.08104052,6.34491183,0.69538220,3.56043542,0.03121754,0.10438061,0.58224479,2.32811087,0.27620004,0.00000000
-0.07503752,6.38215006,0.69723631,3.57196348,0.03199954,0.10712535,0.58547459,2.34576496,0.28239365,0.00000000
-0.06903452,6.40124519,0.69678993,3.57319072,0.03279533,0.10947541,0.58754678,2.35688798,0.28774790,0.00000000
-0.06303152,6.40061399,0.69391201,3.56321582,0.03360175,0.11137463,0.58829343,2.36098596,0.29212441,0.00000000
-0.05702851,6.37902205,0.68850882,3.54136651,0.03441455,0.11277619,0.58756346,2.35765924,0.29540011,0.00000000
-0.05102551,6.33564074,0.68052822,3.50723024,0.03522844,0.11364457,0.58523083,2.34662251,0.29747189,0.00000000
-0.04502251,6.27008957,0.66996278,3.46067432,0.03603714,0.11395717,0.58120187,2.32772225,0.29826058,0.00000000
-0.03901951,6.18246236,0.65685174,3.40185453,0.03683340,0.11370542,0.57542156,2.30095040,0.29771415,0.00000000
-0.03301651,6.07333569,0.64128143,3.33121205,0.03760911,0.11289536,0.56787823,2.26645372,0.29580995,0.00000000
-0.02701351,5.94375953,0.62338442,3.24945916,0.03835536,0.11154770,0.55860651,2.22453801,0.29255591,0.00000000
-0.02101051,5.79523048,0.60333719,3.15755456,0.03906256,0.10969727,0.54768829,2.17566695,0.28799055,0.00000000
-0.01500750,5.62964906,0.58135656,3.05666986,0.03972055,0.10739194,0.53525171,2.12045540,0.28218191,0.00000000
-0.00900450,5.44926302,0.55769483,2.94814892,0.04031878,0.10469104,0.52146810,2.05965719,0.27522542,0.00000000
-0.00300150,5.25659951,0.53263400,2.83346241,0.04084649,0.10166333,0.50654707,1.99414792,0.26724077,0.00000000
0.00300150,5.05438923,0.50647903,2.71415961,0.04129291,0.09838465,0.49073000,1.92490334,0.25836798,0.00000000
0.00900450,4.84548605,0.47955065,2.59182001,0.04164751,0.09493535,0.47428223,1.85297415,0.24876280,0.00000000
0.01500750,4.63278549,0.45217783,2.46800667,0.04190028,0.09139749,0.45748435,1.77945825,0.23859173,0.00000000
0.02101051,4.41914562,0.42469014,2.34422352,0.04204202,0.08785220,0.44062295,1.70547152,0.22802674,0.00000000
0.02701351,4.20731334,0.39741047,2.22187801,0.04206462,0.08437695,0.42398139,1.63211830,0.21724012,0.00000000
0.03301651,3.99985879,0.37064812,2.10225055,0.04196134,0.08104321,0.40783088,1.56046274,0.20639946,0.00000000
0.03901951,3.79911985,0.34469271,1.98647138,0.04172711,0.07791429,0.39242239,1.49150196,0.19566309,0.00000000
0.04502251,3.60715834,0.31980894,1.87550524,0.04135875,0.07504361,0.37797956,1.42614213,0.18517607,0.00000000
0.05102551,3.42572851,0.29623236,1.77014373,0.04085513,0.07247339,0.36469306,1.36517805,0.17506696,0.00000000
0.05702851,3.25625810,0.27416631,1.67100490,0.04021733,0.07023381,0.35271640,1.30927694,0.16544528,0.00000000
0.06303152,3.09984138,0.25377998,1.57853913,0.03944868,0.06834267,0.34216345,1.25896672,0.15639992,0.00000000
0.06903452,2.95724328,0.23520756,1.49304029,0.03855474,0.06680549,0.33310751,1.21462895,0.14799832,0.00000000
0.07503752,2.82891308,0.21854852,1.41466087,0.03754319,0.06561612,0.32558197,1.17649639,0.14028651,0.00000000
0.08104052,2.71500605,0.20386870,1.34342994,0.03642365,0.06475772,0.31958243,1.14465490,0.13328986,0.00000000
0.08704352,2.61541121,0.19120231,1.27927236,0.03520747,0.06420407,0.31506991,1.11904936,0.12701455,0.00000000
0.09304652,2.52978335,0.18055441,1.22202836,0.03390737,0.06392120,0.31197516,1.09949306,0.12144951,0.00000000
0.09904952,2.45757744,0.17190392,1.17147227,0.03253716,0.06386925,0.31020354,1.08568010,0.11656885,0.00000000
0.10505253,2.39808390,0.16520686,1.12732968,0.03111131,0.06400437,0.30964047,1.07719999,0.11233452,0.00000000
0.11105553,2.35046335,0.16039969,1.08929242,0.02964463,0.06428075,0.31015690,1.07355404,0.10869916,0.00000000
0.11705853,2.31377973,0.15740255,1.05703099,0.02815182,0.06465254,0.31161483,1.07417288,0.10560895,0.00000000
0.12306153,2.28703106,0.15612240,1.03020445,0.02664721,0.06507573,0.31387249,1.07843446,0.10300641,0.00000000
0.12906453,2.26917721,0.15645586,1.00846763,0.02514438,0.06550982,0.31678912,1.08568222,0.10083302,0.00000000
0.13506753,2.25916467,0.15829172,0.99147626,0.02365594,0.06591921,0.32022914,1.09524289,0.09903152,0.00000000
0.14107054,2.25594813,0.16151316,0.97888999,0.02219333,0.06627437,0.32406577,1.10644355,0.09754797,0.00000000
0.14707354,2.25850913,0.16599963,0.97037413,0.02076661,0.06655273,0.32818399,1.11862785,0.09633341,0.00000000
0.15307654,2.26587208,0.17162834,0.96560029,0.01938448,0.06673908,0.33248280,1.13117089,0.09534516,0.00000000
0.15907954,2.27711792,0.17827558,0.96424661,0.01805418,0.06682587,0.33687693,1.14349285,0.09454769,0.00000000
0.16508254,2.29139587,0.18581785,0.96599782,0.01678156,0.06681298,0.34129806,1.15507110,0.09391320,0.00000000
0.17108554,2.30793343,0.19413271,0.97054553,0.01557113,0.06670734,0.34569552,1.16545065,0.09342184,0.00000000
0.17708854,2.32604503,0.20309975,0.97758900,0.01442621,0.06652222,0.35003662,1.17425298,0.09306161,0.00000000
0.18309155,2.34513934,0.21260131,0.98683647,0.01334908,0.06627635,0.35430672,1.18118303,0.09282802,0.00000000
0.18909455,2.36472527,0.22252340,0.99800711,0.01234112,0.06599290,0.35850898,1.18603428,0.09272356,0.00000000
0.19509755,2.38441671,0.23275654,1.01083343,0.01140305,0.06569837,0.36266394,1.18869192,0.09275706,0.00000000
0.20110055,2.40393565,0.24319667,1.02506415,0.01053507,0.06542144,0.36680890,1.18913394,0.09294284,0.00000000
0.20710355,2.42311363,0.25374606,1.04046717,0.00973707,0.06519194,0.37099704,1.18742999,0.09329995,0.00000000
0.21310655,2.44189112,0.26431431,1.05683244,0.00900882,0.06503983,0.37529633,1.18373818,0.09385124,0.00000000
0.21910955,2.46031465,0.27481919,1.07397454,0.00835013,0.06499447,0.37978813,1.17829955,0.09462258,0.00000000
0.22511256,2.47853137,0.28518750,1.09173463,0.00776098,0.06508398,0.38456545,1.17143028,0.09564200,0.00000000
0.23111556,2.49678094,0.29535571,1.10998157,0.00724169,0.06533488,0.38973080,1.16351185,0.09693891,0.00000000
0.23711856,2.51538460,0.30527049,1.12861213,0.00679295,0.06577198,0.39539359,1.15497905,0.09854342,0.00000000
0.24312156,2.53473156,0.31488896,1.14755010,0.00641594,0.06641848,0.40166705,1.14630629,0.10048562,0.00000000
0.24912456,2.55526279,0.32417867,1.16674427,0.00611234,0.06729632,0.40866465,1.13799230,0.10279495,0.00000000
0.25512756,2.57745269,0.33311731,1.18616546,0.00588434,0.06842670,0.41649614,1.13054378,0.10549959,0.00000000
0.26113057,2.60178900,0.34169218,1.20580250,0.00573460,0.06983069,0.42526310,1.12445835,0.10862591,0.00000000
0.26713357,2.62875170,0.34989929,1.22565755,0.00566618,0.07153000,0.43505437,1.12020740,0.11219786,0.00000000
0.27313657,2.65879154,0.35774232,1.24574092,0.00568240,0.07354766,0.44594127,1.11821939,0.11623647,0.00000000
0.27913957,2.69230920,0.36523138,1.26606559,0.00578679,0.07590868,0.45797297,1.11886426,0.12075933,0.00000000
0.28514257,2.72963582,0.37238166,1.28664197,0.00598280,0.07864063,0.47117213,1.12243959,0.12578002,0.00000000
0.29114557,2.77101589,0.37921206,1.30747291,0.00627371,0.08177385,0.48553115,1.12915897,0.13130774,0.00000000
0.29714857,2.81659327,0.38574388,1.32854960,0.00666234,0.08534161,0.50100908,1.13914338,0.13734680,0.00000000
0.30315158,2.86640118,0.39199969,1.34984837,0.00715088,0.08937977,0.51752969,1.15241571,0.14389631,0.00000000
0.30915458,2.92035668,0.39800241,1.37132871,0.00774062,0.09392627,0.53498060,1.16889896,0.15094989,0.00000000
0.31515758,2.97826003,0.40377465,1.39293273,0.00843175,0.09902014,0.55321385,1.18841827,0.15849551,0.00000000
0.32116058,3.03979915,0.40933849,1.41458602,0.00922316,0.10470027,0.57204792,1.21070664,0.16651537,0.00000000
0.32716358,3.10455897,0.41471548,1.43620000,0.01011228,0.11100380,0.59127116,1.23541432,0.17498602,0.00000000
0.33316658,3.17203554,0.41992714,1.45767554,0.01109496,0.11796426,0.61064672,1.26212149,0.18387850,0.00000000
0.33916958,3.24165392,0.42499563,1.47890774,0.01216537,0.12560953,0.62991874,1.29035365,0.19315861,0.00000000
0.34517259,3.31278938,0.42994481,1.49979155,0.01331606,0.13395964,0.64881968,1.31959916,0.20278734,0.00000000
0.35117559,3.38479056,0.43480137,1.52022785,0.01453800,0.14302454,0.66707841,1.34932807,0.21272133,0.00000000
0.35717859,3.45700359,0.43959605,1.54012961,0.01582071,0.15280190,0.68442888,1.37901155,0.22291342,0.00000000
0.36318159,3.52879579,0.44436479,1.55942767,0.01715255,0.16327512,0.70061881,1.40814084,0.23331319,0.00000000
0.36918459,3.59957779,0.44914970,1.57807577,0.01852100,0.17441158,0.71541824,1.43624502,0.24386756,0.00000000
0.37518759,3.66882284,0.45399970,1.59605436,0.01991302,0.18616119,0.72862731,1.46290680,0.25452131,0.00000000
0.38119060,3.73608227,0.45897076,1.61337293,0.02131556,0.19845550,0.74008305,1.48777556,0.26521758,0.00000000
0.38719360,3.80099646,0.46412564,1.63007054,0.02271601,0.21120723,0.74966484,1.51057713,0.27589831,0.00000000
0.39319660,3.86330063,0.46953303,1.64621453,0.02410274,0.22431040,0.75729819,1.53111998,0.28650454,0.00000000
0.39919960,3.92282529,0.47526621,1.66189732,0.02546564,0.23764117,0.76295675,1.54929759,0.29697676,0.00000000
0.40520260,3.97949161,0.48140102,1.67723146,0.02679665,0.25105918,0.76666239,1.56508698,0.30725504,0.00000000
0.41120560,4.03330192,0.48801346,1.69234312,0.02809024,0.26440965,0.76848336,1.57854369,0.31727925,0.00000000
0.41720860,4.08432624,0.49517677,1.70736451,0.02934387,0.27752601,0.76853066,1.58979347,0.32698918,0.00000000
0.42321161,4.13268560,0.50295824,1.72242550,0.03055827,0.29023314,0.76695272,1.59902128,0.33632475,0.00000000
0.42921461,4.17853341,0.51141587,1.73764500,0.03173776,0.30235098,0.76392876,1.60645815,0.34522616,0.00000000
0.43521761,4.22203586,0.52059502,1.75312267,0.03289026,0.31369862,0.75966099,1.61236673,0.35363427,0.00000000
0.44122061,4.26335263,0.53052514,1.76893131,0.03402731,0.32409859,0.75436620,1.61702604,0.36149093,0.00000000
0.44722361,4.30261891,0.54121686,1.78511043,0.03516386,0.33338124,0.74826701,1.62071632,0.36873953,0.00000000
0.45322661,4.33992964,0.55265947,1.80166135,0.03631786,0.34138908,0.74158315,1.62370463,0.37532567,0.00000000
0.45922961,4.37532671,0.56481888,1.81854399,0.03750981,0.34798102,0.73452327,1.62623162,0.38119788,0.00000000
0.46523262,4.40878946,0.57763628,1.83567554,0.03876197,0.35303612,0.72727746,1.62850018,0.38630849,0.00000000
0.47123562,4.44022885,0.59102746,1.85293085,0.04009761,0.35645705,0.72001089,1.63066618,0.39061454,0.00000000
0.47723862,4.46948510,0.60488279,1.87014461,0.04154000,0.35817278,0.71285866,1.63283160,0.39407866,0.00000000
0.48324162,4.49632870,0.61906801,1.88711482,0.04311136,0.35814063,0.70592223,1.63504015,0.39666999,0.00000000
0.48924462,4.52046426,0.63342565,1.90360749,0.04483174,0.35634759,0.69926720,1.63727548,0.39836488,0.00000000
0.49524762,4.54153679,0.64777722,1.91936205,0.04671788,0.35281067,0.69292276,1.63946178,0.39914758,0.00000000
0.50125063,4.55913991,0.66192599,1.93409726,0.04878206,0.34757652,0.68688258,1.64146668,0.39901060,0.00000000
0.50725363,4.57282532,0.67566038,1.94751723,0.05103107,0.34072017,0.68110702,1.64310627,0.39795497,0.00000000
0.51325663,4.58211335,0.68875784,1.95931737,0.05346527,0.33234294,0.67552668,1.64415195,0.39599011,0.00000000
0.51925963,4.58650403,0.70098929,1.96918996,0.05607783,0.32256975,0.67004688,1.64433881,0.39313366,0.00000000
0.52526263,4.58548870,0.71212387,1.97682957,0.05885423,0.31154573,0.66455302,1.64337532,0.38941087,0.00000000
0.53126563,4.57856197,0.72193400,1.98193798,0.06177194,0.29943249,0.65891654,1.64095400,0.38485397,0.00000000
0.53726863,4.56523411,0.73020073,1.98422895,0.06480052,0.28640399,0.65300126,1.63676286,0.37950135,0.00000000
0.54327164,4.54504397,0.73671915,1.98343295,0.06790192,0.27264230,0.64666986,1.63049711,0.37339662,0.00000000
0.54927464,4.51757263,0.74130379,1.97930183,0.07103128,0.25833339,0.63979029,1.62187122,0.36658778,0.00000000
0.55527764,4.48245767,0.74379387,1.97161390,0.07413786,0.24366299,0.63224199,1.61063061,0.35912632,0.00000000
0.56128064,4.43940820,0.74405833,1.96017929,0.07716650,0.22881286,0.62392158,1.59656303,0.35106651,0.00000000
0.56728364,4.38822044,0.74200024,1.94484570,0.08005921,0.21395731,0.61474800,1.57950906,0.34246478,0.00000000
0.57328664,4.32879344,0.73756070,1.92550455,0.08275702,0.19926034,0.60466690,1.55937160,0.33337938,0.00000000
0.57928964,4.26114444,0.73072182,1.90209732,0.08520205,0.18487324,0.59365414,1.53612384,0.32387010,0.00000000
0.58529265,4.18542322,0.72150875,1.87462180,0.08733957,0.17093275,0.58171833,1.50981554,0.31399820,0.00000000
0.59129565,4.10192441,0.70999055,1.84313794,0.08912007,0.15755986,0.56890234,1.48057724,0.30382653,0.00000000
0.59729865,4.01109702,0.69627980,1.80777282,0.09050128,0.14485909,0.55528366,1.44862214,0.29341960,0.00000000
0.60330165,3.91355004,0.68053083,1.76872426,0.09144991,0.13291827,0.54097363,1.41424536,0.28284381,0.00000000
0.60930465,3.81005318,0.66293668,1.72626264,0.09194314,0.12180877,0.52611557,1.37782060,0.27216744,0.00000000
0.61530765,3.70153215,0.64372461,1.68073046,0.09196978,0.11158604,0.51088174,1.33979386,0.26146069,0.00000000
0.62131066,3.58905765,0.62315050,1.63253929,0.09153090,0.10229048,0.49546929,1.30067456,0.25079540,0.00000000
0.62731366,3.47382791,0.60149210,1.58216387,0.09064014,0.09394836,0.48009521,1.26102382,0.24024457,0.00000000
0.63331666,3.35714497,0.57904150,1.53013339,0.08932343,0.08657297,0.46499049,1.22144055,0.22988162,0.00000000
0.63931966,3.24038477,0.55609701,1.47701993,0.08761827,0.08016570,0.45039350,1.18254538,0.21977936,0.00000000
0.64532266,3.12496228,0.53295477,1.42342438,0.08557257,0.07471713,0.43654298,1.14496304,0.21000869,0.00000000
0.65132566,3.01229247,0.50990049,1.36996042,0.08324307,0.07020798,0.42367067,1.10930380,0.20063714,0.00000000
0.65732866,2.90374880,0.48720152,1.31723695,0.08069348,0.06661004,0.41199393,1.07614452,0.19172718,0.00000000
0.66333167,2.80062082,0.46509982,1.26583994,0.07799232,0.06388694,0.40170851,1.04601000,0.18333453,0.00000000
0.66933467,2.70407278,0.44380585,1.21631434,0.07521065,0.06199477,0.39298184,1.01935540,0.17550651,0.00000000
0.67533767,2.61510510,0.42349382,1.16914702,0.07241975,0.06088267,0.38594694,0.99655044,0.16828046,0.00000000
0.68134067,2.53452048,0.40429841,1.12475142,0.06968883,0.06049336,0.38069733,0.97786595,0.16168246,0.00000000
0.68734367,2.46289643,0.38631317,1.08345484,0.06708294,0.06076359,0.37728305,0.96346347,0.15572634,0.00000000
0.69334667,2.40056547,0.36959047,1.04548885,0.06466105,0.06162464,0.37570803,0.95338831,0.15041309,0.00000000
0.69934967,2.34760401,0.35414311,1.01098332,0.06247448,0.06300291,0.37592895,0.94756652,0.14573069,0.00000000
0.70535268,2.30383076,0.33994738,0.97996447,0.06056564,0.06482053,0.37785556,0.94580582,0.14165446,0.00000000
0.71135568,2.26881447,0.32694747,0.95235686,0.05896719,0.06699613,0.38135267,0.94780072,0.13814784,0.00000000
0.71735868,2.24189102,0.31506080,0.92798929,0.05770156,0.06944574,0.38624363,0.95314155,0.13516363,0.00000000
0.72336168,2.22218899,0.30418420,0.90660431,0.05678086,0.07208387,0.39231521,0.96132716,0.13264560,0.00000000
0.72936468,2.20866244,0.29420038,0.88787077,0.05620717,0.07482465,0.39932382,0.97178081,0.13053044,0.00000000
0.73536768,2.20012968,0.28498457,0.87139882,0.05597316,0.07758317,0.40700267,0.98386863,0.12874986,0.00000000
0.74137069,2.19531596,0.27641084,0.85675662,0.05606289,0.08027687,0.41506976,0.99691989,0.12723291,0.00000000
0.74737369,2.19289838,0.26835786,0.84348791,0.05645296,0.08282698,0.42323637,1.01024835,0.12590822,0.00000000
0.75337669,2.19155098,0.26071394,0.83112969,0.05711365,0.08516001,0.43121557,1.02317368,0.12470620,0.00000000
0.75937969,2.18998800,0.25338097,0.81922913,0.05801025,0.08720912,0.43873061,1.03504226,0.12356102,0.00000000
0.76538269,2.18700368,0.24627725,0.80735914,0.05910435,0.08891544,0.44552273,1.04524639,0.12241236,0.00000000
0.77138569,2.18150694,0.23933922,0.79513181,0.06035509,0.09022923,0.45135815,1.05324120,0.12120680,0.00000000
0.77738869,2.17254979,0.23252187,0.78220948,0.06172036,0.09111077,0.45603389,1.05855874,0.11989892,0.00000000
0.78339170,2.15934861,0.22579816,0.76831288,0.06315780,0.09153113,0.45938240,1.06081859,0.11845192,0.00000000
0.78939470,2.14129785,0.21915744,0.75322649,0.06462578,0.09147251,0.46127467,1.05973491,0.11683799,0.00000000
0.79539770,2.11797614,0.21260310,0.73680088,0.06608408,0.09092841,0.46162181,1.05511958,0.11503825,0.00000000
0.80140070,2.08914514,0.20614964,0.71895230,0.06749450,0.08990345,0.46037525,1.04688178,0.11304249,0.00000000
0.80740370,2.05474186,0.19981947,0.69965992,0.06882132,0.08841292,0.45752547,1.03502401,0.11084857,0.00000000
0.81340670,2.01486549,0.19363961,0.67896094,0.07003158,0.08648202,0.45309952,1.01963520,0.10846181,0.00000000
0.81940970,1.96975987,0.18763855,0.65694415,0.07109530,0.08414497,0.44715754,1.00088124,0.10589413,0.00000000
0.82541271,1.91979300,0.18184352,0.63374246,0.07198561,0.08144382,0.43978852,0.97899381,0.10316329,0.00000000
0.83141571,1.86543497,0.17627822,0.60952489,0.07267880,0.07842723,0.43110555,0.95425796,0.10029209,0.00000000
0.83741871,1.80723564,0.17096134,0.58448840,0.07315441,0.07514912,0.42124093,0.92699932,0.09730774,0.00000000
0.84342171,1.74580328,0.16590570,0.55885029,0.07339523,0.07166729,0.41034137,0.89757157,0.09424126,0.00000000
0.84942471,1.68178514,0.16111824,0.53284110,0.07338741,0.06804216,0.39856345,0.86634469,0.09112708,0.00000000
0.85542771,1.61585084,0.15660075,0.50669870,0.07312050,0.06433547,0.38606971,0.83369455,0.08800280,0.00000000
0.86143072,1.54867890,0.15235122,0.48066339,0.07258759,0.06060919,0.37302527,0.79999415,0.08490903,0.00000000
0.86743372,1.48094682,0.14836579,0.45497434,0.07178540,0.05692458,0.35959534,0.76560681,0.08188936,0.00000000
0.87343672,1.41332443,0.14464106,0.42986708,0.07071446,0.05334138,0.34594340,0.73088126,0.07899039,0.00000000
0.87943972,1.34647043,0.14117667,0.40557221,0.06937921,0.04991719,0.33223007,0.69614869,0.07626173,0.00000000
0.88544272,1.28103133,0.13797786,0.38231481,0.06778808,0.04670702,0.31861270,0.66172147,0.07375599,0.00000000
0.89144572,1.21764244,0.13505800,0.36031467,0.06595355,0.04376305,0.30524531,0.62789333,0.07152867,0.00000000
0.89744872,1.15692976,0.13244074,0.33978680,0.06389210,0.04113441,0.29227888,0.59494062,0.06963780,0.00000000
0.90345173,1.09951232,0.13016167,0.32094202,0.06162412,0.03886716,0.27986178,0.56312423,0.06814349,0.00000000
0.90945473,1.04600398,0.12826954,0.30398747,0.05917363,0.03700426,0.26814004,0.53269182,0.06710718,0.00000000
0.91545773,0.99701408,0.12682659,0.28912671,0.05656798,0.03558564,0.25725745,0.50387994,0.06659061,0.00000000
0.92146073,0.95314633,0.12590837,0.27655913,0.05383739,0.03464815,0.24735528,0.47691575,0.06665459,0.00000000
0.92746373,0.91499556,0.12560264,0.26647880,0.05101440,0.03422557,0.23857145,0.45201799,0.06735748,0.00000000
0.93346673,0.88314218,0.12600761,0.25907238,0.04813323,0.03434850,0.23103928,0.42939716,0.06875348,0.00000000
0.93946973,0.85814413,0.12722949,0.25451621,0.04522904,0.03504413,0.22488560,0.40925463,0.07089077,0.00000000
0.94547274,0.84052664,0.12937946,0.25297273,0.04233721,0.03633592,0.22022845,0.39178082,0.07380959,0.00000000
0.95147574,0.83077003,0.13257008,0.25458606,0.03949252,0.03824322,0.21717434,0.37715246,0.07754024,0.00000000
0.95747874,0.82929607,0.13691144,0.25947716,0.03672843,0.04078067,0.21581521,0.36552902,0.08210129,0.00000000
0.96348174,0.83645346,0.14250705,0.26773867,0.03407632,0.04395766,0.21622537,0.35704859,0.08749790,0.00000000
0.96948474,0.85250305,0.14944965,0.27942956,0.03156485,0.04777760,0.21845833,0.35182341,0.09372046,0.00000000
0.97548774,0.87760358,0.15781714,0.29457002,0.02921936,0.05223727,0.22254398,0.34993526,0.10074360,0.00000000
0.98149075,0.91179869,0.16766876,0.31313677,0.02706145,0.05732608,0.22848606,0.35143105,0.10852566,0.00000000
0.98749375,0.95500579,0.17904157,0.33505902,0.02510862,0.06302549,0.23626024,0.35631877,0.11700875,0.00000000
0.99349675,1.00700746,0.19194748,0.36021538,0.02337405,0.06930848,0.24581275,0.36456413,0.12611925,0.00000000
0.99949975,1.06744605,0.20637088,0.38843191,0.02186652,0.07613917,0.25705984,0.37608799,0.13576906,0.00000000
1.00550275,1.13582168,0.22226689,0.41948150,0.02059052,0.08347267,0.26988798,0.39076482,0.14585731,0.00000000
1.01150575,1.21149415,0.23956040,0.45308474,0.01954630,0.09125512,0.28415490,0.40842222,0.15627266,0.00000000
1.01750875,1.29368887,0.25814583,0.48891227,0.01873027,0.09942403,0.29969144,0.42884167,0.16689607,0.00000000
1.02351176,1.38150672,0.27788775,0.52658875,0.01813527,0.10790890,0.31630406,0.45176046,0.17760400,0.00000000
1.02951476,1.47393781,0.29862223,0.56569829,0.01775105,0.11663210,0.33377812,0.47687480,0.18827179,0.00000000
1.03551776,1.56987886,0.32015898,0.60579137,0.01756475,0.12551013,0.35188169,0.50384411,0.19877728,0.00000000
1.04152076,1.66815372,0.34228425,0.64639288,0.01756138,0.13445504,0.37036975,0.53229637,0.20900433,0.00000000
1.04752376,1.76753647,0.36476434,0.68701131,0.01772441,0.14337622,0.38898884,0.56183438,0.21884628,0.00000000
1.05352676,1.86677662,0.38734981,0.72714861,0.01803621,0.15218230,0.40748182,0.59204294,0.22820906,0.00000000
1.05952976,1.96462552,0.40978019,0.76631054,0.01847861,0.16078326,0.42559282,0.62249656,0.23701387,0.00000000
1.06553277,2.05986329,0.43178910,0.80401719,0.01903332,0.16909261,0.44307208,0.65276777,0.24519937,0.00000000
1.07153577,2.15132549,0.45310974,0.83981322,0.01968232,0.17702962,0.45968078,0.68243566,0.25272319,0.00000000
1.07753877,2.23792877,0.47348068,0.87327770,0.02040824,0.18452140,0.47519561,0.71109455,0.25956281,0.00000000
1.08354177,2.31869458,0.49265162,0.90403304,0.02119463,0.19150496,0.48941309,0.73836255,0.26571562,0.00000000
1.08954477,2.39277051,0.51038922,0.93175284,0.02202616,0.19792894,0.50215352,0.76388974,0.27119843,0.00000000
1.09554777,2.45944834,0.52648277,0.95616842,0.02288880,0.20375513,0.51326450,0.78736586,0.27604610,0.00000000
1.10155078,2.51817847,0.54074945,0.97707382,0.02376992,0.20895957,0.52262403,0.80852723,0.28030978,0.00000000
1.10755378,2.56858022,0.55303919,0.99432909,0.02465831,0.21353328,0.53014297,0.82716267,0.28405442,0.00000000
1.11355678,2.61044776,0.56323888,1.00786190,0.02554425,0.21748255,0.53576694,0.84311837,0.28735600,0.00000000
1.11955978,2.64375149,0.57127579,1.01766740,0.02641940,0.22082870,0.53947751,0.85630138,0.29029845,0.00000000
1.12556278,2.66863486,0.57712001,1.02380629,0.02727685,0.22360747,0.54129268,0.86668172,0.29297035,0.00000000
1.13156578,2.68540679,0.58078595,1.02640135,0.02811100,0.22586783,0.54126656,0.87429296,0.29546166,0.00000000
1.13756878,2.69452994,0.58233263,1.02563247,0.02891750,0.22767051,0.53948819,0.87923126,0.29786053,0.00000000
1.14357179,2.69660517,0.58186271,1.02173038,0.02969323,0.22908603,0.53607957,0.88165280,0.30025032,0.00000000
1.14957479,2.69235280,0.57952038,1.01496932,0.03043619,0.23019254,0.53119275,0.88176972,0.30270689,0.00000000
1.15557779,2.68259118,0.57548796,1.00565888,0.03114549,0.23107335,0.52500625,0.87984462,0.30529636,0.00000000
1.16158079,2.66821317,0.56998132,0.99413533,0.03182130,0.23181433,0.51772052,0.87618377,0.30807322,0.00000000
1.16758379,2.65016143,0.56324427,0.98075258,0.03246476,0.23250132,0.50955292,0.87112913,0.31107897,0.00000000
1.17358679,2.62940297,0.55554199,0.96587317,0.03307798,0.23321750,0.50073205,0.86504948,0.31434128,0.00000000
1.17958979,2.60690393,0.54715377,0.94985949,0.03366392,0.23404091,0.49149169,0.85833087,0.31787352,0.00000000
1.18559280,2.58360503,0.53836519,0.93306540,0.03422635,0.23504214,0.48206460,0.85136655,0.32167490,0.00000000
1.19159580,2.56039850,0.52946001,0.91582862,0.03476968,0.23628234,0.47267622,0.84454672,0.32573088,0.00000000
1.19759880,2.53810692,0.52071214,0.89846384,0.03529885,0.23781146,0.46353857,0.83824835,0.33001403,0.00000000
1.20360180,2.51746450,0.51237771,0.88125688,0.03581909,0.23966696,0.45484452,0.83282526,0.33448508,0.00000000
1.20960480,2.49910103,0.50468772,0.86445989,0.03633572,0.24187278,0.44676268,0.82859871,0.33909430,0.00000000
1.21560780,2.48352903,0.49784141,0.84828765,0.03685388,0.24443888,0.43943294,0.82584886,0.34378293,0.00000000
1.22161081,2.47113401,0.49200055,0.83291505,0.03737819,0.24736100,0.43296297,0.82480704,0.34848473,0.00000000
1.22761381,2.46216809,0.48728486,0.81847559,0.03791249,0.25062099,0.42742569,0.82564934,0.35312754,0.00000000
1.23361681,2.45674695,0.48376871,0.80506104,0.03845946,0.25418746,0.42285782,0.82849142,0.35763482,0.00000000
1.23961981,2.45485014,0.48147920,0.79272204,0.03902032,0.25801673,0.41925959,0.83338492,0.36192714,0.00000000
1.24562281,2.45632461,0.48039561,0.78146962,0.03959456,0.26205424,0.41659560,0.84031540,0.36592359,0.00000000
1.25162581,2.46089138,0.48045043,0.77127746,0.04017966,0.26623610,0.41479674,0.84920214,0.36954306,0.00000000
1.25762881,2.46815515,0.48153171,0.76208497,0.04077094,0.27049101,0.41376323,0.85989968,0.37270560,0.00000000
1.26363182,2.47761683,0.48348689,0.75380090,0.04136148,0.27474230,0.41336861,0.87220133,0.37533352,0.00000000
1.26963482,2.48868861,0.48612777,0.74630744,0.04194206,0.27891011,0.41346460,0.88584456,0.37735267,0.00000000
1.27563782,2.50071146,0.48923678,0.73946484,0.04250133,0.28291372,0.41388668,0.90051816,0.37869359,0.00000000
1.28164082,2.51297472,0.49257413,0.73311627,0.04302598,0.28667381,0.41446019,0.91587129,0.37929276,0.00000000
1.28764382,2.52473742,0.49588570,0.72709301,0.04350110,0.29011481,0.41500688,0.93152405,0.37909387,0.00000000
