energy_ev,total_up,C_s_up,C_p_up,Hf_p_up,Hf_d_up,Se_s_up,Se_p_up,V_p_up,V_d_up
0.30915458,1.64537778,0.00009722,0.04046803,0.22059644,0.35811007,0.01711531,0.15524641,0.18544993,1.15499096
0.31515758,1.59992759,0.00010695,0.03920310,0.21006445,0.36009597,0.01668759,0.15036291,0.18379812,1.11280331
0.32116058,1.55839921,0.00012031,0.03800352,0.19954397,0.36444790,0.01626149,0.14564134,0.18303918,1.07224843
0.32716358,1.52226683,0.00013775,0.03690689,0.18924274,0.37141525,0.01585020,0.14122848,0.18335427,1.03441756
0.33316658,1.49286766,0.00015985,0.03595021,0.17935373,0.38120286,0.01546644,0.13726274,0.18490623,1.00031106
0.33916958,1.47135318,0.00018724,0.03516871,0.17004974,0.39395763,0.01512197,0.13386966,0.18783288,0.97080658
0.34517259,1.45864622,0.00022064,0.03459476,0.16147888,0.40975675,0.01482706,0.13115800,0.19224086,0.94663135
0.35117559,1.45540572,0.00026083,0.03425698,0.15376094,0.42859786,0.01459006,0.12921630,0.19820042,0.92833977
0.35717859,1.46200026,0.00030867,0.03417937,0.14698488,0.45039181,0.01441708,0.12811030,0.20574111,0.91629672
0.36318159,1.47849155,0.00036503,0.03438076,0.14120746,0.47495832,0.01431171,0.12788116,0.21484876,0.91066733
0.36918459,1.50462836,0.00043084,0.03487435,0.13645289,0.50202497,0.01427489,0.12854444,0.22546380,0.91141334
0.37518759,1.53985121,0.00050699,0.03566742,0.13271367,0.53122960,0.01430492,0.13009008,0.23748103,0.91829627
0.38119060,1.58330773,0.00059435,0.03676137,0.12995231,0.56212633,0.01439751,0.13248314,0.25075090,0.93088699
0.38719360,1.63387808,0.00069372,0.03815172,0.12810408,0.59419487,0.01454603,0.13566532,0.26508229,0.94858162
0.39319660,1.69020964,0.00080580,0.03982849,0.12708040,0.62685319,0.01474178,0.13955728,0.28024679,0.97062279
0.39919960,1.75075959,0.00093113,0.04177650,0.12677298,0.65947284,0.01497443,0.14406143,0.29598428,0.99612582
0.40520260,1.81384390,0.00107008,0.04397594,0.12705826,0.69139663,0.01523247,0.14906528,0.31200966,1.02410863
0.41120560,1.87769096,0.00122277,0.04640290,0.12780230,0.72195782,0.01550370,0.15444510,0.32802061,1.05352436
0.41720860,1.94049771,0.00138904,0.04903000,0.12886559,0.75050025,0.01577580,0.16006971,0.34370594,1.08329567
0.42321161,2.00048625,0.00156843,0.05182700,0.13010793,0.77639840,0.01603688,0.16580438,0.35875438,1.11234921
0.42921461,2.05595883,0.00176012,0.05476143,0.13139302,0.79907677,0.01627595,0.17151461,0.37286344,1.13964931
0.43521761,2.10534910,0.00196291,0.05779920,0.13259264,0.81802758,0.01648342,0.17706960,0.38574793,1.16422960
0.44122061,2.14726785,0.00217523,0.06090510,0.13359037,0.83282615,0.01665150,0.18234550,0.39714797,1.18522142
0.44722361,2.18054153,0.00239510,0.06404334,0.13428466,0.84314334,0.01677448,0.18722814,0.40683609,1.20187816
0.45322661,2.20424235,0.00262016,0.06717801,0.13459123,0.84875453,0.01684899,0.19161534,0.41462315,1.21359471
0.45922961,2.21770902,0.00284771,0.07027344,0.13444477,0.84954473,0.01687407,0.19541862,0.42036302,1.21992154
0.46523262,2.22055770,0.00307472,0.07329464,0.13379978,0.84550989,0.01685122,0.19856445,0.42395566,1.22057299
0.47123562,2.21268315,0.00329794,0.07620757,0.13263084,0.83675421,0.01678426,0.20099494,0.42534873,1.21542976
0.47723862,2.19425044,0.00351391,0.07897952,0.13093201,0.82348384,0.01667911,0.20266814,0.42453762,1.20453579
0.48324162,2.16567808,0.00371911,0.08157944,0.12871573,0.80599730,0.01654356,0.20355779,0.42156398,1.18808983
0.48924462,2.12761364,0.00391003,0.08397823,0.12601113,0.78467316,0.01638684,0.20365284,0.41651291,1.16643243
0.49524762,2.08090328,0.00408326,0.08614915,0.12286190,0.75995556,0.01621922,0.20295662,0.40950897,1.14002895
0.50125063,2.02655680,0.00423562,0.08806813,0.11932384,0.73233837,0.01605153,0.20148587,0.40071118,1.10944962
0.50725363,1.96570977,0.00436427,0.08971421,0.11546218,0.70234859,0.01589473,0.19926959,0.39030739,1.07534743
0.51325663,1.89958440,0.00446679,0.09106986,0.11134883,0.67052979,0.01575936,0.19634779,0.37850810,1.03843496
0.51925963,1.82945080,0.00454129,0.09212136,0.10705966,0.63742619,0.01565515,0.19277028,0.36554010,0.99946090
0.52526263,1.75658985,0.00458647,0.09285915,0.10267182,0.60356789,0.01559059,0.18859541,0.35164016,0.95918726
0.53126563,1.68225895,0.00460165,0.09327811,0.09826131,0.56945785,0.01557256,0.18388879,0.33704891,0.91836798
0.53726863,1.60766158,0.00458687,0.09337771,0.09390081,0.53556087,0.01560605,0.17872212,0.32200514,0.87772942
0.54327164,1.53392128,0.00454281,0.09316218,0.08965779,0.50229478,0.01569398,0.17317193,0.30674059,0.83795343
0.54927464,1.46206040,0.00447083,0.09264044,0.08559299,0.47002404,0.01583706,0.16731839,0.29147547,0.79966305
0.55527764,1.39298387,0.00437293,0.09182599,0.08175922,0.43905559,0.01603373,0.16124401,0.27641457,0.76341119
0.56128064,1.32746780,0.00425164,0.09073663,0.07820058,0.40963701,0.01628027,0.15503241,0.26174411,0.72967232
0.56728364,1.26615280,0.00410998,0.08939403,0.07495194,0.38195663,0.01657089,0.14876696,0.24762930,0.69883698
0.57328664,1.20954142,0.00395131,0.08782321,0.07203881,0.35614555,0.01689795,0.14252939,0.23421256,0.67120899
0.57928964,1.15799957,0.00377929,0.08605190,0.06947747,0.33228111,0.01725223,0.13639839,0.22161240,0.64700525
0.58529265,1.11176109,0.00359769,0.08410984,0.06727538,0.31039160,0.01762327,0.13044817,0.20992287,0.62635772
0.59129565,1.07093520,0.00341029,0.08202797,0.06543174,0.29046189,0.01799975,0.12474704,0.19921347,0.60931731
0.59729865,1.03551628,0.00322078,0.07983770,0.06393836,0.27243976,0.01836986,0.11935610,0.18952969,0.59585956
0.60330165,1.00539551,0.00303263,0.07757012,0.06278054,0.25624251,0.01872174,0.11432797,0.18089386,0.58589158
0.60930465,0.98037401,0.00284902,0.07525530,0.06193817,0.24176382,0.01904387,0.10970576,0.17330645,0.57926028
0.61530765,0.96017720,0.00267272,0.07292169,0.06138683,0.22888048,0.01932550,0.10552230,0.16674777,0.57576154
0.62131066,0.94447001,0.00250606,0.07059562,0.06109905,0.21745894,0.01955698,0.10179956,0.16118000,0.57515004
0.62731366,0.93287275,0.00235088,0.06830095,0.06104548,0.20736149,0.01973013,0.09854850,0.15654955,0.57714982
0.63331666,0.92497749,0.00220850,0.06605886,0.06119617,0.19845201,0.01983851,0.09576926,0.15278978,0.58146519
0.63931966,0.92036454,0.00207974,0.06388780,0.06152178,0.19060112,0.01987765,0.09345168,0.14982391,0.58779190
0.64532266,0.91861902,0.00196494,0.06180363,0.06199476,0.18369083,0.01984520,0.09157630,0.14756832,0.59582849
0.65132566,0.91934710,0.00186396,0.05981980,0.06259051,0.17761853,0.01974106,0.09011561,0.14593599,0.60528740
0.65732866,0.92219172,0.00177631,0.05794777,0.06328839,0.17230031,0.01956740,0.08903570,0.14484011,0.61590587
0.66333167,0.92684739,0.00170112,0.05619739,0.06407271,0.16767363,0.01932862,0.08829813,0.14419779,0.62745623
0.66933467,0.93307372,0.00163730,0.05457749,0.06493350,0.16369940,0.01903127,0.08786201,0.14393385,0.63975532
0.67533767,0.94070730,0.00158358,0.05309630,0.06586721,0.16036327,0.01868387,0.08768611,0.14398441,0.65267277
0.68134067,0.94967140,0.00153859,0.05176201,0.06687711,0.15767630,0.01829672,0.08773109,0.14430038,0.66613775
0.68734367,0.95998314,0.00150095,0.05058321,0.06797358,0.15567505,0.01788162,0.08796149,0.14485064,0.68014401
0.69334667,0.97175770,0.00146934,0.04956921,0.06917410,0.15442079,0.01745157,0.08834765,0.14562479,0.69475266
0.69934967,0.98520913,0.00144259,0.04873029,0.07050301,0.15399826,0.01702043,0.08886723,0.14663534,0.71009274
0.70535268,1.00064748,0.00141970,0.04807783,0.07199095,0.15451360,0.01660255,0.08950649,0.14791929,0.72635905
0.71135568,1.01847213,0.00139995,0.04762418,0.07367409,0.15609167,0.01621237,0.09026098,0.14953893,0.74380729
0.71735868,1.03916103,0.00138287,0.04738249,0.07559300,0.15887269,0.01586404,0.09113593,0.15158181,0.76274646
0.72336168,1.06325619,0.00136834,0.04736628,0.07779130,0.16300832,0.01557099,0.09214601,0.15415980,0.78352852
0.72936468,1.09134534,0.00135655,0.04758895,0.08031410,0.16865700,0.01534554,0.09331463,0.15740722,0.80653548
0.73536768,1.12404038,0.00134803,0.04806310,0.08320615,0.17597890,0.01519851,0.09467281,0.16147797,0.83216432
0.74137069,1.16195300,0.00134364,0.04879977,0.08650996,0.18513028,0.01513883,0.09625758,0.16654172,0.86081008
0.74737369,1.20566825,0.00134456,0.04980765,0.09026371,0.19625751,0.01517327,0.09811000,0.17277926,0.89284763
0.75337669,1.25571688,0.00135226,0.05109222,0.09449925,0.20949088,0.01530606,0.10027296,0.18037688,0.92861287
0.75937969,1.31254731,0.00136846,0.05265495,0.09924006,0.22493818,0.01553875,0.10278876,0.18952020,0.96838381
0.76538269,1.37649831,0.00139510,0.05449257,0.10449943,0.24267844,0.01586997,0.10569655,0.20038725,1.01236249
0.77138569,1.44777337,0.00143432,0.05659641,0.11027882,0.26275584,0.01629538,0.10902991,0.21314131,1.06065831
0.77738869,1.52641777,0.00148834,0.05895197,0.11656649,0.28517405,0.01680766,0.11281444,0.22792340,1.11327351
0.78339170,1.61229943,0.00155947,0.06153857,0.12333652,0.30989124,0.01739658,0.11706566,0.24484487,1.17009145
0.78939470,1.70509414,0.00165001,0.06432931,0.13054822,0.33681588,0.01804919,0.12178713,0.26398016,1.23086829
0.79539770,1.80427627,0.00176221,0.06729119,0.13814601,0.36580370,0.01875010,0.12696905,0.28536016,1.29522842
0.80140070,1.90911517,0.00189817,0.07038545,0.14605974,0.39665574,0.01948184,0.13258724,0.30896620,1.36266403
0.80740370,2.01867798,0.00205981,0.07356820,0.15420558,0.42911800,0.02022531,0.13860266,0.33472520,1.43253899
0.81340670,2.13183868,0.00224872,0.07679120,0.16248722,0.46288247,0.02096029,0.14496138,0.36250597,1.50409696
0.81940970,2.24729365,0.00246617,0.08000282,0.17079773,0.49758988,0.02166607,0.15159509,0.39211711,1.57647374
0.82541271,2.36358330,0.00271294,0.08314918,0.17902159,0.53283415,0.02232199,0.15842221,0.42330653,1.64871348
0.83141571,2.47911934,0.00298931,0.08617538,0.18703726,0.56816842,0.02290813,0.16534931,0.45576288,1.71978826
0.83741871,2.59221701,0.00329497,0.08902680,0.19471986,0.60311279,0.02340589,0.17227309,0.48911892,1.78862066
0.84342171,2.70113152,0.00362890,0.09165038,0.20194411,0.63716342,0.02379858,0.17908270,0.52295692,1.85410850
0.84942471,2.80409757,0.00398939,0.09399592,0.20858737,0.66980297,0.02407194,0.18566235,0.55681604,1.91515115
0.85542771,2.89937094,0.00437394,0.09601728,0.21453264,0.70051199,0.02421459,0.19189414,0.59020155,1.97067656
0.86143072,2.98527095,0.00477927,0.09767348,0.21967155,0.72878103,0.02421833,0.19766112,0.62259578,2.01966822
0.86743372,3.06022250,0.00520130,0.09892961,0.22390710,0.75412310,0.02407842,0.20285027,0.65347044,2.06119128
0.87343672,3.12279649,0.00563518,0.09975764,0.22715622,0.77608609,0.02379362,0.20735556,0.68230007,2.09441702
0.87943972,3.17174734,0.00607536,0.10013698,0.22935199,0.79426464,0.02336619,0.21108081,0.70857605,2.11864492
0.88544272,3.20604657,0.00651564,0.10005487,0.23044550,0.80831128,0.02280176,0.21394241,0.73182092,2.13332180
0.89144572,3.22491120,0.00694931,0.09950656,0.23040722,0.81794614,0.02210901,0.21587170,0.75160225,2.13805726
0.89744872,3.22782629,0.00736930,0.09849528,0.22922802,0.82296515,0.02129939,0.21681698,0.76754579,2.13263518
0.90345173,3.21456065,0.00776832,0.09703204,0.22691957,0.82324614,0.02038660,0.21674517,0.77934723,2.11702079
0.90945473,3.18517541,0.00813906,0.09513527,0.22351436,0.81875281,0.01938612,0.21564292,0.78678213,2.09136315
0.91545773,3.14002488,0.00847442,0.09283027,0.21906511,0.80953627,0.01831470,0.21351722,0.78971369,2.05599300
0.92146073,3.07974987,0.00876767,0.09014854,0.21364378,0.79573400,0.01718974,0.21039555,0.78809785,2.01141597
0.92746373,3.00526348,0.00901272,0.08712703,0.20734007,0.77756648,0.01602883,0.20632539,0.78198571,1.95830146
0.93346673,2.91772977,0.00920426,0.08380727,0.20025954,0.75533131,0.01484920,0.20137325,0.77152290,1.89746736
0.93946973,2.81853606,0.00933796,0.08023448,0.19252131,0.72939523,0.01366726,0.19562325,0.75694608,1.82986125
0.94547274,2.70925959,0.00941066,0.07645656,0.18425548,0.70018423,0.01249824,0.18917510,0.73857660,1.75653846
0.95147574,2.59162968,0.00942039,0.07252315,0.17560036,0.66817217,0.01135587,0.18214184,0.71681154,1.67863775
0.95747874,2.46748647,0.00936657,0.06848468,0.16669940,0.63386836,0.01025213,0.17464707,0.69211247,1.59735527
0.96348174,2.33873768,0.00924990,0.06439136,0.15769816,0.59780445,0.00919710,0.16682209,0.66499247,1.51391756
0.96948474,2.20731454,0.00907247,0.06029229,0.14874124,0.56052123,0.00819891,0.15880271,0.63600166,1.42955438
0.97548774,2.07512840,0.00883759,0.05623461,0.13996921,0.52255585,0.00726374,0.15072605,0.60571199,1.34547205
0.98149075,1.94402923,0.00854975,0.05226271,0.13151578,0.48442970,0.00639585,0.14272738,0.57470183,1.26282820
0.98749375,1.81576714,0.00821443,0.04841750,0.12350513,0.44663760,0.00559775,0.13493693,0.54354074,1.18270836
0.99349675,1.69195817,0.00783795,0.04473581,0.11604955,0.40963846,0.00487034,0.12747705,0.51277517,1.10610521
0.99949975,1.57405493,0.00742726,0.04124988,0.10924744,0.37384770,0.00421312,0.12045948,0.48291534,1.03390079
1.00550275,1.46332306,0.00698969,0.03798695,0.10318161,0.33963165,0.00362436,0.11398305,0.45442392,0.96685219
1.01150575,1.36082368,0.00653280,0.03496900,0.09791809,0.30730392,0.00310139,0.10813178,0.42770658,0.90558087
1.01750875,1.26740217,0.00606408,0.03221257,0.09350537,0.27712375,0.00264076,0.10297332,0.40310490,0.85056574
1.02351176,1.18368328,0.00559081,0.02972875,0.08997402,0.24929622,0.00223846,0.09855805,0.38089149,0.80214012
1.02951476,1.11007224,0.00511986,0.02752325,0.08733690,0.22397420,0.00189013,0.09491846,0.36126760,0.76049234
1.03551776,1.04676154,0.00465751,0.02559659,0.08558965,0.20126170,0.00159123,0.09206925,0.34436299,0.72566976
1.04152076,0.99374272,0.00420937,0.02394445,0.08471175,0.18121846,0.00133718,0.09000772,0.33023795,0.69758605
1.04752376,0.95082251,0.00378025,0.02255803,0.08466789,0.16386530,0.00112345,0.08871480,0.31888733,0.67603117
1.05352676,0.91764247,0.00337411,0.02142458,0.08540971,0.14919009,0.00094572,0.08815636,0.31024624,0.66068369
1.05952976,0.89370136,0.00299409,0.02052794,0.08687782,0.13715388,0.00079992,0.08828502,0.30419702,0.65112504
1.06553277,0.87837922,0.00264242,0.01984917,0.08900412,0.12769698,0.00068227,0.08904214,0.30057734,0.64685504
1.07153577,0.87096238,0.00232056,0.01936721,0.09171417,0.12074462,0.00058936,0.09036015,0.29918884,0.64730840
1.07753877,0.87066863,0.00202919,0.01905955,0.09492979,0.11621208,0.00051811,0.09216499,0.29980614,0.65187156
1.08354177,0.87667170,0.00176829,0.01890286,0.09857161,0.11400899,0.00046582,0.09437859,0.30218563,0.65989958
1.08954477,0.88812433,0.00153729,0.01887369,0.10256150,0.11404276,0.00043013,0.09692142,0.30607406,0.67073250
1.09554777,0.90417964,0.00133507,0.01894903,0.10682496,0.11622098,0.00040904,0.09971481,0.31121625,0.68371094
1.10155078,0.92400997,0.00116015,0.01910689,0.11129319,0.12045286,0.00040085,0.10268321,0.31736203,0.69819063
1.10755378,0.94682316,0.00101073,0.01932676,0.11590487,0.12664960,0.00040416,0.10575611,0.32427202,0.71355547
1.11355678,0.97187593,0.00088482,0.01959001,0.12060755,0.13472398,0.00041785,0.10886966,0.33172218,0.72922912
1.11955978,0.99848421,0.00078028,0.01988020,0.12535861,0.14458899,0.00044099,0.11196798,0.33950711,0.74468487
1.12556278,1.02603057,0.00069495,0.02018330,0.13012570,0.15615597,0.00047289,0.11500396,0.34744213,0.75945360
1.13156578,1.05396872,0.00062666,0.02048779,0.13488670,0.16933218,0.00051299,0.11793973,0.35536404,0.77312999
1.13756878,1.08182532,0.00057331,0.02078472,0.13962911,0.18401811,0.00056088,0.12074674,0.36313095,0.78537681
1.14357179,1.10919943,0.00053293,0.02106761,0.14434901,0.20010477,0.00061624,0.12340533,0.37062107,0.79592735
1.14957479,1.13575982,0.00050366,0.02133236,0.14904949,0.21747106,0.00067881,0.12590411,0.37773086,0.80458613
1.15557779,1.16124055,0.00048380,0.02157703,0.15373872,0.23598148,0.00074833,0.12823888,0.38437268,0.81122790
1.16158079,1.18543525,0.00047182,0.02180161,0.15842771,0.25548439,0.00082455,0.13041144,0.39047217,0.81579506
1.16758379,1.20819040,0.00046633,0.02200769,0.16312791,0.27581082,0.00090717,0.13242818,0.39596561,0.81829375
1.17358679,1.22939805,0.00046614,0.02219825,0.16784865,0.29677421,0.00099582,0.13429857,0.40079742,0.81878862
1.17958979,1.24898835,0.00047018,0.02237724,0.17259476,0.31817085,0.00109001,0.13603369,0.40491806,0.81739659
1.18559280,1.26692215,0.00047751,0.02254936,0.17736427,0.33978131,0.00118912,0.13764480,0.40828237,0.81427965
1.19159580,1.28318399,0.00048732,0.02271971,0.18214647,0.36137270,0.00129240,0.13914202,0.41084853,0.80963707
1.19759880,1.29777556,0.00049891,0.02289355,0.18692049,0.38270181,0.00139892,0.14053324,0.41257753,0.80369701
1.20360180,1.31071005,0.00051165,0.02307602,0.19165427,0.40351894,0.00150760,0.14182325,0.41343335,0.79670793
1.20960480,1.32200713,0.00052498,0.02327197,0.19630429,0.42357237,0.00161718,0.14301308,0.41338359,0.78892985
1.21560780,1.33168883,0.00053842,0.02348571,0.20081586,0.44261326,0.00172626,0.14409971,0.41240051,0.78062565
1.22161081,1.33977634,0.00055152,0.02372089,0.20512410,0.46040079,0.00183330,0.14507593,0.41046247,0.77205278
1.22761381,1.34628740,0.00056385,0.02398033,0.20915564,0.47670743,0.00193667,0.14593053,0.40755535,0.76345527
1.23361681,1.35123460,0.00057505,0.02426591,0.21283074,0.49132394,0.00203466,0.14664874,0.40367415,0.75505652
1.23961981,1.35462415,0.00058475,0.02457847,0.21606609,0.50406418,0.00212557,0.14721275,0.39882425,0.74705281
1.24562281,1.35645536,0.00059264,0.02491772,0.21877780,0.51476925,0.00220769,0.14760253,0.39302249,0.73960779
1.25162581,1.35672050,0.00059844,0.02528216,0.22088474,0.52331108,0.00227944,0.14779663,0.38629788,0.73284813
1.25762881,1.35540520,0.00060187,0.02566905,0.22231188,0.52959509,0.00233935,0.14777311,0.37869174,0.72686041
1.26363182,1.35248931,0.00060273,0.02607437,0.22299356,0.53356212,0.00238616,0.14751047,0.37025754,0.72168936
1.26963482,1.34794819,0.00060086,0.02649284,0.22287648,0.53518928,0.00241887,0.14698859,0.36106009,0.71733760
1.27563782,1.34175457,0.00059612,0.02691793,0.22192230,0.53448996,0.00243676,0.14618960,0.35117452,0.71376693
1.28164082,1.33388094,0.00058847,0.02734197,0.22010975,0.53151298,0.00243946,0.14509869,0.34068480,0.71090115
1.28764382,1.32430257,0.00057789,0.02775624,0.21743602,0.52634082,0.00242694,0.14370483,0.32968208,0.70863040
1.29364682,1.31300118,0.00056445,0.02815123,0.21391757,0.51908731,0.00239960,0.14200140,0.31826304,0.70681702
1.29964982,1.29996922,0.00054828,0.02851680,0.20959013,0.50989459,0.00235821,0.13998672,0.30652811,0.70530266
1.30565283,1.28521487,0.00052955,0.02884254,0.20450804,0.49892976,0.00230394,0.13766450,0.29457999,0.70391657
1.31165583,1.26876748,0.00050850,0.02911807,0.19874291,0.48638123,0.00223838,0.13504409,0.28252234,0.70248470
1.31765883,1.25068343,0.00048542,0.02933350,0.19238161,0.47245490,0.00216346,0.13214076,0.27045877,0.70083947
1.32366183,1.23105220,0.00046065,0.02947982,0.18552386,0.45737040,0.00208152,0.12897577,0.25849225,0.69882961
1.32966483,1.21000226,0.00043454,0.02954935,0.17827939,0.44135744,0.00199518,0.12557639,0.24672483,0.69632990
1.33566783,1.18770669,0.00040748,0.02953621,0.17076477,0.42465232,0.00190741,0.12197579,0.23525770,0.69325030
1.34167084,1.16438794,0.00037989,0.02943674,0.16310025,0.40749482,0.00182145,0.11821284,0.22419150,0.68954409
1.34767384,1.14032156,0.00035215,0.02924987,0.15540649,0.39012528,0.00174078,0.11433172,0.21362681,0.68521461
1.35367684,1.11583851,0.00032468,0.02897745,0.14780149,0.37278212,0.00166915,0.11038153,0.20366468,0.68032032
1.35967984,1.09132568,0.00029784,0.02862446,0.14039772,0.35569959,0.00161050,0.10641563,0.19440713,0.67497788
1.36568284,1.06722447,0.00027201,0.02819914,0.13329958,0.33910586,0.00156898,0.10249095,0.18595738,0.66936297
1.37168584,1.04402715,0.00024752,0.02771303,0.12660130,0.32322127,0.00154893,0.09866708,0.17841982,0.66370894
1.37768884,1.02227096,0.00022465,0.02718077,0.12038520,0.30825682,0.00155487,0.09500527,0.17189952,0.65830303
1.38369185,1.00253004,0.00020368,0.02661990,0.11472047,0.29441273,0.00159145,0.09156731,0.16650126,0.65348042
1.38969485,0.98540506,0.00018482,0.02605046,0.10966239,0.28187707,0.00166350,0.08841425,0.16232799,0.64961620
1.39569785,0.97151099,0.00016826,0.02549446,0.10525203,0.27082438,0.00177591,0.08560502,0.15947873,0.64711551
1.40170085,0.96146320,0.00015416,0.02497530,0.10151627,0.26141424,0.00193365,0.08319509,0.15804594,0.64640222
1.40770385,0.95586215,0.00014261,0.02451699,0.09846829,0.25378979,0.00214169,0.08123493,0.15811239,0.64790637
1.41370685,0.95527727,0.00013372,0.02414347,0.09610830,0.24807610,0.00240490,0.07976859,0.15974774,0.65205100
1.41970985,0.96023034,0.00012753,0.02387773,0.09442455,0.24437849,0.00272798,0.07883230,0.16300480,0.65923847
1.42571286,0.97117893,0.00012407,0.02374100,0.09339448,0.24278081,0.00311528,0.07845314,0.16791580,0.66983699
1.43171586,0.98850029,0.00012336,0.02375197,0.09298608,0.24334358,0.00357073,0.07864785,0.17448879,0.68416754
1.43771886,1.01247636,0.00012538,0.02392605,0.09315925,0.24610223,0.00409759,0.07942186,0.18270436,0.70249157
1.44372186,1.04328013,0.00013010,0.02427467,0.09386718,0.25106538,0.00469830,0.08076851,0.19251287,0.72499993
1.44972486,1.08096406,0.00013748,0.02480481,0.09505778,0.25821325,0.00537431,0.08266858,0.20383243,0.75180322
1.45572786,1.12545073,0.00014746,0.02551852,0.09667499,0.26749633,0.00612582,0.08509013,0.21654778,0.78292393
1.46173087,1.17652635,0.00015996,0.02641271,0.09866008,0.27883435,0.00695164,0.08798867,0.23051018,0.81829052
1.46773387,1.23383727,0.00017488,0.02747907,0.10095282,0.29211572,0.00784901,0.09130774,0.24553844,0.85773381
1.47373687,1.29689003,0.00019212,0.02870423,0.10349267,0.30719739,0.00881344,0.09497983,0.26142112,0.90098563
1.47973987,1.36505493,0.00021153,0.03007001,0.10621978,0.32390542,0.00983865,0.09892774,0.27791994,0.94768023
1.48574287,1.43757359,0.00023297,0.03155395,0.10907605,0.34203615,0.01091651,0.10306624,0.29477432,0.99735827
1.49174587,1.51357036,0.00025625,0.03313003,0.11200608,0.36135820,0.01203708,0.10730415,0.31170691,1.04947371
1.49774887,1.59206779,0.00028119,0.03476943,0.11495813,0.38161512,0.01318869,0.11154672,0.32843008,1.10340342
1.50375188,1.67200591,0.00030755,0.03644158,0.11788508,0.40252901,0.01435818,0.11569818,0.34465298,1.15845976
1.50975488,1.75226521,0.00033512,0.03811526,0.12074539,0.42380482,0.01553114,0.11966453,0.36008915,1.21390575
1.51575788,1.83169282,0.00036363,0.03975969,0.12350401,0.44513548,0.01669227,0.12335645,0.37446423,1.26897276
1.52176088,1.90913147,0.00039281,0.04134583,0.12613340,0.46620762,0.01782580,0.12669216,0.38752362,1.32288039
1.52776388,1.98345053,0.00042241,0.04284750,0.12861436,0.48670794,0.01891605,0.12960017,0.39903972,1.37485812
1.53376688,2.05357825,0.00045216,0.04424256,0.13093695,0.50632998,0.01994787,0.13202188,0.40881861,1.42416806
1.53976988,2.11853425,0.00048181,0.04551395,0.13310118,0.52478111,0.02090732,0.13391386,0.41670579,1.47012834
1.54577289,2.17746128,0.00051113,0.04665058,0.13511765,0.54178964,0.02178218,0.13524969,0.42259081,1.51213620
1.55177589,2.22965500,0.00053993,0.04764807,0.13700785,0.55711172,0.02256255,0.13602139,0.42641070,1.54968998
1.55777889,2.27459063,0.00056807,0.04850929,0.13880430,0.57053786,0.02324136,0.13624025,0.42815196,1.58240920
1.56378189,2.31194533,0.00059548,0.04924460,0.14055029,0.58189886,0.02381478,0.13593706,0.42785106,1.61005171
1.56978489,2.34161518,0.00062214,0.04987192,0.14229923,0.59107089,0.02428260,0.13516172,0.42559359,1.63252711
1.57578789,2.36372579,0.00064812,0.05041647,0.14411365,0.59797951,0.02464844,0.13398217,0.42151177,1.64990564
1.58179090,2.37863577,0.00067358,0.05091028,0.14606365,0.60260241,0.02491983,0.13248279,0.41578072,1.66242186
1.58779390,2.38693243,0.00069880,0.05139142,0.14822505,0.60497087,0.02510815,0.13076209,0.40861342,1.67047257
1.59379690,2.38941940,0.00072413,0.05190301,0.15067698,0.60516954,0.02522844,0.12892998,0.40025456,1.67460872
1.59979990,2.38709625,0.00075004,0.05249200,0.15349922,0.60333480,0.02529899,0.12710454,0.39097354,1.67552125
1.60580290,2.38113028,0.00077710,0.05320780,0.15676921,0.59965140,0.02534092,0.12540853,0.38105666,1.67402096
1.61180590,2.37282123,0.00080597,0.05410074,0.16055882,0.59434759,0.02537745,0.12396562,0.37079893,1.67101294
1.61780890,2.36355990,0.00083741,0.05522041,0.16493114,0.58768879,0.02543328,0.12289652,0.36049563,1.66746627
1.62381191,2.35478184,0.00087226,0.05661405,0.16993720,0.57996992,0.02553372,0.12231524,0.35043383,1.66437989
1.62981491,2.34791775,0.00091140,0.05832487,0.17561303,0.57150666,0.02570391,0.12232543,0.34088419,1.66274594
1.63581791,2.34434238,0.00095579,0.06039042,0.18197693,0.56262587,0.02596798,0.12301706,0.33209331,1.66351177
1.64182091,2.34532371,0.00100641,0.06284118,0.18902727,0.55365553,0.02634825,0.12446351,0.32427670,1.66754227
1.64782391,2.35197456,0.00106426,0.06569919,0.19674092,0.54491446,0.02686448,0.12671914,0.31761275,1.67558400
1.65382691,2.36520855,0.00113034,0.06897697,0.20507234,0.53670227,0.02753329,0.12981754,0.31223781,1.68823257
1.65982991,2.38570223,0.00120564,0.07267674,0.21395351,0.52928985,0.02836766,0.13377040,0.30824255,1.70590498
1.66583292,2.41386520,0.00129110,0.07678980,0.22329465,0.52291087,0.02937652,0.13856706,0.30566973,1.72881795
1.67183592,2.44981960,0.00138765,0.08129640,0.23298586,0.51775449,0.03056463,0.14417483,0.30451349,1.75697361
1.67783892,2.49338994,0.00149613,0.08616578,0.24289951,0.51395966,0.03193252,0.15054005,0.30472017,1.79015309
1.68384192,2.54410406,0.00161731,0.09135673,0.25289345,0.51161124,0.03347663,0.15758969,0.30619071,1.82791880
1.68984492,2.60120524,0.00175188,0.09681831,0.26281491,0.51073808,0.03518956,0.16523375,0.30878450,1.86962522
1.69584792,2.66367520,0.00190041,0.10249101,0.27250480,0.51131313,0.03706052,0.17336794,0.31232457,1.91443808
