energy_ev,total_up,C_s_up,C_p_up,Mg_p_up,Mg_d_up,Os_p_up,Os_d_up,Te_p_up,Te_d_up
-3.22661331,0.64129305,0.00020116,0.02810366,0.17631573,0.00000000,0.16372704,0.46924760,0.17289468,0.00000000
-3.22061031,0.64065567,0.00017149,0.02903110,0.17360391,0.00000000,0.15739424,0.47254376,0.17225289,0.00000000
-3.21460730,0.64359902,0.00014515,0.02992720,0.17112143,0.00000000,0.15221820,0.47858069,0.17310728,0.00000000
-3.20860430,0.65007838,0.00012197,0.03079775,0.16886193,0.00000000,0.14816232,0.48733491,0.17543269,0.00000000
-3.20260130,0.65999980,0.00010176,0.03164921,0.16681984,0.00000000,0.14517665,0.49874258,0.17918161,0.00000000
-3.19659830,0.67321705,0.00008428,0.03248806,0.16499004,0.00000000,0.14319955,0.51269606,0.18428400,0.00000000
-3.19059530,0.68952787,0.00006931,0.03332012,0.16336699,0.00000000,0.14215893,0.52904009,0.19064690,0.00000000
-3.18459230,0.70867007,0.00005658,0.03414988,0.16194363,0.00000000,0.14197319,0.54756812,0.19815421,0.00000000
-3.17858929,0.73031821,0.00004587,0.03497989,0.16070990,0.00000000,0.14255185,0.56801938,0.20666667,0.00000000
-3.17258629,0.75408152,0.00003691,0.03581017,0.15965141,0.00000000,0.14379622,0.59007718,0.21602229,0.00000000
-3.16658329,0.77950381,0.00002949,0.03663786,0.15874810,0.00000000,0.14559994,0.61336899,0.22603740,0.00000000
-3.16058029,0.80606597,0.00002339,0.03745688,0.15797333,0.00000000,0.14784983,0.63746880,0.23650847,0.00000000
-3.15457729,0.83319145,0.00001842,0.03825786,0.15729326,0.00000000,0.15042697,0.66190205,0.24721491,0.00000000
-3.14857429,0.86025514,0.00001440,0.03902828,0.15666686,0.00000000,0.15320813,0.68615329,0.25792273,0.00000000
-3.14257129,0.88659552,0.00001118,0.03975269,0.15604650,0.00000000,0.15606771,0.70967664,0.26838919,0.00000000
-3.13656828,0.91153001,0.00000862,0.04041327,0.15537908,0.00000000,0.15888004,0.73190873,0.27836837,0.00000000
-3.13056528,0.93437297,0.00000660,0.04099044,0.15460782,0.00000000,0.16152219,0.75228384,0.28761740,0.00000000
-3.12456228,0.95445576,0.00000501,0.04146365,0.15367442,0.00000000,0.16387699,0.77025059,0.29590322,0.00000000
-3.11855928,0.97114795,0.00000378,0.04181223,0.15252171,0.00000000,0.16583640,0.78528948,0.30300957,0.00000000
-3.11255628,0.98387872,0.00000284,0.04201638,0.15109642,0.00000000,0.16730479,0.79693049,0.30874393,0.00000000
-3.10655328,0.99215735,0.00000211,0.04205804,0.14935204,0.00000000,0.16820226,0.80476989,0.31294400,0.00000000
-3.10055028,0.99559186,0.00000157,0.04192179,0.14725157,0.00000000,0.16846757,0.80848539,0.31548356,0.00000000
-3.09454727,0.99390465,0.00000116,0.04159563,0.14476995,0.00000000,0.16806070,0.80784879,0.31627719,0.00000000
-3.08854427,0.98694440,0.00000087,0.04107162,0.14189603,0.00000000,0.16696478,0.80273554,0.31528381,0.00000000
-3.08254127,0.97469353,0.00000065,0.04034633,0.13863404,0.00000000,0.16518722,0.79313062,0.31250865,0.00000000
-3.07653827,0.95727077,0.00000051,0.03942114,0.13500428,0.00000000,0.16276015,0.77913041,0.30800368,0.00000000
-3.07053527,0.93492862,0.00000043,0.03830232,0.13104322,0.00000000,0.15973982,0.76094041,0.30186631,0.00000000
-3.06453227,0.90804593,0.00000039,0.03700084,0.12680275,0.00000000,0.15620527,0.73886900,0.29423651,0.00000000
-3.05852926,0.87711573,0.00000041,0.03553209,0.12234879,0.00000000,0.15225602,0.71331731,0.28529241,0.00000000
-3.05252626,0.84272907,0.00000047,0.03391539,0.11775923,0.00000000,0.14800908,0.68476596,0.27524455,0.00000000
-3.04652326,0.80555549,0.00000059,0.03217326,0.11312133,0.00000000,0.14359525,0.65375907,0.26432911,0.00000000
-3.04052026,0.76632119,0.00000078,0.03033079,0.10852873,0.00000000,0.13915495,0.62088643,0.25280029,0.00000000
-3.03451726,0.72578578,0.00000106,0.02841473,0.10407813,0.00000000,0.13483369,0.58676458,0.24092232,0.00000000
-3.02851426,0.68471864,0.00000145,0.02645268,0.09986586,0.00000000,0.13077736,0.55201772,0.22896127,0.00000000
-3.02251126,0.64387606,0.00000199,0.02447233,0.09598453,0.00000000,0.12712762,0.51725912,0.21717713,0.00000000
-3.01650825,0.60397985,0.00000271,0.02250059,0.09251978,0.00000000,0.12401740,0.48307394,0.20581641,0.00000000
-3.01050525,0.56569849,0.00000369,0.02056304,0.08954743,0.00000000,0.12156680,0.45000399,0.19510547,0.00000000
-3.00450225,0.52963121,0.00000498,0.01868327,0.08713101,0.00000000,0.11987955,0.41853499,0.18524490,0.00000000
-2.99849925,0.49629569,0.00000667,0.01688252,0.08531986,0.00000000,0.11903996,0.38908664,0.17640507,0.00000000
-2.99249625,0.46611956,0.00000888,0.01517938,0.08414786,0.00000000,0.11911077,0.36200585,0.16872289,0.00000000
-2.98649325,0.43943571,0.00001174,0.01358964,0.08363279,0.00000000,0.12013155,0.33756297,0.16229990,0.00000000
-2.98049025,0.41648159,0.00001541,0.01212631,0.08377639,0.00000000,0.12211808,0.31595113,0.15720169,0.00000000
-2.97448724,0.39740189,0.00002009,0.01079974,0.08456511,0.00000000,0.12506234,0.29728835,0.15345846,0.00000000
-2.96848424,0.38225447,0.00002599,0.00961787,0.08597146,0.00000000,0.12893331,0.28162217,0.15106669,0.00000000
-2.96248124,0.37101902,0.00003338,0.00858654,0.08795601,0.00000000,0.13367844,0.26893641,0.14999177,0.00000000
-2.95647824,0.36360772,0.00004257,0.00770989,0.09046983,0.00000000,0.13922566,0.25915948,0.15017142,0.00000000
-2.95047524,0.35987745,0.00005390,0.00699083,0.09345743,0.00000000,0.14548582,0.25217399,0.15151956,0.00000000
-2.94447224,0.35964290,0.00006776,0.00643147,0.09685985,0.00000000,0.15235557,0.24782695,0.15393064,0.00000000
-2.93846923,0.36268981,0.00008457,0.00603356,0.10061809,0.00000000,0.15972033,0.24594020,0.15728413,0.00000000
-2.93246623,0.36878804,0.00010479,0.00579893,0.10467649,0.00000000,0.16745755,0.24632070,0.16144888,0.00000000
-2.92646323,0.37770365,0.00012891,0.00572989,0.10898599,0.00000000,0.17543971,0.24877011,0.16628744,0.00000000
-2.92046023,0.38920979,0.00015744,0.00582952,0.11350731,0.00000000,0.18353747,0.25309364,0.17165988,0.00000000
-2.91445723,0.40309592,0.00019091,0.00610193,0.11821359,0.00000000,0.19162241,0.25910753,0.17742735,0.00000000
-2.90845423,0.41917515,0.00022984,0.00655242,0.12309280,0.00000000,0.19956962,0.26664538,0.18345494,0.00000000
-2.90245123,0.43728949,0.00027472,0.00718755,0.12814940,0.00000000,0.20725997,0.27556292,0.18961413,0.00000000
-2.89644822,0.45731305,0.00032600,0.00801517,0.13340549,0.00000000,0.21458199,0.28574133,0.19578459,0.00000000
-2.89044522,0.47915307,0.00038407,0.00904427,0.13890129,0.00000000,0.22143352,0.29708905,0.20185545,0.00000000
-2.88444222,0.50274900,0.00044925,0.01028479,0.14469481,0.00000000,0.22772294,0.30954221,0.20772607,0.00000000
-2.87843922,0.52806977,0.00052172,0.01174738,0.15086088,0.00000000,0.23337019,0.32306370,0.21330639,0.00000000
-2.87243622,0.55510945,0.00060152,0.01344302,0.15748939,0.00000000,0.23830746,0.33764109,0.21851693,0.00000000
-2.86643322,0.58388163,0.00068856,0.01538262,0.16468293,0.00000000,0.24247976,0.35328352,0.22328848,0.00000000
-2.86043022,0.61441272,0.00078254,0.01757653,0.17255370,0.00000000,0.24584522,0.37001774,0.22756173,0.00000000
-2.85442721,0.64673465,0.00088296,0.02003402,0.18121988,0.00000000,0.24837531,0.38788345,0.23128669,0.00000000
-2.84842421,0.68087698,0.00098912,0.02276273,0.19080158,0.00000000,0.25005484,0.40692817,0.23442217,0.00000000
-2.84242121,0.71685906,0.00110009,0.02576808,0.20141628,0.00000000,0.25088194,0.42720165,0.23693528,0.00000000
-2.83641821,0.75468216,0.00121475,0.02905268,0.21317406,0.00000000,0.25086778,0.44875018,0.23880103,0.00000000
-2.83041521,0.79432202,0.00133173,0.03261577,0.22617266,0.00000000,0.25003625,0.47161068,0.24000195,0.00000000
-2.82441221,0.83572193,0.00144951,0.03645261,0.24049247,0.00000000,0.24842331,0.49580493,0.24052791,0.00000000
-2.81840920,0.87878650,0.00156639,0.04055403,0.25619161,0.00000000,0.24607625,0.52133387,0.24037594,0.00000000
-2.81240620,0.92337633,0.00168057,0.04490589,0.27330127,0.00000000,0.24305262,0.54817224,0.23955007,0.00000000
-2.80640320,0.96930356,0.00179014,0.04948874,0.29182141,0.00000000,0.23941887,0.57626351,0.23806123,0.00000000
-2.80040020,1.01632866,0.00189319,0.05427747,0.31171703,0.00000000,0.23524880,0.60551541,0.23592706,0.00000000
-2.79439720,1.06415831,0.00198784,0.05924117,0.33291513,0.00000000,0.23062160,0.63579614,0.23317162,0.00000000
-2.78839420,1.11244467,0.00207227,0.06434301,0.35530260,0.00000000,0.22561979,0.66693134,0.22982500,0.00000000
-2.78239120,1.16078612,0.00214481,0.06954037,0.37872504,0.00000000,0.22032687,0.69870220,0.22592278,0.00000000
-2.77638819,1.20872954,0.00220400,0.07478505,0.40298692,0.00000000,0.21482494,0.73084468,0.22150533,0.00000000
-2.77038519,1.25577435,0.00224863,0.08002371,0.42785294,0.00000000,0.20919228,0.76305020,0.21661694,0.00000000
-2.76438219,1.30137828,0.00227774,0.08519847,0.45305089,0.00000000,0.20350100,0.79496783,0.21130486,0.00000000
-2.75837919,1.34496512,0.00229074,0.09024775,0.47827593,0.00000000,0.19781501,0.82620829,0.20561826,0.00000000
-2.75237619,1.38593433,0.00228735,0.09510719,0.50319638,0.00000000,0.19218819,0.85634965,0.19960706,0.00000000
-2.74637319,1.42367248,0.00226765,0.09971092,0.52746095,0.00000000,0.18666310,0.88494486,0.19332093,0.00000000
-2.74037019,1.45756647,0.00223207,0.10399284,0.55070723,0.00000000,0.18127016,0.91153117,0.18680823,0.00000000
-2.73436718,1.48701827,0.00218138,0.10788811,0.57257126,0.00000000,0.17602740,0.93564096,0.18011510,0.00000000
-2.72836418,1.51146079,0.00211665,0.11133475,0.59269796,0.00000000,0.17094083,0.95681408,0.17328480,0.00000000
-2.72236118,1.53037450,0.00203922,0.11427526,0.61075200,0.00000000,0.16600536,0.97461117,0.16635717,0.00000000
-2.71635818,1.54330424,0.00195066,0.11665826,0.62642870,0.00000000,0.16120631,0.98862752,0.15936832,0.00000000
-2.71035518,1.54987563,0.00185271,0.11844007,0.63946462,0.00000000,0.15652138,0.99850702,0.15235063,0.00000000
-2.70435218,1.54981037,0.00174721,0.11958616,0.64964722,0.00000000,0.15192295,1.00395554,0.14533288,0.00000000
-2.69834917,1.54293972,0.00163608,0.12007246,0.65682335,0.00000000,0.14738062,1.00475337,0.13834062,0.00000000
-2.69234617,1.52921556,0.00152125,0.11988634,0.66090585,0.00000000,0.14286391,1.00076577,0.13139673,0.00000000
-2.68634317,1.50871836,0.00140458,0.11902738,0.66187820,0.00000000,0.13834483,0.99195153,0.12452200,0.00000000
-2.68034017,1.48166157,0.00128784,0.11750781,0.65979669,0.00000000,0.13380034,0.97836872,0.11773588,0.00000000
-2.67433717,1.44839208,0.00117268,0.11535247,0.65479004,0.00000000,0.12921443,0.96017752,0.11105711,0.00000000
-2.66833417,1.40938655,0.00106057,0.11259856,0.64705645,0.00000000,0.12457985,0.93763985,0.10450442,0.00000000
-2.66233117,1.36524352,0.00095281,0.10929487,0.63685800,0.00000000,0.11989933,0.91111565,0.09809707,0.00000000
-2.65632816,1.31667173,0.00085047,0.10550074,0.62451270,0.00000000,0.11518625,0.88105608,0.09185522,0.00000000
-2.65032516,1.26447466,0.00075444,0.10128465,0.61038458,0.00000000,0.11046481,0.84799369,0.08580028,0.00000000
-2.64432216,1.20953225,0.00066537,0.09672262,0.59487198,0.00000000,0.10576957,0.81253010,0.07995490,0.00000000
-2.63831916,1.15278012,0.00058376,0.09189629,0.57839488,0.00000000,0.10114465,0.77532154,0.07434296,0.00000000
-2.63231616,1.09518737,0.00050989,0.08689099,0.56138155,0.00000000,0.09664236,0.73706288,0.06898930,0.00000000
-2.62631316,1.03773354,0.00044390,0.08179362,0.54425528,0.00000000,0.09232153,0.69847075,0.06391932,0.00000000
-2.62031016,0.98138578,0.00038577,0.07669067,0.52742164,0.00000000,0.08824565,0.66026641,0.05915847,0.00000000
-2.61430715,0.92707684,0.00033539,0.07166621,0.51125690,0.00000000,0.08448073,0.62315878,0.05473166,0.00000000
-2.60830415,0.87568461,0.00029252,0.06680008,0.49609793,0.00000000,0.08109318,0.58782835,0.05066261,0.00000000
-2.60230115,0.82801390,0.00025689,0.06216627,0.48223406,0.00000000,0.07814764,0.55491235,0.04697313,0.00000000
-2.59629815,0.78478056,0.00022815,0.05783149,0.46990102,0.00000000,0.07570492,0.52499140,0.04368251,0.00000000
-2.59029515,0.74659858,0.00020593,0.05385404,0.45927709,0.00000000,0.07382001,0.49857803,0.04080681,0.00000000
-2.58429215,0.71396994,0.00018982,0.05028289,0.45048153,0.00000000,0.07254033,0.47610708,0.03835832,0.00000000
-2.57828914,0.68727733,0.00017943,0.04715707,0.44357496,0.00000000,0.07190414,0.45792807,0.03634498,0.00000000
-2.57228614,0.66677962,0.00017435,0.04450528,0.43856175,0.00000000,0.07193912,0.44429944,0.03476996,0.00000000
-2.56628314,0.65260966,0.00017417,0.04234572,0.43539376,0.00000000,0.07266128,0.43538468,0.03363127,0.00000000
-2.56028014,0.64477449,0.00017850,0.04068615,0.43397543,0.00000000,0.07407395,0.43125006,0.03292149,0.00000000
-2.55427714,0.64315728,0.00018694,0.03952414,0.43416958,0.00000000,0.07616713,0.43186401,0.03262759,0.00000000
-2.54827414,0.64752114,0.00019910,0.03884745,0.43580375,0.00000000,0.07891700,0.43709798,0.03273080,0.00000000
-2.54227114,0.65751440,0.00021456,0.03863455,0.43867659,0.00000000,0.08228571,0.44672871,0.03320666,0.00000000
-2.53626813,0.67267732,0.00023293,0.03885528,0.44256417,0.00000000,0.08622140,0.46044190,0.03402511,0.00000000
-2.53026513,0.69245024,0.00025378,0.03947160,0.44722600,0.00000000,0.09065857,0.47783739,0.03515071,0.00000000
-2.52426213,0.71618307,0.00027667,0.04043844,0.45241052,0.00000000,0.09551872,0.49843572,0.03654304,0.00000000
-2.51825913,0.74314639,0.00030114,0.04170469,0.45786011,0.00000000,0.10071133,0.52168638,0.03815713,0.00000000
-2.51225613,0.77254398,0.00032672,0.04321417,0.46331569,0.00000000,0.10613522,0.54697756,0.03994409,0.00000000
-2.50625313,0.80352714,0.00035290,0.04490685,0.46852074,0.00000000,0.11168025,0.57364764,0.04185188,0.00000000
-2.50025013,0.83521053,0.00037919,0.04671999,0.47322518,0.00000000,0.11722943,0.60099826,0.04382620,0.00000000
-2.49424712,0.86668964,0.00040506,0.04858950,0.47718895,0.00000000,0.12266134,0.62830888,0.04581148,0.00000000
-2.48824412,0.89705961,0.00042999,0.05045127,0.48018546,0.00000000,0.12785282,0.65485267,0.04775201,0.00000000
-2.48224112,0.92543508,0.00045348,0.05224255,0.48200511,0.00000000,0.13268203,0.67991328,0.04959318,0.00000000
-2.47623812,0.95097064,0.00047504,0.05390338,0.48245873,0.00000000,0.13703148,0.70280223,0.05128269,0.00000000
-2.47023512,0.97288130,0.00049421,0.05537794,0.48138110,0.00000000,0.14079128,0.72287625,0.05277185,0.00000000
-2.46423212,0.99046223,0.00051059,0.05661587,0.47863435,0.00000000,0.14386223,0.73955408,0.05401679,0.00000000
-2.45822911,1.00310714,0.00052380,0.05757344,0.47411124,0.00000000,0.14615875,0.75233198,0.05497963,0.00000000
-2.45222611,1.01032445,0.00053357,0.05821461,0.46773806,0.00000000,0.14761150,0.76079745,0.05562952,0.00000000
-2.44622311,1.01175053,0.00053968,0.05851182,0.45947705,0.00000000,0.14816955,0.76464045,0.05594346,0.00000000
-2.44022011,1.00715945,0.00054200,0.05844662,0.44932819,0.00000000,0.14780205,0.76366161,0.05590703,0.00000000
-2.43421711,0.99646859,0.00054047,0.05800994,0.43733003,0.00000000,0.14649922,0.75777711,0.05551472,0.00000000
-2.42821411,0.97973990,0.00053515,0.05720217,0.42355959,0.00000000,0.14427273,0.74701978,0.05477020,0.00000000
-2.42221111,0.95717662,0.00052616,0.05603288,0.40813115,0.00000000,0.14115540,0.73153664,0.05368618,0.00000000
-2.41620810,0.92911555,0.00051372,0.05452033,0.39119388,0.00000000,0.13720013,0.71158257,0.05228413,0.00000000
-2.41020510,0.89601523,0.00049811,0.05269060,0.37292839,0.00000000,0.13247836,0.68751081,0.05059377,0.00000000
-2.40420210,0.85844053,0.00047971,0.05057666,0.35354226,0.00000000,0.12707786,0.65976037,0.04865234,0.00000000
-2.39819910,0.81704433,0.00045892,0.04821714,0.33326473,0.00000000,0.12110021,0.62884113,0.04650377,0.00000000
-2.39219610,0.77254713,0.00043623,0.04565501,0.31234069,0.00000000,0.11465783,0.59531728,0.04419782,0.00000000
-2.38619310,0.72571565,0.00041212,0.04293624,0.29102440,0.00000000,0.10787104,0.55978982,0.04178911,0.00000000
-2.38019010,0.67734107,0.00038715,0.04010838,0.26957294,0.00000000,0.10086499,0.52287888,0.03933626,0.00000000
-2.37418709,0.62821819,0.00036184,0.03721923,0.24824000,0.00000000,0.09376674,0.48520662,0.03690111,0.00000000
-2.36818409,0.57912607,0.00033675,0.03431565,0.22727000,0.00000000,0.08670263,0.44738142,0.03454803,0.00000000
-2.36218109,0.53081097,0.00031241,0.03144243,0.20689285,0.00000000,0.07979600,0.40998387,0.03234347,0.00000000
-2.35617809,0.48397218,0.00028934,0.02864144,0.18731971,0.00000000,0.07316534,0.37355495,0.03035561,0.00000000
-2.35017509,0.43925098,0.00026805,0.02595089,0.16873960,0.00000000,0.06692291,0.33858692,0.02865431,0.00000000
-2.34417209,0.39722291,0.00024902,0.02340489,0.15131717,0.00000000,0.06117392,0.30551671,0.02731111,0.00000000
-2.33816908,0.35839346,0.00023267,0.02103316,0.13519146,0.00000000,0.05601609,0.27472206,0.02639945,0.00000000
-2.33216608,0.32319667,0.00021944,0.01886095,0.12047578,0.00000000,0.05153972,0.24652020,0.02599498,0.00000000
-2.32616308,0.29199651,0.00020971,0.01690918,0.10725844,0.00000000,0.04782807,0.22116858,0.02617584,0.00000000
-2.32016008,0.26509049,0.00020383,0.01519466,0.09560429,0.00000000,0.04495799,0.19886765,0.02702298,0.00000000
-2.31415708,0.24271477,0.00020211,0.01373045,0.08555679,0.00000000,0.04300073,0.17976487,0.02862030,0.00000000
-2.30815408,0.22505038,0.00020484,0.01252631,0.07714058,0.00000000,0.04202272,0.16395977,0.03105462,0.00000000
-2.30215108,0.21222979,0.00021229,0.01158913,0.07036418,0.00000000,0.04208628,0.15150943,0.03441541,0.00000000
-2.29614807,0.20434333,0.00022468,0.01092341,0.06522273,0.00000000,0.04325018,0.14243403,0.03879408,0.00000000
-2.29014507,0.20144493,0.00024219,0.01053167,0.06170056,0.00000000,0.04556987,0.13672214,0.04428300,0.00000000
-2.28414207,0.20355690,0.00026498,0.01041480,0.05977354,0.00000000,0.04909732,0.13433527,0.05097399,0.00000000
-2.27813907,0.21067331,0.00029318,0.01057231,0.05941096,0.00000000,0.05388055,0.13521168,0.05895647,0.00000000
-2.27213607,0.22276204,0.00032684,0.01100255,0.06057706,0.00000000,0.05996260,0.13926929,0.06831505,0.00000000
-2.26613307,0.23976543,0.00036601,0.01170271,0.06323204,0.00000000,0.06738026,0.14640747,0.07912688,0.00000000
-2.26013007,0.26159955,0.00041066,0.01266883,0.06733266,0.00000000,0.07616227,0.15650815,0.09145860,0.00000000
-2.25412706,0.28815259,0.00046073,0.01389564,0.07283250,0.00000000,0.08632733,0.16943601,0.10536303,0.00000000
-2.24812406,0.31928235,0.00051610,0.01537640,0.07968185,0.00000000,0.09788183,0.18503821,0.12087591,0.00000000
-2.24212106,0.35481358,0.00057659,0.01710262,0.08782753,0.00000000,0.11081757,0.20314381,0.13801249,0.00000000
-2.23611806,0.39453524,0.00064200,0.01906378,0.09721250,0.00000000,0.12510940,0.22356314,0.15676445,0.00000000
-2.23011506,0.43819840,0.00071206,0.02124704,0.10777560,0.00000000,0.14071317,0.24608740,0.17709713,0.00000000
-2.22411206,0.48551486,0.00078647,0.02363700,0.11945140,0.00000000,0.15756383,0.27048876,0.19894721,0.00000000
-2.21810905,0.53615710,0.00086490,0.02621547,0.13217024,0.00000000,0.17557412,0.29652102,0.22222113,0.00000000
-2.21210605,0.58975945,0.00094700,0.02896137,0.14585856,0.00000000,0.19463367,0.32392123,0.24679424,0.00000000
-2.20610305,0.64592101,0.00103240,0.03185066,0.16043950,0.00000000,0.21460881,0.35241202,0.27251082,0.00000000
-2.20010005,0.70420989,0.00112075,0.03485641,0.17583380,0.00000000,0.23534308,0.38170494,0.29918509,0.00000000
-2.19409705,0.76416907,0.00121169,0.03794900,0.19196091,0.00000000,0.25665847,0.41150454,0.32660309,0.00000000
-2.18809405,0.82532332,0.00130488,0.04109644,0.20874023,0.00000000,0.27835741,0.44151313,0.35452564,0.00000000
-2.18209105,0.88718717,0.00140001,0.04426473,0.22609241,0.00000000,0.30022547,0.47143601,0.38269211,0.00000000
-2.17608804,0.94927332,0.00149679,0.04741843,0.24394057,0.00000000,0.32203477,0.50098691,0.41082498,0.00000000
-2.17008504,1.01110115,0.00159496,0.05052127,0.26221124,0.00000000,0.34354788,0.52989339,0.43863508,0.00000000
-2.16408204,1.07220487,0.00169427,0.05353680,0.28083503,0.00000000,0.36452227,0.55790189,0.46582734,0.00000000
-2.15807904,1.13214092,0.00179450,0.05642911,0.29974678,0.00000000,0.38471501,0.58478216,0.49210673,0.00000000
-2.15207604,1.19049411,0.00189542,0.05916356,0.31888514,0.00000000,0.40388766,0.61033087,0.51718443,0.00000000
-2.14607304,1.24688233,0.00199680,0.06170754,0.33819159,0.00000000,0.42181122,0.63437415,0.54078375,0.00000000
-2.14007004,1.30095954,0.00209836,0.06403108,0.35760885,0.00000000,0.43827088,0.65676900,0.56264582,0.00000000
-2.13406703,1.35241693,0.00219979,0.06610753,0.37707866,0.00000000,0.45307050,0.67740345,0.58253468,0.00000000
-2.12806403,1.40098236,0.00230071,0.06791405,0.39653916,0.00000000,0.46603668,0.69619560,0.60024179,0.00000000
-2.12206103,1.44641823,0.00240066,0.06943206,0.41592197,0.00000000,0.47702221,0.71309153,0.61558968,0.00000000
-2.11605803,1.48851799,0.00249906,0.07064754,0.43514910,0.00000000,0.48590893,0.72806238,0.62843469,0.00000000
-2.11005503,1.52710177,0.00259526,0.07155123,0.45413000,0.00000000,0.49260978,0.74110075,0.63866883,0.00000000
-2.10405203,1.56201161,0.00268849,0.07213867,0.47275899,0.00000000,0.49707011,0.75221681,0.64622060,0.00000000
-2.09804902,1.59310670,0.00277786,0.07241020,0.49091326,0.00000000,0.49926815,0.76143442,0.65105497,0.00000000
-2.09204602,1.62025930,0.00286241,0.07237073,0.50845175,0.00000000,0.49921469,0.76878750,0.65317240,0.00000000
-2.08604302,1.64335179,0.00294110,0.07202955,0.52521512,0.00000000,0.49695198,0.77431714,0.65260717,0.00000000
-2.08004002,1.66227524,0.00301283,0.07139995,0.54102685,0.00000000,0.49255195,0.77806963,0.64942505,0.00000000
-2.07403702,1.67693002,0.00307652,0.07049885,0.55569578,0.00000000,0.48611379,0.78009561,0.64372042,0.00000000
-2.06803402,1.68722853,0.00313108,0.06934635,0.56901986,0.00000000,0.47776104,0.78045062,0.63561316,0.00000000
-2.06203102,1.69310019,0.00317553,0.06796530,0.58079126,0.00000000,0.46763825,0.77919699,0.62524518,0.00000000
-2.05602801,1.69449869,0.00320898,0.06638083,0.59080257,0.00000000,0.45590749,0.77640712,0.61277707,0.00000000
-2.05002501,1.69141116,0.00323070,0.06461994,0.59885393,0.00000000,0.44274461,0.77216798,0.59838470,0.00000000
-2.04402201,1.68386892,0.00324022,0.06271110,0.60476076,0.00000000,0.42833559,0.76658663,0.58225610,0.00000000
-2.03801901,1.67195932,0.00323726,0.06068389,0.60836178,0.00000000,0.41287303,0.75979646,0.56458857,0.00000000
-2.03201601,1.65583781,0.00322189,0.05856865,0.60952687,0.00000000,0.39655286,0.75196372,0.54558615,0.00000000
-2.02601301,1.63573975,0.00319447,0.05639627,0.60816445,0.00000000,0.37957136,0.74329387,0.52545744,0.00000000
-2.02001001,1.61199092,0.00315572,0.05419789,0.60422792,0.00000000,0.36212260,0.73403742,0.50441378,0.00000000
-2.01400700,1.58501597,0.00310670,0.05200473,0.59772081,0.00000000,0.34439627,0.72449448,0.48266771,0.00000000
-2.00800400,1.55534412,0.00304883,0.04984788,0.58870036,0.00000000,0.32657601,0.71501782,0.46043179,0.00000000
-2.00200100,1.52361120,0.00298389,0.04775814,0.57727920,0.00000000,0.30883808,0.70601379,0.43791748,0.00000000
-1.99599800,1.49055761,0.00291394,0.04576576,0.56362506,0.00000000,0.29135039,0.69794082,0.41533424,0.00000000
-1.98999500,1.45702161,0.00284136,0.04390027,0.54795840,0.00000000,0.27427193,0.69130517,0.39288860,0.00000000
-1.98399200,1.42392783,0.00276874,0.04219016,0.53054801,0.00000000,0.25775233,0.68665372,0.37078313,0.00000000
-1.97798899,1.39227092,0.00269887,0.04066261,0.51170461,0.00000000,0.24193160,0.68456377,0.34921534,0.00000000
-1.97198599,1.36309445,0.00263466,0.03934304,0.49177294,0.00000000,0.22693994,0.68562997,0.32837630,0.00000000
-1.96598299,1.33746562,0.00257903,0.03825475,0.47112225,0.00000000,0.21289749,0.69044851,0.30844906,0.00000000
-1.95997999,1.31644638,0.00253491,0.03741837,0.45013594,0.00000000,0.19991397,0.69959901,0.28960683,0.00000000
-1.95397699,1.30106172,0.00250509,0.03685138,0.42920047,0.00000000,0.18808825,0.71362460,0.27201090,0.00000000
-1.94797399,1.29226630,0.00249220,0.03656751,0.40869415,0.00000000,0.17750760,0.73301082,0.25580834,0.00000000
-1.94197099,1.29091055,0.00249858,0.03657624,0.38897610,0.00000000,0.16824683,0.75816405,0.24112957,0.00000000
-1.93596798,1.29770733,0.00252621,0.03688219,0.37037598,0.00000000,0.16036722,0.78939040,0.22808586,0.00000000
-1.92996498,1.31320079,0.00257669,0.03748470,0.35318460,0.00000000,0.15391523,0.82687575,0.21676686,0.00000000
-1.92396198,1.33773832,0.00265109,0.03837739,0.33764605,0.00000000,0.14892116,0.87066801,0.20723823,0.00000000
-1.91795898,1.37144724,0.00274999,0.03954786,0.32395133,0.00000000,0.14539777,0.92066233,0.19953954,0.00000000
-1.91195598,1.41421697,0.00287335,0.04097751,0.31223384,0.00000000,0.14333888,0.97659018,0.19368247,0.00000000
-1.90595298,1.46568789,0.00302057,0.04264160,0.30256682,0.00000000,0.14271818,1.03801293,0.18964952,0.00000000
-1.89994997,1.52524762,0.00319037,0.04450935,0.29496269,0.00000000,0.14348827,1.10432050,0.18739315,0.00000000
-1.89394697,1.59203503,0.00338090,0.04654434,0.28937437,0.00000000,0.14557996,1.17473554,0.18683569,0.00000000
-1.88794397,1.66495244,0.00358969,0.04870508,0.28569842,0.00000000,0.14890214,1.24832330,0.18786976,0.00000000
-1.88194097,1.74268578,0.00381368,0.05094578,0.28377983,0.00000000,0.15334197,1.32400723,0.19035953,0.00000000
-1.87593797,1.82373241,0.00404934,0.05321722,0.28341828,0.00000000,0.15876583,1.40058994,0.19414264,0.00000000
-1.86993497,1.90643585,0.00429266,0.05546791,0.28437558,0.00000000,0.16502075,1.47677922,0.19903295,0.00000000
-1.86393197,1.98902652,0.00453931,0.05764530,0.28638407,0.00000000,0.17193655,1.55121829,0.20482390,0.00000000
