energy_ev,total_up,C_s_up,C_p_up,Sc_p_up,Sc_d_up,Se_s_up,Se_p_up,W_p_up,W_d_up
-3.17858929,6.66980489,0.01349383,0.44364320,2.33627593,0.75800385,0.03061667,4.00993707,1.53617939,2.57340971
-3.17258629,6.56261465,0.01229401,0.42774061,2.28092480,0.74556824,0.02978793,3.97528347,1.49883377,2.52414726
-3.16658329,6.45834559,0.01113734,0.41188242,2.22742288,0.73561139,0.02899854,3.93965672,1.46562070,2.47588456
-3.16058029,6.35735227,0.01003319,0.39623472,2.17623735,0.72798832,0.02825896,3.90329913,1.43678203,2.42870792
-3.15457729,6.25982636,0.00898928,0.38094657,2.12770379,0.72248785,0.02757697,3.86636070,1.41245454,2.38270537
-3.14857429,6.16578947,0.00801165,0.36614696,2.08201152,0.71883722,0.02695768,3.82888870,1.39266620,2.33796598
-3.14257129,6.07509195,0.00710467,0.35194287,2.03919628,0.71670910,0.02640363,3.79082310,1.37733464,2.29457678
-3.13656828,5.98741855,0.00627116,0.33841821,1.99914047,0.71573062,0.02591505,3.75199857,1.36626816,2.25261772
-3.13056528,5.90230103,0.00551250,0.32563389,1.96158126,0.71549448,0.02549023,3.71215293,1.35916926,2.21215535
-3.12456228,5.81913801,0.00482882,0.31362890,1.92612591,0.71557145,0.02512595,3.67094212,1.35564101,2.17323598
-3.11855928,5.73722166,0.00421919,0.30242211,1.89227354,0.71552418,0.02481806,3.62796080,1.35519624,2.13587926
-3.11255628,5.65577054,0.00368180,0.29201492,1.85944232,0.71492148,0.02456205,3.58276794,1.35726956,2.10007288
-3.10655328,5.57396764,0.00321423,0.28239447,1.82700036,0.71335273,0.02435364,3.53491597,1.36123210,2.06576930
-3.10055028,5.49100211,0.00281363,0.27353705,1.79429884,0.71044175,0.02418935,3.48398213,1.36640871,2.03288495
-3.09454727,5.40611308,0.00247693,0.26541190,1.76070549,0.70585951,0.02406711,3.42960036,1.37209734,2.00130233
-3.08854427,5.31863351,0.00220108,0.25798475,1.72563671,0.69933519,0.02398671,3.37149203,1.37758988,1.97087517
-3.08254127,5.22803201,0.00198315,0.25122120,1.68858667,0.69066508,0.02395021,3.30949383,1.38219409,1.94143646
-3.07653827,5.13395059,0.00182053,0.24508971,1.64915189,0.67971900,0.02396224,3.24358108,1.38525554,1.91280889
-3.07053527,5.03623605,0.00171104,0.23956397,1.60705028,0.66644385,0.02403019,3.17388533,1.38617901,1.88481719
-3.06453227,4.93496330,0.00165299,0.23462454,1.56213363,0.65086429,0.02416421,3.10070477,1.38444824,1.85730147
-3.05852926,4.83044900,0.00164524,0.23025982,1.51439324,0.63308049,0.02437713,3.02450690,1.37964329,1.83013056
-3.05252626,4.72325417,0.00168721,0.22646617,1.46395861,0.61326301,0.02468418,2.94592299,1.37145454,1.80321440
-3.04652326,4.61417531,0.00177886,0.22324717,1.41108942,0.59164528,0.02510256,2.86573408,1.35969281,1.77651444
-3.04052026,4.50422357,0.00192060,0.22061230,1.35616159,0.56851376,0.02565090,2.78484928,1.34429474,1.75005108
-3.03451726,4.39459255,0.00211326,0.21857473,1.29964825,0.54419651,0.02634856,2.70427681,1.32532340,1.72390753
-3.02851426,4.28661568,0.00235788,0.21714882,1.24209686,0.51905048,0.02721481,2.62508911,1.30296365,1.69822931
-3.02251126,4.18171462,0.00265560,0.21634703,1.18410368,0.49344827,0.02826791,2.54838341,1.27751266,1.67321943
-3.01650825,4.08134075,0.00300748,0.21617676,1.12628714,0.46776470,0.02952416,2.47523949,1.24936569,1.64912892
-3.01050525,3.98691223,0.00341431,0.21663711,1.06926124,0.44236394,0.03099688,2.40667636,1.21899790,1.62624334
-3.00450225,3.89974933,0.00387636,0.21771584,1.01361046,0.41758756,0.03269543,2.34360998,1.18694295,1.60486568
-2.99849925,3.82101103,0.00439324,0.21938668,0.95986718,0.39374402,0.03462423,2.28681378,1.15376934,1.58529661
-2.99249625,3.75163584,0.00496365,0.22160723,0.90849259,0.37109984,0.03678191,2.23688384,1.12005569,1.56781318
-2.98649325,3.69228984,0.00558521,0.22431751,0.85986179,0.34987290,0.03916062,2.19421040,1.08636600,1.55264720
-2.98049025,3.64332445,0.00625434,0.22743939,0.81425354,0.33022781,0.04174548,2.15895703,1.05322626,1.53996459
-2.97448724,3.60474648,0.00696610,0.23087686,0.77184479,0.31227356,0.04451427,2.13104850,1.02110328,1.52984705
-2.96848424,3.57620206,0.00771415,0.23451733,0.73271010,0.29606338,0.04743740,2.11016807,0.99038701,1.52227732
-2.96248124,3.55697564,0.00849074,0.23823382,0.69682545,0.28159671,0.05047813,2.09576445,0.96137683,1.51712899
-2.95647824,3.54600482,0.00928676,0.24188799,0.66407617,0.26882302,0.05359310,2.08706823,0.93427279,1.51416189
-2.95047524,3.54191050,0.01009183,0.24533403,0.63426828,0.25764730,0.05673318,2.08311736,0.90917174,1.51302338
-2.94447224,3.54304165,0.01089454,0.24842313,0.60714241,0.24793685,0.05984461,2.08279048,0.88606877,1.51325602
-2.93846923,3.54753298,0.01168264,0.25100833,0.58238969,0.23952908,0.06287034,2.08484704,0.86486353,1.51431128
-2.93246623,3.55337325,0.01244336,0.25294971,0.55966859,0.23223995,0.06575165,2.08797241,0.84537117,1.51556904
-2.92646323,3.55848135,0.01316376,0.25411942,0.53862190,0.22587260,0.06842990,2.09082621,0.82733709,1.51636191
-2.92046023,3.56078707,0.01383113,0.25440659,0.51889323,0.22022596,0.07084842,2.09209190,0.81045477,1.51600341
-2.91445723,3.55831293,0.01443335,0.25372166,0.50014212,0.21510293,0.07295432,2.09052544,0.79438561,1.51381863
-2.90845423,3.54925350,0.01495934,0.25200009,0.48205738,0.21031782,0.07470037,2.08500117,0.77877987,1.50917596
-2.90245123,3.53204881,0.01539940,0.24920519,0.46436805,0.20570285,0.07604662,2.07455293,0.76329738,1.50151825
-2.89644822,3.50544846,0.01574558,0.24532990,0.44685183,0.20111353,0.07696186,2.05840873,0.74762729,1.49039192
-2.89044522,3.46856362,0.01599200,0.24039755,0.42934060,0.19643270,0.07742479,2.03601759,0.73150559,1.47547246
-2.88444222,3.42090473,0.01613504,0.23446145,0.41172324,0.19157319,0.07742482,2.00706750,0.71472980,1.45658510
-2.87843922,3.36240299,0.01617351,0.22760335,0.39394568,0.18647915,0.07696249,1.97149387,0.69717012,1.43371947
-2.87243622,3.29341506,0.01610869,0.21993095,0.37600840,0.18112592,0.07604952,1.92947814,0.67877650,1.40703747
-2.86643322,3.21471053,0.01594433,0.21157435,0.35796176,0.17551872,0.07470833,1.88143695,0.65958153,1.37687389
-2.86043022,3.12744309,0.01568649,0.20268187,0.33989954,0.16969011,0.07297133,1.82800222,0.63969907,1.34372973
-2.85442721,3.03310652,0.01534334,0.19341520,0.32195099,0.16369653,0.07087966,1.76999335,0.61931878,1.30825823
-2.84842421,2.93347769,0.01492484,0.18394418,0.30427205,0.15761399,0.06848179,1.70838274,0.59869707,1.27124443
-2.84242121,2.83054925,0.01444243,0.17444155,0.28703595,0.15153331,0.06583172,1.64425631,0.57814493,1.23357892
-2.83641821,2.72645475,0.01390859,0.16507760,0.27042398,0.14555490,0.06298716,1.57877076,0.55801337,1.19622708
-2.83041521,2.62338987,0.01333640,0.15601524,0.25461641,0.13978357,0.06000750,1.51310942,0.53867729,1.16019498
-2.82441221,2.52353288,0.01273913,0.14740551,0.23978437,0.13432336,0.05695183,1.44843872,0.52051860,1.12649357
-2.81840920,2.42896798,0.01212977,0.13938372,0.22608263,0.12927280,0.05387713,1.38586694,0.50390949,1.09610265
-2.81240620,2.34161452,0.01152065,0.13206640,0.21364378,0.12472058,0.05083644,1.32640720,0.48919664,1.06993618
-2.80640320,2.26316520,0.01092305,0.12554908,0.20257380,0.12074202,0.04787745,1.27094581,0.47668712,1.04881039
-2.80040020,2.19503555,0.01034696,0.11990504,0.19294923,0.11739625,0.04504124,1.22021748,0.46663667,1.03341614
-2.79439720,2.13832665,0.00980081,0.11518503,0.18481589,0.11472426,0.04236141,1.17478807,0.45924085,1.02429665
-2.78839420,2.09380242,0.00929137,0.11141789,0.17818912,0.11274795,0.03986353,1.13504544,0.45462947,1.02183156
-2.78239120,2.06188199,0.00882364,0.10861205,0.17305552,0.11147003,0.03756492,1.10119842,0.45286440,1.02622796
-2.77638819,2.04264722,0.00840088,0.10675784,0.16937579,0.11087484,0.03547477,1.07328378,0.45394094,1.03751879
-2.77038519,2.03586444,0.00802476,0.10583044,0.16708875,0.11093000,0.03359463,1.05118041,0.45779240,1.05556861
-2.76438219,2.04101921,0.00769543,0.10579341,0.16611608,0.11158876,0.03191904,1.03462987,0.46429779,1.08008642
-2.75837919,2.05736199,0.00741180,0.10660247,0.16636757,0.11279292,0.03043652,1.02326199,0.47329201,1.11064494
-2.75237619,2.08396225,0.00717180,0.10820959,0.16774658,0.11447621,0.02913064,1.01662417,0.48457795,1.14670530
-2.74637319,2.11976822,0.00697261,0.11056693,0.17015545,0.11656787,0.02798119,1.01421266,0.49793993,1.18764608
-2.74037019,2.16366907,0.00681100,0.11363068,0.17350048,0.11899636,0.02696550,1.01550420,0.51315755,1.23279501
-2.73436718,2.21455640,0.00668363,0.11736446,0.17769629,0.12169291,0.02605958,1.01998643,0.53001925,1.28146195
-2.72836418,2.27138165,0.00658726,0.12174211,0.18266931,0.12459480,0.02523939,1.02718540,0.54833483,1.33297123
-2.72236118,2.33320653,0.00651907,0.12674984,0.18836012,0.12764819,0.02448182,1.03668886,0.56794604,1.38669176
-2.71635818,2.39924384,0.00647680,0.13238745,0.19472467,0.13081032,0.02376567,1.04816416,0.58873475,1.44206305
-2.71035518,2.46888630,0.00645889,0.13866861,0.20173412,0.13405111,0.02307234,1.06136989,0.61062802,1.49861597
-2.70435218,2.54172202,0.00646461,0.14562017,0.20937344,0.13735382,0.02238641,1.07616081,0.63359979,1.55598669
-2.69834917,2.61753558,0.00649404,0.15328036,0.21763870,0.14071507,0.02169599,1.09248591,0.65766896,1.61392311
-2.69234617,2.69629477,0.00654805,0.16169612,0.22653337,0.14414392,0.02099283,1.11037981,0.68289385,1.67228324
-2.68634317,2.77812352,0.00662821,0.17091942,0.23606362,0.14766020,0.02027233,1.12994817,0.70936322,1.73102551
-2.68034017,2.86326270,0.00673660,0.18100286,0.24623305,0.15129226,0.01953328,1.15134799,0.73718435,1.79019145
-2.67433717,2.95202077,0.00687568,0.19199471,0.25703710,0.15507402,0.01877756,1.17476402,0.76646864,1.84988164
-2.66833417,3.04471733,0.00704799,0.20393351,0.26845749,0.15904171,0.01800962,1.20038275,0.79731564,1.91022633
-2.66233117,3.14162257,0.00725596,0.21684262,0.28045698,0.16323033,0.01723599,1.22836543,0.82979625,1.97135241
-2.65632816,3.24289652,0.00750161,0.23072492,0.29297495,0.16767009,0.01646466,1.25882181,0.86393613,2.03334871
-2.65032516,3.34853136,0.00778630,0.24555788,0.30592393,0.17238298,0.01570446,1.29178600,0.89970030,2.09623189
-2.64432216,3.45830066,0.00811051,0.26128944,0.31918750,0.17737961,0.01496448,1.32719604,0.93697979,2.15991497
-2.63831916,3.57171861,0.00847362,0.27783478,0.33261969,0.18265669,0.01425352,1.36487815,0.97558140,2.22418072
-2.63231616,3.68801192,0.00887372,0.29507432,0.34604600,0.18819494,0.01357961,1.40453676,1.01522112,2.28866177
-2.62631316,3.80610650,0.00930754,0.31285306,0.35926606,0.19395795,0.01294958,1.44575082,1.05552182,2.35282889
-2.62031016,3.92463011,0.00977039,0.33098146,0.37205796,0.19989169,0.01236879,1.48797663,1.09601563,2.41598858
-2.61430715,4.04193133,0.01025614,0.34923777,0.38418396,0.20592497,0.01184088,1.53055715,1.13615099,2.47729042
-2.60830415,4.15611445,0.01075732,0.36737203,0.39539743,0.21197071,0.01136765,1.57273727,1.17530431,2.53574434
-2.60230115,4.26508872,0.01126528,0.38511133,0.40545067,0.21792797,0.01094909,1.61368441,1.21279579,2.59024695
-2.59629815,4.36663000,0.01177036,0.40216647,0.41410328,0.22368472,0.01058341,1.65251334,1.24790882,2.63961605
-2.59029515,4.45845188,0.01226218,0.41823968,0.42113060,0.22912117,0.01026722,1.68831408,1.27991219,2.68263148
-2.58429215,4.53828312,0.01272992,0.43303300,0.42633192,0.23411355,0.00999571,1.72018167,1.30808401,2.71808061
-2.57828914,4.60394769,0.01316266,0.44625721,0.42953792,0.23853815,0.00976291,1.74724633,1.33173648,2.74480593
-2.57228614,4.65344390,0.01354973,0.45764084,0.43061720,0.24227546,0.00956202,1.76870283,1.35024028,2.76175258
-2.56628314,4.68501887,0.01388106,0.46693883,0.42948131,0.24521430,0.00938569,1.78383769,1.36304757,2.76801349
-2.56028014,4.69723522,0.01414753,0.47394069,0.42608832,0.24725563,0.00922630,1.79205335,1.36971252,2.76286974
-2.55427714,4.68902705,0.01434124,0.47847760,0.42044461,0.24831604,0.00907633,1.79288818,1.36990862,2.74582444
-2.54827414,4.65974289,0.01445583,0.48042829,0.41260495,0.24833076,0.00892857,1.78603186,1.36344188,2.71662846
-2.54227114,4.60917411,0.01448667,0.47972338,0.40267074,0.24725594,0.00877641,1.77133555,1.35025954,2.67529685
-2.53626813,4.53756780,0.01443098,0.47634814,0.39078674,0.24507033,0.00861401,1.74881674,1.33045385,2.62211539
-2.53026513,4.44562394,0.01428799,0.47034331,0.37713629,0.24177620,0.00843647,1.71865865,1.30426095,2.55763715
-2.52426213,4.33447739,0.01405889,0.46180426,0.36193543,0.23739944,0.00823995,1.68120461,1.27205482,2.48266928
-2.51825913,4.20566569,0.01374680,0.45087826,0.34542607,0.23198895,0.00802174,1.63694760,1.23433682,2.39825091
-2.51225613,4.06108441,0.01335664,0.43776019,0.32786864,0.22561531,0.00778023,1.58651555,1.19172109,2.30562324
-2.50625313,3.90293208,0.01289496,0.42268669,0.30953447,0.21836877,0.00751496,1.53065311,1.14491667,2.20619332
-2.50025013,3.73364688,0.01236968,0.40592921,0.29069824,0.21035665,0.00722649,1.47020047,1.09470690,2.10149306
-2.49424712,3.55583794,0.01178989,0.38778599,0.27163080,0.20170032,0.00691635,1.40607013,1.04192710,1.99313527
-2.48824412,3.37221339,0.01116545,0.36857355,0.25259254,0.19253177,0.00658690,1.33922224,0.98744119,1.88276844
-2.48224112,3.18550817,0.01050680,0.34861773,0.23382761,0.18298998,0.00624116,1.27063945,0.93211830,1.77203207
-2.47623812,2.99841363,0.00982458,0.32824491,0.21555896,0.17321716,0.00588272,1.20130187,0.87680999,1.66251395
-2.47023512,2.81351132,0.00912934,0.30777348,0.19798456,0.16335502,0.00551551,1.13216298,0.82232894,1.55571089
-2.46423212,2.63321285,0.00843135,0.28750596,0.18127453,0.15354120,0.00514370,1.06412694,0.76942971,1.45299408
-2.45822911,2.45970744,0.00774027,0.26772198,0.16556945,0.14390590,0.00477152,0.99802817,0.71879211,1.35557996
-2.45222611,2.29491848,0.00706505,0.24867240,0.15097961,0.13456902,0.00440314,0.93461340,0.67100762,1.26450727
-2.44622311,2.14047006,0.00641373,0.23057461,0.13758527,0.12563754,0.00404252,0.87452687,0.62656919,1.18062080
-2.44022011,1.99766395,0.00579341,0.21360912,0.12543770,0.11720366,0.00369335,0.81829890,0.58586451,1.10456195
-2.43421711,1.86746755,0.00521015,0.19791768,0.11456099,0.10934329,0.00335893,0.76633798,0.54917297,1.03676607
-2.42821411,1.75051250,0.00466900,0.18360259,0.10495447,0.10211534,0.00304217,0.71892683,0.51666605,0.97746646
-2.42221111,1.64710364,0.00417407,0.17072742,0.09659559,0.09556151,0.00274550,0.67622203,0.48841119,0.92670446
-2.41620810,1.55723769,0.00372858,0.15931898,0.08944319,0.08970668,0.00247090,0.63825754,0.46437869,0.88434518
-2.41020510,1.48063069,0.00333498,0.14937027,0.08344093,0.08455991,0.00221989,0.60495166,0.44445146,0.85009806
-2.40420210,1.41675282,0.00299513,0.14084438,0.07852095,0.08011590,0.00199360,0.57611721,0.42843699,0.82354143
-2.39819910,1.36486937,0.00271039,0.13367913,0.07460743,0.07635687,0.00179272,0.55147457,0.41608124,0.80415015
-2.39219610,1.32408609,0.00248177,0.12779215,0.07162012,0.07325479,0.00161767,0.53066695,0.40708380,0.79132518
-2.38619310,1.29339717,0.00231014,0.12308628,0.06947765,0.07077384,0.00146855,0.51327750,0.40111366,0.78442403
-2.38019010,1.27173401,0.00219629,0.11945501,0.06810057,0.06887289,0.00134529,0.49884736,0.39782508,0.78279091
-2.37418709,1.25801271,0.00214107,0.11678773,0.06741403,0.06750811,0.00124765,0.48689424,0.39687292,0.78578530
-2.36818409,1.25117866,0.00214545,0.11497463,0.06735001,0.06663531,0.00117528,0.47693064,0.39792676,0.79280798
-2.36218109,1.25024610,0.00221061,0.11391108,0.06784904,0.06621211,0.00112780,0.46848109,0.40068324,0.80332321
-2.35617809,1.25433132,0.00233791,0.11350119,0.06886137,0.06619979,0.00110482,0.46109783,0.40487625,0.81687630
-2.35017509,1.26267799,0.00252884,0.11366062,0.07034755,0.06656461,0.00110593,0.45437430,0.41028434,0.83310559
-2.34417209,1.27467363,0.00278501,0.11431846,0.07227838,0.06727875,0.00113077,0.44795600,0.41673521,0.85174838
-2.33816908,1.28985659,0.00310798,0.11541804,0.07463424,0.06832064,0.00117896,0.44154848,0.42410698,0.87264045
-2.33216608,1.30791331,0.00349914,0.11691684,0.07740380,0.06967479,0.00125014,0.43492202,0.43232633,0.89570908
-2.32616308,1.32866620,0.00395950,0.11878542,0.08058229,0.07133107,0.00134389,0.42791329,0.44136347,0.92095991
-2.32016008,1.35205283,0.00448954,0.12100554,0.08416912,0.07328350,0.00145971,0.42042381,0.45122437,0.94845828
-2.31415708,1.37809775,0.00508893,0.12356751,0.08816535,0.07552867,0.00159700,0.41241554,0.46194054,0.97830587
-2.30815408,1.40687847,0.00575634,0.12646700,0.09257074,0.07806381,0.00175492,0.40390410,0.47355704,1.01061400
-2.30215108,1.43848768,0.00648922,0.12970154,0.09738082,0.08088469,0.00193245,0.39494987,0.48611936,1.04547491
-2.29614807,1.47299401,0.00728363,0.13326681,0.10258403,0.08398346,0.00212823,0.38564773,0.49965985,1.08293279
-2.29014507,1.51040360,0.00813402,0.13715311,0.10815902,0.08734660,0.00234060,0.37611599,0.51418470,1.12295624
-2.28414207,1.55062500,0.00903320,0.14134207,0.11407248,0.09095308,0.00256751,0.36648513,0.52966203,1.16541388
-2.27813907,1.59343964,0.00997224,0.14580396,0.12027744,0.09477285,0.00280655,0.35688697,0.54601209,1.21005478
-2.27213607,1.63847995,0.01094050,0.15049570,0.12671233,0.09876590,0.00305490,0.34744485,0.56310012,1.25649521
-2.26613307,1.68521673,0.01192575,0.15535975,0.13330080,0.10288179,0.00330943,0.33826532,0.58073242,1.30421277
-2.26013007,1.73295693,0.01291431,0.16032396,0.13995245,0.10705995,0.00356668,0.32943169,0.59865606,1.35254873
-2.25412706,1.78085249,0.01389132,0.16530250,0.14656445,0.11123048,0.00382295,0.32099971,0.61656237,1.40071908
-2.24812406,1.82792022,0.01484109,0.17019773,0.15302401,0.11531578,0.00407441,0.31299557,0.63409427,1.44783391
-2.24212106,1.87307197,0.01574747,0.17490312,0.15921164,0.11923269,0.00431720,0.30541611,0.65085708,1.49292480
-2.23611806,1.91515404,0.01659429,0.17930693,0.16500517,0.12289515,0.00454756,0.29823125,0.66643252,1.53497911
-2.23011506,1.95299387,0.01736588,0.18329658,0.17028415,0.12621732,0.00476197,0.29138833,0.68039513,1.57297966
-2.22411206,1.98545190,0.01804754,0.18676342,0.17493467,0.12911696,0.00495726,0.28481802,0.69233058,1.60594812
-2.21810905,2.01147615,0.01862603,0.18960781,0.17885426,0.13151883,0.00513082,0.27844150,0.70185468,1.63299010
-2.21210605,2.03015662,0.01909005,0.19174399,0.18195660,0.13335811,0.00528069,0.27217834,0.70863253,1.65333977
-2.20610305,2.04077703,0.01943066,0.19310476,0.18417597,0.13458353,0.00540565,0.26595481,0.71239661,1.66640190
-2.20010005,2.04286121,0.01964162,0.19364553,0.18547097,0.13516003,0.00550539,0.25971195,0.71296309,1.67178934
-2.19409705,2.03621189,0.01971964,0.19334764,0.18582759,0.13507098,0.00558051,0.25341325,0.71024559,1.66935411
-2.18809405,2.02093999,0.01966456,0.19222063,0.18526127,0.13431962,0.00563260,0.24705138,0.70426566,1.65921059
-2.18209105,1.99748300,0.01947940,0.19030356,0.18381790,0.13292978,0.00566422,0.24065377,0.69515965,1.64174984
-2.17608804,1.96661155,0.01917032,0.18766504,0.18157374,0.13094579,0.00567885,0.23428689,0.68318158,1.61764424
-2.17008504,1.92942400,0.01874640,0.18440215,0.17863421,0.12843161,0.00568085,0.22805891,0.66870199,1.58784240
-2.16408204,1.88732914,0.01821945,0.18063825,0.17513150,0.12546912,0.00567530,0.22212085,0.65220286,1.55355446
-2.15807904,1.84201787,0.01760361,0.17651961,0.17122131,0.12215578,0.00566788,0.21666619,0.63426882,1.51622841
-2.15207604,1.79542502,0.01691496,0.17221134,0.16707860,0.11860162,0.00566468,0.21192888,0.61557512,1.47751853
-2.14607304,1.74968279,0.01617101,0.16789241,0.16289267,0.11492585,0.00567200,0.20817997,0.59687273,1.43924693
-2.14007004,1.70706762,0.01539022,0.16375027,0.15886171,0.11125300,0.00569613,0.20572290,0.57897131,1.40335977
-2.13406703,1.66994232,0.01459147,0.15997508,0.15518701,0.10770904,0.00574312,0.20488761,0.56272041,1.37187965
-2.12806403,1.64069530,0.01379356,0.15675395,0.15206707,0.10441741,0.00581856,0.20602362,0.54898967,1.34685543
-2.12206103,1.62167877,0.01301474,0.15426525,0.14969176,0.10149518,0.00592734,0.20949220,0.53864836,1.33031114
-2.11605803,1.61514751,0.01227224,0.15267324,0.14823676,0.09904951,0.00607348,0.21565765,0.53254488,1.32419516
-2.11005503,1.62319968,0.01158192,0.15212329,0.14785843,0.09717452,0.00625990,0.22487805,0.53148654,1.33033077
-2.10405203,1.64772099,0.01095797,0.15273766,0.14868924,0.09594861,0.00648833,0.23749530,0.53621990,1.35036920
-2.09804902,1.69033314,0.01041263,0.15461209,0.15083396,0.09543239,0.00675917,0.25382481,0.54741208,1.38574584
-2.09204602,1.75234748,0.00995604,0.15781319,0.15436654,0.09566722,0.00707142,0.27414481,0.56563307,1.43764033
-2.08604302,1.83472458,0.00959613,0.16237671,0.15932789,0.09667433,0.00742268,0.29868559,0.59133942,1.50694121
-2.08004002,1.93804019,0.00933860,0.16830669,0.16572454,0.09845465,0.00780916,0.32761873,0.62485932,1.59421547
-2.07403702,2.06245816,0.00918690,0.17557543,0.17352813,0.10098918,0.00822575,0.36104676,0.66637952,1.69968351
-2.06803402,2.20771074,0.00914230,0.18412430,0.18267582,0.10423993,0.00866616,0.39899332,0.71593408,1.82320012
-2.06203102,2.37308680,0.00920400,0.19386517,0.19307154,0.10815140,0.00912306,0.44139438,0.77339543,1.96424160
-2.05602801,2.55742819,0.00936927,0.20468265,0.20458795,0.11265241,0.00958829,0.48809088,0.83846811,2.12189992
-2.05002501,2.75913496,0.00963353,0.21643664,0.21706921,0.11765832,0.01005305,0.53882304,0.91068538,2.29488405
-2.04402201,2.97617960,0.00999059,0.22896554,0.23033428,0.12307346,0.01050820,0.59322705,0.98940935,2.48152914
-2.03801901,3.20613082,0.01043276,0.24208965,0.24418088,0.12879379,0.01094448,0.65083431,1.07383491,2.67981393
-2.03201601,3.44618689,0.01095102,0.25561484,0.25838978,0.13470954,0.01135281,0.71107371,1.16299771,2.88738657
-2.02601301,3.69321872,0.01153519,0.26933641,0.27272955,0.14070795,0.01172449,0.77327721,1.25578674,3.10159914
-2.02001001,3.94382235,0.01217411,0.28304296,0.28696145,0.14667585,0.01205151,0.83668886,1.35096131,3.31955068
-2.01400700,4.19438038,0.01285577,0.29652026,0.30084450,0.15250219,0.01232673,0.90047733,1.44717265,3.53813829
-2.00800400,4.44113133,0.01356751,0.30955507,0.31414057,0.15808029,0.01254410,0.96375176,1.54298982,3.75411582
-2.00200100,4.68024592,0.01429616,0.32193884,0.32661933,0.16330992,0.01269880,1.02558081,1.63692944,3.96415891
-1.99599800,4.90790839,0.01502824,0.33347120,0.33806304,0.16809914,0.01278738,1.08501413,1.72748869,4.16493505
-1.98999500,5.12040102,0.01575012,0.34396332,0.34827105,0.17236579,0.01280783,1.14110599,1.81318062,4.35317711
-1.98399200,5.31418959,0.01644826,0.35324097,0.35706386,0.17603882,0.01275962,1.19293997,1.89257077,4.52575810
-1.97798899,5.48600723,0.01710937,0.36114739,0.36428679,0.17905921,0.01264369,1.23965405,1.96431388,4.67976526
-1.97198599,5.63293401,0.01772065,0.36754583,0.36981300,0.18138074,0.01246243,1.28046502,2.02718939,4.81257086
-1.96598299,5.75246971,0.01827002,0.37232182,0.37354599,0.18297043,0.01221958,1.31469131,2.08013442,4.92189765
-1.95997999,5.84259718,0.01874632,0.37538509,0.37542138,0.18380885,0.01192013,1.34177318,2.12227297,5.00587643
-1.95397699,5.90183395,0.01913955,0.37667110,0.37540807,0.18389005,0.01157017,1.36128965,2.15294013,5.06309379
-1.94797399,5.92927017,0.01944108,0.37614223,0.37350865,0.18322147,0.01117679,1.37297108,2.17170035,5.09262824
-1.94197099,5.92459138,0.01964383,0.37378847,0.36975908,0.18182358,0.01074783,1.37670721,2.17835890,5.09407317
-1.93596798,5.88808510,0.01974247,0.36962766,0.36422767,0.17972930,0.01029179,1.37255006,2.17296624,5.06754590
-1.92996498,5.82063090,0.01973350,0.36370520,0.35701346,0.17698340,0.00981760,1.36071164,2.15581478,5.01368221
-1.92396198,5.72367412,0.01961538,0.35609329,0.34824379,0.17364154,0.00933447,1.34155663,2.12742855,4.93361656
-1.91795898,5.59918417,0.01938857,0.34688953,0.33807143,0.16976935,0.00885170,1.31559027,2.08854583,4.82894861
-1.91195598,5.44959880,0.01905550,0.33621505,0.32667105,0.16544118,0.00837852,1.28344200,2.04009570,4.70169723
-1.90595298,5.27775618,0.01862054,0.32421204,0.31423531,0.16073877,0.00792395,1.24584566,1.98316936,4.55424355
-1.89994997,5.08681738,0.01808985,0.31104088,0.30097053,0.15574975,0.00749662,1.20361691,1.91898729,4.38926520
-1.89394697,4.88018156,0.01747127,0.29687669,0.28709209,0.15056594,0.00710467,1.15762888,1.84886361,4.20966380
-1.88794397,4.66139708,0.01677403,0.28190569,0.27281963,0.14528152,0.00675560,1.10878703,1.77416886,4.01848845
-1.88194097,4.43407111,0.01600858,0.26632112,0.25837223,0.13999112,0.00645613,1.05800396,1.69629258,3.81885752
-1.87593797,4.20178085,0.01518623,0.25031914,0.24396358,0.13478772,0.00621210,1.00617536,1.61660682,3.61388140
-1.86993497,3.96798889,0.01431894,0.23409461,0.22979734,0.12976058,0.00602839,0.95415748,1.53643188,3.40658863
-1.86393197,3.73596515,0.01341893,0.21783704,0.21606280,0.12499307,0.00590876,0.90274713,1.45700513,3.19985740
-1.85792896,3.50871761,0.01249841,0.20172668,0.20293087,0.12056061,0.00585578,0.85266452,1.37945374,2.99635446
-1.85192596,3.28893331,0.01156930,0.18593101,0.19055062,0.11652872,0.00587077,0.80453931,1.30477200,2.79848296
-1.84592296,3.07893110,0.01064295,0.17060165,0.17904637,0.11295114,0.00595370,0.75890024,1.23380364,2.60834027
-1.83991996,2.88062683,0.00972987,0.15587185,0.16851548,0.10986832,0.00610315,0.71616821,1.16722929,2.42768659
-1.83391696,2.69551144,0.00883962,0.14185452,0.15902682,0.10730615,0.00631628,0.67665291,1.10555924,2.25792471
-1.82791396,2.52464188,0.00798055,0.12864099,0.15062008,0.10527509,0.00658880,0.64055287,1.04913137,2.10009100
-1.82191096,2.36864459,0.00715979,0.11630037,0.14330579,0.10376966,0.00691504,0.60795848,0.99811401,1.95485701
-1.81590795,2.22773061,0.00638314,0.10487966,0.13706623,0.10276853,0.00728799,0.57885800,0.95251328,1.82254129
