energy_ev,total_up,N_s_up,N_p_up,S_s_up,S_p_up,Sc_p_up,Sc_d_up,W_p_up,W_d_up
-3.52076038,1.51825237,0.00014697,0.10898036,0.00410582,0.38058147,0.34976225,0.14973262,0.17692089,0.83049712
-3.51475738,1.47807087,0.00013312,0.10612587,0.00390459,0.37102774,0.34671730,0.14201966,0.17382196,0.81205828
-3.50875438,1.43997419,0.00012027,0.10341755,0.00370675,0.36201286,0.34387762,0.13455045,0.17129655,0.79483339
-3.50275138,1.40438344,0.00010850,0.10088542,0.00351463,0.35363506,0.34130845,0.12740049,0.16934303,0.77900814
-3.49674837,1.37153315,0.00009783,0.09854623,0.00333010,0.34594547,0.33903584,0.12062676,0.16793135,0.76466438
-3.49074537,1.34147143,0.00008825,0.09640342,0.00315459,0.33894831,0.33704597,0.11426743,0.16700496,0.75178107
-3.48474237,1.31406832,0.00007974,0.09444778,0.00298902,0.33260317,0.33528652,0.10834245,0.16648373,0.74023969
-3.47873937,1.28903175,0.00007224,0.09265854,0.00283388,0.32682917,0.33366994,0.10285464,0.16626786,0.72983398
-3.47273637,1.26593027,0.00006569,0.09100499,0.00268922,0.32151080,0.33207856,0.09779143,0.16624239,0.72028331
-3.46673337,1.24422120,0.00006000,0.08944849,0.00255472,0.31650520,0.33037113,0.09312712,0.16628231,0.71124913
-3.46073037,1.22328284,0.00005509,0.08794477,0.00242972,0.31165035,0.32839049,0.08882539,0.16625796,0.70235353
-3.45472736,1.20244901,0.00005086,0.08644640,0.00231335,0.30677388,0.32597201,0.08484207,0.16604045,0.69319906
-3.44872436,1.18104423,0.00004721,0.08490526,0.00220453,0.30170203,0.32295227,0.08112801,0.16550692,0.68338884
-3.44272136,1.15841788,0.00004405,0.08327504,0.00210208,0.29626830,0.31917751,0.07763186,0.16454544,0.67254589
-3.43671836,1.13397568,0.00004129,0.08151343,0.00200479,0.29032141,0.31451159,0.07430268,0.16305926,0.66033091
-3.43071536,1.10720713,0.00003885,0.07958412,0.00191149,0.28373224,0.30884281,0.07109233,0.16097029,0.64645768
-3.42471236,1.07770778,0.00003666,0.07745837,0.00182108,0.27639942,0.30208949,0.06795742,0.15822180,0.63070532
-3.41870935,1.04519546,0.00003465,0.07511617,0.00173259,0.26825338,0.29420399,0.06486089,0.15477997,0.61292714
-3.41270635,1.00952006,0.00003277,0.07254696,0.00164525,0.25925874,0.28517494,0.06177315,0.15063460,0.59305568
-3.40670335,0.97066668,0.00003098,0.06974985,0.00155846,0.24941501,0.27502783,0.05867270,0.14579872,0.57110392
-3.40070035,0.92875239,0.00002924,0.06673338,0.00147180,0.23875570,0.26382380,0.05554632,0.14030732,0.54716283
-3.39469735,0.88401719,0.00002754,0.06351485,0.00138508,0.22734586,0.25165689,0.05238890,0.13421525,0.52139552
-3.38869435,0.83680993,0.00002586,0.06011939,0.00129830,0.21527844,0.23864995,0.04920277,0.12759445,0.49402858
-3.38269135,0.78757022,0.00002418,0.05657859,0.00121161,0.20266955,0.22494950,0.04599688,0.12053061,0.46534107
-3.37668834,0.73680748,0.00002251,0.05292902,0.00112532,0.18965307,0.21071972,0.04278565,0.11311958,0.43565193
-3.37068534,0.68507839,0.00002085,0.04921064,0.00103983,0.17637481,0.19613615,0.03958770,0.10546349,0.40530653
-3.36468234,0.63296385,0.00001921,0.04546513,0.00095565,0.16298655,0.18137921,0.03642455,0.09766703,0.37466296
-3.35867934,0.58104670,0.00001760,0.04173431,0.00087332,0.14964032,0.16662794,0.03331928,0.08983385,0.34407884
-3.35267634,0.52989104,0.00001603,0.03805862,0.00079338,0.13648308,0.15205430,0.03029523,0.08206325,0.31389913
-3.34667334,0.48002410,0.00001451,0.03447588,0.00071638,0.12365206,0.13781805,0.02737495,0.07444743,0.28444546
-3.34067034,0.43192116,0.00001304,0.03102017,0.00064281,0.11127091,0.12406271,0.02457917,0.06706912,0.25600734
-3.33466733,0.38599402,0.00001165,0.02772098,0.00057312,0.09944670,0.11091230,0.02192601,0.05999990,0.22883538
-3.32866433,0.34258299,0.00001034,0.02460273,0.00050765,0.08826794,0.09846928,0.01943049,0.05329907,0.20313675
-3.32266133,0.30195262,0.00000911,0.02168434,0.00044669,0.07780344,0.08681345,0.01710409,0.04701304,0.17907271
-3.31665833,0.26429075,0.00000797,0.01897927,0.00039042,0.06810215,0.07600178,0.01495462,0.04117536,0.15675822
-3.31065533,0.22971057,0.00000693,0.01649560,0.00033893,0.05919365,0.06606913,0.01298625,0.03580712,0.13626331
-3.30465233,0.19825532,0.00000598,0.01423638,0.00029221,0.05108939,0.05702973,0.01119967,0.03091783,0.11761591
-3.29864932,0.16990496,0.00000513,0.01220014,0.00025020,0.04378446,0.04887914,0.00959240,0.02650654,0.10080597
-3.29264632,0.14458437,0.00000436,0.01038142,0.00021274,0.03725967,0.04159668,0.00815917,0.02256319,0.08579039
-3.28664332,0.12217242,0.00000369,0.00877148,0.00017963,0.03148390,0.03514811,0.00689238,0.01907016,0.07249849
-3.28064032,0.10251149,0.00000309,0.00735892,0.00015061,0.02641659,0.02948837,0.00578262,0.01600380,0.06083775
-3.27463732,0.08541695,0.00000258,0.00613040,0.00012539,0.02201015,0.02456436,0.00481915,0.01333596,0.05069950
-3.26863432,0.07068621,0.00000213,0.00507126,0.00010366,0.01821233,0.02031748,0.00399038,0.01103543,0.04196433
-3.26263132,0.05810706,0.00000175,0.00416614,0.00008509,0.01496831,0.01668611,0.00328433,0.00906934,0.03450713
-3.25662831,0.04746507,0.00000143,0.00339943,0.00006934,0.01222267,0.01360762,0.00268905,0.00740428,0.02820157
-3.25062531,0.03855003,0.00000115,0.00275583,0.00005611,0.00992097,0.01102019,0.00219299,0.00600731,0.02292389
-3.24462231,0.03116117,0.00000093,0.00222061,0.00004509,0.00801114,0.00886429,0.00178529,0.00484684,0.01855618
-3.23861931,0.02511145,0.00000074,0.00177996,0.00003597,0.00644454,0.00708377,0.00145604,0.00389326,0.01498889
-3.23261631,0.02023066,0.00000059,0.00142118,0.00002849,0.00517673,0.00562668,0.00119649,0.00311940,0.01212288
-3.22661331,0.01636783,0.00000046,0.00113283,0.00002240,0.00416809,0.00444582,0.00099922,0.00250092,0.00987077
-3.22061031,0.01339262,0.00000036,0.00090479,0.00001749,0.00338416,0.00349901,0.00085822,0.00201647,0.00815799
-3.21460730,0.01119621,0.00000028,0.00072834,0.00001356,0.00279579,0.00274919,0.00076906,0.00164784,0.00692336
-3.20860430,0.00969160,0.00000021,0.00059612,0.00001043,0.00237924,0.00216433,0.00072887,0.00137993,0.00611937
-3.20260130,0.00881351,0.00000016,0.00050209,0.00000797,0.00211609,0.00171723,0.00073643,0.00120075,0.00571219
-3.19659830,0.00851794,0.00000012,0.00044151,0.00000605,0.00199310,0.00138522,0.00079221,0.00110126,0.00568160
-3.19059530,0.00878151,0.00000009,0.00041081,0.00000456,0.00200203,0.00114984,0.00089832,0.00107529,0.00602062
-3.18459230,0.00960063,0.00000007,0.00040757,0.00000341,0.00213936,0.00099639,0.00105857,0.00111931,0.00673512
-3.17858929,0.01099045,0.00000005,0.00043038,0.00000253,0.00240604,0.00091359,0.00127839,0.00123234,0.00784330
-3.17258629,0.01298371,0.00000004,0.00047877,0.00000186,0.00280715,0.00089315,0.00156483,0.00141567,0.00937495
-3.16658329,0.01562929,0.00000003,0.00055309,0.00000136,0.00335154,0.00092939,0.00192641,0.00167267,0.01137069
-3.16058029,0.01899062,0.00000002,0.00065445,0.00000099,0.00405146,0.00101887,0.00237307,0.00200858,0.01388087
-3.15457729,0.02314372,0.00000001,0.00078456,0.00000072,0.00492207,0.00116003,0.00291595,0.00243024,0.01696439
-3.14857429,0.02817491,0.00000001,0.00094567,0.00000051,0.00598094,0.00135287,0.00356719,0.00294577,0.02068706
-3.14257129,0.03417815,0.00000001,0.00114040,0.00000037,0.00724739,0.00159859,0.00433965,0.00356429,0.02511979
-3.13656828,0.04125180,0.00000001,0.00137165,0.00000026,0.00874186,0.00189930,0.00524652,0.00429553,0.03033634
-3.13056528,0.04949505,0.00000000,0.00164241,0.00000018,0.01048505,0.00225772,0.00630093,0.00514944,0.03641073
-3.12456228,0.05900375,0.00000000,0.00195566,0.00000013,0.01249708,0.00267683,0.00751545,0.00613571,0.04341428
-3.11855928,0.06986589,0.00000000,0.00231416,0.00000009,0.01479649,0.00315965,0.00890153,0.00726331,0.05141231
-3.11255628,0.08215670,0.00000000,0.00272031,0.00000007,0.01739921,0.00370885,0.01046889,0.00853996,0.06046058
-3.10655328,0.09593347,0.00000000,0.00317594,0.00000006,0.02031745,0.00432656,0.01222486,0.00997156,0.07060152
-3.10055028,0.11123045,0.00000000,0.00368216,0.00000005,0.02355864,0.00501401,0.01417378,0.01156168,0.08186051
-3.09454727,0.12805374,0.00000000,0.00423918,0.00000006,0.02712434,0.00577131,0.01631627,0.01331104,0.09424211
-3.08854427,0.14637673,0.00000001,0.00484615,0.00000007,0.03100931,0.00659723,0.01864872,0.01521701,0.10772675
-3.08254127,0.16613612,0.00000001,0.00550102,0.00000009,0.03520067,0.00748900,0.02116273,0.01727321,0.12226776
-3.07653827,0.18722895,0.00000001,0.00620049,0.00000013,0.03967730,0.00844218,0.02384470,0.01946924,0.13778926
-3.07053527,0.20951086,0.00000002,0.00693988,0.00000019,0.04440953,0.00945057,0.02667562,0.02179048,0.15418481
-3.06453227,0.23279584,0.00000003,0.00771321,0.00000027,0.04935907,0.01050621,0.02963099,0.02421813,0.17131727
-3.05852926,0.25685771,0.00000004,0.00851316,0.00000039,0.05447939,0.01159950,0.03268097,0.02672931,0.18901985
-3.05252626,0.28143342,0.00000005,0.00933126,0.00000055,0.05971646,0.01271931,0.03579076,0.02929754,0.20709861
-3.04652326,0.30622834,0.00000007,0.01015803,0.00000079,0.06500991,0.01385329,0.03892123,0.03189324,0.22533628
-3.04052026,0.33092345,0.00000010,0.01098324,0.00000111,0.07029458,0.01498821,0.04202978,0.03448455,0.24349758
-3.03451726,0.35518426,0.00000015,0.01179615,0.00000156,0.07550245,0.01611038,0.04507141,0.03703831,0.26133584
-3.02851426,0.37867136,0.00000020,0.01258595,0.00000218,0.08056490,0.01720617,0.04800000,0.03952121,0.27860074
-3.02251126,0.40105216,0.00000028,0.01334206,0.00000302,0.08541519,0.01826260,0.05076974,0.04190106,0.29504697
-3.01650825,0.42201340,0.00000039,0.01405457,0.00000414,0.08999114,0.01926789,0.05333667,0.04414813,0.31044355
-3.01050525,0.44127397,0.00000053,0.01471464,0.00000565,0.09423776,0.02021213,0.05566021,0.04623662,0.32458327
-3.00450225,0.45859742,0.00000072,0.01531488,0.00000765,0.09810990,0.02108783,0.05770469,0.04814595,0.33729198
-2.99849925,0.47380361,0.00000097,0.01584974,0.00001029,0.10157455,0.02189053,0.05944081,0.04986209,0.34843729
-2.99249625,0.48677889,0.00000130,0.01631576,0.00001374,0.10461288,0.02261923,0.06084682,0.05137867,0.35793618
-2.98649325,0.49748427,0.00000172,0.01671181,0.00001822,0.10722180,0.02327679,0.06190957,0.05269788,0.36576117
-2.98049025,0.50596111,0.00000227,0.01703923,0.00002399,0.10941489,0.02387023,0.06262519,0.05383116,0.37194466
-2.97448724,0.51233397,0.00000296,0.01730182,0.00003135,0.11122269,0.02441076,0.06299945,0.05479948,0.37658126
-2.96848424,0.51681024,0.00000385,0.01750579,0.00004069,0.11269232,0.02491383,0.06304774,0.05563336,0.37982773
-2.96248124,0.51967671,0.00000497,0.01765952,0.00005243,0.11388630,0.02539888,0.06279468,0.05637253,0.38190068
-2.95647824,0.52129275,0.00000636,0.01777328,0.00006708,0.11488070,0.02588896,0.06227335,0.05706516,0.38307186
-2.95047524,0.52208065,0.00000809,0.01785878,0.00008522,0.11576260,0.02641020,0.06152419,0.05776682,0.38366118
-2.94447224,0.52251311,0.00001022,0.01792870,0.00010750,0.11662702,0.02699117,0.06059356,0.05853909,0.38402787
-2.93846923,0.52309865,0.00001281,0.01799609,0.00013465,0.11757328,0.02766204,0.05953213,0.05944788,0.38455985
-2.93246623,0.52436522,0.00001596,0.01807382,0.00016747,0.11870123,0.02845370,0.05839300,0.06056157,0.38566185
-2.92646323,0.52684282,0.00001973,0.01817391,0.00020680,0.12010711,0.02939674,0.05722983,0.06194891,0.38774267
-2.92046023,0.53104571,0.00002422,0.01830694,0.00025358,0.12187963,0.03052052,0.05609493,0.06367693,0.39120212
-2.91445723,0.53745488,0.00002953,0.01848155,0.00030874,0.12409613,0.03185209,0.05503739,0.06580872,0.39641793
-2.90845423,0.54650145,0.00003575,0.01870388,0.00037325,0.12681914,0.03341520,0.05410139,0.06840132,0.40373334
-2.90245123,0.55855160,0.00004297,0.01897725,0.00044806,0.13009345,0.03522944,0.05332476,0.07150368,0.41344554
-2.89644822,0.57389350,0.00005129,0.01930191,0.00053407,0.13394385,0.03730930,0.05273778,0.07515480,0.42579551
-2.89044522,0.59272661,0.00006079,0.01967488,0.00063211,0.13837358,0.03966354,0.05236230,0.07938208,0.44095939
-2.88444222,0.61515372,0.00007155,0.02008999,0.00074289,0.14336359,0.04229456,0.05221120,0.08419995,0.45904177
-2.87843922,0.64117592,0.00008362,0.02053807,0.00086694,0.14887268,0.04519795,0.05228825,0.08960876,0.48007084
-2.87243622,0.67069040,0.00009704,0.02100722,0.00100459,0.15483839,0.04836225,0.05258822,0.09559402,0.50399570
-2.86643322,0.70349124,0.00011184,0.02148328,0.00115591,0.16117872,0.05176885,0.05309741,0.10212599,0.53068560
-2.86043022,0.73927289,0.00012798,0.02195034,0.00132069,0.16779451,0.05539205,0.05379440,0.10915960,0.55993120
-2.85442721,0.77763627,0.00014544,0.02239140,0.00149838,0.17457238,0.05919929,0.05465105,0.11663476,0.59144775
-2.84842421,0.81809709,0.00016413,0.02278901,0.00168804,0.18138820,0.06315160,0.05563367,0.12447698,0.62487992
-2.84242121,0.86009617,0.00018392,0.02312598,0.00188839,0.18811073,0.06720417,0.05670435,0.13259839,0.65980832
-2.83641821,0.90301139,0.00020467,0.02338607,0.00209771,0.19460557,0.07130705,0.05782235,0.14089908,0.69575733
-2.83041521,0.94617098,0.00022617,0.02355463,0.00231392,0.20073894,0.07540605,0.05894544,0.14926877,0.73220427
-2.82441221,0.98886784,0.00024819,0.02361919,0.00253456,0.20638144,0.07944370,0.06003130,0.15758878,0.76858953
-2.81840920,1.03037444,0.00027047,0.02356988,0.00275682,0.21141149,0.08336038,0.06103872,0.16573426,0.80432765
-2.81240620,1.06995824,0.00029269,0.02339985,0.00297763,0.21571839,0.08709547,0.06192879,0.17357672,0.83881907
-2.80640320,1.10689710,0.00031454,0.02310545,0.00319365,0.21920495,0.09058865,0.06266584,0.18098666,0.87146240
-2.80040020,1.14049461,0.00033567,0.02268636,0.00340144,0.22178958,0.09378115,0.06321827,0.18783642,0.90166700
-2.79439720,1.17009494,0.00035574,0.02214551,0.00359748,0.22340781,0.09661709,0.06355918,0.19400311,0.92886560
-2.78839420,1.19509700,0.00037439,0.02148892,0.00377830,0.22401334,0.09904477,0.06366684,0.19937146,0.95252682
-2.78239120,1.21496761,0.00039129,0.02072542,0.00394056,0.22357848,0.10101790,0.06352495,0.20383672,0.97216726
-2.77638819,1.22925342,0.00040612,0.01986626,0.00408118,0.22209410,0.10249677,0.06312273,0.20730732,0.98736282
-2.77038519,1.23759133,0.00041860,0.01892463,0.00419740,0.21956916,0.10344928,0.06245497,0.20970731,0.99775906
-2.76438219,1.23971701,0.00042848,0.01791522,0.00428692,0.21602978,0.10385184,0.06152179,0.21097849,1.00308018
-2.75837919,1.23547141,0.00043556,0.01685358,0.00434793,0.21151808,0.10369003,0.06032840,0.21108210,1.00313634
-2.75237619,1.22480490,0.00043969,0.01575569,0.00437917,0.20609058,0.10295905,0.05888472,0.21000002,0.99782904
-2.74637319,1.20777883,0.00044080,0.01463741,0.00438003,0.19981658,0.10166401,0.05720497,0.20773546,0.98715434
-2.74037019,1.18456450,0.00043886,0.01351403,0.00435050,0.19277621,0.09981981,0.05530713,0.20431300,0.97120359
-2.73436718,1.15543931,0.00043392,0.01239985,0.00429122,0.18505849,0.09745088,0.05321243,0.19977810,0.95016175
-2.72836418,1.12078025,0.00042608,0.01130787,0.00420342,0.17675931,0.09459061,0.05094475,0.19419595,0.92430307
-2.72236118,1.08105471,0.00041549,0.01024954,0.00408890,0.16797934,0.09128047,0.04853005,0.18764976,0.89398437
-2.71635818,1.03680897,0.00040237,0.00923459,0.00394998,0.15882204,0.08756903,0.04599578,0.18023857,0.85963593
-2.71035518,0.98865466,0.00038699,0.00827092,0.00378939,0.14939164,0.08351066,0.04337024,0.17207455,0.82175048
-2.70435218,0.93725353,0.00036963,0.00736463,0.00361021,0.13979133,0.07916416,0.04068203,0.16327999,0.78087033
-2.69834917,0.88330115,0.00035062,0.00652000,0.00341573,0.13012139,0.07459127,0.03795951,0.15398412,0.73757350
-2.69234617,0.82750998,0.00033030,0.00573967,0.00320941,0.12047764,0.06985509,0.03523022,0.14431968,0.69245893
-2.68634317,0.77059248,0.00030902,0.00502473,0.00299474,0.11094993,0.06501861,0.03252041,0.13441966,0.64613164
-2.68034017,0.71324479,0.00028712,0.00437494,0.00277516,0.10162085,0.06014317,0.02985462,0.12441403,0.59918814
-2.67433717,0.65613147,0.00026494,0.00378887,0.00255394,0.09256475,0.05528717,0.02725530,0.11442681,0.55220275
-2.66833417,0.59987202,0.00024280,0.00326418,0.00233416,0.08384679,0.05050484,0.02474248,0.10457346,0.50571520
-2.66233117,0.54502920,0.00022097,0.00279778,0.00211860,0.07552245,0.04584521,0.02233352,0.09495864,0.46021995
-2.65632816,0.49209990,0.00019973,0.00238601,0.00190970,0.06763712,0.04135140,0.02004297,0.08567453,0.41615753
-2.65032516,0.44150842,0.00017929,0.00202487,0.00170955,0.06022603,0.03705997,0.01788250,0.07679959,0.37390802
-2.64432216,0.39360240,0.00015984,0.00171014,0.00151985,0.05331441,0.03300068,0.01586083,0.06839782,0.33378689
-2.63831916,0.34865128,0.00014151,0.00143752,0.00134191,0.04691779,0.02919637,0.01398384,0.06051862,0.29604309
-2.63231616,0.30684732,0.00012443,0.00120277,0.00117666,0.04104264,0.02566308,0.01225468,0.05319697,0.26085932
-2.62631316,0.26830864,0.00010866,0.00100178,0.00102466,0.03568705,0.02241040,0.01067398,0.04645414,0.22835423
-2.62031016,0.23308427,0.00009424,0.00083065,0.00088617,0.03084166,0.01944192,0.00924004,0.04029869,0.19858640
-2.61430715,0.20116068,0.00008117,0.00068573,0.00076114,0.02649059,0.01675584,0.00794916,0.03472773,0.17155963
-2.60830415,0.17246942,0.00006943,0.00056364,0.00064927,0.02261253,0.01434567,0.00679590,0.02972843,0.14722933
-2.60230115,0.14689555,0.00005899,0.00046135,0.00055005,0.01918177,0.01220100,0.00577340,0.02527959,0.12550965
-2.59629815,0.12428631,0.00004977,0.00037610,0.00046281,0.01616933,0.01030825,0.00487373,0.02135326,0.10628083
-2.59029515,0.10445993,0.00004170,0.00030544,0.00038676,0.01354391,0.00865144,0.00408816,0.01791643,0.08939677
-2.58429215,0.08721399,0.00003470,0.00024724,0.00032103,0.01127292,0.00721294,0.00340748,0.01493249,0.07469226
-2.57828914,0.07233328,0.00002868,0.00019965,0.00026470,0.00932332,0.00597415,0.00282225,0.01236273,0.06198978
-2.57228614,0.05959689,0.00002354,0.00016106,0.00021683,0.00766238,0.00491608,0.00232307,0.01016755,0.05110568
-2.56628314,0.04878444,0.00001919,0.00013016,0.00017652,0.00625836,0.00401990,0.00190076,0.00830763,0.04185561
-2.56028014,0.03968128,0.00001553,0.00010582,0.00014288,0.00508102,0.00326738,0.00154656,0.00674480,0.03405910
-2.55427714,0.03208275,0.00001249,0.00008719,0.00011508,0.00410210,0.00264127,0.00125228,0.00544278,0.02754336
-2.54827414,0.02579754,0.00000997,0.00007359,0.00009237,0.00329555,0.00212554,0.00101035,0.00436779,0.02214615
-2.54227114,0.02065005,0.00000790,0.00006456,0.00007407,0.00263784,0.00170562,0.00081400,0.00348891,0.01771799
-2.53626813,0.01648207,0.00000622,0.00005986,0.00005957,0.00210802,0.00136853,0.00065724,0.00277833,0.01412362
-2.53026513,0.01315370,0.00000487,0.00005942,0.00004837,0.00168781,0.00110297,0.00053493,0.00221154,0.01124281
-2.52426213,0.01054373,0.00000378,0.00006342,0.00004005,0.00136160,0.00089933,0.00044280,0.00176732,0.00897077
-2.51825913,0.00854962,0.00000292,0.00007223,0.00003427,0.00111640,0.00074977,0.00037743,0.00142772,0.00721807
-2.51225613,0.00708704,0.00000223,0.00008648,0.00003079,0.00094176,0.00064812,0.00033630,0.00117797,0.00591029
-2.50625313,0.00608930,0.00000170,0.00010705,0.00002945,0.00082969,0.00058991,0.00031774,0.00100635,0.00498747
-2.50025013,0.00550653,0.00000128,0.00013507,0.00003019,0.00077455,0.00057230,0.00032094,0.00090403,0.00440339
-2.49424712,0.00530485,0.00000096,0.00017201,0.00003301,0.00077291,0.00059404,0.00034593,0.00086488,0.00412478
-2.48824412,0.00546543,0.00000072,0.00021964,0.00003802,0.00082349,0.00065541,0.00039357,0.00088534,0.00413049
-2.48224112,0.00598362,0.00000053,0.00028008,0.00004538,0.00092699,0.00075818,0.00046553,0.00096421,0.00441067
-2.47623812,0.00686798,0.00000039,0.00035579,0.00005536,0.00108604,0.00090555,0.00056430,0.00110249,0.00496591
-2.47023512,0.00813938,0.00000028,0.00044963,0.00006828,0.00130503,0.00110208,0.00069310,0.00130324,0.00580643
-2.46423212,0.00982995,0.00000021,0.00056483,0.00008455,0.00158998,0.00135361,0.00085590,0.00157134,0.00695120
-2.45822911,0.01198207,0.00000015,0.00070496,0.00010462,0.00194844,0.00166720,0.00105735,0.00191336,0.00842705
-2.45222611,0.01464706,0.00000011,0.00087396,0.00012904,0.00238927,0.00205097,0.00130271,0.00233732,0.01026769
-2.44622311,0.01788389,0.00000008,0.00107605,0.00015839,0.00292246,0.00251395,0.00159775,0.00285245,0.01251264
-2.44022011,0.02175751,0.00000005,0.00131571,0.00019327,0.00355885,0.00306596,0.00194863,0.00346895,0.01520602
-2.43421711,0.02633697,0.00000004,0.00159757,0.00023434,0.00430987,0.00371732,0.00236176,0.00419763,0.01839518
-2.42821411,0.03169332,0.00000003,0.00192630,0.00028225,0.00518718,0.00447861,0.00284363,0.00504959,0.02212909
-2.42221111,0.03789713,0.00000002,0.00230653,0.00033765,0.00620226,0.00536037,0.00340056,0.00603583,0.02645667
-2.41620810,0.04501580,0.00000001,0.00274268,0.00040112,0.00736599,0.00637277,0.00403853,0.00716674,0.03142483
-2.41020510,0.05311066,0.00000001,0.00323880,0.00047323,0.00868814,0.00752519,0.00476284,0.00845167,0.03707643
-2.40420210,0.06223386,0.00000001,0.00379840,0.00055443,0.01017687,0.00882589,0.00557788,0.00989841,0.04344808
-2.39819910,0.07242529,0.00000001,0.00442429,0.00064505,0.01183819,0.01028160,0.00648684,0.01151264,0.05056801
-2.39219610,0.08370950,0.00000001,0.00511842,0.00074529,0.01367549,0.01189711,0.00749142,0.01329747,0.05845390
-2.38619310,0.09609290,0.00000001,0.00588169,0.00085519,0.01568897,0.01367497,0.00859157,0.01525290,0.06711092
-2.38019010,0.10956128,0.00000001,0.00671382,0.00097458,0.01787531,0.01561520,0.00978530,0.01737547,0.07652998
-2.37418709,0.12407793,0.00000001,0.00761328,0.00110309,0.02022727,0.01771511,0.01106845,0.01965788,0.08668642
-2.36818409,0.13958239,0.00000001,0.00857717,0.00124013,0.02273348,0.01996917,0.01243465,0.02208877,0.09753910
-2.36218109,0.15599015,0.00000002,0.00960125,0.00138489,0.02537835,0.02236911,0.01387527,0.02465267,0.10903015
-2.35617809,0.17319317,0.00000003,0.01067993,0.00153633,0.02814217,0.02490410,0.01537952,0.02733005,0.12108527
-2.35017509,0.19106156,0.00000004,0.01180641,0.00169323,0.03100131,0.02756109,0.01693463,0.03009755,0.13361484
-2.34417209,0.20944623,0.00000005,0.01297279,0.00185418,0.03392865,0.03032534,0.01852617,0.03292841,0.14651561
-2.33816908,0.22818257,0.00000008,0.01417027,0.00201760,0.03689417,0.03318108,0.02013844,0.03579307,0.15967319
-2.33216608,0.24709512,0.00000010,0.01538940,0.00218186,0.03986568,0.03611238,0.02175502,0.03865987,0.17296501
-2.32616308,0.26600289,0.00000014,0.01662039,0.00234524,0.04280972,0.03910405,0.02335942,0.04149596,0.18626390
-2.32016008,0.28472532,0.00000019,0.01785336,0.00250603,0.04569247,0.04214272,0.02493572,0.04426826,0.19944190
-2.31415708,0.30308847,0.00000026,0.01907867,0.00266260,0.04848081,0.04521795,0.02646937,0.04694449,0.21237430
-2.30815408,0.32093126,0.00000035,0.02028722,0.00281343,0.05114334,0.04832334,0.02794800,0.04949421,0.22494352
-2.30215108,0.33811131,0.00000047,0.02147066,0.00295718,0.05365133,0.05145763,0.02936219,0.05188985,0.23704283
-2.29614807,0.35451016,0.00000062,0.02262166,0.00309274,0.05597961,0.05462573,0.03070621,0.05410756,0.24857952
-2.29014507,0.37003762,0.00000081,0.02373400,0.00321929,0.05810732,0.05783958,0.03197874,0.05612805,0.25947738
-2.28414207,0.38463485,0.00000106,0.02480268,0.00333632,0.06001841,0.06111889,0.03318345,0.05793713,0.26967844
-2.27813907,0.39827617,0.00000137,0.02582387,0.00344364,0.06170200,0.06449160,0.03432948,0.05952615,0.27914364
-2.27213607,0.41096933,0.00000176,0.02679482,0.00354141,0.06315245,0.06799414,0.03543171,0.06089207,0.28785267
-2.26613307,0.42275429,0.00000224,0.02771370,0.00363014,0.06436923,0.07167140,0.03651090,0.06203741,0.29580271
-2.26013007,0.43370061,0.00000284,0.02857938,0.00371062,0.06535651,0.07557639,0.03759363,0.06296992,0.30300636
-2.25412706,0.44390348,0.00000357,0.02939108,0.00378396,0.06612261,0.07976956,0.03871199,0.06370201,0.30948875
-2.24812406,0.45347867,0.00000446,0.03014812,0.00385150,0.06667923,0.08431785,0.03990312,0.06425003,0.31528417
-2.24212106,0.46255669,0.00000553,0.03084958,0.00391476,0.06704060,0.08929337,0.04120847,0.06463341,0.32043228
-2.23611806,0.47127642,0.00000681,0.03149397,0.00397539,0.06722254,0.09477181,0.04267289,0.06487365,0.32497433
-2.23011506,0.47977855,0.00000832,0.03207907,0.00403510,0.06724156,0.10083050,0.04434353,0.06499337,0.32894944
-2.22411206,0.48819919,0.00001010,0.03260163,0.00409560,0.06711392,0.10754624,0.04626851,0.06501526,0.33239143
-2.21810905,0.49666385,0.00001217,0.03305739,0.00415851,0.06685493,0.11499283,0.04849555,0.06496122,0.33532623
-2.21210605,0.50528220,0.00001457,0.03344101,0.00422533,0.06647829,0.12323841,0.05107029,0.06485149,0.33777004
-2.20610305,0.51414363,0.00001732,0.03374622,0.00429738,0.06599565,0.13234262,0.05403475,0.06470399,0.33972853
-2.20010005,0.52331388,0.00002045,0.03396601,0.00437571,0.06541640,0.14235372,0.05742554,0.06453383,0.34119687
-2.19409705,0.53283280,0.00002398,0.03409295,0.00446110,0.06474759,0.15330557,0.06127221,0.06435298,0.34216077
-2.18809405,0.54271318,0.00002794,0.03411955,0.00455402,0.06399416,0.16521481,0.06559559,0.06417012,0.34259842
-2.18209105,0.55294074,0.00003234,0.03403871,0.00465458,0.06315924,0.17807822,0.07040635,0.06399071,0.34248303
-2.17608804,0.56347521,0.00003721,0.03384415,0.00476256,0.06224469,0.19187039,0.07570369,0.06381716,0.34178609
-2.17008504,0.57425234,0.00004254,0.03353088,0.00487736,0.06125168,0.20654196,0.08147432,0.06364923,0.34048092
-2.16408204,0.58518691,0.00004835,0.03309566,0.00499802,0.06018140,0.22201849,0.08769189,0.06348443,0.33854639
-2.15807904,0.59617660,0.00005466,0.03253731,0.00512326,0.05903578,0.23820023,0.09431676,0.06331867,0.33597071
