energy_ev,total_up,total_down,In_p_up,In_p_down,In_d_up,In_d_down,Ni_p_up,Ni_p_down,Ni_d_up,Ni_d_down,Te_p_up,Te_p_down,Te_d_up,Te_d_down
-3.32266133,2.68997294,-2.68997294,0.62232559,-0.62232559,0.00465942,-0.00465942,0.40076368,-0.40076368,2.53398412,-2.53398412,0.09014958,-0.09014958,0.00000000,-0.00000000
-3.31665833,2.70301487,-2.70301487,0.61843136,-0.61843136,0.00472530,-0.00472530,0.39561534,-0.39561534,2.54871149,-2.54871149,0.08970011,-0.08970011,0.00000000,-0.00000000
-3.31065533,2.73726178,-2.73726178,0.61858088,-0.61858088,0.00482322,-0.00482322,0.39222497,-0.39222497,2.58492353,-2.58492353,0.08958079,-0.08958079,0.00000000,-0.00000000
-3.30465233,2.79193568,-2.79193568,0.62261450,-0.62261450,0.00495180,-0.00495180,0.39052189,-0.39052189,2.64185863,-2.64185863,0.08976721,-0.08976721,0.00000000,-0.00000000
-3.29864932,2.86588972,-2.86588972,0.63029265,-0.63029265,0.00510910,-0.00510910,0.39040470,-0.39040470,2.71838267,-2.71838267,0.09022998,-0.09022998,0.00000000,-0.00000000
-3.29264632,2.95764282,-2.95764282,0.64130399,-0.64130399,0.00529268,-0.00529268,0.39174604,-0.39174604,2.81302235,-2.81302235,0.09093593,-0.09093593,0.00000000,-0.00000000
-3.28664332,3.06542321,-3.06542321,0.65527541,-0.65527541,0.00549965,-0.00549965,0.39439793,-0.39439793,2.92400758,-2.92400758,0.09184927,-0.09184927,0.00000000,-0.00000000
-3.28064032,3.18721975,-3.18721975,0.67178377,-0.67178377,0.00572680,-0.00572680,0.39819737,-0.39819737,3.04932201,-3.04932201,0.09293278,-0.09293278,0.00000000,-0.00000000
-3.27463732,3.32083982,-3.32083982,0.69036874,-0.69036874,0.00597063,-0.00597063,0.40297207,-0.40297207,3.18676032,-3.18676032,0.09414904,-0.09414904,0.00000000,-0.00000000
-3.26863432,3.46397211,-3.46397211,0.71054664,-0.71054664,0.00622750,-0.00622750,0.40854617,-0.40854617,3.33399086,-3.33399086,0.09546158,-0.09546158,0.00000000,-0.00000000
-3.26263132,3.61425239,-3.61425239,0.73182461,-0.73182461,0.00649368,-0.00649368,0.41474577,-0.41474577,3.48862148,-3.48862148,0.09683602,-0.09683602,0.00000000,-0.00000000
-3.25662831,3.76933017,-3.76933017,0.75371493,-0.75371493,0.00676548,-0.00676548,0.42140405,-0.42140405,3.64826667,-3.64826667,0.09824105,-0.09824105,0.00000000,-0.00000000
-3.25062531,3.92693364,-3.92693364,0.77574869,-0.77574869,0.00703936,-0.00703936,0.42836593,-0.42836593,3.81061323,-3.81061323,0.09964937,-0.09964937,0.00000000,-0.00000000
-3.24462231,4.08493046,-4.08493046,0.79748860,-0.79748860,0.00731199,-0.00731199,0.43549195,-0.43549195,3.97348211,-3.97348211,0.10103842,-0.10103842,0.00000000,-0.00000000
-3.23861931,4.24138181,-4.24138181,0.81854020,-0.81854020,0.00758037,-0.00758037,0.44266142,-0.44266142,4.13488371,-4.13488371,0.10239094,-0.10239094,0.00000000,-0.00000000
-3.23261631,4.39458700,-4.39458700,0.83856119,-0.83856119,0.00784187,-0.00784187,0.44977449,-0.44977449,4.29306399,-4.29306399,0.10369534,-0.10369534,0.00000000,-0.00000000
-3.22661331,4.54311668,-4.54311668,0.85726835,-0.85726835,0.00809429,-0.00809429,0.45675321,-0.45675321,4.44653934,-4.44653934,0.10494577,-0.10494577,0.00000000,-0.00000000
-3.22061031,4.68583276,-4.68583276,0.87444178,-0.87444178,0.00833590,-0.00833590,0.46354134,-0.46354134,4.59411823,-4.59411823,0.10614199,-0.10614199,0.00000000,-0.00000000
-3.21460730,4.82189390,-4.82189390,0.88992628,-0.88992628,0.00856541,-0.00856541,0.47010308,-0.47010308,4.73490854,-4.73490854,0.10728891,-0.10728891,0.00000000,-0.00000000
-3.20860430,4.95074614,-4.95074614,0.90362970,-0.90362970,0.00878198,-0.00878198,0.47642055,-0.47642055,4.86831007,-4.86831007,0.10839589,-0.10839589,0.00000000,-0.00000000
-3.20260130,5.07209917,-5.07209917,0.91551846,-0.91551846,0.00898516,-0.00898516,0.48249024,-0.48249024,4.99399257,-4.99399257,0.10947578,-0.10947578,0.00000000,-0.00000000
-3.19659830,5.18588945,-5.18588945,0.92561043,-0.92561043,0.00917485,-0.00917485,0.48831862,-0.48831862,5.11186053,-5.11186053,0.11054377,-0.11054377,0.00000000,-0.00000000
-3.19059530,5.29223230,-5.29223230,0.93396559,-0.93396559,0.00935116,-0.00935116,0.49391700,-0.49391700,5.22200689,-5.22200689,0.11161601,-0.11161601,0.00000000,-0.00000000
-3.18459230,5.39136599,-5.39136599,0.94067496,-0.94067496,0.00951439,-0.00951439,0.49929605,-0.49929605,5.32465831,-5.32465831,0.11270821,-0.11270821,0.00000000,-0.00000000
-3.17858929,5.48359112,-5.48359112,0.94584850,-0.94584850,0.00966486,-0.00966486,0.50446031,-0.50446031,5.42011561,-5.42011561,0.11383416,-0.11383416,0.00000000,-0.00000000
-3.17258629,5.56920933,-5.56920933,0.94960277,-0.94960277,0.00980285,-0.00980285,0.50940288,-0.50940288,5.50869319,-5.50869319,0.11500430,-0.11500430,0.00000000,-0.00000000
-3.16658329,5.64846539,-5.64846539,0.95204896,-0.95204896,0.00992849,-0.00992849,0.51410090,-0.51410090,5.59066131,-5.59066131,0.11622445,-0.11622445,0.00000000,-0.00000000
-3.16058029,5.72149654,-5.72149654,0.95328217,-0.95328217,0.01004165,-0.01004165,0.51851188,-0.51851188,5.66619536,-5.66619536,0.11749471,-0.11749471,0.00000000,-0.00000000
-3.15457729,5.78829266,-5.78829266,0.95337255,-0.95337255,0.01014193,-0.01014193,0.52257144,-0.52257144,5.73533547,-5.73533547,0.11880874,-0.11880874,0.00000000,-0.00000000
-3.14857429,5.84867024,-5.84867024,0.95235884,-0.95235884,0.01022857,-0.01022857,0.52619239,-0.52619239,5.79795941,-5.79795941,0.12015321,-0.12015321,0.00000000,-0.00000000
-3.14257129,5.90226206,-5.90226206,0.95024485,-0.95024485,0.01030047,-0.01030047,0.52926560,-0.52926560,5.85377091,-5.85377091,0.12150780,-0.12150780,0.00000000,-0.00000000
-3.13656828,5.94852378,-5.94852378,0.94699886,-0.94699886,0.01035621,-0.01035621,0.53166238,-0.53166238,5.90230445,-5.90230445,0.12284550,-0.12284550,0.00000000,-0.00000000
-3.13056528,5.98675721,-5.98675721,0.94255626,-0.94255626,0.01039406,-0.01039406,0.53323857,-0.53323857,5.94294644,-5.94294644,0.12413324,-0.12413324,0.00000000,-0.00000000
-3.12456228,6.01614919,-6.01614919,0.93682496,-0.93682496,0.01041211,-0.01041211,0.53384001,-0.53384001,5.97497177,-5.97497177,0.12533302,-0.12533302,0.00000000,-0.00000000
-3.11855928,6.03582374,-6.03582374,0.92969337,-0.92969337,0.01040832,-0.01040832,0.53330913,-0.53330913,5.99759343,-5.99759343,0.12640321,-0.12640321,0.00000000,-0.00000000
-3.11255628,6.04490431,-6.04490431,0.92104042,-0.92104042,0.01038068,-0.01038068,0.53149238,-0.53149238,6.01002239,-6.01002239,0.12730014,-0.12730014,0.00000000,-0.00000000
-3.10655328,6.04258242,-6.04258242,0.91074674,-0.91074674,0.01032729,-0.01032729,0.52824807,-0.52824807,6.01153361,-6.01153360,0.12797984,-0.12797984,0.00000000,-0.00000000
-3.10055028,6.02818816,-6.02818816,0.89870649,-0.89870649,0.01024656,-0.01024656,0.52345408,-0.52345408,6.00153438,-6.00153438,0.12839982,-0.12839982,0.00000000,-0.00000000
-3.09454727,6.00125827,-6.00125827,0.88483887,-0.88483887,0.01013727,-0.01013727,0.51701516,-0.51701516,5.97963034,-5.97963034,0.12852090,-0.12852090,0.00000000,-0.00000000
-3.08854427,5.96159731,-5.96159731,0.86909866,-0.86909866,0.00999871,-0.00999871,0.50886926,-0.50886926,5.94568496,-5.94568496,0.12830877,-0.12830877,0.00000000,-0.00000000
-3.08254127,5.90932819,-5.90932819,0.85148494,-0.85148494,0.00983081,-0.00983081,0.49899257,-0.49899257,5.89986875,-5.89986875,0.12773556,-0.12773556,0.00000000,-0.00000000
-3.07653827,5.84492850,-5.84492850,0.83204758,-0.83204758,0.00963416,-0.00963416,0.48740301,-0.48740301,5.84269474,-5.84269474,0.12678096,-0.12678096,0.00000000,-0.00000000
-3.07053527,5.76925049,-5.76925049,0.81089093,-0.81089093,0.00941008,-0.00941008,0.47416189,-0.47416189,5.77503805,-5.77503805,0.12543313,-0.12543313,0.00000000,-0.00000000
-3.06453227,5.68352304,-5.68352304,0.78817459,-0.78817459,0.00916063,-0.00916063,0.45937372,-0.45937372,5.69813786,-5.69813786,0.12368925,-0.12368925,0.00000000,-0.00000000
-3.05852926,5.58933531,-5.58933531,0.76411108,-0.76411108,0.00888857,-0.00888857,0.44318410,-0.44318410,5.61358139,-5.61358138,0.12155572,-0.12155572,0.00000000,-0.00000000
-3.05252626,5.48860261,-5.48860261,0.73896065,-0.73896065,0.00859734,-0.00859734,0.42577592,-0.42577592,5.52327055,-5.52327055,0.11904798,-0.11904798,0.00000000,-0.00000000
-3.04652326,5.38351614,-5.38351614,0.71302345,-0.71302345,0.00829092,-0.00829092,0.40736392,-0.40736392,5.42937261,-5.42937261,0.11619005,-0.11619005,0.00000000,-0.00000000
-3.04052026,5.27647894,-5.27647894,0.68662964,-0.68662964,0.00797379,-0.00797379,0.38818807,-0.38818807,5.33425725,-5.33425725,0.11301372,-0.11301372,0.00000000,-0.00000000
-3.03451726,5.17003111,-5.17003111,0.66012787,-0.66012787,0.00765074,-0.00765074,0.36850592,-0.36850592,5.24042298,-5.24042298,0.10955757,-0.10955757,0.00000000,-0.00000000
-3.02851426,5.06676797,-5.06676797,0.63387286,-0.63387286,0.00732675,-0.00732675,0.34858454,-0.34858454,5.15041642,-5.15041642,0.10586576,-0.10586576,0.00000000,-0.00000000
-3.02251126,4.96925467,-4.96925467,0.60821281,-0.60821281,0.00700683,-0.00700683,0.32869221,-0.32869221,5.06674803,-5.06674803,0.10198670,-0.10198670,0.00000000,-0.00000000
-3.01650825,4.87994131,-4.87994131,0.58347711,-0.58347711,0.00669591,-0.00669591,0.30909036,-0.30909036,4.99180809,-4.99180809,0.09797163,-0.09797163,0.00000000,-0.00000000
-3.01050525,4.80108215,-4.80108215,0.55996524,-0.55996524,0.00639861,-0.00639861,0.29002606,-0.29002606,4.92778657,-4.92778657,0.09387325,-0.09387325,0.00000000,-0.00000000
-3.00450225,4.73466209,-4.73466209,0.53793712,-0.53793712,0.00611918,-0.00611918,0.27172544,-0.27172544,4.87660018,-4.87660018,0.08974433,-0.08974433,0.00000000,-0.00000000
-2.99849925,4.68233349,-4.68233349,0.51760551,-0.51760551,0.00586135,-0.00586135,0.25438813,-0.25438813,4.83982936,-4.83982936,0.08563640,-0.08563640,0.00000000,-0.00000000
-2.99249625,4.64536549,-4.64536549,0.49913064,-0.49913064,0.00562825,-0.00562825,0.23818301,-0.23818301,4.81866773,-4.81866773,0.08159859,-0.08159859,0.00000000,-0.00000000
-2.98649325,4.62460741,-4.62460741,0.48261726,-0.48261726,0.00542229,-0.00542229,0.22324527,-0.22324527,4.81388542,-4.81388542,0.07767657,-0.07767657,0.00000000,-0.00000000
-2.98049025,4.62046739,-4.62046739,0.46811409,-0.46811409,0.00524516,-0.00524516,0.20967487,-0.20967487,4.82580760,-4.82580759,0.07391172,-0.07391172,0.00000000,-0.00000000
-2.97448724,4.63290646,-4.63290646,0.45561559,-0.45561559,0.00509778,-0.00509778,0.19753630,-0.19753630,4.85430841,-4.85430841,0.07034038,-0.07034038,0.00000000,-0.00000000
-2.96848424,4.66144780,-4.66144780,0.44506576,-0.44506576,0.00498031,-0.00498031,0.18685961,-0.18685961,4.89882026,-4.89882026,0.06699339,-0.06699339,0.00000000,-0.00000000
-2.96248124,4.70520036,-4.70520036,0.43636372,-0.43636372,0.00489219,-0.00489219,0.17764242,-0.17764242,4.95835759,-4.95835759,0.06389573,-0.06389573,0.00000000,-0.00000000
-2.95647824,4.76289552,-4.76289552,0.42937065,-0.42937065,0.00483213,-0.00483213,0.16985294,-0.16985294,5.03155387,-5.03155387,0.06106634,-0.06106634,0.00000000,-0.00000000
-2.95047524,4.83293499,-4.83293499,0.42391762,-0.42391762,0.00479824,-0.00479824,0.16343359,-0.16343359,5.11671025,-5.11671025,0.05851819,-0.05851819,0.00000000,-0.00000000
-2.94447224,4.91344796,-4.91344796,0.41981399,-0.41981399,0.00478811,-0.00478811,0.15830521,-0.15830521,5.21185372,-5.21185372,0.05625839,-0.05625839,0.00000000,-0.00000000
-2.93846923,5.00235519,-5.00235519,0.41685590,-0.41685590,0.00479884,-0.00479884,0.15437144,-0.15437144,5.31480250,-5.31480250,0.05428854,-0.05428854,0.00000000,-0.00000000
-2.93246623,5.09743768,-5.09743768,0.41483442,-0.41483442,0.00482723,-0.00482723,0.15152332,-0.15152332,5.42323638,-5.42323638,0.05260510,-0.05260510,0.00000000,-0.00000000
-2.92646323,5.19640737,-5.19640737,0.41354315,-0.41354315,0.00486982,-0.00486982,0.14964374,-0.14964374,5.53476941,-5.53476941,0.05119999,-0.05119999,0.00000000,-0.00000000
-2.92046023,5.29697762,-5.29697762,0.41278488,-0.41278488,0.00492305,-0.00492305,0.14861167,-0.14861167,5.64702243,-5.64702243,0.05006115,-0.05006115,0.00000000,-0.00000000
-2.91445723,5.39693099,-5.39693099,0.41237718,-0.41237718,0.00498333,-0.00498333,0.14830604,-0.14830604,5.75769321,-5.75769321,0.04917319,-0.04917319,0.00000000,-0.00000000
-2.90845423,5.49418242,-5.49418242,0.41215684,-0.41215684,0.00504717,-0.00504717,0.14860921,-0.14860921,5.86462188,-5.86462188,0.04851815,-0.04851815,0.00000000,-0.00000000
-2.90245123,5.58683581,-5.58683581,0.41198296,-0.41198296,0.00511128,-0.00511128,0.14940989,-0.14940989,5.96584978,-5.96584978,0.04807616,-0.04807616,0.00000000,-0.00000000
-2.89644822,5.67323253,-5.67323253,0.41173889,-0.41173889,0.00517263,-0.00517263,0.15060557,-0.15060557,6.05966997,-6.05966997,0.04782618,-0.04782618,0.00000000,-0.00000000
-2.89044522,5.75199073,-5.75199073,0.41133297,-0.41133297,0.00522852,-0.00522852,0.15210430,-0.15210430,6.14466835,-6.14466835,0.04774665,-0.04774665,0.00000000,-0.00000000
-2.88444222,5.82203451,-5.82203451,0.41069821,-0.41069821,0.00527669,-0.00527669,0.15382603,-0.15382603,6.21975419,-6.21975419,0.04781616,-0.04781616,0.00000000,-0.00000000
-2.87843922,5.88261266,-5.88261266,0.40979112,-0.40979112,0.00531529,-0.00531529,0.15570341,-0.15570341,6.28417979,-6.28417979,0.04801399,-0.04801399,0.00000000,-0.00000000
-2.87243622,5.93330691,-5.93330691,0.40858977,-0.40858977,0.00534295,-0.00534295,0.15768204,-0.15768204,6.33754920,-6.33754920,0.04832067,-0.04832067,0.00000000,-0.00000000
-2.86643322,5.97403007,-5.97403007,0.40709140,-0.40709140,0.00535882,-0.00535882,0.15972045,-0.15972046,6.37981618,-6.37981618,0.04871843,-0.04871843,0.00000000,-0.00000000
-2.86043022,6.00501469,-6.00501469,0.40530965,-0.40530965,0.00536247,-0.00536247,0.16178967,-0.16178967,6.41127219,-6.41127219,0.04919154,-0.04919154,0.00000000,-0.00000000
-2.85442721,6.02679340,-6.02679340,0.40327159,-0.40327159,0.00535400,-0.00535400,0.16387249,-0.16387249,6.43252556,-6.43252556,0.04972668,-0.04972668,0.00000000,-0.00000000
-2.84842421,6.04017202,-6.04017202,0.40101490,-0.40101490,0.00533389,-0.00533389,0.16596265,-0.16596265,6.44447282,-6.44447282,0.05031313,-0.05031313,0.00000000,-0.00000000
-2.84242121,6.04619699,-6.04619699,0.39858502,-0.39858502,0.00530305,-0.00530305,0.16806385,-0.16806385,6.44826401,-6.44826401,0.05094304,-0.05094304,0.00000000,-0.00000000
-2.83641821,6.04611858,-6.04611858,0.39603270,-0.39603270,0.00526272,-0.00526272,0.17018863,-0.17018863,6.44526338,-6.44526338,0.05161153,-0.05161153,0.00000000,-0.00000000
-2.83041521,6.04135141,-6.04135141,0.39341186,-0.39341186,0.00521442,-0.00521442,0.17235741,-0.17235741,6.43700716,-6.43700716,0.05231680,-0.05231680,0.00000000,-0.00000000
-2.82441221,6.03343383,-6.03343383,0.39077780,-0.39077780,0.00515993,-0.00515993,0.17459741,-0.17459741,6.42515994,-6.42515994,0.05306025,-0.05306025,0.00000000,-0.00000000
-2.81840920,6.02398742,-6.02398742,0.38818590,-0.38818590,0.00510115,-0.00510115,0.17694179,-0.17694179,6.41147121,-6.41147121,0.05384643,-0.05384643,0.00000000,-0.00000000
-2.81240620,6.01467780,-6.01467780,0.38569070,-0.38569070,0.00504009,-0.00504009,0.17942872,-0.17942872,6.39773324,-6.39773324,0.05468314,-0.05468314,0.00000000,-0.00000000
-2.80640320,6.00717768,-6.00717768,0.38334538,-0.38334538,0.00497881,-0.00497881,0.18210065,-0.18210065,6.38574123,-6.38574123,0.05558129,-0.05558129,0.00000000,-0.00000000
-2.80040020,6.00313267,-6.00313267,0.38120155,-0.38120155,0.00491933,-0.00491933,0.18500353,-0.18500353,6.37725665,-6.37725665,0.05655486,-0.05655486,0.00000000,-0.00000000
-2.79439720,6.00413037,-6.00413037,0.37930928,-0.37930928,0.00486358,-0.00486358,0.18818617,-0.18818617,6.37397390,-6.37397390,0.05762070,-0.05762070,0.00000000,-0.00000000
-2.78839420,6.01167255,-6.01167255,0.37771729,-0.37771729,0.00481336,-0.00481336,0.19169945,-0.19169945,6.37749063,-6.37749063,0.05879829,-0.05879829,0.00000000,-0.00000000
-2.78239120,6.02715042,-6.02715042,0.37647320,-0.37647320,0.00477029,-0.00477029,0.19559553,-0.19559553,6.38928142,-6.38928142,0.06010939,-0.06010939,0.00000000,-0.00000000
-2.77638819,6.05182242,-6.05182242,0.37562364,-0.37562364,0.00473577,-0.00473577,0.19992690,-0.19992690,6.41067441,-6.41067441,0.06157751,-0.06157751,0.00000000,-0.00000000
-2.77038519,6.08679409,-6.08679409,0.37521428,-0.37521428,0.00471097,-0.00471097,0.20474522,-0.20474522,6.44283044,-6.44283044,0.06322739,-0.06322739,0.00000000,-0.00000000
-2.76438219,6.13299938,-6.13299938,0.37528953,-0.37528953,0.00469678,-0.00469678,0.21009995,-0.21009995,6.48672396,-6.48672396,0.06508416,-0.06508416,0.00000000,-0.00000000
-2.75837919,6.19118276,-6.19118276,0.37589184,-0.37589184,0.00469379,-0.00469379,0.21603674,-0.21603674,6.54312520,-6.54312520,0.06717252,-0.06717252,0.00000000,-0.00000000
-2.75237619,6.26188181,-6.26188181,0.37706068,-0.37706068,0.00470231,-0.00470231,0.22259548,-0.22259548,6.61258305,-6.61258305,0.06951568,-0.06951568,0.00000000,-0.00000000
-2.74637319,6.34540992,-6.34540992,0.37883106,-0.37883106,0.00472237,-0.00472237,0.22980815,-0.22980815,6.69540841,-6.69540841,0.07213424,-0.07213424,0.00000000,-0.00000000
-2.74037019,6.44183931,-6.44183931,0.38123151,-0.38123151,0.00475369,-0.00475369,0.23769643,-0.23769643,6.79165807,-6.79165807,0.07504498,-0.07504498,0.00000000,-0.00000000
-2.73436718,6.55098457,-6.55098457,0.38428189,-0.38428189,0.00479573,-0.00479573,0.24626920,-0.24626920,6.90111930,-6.90111930,0.07825962,-0.07825962,0.00000000,-0.00000000
-2.72836418,6.67238766,-6.67238766,0.38799071,-0.38799071,0.00484765,-0.00484765,0.25552000,-0.25552000,7.02329605,-7.02329605,0.08178355,-0.08178355,0.00000000,-0.00000000
-2.72236118,6.80530530,-6.80530530,0.39235247,-0.39235247,0.00490842,-0.00490842,0.26542457,-0.26542457,7.15739771,-7.15739771,0.08561474,-0.08561473,0.00000000,-0.00000000
-2.71635818,6.94870021,-6.94870021,0.39734492,-0.39734492,0.00497673,-0.00497673,0.27593869,-0.27593869,7.30233176,-7.30233176,0.08974269,-0.08974269,0.00000000,-0.00000000
-2.71035518,7.10123781,-7.10123781,0.40292660,-0.40292660,0.00505112,-0.00505112,0.28699646,-0.28699646,7.45670196,-7.45670196,0.09414768,-0.09414768,0.00000000,-0.00000000
-2.70435218,7.26128999,-7.26128999,0.40903477,-0.40903477,0.00512996,-0.00512996,0.29850908,-0.29850908,7.61881372,-7.61881372,0.09880027,-0.09880027,0.00000000,-0.00000000
-2.69834917,7.42694767,-7.42694767,0.41558402,-0.41558402,0.00521148,-0.00521148,0.31036451,-0.31036451,7.78668823,-7.78668823,0.10366113,-0.10366113,0.00000000,-0.00000000
-2.69234617,7.59604348,-7.59604348,0.42246568,-0.42246568,0.00529383,-0.00529383,0.32242797,-0.32242797,7.95808680,-7.95808680,0.10868134,-0.10868134,0.00000000,-0.00000000
-2.68634317,7.76618569,-7.76618569,0.42954827,-0.42954827,0.00537510,-0.00537510,0.33454345,-0.33454345,8.13054647,-8.13054647,0.11380302,-0.11380302,0.00000000,-0.00000000
-2.68034017,7.93480378,-7.93480378,0.43667907,-0.43667907,0.00545337,-0.00545337,0.34653634,-0.34653634,8.30142725,-8.30142725,0.11896050,-0.11896050,0.00000000,-0.00000000
-2.67433717,8.09920562,-8.09920562,0.44368689,-0.44368689,0.00552676,-0.00552676,0.35821705,-0.35821705,8.46797102,-8.46797102,0.12408181,-0.12408181,0.00000000,-0.00000000
-2.66833417,8.25664532,-8.25664532,0.45038606,-0.45038606,0.00559347,-0.00559347,0.36938578,-0.36938578,8.62737101,-8.62737101,0.12909069,-0.12909069,0.00000000,-0.00000000
-2.66233117,8.40440010,-8.40440010,0.45658145,-0.45658145,0.00565180,-0.00565180,0.37983809,-0.37983809,8.77685025,-8.77685025,0.13390878,-0.13390878,0.00000000,-0.00000000
-2.65632816,8.53985376,-8.53985376,0.46207457,-0.46207457,0.00570022,-0.00570022,0.38937130,-0.38937130,8.91374656,-8.91374656,0.13845820,-0.13845820,0.00000000,-0.00000000
-2.65032516,8.66058378,-8.66058378,0.46667038,-0.46667038,0.00573739,-0.00573739,0.39779136,-0.39779136,9.03560088,-9.03560088,0.14266417,-0.14266417,0.00000000,-0.00000000
-2.64432216,8.76444831,-8.76444831,0.47018445,-0.47018445,0.00576222,-0.00576222,0.40491993,-0.40491993,9.14024547,-9.14024547,0.14645770,-0.14645770,0.00000000,-0.00000000
-2.63831916,8.84966933,-8.84966933,0.47245044,-0.47245044,0.00577387,-0.00577387,0.41060138,-0.41060138,9.22588781,-9.22588781,0.14977814,-0.14977814,0.00000000,-0.00000000
-2.63231616,8.91490787,-8.91490787,0.47332719,-0.47332719,0.00577181,-0.00577181,0.41470944,-0.41470944,9.29118644,-9.29118644,0.15257561,-0.15257561,0.00000000,-0.00000000
-2.62631316,8.95932755,-8.95932755,0.47270533,-0.47270533,0.00575581,-0.00575581,0.41715303,-0.41715303,9.33531463,-9.33531463,0.15481291,-0.15481291,0.00000000,-0.00000000
-2.62031016,8.98264295,-8.98264295,0.47051289,-0.47051289,0.00572596,-0.00572596,0.41788111,-0.41788111,9.35800860,-9.35800860,0.15646716,-0.15646716,0.00000000,-0.00000000
-2.61430715,8.98515010,-8.98515010,0.46671973,-0.46671973,0.00568268,-0.00568268,0.41688625,-0.41688625,9.35959748,-9.35959748,0.15753082,-0.15753082,0.00000000,-0.00000000
-2.60830415,8.96773716,-8.96773715,0.46134040,-0.46134040,0.00562671,-0.00562671,0.41420661,-0.41420661,9.34101305,-9.34101305,0.15801212,-0.15801212,0.00000000,-0.00000000
-2.60230115,8.93187413,-8.93187413,0.45443545,-0.45443545,0.00555910,-0.00555910,0.40992642,-0.40992642,9.30377829,-9.30377829,0.15793492,-0.15793492,0.00000000,-0.00000000
-2.59629815,8.87958193,-8.87958193,0.44611086,-0.44611086,0.00548117,-0.00548117,0.40417466,-0.40417466,9.24997489,-9.24997489,0.15733793,-0.15733793,0.00000000,-0.00000000
-2.59029515,8.81338155,-8.81338155,0.43651576,-0.43651576,0.00539453,-0.00539453,0.39712208,-0.39712208,9.18219079,-9.18219079,0.15627335,-0.15627335,0.00000000,-0.00000000
-2.58429215,8.73622553,-8.73622553,0.42583845,-0.42583845,0.00530096,-0.00530096,0.38897669,-0.38897669,9.10344977,-9.10344977,0.15480504,-0.15480504,0.00000000,-0.00000000
-2.57828914,8.65141443,-8.65141443,0.41430092,-0.41430092,0.00520247,-0.00520247,0.37997776,-0.37997776,9.01712608,-9.01712608,0.15300618,-0.15300618,0.00000000,-0.00000000
-2.57228614,8.56250176,-8.56250176,0.40215202,-0.40215202,0.00510116,-0.00510116,0.37038873,-0.37038873,8.92684752,-8.92684752,0.15095669,-0.15095669,0.00000000,-0.00000000
-2.56628314,8.47319111,-8.47319111,0.38965969,-0.38965969,0.00499925,-0.00499925,0.36048916,-0.36048916,8.83639086,-8.83639086,0.14874037,-0.14874037,0.00000000,-0.00000000
-2.56028014,8.38722961,-8.38722961,0.37710247,-0.37710247,0.00489898,-0.00489898,0.35056612,-0.35056612,8.74957368,-8.74957368,0.14644201,-0.14644201,0.00000000,-0.00000000
-2.55427714,8.30830145,-8.30830145,0.36476073,-0.36476073,0.00480259,-0.00480259,0.34090532,-0.34090532,8.67014660,-8.67014660,0.14414448,-0.14414448,0.00000000,-0.00000000
-2.54827414,8.23992539,-8.23992539,0.35290790,-0.35290790,0.00471224,-0.00471224,0.33178236,-0.33178236,8.60168962,-8.60168962,0.14192599,-0.14192599,0.00000000,-0.00000000
-2.54227114,8.18535935,-8.18535935,0.34180204,-0.34180204,0.00463001,-0.00463001,0.32345435,-0.32345435,8.54751584,-8.54751584,0.13985761,-0.13985761,0.00000000,-0.00000000
-2.53626813,8.14751489,-8.14751489,0.33167811,-0.33167811,0.00455782,-0.00455782,0.31615223,-0.31615223,8.51058531,-8.51058531,0.13800103,-0.13800103,0.00000000,-0.00000000
-2.53026513,8.12888389,-8.12888389,0.32274114,-0.32274114,0.00449740,-0.00449740,0.31007401,-0.31007401,8.49343127,-8.49343127,0.13640686,-0.13640686,0.00000000,-0.00000000
-2.52426213,8.13147883,-8.13147883,0.31516051,-0.31516051,0.00445026,-0.00445026,0.30537927,-0.30537927,8.49810010,-8.49810010,0.13511318,-0.13511318,0.00000000,-0.00000000
-2.51825913,8.15678782,-8.15678782,0.30906559,-0.30906559,0.00441766,-0.00441766,0.30218485,-0.30218485,8.52610626,-8.52610626,0.13414472,-0.13414472,0.00000000,-0.00000000
-2.51225613,8.20574488,-8.20574488,0.30454269,-0.30454269,0.00440056,-0.00440056,0.30056205,-0.30056205,8.57840247,-8.57840247,0.13351243,-0.13351243,0.00000000,-0.00000000
-2.50625313,8.27871557,-8.27871557,0.30163349,-0.30163349,0.00439964,-0.00439964,0.30053532,-0.30053532,8.65536526,-8.65536526,0.13321351,-0.13321351,0.00000000,-0.00000000
-2.50025013,8.37549762,-8.37549762,0.30033489,-0.30033489,0.00441526,-0.00441526,0.30208234,-0.30208234,8.75679567,-8.75679567,0.13323191,-0.13323191,0.00000000,-0.00000000
-2.49424712,8.49533622,-8.49533622,0.30060021,-0.30060021,0.00444743,-0.00444743,0.30513569,-0.30513569,8.88193442,-8.88193442,0.13353922,-0.13353922,0.00000000,-0.00000000
-2.48824412,8.63695297,-8.63695297,0.30234176,-0.30234176,0.00449585,-0.00449585,0.30958580,-0.30958580,9.02949087,-9.02949087,0.13409595,-0.13409595,0.00000000,-0.00000000
-2.48224112,8.79858774,-8.79858775,0.30543449,-0.30543449,0.00455988,-0.00455988,0.31528513,-0.31528513,9.19768490,-9.19768490,0.13485312,-0.13485312,0.00000000,-0.00000000
