energy_ev,total_up,C_s_up,C_p_up,Cd_p_up,Cd_d_up,Cu_p_up,Cu_d_up,Se_s_up,Se_p_up
-3.38869435,8.58259283,0.11576903,0.72812686,1.04879057,0.34370129,0.44650345,5.43449061,0.20989224,0.88485884
-3.38269135,8.44472267,0.11570147,0.72709662,1.04442287,0.34298652,0.44257942,5.29735483,0.21338214,0.88656490
-3.37668834,8.33011497,0.11582077,0.72750347,1.04350188,0.34286843,0.44199307,5.17533404,0.21697025,0.89216403
-3.37068534,8.23782906,0.11606861,0.72905903,1.04577132,0.34322821,0.44469574,5.06848693,0.22054897,0.90143930
-3.36468234,8.16645217,0.11638169,0.73143452,1.05088427,0.34393010,0.45056375,4.97661943,0.22400483,0.91407447
-3.35867934,8.11418274,0.11669468,0.73427457,1.05841717,0.34482725,0.45940127,4.89931940,0.22722288,0.92966385
-3.35267634,8.07891802,0.11694321,0.73721151,1.06788511,0.34576764,0.47094479,4.83599237,0.23009108,0.94772412
-3.34667334,8.05834292,0.11706668,0.73987935,1.07875839,0.34659989,0.48486923,4.78589735,0.23250447,0.96770803
-3.34067034,8.05001772,0.11701071,0.74192711,1.09047942,0.34717861,0.50079558,4.74818188,0.23436897,0.98901945
-3.33466733,8.05146274,0.11672931,0.74303093,1.10248000,0.34736929,0.51830010,4.72191595,0.23560462,1.01102971
-3.32866433,8.06023843,0.11618657,0.74290471,1.11419816,0.34705255,0.53692491,4.70612457,0.23614837,1.03309467
-3.32266133,8.07401994,0.11535790,0.74130885,1.12509464,0.34612769,0.55618993,4.69981879,0.23595600,1.05457248
-3.31665833,8.09066537,0.11423089,0.73805718,1.13466840,0.34451540,0.57560578,4.70202541,0.23500355,1.07484142
-3.31065533,8.10827708,0.11280559,0.73302174,1.14247104,0.34215984,0.59468754,4.71181526,0.23328792,1.09331766
-3.30465233,8.12525555,0.11109446,0.72613559,1.14811985,0.33902983,0.61296886,4.72832996,0.23082682,1.10947236
-3.29864932,8.14034530,0.10912185,0.71739362,1.15130910,0.33511943,0.63001606,4.75080707,0.22765813,1.12284766
-3.29264632,8.15267208,0.10692318,0.70685158,1.15181942,0.33044778,0.64544170,4.77860326,0.22383865,1.13307111
-3.28664332,8.16177058,0.10454380,0.69462323,1.14952484,0.32505829,0.65891704,4.81121480,0.21944240,1.13986798
-3.28064032,8.16760169,0.10203751,0.68087616,1.14439735,0.31901725,0.67018299,4.84829487,0.21455843,1.14307082
-3.27463732,8.17055817,0.09946502,0.66582604,1.13650855,0.31241191,0.67905873,4.88966662,0.20928832,1.14262597
-3.26863432,8.17145793,0.09689210,0.64972976,1.12602828,0.30534799,0.68544786,4.93533131,0.20374336,1.13859636
-3.26263132,8.17152365,0.09438765,0.63287757,1.11321998,0.29794672,0.68934132,4.98547036,0.19804158,1.13116042
-3.25662831,8.17234836,0.09202169,0.61558428,1.09843277,0.29034146,0.69081717,5.04044068,0.19230454,1.12060682
-3.25062531,8.17584665,0.08986328,0.59817991,1.08209024,0.28267392,0.69003667,5.10076266,0.18665408,1.10732506
-3.24462231,8.18419161,0.08797844,0.58099980,1.06467614,0.27508998,0.68723709,5.16710028,0.18120905,1.09179191
-3.23861931,8.19973873,0.08642805,0.56437453,1.04671738,0.26773535,0.68272109,5.24023349,0.17608200,1.07455427
-3.23261631,8.22493796,0.08526585,0.54861975,1.02876462,0.26075095,0.67684333,5.32102313,0.17137606,1.05620883
-3.22661331,8.26223668,0.08453656,0.53402636,1.01137136,0.25426839,0.66999461,5.41036905,0.16718194,1.03737923
-3.22061031,8.31397617,0.08427410,0.52085119,0.99507209,0.24840536,0.66258444,5.50916275,0.16357521,1.01869184
-3.21460730,8.38228562,0.08450014,0.50930843,0.98036048,0.24326145,0.65502260,5.61823591,0.16061391,1.00075090
-3.20860430,8.46897738,0.08522278,0.49956235,0.96766854,0.23891424,0.64770078,5.73830670,0.15833660,0.98411426
-3.20260130,8.57544811,0.08643574,0.49172138,0.95734768,0.23541611,0.64097502,5.86992598,0.15676093,0.96927085
-3.19659830,8.70259005,0.08811780,0.48583394,0.94965261,0.23279168,0.63514995,6.01342557,0.15588281,0.95662085
-3.19059530,8.85071674,0.09023278,0.48188629,0.94472898,0.23103630,0.63046548,6.16887097,0.15567627,0.94645959
-3.18459230,9.01950713,0.09272995,0.47980254,0.94260538,0.23011546,0.62708673,6.33602058,0.15609403,0.93896594
-3.17858929,9.20797102,0.09554499,0.47944693,0.94319025,0.22996538,0.62509777,6.51429366,0.15706880,0.93419581
-3.17258629,9.41443852,0.09860144,0.48062847,0.94627399,0.23049476,0.62449927,6.70274866,0.15851540,0.93208114
-3.16658329,9.63657461,0.10181266,0.48310776,0.95153632,0.23158763,0.62521047,6.90007334,0.16033348,0.93243443
-3.16058029,9.87141931,0.10508416,0.48660591,0.95855863,0.23310733,0.62707516,7.10458769,0.16241103,0.93495854
-3.15457729,10.11545245,0.10831646,0.49081515,0.96684090,0.23490138,0.62987150,7.31426006,0.16462826,0.93926153
-3.14857429,10.36468109,0.11140809,0.49541087,0.97582236,0.23680715,0.63332504,7.52673653,0.16686198,0.94487553
-3.14257129,10.61474671,0.11425886,0.50006450,0.98490515,0.23865804,0.63712445,7.73938282,0.16899021,0.95127899
-3.13656828,10.86104800,0.11677316,0.50445673,0.99347967,0.24028993,0.64093898,7.94933786,0.17089672,0.95792114
-3.13056528,11.09887493,0.11886319,0.50829053,1.00095063,0.24154761,0.64443685,8.15357729,0.17247555,0.96424741
-3.12456228,11.32354871,0.12045195,0.51130334,1.00676254,0.24229096,0.64730368,8.34898508,0.17363508,0.96972482
-3.11855928,11.53056250,0.12147595,0.51327791,1.01042336,0.24240044,0.64925992,8.53243101,0.17430157,0.97386601
-3.11255628,11.71571742,0.12188741,0.51405122,1.01152539,0.24178186,0.65007656,8.70085136,0.17442204,0.97625085
-3.10655328,11.87524871,0.12165595,0.51352113,1.00976233,0.24037001,0.64958836,8.85133031,0.17396622,0.97654486
-3.10055028,12.00593761,0.12076965,0.51165047,1.00494182,0.23813112,0.64770388,8.98117920,0.17292766,0.97451353
-3.09454727,12.10520473,0.11923546,0.50846820,0.99699304,0.23506399,0.64441209,9.08801107,0.17132376,0.97003213
-3.08854427,12.17118208,0.11707895,0.50406783,0.98596902,0.23119976,0.63978519,9.16980780,0.16919487,0.96309079
-3.08254127,12.20276132,0.11434342,0.49860301,0.97204385,0.22660038,0.63397765,9.22497769,0.16660241,0.95379480
-3.07653827,12.19961721,0.11108848,0.49228056,0.95550486,0.22135588,0.62722168,9.25240134,0.16362619,0.94236031
-3.07053527,12.16220605,0.10738805,0.48535134,0.93674064,0.21558053,0.61981942,9.25146439,0.16036097,0.92910602
-3.06453227,12.09173989,0.10332806,0.47809926,0.91622524,0.20940815,0.61213241,9.22207573,0.15691249,0.91444133
-3.05852926,11.99013827,0.09900384,0.47082918,0.89449977,0.20298690,0.60456894,9.16467084,0.15339317,0.89885182
-3.05252626,11.85996010,0.09451738,0.46385408,0.87215214,0.19647359,0.59757000,9.08019994,0.14991769,0.88288284
-3.04652326,11.70431886,0.08997455,0.45748223,0.84979618,0.19002800,0.59159452,8.97010144,0.14659854,0.86712206
-3.04052026,11.52678488,0.08548247,0.45200492,0.82805088,0.18380741,0.58710477,8.83626186,0.14354197,0.85218190
-3.03451726,11.33127874,0.08114699,0.44768535,0.80752100,0.17796146,0.58455246,8.68096352,0.14084434,0.83868258
-3.02851426,11.12196023,0.07707056,0.44474911,0.78877958,0.17262780,0.58436633,8.50682212,0.13858902,0.82723640
-3.02251126,10.90311681,0.07335035,0.44337670,0.77235331,0.16792845,0.58694147,8.31671656,0.13684413,0.81843389
-3.01650825,10.67905581,0.07007680,0.44369848,0.75871094,0.16396708,0.59263106,8.11371348,0.13566096,0.81283215
-3.01050525,10.45400372,0.06733249,0.44579201,0.74825532,0.16082738,0.60174043,7.90098952,0.13507333,0.81094551
-3.00450225,10.23201593,0.06519142,0.44968203,0.74131895,0.15857233,0.61452365,7.68175391,0.13509769,0.81323860
-2.99849925,10.01689893,0.06371858,0.45534292,0.73816302,0.15724444,0.63118250,7.45917410,0.13573399,0.82012176
-2.99249625,9.81214683,0.06296978,0.46270335,0.73897956,0.15686688,0.65186748,7.23630687,0.13696728,0.83194830
-2.98649325,9.62089291,0.06299167,0.47165295,0.74389636,0.15744530,0.67668066,7.01603700,0.13876978,0.84901348
-2.98049025,9.44587609,0.06382191,0.48205039,0.75298398,0.15897018,0.70567966,6.80102503,0.14110340,0.87155457
-2.97448724,9.28942161,0.06548931,0.49373256,0.76626417,0.16141959,0.73888247,6.59366512,0.14392244,0.89975164
-2.96848424,9.15343436,0.06801406,0.50652412,0.78371905,0.16476206,0.77627241,6.39605370,0.14717640,0.93372847
-2.96248124,9.03940285,0.07140778,0.52024698,0.80530033,0.16895949,0.81780276,6.20996861,0.15081263,0.97355334
-2.95647824,8.94841140,0.07567352,0.53472914,0.83093776,0.17396977,0.86340061,6.03685842,0.15477880,1.01923922
-2.95047524,8.88115802,0.08080556,0.54981232,0.86054644,0.17974913,0.91296961,5.87784073,0.15902491,1.07074321
-2.94447224,8.83797529,0.08678912,0.56535807,0.89403226,0.18625387,0.96639124,5.73370841,0.16350487,1.12796512
-2.93846923,8.81885215,0.09359995,0.58125185,0.93129535,0.19344166,1.02352466,5.60494197,0.16817757,1.19074536
-2.93246623,8.82345444,0.10120378,0.59740512,0.97223113,0.20127210,1.08420507,5.49172684,0.17300729,1.25886214
-2.92646323,8.85114305,0.10955581,0.61375507,1.01672921,0.20970672,1.14824088,5.39397380,0.17796367,1.33202859
-2.92046023,8.90098883,0.11860015,0.63026231,1.06467000,0.21870842,1.21540981,5.31134131,0.18302113,1.40988992
-2.91445723,8.97178430,0.12826952,0.64690653,1.11591957,0.22824038,1.28545464,5.24325868,0.18815790,1.49202140
-2.90845423,9.06205278,0.13848495,0.66368052,1.17032306,0.23826462,1.35807882,5.18894927,0.19335473,1.57792751
-2.90245123,9.17005611,0.14915594,0.68058302,1.22769718,0.24874032,1.43294273,5.14745314,0.19859348,1.66704279
-2.89644822,9.29380257,0.16018081,0.69761079,1.28782255,0.25962212,1.50966086,5.11764921,0.20385560,1.75873486
-2.89044522,9.43105692,0.17144758,0.71475056,1.35043629,0.27085839,1.58780066,5.09827686,0.20912076,1.85230985
-2.88444222,9.57935441,0.18283512,0.73197132,1.41522567,0.28238988,1.66688317,5.08795731,0.21436569,1.94702046
-2.87843922,9.73602061,0.19421492,0.74921769,1.48182338,0.29414868,1.74638593,5.08521522,0.21956331,2.04207655
-2.87243622,9.89819833,0.20545316,0.76640460,1.54980478,0.30605763,1.82574802,5.08850101,0.22468231,2.13665813
-2.86643322,10.06288265,0.21641320,0.78341390,1.61868765,0.31803041,1.90437739,5.09621411,0.22968709,2.22993031
-2.86043022,10.22696414,0.22695850,0.80009316,1.68793463,0.32997207,1.98166006,5.10672752,0.23453823,2.32105952
-2.85442721,10.38727992,0.23695560,0.81625674,1.75695842,0.34178034,2.05697089,5.11841361,0.23919329,2.40923053
-2.84842421,10.54067125,0.24627746,0.83168925,1.82512960,0.35334732,2.12968542,5.12967103,0.24360802,2.49366317
-2.84242121,10.68404590,0.25480660,0.84615126,1.89178697,0.36456176,2.19919201,5.13895218,0.24773780,2.57362811
-2.83641821,10.81444277,0.26243830,0.85938699,1.95624999,0.37531159,2.26490385,5.14479065,0.25153929,2.64846076
-2.83041521,10.92909621,0.26908348,0.87113360,2.01783275,0.38548674,2.32627000,5.14582785,0.25497205,2.71757255
-2.82441221,11.02549689,0.27467116,0.88113169,2.07585900,0.39498201,2.38278490,5.14083762,0.25800017,2.78045899
-2.81840920,11.10144647,0.27915053,0.88913624,2.12967766,0.40369975,2.43399595,5.12874823,0.26059357,2.83670415
-2.81240620,11.15510340,0.28249238,0.89492777,2.17867798,0.41155245,2.47950868,5.10866044,0.26272918,2.88598129
-2.80640320,11.18501768,0.28468984,0.89832269,2.22230395,0.41846482,2.51898947,5.07986112,0.26439162,2.92804979
-2.80040020,11.19015296,0.28575849,0.89918265,2.26006728,0.42437550,2.55216568,5.04183163,0.26557351,2.96274867
-2.79439720,11.16989516,0.28573564,0.89742217,2.29155847,0.42923811,2.57882357,4.99425065,0.26627541,2.98998738
-2.78839420,11.12404760,0.28467901,0.89301419,2.31645559,0.43302184,2.59880439,4.93699144,0.26650523,3.00973442
-2.78239120,11.05281313,0.28266470,0.88599327,2.33453057,0.43571141,2.61199896,4.87011365,0.26627743,3.02200507
-2.77638819,10.95676483,0.27978455,0.87645619,2.34565275,0.43730640,2.61834181,4.79385013,0.26561177,3.02684883
-2.77038519,10.83680716,0.27614306,0.86455994,2.34978977,0.43782027,2.61780509,4.70858959,0.26453198,3.02433806
-2.76438219,10.69412994,0.27185400,0.85051724,2.34700577,0.43727889,2.61039340,4.61485591,0.26306427,3.01455832
-2.75837919,10.53015789,0.26703667,0.83458961,2.33745722,0.43571875,2.59613983,4.51328507,0.26123584,2.99760167
-2.75237619,10.34649829,0.26181222,0.81707856,2.32138660,0.43318515,2.57510391,4.40460095,0.25907349,2.97356318
-2.74637319,10.14488952,0.25629996,0.79831510,2.29911416,0.42973023,2.54737172,4.28959090,0.25660244,2.94254123
-2.74037019,9.92715258,0.25061393,0.77864816,2.27102834,0.42541110,2.51305833,4.16908205,0.25384537,2.90464157
-2.73436718,9.69514761,0.24485979,0.75843246,2.23757502,0.42028811,2.47231247,4.04391930,0.25082177,2.85998489
-2.72836418,9.45073669,0.23913220,0.73801622,2.19924605,0.41442338,2.42532312,3.91494558,0.24754763,2.80871747
-2.72236118,9.19575368,0.23351268,0.71772950,2.15656759,0.40787955,2.37232749,3.78298478,0.24403537,2.75102390
-2.71635818,8.93198146,0.22806820,0.69787335,2.11008829,0.40071890,2.31361983,3.64882774,0.24029420,2.68714117
-2.71035518,8.66113625,0.22285033,0.67871055,2.06036798,0.39300268,2.24956005,3.51322126,0.23633061,2.61737276
-2.70435218,8.38485842,0.21789515,0.66045802,2.00796678,0.38479085,2.18058154,3.37686007,0.23214910,2.54210172
-2.69834917,8.10470870,0.21322375,0.64328137,1.95343524,0.37614193,2.10719718,3.24038156,0.22775309,2.46180146
-2.69234617,7.82216869,0.20884342,0.62729168,1.89730538,0.36711319,2.03000285,3.10436298,0.22314579,2.37704336
-2.68634317,7.53864451,0.20474933,0.61254460,1.84008304,0.35776092,1.94967767,2.96932062,0.21833119,2.28850025
-2.68034017,7.25547209,0.20092679,0.59904181,1.78224149,0.34814084,1.86698063,2.83571083,0.21331493,2.19694506
-2.67433717,6.97392323,0.19735373,0.58673467,1.72421645,0.33830854,1.78274319,2.70393231,0.20810510,2.10324459
-2.66833417,6.69521129,0.19400350,0.57552974,1.66640264,0.32831996,1.69785795,2.57432943,0.20271286,2.00834794
-2.66233117,6.42049586,0.19084778,0.56529609,1.60915164,0.31823175,1.61326343,2.44719643,0.19715294,1.91327022
-2.65632816,6.15088577,0.18785939,0.55587381,1.55277120,0.30810165,1.52992549,2.32278210,0.19144397,1.81907185
-2.65032516,5.88744013,0.18501497,0.54708345,1.49752582,0.29798864,1.44881596,2.20129487,0.18560862,1.72683423
-2.64432216,5.63116723,0.18229726,0.53873585,1.44363838,0.28795299,1.37088922,2.08290812,0.17967350,1.63763282
-2.63831916,5.38302128,0.17969706,0.53064190,1.39129273,0.27805616,1.29705769,1.96776574,0.17366904,1.55250860
-2.63231616,5.14389717,0.17721449,0.52262187,1.34063694,0.26836049,1.22816717,1.85598754,0.16762904,1.47243918
-2.62631316,4.91462323,0.17485972,0.51451384,1.29178689,0.25892865,1.16497297,1.74767469,0.16159022,1.39831063
-2.62031016,4.69595261,0.17265300,0.50618076,1.24483007,0.24982290,1.10811789,1.64291480,0.15559156,1.33089123
-2.61430715,4.48855337,0.17062397,0.49751613,1.19982927,0.24110425,1.05811282,1.54178675,0.14967355,1.27080817
-2.60830415,4.29299777,0.16881033,0.48844786,1.15682584,0.23283127,1.01532096,1.44436483,0.14387733,1.21852809
-2.60230115,4.10975140,0.16725587,0.47894028,1.11584253,0.22505891,0.97994606,1.35072234,0.13824379,1.17434230
-2.59629815,3.93916259,0.16600805,0.46899441,1.07688565,0.21783711,0.95202549,1.26093428,0.13281256,1.13835719
-2.59029515,3.78145283,0.16511518,0.45864646,1.03994662,0.21120941,0.93142827,1.17507924,0.12762101,1.11049032
-2.58429215,3.63670902,0.16462334,0.44796481,1.00500289,0.20521157,0.91785830,1.09324025,0.12270320,1.09047227
-2.57828914,3.50487822,0.16457343,0.43704580,0.97201837,0.19987032,0.91086288,1.01550479,0.11808895,1.07785443
-2.57228614,3.38576581,0.16499819,0.42600858,0.94094362,0.19520224,0.90984617,0.94196390,0.11380293,1.07202237
-2.56628314,3.27903777,0.16591976,0.41498940,0.91171591,0.19121297,0.91408735,0.87271054,0.10986389,1.07221455
-2.56028014,3.18422766,0.16734766,0.40413582,0.88425959,0.18789677,0.92276289,0.80783747,0.10628406,1.07754574
-2.55427714,3.10074888,0.16927755,0.39360102,0.85848680,0.18523649,0.93497216,0.74743470,0.10306878,1.08703441
-2.54827414,3.02791223,0.17169070,0.38353871,0.83429897,0.18320400,0.94976575,0.69158692,0.10021640,1.09963332
-2.54227114,2.96494871,0.17455445,0.37409882,0.81158905,0.18176115,0.96617521,0.64037093,0.09771841,1.11426213
-2.53626813,2.91103707,0.17782349,0.36542409,0.79024475,0.18086125,0.98324355,0.59385351,0.09555988,1.12984109
-2.53026513,2.86533523,0.18144204,0.35764779,0.77015262,0.18045090,1.00005506,0.55208970,0.09372025,1.14532455
-2.52426213,2.82701421,0.18534677,0.35089246,0.75120288,0.18047234,1.01576354,0.51512159,0.09217432,1.15973309
-2.51825913,2.79529326,0.18947038,0.34526956,0.73329491,0.18086597,1.02961783,0.48297780,0.09089348,1.17218313
-2.51225613,2.76947406,0.19374559,0.34088001,0.71634284,0.18157309,1.04098363,0.45567346,0.08984718,1.18191292
-2.50625313,2.74897244,0.19810936,0.33781517,0.70028112,0.18253863,1.04936076,0.43321069,0.08900444,1.18830392
-2.50025013,2.73334537,0.20250700,0.33615817,0.68506952,0.18371369,1.05439528,0.41557931,0.08833540,1.19089680
-2.49424712,2.72231158,0.20689615,0.33598521,0.67069719,0.18505783,1.05588588,0.40275776,0.08781290,1.18940146
-2.48824412,2.71576432,0.21125001,0.33736649,0.65718541,0.18654088,1.05378447,0.39471381,0.08741375,1.18370077
-2.48224112,2.71377495,0.21555997,0.34036668,0.64458870,0.18814417,1.04819102,0.39140513,0.08711997,1.17384802
-2.47623812,2.71658687,0.21983720,0.34504455,0.63299405,0.18986110,1.03934288,0.39277926,0.08691955,1.16005820
-2.47023512,2.72459955,0.22411320,0.35145176,0.62251819,0.19169700,1.02759934,0.39877308,0.08680699,1.14269376
-2.46423212,2.73834320,0.22843915,0.35963068,0.61330289,0.19366822,1.01342203,0.40931158,0.08678342,1.12224557
-2.45822911,2.75844503,0.23288406,0.36961132,0.60550843,0.19580060,0.99735236,0.42430603,0.08685627,1.09930997
-2.45222611,2.78558876,0.23753185,0.38140753,0.59930551,0.19812726,0.97998694,0.44365143,0.08703866,1.07456309
-2.44622311,2.82046921,0.24247735,0.39501259,0.59486592,0.20068590,0.96195215,0.46722366,0.08734829,1.04873364
-2.44022011,2.86374425,0.24782144,0.41039453,0.59235246,0.20351577,0.94387915,0.49487614,0.08780620,1.02257538
-2.43421711,2.91598662,0.25366558,0.42749151,0.59190861,0.20665444,0.92638026,0.52643650,0.08843519,0.99684043
-2.42821411,2.97763788,0.26010598,0.44620753,0.59364847,0.21013455,0.91002774,0.56170333,0.08925815,0.97225448
-2.42221111,3.04896693,0.26722756,0.46640886,0.59764742,0.21398073,0.89533565,0.60044332,0.09029638,0.94949482
-2.41620810,3.13003502,0.27509826,0.48792153,0.60393410,0.21820690,0.88274549,0.64238884,0.09156791,0.92917185
-2.41020510,3.22066898,0.28376363,0.51053009,0.61248402,0.22281394,0.87261577,0.68723637,0.09308606,0.91181456
-2.40420210,3.32044376,0.29324227,0.53397800,0.62321521,0.22778805,0.86521569,0.73464574,0.09485820,0.89786018
-2.39819910,3.42867515,0.30352219,0.55796954,0.63598603,0.23309975,0.86072276,0.78424025,0.09688487,0.88764801
-2.39219610,3.54442269,0.31455829,0.58217362,0.65059542,0.23870355,0.85922400,0.83560790,0.09915925,0.88141718
-2.38619310,3.66650261,0.32627115,0.60622920,0.66678545,0.24453836,0.86072024,0.88830351,0.10166711,0.87930806
-2.38019010,3.79351012,0.33854720,0.62975228,0.68424620,0.25052859,0.86513296,0.94185186,0.10438715,0.88136667
-2.37418709,3.92384978,0.35124022,0.65234436,0.70262266,0.25658582,0.87231292,0.99575167,0.10729181,0.88755160
-2.36818409,4.05577296,0.36417425,0.67360193,0.72152357,0.26261108,0.88205004,1.04948051,0.11034847,0.89774284
-2.36218109,4.18742045,0.37714779,0.69312681,0.74053165,0.26849742,0.89408385,1.10250034,0.11352099,0.91175187
-2.35617809,4.31686904,0.38993904,0.71053680,0.75921502,0.27413295,0.90811406,1.15426383,0.11677154,0.92933246
-2.35017509,4.44218010,0.40231209,0.72547648,0.77713930,0.27940386,0.92381073,1.20422129,0.12006266,0.95019185
-2.34417209,4.56144884,0.41402389,0.73762749,0.79388001,0.28419769,0.94082385,1.25182815,0.12335931,0.97400175
-2.33816908,4.67285265,0.42483151,0.74671807,0.80903487,0.28840643,0.95879221,1.29655293,0.12663103,1.00040908
-2.33216608,4.77469726,0.43449970,0.75253145,0.82223551,0.29192948,0.97735132,1.33788568,0.12985386,1.02904612
-2.32616308,4.86545953,0.44280817,0.75491276,0.83315835,0.29467640,0.99614075,1.37534679,0.13301211,1.05954018
-2.32016008,4.94382578,0.44955860,0.75377419,0.84153421,0.29656932,1.01481065,1.40849601,0.13609975,1.09152250
-2.31415708,5.00872491,0.45458082,0.74909819,0.84715643,0.29754498,1.03302792,1.43694160,0.13912138,1.12463664
-2.30815408,5.05935548,0.45773817,0.74093869,0.84988725,0.29755634,1.05048200,1.46034940,0.14209275,1.15854620
-2.30215108,5.09520626,0.45893172,0.72942015,0.84966229,0.29657374,1.06689047,1.47845157,0.14504067,1.19294186
-2.29614807,5.11606965,0.45810309,0.71473459,0.84649310,0.29458559,1.08200452,1.49105468,0.14800240,1.22754788
-2.29014507,5.12204793,0.45523609,0.69713675,0.84046760,0.29159864,1.09561424,1.49804699,0.15102453,1.26212774
-2.28414207,5.11355195,0.45035675,0.67693745,0.83174870,0.28763767,1.10755387,1.49940435,0.15416122,1.29648901
-2.27813907,5.09129246,0.44353207,0.65449560,0.82057094,0.28274484,1.11770651,1.49519462,0.15747208,1.33048724
-2.27213607,5.05626422,0.43486740,0.63020902,0.80723558,0.27697859,1.12600845,1.48558017,0.16101961,1.36402872
-2.26613307,5.00972340,0.42450261,0.60450453,0.79210408,0.27041211,1.13245262,1.47081825,0.16486641,1.39707192
-2.26013007,4.95315876,0.41260734,0.57782769,0.77559057,0.26313155,1.13709102,1.45125895,0.16907217,1.42962755
-2.25412706,4.88825755,0.39937540,0.55063250,0.75815334,0.25523389,1.14003584,1.42734084,0.17369077,1.46175713
-2.24812406,4.81686713,0.38501862,0.52337155,0.74028571,0.24682466,1.14145900,1.39958408,0.17876738,1.49356991
-2.24212106,4.74095334,0.36976052,0.49648685,0.72250670,0.23801551,1.14159005,1.36858118,0.18433590,1.52521834
-2.23611806,4.66255704,0.35382986,0.47040169,0.70535164,0.22892169,1.14071213,1.33498570,0.19041677,1.55689202
-2.23011506,4.58374997,0.33745446,0.44551380,0.68936307,0.21965960,1.13915622,1.29949906,0.19701529,1.58881031
-2.22411206,4.50659131,0.32085555,0.42218981,0.67508205,0.21034445,1.13729348,1.26285593,0.20412052,1.62121390
-2.21810905,4.43308605,0.30424258,0.40076124,0.66304006,0.20108806,1.13552600,1.22580865,0.21170475,1.65435537
-2.21210605,4.36514622,0.28780899,0.38152195,0.65375162,0.19199688,1.13427615,1.18911114,0.21972372,1.68848923
-2.20610305,4.30455588,0.27172873,0.36472700,0.64770749,0.18317037,1.13397468,1.15350270,0.22811742,1.72386156
-2.20010005,4.25294038,0.25615374,0.35059264,0.64536858,0.17469964,1.13504805,1.11969238,0.23681143,1.76069957
-2.19409705,4.21174027,0.24121234,0.33929743,0.64716038,0.16666644,1.13790530,1.08834409,0.24571889,1.79920139
-2.18809405,4.18218997,0.22700846,0.33098409,0.65346780,0.15914248,1.14292479,1.06006304,0.25474274,1.83952614
-2.18209105,4.16530104,0.21362176,0.32576183,0.66463024,0.15218908,1.15044120,1.03538364,0.26377834,1.88178479
-2.17608804,4.16184982,0.20110827,0.32370891,0.68093678,0.14585708,1.16073323,1.01475915,0.27271618,1.92603162
-2.17008504,4.17236882,0.18950180,0.32487516,0.70262141,0.14018703,1.17401229,0.99855329,0.28144465,1.97225679
-2.16408204,4.19714165,0.17881561,0.32928420,0.72985804,0.13520952,1.19041254,0.98703378,0.28985266,2.02037990
-2.15807904,4.23620081,0.16904450,0.33693518,0.76275549,0.13094563,1.20998263,0.98036786,0.29783208,2.07024491
-2.15207604,4.28932793,0.16016710,0.34780391,0.80135233,0.12740750,1.23267934,0.97861991,0.30527991,2.12161645
-2.14607304,4.35605641,0.15214817,0.36184332,0.84561176,0.12459885,1.25836352,0.98175092,0.31209995,2.17417776
-2.14007004,4.43567612,0.14494100,0.37898318,0.89541671,0.12251553,1.28679846,0.98961996,0.31820427,2.22753041
-2.13406703,4.52724031,0.13848970,0.39912920,0.95056549,0.12114595,1.31765081,1.00198742,0.32351413,2.28119614
-2.12806403,4.62957499,0.13273142,0.42216165,1.01076816,0.12047144,1.35049439,1.01852005,0.32796061,2.33462077
-2.12206103,4.74129117,0.12759841,0.44793361,1.07564425,0.12046660,1.38481673,1.03879777,0.33148494,2.38718061
-2.11605803,4.86080031,0.12301998,0.47626910,1.14472201,0.12109946,1.42002851,1.06232207,0.33403851,2.43819135
-2.11005503,4.98633356,0.11892432,0.50696134,1.21743967,0.12233168,1.45547566,1.08852600,0.33558280,2.48691953
-2.10405203,5.11596526,0.11524010,0.53977140,1.29314912,0.12411873,1.49045418,1.11678561,0.33608916,2.53259655
-2.09804902,5.24764092,0.11189810,0.57442749,1.37112224,0.12641004,1.52422710,1.14643279,0.33553862,2.57443521
-2.09204602,5.37921000,0.10883255,0.61062512,1.45056006,0.12914933,1.55604352,1.17676920,0.33392175,2.61164829
-2.08604302,5.50846331,0.10598247,0.64802833,1.53060498,0.13227497,1.58515906,1.20708118,0.33123857,2.64346909
-2.08004002,5.63317467,0.10329277,0.68627221,1.61035584,0.13572058,1.61085722,1.23665533,0.32749865,2.66917318
-2.07403702,5.75114639,0.10071535,0.72496666,1.68888576,0.13941573,1.63247106,1.26479442,0.32272125,2.68810085
-2.06803402,5.86025744,0.09820984,0.76370160,1.76526234,0.14328700,1.64940452,1.29083334,0.31693563,2.69967964
-2.06203102,5.95851322,0.09574433,0.80205340,1.83856974,0.14725910,1.66115253,1.31415453,0.31018138,2.70344591
-2.05602801,6.04409558,0.09329575,0.83959258,1.90793195,0.15125628,1.66731943,1.33420263,0.30250871,2.69906494
-2.05002501,6.11541136,0.09085011,0.87589244,1.97253652,0.15520393,1.66763476,1.35049790,0.29397873,2.68634849
-2.04402201,6.17113792,0.08840235,0.91053836,2.03165790,0.15903021,1.66196596,1.36264781,0.28466355,2.66526920
-2.03801901,6.21026368,0.08595601,0.94313763,2.08467933,0.16266789,1.65032732,1.37035674,0.27464620,2.63597098
-2.03201601,6.23212230,0.08352257,0.97332910,2.13111253,0.16605605,1.63288481,1.37343316,0.26402021,2.59877496
-2.02601301,6.23641859,0.08112048,1.00079253,2.17061400,0.16914179,1.60995637,1.37179417,0.25288900,2.55418036
