energy_ev,total_up,total_down,Ni_p_up,Ni_p_down,Ni_d_up,Ni_d_down,Sn_p_up,Sn_p_down,Sn_d_up,Sn_d_down,Te_p_up,Te_p_down,Te_d_up,Te_d_down
-2.63231616,2.94881802,-2.94881802,0.43274899,-0.43274899,2.33041709,-2.33041709,0.12977827,-0.12977827,0.00194359,-0.00194359,0.71235230,-0.71235230,0.00000000,-0.00000000
-2.62631316,2.92711697,-2.92711697,0.43093148,-0.43093147,2.31436438,-2.31436438,0.12992822,-0.12992822,0.00190751,-0.00190751,0.70487201,-0.70487201,0.00000000,-0.00000000
-2.62031016,2.91336858,-2.91336858,0.43071215,-0.43071215,2.30445342,-2.30445342,0.13042228,-0.13042228,0.00187626,-0.00187626,0.69946752,-0.69946752,0.00000000,-0.00000000
-2.61430715,2.90770420,-2.90770419,0.43208509,-0.43208509,2.30082209,-2.30082209,0.13126751,-0.13126751,0.00184998,-0.00184998,0.69609122,-0.69609122,0.00000000,-0.00000000
-2.60830415,2.91012596,-2.91012595,0.43500123,-0.43500123,2.30353653,-2.30353653,0.13246334,-0.13246334,0.00182874,-0.00182874,0.69464411,-0.69464411,0.00000000,-0.00000000
-2.60230115,2.92051141,-2.92051141,0.43936940,-0.43936940,2.31259424,-2.31259424,0.13400123,-0.13400123,0.00181254,-0.00181254,0.69497888,-0.69497888,0.00000000,-0.00000000
-2.59629815,2.93862040,-2.93862039,0.44505848,-0.44505847,2.32792787,-2.32792787,0.13586437,-0.13586437,0.00180129,-0.00180129,0.69690418,-0.69690418,0.00000000,-0.00000000
-2.59029515,2.96410383,-2.96410383,0.45190048,-0.45190048,2.34940970,-2.34940970,0.13802779,-0.13802779,0.00179483,-0.00179483,0.70018973,-0.70018973,0.00000000,-0.00000000
-2.58429215,2.99651406,-2.99651406,0.45969456,-0.45969455,2.37685642,-2.37685642,0.14045852,-0.14045852,0.00179297,-0.00179297,0.70457218,-0.70457218,0.00000000,-0.00000000
-2.57828914,3.03531640,-3.03531640,0.46821171,-0.46821171,2.41003427,-2.41003426,0.14311610,-0.14311610,0.00179540,-0.00179540,0.70976146,-0.70976146,0.00000000,-0.00000000
-2.57228614,3.07990172,-3.07990172,0.47720018,-0.47720018,2.44866437,-2.44866437,0.14595330,-0.14595330,0.00180181,-0.00180181,0.71544750,-0.71544750,0.00000000,-0.00000000
-2.56628314,3.12959983,-3.12959983,0.48639132,-0.48639132,2.49242828,-2.49242828,0.14891707,-0.14891707,0.00181180,-0.00181180,0.72130712,-0.72130712,0.00000000,-0.00000000
-2.56028014,3.18369341,-3.18369341,0.49550591,-0.49550591,2.54097364,-2.54097364,0.15194974,-0.15194974,0.00182495,-0.00182495,0.72701100,-0.72701100,0.00000000,-0.00000000
-2.55427714,3.24143247,-3.24143247,0.50426073,-0.50426073,2.59392006,-2.59392006,0.15499050,-0.15499050,0.00184079,-0.00184079,0.73223062,-0.73223062,0.00000000,-0.00000000
-2.54827414,3.30204893,-3.30204893,0.51237528,-0.51237527,2.65086497,-2.65086497,0.15797691,-0.15797691,0.00185885,-0.00185885,0.73664518,-0.73664518,0.00000000,-0.00000000
-2.54227114,3.36477124,-3.36477124,0.51957853,-0.51957853,2.71138950,-2.71138950,0.16084673,-0.16084673,0.00187863,-0.00187863,0.73994821,-0.73994821,0.00000000,-0.00000000
-2.53626813,3.42883862,-3.42883862,0.52561554,-0.52561554,2.77506410,-2.77506410,0.16353968,-0.16353968,0.00189966,-0.00189966,0.74185406,-0.74185406,0.00000000,-0.00000000
-2.53026513,3.49351458,-3.49351458,0.53025374,-0.53025374,2.84145385,-2.84145386,0.16599922,-0.16599922,0.00192144,-0.00192144,0.74210393,-0.74210393,0.00000000,-0.00000000
-2.52426213,3.55809937,-3.55809937,0.53328876,-0.53328876,2.91012309,-2.91012309,0.16817433,-0.16817433,0.00194356,-0.00194356,0.74047152,-0.74047152,0.00000000,-0.00000000
-2.51825913,3.62194080,-3.62194080,0.53454961,-0.53454961,2.98063920,-2.98063920,0.17002100,-0.17002100,0.00196560,-0.00196560,0.73676802,-0.73676802,0.00000000,-0.00000000
-2.51225613,3.68444314,-3.68444314,0.53390302,-0.53390302,3.05257543,-3.05257544,0.17150356,-0.17150356,0.00198722,-0.00198722,0.73084643,-0.73084644,0.00000000,-0.00000000
-2.50625313,3.74507366,-3.74507366,0.53125678,-0.53125678,3.12551241,-3.12551241,0.17259564,-0.17259564,0.00200814,-0.00200814,0.72260503,-0.72260503,0.00000000,-0.00000000
-2.50025013,3.80336651,-3.80336652,0.52656196,-0.52656196,3.19903839,-3.19903839,0.17328078,-0.17328078,0.00202814,-0.00202814,0.71198973,-0.71198973,0.00000000,-0.00000000
-2.49424712,3.85892387,-3.85892387,0.51981391,-0.51981391,3.27274824,-3.27274824,0.17355259,-0.17355259,0.00204708,-0.00204708,0.69899548,-0.69899548,0.00000000,-0.00000000
-2.48824412,3.91141419,-3.91141420,0.51105188,-0.51105188,3.34624126,-3.34624126,0.17341451,-0.17341451,0.00206486,-0.00206486,0.68366626,-0.68366626,0.00000000,-0.00000000
-2.48224112,3.96056791,-3.96056791,0.50035743,-0.50035743,3.41911805,-3.41911805,0.17287913,-0.17287913,0.00208148,-0.00208148,0.66609387,-0.66609387,0.00000000,-0.00000000
-2.47623812,4.00617076,-4.00617077,0.48785148,-0.48785148,3.49097685,-3.49097685,0.17196711,-0.17196711,0.00209698,-0.00209698,0.64641549,-0.64641549,0.00000000,-0.00000000
-2.47023512,4.04805542,-4.04805543,0.47369018,-0.47369018,3.56140979,-3.56140979,0.17070578,-0.17070578,0.00211143,-0.00211143,0.62480982,-0.62480982,0.00000000,-0.00000000
-2.46423212,4.08609186,-4.08609186,0.45805986,-0.45805986,3.62999946,-3.62999946,0.16912754,-0.16912754,0.00212495,-0.00212495,0.60149225,-0.60149225,0.00000000,-0.00000000
-2.45822911,4.12017736,-4.12017737,0.44117103,-0.44117103,3.69631646,-3.69631647,0.16726802,-0.16726802,0.00213766,-0.00213766,0.57670890,-0.57670890,0.00000000,-0.00000000
-2.45222611,4.15022692,-4.15022692,0.42325195,-0.42325195,3.75991843,-3.75991843,0.16516427,-0.16516427,0.00214968,-0.00214968,0.55072997,-0.55072997,0.00000000,-0.00000000
-2.44622311,4.17616473,-4.17616473,0.40454175,-0.40454175,3.82035090,-3.82035091,0.16285296,-0.16285296,0.00216113,-0.00216113,0.52384251,-0.52384251,0.00000000,-0.00000000
-2.44022011,4.19791757,-4.19791757,0.38528366,-0.38528366,3.87715049,-3.87715049,0.16036884,-0.16036884,0.00217207,-0.00217207,0.49634291,-0.49634291,0.00000000,-0.00000000
-2.43421711,4.21541059,-4.21541059,0.36571843,-0.36571843,3.92985053,-3.92985053,0.15774330,-0.15774330,0.00218253,-0.00218253,0.46852947,-0.46852947,0.00000000,-0.00000000
-2.42821411,4.22856600,-4.22856600,0.34607832,-0.34607832,3.97798925,-3.97798926,0.15500343,-0.15500343,0.00219248,-0.00219248,0.44069521,-0.44069521,0.00000000,-0.00000000
-2.42221111,4.23730475,-4.23730476,0.32658176,-0.32658176,4.02112042,-4.02112042,0.15217137,-0.15217137,0.00220181,-0.00220181,0.41312124,-0.41312124,0.00000000,-0.00000000
-2.41620810,4.24155133,-4.24155134,0.30742898,-0.30742898,4.05882595,-4.05882596,0.14926403,-0.14926403,0.00221039,-0.00221039,0.38607094,-0.38607094,0.00000000,-0.00000000
-2.41020510,4.24124136,-4.24124136,0.28879871,-0.28879871,4.09073036,-4.09073036,0.14629332,-0.14629332,0.00221797,-0.00221797,0.35978506,-0.35978506,0.00000000,-0.00000000
-2.40420210,4.23633157,-4.23633157,0.27084589,-0.27084589,4.11651603,-4.11651603,0.14326667,-0.14326667,0.00222430,-0.00222430,0.33447789,-0.33447789,0.00000000,-0.00000000
-2.39819910,4.22681157,-4.22681157,0.25370064,-0.25370064,4.13593893,-4.13593893,0.14018789,-0.14018789,0.00222905,-0.00222905,0.31033460,-0.31033460,0.00000000,-0.00000000
-2.39219610,4.21271659,-4.21271659,0.23746817,-0.23746817,4.14884373,-4.14884373,0.13705829,-0.13705829,0.00223186,-0.00223186,0.28750969,-0.28750969,0.00000000,-0.00000000
-2.38619310,4.19414035,-4.19414035,0.22222972,-0.22222972,4.15517761,-4.15517762,0.13387796,-0.13387796,0.00223238,-0.00223238,0.26612660,-0.26612660,0.00000000,-0.00000000
-2.38019010,4.17124722,-4.17124723,0.20804432,-0.20804432,4.15500196,-4.15500196,0.13064715,-0.13064715,0.00223025,-0.00223025,0.24627828,-0.24627828,0.00000000,-0.00000000
-2.37418709,4.14428271,-4.14428271,0.19495119,-0.19495119,4.14850114,-4.14850114,0.12736758,-0.12736758,0.00222514,-0.00222514,0.22802865,-0.22802865,0.00000000,-0.00000000
-2.36818409,4.11358152,-4.11358152,0.18297264,-0.18297264,4.13598779,-4.13598780,0.12404372,-0.12404372,0.00221676,-0.00221676,0.21141485,-0.21141485,0.00000000,-0.00000000
-2.36218109,4.07957248,-4.07957248,0.17211718,-0.17211718,4.11790413,-4.11790413,0.12068386,-0.12068386,0.00220491,-0.00220491,0.19644997,-0.19644997,0.00000000,-0.00000000
-2.35617809,4.04277978,-4.04277978,0.16238280,-0.16238280,4.09481890,-4.09481890,0.11730096,-0.11730096,0.00218944,-0.00218944,0.18312622,-0.18312622,0.00000000,-0.00000000
-2.35017509,4.00382025,-4.00382025,0.15376006,-0.15376006,4.06741988,-4.06741988,0.11391321,-0.11391321,0.00217032,-0.00217032,0.17141827,-0.17141827,0.00000000,-0.00000000
-2.34417209,3.96339637,-3.96339637,0.14623505,-0.14623505,4.03650196,-4.03650196,0.11054430,-0.11054430,0.00214763,-0.00214763,0.16128666,-0.16128666,0.00000000,-0.00000000
-2.33816908,3.92228520,-3.92228520,0.13979188,-0.13979188,4.00295103,-4.00295103,0.10722342,-0.10722342,0.00212156,-0.00212156,0.15268112,-0.15268112,0.00000000,-0.00000000
-2.33216608,3.88132348,-3.88132348,0.13441480,-0.13441480,3.96772413,-3.96772413,0.10398493,-0.10398493,0.00209238,-0.00209238,0.14554368,-0.14554368,0.00000000,-0.00000000
-2.32616308,3.84138925,-3.84138925,0.13008975,-0.13008975,3.93182639,-3.93182639,0.10086777,-0.10086777,0.00206053,-0.00206053,0.13981147,-0.13981147,0.00000000,-0.00000000
-2.32016008,3.80338064,-3.80338064,0.12680545,-0.12680545,3.89628548,-3.89628548,0.09791471,-0.09791471,0.00202649,-0.00202649,0.13541914,-0.13541914,0.00000000,-0.00000000
-2.31415708,3.76819268,-3.76819268,0.12455387,-0.12455387,3.86212448,-3.86212448,0.09517129,-0.09517129,0.00199087,-0.00199087,0.13230094,-0.13230094,0.00000000,-0.00000000
-2.30815408,3.73669270,-3.73669270,0.12333030,-0.12333030,3.83033393,-3.83033393,0.09268479,-0.09268479,0.00195431,-0.00195431,0.13039227,-0.13039227,0.00000000,-0.00000000
-2.30215108,3.70969556,-3.70969556,0.12313290,-0.12313290,3.80184417,-3.80184417,0.09050297,-0.09050297,0.00191754,-0.00191754,0.12963091,-0.12963091,0.00000000,-0.00000000
-2.29614807,3.68793933,-3.68793933,0.12396185,-0.12396185,3.77749876,-3.77749876,0.08867288,-0.08867288,0.00188126,-0.00188126,0.12995770,-0.12995770,0.00000000,-0.00000000
-2.29014507,3.67206244,-3.67206244,0.12581826,-0.12581826,3.75803003,-3.75803003,0.08723956,-0.08723956,0.00184621,-0.00184621,0.13131698,-0.13131698,0.00000000,-0.00000000
-2.28414207,3.66258321,-3.66258321,0.12870275,-0.12870275,3.74403756,-3.74403756,0.08624488,-0.08624488,0.00181309,-0.00181309,0.13365654,-0.13365654,0.00000000,-0.00000000
-2.27813907,3.65988240,-3.65988240,0.13261390,-0.13261390,3.73597034,-3.73597034,0.08572631,-0.08572631,0.00178254,-0.00178254,0.13692735,-0.13692735,0.00000000,-0.00000000
-2.27213607,3.66418946,-3.66418946,0.13754662,-0.13754662,3.73411327,-3.73411327,0.08571589,-0.08571589,0.00175514,-0.00175514,0.14108292,-0.14108292,0.00000000,-0.00000000
-2.26613307,3.67557305,-3.67557306,0.14349040,-0.14349040,3.73857848,-3.73857848,0.08623916,-0.08623916,0.00173136,-0.00173136,0.14607853,-0.14607853,0.00000000,-0.00000000
-2.26013007,3.69393608,-3.69393608,0.15042774,-0.15042774,3.74930180,-3.74930180,0.08731425,-0.08731425,0.00171160,-0.00171160,0.15187017,-0.15187017,0.00000000,-0.00000000
-2.25412706,3.71901556,-3.71901556,0.15833251,-0.15833251,3.76604452,-3.76604452,0.08895107,-0.08895107,0.00169611,-0.00169611,0.15841345,-0.15841345,0.00000000,-0.00000000
-2.24812406,3.75038730,-3.75038730,0.16716855,-0.16716855,3.78840041,-3.78840041,0.09115058,-0.09115058,0.00168504,-0.00168504,0.16566234,-0.16566234,0.00000000,-0.00000000
-2.24212106,3.78747529,-3.78747529,0.17688843,-0.17688843,3.81580780,-3.81580781,0.09390423,-0.09390423,0.00167842,-0.00167842,0.17356794,-0.17356794,0.00000000,-0.00000000
-2.23611806,3.82956555,-3.82956555,0.18743247,-0.18743247,3.84756645,-3.84756645,0.09719349,-0.09719349,0.00167616,-0.00167616,0.18207729,-0.18207729,0.00000000,-0.00000000
-2.23011506,3.87582409,-3.87582409,0.19872800,-0.19872800,3.88285848,-3.88285848,0.10098960,-0.10098960,0.00167809,-0.00167809,0.19113224,-0.19113224,0.00000000,-0.00000000
-2.22411206,3.92531840,-3.92531840,0.21068896,-0.21068896,3.92077297,-3.92077297,0.10525346,-0.10525346,0.00168394,-0.00168394,0.20066851,-0.20066851,0.00000000,-0.00000000
-2.21810905,3.97704195,-3.97704195,0.22321591,-0.22321591,3.96033336,-3.96033336,0.10993578,-0.10993578,0.00169335,-0.00169335,0.21061496,-0.21061496,0.00000000,-0.00000000
-2.21210605,4.02994103,-4.02994103,0.23619638,-0.23619638,4.00052678,-4.00052678,0.11497743,-0.11497743,0.00170596,-0.00170596,0.22089319,-0.22089319,0.00000000,-0.00000000
-2.20610305,4.08294308,-4.08294308,0.24950569,-0.24950569,4.04033453,-4.04033453,0.12031007,-0.12031007,0.00172134,-0.00172134,0.23141741,-0.23141741,0.00000000,-0.00000000
-2.20010005,4.13498585,-4.13498585,0.26300820,-0.26300820,4.07876275,-4.07876275,0.12585707,-0.12585707,0.00173908,-0.00173908,0.24209474,-0.24209474,0.00000000,-0.00000000
-2.19409705,4.18504653,-4.18504653,0.27655906,-0.27655906,4.11487227,-4.11487228,0.13153471,-0.13153471,0.00175877,-0.00175877,0.25282595,-0.25282595,0.00000000,-0.00000000
-2.18809405,4.23216994,-4.23216994,0.29000635,-0.29000635,4.14780692,-4.14780693,0.13725366,-0.13725366,0.00178004,-0.00178004,0.26350653,-0.26350653,0.00000000,-0.00000000
-2.18209105,4.27549507,-4.27549507,0.30319367,-0.30319367,4.17681915,-4.17681915,0.14292074,-0.14292074,0.00180257,-0.00180257,0.27402832,-0.27402832,0.00000000,-0.00000000
-2.17608804,4.31427900,-4.31427900,0.31596313,-0.31596313,4.20129237,-4.20129237,0.14844087,-0.14844087,0.00182608,-0.00182608,0.28428138,-0.28428138,0.00000000,-0.00000000
-2.17008504,4.34791757,-4.34791758,0.32815862,-0.32815862,4.22075916,-4.22075916,0.15371928,-0.15371928,0.00185039,-0.00185039,0.29415629,-0.29415629,0.00000000,-0.00000000
-2.16408204,4.37596193,-4.37596193,0.33962928,-0.33962928,4.23491466,-4.23491466,0.15866373,-0.15866373,0.00187535,-0.00187535,0.30354667,-0.30354667,0.00000000,-0.00000000
-2.15807904,4.39813040,-4.39813040,0.35023308,-0.35023309,4.24362477,-4.24362478,0.16318695,-0.16318695,0.00190090,-0.00190090,0.31235185,-0.31235185,0.00000000,-0.00000000
-2.15207604,4.41431513,-4.41431513,0.35984045,-0.35984045,4.24692856,-4.24692856,0.16720886,-0.16720886,0.00192704,-0.00192704,0.32047962,-0.32047962,0.00000000,-0.00000000
-2.14607304,4.42458308,-4.42458308,0.36833763,-0.36833763,4.24503488,-4.24503488,0.17065879,-0.17065879,0.00195380,-0.00195380,0.32784883,-0.32784883,0.00000000,-0.00000000
-2.14007004,4.42917126,-4.42917126,0.37562990,-0.37562990,4.23831310,-4.23831310,0.17347749,-0.17347749,0.00198127,-0.00198127,0.33439188,-0.33439188,0.00000000,-0.00000000
-2.13406703,4.42847607,-4.42847607,0.38164427,-0.38164427,4.22727805,-4.22727805,0.17561884,-0.17561884,0.00200954,-0.00200954,0.34005684,-0.34005684,0.00000000,-0.00000000
-2.12806403,4.42303706,-4.42303706,0.38633176,-0.38633176,4.21256978,-4.21256978,0.17705121,-0.17705121,0.00203870,-0.00203870,0.34480916,-0.34480916,0.00000000,-0.00000000
-2.12206103,4.41351558,-4.41351558,0.38966902,-0.38966902,4.19492852,-4.19492852,0.17775846,-0.17775846,0.00206884,-0.00206884,0.34863289,-0.34863289,0.00000000,-0.00000000
-2.11605803,4.40066892,-4.40066892,0.39165931,-0.39165931,4.17516591,-4.17516591,0.17774047,-0.17774047,0.00210001,-0.00210001,0.35153135,-0.35153135,0.00000000,-0.00000000
-2.11005503,4.38532100,-4.38532100,0.39233276,-0.39233276,4.15413334,-4.15413334,0.17701323,-0.17701323,0.00213220,-0.00213220,0.35352718,-0.35352718,0.00000000,-0.00000000
-2.10405203,4.36833064,-4.36833064,0.39174602,-0.39174602,4.13268873,-4.13268873,0.17560852,-0.17560852,0.00216533,-0.00216533,0.35466190,-0.35466190,0.00000000,-0.00000000
-2.09804902,4.35055872,-4.35055872,0.38998114,-0.38998114,4.11166292,-4.11166292,0.17357312,-0.17357312,0.00219928,-0.00219928,0.35499481,-0.35499481,0.00000000,-0.00000000
-2.09204602,4.33283565,-4.33283565,0.38714392,-0.38714392,4.09182720,-4.09182720,0.17096769,-0.17096768,0.00223380,-0.00223380,0.35460157,-0.35460157,0.00000000,-0.00000000
-2.08604302,4.31593045,-4.31593045,0.38336174,-0.38336174,4.07386321,-4.07386321,0.16786527,-0.16786527,0.00226858,-0.00226858,0.35357221,-0.35357221,0.00000000,-0.00000000
-2.08004002,4.30052291,-4.30052291,0.37878098,-0.37878098,4.05833649,-4.05833649,0.16434961,-0.16434961,0.00230324,-0.00230324,0.35200906,-0.35200906,0.00000000,-0.00000000
-2.07403702,4.28717997,-4.28717997,0.37356410,-0.37356410,4.04567501,-4.04567501,0.16051319,-0.16051319,0.00233729,-0.00233729,0.35002432,-0.35002432,0.00000000,-0.00000000
-2.06803402,4.27633739,-4.27633739,0.36788652,-0.36788652,4.03615338,-4.03615338,0.15645521,-0.15645521,0.00237022,-0.00237022,0.34773760,-0.34773760,0.00000000,-0.00000000
-2.06203102,4.26828739,-4.26828740,0.36193338,-0.36193338,4.02988356,-4.02988356,0.15227946,-0.15227946,0.00240142,-0.00240142,0.34527353,-0.34527353,0.00000000,-0.00000000
-2.05602801,4.26317280,-4.26317280,0.35589625,-0.35589625,4.02681243,-4.02681243,0.14809218,-0.14809218,0.00243028,-0.00243028,0.34275930,-0.34275930,0.00000000,-0.00000000
-2.05002501,4.26098769,-4.26098769,0.34996978,-0.34996978,4.02672620,-4.02672620,0.14400000,-0.14400000,0.00245618,-0.00245618,0.34032239,-0.34032239,0.00000000,-0.00000000
-2.04402201,4.26158430,-4.26158430,0.34434842,-0.34434842,4.02926141,-4.02926141,0.14010783,-0.14010783,0.00247848,-0.00247848,0.33808837,-0.33808837,0.00000000,-0.00000000
-2.03801901,4.26468564,-4.26468564,0.33922307,-0.33922307,4.03392188,-4.03392188,0.13651692,-0.13651692,0.00249659,-0.00249659,0.33617884,-0.33617884,0.00000000,-0.00000000
-2.03201601,4.26990281,-4.26990281,0.33477779,-0.33477779,4.04010078,-4.04010078,0.13332295,-0.13332295,0.00250996,-0.00250996,0.33470937,-0.33470937,0.00000000,-0.00000000
-2.02601301,4.27675611,-4.27675611,0.33118637,-0.33118637,4.04710655,-4.04710655,0.13061420,-0.13061420,0.00251812,-0.00251812,0.33378748,-0.33378748,0.00000000,-0.00000000
-2.02001001,4.28469842,-4.28469842,0.32860890,-0.32860890,4.05419162,-4.05419162,0.12846977,-0.12846977,0.00252067,-0.00252067,0.33351064,-0.33351064,0.00000000,-0.00000000
-2.01400700,4.29313978,-4.29313978,0.32718821,-0.32718821,4.06058236,-4.06058236,0.12695790,-0.12695790,0.00251732,-0.00251732,0.33396409,-0.33396409,0.00000000,-0.00000000
-2.00800400,4.30147173,-4.30147173,0.32704616,-0.32704616,4.06550912,-4.06550912,0.12613437,-0.12613437,0.00250786,-0.00250786,0.33521864,-0.33521864,0.00000000,-0.00000000
-2.00200100,4.30909042,-4.30909042,0.32827999,-0.32827999,4.06823494,-4.06823494,0.12604090,-0.12604090,0.00249222,-0.00249222,0.33732836,-0.33732836,0.00000000,-0.00000000
-1.99599800,4.31541735,-4.31541735,0.33095855,-0.33095855,4.06808203,-4.06808203,0.12670376,-0.12670376,0.00247041,-0.00247041,0.34032812,-0.34032812,0.00000000,-0.00000000
-1.98999500,4.31991726,-4.31991726,0.33511879,-0.33511879,4.06445492,-4.06445492,0.12813250,-0.12813250,0.00244258,-0.00244258,0.34423127,-0.34423127,0.00000000,-0.00000000
-1.98399200,4.32211265,-4.32211265,0.34076244,-0.34076244,4.05685985,-4.05685985,0.13031887,-0.13031886,0.00240895,-0.00240895,0.34902732,-0.34902732,0.00000000,-0.00000000
-1.97798899,4.32159480,-4.32159480,0.34785324,-0.34785324,4.04491998,-4.04491998,0.13323600,-0.13323600,0.00236984,-0.00236984,0.35467999,-0.35467999,0.00000000,-0.00000000
-1.97198599,4.31803164,-4.31803164,0.35631483,-0.35631483,4.02838623,-4.02838622,0.13683803,-0.13683803,0.00232565,-0.00232565,0.36112564,-0.36112564,0.00000000,-0.00000000
-1.96598299,4.31117268,-4.31117267,0.36602965,-0.36602965,4.00714394,-4.00714394,0.14106008,-0.14106008,0.00227682,-0.00227682,0.36827237,-0.36827237,0.00000000,-0.00000000
-1.95997999,4.30085163,-4.30085163,0.37683886,-0.37683886,3.98121576,-3.98121576,0.14581876,-0.14581876,0.00222388,-0.00222388,0.37599987,-0.37599987,0.00000000,-0.00000000
-1.95397699,4.28698751,-4.28698751,0.38854377,-0.38854377,3.95076098,-3.95076098,0.15101326,-0.15101326,0.00216734,-0.00216734,0.38416036,-0.38416036,0.00000000,-0.00000000
-1.94797399,4.26958459,-4.26958459,0.40090859,-0.40090859,3.91607197,-3.91607197,0.15652707,-0.15652707,0.00210778,-0.00210778,0.39258050,-0.39258050,0.00000000,-0.00000000
-1.94197099,4.24873200,-4.24873200,0.41366485,-0.41366485,3.87756823,-3.87756823,0.16223028,-0.16223028,0.00204576,-0.00204576,0.40106458,-0.40106458,0.00000000,-0.00000000
-1.93596798,4.22460334,-4.22460334,0.42651732,-0.42651732,3.83578835,-3.83578835,0.16798257,-0.16798257,0.00198184,-0.00198184,0.40939887,-0.40939887,0.00000000,-0.00000000
-1.92996498,4.19745637,-4.19745636,0.43915143,-0.43915143,3.79138037,-3.79138037,0.17363671,-0.17363671,0.00191657,-0.00191657,0.41735705,-0.41735705,0.00000000,-0.00000000
-1.92396198,4.16763280,-4.16763280,0.45124185,-0.45124185,3.74509065,-3.74509065,0.17904254,-0.17904254,0.00185051,-0.00185051,0.42470667,-0.42470667,0.00000000,-0.00000000
-1.91795898,4.13555796,-4.13555796,0.46246218,-0.46246218,3.69775127,-3.69775127,0.18405129,-0.18405129,0.00178417,-0.00178417,0.43121639,-0.43121639,0.00000000,-0.00000000
-1.91195598,4.10173965,-4.10173965,0.47249518,-0.47249518,3.65026597,-3.65026597,0.18852017,-0.18852017,0.00171805,-0.00171805,0.43666360,-0.43666360,0.00000000,-0.00000000
-1.90595298,4.06676555,-4.06676554,0.48104319,-0.48104319,3.60359440,-3.60359439,0.19231687,-0.19231687,0.00165265,-0.00165265,0.44084238,-0.44084238,0.00000000,-0.00000000
-1.89994997,4.03129845,-4.03129844,0.48783827,-0.48783827,3.55873436,-3.55873435,0.19532393,-0.19532393,0.00158843,-0.00158843,0.44357104,-0.44357104,0.00000000,-0.00000000
-1.89394697,3.99606844,-3.99606843,0.49265170,-0.49265170,3.51670198,-3.51670198,0.19744278,-0.19744278,0.00152584,-0.00152584,0.44469929,-0.44469929,0.00000000,-0.00000000
-1.88794397,3.96186136,-3.96186135,0.49530210,-0.49530210,3.47850954,-3.47850954,0.19859716,-0.19859716,0.00146534,-0.00146534,0.44411427,-0.44411427,0.00000000,-0.00000000
-1.88194097,3.92950306,-3.92950305,0.49566206,-0.49566206,3.44514094,-3.44514094,0.19873581,-0.19873581,0.00140733,-0.00140733,0.44174553,-0.44174553,0.00000000,-0.00000000
-1.87593797,3.89983923,-3.89983923,0.49366280,-0.49366280,3.41752512,-3.41752512,0.19783435,-0.19783435,0.00135225,-0.00135225,0.43756829,-0.43756829,0.00000000,-0.00000000
-1.86993497,3.87371095,-3.87371095,0.48929658,-0.48929658,3.39650773,-3.39650773,0.19589616,-0.19589616,0.00130050,-0.00130050,0.43160514,-0.43160514,0.00000000,-0.00000000
-1.86393197,3.85192646,-3.85192646,0.48261682,-0.48261682,3.38282192,-3.38282192,0.19295226,-0.19295225,0.00125247,-0.00125247,0.42392588,-0.42392588,0.00000000,-0.00000000
-1.85792896,3.83523010,-3.83523010,0.47373587,-0.47373587,3.37705899,-3.37705899,0.18906011,-0.18906011,0.00120853,-0.00120853,0.41464552,-0.41464552,0.00000000,-0.00000000
-1.85192596,3.82426965,-3.82426965,0.46282058,-0.46282058,3.37964035,-3.37964035,0.18430158,-0.18430158,0.00116902,-0.00116902,0.40392060,-0.40392060,0.00000000,-0.00000000
-1.84592296,3.81956367,-3.81956367,0.45008577,-0.45008577,3.39079191,-3.39079191,0.17877990,-0.17877990,0.00113427,-0.00113427,0.39194395,-0.39194395,0.00000000,-0.00000000
-1.83991996,3.82147063,-3.82147063,0.43578617,-0.43578617,3.41052256,-3.41052256,0.17261593,-0.17261593,0.00110454,-0.00110454,0.37893812,-0.37893812,0.00000000,-0.00000000
-1.83391696,3.83016156,-3.83016156,0.42020696,-0.42020696,3.43860799,-3.43860799,0.16594386,-0.16594386,0.00108005,-0.00108005,0.36514787,-0.36514787,0.00000000,-0.00000000
-1.82791396,3.84559815,-3.84559815,0.40365349,-0.40365349,3.47458127,-3.47458127,0.15890655,-0.15890655,0.00106099,-0.00106099,0.35083198,-0.35083198,0.00000000,-0.00000000
-1.82191096,3.86751783,-3.86751783,0.38644076,-0.38644076,3.51773132,-3.51773132,0.15165061,-0.15165061,0.00104744,-0.00104744,0.33625484,-0.33625484,0.00000000,-0.00000000
-1.81590795,3.89542710,-3.89542710,0.36888293,-0.36888293,3.56710988,-3.56710989,0.14432161,-0.14432161,0.00103945,-0.00103945,0.32167804,-0.32167804,0.00000000,-0.00000000
-1.80990495,3.92860407,-3.92860408,0.35128342,-0.35128341,3.62154756,-3.62154756,0.13705943,-0.13705943,0.00103697,-0.00103697,0.30735244,-0.30735244,0.00000000,-0.00000000
-1.80390195,3.96611056,-3.96611056,0.33392602,-0.33392602,3.67967864,-3.67967864,0.12999405,-0.12999405,0.00103986,-0.00103986,0.29351101,-0.29351101,0.00000000,-0.00000000
-1.79789895,4.00681351,-4.00681351,0.31706730,-0.31706730,3.73997431,-3.73997431,0.12324190,-0.12324190,0.00104791,-0.00104791,0.28036253,-0.28036253,0.00000000,-0.00000000
-1.79189595,4.04941524,-4.04941524,0.30093044,-0.30093044,3.80078304,-3.80078304,0.11690281,-0.11690281,0.00106081,-0.00106081,0.26808655,-0.26808655,0.00000000,-0.00000000
