energy_ev,total_up,C_s_up,C_p_up,Cu_p_up,Cu_d_up,Ir_p_up,Ir_d_up,Te_p_up,Te_d_up
-3.43671836,15.21775556,0.06152583,0.22938433,0.26257280,11.43625051,0.77879587,2.34809486,0.88714832,0.00000000
-3.43071536,15.39494725,0.06530914,0.22792172,0.26815030,11.60062988,0.78904666,2.32702462,0.90675207,0.00000000
-3.42471236,15.55741340,0.06892011,0.22671137,0.27354597,11.74848547,0.79992859,2.30934637,0.92561715,0.00000000
-3.41870935,15.70232636,0.07230250,0.22577640,0.27868342,11.87699216,0.81126237,2.29554027,0.94349756,0.00000000
-3.41270635,15.82693648,0.07540169,0.22514841,0.28349345,11.98335839,0.82288168,2.28609019,0.96017074,0.00000000
-3.40670335,15.92865159,0.07816633,0.22486583,0.28791662,12.06490211,0.83463736,2.28147592,0.97544433,0.00000000
-3.40070035,16.00512231,0.08054989,0.22497222,0.29190598,12.11913368,0.84640173,2.28216446,0.98916271,0.00000000
-3.39469735,16.05432882,0.08251218,0.22551460,0.29542960,12.14384206,0.85807274,2.28860014,1.00121279,0.00000000
-3.38869435,16.07466371,0.08402072,0.22654181,0.29847295,12.13718012,0.86957783,2.30119311,1.01152882,0.00000000
-3.38269135,16.06500599,0.08505187,0.22810291,0.30104086,12.09774455,0.88087706,2.32030601,1.02009580,0.00000000
-3.37668834,16.02478094,0.08559170,0.23024553,0.30315891,12.02464600,0.89196550,2.34623896,1.02695123,0.00000000
-3.37068534,15.95400162,0.08563664,0.23301422,0.30487416,11.91756520,0.90287433,2.37921277,1.03218503,0.00000000
-3.36468234,15.85328837,0.08519362,0.23644888,0.30625511,11.77679157,0.91367077,2.41935117,1.03593736,0.00000000
-3.35867934,15.72386405,0.08428007,0.24058310,0.30739080,11.60324132,0.92445643,2.46666238,1.03839446,0.00000000
-3.35267634,15.56752425,0.08292333,0.24544254,0.30838903,11.39845347,0.93536427,2.52102143,1.03978246,0.00000000
-3.34667334,15.38658296,0.08115993,0.25104345,0.30937382,11.16456291,0.94655397,2.58215401,1.04035938,0.00000000
-3.34067034,15.18379598,0.07903445,0.25739123,0.31048199,10.90425108,0.95820595,2.64962340,1.04040567,0.00000000
-3.33466733,14.96226551,0.07659811,0.26447924,0.31185917,10.62067601,0.97051423,2.72282174,1.04021357,0.00000000
-3.32866433,14.72533071,0.07390725,0.27228781,0.31365524,10.31738436,0.98367824,2.80096694,1.04007585,0.00000000
-3.32266133,14.47644967,0.07102156,0.28078367,0.31601948,9.99820930,0.99789416,2.88310638,1.04027435,0.00000000
-3.31665833,14.21907898,0.06800237,0.28991965,0.31909545,9.66715860,1.01334582,2.96812809,1.04106891,0.00000000
-3.31065533,13.95655688,0.06491084,0.29963487,0.32301601,9.32829787,1.03019584,3.05478005,1.04268714,0.00000000
-3.30465233,13.69199613,0.06180629,0.30985542,0.32789844,8.98563395,1.04857713,3.14169739,1.04531550,0.00000000
-3.29864932,13.42819136,0.05874470,0.32049537,0.33383997,8.64300356,1.06858526,3.22743705,1.04909216,0.00000000
-3.29264632,13.16754547,0.05577734,0.33145828,0.34091386,8.30397174,1.09027183,3.31051881,1.05410179,0.00000000
-3.28664332,12.91201769,0.05294971,0.34263901,0.34916610,7.97174410,1.11363928,3.38947107,1.06037261,0.00000000
-3.28064032,12.66309489,0.05030068,0.35392581,0.35861280,7.64909605,1.13863710,3.46287951,1.06787571,0.00000000
-3.27463732,12.42178620,0.04786202,0.36520250,0.36923855,7.33832123,1.16515962,3.52943617,1.07652657,0.00000000
-3.26863432,12.18863961,0.04565815,0.37635079,0.38099544,7.04120033,1.19304551,3.58798652,1.08618869,0.00000000
-3.26263132,11.96377782,0.04370612,0.38725242,0.39380314,6.75899038,1.22207873,3.63757203,1.09667900,0.00000000
-3.25662831,11.74694989,0.04201595,0.39779112,0.40754976,6.49243374,1.25199101,3.67746567,1.10777481,0.00000000
-3.25062531,11.53759436,0.04059112,0.40785435,0.42209352,6.24178490,1.28246573,3.70719844,1.11922178,0.00000000
-3.24462231,11.33490912,0.03942921,0.41733462,0.43726535,6.00685267,1.31314294,3.72657512,1.13074268,0.00000000
-3.23861931,11.13792346,0.03852269,0.42613047,0.45287212,5.78705482,1.34362546,3.73567828,1.14204633,0.00000000
-3.23261631,10.94556797,0.03785979,0.43414708,0.46870058,5.58148158,1.37348593,3.73486006,1.15283648,0.00000000
-3.22661331,10.75673853,0.03742536,0.44129653,0.48452194,5.38896468,1.40227448,3.72472209,1.16282028,0.00000000
-3.22061031,10.57035151,0.03720173,0.44749778,0.50009685,5.20814852,1.42952723,3.70608463,1.17171592,0.00000000
-3.21460730,10.38538837,0.03716949,0.45267653,0.51518089,5.03756024,1.45477514,3.67994647,1.17925946,0.00000000
-3.20860430,10.20092870,0.03730822,0.45676493,0.52953023,4.87567595,1.47755339,3.64743801,1.18521054,0.00000000
-3.20260130,10.01617201,0.03759703,0.45970145,0.54290750,4.72098099,1.49741106,3.60977005,1.18935706,0.00000000
-3.19659830,9.83044912,0.03801508,0.46143077,0.55508762,4.57202242,1.51392107,3.56818142,1.19151876,0.00000000
-3.19059530,9.64322520,0.03854186,0.46190406,0.56586354,4.42745273,1.52669023,3.52388818,1.19154983,0.00000000
-3.18459230,9.45409655,0.03915747,0.46107942,0.57505157,4.28606429,1.53536925,3.47803752,1.18934076,0.00000000
-3.17858929,9.26278372,0.03984270,0.45892274,0.58249638,4.14681445,1.53966260,3.43166881,1.18481935,0.00000000
-3.17258629,9.06912352,0.04057912,0.45540885,0.58807528,4.00884180,1.53933788,3.38568381,1.17795134,0.00000000
-3.16658329,8.87306199,0.04134902,0.45052291,0.59170172,3.87147435,1.53423455,3.34082762,1.16874053,0.00000000
-3.16058029,8.67465031,0.04213543,0.44426204,0.59332801,3.73423055,1.52427165,3.29768107,1.15722866,0.00000000
-3.15457729,8.47404458,0.04292206,0.43663691,0.59294684,3.59681431,1.50945424,3.25666450,1.14349502,0.00000000
-3.14857429,8.27150986,0.04369329,0.42767340,0.59059186,3.45910513,1.48987814,3.21805226,1.12765593,0.00000000
-3.14257129,8.06742831,0.04443422,0.41741394,0.58633701,3.32114451,1.46573273,3.18199643,1.10986391,0.00000000
-3.13656828,7.86231010,0.04513077,0.40591856,0.58029471,3.18311948,1.43730153,3.14855774,1.09030656,0.00000000
-3.13056528,7.65680567,0.04576977,0.39326546,0.57261293,3.04534424,1.40496019,3.11774125,1.06920507,0.00000000
-3.12456228,7.45171727,0.04633926,0.37955101,0.56347121,2.90824042,1.36917189,3.08953397,1.04681208,0.00000000
-3.11855928,7.24800743,0.04682865,0.36488908,0.55307568,2.77231679,1.33047990,3.06394172,1.02340892,0.00000000
-3.11255628,7.04680232,0.04722904,0.34940981,0.54165331,2.63814849,1.28949754,3.04102235,0.99930199,0.00000000
-3.10655328,6.84938788,0.04753353,0.33325759,0.52944557,2.50635639,1.24689553,3.02091303,0.97481824,0.00000000
-3.10055028,6.65719740,0.04773744,0.31658859,0.51670166,2.37758668,1.20338705,3.00384969,0.95029965,0.00000000
-3.09454727,6.47178954,0.04783856,0.29956766,0.50367156,2.25249102,1.15971095,2.99017705,0.92609676,0.00000000
-3.08854427,6.29481674,0.04783734,0.28236499,0.49059918,2.13170746,1.11661364,2.98034881,0.90256133,0.00000000
-3.08254127,6.12798469,0.04773692,0.26515238,0.47771577,2.01584247,1.07483010,2.97491790,0.88003830,0.00000000
-3.07653827,5.97300441,0.04754315,0.24809957,0.46523387,1.90545437,1.03506487,2.97451759,0.85885723,0.00000000
-3.07053527,5.83153901,0.04726439,0.23137058,0.45334208,1.80103850,0.99797364,2.97983492,0.83932359,0.00000000
-3.06453227,5.70514809,0.04691136,0.21512030,0.44220066,1.70301466,0.96414615,2.99157834,0.82171024,0.00000000
-3.05852926,5.59523274,0.04649667,0.19949146,0.43193826,1.61171700,0.93409110,3.01044199,0.80624944,0.00000000
-3.05252626,5.50298468,0.04603449,0.18461208,0.42264986,1.52738697,0.90822370,3.03706923,0.79312594,0.00000000
-3.04652326,5.42934258,0.04553996,0.17059354,0.41439592,1.45016936,0.88685646,3.07201799,0.78247132,0.00000000
-3.04052026,5.37495860,0.04502867,0.15752918,0.40720285,1.38011183,0.87019351,3.11573049,0.77436019,0.00000000
-3.03451726,5.34017739,0.04451609,0.14549364,0.40106469,1.31716782,0.85832882,3.16850939,0.76880830,0.00000000
-3.02851426,5.32502912,0.04401700,0.13454278,0.39594598,1.26120286,0.85124835,3.23050205,0.76577297,0.00000000
-3.02251126,5.32923728,0.04354502,0.12471422,0.39178558,1.21200388,0.84883609,3.30169402,0.76515570,0.00000000
-3.01650825,5.35224075,0.04311213,0.11602839,0.38850144,1.16929120,0.85088368,3.38191181,0.76680712,0.00000000
-3.01050525,5.39322897,0.04272840,0.10848998,0.38599593,1.13273245,0.85710316,3.47083490,0.77053398,0.00000000
-3.00450225,5.45118796,0.04240170,0.10208976,0.38416158,1.10195784,0.86714229,3.56801557,0.77610797,0.00000000
-2.99849925,5.52495406,0.04213765,0.09680658,0.38288698,1.07657595,0.88060162,3.67290513,0.78327582,0.00000000
-2.99249625,5.61327190,0.04193958,0.09260950,0.38206248,1.05618908,0.89705256,3.78488412,0.79177041,0.00000000
-2.98649325,5.71485262,0.04180872,0.08945987,0.38158557,1.04040745,0.91605550,3.90329426,0.80132202,0.00000000
-2.98049025,5.82842829,0.04174437,0.08731332,0.38136549,1.02886153,0.93717708,4.02746922,0.81166935,0.00000000
-2.97448724,5.95279883,0.04174420,0.08612160,0.38132703,1.02121160,0.96000578,4.15676199,0.82256957,0.00000000
-2.96848424,6.08686800,0.04180467,0.08583401,0.38141325,1.01715434,0.98416504,4.29056625,0.83380689,0.00000000
-2.96248124,6.22966600,0.04192131,0.08639871,0.38158699,1.01642599,1.00932329,4.42833022,0.84519910,0.00000000
-2.95647824,6.38035700,0.04208919,0.08776352,0.38183107,1.01880192,1.03520035,4.56956152,0.85660182,0.00000000
-2.95047524,6.53823093,0.04230321,0.08987645,0.38214727,1.02409293,1.06157011,4.71382259,0.86791000,0.00000000
-2.94447224,6.70268016,0.04255842,0.09268590,0.38255408,1.03213834,1.08825922,4.86071692,0.87905688,0.00000000
-2.93846923,6.87316259,0.04285024,0.09614050,0.38308331,1.04279663,1.11514219,5.00986692,0.89001022,0.00000000
-2.93246623,7.04915377,0.04317463,0.10018874,0.38377591,1.05593408,1.14213306,5.16088509,0.90076622,0.00000000
-2.92646323,7.23009148,0.04352809,0.10477839,0.38467701,1.07141233,1.16917453,5.31334082,0.91134141,0.00000000
-2.92046023,7.41531681,0.04390770,0.10985579,0.38583072,1.08907567,1.19622495,5.46672512,0.92176319,0.00000000
-2.91445723,7.60401616,0.04431093,0.11536510,0.38727488,1.10873886,1.22324430,5.62041650,0.93205945,0.00000000
-2.90845423,7.79516858,0.04473549,0.12124759,0.38903598,1.13017635,1.25018001,5.77365063,0.94224813,0.00000000
-2.90245123,7.98750285,0.04517905,0.12744103,0.39112487,1.15311374,1.27695347,5.92549672,0.95232726,0.00000000
-2.89644822,8.17946782,0.04563898,0.13387933,0.39353325,1.17722188,1.30344824,6.07484295,0.96226637,0.00000000
-2.89044522,8.36921936,0.04611204,0.14049236,0.39623130,1.20211431,1.32950072,6.22039287,0.97199960,0.00000000
-2.88444222,8.55462584,0.04659406,0.14720614,0.39916674,1.22734823,1.35489391,6.36067417,0.98142122,0.00000000
-2.87843922,8.73329320,0.04707978,0.15394335,0.40226520,1.25242901,1.37935473,6.49406020,0.99038388,0.00000000
-2.87243622,8.90260967,0.04756259,0.16062425,0.40543215,1.27681831,1.40255526,6.61880420,0.99869971,0.00000000
-2.86643322,9.05980878,0.04803446,0.16716793,0.40855615,1.29994540,1.42411782,6.73308523,1.00614431,0.00000000
-2.86043022,9.20204840,0.04848594,0.17349392,0.41151341,1.32122124,1.44362380,6.83506396,1.01246359,0.00000000
-2.85442721,9.32650251,0.04890628,0.17952411,0.41417335,1.34005469,1.46062581,6.92294617,1.01738300,0.00000000
-2.84842421,9.43046159,0.04928367,0.18518487,0.41640486,1.35587019,1.47466263,6.99505103,1.02061872,0.00000000
-2.84242121,9.51143697,0.04960555,0.19040935,0.41808297,1.36812605,1.48527619,7.04988087,1.02189028,0.00000000
-2.83641821,9.56726408,0.04985914,0.19513981,0.41909550,1.37633246,1.49202973,7.08618909,1.02093391,0.00000000
-2.83041521,9.59619950,0.05003194,0.19932982,0.41934936,1.38006852,1.49452630,7.10304281,1.01751585,0.00000000
-2.82441221,9.59700685,0.05011240,0.20294632,0.41877610,1.37899741,1.49242655,7.09987680,1.01144499,0.00000000
-2.81840920,9.56902699,0.05009063,0.20597133,0.41733630,1.37287901,1.48546512,7.07653597,1.00258411,0.00000000
-2.81240620,9.51222882,0.04995908,0.20840319,0.41502269,1.36157934,1.47346454,7.03330373,0.99085915,0.00000000
-2.80640320,9.42723757,0.04971329,0.21025730,0.41186168,1.34507661,1.45634622,6.97091448,0.97626595,0.00000000
-2.80040020,9.31533868,0.04935255,0.21156617,0.40791316,1.32346320,1.43413777,6.89054906,0.95887423,0.00000000
-2.79439720,9.17845665,0.04888050,0.21237888,0.40326869,1.29694398,1.40697644,6.79381281,0.93882850,0.00000000
-2.78839420,9.01910902,0.04830562,0.21275971,0.39804798,1.26583059,1.37510836,6.68269673,0.91634584,0.00000000
-2.78239120,8.84033730,0.04764159,0.21278623,0.39239399,1.23053227,1.33888380,6.55952292,0.89171079,0.00000000
-2.77638819,8.64561739,0.04690748,0.21254662,0.38646676,1.19154353,1.29874850,6.42687654,0.86526750,0.00000000
-2.77038519,8.43875326,0.04612780,0.21213656,0.38043636,1.14942918,1.25523153,6.28752676,0.83740951,0.00000000
-2.76438219,8.22375831,0.04533224,0.21165562,0.37447537,1.10480745,1.20893029,6.14434013,0.80856782,0.00000000
-2.75837919,8.00472959,0.04455540,0.21120341,0.36875111,1.05833187,1.16049328,6.00018999,0.77919755,0.00000000
-2.75237619,7.78572003,0.04383609,0.21087566,0.36341821,1.01067273,1.11060133,5.85786573,0.74976406,0.00000000
-2.74637319,7.57061438,0.04321665,0.21076028,0.35861173,0.96249869,1.05994825,5.71998572,0.72072894,0.00000000
-2.74037019,7.36301371,0.04274192,0.21093384,0.35444130,0.91445947,1.00922159,5.58891784,0.69253654,0.00000000
-2.73436718,7.16613352,0.04245813,0.21145834,0.35098647,0.86717002,0.95908425,5.46671066,0.66560159,0.00000000
-2.72836418,6.98271910,0.04241168,0.21237867,0.34829343,0.82119683,0.91015778,5.35503822,0.64029829,0.00000000
-2.72236118,6.81498135,0.04264772,0.21372076,0.34637340,0.77704663,0.86300778,5.25516051,0.61695122,0.00000000
-2.71635818,6.66455510,0.04320875,0.21549052,0.34520254,0.73515783,0.81813203,5.16790094,0.59582846,0.00000000
-2.71035518,6.53248062,0.04413317,0.21767371,0.34472348,0.69589475,0.77595146,5.09364138,0.57713681,0.00000000
-2.70435218,6.41920833,0.04545379,0.22023664,0.34484822,0.65954462,0.73680442,5.03233432,0.56101943,0.00000000
-2.69834917,6.32462520,0.04719649,0.22312769,0.34546235,0.62631713,0.70094402,4.98353114,0.54755560,0.00000000
-2.69234617,6.24810076,0.04937895,0.22627966,0.34643025,0.59634650,0.66853857,4.94642452,0.53676261,0.00000000
-2.68634317,6.18854955,0.05200954,0.22961270,0.34760104,0.56969542,0.63967491,4.91990261,0.52859946,0.00000000
-2.68034017,6.14450659,0.05508646,0.23303782,0.34881498,0.54636076,0.61436421,4.90261204,0.52297226,0.00000000
-2.67433717,6.11421179,0.05859707,0.23646065,0.34991003,0.52628055,0.59254995,4.89302660,0.51974085,0.00000000
-2.66833417,6.09569923,0.06251764,0.23978548,0.35072822,0.50934180,0.57411769,4.88951831,0.51872657,0.00000000
-2.66233117,6.08688744,0.06681333,0.24291921,0.35112176,0.49538881,0.55890588,4.89042783,0.51972064,0.00000000
-2.65632816,6.08566677,0.07143858,0.24577513,0.35095841,0.48423173,0.54671768,4.89413101,0.52249309,0.00000000
-2.65032516,6.08998072,0.07633792,0.24827642,0.35012617,0.47565495,0.53733287,4.89909924,0.52680182,0.00000000
-2.64432216,6.09789833,0.08144713,0.25035907,0.34853708,0.46942514,0.53051974,4.90395128,0.53240161,0.00000000
-2.63831916,6.10767551,0.08669472,0.25197433,0.34613000,0.46529884,0.52604642,4.90749509,0.53905278,0.00000000
-2.63231616,6.11780383,0.09200382,0.25309038,0.34287254,0.46302936,0.52369127,4.90875841,0.54652943,0.00000000
-2.62631316,6.12704571,0.09729430,0.25369339,0.33876191,0.46237296,0.52325202,4.90700776,0.55462688,0.00000000
-2.62031016,6.13445577,0.10248513,0.25378776,0.33382493,0.46309429,0.52455345,4.90175565,0.56316824,0.00000000
-2.61430715,6.13938843,0.10749680,0.25339567,0.32811723,0.46497101,0.52745328,4.89275660,0.57200993,0.00000000
-2.60830415,6.14149242,0.11225385,0.25255594,0.32172167,0.46779752,0.53184613,4.87999262,0.58104588,0.00000000
-2.60230115,6.14069316,0.11668726,0.25132227,0.31474616,0.47138796,0.53766540,4.86364958,0.59021037,0.00000000
-2.59629815,6.13716423,0.12073668,0.24976091,0.30732088,0.47557828,0.54488305,4.84408560,0.59947930,0.00000000
-2.59029515,6.13128967,0.12435239,0.24794784,0.29959511,0.48022746,0.55350711,4.82179339,0.60886979,0.00000000
-2.58429215,6.12361860,0.12749684,0.24596568,0.29173365,0.48521792,0.56357721,4.79735814,0.61843806,0.00000000
-2.57828914,6.11481432,0.13014575,0.24390028,0.28391290,0.49045498,0.57515802,4.77141281,0.62827558,0.00000000
-2.57228614,6.10559988,0.13228873,0.24183724,0.27631672,0.49586564,0.58833099,4.74459299,0.63850344,0.00000000
-2.56628314,6.09670236,0.13392932,0.23985839,0.26913206,0.50139644,0.60318450,4.71749292,0.64926526,0.00000000
-2.56028014,6.08879802,0.13508446,0.23803838,0.26254450,0.50701070,0.61980311,4.69062484,0.66071866,0.00000000
-2.55427714,6.08246094,0.13578350,0.23644162,0.25673364,0.51268522,0.63825595,4.66438338,0.67302561,0.00000000
-2.54827414,6.07811713,0.13606661,0.23511942,0.25186850,0.51840644,0.65858525,4.63901653,0.68634222,0.00000000
-2.54227114,6.07600653,0.13598293,0.23410768,0.24810300,0.52416644,0.68079516,4.61460489,0.70080808,0.00000000
-2.53626813,6.07615488,0.13558829,0.23342516,0.24557160,0.52995893,0.70484185,4.59105016,0.71653600,0.00000000
-2.53026513,6.07835710,0.13494278,0.23307233,0.24438526,0.53577533,0.73062525,4.56807385,0.73360240,0.00000000
-2.52426213,6.08217361,0.13410823,0.23303094,0.24462776,0.54160137,0.75798310,4.54522660,0.75203911,0.00000000
-2.51825913,6.08694023,0.13314567,0.23326437,0.24635277,0.54741432,0.78668785,4.52190802,0.77182687,0.00000000
-2.51225613,6.09179203,0.13211308,0.23371866,0.24958148,0.55318107,0.81644680,4.49739675,0.79289126,0.00000000
-2.50625313,6.09570060,0.13106321,0.23432434,0.25430130,0.55885719,0.84690564,4.47088942,0.81510117,0.00000000
-2.50025013,6.09752353,0.13004187,0.23499893,0.26046553,0.56438724,0.87765569,4.44154726,0.83827030,0.00000000
-2.49424712,6.09606438,0.12908665,0.23564998,0.26799423,0.56970614,0.90824456,4.40854817,0.86216161,0.00000000
-2.48824412,6.09014068,0.12822599,0.23617870,0.27677641,0.57474185,0.93819005,4.37114211,0.88649493,0.00000000
-2.48224112,6.07865696,0.12747880,0.23648390,0.28667342,0.57941902,0.96699682,4.32870694,0.91095735,0.00000000
-2.47623812,6.06067942,0.12685462,0.23646610,0.29752377,0.58366375,0.99417513,4.28080227,0.93521613,0.00000000
-2.47023512,6.03550875,0.12635408,0.23603171,0.30914897,0.58740899,1.01926091,4.22721824,0.95893366,0.00000000
-2.46423212,6.00274745,0.12596988,0.23509700,0.32136064,0.59060047,1.04183620,4.16801688,0.98178380,0.00000000
-2.45822911,5.96235802,0.12568806,0.23359180,0.33396828,0.59320283,1.06154897,4.10356369,1.00346888,0.00000000
-2.45222611,5.91470910,0.12548950,0.23146262,0.34678768,0.59520560,1.07813135,4.03454740,1.02373653,0.00000000
-2.44622311,5.86060671,0.12535162,0.22867518,0.35964953,0.59662869,1.09141533,3.96198693,1.04239555,0.00000000
-2.44022011,5.80130857,0.12525012,0.22521617,0.37240784,0.59752709,1.10134491,3.88722441,1.05932990,0.00000000
-2.43421711,5.73852037,0.12516065,0.22109416,0.38494784,0.59799441,1.10798421,3.81190452,1.07451012,0.00000000
-2.42821411,5.67437316,0.12506042,0.21633965,0.39719281,0.59816501,1.11152066,3.73794049,1.08800132,0.00000000
-2.42221111,5.61138253,0.12492957,0.21100422,0.40910960,0.59821449,1.11226334,3.66746803,1.09996736,0.00000000
-2.41620810,5.55239024,0.12475224,0.20515888,0.42071232,0.59835835,1.11063591,3.60278882,1.11067061,0.00000000
-2.41020510,5.50049047,0.12451738,0.19889165,0.43206405,0.59884877,1.10716471,3.54630572,1.12046726,0.00000000
-2.40420210,5.45894276,0.12421916,0.19230458,0.44327621,0.59996936,1.10246213,3.50045211,1.12979790,0.00000000
-2.39819910,5.43107477,0.12385697,0.18551015,0.45450554,0.60202813,1.09720593,3.46761795,1.13917383,0.00000000
-2.39219610,5.42017805,0.12343521,0.17862747,0.46594864,0.60534863,1.09211535,3.45007533,1.14915928,0.00000000
-2.38619310,5.42940037,0.12296256,0.17177826,0.47783425,0.61025964,1.08792496,3.44990597,1.16035025,0.00000000
-2.38019010,5.46163825,0.12245113,0.16508285,0.49041331,0.61708359,1.08535719,3.46893326,1.17335066,0.00000000
-2.37418709,5.51943324,0.12191528,0.15865629,0.50394736,0.62612414,1.08509481,3.50866101,1.18874677,0.00000000
-2.36818409,5.60487556,0.12137040,0.15260486,0.51869552,0.63765333,1.08775427,3.57022073,1.20708093,0.00000000
-2.36218109,5.71951825,0.12083153,0.14702287,0.53490074,0.65189883,1.09386117,3.65432910,1.22882557,0.00000000
-2.35617809,5.86430481,0.12031208,0.14199013,0.55277573,0.66903166,1.10382867,3.76125670,1.25435875,0.00000000
-2.35017509,6.03951286,0.11982263,0.13756980,0.57248944,0.68915504,1.11793966,3.89080889,1.28394219,0.00000000
-2.34417209,6.24471596,0.11936985,0.13380706,0.59415442,0.71229476,1.13633348,4.04231928,1.31770284,0.00000000
-2.33816908,6.47876516,0.11895580,0.13072822,0.61781601,0.73839164,1.15899761,4.21465587,1.35561887,0.00000000
-2.33216608,6.73979139,0.11857735,0.12834055,0.64344360,0.76729642,1.18576453,4.40623973,1.39751073,0.00000000
-2.32616308,7.02522909,0.11822602,0.12663267,0.67092473,0.79876749,1.21631401,4.61507568,1.44303791,0.00000000
-2.32016008,7.33186115,0.11788809,0.12557543,0.70006222,0.83247172,1.25018051,4.83879434,1.49170153,0.00000000
-2.31415708,7.65588416,0.11754503,0.12512326,0.73057461,0.86798849,1.28676564,5.07470440,1.54285308,0.00000000
-2.30815408,7.99299287,0.11717419,0.12521600,0.76210009,0.90481702,1.32535491,5.31985397,1.59570882,0.00000000
-2.30215108,8.33848159,0.11674975,0.12578093,0.79420382,0.94238686,1.36513847,5.57109943,1.64936967,0.00000000
-2.29614807,8.68735992,0.11624374,0.12673518,0.82638840,0.98007134,1.40523484,5.82518019,1.70284577,0.00000000
-2.29014507,9.03447961,0.11562734,0.12798824,0.85810729,1.01720357,1.44471701,6.07879717,1.75508502,0.00000000
-2.28414207,9.37466856,0.11487201,0.12944459,0.88878052,1.05309450,1.48263986,6.32869305,1.80500436,0.00000000
-2.27813907,9.70286788,0.11395073,0.13100646,0.91781221,1.08705248,1.51806805,6.57173175,1.85152285,0.00000000
-2.27213607,10.01426709,0.11283911,0.13257642,0.94460921,1.11840354,1.55010349,6.80497475,1.89359519,0.00000000
-2.26613307,10.30443299,0.11151631,0.13406003,0.96860005,1.14651178,1.57791136,7.02575152,1.93024433,0.00000000
-2.26013007,10.56942709,0.10996585,0.13536823,0.98925358,1.17079883,1.60074399,7.23172176,1.96059221,0.00000000
-2.25412706,10.80590721,0.10817615,0.13641958,1.00609634,1.19076187,1.61796168,7.42092676,1.98388704,0.00000000
-2.24812406,11.01120897,0.10614088,0.13714224,1.01872808,1.20598927,1.62904996,7.59182780,1.99952647,0.00000000
-2.24212106,11.18340366,0.10385909,0.13747562,1.02683489,1.21617328,1.63363256,7.74332987,2.00707549,0.00000000
-2.23611806,11.32132986,0.10133516,0.13737166,1.03019910,1.22111922,1.63147998,7.87478925,2.00627856,0.00000000
-2.23011506,11.42459733,0.09857852,0.13679572,1.02870599,1.22075078,1.62251320,7.98600443,1.99706556,0.00000000
-2.22411206,11.49356257,0.09560333,0.13572712,1.02234666,1.21511112,1.60680260,8.07719027,1.97955134,0.00000000
-2.21810905,11.52927722,0.09242794,0.13415913,1.01121729,1.20435997,1.58456227,8.14893637,1.95402908,0.00000000
-2.21210605,11.53341142,0.08907436,0.13209863,0.99551474,1.18876659,1.55613995,8.20215120,1.92095787,0.00000000
-2.20610305,11.50815579,0.08556773,0.12956533,0.97552874,1.16869933,1.52200311,8.23799447,1.88094517,0.00000000
-2.20010005,11.45610653,0.08193568,0.12659059,0.95163116,1.14461187,1.48272177,8.25780078,1.83472496,0.00000000
-2.19409705,11.38013944,0.07820786,0.12321593,0.92426273,1.11702731,1.43894885,8.26299836,1.78313277,0.00000000
-2.18809405,11.28327909,0.07441546,0.11949130,0.89391805,1.08652052,1.39139879,8.25502691,1.72707867,0.00000000
-2.18209105,11.16856963,0.07059076,0.11547309,0.86112932,1.05369984,1.34082548,8.23525875,1.66751938,0.00000000
-2.17608804,11.03895389,0.06676686,0.11122209,0.82644975,1.01918889,1.28800018,8.20492755,1.60543098,0.00000000
-2.17008504,10.89716671,0.06297739,0.10680143,0.79043714,0.98360940,1.23369052,8.16506843,1.54178313,0.00000000
-2.16408204,10.74564798,0.05925634,0.10227457,0.75363851,0.94756584,1.17864118,8.11647267,1.47751590,0.00000000
-2.15807904,10.58647930,0.05563797,0.09770339,0.71657617,0.91163240,1.12355710,8.05965958,1.41352020,0.00000000
-2.15207604,10.42134704,0.05215672,0.09314665,0.67973584,0.87634288,1.06908964,7.99486681,1.35062225,0.00000000
-2.14607304,10.25153298,0.04884717,0.08865858,0.64355719,0.84218375,1.01582622,7.92205977,1.28957257,0.00000000
-2.14007004,10.07793189,0.04574402,0.08428786,0.60842695,0.80959043,0.96428341,7.84095914,1.23103960,0.00000000
-2.13406703,9.90109379,0.04288208,0.08007705,0.57467469,0.77894671,0.91490384,7.75108474,1.17560774,0.00000000
-2.12806403,9.72128728,0.04029620,0.07606222,0.54257127,0.75058694,0.86805632,7.65181293,1.12377942,0.00000000
-2.12206103,9.53857891,0.03802113,0.07227309,0.51232973,0.72480054,0.82403923,7.54244368,1.07598063,0.00000000
-2.11605803,9.35292270,0.03609139,0.06873338,0.48410825,0.70183815,0.78308645,7.42227333,1.03256892,0.00000000
-2.11005503,9.16425321,0.03454098,0.06546153,0.45801490,0.68191877,0.74537523,7.29066818,0.99384318,0.00000000
-2.10405203,8.97257589,0.03340302,0.06247156,0.43411366,0.66523702,0.71103546,7.14713457,0.96005401,0.00000000
-2.09804902,8.77804813,0.03270926,0.05977414,0.41243114,0.65196993,0.68015944,6.99138112,0.93141375,0.00000000
-2.09204602,8.58104568,0.03248947,0.05737768,0.39296376,0.64228228,0.65281150,6.82336945,0.90810531,0.00000000
-2.08604302,8.38220997,0.03277071,0.05528947,0.37568454,0.63633027,0.62903684,6.64335047,0.89028886,0.00000000
-2.08004002,8.18247308,0.03357645,0.05351669,0.36054946,0.63426274,0.60886890,6.45188445,0.87810587,0.00000000
-2.07403702,7.98305901,0.03492567,0.05206729,0.34750286,0.63621985,0.59233487,6.24984389,0.87168007,0.00000000
