energy_ev,total_up,Au_p_up,Au_d_up,Li_s_up,N_s_up,N_p_up,Te_p_up,Te_d_up
0.00900450,1.95582924,0.53127454,0.37384571,0.18178482,0.03348950,0.31090574,1.06705824,0.00000000
0.01500750,1.94344938,0.52560377,0.37321793,0.17968623,0.03027687,0.31381461,1.05390535,0.00000000
0.02101051,1.92403561,0.51837914,0.37128638,0.17691762,0.02719057,0.31554472,1.03609726,0.00000000
0.02701351,1.89805845,0.50974524,0.36813252,0.17360816,0.02425831,0.31616638,1.01390902,0.00000000
0.03301651,1.86610779,0.49986859,0.36385914,0.16990884,0.02150190,0.31577401,0.98770138,0.00000000
0.03901951,1.82887363,0.48893337,0.35858652,0.16598788,0.01893743,0.31448284,0.95790800,0.00000000
0.04502251,1.78712452,0.47713695,0.35244839,0.16202575,0.01657552,0.31242492,0.92502082,0.00000000
0.05102551,1.74168445,0.46468508,0.34558760,0.15820954,0.01442179,0.30974469,0.88957416,0.00000000
0.05702851,1.69340906,0.45178710,0.33815181,0.15472724,0.01247742,0.30659418,0.85212820,0.00000000
0.06303152,1.64316197,0.43865108,0.33028923,0.15176179,0.01073983,0.30312807,0.81325255,0.00000000
0.06903452,1.59179181,0.42547924,0.32214470,0.14948530,0.00920335,0.29949872,0.77351041,0.00000000
0.07503752,1.54011093,0.41246355,0.31385595,0.14805346,0.00785994,0.29585127,0.73344401,0.00000000
0.08104052,1.48887598,0.39978174,0.30555045,0.14760041,0.00669989,0.29231906,0.69356168,0.00000000
0.08704352,1.43877119,0.38759373,0.29734257,0.14823416,0.00571247,0.28901952,0.65432692,0.00000000
0.09304652,1.39039440,0.37603861,0.28933142,0.15003269,0.00488650,0.28605051,0.61614973,0.00000000
0.09904952,1.34424632,0.36523215,0.28159910,0.15304093,0.00421088,0.28348739,0.57938034,0.00000000
0.10505253,1.30072298,0.35526502,0.27420957,0.15726860,0.00367502,0.28138086,0.54430532,0.00000000
0.11105553,1.26011158,0.34620158,0.26720804,0.16268906,0.00326919,0.27975565,0.51114595,0.00000000
0.11705853,1.22258970,0.33807950,0.26062094,0.16923923,0.00298474,0.27861012,0.48005886,0.00000000
0.12306153,1.18822766,0.33091001,0.25445638,0.17682054,0.00281432,0.27791686,0.45113847,0.00000000
0.12906453,1.15699411,0.32467900,0.24870516,0.18530100,0.00275188,0.27762425,0.42442119,0.00000000
0.13506753,1.12876437,0.31934873,0.24334219,0.19451823,0.00279274,0.27765891,0.39989103,0.00000000
0.14107054,1.10333145,0.31486037,0.23832850,0.20428356,0.00293349,0.27792916,0.37748613,0.00000000
0.14707354,1.08041928,0.31113713,0.23361348,0.21438692,0.00317182,0.27832913,0.35710624,0.00000000
0.15307654,1.05969781,0.30808795,0.22913760,0.22460253,0.00350637,0.27874367,0.33862058,0.00000000
0.15907954,1.04079939,0.30561172,0.22483539,0.23469515,0.00393645,0.27905355,0.32187586,0.00000000
0.16508254,1.02333598,0.30360167,0.22063853,0.24442669,0.00446176,0.27914114,0.30670433,0.00000000
0.17108554,1.00691653,0.30195012,0.21647906,0.25356307,0.00508210,0.27889589,0.29293139,0.00000000
0.17708854,0.99116393,0.30055297,0.21229264,0.26188097,0.00579700,0.27821981,0.28038280,0.00000000
0.18309155,0.97573078,0.29931411,0.20802148,0.26917427,0.00660539,0.27703231,0.26889108,0.00000000
0.18909455,0.96031351,0.29814933,0.20361713,0.27526003,0.00750532,0.27527439,0.25830107,0.00000000
0.19509755,0.94466408,0.29698956,0.19904278,0.27998362,0.00849359,0.27291194,0.24847451,0.00000000
0.20110055,0.92859891,0.29578338,0.19427503,0.28322302,0.00956549,0.26993784,0.23929346,0.00000000
0.20710355,0.91200449,0.29449855,0.18930509,0.28489185,0.01071459,0.26637287,0.23066264,0.00000000
0.21310655,0.89483961,0.29312250,0.18413922,0.28494136,0.01193260,0.26226523,0.22251056,0.00000000
0.21910955,0.87713388,0.29166176,0.17879851,0.28336095,0.01320919,0.25768885,0.21478947,0.00000000
0.22511256,0.85898291,0.29014033,0.17331791,0.28017748,0.01453208,0.25274026,0.20747429,0.00000000
0.23111556,0.84054013,0.28859711,0.16774455,0.27545338,0.01588702,0.24753445,0.20056053,0.00000000
0.23711856,0.82200589,0.28708238,0.16213550,0.26928346,0.01725800,0.24219971,0.19406140,0.00000000
0.24312156,0.80361443,0.28565376,0.15655499,0.26179091,0.01862751,0.23687176,0.18800426,0.00000000
0.24912456,0.78561919,0.28437165,0.15107133,0.25312238,0.01997680,0.23168743,0.18242664,0.00000000
0.25512756,0.76827765,0.28329452,0.14575354,0.24344255,0.02128635,0.22677829,0.17737211,0.00000000
0.26113057,0.75183616,0.28247432,0.14066807,0.23292843,0.02253627,0.22226443,0.17288610,0.00000000
0.26713357,0.73651580,0.28195227,0.13587557,0.22176349,0.02370686,0.21824876,0.16901207,0.00000000
0.27313657,0.72250003,0.28175530,0.13142805,0.21013208,0.02477904,0.21481214,0.16578811,0.00000000
0.27913957,0.70992474,0.28189332,0.12736652,0.19821420,0.02573497,0.21200960,0.16324424,0.00000000
0.28514257,0.69887134,0.28235757,0.12371915,0.18618087,0.02655848,0.20986776,0.16140053,0.00000000
0.29114557,0.68936306,0.28312009,0.12050018,0.17419027,0.02723553,0.20838377,0.16026611,0.00000000
0.29714857,0.68136501,0.28413451,0.11770962,0.16238473,0.02775466,0.20752556,0.15983922,0.00000000
0.30315158,0.67478753,0.28533792,0.11533360,0.15088862,0.02810726,0.20723369,0.16010811,0.00000000
0.30915458,0.66949304,0.28665393,0.11334552,0.13980723,0.02828781,0.20742448,0.16105289,0.00000000
0.31515758,0.66530562,0.28799664,0.11170783,0.12922645,0.02829402,0.20799439,0.16264801,0.00000000
0.32116058,0.66202301,0.28927542,0.11037443,0.11921338,0.02812686,0.20882541,0.16486543,0.00000000
0.32716358,0.65943020,0.29040008,0.10929336,0.10981760,0.02779047,0.20979108,0.16767793,0.00000000
0.33316658,0.65731382,0.29128626,0.10840989,0.10107306,0.02729202,0.21076307,0.17106261,0.00000000
0.33916958,0.65547651,0.29186070,0.10766965,0.09300039,0.02664141,0.21161774,0.17500410,0.00000000
0.34517259,0.65375041,0.29206597,0.10702167,0.08560955,0.02585097,0.21224248,0.17949726,0.00000000
0.35117559,0.65200894,0.29186453,0.10642119,0.07890258,0.02493509,0.21254158,0.18454924,0.00000000
0.35717859,0.65017627,0.29124177,0.10583212,0.07287636,0.02390972,0.21244113,0.19018046,0.00000000
0.36318159,0.64823371,0.29020778,0.10522895,0.06752521,0.02279199,0.21189294,0.19642454,0.00000000
0.36918459,0.64622283,0.28879782,0.10459803,0.06284325,0.02159969,0.21087718,0.20332706,0.00000000
0.37518759,0.64424497,0.28707138,0.10393823,0.05882640,0.02035087,0.20940362,0.21094299,0.00000000
0.38119060,0.64245707,0.28510980,0.10326086,0.05547392,0.01906338,0.20751143,0.21933307,0.00000000
0.38719360,0.64106425,0.28301265,0.10258893,0.05278947,0.01775448,0.20526762,0.22855907,0.00000000
0.39319660,0.64030914,0.28089298,0.10195575,0.05078167,0.01644053,0.20276414,0.23867835,0.00000000
0.39919960,0.64045891,0.27887169,0.10140299,0.04946409,0.01513668,0.20011379,0.24973778,0.00000000
0.40520260,0.64179038,0.27707131,0.10097833,0.04885478,0.01385663,0.19744523,0.26176764,0.00000000
0.41120560,0.64457421,0.27560960,0.10073271,0.04897525,0.01261251,0.19489726,0.27477560,0.00000000
0.41720860,0.64905894,0.27459316,0.10071753,0.04984908,0.01141473,0.19261262,0.28874137,0.00000000
0.42321161,0.65545568,0.27411161,0.10098173,0.05150015,0.01027193,0.19073173,0.30361231,0.00000000
0.42921461,0.66392455,0.27423251,0.10156911,0.05395058,0.00919104,0.18938650,0.31930031,0.00000000
0.43521761,0.67456322,0.27499733,0.10251580,0.05721857,0.00817722,0.18869464,0.33568041,0.00000000
0.44122061,0.68739866,0.27641877,0.10384827,0.06131610,0.00723407,0.18875455,0.35259111,0.00000000
0.44722361,0.70238217,0.27847953,0.10558175,0.06624675,0.00636366,0.18964117,0.36983673,0.00000000
0.45322661,0.71938834,0.28113265,0.10771928,0.07200377,0.00556671,0.19140291,0.38719173,0.00000000
0.45922961,0.73821787,0.28430336,0.11025139,0.07856837,0.00484276,0.19405969,0.40440683,0.00000000
0.46523262,0.75860428,0.28789242,0.11315640,0.08590855,0.00419033,0.19760233,0.42121695,0.00000000
0.47123562,0.78022425,0.29178081,0.11640145,0.09397850,0.00360710,0.20199314,0.43735042,0.00000000
0.47723862,0.80271109,0.29583543,0.11994402,0.10271860,0.00309011,0.20716784,0.45253926,0.00000000
0.48324162,0.82567085,0.29991563,0.12373410,0.11205621,0.00263589,0.21303857,0.46652993,0.00000000
0.48924462,0.84870031,0.30388022,0.12771665,0.12190719,0.00224066,0.21949795,0.47909423,0.00000000
0.49524762,0.87140591,0.30759461,0.13183456,0.13217817,0.00190048,0.22642398,0.49003958,0.00000000
0.50125063,0.89342297,0.31093770,0.13603160,0.14276954,0.00161135,0.23368557,0.49921841,0.00000000
0.50725363,0.91443401,0.31380824,0.14025557,0.15357905,0.00136937,0.24114844,0.50653602,0.00000000
0.51325663,0.93418548,0.31613026,0.14446119,0.16450578,0.00117079,0.24868118,0.51195652,0.00000000
0.51925963,0.95250191,0.31785737,0.14861286,0.17545452,0.00101211,0.25616107,0.51550652,0.00000000
0.52526263,0.96929675,0.31897565,0.15268685,0.18634001,0.00089015,0.26347952,0.51727635,0.00000000
0.53126563,0.98457929,0.31950507,0.15667303,0.19709112,0.00080205,0.27054682,0.51741859,0.00000000
0.53726863,0.99845705,0.31949919,0.16057587,0.20765441,0.00074532,0.27729583,0.51614396,0.00000000
0.54327164,1.01113346,0.31904329,0.16441469,0.21799704,0.00071782,0.28368465,0.51371464,0.00000000
0.54927464,1.02290063,0.31825090,0.16822307,0.22810858,0.00071772,0.28969779,0.51043525,0.00000000
0.55527764,1.03412730,0.31725884,0.17204739,0.23800168,0.00074351,0.29534611,0.50664182,0.00000000
0.56128064,1.04524237,0.31622108,0.17594454,0.24771139,0.00079392,0.30066510,0.50268913,0.00000000
0.56728364,1.05671449,0.31530153,0.17997888,0.25729296,0.00086786,0.30571181,0.49893695,0.00000000
0.57328664,1.06902854,0.31466618,0.18421844,0.26681827,0.00096439,0.31056048,0.49573581,0.00000000
0.57928964,1.08265992,0.31447485,0.18873068,0.27637090,0.00108256,0.31529700,0.49341269,0.00000000
0.58529265,1.09804776,0.31487302,0.19357789,0.28604002,0.00122144,0.32001243,0.49225747,0.00000000
0.59129565,1.11556839,0.31598398,0.19881247,0.29591343,0.00137997,0.32479612,0.49251054,0.00000000
0.59729865,1.13551025,0.31790180,0.20447228,0.30607000,0.00155690,0.32972846,0.49435231,0.00000000
0.60330165,1.15805168,0.32068543,0.21057645,0.31657202,0.00175074,0.33487400,0.49789491,0.00000000
0.60930465,1.18324270,0.32435415,0.21712181,0.32745787,0.00195970,0.34027504,0.50317663,0.00000000
0.61530765,1.21099212,0.32888483,0.22408008,0.33873547,0.00218166,0.34594630,0.51015938,0.00000000
0.62131066,1.24106071,0.33421096,0.23139632,0.35037689,0.00241412,0.35187095,0.51872929,0.00000000
0.62731366,1.27306117,0.34022371,0.23898840,0.36231465,0.00265422,0.35799821,0.52870056,0.00000000
0.63331666,1.30646537,0.34677504,0.24674800,0.37443994,0.00289875,0.36424288,0.53982241,0.00000000
0.63931966,1.34061868,0.35368267,0.25454287,0.38660299,0.00314417,0.37048673,0.55178901,0.00000000
0.64532266,1.37476120,0.36073688,0.26222048,0.39861572,0.00338669,0.37658199,0.56425173,0.00000000
0.65132566,1.40805507,0.36770875,0.26961289,0.41025666,0.00362234,0.38235659,0.57683365,0.00000000
0.65732866,1.43961690,0.37435970,0.27654273,0.42127797,0.00384706,0.38762110,0.58914523,0.00000000
0.66333167,1.46855376,0.38045163,0.28282997,0.43141431,0.00405682,0.39217703,0.60080087,0.00000000
0.66933467,1.49400139,0.38575747,0.28829917,0.44039312,0.00424769,0.39582601,0.61143533,0.00000000
0.67533767,1.51516258,0.39007157,0.29278706,0.44794587,0.00441602,0.39837959,0.62071951,0.00000000
0.68134067,1.53134420,0.39321935,0.29614982,0.45381971,0.00455853,0.39966893,0.62837460,0.00000000
0.68734367,1.54199074,0.39506586,0.29826990,0.45778891,0.00467240,0.39955407,0.63418420,0.00000000
0.69334667,1.54671305,0.39552285,0.29906206,0.45966556,0.00475540,0.39793224,0.63800373,0.00000000
0.69934967,1.54531055,0.39455384,0.29847812,0.45930891,0.00480597,0.39474478,0.63976663,0.00000000
0.70535268,1.53778597,0.39217710,0.29651046,0.45663295,0.00482325,0.38998228,0.63948728,0.00000000
0.71135568,1.52435176,0.38846627,0.29319384,0.45161169,0.00480715,0.38368782,0.63726029,0.00000000
0.71735868,1.50542782,0.38354862,0.28860559,0.44428213,0.00475833,0.37595788,0.63325639,0.00000000
0.72336168,1.48163058,0.37760093,0.28286410,0.43474443,0.00467821,0.36694117,0.62771508,0.00000000
0.72936468,1.45375397,0.37084329,0.27612568,0.42315961,0.00456889,0.35683522,0.62093443,0.00000000
0.73536768,1.42274301,0.36353091,0.26857983,0.40974472,0.00443311,0.34588092,0.61325848,0.00000000
0.74137069,1.38966128,0.35594445,0.26044333,0.39476571,0.00427414,0.33435538,0.60506299,0.00000000
0.74737369,1.35565358,0.34837919,0.25195316,0.37852852,0.00409567,0.32256323,0.59673998,0.00000000
0.75337669,1.32190550,0.34113353,0.24335869,0.36136867,0.00390172,0.31082691,0.58868204,0.00000000
0.75937969,1.28960144,0.33449730,0.23491345,0.34363987,0.00369644,0.29947625,0.58126679,0.00000000
0.76538269,1.25988292,0.32874043,0.22686672,0.32570227,0.00348407,0.28883781,0.57484241,0.00000000
0.77138569,1.23380867,0.32410226,0.21945535,0.30791069,0.00326873,0.27922434,0.56971455,0.00000000
0.77738869,1.21231801,0.32078223,0.21289606,0.29060343,0.00305436,0.27092477,0.56613530,0.00000000
0.78339170,1.19619886,0.31893195,0.20737847,0.27409209,0.00284459,0.26419509,0.56429440,0.00000000
0.78939470,1.18606135,0.31864922,0.20305914,0.25865268,0.00264262,0.25925031,0.56431310,0.00000000
0.79539770,1.18231787,0.31997408,0.20005678,0.24451833,0.00245122,0.25625791,0.56624056,0.00000000
0.80140070,1.18516998,0.32288707,0.19844867,0.23187388,0.00227262,0.25533272,0.57005294,0.00000000
0.80740370,1.19460256,0.32730964,0.19826852,0.22085227,0.00210851,0.25653355,0.57565509,0.00000000
0.81340670,1.21038502,0.33310679,0.19950576,0.21153294,0.00196000,0.25986143,0.58288445,0.00000000
0.81940970,1.23207940,0.34009171,0.20210614,0.20394202,0.00182767,0.26525968,0.59151715,0.00000000
0.82541271,1.25905489,0.34803218,0.20597368,0.19805430,0.00171159,0.27261541,0.60127575,0.00000000
0.83141571,1.29050801,0.35665853,0.21097393,0.19379669,0.00161133,0.28176276,0.61183841,0.00000000
0.83741871,1.32548782,0.36567282,0.21693826,0.19105310,0.00152605,0.29248741,0.62284915,0.00000000
0.84342171,1.36292501,0.37475880,0.22366913,0.18967026,0.00145457,0.30453238,0.63392863,0.00000000
0.84942471,1.40166408,0.38359232,0.23094614,0.18946448,0.00139540,0.31760483,0.64468542,0.00000000
0.85542771,1.44049733,0.39185178,0.23853263,0.19022881,0.00134689,0.33138373,0.65472704,0.00000000
0.86143072,1.47819978,0.39922827,0.24618270,0.19174059,0.00130721,0.34552819,0.66367084,0.00000000
0.86743372,1.51356372,0.40543493,0.25364824,0.19376889,0.00127451,0.35968602,0.67115411,0.00000000
0.87343672,1.54543205,0.41021535,0.26068606,0.19608181,0.00124693,0.37350264,0.67684343,0.00000000
0.87943972,1.57272930,0.41335068,0.26706452,0.19845330,0.00122270,0.38662977,0.68044288,0.00000000
0.88544272,1.59448945,0.41466515,0.27256982,0.20066936,0.00120018,0.39873387,0.68170101,0.00000000
0.89144572,1.60987985,0.41403009,0.27701153,0.20253354,0.00117789,0.40950405,0.68041645,0.00000000
0.89744872,1.61822064,0.41136606,0.28022725,0.20387143,0.00115457,0.41865927,0.67644199,0.00000000
0.90345173,1.61899903,0.40664344,0.28208641,0.20453434,0.00112917,0.42595463,0.66968715,0.00000000
0.90945473,1.61187847,0.39988130,0.28249282,0.20440189,0.00110090,0.43118663,0.66011916,0.00000000
0.91545773,1.59670231,0.39114473,0.28138632,0.20338357,0.00106922,0.43419721,0.64776243,0.00000000
0.92146073,1.57349224,0.38054096,0.27874312,0.20141940,0.00103381,0.43487664,0.63269653,0.00000000
0.92746373,1.54244174,0.36821429,0.27457512,0.19847949,0.00099459,0.43316494,0.61505282,0.00000000
0.93346673,1.50390485,0.35434024,0.26892825,0.19456295,0.00095168,0.42905214,0.59500985,0.00000000
0.93946973,1.45838108,0.33911912,0.26187976,0.18969579,0.00090537,0.42257716,0.57278773,0.00000000
0.94547274,1.40649689,0.32276933,0.25353487,0.18392840,0.00085611,0.41382544,0.54864163,0.00000000
0.95147574,1.34898470,0.30552060,0.24402263,0.17733234,0.00080445,0.40292554,0.52285467,0.00000000
0.95747874,1.28666016,0.28760748,0.23349146,0.16999687,0.00075103,0.39004467,0.49573046,0.00000000
0.96348174,1.22039854,0.26926322,0.22210437,0.16202517,0.00069652,0.37538344,0.46758549,0.00000000
0.96948474,1.15111108,0.25071429,0.21003401,0.15353053,0.00064162,0.35916996,0.43874156,0.00000000
0.97548774,1.07972204,0.23217554,0.19745793,0.14463250,0.00058702,0.34165350,0.40951858,0.00000000
0.98149075,1.00714713,0.21384631,0.18455394,0.13545327,0.00053336,0.32309796,0.38022792,0.00000000
0.98749375,0.93427392,0.19590722,0.17149597,0.12611428,0.00048124,0.30377529,0.35116635,0.00000000
0.99349675,0.86194472,0.17851803,0.15845030,0.11673311,0.00043117,0.28395911,0.32261090,0.00000000
0.99949975,0.79094221,0.16181615,0.14557242,0.10742091,0.00038359,0.26391871,0.29481465,0.00000000
1.00550275,0.72197809,0.14591607,0.13300448,0.09828015,0.00033885,0.24391361,0.26800345,0.00000000
1.01150575,0.65568477,0.13090944,0.12087338,0.08940293,0.00029721,0.22418876,0.24237377,0.00000000
1.01750875,0.59261013,0.11686576,0.10928955,0.08086973,0.00025883,0.20497051,0.21809149,0.00000000
1.02351176,0.53321513,0.10383360,0.09834624,0.07274864,0.00022380,0.18646350,0.19529173,0.00000000
1.02951476,0.47787404,0.09184223,0.08811947,0.06509502,0.00019213,0.16884832,0.17407953,0.00000000
1.03551776,0.42687706,0.08090347,0.07866845,0.05795159,0.00016376,0.15228013,0.15453135,0.00000000
1.04152076,0.38043476,0.07101386,0.07003635,0.05134876,0.00013858,0.13688805,0.13669729,0.00000000
1.04752376,0.33868423,0.06215682,0.06225154,0.04530539,0.00011644,0.12277539,0.12060383,0.00000000
1.05352676,0.30169615,0.05430483,0.05532891,0.03982965,0.00009713,0.11002046,0.10625702,0.00000000
1.05952976,0.26948276,0.04742163,0.04927148,0.03492011,0.00008044,0.09867799,0.09364589,0.00000000
1.06553277,0.24200597,0.04146424,0.04407206,0.03056689,0.00006615,0.08878102,0.08274607,0.00000000
1.07153577,0.21918557,0.03638480,0.03971480,0.02675289,0.00005400,0.08034302,0.07352333,0.00000000
1.07753877,0.20090705,0.03213228,0.03617685,0.02345499,0.00004377,0.07336026,0.06593710,0.00000000
1.08354177,0.18702878,0.02865390,0.03342978,0.02064522,0.00003522,0.06781426,0.05994366,0.00000000
1.08954477,0.17738850,0.02589636,0.03144091,0.01829184,0.00002814,0.06367410,0.05549904,0.00000000
1.09554777,0.17180885,0.02380685,0.03017444,0.01636039,0.00002232,0.06089875,0.05256154,0.00000000
1.10155078,0.17010197,0.02233381,0.02959237,0.01481450,0.00001758,0.05943908,0.05109373,0.00000000
1.10755378,0.17207312,0.02142746,0.02965531,0.01361671,0.00001375,0.05923971,0.05106391,0.00000000
1.11355678,0.17752331,0.02104021,0.03032302,0.01272911,0.00001068,0.06024055,0.05244704,0.00000000
1.11955978,0.18625114,0.02112682,0.03155482,0.01211390,0.00000823,0.06237803,0.05522505,0.00000000
1.12556278,0.19805381,0.02164451,0.03330986,0.01173384,0.00000631,0.06558607,0.05938656,0.00000000
1.13156578,0.21272744,0.02255283,0.03554727,0.01155261,0.00000482,0.06979677,0.06492600,0.00000000
1.13756878,0.23006693,0.02381355,0.03822618,0.01153516,0.00000366,0.07494085,0.07184214,0.00000000
1.14357179,0.24986528,0.02539043,0.04130570,0.01164793,0.00000279,0.08094781,0.08013613,0.00000000
1.14957479,0.27191268,0.02724894,0.04474482,0.01185911,0.00000215,0.08774599,0.08980896,0.00000000
1.15557779,0.29599529,0.02935598,0.04850233,0.01213888,0.00000171,0.09526238,0.10085860,0.00000000
1.16158079,0.32189396,0.03167955,0.05253662,0.01245952,0.00000144,0.10342235,0.11327674,0.00000000
1.16758379,0.34938281,0.03418845,0.05680558,0.01279571,0.00000132,0.11214927,0.12704531,0.00000000
1.17358679,0.37822791,0.03685204,0.06126645,0.01312461,0.00000137,0.12136407,0.14213294,0.00000000
1.17958979,0.40818593,0.03963994,0.06587572,0.01342613,0.00000161,0.13098476,0.15849144,0.00000000
1.18559280,0.43900311,0.04252187,0.07058899,0.01368301,0.00000208,0.14092601,0.17605251,0.00000000
1.19159580,0.47041434,0.04546747,0.07536093,0.01388101,0.00000284,0.15109871,0.19472481,0.00000000
1.19759880,0.50214273,0.04844627,0.08014526,0.01400906,0.00000401,0.16140970,0.21439164,0.00000000
1.20360180,0.53389961,0.05142766,0.08489478,0.01405927,0.00000572,0.17176154,0.23490936,0.00000000
1.20960480,0.56538517,0.05438104,0.08956149,0.01402706,0.00000819,0.18205262,0.25610673,0.00000000
1.21560780,0.59628986,0.05727602,0.09409675,0.01391117,0.00001169,0.19217737,0.27778537,0.00000000
1.22161081,0.62629675,0.06008280,0.09845163,0.01371365,0.00001660,0.20202680,0.29972139,0.00000000
1.22761381,0.65508490,0.06277267,0.10257727,0.01343980,0.00002344,0.21148943,0.32166838,0.00000000
1.23361681,0.68233386,0.06531866,0.10642543,0.01309818,0.00003288,0.22045248,0.34336167,0.00000000
1.23961981,0.70772941,0.06769639,0.10994920,0.01270051,0.00004580,0.22880351,0.36452393,0.00000000
1.24562281,0.73097051,0.06988505,0.11310378,0.01226162,0.00006335,0.23643232,0.38487199,0.00000000
1.25162581,0.75177734,0.07186859,0.11584741,0.01179947,0.00008701,0.24323336,0.40412474,0.00000000
1.25762881,0.76990042,0.07363702,0.11814245,0.01133512,0.00011865,0.24910820,0.42201179,0.00000000
1.26363182,0.78513044,0.07518789,0.11995647,0.01089286,0.00016064,0.25396841,0.43828275,0.00000000
1.26963482,0.79730856,0.07652786,0.12126342,0.01050033,0.00021595,0.25773841,0.45271668,0.00000000
1.27563782,0.80633681,0.07767432,0.12204481,0.01018876,0.00028824,0.26035837,0.46513132,0.00000000
1.28164082,0.81218813,0.07865705,0.12229074,0.00999330,0.00038198,0.26178689,0.47539176,0.00000000
1.28764382,0.81491548,0.07951986,0.12200092,0.00995336,0.00050261,0.26200350,0.48341804,0.00000000
1.29364682,0.81465962,0.08032206,0.12118540,0.01011311,0.00065663,0.26101056,0.48919135,0.00000000
1.29964982,0.81165496,0.08113975,0.11986514,0.01052190,0.00085175,0.25883469,0.49275838,0.00000000
1.30565283,0.80623302,0.08206688,0.11807220,0.01123476,0.00109701,0.25552743,0.49423360,0.00000000
1.31165583,0.79882303,0.08321587,0.11584967,0.01231277,0.00140286,0.25116515,0.49379913,0.00000000
1.31765883,0.78994940,0.08471777,0.11325116,0.01382341,0.00178127,0.24584806,0.49170210,0.00000000
1.32366183,0.78022566,0.08672189,0.11033995,0.01584061,0.00224573,0.23969836,0.48824938,0.00000000
1.32966483,0.77034485,0.08939471,0.10718772,0.01844466,0.00281127,0.23285752,0.48379990,0.00000000
1.33566783,0.76106638,0.09291809,0.10387299,0.02172167,0.00349437,0.22548273,0.47875449,0.00000000
1.34167084,0.75319931,0.09748663,0.10047914,0.02576279,0.00431282,0.21774270,0.47354373,0.00000000
1.34767384,0.74758262,0.10330419,0.09709222,0.03066278,0.00528547,0.20981283,0.46861400,0.00000000
1.35367684,0.74506264,0.11057954,0.09379859,0.03651823,0.00643195,0.20187007,0.46441239,0.00000000
1.35967984,0.74646831,0.11952104,0.09068238,0.04342510,0.00777220,0.19408752,0.46137082,0.00000000
1.36568284,0.75258504,0.13033060,0.08782299,0.05147583,0.00932600,0.18662906,0.45989002,0.00000000
1.37168584,0.76412775,0.14319688,0.08529260,0.06075582,0.01111232,0.17964421,0.46032412,0.00000000
1.37768884,0.78171416,0.15828788,0.08315386,0.07133953,0.01314863,0.17326339,0.46296614,0.00000000
1.38369185,0.80583916,0.17574316,0.08145791,0.08328617,0.01545016,0.16759387,0.46803536,0.00000000
1.38969485,0.83685126,0.19566597,0.08024255,0.09663519,0.01802905,0.16271641,0.47566680,0.00000000
1.39569785,0.87493212,0.21811549,0.07953103,0.11140169,0.02089358,0.15868291,0.48590348,0.00000000
1.40170085,0.92007995,0.24309967,0.07933115,0.12757211,0.02404730,0.15551502,0.49869178,0.00000000
1.40770385,0.97209788,0.27056882,0.07963488,0.14510016,0.02748837,0.15320385,0.51388009,0.00000000
1.41370685,1.03058775,0.30041061,0.08041857,0.16390351,0.03120884,0.15171073,0.53122108,0.00000000
1.41970985,1.09495016,0.33244655,0.08164361,0.18386137,0.03519421,0.15096910,0.55037738,0.00000000
1.42571286,1.16439099,0.36643052,0.08325761,0.20481317,0.03942310,0.15088726,0.57093074,0.00000000
1.43171586,1.23793464,0.40204946,0.08519603,0.22655860,0.04386715,0.15135209,0.59239419,0.00000000
1.43771886,1.31444389,0.43892657,0.08738430,0.24885919,0.04849120,0.15223337,0.61422698,0.00000000
1.44372186,1.39264590,0.47662698,0.08974014,0.27144139,0.05325365,0.15338875,0.63585163,0.00000000
1.44972486,1.47116387,0.51466591,0.09217625,0.29400135,0.05810719,0.15466898,0.65667252,0.00000000
1.45572786,1.54855326,0.55251927,0.09460310,0.31621125,0.06299970,0.15592325,0.67609527,0.00000000
1.46173087,1.62334145,0.58963623,0.09693178,0.33772698,0.06787540,0.15700456,0.69354628,0.00000000
1.46773387,1.69406946,0.62545353,0.09907678,0.35819704,0.07267618,0.15777472,0.70849145,0.00000000
1.47373687,1.75933416,0.65941086,0.10095864,0.37727229,0.07734309,0.15810890,0.72045356,0.00000000
1.47973987,1.81782930,0.69096685,0.10250634,0.39461615,0.08181786,0.15789961,0.72902754,0.00000000
1.48574287,1.86838382,0.71961481,0.10365932,0.40991488,0.08604442,0.15705987,0.73389300,0.00000000
1.49174587,1.90999571,0.74489770,0.10436912,0.42288745,0.08997044,0.15552555,0.73482368,0.00000000
1.49774887,1.94186021,0.76642155,0.10460053,0.43329457,0.09354860,0.15325681,0.73169336,0.00000000
1.50375188,1.96339107,0.78386677,0.10433227,0.44094643,0.09673773,0.15023859,0.72447820,0.00000000
1.50975488,1.97423414,0.79699676,0.10355713,0.44570882,0.09950374,0.14648025,0.71325548,0.00000000
1.51575788,1.97427266,0.80566357,0.10228161,0.44750737,0.10182020,0.14201433,0.69819883,0.00000000
1.52176088,1.96362437,0.80981019,0.10052516,0.44632953,0.10366862,0.13689458,0.67957044,0.00000000
1.52776388,1.94263063,0.80946965,0.09831893,0.44222450,0.10503847,0.13119334,0.65771050,0.00000000
1.53376688,1.91183828,0.80476085,0.09570423,0.43530089,0.10592690,0.12499848,0.63302466,0.00000000
1.53976988,1.87197528,0.79588151,0.09273072,0.42572231,0.10633817,0.11840999,0.60596991,0.00000000
1.54577289,1.82392147,0.78309868,0.08945446,0.41370115,0.10628294,0.11153634,0.57703974,0.00000000
1.55177589,1.76867590,0.76673734,0.08593583,0.39949091,0.10577738,0.10449091,0.54674909,0.00000000
