energy_ev,total_up,Li_s_up,N_s_up,N_p_up,Pd_p_up,Pd_d_up,S_s_up,S_p_up
-3.25062531,0.81329872,0.00432365,0.00251186,0.00876705,0.07813474,0.71230460,0.00064517,0.07341335
-3.24462231,0.76112011,0.00422148,0.00269138,0.00847683,0.07542758,0.66128481,0.00073807,0.07268079
-3.23861931,0.71497528,0.00416093,0.00291137,0.00836228,0.07420302,0.61462870,0.00084440,0.07320066
-3.23261631,0.67549960,0.00414451,0.00317370,0.00844056,0.07459077,0.57284944,0.00096471,0.07506134
-3.22661331,0.64320054,0.00417361,0.00347940,0.00872859,0.07671517,0.53634993,0.00109932,0.07833880
-3.22061031,0.61845578,0.00424837,0.00382853,0.00924295,0.08069508,0.50542205,0.00124829,0.08309578
-3.21460730,0.60151332,0.00436774,0.00422009,0.00999988,0.08664324,0.48024790,0.00141137,0.08938097
-3.20860430,0.59249329,0.00452944,0.00465192,0.01101497,0.09466500,0.46090289,0.00158801,0.09722812
-3.20260130,0.59139123,0.00473004,0.00512067,0.01230298,0.10485637,0.44736032,0.00177731,0.10665495
-3.19659830,0.59808246,0.00496500,0.00562180,0.01387738,0.11730134,0.43949724,0.00197801,0.11766214
-3.19059530,0.61232768,0.00522880,0.00614957,0.01574983,0.13206853,0.43710132,0.00218855,0.13023214
-3.18459230,0.63377933,0.00551505,0.00669709,0.01792968,0.14920715,0.43987863,0.00240707,0.14432820
-3.17858929,0.66198896,0.00581668,0.00725648,0.02042320,0.16874252,0.44746214,0.00263143,0.15989334
-3.17258629,0.69641542,0.00612610,0.00781896,0.02323291,0.19067130,0.45942074,0.00285932,0.17684974
-3.16658329,0.73643401,0.00643538,0.00837507,0.02635683,0.21495655,0.47526881,0.00308828,0.19509825
-3.16058029,0.78134654,0.00673652,0.00891488,0.02978776,0.24152313,0.49447626,0.00331584,0.21451842
-3.15457729,0.83039239,0.00702166,0.00942826,0.03351260,0.27025345,0.51647875,0.00353957,0.23496901
-3.14857429,0.88276050,0.00728326,0.00990514,0.03751184,0.30098413,0.54068833,0.00375721,0.25628897
-3.14257129,0.93760239,0.00751440,0.01033584,0.04175909,0.33350370,0.56650411,0.00396678,0.27829906
-3.13656828,0.99404594,0.00770894,0.01071134,0.04622093,0.36755172,0.59332312,0.00416664,0.30080407
-3.13056528,1.05121002,0.00786171,0.01102354,0.05085691,0.40281947,0.62055101,0.00435560,0.32359558
-3.12456228,1.10821951,0.00796869,0.01126558,0.05561977,0.43895247,0.64761258,0.00453301,0.34645529
-3.11855928,1.16422068,0.00802716,0.01143204,0.06045607,0.47555485,0.67396196,0.00469878,0.36915879
-3.11255628,1.21839646,0.00803571,0.01151909,0.06530696,0.51219561,0.69909225,0.00485340,0.39147964
-3.10655328,1.26998131,0.00799437,0.01152468,0.07010928,0.54841664,0.72254444,0.00499796,0.41319369
-3.10055028,1.31827525,0.00790458,0.01144856,0.07479690,0.58374241,0.74391534,0.00513409,0.43408344
-3.09454727,1.36265671,0.00776914,0.01129228,0.07930229,0.61769084,0.76286453,0.00526391,0.45394227
-3.08854427,1.40259370,0.00759216,0.01105918,0.08355815,0.64978522,0.77911993,0.00538989,0.47257842
-3.08254127,1.43765305,0.00737890,0.01075420,0.08749926,0.67956648,0.79248193,0.00551480,0.48981852
-3.07653827,1.46750721,0.00713567,0.01038378,0.09106427,0.70660555,0.80282601,0.00564146,0.50551050
-3.07053527,1.49193862,0.00686963,0.00995555,0.09419743,0.73051510,0.81010362,0.00577267,0.51952591
-3.06453227,1.51084112,0.00658864,0.00947817,0.09685022,0.75096027,0.81434140,0.00591100,0.53176137
-3.05852926,1.52421870,0.00630102,0.00896095,0.09898280,0.76766791,0.81563856,0.00605862,0.54213926
-3.05252626,1.53218130,0.00601542,0.00841364,0.10056514,0.78043379,0.81416269,0.00621715,0.55060760
-3.04652326,1.53493802,0.00574059,0.00784607,0.10157788,0.78912777,0.81014388,0.00638756,0.55713921
-3.04052026,1.53278780,0.00548526,0.00726792,0.10201284,0.79369630,0.80386738,0.00657003,0.56173017
-3.03451726,1.52610813,0.00525800,0.00668845,0.10187316,0.79416261,0.79566501,0.00676388,0.56439776
-3.02851426,1.51534203,0.00506706,0.00611624,0.10117307,0.79062427,0.78590557,0.00696759,0.56517807
-3.02251126,1.50098391,0.00492037,0.00555907,0.09993735,0.78324856,0.77498442,0.00717880,0.56412338
-3.01650825,1.48356479,0.00482539,0.00502371,0.09820044,0.77226569,0.76331267,0.00739437,0.56129949
-3.01050525,1.46363750,0.00478915,0.00451588,0.09600529,0.75796045,0.75130623,0.00761052,0.55678325
-3.00450225,1.44176235,0.00481822,0.00404015,0.09340207,0.74066258,0.73937511,0.00782297,0.55066031
-2.99849925,1.41849373,0.00491873,0.00359996,0.09044665,0.72073635,0.72791320,0.00802713,0.54302338
-2.99249625,1.39436814,0.00509638,0.00319762,0.08719907,0.69856994,0.71728893,0.00821833,0.53397078
-2.98649325,1.36989402,0.00535650,0.00283441,0.08372200,0.67456488,0.70783710,0.00839206,0.52360568
-2.98049025,1.34554345,0.00570407,0.00251061,0.08007924,0.64912615,0.69985203,0.00854415,0.51203570
-2.97448724,1.32174602,0.00614375,0.00222564,0.07633432,0.62265323,0.69358220,0.00867105,0.49937294
-2.96848424,1.29888476,0.00667990,0.00197818,0.07254924,0.59553224,0.68922659,0.00877000,0.48573430
-2.96248124,1.27729402,0.00731652,0.00176627,0.06878342,0.56812957,0.68693265,0.00883919,0.47124207
-2.95647824,1.25725919,0.00805729,0.00158749,0.06509279,0.54078692,0.68679585,0.00887790,0.45602440
-2.95047524,1.23901778,0.00890541,0.00143901,0.06152906,0.51381774,0.68886081,0.00888654,0.44021577
-2.94447224,1.22276168,0.00986357,0.00131779,0.05813928,0.48750512,0.69312366,0.00886672,0.42395712
-2.93846923,1.20864011,0.01093370,0.00122063,0.05496539,0.46210084,0.69953550,0.00882114,0.40739565
-2.93246623,1.19676286,0.01211688,0.00114430,0.05204408,0.43782554,0.70800671,0.00875351,0.39068405
-2.92646323,1.18720350,0.01341305,0.00108561,0.04940668,0.41486960,0.71841167,0.00866845,0.37397935
-2.92046023,1.18000224,0.01482078,0.00104150,0.04707918,0.39339472,0.73059371,0.00857119,0.35744111
-2.91445723,1.17516807,0.01633698,0.00100909,0.04508232,0.37353588,0.74436991,0.00846742,0.34122921
-2.90845423,1.17268024,0.01795667,0.00098572,0.04343175,0.35540343,0.75953565,0.00836299,0.32550118
-2.90245123,1.17248881,0.01967265,0.00096900,0.04213818,0.33908531,0.77586848,0.00826363,0.31040931
-2.89644822,1.17451452,0.02147531,0.00095683,0.04120768,0.32464915,0.79313143,0.00817473,0.29609758
-2.89044522,1.17864803,0.02335242,0.00094739,0.04064186,0.31214413,0.81107561,0.00810100,0.28269859
-2.88444222,1.18474878,0.02528901,0.00093921,0.04043820,0.30160278,0.82944215,0.00804631,0.27033077
-2.87843922,1.19264398,0.02726731,0.00093107,0.04059036,0.29304242,0.84796372,0.00801349,0.25909581
-2.87243622,1.20212793,0.02926685,0.00092210,0.04108851,0.28646650,0.86636572,0.00800415,0.24907672
-2.86643322,1.21296220,0.03126461,0.00091168,0.04191979,0.28186570,0.88436749,0.00801864,0.24033641
-2.86043022,1.22487709,0.03323536,0.00089947,0.04306868,0.27921906,0.90168387,0.00805602,0.23291697
-2.85442721,1.23757466,0.03515208,0.00088536,0.04451757,0.27849496,0.91802733,0.00811409,0.22683977
-2.84842421,1.25073364,0.03698653,0.00086949,0.04624722,0.27965216,0.93311101,0.00818947,0.22210619
-2.84242121,1.26401646,0.03870995,0.00085218,0.04823741,0.28264100,0.94665293,0.00827778,0.21869917
-2.83641821,1.27707830,0.04029385,0.00083394,0.05046750,0.28740463,0.95838139,0.00837385,0.21658532
-2.83041521,1.28957806,0.04171088,0.00081543,0.05291708,0.29388042,0.96804168,0.00847191,0.21571766
-2.82441221,1.30119107,0.04293570,0.00079745,0.05556657,0.30200161,0.97540394,0.00856593,0.21603871
-2.81840920,1.31162295,0.04394597,0.00078092,0.05839782,0.31169897,0.98027197,0.00864982,0.21748389
-2.81240620,1.32062404,0.04472319,0.00076683,0.06139472,0.32290270,0.98249260,0.00871778,0.21998501
-2.80640320,1.32800384,0.04525355,0.00075629,0.06454365,0.33554442,0.98196518,0.00876452,0.22347374
-2.80040020,1.33364452,0.04552863,0.00075043,0.06783392,0.34955909,0.97865060,0.00878552,0.22788490
-2.79439720,1.33751277,0.04554598,0.00075047,0.07125816,0.36488702,0.97257923,0.00877726,0.23315938
-2.78839420,1.33966923,0.04530950,0.00075765,0.07481256,0.38147573,0.96385729,0.00873736,0.23924662
-2.78239120,1.34027470,0.04482968,0.00077320,0.07849699,0.39928158,0.95267087,0.00866469,0.24610654
-2.77638819,1.33959271,0.04412355,0.00079838,0.08231507,0.41827125,0.93928731,0.00855944,0.25371077
-2.77038519,1.33798772,0.04321448,0.00083442,0.08627411,0.43842278,0.92405352,0.00842311,0.26204327
-2.76438219,1.33591914,0.04213173,0.00088250,0.09038488,0.45972619,0.90739088,0.00825845,0.27110012
-2.75837919,1.33393070,0.04090983,0.00094373,0.09466140,0.48218364,0.88978694,0.00806938,0.28088871
-2.75237619,1.33263574,0.03958774,0.00101913,0.09912046,0.50580895,0.87178381,0.00786079,0.29142615
-2.74637319,1.33269863,0.03820791,0.00110957,0.10378118,0.53062649,0.85396384,0.00763838,0.30273709
-2.74037019,1.33481309,0.03681519,0.00121574,0.10866433,0.55666930,0.83693280,0.00740840,0.31485096
-2.73436718,1.33967813,0.03545566,0.00133815,0.11379167,0.58397657,0.82130153,0.00717745,0.32779877
-2.72836418,1.34797265,0.03417543,0.00147704,0.11918505,0.61259026,0.80766663,0.00695220,0.34160958
-2.72236118,1.36032971,0.03301940,0.00163236,0.12486551,0.64255106,0.79659112,0.00673914,0.35630670
-2.71635818,1.37731156,0.03203007,0.00180375,0.13085223,0.67389359,0.78858594,0.00654435,0.37190391
-2.71035518,1.39938651,0.03124638,0.00199050,0.13716141,0.70664116,0.78409316,0.00637330,0.38840168
-2.70435218,1.42690871,0.03070268,0.00219152,0.14380502,0.74079990,0.78347171,0.00623061,0.40578368
-2.69834917,1.46010170,0.03042773,0.00240535,0.15078963,0.77635281,0.78698622,0.00611994,0.42401365
-2.69234617,1.49904649,0.03044386,0.00263012,0.15811508,0.81325365,0.79479966,0.00604386,0.44303276
-2.68634317,1.54367481,0.03076633,0.00286359,0.16577329,0.85142110,0.80697006,0.00600378,0.46275772
-2.68034017,1.59376782,0.03140272,0.00310319,0.17374707,0.89073346,0.82345141,0.00599990,0.48307952
-2.67433717,1.64896038,0.03235265,0.00334601,0.18200913,0.93102408,0.84409894,0.00603122,0.50386314
-2.66833417,1.70875094,0.03360751,0.00358886,0.19052122,0.97207795,0.86867830,0.00609561,0.52494810
-2.66233117,1.77251652,0.03515052,0.00382837,0.19923357,1.01362963,0.89687843,0.00618986,0.54614998
-2.65632816,1.83953232,0.03695692,0.00406104,0.20808462,1.05536284,0.92832748,0.00630982,0.56726280
-2.65032516,1.90899531,0.03899438,0.00428331,0.21700113,1.09691189,0.96261104,0.00645053,0.58806240
-2.64432216,1.98005067,0.04122359,0.00449169,0.22589865,1.13786497,0.99929193,0.00660638,0.60831047
-2.63831916,2.05182029,0.04359909,0.00468281,0.23468249,1.17776960,1.03793069,0.00677128,0.62775939
-2.63231616,2.12343211,0.04607031,0.00485354,0.24324908,1.21613995,1.07810581,0.00693887,0.64615752
-2.62631316,2.19404917,0.04858265,0.00500108,0.25148776,1.25246603,1.11943286,0.00710270,0.66325488
-2.62031016,2.26289722,0.05107896,0.00512308,0.25928305,1.28622459,1.16158166,0.00725640,0.67880905
-2.61430715,2.32928995,0.05350087,0.00521764,0.26651715,1.31689126,1.20429083,0.00739390,0.69259099
-2.60830415,2.39265072,0.05579047,0.00528346,0.27307280,1.34395369,1.24737895,0.00750957,0.70439075
-2.60230115,2.45253007,0.05789181,0.00531987,0.27883633,1.36692525,1.29075201,0.00759839,0.71402264
-2.59629815,2.50861831,0.05975256,0.00532687,0.28370076,1.38535868,1.33440673,0.00765607,0.72133001
-2.59029515,2.56075281,0.06132553,0.00530514,0.28756891,1.39885927,1.37842962,0.00767918,0.72618915
-2.58429215,2.60891965,0.06257006,0.00525610,0.29035632,1.40709716,1.42299186,0.00766521,0.72851248
-2.57828914,2.65324974,0.06345328,0.00518186,0.29199396,1.40981799,1.46834018,0.00761265,0.72825070
-2.57228614,2.69400957,0.06395117,0.00508524,0.29243055,1.40685180,1.51478417,0.00752101,0.72539404
-2.56628314,2.73158701,0.06404924,0.00496972,0.29163438,1.39811960,1.56268046,0.00739080,0.71997247
-2.56028014,2.76647275,0.06374308,0.00483938,0.28959467,1.38363737,1.61241453,0.00722356,0.71205488
-2.55427714,2.79923833,0.06303842,0.00469891,0.28632217,1.36351736,1.66438089,0.00702173,0.70174736
-2.54827414,2.83051143,0.06195098,0.00455347,0.28184932,1.33796659,1.71896244,0.00678862,0.68919062
-2.54227114,2.86094968,0.06050595,0.00440865,0.27622958,1.30728260,1.77650988,0.00652833,0.67455655
-2.53626813,2.89121388,0.05873719,0.00427043,0.26953625,1.27184661,1.83732207,0.00624560,0.65804420
-2.53026513,2.92194176,0.05668614,0.00414501,0.26186071,1.23211437,1.90162813,0.00594570,0.63987523
-2.52426213,2.95372331,0.05440048,0.00403880,0.25331007,1.18860498,1.96957203,0.00563430,0.62028897
-2.51825913,2.98707859,0.05193272,0.00395828,0.24400453,1.14188823,2.04120039,0.00531735,0.59953724
-2.51225613,3.02243886,0.04933855,0.00390991,0.23407433,1.09257082,2.11645378,0.00500090,0.57787912
-2.50625313,3.06013161,0.04667519,0.00390001,0.22365659,1.04128202,2.19516217,0.00469102,0.55557577
-2.50025013,3.10036996,0.04399979,0.00393467,0.21289202,0.98865922,2.27704438,0.00439366,0.53288544
-2.49424712,3.14324674,0.04136783,0.00401962,0.20192174,0.93533403,2.36171165,0.00411452,0.51005879
-2.48824412,3.18873316,0.03883161,0.00416012,0.19088419,0.88191907,2.44867521,0.00385895,0.48733463
-2.48224112,3.23668199,0.03643900,0.00436082,0.17991239,0.82899611,2.53735720,0.00363188,0.46493617
-2.47623812,3.28683476,0.03423228,0.00462564,0.16913142,0.77710579,2.62710468,0.00343773,0.44306776
-2.47023512,3.33883253,0.03224723,0.00495767,0.15865639,0.72673901,2.71720587,0.00328034,0.42191230
-2.46423212,3.39222957,0.03051245,0.00535901,0.14859077,0.67833034,2.80690800,0.00316293,0.40162928
-2.45822911,3.44650904,0.02904892,0.00583071,0.13902521,0.63225334,2.89543591,0.00308806,0.38235333
-2.45222611,3.50109998,0.02786976,0.00637263,0.13003679,0.58881776,2.98201066,0.00305760,0.36419352
-2.44622311,3.55539486,0.02698029,0.00698338,0.12168867,0.54826869,3.06586737,0.00307271,0.34723317
-2.44022011,3.60876679,0.02637817,0.00766027,0.11403011,0.51078720,3.14627164,0.00313385,0.33153021
-2.43421711,3.66058587,0.02605391,0.00839926,0.10709681,0.47649257,3.22253408,0.00324075,0.31711807
-2.42821411,3.71023419,0.02599137,0.00919498,0.10091160,0.44544561,3.29402248,0.00339245,0.30400700
-2.42221111,3.75711897,0.02616855,0.01004077,0.09548517,0.41765303,3.36017150,0.00358734,0.29218576
-2.41620810,3.80068381,0.02655845,0.01092874,0.09081712,0.39307246,3.42048967,0.00382315,0.28162370
-2.41020510,3.84041792,0.02713002,0.01184988,0.08689698,0.37161796,3.47456402,0.00409702,0.27227302
-2.40420210,3.87586340,0.02784919,0.01279426,0.08370533,0.35316587,3.52206238,0.00440557,0.26407132
-2.39819910,3.90662090,0.02868000,0.01375116,0.08121490,0.33756062,3.56273386,0.00474494,0.25694426
-2.39219610,3.93235378,0.02958564,0.01470934,0.07939167,0.32462064,3.59640781,0.00511089,0.25080830
-2.38619310,3.95279129,0.03052960,0.01565724,0.07819591,0.31414398,3.62299174,0.00549887,0.24557350
-2.38019010,3.96773085,0.03147669,0.01658331,0.07758315,0.30591380,3.64246865,0.00590413,0.24114627
-2.37418709,3.97703996,0.03239403,0.01747621,0.07750515,0.29970348,3.65489416,0.00632184,0.23743202
-2.36818409,3.98065771,0.03325191,0.01832514,0.07791078,0.29528148,3.66039353,0.00674714,0.23433772
-2.36218109,3.97859606,0.03402460,0.01912008,0.07874684,0.29241579,3.65915906,0.00717531,0.23177422
-2.35617809,3.97094092,0.03469089,0.01985204,0.07995891,0.29087810,3.65144755,0.00760181,0.22965833
-2.35017509,3.95785276,0.03523454,0.02051324,0.08149212,0.29044755,3.63757799,0.00802242,0.22791460
-2.34417209,3.93956658,0.03564456,0.02109734,0.08329188,0.29091419,3.61792913,0.00843329,0.22647679
-2.33816908,3.91639094,0.03591522,0.02159950,0.08530467,0.29208199,3.59293671,0.00883098,0.22528895
-2.33216608,3.88870555,0.03604592,0.02201653,0.08747866,0.29377143,3.56308999,0.00921257,0.22430605
-2.32616308,3.85695731,0.03604087,0.02234684,0.08976444,0.29582173,3.52892721,0.00957560,0.22349422
-2.32016008,3.82165419,0.03590857,0.02259048,0.09211560,0.29809251,3.49102973,0.00991813,0.22283061
-2.31415708,3.78335704,0.03566120,0.02274904,0.09448923,0.30046494,3.45001449,0.01023870,0.22230273
-2.30815408,3.74266895,0.03531381,0.02282550,0.09684635,0.30284235,3.40652483,0.01053629,0.22190747
-2.30215108,3.70022249,0.03488350,0.02282416,0.09915226,0.30515021,3.36121949,0.01081025,0.22164970
-2.29614807,3.65666489,0.03438856,0.02275036,0.10137668,0.30733545,3.31476009,0.01106031,0.22154062
-2.29014507,3.61264159,0.03384752,0.02261035,0.10349382,0.30936526,3.26779740,0.01128641,0.22159584
-2.28414207,3.56877885,0.03327836,0.02241104,0.10548226,0.31122516,3.22095670,0.01148873,0.22183327
-2.27813907,3.52566594,0.03269776,0.02215981,0.10732475,0.31291663,3.17482301,0.01166757,0.22227096
-2.27213607,3.48383777,0.03212037,0.02186428,0.10900777,0.31445414,3.12992674,0.01182332,0.22292499
-2.26613307,3.44375878,0.03155838,0.02153215,0.11052112,0.31586195,3.08673036,0.01195642,0.22380738
-2.26013007,3.40580890,0.03102114,0.02117099,0.11185732,0.31717054,3.04561696,0.01206731,0.22492430
-2.25412706,3.37027215,0.03051494,0.02078812,0.11301103,0.31841299,3.00688109,0.01215647,0.22627447
-2.24812406,3.33732872,0.03004306,0.02039051,0.11397841,0.31962139,2.97072254,0.01222438,0.22784797
-2.24212106,3.30705078,0.02960585,0.01998463,0.11475653,0.32082354,2.93724328,0.01227155,0.22962549
-2.23611806,3.27940222,0.02920105,0.01957645,0.11534285,0.32203993,2.90644785,0.01229855,0.23157795
-2.23011506,3.25424263,0.02882419,0.01917134,0.11573481,0.32328124,2.87824709,0.01230604,0.23366669
-2.22411206,3.23133494,0.02846907,0.01877406,0.11592949,0.32454661,2.85246517,0.01229482,0.23584404
-2.21810905,3.21035667,0.02812835,0.01838878,0.11592348,0.32582242,2.82884935,0.01226579,0.23805441
-2.21210605,3.19091411,0.02779409,0.01801899,0.11571288,0.32708206,2.80708230,0.01222007,0.24023576
-2.20610305,3.17255878,0.02745835,0.01766758,0.11529339,0.32828634,2.78679608,0.01215894,0.24232139
-2.20010005,3.15480549,0.02711374,0.01733678,0.11466068,0.32938473,2.76758750,0.01208383,0.24424206
-2.19409705,3.13715119,0.02675385,0.01702817,0.11381075,0.33031733,2.74903388,0.01199637,0.24592819
-2.18809405,3.11909397,0.02637372,0.01674265,0.11274041,0.33101735,2.73070897,0.01189827,0.24731226
-2.18209105,3.10015151,0.02597009,0.01648046,0.11144789,0.33141418,2.71219822,0.01179137,0.24833116
-2.17608804,3.07987836,0.02554165,0.01624112,0.10993336,0.33143665,2.69311321,0.01167750,0.24892840
-2.17008504,3.05788178,0.02508912,0.01602344,0.10819951,0.33101652,2.67310477,0.01155850,0.24905621
-2.16408204,3.03383567,0.02461529,0.01582551,0.10625200,0.33009193,2.65187467,0.01143612,0.24867736
-2.15807904,3.00749250,0.02412494,0.01564469,0.10409986,0.32861062,2.62918577,0.01131198,0.24776668
-2.15207604,2.97869304,0.02362472,0.01547767,0.10175571,0.32653288,2.60487053,0.01118756,0.24631217
-2.14607304,2.94737393,0.02312296,0.01532049,0.09923591,0.32383394,2.57883792,0.01106410,0.24431577
-2.14007004,2.91357300,0.02262945,0.01516862,0.09656040,0.32050581,2.55107882,0.01094266,0.24179375
-2.13406703,2.87743242,0.02215516,0.01501707,0.09375251,0.31655848,2.52166969,0.01082405,0.23877656
-2.12806403,2.83919956,0.02171200,0.01486052,0.09083854,0.31202034,2.49077465,0.01070889,0.23530839
-2.12206103,2.79922544,0.02131256,0.01469346,0.08784715,0.30693794,2.45864574,0.01059759,0.23144629
-2.11605803,2.75796078,0.02096983,0.01451042,0.08480871,0.30137503,2.42562112,0.01049040,0.22725894
-2.11005503,2.71594927,0.02069691,0.01430609,0.08175450,0.29541088,2.39212110,0.01038744,0.22282502
-2.10405203,2.67381801,0.02050680,0.01407557,0.07871582,0.28913809,2.35864148,0.01028873,0.21823137
-2.09804902,2.63226479,0.02041210,0.01381455,0.07572314,0.28265985,2.32574419,0.01019423,0.21357082
-2.09204602,2.59204220,0.02042475,0.01351949,0.07280525,0.27608682,2.29404476,0.01010387,0.20893985
-2.08604302,2.55393842,0.02055571,0.01318777,0.06998845,0.26953372,2.26419663,0.01001754,0.20443604
-2.08004002,2.51875488,0.02081475,0.01281784,0.06729585,0.26311581,2.23687230,0.00993514,0.20015544
-2.07403702,2.48728108,0.02121005,0.01240926,0.06474680,0.25694523,2.21274144,0.00985654,0.19618991
-2.06803402,2.46026711,0.02174791,0.01196279,0.06235645,0.25112761,2.19244658,0.00978159,0.19262441
-2.06203102,2.43839464,0.02243243,0.01148033,0.06013556,0.24575871,2.17657696,0.00971009,0.18953445
-2.05602801,2.42224743,0.02326514,0.01096492,0.05809038,0.24092149,2.16564141,0.00964176,0.18698367
-2.05002501,2.41228246,0.02424474,0.01042058,0.05622281,0.23668355,2.16004151,0.00957622,0.18502166
-2.04402201,2.40880329,0.02536679,0.00985222,0.05453071,0.23309511,2.16004630,0.00951294,0.18368213
-2.03801901,2.41193675,0.02662348,0.00926543,0.05300835,0.23018751,2.16576985,0.00945125,0.18298147
-2.03201601,2.42161472,0.02800354,0.00866629,0.05164703,0.22797237,2.17715318,0.00939031,0.18291780
-2.02601301,2.43756216,0.02949215,0.00806117,0.05043577,0.22644141,2.19395176,0.00932911,0.18347054
-2.02001001,2.45929263,0.03107102,0.00745650,0.04936218,0.22556690,2.21572984,0.00926650,0.18460064
-2.01400700,2.48611198,0.03271861,0.00685857,0.04841322,0.22530282,2.24186234,0.00920119,0.18625131
-2.00800400,2.51713098,0.03441046,0.00627336,0.04757607,0.22558660,2.27154489,0.00913184,0.18834951
-2.00200100,2.55128652,0.03611968,0.00570631,0.04683892,0.22634148,2.30381210,0.00905708,0.19080797
-1.99599800,2.58737127,0.03781751,0.00516226,0.04619169,0.22747931,2.33756372,0.00897560,0.19352774
-1.98999500,2.62407062,0.03947410,0.00464527,0.04562664,0.22890380,2.37159777,0.00888620,0.19640134
-1.98399200,2.66000562,0.04105928,0.00415863,0.04513881,0.23051395,2.40464957,0.00878791,0.19931610
-1.97798899,2.69378011,0.04254344,0.00370476,0.04472634,0.23220769,2.43543486,0.00868003,0.20215792
-1.97198599,2.72402983,0.04389843,0.00328526,0.04439055,0.23388551,2.46269512,0.00856217,0.20481501
-1.96598299,2.74947132,0.04509844,0.00290091,0.04413586,0.23545383,2.48524302,0.00843436,0.20718164
-1.95997999,2.76894826,0.04612077,0.00255176,0.04396952,0.23682820,2.50200575,0.00829702,0.20916162
-1.95397699,2.78147282,0.04694661,0.00223717,0.04390114,0.23793593,2.51206409,0.00815100,0.21067142
-1.94797399,2.78626017,0.04756162,0.00195596,0.04394206,0.23871823,2.51468530,0.00799754,0.21164281
-1.94197099,2.78275434,0.04795630,0.00170647,0.04410457,0.23913169,2.50934827,0.00783827,0.21202483
-1.93596798,2.77064423,0.04812631,0.00148667,0.04440106,0.23914908,2.49575963,0.00767509,0.21178508
-1.92996498,2.74986921,0.04807244,0.00129431,0.04484306,0.23875936,2.47386024,0.00751013,0.21091021
-1.92396198,2.72061403,0.04780054,0.00112696,0.04544032,0.23796711,2.44382190,0.00734564,0.20940573
-1.91795898,2.68329385,0.04732111,0.00098213,0.04619988,0.23679120,2.40603467,0.00718385,0.20729502
-1.91195598,2.63853028,0.04664889,0.00085735,0.04712527,0.23526305,2.36108580,0.00702692,0.20461772
-1.90595298,2.58712013,0.04580213,0.00075023,0.04821584,0.23342438,2.30973157,0.00687676,0.20142760
-1.89994997,2.52999884,0.04480194,0.00065853,0.04946625,0.23132482,2.25286401,0.00673495,0.19778999
-1.89394697,2.46820080,0.04367149,0.00058015,0.05086622,0.22901938,2.19147425,0.00660267,0.19377904
-1.88794397,2.40281894,0.04243515,0.00051321,0.05240054,0.22656596,2.12661482,0.00648063,0.18947481
-1.88194097,2.33496576,0.04111782,0.00045604,0.05404931,0.22402325,2.05936291,0.00636897,0.18496049
-1.87593797,2.26573801,0.03974413,0.00040717,0.05578847,0.22144886,1.99078649,0.00626735,0.18031990
-1.86993497,2.19618657,0.03833791,0.00036535,0.05759064,0.21889801,1.92191488,0.00617488,0.17563522
-1.86393197,2.12729295,0.03692169,0.00032953,0.05942608,0.21642275,1.85371510,0.00609019,0.17098528
-1.85792896,2.05995309,0.03551637,0.00029884,0.06126392,0.21407172,1.78707463,0.00601153,0.16644430
-1.85192596,1.99496859,0.03414104,0.00027257,0.06307353,0.21189049,1.72279097,0.00593684,0.16208111
-1.84592296,1.93304519,0.03281297,0.00025017,0.06482584,0.20992227,1.66156776,0.00586388,0.15795893
-1.83991996,1.87479753,0.03154768,0.00023119,0.06649481,0.20820902,1.60401676,0.00579035,0.15413551
-1.83391696,1.82075897,0.03035916,0.00021532,0.06805865,0.20679276,1.55066479,0.00571404,0.15066362
-1.82791396,1.77139499,0.02926014,0.00020229,0.06950097,0.20571688,1.50196417,0.00563293,0.14759182
-1.82191096,1.72711832,0.02826245,0.00019194,0.07081170,0.20502733,1.45830530,0.00554536,0.14496520
-1.81590795,1.68830420,0.02737735,0.00018413,0.07198764,0.20477355,1.42002987,0.00545008,0.14282625
-1.80990495,1.65530406,0.02661581,0.00017879,0.07303280,0.20500895,1.38744309,0.00534638,0.14121546
-1.80390195,1.62845612,0.02598884,0.00017586,0.07395830,0.20579085,1.36082388,0.00523415,0.14017177
-1.79789895,1.60809195,0.02550759,0.00017527,0.07478193,0.20717986,1.34043187,0.00511384,0.13973262
-1.79189595,1.59453824,0.02518346,0.00017701,0.07552743,0.20923865,1.32651054,0.00498655,0.13993376
-1.78589295,1.58811338,0.02502803,0.00018103,0.07622340,0.21203014,1.31928619,0.00485395,0.14080856
-1.77988994,1.58911930,0.02505288,0.00018729,0.07690199,0.21561516,1.31896285,0.00471821,0.14238715
-1.77388694,1.59782882,0.02526929,0.00019573,0.07759745,0.22004985,1.32571349,0.00458194,0.14469517
-1.76788394,1.61446972,0.02568779,0.00020627,0.07834456,0.22538269,1.33966821,0.00444807,0.14775237
-1.76188094,1.63920656,0.02631771,0.00021882,0.07917701,0.23165163,1.36090049,0.00431976,0.15157112
-1.75587794,1.67212171,0.02716661,0.00023325,0.08012591,0.23888123,1.38941250,0.00420022,0.15615499
-1.74987494,1.71319699,0.02823965,0.00024942,0.08121841,0.24708017,1.42512073,0.00409262,0.16149740
-1.74387194,1.76229730,0.02953904,0.00026715,0.08247652,0.25623922,1.46784311,0.00399999,0.16758054
-1.73786893,1.81915759,0.03106351,0.00028623,0.08391622,0.26632975,1.51728868,0.00392504,0.17437471
