energy_ev,total_up,Mo_p_up,Mo_d_up,Pb_p_up,Pb_d_up,S_s_up,S_p_up
-4.72736368,8.08688336,6.16246251,3.79610484,0.41223246,0.00412316,0.14945641,5.57021089
-4.72136068,7.99273319,6.00944079,3.76015256,0.39635404,0.00406003,0.15265014,5.50660167
-4.71535768,7.89271452,5.85053571,3.72062064,0.37991816,0.00399385,0.15547155,5.43922444
-4.70935468,7.78741472,5.68733294,3.67767341,0.36312996,0.00392596,0.15788389,5.36840449
-4.70335168,7.67749842,5.52144112,3.63148323,0.34621138,0.00385769,0.15985855,5.29449355
-4.69734867,7.56371598,5.35446792,3.58223803,0.32939537,0.00379037,0.16137560,5.21788050
-4.69134567,7.44691031,5.18799862,3.53014983,0.31291988,0.00372530,0.16242400,5.13900147
-4.68534267,7.32802143,5.02357769,3.47546324,0.29702206,0.00366370,0.16300148,5.05834896
-4.67933967,7.20808760,4.86269353,3.41846348,0.28193269,0.00360672,0.16311405,4.97647888
-4.67333667,7.08824255,4.70676626,3.35948298,0.26787116,0.00355539,0.16277525,4.89401494
-4.66733367,6.96970767,4.55713806,3.29890585,0.25504105,0.00351064,0.16200508,4.81164945
-4.66133067,6.85377889,4.41506539,3.23716952,0.24362636,0.00347323,0.16082881,4.73013997
-4.65532766,6.74180765,4.28171210,3.17476312,0.23378859,0.00344380,0.15927560,4.65030146
-4.64932466,6.63517598,4.15814272,3.11222207,0.22566460,0.00342281,0.15737715,4.57299339
-4.64332166,6.53526601,4.04531474,3.05011891,0.21936514,0.00341054,0.15516627,4.49910225
-4.63731866,6.44342443,3.94406949,2.98905050,0.21497424,0.00340710,0.15267568,4.42951943
-4.63131566,6.36092300,3.85512084,2.92962183,0.21254919,0.00341240,0.14993685,4.36511530
-4.62531266,6.28891650,3.77904162,2.87242723,0.21212111,0.00342619,0.14697911,4.30671039
-4.61930965,6.22839960,3.71624805,2.81802973,0.21369598,0.00344802,0.14382900,4.25504475
-4.61330665,6.18016470,3.66698239,2.76693949,0.21725612,0.00347724,0.14050986,4.21074685
-4.60730365,6.14476244,3.63129493,2.71959261,0.22276190,0.00351306,0.13704169,4.17430363
-4.60130065,6.12246715,3.60902627,2.67633113,0.23015367,0.00355450,0.13344124,4.14603293
-4.59529765,6.11324869,3.59979118,2.63738559,0.23935381,0.00360045,0.12972233,4.12605998
-4.58929465,6.11675274,3.60296572,2.60286094,0.25026880,0.00364966,0.12589629,4.11429925
-4.58329165,6.13229046,3.61767880,2.57272671,0.26279121,0.00370075,0.12197260,4.11044254
-4.57728864,6.15883872,3.64280973,2.54681209,0.27680168,0.00375228,0.11795953,4.11395455
-4.57128564,6.19505130,3.67699299,2.52480618,0.29217064,0.00380273,0.11386477,4.12407605
-4.56528264,6.23928099,3.71863096,2.50626367,0.30875988,0.00385054,0.10969613,4.13983515
-4.55927964,6.28961233,3.76591529,2.49061570,0.32642390,0.00389415,0.10546206,4.16006625
-4.55327664,6.34390372,3.81685698,2.47718563,0.34501094,0.00393202,0.10117208,4.18343634
-4.54727364,6.39983792,3.86932475,2.46520893,0.36436382,0.00396266,0.09683711,4.20847756
-4.54127064,6.45497885,3.92109100,2.45385654,0.38432039,0.00398468,0.09246962,4.23362504
-4.53526763,6.50683291,3.96988389,2.44226073,0.40471387,0.00399679,0.08808366,4.25725847
-4.52926463,6.55291243,4.01344405,2.42954228,0.42537282,0.00399787,0.08369468,4.27774592
-4.52326163,6.59079913,4.04958375,2.41483797,0.44612102,0.00398694,0.07931937,4.29348825
-4.51725863,6.61820503,4.07624625,2.39732737,0.46677720,0.00396325,0.07497526,4.30296226
-4.51125563,6.63302896,4.09156307,2.37625768,0.48715478,0.00392624,0.07068033,4.30476121
-4.50525263,6.63340643,4.09390669,2.35096587,0.50706165,0.00387560,0.06645258,4.29763101
-4.49924962,6.61775148,4.08193645,2.32089732,0.52630018,0.00381124,0.06230958,4.28050090
-4.49324662,6.58478908,4.05463571,2.28562020,0.54466754,0.00373333,0.05826804,4.25250768
-4.48724362,6.53357745,4.01133863,2.24483540,0.56195642,0.00364227,0.05434340,4.21301274
-4.48124062,6.46351989,3.95174540,2.19838166,0.57795637,0.00353871,0.05054952,4.16161158
-4.47523762,6.37436631,3.87592548,2.14623600,0.59245569,0.00342349,0.04689844,4.09813585
-4.46923462,6.26620508,3.78430857,2.08850961,0.60524404,0.00329766,0.04340015,4.02264828
-4.46323162,6.13944615,3.67766410,2.02543976,0.61611578,0.00316245,0.04006253,3.93543114
-4.45722861,5.99479673,3.55707021,1.95737803,0.62487394,0.00301922,0.03689129,3.83696917
-4.45122561,5.83323117,3.42387372,1.88477587,0.63133479,0.00286943,0.03389005,3.72792802
-4.44522261,5.65595652,3.27964311,1.80816795,0.63533285,0.00271462,0.03106041,3.60912943
-4.43921961,5.46437553,3.12611664,1.72815431,0.63672621,0.00255635,0.02840214,3.48152443
-4.43321661,5.26004860,2.96514783,1.64538188,0.63540176,0.00239620,0.02591332,3.34616570
-4.42721361,5.04465608,2.79865073,1.56052634,0.63128030,0.00223568,0.02359059,3.20418016
-4.42121061,4.81996210,2.62854700,1.47427472,0.62432108,0.00207625,0.02142937,3.05674273
-4.41520760,4.58778072,2.45671679,1.38730942,0.61452551,0.00191927,0.01942409,2.90505207
-4.40920460,4.34994507,2.28495504,1.30029399,0.60193986,0.00176598,0.01756838,2.75030857
-4.40320160,4.10827969,2.11493425,1.21386097,0.58665666,0.00161746,0.01585535,2.59369518
-4.39719860,3.86457618,1.94817479,1.12860190,0.56881464,0.00147467,0.01427771,2.43636085
-4.39119560,3.62057196,1.78602274,1.04505954,0.54859716,0.00133837,0.01282799,2.27940679
-4.38519260,3.37793192,1.62963563,0.96372221,0.52622906,0.00120920,0.01149865,2.12387511
-4.37918959,3.13823245,1.47997534,0.88502011,0.50197203,0.00108760,0.01028223,1.97073965
-4.37318659,2.90294775,1.33780782,0.80932336,0.47611867,0.00097388,0.00917142,1.82089873
-4.36718359,2.67343782,1.20370843,0.73694161,0.44898537,0.00086820,0.00815914,1.67516935
-4.36118059,2.45093811,1.07807222,0.66812479,0.42090449,0.00077060,0.00723861,1.53428278
-4.35517759,2.23655066,0.96112775,0.60306494,0.39221588,0.00068099,0.00640335,1.39888111
-4.34917459,2.03123664,0.85295366,0.54189883,0.36325841,0.00059919,0.00564722,1.26951481
-4.34317159,1.83581055,0.75349682,0.48471111,0.33436162,0.00052493,0.00496439,1.14664116
-4.33716858,1.65093614,0.66259117,0.43153789,0.30583796,0.00045789,0.00434939,1.03062364
-4.33116558,1.47712426,0.57997660,0.38237069,0.27797588,0.00039768,0.00379705,0.92173220
-4.32516258,1.31473302,0.50531708,0.33716053,0.25103401,0.00034389,0.00330249,0.82014468
-4.31915958,1.16397018,0.43821779,0.29582221,0.22523664,0.00029608,0.00286113,0.72594935
-4.31315658,1.02489817,0.37824070,0.25823864,0.20077055,0.00025379,0.00246862,0.63914869
-4.30715358,0.89744154,0.32491856,0.22426528,0.17778332,0.00021658,0.00212087,0.55966440
