energy_ev,total_up,N_s_up,N_p_up,Ni_p_up,Ni_d_up,Se_s_up,Se_p_up,Zr_p_up,Zr_d_up
-3.40070035,2.23103091,0.00055651,0.01261926,0.44627158,2.44856639,0.00238114,0.08584678,0.09681723,0.09178229
-3.39469735,2.25377100,0.00053923,0.01269772,0.45795196,2.45672335,0.00232379,0.08736422,0.09811531,0.10160735
-3.38869435,2.28011715,0.00052240,0.01284435,0.47019719,2.46652032,0.00227366,0.08901867,0.10016544,0.11270715
-3.38269135,2.31001565,0.00050630,0.01306107,0.48293673,2.47787651,0.00223243,0.09077111,0.10299977,0.12509570
-3.37668834,2.34349590,0.00049125,0.01335066,0.49612739,2.49083717,0.00220171,0.09258627,0.10664809,0.13876857
-3.37068534,2.38065482,0.00047759,0.01371669,0.50975014,2.50556092,0.00218306,0.09443344,0.11113515,0.15370010
-3.36468234,2.42163808,0.00046560,0.01416337,0.52380624,2.52230259,0.00217783,0.09628706,0.11647822,0.16984122
-3.35867934,2.46661904,0.00045558,0.01469542,0.53831292,2.54139224,0.00218716,0.09812716,0.12268476,0.18711772
-3.35267634,2.51577615,0.00044775,0.01531784,0.55329859,2.56321118,0.00221190,0.09993950,0.12975039,0.20542937
-3.34667334,2.56926954,0.00044230,0.01603567,0.56879778,2.58816557,0.00225261,0.10171552,0.13765726,0.22464971
-3.34067034,2.62721781,0.00043936,0.01685375,0.58484594,2.61665889,0.00230947,0.10345207,0.14637278,0.24462684
-3.33466733,2.68967598,0.00043901,0.01777636,0.60147442,2.64906397,0.00238231,0.10515091,0.15584890,0.26518495
-3.32866433,2.75661544,0.00044126,0.01880697,0.61870552,2.68569601,0.00247060,0.10681791,0.16602183,0.28612684
-3.32266133,2.82790686,0.00044607,0.01994788,0.63654815,2.72678744,0.00257343,0.10846225,0.17681239,0.30723721
-3.31665833,2.90330692,0.00045335,0.02119988,0.65499400,2.77246585,0.00268958,0.11009538,0.18812679,0.32828669
-3.31065533,2.98244933,0.00046295,0.02256200,0.67401452,2.82273584,0.00281748,0.11172990,0.19985805,0.34903652
-3.30465233,3.06484096,0.00047471,0.02403116,0.69355870,2.87746576,0.00295534,0.11337852,0.21188774,0.36924368
-3.29864932,3.14986311,0.00048843,0.02560200,0.71355194,2.93637992,0.00310113,0.11505296,0.22408834,0.38866629
-3.29264632,3.23677816,0.00050391,0.02726664,0.73389579,2.99905654,0.00325266,0.11676299,0.23632580,0.40706919
-3.28664332,3.32474131,0.00052094,0.02901465,0.75446874,3.06493181,0.00340764,0.11851558,0.24846251,0.42422938
-3.28064032,3.41281717,0.00053934,0.03083293,0.77512788,3.13330973,0.00356376,0.12031426,0.26036036,0.43994124
-3.27463732,3.50000037,0.00055893,0.03270590,0.79571148,3.20337733,0.00371872,0.12215863,0.27188402,0.45402125
-3.26863432,3.58523949,0.00057960,0.03461556,0.81604220,3.27422463,0.00387031,0.12404414,0.28290412,0.46631219
-3.26263132,3.66746328,0.00060127,0.03654181,0.83593084,3.34486853,0.00401646,0.12596209,0.29330037,0.47668648
-3.25662831,3.74560808,0.00062391,0.03846285,0.85518055,3.41427934,0.00415529,0.12789981,0.30296451,0.48504879
-3.25062531,3.81864539,0.00064756,0.04035553,0.87359115,3.48140917,0.00428516,0.12984107,0.31180290,0.49133764
-3.24462231,3.88560843,0.00067231,0.04219599,0.89096359,3.54522061,0.00440468,0.13176668,0.31973879,0.49552612
-3.23861931,3.94561667,0.00069833,0.04396017,0.90710425,3.60471499,0.00451276,0.13365520,0.32671411,0.49762162
-3.23261631,3.99789757,0.00072583,0.04562446,0.92182904,3.65895873,0.00460861,0.13548379,0.33269077,0.49766465
-3.22661331,4.04180471,0.00075506,0.04716633,0.93496718,3.70710733,0.00469172,0.13722905,0.33765135,0.49572681
-3.22061031,4.07683189,0.00078633,0.04856498,0.94636455,3.74842591,0.00476190,0.13886799,0.34159936,0.49190805
-3.21460730,4.10262279,0.00081996,0.04980190,0.95588664,3.78230599,0.00481922,0.14037886,0.34455874,0.48633322
-3.20860430,4.11897631,0.00085630,0.05086141,0.96342105,3.80827817,0.00486399,0.14174200,0.34657296,0.47914820
-3.20260130,4.12584749,0.00089566,0.05173116,0.96887945,3.82602050,0.00489675,0.14294059,0.34770352,0.47051564
-3.19659830,4.12334439,0.00093836,0.05240242,0.97219917,3.83536263,0.00491821,0.14396120,0.34802803,0.46061052
-3.19059530,4.11172134,0.00098465,0.05287039,0.97334430,3.83628599,0.00492923,0.14479431,0.34763781,0.44961560
-3.18459230,4.09136890,0.00103474,0.05313427,0.97230639,3.82892016,0.00493074,0.14543458,0.34663527,0.43771708
-3.17858929,4.06280127,0.00108873,0.05319733,0.96910471,3.81353592,0.00492375,0.14588100,0.34513094,0.42510039
-3.17258629,4.02664145,0.00114666,0.05306670,0.96378611,3.79053521,0.00490927,0.14613685,0.34324043,0.41194633
-3.16658329,3.98360484,0.00120845,0.05275321,0.95642449,3.76043861,0.00488828,0.14620946,0.34108124,0.39842768
-3.16058029,3.93448156,0.00127390,0.05227101,0.94711972,3.72387050,0.00486173,0.14610988,0.33876966,0.38470629
-3.15457729,3.88011812,0.00134269,0.05163711,0.93599628,3.68154243,0.00483048,0.14585236,0.33641768,0.37093073
-3.14857429,3.82139850,0.00141439,0.05087088,0.92320121,3.63423496,0.00479530,0.14545369,0.33413010,0.35723446
-3.14257129,3.75922516,0.00148843,0.04999348,0.90890178,3.58277828,0.00475686,0.14493246,0.33200186,0.34373461
-3.13656828,3.69450015,0.00156416,0.04902722,0.89328247,3.52803209,0.00471572,0.14430824,0.33011564,0.33053130
-3.13056528,3.62810657,0.00164080,0.04799492,0.87654160,3.47086486,0.00467232,0.14360074,0.32853977,0.31770742
-3.12456228,3.56089058,0.00171750,0.04691929,0.85888744,3.41213306,0.00462702,0.14282888,0.32732650,0.30532888
-3.11855928,3.49364440,0.00179332,0.04582232,0.84053396,3.35266067,0.00458006,0.14201001,0.32651073,0.29344523
-3.11255628,3.42709044,0.00186728,0.04472467,0.82169635,3.29321956,0.00453164,0.14115905,0.32610908,0.28209063
-3.10655328,3.36186703,0.00193838,0.04364521,0.80258624,3.23451116,0.00448187,0.14028785,0.32611948,0.27128497
-3.10055028,3.29851622,0.00200559,0.04260051,0.78340705,3.17715009,0.00443081,0.13940464,0.32652121,0.26103531
-3.09454727,3.23747388,0.00206790,0.04160450,0.76434939,3.12165030,0.00437850,0.13851361,0.32727548,0.25133734
-3.08854427,3.17906282,0.00212434,0.04066822,0.74558682,3.06841427,0.00432496,0.13761476,0.32832645,0.24217705
-3.08254127,3.12348911,0.00217399,0.03979962,0.72727208,3.01772587,0.00427020,0.13670386,0.32960284,0.23353233
-3.07653827,3.07084209,0.00221600,0.03900352,0.70953398,2.96974716,0.00421424,0.13577276,0.33101995,0.22537476
-3.07053527,3.02109821,0.00224963,0.03828162,0.69247507,2.92451957,0.00415712,0.13480980,0.33248223,0.21767134
-3.06453227,2.97412892,0.00227425,0.03763270,0.67617028,2.88196946,0.00409888,0.13380053,0.33388619,0.21038627
-3.05852926,2.92971248,0.00228933,0.03705281,0.66066642,2.84191807,0.00403961,0.13272858,0.33512375,0.20348279
-3.05252626,2.88754944,0.00229451,0.03653564,0.64598285,2.80409556,0.00397940,0.13157671,0.33608579,0.19692501
-3.04652326,2.84728150,0.00228958,0.03607294,0.63211299,2.76815874,0.00391839,0.13032797,0.33666591,0.19067978
-3.04052026,2.80851297,0.00227447,0.03565501,0.61902690,2.73371167,0.00385674,0.12896699,0.33676428,0.18471852
-3.03451726,2.77083421,0.00224929,0.03527120,0.60667457,2.70032859,0.00379464,0.12748126,0.33629134,0.17901904
-3.02851426,2.73384620,0.00221432,0.03491055,0.59499007,2.66757802,0.00373233,0.12586236,0.33517139,0.17356734
-3.02251126,2.69718517,0.00217002,0.03456229,0.58389607,2.63504722,0.00367005,0.12410720,0.33334583,0.16835926
-3.01650825,2.66054640,0.00211699,0.03421650,0.57330880,2.60236588,0.00360812,0.12221901,0.33077591,0.16340195
-3.01050525,2.62370618,0.00205603,0.03386458,0.56314312,2.56922819,0.00354687,0.12020822,0.32744502,0.15871515
-3.00450225,2.58654106,0.00198807,0.03349983,0.55331760,2.53541224,0.00348669,0.11809311,0.32336026,0.15433220
-2.99849925,2.54904344,0.00191419,0.03311787,0.54375922,2.50079616,0.00342804,0.11590017,0.31855338,0.15030062
-2.99249625,2.51133295,0.00183561,0.03271698,0.53440778,2.46537013,0.00337142,0.11366415,0.31308098,0.14668235
-2.98649325,2.47366300,0.00175364,0.03229843,0.52521967,2.42924404,0.00331744,0.11142794,0.30702391,0.14355340
-2.98049025,2.43642207,0.00166969,0.03186666,0.51617081,2.39265019,0.00326676,0.10924196,0.30048602,0.14100311
-2.97448724,2.40012958,0.00158524,0.03142931,0.50725891,2.35594116,0.00322016,0.10716341,0.29359222,0.13913266
-2.96848424,2.36542633,0.00150181,0.03099721,0.49850465,2.31958262,0.00317851,0.10525514,0.28648587,0.13805317
-2.96248124,2.33305946,0.00142093,0.03058426,0.48995188,2.28414145,0.00314281,0.10358434,0.27932566,0.13788304
-2.95647824,2.30386233,0.00134410,0.03020710,0.48166684,2.25026926,0.00311414,0.10222086,0.27228198,0.13874484
-2.95047524,2.27872974,0.00127280,0.02988479,0.47373628,2.21868191,0.00309370,0.10123550,0.26553296,0.14076163
-2.94447224,2.25858900,0.00120842,0.02963830,0.46626455,2.19013538,0.00308278,0.10069801,0.25926015,0.14405276
-2.93846923,2.24436747,0.00115224,0.02948995,0.45936976,2.16539885,0.00308276,0.10067500,0.25364403,0.14872943
-2.93246623,2.23695773,0.00110542,0.02946274,0.45317908,2.14522543,0.00309505,0.10122782,0.24885937,0.15488989
-2.92646323,2.23718095,0.00106894,0.02957966,0.44782327,2.13032174,0.00312109,0.10241035,0.24507061,0.16261459
-2.92046023,2.24574995,0.00104363,0.02986284,0.44343063,2.12131694,0.00316226,0.10426692,0.24242720,0.17196143
-2.91445723,2.26323293,0.00103007,0.03033282,0.44012059,2.11873248,0.00321987,0.10683026,0.24105916,0.18296122
-2.90845423,2.29001937,0.00102863,0.03100769,0.43799715,2.12295348,0.00329509,0.11011963,0.24107282,0.19561359
-2.90245123,2.32628935,0.00103945,0.03190230,0.43714239,2.13420295,0.00338883,0.11413924,0.24254693,0.20988358
-2.89644822,2.37198782,0.00106240,0.03302752,0.43761041,2.15252004,0.00350175,0.11887691,0.24552922,0.22569902
-2.89044522,2.42680503,0.00109709,0.03438951,0.43942191,2.17774324,0.00363413,0.12430316,0.25003350,0.24294903
-2.88444222,2.49016446,0.00114285,0.03598921,0.44255972,2.20949966,0.00378580,0.13037075,0.25603746,0.26148358
-2.87843922,2.56121930,0.00119877,0.03782182,0.44696553,2.24720123,0.00395612,0.13701463,0.26348123,0.28111446
-2.87243622,2.63885814,0.00126368,0.03987652,0.45253807,2.29004841,0.00414392,0.14415257,0.27226696,0.30161750
-2.86643322,2.72172047,0.00133619,0.04213639,0.45913295,2.33704173,0.00434743,0.15168622,0.28225928,0.32273630
-2.86043022,2.80822194,0.00141469,0.04457839,0.46656411,2.38700129,0.00456434,0.15950283,0.29328694,0.34418717
-2.85442721,2.89658902,0.00149738,0.04717369,0.47460720,2.43859391,0.00479174,0.16747747,0.30514553,0.36566539
-2.84842421,2.98490225,0.00158234,0.04988813,0.48300459,2.49036713,0.00502621,0.17547578,0.31760136,0.38685248
-2.84242121,3.07114670,0.00166755,0.05268286,0.49147204,2.54078919,0.00526386,0.18335718,0.33039639,0.40742423
-2.83641821,3.15326814,0.00175094,0.05551521,0.49970677,2.58829346,0.00550043,0.19097836,0.34325416,0.42705932
-2.83041521,3.22923256,0.00183044,0.05833966,0.50739661,2.63132585,0.00573139,0.19819706,0.35588659,0.44544809
-2.82441221,3.29708706,0.00190404,0.06110905,0.51422996,2.66839314,0.00595209,0.20487591,0.36800143,0.46230109
-2.81840920,3.35501945,0.00196986,0.06377568,0.51990605,2.69811046,0.00615791,0.21088626,0.37931005,0.47735723
-2.81240620,3.40141414,0.00202615,0.06629268,0.52414516,2.71924580,0.00634437,0.21611175,0.38953548,0.49039090
-2.80640320,3.43490199,0.00207141,0.06861519,0.52669830,2.73075970,0.00650738,0.22045166,0.39842021,0.50121804
-2.80040020,3.45440201,0.00210438,0.07070157,0.52735590,2.73183847,0.00664329,0.22382360,0.40573357,0.50970069
-2.79439720,3.45915308,0.00212409,0.07251452,0.52595522,2.72191944,0.00674912,0.22616584,0.41127835,0.51574994
-2.78839420,3.44873447,0.00212992,0.07402203,0.52238603,2.70070734,0.00682261,0.22743876,0.41489645,0.51932716
-2.78239120,3.42307439,0.00212154,0.07519812,0.51659440,2.66818097,0.00686236,0.22762569,0.41647317,0.52044347
-2.77638819,3.38244633,0.00209900,0.07602344,0.50858436,2.62459032,0.00686788,0.22673295,0.41594021,0.51915750
-2.77038519,3.32745354,0.00206267,0.07648559,0.49841744,2.57044411,0.00683961,0.22478908,0.41327698,0.51557162
-2.76438219,3.25900276,0.00201326,0.07657928,0.48621013,2.50648870,0.00677893,0.22184348,0.40851044,0.50982688
-2.75837919,3.17826836,0.00195174,0.07630612,0.47212926,2.43367946,0.00668807,0.21796428,0.40171330,0.50209690
-2.75237619,3.08664897,0.00187938,0.07567440,0.45638579,2.35314601,0.00657009,0.21323576,0.39300079,0.49258106
-2.74637319,2.98571850,0.00179763,0.07469850,0.43922704,2.26615297,0.00642868,0.20775531,0.38252606,0.48149729
-2.74037019,2.87717396,0.00170814,0.07339825,0.42092791,2.17405816,0.00626811,0.20163017,0.37047458,0.46907493
-2.73436718,2.76278246,0.00161266,0.07179814,0.40178141,2.07827009,0.00609300,0.19497397,0.35705766,0.45554781
-2.72836418,2.64432945,0.00151304,0.06992643,0.38208896,1.98020637,0.00590818,0.18790334,0.34250539,0.44114802
-2.72236118,2.52357048,0.00141113,0.06781430,0.36215084,1.88125499,0.00571849,0.18053464,0.32705949,0.42610038
-2.71635818,2.40218816,0.00130878,0.06549485,0.34225717,1.78273970,0.00552861,0.17298098,0.31096605,0.41061809
-2.71035518,2.28175570,0.00120776,0.06300232,0.32267986,1.68589063,0.00534292,0.16534960,0.29446878,0.39489937
-2.70435218,2.16370813,0.00110977,0.06037122,0.30366572,1.59182120,0.00516530,0.15773969,0.27780275,0.37912527
-2.69834917,2.04932168,0.00101638,0.05763563,0.28543091,1.50151154,0.00499909,0.15024076,0.26118903,0.36345867
-2.69234617,1.93970151,0.00092904,0.05482860,0.26815705,1.41579870,0.00484692,0.14293144,0.24483020,0.34804418
-2.68634317,1.83577742,0.00084903,0.05198158,0.25198885,1.33537343,0.00471071,0.13587893,0.22890699,0.33300905
-2.68034017,1.73830699,0.00077752,0.04912412,0.23703336,1.26078302,0.00459162,0.12913883,0.21357603,0.31846471
-2.67433717,1.64788505,0.00071551,0.04628351,0.22336075,1.19243941,0.00449007,0.12275548,0.19896862,0.30450888
-2.66833417,1.56495835,0.00066385,0.04348462,0.21100634,1.13063158,0.00440578,0.11676267,0.18519062,0.29122788
-2.66233117,1.48984392,0.00062328,0.04074983,0.19997386,1.07554115,0.00433787,0.11118465,0.17232312,0.27869911
-2.65632816,1.42274968,0.00059441,0.03809896,0.19023955,1.02725991,0.00428491,0.10603733,0.16042401,0.26699336
-2.65032516,1.36379582,0.00057774,0.03554934,0.18175684,0.98580808,0.00424505,0.10132965,0.14953007,0.25617684
-2.64432216,1.31303535,0.00057365,0.03311589,0.17446140,0.95115201,0.00421617,0.09706493,0.13965949,0.24631272
-2.63831916,1.27047269,0.00058243,0.03081116,0.16827624,0.92322035,0.00419597,0.09324219,0.13081459,0.23746213
-2.63231616,1.23607893,0.00060428,0.02864554,0.16311652,0.90191756,0.00418212,0.08985736,0.12298464,0.22968452
-2.62631316,1.20980304,0.00063929,0.02662729,0.15889400,0.88713416,0.00417236,0.08690426,0.11614855,0.22303728
-2.62031016,1.19157840,0.00068743,0.02476272,0.15552077,0.87875297,0.00416459,0.08437533,0.11027725,0.21757470
-2.61430715,1.18132426,0.00074854,0.02305624,0.15291229,0.87665132,0.00415701,0.08226217,0.10533580,0.21334631
-2.60830415,1.17894226,0.00082233,0.02151052,0.15098945,0.88069895,0.00414809,0.08055570,0.10128502,0.21039460
-2.60230115,1.18430835,0.00090835,0.02012651,0.14967987,0.89075211,0.00413667,0.07924612,0.09808264,0.20875232
-2.59629815,1.19726082,0.00100596,0.01890360,0.14891819,0.90664420,0.00412197,0.07832260,0.09568401,0.20843953
-2.59029515,1.21758540,0.00111432,0.01783962,0.14864573,0.92817388,0.00410352,0.07777278,0.09404236,0.20946044
-2.58429215,1.24499865,0.00123238,0.01693101,0.14880935,0.95509144,0.00408120,0.07758211,0.09310873,0.21180036
-2.57828914,1.27913101,0.00135887,0.01617286,0.14935992,0.98708481,0.00405513,0.07773315,0.09283149,0.21542301
-2.57228614,1.31951099,0.00149228,0.01555909,0.15025039,1.02376612,0.00402563,0.07820487,0.09315584,0.22026821
-2.56628314,1.36555204,0.00163089,0.01508255,0.15143384,1.06466029,0.00399317,0.07897198,0.09402316,0.22625031
-2.56028014,1.41654343,0.00177276,0.01473525,0.15286153,1.10919661,0.00395827,0.08000449,0.09537040,0.23325755
-2.55427714,1.47164641,0.00191578,0.01450856,0.15448131,1.15670449,0.00392144,0.08126748,0.09712967,0.24115231
-2.54827414,1.52989663,0.00205769,0.01439348,0.15623642,1.20641411,0.00388312,0.08272107,0.09922811,0.24977263
-2.54227114,1.59021337,0.00219614,0.01438092,0.15806483,1.25746248,0.00384362,0.08432082,0.10158806,0.25893480
-2.53626813,1.65141592,0.00232875,0.01446200,0.15989931,1.30890532,0.00380312,0.08601834,0.10412764,0.26843712
-2.53026513,1.71224680,0.00245314,0.01462844,0.16166811,1.35973440,0.00376161,0.08776234,0.10676174,0.27806478
-2.52426213,1.77140130,0.00256705,0.01487287,0.16329628,1.40890011,0.00371893,0.08949991,0.10940344,0.28759562
-2.51825913,1.82756216,0.00266839,0.01518918,0.16470763,1.45533826,0.00367476,0.09117803,0.11196580,0.29680666
-2.51225613,1.87943805,0.00275532,0.01557279,0.16582719,1.49800019,0.00362865,0.09274532,0.11436389,0.30548105
-2.50625313,1.92580409,0.00282631,0.01602100,0.16658391,1.53588476,0.00358008,0.09415389,0.11651705,0.31341521
-2.50025013,1.96554255,0.00288024,0.01653307,0.16691361,1.56807075,0.00352850,0.09536110,0.11835134,0.32042576
-2.49424712,1.99768162,0.00291639,0.01711043,0.16676189,1.59374804,0.00347341,0.09633139,0.11980177,0.32635600
-2.48824412,2.02143045,0.00293455,0.01775665,0.16608682,1.61224617,0.00341435,0.09703779,0.12081457,0.33108148
-2.48224112,2.03620852,0.00293503,0.01847730,0.16486121,1.62305871,0.00335103,0.09746326,0.12134902,0.33451445
-2.47623812,2.04166782,0.00291867,0.01927979,0.16307444,1.62586223,0.00328330,0.09760157,0.12137904,0.33660698
-2.47023512,2.03770680,0.00288683,0.02017296,0.16073357,1.62052908,0.00321124,0.09745797,0.12089417,0.33735246
-2.46423212,2.02447522,0.00284140,0.02116664,0.15786375,1.60713305,0.00313512,0.09704920,0.11990011,0.33678545
-2.45822911,2.00236968,0.00278472,0.02227105,0.15450784,1.58594806,0.00305544,0.09640327,0.11841866,0.33497991
-2.45222611,1.97202017,0.00271961,0.02349614,0.15072535,1.55743966,0.00297291,0.09555863,0.11648705,0.33204579
-2.44622311,1.93426823,0.00264924,0.02485088,0.14659066,1.52225004,0.00288841,0.09456310,0.11415681,0.32812418
-2.44022011,1.89013795,0.00257707,0.02634248,0.14219057,1.48117732,0.00280297,0.09347234,0.11149203,0.32338131
-2.43421711,1.84080123,0.00250681,0.02797570,0.13762153,1.43515020,0.00271770,0.09234809,0.10856729,0.31800163
-2.42821411,1.78753908,0.00244230,0.02975210,0.13298639,1.38519923,0.00263375,0.09125625,0.10546524,0.31218029
-2.42221111,1.73170085,0.00238740,0.03166950,0.12839110,1.33242617,0.00255224,0.09026484,0.10227400,0.30611550
-2.41620810,1.67466312,0.00234595,0.03372148,0.12394134,1.27797270,0.00247426,0.08944189,0.09908440,0.30000103
-2.41020510,1.61779037,0.00232163,0.03589708,0.11973929,1.22299012,0.00240072,0.08885351,0.09598731,0.29401922
-2.40420210,1.56239877,0.00231786,0.03818074,0.11588073,1.16861096,0.00233242,0.08856199,0.09307109,0.28833483
-2.39819910,1.50972456,0.00233777,0.04055231,0.11245249,1.11592381,0.00226992,0.08862420,0.09041920,0.28308996
-2.39219610,1.46089822,0.00238404,0.04298743,0.10953035,1.06595196,0.00221360,0.08909019,0.08810817,0.27840028
-2.38619310,1.41692475,0.00245885,0.04545803,0.10717756,1.01963662,0.00216361,0.09000212,0.08620592,0.27435257
-2.38019010,1.37867079,0.00256380,0.04793304,0.10544379,0.97782479,0.00211988,0.09139344,0.08477045,0.27100373
-2.37418709,1.34685812,0.00269985,0.05037929,0.10436472,0.94126187,0.00208216,0.09328843,0.08384895,0.26838117
-2.36818409,1.32206351,0.00286726,0.05276250,0.10396208,0.91058873,0.00205004,0.09570200,0.08347734,0.26648438
-2.36218109,1.30472395,0.00306554,0.05504840,0.10424418,0.88634293,0.00202296,0.09863975,0.08368018,0.26528776
-2.35617809,1.29514662,0.00329341,0.05720388,0.10520684,0.86896318,0.00200033,0.10209833,0.08447098,0.26474419
-2.35017509,1.29352238,0.00354880,0.05919806,0.10683459,0.85879666,0.00198149,0.10606590,0.08585277,0.26478941
-2.34417209,1.29994180,0.00382886,0.06100336,0.10910216,0.85610809,0.00196583,0.11052285,0.08781901,0.26534675
-2.33816908,1.31441259,0.00412996,0.06259643,0.11197604,0.86108998,0.00195279,0.11544261,0.09035470,0.26633209
-2.33216608,1.33687723,0.00444777,0.06395889,0.11541621,0.87387308,0.00194192,0.12079251,0.09343759,0.26765875
-2.32616308,1.36723005,0.00477728,0.06507792,0.11937779,0.89453647,0.00193294,0.12653473,0.09703961,0.26924219
-2.32016008,1.40533269,0.00511296,0.06594654,0.12381268,0.92311650,0.00192571,0.13262732,0.10112824,0.27100430
-2.31415708,1.45102739,0.00544882,0.06656378,0.12867106,0.95961419,0.00192030,0.13902510,0.10566796,0.27287719
-2.30815408,1.50414755,0.00577855,0.06693450,0.13390277,1.00400061,0.00191695,0.14568061,0.11062159,0.27480630
-2.30215108,1.56452516,0.00609572,0.06706908,0.13945850,1.05622004,0.00191610,0.15254501,0.11595160,0.27675294
-2.29614807,1.63199503,0.00639389,0.06698284,0.14529077,1.11619065,0.00191837,0.15956888,0.12162117,0.27869608
-2.29014507,1.70639565,0.00666682,0.06669531,0.15135472,1.18380294,0.00192452,0.16670289,0.12759519,0.28063346
-2.28414207,1.78756691,0.00690862,0.06622943,0.15760865,1.25891575,0.00193540,0.17389846,0.13384097,0.28258207
-2.27813907,1.87534478,0.00711395,0.06561057,0.16401437,1.34135035,0.00195198,0.18110817,0.14032877,0.28457789
-2.27213607,1.96955341,0.00727815,0.06486559,0.17053729,1.43088278,0.00197525,0.18828615,0.14703194,0.28667513
-2.26613307,2.06999497,0.00739743,0.06402182,0.17714638,1.52723486,0.00200619,0.19538825,0.15392699,0.28894481
-2.26013007,2.17643776,0.00746889,0.06310617,0.18381383,1.63006453,0.00204573,0.20237205,0.16099320,0.29147281
-2.25412706,2.28860316,0.00749073,0.06214425,0.19051460,1.73895584,0.00209474,0.20919682,0.16821209,0.29435735
-2.24812406,2.40615204,0.00746220,0.06115960,0.19722583,1.85340938,0.00215393,0.21582327,0.17556658,0.29770603
-2.24212106,2.52867124,0.00738366,0.06017309,0.20392609,1.97283378,0.00222388,0.22221322,0.18303999,0.30163230
-2.23611806,2.65566081,0.00725656,0.05920244,0.21059456,2.09653871,0.00230496,0.22832926,0.19061489,0.30625154
-2.23011506,2.78652279,0.00708336,0.05826186,0.21721018,2.22373024,0.00239736,0.23413426,0.19827180,0.31167668
-2.22411206,2.92055205,0.00686746,0.05736187,0.22375077,2.35350905,0.00250100,0.23959104,0.20598792,0.31801348
-2.21810905,3.05693000,0.00661308,0.05650929,0.23019224,2.48487184,0.00261560,0.24466202,0.21373590,0.32535563
-2.21210605,3.19472171,0.00632507,0.05570730,0.23650790,2.61671653,0.00274063,0.24930901,0.22148269,0.33377955
-2.20610305,3.33287693,0.00600882,0.05495564,0.24266780,2.74785145,0.00287529,0.25349316,0.22918865,0.34333942
-2.20010005,3.47023545,0.00567002,0.05425096,0.24863848,2.87700853,0.00301858,0.25717511,0.23680688,0.35406221
-2.19409705,3.60553713,0.00531454,0.05358717,0.25438268,3.00286064,0.00316924,0.26031538,0.24428290,0.36594322
-2.18809405,3.73743664,0.00494821,0.05295590,0.25985954,3.12404269,0.00332580,0.26287501,0.25155471,0.37894224
-2.18209105,3.86452291,0.00457670,0.05234698,0.26502494,3.23917619,0.00348661,0.26481635,0.25855327,0.39298048
-2.17608804,3.98534306,0.00420537,0.05174898,0.26983212,3.34689664,0.00364983,0.26610418,0.26520333,0.40793871
-2.17008504,4.09843031,0.00383915,0.05114968,0.27423267,3.44588316,0.00381349,0.26670689,0.27142479,0.42365657
-2.16408204,4.20233533,0.00348240,0.05053659,0.27817770,3.53488928,0.00397547,0.26659789,0.27713433,0.43993337
-2.15807904,4.29566019,0.00313892,0.04989744,0.28161929,3.61277414,0.00413363,0.26575694,0.28224745,0.45653055
-2.15207604,4.37709392,0.00281185,0.04922058,0.28451206,3.67853300,0.00428573,0.26417156,0.28668074,0.47317564
-2.14607304,4.44544859,0.00250367,0.04849542,0.28681503,3.73132598,0.00442959,0.26183830,0.29035434,0.48956794
-2.14007004,4.49969471,0.00221620,0.04771276,0.28849335,3.77050398,0.00456306,0.25876383,0.29319454,0.50538571
-2.13406703,4.53899468,0.00195064,0.04686505,0.28952021,3.79563085,0.00468408,0.25496577,0.29513626,0.52029465
-2.12806403,4.56273305,0.00170761,0.04594667,0.28987859,3.80650081,0.00479079,0.25047322,0.29612554,0.53395749
-2.12206103,4.57054220,0.00148719,0.04495405,0.28956291,3.80315050,0.00488149,0.24532695,0.29612172,0.54604432
-2.11605803,4.56232255,0.00128903,0.04388581,0.28858037,3.78586483,0.00495476,0.23957916,0.29509933,0.55624328
-2.11005503,4.53825599,0.00111240,0.04274281,0.28695213,3.75517650,0.00500950,0.23329288,0.29304954,0.56427107
-2.10405203,4.49881194,0.00095625,0.04152809,0.28471394,3.71185868,0.00504493,0.22654095,0.28998117,0.56988299
-2.09804902,4.44474541,0.00081932,0.04024686,0.28191651,3.65691111,0.00506064,0.21940470,0.28592111,0.57288194
-2.09204602,4.37708666,0.00070019,0.03890634,0.27862530,3.59153983,0.00505665,0.21197222,0.28091421,0.57312601
-2.08604302,4.29712270,0.00059737,0.03751560,0.27491981,3.51713088,0.00503337,0.20433648,0.27502256,0.57053424
-2.08004002,4.20637079,0.00050931,0.03608536,0.27089244,3.43521899,0.00499163,0.19659318,0.26832419,0.56509039
-2.07403702,4.10654469,0.00043451,0.03462768,0.26664676,3.34745181,0.00493265,0.18883853,0.26091132,0.55684438
-2.06803402,3.99951474,0.00037155,0.03315573,0.26229536,3.25555114,0.00485805,0.18116703,0.25288805,0.54591141
-2.06203102,3.88726302,0.00031908,0.03168344,0.25795731,3.16127214,0.00476976,0.17366925,0.24436774,0.53246886
-2.05602801,3.77183502,0.00027589,0.03022520,0.25375523,3.06636202,0.00467001,0.16642980,0.23547016,0.51675089
-2.05002501,3.65528982,0.00024092,0.02879549,0.24981217,2.97251946,0.00456129,0.15952552,0.22631835,0.49904128
-2.04402201,3.53965024,0.00021326,0.02740856,0.24624844,2.88135625,0.00444621,0.15302382,0.21703566,0.47966464
-2.03801901,3.42685509,0.00019217,0.02607811,0.24317828,2.79436238,0.00432754,0.14698152,0.20774266,0.45897648
