energy_ev,total_up,C_s_up,C_p_up,Na_s_up,Te_p_up,Te_d_up,Zr_p_up,Zr_d_up
-3.28664332,4.37617547,0.02420986,0.58420219,0.24920978,2.75765573,0.00000000,1.89223068,1.16007298
-3.28064032,4.27881607,0.02219977,0.55921431,0.23476474,2.71800007,0.00000000,1.83145174,1.12757535
-3.27463732,4.18408271,0.02031530,0.53516919,0.22065694,2.67893382,0.00000000,1.77259834,1.09623515
-3.26863432,4.09218490,0.01856651,0.51219138,0.20694793,2.64043426,0.00000000,1.71593294,1.06617851
-3.26263132,4.00323437,0.01696211,0.49037250,0.19369114,2.60244430,0.00000000,1.66167244,1.03748873
-3.25662831,3.91725299,0.01550963,0.46977192,0.18093178,2.56487850,0.00000000,1.60998924,1.01020808
-3.25062531,3.83418233,0.01421557,0.45041842,0.16870685,2.52762911,0.00000000,1.56101348,0.98434056
-3.24462231,3.75389417,0.01308555,0.43231265,0.15704528,2.49057190,0.00000000,1.51483612,0.95985528
-3.23861931,3.67620127,0.01212448,0.41543013,0.14596811,2.45357128,0.00000000,1.47151257,0.93669043
-3.23261631,3.60086806,0.01133663,0.39972478,0.13548879,2.41648478,0.00000000,1.43106644,0.91475742
-3.22661331,3.52762081,0.01072579,0.38513262,0.12561359,2.37916668,0.00000000,1.39349319,0.89394525
-3.22061031,3.45615713,0.01029523,0.37157559,0.11634199,2.34147083,0.00000000,1.35876357,0.87412498
-3.21460730,3.38615487,0.01004773,0.35896536,0.10766727,2.30325300,0.00000000,1.32682644,0.85515410
-3.20860430,3.31728032,0.00998549,0.34720687,0.09957704,2.26437270,0.00000000,1.29761114,0.83688088
-3.20260130,3.24919598,0.01011004,0.33620174,0.09205392,2.22469494,0.00000000,1.27102922,0.81914868
-3.19659830,3.18156795,0.01042201,0.32585125,0.08507622,2.18409197,0.00000000,1.24697559,0.80180013
-3.19059530,3.11407319,0.01092092,0.31605894,0.07861872,2.14244532,0.00000000,1.22532912,0.78468124
-3.18459230,3.04640657,0.01160493,0.30673293,0.07265339,2.09964814,0.00000000,1.20595284,0.76764535
-3.17858929,2.97828792,0.01247050,0.29778764,0.06715028,2.05560793,0.00000000,1.18869375,0.75055699
-3.17258629,2.90946880,0.01351212,0.28914527,0.06207824,2.01024966,0.00000000,1.17338251,0.73329545
-3.16658329,2.83973901,0.01472200,0.28073682,0.05740579,1.96351898,0.00000000,1.15983304,0.71575807
-3.16058029,2.76893252,0.01608980,0.27250270,0.05310183,1.91538557,0.00000000,1.14784221,0.69786318
-3.15457729,2.69693260,0.01760240,0.26439313,0.04913640,1.86584621,0.00000000,1.13718990,0.67955256
-3.14857429,2.62367599,0.01924378,0.25636811,0.04548133,1.81492742,0.00000000,1.12763936,0.66079328
-3.14257129,2.54915573,0.02099499,0.24839726,0.04211077,1.76268747,0.00000000,1.11893827,0.64157893
-3.13656828,2.47342261,0.02283417,0.24045935,0.03900167,1.70921752,0.00000000,1.11082054,0.62193017
-3.13056528,2.39658507,0.02473677,0.23254174,0.03613418,1.65464181,0.00000000,1.10300888,0.60189447
-3.12456228,2.31880764,0.02667589,0.22463967,0.03349180,1.59911680,0.00000000,1.09521846,0.58154514
-3.11855928,2.24030787,0.02862270,0.21675550,0.03106153,1.54282942,0.00000000,1.08716148,0.56097963
-3.11255628,2.16135204,0.03054704,0.20889793,0.02883388,1.48599433,0.00000000,1.07855274,0.54031725
-3.10655328,2.08224986,0.03241810,0.20108119,0.02680269,1.42885048,0.00000000,1.06911616,0.51969617
-3.10055028,2.00334837,0.03420518,0.19332430,0.02496491,1.37165714,0.00000000,1.05859206,0.49927017
-3.09454727,1.92502541,0.03587854,0.18565045,0.02332031,1.31468958,0.00000000,1.04674495,0.47920488
-3.08854427,1.84768293,0.03741024,0.17808637,0.02187100,1.25823461,0.00000000,1.03337159,0.45967400
-3.08254127,1.77174028,0.03877497,0.17066187,0.02062108,1.20258619,0.00000000,1.01830897,0.44085534
-3.07653827,1.69762792,0.03995083,0.16340943,0.01957604,1.14804132,0.00000000,1.00144182,0.42292700
-3.07053527,1.62578136,0.04092003,0.15636386,0.01874235,1.09489617,0.00000000,0.98270922,0.40606369
-3.06453227,1.55663569,0.04166943,0.14956213,0.01812689,1.04344267,0.00000000,0.96210996,0.39043333
-3.05852926,1.49062060,0.04219100,0.14304307,0.01773656,0.99396552,0.00000000,0.93970625,0.37619402
-3.05252626,1.42815582,0.04248202,0.13684727,0.01757776,0.94673954,0.00000000,0.91562561,0.36349137
-3.04652326,1.36964704,0.04254515,0.13101691,0.01765607,0.90202744,0.00000000,0.89006053,0.35245628
-3.04052026,1.31548223,0.04238831,0.12559554,0.01797596,0.86007781,0.00000000,0.86326605,0.34320322
-3.03451726,1.26602821,0.04202438,0.12062793,0.01854051,0.82112338,0.00000000,0.83555508,0.33582895
-3.02851426,1.22162764,0.04147076,0.11615986,0.01935125,0.78537944,0.00000000,0.80729175,0.33041172
-3.02251126,1.18259621,0.04074874,0.11223781,0.02040815,0.75304238,0.00000000,0.77888294,0.32701099
-3.01650825,1.14922028,0.03988284,0.10890874,0.02170957,0.72428837,0.00000000,0.75076840,0.32566757
-3.01050525,1.12175487,0.03890003,0.10621982,0.02325234,0.69927212,0.00000000,0.72340992,0.32640424
-3.00450225,1.10042213,0.03782896,0.10421810,0.02503196,0.67812590,0.00000000,0.69727989,0.32922679
-2.99849925,1.08541036,0.03669917,0.10295028,0.02704273,0.66095861,0.00000000,0.67284989,0.33412541
-2.99249625,1.07687368,0.03554033,0.10246251,0.02927805,0.64785515,0.00000000,0.65057964,0.34107640
-2.98649325,1.07493225,0.03438156,0.10280015,0.03173069,0.63887606,0.00000000,0.63090689,0.35004421
-2.98049025,1.07967312,0.03325085,0.10400769,0.03439305,0.63405733,0.00000000,0.61423842,0.36098355
-2.97448724,1.09115159,0.03217451,0.10612865,0.03725745,0.63341056,0.00000000,0.60094254,0.37384164
-2.96848424,1.10939298,0.03117680,0.10920552,0.04031639,0.63692328,0.00000000,0.59134320,0.38856042
-2.96248124,1.13439458,0.03027961,0.11327977,0.04356273,0.64455946,0.00000000,0.58571576,0.40507863
-2.95647824,1.16612762,0.02950223,0.11839182,0.04698986,0.65626009,0.00000000,0.58428445,0.42333355
-2.95047524,1.20453893,0.02886127,0.12458107,0.05059168,0.67194376,0.00000000,0.58722127,0.44326249
-2.94447224,1.24955226,0.02837053,0.13188578,0.05436267,0.69150719,0.00000000,0.59464625,0.46480377
-2.93846923,1.30106884,0.02804102,0.14034297,0.05829764,0.71482562,0.00000000,0.60662882,0.48789715
-2.93246623,1.35896720,0.02788097,0.14998825,0.06239158,0.74175297,0.00000000,0.62319004,0.51248372
-2.92646323,1.42310206,0.02789583,0.16085541,0.06663929,0.77212181,0.00000000,0.64430531,0.53850526
-2.92046023,1.49330251,0.02808838,0.17297610,0.07103496,0.80574322,0.00000000,0.66990760,0.56590300
-2.91445723,1.56936931,0.02845875,0.18637921,0.07557173,0.84240650,0.00000000,0.69989074,0.59461600
-2.90845423,1.65107179,0.02900445,0.20109029,0.08024115,0.88187889,0.00000000,0.73411279,0.62457910
-2.90245123,1.73814449,0.02972047,0.21713077,0.08503267,0.92390554,0.00000000,0.77239934,0.65572078
-2.89644822,1.83028397,0.03059934,0.23451721,0.08993317,0.96820974,0.00000000,0.81454674,0.68796095
-2.89044522,1.92714616,0.03163122,0.25326049,0.09492657,1.01449374,0.00000000,0.86032520,0.72120886
-2.88444222,2.02834466,0.03280401,0.27336497,0.09999343,1.06244024,0.00000000,0.90948192,0.75536150
-2.87843922,2.13345043,0.03410351,0.29482778,0.10511086,1.11171475,0.00000000,0.96174414,0.79030235
-2.87243622,2.24199305,0.03551366,0.31763815,0.11025245,1.16196890,0.00000000,1.01682240,0.82590098
-2.86643322,2.35346392,0.03701673,0.34177678,0.11538844,1.21284469,0.00000000,1.07441385,0.86201330
-2.86043022,2.46732141,0.03859371,0.36721548,0.12048605,1.26397981,0.00000000,1.13420575,0.89848276
-2.85442721,2.58299794,0.04022461,0.39391685,0.12551001,1.31501368,0.00000000,1.19587914,0.93514236
-2.84842421,2.69990872,0.04188890,0.42183411,0.13042325,1.36559422,0.00000000,1.25911266,0.97181743
-2.84242121,2.81746189,0.04356594,0.45091110,0.13518774,1.41538497,0.00000000,1.32358629,1.00832915
-2.83641821,2.93506957,0.04523543,0.48108231,0.13976540,1.46407230,0.00000000,1.38898508,1.04449848
-2.83041521,3.05215909,0.04687789,0.51227309,0.14411910,1.51137222,0.00000000,1.45500253,1.08015043
-2.82441221,3.16818396,0.04847511,0.54439977,0.14821367,1.55703659,0.00000000,1.52134352,1.11511835
-2.81840920,3.28263373,0.05001051,0.57736985,0.15201688,1.60085816,0.00000000,1.58772665,1.14924790
-2.81240620,3.39504221,0.05146952,0.61108217,0.15550027,1.64267418,0.00000000,1.65388572,1.18240057
-2.80640320,3.50499343,0.05283986,0.64542697,0.15863991,1.68236832,0.00000000,1.71957037,1.21445646
-2.80040020,3.61212510,0.05411171,0.68028596,0.16141697,1.71987068,0.00000000,1.78454576,1.24531606
-2.79439720,3.71612914,0.05527777,0.71553231,0.16381810,1.75515591,0.00000000,1.84859137,1.27490104
-2.78839420,3.81674946,0.05633332,0.75103067,0.16583560,1.78823930,0.00000000,1.91149896,1.30315396
-2.78239120,3.91377724,0.05727603,0.78663721,0.16746738,1.81917137,0.00000000,1.97306999,1.33003689
-2.77638819,4.00704411,0.05810584,0.82219993,0.16871678,1.84803094,0.00000000,2.03311275,1.35552915
-2.77038519,4.09641391,0.05882463,0.85755907,0.16959219,1.87491738,0.00000000,2.09143956,1.37962445
-2.76438219,4.18177398,0.05943595,0.89254804,0.17010657,1.89994243,0.00000000,2.14786438,1.40232752
-2.75837919,4.26302686,0.05994456,0.92699473,0.17027698,1.92322223,0.00000000,2.20220134,1.42365080
-2.75237619,4.34008332,0.06035616,0.96072346,0.17012393,1.94487014,0.00000000,2.25426454,1.44361137
-2.74637319,4.41285773,0.06067691,0.99355760,0.16967093,1.96499082,0.00000000,2.30386936,1.46222854
-2.74037019,4.48126644,0.06091313,1.02532284,0.16894400,1.98367622,0.00000000,2.35083560,1.47952240
-2.73436718,4.54522971,0.06107099,1.05585123,0.16797132,2.00100363,0.00000000,2.39499255,1.49551349
-2.72836418,4.60467741,0.06115621,1.08498573,0.16678299,2.01703613,0.00000000,2.43618578,1.51022372
-2.72236118,4.65955847,0.06117398,1.11258541,0.16541091,2.03182537,0.00000000,2.47428559,1.52367859
-2.71635818,4.70985341,0.06112876,1.13853073,0.16388878,2.04541655,0.00000000,2.50919654,1.53591050
-2.71035518,4.75558928,0.06102433,1.16272904,0.16225216,2.05785520,0.00000000,2.54086764,1.54696298
-2.70435218,4.79685577,0.06086378,1.18511968,0.16053863,2.06919526,0.00000000,2.56930234,1.55689531
-2.69834917,4.83382112,0.06064966,1.20567845,0.15878788,2.07950779,0.00000000,2.59456761,1.56578724
-2.69234617,4.86674635,0.06038414,1.22442114,0.15704183,2.08888947,0.00000000,2.61680121,1.57374326
-2.68634317,4.89599607,0.06006915,1.24140562,0.15534456,2.09747022,0.00000000,2.63621646,1.58089575
-2.68034017,4.92204457,0.05970666,1.25673236,0.15374219,2.10541906,0.00000000,2.65310352,1.58740678
-2.67433717,4.94547582,0.05929883,1.27054294,0.15228246,2.11294758,0.00000000,2.66782690,1.59346785
-2.66833417,4.96697647,0.05884822,1.28301661,0.15101419,2.12031043,0.00000000,2.68081863,1.59929761
-2.66233117,4.98732139,0.05835793,1.29436457,0.14998642,2.12780245,0.00000000,2.69256696,1.60513709
-2.65632816,5.00735172,0.05783172,1.30482238,0.14924736,2.13575234,0.00000000,2.70360089,1.61124277
-2.65032516,5.02794601,0.05727403,1.31464042,0.14884314,2.14451287,0.00000000,2.71447087,1.61787753
-2.64432216,5.04998548,0.05669003,1.32407292,0.14881635,2.15444811,0.00000000,2.72572634,1.62529991
-2.63831916,5.07431499,0.05608548,1.33336604,0.14920450,2.16591803,0.00000000,2.73789129,1.63375227
-2.63231616,5.10170169,0.05546667,1.34274534,0.15003841,2.17926145,0.00000000,2.75143883,1.64344855
-2.62631316,5.13279352,0.05484021,1.35240362,0.15134059,2.19477802,0.00000000,2.76676612,1.65456222
-2.62031016,5.16808001,0.05421287,1.36248945,0.15312386,2.21271047,0.00000000,2.78417119,1.66721539
-2.61430715,5.20785755,0.05359128,1.37309726,0.15539000,2.23322789,0.00000000,2.80383265,1.68146958
-2.60830415,5.25220163,0.05298176,1.38425952,0.15812881,2.25641121,0.00000000,2.82579387,1.69731904
-2.60230115,5.30094741,0.05239003,1.39594149,0.16131742,2.28224175,0.00000000,2.84995235,1.71468682
-2.59629815,5.35368053,0.05182103,1.40803897,0.16492010,2.31059341,0.00000000,2.87605525,1.73342419
-2.59029515,5.40973848,0.05127872,1.42037923,0.16888841,2.34122921,0.00000000,2.90370131,1.75331327
-2.58429215,5.46822314,0.05076593,1.43272519,0.17316188,2.37380231,0.00000000,2.93234946,1.77407290
-2.57828914,5.52802387,0.05028428,1.44478280,0.17766914,2.40786166,0.00000000,2.96133364,1.79536751
-2.57228614,5.58785016,0.04983415,1.45621109,0.18232946,2.44286195,0.00000000,2.98988343,1.81681822
-2.56628314,5.64627235,0.04941472,1.46663475,0.18705473,2.47817748,0.00000000,3.01714943,1.83801585
-2.56028014,5.70176843,0.04902404,1.47565841,0.19175167,2.51311931,0.00000000,3.04223230,1.85853487
-2.55427714,5.75277465,0.04865923,1.48288202,0.19632445,2.54695482,0.00000000,3.06421416,1.87794767
-2.54827414,5.79773749,0.04831660,1.48791665,0.20067725,2.57892892,0.00000000,3.08219096,1.89583819
-2.54227114,5.83516464,0.04799200,1.49039988,0.20471708,2.60828571,0.00000000,3.09530422,1.91181442
-2.53626813,5.86367269,0.04768099,1.49001016,0.20835635,2.63429003,0.00000000,3.10277100,1.92551904
-2.53026513,5.88202957,0.04737920,1.48647947,0.21151541,2.65624762,0.00000000,3.10391077,1.93663787
-2.52426213,5.88919009,0.04708257,1.47960372,0.21412480,2.67352350,0.00000000,3.09816808,1.94490582
-2.51825913,5.88432354,0.04678765,1.46925061,0.21612711,2.68555771,0.00000000,3.08513037,1.95011032
-2.51225613,5.86683262,0.04649184,1.45536461,0.21747845,2.69187809,0.00000000,3.06454034,1.95209237
-2.50625313,5.83636363,0.04619356,1.43796898,0.21814951,2.69210987,0.00000000,3.03630266,1.95074552
-2.50025013,5.79280818,0.04589245,1.41716496,0.21812608,2.68598183,0.00000000,3.00048499,1.94601313
-2.49424712,5.73629723,0.04558936,1.39312823,0.21740904,2.67332939,0.00000000,2.95731369,1.93788455
-2.48824412,5.66718845,0.04528646,1.36610296,0.21601395,2.65409455,0.00000000,2.90716464,1.92639064
-2.48224112,5.58604821,0.04498709,1.33639393,0.21397016,2.62832335,0.00000000,2.85054987,1.91159928
-2.47623812,5.49362960,0.04469568,1.30435698,0.21131950,2.59616094,0.00000000,2.78810075,1.89361130
-2.47023512,5.39084785,0.04441754,1.27038851,0.20811470,2.55784504,0.00000000,2.72054866,1.87255726
-2.46423212,5.27875446,0.04415859,1.23491417,0.20441752,2.51369806,0.00000000,2.64870394,1.84859521
-2.45822911,5.15851126,0.04392507,1.19837762,0.20029674,2.46411833,0.00000000,2.57343414,1.82190983
-2.45222611,5.03136535,0.04372323,1.16122931,0.19582606,2.40957098,0.00000000,2.49564221,1.79271257
-2.44622311,4.89862555,0.04355895,1.12391600,0.19108202,2.35057860,0.00000000,2.41624550,1.76124286
-2.44022011,4.76164088,0.04343746,1.08687112,0.18614198,2.28771215,0.00000000,2.33615618,1.72777003
-2.43421711,4.62178129,0.04336298,1.05050619,0.18108218,2.22158203,0.00000000,2.25626365,1.69259555
-2.42821411,4.48042063,0.04333844,1.01520357,0.17597615,2.15282959,0.00000000,2.17741917,1.65605509
-2.42221111,4.33892168,0.04336527,0.98131049,0.17089313,2.08211909,0.00000000,2.10042335,1.61852004
-2.41620810,4.19862302,0.04344323,0.94913455,0.16589695,2.01012996,0.00000000,2.02601628,1.58039804
-2.41020510,4.06082739,0.04357029,0.91894057,0.16104504,1.93754945,0.00000000,1.95487068,1.54213212
-2.40420210,3.92679123,0.04374260,0.89094880,0.15638774,1.86506552,0.00000000,1.88758789,1.50419814
-2.39819910,3.79771505,0.04395455,0.86533446,0.15196791,1.79335991,0.00000000,1.82469664,1.46710051
-2.39219610,3.67473451,0.04419885,0.84222850,0.14782071,1.72310140,0.00000000,1.76665431,1.43136598
-2.38619310,3.55891196,0.04446675,0.82171942,0.14397366,1.65493918,0.00000000,1.71385052,1.39753572
-2.38019010,3.45122853,0.04474822,0.80385618,0.14044685,1.58949639,0.00000000,1.66661266,1.36615580
-2.37418709,3.35257665,0.04503225,0.78865189,0.13725327,1.52736379,0.00000000,1.62521287,1.33776647
-2.36818409,3.26375322,0.04530718,0.77608825,0.13439940,1.46909382,0.00000000,1.58987615,1.31289057
-2.36218109,3.18545363,0.04556098,0.76612057,0.13188570,1.41519495,0.00000000,1.56078898,1.29202148
-2.35617809,3.11826659,0.04578163,0.75868312,0.12970736,1.36612649,0.00000000,1.53810799,1.27561124
-2.35017509,3.06267012,0.04595745,0.75369458,0.12785496,1.32229409,0.00000000,1.52196812,1.26405899
-2.34417209,3.01902875,0.04607742,0.75106354,0.12631523,1.28404589,0.00000000,1.51248961,1.25770050
-2.33816908,2.98759189,0.04613150,0.75069362,0.12507173,1.25166944,0.00000000,1.50978356,1.25679896
-2.33216608,2.96849347,0.04611090,0.75248801,0.12410562,1.22538953,0.00000000,1.51395527,1.26153732
-2.32616308,2.96175283,0.04600833,0.75635335,0.12339630,1.20536694,0.00000000,1.52510522,1.27201258
-2.32016008,2.96727656,0.04581819,0.76220253,0.12292207,1.19169805,0.00000000,1.54332726,1.28823208
-2.31415708,2.98486131,0.04553677,0.76995637,0.12266071,1.18441550,0.00000000,1.56870394,1.31011185
-2.30815408,3.01419741,0.04516236,0.77954403,0.12259005,1.18348968,0.00000000,1.60129895,1.33747720
-2.30215108,3.05487317,0.04469531,0.79090204,0.12268849,1.18883116,0.00000000,1.64114692,1.37006534
-2.29614807,3.10637973,0.04413813,0.80397204,0.12293536,1.20029406,0.00000000,1.68824085,1.40753015
-2.29014507,3.16811668,0.04349539,0.81869728,0.12331142,1.21768026,0.00000000,1.74251797,1.44944879
-2.28414207,3.23939834,0.04277376,0.83501806,0.12379920,1.24074444,0.00000000,1.80384463,1.49533028
-2.27813907,3.31946102,0.04198189,0.85286641,0.12438329,1.26920008,0.00000000,1.87200119,1.54462567
-2.27213607,3.40747144,0.04113026,0.87216040,0.12505072,1.30272615,0.00000000,1.94666809,1.59673971
-2.26613307,3.50253673,0.04023106,0.89279843,0.12579120,1.34097482,0.00000000,2.02741409,1.65104396
-2.26013007,3.60371616,0.03929801,0.91465391,0.12659741,1.38357971,0.00000000,2.11368793,1.70689088
-2.25412706,3.71003490,0.03834608,0.93757100,0.12746526,1.43016503,0.00000000,2.20481439,1.76362880
-2.24812406,3.82050009,0.03739133,0.96136161,0.12839409,1.48035506,0.00000000,2.29999581,1.82061750
-2.24212106,3.93411902,0.03645061,0.98580421,0.12938691,1.53378407,0.00000000,2.39831961,1.87724380
-2.23611806,4.04991931,0.03554129,1.01064475,0.13045046,1.59010620,0.00000000,2.49877235,1.93293705
-2.23011506,4.16697075,0.03468104,1.03559980,0.13159535,1.64900502,0.00000000,2.60026021,1.98718381
-2.22411206,4.28440790,0.03388749,1.06036211,0.13283593,1.71020233,0.00000000,2.70163574,2.03954128
-2.21810905,4.40145282,0.03317804,1.08460835,0.13419019,1.77346570,0.00000000,2.80172991,2.08964899
-2.21210605,4.51743652,0.03256955,1.10800890,0.13567938,1.83861429,0.00000000,2.89938839,2.13723801
-2.20610305,4.63181813,0.03207814,1.13023922,0.13732749,1.90552237,0.00000000,2.99351042,2.18213742
-2.20010005,4.74420021,0.03171894,1.15099229,0.13916053,1.97412017,0.00000000,3.08308852,2.22427726
-2.19409705,4.85433910,0.03150590,1.16999137,0.14120563,2.04439163,0.00000000,3.16724688,2.26368784
-2.18809405,4.96214898,0.03145162,1.18700254,0.14348983,2.11636887,0.00000000,3.24527636,2.30049502
-2.18209105,5.06769874,0.03156717,1.20184603,0.14603882,2.19012323,0.00000000,3.31666398,2.33491147
-2.17608804,5.17120116,0.03186194,1.21440585,0.14887540,2.26575305,0.00000000,3.38111497,2.36722390
-2.17008504,5.27299399,0.03234354,1.22463677,0.15201793,2.34336859,0.00000000,3.43856583,2.39777686
-2.16408204,5.37351357,0.03301764,1.23256837,0.15547867,2.42307452,0.00000000,3.48918720,2.42695332
-2.15807904,5.47326152,0.03388793,1.23830565,0.15926220,2.50495082,0.00000000,3.53337600,2.45515305
-2.15207604,5.57276597,0.03495601,1.24202588,0.16336397,2.58903310,0.00000000,3.57173676,2.48276964
-2.14607304,5.67253918,0.03622137,1.24397203,0.16776904,2.67529331,0.00000000,3.60505281,2.51016709
-2.14007004,5.77303348,0.03768132,1.24444263,0.17245114,2.76362197,0.00000000,3.63424859,2.53765735
-2.13406703,5.87459820,0.03933100,1.24377885,0.17737211,2.85381329,0.00000000,3.66034480,2.56547976
-2.12806403,5.97743985,0.04116343,1.24234919,0.18248180,2.94555394,0.00000000,3.68440886,2.59378352
-2.12206103,6.08158814,0.04316959,1.24053266,0.18771848,3.03841666,0.00000000,3.70750305,2.62261432
-2.11605803,6.18687002,0.04533849,1.23870142,0.19300969,3.13185934,0.00000000,3.73063331,2.65190569
-2.11005503,6.29289356,0.04765738,1.23720365,0.19827369,3.22522984,0.00000000,3.75470145,2.68147579
-2.10405203,6.39904303,0.05011197,1.23634775,0.20342131,3.31777699,0.00000000,3.78046339,2.71102987
-2.09804902,6.50448588,0.05268668,1.23638864,0.20835829,3.40866715,0.00000000,3.80849573,2.74016840
-2.09204602,6.60819167,0.05536499,1.23751693,0.21298780,3.49700603,0.00000000,3.83917249,2.76840042
-2.08604302,6.70896225,0.05812977,1.23985160,0.21721335,3.58186474,0.00000000,3.87265323,2.79516168
-2.08004002,6.80547189,0.06096373,1.24343641,0.22094160,3.66230885,0.00000000,3.90888310,2.81983650
-2.07403702,6.89631547,0.06384976,1.24824045,0.22408527,3.73742914,0.00000000,3.94760457,2.84178242
-2.06803402,6.98006218,0.06677141,1.25416245,0.22656583,3.80637252,0.00000000,3.98838011,2.86035636
-2.06203102,7.05531214,0.06971320,1.26103876,0.22831586,3.86837146,0.00000000,4.03062421,2.87494092
-2.05602801,7.12075293,0.07266101,1.26865446,0.22928109,3.92277055,0.00000000,4.07364268,2.88496971
-2.05002501,7.17521319,0.07560231,1.27675681,0.22942190,3.96904876,0.00000000,4.11667692,2.88995040
-2.04402201,7.21771046,0.07852634,1.28507035,0.22871440,4.00683632,0.00000000,4.15895031,2.88948443
-2.03801901,7.24749112,0.08142419,1.29331277,0.22715082,4.03592536,0.00000000,4.19971411,2.88328267
-2.03201601,7.26406031,0.08428876,1.30121059,0.22473949,4.05627391,0.00000000,4.23829020,2.87117628
-2.02601301,7.26720069,0.08711457,1.30851387,0.22150423,4.06800311,0.00000000,4.27410827,2.85312260
-2.02001001,7.25697939,0.08989749,1.31500918,0.21748329,4.07138787,0.00000000,4.30673553,2.82920593
-2.01400700,7.23374303,0.09263436,1.32053008,0.21272792,4.06684169,0.00000000,4.33589754,2.79963344
-2.00800400,7.19810163,0.09532250,1.32496489,0.20730064,4.05489646,0.00000000,4.36148924,2.76472676
-2.00200100,7.15090251,0.09795919,1.32826109,0.20127329,4.03617848,0.00000000,4.38357605,2.72490968
-1.99599800,7.09319586,0.10054113,1.33042662,0.19472496,4.01138197,0.00000000,4.40238530,2.68069304
-1.98999500,7.02619400,0.10306383,1.33152789,0.18773989,3.98124141,0.00000000,4.41828905,2.63265735
-1.98399200,6.95122666,0.10552115,1.33168490,0.18040545,3.94650428,0.00000000,4.43177950,2.58143438
-1.97798899,6.86969432,0.10790487,1.33106379,0.17281021,3.90790524,0.00000000,4.44343886,2.52768824
-1.97198599,6.78302215,0.11020435,1.32986739,0.16504216,3.86614321,0.00000000,4.45390556,2.47209697
-1.96598299,6.69261632,0.11240638,1.32832429,0.15718718,3.82186197,0.00000000,4.46383881,2.41533527
-1.95997999,6.59982453,0.11449514,1.32667712,0.14932770,3.77563522,0.00000000,4.47388353,2.35805880
-1.95397699,6.50590220,0.11645239,1.32517063,0.14154163,3.72795642,0.00000000,4.48463744,2.30089059
-1.94797399,6.41198521,0.11825776,1.32404015,0.13390147,3.67923350,0.00000000,4.49662191,2.24440965
-1.94197099,6.31906982,0.11988927,1.32350103,0.12647372,3.62978842,0.00000000,4.51025779,2.18914203
-1.93596798,6.22799996,0.12132395,1.32373937,0.11931842,3.57986120,0.00000000,4.52584713,2.13555417
-1.92996498,6.13946165,0.12253858,1.32490449,0.11248889,3.52961777,0.00000000,4.54356128,2.08404849
-1.92396198,6.05398408,0.12351050,1.32710340,0.10603170,3.47916111,0.00000000,4.56343545,2.03496109
-1.91795898,5.97194660,0.12421852,1.33039724,0.09998663,3.42854466,0.00000000,4.58536967,1.98856123
-1.91195598,5.89359062,0.12464371,1.33479987,0.09438689,3.37778735,0.00000000,4.60913547,1.94505238
-1.90595298,5.81903541,0.12477026,1.34027842,0.08925933,3.32688913,0.00000000,4.63438773,1.90457468
-1.89994997,5.74829664,0.12458617,1.34675568,0.08462472,3.27584639,0.00000000,4.66068070,1.86720847
-1.89394697,5.68130656,0.12408384,1.35411409,0.08049810,3.22466629,0.00000000,4.68748728,1.83297878
-1.88794397,5.61793472,0.12326049,1.36220102,0.07688915,3.17337948,0.00000000,4.71422041,1.80186057
-1.88194097,5.55800828,0.12211842,1.37083505,0.07380251,3.12205048,0.00000000,4.74025571,1.77378454
-1.87593797,5.50133091,0.12066509,1.37981288,0.07123812,3.07078544,0.00000000,4.76495419,1.74864348
-1.86993497,5.44769971,0.11891289,1.38891650,0.06919157,3.01973683,0.00000000,4.78768423,1.72629885
-1.86393197,5.39691938,0.11687892,1.39792031,0.06765428,2.96910497,0.00000000,4.80784204,1.70658773
-1.85792896,5.34881323,0.11458441,1.40659794,0.06661375,2.91913640,0.00000000,4.82486970,1.68932966
-1.85192596,5.30323080,0.11205408,1.41472836,0.06605371,2.87011915,0.00000000,4.83827054,1.67433360
-1.84592296,5.26005188,0.10931540,1.42210112,0.06595420,2.82237508,0.00000000,4.84762104,1.66140454
-1.83991996,5.21918700,0.10639774,1.42852065,0.06629158,2.77624980,0.00000000,4.85257926,1.65034980
-1.83391696,5.18057456,0.10333146,1.43380927,0.06703859,2.73210045,0.00000000,4.85288946,1.64098479
-1.82791396,5.14417507,0.10014707,1.43780919,0.06816433,2.69028194,0.00000000,4.84838307,1.63313809
-1.82191096,5.10996280,0.09687435,1.44038323,0.06963425,2.65113231,0.00000000,4.83897595,1.62665576
-1.81590795,5.07791579,0.09354165,1.44141461,0.07141023,2.61495770,0.00000000,4.82466252,1.62140469
-1.80990495,5.04800462,0.09017517,1.44080578,0.07345068,2.58201782,0.00000000,4.80550702,1.61727514
-1.80390195,5.02018113,0.08679852,1.43847668,0.07571079,2.55251237,0.00000000,4.78163261,1.61418226
-1.79789895,4.99436776,0.08343230,1.43436256,0.07814288,2.52656934,0.00000000,4.75320898,1.61206677
-1.79189595,4.97044842,0.08009389,1.42841168,0.08069691,2.50423549,0.00000000,4.72043928,1.61089490
-1.78589295,4.94826176,0.07679743,1.42058324,0.08332112,2.48546982,0.00000000,4.68354726,1.61065765
-1.77988994,4.92759761,0.07355388,1.41084570,0.08596291,2.47014028,0.00000000,4.64276535,1.61136960
-1.77388694,4.90819697,0.07037128,1.39917579,0.08856977,2.45802403,0.00000000,4.59832464,1.61306747
