energy_ev,total_up,Mg_p_up,Mg_d_up,N_s_up,N_p_up,Os_p_up,Os_d_up,Te_p_up,Te_d_up
-3.38269135,1.25355817,0.27551510,0.00000000,0.00135096,0.02456172,0.42601535,0.92456186,0.37398688,0.00000000
-3.37668834,1.24885841,0.27499704,0.00000000,0.00129136,0.02552344,0.41856421,0.92354010,0.37165912,0.00000000
-3.37068534,1.24128680,0.27336214,0.00000000,0.00122554,0.02642826,0.40968780,0.92073164,0.36863923,0.00000000
-3.36468234,1.23154557,0.27069678,0.00000000,0.00115472,0.02727320,0.39966329,0.91665650,0.36517226,0.00000000
-3.35867934,1.22034905,0.26710250,0.00000000,0.00108019,0.02805654,0.38877723,0.91183777,0.36150180,0.00000000
-3.35267634,1.20839385,0.26269203,0.00000000,0.00100320,0.02877766,0.37731541,0.90677890,0.35785985,0.00000000
-3.34667334,1.19632977,0.25758524,0.00000000,0.00092502,0.02943681,0.36555301,0.90194160,0.35445723,0.00000000
-3.34067034,1.18473279,0.25190484,0.00000000,0.00084680,0.03003481,0.35374549,0.89772546,0.35147470,0.00000000
-3.33466733,1.17408138,0.24577229,0.00000000,0.00076963,0.03057278,0.34212066,0.89445011,0.34905544,0.00000000
-3.32866433,1.16473693,0.23930380,0.00000000,0.00069447,0.03105180,0.33087201,0.89234074,0.34729909,0.00000000
-3.32266133,1.15692955,0.23260688,0.00000000,0.00062215,0.03147255,0.32015378,0.89151773,0.34625764,0.00000000
-3.31665833,1.15074957,0.22577731,0.00000000,0.00055336,0.03183509,0.31007774,0.89199089,0.34593341,0.00000000
-3.31065533,1.14614529,0.21889679,0.00000000,0.00048864,0.03213854,0.30071188,0.89365857,0.34627914,0.00000000
-3.30465233,1.14292710,0.21203134,0.00000000,0.00042839,0.03238101,0.29208095,0.89631177,0.34720026,0.00000000
-3.29864932,1.14077773,0.20523042,0.00000000,0.00037288,0.03255943,0.28416870,0.89964308,0.34855921,0.00000000
-3.29264632,1.13926814,0.19852692,0.00000000,0.00032222,0.03266963,0.27692179,0.90326009,0.35018160,0.00000000
-3.28664332,1.13787839,0.19193784,0.00000000,0.00027645,0.03270644,0.27025498,0.90670266,0.35186399,0.00000000
-3.28064032,1.13602247,0.18546571,0.00000000,0.00023548,0.03266391,0.26405748,0.90946332,0.35338286,0.00000000
-3.27463732,1.13307591,0.17910061,0.00000000,0.00019914,0.03253560,0.25819996,0.91100975,0.35450440,0.00000000
-3.26863432,1.12840490,0.17282266,0.00000000,0.00016719,0.03231497,0.25254208,0.91080841,0.35499471,0.00000000
-3.26263132,1.12139555,0.16660485,0.00000000,0.00013937,0.03199580,0.24693998,0.90834823,0.35462985,0.00000000
-3.25662831,1.11148197,0.16041604,0.00000000,0.00011534,0.03157262,0.24125360,0.90316313,0.35320541,0.00000000
-3.25062531,1.09817181,0.15422402,0.00000000,0.00009477,0.03104115,0.23535331,0.89485248,0.35054505,0.00000000
-3.24462231,1.08106822,0.14799835,0.00000000,0.00007731,0.03039871,0.22912582,0.88309854,0.34650778,0.00000000
-3.23861931,1.05988720,0.14171297,0.00000000,0.00006261,0.02964457,0.22247892,0.86768011,0.34099357,0.00000000
-3.23261631,1.03446979,0.13534841,0.00000000,0.00005035,0.02878017,0.21534510,0.84848185,0.33394716,0.00000000
-3.22661331,1.00478854,0.12889350,0.00000000,0.00004020,0.02780932,0.20768379,0.82549896,0.32535990,0.00000000
-3.22061031,0.97094830,0.12234652,0.00000000,0.00003187,0.02673827,0.19948240,0.79883718,0.31526969,0.00000000
-3.21460730,0.93318141,0.11571581,0.00000000,0.00002509,0.02557559,0.19075598,0.76870818,0.30375898,0.00000000
-3.20860430,0.89183786,0.10901979,0.00000000,0.00001962,0.02433206,0.18154583,0.73542084,0.29095116,0.00000000
-3.20260130,0.84737107,0.10228649,0.00000000,0.00001525,0.02302036,0.17191701,0.69936899,0.27700544,0.00000000
-3.19659830,0.80032015,0.09555259,0.00000000,0.00001178,0.02165476,0.16195516,0.66101623,0.26211064,0.00000000
-3.19059530,0.75128979,0.08886223,0.00000000,0.00000907,0.02025068,0.15176267,0.62087894,0.24647821,0.00000000
-3.18459230,0.70092875,0.08226540,0.00000000,0.00000698,0.01882425,0.14145453,0.57950802,0.23033480,0.00000000
-3.17858929,0.64990810,0.07581637,0.00000000,0.00000539,0.01739183,0.13115406,0.53747065,0.21391482,0.00000000
-3.17258629,0.59890026,0.06957200,0.00000000,0.00000423,0.01596959,0.12098874,0.49533261,0.19745326,0.00000000
-3.16658329,0.54855968,0.06359016,0.00000000,0.00000341,0.01457306,0.11108635,0.45364207,0.18117912,0.00000000
-3.16058029,0.49950606,0.05792838,0.00000000,0.00000290,0.01321678,0.10157152,0.41291544,0.16530964,0.00000000
-3.15457729,0.45231049,0.05264265,0.00000000,0.00000266,0.01191403,0.09256282,0.37362581,0.15004561,0.00000000
-3.14857429,0.40748508,0.04778666,0.00000000,0.00000268,0.01067658,0.08417054,0.33619407,0.13556765,0.00000000
-3.14257129,0.36547613,0.04341126,0.00000000,0.00000297,0.00951461,0.07649499,0.30098314,0.12203381,0.00000000
-3.13656828,0.32666074,0.03956433,0.00000000,0.00000354,0.00843668,0.06962555,0.26829508,0.10957815,0.00000000
-3.13056528,0.29134685,0.03629096,0.00000000,0.00000445,0.00744977,0.06364016,0.23837087,0.09831044,0.00000000
-3.12456228,0.25977615,0.03363397,0.00000000,0.00000574,0.00655950,0.05860538,0.21139279,0.08831671,0.00000000
-3.11855928,0.23212957,0.03163463,0.00000000,0.00000752,0.00577028,0.05457677,0.18748875,0.07966058,0.00000000
-3.11255628,0.20853463,0.03033367,0.00000000,0.00000989,0.00508564,0.05159961,0.16673829,0.07238515,0.00000000
-3.10655328,0.18907427,0.02977238,0.00000000,0.00001299,0.00450859,0.04970966,0.14917981,0.06651517,0.00000000
-3.10055028,0.17379641,0.02999384,0.00000000,0.00001699,0.00404194,0.04893405,0.13481837,0.06205953,0.00000000
-3.09454727,0.16272387,0.03104416,0.00000000,0.00002211,0.00368874,0.04929210,0.12363384,0.05901363,0.00000000
-3.08854427,0.15586393,0.03297368,0.00000000,0.00002859,0.00345264,0.05079597,0.11558885,0.05736169,0.00000000
-3.08254127,0.15321733,0.03583805,0.00000000,0.00003672,0.00333825,0.05345119,0.11063623,0.05707881,0.00000000
-3.07653827,0.15478610,0.03969920,0.00000000,0.00004683,0.00335154,0.05725686,0.10872565,0.05813268,0.00000000
-3.07053527,0.16058013,0.04462600,0.00000000,0.00005930,0.00350006,0.06220577,0.10980930,0.06048495,0.00000000
-3.06453227,0.17062206,0.05069470,0.00000000,0.00007457,0.00379322,0.06828420,0.11384634,0.06409219,0.00000000
-3.05852926,0.18495052,0.05798899,0.00000000,0.00009309,0.00424242,0.07547157,0.12080603,0.06890645,0.00000000
-3.05252626,0.20362138,0.06659964,0.00000000,0.00011537,0.00486109,0.08373998,0.13066961,0.07487557,0.00000000
-3.04652326,0.22670716,0.07662365,0.00000000,0.00014197,0.00566465,0.09305358,0.14343072,0.08194308,0.00000000
-3.04052026,0.25429435,0.08816288,0.00000000,0.00017345,0.00667034,0.10336806,0.15909446,0.09004800,0.00000000
-3.03451726,0.28647891,0.10132205,0.00000000,0.00021039,0.00789688,0.11462998,0.17767518,0.09912435,0.00000000
-3.02851426,0.32335971,0.11620611,0.00000000,0.00025336,0.00936408,0.12677633,0.19919292,0.10910064,0.00000000
-3.02251126,0.36503022,0.13291689,0.00000000,0.00030291,0.01109219,0.13973413,0.22366871,0.11989933,0.00000000
-3.01650825,0.41156852,0.15154909,0.00000000,0.00035956,0.01310122,0.15342016,0.25111876,0.13143629,0.00000000
-3.01050525,0.46302575,0.17218556,0.00000000,0.00042373,0.01541007,0.16774090,0.28154774,0.14362031,0.00000000
-3.00450225,0.51941345,0.19489197,0.00000000,0.00049577,0.01803554,0.18259263,0.31494118,0.15635272,0.00000000
-2.99849925,0.58068995,0.21971101,0.00000000,0.00057590,0.02099130,0.19786168,0.35125748,0.16952720,0.00000000
-2.99249625,0.64674646,0.24665612,0.00000000,0.00066417,0.02428674,0.21342490,0.39041949,0.18302972,0.00000000
-2.98649325,0.71739325,0.27570519,0.00000000,0.00076047,0.02792585,0.22915029,0.43230615,0.19673860,0.00000000
-2.98049025,0.79234656,0.30679430,0.00000000,0.00086448,0.03190605,0.24489777,0.47674459,0.21052492,0.00000000
-2.97448724,0.87121712,0.33981187,0.00000000,0.00097567,0.03621725,0.26052017,0.52350297,0.22425302,0.00000000
-2.96848424,0.95350073,0.37459360,0.00000000,0.00109324,0.04084085,0.27586436,0.57228452,0.23778135,0.00000000
-2.96248124,1.03857197,0.41091852,0.00000000,0.00121619,0.04574913,0.29077264,0.62272337,0.25096351,0.00000000
-2.95647824,1.12568151,0.44850650,0.00000000,0.00134325,0.05090474,0.30508424,0.67438243,0.26364964,0.00000000
-2.95047524,1.21395789,0.48701764,0.00000000,0.00147293,0.05626060,0.31863712,0.72675377,0.27568805,0.00000000
-2.94447224,1.30241413,0.52605374,0.00000000,0.00160353,0.06176011,0.33127001,0.77926192,0.28692724,0.00000000
-2.93846923,1.38995963,0.56516215,0.00000000,0.00173319,0.06733774,0.34282464,0.83127020,0.29721809,0.00000000
-2.93246623,1.47541742,0.60384215,0.00000000,0.00185987,0.07292001,0.35314829,0.88209020,0.30641646,0.00000000
-2.92646323,1.55754662,0.64155375,0.00000000,0.00198149,0.07842687,0.36209648,0.93099444,0.31438594,0.00000000
-2.92046023,1.63506976,0.67772898,0.00000000,0.00209590,0.08377347,0.36953597,0.97723190,0.32100078,0.00000000
-2.91445723,1.70670406,0.71178528,0.00000000,0.00220102,0.08887219,0.37534771,1.02004605,0.32614896,0.00000000
-2.90845423,1.77119599,0.74314065,0.00000000,0.00229481,0.09363501,0.37943003,1.05869491,0.32973519,0.00000000
-2.90245123,1.82735746,0.77123009,0.00000000,0.00237545,0.09797598,0.38170157,1.09247227,0.33168384,0.00000000
-2.89644822,1.87410266,0.79552266,0.00000000,0.00244128,0.10181382,0.38210416,1.12072946,0.33194155,0.00000000
-2.89044522,1.91048367,0.81553848,0.00000000,0.00249095,0.10507449,0.38060536,1.14289658,0.33047955,0.00000000
-2.88444222,1.93572342,0.83086498,0.00000000,0.00252342,0.10769361,0.37720047,1.15850240,0.32729532,0.00000000
-2.87843922,1.94924443,0.84117164,0.00000000,0.00253803,0.10961866,0.37191411,1.16719189,0.32241380,0.00000000
-2.87243622,1.95069209,0.84622250,0.00000000,0.00253447,0.11081084,0.36480096,1.16874072,0.31588773,0.00000000
-2.86643322,1.93995103,0.84588595,0.00000000,0.00251286,0.11124649,0.35594588,1.16306580,0.30779728,0.00000000
-2.86043022,1.91715410,0.84014119,0.00000000,0.00247369,0.11091804,0.34546310,1.15023155,0.29824889,0.00000000
-2.85442721,1.88268321,0.82908111,0.00000000,0.00241785,0.10983439,0.33349465,1.13045139,0.28737319,0.00000000
-2.84842421,1.83716201,0.81291142,0.00000000,0.00234658,0.10802083,0.32020794,1.10408445,0.27532236,0.00000000
-2.84242121,1.78144078,0.79194602,0.00000000,0.00226141,0.10551826,0.30579266,1.07162757,0.26226661,0.00000000
-2.83641821,1.71657408,0.76659893,0.00000000,0.00216416,0.10238208,0.29045695,1.03370293,0.24839031,0.00000000
-2.83041521,1.64379219,0.73737297,0.00000000,0.00205682,0.09868049,0.27442319,0.99104197,0.23388760,0.00000000
-2.82441221,1.56446770,0.70484587,0.00000000,0.00194157,0.09449246,0.25792333,0.94446611,0.21895786,0.00000000
-2.81840920,1.48007858,0.66965435,0.00000000,0.00182062,0.08990545,0.24119410,0.89486532,0.20380104,0.00000000
-2.81240620,1.39216931,0.63247686,0.00000000,0.00169622,0.08501292,0.22447226,0.84317524,0.18861325,0.00000000
-2.80640320,1.30231170,0.59401575,0.00000000,0.00157060,0.07991172,0.20798993,0.79035391,0.17358247,0.00000000
-2.80040020,1.21206673,0.55497951,0.00000000,0.00144586,0.07469960,0.19197026,0.73735886,0.15888488,0.00000000
-2.79439720,1.12294886,0.51606573,0.00000000,0.00132398,0.06947271,0.17662357,0.68512535,0.14468156,0.00000000
-2.78839420,1.03639370,0.47794538,0.00000000,0.00120676,0.06432340,0.16214389,0.63454650,0.13111596,0.00000000
-2.78239120,0.95373006,0.44124887,0.00000000,0.00109579,0.05933826,0.14870620,0.58645561,0.11831193,0.00000000
-2.77638819,0.87615672,0.40655407,0.00000000,0.00099242,0.05459634,0.13646415,0.54161116,0.10637252,0.00000000
-2.77038519,0.80472416,0.37437671,0.00000000,0.00089779,0.05016790,0.12554839,0.50068458,0.09537940,0.00000000
-2.76438219,0.74032136,0.34516298,0.00000000,0.00081275,0.04611327,0.11606539,0.46425077,0.08539285,0.00000000
-2.75837919,0.68366722,0.31928445,0.00000000,0.00073796,0.04248225,0.10809678,0.43278126,0.07645239,0.00000000
-2.75237619,0.63530630,0.29703507,0.00000000,0.00067381,0.03931361,0.10169898,0.40663986,0.06857772,0.00000000
-2.74637319,0.59560821,0.27863013,0.00000000,0.00062048,0.03663504,0.09690328,0.38608039,0.06177011,0.00000000
-2.74037019,0.56477019,0.26420677,0.00000000,0.00057796,0.03446320,0.09371601,0.37124626,0.05601398,0.00000000
-2.73436718,0.54282218,0.25382593,0.00000000,0.00054603,0.03280400,0.09211901,0.36217171,0.05127864,0.00000000
-2.72836418,0.52963396,0.24747547,0.00000000,0.00052431,0.03165313,0.09207023,0.35878421,0.04752013,0.00000000
-2.72236118,0.52492380,0.24507404,0.00000000,0.00051228,0.03099656,0.09350444,0.36090813,0.04468296,0.00000000
-2.71635818,0.52826845,0.24647582,0.00000000,0.00050927,0.03081129,0.09633411,0.36826936,0.04270199,0.00000000
-2.71035518,0.53911421,0.25147571,0.00000000,0.00051450,0.03106605,0.10045050,0.38050098,0.04150400,0.00000000
-2.70435218,0.55678906,0.25981503,0.00000000,0.00052712,0.03172220,0.10572488,0.39714998,0.04100934,0.00000000
-2.69834917,0.58051587,0.27118772,0.00000000,0.00054616,0.03273456,0.11201019,0.41768507,0.04113344,0.00000000
-2.69234617,0.60942674,0.28524680,0.00000000,0.00057061,0.03405242,0.11914287,0.44150578,0.04178817,0.00000000
-2.68634317,0.64257872,0.30161137,0.00000000,0.00059941,0.03562056,0.12694523,0.46795289,0.04288322,0.00000000
-2.68034017,0.67897080,0.31987391,0.00000000,0.00063147,0.03738031,0.13522816,0.49632032,0.04432741,0.00000000
-2.67433717,0.71756235,0.33960795,0.00000000,0.00066570,0.03927075,0.14379427,0.52586837,0.04602995,0.00000000
-2.66833417,0.75729284,0.36037610,0.00000000,0.00070101,0.04122988,0.15244156,0.55583830,0.04790173,0.00000000
-2.66233117,0.79710263,0.38173820,0.00000000,0.00073635,0.04319591,0.16096728,0.58546811,0.04985657,0.00000000
-2.65632816,0.83595449,0.40325956,0.00000000,0.00077073,0.04510857,0.16917227,0.61400902,0.05181250,0.00000000
-2.65032516,0.87285538,0.42451911,0.00000000,0.00080325,0.04691035,0.17686527,0.64074239,0.05369303,0.00000000
-2.64432216,0.90687777,0.44511719,0.00000000,0.00083310,0.04854777,0.18386742,0.66499650,0.05542832,0.00000000
-2.63831916,0.93717998,0.46468273,0.00000000,0.00085963,0.04997260,0.19001651,0.68616266,0.05695633,0.00000000
-2.63231616,0.96302465,0.48287972,0.00000000,0.00088234,0.05114290,0.19517093,0.70370992,0.05822389,0.00000000
-2.62631316,0.98379464,0.49941257,0.00000000,0.00090092,0.05202395,0.19921315,0.71719790,0.05918756,0.00000000
-2.62031016,0.99900577,0.51403027,0.00000000,0.00091526,0.05258900,0.20205259,0.72628708,0.05981433,0.00000000
-2.61430715,1.00831571,0.52652927,0.00000000,0.00092550,0.05281976,0.20362762,0.73074621,0.06008219,0.00000000
-2.60830415,1.01152873,0.53675488,0.00000000,0.00093202,0.05270667,0.20390680,0.73045625,0.05998033,0.00000000
-2.60230115,1.00859603,0.54460128,0.00000000,0.00093550,0.05224891,0.20288912,0.72541093,0.05950922,0.00000000
-2.59629815,0.99961166,0.55001021,0.00000000,0.00093685,0.05145416,0.20060335,0.71571368,0.05868041,0.00000000
-2.59029515,0.98480424,0.55296846,0.00000000,0.00093731,0.05033808,0.19710649,0.70157113,0.05751606,0.00000000
-2.58429215,0.96452496,0.55350441,0.00000000,0.00093839,0.04892358,0.19248142,0.68328353,0.05604834,0.00000000
-2.57828914,0.93923231,0.55168378,0.00000000,0.00094189,0.04723993,0.18683384,0.66123257,0.05431866,0.00000000
-2.57228614,0.90947450,0.54760499,0.00000000,0.00094991,0.04532170,0.18028878,0.63586701,0.05237675,0.00000000
-2.56628314,0.87587022,0.54139429,0.00000000,0.00096478,0.04320756,0.17298667,0.60768703,0.05027971,0.00000000
-2.56028014,0.83908871,0.53320101,0.00000000,0.00098910,0.04093912,0.16507936,0.57722781,0.04809109,0.00000000
-2.55427714,0.79983004,0.52319303,0.00000000,0.00102568,0.03855974,0.15672608,0.54504314,0.04587997,0.00000000
-2.54827414,0.75880626,0.51155277,0.00000000,0.00107748,0.03611334,0.14808975,0.51168980,0.04372018,0.00000000
-2.54227114,0.71672434,0.49847369,0.00000000,0.00114762,0.03364342,0.13933354,0.47771309,0.04168963,0.00000000
-2.53626813,0.67427116,0.48415738,0.00000000,0.00123927,0.03119217,0.13061799,0.44363429,0.03986977,0.00000000
-2.53026513,0.63210123,0.46881125,0.00000000,0.00135560,0.02879968,0.12209863,0.40994015,0.03834529,0.00000000
-2.52426213,0.59082706,0.45264660,0.00000000,0.00149968,0.02650344,0.11392428,0.37707480,0.03720389,0.00000000
-2.51825913,0.55101235,0.43587710,0.00000000,0.00167444,0.02433794,0.10623590,0.34543409,0.03653616,0.00000000
-2.51225613,0.51316786,0.41871742,0.00000000,0.00188250,0.02233447,0.09916594,0.31536233,0.03643557,0.00000000
-2.50625313,0.47774961,0.40138184,0.00000000,0.00212612,0.02052106,0.09283826,0.28715120,0.03699847,0.00000000
-2.50025013,0.44515897,0.38408277,0.00000000,0.00240704,0.01892259,0.08736833,0.26104064,0.03832394,0.00000000
-2.49424712,0.41574438,0.36702892,0.00000000,0.00272638,0.01756092,0.08286368,0.23722133,0.04051359,0.00000000
-2.48824412,0.38980397,0.35042320,0.00000000,0.00308454,0.01645515,0.07942442,0.21583834,0.04367104,0.00000000
-2.48224112,0.36758871,0.33446012,0.00000000,0.00348107,0.01562187,0.07714376,0.19699561,0.04790112,0.00000000
-2.47623812,0.34930565,0.31932285,0.00000000,0.00391455,0.01507540,0.07610827,0.18076081,0.05330874,0.00000000
-2.47023512,0.33512080,0.30517999,0.00000000,0.00438258,0.01482799,0.07639790,0.16717027,0.05999714,0.00000000
-2.46423212,0.32516135,0.29218209,0.00000000,0.00488166,0.01488995,0.07808559,0.15623357,0.06806590,0.00000000
-2.45822911,0.31951711,0.28045815,0.00000000,0.00540722,0.01526967,0.08123641,0.14793770,0.07760827,0.00000000
-2.45222611,0.31824089,0.27011229,0.00000000,0.00595360,0.01597357,0.08590622,0.14225042,0.08870809,0.00000000
-2.44622311,0.32134805,0.26122069,0.00000000,0.00651412,0.01700588,0.09213992,0.13912289,0.10143633,0.00000000
-2.44022011,0.32881510,0.25382911,0.00000000,0.00708118,0.01836839,0.09996916,0.13849145,0.11584727,0.00000000
-2.43421711,0.34057763,0.24795114,0.00000000,0.00764638,0.02006004,0.10940988,0.14027860,0.13197439,0.00000000
-2.42821411,0.35652784,0.24356718,0.00000000,0.00820076,0.02207653,0.12045944,0.14439327,0.14982632,0.00000000
-2.42221111,0.37651194,0.24062453,0.00000000,0.00873493,0.02440975,0.13309381,0.15073060,0.16938282,0.00000000
-2.41620810,0.40032764,0.23903832,0.00000000,0.00923941,0.02704736,0.14726481,0.15917126,0.19059103,0.00000000
-2.41020510,0.42772224,0.23869361,0.00000000,0.00970483,0.02997227,0.16289756,0.16958063,0.21336229,0.00000000
-2.40420210,0.45839155,0.23944833,0.00000000,0.01012225,0.03316230,0.17988847,0.18180798,0.23756967,0.00000000
-2.39819910,0.49197986,0.24113718,0.00000000,0.01048345,0.03658984,0.19810378,0.19568592,0.26304635,0.00000000
-2.39219610,0.52808133,0.24357627,0.00000000,0.01078117,0.04022171,0.21737890,0.21103011,0.28958513,0.00000000
-2.38619310,0.56624295,0.24656833,0.00000000,0.01100938,0.04401921,0.23751874,0.22763965,0.31693924,0.00000000
-2.38019010,0.60596906,0.24990830,0.00000000,0.01116349,0.04793830,0.25829898,0.24529800,0.34482440,0.00000000
-2.37418709,0.64672763,0.25338917,0.00000000,0.01124049,0.05193006,0.27946847,0.26377465,0.37292233,0.00000000
-2.36818409,0.68795813,0.25680780,0.00000000,0.01123909,0.05594130,0.30075281,0.28282752,0.40088572,0.00000000
-2.36218109,0.72908095,0.25997051,0.00000000,0.01115973,0.05991547,0.32185886,0.30220606,0.42834447,0.00000000
-2.35617809,0.76950800,0.26269831,0.00000000,0.01100463,0.06379366,0.34248042,0.32165496,0.45491318,0.00000000
-2.35017509,0.80865434,0.26483162,0.00000000,0.01077763,0.06751590,0.36230464,0.34091839,0.48019972,0.00000000
-2.34417209,0.84595054,0.26623426,0.00000000,0.01048411,0.07102245,0.38101913,0.35974467,0.50381448,0.00000000
-2.33816908,0.88085517,0.26679673,0.00000000,0.01013079,0.07425535,0.39831956,0.37789103,0.52538025,0.00000000
-2.33216608,0.91286723,0.26643866,0.00000000,0.00972550,0.07715987,0.41391743,0.39512854,0.54454219,0.00000000
-2.32616308,0.94153799,0.26511036,0.00000000,0.00927689,0.07968606,0.42754775,0.41124673,0.56097762,0.00000000
-2.32016008,0.96648188,0.26279364,0.00000000,0.00879419,0.08179017,0.43897638,0.42605806,0.57440531,0.00000000
-2.31415708,0.98738603,0.25950172,0.00000000,0.00828687,0.08343601,0.44800671,0.43940166,0.58459383,0.00000000
-2.30815408,1.00401821,0.25527848,0.00000000,0.00776441,0.08459606,0.45448546,0.45114668,0.59136876,0.00000000
-2.30215108,1.01623283,0.25019706,0.00000000,0.00723596,0.08525248,0.45830733,0.46119471,0.59461829,0.00000000
-2.29614807,1.02397490,0.24435797,0.00000000,0.00671017,0.08539774,0.45941836,0.46948152,0.59429727,0.00000000
-2.29014507,1.02728178,0.23788667,0.00000000,0.00619495,0.08503508,0.45781782,0.47597795,0.59042917,0.00000000
-2.28414207,1.02628283,0.23093100,0.00000000,0.00569728,0.08417857,0.45355857,0.48068992,0.58310623,0.00000000
-2.27813907,1.02119684,0.22365823,0.00000000,0.00522316,0.08285296,0.44674591,0.48365782,0.57248757,0.00000000
-2.27213607,1.01232752,0.21625218,0.00000000,0.00477749,0.08109313,0.43753486,0.48495507,0.55879534,0.00000000
-2.26613307,1.00005718,0.20891016,0.00000000,0.00436407,0.07894333,0.42612612,0.48468612,0.54230916,0.00000000
-2.26013007,0.98483878,0.20183996,0.00000000,0.00398562,0.07645612,0.41276068,0.48298402,0.52335892,0.00000000
-2.25412706,0.96718663,0.19525685,0.00000000,0.00364381,0.07369108,0.39771347,0.48000750,0.50231632,0.00000000
-2.24812406,0.94766601,0.18938064,0.00000000,0.00333940,0.07071331,0.38128612,0.47593779,0.47958537,0.00000000
-2.24212106,0.92688188,0.18443265,0.00000000,0.00307231,0.06759189,0.36379921,0.47097520,0.45559216,0.00000000
-2.23611806,0.90546697,0.18063265,0.00000000,0.00284179,0.06439810,0.34558413,0.46533556,0.43077436,0.00000000
-2.23011506,0.88406943,0.17819569,0.00000000,0.00264650,0.06120370,0.32697497,0.45924645,0.40557067,0.00000000
-2.22411206,0.86334014,0.17732874,0.00000000,0.00248473,0.05807919,0.30830058,0.45294344,0.38041057,0.00000000
-2.21810905,0.84391995,0.17822697,0.00000000,0.00235444,0.05509211,0.28987706,0.44666608,0.35570470,0.00000000
-2.21210605,0.82642694,0.18106992,0.00000000,0.00225347,0.05230542,0.27200090,0.44065388,0.33183607,0.00000000
-2.20610305,0.81144377,0.18601715,0.00000000,0.00217959,0.04977606,0.25494290,0.43514213,0.30915238,0.00000000
-2.20010005,0.79950536,0.19320379,0.00000000,0.00213058,0.04755364,0.23894298,0.43035762,0.28795947,0.00000000
-2.19409705,0.79108705,0.20273568,0.00000000,0.00210434,0.04567933,0.22420611,0.42651430,0.26851622,0.00000000
-2.18809405,0.78659343,0.21468453,0.00000000,0.00209889,0.04418498,0.21089915,0.42380889,0.25103070,0.00000000
-2.18209105,0.78634804,0.22908305,0.00000000,0.00211244,0.04309247,0.19914892,0.42241659,0.23565790,0.00000000
-2.17608804,0.79058442,0.24592033,0.00000000,0.00214333,0.04241330,0.18904122,0.42248701,0.22249864,0.00000000
-2.17008504,0.79943863,0.26513775,0.00000000,0.00219008,0.04214846,0.18062094,0.42414047,0.21159996,0.00000000
-2.16408204,0.81294373,0.28662557,0.00000000,0.00225135,0.04228853,0.17389312,0.42746480,0.20295671,0.00000000
-2.15807904,0.83102654,0.31022065,0.00000000,0.00232587,0.04281410,0.16882487,0.43251295,0.19651421,0.00000000
-2.15207604,0.85350710,0.33570539,0.00000000,0.00241247,0.04369633,0.16534814,0.43930155,0.19217198,0.00000000
-2.14607304,0.88010103,0.36280830,0.00000000,0.00251001,0.04489788,0.16336312,0.44781058,0.18978839,0.00000000
-2.14007004,0.91042506,0.39120623,0.00000000,0.00261732,0.04637397,0.16274223,0.45798435,0.18918596,0.00000000
-2.13406703,0.94400590,0.42052854,0.00000000,0.00273325,0.04807368,0.16333460,0.46973384,0.19015731,0.00000000
-2.12806403,0.98029228,0.45036315,0.00000000,0.00285657,0.04994137,0.16497087,0.48294047,0.19247159,0.00000000
-2.12206103,1.01867009,0.48026440,0.00000000,0.00298602,0.05191826,0.16746824,0.49746119,0.19588112,0.00000000
-2.11605803,1.05848026,0.50976273,0.00000000,0.00312031,0.05394410,0.17063554,0.51313482,0.20012825,0.00000000
-2.11005503,1.09903877,0.53837568,0.00000000,0.00325810,0.05595881,0.17427838,0.52978939,0.20495216,0.00000000
-2.10405203,1.13965824,0.56562006,0.00000000,0.00339807,0.05790416,0.17820408,0.54725016,0.21009551,0.00000000
-2.09804902,1.17967024,0.59102477,0.00000000,0.00353893,0.05972537,0.18222632,0.56534802,0.21531075,0.00000000
-2.09204602,1.21844740,0.61414378,0.00000000,0.00367948,0.06137250,0.18616952,0.58392777,0.22036599,0.00000000
-2.08604302,1.25542450,0.63456878,0.00000000,0.00381862,0.06280180,0.18987263,0.60285598,0.22505021,0.00000000
-2.08004002,1.29011752,0.65194101,0.00000000,0.00395544,0.06397672,0.19319243,0.62202784,0.22917776,0.00000000
-2.07403702,1.32213980,0.66596162,0.00000000,0.00408923,0.06486873,0.19600619,0.64137273,0.23259210,0.00000000
-2.06803402,1.35121461,0.67640033,0.00000000,0.00421953,0.06545780,0.19821371,0.66085811,0.23516850,0.00000000
-2.06203102,1.37718346,0.68310178,0.00000000,0.00434613,0.06573269,0.19973857,0.68049144,0.23681592,0.00000000
-2.05602801,1.40000979,0.68598953,0.00000000,0.00446914,0.06569079,0.20052879,0.70032000,0.23747780,0.00000000
-2.05002501,1.41977784,0.68506743,0.00000000,0.00458892,0.06533788,0.20055679,0.72042854,0.23713194,0.00000000
-2.04402201,1.43668668,0.68041830,0.00000000,0.00470613,0.06468741,0.19981867,0.74093479,0.23578948,0.00000000
-2.03801901,1.45103986,0.67220013,0.00000000,0.00482167,0.06375976,0.19833301,0.76198306,0.23349297,0.00000000
-2.03201601,1.46323094,0.66063993,0.00000000,0.00493666,0.06258120,0.19613911,0.78373612,0.23031375,0.00000000
-2.02601301,1.47372573,0.64602561,0.00000000,0.00505238,0.06118277,0.19329486,0.80636587,0.22634867,0.00000000
-2.02001001,1.48304208,0.62869613,0.00000000,0.00517024,0.05959908,0.18987431,0.83004316,0.22171630,0.00000000
