energy_ev,total_up,total_down,Cr_p_up,Cr_p_down,Cr_d_up,Cr_d_down,N_s_up,N_s_down,N_p_up,N_p_down,Na_s_up,Na_s_down,S_s_up,S_s_down,S_p_up,S_p_down
0.48324162,1.66613881,-1.67611284,0.35662195,-0.22903086,1.01201359,-1.33637263,0.01769193,-0.00656541,0.15837575,-0.06965999,0.25609120,-0.06793844,0.03649199,-0.01775747,0.20949721,-0.10373278
0.48924462,1.66491895,-1.81078244,0.34634232,-0.24746482,1.01434402,-1.45295328,0.01648621,-0.00721109,0.15188522,-0.07332675,0.25160144,-0.07507112,0.03528807,-0.01878751,0.21092577,-0.11384940
0.49524762,1.67381120,-1.95394517,0.33813413,-0.26649787,1.02271432,-1.57668463,0.01529377,-0.00787483,0.14632347,-0.07722817,0.24869181,-0.08291795,0.03435608,-0.01983159,0.21340753,-0.12437339
0.50125063,1.69264543,-2.10534356,0.33216322,-0.28605444,1.03685049,-1.70730652,0.01412384,-0.00855117,0.14175557,-0.08133444,0.24753268,-0.09148332,0.03371816,-0.02087814,0.21688339,-0.13526274
0.50725363,1.72100782,-2.26463615,0.32854283,-0.30605654,1.05633166,-1.84448838,0.01298513,-0.00923424,0.13822058,-0.08561151,0.24825538,-0.10076456,0.03339007,-0.02191541,0.22126329,-0.14647264
0.51325663,1.75823867,-2.43139773,0.32732821,-0.32642562,1.08059488,-1.98782859,0.01188573,-0.00991787,0.13573058,-0.09002213,0.25094527,-0.11075134,0.03338039,-0.02293181,0.22642778,-0.15795613
0.51925963,1.80343808,-2.60511805,0.32851283,-0.34708409,1.10894442,-2.13685239,0.01083290,-0.01059574,0.13427052,-0.09452688,0.25563629,-0.12142506,0.03369009,-0.02391629,0.23223085,-0.16966469
0.52526263,1.85547973,-2.78519860,0.33202633,-0.36795635,1.14056567,-2.29100805,0.00983295,-0.01126157,0.13379883,-0.09908510,0.26230718,-0.13275815,0.03431216,-0.02485870,0.23850375,-0.18154863
0.53126563,1.91303256,-2.97094752,0.33773436,-0.38896932,1.17454328,-2.44966156,0.00889116,-0.01190924,0.13424882,-0.10365579,0.27087949,-0.14471344,0.03523155,-0.02574999,0.24505979,-0.19355716
0.53726863,1.97459015,-3.16157262,0.34544051,-0.41005225,1.20988314,-2.61208989,0.00801170,-0.01253295,0.13553077,-0.10819830,0.28121768,-0.15724355,0.03642529,-0.02658251,0.25170000,-0.20563829
0.54327164,2.03850691,-3.35617308,0.35489019,-0.43113594,1.24553759,-2.77747345,0.00719756,-0.01312738,0.13753464,-0.11267294,0.29313122,-0.17029033,0.03786288,-0.02735006,0.25821929,-0.21773844
0.54927464,2.10304023,-3.55373052,0.36577652,-0.45215121,1.28043309,-2.94488857,0.00645060,-0.01368777,0.14013333,-0.11704130,0.30637875,-0.18378444,0.03950692,-0.02804805,0.26441295,-0.22980182
0.55527764,2.16639715,-3.75310040,0.37774809,-0.47302689,1.31349952,-3.11330070,0.00577159,-0.01421006,0.14318648,-0.12126652,0.32067420,-0.19764510,0.04131395,-0.02867341,0.27008331,-0.24176963
0.56128064,2.22678433,-3.95300492,0.39041844,-0.49368733,1.34370008,-3.28155968,0.00516026,-0.01469093,0.14654447,-0.12531335,0.33569466,-0.21178010,0.04323552,-0.02922453,0.27504613,-0.25357921
0.56728364,2.28245946,-4.15202865,0.40337690,-0.51404971,1.37006083,-3.44839793,0.00461540,-0.01512782,0.15005284,-0.12914813,0.35108977,-0.22608601,0.04521943,-0.02970112,0.27913657,-0.26516311
0.57328664,2.33178246,-4.34861828,0.41620056,-0.53402131,1.39169890,-3.61243280,0.00413508,-0.01551896,0.15355670,-0.13273868,0.36649240,-0.24044879,0.04721115,-0.03010400,0.28221447,-0.27644837
0.57928964,2.37326467,-4.54108765,0.42846692,-0.55349704,1.40784822,-3.77217402,0.00371669,-0.01586333,0.15690522,-0.13605424,0.38152999,-0.25474462,0.04915534,-0.03043486,0.28416877,-0.28735589
0.58529265,2.40561437,-4.72762897,0.43976688,-0.57235745,1.41788203,-3.92603686,0.00335724,-0.01616056,0.15995594,-0.13906537,0.39583650,-0.26884124,0.05099742,-0.03069599,0.28492076,-0.29780024
0.59129565,2.42777682,-4.90633117,0.44971744,-0.59046746,1.42133137,-4.07236164,0.00305342,-0.01641091,0.16257888,-0.14174401,0.40906407,-0.28259949,0.05268513,-0.03089002,0.28442627,-0.30768976
0.59729865,2.43896755,-5.07520558,0.45797381,-0.60767608,1.41789883,-4.20943948,0.00280190,-0.01661510,0.16466027,-0.14406358,0.42089438,-0.29587535,0.05417014,-0.03101969,0.28267656,-0.31692728
0.60330165,2.43869760,-5.23221890,0.46424038,-0.62381718,1.40746716,-4.33554415,0.00259942,-0.01677423,0.16610578,-0.14599931,0.43104887,-0.30852220,0.05540940,-0.03108759,0.27969802,-0.32541124
0.60930465,2.42678981,-5.37533293,0.46828010,-0.63871151,1.39010253,-4.44896907,0.00244297,-0.01688963,0.16684320,-0.14752865,0.43929761,-0.32039339,0.05636643,-0.03109601,0.27555066,-0.33303744
0.61530765,2.40338558,-5.50255007,0.46992196,-0.65216988,1.36605231,-4.54806863,0.00232998,-0.01696273,0.16682440,-0.14863189,0.44546649,-0.33134509,0.05701240,-0.03104680,0.27032554,-0.33970126
0.62131066,2.36894187,-5.61196311,0.46906621,-0.66399756,1.33573762,-4.63130216,0.00225837,-0.01699499,0.16602670,-0.14929288,0.44944222,-0.34123917,0.05732688,-0.03094128,0.26414141,-0.34530035
0.62731366,2.32421867,-5.70180757,0.46568714,-0.67399969,1.29974089,-4.69727881,0.00222669,-0.01698773,0.16445329,-0.14949980,0.45117519,-0.34994633,0.05729839,-0.03078025,0.25714047,-0.34973768
0.63331666,2.27025730,-5.77051453,0.45983333,-0.68198750,1.25878903,-4.74480166,0.00223416,-0.01694212,0.16213308,-0.14924599,0.45067996,-0.35734905,0.05692454,-0.03056403,0.24948384,-0.35292480
0.63931966,2.20835045,-5.81676159,0.45162531,-0.68778505,1.21373281,-4.77290877,0.00228068,-0.01685908,0.15911960,-0.14853079,0.44803342,-0.36334457,0.05621198,-0.03029252,0.24134659,-0.35478525
0.64532266,2.14000517,-5.83951997,0.44125083,-0.69123626,1.16552333,-4.78090957,0.00236686,-0.01673931,0.15548935,-0.14736020,0.44337067,-0.36784762,0.05517593,-0.02996540,0.23291292,-0.35525783
0.65132566,2.06689999,-5.83809528,0.42895793,-0.69221179,1.11518621,-4.76841453,0.00249395,-0.01658322,0.15133939,-0.14574745,0.43687903,-0.37079288,0.05383950,-0.02958224,0.22437134,-0.35429965
0.65732866,1.99083787,-5.81216026,0.41504603,-0.69061544,1.06379466,-4.73535693,0.00266378,-0.01639106,0.14678440,-0.14371336,0.42879018,-0.37213710,0.05223272,-0.02914273,0.21591035,-0.35188883
0.66333167,1.91369655,-5.76177783,0.39985565,-0.68638980,1.01244212,-4.68200536,0.00287865,-0.01616291,0.14195331,-0.14128634,0.41937108,-0.37186079,0.05039140,-0.02864690,0.20771457,-0.34802663
0.66933467,1.83737803,-5.68741315,0.38375694,-0.67952072,0.96221534,-4.60896634,0.00314123,-0.01589879,0.13698554,-0.13850229,0.40891389,-0.36996939,0.04835582,-0.02809526,0.19996145,-0.34273891
0.67533767,1.76375876,-5.58993422,0.36713773,-0.67004058,0.91416881,-4.51717690,0.00345439,-0.01559876,0.13202706,-0.13540399,0.39772542,-0.36649394,0.04616935,-0.02748904,0.19281880,-0.33607688
0.68134067,1.69464219,-5.47060062,0.35039141,-0.65802985,0.86930117,-4.40788722,0.00382110,-0.01526304,0.12722639,-0.13204041,0.38611655,-0.36149105,0.04387698,-0.02683032,0.18644284,-0.32811710
0.68734367,1.63171508,-5.33104094,0.33390515,-0.64361722,0.82853415,-4.28263411,0.00424425,-0.01489209,0.12273053,-0.12846557,0.37439199,-0.35504246,0.04152398,-0.02612217,0.18097710,-0.31896058
0.69334667,1.57650873,-5.17321962,0.31804903,-0.62697796,0.79269468,-4.14320644,0.00472651,-0.01448676,0.11868116,-0.12473736,0.36284077,-0.34725375,0.03915453,-0.02536870,0.17655185,-0.30873123
0.69934967,1.53036629,-4.99939460,0.30316611,-0.60833075,0.76250042,-3.99160380,0.00527024,-0.01404833,0.11521105,-0.12091604,0.35172789,-0.33825269,0.03681059,-0.02457513,0.17328412,-0.29757351
0.70535268,1.49441664,-4.81206735,0.28956412,-0.58793311,0.73854895,-3.82999037,0.00587737,-0.01357867,0.11244073,-0.11706284,0.34128724,-0.32818679,0.03453084,-0.02374778,0.17127810,-0.28564956
0.71135568,1.46955569,-4.61392728,0.27750871,-0.56607550,0.72131082,-3.66064553,0.00654937,-0.01308020,0.11047568,-0.11323838,0.33171610,-0.31722053,0.03234991,-0.02289398,0.17062589,-0.27313577
0.71735868,1.45643498,-4.40779256,0.26721840,-0.54307456,0.71112639,-3.48591337,0.00728728,-0.01255600,0.10940392,-0.10950127,0.32317126,-0.30553201,0.03029777,-0.02202201,0.17140832,-0.26021905
0.72336168,1.45545779,-4.19654955,0.25886151,-0.51926554,0.70820632,-3.30815275,0.00809170,-0.01200978,0.10929405,-0.10590684,0.31576682,-0.29330925,0.02839934,-0.02114098,0.17369587,-0.24709285
0.72936468,1.46678246,-3.98309281,0.25255466,-0.49499441,0.71263555,-3.12968972,0.00896300,-0.01144586,0.11019388,-0.10250602,0.30957372,-0.28074623,0.02667441,-0.02026065,0.17754942,-0.23395314
0.73536768,1.49033230,-3.77026771,0.24836307,-0.47060986,0.72438042,-2.95277381,0.00990143,-0.01086912,0.11212953,-0.09934451,0.30462076,-0.26803876,0.02513763,-0.01939125,0.18302079,-0.22099445
0.74137069,1.52581165,-3.56081715,0.24630230,-0.44645544,0.74329854,-2.77953919,0.01090746,-0.01028495,0.11510505,-0.09646218,0.30089712,-0.25538021,0.02379886,-0.01854332,0.19015295,-0.20840611
0.74737369,1.57272704,-3.35733383,0.24634126,-0.42286223,0.76915088,-2.61197180,0.01198202,-0.00969911,0.11910252,-0.09389281,0.29835611,-0.24295735,0.02266351,-0.01772750,0.19897984,-0.19636877
0.75337669,1.63041260,-3.16221905,0.24840630,-0.40014211,0.80161569,-2.45188271,0.01312693,-0.00911768,0.12408269,-0.09166400,0.29691996,-0.23094636,0.02173317,-0.01695436,0.20952575,-0.18505124
0.75937969,1.69805860,-2.97764850,0.25238608,-0.37858188,0.84030356,-2.30088804,0.01434527,-0.00854689,0.12998606,-0.08979740,0.29648543,-0.21950905,0.02100624,-0.01623421,0.22180422,-0.17460782
0.76538269,1.77474206,-2.80554547,0.25813703,-0.35843824,0.88477305,-2.16039509,0.01564179,-0.00799305,0.13673434,-0.08830903,0.29692999,-0.20878951,0.02047867,-0.01557692,0.23581664,-0.16517599
0.77138569,1.85945817,-2.64756116,0.26548902,-0.33993387,0.93454638,-2.03159431,0.01702336,-0.00746237,0.14423240,-0.08720980,0.29811837,-0.19891119,0.02014472,-0.01499185,0.25155032,-0.15687457
0.77738869,1.95115148,-2.50506194,0.27425123,-0.32325440,0.98912450,-1.91545645,0.01849933,-0.00696091,0.15237054,-0.08650600,0.29990909,-0.18997454,0.01999772,-0.01448763,0.26897647,-0.14980233
0.78339170,2.04874583,-2.37912270,0.28421779,-0.30854646,1.04800103,-1.81273397,0.02008180,-0.00649444,0.16102712,-0.08619989,0.30216100,-0.18205528,0.02003078,-0.01407212,0.28804786,-0.14403695
0.78939470,2.15117182,-2.27052580,0.29517325,-0.29591657,1.11067462,-1.72396580,0.02178584,-0.00606834,0.17007143,-0.08629007,0.30473929,-0.17520331,0.02023747,-0.01375232,0.30869665,-0.13963437
0.79539770,2.25739123,-2.17976460,0.30689757,-0.28543098,1.17665924,-1.64948469,0.02362957,-0.00568756,0.17936680,-0.08677180,0.30752114,-0.16944227,0.02061234,-0.01353427,0.33083218,-0.13662855
0.80140070,2.36641748,-2.10705101,0.31917061,-0.27711622,1.24549211,-1.58942622,0.02563403,-0.00535652,0.18877392,-0.08763720,0.31040045,-0.16476988,0.02115145,-0.01342300,0.35433925,-0.13503139
0.80740370,2.47733175,-2.05232615,0.33177614,-0.27096037,1.31673910,-1.54373882,0.02782286,-0.00507910,0.19815420,-0.08887514,0.31329183,-0.16115886,0.02185260,-0.01342251,0.37907681,-0.13483312
0.81340670,2.58929428,-2.01527384,0.34450511,-0.26691505,1.38999740,-1.51219438,0.03022185,-0.00485860,0.20737308,-0.09047108,0.31613360,-0.15855860,0.02271558,-0.01353568,0.40487729,-0.13600280
0.81940970,2.70155089,-1.99533621,0.35715847,-0.26489782,1.46489559,-1.49439916,0.03285811,-0.00469774,0.21630337,-0.09240665,0.31888955,-0.15689735,0.02374219,-0.01376425,0.43154680,-0.13848925
0.82541271,2.81343469,-1.99173156,0.36954932,-0.26479529,1.54109115,-1.48980495,0.03575918,-0.00459863,0.22482828,-0.09465923,0.32154981,-0.15608502,0.02493606,-0.01410874,0.45886618,-0.14222214
0.83141571,2.92436325,-2.00347418,0.38150457,-0.26646660,1.61826579,-1.49772065,0.03895183,-0.00456279,0.23284421,-0.09720137,0.32413032,-0.15601640,0.02630246,-0.01456846,0.48659304,-0.14711348
0.83741871,3.03383177,-2.02939632,0.39286606,-0.26974744,1.69611890,-1.51732451,0.04246066,-0.00459119,0.24026311,-0.10000033,0.32667131,-0.15657480,0.02784779,-0.01514140,0.51446486,-0.15305940
0.84342171,3.14140278,-2.06817246,0.40349127,-0.27445447,1.77435952,-1.54767756,0.04630666,-0.00468425,0.24701441,-0.10301770,0.32923464,-0.15763590,0.02957909,-0.01582420,0.54220301,-0.15994220
0.84942471,3.24669315,-2.11834596,0.41325371,-0.28039014,1.85269748,-1.58773853,0.05050556,-0.00484186,0.25304627,-0.10620919,0.33190008,-0.15907182,0.03150336,-0.01661214,0.56951771,-0.16763283
0.85542771,3.34935915,-2.17835827,0.42204287,-0.28734786,1.93083416,-1.63638073,0.05506621,-0.00506344,0.25832631,-0.10952472,0.33476082,-0.16075520,0.03362678,-0.01749904,0.59611373,-0.17599362
0.86143072,3.44908058,-2.24658053,0.42976404,-0.29511742,2.00845351,-1.69241116,0.05998907,-0.00534794,0.26284158,-0.11290876,0.33791812,-0.16256324,0.03595397,-0.01847733,0.62169670,-0.18488132
0.86743372,3.54554473,-2.32134745,0.43633787,-0.30349061,2.08521387,-1.75459187,0.06526468,-0.00569390,0.26659786,-0.11630111,0.34147551,-0.16438147,0.03848706,-0.01953803,0.64597973,-0.19415031
0.87343672,3.63843104,-2.40099285,0.44169982,-0.31226679,2.16074104,-1.82166356,0.07087254,-0.00609953,0.26961828,-0.11963795,0.34553266,-0.16610738,0.04122497,-0.02067078,0.66869014,-0.20365607
0.87943972,3.72739738,-2.48388619,0.44579948,-0.32125833,2.23462323,-1.89237091,0.07678014,-0.00656268,0.27194134,-0.12285332,0.35017911,-0.16765344,0.04416254,-0.02186396,0.68957603,-0.21325856
0.88544272,3.81206864,-2.56846913,0.44859981,-0.33029580,2.30640811,-1.96548912,0.08294246,-0.00708099,0.27361834,-0.12588082,0.35548819,-0.16894982,0.04728992,-0.02310486,0.70841238,-0.22282562
0.89144572,3.89202822,-2.65329086,0.45007644,-0.33923249,2.37560238,-2.03985066,0.08930189,-0.00765191,0.27471035,-0.12865560,0.36151131,-0.16994641,0.05059195,-0.02437981,0.72500646,-0.23223607
0.89744872,3.96681302,-2.73704094,0.45021689,-0.34794826,2.44167396,-2.11437121,0.09578861,-0.00827278,0.27528489,-0.13111645,0.36827299,-0.17061430,0.05404779,-0.02567451,0.73920235,-0.24138255
0.90345173,4.03591219,-2.81857816,0.44901987,-0.35635251,2.50405691,-2.18807371,0.10232158,-0.00894094,0.27541242,-0.13320794,0.37576662,-0.17094654,0.05763068,-0.02697427,0.75088437,-0.25017381
0.90945473,4.09877000,-2.89695413,0.44649460,-0.36438589,2.56215913,-2.26010907,0.10880994,-0.00965379,0.27516284,-0.13488245,0.38395146,-0.17095825,0.06130791,-0.02826439,0.75997931,-0.25853639
0.91545773,4.15479280,-2.97143024,0.44266019,-0.37202098,2.61537254,-2.32977263,0.11515499,-0.01040891,0.27460204,-0.13610199,0.39275081,-0.17068609,0.06504111,-0.02953056,0.76645747,-0.26641566
0.92146073,4.20335992,-3.04148718,0.43754517,-0.37926148,2.66308556,-2.39651517,0.12125259,-0.01120414,0.27378887,-0.13683973,0.40205158,-0.17018708,0.06878661,-0.03075925,0.77033241,-0.27377607
0.92746373,4.24383831,-3.10682615,0.43118701,-0.38614027,2.70469766,-2.45994780,0.12699592,-0.01203766,0.27277244,-0.13708106,0.41170533,-0.16953675,0.07249620,-0.03193820,0.77165963,-0.28060062
0.93346673,4.27560049,-3.16736162,0.42363172,-0.39271608,2.73963521,-2.51984035,0.13227856,-0.01290806,0.27159005,-0.13682425,0.42153080,-0.16882696,0.07611796,-0.03305674,0.77053415,-0.28688961
0.93946973,4.29804506,-3.22320581,0.41493360,-0.39906915,2.76736851,-2.57611300,0.13699763,-0.01381439,0.27026570,-0.13608048,0.43131786,-0.16816302,0.07959743,-0.03410628,0.76708726,-0.29265869
0.94547274,4.31061918,-3.27464553,0.40515491,-0.40529597,2.78742899,-2.62882173,0.14105707,-0.01475618,0.26880937,-0.13487345,0.44083280,-0.16766071,0.08287879,-0.03508059,0.76148262,-0.29793632
0.95147574,4.31284198,-3.32211248,0.39436565,-0.41150333,2.79942624,-2.67813811,0.14437072,-0.01573344,0.26721699,-0.13323833,0.44982476,-0.16744282,0.08590630,-0.03597610,0.75391178,-0.30276089
0.95747874,4.30432807,-3.36614854,0.38264327,-0.41780207,2.80306407,-2.72432471,0.14686515,-0.01674660,0.26547118,-0.13122036,0.45803315,-0.16763568,0.08862573,-0.03679206,0.74458950,-0.30717751
0.96348174,4.28480989,-3.40736783,0.37007236,-0.42430079,2.79815480,-2.76770730,0.14848218,-0.01779646,0.26354257,-0.12887303,0.46519572,-0.16836553,0.09098585,-0.03753065,0.73374879,-0.31123475
0.96948474,4.25415801,-3.44641760,0.35674419,-0.43109990,2.78463139,-2.80864568,0.14918085,-0.01888404,0.26139186,-0.12625593,0.47105695,-0.16975496,0.09293988,-0.03819690,0.72163606,-0.31498160
0.97548774,4.21239815,-3.48393995,0.34275624,-0.43828626,2.76255647,-2.84750470,0.14893881,-0.02001045,0.25897223,-0.12343249,0.47537655,-0.17191941,0.09444688,-0.03879855,0.70850627,-0.31846466
0.98149075,4.15972403,-3.52053652,0.32821141,-0.44592875,2.73212794,-2.88462719,0.14775311,-0.02117674,0.25623227,-0.12046763,0.47793764,-0.17496391,0.09547295,-0.03934575,0.69461822,-0.32172582
0.98749375,4.09650515,-3.55673791,0.31321722,-0.45407493,2.69368064,-2.92031042,0.14564028,-0.02238364,0.25311897,-0.11742548,0.47855423,-0.17897999,0.09599229,-0.03985070,0.68023003,-0.32480063
0.99349675,4.02328871,-3.59297942,0.29788473,-0.46274900,2.64768374,-2.95478741,0.14263576,-0.02363146,0.24958099,-0.11436734,0.47707788,-0.18404293,0.09598803,-0.04032711,0.66559472,-0.32771723
0.99949975,3.94079539,-3.62958410,0.28232728,-0.47195112,2.59473374,-2.98821412,0.13879269,-0.02491980,0.24557169,-0.11134981,0.47340297,-0.19020932,0.09545279,-0.04078964,0.65095596,-0.33049613
1.00550275,3.84990866,-3.66675400,0.26665913,-0.48165793,2.53554310,-3.02066312,0.13418013,-0.02624744,0.24105209,-0.10842341,0.46747073,-0.19751504,0.09438894,-0.04125327,0.63654390,-0.33315058
1.01150575,3.75165775,-3.70456941,0.25099394,-0.49182446,2.47092470,-3.05212391,0.12888076,-0.02761219,0.23599343,-0.10563145,0.45927149,-0.20597360,0.09280863,-0.04173264,0.62257114,-0.33568764
1.01750875,3.64719484,-3.74299600,0.23544315,-0.50238694,2.40177261,-3.08250974,0.12298830,-0.02901076,0.23037937,-0.10300948,0.44884540,-0.21557486,0.09073345,-0.04224138,0.60922872,-0.33810981
1.02351176,3.53776700,-3.78189873,0.22011441,-0.51326652,2.32903969,-3.11167009,0.11660451,-0.03043875,0.22420769,-0.10058502,0.43628139,-0.22628431,0.08819390,-0.04279152,0.59668232,-0.34041692
1.02951476,3.42468413,-3.82106143,0.20511007,-0.52437348,2.25371291,-3.13940785,0.10983626,-0.03189063,0.21749140,-0.09837778,0.42171447,-0.23804262,0.08522852,-0.04339291,0.58506863,-0.34260837
1.03551776,3.30928417,-3.86021025,0.19052570,-0.53561168,2.17678715,-3.16549977,0.10279244,-0.03335985,0.21025936,-0.09640017,0.40532161,-0.25076583,0.08188289,-0.04405277,0.57449209,-0.34468524
1.04152076,3.19289695,-3.89903926,0.17644897,-0.54688300,2.09923880,-3.18971878,0.09558110,-0.03483897,0.20255634,-0.09465815,0.38731634,-0.26434586,0.07820836,-0.04477534,0.56502199,-0.34665238
1.04752376,3.07680856,-3.93723632,0.16295869,-0.55809138,2.02200001,-3.21185625,0.08830676,-0.03631986,0.19444253,-0.09315217,0.36794222,-0.27865154,0.07426078,-0.04556169,0.55669035,-0.34852001
1.05352676,2.96222773,-3.97450719,0.15012422,-0.56914635,1.94593481,-3.23174283,0.08106809,-0.03779396,0.18599271,-0.09187838,0.34746564,-0.29353018,0.07009902,-0.04640965,0.54949054,-0.35030495
1.05952976,2.85025599,-4.01059642,0.13800524,-0.57996570,1.87181829,-3.24926622,0.07395592,-0.03925255,0.17729501,-0.09082982,0.32616823,-0.30880950,0.06578358,-0.04731387,0.54337690,-0.35203116
1.06553277,2.74186305,-4.04530352,0.12665194,-0.59047737,1.80031963,-3.26438463,0.06705179,-0.04068705,0.16844939,-0.08999752,0.30433907,-0.32430014,0.06137519,-0.04826606,0.53826559,-0.35372966
1.07153577,2.63786876,-4.07849330,0.11610559,-0.60062034,1.73198987,-3.27713500,0.06042680,-0.04208939,0.15956603,-0.08937167,0.28226717,-0.33979858,0.05693345,-0.04925533,0.53403668,-0.35543765
1.07753877,2.53893241,-4.11010001,0.10639943,-0.61034460,1.66725510,-3.28763530,0.05414109,-0.04345221,0.15076367,-0.08894252,0.26023443,-0.35509056,0.05251570,-0.05026865,0.53053764,-0.35719709
1.08354177,2.44555026,-4.14012488,0.09756001,-0.61961029,1.60641531,-3.29608087,0.04824364,-0.04476921,0.14216793,-0.08870116,0.23850937,-0.36995483,0.04817596,-0.05129140,0.52758820,-0.35905250
1.08954477,2.35806116,-4.16862765,0.08960868,-0.62838614,1.54964894,-3.30273487,0.04277248,-0.04603530,0.13390982,-0.08864013,0.21734178,-0.38416735,0.04396408,-0.05230798,0.52498654,-0.36104839
1.09554777,2.27666007,-4.19571256,0.08256331,-0.63664740,1.49702307,-3.30791352,0.03775527,-0.04724677,0.12612443,-0.08875380,0.19695848,-0.39750575,0.03992510,-0.05330244,0.52251656,-0.36322622
1.10155078,2.20141882,-4.22151014,0.07644016,-0.64437338,1.44850846,-3.31196708,0.03321016,-0.04840133,0.11894979,-0.08903852,0.17756020,-0.40975400,0.03609883,-0.05425911,0.51995623,-0.36562132
1.10755378,2.13231270,-4.24615607,0.07125568,-0.65154500,1.40399892,-3.31525771,0.02914679,-0.04949815,0.11252600,-0.08949274,0.15931974,-0.42070720,0.03251960,-0.05516323,0.51708643,-0.36825962
1.11355678,2.06925167,-4.26976863,0.06702815,-0.65814239,1.36333372,-3.31813573,0.02556750,-0.05053769,0.10699451,-0.09011675,0.14238125,-0.43017636,0.02921620,-0.05600150,0.51370016,-0.37115477
1.11955978,2.01211402,-4.29242657,0.06377923,-0.66414277,1.32632198,-3.32091567,0.02246856,-0.05152157,0.10249756,-0.09091251,0.12686053,-0.43799300,0.02621199,-0.05676257,0.50961166,-0.37430554
1.12556278,1.96078079,-4.31414879,0.06153505,-0.66951883,1.29276761,-3.32385373,0.01984138,-0.05245230,0.09917770,-0.09188327,0.11284638,-0.44401349,0.02352518,-0.05743742,0.50466496,-0.37769384
1.13156578,1.91516862,-4.33487741,0.06032693,-0.67423772,1.26249340,-3.32712789,0.01767373,-0.05333301,0.09717717,-0.09303314,0.10040266,-0.44812290,0.02116917,-0.05801962,0.49874157,-0.38128339
1.13756878,1.87525924,-4.35446556,0.06019161,-0.67826064,1.23536300,-3.33082218,0.01595077,-0.05416704,0.09663724,-0.09436668,0.08957097,-0.45023830,0.01915297,-0.05850553,0.49176686,-0.38501933
1.14357179,1.84112349,-4.37267064,0.06117089,-0.68154310,1.21129938,-3.33491579,0.01465600,-0.05495766,0.09769723,-0.09588842,0.08037373,-0.45031128,0.01748164,-0.05889433,0.48371489,-0.38882859
1.14957479,1.81293853,-4.38915378,0.06331075,-0.68403596,1.19029881,-3.33927795,0.01377198,-0.05570764,0.10049308,-0.09760250,0.07281756,-0.44832963,0.01615682,-0.05918796,0.47461128,-0.39262127
1.15557779,1.79099679,-4.40348568,0.06665979,-0.68568688,1.17243948,-3.34366882,0.01328092,-0.05641897,0.10515556,-0.09951221,0.06689656,-0.44431808,0.01517706,-0.05939096,0.46453421,-0.39629294
1.16158079,1.77570614,-4.41515851,0.07126718,-0.68644246,1.15788427,-3.34774636,0.01316506,-0.05709254,0.11180784,-0.10161975,0.06259563,-0.43833805,0.01453831,-0.05951016,0.45361323,-0.39972764
1.16758379,1.76758084,-4.42360349,0.07718004,-0.68625058,1.14687741,-3.35107889,0.01340683,-0.05772790,0.12056258,-0.10392589,0.05989344,-0.43048629,0.01423414,-0.05955440,0.44202601,-0.40280171
1.17358679,1.76722366,-4.42821304,0.08444043,-0.68506310,1.13973521,-3.35316266,0.01398895,-0.05832314,0.13151839,-0.10642985,0.05876508,-0.42089266,0.01425603,-0.05953408,0.42999328,-0.40538810
1.17958979,1.77529985,-4.42836639,0.09308204,-0.68283856,1.13683130,-3.35344334,0.01489425,-0.05887479,0.14475588,-0.10912909,0.05918429,-0.40971677,0.01459353,-0.05946077,0.41777189,-0.40736105
1.18559280,1.79250434,-4.42345720,0.10312666,-0.67954478,1.13857723,-3.35134045,0.01610548,-0.05937788,0.16033332,-0.11201927,0.06112518,-0.39714393,0.01523426,-0.05934665,0.40564659,-0.40860091
1.19159580,1.81952374,-4.41292175,0.11458066,-0.67516125,1.14539938,-3.34627328,0.01760499,-0.05982602,0.17828210,-0.11509419,0.06456351,-0.38338033,0.01616401,-0.05920415,0.39392064,-0.40899886
1.19759880,1.85699517,-4.39626597,0.12743165,-0.66968116,1.15771352,-3.33768697,0.01937436,-0.06021163,0.19860227,-0.11834580,0.06947739,-0.36864760,0.01736662,-0.05904537,0.38290575,-0.40846132
1.20360180,1.90546405,-4.37308998,0.14164547,-0.66311286,1.17589828,-3.32507726,0.02139406,-0.06052622,0.22125830,-0.12176416,0.07584761,-0.35317712,0.01882393,-0.05888176,0.37291178,-0.40691387
1.20960480,1.96534318,-4.34310868,0.15716367,-0.65548084,1.20026914,-3.30801285,0.02364305,-0.06076069,0.24617546,-0.12533748,0.08365743,-0.33720412,0.02051571,-0.05872361,0.36423644,-0.40430434
1.21560780,2.03687519,-4.30616733,0.17390176,-0.64682596,1.23105414,-3.28615405,0.02609852,-0.06090576,0.27323690,-0.12905208,0.09289200,-0.32096177,0.02241957,-0.05857979,0.35715562,-0.40060519
1.22161081,2.12010054,-4.26225126,0.19174819,-0.63720505,1.26837270,-3.25926687,0.02873562,-0.06095238,0.30228198,-0.13289237,0.10353750,-0.30467561,0.02451093,-0.05845741,0.35191445,-0.39581472
1.22761381,2.21483254,-4.21148927,0.21056439,-0.62668986,1.31221865,-3.22723209,0.03152735,-0.06089209,0.33310576,-0.13684077,0.11557980,-0.28855829,0.02676307,-0.05836160,0.34871946,-0.38995741
1.23361681,2.32064106,-4.15415059,0.23018572,-0.61536527,1.36244821,-3.19004875,0.03444449,-0.06071748,0.36546007,-0.14087764,0.12900302,-0.27280497,0.02914721,-0.05829535,0.34773218,-0.38308304
