energy_ev,total_up,C_s_up,C_p_up,Mo_p_up,Mo_d_up,Te_p_up,Te_d_up
-4.30115058,5.93010337,0.00442378,0.94558927,4.00914140,2.64993695,2.17883241,0.00000000
-4.29514757,5.77601057,0.00435204,0.88794835,3.81438154,2.61770645,2.12168025,0.00000000
-4.28914457,5.61550985,0.00428173,0.82973888,3.61984160,2.58092675,2.06307685,0.00000000
-4.28314157,5.45187277,0.00421735,0.77181840,3.42886713,2.54040525,2.00445705,0.00000000
-4.27713857,5.28838522,0.00416394,0.71498024,3.24462259,2.49702214,1.94726242,0.00000000
-4.27113557,5.12828661,0.00412691,0.65993939,3.07003561,2.45171560,1.89291271,0.00000000
-4.26513257,4.97471490,0.00411193,0.60732216,2.90775160,2.40546747,1.84277905,0.00000000
-4.25912956,4.83065725,0.00412482,0.55765942,2.76009838,2.35928896,1.79815872,0.00000000
-4.25312656,4.69890535,0.00417139,0.51138338,2.62905994,2.31420598,1.76025162,0.00000000
-4.24712356,4.58201442,0.00425725,0.46882749,2.51625823,2.27124351,1.73013799,0.00000000
-4.24112056,4.48226487,0.00438770,0.43022907,2.42294146,2.23140855,1.70875741,0.00000000
-4.23511756,4.40162548,0.00456754,0.39573410,2.34997784,2.19567136,1.69688870,0.00000000
-4.22911456,4.34171771,0.00480089,0.36540375,2.29785335,2.16494474,1.69513091,0.00000000
-4.22311156,4.30378067,0.00509106,0.33922207,2.26667294,2.14006166,1.70388534,0.00000000
-4.21710855,4.28863729,0.00544035,0.31710437,2.25616435,2.12175139,1.72333908,0.00000000
-4.21110555,4.29666257,0.00584989,0.29890594,2.26568474,2.11061508,1.75345047,0.00000000
-4.20510255,4.32775532,0.00631959,0.28443073,2.29423014,2.10710155,1.79393738,0.00000000
-4.19909955,4.38131541,0.00684793,0.27343976,2.34044847,2.11148459,1.84426901,0.00000000
-4.19309655,4.45622878,0.00743193,0.26565913,2.40265690,2.12384304,1.90366245,0.00000000
-4.18709355,4.55086260,0.00806713,0.26078757,2.47886457,2.14404507,1.97108475,0.00000000
-4.18109055,4.66307302,0.00874752,0.25850337,2.56680145,2.17173793,2.04526163,0.00000000
-4.17508754,4.79022733,0.00946563,0.25847093,2.66395435,2.20634454,2.12469360,0.00000000
-4.16908454,4.92924226,0.01021263,0.26034682,2.76761027,2.24706755,2.20767982,0.00000000
-4.16308154,5.07663892,0.01097844,0.26378549,2.87490733,2.29290174,2.29235005,0.00000000
-4.15707854,5.22861448,0.01175193,0.26844467,2.98289269,2.34265478,2.37670429,0.00000000
-4.15107554,5.38112921,0.01252119,0.27399049,3.08858652,2.39497598,2.45865945,0.00000000
-4.14507254,5.53000688,0.01327379,0.28010234,3.18905036,2.44839246,2.53610184,0.00000000
-4.13906953,5.67104532,0.01399707,0.28647743,3.28145801,2.50135124,2.60694385,0.00000000
-4.13306653,5.80013328,0.01467854,0.29283503,3.36316621,2.55226580,2.66918285,0.00000000
-4.12706353,5.91336882,0.01530616,0.29892026,3.43178267,2.59956510,2.72096003,0.00000000
-4.12106053,6.00717449,0.01586873,0.30450733,3.48522847,2.64174287,2.76061675,0.00000000
-4.11505753,6.07840415,0.01635617,0.30940219,3.52179212,2.67740504,2.78674598,0.00000000
-4.10905453,6.12443656,0.01675984,0.31344435,3.54017284,2.70531306,2.79823645,0.00000000
-4.10305153,6.14325159,0.01707278,0.31650802,3.53951098,2.72442122,2.79430755,0.00000000
-4.09704852,6.13348559,0.01728990,0.31850217,3.51940411,2.73390639,2.77453330,0.00000000
-4.09104552,6.09446343,0.01740809,0.31936989,3.47990800,2.73318893,2.73885423,0.00000000
-4.08504252,6.02620610,0.01742626,0.31908677,3.42152242,2.72194407,2.68757665,0.00000000
-4.07903952,5.92941382,0.01734538,0.31765855,3.34516251,2.70010373,2.62135936,0.00000000
-4.07303652,5.80542614,0.01716835,0.31511807,3.25211709,2.66784898,2.54118844,0.00000000
-4.06703352,5.65616134,0.01689984,0.31152175,3.14399600,2.62559416,2.44834151,0.00000000
-4.06103052,5.48403870,0.01654614,0.30694571,3.02266905,2.57396391,2.34434298,0.00000000
-4.05502751,5.29188780,0.01611485,0.30148176,2.89019936,2.51376459,2.23091265,0.00000000
-4.04902451,5.08284950,0.01561466,0.29523349,2.74877427,2.44595208,2.10990992,0.00000000
-4.04302151,4.86027345,0.01505502,0.28831248,2.60063682,2.37159767,1.98327608,0.00000000
-4.03701851,4.62761683,0.01444586,0.28083501,2.44802054,2.29185376,1.85297726,0.00000000
-4.03101551,4.38834848,0.01379732,0.27291915,2.29309024,2.20792124,1.72095022,0.00000000
-4.02501251,4.14586218,0.01311945,0.26468251,2.13789063,2.12101949,1.58905306,0.00000000
-4.01900950,3.90340171,0.01242202,0.25624042,1.98430439,2.03236038,1.45902248,0.00000000
-4.01300650,3.66399969,0.01171429,0.24770479,1.83402046,1.94312644,1.33243873,0.00000000
-4.00700350,3.43043099,0.01100491,0.23918330,1.68851293,1.85445381,1.21069902,0.00000000
-4.00100050,3.20518076,0.01030178,0.23077908,1.54903011,1.76741946,1.09499963,0.00000000
-3.99499750,2.99042621,0.00961200,0.22259055,1.41659313,1.68303245,0.98632651,0.00000000
-3.98899450,2.78803060,0.00894183,0.21471135,1.29200283,1.60222842,0.88545377,0.00000000
-3.98299150,2.59954748,0.00829675,0.20723032,1.17585337,1.52586645,0.79294921,0.00000000
-3.97698849,2.42623275,0.00768145,0.20023127,1.06855112,1.45472748,0.70918575,0.00000000
-3.97098549,2.26906228,0.00709990,0.19379258,0.97033691,1.38951330,0.63435735,0.00000000
-3.96498249,2.12875267,0.00655546,0.18798644,0.88131013,1.33084542,0.56849833,0.00000000
-3.95897949,2.00578302,0.00605089,0.18287786,0.80145306,1.27926327,0.51150462,0.00000000
-3.95297649,1.90041611,0.00558848,0.17852340,0.73065423,1.23522120,0.46315571,0.00000000
-3.94697349,1.81271761,0.00517010,0.17496966,0.66872958,1.19908438,0.42313644,0.00000000
-3.94097049,1.74257253,0.00479724,0.17225167,0.61544090,1.17112339,0.39105749,0.00000000
-3.93496748,1.68969857,0.00447106,0.17039129,0.57051081,1.15150815,0.36647420,0.00000000
-3.92896448,1.65365652,0.00419243,0.16939577,0.53363423,1.14030133,0.34890308,0.00000000
-3.92296148,1.63385808,0.00396195,0.16925649,0.50448644,1.13745207,0.33783587,0.00000000
-3.91695848,1.62957201,0.00377990,0.16994825,0.48272783,1.14279062,0.33275112,0.00000000
-3.91095548,1.63992937,0.00364626,0.17142896,0.46800587,1.15602460,0.33312346,0.00000000
-3.90495248,1.66392912,0.00356070,0.17364001,0.45995496,1.17673751,0.33843064,0.00000000
-3.89894947,1.70044501,0.00352251,0.17650728,0.45819462,1.20439018,0.34815909,0.00000000
-3.89294647,1.74823477,0.00353062,0.17994286,0.46232693,1.23832551,0.36180793,0.00000000
-3.88694347,1.80595255,0.00358350,0.18384740,0.47193367,1.27777694,0.37889235,0.00000000
-3.88094047,1.87216519,0.00367923,0.18811318,0.48657414,1.32188079,0.39894650,0.00000000
-3.87493747,1.94537280,0.00381543,0.19262761,0.50578385,1.36969237,0.42152644,0.00000000
-3.86893447,2.02403379,0.00398929,0.19727724,0.52907495,1.42020591,0.44621342,0.00000000
-3.86293147,2.10659438,0.00419757,0.20195203,0.55593855,1.47237780,0.47261787,0.00000000
-3.85692846,2.19152203,0.00443668,0.20654972,0.58584926,1.52515266,0.50038416,0.00000000
-3.85092546,2.27734227,0.00470272,0.21098024,0.61827196,1.57749179,0.52919621,0.00000000
-3.84492246,2.36267802,0.00499157,0.21516981,0.65267086,1.62840298,0.55878390,0.00000000
-3.83891946,2.44629015,0.00529898,0.21906480,0.68852048,1.67697109,0.58893004,0.00000000
-3.83291646,2.52711794,0.00562069,0.22263491,0.72531827,1.72238818,0.61947773,0.00000000
-3.82691346,2.60431789,0.00595258,0.22587580,0.76259817,1.76398241,0.65033738,0.00000000
-3.82091046,2.67729912,0.00629077,0.22881077,0.79994468,1.80124444,0.68149330,0.00000000
-3.81490745,2.74575361,0.00663177,0.23149168,0.83700641,1.83385037,0.71300886,0.00000000
-3.80890445,2.80967943,0.00697263,0.23399867,0.87350853,1.86168013,0.74502987,0.00000000
-3.80290145,2.86939534,0.00731098,0.23643895,0.90926305,1.88483026,0.77778553,0.00000000
-3.79689845,2.92554507,0.00764520,0.23894448,0.94417635,1.90362028,0.81158622,0.00000000
-3.79089545,2.97909011,0.00797443,0.24166842,0.97825310,1.91859185,0.84681788,0.00000000
-3.78489245,3.03129007,0.00829861,0.24478074,1.01159608,1.93050016,0.88393243,0.00000000
-3.77888944,3.08367016,0.00861848,0.24846269,1.04440157,1.94029736,0.92343420,0.00000000
-3.77288644,3.13797579,0.00893549,0.25290052,1.07695006,1.94910791,0.96586236,0.00000000
-3.76688344,3.19611523,0.00925176,0.25827852,1.10959259,1.95819621,1.01176957,0.00000000
-3.76088044,3.26009133,0.00956994,0.26477149,1.14273303,1.96892726,1.06169760,0.00000000
-3.75487744,3.33192462,0.00989302,0.27253716,1.17680694,1.98272120,1.11615047,0.00000000
-3.74887444,3.41357001,0.01022418,0.28170844,1.21225812,2.00100315,1.17556624,0.00000000
-3.74287144,3.50683047,0.01056659,0.29238620,1.24951376,2.02514999,1.24028877,0.00000000
-3.73686843,3.61327094,0.01092320,0.30463257,1.28895964,2.05643591,1.31054062,0.00000000
-3.73086543,3.73413627,0.01129653,0.31846526,1.33091655,2.09597877,1.38639868,0.00000000
-3.72486243,3.87027706,0.01168854,0.33385314,1.37561938,2.14468945,1.46777392,0.00000000
-3.71885943,4.02208689,0.01210044,0.35071334,1.42320004,2.20322625,1.55439651,0.00000000
-3.71285643,4.18945438,0.01253258,0.36891007,1.47367510,2.27195648,1.64580762,0.00000000
-3.70685343,4.37173281,0.01298441,0.38825544,1.52693917,2.35092688,1.74135859,0.00000000
-3.70085043,4.56772937,0.01345447,0.40851216,1.58276408,2.43984457,1.84021815,0.00000000
-3.69484742,4.77571539,0.01394038,0.42939835,1.64080436,2.53806950,1.94138771,0.00000000
-3.68884442,4.99345754,0.01443893,0.45059421,1.70060829,2.64461922,2.04372452,0.00000000
-3.68284142,5.21826955,0.01494626,0.47175045,1.76163421,2.75818600,2.14597188,0.00000000
-3.67683842,5.44708251,0.01545792,0.49249817,1.82327087,2.87716601,2.24679524,0.00000000
-3.67083542,5.67653115,0.01596914,0.51245984,1.88486074,2.99969969,2.34482280,0.00000000
-3.66483242,5.90305262,0.01647496,0.53126099,1.94572479,3.12372190,2.43868863,0.00000000
-3.65882941,6.12299360,0.01697045,0.54854209,2.00518727,3.24702005,2.52707638,0.00000000
-3.65282641,6.33272122,0.01745090,0.56397015,2.06259900,3.36729804,2.60876159,0.00000000
-3.64682341,6.52873309,0.01791196,0.57724959,2.11735793,3.48224358,2.68265043,0.00000000
-3.64082041,6.70776172,0.01834979,0.58813176,2.16892570,3.58959625,2.74781313,0.00000000
-3.63481741,6.86686912,0.01876114,0.59642282,2.21683952,3.68721376,2.80351055,0.00000000
-3.62881441,7.00352763,0.01914342,0.60198961,2.26071877,3.77313394,2.84921260,0.00000000
-3.62281141,7.11568419,0.01949473,0.60476317,2.30026630,3.84562992,2.88460798,0.00000000
-3.61680840,7.20180567,0.01981379,0.60473986,2.33526474,3.90325683,2.90960479,0.00000000
-3.61080540,7.26090444,0.02009996,0.60197994,2.36556838,3.94488825,2.92432258,0.00000000
-3.60480240,7.29254370,0.02035313,0.59660381,2.39109162,3.96974128,2.92907635,0.00000000
-3.59879940,7.29682387,0.02057367,0.58878601,2.41179512,3.97738986,2.92435386,0.00000000
-3.59279640,7.27435142,0.02076231,0.57874733,2.42767096,3.96776605,2.91078779,0.00000000
-3.58679340,7.22619304,0.02092010,0.56674550,2.43872817,3.94114988,2.88912435,0.00000000
-3.58079040,7.15381793,0.02104833,0.55306469,2.44497978,3.89814870,2.86019040,0.00000000
-3.57478739,7.05903187,0.02114849,0.53800456,2.44643258,3.83966726,2.82486084,0.00000000
-3.56878439,6.94390665,0.02122225,0.52186929,2.44308040,3.76687041,2.78402787,0.00000000
-3.56278139,6.81070822,0.02127147,0.50495698,2.43490139,3.68114003,2.73857381,0.00000000
-3.55677839,6.66182695,0.02129821,0.48755003,2.42185961,3.58402844,2.68934839,0.00000000
-3.55077539,6.49971265,0.02130477,0.46990677,2.40391062,3.47721018,2.63715135,0.00000000
-3.54477239,6.32681655,0.02129372,0.45225477,2.38101074,3.36243408,2.58272066,0.00000000
-3.53876938,6.14554180,0.02126798,0.43478589,2.35312908,3.24147740,2.52672630,0.00000000
-3.53276638,5.95820326,0.02123077,0.41765330,2.32026149,3.11610347,2.46976902,0.00000000
-3.52676338,5.76699680,0.02118568,0.40097051,2.28244507,2.98802402,2.41238353,0.00000000
-3.52076038,5.57397761,0.02113663,0.38481209,2.23977228,2.85886700,2.35504486,0.00000000
-3.51475738,5.38104661,0.02108775,0.36921629,2.19240337,2.73015036,2.29817696,0.00000000
-3.50875438,5.18994358,0.02104337,0.35418883,2.14057606,2.60326189,2.24216216,0.00000000
-3.50275138,5.00224555,0.02100783,0.33970803,2.08461165,2.47944501,2.18735049,0.00000000
-3.49674837,4.81936868,0.02098533,0.32573058,2.02491702,2.35978988,2.13406772,0.00000000
-3.49074537,4.64257203,0.02097972,0.31219773,1.96198198,2.24522952,2.08262135,0.00000000
-3.48474237,4.47296187,0.02099434,0.29904158,1.89637222,2.13653969,2.03330396,0.00000000
-3.47873937,4.31149523,0.02103180,0.28619108,1.82871781,2.03434223,1.98639353,0.00000000
-3.47273637,4.15898181,0.02109375,0.27357750,1.75969802,1.93911044,1.94215084,0.00000000
-3.46673337,4.01608385,0.02118076,0.26113907,1.69002298,1.85117625,1.90081396,0.00000000
-3.46073037,3.88331376,0.02129219,0.24882475,1.62041334,1.77073806,1.86259047,0.00000000
-3.45472736,3.76102974,0.02142607,0.23659685,1.55157860,1.69786894,1.82764789,0.00000000
-3.44872436,3.64942995,0.02157910,0.22443271,1.48419548,1.63252473,1.79610315,0.00000000
-3.44272136,3.54854599,0.02174668,0.21232514,1.41888721,1.57455184,1.76801189,0.00000000
-3.43671836,3.45823670,0.02192300,0.20028209,1.35620468,1.52369467,1.74335852,0.00000000
-3.43071536,3.37818330,0.02210116,0.18832532,1.29661037,1.47960271,1.72204770,0.00000000
-3.42471236,3.30788694,0.02227342,0.17648846,1.24046562,1.44183759,1.70389813,0.00000000
-3.41870935,3.24666978,0.02243136,0.16481460,1.18802193,1.40988040,1.68863913,0.00000000
-3.41270635,3.19368032,0.02256624,0.15335349,1.13941629,1.38313943,1.67591053,0.00000000
-3.40670335,3.14790379,0.02266919,0.14215872,1.09467091,1.36095891,1.66526618,0.00000000
-3.40070035,3.10817792,0.02273158,0.13128483,1.05369714,1.34262883,1.65618105,0.00000000
-3.39469735,3.07321435,0.02274522,0.12078473,1.01630323,1.32739630,1.64806205,0.00000000
-3.38869435,3.04162541,0.02270269,0.11070739,0.98220567,1.31447827,1.64026211,0.00000000
-3.38269135,3.01195586,0.02259754,0.10109587,0.95104349,1.30307588,1.63209725,0.00000000
-3.37668834,2.98271869,0.02242447,0.09198594,0.92239475,1.29239018,1.62286593,0.00000000
-3.37068534,2.95243417,0.02217950,0.08340507,0.89579478,1.28163892,1.61187018,0.00000000
-3.36468234,2.91967055,0.02186008,0.07537192,0.87075520,1.27007399,1.59843748,0.00000000
-3.35867934,2.88308523,0.02146513,0.06789630,0.84678300,1.25699911,1.58194279,0.00000000
-3.35267634,2.84146470,0.02099507,0.06097947,0.82339914,1.24178696,1.56182968,0.00000000
-3.34667334,2.79376166,0.02045178,0.05461483,0.80015574,1.22389529,1.53762977,0.00000000
-3.34067034,2.73912790,0.01983852,0.04878874,0.77665152,1.20288122,1.50897975,0.00000000
-3.33466733,2.67694151,0.01915988,0.04348168,0.75254480,1.17841321,1.47563509,0.00000000
-3.32866433,2.60682719,0.01842157,0.03866934,0.72756381,1.15028004,1.43748013,0.00000000
-3.32266133,2.52866896,0.01763033,0.03432388,0.70151404,1.11839654,1.39453384,0.00000000
-3.31665833,2.44261458,0.01679373,0.03041504,0.67428243,1.08280558,1.34695131,0.00000000
-3.31065533,2.34907172,0.01591998,0.02691131,0.64583854,1.04367652,1.29502067,0.00000000
-3.30465233,2.24869589,0.01501774,0.02378087,0.61623276,1.00129978,1.23915583,0.00000000
-3.29864932,2.14237099,0.01409595,0.02099247,0.58559184,0.95607825,1.17988525,0.00000000
-3.29264632,2.03118329,0.01316361,0.01851613,0.55411214,0.90851546,1.11783743,0.00000000
-3.28664332,1.91639009,0.01222960,0.01632372,0.52205101,0.85920150,1.05372357,0.00000000
-3.28064032,1.79938460,0.01130251,0.01438937,0.48971671,0.80879692,0.98831847,0.00000000
-3.27463732,1.68165843,0.01039051,0.01268974,0.45745758,0.75801563,0.92244020,0.00000000
-3.26863432,1.56476342,0.00950115,0.01120423,0.42565075,0.70760728,0.85692971,0.00000000
-3.26263132,1.45027418,0.00864130,0.00991504,0.39469104,0.65833985,0.79263087,0.00000000
-3.25662831,1.33975281,0.00781704,0.00880718,0.36498035,0.61098307,0.73037192,0.00000000
-3.25062531,1.23471674,0.00703360,0.00786839,0.33691792,0.56629309,0.67094871,0.00000000
-3.24462231,1.13661066,0.00629528,0.00708910,0.31089179,0.52499886,0.61511037,0.00000000
-3.23861931,1.04678301,0.00560548,0.00646225,0.28727147,0.48779023,0.56354753,0.00000000
-3.23261631,0.96646716,0.00496671,0.00598325,0.26640199,0.45530809,0.51688337,0.00000000
-3.22661331,0.89676732,0.00438060,0.00564980,0.24859934,0.42813624,0.47566720,0.00000000
-3.22061031,0.83864870,0.00384794,0.00546180,0.23414709,0.40679508,0.44037073,0.00000000
-3.21460730,0.79293160,0.00336883,0.00542130,0.22329407,0.39173667,0.41138641,0.00000000
-3.20860430,0.76028851,0.00294267,0.00553242,0.21625302,0.38334101,0.38902766,0.00000000
-3.20260130,0.74124378,0.00256833,0.00580129,0.21319984,0.38191325,0.37353061,0.00000000
-3.19659830,0.73617517,0.00224420,0.00623608,0.21427340,0.38768165,0.36505676,0.00000000
-3.19059530,0.74531657,0.00196835,0.00684696,0.21957562,0.40079600,0.36369645,0.00000000
-3.18459230,0.76876175,0.00173858,0.00764621,0.22917176,0.42132668,0.36947266,0.00000000
-3.17858929,0.80646867,0.00155255,0.00864819,0.24309077,0.44926417,0.38234502,0.00000000
-3.17258629,0.85826456,0.00140783,0.00986945,0.26132575,0.48451932,0.40221390,0.00000000
-3.16658329,0.92385176,0.00130205,0.01132879,0.28383449,0.52692464,0.42892452,0.00000000
-3.16058029,1.00281469,0.00123286,0.01304734,0.31054008,0.57623685,0.46227122,0.00000000
-3.15457729,1.09462843,0.00119807,0.01504861,0.34133187,0.63214109,0.50200193,0.00000000
-3.14857429,1.19866919,0.00119564,0.01735856,0.37606663,0.69425725,0.54782303,0.00000000
-3.14257129,1.31422733,0.00122370,0.02000562,0.41457028,0.76214851,0.59940473,0.00000000
-3.13656828,1.44052300,0.00128057,0.02302069,0.45664000,0.83533259,0.65638728,0.00000000
-3.13056528,1.57672473,0.00136475,0.02643708,0.50204704,0.91329554,0.71838776,0.00000000
-3.12456228,1.72197093,0.00147488,0.03029044,0.55054001,0.99550807,0.78500793,0.00000000
-3.11855928,1.87539382,0.00160976,0.03461855,0.60184877,1.08144430,0.85584265,0.00000000
-3.11255628,2.03614552,0.00176824,0.03946114,0.65568878,1.17060211,0.93048904,0.00000000
-3.10655328,2.20342527,0.00194926,0.04485957,0.71176576,1.26252483,1.00855595,0.00000000
-3.10055028,2.37650687,0.00215173,0.05085644,0.76978060,1.35682309,1.08967360,0.00000000
-3.09454727,2.55476521,0.00237455,0.05749518,0.82943414,1.45319613,1.17350277,0.00000000
-3.08854427,2.73770055,0.00261649,0.06481950,0.89043191,1.55145133,1.25974338,0.00000000
-3.08254127,2.92495916,0.00287625,0.07287282,0.95248842,1.65152098,1.34814189,0.00000000
-3.07653827,3.11634926,0.00315231,0.08169759,1.01533092,1.75347519,1.43849711,0.00000000
-3.07053527,3.31185087,0.00344300,0.09133458,1.07870255,1.85753002,1.53066401,0.00000000
-3.06453227,3.51161879,0.00374643,0.10182211,1.14236468,1.96404993,1.62455531,0.00000000
-3.05852926,3.71597775,0.00406051,0.11319516,1.20609846,2.07354392,1.72014039,0.00000000
-3.05252626,3.92540946,0.00438294,0.12548446,1.26970554,2.18665500,1.81744150,0.00000000
-3.04652326,4.14053123,0.00471124,0.13871543,1.33300783,2.30414278,1.91652703,0.00000000
-3.04052026,4.36206623,0.00504274,0.15290710,1.39584659,2.42685932,2.01750188,0.00000000
-3.03451726,4.59080600,0.00537469,0.16807081,1.45808051,2.55571857,2.12049497,0.00000000
-3.02851426,4.82756568,0.00570423,0.18420886,1.51958308,2.69166014,2.22564405,0.00000000
-3.02251126,5.07313312,0.00602846,0.20131290,1.58023916,2.83560823,2.33307808,0.00000000
-3.01650825,5.32821310,0.00634451,0.21936230,1.63994078,2.98842686,2.44289752,0.00000000
-3.01050525,5.59336807,0.00664959,0.23832224,1.69858217,3.15087272,2.55515297,0.00000000
-3.00450225,5.86895732,0.00694101,0.25814181,1.75605412,3.32354713,2.66982281,0.00000000
-2.99849925,6.15507648,0.00721621,0.27875194,1.81223773,3.50684877,2.78679056,0.00000000
-2.99249625,6.45149949,0.00747287,0.30006346,1.86699767,3.70092873,2.90582275,0.00000000
-2.98649325,6.75762548,0.00770884,0.32196523,1.92017517,3.90564972,3.02654836,0.00000000
-2.98049025,7.07243292,0.00792223,0.34432253,1.97158097,4.12055121,3.14844079,0.00000000
-2.97448724,7.39444360,0.00811135,0.36697591,2.02098874,4.34482193,3.27080376,0.00000000
-2.96848424,7.72169879,0.00827479,0.38974063,2.06812914,4.57728153,3.39276199,0.00000000
-2.96248124,8.05175004,0.00841132,0.41240684,2.11268535,4.81637264,3.51325819,0.00000000
-2.95647824,8.38166644,0.00851997,0.43474067,2.15429030,5.06016430,3.63105703,0.00000000
-2.95047524,8.70805996,0.00859996,0.45648644,2.19252639,5.30636788,3.74475728,0.00000000
-2.94447224,9.02713002,0.00865071,0.47736996,2.22692791,5.55236560,3.85281239,0.00000000
-2.93846923,9.33472728,0.00867184,0.49710307,2.25698685,5.79525184,3.95355982,0.00000000
-2.93246623,9.62643635,0.00866316,0.51538935,2.28216204,6.03188670,4.04525895,0.00000000
-2.92646323,9.89767582,0.00862469,0.53193087,2.30189187,6.25896089,4.12613663,0.00000000
-2.92046023,10.14381327,0.00855668,0.54643591,2.31561033,6.47307040,4.19443925,0.00000000
-2.91445723,10.36029192,0.00845962,0.55862732,2.32276592,6.67079912,4.24848964,0.00000000
-2.90845423,10.54276474,0.00833429,0.56825118,2.32284286,6.84880688,4.28674655,0.00000000
-2.90245123,10.68723119,0.00818180,0.57508551,2.31538367,7.00392028,4.30786421,0.00000000
-2.89644822,10.79017137,0.00800358,0.57894851,2.30001209,7.13322314,4.31074935,0.00000000
-2.89044522,10.84867180,0.00780149,0.57970605,2.27645516,7.23414348,4.29461281,0.00000000
-2.88444222,10.86053754,0.00757776,0.57727783,2.24456328,7.30453371,4.25901309,0.00000000
-2.87843922,10.82438535,0.00733507,0.57164209,2.20432697,7.34274098,4.20388938,0.00000000
-2.87243622,10.73971349,0.00707653,0.56283835,2.15588940,7.34766485,4.12958217,0.00000000
-2.86643322,10.60694431,0.00680564,0.55096821,2.09955367,7.31879972,4.03683987,0.00000000
-2.86043022,10.42743744,0.00652629,0.53619387,2.03578423,7.25626026,3.92681068,0.00000000
-2.85442721,10.20347200,0.00624270,0.51873461,1.96520218,7.16078839,3.80101975,0.00000000
-2.84842421,9.93819818,0.00595932,0.49886110,1.88857427,7.03374130,3.66133213,0.00000000
-2.84242121,9.63555966,0.00568075,0.47688806,1.80679610,6.87706058,3.50990299,0.00000000
-2.83641821,9.30018955,0.00541166,0.45316528,1.72087001,6.69322343,3.34911715,0.00000000
-2.83041521,8.93728391,0.00515664,0.42806759,1.63187863,6.48517746,3.18152029,0.00000000
-2.82441221,8.55245773,0.00492007,0.40198421,1.54095525,6.25626152,3.00974490,0.00000000
-2.81840920,8.15158910,0.00470602,0.37530778,1.44925224,6.01011518,2.83643399,0.00000000
-2.81240620,7.74065748,0.00451810,0.34842377,1.35790899,5.75058036,2.66416580,0.00000000
-2.80640320,7.32558248,0.00435934,0.32170048,1.26802058,5.48159859,2.49538240,0.00000000
-2.80040020,6.91206906,0.00423212,0.29548012,1.18060873,5.20710763,2.33232515,0.00000000
-2.79439720,6.50546497,0.00413802,0.27007135,1.09659593,4.93094134,2.17697927,0.00000000
-2.78839420,6.11063522,0.00407779,0.24574333,1.01678393,4.65673608,2.03102939,0.00000000
-2.78239120,5.73185795,0.00405133,0.22272156,0.94183723,4.38784722,1.89582749,0.00000000
-2.77638819,5.37274458,0.00405761,0.20118552,0.87227205,4.12727825,1.77237391,0.00000000
-2.77038519,5.03618642,0.00409476,0.18126807,0.80845104,3.87762483,1.66131158,0.00000000
-2.76438219,4.72432853,0.00416005,0.16305647,0.75058365,3.64103526,1.56293299,0.00000000
-2.75837919,4.43857052,0.00425001,0.14659495,0.69873182,3.41918825,1.47719915,0.00000000
-2.75237619,4.17959300,0.00436050,0.13188838,0.65282059,3.21328789,1.40376890,0.00000000
-2.74637319,3.94740720,0.00448686,0.11890707,0.61265288,3.02407541,1.34203715,0.00000000
-2.74037019,3.74142467,0.00462406,0.10759212,0.57792757,2.85185603,1.29117986,0.00000000
-2.73436718,3.56054314,0.00476685,0.09786130,0.54826011,2.69653934,1.25020376,0.00000000
-2.72836418,3.40324418,0.00490993,0.08961499,0.52320456,2.55769034,1.21799852,0.00000000
-2.72236118,3.26769798,0.00504815,0.08274203,0.50227619,2.43458869,1.19338931,0.00000000
-2.71635818,3.15187065,0.00517670,0.07712526,0.48497375,2.32629281,1.17518758,0.00000000
-2.71035518,3.05362929,0.00529123,0.07264652,0.47080039,2.23170594,1.16223830,0.00000000
-2.70435218,2.97084075,0.00538805,0.06919099,0.45928270,2.14964099,1.15346189,0.00000000
-2.69834917,2.90146015,0.00546426,0.06665082,0.44998707,2.07888145,1.14788959,0.00000000
-2.69234617,2.84360622,0.00551781,0.06492789,0.44253295,2.01823587,1.14469124,0.00000000
-2.68634317,2.79562084,0.00554760,0.06393575,0.43660266,1.96658397,1.14319475,0.00000000
-2.68034017,2.75611153,0.00555355,0.06360075,0.43194752,1.92291293,1.14289707,0.00000000
-2.67433717,2.72397588,0.00553653,0.06386235,0.42839034,1.88634291,1.14346657,0.00000000
-2.66833417,2.69840829,0.00549834,0.06467271,0.42582426,1.85614159,1.14473730,0.00000000
-2.66233117,2.67888987,0.00544166,0.06599564,0.42420830,1.83172810,1.14669587,0.00000000
-2.65632816,2.66516304,0.00536992,0.06780504,0.42355994,1.81266682,1.14946180,0.00000000
-2.65032516,2.65719331,0.00528714,0.07008280,0.42394517,1.79865272,1.15326268,0.00000000
-2.64432216,2.65512068,0.00519779,0.07281650,0.42546664,1.78948935,1.15840535,0.00000000
-2.63831916,2.65920392,0.00510659,0.07599687,0.42825043,1.78506163,1.16524467,0.00000000
-2.63231616,2.66976071,0.00501835,0.07961512,0.43243221,1.78530517,1.17415132,0.00000000
-2.62631316,2.68710699,0.00493776,0.08366039,0.43814330,1.79017417,1.18548021,0.00000000
-2.62031016,2.71149862,0.00486920,0.08811733,0.44549748,1.79960967,1.19954075,0.00000000
-2.61430715,2.74307800,0.00481661,0.09296390,0.45457898,1.81350999,1.21657054,0.00000000
-2.60830415,2.78182848,0.00478334,0.09816956,0.46543234,1.83170471,1.23671339,0.00000000
-2.60230115,2.82753828,0.00477204,0.10369395,0.47805458,1.85393365,1.26000274,0.00000000
