energy_ev,total_up,Cd_p_up,Cd_d_up,N_s_up,N_p_up,Ni_p_up,Ni_d_up,Se_s_up,Se_p_up
0.03301651,1.54113688,0.11649730,0.02633602,0.00511621,0.17614824,0.54213658,0.57414596,0.00673249,0.48436505
0.03901951,1.44430389,0.10925114,0.02451832,0.00491383,0.16380178,0.50427990,0.54019241,0.00589771,0.45177714
0.04502251,1.34583522,0.10197642,0.02269120,0.00470392,0.15132387,0.46613807,0.50534458,0.00517209,0.41902500
0.05102551,1.24701922,0.09475697,0.02087744,0.00449059,0.13888478,0.42818374,0.47008145,0.00454788,0.38648953
0.05702851,1.14911931,0.08767884,0.01909853,0.00427866,0.12664191,0.39085825,0.43488053,0.00401864,0.35453972
0.06303152,1.05334749,0.08082862,0.01737427,0.00407352,0.11473693,0.35456296,0.40020731,0.00357933,0.32352489
0.06903452,0.96084172,0.07429186,0.01572252,0.00388111,0.10329375,0.31965261,0.36650601,0.00322640,0.29376821
0.07503752,0.87264793,0.06815178,0.01415892,0.00370785,0.09241723,0.28643074,0.33419186,0.00295781,0.26556177
0.08104052,0.78970688,0.06248821,0.01269680,0.00356055,0.08219264,0.25514716,0.30364512,0.00277305,0.23916306
0.08704352,0.71284587,0.05737678,0.01134719,0.00344634,0.07268579,0.22599747,0.27520684,0.00267315,0.21479308
0.09304652,0.64277503,0.05288832,0.01011879,0.00337262,0.06394379,0.19912437,0.24917632,0.00266064,0.19263582
0.09904952,0.58008761,0.04908851,0.00901815,0.00334691,0.05599633,0.17462050,0.22581014,0.00273948,0.17283895
0.10505253,0.52526360,0.04603763,0.00804981,0.00337686,0.04885730,0.15253263,0.20532244,0.00291501,0.15551559
0.11105553,0.47867567,0.04379041,0.00721646,0.00347008,0.04252674,0.13286670,0.18788624,0.00319381,0.14074666
0.11705853,0.44059672,0.04239584,0.00651922,0.00363404,0.03699293,0.11559356,0.17363536,0.00358357,0.12858377
0.12306153,0.41120785,0.04189698,0.00595779,0.00387600,0.03223448,0.10065491,0.16266672,0.00409289,0.11905217
0.12906453,0.39060605,0.04233053,0.00553070,0.00420282,0.02822245,0.08796926,0.15504258,0.00473101,0.11215363
0.13506753,0.37881085,0.04372633,0.00523543,0.00462083,0.02492221,0.07743760,0.15079251,0.00550757,0.10786883
0.14107054,0.37576927,0.04610658,0.00506861,0.00513568,0.02229519,0.06894856,0.14991482,0.00643219,0.10615939
0.14707354,0.38135878,0.04948481,0.00502608,0.00575212,0.02030028,0.06238295,0.15237734,0.00751413,0.10696910
0.15307654,0.39538815,0.05386472,0.00510295,0.00647386,0.01889502,0.05761742,0.15811745,0.00876181,0.11022457
0.15907954,0.41759625,0.05923876,0.00529367,0.00730338,0.01803644,0.05452745,0.16704149,0.01018230,0.11583522
0.16508254,0.44764914,0.06558669,0.00559194,0.00824172,0.01768161,0.05298944,0.17902345,0.01178087,0.12369266
0.17108554,0.48513599,0.07287408,0.00599075,0.00928837,0.01778794,0.05288199,0.19390347,0.01356043,0.13366974
0.17708854,0.52956464,0.08105098,0.00648228,0.01044109,0.01831327,0.05408661,0.21148610,0.01552102,0.14561944
0.18309155,0.58035737,0.09005071,0.00705785,0.01169585,0.01921577,0.05648778,0.23153883,0.01765937,0.15937373
0.18909455,0.63684800,0.09978914,0.00770788,0.01304676,0.02045370,0.05997263,0.25379114,0.01996847,0.17474281
0.19509755,0.69828109,0.11016433,0.00842186,0.01448611,0.02198510,0.06443027,0.27793450,0.02243729,0.19151490
0.20110055,0.76381391,0.12105685,0.00918835,0.01600438,0.02376755,0.06975112,0.30362345,0.02505051,0.20945671
0.20710355,0.83252207,0.13233068,0.00999503,0.01759041,0.02575790,0.07582608,0.33047827,0.02778852,0.22831502
0.21310655,0.90340899,0.14383496,0.01082876,0.01923158,0.02791209,0.08254599,0.35808910,0.03062743,0.24781922
0.21910955,0.97541963,0.15540633,0.01167581,0.02091403,0.03018520,0.08980123,0.38602192,0.03353936,0.26768504
0.22511256,1.04745825,0.16687216,0.01252196,0.02262294,0.03253158,0.09748163,0.41382614,0.03649279,0.28761936
0.23111556,1.11840995,0.17805426,0.01335283,0.02434289,0.03490517,0.10547677,0.44104362,0.03945317,0.30732605
0.23711856,1.18716531,0.18877330,0.01415412,0.02605815,0.03726008,0.11367666,0.46721913,0.04238356,0.32651259
0.24312156,1.25264718,0.19885348,0.01491194,0.02775305,0.03955124,0.12197267,0.49191154,0.04524554,0.34489727
0.24912456,1.31383863,0.20812745,0.01561320,0.02941227,0.04173532,0.13025884,0.51470555,0.04800010,0.36221660
0.25512756,1.36981068,0.21644125,0.01624587,0.03102119,0.04377166,0.13843339,0.53522333,0.05060863,0.37823257
0.26113057,1.41974859,0.22365895,0.01679938,0.03256607,0.04562340,0.14640035,0.55313548,0.05303398,0.39273950
0.26713357,1.46297528,0.22966693,0.01726490,0.03403428,0.04725850,0.15407122,0.56817095,0.05524146,0.40556989
0.27313657,1.49897077,0.23437739,0.01763558,0.03541444,0.04865087,0.16136659,0.58012518,0.05719976,0.41659917
0.27913957,1.52738650,0.23773114,0.01790672,0.03669646,0.04978132,0.16821753,0.58886614,0.05888187,0.42574890
0.28514257,1.54805379,0.23969934,0.01807597,0.03787154,0.05063844,0.17456678,0.59433803,0.06026574,0.43298828
0.29114557,1.56098584,0.24028419,0.01814326,0.03893214,0.05121925,0.18036957,0.59656212,0.06133491,0.43833387
0.29714857,1.56637329,0.23951856,0.01811085,0.03987186,0.05152963,0.18559409,0.59563503,0.06207882,0.44184748
0.30315158,1.56457332,0.23746447,0.01798315,0.04068534,0.05158455,0.19022150,0.59172418,0.06249308,0.44363227
0.30915458,1.55609301,0.23421061,0.01776654,0.04136810,0.05140792,0.19424562,0.58506082,0.06257938,0.44382740
0.31515758,1.54156758,0.22986898,0.01746909,0.04191643,0.05103220,0.19767219,0.57593087,0.06234538,0.44260136
0.32116058,1.52173484,0.22457078,0.01710025,0.04232727,0.05049776,0.20051782,0.56466408,0.06180426,0.44014436
0.32716358,1.49740693,0.21846182,0.01667050,0.04259814,0.04985187,0.20280869,0.55162193,0.06097426,0.43666023
0.33316658,1.46944080,0.21169760,0.01619093,0.04272711,0.04914752,0.20457904,0.53718498,0.05987796,0.43235823
0.33916958,1.43870874,0.20443834,0.01567289,0.04271283,0.04844198,0.20586958,0.52174005,0.05854163,0.42744513
0.34517259,1.40607036,0.19684411,0.01512762,0.04255461,0.04779523,0.20672588,0.50566802,0.05699435,0.42211794
0.35117559,1.37234707,0.18907035,0.01456590,0.04225251,0.04726820,0.20719671,0.48933253,0.05526721,0.41655776
0.35717859,1.33830010,0.18126379,0.01399776,0.04180751,0.04692101,0.20733261,0.47307017,0.05339250,0.41092474
0.36318159,1.30461268,0.17355907,0.01343226,0.04122166,0.04681110,0.20718445,0.45718240,0.05140287,0.40535455
0.36918459,1.27187691,0.16607600,0.01287729,0.04049829,0.04699155,0.20680225,0.44192941,0.04933061,0.39995633
0.37518759,1.24058531,0.15891760,0.01233945,0.03964212,0.04750930,0.20623411,0.42752609,0.04720698,0.39481204
0.38119060,1.21112715,0.15216883,0.01182406,0.03865943,0.04840370,0.20552528,0.41414007,0.04506157,0.38997724
0.38719360,1.18378905,0.14589606,0.01133513,0.03755809,0.04970513,0.20471739,0.40189162,0.04292182,0.38548305
0.39319660,1.15875946,0.14014713,0.01087542,0.03634761,0.05143391,0.20384781,0.39085544,0.04081259,0.38133905
0.39919960,1.13613627,0.13495200,0.01044664,0.03503905,0.05359954,0.20294908,0.38106388,0.03875583,0.37753690
0.40520260,1.11593701,0.13032383,0.01004952,0.03364491,0.05620016,0.20204842,0.37251141,0.03677031,0.37405443
0.41120560,1.09811076,0.12626039,0.00968404,0.03217893,0.05922246,0.20116732,0.36515997,0.03487151,0.37085989
0.41720860,1.08255111,0.12274572,0.00934961,0.03065579,0.06264186,0.20032124,0.35894499,0.03307149,0.36791610
0.42321161,1.06910963,0.11975195,0.00904532,0.02909084,0.06642312,0.19951934,0.35378162,0.03137892,0.36518447
0.42921461,1.05760919,0.11724125,0.00877005,0.02749970,0.07052131,0.19876439,0.34957106,0.02979913,0.36262846
0.43521761,1.04785666,0.11516769,0.00852272,0.02589789,0.07488309,0.19805277,0.34620664,0.02833427,0.36021660
0.44122061,1.03965478,0.11347915,0.00830245,0.02430047,0.07944831,0.19737472,0.34357957,0.02698346,0.35792492
0.44722361,1.03281270,0.11211922,0.00810861,0.02272169,0.08415189,0.19671472,0.34158401,0.02574310,0.35573873
0.45322661,1.02715515,0.11102888,0.00794101,0.02117462,0.08892588,0.19605219,0.34012157,0.02460711,0.35365378
0.45922961,1.02253004,0.11014823,0.00779989,0.01967092,0.09370165,0.19536230,0.33910501,0.02356737,0.35167683
0.46523262,1.01881428,0.10941802,0.00768599,0.01822063,0.09841208,0.19461717,0.33846100,0.02261406,0.34982570
0.47123562,1.01591782,0.10878113,0.00760047,0.01683202,0.10299374,0.19378711,0.33813212,0.02173609,0.34812873
0.47723862,1.01378582,0.10818387,0.00754493,0.01551152,0.10738889,0.19284211,0.33807783,0.02092154,0.34662381
0.48324162,1.01239876,0.10757718,0.00752128,0.01426373,0.11154720,0.19175332,0.33827456,0.02015815,0.34535694
0.48924462,1.01177062,0.10691764,0.00753161,0.01309147,0.11542717,0.19049460,0.33871484,0.01943372,0.34438035
0.49524762,1.01194502,0.10616828,0.00757810,0.01199597,0.11899713,0.18904390,0.33940562,0.01873655,0.34375033
0.50125063,1.01298941,0.10529918,0.00766281,0.01097696,0.12223577,0.18738451,0.34036563,0.01805582,0.34352454
0.50725363,1.01498751,0.10428787,0.00778755,0.01003291,0.12513219,0.18550599,0.34162216,0.01738193,0.34375925
0.51325663,1.01803016,0.10311941,0.00795367,0.00916129,0.12768543,0.18340476,0.34320711,0.01670679,0.34450614
0.51925963,1.02220505,0.10178626,0.00816190,0.00835876,0.12990361,0.18108437,0.34515269,0.01602398,0.34580912
0.52526263,1.02758566,0.10028786,0.00841219,0.00762140,0.13180255,0.17855527,0.34748687,0.01532894,0.34770111
0.53126563,1.03422013,0.09862998,0.00870354,0.00694495,0.13340416,0.17583426,0.35022878,0.01461896,0.35020094
0.53726863,1.04212059,0.09682390,0.00903396,0.00632499,0.13473457,0.17294355,0.35338442,0.01389322,0.35331062
0.54327164,1.05125374,0.09488531,0.00940029,0.00575709,0.13582213,0.16990953,0.35694290,0.01315263,0.35701312
0.54927464,1.06153325,0.09283326,0.00979827,0.00523696,0.13669549,0.16676139,0.36087336,0.01239972,0.36127081
0.55527764,1.07281476,0.09068892,0.01022250,0.00476054,0.13738173,0.16352963,0.36512298,0.01163839,0.36602482
0.56128064,1.08489394,0.08847444,0.01066652,0.00432405,0.13790486,0.16024456,0.36961619,0.01087367,0.37119540
0.56728364,1.09750805,0.08621187,0.01112295,0.00392406,0.13828455,0.15693500,0.37425511,0.01011143,0.37668339
0.57328664,1.11034110,0.08392221,0.01158365,0.00355747,0.13853539,0.15362723,0.37892146,0.00935809,0.38237288
0.57928964,1.12303274,0.08162469,0.01203995,0.00322149,0.13866653,0.15034415,0.38347982,0.00862033,0.38813492
0.58529265,1.13519051,0.07933625,0.01248290,0.00291369,0.13868180,0.14710500,0.38778213,0.00790482,0.39383229
0.59129565,1.14640489,0.07707123,0.01290358,0.00263186,0.13858030,0.14392528,0.39167327,0.00721792,0.39932510
0.59729865,1.15626666,0.07484139,0.01329336,0.00237406,0.13835734,0.14081727,0.39499744,0.00656554,0.40447695
0.60330165,1.16438535,0.07265610,0.01364426,0.00213852,0.13800564,0.13779073,0.39760501,0.00595287,0.40916138
0.60930465,1.17040810,0.07052273,0.01394918,0.00192365,0.13751674,0.13485406,0.39935952,0.00538430,0.41326826
0.61530765,1.17403762,0.06844724,0.01420221,0.00172795,0.13688247,0.13201559,0.40014436,0.00486329,0.41670978
0.62131066,1.17504837,0.06643485,0.01439882,0.00155005,0.13609630,0.12928499,0.39986886,0.00439235,0.41942570
0.62731366,1.17329991,0.06449077,0.01453607,0.00138863,0.13515459,0.12667476,0.39847334,0.00397297,0.42138758
0.63331666,1.16874673,0.06262091,0.01461264,0.00124244,0.13405750,0.12420160,0.39593290,0.00360568,0.42260166
0.63931966,1.16144387,0.06083257,0.01462895,0.00111028,0.13280955,0.12188761,0.39225981,0.00329007,0.42311044
0.64532266,1.15154821,0.05913502,0.01458710,0.00099099,0.13141980,0.11976126,0.38750418,0.00302489,0.42299258
0.65132566,1.13931524,0.05753992,0.01449076,0.00088347,0.12990161,0.11785806,0.38175306,0.00280807,0.42236147
0.65732866,1.12509154,0.05606165,0.01434504,0.00078668,0.12827205,0.11622087,0.37512805,0.00263686,0.42136223
0.66333167,1.10930366,0.05471742,0.01415628,0.00069963,0.12655089,0.11489988,0.36778140,0.00250795,0.42016771
0.66933467,1.09244381,0.05352726,0.01393179,0.00062139,0.12475942,0.11395220,0.35989107,0.00241751,0.41897335
0.67533767,1.07505348,0.05251387,0.01367960,0.00055111,0.12291910,0.11344119,0.35165483,0.00236134,0.41799150
0.68134067,1.05770565,0.05170228,0.01340817,0.00048799,0.12105013,0.11343540,0.34328386,0.00233496,0.41744533
0.68734367,1.04098674,0.05111945,0.01312611,0.00043132,0.11917012,0.11400730,0.33499612,0.00233372,0.41756267
0.69334667,1.02547902,0.05079380,0.01284189,0.00038046,0.11729293,0.11523172,0.32700981,0.00235287,0.41857006
0.69934967,1.01174426,0.05075458,0.01256366,0.00033482,0.11542775,0.11718412,0.31953720,0.00238767,0.42068720
0.70535268,1.00030924,0.05103128,0.01229898,0.00029390,0.11357858,0.11993867,0.31277902,0.00243347,0.42412192
0.71135568,0.99165339,0.05165297,0.01205470,0.00025723,0.11174399,0.12356614,0.30691959,0.00248578,0.42906579
0.71735868,0.98619881,0.05264757,0.01183683,0.00022442,0.10991734,0.12813166,0.30212287,0.00254037,0.43569026
0.72336168,0.98430263,0.05404111,0.01165044,0.00019511,0.10808730,0.13369238,0.29852922,0.00259331,0.44414344
0.72936468,0.98625144,0.05585700,0.01149964,0.00016897,0.10623876,0.14029493,0.29625306,0.00264105,0.45454719
0.73536768,0.99225752,0.05811517,0.01138755,0.00014574,0.10435394,0.14797289,0.29538129,0.00268045,0.46699461
0.74137069,1.00245648,0.06083127,0.01131636,0.00012515,0.10241365,0.15674417,0.29597221,0.00270887,0.48154750
0.74737369,1.01690584,0.06401577,0.01128731,0.00010696,0.10039868,0.16660842,0.29805507,0.00272415,0.49823407
0.75337669,1.03558419,0.06767310,0.01130075,0.00009097,0.09829114,0.17754454,0.30162985,0.00272467,0.51704637
0.75937969,1.05839069,0.07180074,0.01135622,0.00007696,0.09607563,0.18950841,0.30666744,0.00270934,0.53793783
0.76538269,1.08514475,0.07638839,0.01145247,0.00006476,0.09374034,0.20243096,0.31310990,0.00267761,0.56082071
0.77138569,1.11558573,0.08141717,0.01158751,0.00005419,0.09127773,0.21621669,0.32087097,0.00262942,0.58556367
0.77738869,1.14937310,0.08685896,0.01175862,0.00004509,0.08868508,0.23074284,0.32983673,0.00256521,0.61198975
0.78339170,1.18608695,0.09267586,0.01196243,0.00003729,0.08596464,0.24585930,0.33986648,0.00248585,0.63987484
0.78939470,1.22522960,0.09881993,0.01219490,0.00003065,0.08312348,0.26138942,0.35079400,0.00239259,0.66894708
0.79539770,1.26622844,0.10523316,0.01245140,0.00002503,0.08017310,0.27713183,0.36242914,0.00228700,0.69888741
0.80140070,1.30844068,0.11184770,0.01272666,0.00002032,0.07712880,0.29286328,0.37456004,0.00217090,0.72933155
0.80740370,1.35116019,0.11858650,0.01301490,0.00001639,0.07400887,0.30834256,0.38695587,0.00204630,0.75987366
0.81340670,1.39362691,0.12536428,0.01330982,0.00001313,0.07083368,0.32331540,0.39937029,0.00191529,0.79007176
0.81940970,1.43503888,0.13208885,0.01360472,0.00001045,0.06762470,0.33752038,0.41154566,0.00178002,0.81945497
0.82541271,1.47456683,0.13866274,0.01389255,0.00000826,0.06440363,0.35069541,0.42321789,0.00164259,0.84753256
0.83141571,1.51137119,0.14498520,0.01416608,0.00000649,0.06119147,0.36258488,0.43412186,0.00150500,0.87380447
0.83741871,1.54462101,0.15095440,0.01441799,0.00000506,0.05800788,0.37294695,0.44399744,0.00136913,0.89777321
0.84342171,1.57351426,0.15646981,0.01464106,0.00000392,0.05487053,0.38156082,0.45259562,0.00123664,0.91895644
0.84942471,1.59729871,0.16143468,0.01482833,0.00000301,0.05179474,0.38823364,0.45968491,0.00110900,0.93690003
0.85542771,1.61529255,0.16575854,0.01497324,0.00000230,0.04879327,0.39280666,0.46505736,0.00098743,0.95119089
0.86143072,1.62690386,0.16935956,0.01506986,0.00000175,0.04587624,0.39516048,0.46853429,0.00087290,0.96146907
0.86743372,1.63164808,0.17216679,0.01511302,0.00000131,0.04305122,0.39521901,0.46997128,0.00076613,0.96743864
0.87343672,1.62916263,0.17412206,0.01509847,0.00000098,0.04032349,0.39295204,0.46926222,0.00066761,0.96887673
0.87943972,1.61921806,0.17518159,0.01502301,0.00000073,0.03769629,0.38837622,0.46634229,0.00057759,0.96564053
0.88544272,1.60172508,0.17531714,0.01488456,0.00000054,0.03517121,0.38155447,0.46118969,0.00049612,0.95767176
0.89144572,1.57673738,0.17451676,0.01468228,0.00000039,0.03274856,0.37259385,0.45382605,0.00042309,0.94499859
0.89744872,1.54444989,0.17278500,0.01441655,0.00000029,0.03042776,0.36164195,0.44431549,0.00035823,0.92773477
0.90345173,1.50519277,0.17014277,0.01408898,0.00000021,0.02820766,0.34888195,0.43276241,0.00030113,0.90607629
0.90945473,1.45942135,0.16662657,0.01370237,0.00000015,0.02608685,0.33452678,0.41930816,0.00025132,0.88029547
0.91545773,1.40770253,0.16228743,0.01326060,0.00000011,0.02406391,0.31881236,0.40412654,0.00020824,0.85073301
0.92146073,1.35069828,0.15718941,0.01276855,0.00000007,0.02213754,0.30199051,0.38741867,0.00017131,0.81778829
0.92746373,1.28914695,0.15140784,0.01223196,0.00000005,0.02030671,0.28432161,0.36940714,0.00013991,0.78190826
0.93346673,1.22384326,0.14502724,0.01165725,0.00000004,0.01857070,0.26606750,0.35032984,0.00011345,0.74357558
0.93946973,1.15561757,0.13813911,0.01105137,0.00000003,0.01692906,0.24748476,0.33043372,0.00009134,0.70329624
0.94547274,1.08531554,0.13083968,0.01042164,0.00000002,0.01538168,0.22881865,0.30996861,0.00007300,0.66158742
0.95147574,1.01377855,0.12322758,0.00977553,0.00000001,0.01392866,0.21029793,0.28918143,0.00005793,0.61896568
0.95747874,0.94182581,0.11540157,0.00912054,0.00000001,0.01257028,0.19213066,0.26831092,0.00004564,0.57593618
0.96348174,0.87023844,0.10745849,0.00846401,0.00000001,0.01130698,0.17450104,0.24758293,0.00003570,0.53298307
0.96948474,0.79974617,0.09949124,0.00781302,0.00000000,0.01013932,0.15756736,0.22720667,0.00002772,0.49056125
0.97548774,0.73101673,0.09158714,0.00717425,0.00000000,0.00906801,0.14146105,0.20737160,0.00002137,0.44908992
0.98149075,0.66464823,0.08382648,0.00655393,0.00000000,0.00809393,0.12628665,0.18824536,0.00001636,0.40894778
0.98749375,0.60116452,0.07628138,0.00595771,0.00000000,0.00721822,0.11212274,0.16997248,0.00001243,0.37047006
0.99349675,0.54101340,0.06901494,0.00539072,0.00000000,0.00644243,0.09902358,0.15267395,0.00000938,0.33394729
0.99949975,0.48456768,0.06208078,0.00485748,0.00000000,0.00576866,0.08702142,0.13644759,0.00000703,0.29962583
1.00550275,0.43212862,0.05552272,0.00436200,0.00000000,0.00519980,0.07612927,0.12136911,0.00000523,0.26770982
1.01150575,0.38393166,0.04937495,0.00390775,0.00000000,0.00473974,0.06634392,0.10749377,0.00000386,0.23836466
1.01750875,0.34015386,0.04366228,0.00349782,0.00000000,0.00439361,0.05764920,0.09485847,0.00000283,0.21172149
1.02351176,0.30092279,0.03840071,0.00313490,0.00000000,0.00416810,0.05001927,0.08348435,0.00000206,0.18788271
1.02951476,0.26632638,0.03359818,0.00282148,0.00000000,0.00407168,0.04342180,0.07337945,0.00000149,0.16692801
1.03551776,0.23642320,0.02925544,0.00255987,0.00000000,0.00411488,0.03782097,0.06454165,0.00000107,0.14892087
1.04152076,0.21125280,0.02536701,0.00235235,0.00000000,0.00431046,0.03318020,0.05696149,0.00000076,0.13391497
1.04752376,0.19084563,0.02192229,0.00220127,0.00000000,0.00467363,0.02946458,0.05062497,0.00000054,0.12196045
1.05352676,0.17523201,0.01890654,0.00210914,0.00000000,0.00522208,0.02664282,0.04551607,0.00000038,0.11310951
1.05952976,0.16444979,0.01630197,0.00207867,0.00000000,0.00597600,0.02468882,0.04161891,0.00000026,0.10742121
1.06553277,0.15855027,0.01408869,0.00211285,0.00000000,0.00695797,0.02358274,0.03891958,0.00000018,0.10496510
1.07153577,0.15760211,0.01224563,0.00221496,0.00000000,0.00819267,0.02331165,0.03740744,0.00000013,0.10582346
1.07753877,0.16169277,0.01075127,0.00238854,0.00000000,0.00970653,0.02386953,0.03707583,0.00000009,0.11009194
1.08354177,0.17092754,0.00958431,0.00263738,0.00000000,0.01152713,0.02525697,0.03792230,0.00000006,0.11787846
1.08954477,0.18542571,0.00872418,0.00296535,0.00000000,0.01368247,0.02748022,0.03994811,0.00000004,0.12930024
1.09554777,0.20531412,0.00815134,0.00337634,0.00000000,0.01620005,0.03054985,0.04315724,0.00000003,0.14447888
1.10155078,0.23071814,0.00784750,0.00387404,0.00000000,0.01910587,0.03447902,0.04755474,0.00000002,0.16353375
1.10755378,0.26175016,0.00779567,0.00446175,0.00000000,0.02242312,0.03928133,0.05314464,0.00000001,0.18657351
1.11355678,0.29849616,0.00798010,0.00514211,0.00000000,0.02617093,0.04496834,0.05992735,0.00000001,0.21368633
1.11955978,0.34100064,0.00838607,0.00591688,0.00000000,0.03036289,0.05154697,0.06789675,0.00000000,0.24492896
1.12556278,0.38925074,0.00899961,0.00678662,0.00000000,0.03500569,0.05901670,0.07703712,0.00000000,0.28031505
1.13156578,0.44316005,0.00980719,0.00775041,0.00000000,0.04009763,0.06736676,0.08731992,0.00000000,0.31980345
1.13756878,0.50255320,0.01079533,0.00880563,0.00000000,0.04562733,0.07657353,0.09870081,0.00000000,0.36328688
1.14357179,0.56715181,0.01195020,0.00994767,0.00000000,0.05157262,0.08659807,0.11111685,0.00000000,0.41058166
1.14957479,0.63656295,0.01325731,0.01116978,0.00000000,0.05789957,0.09738415,0.12448418,0.00000000,0.46141921
1.15557779,0.71027083,0.01470115,0.01246289,0.00000000,0.06456193,0.10885675,0.13869643,0.00000000,0.51543992
1.16158079,0.78763263,0.01626498,0.01381558,0.00000000,0.07150092,0.12092120,0.15362381,0.00000000,0.57218998
1.16758379,0.86787896,0.01793071,0.01521412,0.00000000,0.07864545,0.13346311,0.16911313,0.00000000,0.63112163
1.17358679,0.95011966,0.01967880,0.01664251,0.00000000,0.08591280,0.14634910,0.18498895,0.00000000,0.69159727
1.17958979,1.03335498,0.02148841,0.01808279,0.00000000,0.09320981,0.15942835,0.20105559,0.00000000,0.75289757
1.18559280,1.11649231,0.02333755,0.01951527,0.00000000,0.10043458,0.17253510,0.21710036,0.00000000,0.81423360
1.19159580,1.19836802,0.02520343,0.02091897,0.00000000,0.10747858,0.18549192,0.23289771,0.00000000,0.87476278
1.19759880,1.27777399,0.02706281,0.02227211,0.00000000,0.11422923,0.19811367,0.24821421,0.00000000,0.93360824
1.20360180,1.35348774,0.02889255,0.02355264,0.00000000,0.12057277,0.21021218,0.26281432,0.00000000,0.98988091
1.20960480,1.42430532,0.03067008,0.02473884,0.00000000,0.12639738,0.22160120,0.27646661,0.00000000,1.04270361
1.21560780,1.48907541,0.03237401,0.02580997,0.00000000,0.13159643,0.23210173,0.28895020,0.00000000,1.09123607
1.22161081,1.54673327,0.03398465,0.02674687,0.00000000,0.13607169,0.24154723,0.30006121,0.00000000,1.13469986
1.22761381,1.59633309,0.03548450,0.02753255,0.00000000,0.13973643,0.24978865,0.30961879,0.00000000,1.17240210
1.23361681,1.63707707,0.03685870,0.02815275,0.00000000,0.14251819,0.25669897,0.31747064,0.00000000,1.20375688
1.23961981,1.66834007,0.03809536,0.02859639,0.00000000,0.14436119,0.26217710,0.32349762,0.00000000,1.22830326
1.24562281,1.68968846,0.03918571,0.02885594,0.00000000,0.14522824,0.26615080,0.32761722,0.00000000,1.24571912
1.25162581,1.70089241,0.04012423,0.02892764,0.00000000,0.14510193,0.26857873,0.32978582,0.00000000,1.25583005
1.25762881,1.70193090,0.04090851,0.02881163,0.00000000,0.14398535,0.26945128,0.32999960,0.00000000,1.25861299
1.26363182,1.69298938,0.04153909,0.02851192,0.00000000,0.14190192,0.26879031,0.32829403,0.00000000,1.25419429
1.26963482,1.67445015,0.04201905,0.02803625,0.00000000,0.13889468,0.26664776,0.32474195,0.00000000,1.24284257
1.27563782,1.64687603,0.04235362,0.02739577,0.00000000,0.13502486,0.26310327,0.31945047,0.00000000,1.22495654
1.28164082,1.61098819,0.04254964,0.02660469,0.00000000,0.13036991,0.25826082,0.31255674,0.00000000,1.20104861
1.28764382,1.56763934,0.04261496,0.02567980,0.00000000,0.12502098,0.25224476,0.30422282,0.00000000,1.17172511
1.29364682,1.51778353,0.04255796,0.02463985,0.00000000,0.11908008,0.24519524,0.29463004,0.00000000,1.13766416
1.29964982,1.46244421,0.04238693,0.02350507,0.00000000,0.11265699,0.23726343,0.28397289,0.00000000,1.09959229
1.30565283,1.40268192,0.04210964,0.02229643,0.00000000,0.10586602,0.22860666,0.27245299,0.00000000,1.05826094
1.31165583,1.33956306,0.04173297,0.02103515,0.00000000,0.09882283,0.21938377,0.26027317,0.00000000,1.01442392
1.31765883,1.27413112,0.04126262,0.01974209,0.00000000,0.09164136,0.20975079,0.24763210,0.00000000,0.96881684
1.32366183,1.20738144,0.04070301,0.01843721,0.00000000,0.08443104,0.19985722,0.23471951,0.00000000,0.92213918
1.32966483,1.14024021,0.04005728,0.01713920,0.00000000,0.07729431,0.18984288,0.22171226,0.00000000,0.87503973
1.33566783,1.07354830,0.03932736,0.01586506,0.00000000,0.07032463,0.17983560,0.20877128,0.00000000,0.82810562
1.34167084,1.00805014,0.03851429,0.01462990,0.00000000,0.06360486,0.16994954,0.19603947,0.00000000,0.78185518
1.34767384,0.94438748,0.03761848,0.01344669,0.00000000,0.05720614,0.16028435,0.18364046,0.00000000,0.73673434
1.35367684,0.88309773,0.03664012,0.01232626,0.00000000,0.05118732,0.15092486,0.17167828,0.00000000,0.69311642
1.35967984,0.82461622,0.03557959,0.01127722,0.00000000,0.04559470,0.14194149,0.16023772,0.00000000,0.65130475
1.36568284,0.76928175,0.03443788,0.01030607,0.00000000,0.04046228,0.13339097,0.14938528,0.00000000,0.61153754
1.37168584,0.71734445,0.03321698,0.00941731,0.00000000,0.03581231,0.12531744,0.13917056,0.00000000,0.57399427
1.37768884,0.66897527,0.03192015,0.00861359,0.00000000,0.03165611,0.11775375,0.12962799,0.00000000,0.53880304
1.38369185,0.62427608,0.03055223,0.00789593,0.00000000,0.02799508,0.11072274,0.12077862,0.00000000,0.50604811
1.38969485,0.58328973,0.02911970,0.00726387,0.00000000,0.02482192,0.10423860,0.11263193,0.00000000,0.47577723
1.39569785,0.54600953,0.02763075,0.00671575,0.00000000,0.02212183,0.09830794,0.10518758,0.00000001,0.44800807
1.40170085,0.51238751,0.02609520,0.00624884,0.00000001,0.01987377,0.09293083,0.09843690,0.00000001,0.42273364
1.40770385,0.48234132,0.02452431,0.00585956,0.00000001,0.01805164,0.08810152,0.09236424,0.00000001,0.39992640
1.41370685,0.45575963,0.02293050,0.00554364,0.00000001,0.01662546,0.08380896,0.08694792,0.00000002,0.37954104
1.41970985,0.43250605,0.02132704,0.00529623,0.00000002,0.01556237,0.08003717,0.08216110,0.00000003,0.36151601
