energy_ev,total_up,total_down,C_s_up,C_s_down,C_p_up,C_p_down,Co_p_up,Co_p_down,Co_d_up,Co_d_down,Te_p_up,Te_p_down,Te_d_up,Te_d_down
-5.26763382,1.68340834,-1.68340833,0.01139604,-0.01139604,0.49611165,-0.49611165,1.02804838,-1.02804841,0.32154166,-0.32154166,0.35544445,-0.35544444,0.00000000,-0.00000000
-5.26163082,1.65865546,-1.65865545,0.01090710,-0.01090710,0.48937351,-0.48937351,1.01484449,-1.01484451,0.31573956,-0.31573956,0.35172855,-0.35172855,0.00000000,-0.00000000
-5.25562781,1.63472220,-1.63472219,0.01041822,-0.01041822,0.48211108,-0.48211108,1.00128095,-1.00128097,0.30960896,-0.30960896,0.34972952,-0.34972952,0.00000000,-0.00000000
-5.24962481,1.61221640,-1.61221638,0.00993025,-0.00993025,0.47459028,-0.47459028,0.98784765,-0.98784767,0.30330761,-0.30330761,0.34942105,-0.34942105,0.00000000,-0.00000000
-5.24362181,1.59174147,-1.59174145,0.00944526,-0.00944526,0.46708465,-0.46708464,0.97503403,-0.97503405,0.29700213,-0.29700213,0.35075533,-0.35075533,0.00000000,-0.00000000
-5.23761881,1.57385776,-1.57385774,0.00896620,-0.00896620,0.45986302,-0.45986302,0.96330389,-0.96330392,0.29086014,-0.29086014,0.35365643,-0.35365642,0.00000000,-0.00000000
-5.23161581,1.55904659,-1.55904657,0.00849656,-0.00849656,0.45317768,-0.45317768,0.95307154,-0.95307156,0.28504288,-0.28504288,0.35801483,-0.35801483,0.00000000,-0.00000000
-5.22561281,1.54767897,-1.54767895,0.00804012,-0.00804012,0.44725357,-0.44725357,0.94468032,-0.94468034,0.27969847,-0.27969847,0.36368369,-0.36368369,0.00000000,-0.00000000
-5.21960980,1.53999063,-1.53999061,0.00760067,-0.00760067,0.44227896,-0.44227896,0.93838489,-0.93838491,0.27495629,-0.27495629,0.37047693,-0.37047693,0.00000000,-0.00000000
-5.21360680,1.53606463,-1.53606462,0.00718174,-0.00718174,0.43839820,-0.43839820,0.93433773,-0.93433775,0.27092263,-0.27092263,0.37816965,-0.37816965,0.00000000,-0.00000000
-5.20760380,1.53582236,-1.53582234,0.00678650,-0.00678650,0.43570661,-0.43570660,0.93258083,-0.93258085,0.26767778,-0.26767778,0.38650072,-0.38650071,0.00000000,-0.00000000
-5.20160080,1.53902318,-1.53902316,0.00641757,-0.00641757,0.43424786,-0.43424786,0.93304268,-0.93304270,0.26527469,-0.26527469,0.39517758,-0.39517758,0.00000000,-0.00000000
-5.19559780,1.54527269,-1.54527268,0.00607701,-0.00607701,0.43401382,-0.43401382,0.93554070,-0.93554072,0.26373909,-0.26373909,0.40388314,-0.40388314,0.00000000,-0.00000000
-5.18959480,1.55403886,-1.55403885,0.00576626,-0.00576626,0.43494676,-0.43494676,0.93978888,-0.93978890,0.26307097,-0.26307096,0.41228435,-0.41228435,0.00000000,-0.00000000
-5.18359180,1.56467495,-1.56467494,0.00548617,-0.00548617,0.43694367,-0.43694366,0.94541013,-0.94541016,0.26324729,-0.26324729,0.42004214,-0.42004214,0.00000000,-0.00000000
-5.17758879,1.57644791,-1.57644790,0.00523709,-0.00523709,0.43986251,-0.43986251,0.95195262,-0.95195265,0.26422564,-0.26422564,0.42682218,-0.42682218,0.00000000,-0.00000000
-5.17158579,1.58857050,-1.58857050,0.00501887,-0.00501887,0.44352982,-0.44352982,0.95890918,-0.95890921,0.26594849,-0.26594849,0.43230607,-0.43230606,0.00000000,-0.00000000
-5.16558279,1.60023539,-1.60023539,0.00483107,-0.00483107,0.44774932,-0.44774932,0.96573878,-0.96573881,0.26834780,-0.26834780,0.43620214,-0.43620214,0.00000000,-0.00000000
