energy_ev,total_up,C_s_up,C_p_up,Re_p_up,Re_d_up,Se_s_up,Se_p_up,Ti_p_up,Ti_d_up
-0.32716358,1.95374062,0.00219554,0.03732667,0.10130342,1.20713676,0.01193346,0.09670273,0.26856339,0.69904358
-0.32116058,1.99060103,0.00240658,0.03736704,0.10364893,1.22936263,0.01219655,0.09702936,0.27370662,0.71135672
-0.31515758,2.03663661,0.00264874,0.03792601,0.10738218,1.25451593,0.01261590,0.09810156,0.28189980,0.72823718
-0.30915458,2.09092900,0.00292047,0.03899473,0.11241977,1.28207021,0.01318677,0.09985377,0.29293085,0.74937600
-0.30315158,2.15243439,0.00321975,0.04055694,0.11866155,1.31145825,0.01390147,0.10221412,0.30656864,0.77439781
-0.29714857,2.21998956,0.00354407,0.04258879,0.12599105,1.34207805,0.01474940,0.10510503,0.32256062,0.80286118
-0.29114557,2.29232042,0.00389033,0.04505882,0.13427638,1.37329931,0.01571709,0.10844374,0.34063047,0.83426050
-0.28514257,2.36805361,0.00425493,0.04792791,0.14337142,1.40447086,0.01678841,0.11214302,0.36047623,0.86802975
-0.27913957,2.44573180,0.00463370,0.05114952,0.15311748,1.43492917,0.01794471,0.11611191,0.38176926,0.90354834
-0.27313657,2.52383313,0.00502195,0.05466998,0.16334547,1.46400815,0.01916513,0.12025666,0.40415454,0.94014920
-0.26713357,2.60079489,0.00541453,0.05842902,0.17387851,1.49105025,0.02042694,0.12448182,0.42725240,0.97712925
-0.26113057,2.67504150,0.00580587,0.06236048,0.18453492,1.51541891,0.02170595,0.12869156,0.45066206,1.01376217
-0.25512756,2.74501619,0.00619012,0.06639326,0.19513172,1.53651196,0.02297697,0.13279110,0.47396706,1.04931332
-0.24912456,2.80921572,0.00656122,0.07045251,0.20548831,1.55377572,0.02421435,0.13668841,0.49674238,1.08305648
-0.24312156,2.86622720,0.00691302,0.07446098,0.21543045,1.56671935,0.02539257,0.14029590,0.51856332,1.11429188
-0.23711856,2.91476542,0.00723949,0.07834060,0.22479429,1.57492865,0.02648684,0.14353236,0.53901571,1.14236503
-0.23111556,2.95370947,0.00753480,0.08201422,0.23343021,1.57807892,0.02747368,0.14632472,0.55770713,1.16668564
-0.22511256,2.98213678,0.00779355,0.08540741,0.24120660,1.57594586,0.02833159,0.14860992,0.57427854,1.18674573
-0.21910955,2.99935311,0.00801086,0.08845029,0.24801312,1.56841418,0.02904158,0.15033648,0.58841597,1.20213636
-0.21310655,3.00491673,0.00818258,0.09107939,0.25376341,1.55548300,0.02958774,0.15146597,0.59986149,1.21256198
-0.20710355,2.99865567,0.00830540,0.09323935,0.25839721,1.53726791,0.02995765,0.15197408,0.60842295,1.21785186
-0.20110055,2.98067673,0.00837695,0.09488443,0.26188158,1.51399910,0.03014278,0.15185137,0.61398199,1.21796780
-0.19509755,2.95136568,0.00839596,0.09597984,0.26421137,1.48601572,0.03013877,0.15110359,0.61649978,1.21300790
-0.18909455,2.91137835,0.00836223,0.09650265,0.26540866,1.45375639,0.02994550,0.14975154,0.61602015,1.20320577
-0.18309155,2.86162282,0.00827674,0.09644246,0.26552151,1.41774637,0.02956719,0.14783051,0.61266984,1.18892540
-0.17708854,2.80323318,0.00814163,0.09580160,0.26462169,1.37858176,0.02901221,0.14538919,0.60665580,1.17065163
-0.17108554,2.73753614,0.00796013,0.09459496,0.26280181,1.33691161,0.02829292,0.14248822,0.59825949,1.14897645
-0.16508254,2.66601167,0.00773654,0.09284940,0.26017185,1.29341856,0.02742527,0.13919840,0.58782853,1.12458190
-0.15907954,2.59024952,0.00747608,0.09060281,0.25685516,1.24879912,0.02642837,0.13559854,0.57576579,1.09821988
-0.15307654,2.51190323,0.00718481,0.08790282,0.25298436,1.20374431,0.02532398,0.13177314,0.56251659,1.07068991
-0.14707354,2.43264381,0.00686947,0.08480522,0.24869706,1.15892162,0.02413587,0.12780996,0.54855439,1.04281558
-0.14107054,2.35411468,0.00653728,0.08137222,0.24413172,1.11495910,0.02288920,0.12379751,0.53436555,1.01542052
-0.13506753,2.27788964,0.00619582,0.07767048,0.23942388,1.07243204,0.02160989,0.11982269,0.52043391,0.98930484
-0.12906453,2.20543534,0.00585280,0.07376918,0.23470269,1.03185280,0.02032394,0.11596852,0.50722561,0.96522283
-0.12306153,2.13807921,0.00551594,0.06973806,0.23008807,0.99366400,0.01905677,0.11231208,0.49517495,0.94386262
-0.11705853,2.07698383,0.00519271,0.06564555,0.22568842,0.95823499,0.01783270,0.10892279,0.48467157,0.92582839
-0.11105553,2.02312778,0.00489024,0.06155708,0.22159898,0.92586143,0.01667434,0.10586101,0.47604960,0.91162558
-0.10505253,1.97729328,0.00461516,0.05753355,0.21790082,0.89676773,0.01560215,0.10317689,0.46957896,0.90164943
-0.09904952,1.94006004,0.00437342,0.05363012,0.21466029,0.87111159,0.01463401,0.10090971,0.46545915,0.89617700
-0.09304652,1.91180489,0.00417022,0.04989520,0.21192908,0.84899015,0.01378494,0.09908750,0.46381551,0.89536270
-0.08704352,1.89270627,0.00400990,0.04636978,0.20974458,0.83044709,0.01306680,0.09772697,0.46469816,0.89923716
-0.08104052,1.88275274,0.00389587,0.04308700,0.20813052,0.81547993,0.01248816,0.09683379,0.46808334,0.90770939
-0.07503752,1.88175455,0.00383055,0.04007202,0.20709779,0.80404695,0.01205420,0.09640309,0.47387707,0.92057183
-0.06903452,1.88935744,0.00381533,0.03734212,0.20664533,0.79607325,0.01176666,0.09642020,0.48192094,0.93750802
-0.06303152,1.90505781,0.00385061,0.03490707,0.20676098,0.79145553,0.01162397,0.09686155,0.49199954,0.95810260
-0.05702851,1.92821874,0.00393575,0.03276961,0.20742228,0.79006544,0.01162129,0.09769571,0.50384950,0.98185324
-0.05102551,1.95808644,0.00406914,0.03092618,0.20859723,0.79175144,0.01175074,0.09888458,0.51716944,1.00818415
-0.04502251,1.99380692,0.00424827,0.02936769,0.21024491,0.79633933,0.01200167,0.10038458,0.53163076,1.03646090
-0.03901951,2.03444286,0.00446980,0.02808043,0.21231608,0.80363170,0.01236090,0.10214790,0.54688871,1.06600624
-0.03301651,2.07899069,0.00472966,0.02704704,0.21475379,0.81340673,0.01281315,0.10412388,0.56259354,1.09611655
-0.02701351,2.12639829,0.00502323,0.02624749,0.21749409,0.82541688,0.01334142,0.10626025,0.57840132,1.12607871
-0.02101051,2.17558327,0.00534544,0.02566007,0.22046683,0.83938781,0.01392744,0.10850448,0.59398415,1.15518711
-0.01500750,2.22545228,0.00569098,0.02526239,0.22359674,0.85501824,0.01455218,0.11080509,0.60903956,1.18276041
-0.00900450,2.27492122,0.00605449,0.02503230,0.22680471,0.87198101,0.01519636,0.11311290,0.62329879,1.20815785
-0.00300150,2.32293643,0.00643076,0.02494880,0.23000940,0.88992573,0.01584097,0.11538229,0.63653381,1.23079471
0.00300150,2.36849668,0.00681495,0.02499285,0.23312917,0.90848326,0.01646785,0.11757238,0.64856291,1.25015652
0.00900450,2.41067545,0.00720278,0.02514808,0.23608420,0.92727191,0.01706015,0.11964806,0.65925471,1.26581181
0.01500750,2.44864286,0.00759075,0.02540144,0.23879895,0.94590543,0.01760287,0.12158099,0.66853064,1.27742285
0.02101051,2.48168677,0.00797630,0.02574364,0.24120462,0.96400239,0.01808324,0.12335038,0.67636558,1.28475413
0.02701351,2.50923185,0.00835797,0.02616955,0.24324173,0.98119651,0.01849116,0.12494364,0.68278702,1.28767828
0.03301651,2.53085600,0.00873549,0.02667836,0.24486260,0.99714756,0.01881942,0.12635675,0.68787249,1.28617908
0.03901951,2.54630300,0.00910983,0.02727363,0.24603357,1.01155217,0.01906388,0.12759447,0.69174551,1.28035144
0.04502251,2.55549074,0.00948322,0.02796316,0.24673691,1.02415387,0.01922362,0.12867015,0.69457018,1.27039830
0.05102551,2.55851433,0.00985906,0.02875864,0.24697231,1.03475195,0.01930079,0.12960542,0.69654455,1.25662437
0.05702851,2.55564358,0.01024179,0.02967520,0.24675775,1.04320840,0.01930055,0.13042942,0.69789304,1.23942694
0.06303152,2.54731476,0.01063671,0.03073071,0.24612983,1.04945274,0.01923071,0.13117793,0.69885815,1.21928405
0.06903452,2.53411663,0.01104974,0.03194503,0.24514338,1.05348416,0.01910142,0.13189207,0.69969172,1.19674025
0.07503752,2.51677114,0.01148704,0.03333904,0.24387047,1.05537103,0.01892467,0.13261693,0.70064607,1.17239065
0.08104052,2.49610955,0.01195478,0.03493366,0.24239867,1.05524760,0.01871372,0.13339992,0.70196529,1.14686361
0.08704352,2.47304455,0.01245864,0.03674871,0.24082882,1.05330813,0.01848259,0.13428905,0.70387693,1.12080282
0.09304652,2.44853979,0.01300354,0.03880180,0.23927217,1.04979866,0.01824538,0.13533118,0.70658449,1.09484927
0.09904952,2.42357775,0.01359320,0.04110724,0.23784709,1.04500678,0.01801568,0.13657023,0.71026071,1.06962384
0.10505253,2.39912725,0.01422983,0.04367499,0.23667550,1.03924995,0.01780603,0.13804553,0.71504211,1.04571095
0.11105553,2.37611194,0.01491381,0.04650969,0.23587893,1.03286281,0.01762736,0.13979031,0.72102461,1.02364394
0.11705853,2.35538075,0.01564350,0.04960985,0.23557461,1.02618408,0.01748854,0.14183042,0.72826065,1.00389233
0.12306153,2.33768155,0.01641506,0.05296723,0.23587147,1.01954368,0.01739607,0.14418325,0.73675755,0.98685155
0.12906453,2.32363873,0.01722245,0.05656638,0.23686630,1.01325043,0.01735385,0.14685705,0.74647728,0.97283512
0.13506753,2.31373549,0.01805743,0.06038448,0.23864016,1.00758098,0.01736300,0.14985055,0.75733743,0.96206953
0.14107054,2.30830130,0.01890972,0.06439134,0.24125514,1.00277026,0.01742195,0.15315285,0.76921350,0.95469165
0.14707354,2.30750475,0.01976732,0.06854978,0.24475157,0.99900384,0.01752651,0.15674375,0.78194208,0.95074878
0.15307654,2.31135191,0.02061680,0.07281613,0.24914583,0.99641240,0.01767014,0.16059435,0.79532516,0.95020099
0.15907954,2.31969000,0.02144377,0.07714113,0.25442877,0.99506837,0.01784428,0.16466792,0.80913510,0.95292566
0.16508254,2.33221610,0.02223338,0.08147093,0.26056491,0.99498497,0.01803876,0.16892102,0.82312037,0.95872392
0.17108554,2.34849052,0.02297088,0.08574840,0.26749241,0.99611734,0.01824230,0.17330487,0.83701174,0.96732874
0.17708854,2.36795408,0.02364220,0.08991454,0.27512387,0.99836588,0.01844304,0.17776676,0.85052896,0.97841436
0.18309155,2.38994885,0.02423448,0.09391006,0.28334799,1.00158143,0.01862907,0.18225163,0.86338773,0.99160683
0.18909455,2.41374150,0.02473667,0.09767708,0.29203210,1.00557208,0.01878894,0.18670361,0.87530684,1.00649527
0.19509755,2.43854843,0.02514000,0.10116074,0.30102548,1.01011137,0.01891221,0.19106754,0.88601542,1.02264374
0.20110055,2.46356200,0.02543842,0.10431092,0.31016338,1.01494739,0.01898992,0.19529045,0.89526008,1.03960326
0.20710355,2.48797697,0.02562891,0.10708381,0.31927172,1.01981261,0.01901491,0.19932281,0.90281200,1.05692378
0.21310655,2.51101630,0.02571170,0.10944331,0.32817225,1.02443390,0.01898224,0.20311972,0.90847355,1.07416587
0.21910955,2.53195552,0.02569042,0.11136231,0.33668798,1.02854247,0.01888933,0.20664180,0.91208456,1.09091177
0.22511256,2.55014503,0.02557203,0.11282363,0.34464880,1.03188337,0.01873619,0.20985591,0.91352785,1.10677556
0.23111556,2.56502952,0.02536674,0.11382076,0.35189696,1.03422418,0.01852536,0.21273565,0.91273395,1.12141224
0.23711856,2.57616399,0.02508772,0.11435815,0.35829229,1.03536267,0.01826197,0.21526160,0.90968483,1.13452540
0.24312156,2.58322595,0.02475072,0.11445126,0.36371681,1.03513318,0.01795348,0.21742135,0.90441642,1.14587338
0.24912456,2.58602335,0.02437365,0.11412614,0.36807877,1.03341147,0.01760959,0.21920931,0.89701973,1.15527363
0.25512756,2.58449809,0.02397601,0.11341870,0.37131570,1.03011805,0.01724182,0.22062632,0.88764062,1.16260534
0.26113057,2.57872512,0.02357830,0.11237357,0.37339652,1.02521983,0.01686325,0.22167916,0.87647792,1.16781008
0.26713357,2.56890717,0.02320135,0.11104269,0.37432249,1.01873016,0.01648807,0.22237987,0.86378003,1.17089069
0.27313657,2.55536540,0.02286571,0.10948353,0.37412712,1.01070727,0.01613117,0.22274498,0.84983991,1.17190831
0.27913957,2.53852633,0.02259091,0.10775719,0.37287484,1.00125131,0.01580767,0.22279473,0.83498860,1.17097779
0.28514257,2.51890568,0.02239491,0.10592628,0.37065865,0.99050009,0.01553245,0.22255220,0.81958738,1.16826168
0.29114557,2.49708954,0.02229344,0.10405271,0.36759679,0.97862373,0.01531971,0.22204242,0.80401874,1.16396299
0.29714857,2.47371372,0.02229953,0.10219557,0.36382857,0.96581849,0.01518253,0.22129162,0.78867639,1.15831701
0.30315158,2.44944189,0.02242304,0.10040903,0.35950951,0.95230000,0.01513244,0.22032636,0.77395459,1.15158247
0.30915458,2.42494325,0.02267029,0.09874047,0.35480603,0.93829608,0.01517906,0.21917282,0.76023702,1.14403237
0.31515758,2.40087037,0.02304385,0.09722886,0.34988984,0.92403949,0.01532978,0.21785611,0.74788564,1.13594459
0.32116058,2.37783800,0.02354243,0.09590351,0.34493227,0.90976073,0.01558948,0.21639969,0.73722968,1.12759284
0.32716358,2.35640329,0.02416080,0.09478311,0.34009872,0.89568119,0.01596030,0.21482476,0.72855523,1.11923788
0.33316658,2.33704802,0.02488997,0.09387534,0.33554349,0.88200677,0.01644152,0.21314987,0.72209573,1.11111941
0.33916958,2.32016333,0.02571735,0.09317675,0.33140500,0.86892215,0.01702948,0.21139043,0.71802351,1.10344878
0.34517259,2.30603736,0.02662714,0.09267326,0.32780174,0.85658587,0.01771756,0.20955845,0.71644299,1.09640266
0.35117559,2.29484603,0.02760069,0.09234092,0.32482893,0.84512629,0.01849629,0.20766226,0.71738542,1.09011781
0.35717859,2.28664723,0.02861707,0.09214713,0.32255602,0.83463855,0.01935346,0.20570633,0.72080580,1.08468721
0.36318159,2.28137876,0.02965357,0.09205214,0.32102515,0.82518258,0.02027434,0.20369121,0.72658179,1.08015742
0.36918459,2.27885979,0.03068638,0.09201083,0.32025047,0.81678224,0.02124202,0.20161356,0.73451509,1.07652748
0.37518759,2.27879614,0.03169123,0.09197460,0.32021848,0.80942552,0.02223770,0.19946630,0.74433513,1.07374930
0.38119060,2.28078913,0.03264399,0.09189341,0.32088923,0.80306584,0.02324117,0.19723890,0.75570525,1.07172964
0.38719360,2.28434786,0.03352138,0.09171772,0.32219835,0.79762442,0.02423122,0.19491778,0.76823113,1.07033355
0.39319660,2.28890458,0.03430150,0.09140044,0.32405990,0.79299358,0.02518620,0.19248692,0.78147156,1.06938936
0.39919960,2.29383274,0.03496447,0.09089864,0.32636986,0.78904100,0.02608451,0.18992858,0.79495091,1.06869498
0.40520260,2.29846729,0.03549283,0.09017508,0.32901012,0.78561453,0.02690515,0.18722414,0.80817336,1.06802547
0.41120560,2.30212634,0.03587201,0.08919943,0.33185289,0.78254777,0.02762829,0.18435508,0.82063811,1.06714145
0.41720860,2.30413374,0.03609062,0.08794921,0.33476533,0.77966581,0.02823577,0.18130410,0.83185520,1.06579818
0.42321161,2.30384157,0.03614068,0.08641042,0.33761421,0.77679129,0.02871156,0.17805618,0.84136130,1.06375500
0.42921461,2.30065176,0.03601773,0.08457777,0.34027051,0.77375033,0.02904224,0.17459974,0.84873489,1.06078460
0.43521761,2.29403611,0.03572089,0.08245472,0.34261373,0.77037816,0.02921733,0.17092774,0.85361008,1.05668176
0.44122061,2.28355374,0.03525273,0.08005308,0.34453579,0.76652437,0.02922956,0.16703863,0.85568866,1.05127129
0.44722361,2.26886545,0.03461918,0.07739250,0.34594438,0.76205744,0.02907510,0.16293723,0.85474964,1.04441463
0.45322661,2.24974443,0.03382923,0.07449966,0.34676570,0.75686859,0.02875359,0.15863535,0.85065596,1.03601493
0.45922961,2.22608284,0.03289465,0.07140735,0.34694646,0.75087463,0.02826817,0.15415222,0.84335810,1.02602029
0.46523262,2.19789415,0.03182962,0.06815341,0.34645519,0.74402004,0.02762533,0.14951463,0.83289429,1.01442514
0.47123562,2.16531138,0.03065029,0.06477964,0.34528268,0.73627805,0.02683471,0.14475684,0.81938741,1.00126963
0.47723862,2.12858122,0.02937437,0.06133069,0.34344186,0.72765089,0.02590880,0.13992017,0.80303883,0.98663719
0.48324162,2.08805483,0.02802065,0.05785293,0.34096689,0.71816926,0.02486250,0.13505240,0.78411929,0.97065045
0.48924462,2.04417561,0.02660852,0.05439344,0.33791173,0.70789118,0.02371275,0.13020691,0.76295762,0.95346581
0.49524762,1.99746488,0.02515755,0.05099905,0.33434827,0.69690033,0.02247795,0.12544166,0.73992759,0.93526697
0.50125063,1.94850614,0.02368700,0.04771552,0.33036407,0.68530401,0.02117754,0.12081800,0.71543370,0.91625798
0.50725363,1.89792889,0.02221548,0.04458676,0.32605987,0.67323094,0.01983138,0.11639955,0.68989672,0.89665606
0.51325663,1.84639269,0.02076055,0.04165419,0.32154705,0.66082893,0.01845930,0.11225083,0.66373944,0.87668482
0.51925963,1.79457211,0.01933844,0.03895629,0.31694498,0.64826263,0.01708063,0.10843619,0.63737351,0.85656807
0.52526263,1.74314339,0.01796375,0.03652808,0.31237853,0.63571130,0.01571372,0.10501858,0.61118784,0.83652466
0.53126563,1.69277291,0.01664934,0.03440083,0.30797568,0.62336677,0.01437562,0.10205858,0.58553909,0.81676460
0.53726863,1.64410792,0.01540613,0.03260178,0.30386533,0.61143144,0.01308177,0.09961350,0.56074448,0.79748642
0.54327164,1.59776954,0.01424304,0.03115387,0.30017527,0.60011634,0.01184577,0.09773658,0.53707714,0.77887605
0.54927464,1.55434778,0.01316704,0.03007557,0.29703038,0.58963926,0.01067923,0.09647639,0.51476406,0.76110684
0.55527764,1.51439848,0.01218309,0.02938070,0.29455096,0.58022268,0.00959173,0.09587623,0.49398640,0.74434081
0.56128064,1.47844159,0.01129434,0.02907826,0.29285121,0.57209158,0.00859079,0.09597371,0.47488198,0.72873065
0.56728364,1.44696043,0.01050217,0.02917230,0.29203781,0.56547093,0.00768196,0.09680025,0.45754949,0.71442227
0.57328664,1.42040137,0.00980637,0.02966176,0.29220846,0.56058284,0.00686893,0.09838071,0.44205402,0.70155748
0.57928964,1.39917342,0.00920537,0.03054038,0.29345055,0.55764331,0.00615368,0.10073295,0.42843343,0.69027646
0.58529265,1.38364728,0.00869634,0.03179658,0.29583972,0.55685855,0.00553672,0.10386730,0.41670492,0.68071969
0.59129565,1.37415345,0.00827548,0.03341345,0.29943843,0.55842091,0.00501726,0.10778608,0.40687150,0.67302900
0.59729865,1.37097930,0.00793816,0.03536877,0.30429451,0.56250441,0.00459343,0.11248302,0.39892772,0.66734749
0.60330165,1.37436473,0.00767910,0.03763514,0.31043973,0.56926014,0.00426256,0.11794265,0.39286447,0.66381828
0.60930465,1.38449676,0.00749261,0.04018016,0.31788840,0.57881141,0.00402135,0.12413978,0.38867244,0.66258188
0.61530765,1.40150292,0.00737269,0.04296680,0.32663615,0.59124900,0.00386608,0.13103893,0.38634425,0.66377235
0.62131066,1.42544397,0.00731318,0.04595384,0.33665887,0.60662660,0.00379280,0.13859395,0.38587494,0.66751230
0.62731366,1.45630625,0.00730795,0.04909652,0.34791196,0.62495662,0.00379748,0.14674779,0.38726115,0.67390701
0.63331666,1.49399419,0.00735097,0.05234721,0.36032989,0.64620664,0.00387615,0.15543250,0.39049897,0.68303790
0.63931966,1.53832340,0.00743642,0.05565636,0.37382628,0.67029648,0.00402500,0.16456951,0.39558069,0.69495588
0.64532266,1.58901513,0.00755881,0.05897341,0.38829443,0.69709634,0.00424047,0.17407023,0.40249084,0.70967471
0.65132566,1.64569235,0.00771308,0.06224790,0.40360840,0.72642586,0.00451930,0.18383703,0.41120180,0.72716500
0.65732866,1.70787821,0.00789466,0.06543056,0.41962472,0.75805446,0.00485861,0.19376458,0.42166926,0.74734923
0.66333167,1.77499701,0.00809959,0.06847442,0.43618459,0.79170287,0.00525588,0.20374148,0.43382812,0.77009803
0.66933467,1.84637826,0.00832457,0.07133600,0.45311672,0.82704601,0.00570902,0.21365232,0.44758887,0.79522812
0.67533767,1.92126374,0.00856703,0.07397625,0.47024064,0.86371714,0.00621632,0.22337990,0.46283492,0.82250223
0.68134067,1.99881779,0.00882523,0.07636157,0.48737039,0.90131334,0.00677652,0.23280768,0.47942116,0.85163101
0.68734367,2.07814064,0.00909828,0.07846454,0.50431861,0.93940215,0.00738878,0.24182235,0.49717366,0.88227700
0.69334667,2.15828447,0.00938614,0.08026455,0.52090078,0.97752936,0.00805268,0.25031637,0.51589095,0.91406078
0.69934967,2.23827187,0.00968971,0.08174824,0.53693954,1.01522773,0.00876822,0.25819043,0.53534651,0.94656883
0.70535268,2.31711613,0.01001069,0.08290962,0.55226892,1.05202633,0.00953585,0.26535566,0.55529269,0.97936319
0.71135568,2.39384269,0.01035163,0.08375013,0.56673837,1.08746056,0.01035646,0.27173564,0.57546567,1.01199221
0.71735868,2.46751106,0.01071575,0.08427828,0.58021637,1.12108223,0.01123142,0.27726791,0.59559137,1.04400225
0.72336168,2.53723637,0.01110685,0.08450926,0.59259354,1.15246965,0.01216254,0.28190511,0.61539198,1.07494970
0.72936468,2.60220974,0.01152914,0.08446426,0.60378509,1.18123726,0.01315211,0.28561558,0.63459274,1.10441277
0.73536768,2.66171674,0.01198698,0.08416964,0.61373256,1.20704460,0.01420293,0.28838352,0.65292872,1.13200274
0.74137069,2.71515323,0.01248474,0.08365603,0.62240463,1.22960420,0.01531828,0.29020853,0.67015120,1.15737393
0.74737369,2.76203776,0.01302644,0.08295728,0.62979715,1.24868814,0.01650195,0.29110479,0.68603337,1.18023219
0.75337669,2.80202043,0.01361556,0.08210940,0.63593221,1.26413307,0.01775821,0.29109971,0.70037510,1.20034144
0.75937969,2.83488747,0.01425475,0.08114947,0.64085636,1.27584340,0.01909184,0.29023227,0.71300652,1.21752808
0.76538269,2.86056183,0.01494558,0.08011465,0.64463802,1.28379259,0.02050811,0.28855110,0.72379043,1.23168316
0.77138569,2.87909960,0.01568836,0.07904114,0.64736420,1.28802250,0.02201274,0.28611233,0.73262331,1.24276225
0.77738869,2.89068268,0.01648191,0.07796334,0.64913664,1.28864081,0.02361195,0.28297740,0.73943516,1.25078325
0.78339170,2.89560811,0.01732350,0.07691309,0.65006753,1.28581660,0.02531240,0.27921091,0.74418822,1.25582230
0.78939470,2.89427488,0.01820879,0.07591902,0.65027515,1.27977433,0.02712125,0.27487854,0.74687472,1.25800814
0.79539770,2.88716874,0.01913183,0.07500613,0.64987936,1.27078654,0.02904608,0.27004525,0.74751402,1.25751541
0.80140070,2.87484596,0.02008522,0.07419541,0.64899743,1.25916550,0.03109499,0.26477374,0.74614935,1.25455717
0.80740370,2.85791697,0.02106023,0.07350373,0.64774023,1.24525420,0.03327652,0.25912319,0.74284445,1.24937730
0.81340670,2.83703043,0.02204706,0.07294380,0.64620903,1.22941724,0.03559972,0.25314849,0.73768037,1.24224306
0.81940970,2.81285863,0.02303522,0.07252425,0.64449304,1.21203169,0.03807411,0.24689976,0.73075278,1.23343818
0.82541271,2.78608463,0.02401379,0.07224992,0.64266774,1.19347851,0.04070967,0.24042227,0.72216972,1.22325689
0.83141571,2.75739151,0.02497187,0.07212212,0.64079411,1.17413474,0.04351675,0.23375676,0.71205018,1.21199887
0.83741871,2.72745387,0.02589899,0.07213906,0.63891871,1.15436665,0.04650600,0.22693992,0.70052328,1.19996541
0.84342171,2.69693148,0.02678544,0.07229627,0.63707452,1.13452405,0.04968817,0.22000526,0.68772819,1.18745647
0.84942471,2.66646486,0.02762266,0.07258709,0.63528243,1.11493569,0.05307394,0.21298400,0.67381450,1.17476884
0.85542771,2.63667236,0.02840355,0.07300308,0.63355323,1.09590596,0.05667352,0.20590608,0.65894295,1.16219474
0.86143072,2.60814814,0.02912265,0.07353448,0.63188990,1.07771252,0.06049635,0.19880115,0.64328621,1.15002103
0.86743372,2.58146058,0.02977631,0.07417061,0.63028994,1.06060488,0.06455055,0.19169947,0.62702949,1.13852834
0.87343672,2.55715048,0.03036273,0.07490017,0.62874764,1.04480378,0.06884243,0.18463261,0.61037071,1.12799007
0.87943972,2.53572857,0.03088190,0.07571151,0.62725594,1.03050096,0.07337581,0.17763398,0.59352004,1.11867087
0.88544272,2.51767192,0.03133543,0.07659283,0.62580793,1.01785938,0.07815141,0.17073909,0.57669852,1.11082449
0.89144572,2.50341905,0.03172633,0.07753228,0.62439767,1.00701357,0.08316613,0.16398550,0.56013580,1.10469083
0.89744872,2.49336366,0.03205868,0.07851803,0.62302046,0.99806996,0.08841242,0.15741257,0.54406678,1.10049214
0.90345173,2.48784721,0.03233726,0.07953826,0.62167248,0.99110724,0.09387761,0.15106089,0.52872737,1.09842861
0.90945473,2.48715042,0.03256716,0.08058113,0.62034985,0.98617657,0.09954346,0.14497154,0.51434934,1.09867329
0.91545773,2.49148447,0.03275336,0.08163472,0.61904726,0.98330174,0.10538565,0.13918515,0.50115448,1.10136676
0.92146073,2.50098208,0.03290035,0.08268698,0.61775642,0.98247927,0.11137365,0.13374089,0.48934838,1.10661174
0.92746373,2.51568933,0.03301178,0.08372569,0.61646426,0.98367861,0.11747055,0.12867535,0.47911406,1.11446798
0.93346673,2.53555862,0.03309017,0.08473846,0.61515134,0.98684236,0.12363329,0.12402152,0.47060566,1.12494775
0.93946973,2.56044333,0.03313669,0.08571273,0.61379053,0.99188683,0.12981298,0.11980772,0.46394274,1.13801212
0.94547274,2.59009468,0.03315111,0.08663591,0.61234606,0.99870274,0.13595549,0.11605677,0.45920520,1.15356836
0.95147574,2.62416099,0.03313171,0.08749549,0.61077315,1.00715637,0.14200227,0.11278518,0.45642934,1.17146861
0.95747874,2.66218954,0.03307544,0.08827920,0.60901831,1.01709099,0.14789129,0.11000270,0.45560507,1.19150981
0.96348174,2.70363114,0.03297803,0.08897532,0.60702025,1.02832872,0.15355824,0.10771189,0.45667458,1.21343517
0.96948474,2.74784728,0.03283430,0.08957286,0.60471140,1.04067269,0.15893778,0.10590801,0.45953259,1.23693681
0.97548774,2.79411967,0.03263845,0.09006194,0.60202005,1.05390958,0.16396492,0.10457910,0.46402806,1.26165988
0.98149075,2.84166219,0.03238445,0.09043403,0.59887293,1.06781248,0.16857644,0.10370629,0.46996763,1.28720783
0.98749375,2.88963471,0.03206642,0.09068233,0.59519809,1.08214406,0.17271235,0.10326423,0.47712048,1.31314878
0.99349675,2.93715881,0.03167900,0.09080205,0.59092805,1.09666009,0.17631728,0.10322180,0.48522460,1.33902296
0.99949975,2.98333520,0.03121779,0.09079073,0.58600296,1.11111332,0.17934183,0.10354293,0.49399439,1.36435104
1.00550275,3.02726247,0.03067962,0.09064854,0.58037371,1.12525781,0.18174387,0.10418761,0.50312915,1.38864339
1.01150575,3.06805732,0.03006289,0.09037858,0.57400487,1.13885370,0.18348968,0.10511302,0.51232250,1.41140996
1.01750875,3.10487583,0.02936776,0.08998717,0.56687736,1.15167264,0.18455498,0.10627483,0.52127218,1.43217105
1.02351176,3.13693582,0.02859632,0.08948412,0.55899084,1.16350367,0.18492576,0.10762858,0.52969008,1.45046849
1.02951476,3.16353979,0.02775267,0.08888303,0.55036558,1.17415986,0.18459905,0.10913116,0.53731216,1.46587740
1.03551776,3.18409820,0.02684291,0.08820150,0.54104415,1.18348533,0.18358338,0.11074234,0.54390782,1.47801812
1.04152076,3.19815255,0.02587508,0.08746142,0.53109242,1.19136278,0.18189910,0.11242632,0.54928846,1.48656812
1.04752376,3.20539734,0.02485900,0.08668912,0.52060034,1.19772113,0.17957848,0.11415329,0.55331482,1.49127362
1.05352676,3.20570021,0.02380612,0.08591552,0.50968206,1.20254294,0.17666559,0.11590078,0.55590283,1.49196030
