energy_ev,total_up,Hf_p_up,Hf_d_up,N_s_up,N_p_up,Ni_p_up,Ni_d_up,Se_s_up,Se_p_up
0.10505253,6.05418605,2.11894245,3.39191943,0.01730191,0.18684288,0.52104858,1.08015518,0.22514529,1.58250028
0.11105553,6.15839257,2.15302141,3.43674628,0.01761964,0.19155062,0.53421171,1.09760490,0.22941380,1.61081323
0.11705853,6.24219572,2.17984028,3.46921116,0.01785517,0.19562398,0.54568147,1.11108212,0.23293560,1.63558972
0.12306153,6.30431563,2.19897927,3.48870478,0.01800366,0.19901153,0.55527437,1.12038223,0.23567235,1.65644660
0.12906453,6.34389641,2.21015499,3.49486204,0.01806184,0.20167544,0.56284741,1.12538099,0.23759976,1.67309678
0.13506753,6.36052266,2.21322715,3.48756996,0.01802806,0.20359231,0.56830071,1.12603673,0.23870820,1.68535332
0.14107054,6.35422401,2.20820161,3.46696871,0.01790238,0.20475357,0.57157878,1.12239050,0.23900296,1.69313043
0.14707354,6.32546709,2.19522960,3.43344596,0.01768655,0.20516545,0.57267055,1.11456393,0.23850403,1.69644118
0.15307654,6.27513515,2.17460303,3.38762426,0.01738398,0.20484839,0.57160801,1.10275497,0.23724562,1.69539196
0.15907954,6.20449594,2.14674607,3.33034206,0.01699968,0.20383605,0.56846367,1.08723154,0.23527511,1.69017403
0.16508254,6.11515896,2.11220316,3.26262904,0.01654005,0.20217395,0.56334673,1.06832332,0.23265179,1.68105226
0.17108554,6.00902368,2.07162393,3.18567634,0.01601276,0.19991769,0.55639834,1.04641200,0.22944512,1.66835182
0.17708854,5.88822083,2.02574547,3.10080310,0.01542650,0.19713101,0.54778600,1.02192030,0.22573284,1.65244322
0.18309155,5.75504884,1.97537270,3.00942024,0.01479077,0.19388361,0.53769738,0.99530011,0.22159873,1.63372652
0.18909455,5.61190806,1.92135732,2.91299303,0.01411559,0.19024903,0.52633384,0.96702028,0.21713033,1.61261541
0.19509755,5.46123519,1.86457629,2.81300362,0.01341126,0.18630239,0.51390397,0.93755441,0.21241658,1.58952194
0.20110055,5.30544041,1.80591043,2.71091496,0.01268812,0.18211842,0.50061722,0.90736908,0.20754547,1.56484254
0.20710355,5.14684947,1.74622396,2.60813737,0.01195630,0.17776962,0.48667823,0.87691297,0.20260182,1.53894607
0.21310655,4.98765267,1.68634555,2.50599884,0.01122551,0.17332465,0.47228168,0.84660712,0.19766531,1.51216435
0.21910955,4.82986242,1.62705158,2.40571990,0.01050485,0.16884711,0.45760814,0.81683669,0.19280872,1.48478554
0.22511256,4.67528046,1.56905200,2.30839389,0.00980265,0.16439460,0.44282095,0.78794444,0.18809654,1.45705055
0.23111556,4.52547539,1.51297919,2.21497291,0.00912637,0.16001818,0.42806410,0.76022603,0.18358400,1.42915265
0.23711856,4.38177074,1.45938004,2.12625973,0.00848250,0.15576215,0.41346133,0.73392719,0.17931647,1.40123992
0.24312156,4.24524315,1.40871139,2.04290540,0.00787654,0.15166411,0.39911617,0.70924279,0.17532932,1.37342035
0.24912456,4.11672988,1.36133864,1.96541228,0.00731296,0.14775533,0.38511304,0.68631765,0.17164818,1.34576922
0.25512756,3.99684449,1.31753749,1.89414191,0.00679521,0.14406138,0.37151906,0.66524896,0.16828960,1.31833796
0.26113057,3.88599913,1.27749838,1.82932681,0.00632580,0.14060278,0.35838653,0.64609007,0.16526204,1.29116409
0.26713357,3.78443168,1.24133331,1.77108531,0.00590632,0.13739595,0.34575583,0.62885530,0.16256715,1.26428148
0.27313657,3.69223592,1.20908446,1.71943851,0.00553753,0.13445396,0.33365854,0.61352562,0.16020122,1.23773025
0.27913957,3.60939277,1.18073409,1.67432804,0.00521942,0.13178747,0.32212049,0.60005475,0.15815675,1.21156569
0.28514257,3.53580090,1.15621521,1.63563391,0.00495136,0.12940543,0.31116468,0.58837537,0.15642401,1.18586582
0.29114557,3.47130496,1.13542233,1.60319120,0.00473210,0.12731574,0.30081380,0.57840522,0.15499251,1.16073692
0.29714857,3.41572019,1.11822187,1.57680495,0.00455991,0.12552570,0.29109225,0.57005275,0.15385236,1.13631700
0.30315158,3.36885228,1.10446163,1.55626262,0.00443265,0.12404230,0.28202751,0.56322207,0.15299522,1.11277689
0.30915458,3.33051174,1.09397914,1.54134346,0.00434780,0.12287236,0.27365098,0.55781711,0.15241513,1.09031899
0.31515758,3.30052267,1.08660826,1.53182487,0.00430260,0.12202239,0.26599801,0.55374481,0.15210882,1.06917383
0.32116058,3.27872575,1.08218425,1.52748543,0.00429403,0.12149840,0.25910739,0.55091730,0.15207573,1.04959468
0.32716358,3.26497597,1.08054682,1.52810506,0.00431889,0.12130546,0.25302028,0.54925301,0.15231760,1.03185042
0.33316658,3.25913575,1.08154159,1.53346249,0.00437383,0.12144722,0.24777864,0.54867692,0.15283778,1.01621725
0.33916958,3.26106446,1.08501977,1.54333074,0.00445542,0.12192537,0.24342334,0.54911989,0.15364022,1.00296946
0.34517259,3.27060521,1.09083652,1.55747111,0.00456013,0.12273898,0.23999202,0.55051731,0.15472816,0.99236990
0.35117559,3.28757037,1.09884818,1.57562654,0.00468440,0.12388396,0.23751694,0.55280726,0.15610285,0.98466037
0.35717859,3.31172670,1.10890876,1.59751492,0.00482467,0.12535252,0.23602282,0.55592826,0.15776208,0.98005241
0.36318159,3.34278144,1.12086596,1.62282320,0.00497739,0.12713271,0.23552487,0.55981694,0.15969882,0.97871883
0.36918459,3.38037014,1.13455730,1.65120273,0.00513904,0.12920809,0.23602711,0.56440579,0.16190006,0.98078618
0.37518759,3.42404723,1.14980645,1.68226644,0.00530623,0.13155758,0.23752101,0.56962104,0.16434585,0.98632840
0.38119060,3.47327972,1.16642027,1.71558815,0.00547564,0.13415533,0.23998454,0.57538097,0.16700864,0.99536174
0.38719360,3.52744462,1.18418672,1.75070422,0.00564413,0.13697093,0.24338170,0.58159476,0.16985305,1.00784110
0.39319660,3.58583004,1.20287380,1.78711747,0.00580870,0.13996965,0.24766245,0.58816182,0.17283602,1.02365779
0.39919960,3.64764001,1.22222970,1.82430324,0.00596660,0.14311284,0.25276304,0.59497178,0.17590738,1.04263869
0.40520260,3.71200275,1.24198411,1.86171737,0.00611529,0.14635854,0.25860682,0.60190512,0.17901082,1.06454680
0.41120560,3.77798197,1.26185072,1.89880547,0.00625248,0.14966211,0.26510531,0.60883442,0.18208522,1.08908327
0.41720860,3.84459065,1.28153072,1.93501320,0.00637616,0.15297702,0.27215959,0.61562612,0.18506635,1.11589065
0.42321161,3.91080682,1.30071723,1.96979687,0.00648462,0.15625568,0.27966199,0.62214277,0.18788871,1.14455749
0.42921461,3.97559052,1.31910038,2.00263379,0.00657644,0.15945029,0.28749778,0.62824567,0.19048759,1.17462427
0.43521761,4.03790160,1.33637289,2.03303203,0.00665046,0.16251377,0.29554716,0.63379781,0.19280118,1.20559044
0.44122061,4.09671755,1.35223580,2.06053889,0.00670586,0.16540057,0.30368719,0.63866683,0.19477261,1.23692273
0.44722361,4.15105096,1.36640422,2.08474805,0.00674205,0.16806754,0.31179377,0.64272816,0.19635189,1.26806441
0.45322661,4.19996620,1.37861285,2.10530487,0.00675875,0.17047470,0.31974360,0.64586795,0.19749760,1.29844565
0.45922961,4.24259487,1.38862106,2.12191007,0.00675589,0.17258594,0.32741607,0.64798583,0.19817829,1.32749454
0.46523262,4.27814985,1.39621732,2.13432150,0.00673362,0.17436959,0.33469509,0.64899732,0.19837359,1.35464884
0.47123562,4.30593764,1.40122296,2.14235446,0.00669230,0.17579895,0.34147083,0.64883587,0.19807484,1.37936795
0.47723862,4.32536897,1.40349512,2.14588058,0.00663246,0.17685264,0.34764129,0.64745435,0.19728532,1.40114501
0.48324162,4.33596740,1.40292878,2.14482560,0.00655477,0.17751488,0.35311384,0.64482609,0.19602009,1.41951867
0.48924462,4.33737602,1.39945797,2.13916651,0.00646001,0.17777560,0.35780650,0.64094523,0.19430537,1.43408417
0.49524762,4.32936200,1.39305607,2.12892818,0.00634907,0.17763047,0.36164914,0.63582657,0.19217754,1.44450336
0.50125063,4.31181913,1.38373528,2.11417988,0.00622290,0.17708076,0.36458447,0.62950477,0.18968181,1.45051326
0.50725363,4.28476809,1.37154534,2.09503190,0.00608254,0.17613313,0.36656874,0.62203302,0.18687053,1.45193283
0.51325663,4.24835459,1.35657152,2.07163242,0.00592903,0.17479930,0.36757232,0.61348122,0.18380134,1.44866754
0.51925963,4.20284526,1.33893198,2.04416469,0.00576349,0.17309559,0.36757993,0.60393362,0.18053513,1.44071165
0.52526263,4.14862131,1.31877458,2.01284448,0.00558702,0.17104243,0.36659064,0.59348625,0.17713386,1.42814787
0.53126563,4.08617001,1.29627325,1.97791789,0.00540079,0.16866377,0.36461752,0.58224393,0.17365846,1.41114446
0.53726863,4.01607414,1.27162402,1.93965908,0.00520594,0.16598648,0.36168699,0.57031727,0.17016671,1.38994980
0.54327164,3.93899952,1.24504078,1.89836809,0.00500368,0.16303964,0.35783798,0.55781956,0.16671134,1.36488454
0.54927464,3.85568093,1.21675089,1.85436833,0.00479519,0.15985389,0.35312063,0.54486375,0.16333827,1.33633173
0.55527764,3.76690689,1.18699076,1.80800372,0.00458172,0.15646082,0.34759490,0.53155967,0.16008517,1.30472516
0.56128064,3.67350348,1.15600157,1.75963538,0.00436450,0.15289225,0.34132891,0.51801154,0.15698034,1.27053652
0.56728364,3.57631800,1.12402514,1.70963771,0.00414482,0.14917975,0.33439715,0.50431589,0.15404198,1.23426178
0.57328664,3.47620284,1.09130016,1.65839407,0.00392396,0.14535407,0.32687865,0.49055998,0.15127783,1.19640743
0.57928964,3.37400030,1.05805886,1.60629197,0.00370325,0.14144476,0.31885509,0.47682075,0.14868524,1.15747709
0.58529265,3.27052871,1.02452418,1.55371814,0.00348403,0.13747985,0.31040905,0.46316435,0.14625167,1.11795908
0.59129565,3.16657068,0.99090766,1.50105344,0.00326762,0.13348562,0.30162240,0.44964623,0.14395558,1.07831528
0.59729865,3.06286355,0.95740789,1.44866814,0.00305538,0.12948652,0.29257489,0.43631180,0.14176774,1.03897195
0.60330165,2.96009269,0.92420969,1.39691756,0.00284864,0.12550517,0.28334300,0.42319753,0.13965274,1.00031247
0.60930465,2.85888754,0.89148395,1.34613852,0.00264871,0.12156248,0.27399915,0.41033249,0.13757087,0.96267253
0.61530765,2.75982043,0.85938813,1.29664654,0.00245688,0.11767782,0.26461120,0.39774021,0.13548014,0.92633744
0.62131066,2.66340814,0.82806713,1.24873418,0.00227437,0.11386929,0.25524225,0.38544061,0.13333839,0.89154195
0.62731366,2.57011565,0.79765469,1.20267026,0.00210235,0.11015400,0.24595078,0.37345208,0.13110537,0.85847199
0.63331666,2.48036161,0.76827490,1.15870021,0.00194193,0.10654843,0.23679106,0.36179345,0.12874478,0.82726831
0.63931966,2.39452512,0.74004377,1.11704712,0.00179410,0.10306868,0.22781372,0.35048563,0.12622613,0.79803156
0.64532266,2.31295282,0.71307073,1.07791350,0.00165977,0.09973079,0.21906646,0.33955307,0.12352626,0.77082845
0.65132566,2.23596596,0.68745972,1.04148340,0.00153976,0.09655092,0.21059489,0.32902468,0.12063064,0.74569849
0.65732866,2.16386651,0.66330990,1.00792463,0.00143476,0.09354551,0.20244327,0.31893429,0.11753420,0.72266093
0.66333167,2.09694191,0.64071583,0.97739075,0.00134533,0.09073132,0.19465518,0.30932062,0.11424177,0.70172137
0.66933467,2.03546799,0.61976700,0.95002257,0.00127195,0.08812538,0.18727412,0.30022664,0.11076809,0.68287784
0.67533767,1.97970976,0.60054672,0.92594900,0.00121496,0.08574484,0.18034379,0.29169857,0.10713741,0.66612589
0.68134067,1.92991999,0.58313052,0.90528701,0.00117457,0.08360674,0.17390819,0.28378431,0.10338267,0.65146248
0.68734367,1.88633559,0.56758398,0.88814071,0.00115091,0.08172770,0.16801149,0.27653170,0.09954432,0.63888862
0.69334667,1.84917222,0.55396031,0.87459943,0.00114398,0.08012353,0.16269764,0.26998645,0.09566889,0.62841064
0.69934967,1.81861728,0.54229768,0.86473513,0.00115369,0.07880887,0.15800968,0.26419002,0.09180730,0.62004012
0.70535268,1.79482198,0.53261663,0.85859909,0.00117985,0.07779669,0.15398892,0.25917761,0.08801308,0.61379267
0.71135568,1.77789305,0.52491778,0.85621829,0.00122221,0.07709795,0.15067397,0.25497618,0.08434052,0.60968562
0.71735868,1.76788467,0.51917982,0.85759173,0.00128040,0.07672120,0.14809962,0.25160287,0.08084285,0.60773502
0.72336168,1.76479129,0.51535827,0.86268696,0.00135401,0.07667224,0.14629573,0.24906373,0.07757053,0.60795210
0.72936468,1.76854184,0.51338488,0.87143733,0.00144255,0.07695392,0.14528613,0.24735290,0.07456972,0.61033946
0.73536768,1.77899598,0.51316794,0.88374011,0.00154547,0.07756592,0.14508762,0.24645225,0.07188103,0.61488742
0.74137069,1.79594260,0.51459348,0.89945577,0.00166216,0.07850469,0.14570910,0.24633152,0.06953841,0.62157059
0.74737369,1.81910092,0.51752733,0.91840884,0.00179196,0.07976350,0.14715095,0.24694890,0.06756849,0.63034514
0.75337669,1.84812439,0.52181814,0.94039034,0.00193418,0.08133252,0.14940462,0.24825209,0.06599018,0.64114673
0.75937969,1.88260727,0.52730112,0.96516190,0.00208807,0.08319904,0.15245251,0.25017969,0.06481452,0.65388946
0.76538269,1.92209388,0.53380243,0.99246167,0.00225285,0.08534776,0.15626819,0.25266296,0.06404490,0.66846575
0.77138569,1.96609025,0.54114413,1.02201189,0.00242771,0.08776111,0.16081689,0.25562770,0.06367751,0.68474739
0.77738869,2.01407787,0.54914939,1.05352790,0.00261184,0.09041973,0.16605639,0.25899642,0.06370206,0.70258759
0.78339170,2.06552903,0.55764793,1.08672845,0.00280438,0.09330292,0.17193813,0.26269044,0.06410265,0.72182406
0.78939470,2.11992332,0.56648134,1.12134680,0.00300452,0.09638914,0.17840867,0.26663214,0.06485882,0.74228289
0.79539770,2.17676463,0.57550819,1.15714234,0.00321144,0.09965657,0.18541133,0.27074696,0.06594667,0.76378331
0.80140070,2.23559804,0.58460870,1.19391204,0.00342436,0.10308364,0.19288806,0.27496542,0.06734009,0.78614275
0.80740370,2.29602586,0.59368874,1.23150135,0.00364252,0.10664956,0.20078139,0.27922486,0.06901189,0.80918238
0.81340670,2.35772204,0.60268310,1.26981365,0.00386526,0.11033483,0.20903635,0.28347096,0.07093495,0.83273253
0.81940970,2.42044421,0.61155768,1.30881793,0.00409197,0.11412169,0.21760240,0.28765895,0.07308326,0.85663792
0.82541271,2.48404258,0.62031069,1.34855377,0.00432213,0.11799444,0.22643506,0.29175457,0.07543278,0.88076239
0.83141571,2.54846497,0.62897251,1.38913320,0.00455532,0.12193971,0.23549731,0.29573457,0.07796214,0.90499279
0.83741871,2.61375730,0.63760429,1.43073884,0.00479125,0.12594658,0.24476056,0.29958683,0.08065315,0.92924190
0.84342171,2.68005915,0.64629511,1.47361805,0.00502971,0.13000648,0.25420508,0.30331017,0.08349101,0.95345009
0.84942471,2.74759387,0.65515786,1.51807269,0.00527061,0.13411301,0.26381990,0.30691353,0.08646431,0.97758567
0.85542771,2.81665335,0.66432368,1.56444470,0.00551397,0.13826148,0.27360203,0.31041492,0.08956472,1.00164371
0.86143072,2.88757751,0.67393528,1.61309756,0.00575989,0.14244833,0.28355505,0.31383976,0.09278653,1.02564342
0.86743372,2.96072889,0.68413910,1.66439422,0.00600855,0.14667034,0.29368707,0.31721896,0.09612585,1.04962410
0.87343672,3.03646340,0.69507682,1.71867222,0.00626014,0.15092368,0.30400806,0.32058654,0.09957963,1.07363974
0.87943972,3.11509799,0.70687629,1.77621692,0.00651490,0.15520291,0.31452681,0.32397708,0.10314462,1.09775260
0.88544272,3.19687684,0.71964233,1.83723421,0.00677300,0.15949984,0.32524750,0.32742288,0.10681612,1.12202584
0.89144572,3.28193756,0.73344793,1.90182389,0.00703456,0.16380251,0.33616610,0.33095114,0.11058678,1.14651572
0.89744872,3.37027921,0.74832602,1.96995528,0.00729956,0.16809415,0.34726697,0.33458118,0.11444540,1.17126358
0.90345173,3.46173395,0.76426260,2.04144654,0.00756781,0.17235234,0.35851958,0.33832180,0.11837588,1.19628815
0.90945473,3.55594412,0.78119130,2.11594913,0.00783891,0.17654848,0.36987583,0.34216910,0.12235638,1.22157839
0.91545773,3.65234639,0.79899003,2.19293855,0.00811215,0.18064740,0.38126812,0.34610465,0.12635863,1.24708743
0.92146073,3.75016445,0.81747987,2.27171254,0.00838656,0.18460752,0.39260820,0.35009442,0.13034772,1.27272788
0.92746373,3.84841118,0.83642647,2.35139717,0.00866077,0.18838125,0.40378721,0.35408828,0.13428212,1.29836879
0.93346673,3.94590100,0.85554410,2.43096139,0.00893306,0.19191592,0.41467671,0.35802038,0.13811410,1.32383453
0.93946973,4.04127241,0.87450217,2.50923953,0.00920131,0.19515504,0.42513095,0.36181027,0.14179062,1.34890579
0.94547274,4.13302039,0.89293430,2.58496147,0.00946301,0.19803996,0.43499019,0.36536492,0.14525446,1.37332265
0.95147574,4.21953752,0.91044942,2.65678927,0.00971527,0.20051184,0.44408506,0.36858137,0.14844577,1.39678976
0.95747874,4.29916249,0.92664460,2.72335879,0.00995486,0.20251389,0.45224171,0.37135019,0.15130386,1.41898347
0.96348174,4.37023389,0.94111910,2.78332474,0.01017826,0.20399362,0.45928758,0.37355929,0.15376920,1.43956072
0.96948474,4.43114715,0.95348894,2.83540701,0.01038173,0.20490521,0.46505752,0.37509827,0.15578548,1.45816927
0.97548774,4.48041199,0.96340146,2.87843629,0.01056139,0.20521173,0.46939990,0.37586275,0.15730174,1.47445899
0.98149075,4.51670776,0.97054908,2.91139677,0.01071333,0.20488710,0.47218248,0.37575880,0.15827433,1.48809362
0.98749375,4.53893414,0.97468173,2.93346403,0.01083372,0.20391771,0.47329778,0.37470699,0.15866875,1.49876273
0.99349675,4.54625481,0.97561727,2.94403639,0.01091891,0.20230359,0.47266758,0.37264606,0.15846114,1.50619304
0.99949975,4.53813190,0.97324940,2.94275804,0.01096560,0.20005906,0.47024636,0.36953586,0.15763941,1.51015896
1.00550275,4.51434974,0.96755278,2.92953327,0.01097092,0.19721277,0.46602364,0.36535953,0.15620399,1.51049155
1.01150575,4.47502671,0.95858496,2.90453089,0.01093256,0.19380718,0.46002488,0.36012472,0.15416802,1.50708574
1.01750875,4.42061466,0.94648516,2.86817898,0.01084888,0.18989745,0.45231115,0.35386387,0.15155717,1.49990529
1.02351176,4.35188599,0.93146983,2.82115020,0.01071899,0.18554978,0.44297745,0.34663342,0.14840885,1.48898541
1.02951476,4.26990904,0.91382541,2.76433856,0.01054279,0.18083929,0.43214984,0.33851205,0.14477111,1.47443269
1.03551776,4.17601313,0.89389833,2.69882889,0.01032105,0.17584754,0.41998150,0.32959808,0.14070102,1.45642257
1.04152076,4.07174483,0.87208309,2.62586048,0.01005540,0.17065985,0.40664801,0.32000605,0.13626285,1.43519427
1.04752376,3.95881756,0.84880866,2.54678669,0.00974829,0.16536241,0.39234199,0.30986277,0.13152596,1.41104354
1.05352676,3.83905708,0.82452406,2.46303238,0.00940296,0.16003953,0.37726744,0.29930288,0.12656254,1.38431341
1.05952976,3.71434507,0.79968360,2.37605111,0.00902339,0.15477099,0.36163400,0.28846432,0.12144540,1.35538353
1.06553277,3.58656362,0.77473261,2.28728389,0.00861415,0.14962968,0.34565136,0.27748379,0.11624578,1.32465854
1.07153577,3.45754274,0.75009415,2.19812111,0.00818032,0.14467964,0.32952412,0.26649248,0.11103135,1.29255593
1.07753877,3.32901326,0.72615722,2.10986913,0.00772733,0.13997458,0.31344728,0.25561219,0.10586449,1.25949409
1.08354177,3.20256677,0.70326710,2.02372251,0.00726087,0.13555690,0.29760241,0.24495218,0.10080083,1.22588099
1.08954477,3.07962404,0.68171801,1.94074287,0.00678667,0.13145736,0.28215478,0.23460664,0.09588825,1.19210400
1.09554777,2.96141284,0.66174831,1.86184449,0.00631042,0.12769521,0.26725133,0.22465308,0.09116624,1.15852143
1.10155078,2.84895552,0.64353849,1.78778703,0.00583764,0.12427892,0.25301959,0.21515156,0.08666568,1.12545579
1.10755378,2.74306633,0.62721166,1.71917479,0.00537352,0.12120736,0.23956748,0.20614483,0.08240902,1.09318941
1.11355678,2.64435778,0.61283667,1.65646221,0.00492284,0.11847139,0.22698391,0.19765927,0.07841080,1.06196215
1.11955978,2.55325512,0.60043330,1.59996453,0.00448994,0.11605573,0.21534000,0.18970659,0.07467855,1.03197141
1.12556278,2.47001761,0.58997930,1.54987277,0.00407858,0.11394107,0.20469091,0.18228612,0.07121392,1.00337413
1.13156578,2.39476486,0.58141884,1.50627174,0.00369198,0.11210620,0.19507792,0.17538761,0.06801389,0.97629059
1.13756878,2.32750646,0.57467181,1.46915996,0.00333274,0.11053008,0.18653083,0.16899429,0.06507225,0.95080967
1.14357179,2.26817307,0.56964347,1.43847010,0.00300293,0.10919387,0.17907027,0.16308604,0.06238100,0.92699498
1.14957479,2.21664705,0.56623393,1.41408896,0.00270405,0.10808258,0.17270997,0.15764250,0.05993167,0.90489165
1.15557779,2.17279091,0.56434697,1.39587575,0.00243706,0.10718645,0.16745869,0.15264602,0.05771659,0.88453299
1.16158079,2.13647214,0.56389780,1.38367782,0.00220251,0.10650190,0.16332189,0.14808414,0.05572996,0.86594684
1.16758379,2.10758306,0.56481934,1.37734325,0.00200050,0.10603209,0.16030278,0.14395162,0.05396862,0.84916100
1.17358679,2.08605490,0.56706673,1.37672960,0.00183078,0.10578697,0.15840305,0.14025188,0.05243268,0.83420749
1.17958979,2.07186551,0.57062001,1.38170880,0.00169283,0.10578284,0.15762293,0.13699781,0.05112576,0.82112534
1.18559280,2.06504061,0.57548473,1.39216799,0.00158588,0.10604164,0.15796085,0.13421185,0.05005501,0.80996194
1.19159580,2.06564872,0.58169065,1.40800671,0.00150893,0.10658962,0.15941261,0.13192547,0.04923085,0.80077258
1.19759880,2.07379047,0.58928867,1.42913069,0.00146089,0.10745592,0.16197020,0.13017803,0.04866645,0.79361867
1.20360180,2.08958303,0.59834608,1.45544303,0.00144049,0.10867078,0.16562034,0.12901501,0.04837705,0.78856451
1.20960480,2.11314075,0.60894061,1.48683339,0.00144640,0.11026360,0.17034286,0.12848591,0.04837901,0.78567295
1.21560780,2.14455345,0.62115349,1.52316601,0.00147718,0.11226100,0.17610904,0.12864166,0.04868887,0.78500038
1.22161081,2.18386344,0.63506196,1.56426755,0.00153134,0.11468486,0.18288005,0.12953190,0.04932222,0.78659119
1.22761381,2.23104279,0.65073161,1.60991539,0.00160731,0.11755046,0.19060560,0.13120211,0.05029261,0.79047221
1.23361681,2.28597207,0.66820895,1.65982739,0.00170344,0.12086484,0.19922285,0.13369074,0.05161048,0.79664747
1.23961981,2.34842173,0.68751453,1.71365361,0.00181798,0.12462541,0.20865572,0.13702648,0.05328217,0.80509344
1.24562281,2.41803697,0.70863693,1.77097062,0.00194913,0.12881887,0.21881470,0.14122576,0.05530897,0.81575526
1.25162581,2.49432703,0.73152781,1.83127871,0.00209495,0.13342046,0.22959705,0.14629058,0.05768639,0.82854393
1.25762881,2.57665916,0.75609825,1.89400222,0.00225343,0.13839361,0.24088753,0.15220673,0.06040358,0.84333468
1.26363182,2.66425768,0.78221648,1.95849301,0.00242244,0.14368999,0.25255961,0.15894253,0.06344287,0.85996661
1.26963482,2.75620810,0.80970697,2.02403690,0.00259973,0.14924988,0.26447711,0.16644797,0.06677961,0.87824351
1.27563782,2.85146604,0.83835090,2.08986270,0.00278297,0.15500304,0.27649607,0.17465456,0.07038216,0.89793594
1.28164082,2.94887067,0.86788796,2.15515362,0.00296975,0.16086978,0.28846713,0.18347558,0.07421205,0.91878427
1.28764382,3.04716205,0.89801933,2.21906030,0.00315759,0.16676239,0.30023789,0.19280703,0.07822447,0.94050273
1.29364682,3.14500186,0.92841177,2.28071519,0.00334395,0.17258694,0.31165546,0.20252905,0.08236881,0.96278426
1.29964982,3.24099686,0.95870257,2.33924753,0.00352630,0.17824512,0.32256908,0.21250787,0.08658950,0.98530598
1.30565283,3.33372434,0.98850538,2.39379859,0.00370214,0.18363639,0.33283257,0.22259831,0.09082698,1.00773512
1.31165583,3.42175890,1.01741671,2.44353663,0.00386902,0.18866019,0.34230674,0.23264665,0.09501879,1.02973541
1.31765883,3.50370001,1.04502293,2.48767130,0.00402461,0.19321823,0.35086156,0.24249387,0.09910087,1.05097352
1.32366183,3.57819968,1.07090774,2.52546707,0.00416675,0.19721673,0.35837815,0.25197922,0.10300889,1.07112565
1.32966483,3.64398958,1.09466003,2.55625572,0.00429346,0.20056870,0.36475050,0.26094395,0.10667965,1.08988410
1.33566783,3.69990723,1.11588189,2.57944752,0.00440301,0.20319600,0.36988699,0.26923511,0.11005257,1.10696349
1.34167084,3.74492058,1.13419679,2.59454128,0.00449398,0.20503134,0.37371159,0.27670940,0.11307108,1.12210676
1.34767384,3.77815057,1.14925773,2.60113309,0.00456526,0.20601996,0.37616487,0.28323676,0.11568402,1.13509061
1.35367684,3.79889105,1.16075518,2.59892377,0.00461611,0.20612115,0.37720475,0.28870382,0.11784690,1.14573024
1.35967984,3.80662568,1.16842466,2.58772519,0.00464617,0.20530935,0.37680705,0.29301683,0.11952307,1.15388328
1.36568284,3.80104118,1.17205378,2.56746514,0.00465548,0.20357497,0.37496574,0.29610422,0.12068462,1.15945271
1.37168584,3.78203659,1.17148838,2.53819091,0.00464447,0.20092484,0.37169308,0.29791843,0.12131310,1.16238863
1.37768884,3.74972815,1.16663771,2.50007143,0.00461398,0.19738225,0.36701943,0.29843715,0.12139999,1.16268875
1.38369185,3.70444936,1.15747825,2.45339771,0.00456524,0.19298657,0.36099285,0.29766379,0.12094685,1.16039752
1.38969485,3.64674627,1.14405603,2.39858162,0.00449982,0.18779251,0.35367848,0.29562718,0.11996519,1.15560396
1.39569785,3.57736777,1.12648735,2.33615265,0.00441959,0.18186901,0.34515754,0.29238051,0.11847608,1.14843809
1.40170085,3.49725112,1.10495760,2.26675273,0.00432673,0.17529784,0.33552618,0.28799959,0.11650939,1.13906628
1.40770385,3.40750311,1.07971829,2.19112884,0.00422360,0.16817179,0.32489396,0.28258044,0.11410291,1.12768548
1.41370685,3.30937729,1.05108231,2.11012348,0.00411275,0.16059283,0.31338212,0.27623631,0.11130109,1.11451690
1.41970985,3.20424808,1.01941747,2.02466315,0.00399680,0.15266994,0.30112154,0.26909430,0.10815374,1.09979909
1.42571286,3.09358251,0.98513854,1.93574483,0.00387842,0.14451698,0.28825055,0.26129179,0.10471457,1.08378115
1.43171586,2.97891074,0.94869817,1.84442089,0.00376025,0.13625053,0.27491258,0.25297255,0.10103966,1.06671614
1.43771886,2.86179613,0.91057689,1.75178274,0.00364485,0.12798779,0.26125369,0.24428311,0.09718595,1.04885513
1.44372186,2.74380612,0.87127266,1.65894359,0.00353462,0.11984466,0.24742015,0.23536908,0.09320984,1.03044228
1.44972486,2.62648470,0.83129036,1.56702089,0.00343178,0.11193397,0.23355601,0.22637194,0.08916582,1.01171100
1.45572786,2.51132729,0.79113152,1.47711889,0.00333832,0.10436405,0.21980089,0.21742611,0.08510538,0.99288144
1.46173087,2.39975876,0.75128476,1.39031174,0.00325596,0.09723746,0.20628794,0.20865654,0.08107601,0.97415926
1.46773387,2.29311474,0.71221715,1.30762774,0.00318613,0.09065013,0.19314210,0.20017678,0.07712054,0.95573563
1.47373687,2.19262677,0.67436679,1.23003490,0.00312995,0.08469066,0.18047866,0.19208762,0.07327659,0.93778827
1.47973987,2.09941077,0.63813660,1.15842817,0.00308820,0.07944000,0.16840219,0.18447616,0.06957635,0.92048313
1.48574287,2.01445891,0.60388963,1.09361856,0.00306135,0.07497123,0.15700580,0.17741534,0.06604652,0.90397659
1.49174587,1.93863423,0.57194558,1.03632400,0.00304954,0.07134961,0.14637077,0.17096393,0.06270845,0.88841748
