energy_ev,total_up,N_s_up,N_p_up,Na_s_up,Sc_p_up,Sc_d_up,Te_p_up,Te_d_up
-0.05702851,1.65109743,0.00233163,0.02902387,0.33545124,0.28809990,0.91125701,0.21393458,0.00000000
-0.05102551,1.66902180,0.00242236,0.02847246,0.33087622,0.29570482,0.91798332,0.20493353,0.00000000
-0.04502251,1.68186518,0.00250700,0.02776269,0.32454625,0.30271284,0.92164120,0.19613478,0.00000000
-0.03901951,1.68947597,0.00258450,0.02691056,0.31661070,0.30902236,0.92222140,0.18758556,0.00000000
-0.03301651,1.69172300,0.00265376,0.02593426,0.30724060,0.31452709,0.91973204,0.17931871,0.00000000
-0.02701351,1.68849713,0.00271370,0.02485366,0.29662266,0.31911854,0.91419694,0.17135342,0.00000000
-0.02101051,1.67971485,0.00276326,0.02368967,0.28495321,0.32268913,0.90565495,0.16369663,0.00000000
-0.01500750,1.66532354,0.00280145,0.02246376,0.27243240,0.32513575,0.89416024,0.15634475,0.00000000
-0.00900450,1.64530841,0.00282736,0.02119735,0.25925878,0.32636379,0.87978353,0.14928588,0.00000000
-0.00300150,1.61970056,0.00284019,0.01991142,0.24562456,0.32629128,0.86261431,0.14250213,0.00000000
0.00300150,1.58858568,0.00283934,0.01862613,0.23171169,0.32485304,0.84276359,0.13597220,0.00000000
0.00900450,1.55211271,0.00282437,0.01736051,0.21768868,0.32200457,0.82036711,0.12967391,0.00000000
0.01500750,1.51050170,0.00279508,0.01613228,0.20370852,0.31772547,0.79558850,0.12358665,0.00000000
0.02101051,1.46405010,0.00275149,0.01495778,0.18990732,0.31202210,0.76862213,0.11769363,0.00000000
0.02701351,1.41313696,0.00269388,0.01385189,0.17640384,0.30492948,0.73969526,0.11198378,0.00000000
0.03301651,1.35822424,0.00262281,0.01282813,0.16329970,0.29651209,0.70906902,0.10645331,0.00000000
0.03901951,1.29985502,0.00253908,0.01189874,0.15068014,0.28686354,0.67703823,0.10110681,0.00000000
0.04502251,1.23864830,0.00244371,0.01107485,0.13861522,0.27610521,0.64392956,0.09595784,0.00000000
0.05102551,1.17529032,0.00233797,0.01036655,0.12716126,0.26438375,0.61009825,0.09102903,0.00000000
0.05702851,1.11052279,0.00222330,0.00978315,0.11636243,0.25186752,0.57592313,0.08635170,0.00000000
0.06303152,1.04512814,0.00210129,0.00933319,0.10625232,0.23874225,0.54180033,0.08196496,0.00000000
0.06903452,0.97991262,0.00197363,0.00902460,0.09685542,0.22520602,0.50813565,0.07791444,0.00000000
0.07503752,0.91568777,0.00184206,0.00886470,0.08818838,0.21146375,0.47533607,0.07425059,0.00000000
0.08104052,0.85325104,0.00170834,0.00886015,0.08026113,0.19772150,0.44380068,0.07102679,0.00000000
0.08704352,0.79336646,0.00157418,0.00901687,0.07307764,0.18418079,0.41391137,0.06829708,0.00000000
0.09304652,0.73674603,0.00144121,0.00933985,0.06663648,0.17103317,0.38602373,0.06611398,0.00000000
0.09904952,0.68403266,0.00131095,0.00983296,0.06093119,0.15845522,0.36045846,0.06452607,0.00000000
0.10505253,0.63578517,0.00118476,0.01049861,0.05595038,0.14660426,0.33749376,0.06357579,0.00000000
0.11105553,0.59246605,0.00106382,0.01133751,0.05167775,0.13561469,0.31735886,0.06329723,0.00000000
0.11705853,0.55443220,0.00094910,0.01234825,0.04809198,0.12559535,0.30022891,0.06371430,0.00000000
0.12306153,0.52192896,0.00084139,0.01352706,0.04516661,0.11662763,0.28622164,0.06483903,0.00000000
0.12906453,0.49508758,0.00074126,0.01486744,0.04286994,0.10876467,0.27539549,0.06667035,0.00000000
0.13506753,0.47392596,0.00064907,0.01635996,0.04116499,0.10203133,0.26774967,0.06919324,0.00000000
0.14107054,0.45835272,0.00056501,0.01799204,0.04000955,0.09642506,0.26322579,0.07237831,0.00000000
0.14707354,0.44817415,0.00048908,0.01974794,0.03935644,0.09191757,0.26171116,0.07618190,0.00000000
0.15307654,0.44310383,0.00042113,0.02160875,0.03915386,0.08845706,0.26304359,0.08054670,0.00000000
0.15907954,0.44277445,0.00036088,0.02355255,0.03934595,0.08597114,0.26701741,0.08540278,0.00000000
0.16508254,0.44675148,0.00030793,0.02555479,0.03987351,0.08437005,0.27339065,0.09066919,0.00000000
0.17108554,0.45454803,0.00026183,0.02758862,0.04067492,0.08355028,0.28189297,0.09625592,0.00000000
0.17708854,0.46564055,0.00022204,0.02962555,0.04168714,0.08339831,0.29223416,0.10206631,0.00000000
0.18309155,0.47948478,0.00018800,0.03163605,0.04284692,0.08379443,0.30411287,0.10799963,0.00000000
0.18909455,0.49553143,0.00015912,0.03359036,0.04409198,0.08461656,0.31722529,0.11395400,0.00000000
0.19509755,0.51324105,0.00013482,0.03545927,0.04536228,0.08574380,0.33127338,0.11982929,0.00000000
0.20110055,0.53209770,0.00011455,0.03721496,0.04660132,0.08705985,0.34597258,0.12553004,0.00000000
0.20710355,0.55162097,0.00009775,0.03883183,0.04775728,0.08845598,0.36105842,0.13096823,0.00000000
0.21310655,0.57137597,0.00008394,0.04028725,0.04878414,0.08983369,0.37629209,0.13606574,0.00000000
0.21910955,0.59098102,0.00007266,0.04156224,0.04964259,0.09110678,0.39146465,0.14075649,0.00000000
0.22511256,0.61011285,0.00006349,0.04264200,0.05030082,0.09220305,0.40639971,0.14498810,0.00000000
0.23111556,0.62850931,0.00005607,0.04351632,0.05073495,0.09306531,0.42095471,0.14872298,0.00000000
0.23711856,0.64596956,0.00005009,0.04417981,0.05092939,0.09365193,0.43502061,0.15193890,0.00000000
0.24312156,0.66235182,0.00004529,0.04463191,0.05087679,0.09393686,0.44852035,0.15462890,0.00000000
0.24912456,0.67756912,0.00004144,0.04487676,0.05057783,0.09390908,0.46140592,0.15680073,0.00000000
0.25512756,0.69158325,0.00003837,0.04492290,0.05004071,0.09357164,0.47365454,0.15847559,0.00000000
0.26113057,0.70439735,0.00003594,0.04478281,0.04928043,0.09294028,0.48526415,0.15968662,0.00000000
0.26713357,0.71604768,0.00003404,0.04447227,0.04831793,0.09204168,0.49624841,0.16047683,0.00000000
0.27313657,0.72659494,0.00003259,0.04400971,0.04717897,0.09091154,0.50663161,0.16089693,0.00000000
0.27913957,0.73611567,0.00003155,0.04341546,0.04589305,0.08959244,0.51644374,0.16100284,0.00000000
0.28514257,0.74469419,0.00003087,0.04271095,0.04449211,0.08813164,0.52571604,0.16085335,0.00000000
0.29114557,0.75241533,0.00003054,0.04191799,0.04300940,0.08657888,0.53447708,0.16050768,0.00000000
0.29714857,0.75935829,0.00003055,0.04105799,0.04147823,0.08498427,0.54274967,0.16002330,0.00000000
0.30315158,0.76559178,0.00003091,0.04015141,0.03993091,0.08339632,0.55054862,0.15945397,0.00000000
0.30915458,0.77117047,0.00003162,0.03921711,0.03839774,0.08186022,0.55787931,0.15884802,0.00000000
0.31515758,0.77613279,0.00003270,0.03827199,0.03690616,0.08041626,0.56473707,0.15824705,0.00000000
0.32116058,0.78049984,0.00003414,0.03733061,0.03548007,0.07909863,0.57110722,0.15768482,0.00000000
0.32716358,0.78427539,0.00003595,0.03640500,0.03413933,0.07793445,0.57696568,0.15718664,0.00000000
0.33316658,0.78744666,0.00003812,0.03550456,0.03289939,0.07694308,0.58227999,0.15676897,0.00000000
0.33916958,0.78998568,0.00004065,0.03463602,0.03177110,0.07613575,0.58701054,0.15643934,0.00000000
0.34517259,0.79185103,0.00004352,0.03380359,0.03076073,0.07551546,0.59111194,0.15619655,0.00000000
0.35117559,0.79298989,0.00004669,0.03300901,0.02987007,0.07507707,0.59453443,0.15603110,0.00000000
0.35717859,0.79334009,0.00005013,0.03225185,0.02909670,0.07480774,0.59722529,0.15592580,0.00000000
0.36318159,0.79283232,0.00005378,0.03152972,0.02843433,0.07468749,0.59913015,0.15585666,0.00000000
0.36918459,0.79139236,0.00005759,0.03083852,0.02787326,0.07468996,0.60019442,0.15579378,0.00000000
0.37518759,0.78894342,0.00006150,0.03017278,0.02740090,0.07478342,0.60036469,0.15570262,0.00000000
0.38119060,0.78540872,0.00006543,0.02952594,0.02700235,0.07493182,0.59959038,0.15554517,0.00000000
0.38719360,0.78071417,0.00006930,0.02889067,0.02666101,0.07509600,0.59782553,0.15528146,0.00000000
0.39319660,0.77479157,0.00007304,0.02825916,0.02635919,0.07523502,0.59503094,0.15487103,0.00000000
0.39919960,0.76758198,0.00007655,0.02762344,0.02607871,0.07530747,0.59117653,0.15427452,0.00000000
0.40520260,0.75903946,0.00007977,0.02697567,0.02580157,0.07527288,0.58624404,0.15345534,0.00000000
0.41120560,0.74913500,0.00008262,0.02630842,0.02551046,0.07509304,0.58022984,0.15238126,0.00000000
0.41720860,0.73786052,0.00008503,0.02561492,0.02518935,0.07473327,0.57314783,0.15102595,0.00000000
0.42321161,0.72523265,0.00008694,0.02488933,0.02482390,0.07416362,0.56503206,0.14937042,0.00000000
0.42921461,0.71129604,0.00008830,0.02412692,0.02440193,0.07335990,0.55593907,0.14740417,0.00000000
0.43521761,0.69612590,0.00008907,0.02332429,0.02391368,0.07230446,0.54594949,0.14512612,0.00000000
0.44122061,0.67982954,0.00008923,0.02247946,0.02335210,0.07098680,0.53516872,0.14254514,0.00000000
0.44722361,0.66254649,0.00008877,0.02159199,0.02271294,0.06940396,0.52372655,0.13968019,0.00000000
0.45322661,0.64444710,0.00008770,0.02066301,0.02199481,0.06756053,0.51177542,0.13656001,0.00000000
0.45922961,0.62572954,0.00008603,0.01969520,0.02119912,0.06546846,0.49948734,0.13322233,0.00000000
0.46523262,0.60661500,0.00008380,0.01869270,0.02032992,0.06314659,0.48704941,0.12971266,0.00000000
0.47123562,0.58734137,0.00008105,0.01766103,0.01939369,0.06061993,0.47465800,0.12608264,0.00000000
0.47723862,0.56815555,0.00007784,0.01660686,0.01839898,0.05791869,0.46251198,0.12238803,0.00000000
0.48324162,0.54930469,0.00007422,0.01553785,0.01735610,0.05507721,0.45080498,0.11868646,0.00000000
0.48924462,0.53102678,0.00007027,0.01446234,0.01627671,0.05213270,0.43971734,0.11503502,0.00000000
0.49524762,0.51354123,0.00006606,0.01338912,0.01517336,0.04912398,0.42940807,0.11148783,0.00000000
0.50125063,0.49703968,0.00006166,0.01232717,0.01405910,0.04609019,0.42000717,0.10809364,0.00000000
0.50725363,0.48167794,0.00005716,0.01128534,0.01294706,0.04306961,0.41160896,0.10489379,0.00000000
0.51325663,0.46756921,0.00005262,0.01027215,0.01185011,0.04009852,0.40426670,0.10192036,0.00000000
0.51925963,0.45477925,0.00004812,0.00929553,0.01078049,0.03721033,0.39798896,0.09919485,0.00000000
0.52526263,0.44332380,0.00004372,0.00836265,0.00974959,0.03443483,0.39273787,0.09672736,0.00000000
0.53126563,0.43316834,0.00003949,0.00747978,0.00876777,0.03179770,0.38842962,0.09451635,0.00000000
0.53726863,0.42423041,0.00003547,0.00665218,0.00784420,0.02932030,0.38493707,0.09254893,0.00000000
0.54327164,0.41638436,0.00003172,0.00588407,0.00698691,0.02701965,0.38209454,0.09080178,0.00000000
0.54927464,0.40946830,0.00002828,0.00517863,0.00620275,0.02490864,0.37970439,0.08924257,0.00000000
0.55527764,0.40329300,0.00002519,0.00453805,0.00549752,0.02299652,0.37754534,0.08783181,0.00000000
0.56128064,0.39765224,0.00002248,0.00396362,0.00487616,0.02128945,0.37538186,0.08652504,0.00000000
0.56728364,0.39233402,0.00002019,0.00345583,0.00434291,0.01979129,0.37297437,0.08527531,0.00000000
0.57328664,0.38713228,0.00001834,0.00301455,0.00390158,0.01850439,0.37008957,0.08403567,0.00000000
0.57928964,0.38185825,0.00001699,0.00263913,0.00355581,0.01743046,0.36651058,0.08276174,0.00000000
0.58529265,0.37635111,0.00001615,0.00232861,0.00330928,0.01657145,0.36204616,0.08141400,0.00000000
0.59129565,0.37048731,0.00001589,0.00208182,0.00316600,0.01593027,0.35653883,0.07995997,0.00000000
0.59729865,0.36418809,0.00001623,0.00189759,0.00313047,0.01551156,0.34987129,0.07837589,0.00000000
0.60330165,0.35742492,0.00001725,0.00177479,0.00320791,0.01532217,0.34197103,0.07664801,0.00000000
0.60930465,0.35022258,0.00001901,0.00171248,0.00340431,0.01537154,0.33281292,0.07477345,0.00000000
0.61530765,0.34265977,0.00002159,0.00170997,0.00372649,0.01567188,0.32241973,0.07276042,0.00000000
0.62131066,0.33486722,0.00002507,0.00176681,0.00418208,0.01623811,0.31086061,0.07062806,0.00000000
0.62731366,0.32702350,0.00002955,0.00188284,0.00477940,0.01708759,0.29824778,0.06840573,0.00000000
0.63331666,0.31934871,0.00003513,0.00205813,0.00552723,0.01823958,0.28473163,0.06613183,0.00000000
0.63931966,0.31209635,0.00004192,0.00229293,0.00643457,0.01971461,0.27049458,0.06385238,0.00000000
0.64532266,0.30554387,0.00005005,0.00258758,0.00751029,0.02153349,0.25574403,0.06161916,0.00000000
0.65132566,0.29998222,0.00005962,0.00294241,0.00876263,0.02371631,0.24070488,0.05948781,0.00000000
0.65732866,0.29570507,0.00007074,0.00335761,0.01019881,0.02628122,0.22561198,0.05751574,0.00000000
0.66333167,0.29299801,0.00008351,0.00383316,0.01182447,0.02924319,0.21070290,0.05576013,0.00000000
0.66933467,0.29212832,0.00009803,0.00436866,0.01364318,0.03261276,0.19621127,0.05427593,0.00000000
0.67533767,0.29333582,0.00011434,0.00496330,0.01565588,0.03639478,0.18236122,0.05311415,0.00000000
0.68134067,0.29682512,0.00013249,0.00561575,0.01786051,0.04058735,0.16936279,0.05232036,0.00000000
0.68734367,0.30275958,0.00015248,0.00632412,0.02025156,0.04518085,0.15740873,0.05193350,0.00000000
0.69334667,0.31125741,0.00017428,0.00708603,0.02281980,0.05015731,0.14667259,0.05198509,0.00000000
0.69934967,0.32238989,0.00019779,0.00789859,0.02555221,0.05549000,0.13730814,0.05249876,0.00000000
0.70535268,0.33618192,0.00022289,0.00875854,0.02843193,0.06114346,0.12944992,0.05349022,0.00000000
0.71135568,0.35261475,0.00024938,0.00966237,0.03143851,0.06707379,0.12321493,0.05496756,0.00000000
0.71735868,0.37163079,0.00027705,0.01060653,0.03454828,0.07322952,0.11870501,0.05693192,0.00000000
0.72336168,0.39314023,0.00030558,0.01158763,0.03773497,0.07955270,0.11600981,0.05937844,0.00000000
0.72936468,0.41702906,0.00033464,0.01260268,0.04097041,0.08598054,0.11521003,0.06229738,0.00000000
0.73536768,0.44316806,0.00036385,0.01364934,0.04422552,0.09244723,0.11638048,0.06567547,0.00000000
0.74137069,0.47142222,0.00039277,0.01472610,0.04747127,0.09888611,0.11959286,0.06949722,0.00000000
0.74737369,0.50165992,0.00042097,0.01583257,0.05067985,0.10523195,0.12491781,0.07374625,0.00000000
0.75337669,0.53376129,0.00044796,0.01696952,0.05382577,0.11142334,0.13242604,0.07840650,0.00000000
0.75937969,0.56762519,0.00047328,0.01813903,0.05688696,0.11740494,0.14218833,0.08346313,0.00000000
0.76538269,0.60317412,0.00049647,0.01934443,0.05984570,0.12312956,0.15427427,0.08890321,0.00000000
0.77138569,0.64035663,0.00051707,0.02059021,0.06268949,0.12855995,0.16874956,0.09471598,0.00000000
0.77738869,0.67914689,0.00053469,0.02188178,0.06541159,0.13367006,0.18567208,0.10089270,0.00000000
0.78339170,0.71954113,0.00054899,0.02322516,0.06801128,0.13844589,0.20508659,0.10742611,0.00000000
0.78939470,0.76155101,0.00055965,0.02462653,0.07049386,0.14288561,0.22701848,0.11430938,0.00000000
0.79539770,0.80519404,0.00056649,0.02609172,0.07287026,0.14699911,0.25146658,0.12153476,0.00000000
0.80140070,0.85048141,0.00056934,0.02762563,0.07515628,0.15080687,0.27839566,0.12909182,0.00000000
0.80740370,0.89740391,0.00056818,0.02923159,0.07737157,0.15433824,0.30772880,0.13696559,0.00000000
0.81340670,0.94591668,0.00056302,0.03091076,0.07953829,0.15762917,0.33934016,0.14513448,0.00000000
0.81940970,0.99592362,0.00055400,0.03266152,0.08167948,0.16071952,0.37304879,0.15356832,0.00000000
0.82541271,1.04726265,0.00054132,0.03447894,0.08381740,0.16365011,0.40861367,0.16222663,0.00000000
0.83141571,1.09969278,0.00052526,0.03635441,0.08597168,0.16645964,0.44573076,0.17105721,0.00000000
0.83741871,1.15288401,0.00050615,0.03827534,0.08815763,0.16918169,0.48403218,0.17999527,0.00000000
0.84342171,1.20641119,0.00048439,0.04022507,0.09038459,0.17184197,0.52308808,0.18896321,0.00000000
0.84942471,1.25975232,0.00046041,0.04218303,0.09265457,0.17445602,0.56241125,0.19787116,0.00000000
0.85542771,1.31229219,0.00043468,0.04412503,0.09496125,0.17702744,0.60146456,0.20661831,0.00000000
0.86143072,1.36333143,0.00040765,0.04602379,0.09728937,0.17954689,0.63967124,0.21509514,0.00000000
0.86743372,1.41210103,0.00037980,0.04784968,0.09961456,0.18199179,0.67642768,0.22318636,0.00000000
0.87343672,1.45778200,0.00035158,0.04957164,0.10190371,0.18432701,0.71111850,0.23077462,0.00000000
0.87943972,1.49952957,0.00032342,0.05115820,0.10411589,0.18650617,0.74313318,0.23774485,0.00000000
0.88544272,1.53650089,0.00029571,0.05257867,0.10620364,0.18847392,0.77188387,0.24398890,0.00000000
0.89144572,1.56788517,0.00026879,0.05380426,0.10811482,0.19016871,0.79682347,0.24941047,0.00000000
0.89744872,1.59293486,0.00024298,0.05480933,0.10979479,0.19152624,0.81746336,0.25392992,0.00000000
0.90345173,1.61099636,0.00021853,0.05557249,0.11118881,0.19248311,0.83338991,0.25748883,0.00000000
0.90945473,1.62153898,0.00019565,0.05607755,0.11224467,0.19298078,0.84427915,0.26005404,0.00000000
0.91545773,1.62418051,0.00017450,0.05631440,0.11291532,0.19296934,0.84990882,0.26162078,0.00000000
0.92146073,1.61870836,0.00015519,0.05627959,0.11316146,0.19241116,0.85016740,0.26221504,0.00000000
0.92746373,1.60509510,0.00013781,0.05597671,0.11295386,0.19128401,0.84505962,0.26189459,0.00000000
0.93346673,1.58350781,0.00012241,0.05541649,0.11227540,0.18958364,0.83470823,0.26074898,0.00000000
0.93946973,1.55431060,0.00010901,0.05461665,0.11112276,0.18732564,0.81935204,0.25889809,0.00000000
0.94547274,1.51806040,0.00009762,0.05360145,0.10950753,0.18454648,0.79934026,0.25648959,0.00000000
0.95147574,1.47549621,0.00008824,0.05240107,0.10745683,0.18130369,0.77512347,0.25369517,0.00000000
0.95747874,1.42752224,0.00008085,0.05105070,0.10501342,0.17767527,0.74724163,0.25070579,0.00000000
0.96348174,1.37518588,0.00007546,0.04958951,0.10223517,0.17375822,0.71630973,0.24772612,0.00000000
0.96948474,1.31965146,0.00007207,0.04805949,0.09919403,0.16966645,0.68300153,0.24496846,0.00000000
0.97548774,1.26217088,0.00007069,0.04650422,0.09597454,0.16552804,0.64803229,0.24264632,0.00000000
0.98149075,1.20405240,0.00007134,0.04496767,0.09267184,0.16148212,0.61214093,0.24096800,0.00000000
0.98749375,1.14662872,0.00007406,0.04349291,0.08938936,0.15767539,0.57607239,0.24013044,0.00000000
0.99349675,1.09122547,0.00007891,0.04212107,0.08623626,0.15425856,0.54056070,0.24031363,0.00000000
0.99949975,1.03913114,0.00008595,0.04089033,0.08332458,0.15138274,0.50631321,0.24167566,0.00000000
1.00550275,0.99156909,0.00009525,0.03983503,0.08076639,0.14919599,0.47399639,0.24434878,0.00000000
1.01150575,0.94967252,0.00010689,0.03898509,0.07867081,0.14784003,0.44422341,0.24843650,0.00000000
1.01750875,0.91446245,0.00012095,0.03836544,0.07714115,0.14744730,0.41754362,0.25401170,0.00000000
1.02351176,0.88682917,0.00013748,0.03799580,0.07627210,0.14813830,0.39443408,0.26111591,0.00000000
1.02951476,0.86751703,0.00015653,0.03789048,0.07614713,0.15001920,0.37529282,0.26975960,0.00000000
1.03551776,0.85711241,0.00017813,0.03805846,0.07683606,0.15317984,0.36043405,0.27992336,0.00000000
1.04152076,0.85603475,0.00020227,0.03850353,0.07839294,0.15769190,0.35008484,0.29155977,0.00000000
1.04752376,0.86453022,0.00022890,0.03922447,0.08085418,0.16360731,0.34438331,0.30459585,0.00000000
1.05352676,0.88266780,0.00025793,0.04021545,0.08423705,0.17095673,0.34337798,0.31893578,0.00000000
1.05952976,0.91033753,0.00028921,0.04146625,0.08853855,0.17974820,0.34702834,0.33446366,0.00000000
1.06553277,0.94725073,0.00032254,0.04296268,0.09373463,0.18996581,0.35520635,0.35104624,0.00000000
1.07153577,0.99294213,0.00035766,0.04468682,0.09977992,0.20156840,0.36769886,0.36853520,0.00000000
1.07753877,1.04677400,0.00039424,0.04661733,0.10660783,0.21448839,0.38421110,0.38676914,0.00000000
1.08354177,1.10794234,0.00043190,0.04872966,0.11413124,0.22863074,0.40437105,0.40557502,0.00000000
1.08954477,1.17548545,0.00047021,0.05099624,0.12224356,0.24387218,0.42773498,0.42476910,0.00000000
1.09554777,1.24829525,0.00050866,0.05338664,0.13082041,0.26006077,0.45379413,0.44415749,0.00000000
1.10155078,1.32513145,0.00054674,0.05586773,0.13972179,0.27701604,0.48198274,0.46353638,0.00000000
1.10755378,1.40463909,0.00058389,0.05840382,0.14879465,0.29452978,0.51168735,0.48269217,0.00000000
1.11355678,1.48536955,0.00061952,0.06095688,0.15787608,0.31236765,0.54225759,0.50140170,0.00000000
1.11955978,1.56580497,0.00065306,0.06348686,0.16679671,0.33027172,0.57301821,0.51943276,0.00000000
1.12556278,1.64438623,0.00068393,0.06595199,0.17538462,0.34796413,0.60328242,0.53654526,0.00000000
1.13156578,1.71954381,0.00071159,0.06830934,0.18346935,0.36515170,0.63236614,0.55249297,0.00000000
1.13756878,1.78973126,0.00073555,0.07051544,0.19088607,0.38153171,0.65960305,0.56702637,0.00000000
1.14357179,1.85346025,0.00075535,0.07252697,0.19747979,0.39679850,0.68435987,0.57989624,0.00000000
1.14957479,1.90933634,0.00077063,0.07430170,0.20310936,0.41065099,0.70605148,0.59085842,0.00000000
1.15557779,1.95609419,0.00078110,0.07579946,0.20765118,0.42280064,0.72415540,0.59967932,0.00000000
1.16158079,1.99263093,0.00078655,0.07698312,0.21100260,0.43297972,0.73822504,0.60614222,0.00000000
1.16758379,2.01803648,0.00078689,0.07781971,0.21308460,0.44094948,0.74790124,0.61005395,0.00000000
1.17358679,2.03161922,0.00078213,0.07828144,0.21384397,0.44650787,0.75292149,0.61125174,0.00000000
1.17958979,2.03292620,0.00077236,0.07834664,0.21325463,0.44949645,0.75312667,0.60960989,0.00000000
1.18559280,2.02175650,0.00075781,0.07800063,0.21131818,0.44980618,0.74846469,0.60504574,0.00000000
1.19159580,1.99816740,0.00073878,0.07723633,0.20806364,0.44738167,0.73899106,0.59752472,0.00000000
1.19759880,1.96247257,0.00071565,0.07605469,0.20354632,0.44222381,0.72486625,0.58706406,0.00000000
1.20360180,1.91523252,0.00068890,0.07446492,0.19784593,0.43439053,0.70634998,0.57373488,0.00000000
1.20960480,1.85723744,0.00065906,0.07248429,0.19106398,0.42399555,0.68379262,0.55766250,0.00000000
1.21560780,1.78948317,0.00062673,0.07013785,0.18332057,0.41120536,0.65762413,0.53902485,0.00000000
1.22161081,1.71314125,0.00059254,0.06745771,0.17475072,0.39623434,0.62834096,0.51804895,0.00000000
1.22761381,1.62952430,0.00055713,0.06448218,0.16550040,0.37933835,0.59649160,0.49500571,0.00000000
1.23361681,1.54004827,0.00052119,0.06125467,0.15572233,0.36080712,0.56266115,0.47020300,0.00000000
1.23961981,1.44619293,0.00048538,0.05782242,0.14557182,0.34095561,0.52745588,0.44397759,0.00000000
1.24562281,1.34946246,0.00045036,0.05423515,0.13520281,0.32011494,0.49148805,0.41668613,0.00000000
1.25162581,1.25134737,0.00041679,0.05054365,0.12476409,0.29862316,0.45536179,0.38869556,0.00000000
1.25762881,1.15328936,0.00038529,0.04679840,0.11439601,0.27681620,0.41966032,0.36037357,0.00000000
1.26363182,1.05665015,0.00035646,0.04304824,0.10422766,0.25501954,0.38493506,0.33207921,0.00000000
1.26963482,0.96268522,0.00033085,0.03933919,0.09437463,0.23354065,0.35169666,0.30415436,0.00000000
1.27563782,0.87252305,0.00030901,0.03571344,0.08493741,0.21266264,0.32040818,0.27691607,0.00000000
1.28164082,0.78715004,0.00029141,0.03220849,0.07600029,0.19263913,0.29148046,0.25065029,0.00000000
1.28764382,0.70740129,0.00027854,0.02885656,0.06763099,0.17369053,0.26526928,0.22560694,0.00000000
1.29364682,0.63395663,0.00027080,0.02568421,0.05988078,0.15600163,0.24207440,0.20199651,0.00000000
1.29964982,0.56734162,0.00026859,0.02271216,0.05278500,0.13972057,0.22213994,0.17998822,0.00000000
1.30565283,0.50793259,0.00027224,0.01995532,0.04636413,0.12495887,0.20565581,0.15970957,0.00000000
1.31165583,0.45596497,0.00028208,0.01742306,0.04062506,0.11179258,0.19275979,0.14124724,0.00000000
1.31765883,0.41154397,0.00029836,0.01511956,0.03556263,0.10026415,0.18354002,0.12464905,0.00000000
1.32366183,0.37465668,0.00032130,0.01304429,0.03116130,0.09038499,0.17803733,0.10992686,0.00000000
1.32966483,0.34518484,0.00035105,0.01119267,0.02739685,0.08213840,0.17624739,0.09706015,0.00000000
1.33566783,0.32291752,0.00038770,0.00955665,0.02423812,0.07548266,0.17812239,0.08600000,0.00000000
1.34167084,0.30756312,0.00043128,0.00812542,0.02164862,0.07035429,0.18357218,0.07667327,0.00000000
1.34767384,0.29876036,0.00048175,0.00688607,0.01958804,0.06667110,0.19246487,0.06898690,0.00000000
1.35367684,0.29608805,0.00053897,0.00582421,0.01801367,0.06433520,0.20462704,0.06283198,0.00000000
1.35967984,0.29907361,0.00060272,0.00492459,0.01688156,0.06323573,0.21984373,0.05808761,0.00000000
1.36568284,0.30720041,0.00067272,0.00417158,0.01614766,0.06325134,0.23785850,0.05462448,0.00000000
1.37168584,0.31991433,0.00074860,0.00354968,0.01576869,0.06425256,0.25837382,0.05230803,0.00000000
1.37768884,0.33662978,0.00082992,0.00304387,0.01570296,0.06610386,0.28105223,0.05100128,0.00000000
1.38369185,0.35673556,0.00091618,0.00263994,0.01591105,0.06866574,0.30551845,0.05056733,0.00000000
1.38969485,0.37960114,0.00100687,0.00232475,0.01635646,0.07179661,0.33136284,0.05087149,0.00000000
1.39569785,0.40458348,0.00110145,0.00208643,0.01700610,0.07535485,0.35814639,0.05178333,0.00000000
1.40170085,0.43103493,0.00119941,0.00191450,0.01783081,0.07920077,0.38540745,0.05317835,0.00000000
1.40770385,0.45831221,0.00130031,0.00179999,0.01880585,0.08319873,0.41267003,0.05493966,0.00000000
1.41370685,0.48578666,0.00140377,0.00173552,0.01991128,0.08721938,0.43945384,0.05695957,0.00000000
1.41970985,0.51285557,0.00150955,0.00171530,0.02113237,0.09114188,0.46528572,0.05914103,0.00000000
1.42571286,0.53895446,0.00161756,0.00173522,0.02245993,0.09485627,0.48971210,0.06139919,0.00000000
1.43171586,0.56356992,0.00172790,0.00179280,0.02389051,0.09826574,0.51231215,0.06366275,0.00000000
1.43771886,0.58625248,0.00184085,0.00188724,0.02542660,0.10128886,0.53271110,0.06587545,0.00000000
1.44372186,0.60662904,0.00195692,0.00201938,0.02707657,0.10386157,0.55059302,0.06799725,0.00000000
1.44972486,0.62441423,0.00207682,0.00219170,0.02885448,0.10593893,0.56571270,0.07000555,0.00000000
1.45572786,0.63942003,0.00220145,0.00240826,0.03077977,0.10749642,0.57790576,0.07189609,0.00000000
1.46173087,0.65156311,0.00233188,0.00267468,0.03287656,0.10853090,0.58709668,0.07368366,0.00000000
1.46773387,0.66086937,0.00246928,0.00299804,0.03517286,0.10906083,0.59330407,0.07540239,0.00000000
1.47373687,0.66747525,0.00261489,0.00338677,0.03769947,0.10912609,0.59664297,0.07710574,0.00000000
1.47973987,0.67162545,0.00276994,0.00385058,0.04048861,0.10878706,0.59732381,0.07886598,0.00000000
