energy_ev,total_up,Ag_p_up,Ag_d_up,C_s_up,C_p_up,Cd_p_up,Cd_d_up,S_s_up,S_p_up
-3.35267634,1.00007253,0.39595626,0.27383997,0.01040096,0.13606428,0.27682787,0.05492929,0.06402716,0.29839501
-3.34667334,1.03213084,0.40507733,0.28159854,0.01016766,0.13791076,0.28255835,0.05628284,0.06597152,0.31446848
-3.34067034,1.06416560,0.41382870,0.28996467,0.00990092,0.13952775,0.28875935,0.05756970,0.06796083,0.33039549
-3.33466733,1.09580318,0.42213436,0.29880480,0.00960011,0.14091862,0.29543713,0.05876796,0.06996014,0.34601264
-3.32866433,1.12662744,0.42991713,0.30795775,0.00926637,0.14208640,0.30257358,0.05985478,0.07192953,0.36114791
-3.32266133,1.15618741,0.43709846,0.31723829,0.00890255,0.14303326,0.31012538,0.06080701,0.07382523,0.37562380
-3.31665833,1.18400772,0.44359854,0.32644210,0.00851311,0.14376013,0.31802407,0.06160174,0.07560098,0.38926116
-3.31065533,1.20960161,0.44933689,0.33535191,0.00810397,0.14426656,0.32617726,0.06221707,0.07720966,0.40188351
-3.30465233,1.23248603,0.45423340,0.34374470,0.00768232,0.14455071,0.33447076,0.06263288,0.07860502,0.41332199
-3.29864932,1.25219849,0.45820996,0.35139956,0.00725651,0.14460953,0.34277171,0.06283171,0.07974359,0.42342058
-3.29264632,1.26831486,0.46119260,0.35810600,0.00683583,0.14443925,0.35093254,0.06279952,0.08058656,0.43204151
-3.28664332,1.28046751,0.46311399,0.36367224,0.00643035,0.14403587,0.35879567,0.06252657,0.08110154,0.43907069
-3.28064032,1.28836297,0.46391647,0.36793328,0.00605081,0.14339607,0.36619876,0.06200807,0.08126421,0.44442288
-3.27463732,1.29179834,0.46355520,0.37075824,0.00570846,0.14251803,0.37298040,0.06124483,0.08105967,0.44804642
-3.26863432,1.29067572,0.46200154,0.37205668,0.00541498,0.14140247,0.37898594,0.06024369,0.08048356,0.44992729
-3.26263132,1.28501384,0.45924629,0.37178368,0.00518241,0.14005376,0.38407336,0.05901781,0.07954273,0.45009230
-3.25662831,1.27495639,0.45530269,0.36994340,0.00502307,0.13848089,0.38811887,0.05758675,0.07825553,0.44861114
-3.25062531,1.26077643,0.45020904,0.36659085,0.00494951,0.13669853,0.39102212,0.05597635,0.07665173,0.44559733
-3.24462231,1.24287667,0.44403065,0.36183201,0.00497442,0.13472780,0.39271076,0.05421836,0.07477195,0.44120768
-3.23861931,1.22178524,0.43686105,0.35582199,0.00511060,0.13259693,0.39314412,0.05234993,0.07266673,0.43564046
-3.23261631,1.19814706,0.42882225,0.34876158,0.00537084,0.13034167,0.39231599,0.05041283,0.07039522,0.42913208
-3.22661331,1.17271089,0.42006402,0.34089205,0.00576775,0.12800534,0.39025620,0.04845256,0.06802357,0.42195236
-3.22061031,1.14631235,0.41076205,0.33248855,0.00631357,0.12563857,0.38703106,0.04651724,0.06562301,0.41439849
-3.21460730,1.11985342,0.40111507,0.32385229,0.00701993,0.12329870,0.38274249,0.04465650,0.06326781,0.40678779
-3.20860430,1.09427887,0.39134091,0.31530177,0.00789752,0.12104882,0.37752598,0.04292021,0.06103302,0.39944948
-3.20260130,1.07055056,0.38167162,0.30716344,0.00895571,0.11895637,0.37154728,0.04135720,0.05899232,0.39271560
-3.19659830,1.04962010,0.37234775,0.29976193,0.01020211,0.11709157,0.36499801,0.04001401,0.05721570,0.38691145
-3.19059530,1.03240102,0.36361202,0.29341036,0.01164207,0.11552545,0.35809044,0.03893366,0.05576740,0.38234579
-3.18459230,1.01974113,0.35570264,0.28840101,0.01327818,0.11432776,0.35105137,0.03815455,0.05470395,0.37930111
-3.17858929,1.01239607,0.34884640,0.28499647,0.01510975,0.11356471,0.34411560,0.03770939,0.05407236,0.37802427
-3.17258629,1.01100500,0.34325194,0.28342178,0.01713227,0.11329668,0.33751914,0.03762440,0.05390870,0.37871797
-3.16658329,1.01606911,0.33910332,0.28385768,0.01933699,0.11357598,0.33149235,0.03791856,0.05423687,0.38153325
-3.16058029,1.02793395,0.33655435,0.28643510,0.02171053,0.11444483,0.32625339,0.03860310,0.05506779,0.38656335
-3.15457729,1.04677603,0.33572367,0.29123120,0.02423462,0.11593346,0.32200217,0.03968124,0.05639886,0.39383926
-3.14857429,1.07259436,0.33669103,0.29826695,0.02688598,0.11805871,0.31891498,0.04114804,0.05821391,0.40332717
-3.14257129,1.10520729,0.33949467,0.30750634,0.02963637,0.12082286,0.31714004,0.04299052,0.06048340,0.41492790
-3.13656828,1.14425479,0.34413018,0.31885726,0.03245287,0.12421307,0.31679404,0.04518797,0.06316509,0.42847851
-3.13056528,1.18920621,0.35055057,0.33217396,0.03529825,0.12820120,0.31795978,0.04771247,0.06620506,0.44375602
-3.12456228,1.23937329,0.35866779,0.34726099,0.03813170,0.13274422,0.32068483,0.05052952,0.06953902,0.46048320
-3.11855928,1.29392797,0.36835539,0.36387856,0.04090964,0.13778503,0.32498135,0.05359892,0.07309393,0.47833620
-3.11255628,1.35192441,0.37945234,0.38174897,0.04358675,0.14325379,0.33082672,0.05687566,0.07679000,0.49695378
-3.10655328,1.41232434,0.39176767,0.40056403,0.04611710,0.14906959,0.33816502,0.06031099,0.08054269,0.51594782
-3.10055028,1.47402484,0.40508580,0.41999310,0.04845550,0.15514246,0.34690918,0.06385351,0.08426506,0.53491469
-3.09454727,1.53588745,0.41917216,0.43969154,0.05055872,0.16137561,0.35694351,0.06745024,0.08787006,0.55344694
-3.08854427,1.59676749,0.43377904,0.45930917,0.05238688,0.16766775,0.36812657,0.07104776,0.09127287,0.57114498
-3.08254127,1.65554256,0.44865119,0.47849859,0.05390469,0.17391549,0.38029411,0.07459318,0.09439318,0.58762817
-3.07653827,1.71113899,0.46353116,0.49692294,0.05508256,0.18001558,0.39326200,0.07803515,0.09715727,0.60254488
-3.07053527,1.76255558,0.47816401,0.51426302,0.05589761,0.18586712,0.40682913,0.08132466,0.09949991,0.61558120
-3.06453227,1.80888368,0.49230148,0.53022336,0.05633439,0.19137343,0.42078005,0.08441579,0.10136593,0.62646792
-3.05852926,1.84932320,0.50570534,0.54453737,0.05638538,0.19644372,0.43488761,0.08726624,0.10271148,0.63498566
-3.05252626,1.88319417,0.51815010,0.55697125,0.05605123,0.20099444,0.44891541,0.08983781,0.10350487,0.64096786
-3.04652326,1.90994398,0.52942507,0.56732675,0.05534066,0.20495037,0.46262035,0.09209674,0.10372705,0.64430192
-3.04052026,1.92915026,0.53933585,0.57544282,0.05427011,0.20824533,0.47575528,0.09401384,0.10337163,0.64492829
-3.03451726,1.94052004,0.54770545,0.58119624,0.05286317,0.21082278,0.48807185,0.09556464,0.10244452,0.64283797
-3.02851426,1.94388557,0.55437517,0.58450130,0.05114964,0.21263608,0.49932377,0.09672939,0.10096322,0.63806855
-3.02251126,1.93919765,0.55920537,0.58530877,0.04916460,0.21364866,0.50927044,0.09749309,0.09895575,0.63069920
-3.01650825,1.92651711,0.56207635,0.58360434,0.04694716,0.21383411,0.51768113,0.09784535,0.09645934,0.62084491
-3.01050525,1.90600514,0.56288931,0.57940657,0.04453922,0.21317612,0.52433952,0.09778043,0.09351892,0.60865046
-3.00450225,1.87791334,0.56156763,0.57276476,0.04198421,0.21166846,0.52904866,0.09729713,0.09018545,0.59428429
-2.99849925,1.84257380,0.55805825,0.56375658,0.03932582,0.20931496,0.53163618,0.09639878,0.08651423,0.57793276
-2.99249625,1.80038981,0.55233332,0.55248581,0.03660685,0.20612950,0.53195956,0.09509321,0.08256318,0.55979487
-2.98649325,1.75182744,0.54439185,0.53908014,0.03386817,0.20213594,0.52991115,0.09339276,0.07839127,0.54007769
-2.98049025,1.69740801,0.53426131,0.52368899,0.03114787,0.19736811,0.52542283,0.09131429,0.07405699,0.51899259
-2.97448724,1.63770148,0.52199892,0.50648152,0.02848056,0.19186972,0.51846991,0.08887909,0.06961707,0.49675222
-2.96848424,1.57332056,0.50769258,0.48764461,0.02589691,0.18569417,0.50907410,0.08611288,0.06512534,0.47356823
-2.96248124,1.50491529,0.49146114,0.46738083,0.02342338,0.17890427,0.49730523,0.08304567,0.06063185,0.44964965
-2.95647824,1.43316781,0.47345391,0.44590639,0.02108217,0.17157175,0.48328171,0.07971155,0.05618220,0.42520173
-2.95047524,1.35878697,0.45384929,0.42344892,0.01889133,0.16377664,0.46716945,0.07614841,0.05181713,0.40042515
-2.94447224,1.28250265,0.43285252,0.40024505,0.01686506,0.15560641,0.44917930,0.07239757,0.04757222,0.37551540
-2.93846923,1.20505943,0.41069249,0.37653784,0.01501409,0.14715488,0.42956316,0.06850329,0.04347787,0.35066223
-2.93246623,1.12720969,0.38761771,0.35257405,0.01334628,0.13852106,0.40860871,0.06451219,0.03955942,0.32604905
-2.92646323,1.04970609,0.36389153,0.32860113,0.01186714,0.12980762,0.38663304,0.06047261,0.03583735,0.30185219
-2.92046023,0.97329351,0.33978693,0.30486428,0.01058051,0.12111945,0.36397558,0.05643390,0.03232761,0.27824002
-2.91445723,0.89870075,0.31558091,0.28160343,0.00948917,0.11256197,0.34099032,0.05244566,0.02904207,0.25537190
-2.90845423,0.82663209,0.29154885,0.25905023,0.00859547,0.10423951,0.31803791,0.04855699,0.02598893,0.23339707
-2.90245123,0.75775916,0.26795903,0.23742539,0.00790188,0.09625369,0.29547779,0.04481576,0.02317321,0.21245338
-2.89644822,0.69271331,0.24506753,0.21693614,0.00741146,0.08870184,0.27366068,0.04126784,0.02059724,0.19266612
-2.89044522,0.63207873,0.22311382,0.19777411,0.00712825,0.08167558,0.25292157,0.03795654,0.01826111,0.17414695
-2.88444222,0.57638651,0.20231695,0.18011360,0.00705753,0.07525954,0.23357356,0.03492193,0.01616315,0.15699292
-2.87843922,0.52610979,0.18287277,0.16411024,0.00720594,0.06953018,0.21590245,0.03220039,0.01430032,0.14128577
-2.87243622,0.48165991,0.16495188,0.14990006,0.00758147,0.06455484,0.20016231,0.02982415,0.01266857,0.12709150
-2.86643322,0.44338356,0.14869856,0.13759897,0.00819329,0.06039093,0.18657191,0.02782093,0.01126318,0.11446014
-2.86043022,0.41156078,0.13423052,0.12730240,0.00905146,0.05708518,0.17531205,0.02621366,0.01007904,0.10342586
-2.85442721,0.38640356,0.12163928,0.11908530,0.01016644,0.05467317,0.16652356,0.02502019,0.00911082,0.09400722
-2.84842421,0.36805481,0.11099114,0.11300209,0.01154851,0.05317874,0.16030605,0.02425309,0.00835315,0.08620767
-2.84242121,0.35658748,0.10232856,0.10908675,0.01320707,0.05261367,0.15671707,0.02391948,0.00780069,0.08001612
-2.83641821,0.35200361,0.09567173,0.10735265,0.01514976,0.05297727,0.15577183,0.02402078,0.00744812,0.07540756
-2.83041521,0.35423322,0.09102015,0.10779240,0.01738164,0.05425613,0.15744318,0.02455262,0.00729017,0.07234371
-2.82441221,0.36313287,0.08835424,0.11037737,0.01990418,0.05642383,0.16166192,0.02550464,0.00732139,0.07077359
-2.81840920,0.37848413,0.08763665,0.11505705,0.02271440,0.05944081,0.16831743,0.02686034,0.00753609,0.07063402
-2.81240620,0.39999189,0.08881338,0.12175829,0.02580391,0.06325435,0.17725864,0.02859702,0.00792807,0.07185003
-2.80640320,0.42728299,0.09181459,0.13038435,0.02915817,0.06779866,0.18829544,0.03068572,0.00849033,0.07433525
-2.80040020,0.45990542,0.09655520,0.14081414,0.03275584,0.07299524,0.20120058,0.03309126,0.00921488,0.07799219
-2.79439720,0.49732852,0.10293528,0.15290146,0.03656828,0.07875350,0.21571223,0.03577245,0.01009234,0.08271262
-2.78839420,0.53894467,0.11084035,0.16647470,0.04055941,0.08497166,0.23153731,0.03868239,0.01111173,0.08837804
-2.78239120,0.58407282,0.12014175,0.18133700,0.04468570,0.09153805,0.24835569,0.04176891,0.01226021,0.09486026
-2.77638819,0.63196442,0.13069716,0.19726711,0.04889659,0.09833281,0.26582523,0.04497533,0.01352284,0.10202234
-2.77038519,0.68181192,0.14235146,0.21402099,0.05313515,0.10522990,0.28358791,0.04824127,0.01488251,0.10971974
-2.76438219,0.73275997,0.15493798,0.23133447,0.05733911,0.11209959,0.30127669,0.05150375,0.01631983,0.11780193
-2.75837919,0.78391954,0.16828032,0.24892674,0.06144215,0.11881122,0.31852333,0.05469842,0.01781329,0.12611434
-2.75237619,0.83438452,0.18219470,0.26650494,0.06537549,0.12523621,0.33496672,0.05776100,0.01933932,0.13450075
-2.74637319,0.88325072,0.19649296,0.28376964,0.06906967,0.13125132,0.35026165,0.06062882,0.02087271,0.14280598
-2.74037019,0.92963647,0.21098607,0.30042110,0.07245655,0.13674187,0.36408771,0.06324235,0.02238692,0.15087898
-2.73436718,0.97270436,0.22548811,0.31616620,0.07547130,0.14160499,0.37615793,0.06554689,0.02385468,0.15857604
-2.72836418,1.01168317,0.23982063,0.33072570,0.07805444,0.14575262,0.38622690,0.06749403,0.02524855,0.16576418
-2.72236118,1.04588913,0.25381708,0.34384165,0.08015380,0.14911419,0.39409803,0.06904312,0.02654166,0.17232441
-2.71635818,1.07474560,0.26732734,0.35528453,0.08172620,0.15163885,0.39962951,0.07016250,0.02770841,0.17815492
-2.71035518,1.09780030,0.28022190,0.36485996,0.08273904,0.15329722,0.40273894,0.07083046,0.02872521,0.18317386
-2.70435218,1.11473921,0.29239565,0.37241445,0.08317133,0.15408239,0.40340621,0.07103597,0.02957123,0.18732171
-2.69834917,1.12539661,0.30377103,0.37784016,0.08301455,0.15401034,0.40167458,0.07077903,0.03022908,0.19056304
-2.69234617,1.12976063,0.31430043,0.38107824,0.08227293,0.15311965,0.39764995,0.07007070,0.03068539,0.19288769
-2.68634317,1.12797418,0.32396766,0.38212072,0.08096335,0.15147053,0.39149842,0.06893281,0.03093125,0.19431116
-2.68034017,1.12033120,0.33278853,0.38101080,0.07911482,0.14914323,0.38344208,0.06739729,0.03096263,0.19487431
-2.67433717,1.10726831,0.34081048,0.37784148,0.07676750,0.14623595,0.37375347,0.06550526,0.03078049,0.19464237
-2.66833417,1.08935254,0.34811127,0.37275270,0.07397141,0.14286228,0.36274883,0.06330584,0.03039083,0.19370329
-2.66233117,1.06726550,0.35479702,0.36592707,0.07078482,0.13914839,0.35078056,0.06085477,0.02980455,0.19216551
-2.65632816,1.04178483,0.36099950,0.35758437,0.06727245,0.13522998,0.33822905,0.05821292,0.02903712,0.19015530
-2.65032516,1.01376380,0.36687297,0.34797516,0.06350349,0.13124922,0.32549437,0.05544469,0.02810818,0.18781377
-2.64432216,0.98410992,0.37259080,0.33737366,0.05954961,0.12735175,0.31298802,0.05261646,0.02704094,0.18529368
-2.63831916,0.95376326,0.37834175,0.32607037,0.05548301,0.12368378,0.30112492,0.04979502,0.02586152,0.18275617
-2.63231616,0.92367535,0.38432638,0.31436452,0.05137455,0.12038947,0.29031598,0.04704622,0.02459824,0.18036745
-2.62631316,0.89478931,0.39075339,0.30255678,0.04729209,0.11760849,0.28096108,0.04443362,0.02328087,0.17829570
-2.62031016,0.86802143,0.39783607,0.29094242,0.04329907,0.11547392,0.27344281,0.04201740,0.02193984,0.17670804
-2.61430715,0.84424474,0.40578869,0.27980497,0.03945331,0.11411033,0.26812061,0.03985341,0.02060558,0.17576768
-2.60830415,0.82427447,0.41482302,0.26941076,0.03580617,0.11363211,0.26532549,0.03799237,0.01930777,0.17563125
-2.60230115,0.80885544,0.42514448,0.26000408,0.03240197,0.11414188,0.26535503,0.03647931,0.01807481,0.17644629
-2.59629815,0.79865124,0.43694818,0.25180326,0.02927765,0.11572907,0.26846852,0.03535302,0.01693334,0.17834878
-2.59029515,0.79423471,0.45041446,0.24499748,0.02646277,0.11846847,0.27488225,0.03464575,0.01590777,0.18146077
-2.58429215,0.79607984,0.46570395,0.23974425,0.02397968,0.12241878,0.28476475,0.03438292,0.01502011,0.18588796
-2.57828914,0.80455442,0.48295209,0.23616753,0.02184390,0.12762109,0.29823195,0.03458294,0.01428973,0.19171732
-2.57228614,0.81991364,0.50226308,0.23435642,0.02006463,0.13409739,0.31534241,0.03525702,0.01373337,0.19901463
-2.56628314,0.84229425,0.52370351,0.23436429,0.01864542,0.14184906,0.33609261,0.03640910,0.01336513,0.20782213
-2.56028014,0.87170976,0.54729573,0.23620833,0.01758482,0.15085541,0.36041269,0.03803578,0.01319667,0.21815617
-2.55427714,0.90804659,0.57301135,0.23986952,0.01687715,0.16107246,0.38816284,0.04012628,0.01323738,0.23000522
-2.54827414,0.95106181,0.60076535,0.24529304,0.01651323,0.17243203,0.41913079,0.04266249,0.01349470,0.24332813
-2.54227114,1.00038289,0.63041105,0.25238918,0.01648111,0.18484132,0.45303069,0.04561915,0.01397442,0.25805308
-2.53626813,1.05551009,0.66173669,0.26103478,0.01676678,0.19818309,0.48950403,0.04896404,0.01468107,0.27407725
-2.53026513,1.11582207,0.69446388,0.27107534,0.01735485,0.21231666,0.52812274,0.05265845,0.01561831,0.29126742
-2.52426213,1.18058526,0.72824856,0.28232788,0.01822917,0.22707971,0.56839491,0.05665778,0.01678926,0.30946173
-2.51825913,1.24896743,0.76268464,0.29458464,0.01937347,0.24229119,0.60977335,0.06091231,0.01819694,0.32847271
-2.51225613,1.32005551,0.79731067,0.30761761,0.02077188,0.25775505,0.65166702,0.06536821,0.01984458,0.34809151
-2.50625313,1.39287782,0.83161962,0.32118390,0.02240951,0.27326505,0.69345512,0.06996883,0.02173592,0.36809355
-2.50025013,1.46643008,0.86507139,0.33503198,0.02427293,0.28861031,0.73450368,0.07465607,0.02387542,0.38824525
-2.49424712,1.53970461,0.89710810,0.34890850,0.02635059,0.30358157,0.77418404,0.07937197,0.02626842,0.40831172
-2.48824412,1.61172175,0.92717131,0.36256557,0.02863324,0.31797783,0.81189261,0.08406040,0.02892118,0.42806523
-2.48224112,1.68156203,0.95472059,0.37576824,0.03111421,0.33161316,0.84707099,0.08866881,0.03184080,0.44729388
-2.47623812,1.74839774,0.97925267,0.38830189,0.03378964,0.34432320,0.87922561,0.09314982,0.03503501,0.46581019
-2.47023512,1.81152210,1.00032012,0.39997908,0.03665853,0.35597119,0.90794585,0.09746286,0.03851182,0.48345907
-2.46423212,1.87037449,1.01754862,0.41064561,0.03972268,0.36645306,0.93291958,0.10157541,0.04227905,0.50012470
-2.45822911,1.92456007,1.03065199,0.42018537,0.04298647,0.37570123,0.95394531,0.10546403,0.04634368,0.51573585
-2.45222611,1.97386241,1.03944391,0.42852378,0.04645636,0.38368703,0.97094010,0.10911498,0.05071106,0.53026929
-2.44622311,2.01824815,1.04384585,0.43562933,0.05014031,0.39042136,0.98394255,0.11252442,0.05538409,0.54375085
-2.44022011,2.05786303,1.04389053,0.44151345,0.05404691,0.39595357,0.99311070,0.11569806,0.06036222,0.55625409
-2.43421711,2.09301904,1.03972079,0.44622821,0.05818438,0.40036856,0.99871452,0.11865047,0.06564048,0.56789641
-2.42821411,2.12417320,1.03158366,0.44986227,0.06255935,0.40378223,1.00112339,0.12140376,0.07120848,0.57883268
-2.42221111,2.15189882,1.01982015,0.45253503,0.06717566,0.40633539,1.00078894,0.12398600,0.07704950,0.58924678
-2.41620810,2.17685048,1.00485095,0.45438933,0.07203291,0.40818652,0.99822411,0.12642923,0.08313966,0.59934118
-2.41020510,2.19972476,0.98715907,0.45558305,0.07712528,0.40950365,0.99397928,0.12876723,0.08944731,0.60932533
-2.40420210,2.22121866,0.96727010,0.45628009,0.08244024,0.41045595,0.98861690,0.13103329,0.09593266,0.61940328
-2.39819910,2.24198801,0.94573123,0.45664110,0.08795757,0.41120525,0.98268557,0.13325787,0.10254767,0.62976131
-2.39219610,2.26260834,0.92309008,0.45681463,0.09364864,0.41189819,0.97669519,0.13546655,0.10923626,0.64055624
-2.38619310,2.28354034,0.89987446,0.45692906,0.09947599,0.41265916,0.97109427,0.13767818,0.11593495,0.65190499
-2.38019010,2.30510188,0.87657399,0.45708580,0.10539338,0.41358470,0.96625060,0.13990351,0.12257375,0.66387620
-2.37418709,2.32744838,0.85362454,0.45735408,0.11134624,0.41473932,0.96243625,0.14214425,0.12907751,0.67648427
-2.36818409,2.35056242,0.83139617,0.45776774,0.11727263,0.41615327,0.95981769,0.14439275,0.13536752,0.68968617
-2.36218109,2.37425338,0.81018506,0.45832396,0.12310465,0.41782202,0.95845130,0.14663223,0.14136344,0.70338136
-2.35617809,2.39816700,0.79020964,0.45898419,0.12877024,0.41970780,0.95828460,0.14883763,0.14698534,0.71741483
-2.35017509,2.42180430,0.77161100,0.45967703,0.13419534,0.42174266,0.95916296,0.15097690,0.15215595,0.73158298
-2.34417209,2.44454875,0.75445738,0.46030299,0.13930635,0.42383329,0.96084123,0.15301288,0.15680294,0.74564229
-2.33816908,2.46570013,0.73875217,0.46074074,0.14403267,0.42586686,0.96299986,0.15490536,0.16086102,0.75932015
-2.33216608,2.48451303,0.72444505,0.46085450,0.14830924,0.42771791,0.96526419,0.15661350,0.16427398,0.77232735
-2.32616308,2.50023803,0.71144528,0.46050226,0.15207898,0.42925561,0.96722626,0.15809822,0.16699642,0.78437164
-2.32016008,2.51216313,0.69963654,0.45954423,0.15529497,0.43035116,0.96846767,0.15932457,0.16899516,0.79517158
-2.31415708,2.51965335,0.68889237,0.45785110,0.15792215,0.43088491,0.96858244,0.16026382,0.17025019,0.80447012
-2.30815408,2.52218648,0.67909135,0.45531189,0.15993863,0.43075277,0.96719884,0.16089529,0.17075525,0.81204714
-2.30215108,2.51938323,0.67013135,0.45184071,0.16133633,0.42987179,0.96399896,0.16120765,0.17051792,0.81773044
-2.29614807,2.51103054,0.66194199,0.44738243,0.16212105,0.42818446,0.95873537,0.16119980,0.16955922,0.82140475
-2.29014507,2.49709701,0.65449495,0.44191690,0.16231193,0.42566176,0.95124403,0.16088111,0.16791280,0.82301829
-2.28414207,2.47774025,0.64781155,0.43546160,0.16194024,0.42230484,0.94145320,0.16027119,0.16562381,0.82258679
-2.27813907,2.45330596,0.64196742,0.42807272,0.16104776,0.41814526,0.92938787,0.15939909,0.16274730,0.82019473
-2.27213607,2.42431928,0.63709408,0.41984469,0.15968464,0.41324399,0.91516991,0.15830208,0.15934657,0.81599399
-2.26613307,2.39146927,0.63337748,0.41090824,0.15790705,0.40768923,0.89901412,0.15702406,0.15549120,0.81019997
-2.26013007,2.35558735,0.63105359,0.40142721,0.15577462,0.40159321,0.88122036,0.15561369,0.15125512,0.80308539
-2.25412706,2.31762127,0.63040138,0.39159419,0.15334794,0.39508831,0.86216257,0.15412243,0.14671457,0.79497219
-2.24812406,2.27860554,0.63173340,0.38162534,0.15068611,0.38832247,0.84227504,0.15260250,0.14194628,0.78622181
-2.24212106,2.23962995,0.63538439,0.37175450,0.14784469,0.38145441,0.82203677,0.15110498,0.13702565,0.77722421
-2.23611806,2.20180726,0.64169842,0.36222683,0.14487392,0.37464862,0.80195452,0.14967803,0.13202521,0.76838611
-2.23011506,2.16624109,0.65101484,0.35329222,0.14181748,0.36807043,0.78254533,0.14836540,0.12701322,0.76011876
-2.22411206,2.13399504,0.66365370,0.34519859,0.13871167,0.36188119,0.76431909,0.14720526,0.12205259,0.75282557
-2.21810905,2.10606368,0.67990086,0.33818521,0.13558519,0.35623390,0.74776176,0.14622927,0.11719993,0.74688994
-2.21210605,2.08334587,0.69999344,0.33247627,0.13245932,0.35126903,0.73331976,0.14546205,0.11250492,0.74266366
-2.20610305,2.06662087,0.72410592,0.32827463,0.12934856,0.34711088,0.72138597,0.14492091,0.10800983,0.74045595
-2.20010005,2.05652735,0.75233725,0.32575601,0.12626160,0.34386439,0.71228755,0.14461584,0.10374930,0.74052350
-2.19409705,2.05354545,0.78469959,0.32506359,0.12320251,0.34161235,0.70627601,0.14454969,0.09975018,0.74306172
-2.18809405,2.05798204,0.82110870,0.32630322,0.12017203,0.34041315,0.70351959,0.14471850,0.09603161,0.74819728
-2.18209105,2.06995914,0.86137676,0.32953910,0.11716889,0.34029893,0.70409803,0.14511187,0.09260521,0.75598229
-2.17608804,2.08940578,0.90520757,0.33479037,0.11419102,0.34127432,0.70799987,0.14571345,0.08947529,0.76639007
-2.17008504,2.11605338,0.95219469,0.34202844,0.11123657,0.34331559,0.71512229,0.14650129,0.08663930,0.77931294
-2.16408204,2.14943496,1.00182267,0.35117530,0.10830467,0.34637036,0.72527333,0.14744828,0.08408818,0.79456192
-2.15807904,2.18888848,1.05347164,0.36210293,0.10539587,0.35035803,0.73817662,0.14852247,0.08180694,0.81186870
-2.15207604,2.23356469,1.10642521,0.37463398,0.10251232,0.35517063,0.75347834,0.14968738,0.07977522,0.83088975
-2.14607304,2.28243974,1.15988196,0.38854372,0.09965765,0.36067459,0.77075643,0.15090233,0.07796795,0.85121285
-2.14007004,2.33433290,1.21297020,0.40356345,0.09683655,0.36671311,0.78953174,0.15212278,0.07635608,0.87236582
-2.13406703,2.38792933,1.26476591,0.41938534,0.09405423,0.37310935,0.80928098,0.15330074,0.07490738,0.89382739
-2.12806403,2.44180816,1.31431341,0.43566872,0.09131572,0.37967038,0.82945113,0.15438533,0.07358723,0.91504021
-2.12206103,2.49447512,1.36064835,0.45204777,0.08862512,0.38619184,0.84947507,0.15532348,0.07235961,0.93542540
-2.11605803,2.54439966,1.40282234,0.46814041,0.08598496,0.39246329,0.86878779,0.15606082,0.07118794,0.95439855
-2.11005503,2.59005518,1.43992841,0.48355816,0.08339561,0.39827400,0.88684301,0.15654272,0.07003608,0.97138653
-2.10405203,2.62996167,1.47112653,0.49791681,0.08085487,0.40341919,0.90312947,0.15671561,0.06886925,0.98584461
-2.09804902,2.66272906,1.49566824,0.51084738,0.07835783,0.40770632,0.91718639,0.15652841,0.06765496,0.99727331
-2.09204602,2.68709980,1.51291945,0.52200708,0.07589690,0.41096131,0.92861758,0.15593403,0.06636381,1.00523430
-2.08604302,2.70198897,1.52238047,0.53108980,0.07346213,0.41303436,0.93710357,0.15489102,0.06497035,1.00936473
-2.08004002,2.70652011,1.52370246,0.53783571,0.07104172,0.41380516,0.94241123,0.15336509,0.06345362,1.00938936
-2.07403702,2.70005517,1.51669958,0.54203955,0.06862272,0.41318711,0.94440054,0.15133062,0.06179779,1.00512999
-2.06803402,2.68221706,1.50135622,0.54355722,0.06619184,0.41113047,0.94302794,0.14877189,0.05999241,0.99651171
-2.06203102,2.65290356,1.47782908,0.54231035,0.06373639,0.40762416,0.93834622,0.14568407,0.05803269,0.98356564
-2.05602801,2.61229191,1.44644375,0.53828867,0.06124515,0.40269601,0.93050084,0.14207387,0.05591949,0.96642816
-2.05002501,2.56083355,1.40768609,0.53154999,0.05870924,0.39641162,0.91972263,0.13795977,0.05365914,0.94533633
-2.04402201,2.49923918,1.36218871,0.52221784,0.05612282,0.38887163,0.90631736,0.13337182,0.05126315,0.92062007
-2.03801901,2.42845473,1.31071298,0.51047684,0.05348372,0.38020766,0.89065242,0.12835103,0.04874772,0.89269111
-2.03201601,2.34962934,1.25412751,0.49656609,0.05079375,0.37057695,0.87314132,0.12294832,0.04613313,0.86202946
-2.02601301,2.26407680,1.19338385,0.48077076,0.04805892,0.36015616,0.85422666,0.11722309,0.04344301,0.82916787
-2.02001001,2.17323219,1.12949060,0.46341247,0.04528938,0.34913443,0.83436238,0.11124151,0.04070355,0.79467503
-2.01400700,2.07860594,1.06348677,0.44483873,0.04249917,0.33770616,0.81399620,0.10507457,0.03794270,0.75913840
-2.00800400,1.98173727,0.99641570,0.42541213,0.03970580,0.32606388,0.79355305,0.09879599,0.03518928,0.72314719
-2.00200100,1.88414918,0.92930026,0.40549955,0.03692968,0.31439146,0.77342023,0.09248008,0.03247217,0.68727645
-1.99599800,1.78730699,0.86312046,0.38546209,0.03419347,0.30285809,0.75393519,0.08619973,0.02981960,0.65207283
-1.98999500,1.69258212,0.79879395,0.36564590,0.03152136,0.29161329,0.73537626,0.08002452,0.02725837,0.61804252
