energy_ev,total_up,Ag_p_up,Ag_d_up,Li_s_up,N_s_up,N_p_up,S_s_up,S_p_up
-3.05252626,0.89061547,0.13466448,0.56086524,0.03590118,0.00151584,0.03434146,0.00307063,0.20621006
-3.04652326,0.87679552,0.13260715,0.55025796,0.03413303,0.00168023,0.03610917,0.00297166,0.20126172
-3.04052026,0.87236380,0.13215803,0.54521880,0.03305221,0.00187162,0.03836447,0.00291220,0.19849776
-3.03451726,0.87709063,0.13334065,0.54554624,0.03264784,0.00208946,0.04112684,0.00289316,0.19788598
-3.02851426,0.89065822,0.13616636,0.55098897,0.03290882,0.00233268,0.04441009,0.00291487,0.19937324
-3.02251126,0.91266249,0.14063252,0.56124946,0.03382411,0.00259966,0.04822108,0.00297712,0.20288560
-3.01650825,0.94261467,0.14672052,0.57598723,0.03538270,0.00288821,0.05255846,0.00307912,0.20832834
-3.01050525,0.97994292,0.15439389,0.59482180,0.03757323,0.00319551,0.05741156,0.00321948,0.21558603
-3.00450225,1.02399423,0.16359653,0.61733566,0.04038333,0.00351814,0.06275955,0.00339622,0.22452271
-2.99849925,1.07403713,0.17425120,0.64307710,0.04379865,0.00385208,0.06857075,0.00360681,0.23498228
-2.99249625,1.12926532,0.18625844,0.67156327,0.04780171,0.00419277,0.07480228,0.00384810,0.24678909
-2.98649325,1.18880280,0.19949595,0.70228363,0.05237060,0.00453518,0.08140010,0.00411642,0.25974898
-2.98049025,1.25171072,0.21381856,0.73470382,0.05747760,0.00487389,0.08829935,0.00440757,0.27365077
-2.97448724,1.31699620,0.22905897,0.76827019,0.06308786,0.00520321,0.09542512,0.00471689,0.28826823
-2.96848424,1.38362321,0.24502920,0.80241522,0.06915814,0.00551734,0.10269362,0.00503929,0.30336255
-2.96248124,1.45052575,0.26152285,0.83656362,0.07563584,0.00581049,0.11001370,0.00536936,0.31868552
-2.95647824,1.51662305,0.27831819,0.87013940,0.08245832,0.00607705,0.11728873,0.00570143,0.33398306
-2.95047524,1.58083674,0.29518208,0.90257377,0.08955263,0.00631176,0.12441881,0.00602967,0.34899944
-2.94447224,1.64210960,0.31187458,0.93331367,0.09683571,0.00650989,0.13130317,0.00634820,0.36348177
-2.93846923,1.69942548,0.32815427,0.96183098,0.10421510,0.00666734,0.13784283,0.00665121,0.37718495
-2.93246623,1.75182987,0.34378407,0.98763198,0.11159024,0.00678082,0.14394327,0.00693305,0.38987671
-2.92646323,1.79845044,0.35853743,1.01026689,0.11885423,0.00684794,0.14951718,0.00718843,0.40134278
-2.92046023,1.83851689,0.37220471,1.02933911,0.12589615,0.00686725,0.15448704,0.00741242,0.41139191
-2.91445723,1.87137945,0.38459950,1.04451398,0.13260377,0.00683837,0.15878762,0.00760068,0.41986065
-2.90845423,1.89652526,0.39556477,1.05552643,0.13886660,0.00676193,0.16236812,0.00774949,0.42661765
-2.90245123,1.91359201,0.40497837,1.06218752,0.14457911,0.00663956,0.16519403,0.00785587,0.43156740
-2.89644822,1.92237827,0.41275799,1.06438923,0.14964405,0.00647382,0.16724851,0.00791764,0.43465315
-2.89044522,1.92285002,0.41886503,1.06210760,0.15397559,0.00626816,0.16853331,0.00793349,0.43585910
-2.88444222,1.91514303,0.42330743,1.05540366,0.15750229,0.00602674,0.16906921,0.00790298,0.43521148
-2.87843922,1.89956096,0.42614123,1.04442236,0.16016956,0.00575430,0.16889583,0.00782658,0.43277868
-2.87243622,1.87656907,0.42747070,1.02938924,0.16194166,0.00545603,0.16807099,0.00770565,0.42867036
-2.86643322,1.84678371,0.42744703,1.01060501,0.16280293,0.00513741,0.16666948,0.00754237,0.42303549
-2.86043022,1.81095795,0.42626566,0.98843814,0.16275841,0.00480401,0.16478134,0.00733971,0.41605937
-2.85442721,1.76996367,0.42416207,0.96331570,0.16183355,0.00446137,0.16250974,0.00710130,0.40795982
-2.84842421,1.72477074,0.42140643,0.93571273,0.16007327,0.00411483,0.15996846,0.00683139,0.39898249
-2.84242121,1.67642392,0.41829702,0.90614045,0.15754020,0.00376945,0.15727908,0.00653469,0.38939551
-2.83641821,1.62601821,0.41515270,0.87513376,0.15431231,0.00342985,0.15456799,0.00621626,0.37948365
-2.83041521,1.57467335,0.41230477,0.84323844,0.15048000,0.00310016,0.15196324,0.00588135,0.36954204
-2.82441221,1.52350824,0.41008820,0.81099833,0.14614282,0.00278401,0.14959144,0.00553534,0.35986966
-2.81840920,1.47361593,0.40883278,0.77894303,0.14140594,0.00248442,0.14757468,0.00518352,0.35076283
-2.81240620,1.42603986,0.40885416,0.74757640,0.13637659,0.00220388,0.14602756,0.00483104,0.34250861
-2.80640320,1.38175193,0.41044530,0.71736615,0.13116056,0.00194433,0.14505456,0.00448279,0.33537859
-2.80040020,1.34163272,0.41386825,0.68873478,0.12585902,0.00170725,0.14474753,0.00414329,0.32962280
-2.79439720,1.30645443,0.41934678,0.66205217,0.12056567,0.00149369,0.14518363,0.00381661,0.32546422
-2.78839420,1.27686664,0.42705971,0.63762967,0.11536445,0.00130435,0.14642358,0.00350637,0.32309364
-2.78239120,1.25338514,0.43713539,0.61571607,0.11032777,0.00113970,0.14851028,0.00321564,0.32266528
-2.77638819,1.23638395,0.44964718,0.59649519,0.10551536,0.00100008,0.15146788,0.00294695,0.32429301
-2.77038519,1.22609059,0.46461027,0.58008528,0.10097373,0.00088576,0.15530123,0.00270232,0.32804737
-2.76438219,1.22258445,0.48197975,0.56653985,0.09673621,0.00079710,0.15999574,0.00248325,0.33395344
-2.75837919,1.22579848,0.50165011,0.55585012,0.09282354,0.00073459,0.16551771,0.00229075,0.34198969
-2.75237619,1.23552393,0.52345616,0.54794877,0.08924481,0.00069900,0.17181504,0.00212543,0.35208776
-2.74637319,1.25141809,0.54717545,0.54271483,0.08599888,0.00069141,0.17881830,0.00198750,0.36413334
-2.74037019,1.27301493,0.57253214,0.53997969,0.08307598,0.00071331,0.18644231,0.00187688,0.37796823
-2.73436718,1.29973856,0.59920238,0.53953384,0.08045943,0.00076665,0.19458802,0.00179325,0.39339343
-2.72836418,1.33091906,0.62682110,0.54113442,0.07812748,0.00085385,0.20314471,0.00173610,0.41017351
-2.72236118,1.36581062,0.65499014,0.54451319,0.07605503,0.00097786,0.21199263,0.00170482,0.42804195
-2.71635818,1.40361150,0.68328751,0.54938478,0.07421534,0.00114207,0.22100574,0.00169874,0.44670759
-2.71035518,1.44348533,0.71127767,0.55545513,0.07258145,0.00135037,0.23005481,0.00171717,0.46586184
-2.70435218,1.48458326,0.73852241,0.56242972,0.07112749,0.00160699,0.23901048,0.00175946,0.48518664
-2.69834917,1.52606622,0.76459221,0.57002150,0.06982966,0.00191645,0.24774649,0.00182501,0.50436277
-2.69234617,1.56712660,0.78907746,0.57795831,0.06866706,0.00228344,0.25614266,0.00191333,0.52307832
-2.68634317,1.60700861,0.81159933,0.58598945,0.06762222,0.00271263,0.26408782,0.00202399,0.54103688
-2.68034017,1.64502647,0.83181973,0.59389123,0.06668141,0.00320850,0.27148233,0.00215667,0.55796531
-2.67433717,1.68057984,0.84945003,0.60147143,0.06583480,0.00377512,0.27824016,0.00231115,0.57362052
-2.66833417,1.71316563,0.86425808,0.60857239,0.06507646,0.00441593,0.28429052,0.00248729,0.58779522
-2.66233117,1.74238603,0.87607331,0.61507263,0.06440415,0.00513350,0.28957882,0.00268502,0.60032211
-2.65632816,1.76795218,0.88478960,0.62088711,0.06381918,0.00592924,0.29406708,0.00290434,0.61107667
-2.65032516,1.78968354,0.89036583,0.62596601,0.06332611,0.00680324,0.29773357,0.00314532,0.61997813
-2.64432216,1.80750324,0.89282417,0.63029229,0.06293244,0.00775394,0.30057203,0.00340810,0.62698886
-2.63831916,1.82142961,0.89224617,0.63387805,0.06264842,0.00877805,0.30259012,0.00369287,0.63211222
-2.63231616,1.83156477,0.88876692,0.63676014,0.06248679,0.00987029,0.30380767,0.00399997,0.63538900
-2.62631316,1.83808096,0.88256777,0.63899514,0.06246262,0.01102338,0.30425444,0.00432985,0.63689282
-2.62031016,1.84120565,0.87386779,0.64065420,0.06259324,0.01222797,0.30396783,0.00468316,0.63672481
-2.61430715,1.84120641,0.86291477,0.64181791,0.06289820,0.01347269,0.30299061,0.00506082,0.63500784
-2.60830415,1.83837651,0.84997605,0.64257163,0.06339930,0.01474426,0.30136870,0.00546408,0.63188089
-2.60230115,1.83302217,0.83532977,0.64300152,0.06412063,0.01602773,0.29914941,0.00589459,0.62749358
-2.59629815,1.82545213,0.81925693,0.64319140,0.06508863,0.01730672,0.29637998,0.00635449,0.62200156
-2.59029515,1.81597004,0.80203460,0.64322068,0.06633211,0.01856382,0.29310657,0.00684646,0.61556261
-2.58429215,1.80486986,0.78393054,0.64316320,0.06788217,0.01978100,0.28937391,0.00737382,0.60833382
-2.57828914,1.79243410,0.76519925,0.64308704,0.06977204,0.02094007,0.28522527,0.00794049,0.60046979
-2.57228614,1.77893468,0.74607956,0.64305507,0.07203670,0.02202319,0.28070294,0.00855105,0.59212178
-2.56628314,1.76463568,0.72679343,0.64312600,0.07471231,0.02301339,0.27584900,0.00921067,0.58343770
-2.56028014,1.74979722,0.70754589,0.64335557,0.07783539,0.02389509,0.27070636,0.00992502,0.57456259
-2.55427714,1.73467963,0.68852575,0.64379772,0.08144172,0.02465451,0.26531971,0.01070013,0.56563949
-2.54827414,1.71954690,0.66990664,0.64450522,0.08556501,0.02528016,0.25973651,0.01154220,0.55681025
-2.54227114,1.70466869,0.65184828,0.64552971,0.09023528,0.02576312,0.25400760,0.01245737,0.54821599
-2.53626813,1.69032003,0.63449732,0.64692077,0.09547700,0.02609730,0.24818758,0.01345140,0.53999709
-2.53026513,1.67677853,0.61798788,0.64872405,0.10130712,0.02627962,0.24233466,0.01452933,0.53229235
-2.52426213,1.66431851,0.60244127,0.65097841,0.10773297,0.02630998,0.23651000,0.01569516,0.52523733
-2.51825913,1.65320255,0.58796508,0.65371223,0.11475021,0.02619125,0.23077664,0.01695143,0.51896174
-2.51225613,1.64367056,0.57465156,0.65693904,0.12234087,0.02592907,0.22519791,0.01829884,0.51358608
-2.50625313,1.63592715,0.56257541,0.66065289,0.13047163,0.02553157,0.21983548,0.01973590,0.50921757
-2.50025013,1.63012817,0.55179123,0.66482379,0.13909256,0.02500902,0.21474727,0.02125863,0.50594565
-2.49424712,1.62636737,0.54233085,0.66939367,0.14813615,0.02437348,0.20998508,0.02286026,0.50383743
-2.48824412,1.62466439,0.53420085,0.67427328,0.15751713,0.02363827,0.20559246,0.02453107,0.50293324
-2.48224112,1.62495487,0.52738056,0.67934035,0.16713281,0.02281760,0.20160265,0.02625828,0.50324277
-2.47623812,1.62708390,0.52182080,0.68443946,0.17686419,0.02192604,0.19803693,0.02802612,0.50474199
-2.47023512,1.63080330,0.51744356,0.68938373,0.18657777,0.02097814,0.19490343,0.02981587,0.50737124
-2.46423212,1.63577338,0.51414276,0.69395843,0.19612808,0.01998804,0.19219645,0.03160620,0.51103456
-2.45822911,1.64156925,0.51178615,0.69792651,0.20536089,0.01896913,0.18989646,0.03337349,0.51560042
-2.45222611,1.64769167,0.51021832,0.70103586,0.21411691,0.01793382,0.18797057,0.03509231,0.52090400
-2.44622311,1.65358187,0.50926470,0.70302800,0.22223601,0.01689329,0.18637374,0.03673603,0.52675075
-2.44022011,1.65863994,0.50873642,0.70364770,0.22956164,0.01585744,0.18505035,0.03827746,0.53292130
-2.43421711,1.66224553,0.50843561,0.70265323,0.23594535,0.01483480,0.18393631,0.03968954,0.53917736
-2.42821411,1.66378019,0.50816123,0.69982647,0.24125132,0.01383255,0.18296140,0.04094617,0.54526853
-2.42221111,1.66264989,0.50771473,0.69498255,0.24536051,0.01285658,0.18205189,0.04202289,0.55093945
-2.41620810,1.65830692,0.50690556,0.68797827,0.24817442,0.01191158,0.18113313,0.04289764,0.55593731
-2.41020510,1.65026978,0.50555628,0.67871912,0.24961822,0.01100118,0.18013216,0.04355148,0.56001912
-2.40420210,1.63814051,0.50350683,0.66716417,0.24964318,0.01012807,0.17898016,0.04396913,0.56295865
-2.39819910,1.62161836,0.50061821,0.65332895,0.24822823,0.00929417,0.17761464,0.04413952,0.56455263
-2.39219610,1.60050965,0.49677511,0.63728591,0.24538061,0.00850076,0.17598133,0.04405615,0.56462613
-2.38619310,1.57473325,0.49188775,0.61916258,0.24113567,0.00774861,0.17403580,0.04371734,0.56303689
-2.38019010,1.54432191,0.48589286,0.59913757,0.23555571,0.00703809,0.17174459,0.04312629,0.55967853
-2.37418709,1.50941943,0.47875383,0.57743464,0.22872803,0.00636924,0.16908611,0.04229107,0.55448257
-2.36818409,1.47027430,0.47046029,0.55431517,0.22076222,0.00574189,0.16605116,0.04122436,0.54741928
-2.36218109,1.42723021,0.46102705,0.53006951,0.21178687,0.00515567,0.16264313,0.03994317,0.53849750
-2.35617809,1.38071417,0.45049281,0.50500768,0.20194580,0.00461005,0.15887795,0.03846830,0.52776336
-2.35017509,1.33122309,0.43891846,0.47944975,0.19139399,0.00410436,0.15478384,0.03682386,0.51529824
-2.34417209,1.27930941,0.42638537,0.45371671,0.18029338,0.00363783,0.15040089,0.03503655,0.50121596
-2.33816908,1.22556676,0.41299356,0.42812187,0.16880872,0.00320954,0.14578044,0.03313501,0.48565944
-2.33216608,1.17061604,0.39886001,0.40296340,0.15710358,0.00281846,0.14098443,0.03114909,0.46879704
-2.32616308,1.11509281,0.38411692,0.37851831,0.14533671,0.00246346,0.13608465,0.02910917,0.45081863
-2.32016008,1.05963618,0.36891020,0.35503792,0.13365885,0.00214326,0.13116184,0.02704543,0.43193177
-2.31415708,1.00487963,0.35339799,0.33274496,0.12220998,0.00185651,0.12630486,0.02498730,0.41235787
-2.30815408,0.95144391,0.33774926,0.31183241,0.11111730,0.00160180,0.12160965,0.02296286,0.39232865
-2.30215108,0.89993201,0.32214250,0.29246382,0.10049370,0.00137761,0.11717818,0.02099843,0.37208302
-2.29614807,0.85092610,0.30676438,0.27477502,0.09043692,0.00118246,0.11311728,0.01911821,0.35186426
-2.29014507,0.80498613,0.29180844,0.25887692,0.08102927,0.00101482,0.10953737,0.01734404,0.33191776
-2.28414207,0.76264986,0.27747360,0.24485918,0.07233789,0.00087325,0.10655095,0.01569530,0.31248918
-2.27813907,0.72443382,0.26396272,0.23279430,0.06441546,0.00075637,0.10427108,0.01418879,0.29382307
-2.27213607,0.69083474,0.25148091,0.22274188,0.05730136,0.00066294,0.10280958,0.01283888,0.27616194
-2.26613307,0.66233095,0.24023372,0.21475270,0.05102296,0.00059186,0.10227511,0.01165756,0.25974553
-2.26013007,0.63938338,0.23042515,0.20887228,0.04559730,0.00054219,0.10277105,0.01065464,0.24481040
-2.25412706,0.62243549,0.22225548,0.20514368,0.04103259,0.00051323,0.10439326,0.00983796,0.23158948
-2.24812406,0.61191194,0.21591882,0.20360933,0.03732989,0.00050443,0.10722771,0.00921358,0.22031158
-2.24212106,0.60821554,0.21160052,0.20431174,0.03448458,0.00051550,0.11134805,0.00878599,0.21120061
-2.23611806,0.61172229,0.20947434,0.20729299,0.03248758,0.00054629,0.11681308,0.00855828,0.20447442
-2.23011506,0.62277439,0.20969929,0.21259302,0.03132639,0.00059687,0.12366440,0.00853229,0.20034301
-2.22411206,0.64167116,0.21241637,0.22024680,0.03098576,0.00066741,0.13192400,0.00870862,0.19900604
-2.21810905,0.66865806,0.21774501,0.23028039,0.03144807,0.00075817,0.14159219,0.00908669,0.20064960
-2.21210605,0.70391404,0.22577939,0.24270626,0.03269328,0.00086946,0.15264573,0.00966464,0.20544198
-2.20610305,0.74753748,0.23658458,0.25751799,0.03469865,0.00100155,0.16503635,0.01043918,0.21352871
-2.20010005,0.79953143,0.25019265,0.27468456,0.03743812,0.00115460,0.17868968,0.01140544,0.22502667
-2.19409705,0.85978860,0.26659880,0.29414478,0.04088143,0.00132861,0.19350479,0.01255669,0.24001768
-2.18809405,0.92807685,0.28575767,0.31580187,0.04499310,0.00152332,0.20935423,0.01388411,0.25854145
-2.18209105,1.00402599,0.30757994,0.33951879,0.04973138,0.00173816,0.22608477,0.01537648,0.28058851
-2.17608804,1.08711681,0.33192945,0.36511446,0.05504712,0.00197216,0.24351880,0.01701997,0.30609321
-2.17008504,1.17667293,0.35862095,0.39236126,0.06088284,0.00222392,0.26145642,0.01879793,0.33492733
-2.16408204,1.27185664,0.38741883,0.42098396,0.06717201,0.00249153,0.27967825,0.02069072,0.36689468
-2.15807904,1.37166925,0.41803689,0.45066048,0.07383858,0.00277261,0.29794884,0.02267570,0.40172714
-2.15207604,1.47495664,0.45013945,0.48102439,0.08079698,0.00306422,0.31602075,0.02472733,0.43908264
-2.14607304,1.58042060,0.48334391,0.51166940,0.08795257,0.00336297,0.33363914,0.02681730,0.47854539
-2.14007004,1.68663606,0.51722503,0.54215580,0.09520255,0.00366499,0.35054677,0.02891497,0.51962878
-2.13406703,1.79207442,0.55132082,0.57201869,0.10243740,0.00396602,0.36648936,0.03098777,0.56178111
-2.12806403,1.89513256,0.58514017,0.60077790,0.10954288,0.00426153,0.38122110,0.03300187,0.60439431
-2.12206103,1.99416712,0.61817218,0.62794931,0.11640242,0.00454678,0.39451025,0.03492291,0.64681553
-2.11605803,2.08753304,0.64989694,0.65305726,0.12289992,0.00481700,0.40614452,0.03671682,0.68836152
-2.11005503,2.17362541,0.67979754,0.67564747,0.12892281,0.00506751,0.41593629,0.03835075,0.72833528
-2.10405203,2.25092297,0.70737296,0.69530031,0.13436531,0.00529389,0.42372731,0.03979397,0.76604456
-2.09804902,2.31803191,0.73215147,0.71164347,0.13913161,0.00549210,0.42939280,0.04101884,0.80082154
-2.09204602,2.37372798,0.75370390,0.72436396,0.14313902,0.00565870,0.43284484,0.04200161,0.83204281
-2.08604302,2.41699530,0.77165644,0.73321847,0.14632067,0.00579096,0.43403480,0.04272326,0.85914888
-2.08004002,2.44705990,0.78570220,0.73804203,0.14862793,0.00588696,0.43295487,0.04317013,0.88166235
-2.07403702,2.46341660,0.79561115,0.73875413,0.15003206,0.00594576,0.42963849,0.04333436,0.89920377
-2.06803402,2.46584755,0.80123785,0.73536231,0.15052534,0.00596743,0.42415959,0.04321422,0.91150447
-2.06203102,2.45443162,0.80252657,0.72796278,0.15012134,0.00595314,0.41663084,0.04281415,0.91841567
-2.05602801,2.42954384,0.79951346,0.71673808,0.14885446,0.00590513,0.40720069,0.04214462,0.91991340
-2.05002501,2.39184474,0.79232567,0.70195177,0.14677862,0.00582673,0.39604949,0.04122179,0.91609880
-2.04402201,2.34225976,0.78117725,0.68394034,0.14396531,0.00572230,0.38338465,0.04006696,0.90719387
-2.03801901,2.28194969,0.76636203,0.66310268,0.14050086,0.00559713,0.36943516,0.03870579,0.89353275
-2.03201601,2.21227316,0.74824380,0.63988752,0.13648333,0.00545734,0.35444547,0.03716751,0.87554888
-2.02601301,2.13474293,0.72724414,0.61477938,0.13201892,0.00530975,0.33866916,0.03548388,0.85375878
-2.02001001,2.05097781,0.70382841,0.58828363,0.12721821,0.00516167,0.32236248,0.03368826,0.82874296
-2.01400700,1.96265251,0.67849078,0.56091133,0.12219236,0.00502080,0.30577816,0.03181447,0.80112526
-2.00800400,1.87144740,0.65173867,0.53316448,0.11704947,0.00489495,0.28915956,0.02989591,0.77155118
-2.00200100,1.77900066,0.62407766,0.50552227,0.11189129,0.00479195,0.27273560,0.02796458,0.74066657
-1.99599800,1.68686472,0.59599735,0.47842900,0.10681028,0.00471934,0.25671653,0.02605031,0.70909749
-1.98999500,1.59646878,0.56795898,0.45228400,0.10188743,0.00468429,0.24129074,0.02418011,0.67743212
-1.98399200,1.50908902,0.54038525,0.42743401,0.09719056,0.00469334,0.22662280,0.02237769,0.64620563
-1.97798899,1.42582730,0.51365284,0.40416824,0.09277353,0.00475228,0.21285274,0.02066313,0.61588840
-1.97198599,1.34759913,0.48808785,0.38271613,0.08867599,0.00486602,0.20009653,0.01905277,0.58687813
-1.96598299,1.27513078,0.46396433,0.36324785,0.08492401,0.00503840,0.18844784,0.01755924,0.55949596
-1.95997999,1.20896535,0.44150571,0.34587733,0.08153119,0.00527219,0.17798081,0.01619166,0.53398642
-1.95397699,1.14947664,0.42088902,0.33066749,0.07850042,0.00556893,0.16875383,0.01495594,0.51052124
-1.94797399,1.09689000,0.40225142,0.31763732,0.07582596,0.00592900,0.16081383,0.01385524,0.48920618
-1.94197099,1.05130814,0.38569857,0.30677035,0.07349588,0.00635153,0.15420120,0.01289044,0.47009067
-1.93596798,1.01274062,0.37131414,0.29802385,0.07149451,0.00683450,0.14895463,0.01206069,0.45317924
-1.92996498,0.98113474,0.35916993,0.29133849,0.06980499,0.00737481,0.14511593,0.01136395,0.43844419
-1.92396198,0.95640616,0.34933572,0.28664755,0.06841151,0.00796837,0.14273417,0.01079751,0.42583850
-1.91795898,0.93846735,0.34188824,0.28388547,0.06730133,0.00861025,0.14186920,0.01035842,0.41530840
-1.91195598,0.92725216,0.33691863,0.28299518,0.06646632,0.00929483,0.14259393,0.01004391,0.40680465
-1.90595298,0.92273515,0.33453777,0.28393367,0.06590401,0.01001605,0.14499541,0.00985164,0.40029212
-1.89994997,0.92494450,0.33487909,0.28667579,0.06561807,0.01076753,0.14917436,0.00977987,0.39575695
-1.89394697,0.93396769,0.33809851,0.29121579,0.06561820,0.01154282,0.15524317,0.00982755,0.39321116
-1.88794397,0.94994964,0.34437132,0.29756671,0.06591942,0.01233558,0.16332221,0.00999418,0.39269425
-1.88194097,0.97308329,0.35388617,0.30575752,0.06654086,0.01313976,0.17353467,0.01027973,0.39427191
-1.87593797,1.00359298,0.36683612,0.31582822,0.06750398,0.01394974,0.18599988,0.01068428,0.39803193
-1.86993497,1.04171152,0.38340727,0.32782310,0.06883059,0.01476045,0.20082549,0.01120774,0.40407752
-1.86393197,1.08765204,0.40376540,0.34178258,0.07054043,0.01556741,0.21809869,0.01184940,0.41251835
-1.85792896,1.14157610,0.42804125,0.35773390,0.07264873,0.01636675,0.23787703,0.01260749,0.42346007
-1.85192596,1.20355979,0.45631516,0.37568135,0.07516385,0.01715518,0.26017901,0.01347879,0.43699259
-1.84592296,1.27355973,0.48860196,0.39559652,0.07808495,0.01792987,0.28497523,0.01445815,0.45317795
-1.83991996,1.35138082,0.52483676,0.41740906,0.08140012,0.01868834,0.31218033,0.01553822,0.47203841
-1.83391696,1.43664793,0.56486280,0.44099866,0.08508488,0.01942824,0.34164643,0.01670910,0.49354546
-1.82791396,1.52878319,0.60842180,0.46618875,0.08910123,0.02014720,0.37315844,0.01795823,0.51761030
-1.82191096,1.62699074,0.65514782,0.49274231,0.09339743,0.02084257,0.40643169,0.01927036,0.54407656
-1.81590795,1.73025023,0.70456503,0.52036039,0.09790836,0.02151129,0.44111219,0.02062764,0.57271548
-1.80990495,1.83732016,0.75608998,0.54868342,0.10255666,0.02214965,0.47677984,0.02200988,0.60322428
-1.80390195,1.94675159,0.80903838,0.57729559,0.10725458,0.02275320,0.51295461,0.02339499,0.63522766
-1.79789895,2.05691240,0.86263663,0.60573223,0.11190639,0.02331670,0.54910565,0.02475946,0.66828271
-1.79189595,2.16602152,0.91603778,0.63349014,0.11641147,0.02383410,0.58466324,0.02607912,0.70188717
-1.78589295,2.27219237,0.96834151,0.66004042,0.12066769,0.02429863,0.61903312,0.02732980,0.73549075
-1.77988994,2.37348382,1.01861741,0.68484344,0.12457519,0.02470295,0.65161284,0.02848824,0.76850924
-1.77388694,2.46795700,1.06593094,0.70736532,0.12804022,0.02503942,0.68180946,0.02953295,0.80034094
-1.76788394,2.55373551,1.10937076,0.72709522,0.13097894,0.02530039,0.70905788,0.03044501,0.83038460
-1.76188094,2.62906668,1.14807662,0.74356277,0.13332097,0.02547856,0.73283915,0.03120895,0.85805851
-1.75587794,2.69238114,1.18126655,0.75635471,0.13501258,0.02556736,0.75269788,0.03181345,0.88281960
-1.74987494,2.74234815,1.20826213,0.76513009,0.13601927,0.02556137,0.76825801,0.03225193,0.90418206
-1.74387194,2.77792422,1.22851096,0.76963328,0.13632766,0.02545672,0.77923624,0.03252305,0.92173456
-1.73786893,2.79839277,1.24160520,0.76970421,0.13594663,0.02525144,0.78545254,0.03263091,0.93515540
-1.73186593,2.80339322,1.24729547,0.76528532,0.13490760,0.02494574,0.78683719,0.03258518,0.94422486
-1.72586293,2.79293803,1.24549955,0.75642496,0.13326386,0.02454230,0.78343412,0.03240092,0.94883437
-1.71985993,2.76741708,1.23630559,0.74327708,0.13108920,0.02404635,0.77540032,0.03209827,0.94899204
-1.71385693,2.72758933,1.21996964,0.72609729,0.12847553,0.02346577,0.76300142,0.03170188,0.94482423
-1.70785393,2.67456201,1.19690780,0.70523550,0.12553000,0.02281100,0.74660364,0.03124018,0.93657326
-1.70185093,2.60975860,1.16768333,0.68112550,0.12237134,0.02209490,0.72666244,0.03074453,0.92459122
-1.69584792,2.53487690,1.13298942,0.65427212,0.11912590,0.02133253,0.70370849,0.03024819,0.90933022
-1.68984492,2.45183924,1.09362825,0.62523644,0.11592332,0.02054084,0.67833145,0.02978526,0.89132941
-1.68384192,2.36273676,1.05048751,0.59461986,0.11289210,0.01973829,0.65116232,0.02938952,0.87119930
-1.67783892,2.26977040,1.00451510,0.56304766,0.11015524,0.01894450,0.62285517,0.02909331,0.84960401
-1.67183592,2.17519056,0.95669310,0.53115276,0.10782611,0.01817980,0.59406876,0.02892647,0.82724212
-1.66583292,2.08123799,0.90801206,0.49956027,0.10600462,0.01746485,0.56544887,0.02891528,0.80482672
-1.65982991,1.99008768,0.85944627,0.46887343,0.10477394,0.01682026,0.53761200,0.02908160,0.78306549
-1.65382691,1.90379766,0.81193096,0.43966123,0.10419787,0.01626628,0.51113070,0.02944211,0.76264138
-1.64782391,1.82426402,0.76634191,0.41244807,0.10431877,0.01582248,0.48652116,0.03000773,0.74419450
-1.64182091,1.75318307,0.72347790,0.38770561,0.10515636,0.01550755,0.46423316,0.03078325,0.72830581
-1.63581791,1.69202131,0.68404644,0.36584677,0.10670720,0.01533909,0.44464258,0.03176711,0.71548289
-1.62981491,1.64199326,0.64865262,0.34722177,0.10894498,0.01533352,0.42804642,0.03295147,0.70614827
-1.62381191,1.60404706,0.61779130,0.33211603,0.11182155,0.01550595,0.41466033,0.03432237,0.70063044
-1.61780890,1.57885718,0.59184234,0.32074968,0.11526862,0.01587006,0.40461834,0.03586019,0.69915757
-1.61180590,1.56682370,0.57106869,0.31327816,0.11920005,0.01643812,0.39797460,0.03754017,0.70185415
-1.60580290,1.56807707,0.55561693,0.30979383,0.12351469,0.01722077,0.39470686,0.03933322,0.70874013
-1.59979990,1.58248739,0.54552009,0.31032803,0.12809967,0.01822695,0.39472130,0.04120667,0.71973268
-1.59379690,1.60967741,0.54070222,0.31485338,0.13283387,0.01946370,0.39785844,0.04312529,0.73465018
-1.58779390,1.64903804,0.54098443,0.32328613,0.13759167,0.02093592,0.40389977,0.04505228,0.75321818
-1.58179090,1.69974583,0.54609222,0.33548824,0.14224674,0.02264605,0.41257497,0.04695023,0.77507713
-1.57578789,1.76078172,0.55566373,0.35126940,0.14667562,0.02459369,0.42356925,0.04878220,0.79979137
-1.56978489,1.83095066,0.56925872,0.37038865,0.15076132,0.02677526,0.43653097,0.05051263,0.82685945
-1.56378189,1.90890187,0.58636832,0.39255609,0.15439639,0.02918353,0.45107908,0.05210826,0.85572513
-1.55777889,1.99314980,0.60642529,0.41743457,0.15748580,0.03180721,0.46681057,0.05353891,0.88578912
-1.55177589,2.08209592,0.62881485,0.44464178,0.15994918,0.03463063,0.48330772,0.05477817,0.91642123
-1.54577289,2.17405157,0.65288606,0.47375292,0.16172265,0.03763339,0.50014528,0.05580388,0.94697278
-1.53976988,2.26726221,0.67796370,0.50430432,0.16276006,0.04079027,0.51689752,0.05659862,0.97678921
