energy_ev,total_up,C_s_up,C_p_up,Li_s_up,S_s_up,S_p_up,Sc_p_up,Sc_d_up
-0.06903452,0.26788546,0.00000559,0.04421100,0.00830523,0.00000392,0.08815920,0.03694964,0.12804983
-0.06303152,0.29275757,0.00000637,0.04608454,0.00947356,0.00000446,0.09260331,0.03934180,0.14378840
-0.05702851,0.31885480,0.00000722,0.04793777,0.01072867,0.00000504,0.09697015,0.04178519,0.16054780
-0.05102551,0.34586114,0.00000812,0.04971106,0.01206285,0.00000565,0.10114499,0.04423311,0.17818895
-0.04502251,0.37342141,0.00000907,0.05134675,0.01346557,0.00000629,0.10501610,0.04663764,0.19653865
-0.03901951,0.40114650,0.00001005,0.05279080,0.01492352,0.00000696,0.10847790,0.04895069,0.21539069
-0.03301651,0.42862002,0.00001106,0.05399436,0.01642060,0.00000764,0.11143400,0.05112518,0.23450818
-0.02701351,0.45540629,0.00001209,0.05491512,0.01793819,0.00000832,0.11379993,0.05311617,0.25362729
-0.02101051,0.48105960,0.00001311,0.05551848,0.01945538,0.00000900,0.11550554,0.05488190,0.27246233
-0.01500750,0.50513439,0.00001412,0.05577848,0.02094946,0.00000968,0.11649690,0.05638487,0.29071201
-0.00900450,0.52719621,0.00001510,0.05567834,0.02239642,0.00001032,0.11673769,0.05759270,0.30806690
-0.00300150,0.54683304,0.00001603,0.05521081,0.02377154,0.00001094,0.11620992,0.05847896,0.32421770
0.00300150,0.56366658,0.00001690,0.05437812,0.02505011,0.00001151,0.11491414,0.05902375,0.33886404
0.00900450,0.57736305,0.00001769,0.05319159,0.02620818,0.00001203,0.11286891,0.05921416,0.35172366
0.01500750,0.58764319,0.00001838,0.05167104,0.02722327,0.00001250,0.11010980,0.05904450,0.36254129
0.02101051,0.59429088,0.00001896,0.04984379,0.02807515,0.00001290,0.10668774,0.05851632,0.37109710
0.02701351,0.59716017,0.00001942,0.04774362,0.02874648,0.00001324,0.10266697,0.05763829,0.37721427
0.03301651,0.59618024,0.00001975,0.04540937,0.02922350,0.00001351,0.09812264,0.05642578,0.38076526
0.03901951,0.59135821,0.00001995,0.04288359,0.02949645,0.00001372,0.09313812,0.05490035,0.38167656
0.04502251,0.58277951,0.00002001,0.04021105,0.02956001,0.00001389,0.08780217,0.05308907,0.37993172
0.05102551,0.57060596,0.00001993,0.03743733,0.02941349,0.00001401,0.08220617,0.05102366,0.37557247
0.05702851,0.55507145,0.00001972,0.03460741,0.02906094,0.00001413,0.07644136,0.04873962,0.36869788
0.06303152,0.53647557,0.00001939,0.03176448,0.02851100,0.00001425,0.07059633,0.04627522,0.35946168
0.06903452,0.51517534,0.00001894,0.02894883,0.02777672,0.00001441,0.06475479,0.04367055,0.34806780
0.07503752,0.49157551,0.00001839,0.02619697,0.02687516,0.00001467,0.05899365,0.04096648,0.33476443
0.08104052,0.46611780,0.00001775,0.02354098,0.02582687,0.00001506,0.05338157,0.03820378,0.31983686
0.08704352,0.43926954,0.00001706,0.02100810,0.02465530,0.00001565,0.04797788,0.03542225,0.30359945
0.09304652,0.41151218,0.00001632,0.01862042,0.02338614,0.00001652,0.04283191,0.03265995,0.28638703
0.09904952,0.38333012,0.00001556,0.01639496,0.02204663,0.00001774,0.03798275,0.02995255,0.26854633
0.10505253,0.35520024,0.00001482,0.01434376,0.02066485,0.00001940,0.03345939,0.02733285,0.25042741
0.11105553,0.32758249,0.00001411,0.01247425,0.01926900,0.00002162,0.02928111,0.02483039,0.23237582
0.11705853,0.30091174,0.00001346,0.01078965,0.01788682,0.00002452,0.02545825,0.02247120,0.21472540
0.12306153,0.27559109,0.00001290,0.00928950,0.01654497,0.00002823,0.02199303,0.02027766,0.19779211
0.12906453,0.25198672,0.00001246,0.00797024,0.01526858,0.00003289,0.01888069,0.01826852,0.18186893
0.13506753,0.23042410,0.00001217,0.00682581,0.01408078,0.00003865,0.01611052,0.01645898,0.16722187
0.14107054,0.21118567,0.00001205,0.00584821,0.01300245,0.00004569,0.01366707,0.01486082,0.15408698
0.14707354,0.19450959,0.00001213,0.00502806,0.01205191,0.00005416,0.01153128,0.01348262,0.14266841
0.15307654,0.18058946,0.00001243,0.00435510,0.01124482,0.00006424,0.00968147,0.01232999,0.13313722
0.15907954,0.16957465,0.00001297,0.00381860,0.01059403,0.00007610,0.00809438,0.01140579,0.12563084
0.16508254,0.16157107,0.00001377,0.00340772,0.01010954,0.00008990,0.00674598,0.01071040,0.12025302
0.17108554,0.15664207,0.00001486,0.00311175,0.00979850,0.00010579,0.00561221,0.01024183,0.11707394
0.17708854,0.15480928,0.00001624,0.00292034,0.00966518,0.00012388,0.00466952,0.00999598,0.11613052
0.18309155,0.15605331,0.00001792,0.00282357,0.00971098,0.00014429,0.00389541,0.00996664,0.11742665
0.18909455,0.16031406,0.00001991,0.00281200,0.00993448,0.00016707,0.00326866,0.01014565,0.12093338
0.19509755,0.16749094,0.00002220,0.00287670,0.01033143,0.00019224,0.00276963,0.01052282,0.12658897
0.20110055,0.17744276,0.00002479,0.00300914,0.01089477,0.00021976,0.00238033,0.01108602,0.13429890
0.20710355,0.18998772,0.00002766,0.00320117,0.01161467,0.00024955,0.00208452,0.01182107,0.14393595
0.21310655,0.20490348,0.00003080,0.00344485,0.01247857,0.00028144,0.00186760,0.01271175,0.15534039
0.21910955,0.22192777,0.00003417,0.00373242,0.01347123,0.00031521,0.00171662,0.01373977,0.16832066
0.22511256,0.24075961,0.00003774,0.00405616,0.01457491,0.00035056,0.00162014,0.01488482,0.18265444
0.23111556,0.26106158,0.00004146,0.00440831,0.01576945,0.00038715,0.00156811,0.01612462,0.19809060
0.23711856,0.28246324,0.00004529,0.00478109,0.01703261,0.00042452,0.00155174,0.01743512,0.21435194
0.24312156,0.30456590,0.00004918,0.00516658,0.01834032,0.00046220,0.00156337,0.01879070,0.23113909
0.24912456,0.32694892,0.00005306,0.00555683,0.01966713,0.00049965,0.00159637,0.02016456,0.24813533
0.25512756,0.34917742,0.00005686,0.00594387,0.02098665,0.00053629,0.00164502,0.02152908,0.26501272
0.26113057,0.37081143,0.00006053,0.00631981,0.02227216,0.00057151,0.00170441,0.02285642,0.28143907
0.26713357,0.39141613,0.00006398,0.00667696,0.02349719,0.00060472,0.00177041,0.02411905,0.29708593
0.27313657,0.41057305,0.00006717,0.00700800,0.02463626,0.00063530,0.00183960,0.02529041,0.31163715
0.27913957,0.42789173,0.00007002,0.00730610,0.02566551,0.00066268,0.00190924,0.02634561,0.32479783
0.28514257,0.44302140,0.00007247,0.00756514,0.02656345,0.00068635,0.00197725,0.02726211,0.33630328
0.29114557,0.45566223,0.00007449,0.00777984,0.02731164,0.00070584,0.00204224,0.02802039,0.34592760
0.29714857,0.46557558,0.00007601,0.00794594,0.02789523,0.00072078,0.00210347,0.02860450,0.35349159
0.30315158,0.47259278,0.00007701,0.00806035,0.02830357,0.00073088,0.00216089,0.02900265,0.35886941
0.30915458,0.47662203,0.00007748,0.00812121,0.02853055,0.00073598,0.00221514,0.02920754,0.36199388
0.31515758,0.47765290,0.00007739,0.00812802,0.02857487,0.00073602,0.00226754,0.02921667,0.36285995
0.32116058,0.47575832,0.00007675,0.00808163,0.02844022,0.00073105,0.00232010,0.02903243,0.36152622
0.32716358,0.47109378,0.00007558,0.00798423,0.02813513,0.00072125,0.00237548,0.02866203,0.35811435
0.33316658,0.46389369,0.00007390,0.00783932,0.02767282,0.00070691,0.00243697,0.02811728,0.35280628
0.33916958,0.45446499,0.00007175,0.00765155,0.02707080,0.00068843,0.00250844,0.02741427,0.34583937
0.34517259,0.44317826,0.00006918,0.00742665,0.02635034,0.00066629,0.00259422,0.02657277,0.33749960
0.35117559,0.43045652,0.00006624,0.00717116,0.02553583,0.00064105,0.00269906,0.02561563,0.32811297
0.35717859,0.41676217,0.00006298,0.00689232,0.02465398,0.00061333,0.00282796,0.02456806,0.31803556
0.36318159,0.40258255,0.00005948,0.00659774,0.02373300,0.00058378,0.00298605,0.02345679,0.30764234
0.36918459,0.38841466,0.00005580,0.00629526,0.02280172,0.00055308,0.00317842,0.02230923,0.29731549
0.37518759,0.37474941,0.00005200,0.00599263,0.02188869,0.00052190,0.00340993,0.02115266,0.28743221
0.38119060,0.36205616,0.00004815,0.00569732,0.02102124,0.00049089,0.00368503,0.02001335,0.27835281
0.38719360,0.35076790,0.00004431,0.00541628,0.02022470,0.00046064,0.00400754,0.01891588,0.27040921
0.39319660,0.34126767,0.00004054,0.00515576,0.01952159,0.00043173,0.00438046,0.01788239,0.26389438
0.39919960,0.33387648,0.00003688,0.00492111,0.01893096,0.00040461,0.00480577,0.01693202,0.25905295
0.40520260,0.32884333,0.00003338,0.00471668,0.01846786,0.00037970,0.00528420,0.01608047,0.25607334
0.41120560,0.32633739,0.00003007,0.00454569,0.01814284,0.00035730,0.00581514,0.01533962,0.25508168
0.41720860,0.32644279,0.00002698,0.00441016,0.01796177,0.00033763,0.00639645,0.01471738,0.25613760
0.42321161,0.32915594,0.00002413,0.00431092,0.01792564,0.00032080,0.00702435,0.01421758,0.25923210
0.42921461,0.33438567,0.00002154,0.00424761,0.01803060,0.00030686,0.00769345,0.01384002,0.26428755
0.43521761,0.34195608,0.00001920,0.00421869,0.01826814,0.00029574,0.00839666,0.01358070,0.27115984
0.44122061,0.35161192,0.00001711,0.00422158,0.01862539,0.00028730,0.00912535,0.01343206,0.27964256
0.44722361,0.36302662,0.00001527,0.00425275,0.01908558,0.00028134,0.00986940,0.01338339,0.28947325
0.45322661,0.37581244,0.00001367,0.00430786,0.01962859,0.00027757,0.01061744,0.01342131,0.30034132
0.45922961,0.38953262,0.00001229,0.00438190,0.02023163,0.00027568,0.01135707,0.01353026,0.31189764
0.46523262,0.40371504,0.00001111,0.00446941,0.02086996,0.00027532,0.01207520,0.01369313,0.32376530
0.47123562,0.41786710,0.00001011,0.00456464,0.02151771,0.00027609,0.01275838,0.01389183,0.33555141
0.47723862,0.43149113,0.00000927,0.00466172,0.02214868,0.00027762,0.01339318,0.01410788,0.34685932
0.48324162,0.44410006,0.00000857,0.00475490,0.02273717,0.00027952,0.01396660,0.01432309,0.35730103
0.48924462,0.45523250,0.00000798,0.00483868,0.02325881,0.00028141,0.01446648,0.01452001,0.36650928
0.49524762,0.46446702,0.00000749,0.00490801,0.02369129,0.00028295,0.01488188,0.01468255,0.37414893
0.50125063,0.47143488,0.00000708,0.00495838,0.02401498,0.00028384,0.01520347,0.01479638,0.37992706
0.50725363,0.47583079,0.00000672,0.00498605,0.02421356,0.00028380,0.01542379,0.01484931,0.38360170
0.51325663,0.47742145,0.00000641,0.00498800,0.02427443,0.00028263,0.01553757,0.01483161,0.38498857
0.51925963,0.47605131,0.00000613,0.00496214,0.02418901,0.00028015,0.01554183,0.01473616,0.38396579
0.52526263,0.47164569,0.00000587,0.00490722,0.02395288,0.00027625,0.01543605,0.01455860,0.38047630
0.53126563,0.46421081,0.00000562,0.00482291,0.02356581,0.00027090,0.01522211,0.01429728,0.37452798
0.53726863,0.45383118,0.00000538,0.00470975,0.02303161,0.00026407,0.01490429,0.01395320,0.36619150
0.54327164,0.44066419,0.00000513,0.00456905,0.02235787,0.00025582,0.01448902,0.01352982,0.35559600
0.54927464,0.42493247,0.00000488,0.00440288,0.02155551,0.00024625,0.01398470,0.01303279,0.34292296
0.55527764,0.40691418,0.00000462,0.00421389,0.02063837,0.00023547,0.01340141,0.01246967,0.32839839
0.56128064,0.38693193,0.00000435,0.00400526,0.01962256,0.00022367,0.01275052,0.01184952,0.31228391
0.56728364,0.36534065,0.00000408,0.00378050,0.01852588,0.00021100,0.01204436,0.01118254,0.29486701
0.57328664,0.34251508,0.00000381,0.00354339,0.01736717,0.00019769,0.01129576,0.01047966,0.27645098
0.57928964,0.31883736,0.00000353,0.00329778,0.01616568,0.00018393,0.01051773,0.00975214,0.25734494
0.58529265,0.29468527,0.00000325,0.00304751,0.01494046,0.00016993,0.00972306,0.00901120,0.23785430
0.59129565,0.27042145,0.00000297,0.00279627,0.01370981,0.00015589,0.00892395,0.00826765,0.21827219
0.59729865,0.24638407,0.00000271,0.00254751,0.01249083,0.00014200,0.00813175,0.00753164,0.19887188
0.60330165,0.22287923,0.00000244,0.00230438,0.01129897,0.00012844,0.00735672,0.00681236,0.17990064
0.60930465,0.20017505,0.00000219,0.00206963,0.01014780,0.00011535,0.00660782,0.00611788,0.16157507
0.61530765,0.17849785,0.00000195,0.00184559,0.00904876,0.00010287,0.00589259,0.00545504,0.14407791
0.62131066,0.15803006,0.00000173,0.00163416,0.00801109,0.00009109,0.00521713,0.00482936,0.12755648
0.62731366,0.13890999,0.00000152,0.00143677,0.00704176,0.00008011,0.00458603,0.00424502,0.11212237
0.63331666,0.12123314,0.00000133,0.00125447,0.00614562,0.00006997,0.00400249,0.00370492,0.09785258
0.63931966,0.10505487,0.00000116,0.00108785,0.00532546,0.00006073,0.00346836,0.00321075,0.08479166
0.64532266,0.09039420,0.00000101,0.00093720,0.00458223,0.00005238,0.00298426,0.00276310,0.07295471
0.65132566,0.07723840,0.00000088,0.00080249,0.00391529,0.00004495,0.00254977,0.00236161,0.06233108
0.65732866,0.06554808,0.00000076,0.00068345,0.00332264,0.00003843,0.00216360,0.00200513,0.05288850
0.66333167,0.05526267,0.00000067,0.00057965,0.00280119,0.00003280,0.00182371,0.00169187,0.04457739
0.66933467,0.04630585,0.00000060,0.00049056,0.00234707,0.00002804,0.00152758,0.00141961,0.03733525
0.67533767,0.03859090,0.00000055,0.00041562,0.00195587,0.00002415,0.00127229,0.00118583,0.03109089
0.68134067,0.03202582,0.00000053,0.00035432,0.00162293,0.00002112,0.00105476,0.00098789,0.02576848
0.68734367,0.02651794,0.00000055,0.00030627,0.00134353,0.00001897,0.00087186,0.00082320,0.02129118
0.69334667,0.02197822,0.00000059,0.00027130,0.00111314,0.00001773,0.00072058,0.00068933,0.01758453
0.69934967,0.01832498,0.00000068,0.00024950,0.00092759,0.00001747,0.00059810,0.00058416,0.01457929
0.70535268,0.01548723,0.00000082,0.00024130,0.00078328,0.00001826,0.00050195,0.00050600,0.01221400
0.71135568,0.01340746,0.00000101,0.00024757,0.00067724,0.00002026,0.00043005,0.00045369,0.01043707
0.71735868,0.01204413,0.00000129,0.00026970,0.00060733,0.00002365,0.00038083,0.00042667,0.00920858
0.72336168,0.01137366,0.00000165,0.00030963,0.00057231,0.00002865,0.00035325,0.00042513,0.00850174
0.72936468,0.01139219,0.00000213,0.00036999,0.00057193,0.00003559,0.00034688,0.00045001,0.00830405
0.73536768,0.01211696,0.00000275,0.00045411,0.00060699,0.00004483,0.00036191,0.00050312,0.00861822
0.74137069,0.01358735,0.00000354,0.00056614,0.00067941,0.00005682,0.00039923,0.00058718,0.00946286
0.74737369,0.01586568,0.00000453,0.00071108,0.00079226,0.00007211,0.00046037,0.00070585,0.01087286
0.75337669,0.01903751,0.00000577,0.00089484,0.00094978,0.00009133,0.00054758,0.00086377,0.01289958
0.75937969,0.02321159,0.00000730,0.00112423,0.00115736,0.00011519,0.00066381,0.00106655,0.01561067
0.76538269,0.02851920,0.00000917,0.00140699,0.00142153,0.00014450,0.00081263,0.00132080,0.01908957
0.77138569,0.03511290,0.00001144,0.00175177,0.00174989,0.00018018,0.00099828,0.00163401,0.02343450
0.77738869,0.04316444,0.00001418,0.00216799,0.00215102,0.00022322,0.00122555,0.00201453,0.02875708
0.78339170,0.05286186,0.00001745,0.00266580,0.00263432,0.00027467,0.00149971,0.00247140,0.03518023
0.78939470,0.06440552,0.00002132,0.00325584,0.00320981,0.00033565,0.00182639,0.00301419,0.04283547
0.79539770,0.07800313,0.00002587,0.00394904,0.00388792,0.00040731,0.00221146,0.00365278,0.05185959
0.80140070,0.09386360,0.00003115,0.00475633,0.00467917,0.00049081,0.00266083,0.00439706,0.06239043
0.80740370,0.11218982,0.00003725,0.00568828,0.00559380,0.00058728,0.00318026,0.00525664,0.07456210
0.81340670,0.13317048,0.00004422,0.00675473,0.00664142,0.00069778,0.00377513,0.00624040,0.08849945
0.81940970,0.15697091,0.00005212,0.00796433,0.00783053,0.00082326,0.00445019,0.00735615,0.10431197
0.82541271,0.18372342,0.00006099,0.00932404,0.00916805,0.00096454,0.00520926,0.00861010,0.12208736
0.83141571,0.21351733,0.00007086,0.01083870,0.01065890,0.00112222,0.00605501,0.01000645,0.14188488
0.83741871,0.24638913,0.00008174,0.01251050,0.01230543,0.00129666,0.00698864,0.01154693,0.16372876
0.84342171,0.28231322,0.00009362,0.01433858,0.01410709,0.00148794,0.00800964,0.01323032,0.18760210
0.84942471,0.32119392,0.00010645,0.01631860,0.01605999,0.00169584,0.00911562,0.01505215,0.21344154
0.85542771,0.36285903,0.00012018,0.01844249,0.01815663,0.00191980,0.01030208,0.01700433,0.24113296
0.86143072,0.40705585,0.00013471,0.02069823,0.02038573,0.00215891,0.01156238,0.01907503,0.27050886
0.86743372,0.45344985,0.00014992,0.02306987,0.02273220,0.00241192,0.01288769,0.02124857,0.30134751
0.87343672,0.50162663,0.00016566,0.02553764,0.02517726,0.00267726,0.01426710,0.02350557,0.33337423
0.87943972,0.55109747,0.00018176,0.02807828,0.02769876,0.00295312,0.01568783,0.02582319,0.36626512
0.88544272,0.60130857,0.00019801,0.03066556,0.03027163,0.00323745,0.01713547,0.02817558,0.39965315
0.89144572,0.65165395,0.00021421,0.03327100,0.03286855,0.00352807,0.01859448,0.03053450,0.43313687
0.89744872,0.70149197,0.00023010,0.03586472,0.03546080,0.00382278,0.02004865,0.03287016,0.46629127
0.90345173,0.75016479,0.00024546,0.03841654,0.03801915,0.00411945,0.02148174,0.03515208,0.49868079
0.90945473,0.79702029,0.00026003,0.04089710,0.04051497,0.00441615,0.02287814,0.03735022,0.52987390
0.91545773,0.84143559,0.00027360,0.04327912,0.04292135,0.00471125,0.02422364,0.03943610,0.55945865
0.92146073,0.88284112,0.00028593,0.04553866,0.04521416,0.00500355,0.02550609,0.04138395,0.58705873
0.92746373,0.92074419,0.00029685,0.04765633,0.04737316,0.00529243,0.02671623,0.04317190,0.61234908
0.93346673,0.95475081,0.00030618,0.04961844,0.04938291,0.00557783,0.02784825,0.04478307,0.63507033
0.93946973,0.98458475,0.00031382,0.05141791,0.05123358,0.00586045,0.02890042,0.04620646,0.65504143
0.94547274,1.01010253,0.00031968,0.05305502,0.05292147,0.00614168,0.02987551,0.04743780,0.67216952
0.95147574,1.03130357,0.00032376,0.05453788,0.05444928,0.00642363,0.03078104,0.04848003,0.68645659
0.95747874,1.04833469,0.00032608,0.05588249,0.05582611,0.00670911,0.03162938,0.04934362,0.69800236
0.96348174,1.06148838,0.00032673,0.05711254,0.05706709,0.00700151,0.03243760,0.05004649,0.70700299
0.96948474,1.07119481,0.00032585,0.05825881,0.05819274,0.00730470,0.03322711,0.05061376,0.71374561
0.97548774,1.07800750,0.00032364,0.05935819,0.05922801,0.00762285,0.03402309,0.05107704,0.71859865
0.98149075,1.08258322,0.00032033,0.06045240,0.06020105,0.00796022,0.03485363,0.05147354,0.72199829
0.98749375,1.08565673,0.00031621,0.06158631,0.06114177,0.00832099,0.03574878,0.05184483,0.72443151
0.99349675,1.08801149,0.00031156,0.06280618,0.06208027,0.00870892,0.03673939,0.05223549,0.72641642
0.99949975,1.09044738,0.00030672,0.06415753,0.06304520,0.00912722,0.03785573,0.05269142,0.72848068
1.00550275,1.09374703,0.00030200,0.06568308,0.06406212,0.00957819,0.03912619,0.05325820,0.73113897
1.01150575,1.09864202,0.00029773,0.06742057,0.06515194,0.01006307,0.04057584,0.05397931,0.73487040
1.01750875,1.10578053,0.00029422,0.06940076,0.06632962,0.01058184,0.04222506,0.05489438,0.74009701
1.02351176,1.11569797,0.00029174,0.07164553,0.06760297,0.01113300,0.04408825,0.05603754,0.74716419
1.02951476,1.12879167,0.00029052,0.07416628,0.06897196,0.01171355,0.04617268,0.05743593,0.75632400
1.03551776,1.14530095,0.00029074,0.07696272,0.07042821,0.01231886,0.04847762,0.05910842,0.76772203
1.04152076,1.16529335,0.00029254,0.08002203,0.07195497,0.01294275,0.05099359,0.06106453,0.78138848
1.04752376,1.18865765,0.00029596,0.08331845,0.07352744,0.01357756,0.05370204,0.06330376,0.79723389
1.05352676,1.21510397,0.00030102,0.08681347,0.07511355,0.01421424,0.05657527,0.06581512,0.81504957
1.05952976,1.24417096,0.00030763,0.09045644,0.07667498,0.01484264,0.05957679,0.06857713,0.83451289
1.06553277,1.27523973,0.00031565,0.09418571,0.07816855,0.01545172,0.06266190,0.07155804,0.85519708
1.07153577,1.30755407,0.00032489,0.09793025,0.07954786,0.01602990,0.06577873,0.07471651,0.87658529
1.07753877,1.34024589,0.00033508,0.10161165,0.08076500,0.01656535,0.06886958,0.07800254,0.89808813
1.08354177,1.37236511,0.00034592,0.10514648,0.08177250,0.01704641,0.07187244,0.08135870,0.91906414
1.08954477,1.40291250,0.00035706,0.10844896,0.08252508,0.01746193,0.07472288,0.08472166,0.93884229
1.09554777,1.43087449,0.00036813,0.11143367,0.08298148,0.01780164,0.07735600,0.08802387,0.95674564
1.10155078,1.45525831,0.00037876,0.11401844,0.08310602,0.01805648,0.07970849,0.09119542,0.97211519
1.10755378,1.47512624,0.00038856,0.11612707,0.08287000,0.01821892,0.08172069,0.09416601,0.98433301
1.11355678,1.48962778,0.00039716,0.11769193,0.08225277,0.01828321,0.08333860,0.09686690,0.99284385
1.11955978,1.49802837,0.00040423,0.11865630,0.08124252,0.01824553,0.08451569,0.09923291,0.99717434
1.12556278,1.49973387,0.00040947,0.11897630,0.07983666,0.01810419,0.08521452,0.10120424,0.99694915
1.13156578,1.49430992,0.00041263,0.11862235,0.07804196,0.01785963,0.08540800,0.10272822,0.99190366
1.13756878,1.48149554,0.00041351,0.11758024,0.07587426,0.01751442,0.08508037,0.10376077,0.98189260
1.14357179,1.46121089,0.00041199,0.11585151,0.07335789,0.01707317,0.08422771,0.10426768,0.96689467
1.14957479,1.43355881,0.00040801,0.11345341,0.07052483,0.01654240,0.08285812,0.10422553,0.94701294
1.15557779,1.39882063,0.00040157,0.11041823,0.06741367,0.01593030,0.08099141,0.10362238,0.92247132
1.16158079,1.35744640,0.00039276,0.10679221,0.06406833,0.01524648,0.07865845,0.10245801,0.89360732
1.16758379,1.31004038,0.00038171,0.10263392,0.06053673,0.01450169,0.07590014,0.10074387,0.86086163
1.17358679,1.25734235,0.00036863,0.09801240,0.05686939,0.01370750,0.07276608,0.09850276,0.82476498
1.17958979,1.20020580,0.00035378,0.09300489,0.05311802,0.01287595,0.06931298,0.09576802,0.78592292
1.18559280,1.13957384,0.00033744,0.08769446,0.04933421,0.01201926,0.06560295,0.09258264,0.74499933
1.19159580,1.07645390,0.00031997,0.08216760,0.04556814,0.01114946,0.06170158,0.08899793,0.70269906
1.19759880,1.01189204,0.00030170,0.07651172,0.04186756,0.01027816,0.05767618,0.08507214,0.65975059
1.20360180,0.94694785,0.00028301,0.07081290,0.03827681,0.00941626,0.05359388,0.08086883,0.61688914
1.20960480,0.88267061,0.00026428,0.06515371,0.03483611,0.00857374,0.04951999,0.07645522,0.57484076
1.21560780,0.82007735,0.00024586,0.05961142,0.03158096,0.00775950,0.04551649,0.07190044,0.53430769
1.22161081,0.76013320,0.00022813,0.05425639,0.02854181,0.00698121,0.04164069,0.06727385,0.49595543
1.22761381,0.70373436,0.00021140,0.04915091,0.02574387,0.00624526,0.03794421,0.06264344,0.46040140
1.23361681,0.65169374,0.00019598,0.04434829,0.02320702,0.00555675,0.03447219,0.05807430,0.42820546
1.23961981,0.60472928,0.00018215,0.03989240,0.02094592,0.00491942,0.03126267,0.05362726,0.39986201
1.24562281,0.56345474,0.00017014,0.03581740,0.01897021,0.00433581,0.02834638,0.04935777,0.37579367
1.25162581,0.52837273,0.00016014,0.03214789,0.01728477,0.00380723,0.02574657,0.04531488,0.35634627
1.25762881,0.49986979,0.00015232,0.02889919,0.01589002,0.00333396,0.02347917,0.04154055,0.34178490
1.26363182,0.47821303,0.00014677,0.02607789,0.01478226,0.00291528,0.02155299,0.03806905,0.33229101
1.26963482,0.46354826,0.00014358,0.02368251,0.01395404,0.00254967,0.01997017,0.03492674,0.32796008
1.27563782,0.45589929,0.00014276,0.02170426,0.01339447,0.00223490,0.01872658,0.03213184,0.32880005
1.28164082,0.45516831,0.00014429,0.02012787,0.01308956,0.00196820,0.01781238,0.02969461,0.33473035
1.28764382,0.46113733,0.00014812,0.01893245,0.01302250,0.00174633,0.01721255,0.02761752,0.34558159
1.29364682,0.47347075,0.00015414,0.01809230,0.01317396,0.00156575,0.01690749,0.02589565,0.36109608
1.29964982,0.49171923,0.00016221,0.01757774,0.01352234,0.00142271,0.01687357,0.02451725,0.38092931
1.30565283,0.51532507,0.00017214,0.01735586,0.01404403,0.00131332,0.01708370,0.02346432,0.40465281
1.31165583,0.54362941,0.00018373,0.01739129,0.01471368,0.00123365,0.01750791,0.02271334,0.43175844
1.31765883,0.57588139,0.00019670,0.01764685,0.01550451,0.00117980,0.01811390,0.02223607,0.46166456
1.32366183,0.61124973,0.00021080,0.01808425,0.01638860,0.00114794,0.01886759,0.02200038,0.49372420
1.32966483,0.64883657,0.00022571,0.01866466,0.01733727,0.00113436,0.01973376,0.02197113,0.52723543
1.33566783,0.68769386,0.00024110,0.01934935,0.01832148,0.00113551,0.02067657,0.02211110,0.56145389
1.34167084,0.72684204,0.00025665,0.02010030,0.01931227,0.00114803,0.02166023,0.02238190,0.59560745
1.34767384,0.76529066,0.00027201,0.02088071,0.02028126,0.00116877,0.02264958,0.02274486,0.62891273
1.35367684,0.80206077,0.00028685,0.02165566,0.02120116,0.00119481,0.02361080,0.02316193,0.66059313
1.35967984,0.83620805,0.00030083,0.02239257,0.02204633,0.00122350,0.02451195,0.02359658,0.68989776
1.36568284,0.86684628,0.00031366,0.02306177,0.02279328,0.00125243,0.02532367,0.02401453,0.71612072
1.37168584,0.89317016,0.00032507,0.02363697,0.02342121,0.00127948,0.02601972,0.02438449,0.73861996
1.37768884,0.91447655,0.00033482,0.02409566,0.02391247,0.00130283,0.02657754,0.02467882,0.75683496
1.38369185,0.93018327,0.00034274,0.02441949,0.02425296,0.00132093,0.02697868,0.02487401,0.77030244
1.38969485,0.93984459,0.00034870,0.02459450,0.02443245,0.00133257,0.02720917,0.02495111,0.77866942
1.39569785,0.94316278,0.00035264,0.02461130,0.02444477,0.00133682,0.02725975,0.02489596,0.78170297
1.40170085,0.93999497,0.00035458,0.02446511,0.02428790,0.00133304,0.02712603,0.02469933,0.77929620
1.40770385,0.93035516,0.00035461,0.02415568,0.02396397,0.00132091,0.02680839,0.02435691,0.77147015
1.41370685,0.91441113,0.00035287,0.02368713,0.02347902,0.00130037,0.02631193,0.02386908,0.75837147
1.41970985,0.89247641,0.00034961,0.02306761,0.02284281,0.00127160,0.02564608,0.02324068,0.74026602
1.42571286,0.86499768,0.00034514,0.02230892,0.02206834,0.00123505,0.02482430,0.02248055,0.71752861
1.43171586,0.83253816,0.00033984,0.02142601,0.02117141,0.00119135,0.02386350,0.02160104,0.69062946
1.43771886,0.79575779,0.00033414,0.02043644,0.02017003,0.00114129,0.02278350,0.02061734,0.66011790
1.44372186,0.75539110,0.00032853,0.01935978,0.01908383,0.00108583,0.02160639,0.01954692,0.62660417
1.44972486,0.71222369,0.00032355,0.01821698,0.01793341,0.00102601,0.02035588,0.01840876,0.59074002
1.45572786,0.66706844,0.00031978,0.01702980,0.01673971,0.00096294,0.01905667,0.01722272,0.55319911
1.46173087,0.62074236,0.00031779,0.01582025,0.01552340,0.00089776,0.01773381,0.01600888,0.51465787
1.46773387,0.57404501,0.00031818,0.01461006,0.01430434,0.00083161,0.01641218,0.01478689,0.47577765
