energy_ev,total_up,total_down,Co_p_up,Co_p_down,Co_d_up,Co_d_down,Sb_p_up,Sb_p_down,Sb_d_up,Sb_d_down,Se_s_up,Se_s_down,Se_p_up,Se_p_down
-0.41120560,3.08308180,-3.21800579,0.85739842,-0.88050270,2.32773408,-2.43808786,0.33764934,-0.34987193,0.04335027,-0.04551844,0.11397223,-0.11870112,0.24801487,-0.25134901
-0.40520260,2.98530099,-3.13084715,0.83852933,-0.86495525,2.24991801,-2.36754360,0.32872809,-0.34200755,0.04179908,-0.04423668,0.11021181,-0.11588873,0.24391015,-0.24861897
-0.39919960,2.88234228,-3.03740612,0.81754850,-0.84722301,2.16888765,-2.29290210,0.31907125,-0.33331377,0.04011076,-0.04279913,0.10596434,-0.11251726,0.23887446,-0.24497185
-0.39319660,2.77514747,-2.93831996,0.79457627,-0.82732348,2.08537640,-2.21467861,0.30875880,-0.32384069,0.03830133,-0.04121565,0.10128787,-0.10862738,0.23293006,-0.24039277
-0.38719360,2.66479741,-2.83441609,0.76979522,-0.80534353,2.00020936,-2.13352024,0.29788963,-0.31366188,0.03638969,-0.03949976,0.09624793,-0.10427028,0.22612360,-0.23489211
-0.38119060,2.55247345,-2.72668252,0.74344285,-0.78143599,1.91427379,-2.05018277,0.28657780,-0.30287164,0.03439703,-0.03766822,0.09091553,-0.09950592,0.21852432,-0.22850516
-0.37518759,2.43941562,-2.61623227,0.71580206,-0.75581351,1.82848754,-1.96550330,0.27494831,-0.29158155,0.03234621,-0.03574049,0.08536494,-0.09440107,0.21022138,-0.22129078
-0.36918459,2.32687917,-2.50426332,0.68719002,-0.72873986,1.74376666,-1.88036994,0.26313244,-0.27991626,0.03026113,-0.03373815,0.07967162,-0.08902724,0.20132058,-0.21332917
-0.36318159,2.21609172,-2.39201581,0.65794583,-0.70051942,1.66099380,-1.79568989,0.25126289,-0.26800877,0.02816610,-0.03168427,0.07391016,-0.08345854,0.19194045,-0.20471879
-0.35717859,2.10821255,-2.28072854,0.62841787,-0.67148508,1.58098870,-1.71235731,0.23946901,-0.25599555,0.02608521,-0.02960278,0.06815247,-0.07776962,0.18220800,-0.19557269
-0.35117559,2.00429604,-2.17159673,0.59895112,-0.64198551,1.50448197,-1.63122243,0.22787229,-0.24401152,0.02404181,-0.02751785,0.06246610,-0.07203374,0.17225438,-0.18601441
-0.34517259,1.90526064,-2.06573267,0.56987539,-0.61237215,1.43209332,-1.55306323,0.21658226,-0.23218523,0.02205803,-0.02545329,0.05691296,-0.06632097,0.16221061,-0.17617365
-0.33916958,1.81186471,-1.96413121,0.54149478,-0.58298679,1.36431510,-1.47856089,0.20569307,-0.22063448,0.02015436,-0.02343205,0.05154817,-0.06069673,0.15220350,-0.16618186
-0.33316658,1.72468995,-1.86764141,0.51407891,-0.55415012,1.30150177,-1.40828002,0.19528088,-0.20946254,0.01834935,-0.02147572,0.04641935,-0.05522047,0.14235208,-0.15616811
-0.32716358,1.64413318,-1.77694543,0.48785631,-0.52615197,1.24386556,-1.34265456,0.18540208,-0.19875507,0.01665943,-0.01960420,0.04156614,-0.04994475,0.13276456,-0.14625524
-0.32116058,1.57040632,-1.69254546,0.46301010,-0.49924349,1.19147836,-1.28197970,0.17609244,-0.18857796,0.01509875,-0.01783543,0.03702000,-0.04491455,0.12353596,-0.13655651
-0.31515758,1.50354423,-1.61475898,0.43967604,-0.47363157,1.14427955,-1.22641009,0.16736731,-0.17897616,0.01367914,-0.01618515,0.03280434,-0.04016688,0.11474647,-0.12717299
-0.30915458,1.44341990,-1.54372228,0.41794303,-0.44947583,1.10208907,-1.17596423,0.15922258,-0.16997335,0.01241017,-0.01466685,0.02893478,-0.03573073,0.10646054,-0.11819151
-0.30315158,1.38976562,-1.47940164,0.39785566,-0.42688786,1.06462506,-1.13053456,0.15163658,-0.16157275,0.01129924,-0.01329175,0.02541971,-0.03162717,0.09872672,-0.10968348
-0.29714857,1.34219895,-1.42161133,0.37941870,-0.40593293,1.03152475,-1.08990250,0.14457263,-0.15375864,0.01035170,-0.01206883,0.02226089,-0.02786975,0.09157816,-0.10170439
-0.29114557,1.30025188,-1.37003721,0.36260307,-0.38663365,1.00236769,-1.05375764,0.13798214,-0.14649880,0.00957106,-0.01100495,0.01945422,-0.02446499,0.08503362,-0.09429399
-0.28514257,1.26340157,-1.32426437,0.34735281,-0.36897537,0.97669980,-1.02171969,0.13180811,-0.13974739,0.00895916,-0.01010502,0.01699058,-0.02141311,0.07909903,-0.08747717
-0.27913957,1.23110091,-1.28380732,0.33359266,-0.35291291,0.95405715,-0.99336225,0.12598880,-0.13344853,0.00851636,-0.00937214,0.01485664,-0.01870874,0.07376936,-0.08126526
-0.27313657,1.20280752,-1.24814093,0.32123583,-0.33837802,0.93398820,-0.96823679,0.12046145,-0.12753989,0.00824172,-0.00880783,0.01303572,-0.01634178,0.06903072,-0.07565783
-0.26713357,1.17800965,-1.21673054,0.31019132,-0.32528731,0.91607353,-0.94589589,0.11516581,-0.12195659,0.00813317,-0.00841221,0.01150859,-0.01429818,0.06486249,-0.07064468
-0.26113057,1.15624803,-1.18905971,0.30037077,-0.31354995,0.89994216,-0.92591439,0.11004740,-0.11663486,0.00818765,-0.00818415,0.01025421,-0.01256083,0.06123954,-0.06620802
-0.25512756,1.13713277,-1.16465447,0.29169419,-0.30307496,0.88528393,-0.90790764,0.10506040,-0.11151554,0.00840119,-0.00812144,0.00925040,-0.01111026,0.05813425,-0.06232469
-0.24912456,1.12035509,-1.14310291,0.28409467,-0.29377761,0.87185764,-0.89154600,0.10016994,-0.10654717,0.00876901,-0.00822093,0.00847450,-0.00992541,0.05551838,-0.05896829
-0.24312156,1.10569355,-1.12406966,0.27752187,-0.28558481,0.85949494,-0.87656524,0.09535399,-0.10168859,0.00928558,-0.00847860,0.00790379,-0.00898429,0.05336474,-0.05611116
-0.23711856,1.09301547,-1.10730496,0.27194430,-0.27843922,0.84810013,-0.86277261,0.09060453,-0.09691105,0.00994464,-0.00888964,0.00751604,-0.00826452,0.05164853,-0.05372611
-0.23111556,1.08227380,-1.09264847,0.26735054,-0.27230219,0.83764657,-0.85004865,0.08592841,-0.09219972,0.01073925,-0.00944854,0.00728982,-0.00774385,0.05034854,-0.05178797
-0.22511256,1.07350066,-1.08002824,0.26374954,-0.26715544,0.82817013,-0.83834521,0.08134754,-0.08755468,0.01166182,-0.01014905,0.00720484,-0.00740058,0.04944803,-0.05027483
-0.21910955,1.06679843,-1.06945568,0.26117034,-0.26300183,0.81976075,-0.82768023,0.07689882,-0.08299138,0.01270420,-0.01098430,0.00724221,-0.00721391,0.04893546,-0.04916907
-0.21310655,1.06232965,-1.06101753,0.25966136,-0.25986524,0.81255295,-0.81812998,0.07263371,-0.07854067,0.01385772,-0.01194679,0.00738467,-0.00716427,0.04880511,-0.04845811
-0.20710355,1.06030694,-1.05486596,0.25928966,-0.25778996,0.80671620,-0.80981984,0.06861766,-0.07424856,0.01511336,-0.01302849,0.00761678,-0.00723355,0.04905762,-0.04813512
-0.20110055,1.06098402,-1.05120797,0.26014037,-0.25683982,0.80244601,-0.80291437,0.06492938,-0.07017558,0.01646195,-0.01422093,0.00792512,-0.00740533,0.04970044,-0.04819950
-0.19509755,1.06464873,-1.05029537,0.26231652,-0.25709738,0.79995661,-0.79760772,0.06166009,-0.06639614,0.01789436,-0.01551536,0.00829842,-0.00766506,0.05074840,-0.04865737
-0.18909455,1.07161883,-1.05241627,0.26593947,-0.25866334,0.79947559,-0.79411516,0.05891284,-0.06299778,0.01940182,-0.01690293,0.00872772,-0.00800024,0.05222427,-0.04952205
-0.18309155,1.08224082,-1.05788897,0.27114992,-0.26165655,0.80124110,-0.79266638,0.05680190,-0.06008035,0.02097628,-0.01837499,0.00920654,-0.00840062,0.05415946,-0.05081455
-0.17708854,1.09689198,-1.06705879,0.27810959,-0.26621446,0.80550148,-0.79350114,0.05545216,-0.05775536,0.02261077,-0.01992332,0.00973100,-0.00885826,0.05659468,-0.05256419
-0.17108554,1.11598516,-1.08029803,0.28700330,-0.27249434,0.81251734,-0.79686737,0.05499863,-0.05614532,0.02429983,-0.02154058,0.01029990,-0.00936779,0.05958074,-0.05480919
-0.16508254,1.13997577,-1.09800900,0.29804140,-0.28067493,0.82256564,-0.80302185,0.05558584,-0.05538313,0.02603993,-0.02322061,0.01091486,-0.00992640,0.06317929,-0.05759736
-0.15907954,1.16936991,-1.12062956,0.31146198,-0.29095849,0.83594505,-0.81223311,0.05736723,-0.05561149,0.02782984,-0.02495888,0.01158032,-0.01053405,0.06746342,-0.06098682
-0.15307654,1.20473244,-1.14864036,0.32753276,-0.30357295,0.85298199,-0.82478605,0.06050412,-0.05698216,0.02967101,-0.02675290,0.01230356,-0.01119346,0.07251809,-0.06504658
-0.14707354,1.24669359,-1.18257275,0.34655192,-0.31877379,0.87403619,-0.84098760,0.06516442,-0.05965508,0.03156782,-0.02860255,0.01309462,-0.01191019,0.07844026,-0.06985698
-0.14107054,1.29595258,-1.22301594,0.36884760,-0.33684520,0.89950479,-0.86117251,0.07152077,-0.06379711,0.03352776,-0.03051042,0.01396617,-0.01269253,0.08533851,-0.07550993
-0.13506753,1.35327676,-1.27062194,0.39477551,-0.35810004,0.92982412,-0.88570822,0.07974804,-0.06958030,0.03556139,-0.03248200,0.01493325,-0.01355146,0.09333219,-0.08210865
-0.12906453,1.41949495,-1.32610688,0.42471424,-0.38287832,0.96546802,-0.91499792,0.09001998,-0.07717952,0.03768226,-0.03452577,0.01601296,-0.01450042,0.10254977,-0.08976700
-0.12306153,1.49548393,-1.39024725,0.45905796,-0.41154340,1.00694198,-0.94948068,0.10250508,-0.08676945,0.03990651,-0.03665316,0.01722400,-0.01555504,0.11312656,-0.09860814
-0.11705853,1.58214724,-1.46386978,0.49820627,-0.44447595,1.05477260,-0.98962787,0.11736155,-0.09852062,0.04225240,-0.03887832,0.01858611,-0.01673272,0.12520144,-0.10876247
-0.11105553,1.68038606,-1.54783414,0.54255118,-0.48206507,1.10949201,-1.03593507,0.13473142,-0.11259470,0.04473951,-0.04121765,0.02011944,-0.01805216,0.13891289,-0.12036480
-0.10505253,1.79106239,-1.64300795,0.59246127,-0.52469663,1.17161726,-1.08890924,0.15473381,-0.12913882,0.04738784,-0.04368922,0.02184380,-0.01953277,0.15439404,-0.13355064
-0.09904952,1.91495534,-1.75023396,0.64826350,-0.57273883,1.24162525,-1.14905085,0.17745773,-0.14827922,0.05021676,-0.04631195,0.02377779,-0.02119391,0.17176707,-0.14845174
-0.09304652,2.05271191,-1.87029012,0.71022301,-0.62652519,1.31992380,-1.21683123,0.20295443,-0.17011412,0.05324375,-0.04910462,0.02593796,-0.02305418,0.19113700,-0.16519076
-0.08704352,2.20479415,-2.00384347,0.77852182,-0.68633545,1.40682008,-1.29266589,0.23122968,-0.19470627,0.05648310,-0.05208475,0.02833788,-0.02513050,0.21258495,-0.18387538
-0.08104052,2.37142521,-2.15139967,0.85323729,-0.75237495,1.50248793,-1.37688458,0.26223648,-0.22207528,0.05994465,-0.05526733,0.03098722,-0.02743726,0.23616139,-0.20459188
-0.07503752,2.55253704,-2.31325028,0.93432135,-0.82475350,1.60693560,-1.46969950,0.29586835,-0.25219021,0.06363245,-0.05866356,0.03389091,-0.02998541,0.26187943,-0.22739847
-0.06903452,2.74772286,-2.48942044,1.02158178,-0.90346451,1.71997598,-1.57117326,0.33195390,-0.28496270,0.06754368,-0.06227958,0.03704836,-0.03278156,0.28970858,-0.25231871
-0.06303152,2.95619756,-2.67961995,1.11466664,-0.98836570,1.84120125,-1.68118836,0.37025294,-0.32024117,0.07166761,-0.06611524,0.04045285,-0.03582723,0.31956938,-0.27933515
-0.05702851,3.17676904,-2.88320085,1.21305311,-1.07916244,1.96996366,-1.79942012,0.41045457,-0.35780643,0.07598497,-0.07016312,0.04409104,-0.03911817,0.35132921,-0.30838383
-0.05102551,3.40782341,-3.09912455,1.31604175,-1.17539499,2.10536458,-1.92531501,0.45217770,-0.39736924,0.08046755,-0.07440763,0.04794275,-0.04264376,0.38479953,-0.33934966
-0.04502251,3.64732607,-3.32594156,1.42275709,-1.27643072,2.24625280,-2.05807616,0.49497410,-0.43856999,0.08507820,-0.07882457,0.05198096,-0.04638679,0.41973505,-0.37206326
-0.03901951,3.89284048,-3.56178600,1.53215519,-1.38146223,2.39123348,-2.19665773,0.53833424,-0.48098103,0.08977119,-0.08338090,0.05617205,-0.05032327,0.45583484,-0.40629951
-0.03301651,4.14156516,-3.80438708,1.64303841,-1.48951218,2.53868815,-2.33976920,0.58169598,-0.52411165,0.09449308,-0.08803495,0.06047642,-0.05442266,0.49274570,-0.44177797
-0.02701351,4.39038883,-4.05109842,1.75407747,-1.59944518,2.68680564,-2.48589044,0.62445591,-0.56741587,0.09918389,-0.09273703,0.06484924,-0.05864823,0.53006769,-0.47816546
-0.02101051,4.63596243,-4.29894548,1.86384019,-1.70998693,2.83362349,-2.63329788,0.66598304,-0.61030295,0.10377871,-0.09743046,0.06924157,-0.06295783,0.56736190,-0.51508078
-0.01500750,4.87478579,-4.54469029,1.97082631,-1.81975022,2.97707837,-2.78010112,0.70563461,-0.65215035,0.10820957,-0.10205296,0.07360167,-0.06730480,0.60416022,-0.55210171
-0.00900450,5.10330583,-4.78491172,2.07350697,-1.92726731,3.11506388,-2.92428934,0.74277331,-0.69231895,0.11240757,-0.10653838,0.07787648,-0.07163920,0.63997674,-0.58877394
-0.00300150,5.31802243,-5.01609858,2.17036752,-2.03102741,3.24549321,-3.06378567,0.77678527,-0.73016976,0.11630517,-0.11081872,0.08201323,-0.07590921,0.67432061,-0.62462186
0.00300150,5.51559734,-5.23475186,2.25995183,-2.12951811,3.36636426,-3.19650757,0.80709826,-0.76508173,0.11983848,-0.11482631,0.08596112,-0.08006266,0.70670962,-0.65916078
0.00900450,5.69296149,-5.43749205,2.34090628,-2.22126899,3.47582399,-3.32043066,0.83319912,-0.79646987,0.12294949,-0.11849610,0.08967297,-0.08404865,0.73668420,-0.69191019
0.01500750,5.84741552,-5.62116661,2.41202140,-2.30489559,3.57222926,-3.43365319,0.85464982,-0.82380298,0.12558811,-0.12176793,0.09310679,-0.08781921,0.76382109,-0.72240746
0.02101051,5.97671912,-5.78295297,2.47226941,-2.37914194,3.65420127,-3.53445827,0.87110135,-0.84662008,0.12771397,-0.12458861,0.09622719,-0.09133088,0.78774613,-0.75022152
0.02701351,6.07916474,-5.92045206,2.52083579,-2.44291951,3.72067087,-3.62137079,0.88230489,-0.86454505,0.12929777,-0.12691387,0.09900654,-0.09454615,0.80814579,-0.77496591
0.03301651,6.15363234,-6.03176809,2.55714368,-2.49534109,3.77091281,-3.69320654,0.88811971,-0.87729863,0.13032223,-0.12870986,0.10142587,-0.09743474,0.82477663,-0.79631056
0.03901951,6.19962263,-6.11557075,2.58086986,-2.53574788,3.80456719,-3.74911103,0.88851741,-0.88470733,0.13078261,-0.12995437,0.10347544,-0.09997459,0.83747255,-0.81399194
0.04502251,6.21726737,-6.17113698,2.59195177,-2.56372859,3.82164723,-3.78858630,0.88358244,-0.88670881,0.13068659,-0.13063743,0.10515497,-0.10215254,0.84614939,-0.82782099
0.05102551,6.20731650,-6.19837032,2.59058531,-2.57912989,3.82253312,-3.81150434,0.87350885,-0.88335361,0.13005382,-0.13076157,0.10647348,-0.10396470,0.85080677,-0.83768857
0.05702851,6.17110309,-6.19779729,2.57721378,-2.58205760,3.80795255,-3.81810680,0.85859343,-0.87480295,0.12891489,-0.13034150,0.10744883,-0.10541651,0.85152703,-0.84356825
0.06303152,6.11048797,-6.17054105,2.55250859,-2.57286893,3.77894880,-3.80899102,0.83922557,-0.86132305,0.12730996,-0.12940330,0.10810690,-0.10652233,0.84847153,-0.84551619
0.06903452,6.02778718,-6.11827409,2.51734283,-2.55215623,3.73683845,-3.78508324,0.81587452,-0.84327597,0.12528705,-0.12798323,0.10848049,-0.10730483,0.84187431,-0.84366834
0.07503752,5.92568582,-6.04315233,2.47275917,-2.52072307,3.68316068,-3.74760059,0.78907436,-0.82110758,0.12290013,-0.12612621,0.10860806,-0.10779403,0.83203370,-0.83823505
0.08104052,5.80714269,-5.94773425,2.41993355,-2.47955414,3.61962075,-3.69800372,0.75940763,-0.79533328,0.12020705,-0.12388390,0.10853220,-0.10802609,0.81930202,-0.82949331
0.08704352,5.67529004,-5.83488891,2.36013657,-2.42978034,3.54803036,-3.63794251,0.72748812,-0.76652194,0.11726747,-0.12131279,0.10829814,-0.10804194,0.80407411,-0.81777724
0.09304652,5.53333300,-5.70769731,2.29469411,-2.37264084,3.47024772,-3.56919757,0.69394366,-0.73527892,0.11414086,-0.11847204,0.10795208,-0.10788575,0.78677505,-0.80346692
0.09904952,5.38445296,-5.56935164,2.22494904,-2.30944375,3.38811958,-3.49362011,0.65939948,-0.70222879,0.11088464,-0.11542150,0.10753968,-0.10760336,0.76784762,-0.78697649
0.10505253,5.23171844,-5.42305664,2.15222525,-2.24152725,3.30342791,-3.41307284,0.62446278,-0.66799854,0.10755260,-0.11221974,0.10710461,-0.10724076,0.74774010,-0.76874167
0.11105553,5.07800683,-5.27193707,2.07779542,-2.17022251,3.21784279,-3.32937443,0.58970888,-0.63320161,0.10419356,-0.10892236,0.10668718,-0.10684254,0.72689459,-0.74920746
0.11705853,4.92593900,-5.11895465,2.00285341,-2.09681998,3.13288323,-3.24424946,0.55566948,-0.59842363,0.10085037,-0.10558050,0.10632324,-0.10645051,0.70573661,-0.72881633
0.12306153,4.77782857,-4.96683710,1.92849174,-2.02253986,3.04988672,-3.15928552,0.52282302,-0.56420991,0.09755925,-0.10223972,0.10604320,-0.10610253,0.68466584,-0.70799732
0.12906453,4.63564626,-4.81802113,1.85568471,-1.94850767,2.96998795,-3.07589884,0.49158750,-0.53105522,0.09434950,-0.09893916,0.10587136,-0.10583139,0.66404858,-0.68715649
0.13506753,4.50099937,-4.67461040,1.78527690,-1.87573523,2.89410682,-2.99530886,0.46231558,-0.49939576,0.09124344,-0.09571108,0.10582534,-0.10566404,0.64421168,-0.66666867
0.14107054,4.37512544,-4.53834865,1.71797696,-1.80510724,2.82294510,-2.91852204,0.43529188,-0.46960358,0.08825669,-0.09258069,0.10591582,-0.10562091,0.62543821,-0.64687103
0.14707354,4.25889868,-4.41060742,1.65435603,-1.73737322,2.75699095,-2.84632472,0.41073237,-0.44198326,0.08539869,-0.08956633,0.10614648,-0.10571555,0.60796468,-0.62805807
0.15307654,4.15284747,-4.29238729,1.59485033,-1.67314437,2.69653030,-2.77928419,0.38878553,-0.41677060,0.08267337,-0.08667981,0.10651400,-0.10595439,0.59197966,-0.61047838
0.15907954,4.05718060,-4.18433090,1.53976694,-1.61289487,2.64166354,-2.71775713,0.36953497,-0.39413332,0.08007994,-0.08392708,0.10700843,-0.10633675,0.57762369,-0.59433277
0.16508254,3.97182010,-4.08674587,1.48929225,-1.55696680,2.59232643,-2.66190410,0.35300334,-0.37417323,0.07761376,-0.08130894,0.10761347,-0.10685498,0.56499019,-0.57977381
0.17108554,3.89643852,-3.99963527,1.44350202,-1.50557783,2.54831348,-2.61170888,0.33915710,-0.35692980,0.07526726,-0.07882193,0.10830708,-0.10749479,0.55412731,-0.56690648
0.17708854,3.83049824,-3.92273363,1.40237261,-1.45883116,2.50930276,-2.56700107,0.32791203,-0.34238473,0.07303077,-0.07645917,0.10906204,-0.10823569,0.54504031,-0.55578968
0.18309155,3.77329129,-3.85554607,1.36579255,-1.41672661,2.47488065,-2.52748072,0.31913904,-0.33046722,0.07089334,-0.07421131,0.10984669,-0.10905158,0.53769449,-0.54643861
0.18909455,3.72397780,-3.79738880,1.33357412,-1.37917249,2.44456564,-2.49274367,0.31267033,-0.32105982,0.06884342,-0.07206732,0.11062571,-0.10991140,0.53201841,-0.53882757
0.19509755,3.68162203,-3.74742917,1.30546448,-1.34599755,2.41783034,-2.46230649,0.30830560,-0.31400451,0.06686952,-0.07001529,0.11136094,-0.11077996,0.52790738,-0.53289321
0.20110055,3.64522486,-3.70472382,1.28115612,-1.31696260,2.39412092,-2.43562998,0.30581814,-0.30910895,0.06496061,-0.06804308,0.11201236,-0.11161872,0.52522707,-0.52853803
0.20710355,3.61375255,-3.66825401,1.26029655,-1.29177160,2.37287390,-2.41214067,0.30496093,-0.30615268,0.06310650,-0.06613886,0.11253896,-0.11238679,0.52381728,-0.52563412
0.21310655,3.58616123,-3.63695721,1.24249721,-1.27008191,2.35352981,-2.39124969,0.30547245,-0.30489325,0.06129810,-0.06429152,0.11289976,-0.11304183,0.52349591,-0.52402697
0.21910955,3.56141734,-3.60975478,1.22734165,-1.25151369,2.33554397,-2.37236871,0.30708233,-0.30507224,0.05952747,-0.06249100,0.11305486,-0.11354119,0.52406301,-0.52353951
0.22511256,3.53851445,-3.58557541,1.21439305,-1.23565856,2.31839461,-2.35492295,0.30951679,-0.30642096,0.05778794,-0.06072842,0.11296639,-0.11384287,0.52530509,-0.52397623
0.23111556,3.51648672,-3.56337468,1.20320137,-1.22208748,2.30158857,-2.33836134,0.31250377,-0.30866602,0.05607398,-0.05899623,0.11259955,-0.11390666,0.52699968,-0.52512750
0.23711856,3.49441977,-3.54215095,1.19331011,-1.21035799,2.28466517,-2.32216398,0.31577781,-0.31153462,0.05438115,-0.05728813,0.11192358,-0.11369521,0.52892004,-0.52677407
0.24312156,3.47145963,-3.52095806,1.18426299,-1.20002113,2.26719868,-2.30584738,0.31908462,-0.31475948,0.05270597,-0.05559907,0.11091265,-0.11317504,0.53084023,-0.52869178
0.24912456,3.44682024,-3.49891561,1.17561054,-1.19062789,2.24879996,-2.28896796,0.32218528,-0.31808355,0.05104570,-0.05392508,0.10954666,-0.11231756,0.53254027,-0.53065647
0.25512756,3.41979027,-3.47521706,1.16691674,-1.18173566,2.22911778,-2.27112412,0.32486006,-0.32126430,0.04939830,-0.05226315,0.10781198,-0.11109990,0.53381139,-0.53244901
0.26113057,3.38973954,-3.44913665,1.15776570,-1.17291444,2.20784021,-2.25195760,0.32691180,-0.32407765,0.04776217,-0.05061107,0.10570191,-0.10950573,0.53446139,-0.53386047
0.26713357,3.35612553,-3.42003523,1.14776835,-1.16375312,2.18469645,-2.23115440,0.32816873,-0.32632138,0.04613616,-0.04896728,0.10321711,-0.10752584,0.53431973,-0.53469725
0.27313657,3.31849992,-3.38736571,1.13656906,-1.15386566,2.15945929,-2.20844578,0.32848682,-0.32781811,0.04451939,-0.04733072,0.10036574,-0.10515858,0.53324231,-0.53478609
0.27913957,3.27651530,-3.35067819,1.12385201,-1.14289721,2.13194820,-2.18360955,0.32775143,-0.32841767,0.04291129,-0.04570077,0.09716342,-0.10241007,0.53111576,-0.53397875
0.28514257,3.22993164,-3.30962493,1.10934725,-1.13053005,2.10203311,-2.15647178,0.32587834,-0.32799885,0.04131157,-0.04407713,0.09363293,-0.09929420,0.52786096,-0.53215622
0.29114557,3.17862231,-3.26396509,1.09283602,-1.11648915,2.06963855,-2.12690916,0.32281414,-0.32647053,0.03972024,-0.04245983,0.08980379,-0.09583242,0.52343570,-0.52923235
0.29714857,3.12257904,-3.21356907,1.07415536,-1.10054738,2.03474774,-2.09485163,0.31853587,-0.32377213,0.03813769,-0.04084918,0.08571149,-0.09205324,0.51783620,-0.52515647
0.30315158,3.06191522,-3.15842192,1.05320162,-1.08252983,1.99740636,-2.06028528,0.31305006,-0.31987337,0.03656475,-0.03924585,0.08139670,-0.08799162,0.51109745,-0.51991521
0.30915458,2.99686695,-3.09862568,1.02993267,-1.06231745,1.95772538,-2.02325510,0.30639110,-0.31477338,0.03500278,-0.03765089,0.07690417,-0.08368804,0.50329220,-0.51353302
0.31515758,2.92779124,-3.03439974,1.00436879,-1.03984950,1.91588243,-1.98386712,0.29861903,-0.30849917,0.03345372,-0.03606580,0.07228160,-0.07918749,0.49452862,-0.50607153
0.32116058,2.85516088,-2.96607907,0.97659181,-1.01512476,1.87212134,-1.94228964,0.28981687,-0.30110359,0.03192017,-0.03449261,0.06757845,-0.07453828,0.48494669,-0.49762762
0.32716358,2.77955551,-2.89410955,0.94674281,-0.98820139,1.82674928,-1.89875288,0.28008747,-0.29266267,0.03040544,-0.03293391,0.06284468,-0.06979082,0.47471322,-0.48833019
0.33316658,2.70164887,-2.81904019,0.91501797,-0.95919529,1.78013137,-1.85354686,0.26955010,-0.28327265,0.02891350,-0.03139291,0.05812949,-0.06499632,0.46401594,-0.47833574
0.33916958,2.62219219,-2.74151192,0.88166303,-0.92827690,1.73268269,-1.80701702,0.25833685,-0.27304670,0.02744896,-0.02987345,0.05348023,-0.06020550,0.45305667,-0.46782286
0.34517259,2.54199412,-2.66224291,0.84696620,-0.89566654,1.68485751,-1.75955750,0.24658888,-0.26211137,0.02601702,-0.02837998,0.04894131,-0.05546742,0.44204382,-0.45698585
0.35117559,2.46189772,-2.58201067,0.81124993,-0.86162834,1.63713632,-1.71160203,0.23445277,-0.25060297,0.02462331,-0.02691750,0.04455334,-0.05082835,0.43118476,-0.44602764
0.35717859,2.38275543,-2.50163122,0.77486174,-0.82646292,1.59001098,-1.66361249,0.22207696,-0.23866407,0.02327376,-0.02549147,0.04035241,-0.04633083,0.42067812,-0.43515243
0.36318159,2.30540298,-2.42193612,0.73816452,-0.79049912,1.54396858,-1.61606561,0.20960845,-0.22643991,0.02197441,-0.02410769,0.03636960,-0.04201290,0.41070657,-0.42455819
0.36918459,2.23063352,-2.34374816,0.70152667,-0.75408496,1.49947495,-1.56943824,0.19718981,-0.21407525,0.02073126,-0.02277211,0.03263063,-0.03790754,0.40143032,-0.41442950
0.37518759,2.15917318,-2.26785677,0.66531238,-0.71757831,1.45695858,-1.52419191,0.18495657,-0.20171139,0.01955003,-0.02149073,0.02915585,-0.03404229,0.39298169,-0.40493101
0.38119060,2.09165938,-2.19499430,0.62987267,-0.68133755,1.41679589,-1.48075741,0.17303511,-0.18948358,0.01843598,-0.02026931,0.02596027,-0.03043916,0.38546105,-0.39620175
0.38719360,2.02862306,-2.12581443,0.59553739,-0.64571258,1.37929869,-1.43952023,0.16154088,-0.17751882,0.01739379,-0.01911330,0.02305392,-0.02711463,0.37893433,-0.38835082
0.39319660,1.97047583,-2.06087378,0.56260844,-0.61103673,1.34470473,-1.40080783,0.15057732,-0.16593421,0.01642740,-0.01802759,0.02044225,-0.02407999,0.37343217,-0.38145433
0.39919960,1.91750289,-2.00061788,0.53135478,-0.57761957,1.31317178,-1.36487936,0.14023500,-0.15483561,0.01553990,-0.01701643,0.01812671,-0.02134168,0.36895088,-0.37555408
0.40520260,1.86986196,-1.94537221,0.50200893,-0.54574131,1.28477578,-1.33191862,0.13059145,-0.14431685,0.01473354,-0.01608326,0.01610542,-0.01890192,0.36545511,-0.37065790
0.41120560,1.82758842,-1.89533900,0.47476550,-0.51564863,1.25951317,-1.30203073,0.12171118,-0.13445936,0.01400971,-0.01523073,0.01437382,-0.01675932,0.36288205,-0.36674163
0.41720860,1.79060637,-1.85059987,0.44978129,-0.48755224,1.23730724,-1.27524270,0.11364616,-0.12533211,0.01336898,-0.01446060,0.01292542,-0.01490960,0.36114707,-0.36375277
0.42321161,1.75874471,-1.81112431,0.42717709,-0.46162624,1.21801819,-1.25150809,0.10643652,-0.11699195,0.01281122,-0.01377383,0.01175244,-0.01334630,0.36015032,-0.36161547
0.42921461,1.73175735,-1.77678339,0.40704079,-0.43800891,1.20145621,-1.23071527,0.10011142,-0.10948421,0.01233572,-0.01317062,0.01084641,-0.01206151,0.35978409,-0.36023671
0.43521761,1.70934617,-1.74736783,0.38943155,-0.41680514,1.18739666,-1.21269896,0.09469007,-0.10284340,0.01194134,-0.01265054,0.01019871,-0.01104648,0.35994033,-0.35951329
