energy_ev,total_up,total_down,C_s_up,C_s_down,C_p_up,C_p_down,Co_p_up,Co_p_down,Co_d_up,Co_d_down,Na_s_up,Na_s_down,S_s_up,S_s_down,S_p_up,S_p_down
0.10505253,1.44972689,-2.07823458,0.01349179,-0.01197740,0.05333528,-0.10364526,0.16237352,-0.11380590,0.74319943,-1.34656081,0.08197254,-0.13316562,0.01984672,-0.05037486,0.58670011,-0.36757091
0.11105553,1.56318265,-2.06089609,0.01232539,-0.01271691,0.05841369,-0.09926767,0.17934209,-0.10991363,0.79873521,-1.33884359,0.08820736,-0.12779945,0.02157829,-0.04870708,0.63712266,-0.36505091
0.11705853,1.68305293,-2.03616170,0.01120642,-0.01351765,0.06423893,-0.09458921,0.19750321,-0.10613585,0.85696799,-1.32566757,0.09630683,-0.12241555,0.02365519,-0.04688903,0.68854950,-0.36149438
0.12306153,1.80814347,-2.00438608,0.01014510,-0.01436439,0.07079818,-0.08968262,0.21673875,-0.10252861,0.91726648,-1.30720880,0.10629355,-0.11704176,0.02607501,-0.04494346,0.74036260,-0.35703013
0.12906453,1.93713344,-1.96614323,0.00914984,-0.01524132,0.07806749,-0.08462593,0.23690581,-0.09916024,0.97894503,-1.28378419,0.11817594,-0.11172067,0.02883014,-0.04289633,0.79190633,-0.35183586
0.13506753,2.06859334,-1.92221460,0.00822714,-0.01613210,0.08601105,-0.07950075,0.25783752,-0.09611075,1.04127354,-1.25584411,0.13194532,-0.10650910,0.03190736,-0.04077621,0.84250099,-0.34613536
0.14107054,2.20100720,-1.87357258,0.00738157,-0.01701993,0.09458072,-0.07439074,0.27934457,-0.09347093,1.10348959,-1.22396169,0.14757286,-0.10147753,0.03528731,-0.03861377,0.89145804,-0.34019450
0.14707354,2.33279863,-1.82135986,0.00661582,-0.01788769,0.10371581,-0.06938013,0.30121753,-0.09134111,1.16481233,-1.18881950,0.16500671,-0.09670949,0.03894431,-0.03644121,0.93809634,-0.33431610
0.15307654,2.46236003,-1.76686515,0.00593083,-0.01871821,0.11334332,-0.06455247,0.32322989,-0.08982975,1.22445772,-1.15119359,0.18416928,-0.09230088,0.04284624,-0.03429175,0.98175890,-0.32883373
0.15907954,2.58808387,-1.71149592,0.00532597,-0.01949450,0.12337847,-0.05998958,0.34514187,-0.08905167,1.28165457,-1.11193567,0.20495511,-0.08835928,0.04695465,-0.03219913,1.02182941,-0.32410462
0.16508254,2.70839525,-1.65674859,0.00479922,-0.02020014,0.13372579,-0.05577069,0.36670471,-0.08912609,1.33566083,-1.07195372,0.22722923,-0.08500308,0.05122507,-0.03019717,1.05774793,-0.32050161
0.17108554,2.82178455,-1.60417691,0.00434748,-0.02081965,0.14428059,-0.05197173,0.38766560,-0.09017434,1.38577959,-1.03219156,0.25082649,-0.08236050,0.05560765,-0.02831932,1.08902503,-0.31840454
0.17708854,2.92683920,-1.55535902,0.00396681,-0.02133887,0.15493080,-0.04866485,0.40777284,-0.09231738,1.43137415,-0.99360785,0.27555166,-0.08056843,0.06004793,-0.02659829,1.11525389,-0.31819095
0.18309155,3.02227352,-1.51186368,0.00365278,-0.02174541,0.16555936,-0.04591794,0.42678132,-0.09567296,1.47188179,-0.95715492,0.30118067,-0.07977096,0.06448789,-0.02506565,1.13611983,-0.32022645
0.18909455,3.10695580,-1.47521628,0.00340074,-0.02202898,0.17604682,-0.04379434,0.44445790,-0.10035264,1.50682576,-0.92375787,0.32746293,-0.08011751,0.06886719,-0.02375147,1.15140685,-0.32485485
0.19509755,3.17993185,-1.44686503,0.00320618,-0.02218175,0.18627424,-0.04235241,0.46058674,-0.10645850,1.53582513,-0.89429431,0.35412475,-0.08176065,0.07312464,-0.02268397,1.16100114,-0.33238827
0.20110055,3.24044441,-1.42814773,0.00306504,-0.02219867,0.19612627,-0.04164519,0.47497431,-0.11407971,1.55860235,-0.86957500,0.38087383,-0.08485333,0.07719965,-0.02188910,1.16489134,-0.34309747
0.20710355,3.28794805,-1.42025972,0.00297409,-0.02207761,0.20549431,-0.04171984,0.48745392,-0.12328895,1.57498833,-0.85032569,0.40740484,-0.08954566,0.08103393,-0.02139014,1.16316573,-0.35720262
0.21310655,3.32211943,-1.42422332,0.00293117,-0.02181956,0.21427958,-0.04261699,0.49788966,-0.13413873,1.58492507,-0.83717054,0.43340580,-0.09598119,0.08457302,-0.02120729,1.15600667,-0.37486471
0.21910955,3.34286268,-1.44085939,0.00293560,-0.02142855,0.22239603,-0.04436996,0.50617965,-0.14665788,1.58846590,-0.83061709,0.45856529,-0.10429253,0.08776790,-0.02135712,1.14368254,-0.39617797
0.22511256,3.35031032,-1.47076144,0.00298844,-0.02091170,0.22977299,-0.04700373,0.51225852,-0.16084804,1.58577347,-0.83104333,0.48258005,-0.11459673,0.09057639,-0.02185215,1.12653780,-0.42116345
0.23111556,3.34481975,-1.51427306,0.00309287,-0.02027895,0.23635741,-0.05053385,0.51609901,-0.17668063,1.57711572,-0.83868686,0.50516302,-0.12699014,0.09296440,-0.02270025,1.10498164,-0.44976415
0.23711856,3.32696586,-1.57146921,0.00325443,-0.01954286,0.24211561,-0.05496516,0.51771278,-0.19409418,1.56286012,-0.85363648,0.52605136,-0.14154314,0.09490696,-0.02390415,1.07947586,-0.48184180
0.24312156,3.29753009,-1.64214215,0.00348138,-0.01871827,0.24703451,-0.06029051,0.51715029,-0.21299234,1.54346634,-0.87582647,0.54501420,-0.15829489,0.09638893,-0.02546090,1.05052254,-0.51717561
0.24912456,3.25748653,-1.72579286,0.00378499,-0.01782193,0.25112223,-0.06648950,0.51449990,-0.23324272,1.51947782,-0.90503379,0.56185995,-0.17724828,0.09740548,-0.02736140,1.01865205,-0.55546322
0.25512756,3.20798541,-1.82162852,0.00417977,-0.01687205,0.25440807,-0.07352737,0.50988619,-0.25467664,1.49151229,-0.94087846,0.57644286,-0.19836539,0.09796219,-0.02959004,0.98441187,-0.59632389
0.26113057,3.15033448,-1.92856695,0.00468381,-0.01588788,0.25694183,-0.08135409,0.50346754,-0.27709003,1.46025162,-0.98282738,0.58866846,-0.22156377,0.09807483,-0.03212437,0.94835655,-0.63930396
0.26713357,3.08597864,-2.04524845,0.00531892,-0.01488924,0.25879258,-0.08990380,0.49543306,-0.30024549,1.42643107,-1.03020176,0.59849781,-0.24671378,0.09776890,-0.03493505,0.91103912,-0.68388478
0.27313657,3.01647816,-2.17005563,0.00611085,-0.01389610,0.26004676,-0.09909480,0.48599896,-0.32387566,1.39082819,-1.08218832,0.60595029,-0.27363729,0.09707883,-0.03798585,0.87300402,-0.72949280
0.27913957,2.94348554,-2.30114131,0.00708939,-0.01292821,0.26080583,-0.10882995,0.47540433,-0.34768781,1.35425138,-1.13785430,0.61110466,-0.30210805,0.09604698,-0.04123399,0.83478155,-0.77551180
0.28514257,2.86872135,-2.43646448,0.00828839,-0.01200467,0.26118343,-0.11899781,0.46390660,-0.37136966,1.31752818,-1.19616624,0.61409848,-0.33185376,0.09472239,-0.04463067,0.79688380,-0.82129681
0.29114557,2.79394892,-2.57383388,0.00974571,-0.01114368,0.26130216,-0.12947443,0.45177653,-0.39459636,1.28149328,-1.25601233,0.61512559,-0.36256008,0.09315947,-0.04812180,0.75980176,-0.86618958
0.29714857,2.72094810,-2.71095851,0.01150295,-0.01036226,0.26129008,-0.14012574,0.43929293,-0.41703830,1.24697639,-1.31622785,0.61443182,-0.39387658,0.09141653,-0.05164915,0.72400333,-0.90953503
0.30315158,2.65148788,-2.84550373,0.01360515,-0.00967605,0.26127704,-0.15081068,0.42673714,-0.43836971,1.21478969,-1.37562343,0.61230884,-0.42542444,0.08955425,-0.05515151,0.68993199,-0.95069809
0.30915458,2.58729804,-2.97515164,0.01610018,-0.00909915,0.26139083,-0.16138486,0.41438732,-0.45827758,1.18571517,-1.43301518,0.60908637,-0.45680585,0.08763422,-0.05856631,0.65800569,-0.98908062
0.31515758,2.53003988,-3.09766369,0.01903803,-0.00864403,0.26175343,-0.17170467,0.40251268,-0.47647070,1.16049165,-1.48725602,0.60512281,-0.48761461,0.08571744,-0.06183119,0.62861570,-1.02413750
0.32116058,2.48127612,-3.21094347,0.02246978,-0.00832140,0.26247720,-0.18163166,0.39136770,-0.49268831,1.13980166,-1.53726711,0.60079468,-0.51744771,0.08386296,-0.06488583,0.60212500,-1.05539160
0.32716358,2.44244027,-3.31309731,0.02644645,-0.00814022,0.26366141,-0.19103712,0.38118640,-0.50670823,1.12425830,-1.58206840,0.59648502,-0.54591725,0.08212657,-0.06767377,0.57886616,-1.08244680
0.33316658,2.41480589,-3.40249029,0.03101746,-0.00810763,0.26538890,-0.19980644,0.37217692,-0.51835375,1.11439209,-1.62080715,0.59257119,-0.57266227,0.08055962,-0.07014419,0.55913838,-1.10499868
0.33916958,2.39945622,-3.47779522,0.03622900,-0.00822893,0.26772320,-0.20784321,0.36451638,-0.52749931,1.11063838,-1.65278319,0.58941241,-0.59735977,0.07920798,-0.07225358,0.54320373,-1.12284237
0.34517259,2.39725489,-3.53803257,0.04212207,-0.00850760,0.27070603,-0.21507285,0.35834625,-0.53407447,1.11332516,-1.67747005,0.58733752,-0.61973454,0.07811115,-0.07396724,0.53128257,-1.13587725
0.35117559,2.40881852,-3.58259913,0.04873044,-0.00894524,0.27435543,-0.22144536,0.35376837,-0.53806590,1.12266208,-1.69453081,0.58663333,-0.63956715,0.07730148,-0.07526051,0.52354830,-1.14410816
0.35717859,2.43449215,-3.61128437,0.05607840,-0.00954162,0.27866441,-0.22693729,0.35084183,-0.53951755,1.13873064,-1.70382808,0.58753405,-0.65669977,0.07680356,-0.07611966,0.52012161,-1.14764315
0.36318159,2.47432842,-3.62427313,0.06417852,-0.01029467,0.28360042,-0.23155263,0.34958071,-0.53852852,1.16147634,-1.70542743,0.59021220,-0.67103939,0.07663374,-0.07654242,0.52106455,-1.14668777
0.36918459,2.52807173,-3.62213474,0.07302940,-0.01120057,0.28910545,-0.23532262,0.34995300,-0.53524917,1.19070297,-1.69959416,0.59477130,-0.68255846,0.07679983,-0.07653808,0.52637477,-1.14153606
0.37518759,2.59514818,-3.60579858,0.08261361,-0.01225380,0.29509698,-0.23830438,0.35188066,-0.52987516,1.22606957,-1.68678334,0.60124075,-0.69129275,0.07730094,-0.07612721,0.53598023,-1.13255869
0.38119060,2.67466244,-3.57651734,0.09289575,-0.01344729,0.30146978,-0.24057858,0.35524103,-0.52264006,1.26709042,-1.66762350,0.60957316,-0.69733663,0.07812746,-0.07534093,0.54973495,-1.12018868
0.38719360,2.76540215,-3.53581943,0.10382102,-0.01477268,0.30809844,-0.24224596,0.35986951,-0.51380665,1.31313842,-1.64289475,0.61964413,-0.70083618,0.07926124,-0.07421985,0.56741593,-1.10490536
0.39319660,2.86585078,-3.48545287,0.11531415,-0.01622055,0.31484070,-0.24342325,0.36556353,-0.50365725,1.36345201,-1.61350200,0.63125475,-0.70198034,0.08067592,-0.07281266,0.58872189,-1.08721717
0.39919960,2.97420894,-3.42732311,0.12727898,-0.01778085,0.32154141,-0.24423827,0.37208784,-0.49248385,1.41714593,-1.58044477,0.64413658,-0.70099088,0.08233742,-0.07117440,0.61327391,-1.06764423
0.40520260,3.08842457,-3.36342776,0.13959866,-0.01944337,0.32803710,-0.24482478,0.37918078,-0.48057804,1.47322562,-1.54478461,0.65795917,-0.69811154,0.08420466,-0.06936471,0.64061830,-1.04670129
0.41120560,3.20623149,-3.29579124,0.15213666,-0.02119830,0.33416099,-0.24531716,0.38656164,-0.46822162,1.53060536,-1.50761173,0.67233965,-0.69359714,0.08623040,-0.06744575,0.67023189,-1.02488187
0.41720860,3.32519576,-3.22640220,0.16473854,-0.02303694,0.33974818,-0.24584519,0.39393858,-0.45567801,1.58812969,-1.47001224,0.68685428,-0.68770325,0.08836227,-0.06548035,0.70152966,-1.00264437
0.42321161,3.44276894,-3.15715646,0.17723456,-0.02495237,0.34464094,-0.24652923,0.40101713,-0.44318500,1.64459773,-1.43303730,0.70105140,-0.68067682,0.09054394,-0.06353005,0.73387475,-0.98040054
0.42921461,3.55634679,-3.08980786,0.18944303,-0.02694028,0.34869388,-0.24747596,0.40750871,-0.43094900,1.69878994,-1.39767548,0.71446541,-0.67274838,0.09271643,-0.06165336,0.76659067,-0.95850694
0.43521761,3.66333186,-3.02592860,0.20117440,-0.02899973,0.35177870,-0.24877483,0.41313915,-0.41914112,1.74949636,-1.36482928,0.72663115,-0.66412608,0.09481953,-0.05990429,0.79897530,-0.93725961
0.44122061,3.76119794,-2.96688049,0.21223595,-0.03113387,0.35378838,-0.25049544,0.41765655,-0.40789503,1.79554576,-1.33529653,0.73709835,-0.65499174,0.09679326,-0.05833107,0.83031641,-0.91689196
0.44722361,3.84755442,-2.91379735,0.22243690,-0.03335068,0.35464070,-0.25268585,0.42083857,-0.39730662,1.83583462,-1.30975724,0.74544542,-0.64549889,0.09857935,-0.05697519,0.85990824,-0.89757599
0.45322661,3.92020824,-2.86757857,0.23159381,-0.03566345,0.35428070,-0.25537180,0.42249848,-0.38743548,1.86935510,-1.28876576,0.75129221,-0.63577280,0.10012273,-0.05587082,0.88706844,-0.87942630
0.45922961,3.97722129,-2.82889281,0.23953604,-0.03809115,0.35268230,-0.25855693,0.42249015,-0.37830771,1.89522085,-1.27274831,0.75431132,-0.62591221,0.10137288,-0.05504447,0.91115496,-0.86250682
0.46523262,4.01696116,-2.79819061,0.24611101,-0.04065859,0.34984864,-0.26222376,0.42071144,-0.36992013,1.91269000,-1.26200523,0.75423744,-0.61599237,0.10228517,-0.05451500,0.93158215,-0.84683923
0.47123562,4.03814325,-2.77572387,0.25118909,-0.04339621,0.34581144,-0.26633547,0.41710613,-0.36224517,1.92118426,-1.25671723,0.75087462,-0.60606903,0.10282191,-0.05429387,0.94783555,-0.83241285
0.47723862,4.03986283,-2.76157011,0.25466787,-0.04633963,0.34062921,-0.27083817,0.41166422,-0.35523645,1.92030343,-1.25695479,0.74410107,-0.59618294,0.10295327,-0.05438564,0.95948484,-0.81919494
0.48324162,4.02161567,-2.75565931,0.25647561,-0.04952885,0.33438449,-0.27566369,0.40442072,-0.34883442,1.90983492,-1.26268958,0.73387152,-0.58636442,0.10265794,-0.05478858,0.96619436,-0.80714078
0.48924462,3.98330653,-2.75780089,0.25657372,-0.05300707,0.32718021,-0.28073252,0.39545287,-0.34297181,1.88975765,-1.27380690,0.72021711,-0.57663750,0.10192356,-0.05549549,0.96773092,-0.79620291
0.49524762,3.92524533,-2.76770878,0.25495816,-0.05681918,0.31913540,-0.28595690,0.38487616,-0.33757856,1.86024049,-1.29011808,0.70324283,-0.56702345,0.10074683,-0.05649442,0.96396861,-0.78633870
0.50125063,3.84813117,-2.78502291,0.25165969,-0.06100993,0.31038037,-0.29124380,0.37283916,-0.33258606,1.82163498,-1.31137189,0.68312283,-0.55754342,0.09913339,-0.05776955,0.95489035,-0.77751595
0.50725363,3.75302500,-2.80932567,0.24674288,-0.06562184,0.30105174,-0.29649783,0.35951752,-0.32793036,1.77446289,-1.33726435,0.66009373,-0.54821985,0.09709739,-0.05930190,0.94058630,-0.76971610
0.51325663,3.64131215,-2.84015260,0.24030411,-0.07069287,0.29128733,-0.30162379,0.34510737,-0.32355441,1.71939904,-1.36744621,0.63444628,-0.53907695,0.09466093,-0.06106997,0.92124920,-0.76293478
0.51925963,3.51465645,-2.87699707,0.23246842,-0.07625397,0.28122145,-0.30652893,0.32981843,-0.31940928,1.65725005,-1.40152799,0.60651593,-0.53014008,0.09185315,-0.06305032,0.89716676,-0.75717999
0.52526263,3.37494774,-2.91930913,0.22338557,-0.08232661,0.27098045,-0.31112488,0.31386711,-0.31545430,1.58892996,-1.43908256,0.57667238,-0.52143420,0.08870928,-0.06521790,0.86871167,-0.75246774
0.53126563,3.22424510,-2.96648959,0.21322537,-0.08892038,0.26067902,-0.31532918,0.29746990,-0.31165641,1.51543371,-1.47964544,0.54530882,-0.51298174,0.08526950,-0.06754637,0.83632944,-0.74881594
0.53726863,3.06471801,-3.01788030,0.20217246,-0.09603079,0.25041721,-0.31906642,0.28083720,-0.30798878,1.43780934,-1.52271330,0.51283117,-0.50480006,0.08157773,-0.07000813,0.80052469,-0.74623666
0.54327164,2.89858776,-3.07275239,0.19042097,-0.10363736,0.24027835,-0.32226914,0.26416796,-0.30442895,1.35713025,-1.56774145,0.47964759,-0.49689877,0.07768045,-0.07257442,0.76184648,-0.74472769
0.54927464,2.72807112,-3.13029423,0.17816905,-0.11170219,0.23032786,-0.32487838,0.24764512,-0.30095670,1.27446832,-1.61414091,0.44615876,-0.48927735,0.07362550,-0.07521517,0.72087313,-0.74426394
0.55527764,2.55532850,-3.18960085,0.16561359,-0.12016903,0.22061299,-0.32684394,0.23143209,-0.29755193,1.19086886,-1.66127606,0.41274917,-0.48192304,0.06946090,-0.07789888,0.67819711,-0.74478937
0.56128064,2.38241787,-3.24966675,0.15294541,-0.12896299,0.21116350,-0.32812452,0.21567027,-0.29419264,1.10732824,-1.70846363,0.37977952,-0.47480955,0.06523387,-0.08059254,0.63441057,-0.74621022
0.56728364,2.21125597,-3.30938350,0.14034497,-0.13799092,0.20199303,-0.32868762,0.20047762,-0.29085332,1.02477481,-1.75497390,0.34758061,-0.46789641,0.06098988,-0.08326144,0.59009189,-0.74839004
0.57328664,2.04358748,-3.36754349,0.12797873,-0.14714263,0.19310119,-0.32850937,0.18594826,-0.28750381,0.94405348,-1.80003456,0.31644857,-0.46112927,0.05677191,-0.08586921,0.54579369,-0.75114711
0.57928964,1.88096267,-3.42285055,0.11599636,-0.15629268,0.18447617,-0.32757414,0.17215299,-0.28410873,0.86591439,-1.84283793,0.28664166,-0.45444110,0.05261983,-0.08837792,0.50203248,-0.75425444
0.58529265,1.72472344,-3.47393794,0.10452873,-0.16530311,0.17609763,-0.32587424,0.15914064,-0.28062752,0.79100546,-1.88255148,0.25837841,-0.44775414,0.04856993,-0.09074824,0.45928029,-0.75744264
0.59129565,1.57599740,-3.51939336,0.09368670,-0.17402663,0.16793980,-0.32340940,0.14694005,-0.27701511,0.71986901,-1.91833190,0.23183717,-0.44098264,0.04465464,-0.09293989,0.41795829,-0.76040567
0.59729865,1.43569925,-3.55779053,0.08356073,-0.18231050,0.15997452,-0.32018631,0.13556262,-0.27322307,0.65294184,-1.94934217,0.20715683,-0.43403616,0.04090235,-0.09491220,0.37843242,-0.76280911
0.60330165,1.30453853,-3.58772609,0.07422115,-0.19000084,0.15217418,-0.31621808,0.12500509,-0.26920131,0.59055855,-1.97477129,0.18443853,-0.42682331,0.03733738,-0.09662478,0.34101096,-0.76430073
0.60930465,1.18303235,-3.60786033,0.06571904,-0.19694713,0.14451426,-0.31152372,0.11525261,-0.26490002,0.53295743,-1.99385586,0.16374822,-0.41925561,0.03398003,-0.09803843,0.30594390,-0.76452289
0.61530765,1.07152213,-3.61696005,0.05808761,-0.20300697,0.13697553,-0.30612759,0.10628168,-0.26027184,0.48028842,-2.00590259,0.14511979,-0.41125150,0.03084676,-0.09911612,0.27342398,-0.76312597
0.62131066,0.97019264,-3.61394137,0.05134387,-0.20805061,0.12954569,-0.30005888,0.09806307,-0.25527413,0.43262242,-2.01031066,0.12855863,-0.40274012,0.02795035,-0.09982404,0.24358898,-0.75978232
0.62731366,0.87909239,-3.59791055,0.04549055,-0.21196531,0.12222055,-0.29335113,0.09056436,-0.24987109,0.38996135,-2.00659296,0.11404537,-0.39366477,0.02530018,-0.10013270,0.21652515,-0.75419994
0.63331666,0.79815393,-3.56820066,0.04051816,-0.21465918,0.11500461,-0.28604183,0.08375223,-0.24403570,0.35224841,-1.99439503,0.10153955,-0.38398597,0.02290247,-0.10001801,0.19227150,-0.74613518
0.63931966,0.72721323,-3.52440234,0.03640687,-0.21606448,0.10791117,-0.27817198,0.07759429,-0.23775139,0.31937794,-1.97351070,0.09098327,-0.37368391,0.02076051,-0.09946225,0.17082450,-0.73540371
0.64532266,0.66602725,-3.46638694,0.03312844,-0.21614004,0.10096191,-0.26978584,0.07206040,-0.23101320,0.29120457,-1.94389366,0.08230441,-0.36276027,0.01887498,-0.09845493,0.15214318,-0.72188949
0.65132566,0.61428908,-3.39432088,0.03064784,-0.21487288,0.09418617,-0.26093068,0.06712365,-0.22382867,0.26755125,-1.90566418,0.07541960,-0.35123939,0.01724408,-0.09699349,0.13615423,-0.70555084
0.65732866,0.57164045,-3.30867027,0.02892467,-0.21227891,0.08761987,-0.25165661,0.06276075,-0.21621809,0.24821596,-1.85911055,0.07023667,-0.33916863,0.01586376,-0.09508370,0.12275691,-0.68642383
0.66333167,0.53768134,-3.21019565,0.02791427,-0.20840252,0.08130420,-0.24201650,0.05895213,-0.20821440,0.23297710,-1.80468516,0.06665667,-0.32661811,0.01472788,-0.09273988,0.11182780,-0.66462238
0.66933467,0.51197695,-3.09993670,0.02756854,-0.20331538,0.07528429,-0.23206592,0.05568165,-0.19986260,0.22159747,-1.74299507,0.06457551,-0.31367970,0.01382829,-0.08998477,0.10322501,-0.64033548
0.67533767,0.49406225,-2.97918775,0.02783659,-0.19711422,0.06960782,-0.22186309,0.05293603,-0.19121874,0.21382698,-1.67478767,0.06388511,-0.30046530,0.01315497,-0.08684919,0.09679207,-0.61382142
0.68134067,0.48344463,-2.84946487,0.02866500,-0.18991787,0.06432365,-0.21146891,0.05070408,-0.18234865,0.20940439,-1.60093173,0.06447432,-0.28710462,0.01269607,-0.08337132,0.09236133,-0.58539953
0.68734367,0.47960517,-2.71246601,0.02999807,-0.18186360,0.05948070,-0.20094681,0.04897584,-0.17332625,0.20805817,-1.52239480,0.06622957,-0.27374225,0.01243797,-0.07959585,0.08975684,-0.55543978
0.69334667,0.48199923,-2.57002578,0.03177781,-0.17310298,0.05512695,-0.19036272,0.04774167,-0.16423187,0.20950690,-1.44021778,0.06903534,-0.26053434,0.01236536,-0.07557280,0.08879698,-0.52435079
0.69934967,0.49005690,-2.42406667,0.03394396,-0.16379739,0.05130867,-0.17978483,0.04699139,-0.15515020,0.21345949,-1.35548766,0.07277474,-0.24764485,0.01246132,-0.07135625,0.08929668,-0.49256672
0.70535268,0.50318409,-2.27654863,0.03643400,-0.15411338,0.04806988,-0.16928333,0.04671353,-0.14616840,0.21961547,-1.26930965,0.07733000,-0.23524142,0.01270738,-0.06700287,0.09106946,-0.46053379
0.71135568,0.52076459,-2.12941876,0.03918322,-0.14421806,0.04545207,-0.15892997,0.04689471,-0.13737403,0.22766571,-1.18277952,0.08258321,-0.22349110,0.01308369,-0.06257048,0.09392930,-0.42869687
0.71735868,0.54216371,-1.98456309,0.04212495,-0.13427470,0.04349409,-0.14879757,0.04751923,-0.12885321,0.23729375,-1.09695738,0.08841728,-0.21255590,0.01356917,-0.05811653,0.09769247,-0.39748665
0.72336168,0.56673361,-1.84376191,0.04519088,-0.12443865,0.04223216,-0.13895943,0.04856892,-0.12068874,0.24817785,-1.01284363,0.09471715,-0.20258832,0.01414175,-0.05369671,0.10217935,-0.36730797
0.72936468,0.59382060,-1.70865006,0.04831170,-0.11485377,0.04170010,-0.12948854,0.05002311,-0.11295847,0.25999394,-0.93135785,0.10137126,-0.19372707,0.01477864,-0.04936357,0.10721635,-0.33852960
0.73536768,0.62277420,-1.58068325,0.05141783,-0.10564937,0.04192948,-0.12045688,0.05185890,-0.10573380,0.27241946,-0.85332136,0.10827330,-0.18609297,0.01545666,-0.04516542,0.11263780,-0.31147569
0.74137069,0.65295783,-1.46111128,0.05444038,-0.09693786,0.04294988,-0.11193454,0.05405159,-0.09907838,0.28513798,-0.77944351,0.11532421,-0.17978519,0.01615260,-0.04114529,0.11828797,-0.28641924
0.74737369,0.68376069,-1.35095847,0.05731232,-0.08881300,0.04478900,-0.10398888,0.05657524,-0.09304707,0.29784443,-0.71031226,0.12243423,-0.17487805,0.01684366,-0.03734023,0.12402313,-0.26357749
0.75337669,0.71461043,-1.25101167,0.05996977,-0.08134884,0.04747275,-0.09668373,0.05940340,-0.08768507,0.31025089,-0.64638887,0.12952503,-0.17141839,0.01750786,-0.03378074,0.12971348,-0.24310938
0.75937969,0.74498585,-1.16181559,0.06235332,-0.07459933,0.05102510,-0.09007865,0.06250982,-0.08302732,0.32209248,-0.58800650,0.13653176,-0.16942363,0.01812453,-0.03049049,0.13524508,-0.22511485
0.76538269,0.77442913,-1.08367520,0.06440948,-0.06859853,0.05546785,-0.08422821,0.06586928,-0.07909814,0.33313322,-0.53537270,0.14340487,-0.16888068,0.01867475,-0.02748622,0.14052141,-0.20963601
0.77138569,0.80255685,-1.01666462,0.06609195,-0.06336130,0.06082020,-0.07918143,0.06945831,-0.07591111,0.34317141,-0.48857508,0.15011153,-0.16974572,0.01914175,-0.02477791,0.14546482,-0.19665978
0.77738869,0.82906915,-0.96064177,0.06736290,-0.05888458,0.06709810,-0.07498139,0.07325585,-0.07346914,0.35204446,-0.44758987,0.15663666,-0.17194493,0.01951135,-0.02236910,0.15001737,-0.18612201
0.78339170,0.85375659,-0.91526802,0.06819401,-0.05514895,0.07431356,-0.07166489,0.07724388,-0.07176486,0.35963261,-0.41229290,0.16298337,-0.17537614,0.01977226,-0.02025735,0.15414135,-0.17791261
0.78939470,0.87650416,-0.88003187,0.06856728,-0.05212056,0.08247372,-0.06926228,0.08140780,-0.07078113,0.36586157,-0.38247216,0.16917270,-0.17991148,0.01991633,-0.01843485,0.15781914,-0.17188167
0.79539770,0.89729228,-0.85427582,0.06847555,-0.04975326,0.09157999,-0.06779750,0.08573678,-0.07049181,0.37070379,-0.35784179,0.17524277,-0.18540090,0.01993876,-0.01688917,0.16105260,-0.16784613
0.80140070,0.91619456,-0.83722536,0.06792276,-0.04799089,0.10162711,-0.06728815,0.09022384,-0.07086277,0.37417825,-0.33805657,0.18124721,-0.19167653,0.01983812,-0.01560397,0.16386177,-0.16559698
0.80740370,0.93337244,-0.82801921,0.06692377,-0.04676964,0.11260230,-0.06774571,0.09486589,-0.07185295,0.37634884,-0.32272675,0.18725294,-0.19855776,0.01961635,-0.01455984,0.16628317,-0.16490653
0.81340670,0.94906698,-0.82574003,0.06550395,-0.04602040,0.12448447,-0.06917584,0.09966359,-0.07341568,0.37732135,-0.31143258,0.19333745,-0.20585686,0.01927866,-0.01373511,0.16836750,-0.16553586
0.81940970,0.96358807,-0.82944447,0.06369841,-0.04567111,0.13724369,-0.07157878,0.10462105,-0.07550007,0.37723906,-0.30373820,0.19958560,-0.21338501,0.01883322,-0.01310659,0.17017704,-0.16724197
0.82541271,0.97730166,-0.83819209,0.06155094,-0.04564896,0.15084082,-0.07494974,0.10974549,-0.07805248,0.37627742,-0.29920460,0.20608611,-0.22095851,0.01829094,-0.01265039,0.17178280,-0.16978475
0.83141571,0.99061546,-0.85107223,0.05911272,-0.04588246,0.16522731,-0.07927931,0.11504684,-0.08101805,0.37463763,-0.29740140,0.21292803,-0.22840492,0.01766504,-0.01234253,0.17326151,-0.17293341
0.83741871,1.00396394,-0.86722822,0.05644084,-0.04630333,0.18034539,-0.08455391,0.12053723,-0.08434223,0.37253983,-0.29791717,0.22019707,-0.23556895,0.01697062,-0.01215958,0.17469267,-0.17647233
0.84342171,1.01779303,-0.88587854,0.05359673,-0.04684816,0.19612837,-0.09075620,0.12623047,-0.08797227,0.37021577,-0.30036815,0.22797230,-0.24231784,0.01622417,-0.01207922,0.17615573,-0.18020626
0.84942471,1.03254527,-0.90633421,0.05064445,-0.04745985,0.21250122,-0.09786542,0.13214154,-0.09185865,0.36790156,-0.30440538,0.23632304,-0.24854602,0.01544313,-0.01208066,0.17772756,-0.18396471
0.85542771,1.04864582,-0.92801232,0.04764907,-0.04808872,0.22938128,-0.10585774,0.13828604,-0.09595633,0.36583046,-0.30972004,0.24530636,-0.25417881,0.01464535,-0.01214496,0.17948034,-0.18760538
