energy_ev,total_up,Au_p_up,Au_d_up,Ca_p_up,Ca_d_up,N_s_up,N_p_up,Se_s_up,Se_p_up
0.16508254,1.79015783,0.56778174,0.28292724,0.00708769,0.00000000,0.04142323,0.45484645,0.07292643,0.31135807
0.17108554,1.83217872,0.58061275,0.28961078,0.00721915,0.00000000,0.04082301,0.46622058,0.07339650,0.32003473
0.17708854,1.86751572,0.59161683,0.29518673,0.00731630,0.00000000,0.03999604,0.47619629,0.07346878,0.32744771
0.18309155,1.89559860,0.60061352,0.29956657,0.00737744,0.00000000,0.03896003,0.48462045,0.07314329,0.33348608
0.18909455,1.91596548,0.60745129,0.30267827,0.00740143,0.00000000,0.03773689,0.49135941,0.07242680,0.33806196
0.19509755,1.92827772,0.61201265,0.30446853,0.00738774,0.00000000,0.03635210,0.49630368,0.07133261,0.34111313
0.20110055,1.93233318,0.61421903,0.30490453,0.00733647,0.00000000,0.03483403,0.49937238,0.06988012,0.34260527
0.20710355,1.92807720,0.61403519,0.30397552,0.00724835,0.00000000,0.03321321,0.50051726,0.06809444,0.34253363
0.21310655,1.91561062,0.61147296,0.30169384,0.00712473,0.00000000,0.03152169,0.49972600,0.06600573,0.34092394
0.21910955,1.89519418,0.60659389,0.29809547,0.00696759,0.00000000,0.02979235,0.49702455,0.06364853,0.33783265
0.22511256,1.86724868,0.59951076,0.29323995,0.00677948,0.00000000,0.02805834,0.49247826,0.06106107,0.33334632
0.23111556,1.83235059,0.59038758,0.28720957,0.00656350,0.00000000,0.02635257,0.48619171,0.05828444,0.32758002
0.23711856,1.79122275,0.57943802,0.28010800,0.00632321,0.00000000,0.02470725,0.47830698,0.05536179,0.32067501
0.24312156,1.74472034,0.56692210,0.27205808,0.00606256,0.00000000,0.02315353,0.46900054,0.05233754,0.31279544
0.24912456,1.69381211,0.55314126,0.26319909,0.00578583,0.00000000,0.02172126,0.45847856,0.04925656,0.30412432
0.25512756,1.63955764,0.53843175,0.25368335,0.00549750,0.00000000,0.02043873,0.44697103,0.04616340,0.29485879
0.26113057,1.58308105,0.52315660,0.24367242,0.00520219,0.00000000,0.01933251,0.43472473,0.04310155,0.28520501
0.26713357,1.52554237,0.50769640,0.23333302,0.00490454,0.00000000,0.01842732,0.42199549,0.04011282,0.27537254
0.27313657,1.46810735,0.49243920,0.22283268,0.00460908,0.00000000,0.01774592,0.40903992,0.03723665,0.26556885
0.27913957,1.41191713,0.47776978,0.21233559,0.00432020,0.00000000,0.01730895,0.39610722,0.03450965,0.25599375
0.28514257,1.35805877,0.46405892,0.20199849,0.00404199,0.00000000,0.01713481,0.38343125,0.03196515,0.24683430
0.29114557,1.30753791,0.45165286,0.19196707,0.00377821,0.00000000,0.01723944,0.37122339,0.02963282,0.23826024
0.29714857,1.26125465,0.44086338,0.18237285,0.00353221,0.00000000,0.01763613,0.35966655,0.02753842,0.23042017
0.30315158,1.21998342,0.43195894,0.17333077,0.00330683,0.00000000,0.01833519,0.34891049,0.02570367,0.22343862
0.30915458,1.18435772,0.42515719,0.16493746,0.00310445,0.00000000,0.01934368,0.33906884,0.02414611,0.21741414
0.31515758,1.15486005,0.42061894,0.15727043,0.00292689,0.00000000,0.02066498,0.33021780,0.02287916,0.21241841
0.32116058,1.13181735,0.41844399,0.15038802,0.00277543,0.00000000,0.02229844,0.32239672,0.02191220,0.20849652
0.32716358,1.11540181,0.41866881,0.14433013,0.00265081,0.00000000,0.02423896,0.31561024,0.02125075,0.20566813
0.33316658,1.10563680,0.42126611,0.13911973,0.00255326,0.00000000,0.02647662,0.30983216,0.02089670,0.20392964
0.33916958,1.10240748,0.42614629,0.13476486,0.00248251,0.00000000,0.02899632,0.30501045,0.02084861,0.20325713
0.34517259,1.10547520,0.43316065,0.13126121,0.00243784,0.00000000,0.03177756,0.30107338,0.02110207,0.20360990
0.35117559,1.11449509,0.44210627,0.12859493,0.00241815,0.00000000,0.03479427,0.29793616,0.02165007,0.20493439
0.35717859,1.12903579,0.45273219,0.12674556,0.00242198,0.00000000,0.03801479,0.29550795,0.02248345,0.20716836
0.36318159,1.14860036,0.46474697,0.12568899,0.00244758,0.00000000,0.04140201,0.29369858,0.02359132,0.21024499
0.36918459,1.17264752,0.47782696,0.12540009,0.00249297,0.00000000,0.04491371,0.29242482,0.02496147,0.21409681
0.37518759,1.20061223,0.49162543,0.12585511,0.00255601,0.00000000,0.04850305,0.29161583,0.02658083,0.21865920
0.38119060,1.23192488,0.50578202,0.12703351,0.00263443,0.00000000,0.05211932,0.29121732,0.02843583,0.22387330
0.38719360,1.26602838,0.51993227,0.12891927,0.00272593,0.00000000,0.05570880,0.29119457,0.03051277,0.22968831
0.39319660,1.30239254,0.53371715,0.13150147,0.00282816,0.00000000,0.05921583,0.29153380,0.03279807,0.23606285
0.39919960,1.34052545,0.54679209,0.13477437,0.00293886,0.00000000,0.06258405,0.29224217,0.03527850,0.24296565
0.40520260,1.37998151,0.55883544,0.13873661,0.00305580,0.00000000,0.06575767,0.29334623,0.03794124,0.25037527
0.41120560,1.42036607,0.56955620,0.14339003,0.00317688,0.00000000,0.06868291,0.29488905,0.04077394,0.25827907
0.41720860,1.46133668,0.57870062,0.14873776,0.00330014,0.00000000,0.07130934,0.29692625,0.04376451,0.26667137
0.42321161,1.50260122,0.58605773,0.15478199,0.00342378,0.00000000,0.07359124,0.29952100,0.04690098,0.27555102
0.42921461,1.54391322,0.59146364,0.16152141,0.00354617,0.00000000,0.07548887,0.30273856,0.05017104,0.28491845
0.43521761,1.58506471,0.59480440,0.16894843,0.00366586,0.00000000,0.07696955,0.30664036,0.05356165,0.29477237
0.44122061,1.62587741,0.59601758,0.17704647,0.00378158,0.00000000,0.07800858,0.31127827,0.05705847,0.30510632
0.44722361,1.66619263,0.59509241,0.18578737,0.00389225,0.00000000,0.07858989,0.31668908,0.06064525,0.31590526
0.45322661,1.70586081,0.59206865,0.19512914,0.00399698,0.00000000,0.07870648,0.32288978,0.06430326,0.32714246
0.45922961,1.74473136,0.58703421,0.20501416,0.00409502,0.00000000,0.07836048,0.32987365,0.06801063,0.33877677
0.46523262,1.78264355,0.58012177,0.21536803,0.00418581,0.00000000,0.07756304,0.33760765,0.07174193,0.35075062
0.47123562,1.81941919,0.57150438,0.22609916,0.00426892,0.00000000,0.07633387,0.34603102,0.07546771,0.36298885
0.47723862,1.85485787,0.56139051,0.23709916,0.00434408,0.00000000,0.07470052,0.35505545,0.07915433,0.37539845
0.48324162,1.88873506,0.55001849,0.24824418,0.00441114,0.00000000,0.07269746,0.36456667,0.08276400,0.38786947
0.48924462,1.92080369,0.53765080,0.25939707,0.00447008,0.00000000,0.07036502,0.37442754,0.08625500,0.40027700
0.49524762,1.95079927,0.52456822,0.27041047,0.00452102,0.00000000,0.06774810,0.38448248,0.08958226,0.41248425
0.50125063,1.97844848,0.51106417,0.28113072,0.00456421,0.00000000,0.06489485,0.39456315,0.09269820,0.42434679
0.50725363,2.00348112,0.49743930,0.29140241,0.00460003,0.00000000,0.06185538,0.40449502,0.09555388,0.43571750
0.51325663,2.02564461,0.48399644,0.30107343,0.00462901,0.00000000,0.05868040,0.41410465,0.09810033,0.44645246
0.51925963,2.04472050,0.47103604,0.31000036,0.00465182,0.00000000,0.05541995,0.42322728,0.10029018,0.45641708
0.52526263,2.06054196,0.45885192,0.31805394,0.00466931,0.00000000,0.05212233,0.43171439,0.10207936,0.46549249
0.53126563,2.07301099,0.44772752,0.32512431,0.00468247,0.00000000,0.04883303,0.43944089,0.10342897,0.47358166
0.53726863,2.08211431,0.43793241,0.33112584,0.00469247,0.00000000,0.04559393,0.44631145,0.10430703,0.48061501
0.54327164,2.08793658,0.42971890,0.33600123,0.00470062,0.00000000,0.04244265,0.45226579,0.10469018,0.48655511
0.54927464,2.09066988,0.42331889,0.33972473,0.00470838,0.00000000,0.03941207,0.45728249,0.10456523,0.49140012
0.55527764,2.09061834,0.41894049,0.34230410,0.00471733,0.00000000,0.03653000,0.46138117,0.10393035,0.49518578
0.56128064,2.08819731,0.41676468,0.34378144,0.00472912,0.00000000,0.03381907,0.46462285,0.10279598,0.49798578
0.56728364,2.08392655,0.41694166,0.34423258,0.00474546,0.00000000,0.03129671,0.46710840,0.10118527,0.49991021
0.57328664,2.07841724,0.41958715,0.34376501,0.00476801,0.00000000,0.02897528,0.46897513,0.09913409,0.50110236
0.57928964,2.07235334,0.42477849,0.34251459,0.00479837,0.00000000,0.02686231,0.47039166,0.09669058,0.50173369
0.58529265,2.06646768,0.43255081,0.34064099,0.00483797,0.00000000,0.02496081,0.47155117,0.09391423,0.50199739
0.59129565,2.06151392,0.44289343,0.33832201,0.00488804,0.00000000,0.02326959,0.47266347,0.09087446,0.50210059
0.59729865,2.05823569,0.45574662,0.33574719,0.00494950,0.00000000,0.02178375,0.47394608,0.08764885,0.50225576
0.60330165,2.05733416,0.47099914,0.33311077,0.00502291,0.00000000,0.02049504,0.47561488,0.08432101,0.50267154
0.60930465,2.05943602,0.48848669,0.33060453,0.00510844,0.00000000,0.01939234,0.47787454,0.08097816,0.50354358
0.61530765,2.06506302,0.50799157,0.32841053,0.00520577,0.00000000,0.01846213,0.48090935,0.07770860,0.50504566
0.62131066,2.07460507,0.52924384,0.32669430,0.00531411,0.00000000,0.01768891,0.48487467,0.07459898,0.50732169
0.62731366,2.08829780,0.55192400,0.32559860,0.00543218,0.00000000,0.01705568,0.48988952,0.07173168,0.51047878
0.63331666,2.10620607,0.57566740,0.32523809,0.00555818,0.00000000,0.01654436,0.49603041,0.06918226,0.51458179
0.63931966,2.12821387,0.60007039,0.32569499,0.00568990,0.00000000,0.01613624,0.50332681,0.06701706,0.51964953
0.64532266,2.15402129,0.62469797,0.32701592,0.00582470,0.00000000,0.01581238,0.51175830,0.06529111,0.52565280
0.65132566,2.18314848,0.64909289,0.32921009,0.00595961,0.00000000,0.01555402,0.52125350,0.06404635,0.53251426
0.65732866,2.21494640,0.67278590,0.33224870,0.00609140,0.00000000,0.01534298,0.53169082,0.06331026,0.54011007
0.66333167,2.24861375,0.69530674,0.33606569,0.00621670,0.00000000,0.01516200,0.54290088,0.06309488,0.54827331
0.66933467,2.28321932,0.71619551,0.34055966,0.00633208,0.00000000,0.01499504,0.55467053,0.06339640,0.55679878
0.67533767,2.31772860,0.73501404,0.34559697,0.00643416,0.00000000,0.01482760,0.56674834,0.06419510,0.56544920
0.68134067,2.35103379,0.75135665,0.35101574,0.00651974,0.00000000,0.01464697,0.57885117,0.06545586,0.57396234
0.68734367,2.38198570,0.76486016,0.35663079,0.00658586,0.00000000,0.01444237,0.59067188,0.06712911,0.58205885
0.69334667,2.40942669,0.77521252,0.36223918,0.00662992,0.00000000,0.01420508,0.60188764,0.06915231,0.58945061
0.69934967,2.43222333,0.78215992,0.36762623,0.00664971,0.00000000,0.01392857,0.61216875,0.07145166,0.59584915
0.70535268,2.44929789,0.78551209,0.37257195,0.00664355,0.00000000,0.01360842,0.62118776,0.07394441,0.60097404
0.71135568,2.45965777,0.78514571,0.37685745,0.00661024,0.00000000,0.01324231,0.62862850,0.07654123,0.60456086
0.71735868,2.46242209,0.78100579,0.38027142,0.00654914,0.00000000,0.01282991,0.63419485,0.07914897,0.60636868
0.72336168,2.45684486,0.77310524,0.38261630,0.00646017,0.00000000,0.01237268,0.63761910,0.08167346,0.60618679
0.72936468,2.44233428,0.76152248,0.38371407,0.00634377,0.00000000,0.01187368,0.63866947,0.08402237,0.60384053
0.73536768,2.41846769,0.74639754,0.38341149,0.00620088,0.00000000,0.01133732,0.63715683,0.08610802,0.59919606
0.74137069,2.38500213,0.72792677,0.38158457,0.00603293,0.00000000,0.01076909,0.63294021,0.08784999,0.59216407
0.74737369,2.34188010,0.70635629,0.37814218,0.00584176,0.00000000,0.01017528,0.62593108,0.08917754,0.58270227
0.75337669,2.28923063,0.68197477,0.37302874,0.00562956,0.00000000,0.00956270,0.61609615,0.09003159,0.57081651
0.75937969,2.22736566,0.65510548,0.36622579,0.00539880,0.00000000,0.00893841,0.60345869,0.09036642,0.55656080
0.76538269,2.15677174,0.62609809,0.35775243,0.00515219,0.00000000,0.00830948,0.58809816,0.09015072,0.54003583
0.77138569,2.07809749,0.59532042,0.34766469,0.00489260,0.00000000,0.00768273,0.57014829,0.08936830,0.52138641
0.77738869,1.99213690,0.56315027,0.33605368,0.00462297,0.00000000,0.00706459,0.54979359,0.08801813,0.50079761
0.78339170,1.89980914,0.52996767,0.32304276,0.00434626,0.00000000,0.00646092,0.52726433,0.08611392,0.47848991
0.78939470,1.80213539,0.49614752,0.30878371,0.00406540,0.00000000,0.00587687,0.50283024,0.08368323,0.45471340
0.79539770,1.70021325,0.46205296,0.29345209,0.00378324,0.00000000,0.00531685,0.47679314,0.08076605,0.42974121
0.80140070,1.59518974,0.42802936,0.27724201,0.00350247,0.00000000,0.00478448,0.44947871,0.07741306,0.40386248
0.80740370,1.48823348,0.39439915,0.26036040,0.00322561,0.00000000,0.00428253,0.42122773,0.07368364,0.37737500
0.81340670,1.38050720,0.36145747,0.24302114,0.00295496,0.00000000,0.00381300,0.39238710,0.06964356,0.35057780
0.81940970,1.27314122,0.32946872,0.22543917,0.00269257,0.00000000,0.00337714,0.36330107,0.06536276,0.32376402
0.82541271,1.16720898,0.29866399,0.20782483,0.00244025,0.00000000,0.00297551,0.33430277,0.06091293,0.29721416
0.83141571,1.06370522,0.26923936,0.19037867,0.00219951,0.00000000,0.00260806,0.30570664,0.05636539,0.27119006
0.83741871,0.96352756,0.24135511,0.17328689,0.00197159,0.00000000,0.00227418,0.27780174,0.05178898,0.24592974
0.84342171,0.86746206,0.21513579,0.15671750,0.00175744,0.00000000,0.00197285,0.25084632,0.04724837,0.22164326
0.84942471,0.77617286,0.19067098,0.14081735,0.00155774,0.00000000,0.00170266,0.22506374,0.04280252,0.19850967
0.85542771,0.69019632,0.16801687,0.12571014,0.00137293,0.00000000,0.00146195,0.20063974,0.03850362,0.17667518
0.86143072,0.60993947,0.14719846,0.11149529,0.00120316,0.00000000,0.00124884,0.17772123,0.03439630,0.15625241
0.86743372,0.53568253,0.12821227,0.09824776,0.00104839,0.00000000,0.00106132,0.15641634,0.03051724,0.13732087
0.87343672,0.46758527,0.11102950,0.08601869,0.00090838,0.00000000,0.00089731,0.13679584,0.02689512,0.11992829
0.87943972,0.40569647,0.09559954,0.07483675,0.00078271,0.00000000,0.00075472,0.11889552,0.02355083,0.10409299
0.88544272,0.34996614,0.08185364,0.06471015,0.00067084,0.00000000,0.00063149,0.10271962,0.02049800,0.08980682
0.89144572,0.30025957,0.06970869,0.05562906,0.00057209,0.00000000,0.00052561,0.08824482,0.01774370,0.07703873
0.89744872,0.25637265,0.05907099,0.04756845,0.00048572,0.00000000,0.00043517,0.07542479,0.01528934,0.06573865
0.90345173,0.21804782,0.04983981,0.04049099,0.00041095,0.00000000,0.00035837,0.06419486,0.01313162,0.05584155
0.90945473,0.18498983,0.04191082,0.03435004,0.00034694,0.00000000,0.00029354,0.05447683,0.01126353,0.04727145
0.91545773,0.15688084,0.03517916,0.02909264,0.00029289,0.00000000,0.00023912,0.04618353,0.00967540,0.03994535
0.92146073,0.13339438,0.02954212,0.02466213,0.00024800,0.00000000,0.00019372,0.03922310,0.00835586,0.03377680
0.92746373,0.11420771,0.02490144,0.02100069,0.00021151,0.00000000,0.00015607,0.03350276,0.00729270,0.02867908
0.93346673,0.09901222,0.02116519,0.01805137,0.00018275,0.00000000,0.00012502,0.02893205,0.00647364,0.02456795
0.93946973,0.08752178,0.01824909,0.01575981,0.00016106,0.00000000,0.00009958,0.02542542,0.00588692,0.02136382
0.94547274,0.07947879,0.01607749,0.01407558,0.00014591,0.00000000,0.00007886,0.02290416,0.00552184,0.01899335
0.95147574,0.07465806,0.01458383,0.01295298,0.00013682,0.00000000,0.00006208,0.02129764,0.00536899,0.01739058
0.95747874,0.07286834,0.01371067,0.01235157,0.00013339,0.00000000,0.00004858,0.02054389,0.00542045,0.01649741
0.96348174,0.07395180,0.01340944,0.01223619,0.00013528,0.00000000,0.00003779,0.02058956,0.00566971,0.01626363
0.96948474,0.07778149,0.01363969,0.01257667,0.00014225,0.00000000,0.00002922,0.02138931,0.00611159,0.01664646
0.97548774,0.08425709,0.01436816,0.01334728,0.00015409,0.00000000,0.00002246,0.02290466,0.00674187,0.01760971
0.98149075,0.09329913,0.01556757,0.01452582,0.00017064,0.00000000,0.00001715,0.02510248,0.00755693,0.01912253
0.98749375,0.10484196,0.01721517,0.01609259,0.00019176,0.00000000,0.00001301,0.02795313,0.00855322,0.02115800
0.99349675,0.11882583,0.01929125,0.01802915,0.00021734,0.00000000,0.00000981,0.03142837,0.00972675,0.02369144
0.99949975,0.13518842,0.02177747,0.02031705,0.00024725,0.00000000,0.00000735,0.03549913,0.01107242,0.02669864
1.00550275,0.15385616,0.02465523,0.02293656,0.00028136,0.00000000,0.00000548,0.04013333,0.01258346,0.03015409
1.01150575,0.17473567,0.02790412,0.02586534,0.00031950,0.00000000,0.00000405,0.04529374,0.01425089,0.03402928
1.01750875,0.19770588,0.03150044,0.02907738,0.00036143,0.00000000,0.00000298,0.05093610,0.01606293,0.03829108
1.02351176,0.22261095,0.03541587,0.03254203,0.00040687,0.00000000,0.00000217,0.05700755,0.01800466,0.04290042
1.02951476,0.24925466,0.03961644,0.03622322,0.00045545,0.00000000,0.00000158,0.06344541,0.02005766,0.04781127
1.03551776,0.27739629,0.04406176,0.04007909,0.00050674,0.00000000,0.00000114,0.07017653,0.02219992,0.05296989
1.04152076,0.30674854,0.04870451,0.04406181,0.00056019,0.00000000,0.00000082,0.07711714,0.02440578,0.05831461
1.04752376,0.33697755,0.05349040,0.04811781,0.00061521,0.00000000,0.00000059,0.08417335,0.02664619,0.06377596
1.05352676,0.36770523,0.05835843,0.05218831,0.00067110,0.00000000,0.00000042,0.09124215,0.02888906,0.06927735
1.05952976,0.39851392,0.06324159,0.05621026,0.00072709,0.00000000,0.00000031,0.09821313,0.03109982,0.07473609
1.06553277,0.42895329,0.06806784,0.06011751,0.00078236,0.00000000,0.00000024,0.10497066,0.03324215,0.08006496
1.07153577,0.45854941,0.07276159,0.06384236,0.00083604,0.00000000,0.00000020,0.11139654,0.03527884,0.08517406
1.07753877,0.48681555,0.07724531,0.06731721,0.00088726,0.00000000,0.00000019,0.11737311,0.03717279,0.08997304
1.08354177,0.51326449,0.08144150,0.07047645,0.00093512,0.00000000,0.00000022,0.12278650,0.03888806,0.09437348
1.08954477,0.53742171,0.08527476,0.07325839,0.00097876,0.00000000,0.00000028,0.12753004,0.04039094,0.09829147
1.09554777,0.55883913,0.08867393,0.07560717,0.00101737,0.00000000,0.00000038,0.13150757,0.04165107,0.10165012
1.10155078,0.57710848,0.09157427,0.07747454,0.00105021,0.00000000,0.00000055,0.13463662,0.04264235,0.10438195
1.10755378,0.59187416,0.09391944,0.07882144,0.00107664,0.00000000,0.00000080,0.13685113,0.04334389,0.10643115
1.11355678,0.60284451,0.09566335,0.07961939,0.00109614,0.00000000,0.00000117,0.13810372,0.04374072,0.10775538
1.11955978,0.60980141,0.09677168,0.07985138,0.00110833,0.00000000,0.00000171,0.13836732,0.04382428,0.10832720
1.12556278,0.61260751,0.09722304,0.07951253,0.00111296,0.00000000,0.00000248,0.13763614,0.04359275,0.10813503
1.13156578,0.61121080,0.09700979,0.07861019,0.00110996,0.00000000,0.00000358,0.13592584,0.04305108,0.10718352
1.13756878,0.60564633,0.09613831,0.07716372,0.00109940,0.00000000,0.00000514,0.13327295,0.04221087,0.10549336
1.14357179,0.59603510,0.09462894,0.07520374,0.00108151,0.00000000,0.00000732,0.12973360,0.04108987,0.10310056
1.14957479,0.58258005,0.09251539,0.07277111,0.00105670,0.00000000,0.00001036,0.12538150,0.03971146,0.10005520
1.15557779,0.56555940,0.08984383,0.06991551,0.00102548,0.00000000,0.00001455,0.12030540,0.03810372,0.09641975
1.16158079,0.54531777,0.08667159,0.06669372,0.00098851,0.00000000,0.00002029,0.11460611,0.03629860,0.09226693
1.16758379,0.52225543,0.08306565,0.06316782,0.00094653,0.00000000,0.00002809,0.10839315,0.03433077,0.08767746
1.17358679,0.49681625,0.07910091,0.05940319,0.00090039,0.00000000,0.00003862,0.10178133,0.03223659,0.08273747
1.17958979,0.46947485,0.07485836,0.05546657,0.00085098,0.00000000,0.00005271,0.09488720,0.03005297,0.07753600
1.18559280,0.44072361,0.07042334,0.05142414,0.00079924,0.00000000,0.00007142,0.08782579,0.02781632,0.07216247
1.19159580,0.41106011,0.06588380,0.04733975,0.00074613,0.00000000,0.00009610,0.08070751,0.02556160,0.06670437
1.19759880,0.38097540,0.06132882,0.04327342,0.00069260,0.00000000,0.00012837,0.07363547,0.02332144,0.06124519
1.20360180,0.35094372,0.05684732,0.03928000,0.00063959,0.00000000,0.00017026,0.06670328,0.02112545,0.05586263
1.20960480,0.32141387,0.05252709,0.03540821,0.00058801,0.00000000,0.00022421,0.05999335,0.01899969,0.05062724
1.21560780,0.29280254,0.04845418,0.03169994,0.00053871,0.00000000,0.00029316,0.05357571,0.01696628,0.04560142
1.22161081,0.26548983,0.04471250,0.02818988,0.00049254,0.00000000,0.00038058,0.04750748,0.01504322,0.04083884
1.22761381,0.23981670,0.04138388,0.02490541,0.00045025,0.00000000,0.00049056,0.04183268,0.01324434,0.03638421
1.23361681,0.21608466,0.03854830,0.02186682,0.00041259,0.00000000,0.00062785,0.03658267,0.01157947,0.03227349
1.23961981,0.19455711,0.03628436,0.01908768,0.00038026,0.00000000,0.00079787,0.03177693,0.01005457,0.02853434
1.24562281,0.17546239,0.03466988,0.01657545,0.00035390,0.00000000,0.00100676,0.02742411,0.00867219,0.02518682
1.25162581,0.15899794,0.03378260,0.01433226,0.00033418,0.00000000,0.00126138,0.02352340,0.00743181,0.02224434
1.25762881,0.14533548,0.03370074,0.01235568,0.00032171,0.00000000,0.00156927,0.02006602,0.00633033,0.01971467
1.26363182,0.13462653,0.03450346,0.01063960,0.00031713,0.00000000,0.00193862,0.01703681,0.00536257,0.01760105
1.26963482,0.12700807,0.03627112,0.00917515,0.00032108,0.00000000,0.00237812,0.01441579,0.00452175,0.01590325
1.27563782,0.12260791,0.03908509,0.00795147,0.00033420,0.00000000,0.00289689,0.01217969,0.00379998,0.01461858
1.28164082,0.12154942,0.04302730,0.00695652,0.00035717,0.00000000,0.00350427,0.01030337,0.00318870,0.01374285
1.28764382,0.12395531,0.04817920,0.00617774,0.00039068,0.00000000,0.00420962,0.00876112,0.00267907,0.01327105
1.29364682,0.12995030,0.05462035,0.00560264,0.00043542,0.00000000,0.00502203,0.00752772,0.00226235,0.01319801
1.29964982,0.13966251,0.06242645,0.00521920,0.00049211,0.00000000,0.00595006,0.00657938,0.00193020,0.01351875
1.30565283,0.15322340,0.07166696,0.00501624,0.00056146,0.00000000,0.00700139,0.00589448,0.00167486,0.01422873
1.31165583,0.17076640,0.08240236,0.00498365,0.00064416,0.00000000,0.00818250,0.00545408,0.00148943,0.01532384
1.31765883,0.19242420,0.09468111,0.00511245,0.00074089,0.00000000,0.00949828,0.00524230,0.00136793,0.01680031
1.32366183,0.21832487,0.10853645,0.00539481,0.00085224,0.00000000,0.01095173,0.00524649,0.00130543,0.01865442
1.32966483,0.24858701,0.12398323,0.00582401,0.00097875,0.00000000,0.01254361,0.00545728,0.00129809,0.02088211
1.33566783,0.28331419,0.14101486,0.00639424,0.00112086,0.00000000,0.01427218,0.00586849,0.00134318,0.02347857
1.34167084,0.32258891,0.15960066,0.00710047,0.00127890,0.00000000,0.01613294,0.00647695,0.00143906,0.02643772
1.34767384,0.36646648,0.17968365,0.00793818,0.00145306,0.00000000,0.01811857,0.00728215,0.00158514,0.02975175
1.35367684,0.41496890,0.20117904,0.00890314,0.00164339,0.00000000,0.02021876,0.00828588,0.00178181,0.03341067
1.35967984,0.46807932,0.22397350,0.00999116,0.00184976,0.00000000,0.02242035,0.00949180,0.00203035,0.03740196
1.36568284,0.52573707,0.24792533,0.01119789,0.00207191,0.00000000,0.02470743,0.01090489,0.00233283,0.04171029
1.37168584,0.58783353,0.27286553,0.01251860,0.00230939,0.00000000,0.02706157,0.01253096,0.00269198,0.04631734
1.37768884,0.65420905,0.29859986,0.01394803,0.00256159,0.00000000,0.02946219,0.01437605,0.00311103,0.05120182
1.38369185,0.72465094,0.32491175,0.01548024,0.00282774,0.00000000,0.03188699,0.01644586,0.00359356,0.05633952
1.38969485,0.79889251,0.35156601,0.01710857,0.00310695,0.00000000,0.03431242,0.01874514,0.00414331,0.06170354
1.39569785,0.87661317,0.37831322,0.01882558,0.00339818,0.00000000,0.03671426,0.02127712,0.00476394,0.06726462
1.40170085,0.95743953,0.40489454,0.02062308,0.00370030,0.00000000,0.03906813,0.02404298,0.00545887,0.07299155
1.40770385,1.04094725,0.43104682,0.02249216,0.00401205,0.00000000,0.04135009,0.02704130,0.00623097,0.07885162
1.41370685,1.12666357,0.45650770,0.02442331,0.00433213,0.00000000,0.04353717,0.03026762,0.00708237,0.08481111
1.41970985,1.21407046,0.48102062,0.02640650,0.00465916,0.00000000,0.04560780,0.03371408,0.00801418,0.09083581
1.42571286,1.30260803,0.50433940,0.02843134,0.00499169,0.00000000,0.04754223,0.03736910,0.00902628,0.09689147
1.43171586,1.39167837,0.52623230,0.03048721,0.00532822,0.00000000,0.04932283,0.04121723,0.01011706,0.10294421
1.43771886,1.48064959,0.54648551,0.03256340,0.00566721,0.00000000,0.05093428,0.04523910,0.01128325,0.10896088
1.44372186,1.56886023,0.56490581,0.03464928,0.00600702,0.00000000,0.05236369,0.04941150,0.01251976,0.11490938
1.44972486,1.65562395,0.58132266,0.03673444,0.00634598,0.00000000,0.05360059,0.05370768,0.01381958,0.12075883
1.45572786,1.74023490,0.59558954,0.03880878,0.00668230,0.00000000,0.05463687,0.05809770,0.01517376,0.12647977
1.46173087,1.82197366,0.60758472,0.04086266,0.00701409,0.00000000,0.05546662,0.06254903,0.01657140,0.13204427
1.46773387,1.90011420,0.61721165,0.04288698,0.00733936,0.00000000,0.05608598,0.06702725,0.01799985,0.13742605
1.47373687,1.97393188,0.62439895,0.04487331,0.00765601,0.00000000,0.05649292,0.07149689,0.01944486,0.14260060
1.47973987,2.04271282,0.62910037,0.04681392,0.00796179,0.00000000,0.05668709,0.07592237,0.02089092,0.14754537
1.48574287,2.10576460,0.63129474,0.04870192,0.00825436,0.00000000,0.05666961,0.08026902,0.02232162,0.15223998
1.49174587,2.16242840,0.63098597,0.05053133,0.00853129,0.00000000,0.05644301,0.08450414,0.02372011,0.15666658
1.49774887,2.21209248,0.62820341,0.05229716,0.00879007,0.00000000,0.05601116,0.08859806,0.02506968,0.16081025
1.50375188,2.25420672,0.62300233,0.05399553,0.00902822,0.00000000,0.05537927,0.09252511,0.02635428,0.16465959
1.50975488,2.28829796,0.61546475,0.05562378,0.00924325,0.00000000,0.05455400,0.09626457,0.02755915,0.16820729
1.51575788,2.31398560,0.60570036,0.05718057,0.00943283,0.00000000,0.05354353,0.09980138,0.02867145,0.17145086
1.52176088,2.33099694,0.59384754,0.05866604,0.00959478,0.00000000,0.05235776,0.10312676,0.02968082,0.17439338
1.52776388,2.33918154,0.58007425,0.06008191,0.00972721,0.00000000,0.05100849,0.10623860,0.03057996,0.17704426
1.53376688,2.33852395,0.56457869,0.06143162,0.00982858,0.00000000,0.04950955,0.10914160,0.03136511,0.17941992
1.53976988,2.32915413,0.54758942,0.06272038,0.00989779,0.00000000,0.04787695,0.11184717,0.03203641,0.18154447
1.54577289,2.31135476,0.52936489,0.06395532,0.00993421,0.00000000,0.04612897,0.11437316,0.03259821,0.18345012
1.55177589,2.28556498,0.51019210,0.06514548,0.00993780,0.00000000,0.04428615,0.11674330,0.03305920,0.18517759
