energy_ev,total_up,Mn_p_up,Mn_d_up,N_s_up,N_p_up,S_s_up,S_p_up,Sc_p_up,Sc_d_up
-0.37518759,12.04838204,0.24952060,6.43209017,0.02820905,0.05242984,0.04831998,0.49626904,4.68303652,4.83116129
-0.36918459,12.91362125,0.26971791,6.93438174,0.02957807,0.05621221,0.05201517,0.52955773,4.98351102,5.14394688
-0.36318159,13.76510440,0.29015656,7.42735266,0.03091940,0.06004391,0.05573114,0.56246511,5.27957433,5.45315674
-0.35717859,14.59239389,0.31066480,7.90385085,0.03222835,0.06389880,0.05943160,0.59468451,5.56835909,5.75598659
-0.35117559,15.38493257,0.33106337,8.35666239,0.03350056,0.06774855,0.06307803,0.62591001,5.84694889,6.04956853
-0.34517259,16.13230827,0.35116997,8.77871769,0.03473193,0.07156304,0.06663046,0.65584351,6.11243255,6.33101713
-0.33916958,16.82452926,0.37080410,9.16330446,0.03591848,0.07531080,0.07004835,0.68420202,6.36196245,6.59747913
-0.33316658,17.45230014,0.38979225,9.50427860,0.03705637,0.07895959,0.07329159,0.71072498,6.59281542,6.84618590
-0.32716358,18.00728688,0.40797325,9.79626355,0.03814174,0.08247697,0.07632144,0.73518140,6.80245413,7.07450715
-0.32116058,18.48235975,0.42520351,10.03482892,0.03917076,0.08583101,0.07910160,0.75737644,6.98858697,7.28000458
-0.31515758,18.87180334,0.44136194,10.21663979,0.04013952,0.08899098,0.08159917,0.77715725,7.14922417,7.46048365
-0.30915458,19.17148414,0.45635445,10.33956942,0.04104404,0.09192805,0.08378549,0.79441794,7.28272763,7.61404180
-0.30315158,19.37896782,0.47011769,10.40276974,0.04188031,0.09461593,0.08563695,0.80910327,7.38785238,7.73911127
-0.29714857,19.49358068,0.48262192,10.40669606,0.04264423,0.09703145,0.08713554,0.82121108,7.46377755,7.83449482
-0.29114557,19.51641234,0.49387301,10.35308469,0.04333173,0.09915511,0.08826930,0.83079335,7.51012521,7.89939293
-0.28514257,19.45025964,0.50391323,10.24488467,0.04393871,0.10097137,0.08903244,0.83795585,7.52696588,7.93342120
-0.27913957,19.29951465,0.51282115,10.08614715,0.04446118,0.10246899,0.08942541,0.84285645,7.51481026,7.93661709
-0.27313657,19.07000241,0.52071039,9.88187789,0.04489523,0.10364103,0.08945460,0.84570220,7.47458711,7.90943580
-0.26713357,18.76877646,0.52772757,9.63786047,0.04523711,0.10448483,0.08913190,0.84674537,7.40760833,7.85273526
-0.26113057,18.40388233,0.53404935,9.36045883,0.04548326,0.10500182,0.08847418,0.84627880,7.31552262,7.76775108
-0.25512756,17.98410025,0.53987904,9.05640873,0.04563040,0.10519717,0.08750246,0.84463057,7.20025989,7.65606240
-0.24912456,17.51867933,0.54544267,8.73260774,0.04567552,0.10507939,0.08624115,0.84215858,7.06396910,7.51955050
-0.24312156,17.01707512,0.55098499,8.39591313,0.04561600,0.10465986,0.08471720,0.83924508,6.90895257,7.36035189
-0.23711856,16.48870192,0.55676542,8.05295613,0.04544964,0.10395227,0.08295920,0.83629153,6.73759984,7.18080813
-0.23111556,15.94270965,0.56305416,7.70997933,0.04517479,0.10297218,0.08099659,0.83371382,6.55232437,6.98341471
-0.22511256,15.38779330,0.57012860,7.37270286,0.04479039,0.10173652,0.07885901,0.83193822,6.35550596,6.77077103
-0.21910955,14.83204049,0.57827005,7.04622246,0.04429619,0.10026322,0.07657565,0.83139773,6.14944138,6.54553359
-0.21310655,14.28282034,0.58776084,6.73494093,0.04369278,0.09857097,0.07417484,0.83252918,5.93630519,6.31037404
-0.20710355,13.74671409,0.59888166,6.44253245,0.04298182,0.09667899,0.07168380,0.83577053,5.71812204,6.06794333
-0.20110055,13.22948562,0.61190908,6.17193750,0.04216617,0.09460709,0.06912850,0.84155843,5.49675082,5.82084262
-0.19509755,12.73608787,0.62711311,5.92538462,0.04125003,0.09237567,0.06653371,0.85032573,5.27388054,5.57160134
-0.18909455,12.27069927,0.64475454,5.70443448,0.04023913,0.09000600,0.06392315,0.86249839,5.05103681,5.32266196
-0.18309155,11.83678330,0.66508194,5.51004056,0.03914079,0.08752041,0.06131974,0.87849178,4.82959724,5.07637068
-0.17708854,11.43716358,0.68832821,5.34262110,0.03796403,0.08494268,0.05874593,0.89870585,4.61081370,4.83497291
-0.17108554,11.07410665,0.71470633,5.20213677,0.03671962,0.08229832,0.05622400,0.92351904,4.39583879,4.60061212
-0.16508254,10.74940520,0.74440453,5.08816908,0.03542004,0.07961491,0.05377639,0.95328066,4.18575395,4.37533020
-0.15907954,10.46445538,0.77758062,4.99999541,0.03407938,0.07692227,0.05142595,0.98830187,3.98159647,4.16106794
-0.15307654,10.22032292,0.81435569,4.93665736,0.03271321,0.07425265,0.04919608,1.02884517,3.78438306,3.95966386
-0.14707354,10.01779443,0.85480735,4.89702034,0.03133831,0.07164063,0.04711077,1.07511273,3.59512782,3.77285009
-0.14107054,9.85741172,0.89896267,4.87982308,0.02997242,0.06912299,0.04519451,1.12723393,3.41485312,3.60224434
-0.13506753,9.73948871,0.94679123,4.88371698,0.02863382,0.06673830,0.04347204,1.18525253,3.24459231,3.44933734
-0.12906453,9.66411168,0.99819856,4.90729572,0.02734099,0.06452639,0.04196799,1.24911425,3.08538391,3.31547545
-0.12306153,9.63112524,1.05302054,4.94911650,0.02611210,0.06252766,0.04070632,1.31865525,2.93825763,3.20183898
-0.11705853,9.64010710,1.11101899,5.00771433,0.02496456,0.06078217,0.03970976,1.39359245,2.80421276,3.10941670
-0.11105553,9.69033545,1.17187901,5.08161124,0.02391458,0.05932871,0.03899904,1.47351633,2.68419050,3.03897794
-0.10505253,9.78075320,1.23520840,5.16932216,0.02297668,0.05820365,0.03859216,1.55788698,2.57904181,2.99104350
-0.09904952,9.90993316,1.30053947,5.26935903,0.02216328,0.05743994,0.03850365,1.64603393,2.48949265,2.96585725
-0.09304652,10.07604819,1.36733331,5.38023442,0.02148435,0.05706593,0.03874377,1.73716041,2.41610891,2.96336013
-0.08704352,10.27684964,1.43498695,5.50046572,0.02094709,0.05710437,0.03931786,1.83035212,2.35926286,2.98316839
-0.08104052,10.50965681,1.50284296,5.62858019,0.02055575,0.05757147,0.04022580,1.92459088,2.31910330,3.02455783
-0.07503752,10.77135943,1.57020169,5.76312123,0.02031146,0.05847612,0.04146148,2.01877280,2.29553107,3.08645553
-0.06903452,11.05843413,1.63633564,5.90265559,0.02021222,0.05981930,0.04301262,2.11173074,2.28818139,3.16744028
-0.06303152,11.36697521,1.70050562,6.04578112,0.02025296,0.06159366,0.04486059,2.20226043,2.29641412,3.26575265
-0.05702851,11.69273904,1.76197826,6.19113456,0.02042569,0.06378343,0.04698057,2.28914946,2.31931256,3.37931506
-0.05102551,12.03120097,1.82004401,6.33739866,0.02071975,0.06636449,0.04934181,2.37120806,2.35569126,3.50576188
-0.04502251,12.37762281,1.87403532,6.48330811,0.02112213,0.06930470,0.05190818,2.44730062,2.40411250,3.64247916
-0.03901951,12.72712859,1.92334391,6.62765392,0.02161785,0.07256453,0.05463877,2.51637666,2.46291109,3.78665308
-0.03301651,13.07478615,1.96743673,6.76928577,0.02219038,0.07609781,0.05748882,2.57749992,2.53022669,3.93532582
-0.02701351,13.41569177,2.00586978,6.90711254,0.02282214,0.07985276,0.06041066,2.62987457,2.60404257,4.08545738
-0.02101051,13.74505518,2.03829921,7.04010087,0.02349496,0.08377309,0.06335482,2.67286699,2.68222943,4.23399139
-0.01500750,14.05828220,2.06448926,7.16727221,0.02419057,0.08779928,0.06627116,2.70602262,2.76259305,4.37792292
-0.00900450,14.35105280,2.08431666,7.28769894,0.02489110,0.09186988,0.06911007,2.72907677,2.84292406,4.51436626
-0.00300150,14.61939226,2.09777122,7.40049974,0.02557948,0.09592285,0.07182361,2.74195902,2.92104841,4.64062044
0.00300150,14.85973368,2.10495261,7.50483532,0.02623983,0.09989687,0.07436665,2.74479107,2.99487695,4.75423062
0.00900450,15.06897044,2.10606351,7.59990455,0.02685786,0.10373261,0.07669785,2.73787802,3.06245272,4.85304334
0.01500750,15.24449751,2.10139933,7.68494193,0.02742105,0.10737383,0.07878053,2.72169358,3.12199446,4.93525423
0.02101051,15.38424091,2.09133495,7.75921647,0.02791892,0.11076845,0.08058340,2.69685989,3.17193539,4.99944658
0.02701351,15.48667523,2.07630920,7.82203238,0.02834312,0.11386932,0.08208108,2.66412281,3.21095592,5.04461998
0.03301651,15.55082901,2.05680759,7.87273160,0.02868749,0.11663499,0.08325446,2.62432397,3.23800967,5.07020818
0.03901951,15.57627865,2.03334424,7.91069800,0.02894799,0.11903011,0.08409081,2.57837071,3.25234204,5.07608594
0.04502251,15.56313138,2.00644361,7.93536325,0.02912265,0.12102581,0.08458376,2.52720531,3.25350100,5.06256471
0.05102551,15.51199835,1.97662305,7.94621380,0.02921138,0.12259981,0.08473301,2.47177487,3.24133977,5.03037756
0.05702851,15.42395889,1.94437667,7.94279872,0.02921578,0.12373637,0.08454396,2.41300310,3.21601164,4.98065389
0.06303152,15.30051735,1.91016140,7.92473794,0.02913885,0.12442614,0.08402716,2.35176507,3.17795701,4.91488461
0.06903452,15.14355391,1.87438565,7.89173058,0.02898473,0.12466592,0.08319764,2.28886593,3.12788325,4.83487902
0.07503752,14.95527082,1.83740098,7.84356282,0.02875844,0.12445819,0.08207420,2.22502433,3.06673799,4.74271428
0.08104052,14.73813577,1.79949708,7.78011524,0.02846551,0.12381076,0.08067861,2.16086083,2.99567680,4.64067910
0.08704352,14.49482364,1.76090007,7.70136934,0.02811179,0.12273624,0.07903488,2.09689166,2.91602625,4.53121280
0.09304652,14.22815836,1.72177405,7.60741315,0.02770314,0.12125155,0.07716846,2.03352752,2.82924344,4.41684130
0.09904952,13.94105609,1.68222557,7.49844596,0.02724522,0.11937745,0.07510557,1.97107723,2.73687332,4.30011162
0.10505253,13.63647106,1.64231079,7.37478211,0.02674337,0.11713804,0.07287258,1.90975559,2.64050512,4.18352633
0.11105553,13.31734509,1.60204463,7.23685402,0.02620241,0.11456034,0.07049548,1.84969469,2.54172902,4.06947967
0.11705853,12.98656172,1.56141146,7.08521446,0.02562666,0.11167385,0.06799945,1.79095776,2.44209449,3.96019660
0.12306153,12.64690571,1.52037664,6.92053801,0.02501985,0.10851023,0.06540856,1.73355474,2.34307141,3.85767664
0.12906453,12.30102823,1.47889821,6.74362174,0.02438520,0.10510291,0.06274557,1.67745844,2.24601502,3.76364364
0.13506753,11.95141815,1.43693822,6.55538487,0.02372550,0.10148680,0.06003180,1.62262049,2.15213561,3.67950299
0.14107054,11.60037942,1.39447296,6.35686717,0.02304318,0.09769797,0.05728711,1.56898614,2.06247378,3.60630747
0.14707354,11.25001424,1.35150166,6.14922569,0.02234049,0.09377336,0.05452996,1.51650717,1.97788177,3.54473287
0.15307654,10.90221193,1.30805329,5.93372945,0.02161960,0.08975050,0.05177746,1.46515242,1.89901109,3.49506406
0.15907954,10.55864276,1.26419109,5.71175150,0.02088279,0.08566711,0.04904552,1.41491542,1.82630685,3.45719237
0.16508254,10.22075636,1.22001469,5.48475800,0.02013253,0.08156082,0.04634896,1.36581900,1.76000839,3.43062450
0.17108554,9.88978400,1.17565982,5.25429390,0.01937165,0.07746870,0.04370161,1.31791668,1.70015622,3.41450288
0.17708854,9.56674413,1.13129564,5.02196484,0.01860335,0.07342691,0.04111642,1.27129123,1.64660458,3.40763733
0.18309155,9.25245059,1.08712001,4.78941540,0.01783128,0.06947016,0.03860548,1.22605042,1.59903911,3.40854718
0.18909455,8.94752306,1.04335290,4.55830370,0.01705957,0.06563127,0.03618009,1.18232060,1.55699883,3.41551268
0.19509755,8.65239919,1.00022841,4.33027285,0.01629272,0.06194064,0.03385065,1.14023850,1.51990158,3.42663448
0.20110055,8.36734825,0.95798588,4.10691989,0.01553556,0.05842574,0.03162666,1.09994198,1.48707186,3.43989914
0.20710355,8.09248606,0.91686048,3.88976320,0.01479316,0.05511064,0.02951657,1.06156028,1.45777020,3.45324874
0.21310655,7.82779100,0.87707398,3.68020954,0.01407065,0.05201551,0.02752769,1.02520440,1.43122297,3.46465232
0.21910955,7.57312127,0.83882593,3.47952201,0.01337310,0.04915626,0.02566601,0.99095834,1.40665168,3.47217662
0.22511256,7.32823318,0.80228598,3.28879041,0.01270535,0.04654419,0.02393610,0.95887148,1.38330077,3.47405376
0.23111556,7.09280062,0.76758751,3.10890534,0.01207183,0.04418579,0.02234099,0.92895288,1.36046316,3.46874356
0.23711856,6.86643566,0.73482294,2.94053748,0.01147647,0.04208260,0.02088208,0.90116747,1.33750270,3.45498802
0.24312156,6.64871011,0.70404097,2.78412312,0.01092252,0.04023126,0.01955910,0.87543468,1.31387305,3.43185643
0.24912456,6.43917798,0.67524584,2.63985687,0.01041249,0.03862359,0.01837011,0.85162928,1.28913236,3.39877923
0.25512756,6.23739858,0.64839858,2.50769219,0.00994807,0.03724695,0.01731159,0.82958465,1.26295376,3.35556967
0.26113057,6.04295979,0.62342025,2.38734990,0.00953011,0.03608458,0.01637859,0.80909813,1.23513129,3.30243279
0.26713357,5.85550122,0.60019684,2.27833451,0.00915862,0.03511618,0.01556485,0.78993826,1.20558148,3.23996139
0.27313657,5.67473677,0.57858581,2.17995793,0.00883284,0.03431850,0.01486313,0.77185362,1.17434089,3.16911988
0.27913957,5.50047595,0.55842377,2.09136949,0.00855123,0.03366612,0.01426546,0.75458269,1.14155980,3.09121669
0.28514257,5.33264361,0.53953495,2.01159122,0.00831166,0.03313219,0.01376348,0.73786448,1.10749283,3.00786697
0.29114557,5.17129747,0.52174022,1.93955690,0.00811144,0.03268930,0.01334879,0.72144931,1.07248695,2.92094737
0.29714857,5.01664301,0.50486618,1.87415320,0.00794750,0.03231028,0.01301334,0.70510939,1.03696765,2.83254498
0.30315158,4.86904531,0.48875389,1.81426133,0.00781646,0.03196901,0.01274976,0.68864863,1.00142396,2.74490282
0.30915458,4.72903749,0.47326700,1.75879751,0.00771480,0.03164124,0.01255173,0.67191150,0.96639311,2.66036412
0.31515758,4.59732537,0.45829895,1.70675058,0.00763894,0.03130521,0.01241426,0.65479031,0.93244537,2.58131752
0.32116058,4.47478810,0.44377892,1.65721554,0.00758539,0.03094230,0.01233396,0.63723098,0.90016982,2.51014516
0.32716358,4.36247435,0.42967628,1.60942158,0.00755077,0.03053744,0.01230920,0.61923682,0.87016137,2.44917516
0.33316658,4.26159395,0.41600358,1.56275396,0.00753198,0.03007953,0.01234029,0.60087027,0.84300939,2.40063950
0.33916958,4.17350441,0.40281774,1.51676879,0.00752618,0.02956157,0.01242943,0.58225271,0.81928816,2.36663800
0.34517259,4.09969215,0.39021956,1.47120077,0.00753087,0.02898071,0.01258074,0.56356203,0.79954902,2.34910829
0.35117559,4.04174792,0.37835146,1.42596357,0.00754393,0.02833819,0.01280011,0.54502833,0.78431422,2.34980141
0.35717859,4.00133612,0.36739360,1.38114320,0.00756362,0.02763908,0.01309494,0.52692768,0.77407197,2.37026201
0.36318159,3.98015770,0.35755837,1.33698499,0.00758856,0.02689191,0.01347389,0.50957421,0.76927241,2.41181204
0.36918459,3.97990638,0.34908356,1.29387475,0.00761777,0.02610819,0.01394646,0.49331068,0.77032397,2.47553629
0.37518759,4.00221831,0.34222412,1.25231508,0.00765061,0.02530185,0.01452260,0.47849782,0.77758957,2.56226846
0.38119060,4.04861523,0.33724305,1.21289777,0.00768675,0.02448855,0.01521216,0.46550267,0.79138214,2.67257620
0.38719360,4.12044200,0.33440141,1.17627348,0.00772616,0.02368508,0.01602443,0.45468630,0.81195908,2.80674400
0.39319660,4.21879936,0.33394779,1.14311972,0.00776901,0.02290854,0.01696752,0.44639113,0.83951529,2.96475338
0.39919960,4.34447353,0.33610759,1.11410826,0.00781567,0.02217571,0.01804784,0.44092829,0.87417460,3.14626006
0.40520260,4.49786468,0.34107238,1.08987307,0.00786659,0.02150231,0.01926958,0.43856526,0.91597968,3.35056854
0.41120560,4.67891679,0.34898960,1.07097987,0.00792224,0.02090242,0.02063420,0.43951430,0.96488058,3.57660546
0.41720860,4.88705197,0.35995308,1.05789808,0.00798305,0.02038790,0.02213997,0.44392192,1.02072244,3.82289321
0.42321161,5.12111238,0.37399458,1.05097618,0.00804930,0.01996787,0.02378165,0.45185974,1.08323299,4.08752635
0.42921461,5.37931356,0.39107679,1.05042116,0.00812105,0.01964843,0.02555018,0.46331725,1.15201059,4.36815339
0.43521761,5.65921246,0.41108807,1.05628257,0.00819808,0.01943235,0.02743255,0.47819653,1.22651397,4.66196702
0.44122061,5.95769381,0.43383916,1.06844188,0.00827979,0.01931893,0.02941176,0.49630948,1.30605446,4.96570582
0.44722361,6.27097759,0.45906224,1.08660724,0.00836515,0.01930405,0.03146691,0.51737757,1.38979193,5.27567006
0.45322661,6.59465006,0.48641241,1.11031407,0.00845268,0.01938021,0.03357346,0.54103445,1.47673531,5.58775404
0.45922961,6.92371973,0.51547175,1.13893136,0.00854041,0.01953684,0.03570355,0.56683134,1.56574851,5.89749643
0.46523262,7.25269866,0.54575599,1.17167359,0.00862590,0.01976060,0.03782659,0.59424528,1.65556239,6.20014943
0.47123562,7.57570831,0.57672372,1.20761803,0.00870627,0.02003581,0.03990980,0.62269009,1.74479301,6.49076616
0.47723862,7.88660774,0.60778795,1.24572691,0.00877826,0.02034501,0.04191899,0.65152982,1.83196612,6.76430494
0.48324162,8.17914100,0.63832978,1.28487381,0.00883831,0.02066951,0.04381940,0.68009433,1.91554765,7.01574769
0.48924462,8.44709883,0.66771377,1.32387352,0.00888267,0.02099002,0.04557651,0.70769652,1.99397926,7.24022874
0.49524762,8.68448944,0.69530452,1.36151440,0.00890754,0.02128729,0.04715703,0.73365075,2.06571791,7.43316940
0.50125063,8.88571161,0.72048395,1.39659219,0.00890920,0.02154269,0.04852978,0.75729176,2.12927816,7.59041287
0.50725363,9.04572351,0.74266862,1.42794413,0.00888416,0.02173891,0.04966654,0.77799344,2.18327535,7.70835394
0.51325663,9.16020011,0.76132646,1.45448223,0.00882930,0.02186040,0.05054293,0.79518674,2.22646802,7.78405740
0.51925963,9.22567236,0.77599231,1.47522452,0.00874205,0.02189391,0.05113909,0.80837610,2.25779767,7.81535988
0.52526263,9.23964214,0.78628157,1.48932301,0.00862044,0.02182886,0.05144028,0.81715365,2.27642397,7.80094995
0.53126563,9.20066761,0.79190143,1.49608756,0.00846327,0.02165762,0.05143733,0.82121075,2.28175396,7.74042269
0.53726863,9.10841529,0.79265929,1.49500458,0.00827015,0.02137571,0.05112695,0.82034626,2.27346367,7.63430561
0.54327164,8.96367617,0.78846792,1.48575003,0.00804154,0.02098185,0.05051177,0.81447137,2.25151112,7.48405471
0.54927464,8.76834546,0.77934722,1.46819612,0.00777877,0.02047790,0.04960032,0.80361066,2.21614015,7.29202036
0.55527764,8.52536654,0.76542246,1.44241162,0.00748399,0.01986873,0.04840674,0.78789958,2.16787483,7.06138453
0.56128064,8.23864202,0.74691914,1.40865590,0.00716013,0.01916196,0.04695035,0.76757821,2.10750455,6.79607211
0.56728364,7.91291572,0.72415478,1.36736685,0.00681080,0.01836762,0.04525505,0.74298193,2.03606068,6.50064019
0.57328664,7.55363090,0.69752784,1.31914346,0.00644015,0.01749776,0.04334866,0.71452915,1.95478570,6.18015022
0.57928964,7.16677107,0.66750440,1.26472380,0.00605277,0.01656602,0.04126202,0.68270690,1.86509630,5.84002865
0.58529265,6.75868991,0.63460321,1.20495929,0.00565353,0.01558710,0.03902820,0.64805466,1.76854198,5.48592166
0.59129565,6.33593740,0.59937964,1.14078653,0.00524741,0.01457635,0.03668153,0.61114742,1.66676102,5.12355012
0.59729865,5.90508892,0.56240924,1.07319774,0.00483936,0.01354927,0.03425669,0.57257834,1.56143559,4.75856999
0.60330165,5.47258334,0.52427160,1.00321102,0.00443417,0.01252107,0.03178784,0.53294197,1.45424777,4.39644315
0.60930465,5.04457569,0.48553499,0.93184152,0.00403631,0.01150626,0.02930784,0.49281845,1.34683809,4.04232266
0.61530765,4.62680857,0.44674255,0.86007470,0.00364987,0.01051837,0.02684747,0.45275930,1.24076793,3.70095542
0.62131066,4.22450545,0.40840007,0.78884225,0.00327842,0.00956960,0.02443484,0.41327522,1.13748696,3.37660418
0.62731366,3.84228763,0.37096615,0.71900168,0.00292500,0.00867067,0.02209494,0.37482619,1.03830631,3.07298962
0.63331666,3.48411552,0.33484455,0.65131987,0.00259203,0.00783063,0.01984925,0.33781410,0.94437795,2.79325236
0.63931966,3.15325358,0.30037897,0.58646087,0.00228135,0.00705682,0.01771553,0.30257782,0.85668041,2.53993371
0.64532266,2.85225729,0.26785032,0.52497807,0.00199418,0.00635483,0.01570778,0.26939080,0.77601056,2.31497321
0.65132566,2.58297986,0.23747613,0.46731059,0.00173120,0.00572854,0.01383622,0.23846103,0.70298113,2.11972065
0.65732866,2.34659571,0.20941206,0.41378356,0.00149254,0.00518019,0.01210749,0.20993290,0.63802328,1.95495973
0.66333167,2.14363731,0.18375505,0.36461183,0.00127789,0.00471049,0.01052489,0.18389096,0.58139339,1.82094055
0.66933467,1.97404232,0.16054801,0.31990670,0.00108652,0.00431880,0.00908868,0.16036491,0.53318328,1.71741815
0.67533767,1.83720750,0.13978543,0.27968489,0.00091739,0.00400319,0.00779647,0.13933574,0.49333302,1.64369480
0.68134067,1.73204671,0.12141975,0.24387928,0.00076919,0.00376071,0.00664360,0.12074243,0.46164540,1.59866370
0.68734367,1.65705045,0.10536807,0.21235070,0.00064043,0.00358744,0.00562360,0.10448896,0.43780148,1.58085278
0.69334667,1.61034498,0.09151886,0.18490028,0.00052950,0.00347874,0.00472858,0.09045135,0.42137643,1.58846740
0.69934967,1.58974963,0.07973854,0.16128178,0.00043473,0.00342934,0.00394964,0.07848441,0.41185533,1.61943136
0.70535268,1.59283148,0.06987756,0.14121354,0.00035442,0.00343351,0.00327725,0.06842805,0.40864844,1.67142628
0.71135568,1.61695693,0.06177590,0.12438961,0.00028693,0.00348515,0.00270158,0.06011291,0.41110584,1.74192943
0.71735868,1.65934034,0.05526794,0.11048990,0.00023067,0.00357796,0.00221280,0.05336536,0.41853127,1.82825071
0.72336168,1.71708983,0.05018650,0.09918918,0.00018417,0.00370551,0.00180135,0.04801166,0.43019522,1.92756933
0.72936468,1.78725088,0.04636627,0.09016475,0.00014604,0.00386134,0.00145812,0.04388146,0.44534725,2.03697093
0.73536768,1.86684822,0.04364637,0.08310293,0.00011504,0.00403909,0.00117464,0.04081047,0.46322775,2.15348582
0.74137069,1.95292642,0.04187242,0.07770422,0.00009005,0.00423257,0.00094319,0.03864255,0.48307913,2.27412860
0.74737369,2.04258972,0.04089794,0.07368741,0.00007010,0.00443587,0.00075692,0.03723121,0.50415667,2.39593954
0.75337669,2.13304103,0.04058535,0.07079261,0.00005434,0.00464343,0.00060991,0.03644060,0.52573892,2.51602734
0.75937969,2.22162029,0.04080654,0.06878340,0.00004203,0.00485020,0.00049725,0.03614618,0.54713787,2.63161310
0.76538269,2.30584177,0.04144327,0.06744824,0.00003257,0.00505169,0.00041504,0.03623500,0.56770869,2.74007455
0.77138569,2.38342974,0.04238726,0.06660123,0.00002545,0.00524412,0.00036048,0.03660589,0.58685899,2.83898962
0.77738869,2.45235201,0.04354033,0.06608236,0.00002028,0.00542453,0.00033189,0.03716939,0.60405754,2.92617826
0.78339170,2.51085040,0.04481433,0.06575746,0.00001675,0.00559092,0.00032880,0.03784771,0.61884213,2.99974101
0.78939470,2.55746724,0.04613121,0.06551772,0.00001463,0.00574237,0.00035197,0.03857459,0.63082660,3.05809324
0.79539770,2.59106716,0.04742305,0.06527907,0.00001376,0.00587919,0.00040352,0.03929516,0.63970651,3.09999355
0.80140070,2.61085324,0.04863211,0.06498144,0.00001407,0.00600305,0.00048704,0.03996584,0.64526362,3.12456542
0.80740370,2.61637696,0.04971099,0.06458783,0.00001555,0.00611716,0.00060771,0.04055422,0.64736874,3.13131105
0.81340670,2.60754139,0.05062272,0.06408333,0.00001824,0.00622636,0.00077244,0.04103897,0.64598296,3.12011680
0.81940970,2.58459752,0.05134089,0.06347416,0.00002225,0.00633728,0.00099007,0.04140969,0.64115711,3.09124988
0.82541271,2.54813340,0.05184974,0.06278656,0.00002776,0.00645846,0.00127152,0.04166683,0.63302945,3.04534632
0.83141571,2.49905665,0.05214416,0.06206575,0.00003500,0.00660049,0.00162997,0.04182143,0.62182164,2.98339047
0.83741871,2.43857051,0.05222960,0.06137480,0.00004425,0.00677602,0.00208106,0.04189489,0.60783301,2.90668660
0.84342171,2.36814413,0.05212183,0.06079350,0.00005586,0.00699990,0.00264299,0.04191856,0.59143331,2.81682366
0.84942471,2.28947789,0.05184655,0.06041717,0.00007026,0.00728913,0.00333666,0.04193326,0.57305400,2.71563404
0.85542771,2.20446463,0.05143878,0.06035536,0.00008791,0.00766286,0.00418571,0.04198859,0.55317851,2.60514780
0.86143072,2.11514765,0.05094207,0.06073049,0.00010933,0.00814227,0.00521650,0.04214214,0.53233137,2.48754356
0.86743372,2.02367663,0.05040749,0.06167638,0.00013511,0.00875043,0.00645799,0.04245841,0.51106674,2.36509750
0.87343672,1.93226222,0.04989241,0.06333648,0.00016587,0.00951202,0.00794151,0.04300770,0.48995632,2.24013186
0.87943972,1.84313037,0.04945913,0.06586204,0.00020226,0.01045302,0.00970039,0.04386458,0.46957710,2.11496413
0.88544272,1.75847706,0.04917322,0.06940990,0.00024499,0.01160028,0.01176947,0.04510638,0.45049894,1.99185823
0.89144572,1.68042434,0.04910184,0.07414004,0.00029474,0.01298096,0.01418443,0.04681133,0.43327239,1.87297851
0.89744872,1.61097817,0.04931180,0.08021274,0.00035220,0.01462192,0.01698096,0.04905659,0.41841677,1.76034767
0.90345173,1.55198876,0.04986770,0.08778543,0.00041804,0.01654897,0.02019380,0.05191614,0.40640881,1.65580912
0.90945473,1.50511373,0.05082989,0.09700909,0.00049284,0.01878609,0.02385558,0.05545852,0.39767197,1.56099428
0.91545773,1.47178464,0.05225250,0.10802440,0.00057715,0.02135448,0.02799562,0.05974450,0.39256661,1.47729536
0.92146073,1.45317733,0.05418159,0.12095745,0.00067137,0.02427167,0.03263852,0.06482475,0.39138119,1.40584364
0.92746373,1.45018621,0.05665332,0.13591522,0.00077579,0.02755053,0.03780276,0.07073758,0.39432467,1.34749350
0.93346673,1.46340322,0.05969239,0.15298092,0.00089051,0.03119832,0.04349933,0.07750672,0.40152023,1.30281210
0.93946973,1.49310156,0.06331066,0.17220919,0.00101547,0.03521581,0.04973025,0.08513940,0.41300061,1.27207478
0.94547274,1.53922473,0.06750609,0.19362143,0.00115038,0.03959640,0.05648735,0.09362460,0.42870508,1.25526596
0.95147574,1.60138134,0.07226203,0.21720139,0.00129469,0.04432549,0.06375115,0.10293179,0.44847828,1.25208537
0.95747874,1.67884593,0.07754686,0.24289112,0.00144765,0.04937993,0.07148992,0.11301002,0.47207111,1.26195955
0.96348174,1.77056637,0.08331407,0.27058771,0.00160821,0.05472770,0.07965913,0.12378753,0.49914374,1.28405830
0.96948474,1.87517794,0.08950281,0.30014070,0.00177508,0.06032790,0.08820115,0.13517207,0.52927075,1.31731578
0.97548774,1.99102442,0.09603884,0.33135068,0.00194672,0.06613091,0.09704542,0.14705167,0.56194855,1.36045610
0.98149075,2.11618624,0.10283603,0.36396912,0.00212136,0.07207894,0.10610896,0.15929622,0.59660494,1.41202292
0.98749375,2.24851548,0.10979818,0.39769948,0.00229703,0.07810680,0.11529742,0.17175966,0.63261069,1.47041259
0.99349675,2.38567747,0.11682136,0.43220004,0.00247157,0.08414307,0.12450649,0.18428278,0.66929307,1.53391053
0.99949975,2.52519837,0.12379652,0.46708815,0.00264271,0.09011144,0.13362380,0.19669671,0.70595078,1.60072993
1.00550275,2.66451805,0.13061247,0.50194625,0.00280810,0.09593238,0.14253118,0.20882683,0.74187032,1.66905238
