energy_ev,total_up,C_s_up,C_p_up,Hf_p_up,Hf_d_up,Mg_p_up,Mg_d_up,S_s_up,S_p_up
-3.41870935,0.17513995,0.00006006,0.08055138,0.15765624,0.06432779,0.01166358,0.00000000,0.00184250,0.02410979
-3.41270635,0.18339072,0.00005276,0.08699392,0.17655976,0.06739173,0.01156942,0.00000000,0.00155451,0.02158268
-3.40670335,0.19800796,0.00004737,0.09656113,0.20194789,0.07285244,0.01190878,0.00000000,0.00131038,0.01963441
-3.40070035,0.21923777,0.00004374,0.10941567,0.23426894,0.08078649,0.01268130,0.00000000,0.00110585,0.01823750
-3.39469735,0.24736256,0.00004172,0.12573780,0.27400540,0.09128534,0.01389092,0.00000000,0.00093684,0.01736718
-3.38869435,0.28268638,0.00004121,0.14571747,0.32165552,0.10444958,0.01554505,0.00000000,0.00079954,0.01700141
-3.38269135,0.32551706,0.00004209,0.16954470,0.37771113,0.12038191,0.01765373,0.00000000,0.00069039,0.01712079
-3.37668834,0.37614560,0.00004426,0.19739851,0.44263229,0.13917915,0.02022848,0.00000000,0.00060614,0.01770825
-3.37068534,0.43482323,0.00004762,0.22943470,0.51681920,0.16092341,0.02328112,0.00000000,0.00054385,0.01874870
-3.36468234,0.50173711,0.00005209,0.26577277,0.60058231,0.18567281,0.02682249,0.00000000,0.00050086,0.02022863
-3.35867934,0.57698534,0.00005758,0.30648264,0.69411164,0.21345201,0.03086115,0.00000000,0.00047476,0.02213569
-3.35267634,0.66055258,0.00006400,0.35157153,0.79744660,0.24424305,0.03540208,0.00000000,0.00046342,0.02445834
-3.34667334,0.75228726,0.00007127,0.40097172,0.91044767,0.27797683,0.04044556,0.00000000,0.00046490,0.02718562
-3.34067034,0.85188183,0.00007927,0.45452993,1.03277143,0.31452578,0.04598609,0.00000000,0.00047745,0.03030701
-3.33466733,0.95885715,0.00008792,0.51199884,1.16385062,0.35369819,0.05201164,0.00000000,0.00049948,0.03381254
-3.32866433,1.07255236,0.00009708,0.57303151,1.30288062,0.39523460,0.05850314,0.00000000,0.00052950,0.03769310
-3.32266133,1.19212125,0.00010663,0.63717926,1.44881371,0.43880663,0.06543427,0.00000000,0.00056613,0.04194097
-3.31665833,1.31653603,0.00011643,0.70389346,1.60036239,0.48401869,0.07277168,0.00000000,0.00060804,0.04655064
-3.31065533,1.44459901,0.00012633,0.77253155,1.75601226,0.53041258,0.08047557,0.00000000,0.00065397,0.05151981
-3.30465233,1.57496245,0.00013616,0.84236741,1.91404514,0.57747516,0.08850063,0.00000000,0.00070267,0.05685058
-3.29864932,1.70615633,0.00014576,0.91260602,2.07257203,0.62464896,0.09679743,0.00000000,0.00075295,0.06255077
-3.29264632,1.83662338,0.00015495,0.98240196,2.22957538,0.67134548,0.10531399,0.00000000,0.00080361,0.06863531
-3.28664332,1.96476027,0.00016358,1.05088133,2.38295940,0.71696075,0.11399777,0.00000000,0.00085351,0.07512749
-3.28064032,2.08896341,0.00017146,1.11716615,2.53060671,0.76089251,0.12279761,0.00000000,0.00090154,0.08206015
-3.27463732,2.20767740,0.00017846,1.18040033,2.67043905,0.80255842,0.13166585,0.00000000,0.00094663,0.08947643
-3.26863432,2.31944402,0.00018442,1.23977599,2.80047960,0.84141438,0.14056026,0.00000000,0.00098781,0.09743020
-3.26263132,2.42294942,0.00018923,1.29455898,2.91891406,0.87697207,0.14944581,0.00000000,0.00102415,0.10598586
-3.25662831,2.51706700,0.00019279,1.34411220,3.02414755,0.90881500,0.15829595,0.00000000,0.00105486,0.11521750
-3.25062531,2.60089383,0.00019504,1.38791570,3.11485472,0.93661207,0.16709354,0.00000000,0.00107926,0.12520731
-3.24462231,2.67377859,0.00019592,1.42558226,3.19002039,0.96012790,0.17583111,0.00000000,0.00109680,0.13604319
-3.23861931,2.73533928,0.00019544,1.45686783,3.24896866,0.97922957,0.18451047,0.00000000,0.00110708,0.14781555
-3.23261631,2.78546983,0.00019362,1.48167597,3.29137898,0.99388906,0.19314163,0.00000000,0.00110986,0.16061338
-3.22661331,2.82433485,0.00019051,1.50005617,3.31728838,1.00418152,0.20174110,0.00000000,0.00110508,0.17451963
-3.22061031,2.85235284,0.00018621,1.51219607,3.32707949,1.01027916,0.21032952,0.00000000,0.00109281,0.18960606
-3.21460730,2.87016854,0.00018084,1.51840789,3.32145529,1.01244132,0.21892875,0.00000000,0.00107330,0.20592780
-3.20860430,2.87861594,0.00017455,1.51910989,3.30140176,1.01100100,0.22755874,0.00000000,0.00104695,0.22351786
-3.20260130,2.87867384,0.00016750,1.51480372,3.26814042,1.00634874,0.23623404,0.00000000,0.00101428,0.24238172
-3.19659830,2.87141638,0.00015990,1.50604910,3.22307346,0.99891465,0.24496049,0.00000000,0.00097592,0.26249252
-3.19059530,2.85796112,0.00015195,1.49343700,3.16772422,0.98914951,0.25373208,0.00000000,0.00093263,0.28378696
-3.18459230,2.83941765,0.00014388,1.47756287,3.10367612,0.97750599,0.26252831,0.00000000,0.00088519,0.30616225
-3.17858929,2.81683922,0.00013592,1.45900132,3.03251325,0.96442096,0.27131224,0.00000000,0.00083445,0.32947435
-3.17258629,2.79117999,0.00012830,1.43828355,2.95576540,0.95029969,0.28002934,0.00000000,0.00078130,0.35353775
-3.16658329,2.76326009,0.00012126,1.41587863,2.87486014,0.93550274,0.28860739,0.00000000,0.00072658,0.37812678
-3.16058029,2.73373985,0.00011505,1.39217950,2.79108390,0.92033613,0.29695733,0.00000000,0.00067113,0.40297867
-3.15457729,2.70310449,0.00010987,1.36749418,2.70555358,0.90504502,0.30497531,0.00000000,0.00061576,0.42779825
-3.14857429,2.67165945,0.00010597,1.34204251,2.61919933,0.88981109,0.31254561,0.00000000,0.00056117,0.45226419
-3.14257129,2.63953607,0.00010354,1.31595814,2.53275852,0.87475350,0.31954449,0.00000000,0.00050802,0.47603656
-3.13656828,2.60670686,0.00010277,1.28929556,2.44678050,0.85993310,0.32584482,0.00000000,0.00045687,0.49876557
-3.13056528,2.57300886,0.00010386,1.26204118,2.36164063,0.84535935,0.33132106,0.00000000,0.00040818,0.52010098
-3.12456228,2.53817319,0.00010695,1.23412787,2.27756224,0.83099940,0.33585458,0.00000000,0.00036234,0.53970198
-3.11855928,2.50185890,0.00011218,1.20545158,2.19464428,0.81678853,0.33933884,0.00000000,0.00031961,0.55724704
-3.11255628,2.46368865,0.00011966,1.17588914,2.11289263,0.80264123,0.34168426,0.00000000,0.00028018,0.57244338
-3.10655328,2.42328418,0.00012946,1.14531599,2.03225270,0.78846212,0.34282246,0.00000000,0.00024415,0.58503565
-3.10055028,2.38029938,0.00014164,1.11362283,1.95264133,0.77415619,0.34270966,0.00000000,0.00021155,0.59481350
-3.09454727,2.33444932,0.00015619,1.08073020,1.87397601,0.75963757,0.34132907,0.00000000,0.00018232,0.60161772
-3.08854427,2.28553368,0.00017308,1.04660034,1.79619989,0.74483657,0.33869207,0.00000000,0.00015638,0.60534472
-3.08254127,2.23345371,0.00019223,1.01124575,1.71930139,0.72970469,0.33483822,0.00000000,0.00013356,0.60594925
-3.07653827,2.17822211,0.00021351,0.97473415,1.64332777,0.71421741,0.32983406,0.00000000,0.00011368,0.60344520
-3.07053527,2.11996592,0.00023674,0.93718983,1.56839225,0.69837485,0.32377068,0.00000000,0.00009654,0.59790457
-3.06453227,2.05892259,0.00026167,0.89879149,1.49467499,0.68220054,0.31676046,0.00000000,0.00008190,0.58945467
-3.05852926,1.99543018,0.00028802,0.85976694,1.42241823,0.66573855,0.30893286,0.00000000,0.00006952,0.57827364
-3.05252626,1.92991251,0.00031545,0.82038513,1.35191667,0.64904935,0.30042966,0.00000000,0.00005916,0.56458466
-3.04652326,1.86286068,0.00034358,0.78094612,1.28350386,0.63220489,0.29139996,0.00000000,0.00005059,0.54864893
-3.04052026,1.79481214,0.00037199,0.74176973,1.21753591,0.61528338,0.28199495,0.00000000,0.00004358,0.53075782
-3.03451726,1.72632876,0.00040020,0.70318336,1.15437370,0.59836414,0.27236301,0.00000000,0.00003790,0.51122452
-3.02851426,1.65797509,0.00042774,0.66550988,1.09436481,0.58152292,0.26264517,0.00000000,0.00003337,0.49037532
-3.02251126,1.59029805,0.00045412,0.62905597,1.03782612,0.56482808,0.25297116,0.00000000,0.00002980,0.46854113
-3.01650825,1.52380890,0.00047884,0.59410165,0.98502823,0.54833779,0.24345625,0.00000000,0.00002702,0.44604914
-3.01050525,1.45896825,0.00050143,0.56089120,0.93618222,0.53209842,0.23419899,0.00000000,0.00002489,0.42321521
-3.00450225,1.39617459,0.00052145,0.52962594,0.89142951,0.51614408,0.22527980,0.00000000,0.00002329,0.40033701
-2.99849925,1.33575660,0.00053850,0.50045900,0.85083493,0.50049741,0.21676059,0.00000000,0.00002210,0.37768805
-2.99249625,1.27796909,0.00055223,0.47349214,0.81438334,0.48517129,0.20868516,0.00000000,0.00002124,0.35551291
-2.98649325,1.22299263,0.00056237,0.44877467,0.78197957,0.47017138,0.20108046,0.00000000,0.00002064,0.33402352
-2.98049025,1.17093623,0.00056873,0.42630427,0.75345162,0.45549925,0.19395848,0.00000000,0.00002025,0.31339676
-2.97448724,1.12184280,0.00057120,0.40602963,0.72855662,0.44115574,0.18731867,0.00000000,0.00002004,0.29377310
-2.96848424,1.07569668,0.00056976,0.38785455,0.70698920,0.42714440,0.18115065,0.00000000,0.00001998,0.27525654
-2.96248124,1.03243273,0.00056450,0.37164336,0.68839183,0.41347457,0.17543723,0.00000000,0.00002009,0.25791544
-2.95647824,0.99194633,0.00055559,0.35722732,0.67236642,0.40016417,0.17015725,0.00000000,0.00002038,0.24178450
-2.95047524,0.95410376,0.00054328,0.34441159,0.65848690,0.38724162,0.16528847,0.00000000,0.00002089,0.22686735
-2.94447224,0.91875232,0.00052792,0.33298269,0.64631199,0.37474719,0.16081000,0.00000000,0.00002167,0.21313999
-2.93846923,0.88572998,0.00050992,0.32271594,0.63539795,0.36273335,0.15670451,0.00000000,0.00002280,0.20055465
-2.93246623,0.85487402,0.00048975,0.31338284,0.62531072,0.35126430,0.15295980,0.00000000,0.00002439,0.18904396
-2.92646323,0.82602843,0.00046792,0.30475795,0.61563718,0.34041475,0.14957001,0.00000000,0.00002654,0.17852542
-2.92046023,0.79905001,0.00044498,0.29662530,0.60599515,0.33026788,0.14653618,0.00000000,0.00002942,0.16890579
-2.91445723,0.77381298,0.00042150,0.28878396,0.59604197,0.32091269,0.14386633,0.00000000,0.00003318,0.16008538
-2.90845423,0.75021207,0.00039805,0.28105285,0.58548153,0.31244100,0.14157504,0.00000000,0.00003803,0.15196211
-2.90245123,0.72816429,0.00037518,0.27327452,0.57406949,0.30494400,0.13968259,0.00000000,0.00004420,0.14443522
-2.89644822,0.70760932,0.00035345,0.26531805,0.56161678,0.29850885,0.13821376,0.00000000,0.00005195,0.13740844
-2.89044522,0.68850875,0.00033336,0.25708079,0.54799137,0.29321519,0.13719635,0.00000000,0.00006157,0.13079273
-2.88444222,0.67084422,0.00031538,0.24848928,0.53311828,0.28913196,0.13665950,0.00000000,0.00007336,0.12450841
-2.87843922,0.65461487,0.00029994,0.23949912,0.51697800,0.28631447,0.13663191,0.00000000,0.00008769,0.11848674
-2.87243622,0.63983395,0.00028742,0.23009396,0.49960341,0.28480200,0.13714013,0.00000000,0.00010493,0.11267082
-2.86643322,0.62652500,0.00027814,0.22028376,0.48107538,0.28461583,0.13820681,0.00000000,0.00012545,0.10701611
-2.86043022,0.61471775,0.00027236,0.21010227,0.46151724,0.28575791,0.13984917,0.00000000,0.00014966,0.10149025
-2.85442721,0.60444366,0.00027029,0.19960401,0.44108830,0.28820999,0.14207761,0.00000000,0.00017797,0.09607255
-2.84842421,0.59573156,0.00027210,0.18886079,0.41997672,0.29193341,0.14489456,0.00000000,0.00021077,0.09075304
-2.84242121,0.58860328,0.00027786,0.17795793,0.39839192,0.29686930,0.14829351,0.00000000,0.00024843,0.08553125
-2.83641821,0.58306943,0.00028764,0.16699027,0.37655674,0.30293932,0.15225836,0.00000000,0.00029129,0.08041471
-2.83041521,0.57912548,0.00030140,0.15605826,0.35469974,0.31004667,0.15676297,0.00000000,0.00033961,0.07541739
-2.82441221,0.57674820,0.00031907,0.14526404,0.33304766,0.31807741,0.16177089,0.00000000,0.00039360,0.07055802
-2.81840920,0.57589252,0.00034052,0.13470785,0.31181852,0.32690210,0.16723534,0.00000000,0.00045336,0.06585850
-2.81240620,0.57648893,0.00036556,0.12448466,0.29121528,0.33637736,0.17309939,0.00000000,0.00051890,0.06134232
-2.80640320,0.57844158,0.00039394,0.11468137,0.27142046,0.34634776,0.17929629,0.00000000,0.00059006,0.05703324
-2.80040020,0.58162696,0.00042534,0.10537443,0.25259172,0.35664755,0.18574992,0.00000000,0.00066657,0.05295411
-2.79439720,0.58589354,0.00045940,0.09662799,0.23485858,0.36710257,0.19237556,0.00000000,0.00074799,0.04912592
-2.78839420,0.59106223,0.00049566,0.08849272,0.21832021,0.37753208,0.19908063,0.00000000,0.00083368,0.04556721
-2.78239120,0.59692781,0.00053365,0.08100516,0.20304447,0.38775076,0.20576583,0.00000000,0.00092289,0.04229364
-2.77638819,0.60326143,0.00057281,0.07418768,0.18906805,0.39757075,0.21232634,0.00000000,0.00101464,0.03931793
-2.77038519,0.60981420,0.00061254,0.06804896,0.17639766,0.40680382,0.21865332,0.00000000,0.00110784,0.03665001
-2.76438219,0.61632183,0.00065220,0.06258497,0.16501221,0.41526382,0.22463567,0.00000000,0.00120122,0.03429743
-2.75837919,0.62251031,0.00069112,0.05778039,0.15486582,0.42276929,0.23016198,0.00000000,0.00129343,0.03226595
-2.75237619,0.62810254,0.00072860,0.05361029,0.14589151,0.42914636,0.23512279,0.00000000,0.00138300,0.03056033
-2.74637319,0.63282578,0.00076395,0.05004221,0.13800537,0.43423189,0.23941300,0.00000000,0.00146843,0.02918514
-2.74037019,0.63641962,0.00079647,0.04703818,0.13111102,0.43787685,0.24293452,0.00000000,0.00154819,0.02814576
-2.73436718,0.63864431,0.00082552,0.04455700,0.12510431,0.43994981,0.24559891,0.00000000,0.00162081,0.02744919
-2.72836418,0.63928906,0.00085047,0.04255630,0.11987779,0.44034046,0.24733015,0.00000000,0.00168487,0.02710498
-2.72236118,0.63817999,0.00087079,0.04099460,0.11532508,0.43896303,0.24806714,0.00000000,0.00173910,0.02712589
-2.71635818,0.63518727,0.00088599,0.03983305,0.11134480,0.43575949,0.24776614,0.00000000,0.00178238,0.02752842
-2.71035518,0.63023121,0.00089572,0.03903693,0.10784390,0.43070216,0.24640267,0.00000000,0.00181379,0.02833309
-2.70435218,0.62328678,0.00089972,0.03857682,0.10474051,0.42379586,0.24397309,0.00000000,0.00183265,0.02956447
-2.69834917,0.61438632,0.00089782,0.03842930,0.10196587,0.41507913,0.24049541,0.00000000,0.00183857,0.03125082
-2.69234617,0.60362023,0.00089002,0.03857735,0.09946566,0.40462454,0.23600957,0.00000000,0.00183138,0.03342343
-2.68634317,0.59113536,0.00087642,0.03901021,0.09720041,0.39253798,0.23057682,0.00000000,0.00181124,0.03611560
-2.68034017,0.57713112,0.00085724,0.03972295,0.09514523,0.37895684,0.22427844,0.00000000,0.00177856,0.03936126
-2.67433717,0.56185338,0.00083282,0.04071551,0.09328877,0.36404703,0.21721361,0.00000000,0.00173402,0.04319325
-2.66833417,0.54558629,0.00080359,0.04199156,0.09163156,0.34799910,0.20949663,0.00000000,0.00167853,0.04764132
-2.66233117,0.52864231,0.00077009,0.04355700,0.09018380,0.33102330,0.20125350,0.00000000,0.00161322,0.05272993
-2.65632816,0.51135091,0.00073293,0.04541821,0.08896273,0.31334403,0.19261805,0.00000000,0.00153938,0.05847589
-2.65032516,0.49404630,0.00069274,0.04758031,0.08798977,0.29519372,0.18372774,0.00000000,0.00145842,0.06488591
-2.64432216,0.47705489,0.00065023,0.05004527,0.08728747,0.27680647,0.17471935,0.00000000,0.00137184,0.07195429
-2.63831916,0.46068283,0.00060608,0.05281018,0.08687654,0.25841176,0.16572475,0.00000000,0.00128118,0.07966075
-2.63231616,0.44520453,0.00056100,0.05586561,0.08677304,0.24022835,0.15686689,0.00000000,0.00118796,0.08796856
-2.62631316,0.43085227,0.00051563,0.05919426,0.08698592,0.22245882,0.14825622,0.00000000,0.00109364,0.09682318
-2.62031016,0.41780784,0.00047062,0.06276997,0.08751491,0.20528486,0.13998780,0.00000000,0.00099963,0.10615133
-2.61430715,0.40619624,0.00042652,0.06655703,0.08834901,0.18886349,0.13213897,0.00000000,0.00090718,0.11586084
-2.60830415,0.39608193,0.00038383,0.07051008,0.08946562,0.17332436,0.12476791,0.00000000,0.00081742,0.12584117
-2.60230115,0.38746779,0.00034297,0.07457435,0.09083022,0.15876831,0.11791303,0.00000000,0.00073132,0.13596467
-2.59629815,0.38029671,0.00030430,0.07868648,0.09239676,0.14526697,0.11159316,0.00000000,0.00064967,0.14608874
-2.59029515,0.37445584,0.00026809,0.08277579,0.09410868,0.13286366,0.10580858,0.00000000,0.00057311,0.15605862
-2.58429215,0.36978326,0.00023451,0.08676593,0.09590056,0.12157518,0.10054266,0.00000000,0.00050209,0.16571103
-2.57828914,0.36607670,0.00020369,0.09057697,0.09770013,0.11139469,0.09576423,0.00000000,0.00043691,0.17487828
-2.57228614,0.36310394,0.00017567,0.09412775,0.09943087,0.10229521,0.09143031,0.00000000,0.00037774,0.18339291
-2.56628314,0.36061434,0.00015043,0.09733836,0.10101472,0.09423376,0.08748918,0.00000000,0.00032460,0.19109256
-2.56028014,0.35835113,0.00012792,0.10013280,0.10237504,0.08715587,0.08388361,0.00000000,0.00027741,0.19782500
-2.55427714,0.35606365,0.00010801,0.10244151,0.10343953,0.08100020,0.08055407,0.00000000,0.00023601,0.20345294
-2.54827414,0.35351927,0.00009058,0.10420379,0.10414304,0.07570318,0.07744180,0.00000000,0.00020018,0.20785858
-2.54227114,0.35051434,0.00007545,0.10536997,0.10443011,0.07120344,0.07449157,0.00000000,0.00016965,0.21094759
-2.53626813,0.34688371,0.00006243,0.10590312,0.10425710,0.06744577,0.07165412,0.00000000,0.00014412,0.21265237
-2.53026513,0.34250855,0.00005134,0.10578047,0.10359394,0.06438470,0.06888806,0.00000000,0.00012329,0.21293443
-2.52426213,0.33732205,0.00004197,0.10499416,0.10242529,0.06198736,0.06616132,0.00000000,0.00010689,0.21178579
-2.51825913,0.33131296,0.00003415,0.10355157,0.10075108,0.06023562,0.06345198,0.00000000,0.00009464,0.20922932
-2.51225613,0.32452675,0.00002768,0.10147505,0.09858652,0.05912754,0.06074869,0.00000000,0.00008632,0.20531803
-2.50625313,0.31706439,0.00002240,0.09880109,0.09596154,0.05867787,0.05805044,0.00000000,0.00008173,0.20013330
-2.50025013,0.30907897,0.00001814,0.09557909,0.09291960,0.05891787,0.05536597,0.00000000,0.00008074,0.19378217
-2.49424712,0.30077021,0.00001477,0.09186961,0.08951607,0.05989414,0.05271272,0.00000000,0.00008324,0.18639379
-2.48824412,0.29237711,0.00001215,0.08774232,0.08581627,0.06166678,0.05011551,0.00000000,0.00008918,0.17811524
-2.48224112,0.28416908,0.00001018,0.08327371,0.08189306,0.06430672,0.04760492,0.00000000,0.00009855,0.16910682
-2.47623812,0.27643590,0.00000875,0.07854462,0.07782435,0.06789236,0.04521556,0.00000000,0.00011137,0.15953714
-2.47023512,0.26947676,0.00000779,0.07363778,0.07369044,0.07250560,0.04298418,0.00000000,0.00012769,0.14957808
-2.46423212,0.26358893,0.00000723,0.06863537,0.06957140,0.07822732,0.04094792,0.00000000,0.00014757,0.13939989
-2.45822911,0.25905625,0.00000700,0.06361674,0.06554452,0.08513256,0.03914244,0.00000000,0.00017108,0.12916668
-2.45222611,0.25613803,0.00000705,0.05865638,0.06168199,0.09328528,0.03760035,0.00000000,0.00019829,0.11903228
-2.44622311,0.25505847,0.00000736,0.05382215,0.05804877,0.10273325,0.03634970,0.00000000,0.00022923,0.10913679
-2.44022011,0.25599723,0.00000788,0.04917392,0.05470090,0.11350289,0.03541274,0.00000000,0.00026394,0.09960377
-2.43421711,0.25908116,0.00000858,0.04476253,0.05168405,0.12559453,0.03480494,0.00000000,0.00030238,0.09053821
-2.42821411,0.26437777,0.00000944,0.04062909,0.04903255,0.13897815,0.03453427,0.00000000,0.00034450,0.08202526
-2.42221111,0.27189046,0.00001044,0.03680479,0.04676879,0.15358994,0.03460080,0.00000000,0.00039017,0.07412968
-2.41620810,0.28155582,0.00001155,0.03331089,0.04490305,0.16932980,0.03499658,0.00000000,0.00043924,0.06689607
-2.41020510,0.29324316,0.00001275,0.03015919,0.04343371,0.18606010,0.03570589,0.00000000,0.00049149,0.06034961
-2.40420210,0.30675635,0.00001402,0.02735266,0.04234780,0.20360570,0.03670571,0.00000000,0.00054669,0.05449750
-2.39819910,0.32183793,0.00001535,0.02488635,0.04162195,0.22175556,0.03796658,0.00000000,0.00060458,0.04933071
-2.39219610,0.33817560,0.00001670,0.02274845,0.04122357,0.24026587,0.03945369,0.00000000,0.00066489,0.04482614
-2.38619310,0.35541077,0.00001806,0.02092153,0.04111232,0.25886477,0.04112826,0.00000000,0.00072741,0.04094903
-2.38019010,0.37314920,0.00001939,0.01938378,0.04124170,0.27725854,0.04294911,0.00000000,0.00079199,0.03765543
-2.37418709,0.39097317,0.00002069,0.01811028,0.04156089,0.29513921,0.04487448,0.00000000,0.00085857,0.03489475
-2.36818409,0.40845503,0.00002192,0.01707433,0.04201654,0.31219325,0.04686388,0.00000000,0.00092727,0.03261230
-2.36218109,0.42517153,0.00002306,0.01624864,0.04255471,0.32811113,0.04888015,0.00000000,0.00099839,0.03075159
-2.35617809,0.44071851,0.00002408,0.01560643,0.04312259,0.34259734,0.05089137,0.00000000,0.00107251,0.02925656
-2.35017509,0.45472533,0.00002498,0.01512248,0.04367036,0.35538041,0.05287283,0.00000000,0.00115048,0.02807348
-2.34417209,0.46686852,0.00002572,0.01477396,0.04415266,0.36622268,0.05480879,0.00000000,0.00123351,0.02715268
-2.33816908,0.47688397,0.00002629,0.01454119,0.04453001,0.37492912,0.05669398,0.00000000,0.00132318,0.02644983
-2.33216608,0.48457728,0.00002668,0.01440813,0.04476995,0.38135497,0.05853483,0.00000000,0.00142150,0.02592706
-2.32616308,0.48983163,0.00002689,0.01436277,0.04484786,0.38541169,0.06035026,0.00000000,0.00153087,0.02555362
-2.32016008,0.49261284,0.00002690,0.01439731,0.04474751,0.38707102,0.06217204,0.00000000,0.00165412,0.02530631
-2.31415708,0.49297134,0.00002672,0.01450817,0.04446132,0.38636678,0.06404456,0.00000000,0.00179449,0.02516954
-2.30815408,0.49104088,0.00002635,0.01469580,0.04399021,0.38339439,0.06602410,0.00000000,0.00195553,0.02513506
-2.30215108,0.48703390,0.00002579,0.01496435,0.04334321,0.37830800,0.06817743,0.00000000,0.00214110,0.02520150
-2.29614807,0.48123381,0.00002507,0.01532115,0.04253676,0.37131538,0.07057983,0.00000000,0.00235523,0.02537353
-2.29014507,0.47398424,0.00002420,0.01577609,0.04159373,0.36267075,0.07331263,0.00000000,0.00260201,0.02566090
-2.28414207,0.46567593,0.00002318,0.01634082,0.04054224,0.35266577,0.07646002,0.00000000,0.00288543,0.02607721
-2.27813907,0.45673148,0.00002205,0.01702792,0.03941428,0.34161915,0.08010565,0.00000000,0.00320924,0.02663858
-2.27213607,0.44758880,0.00002083,0.01784993,0.03824428,0.32986537,0.08432872,0.00000000,0.00357678,0.02736222
-2.26613307,0.43868378,0.00001953,0.01881841,0.03706755,0.31774275,0.08919995,0.00000000,0.00399072,0.02826493
-2.26013007,0.43043297,0.00001818,0.01994293,0.03591876,0.30558171,0.09477747,0.00000000,0.00445292,0.02936160
-2.25412706,0.42321691,0.00001680,0.02123016,0.03483055,0.29369340,0.10110283,0.00000000,0.00496422,0.03066381
-2.24812406,0.41736492,0.00001541,0.02268297,0.03383211,0.28235937,0.10819729,0.00000000,0.00552427,0.03217853
-2.24212106,0.41314177,0.00001404,0.02429972,0.03294814,0.27182254,0.11605863,0.00000000,0.00613134,0.03390692
-2.23611806,0.41073700,0.00001270,0.02607362,0.03219782,0.26227992,0.12465860,0.00000000,0.00678222,0.03584349
-2.23011506,0.41025721,0.00001140,0.02799230,0.03159419,0.25387728,0.13394116,0.00000000,0.00747214,0.03797539
-2.22411206,0.41172157,0.00001017,0.03003763,0.03114368,0.24670589,0.14382171,0.00000000,0.00819473,0.04028210
-2.21810905,0.41506094,0.00000900,0.03218572,0.03084601,0.24080154,0.15418745,0.00000000,0.00894205,0.04273535
-2.21210605,0.42012035,0.00000791,0.03440720,0.03069432,0.23614564,0.16489874,0.00000000,0.00970470,0.04529944
-2.20610305,0.42666499,0.00000690,0.03666772,0.03067554,0.23266841,0.17579173,0.00000000,0.01047195,0.04793191
-2.20010005,0.43438926,0.00000598,0.03892868,0.03077106,0.23025389,0.18668207,0.00000000,0.01123197,0.05058449
-2.19409705,0.44292864,0.00000514,0.04114826,0.03095757,0.22874659,0.19736959,0.00000000,0.01197210,0.05320434
-2.18809405,0.45187371,0.00000440,0.04328251,0.03120808,0.22795936,0.20764397,0.00000000,0.01267920,0.05573558
-2.18209105,0.46078596,0.00000373,0.04528667,0.03149307,0.22768215,0.21729097,0.00000000,0.01334002,0.05812100
-2.17608804,0.46921448,0.00000315,0.04711657,0.03178167,0.22769133,0.22609923,0.00000000,0.01394158,0.06030384
-2.17008504,0.47671303,0.00000264,0.04873007,0.03204293,0.22775910,0.23386712,0.00000000,0.01447157,0.06222970
-2.16408204,0.48285667,0.00000221,0.05008842,0.03224702,0.22766265,0.24040958,0.00000000,0.01491878,0.06384835
-2.15807904,0.48725735,0.00000185,0.05115765,0.03236634,0.22719268,0.24556454,0.00000000,0.01527348,0.06511548
-2.15207604,0.48957781,0.00000155,0.05190967,0.03237657,0.22616102,0.24919862,0.00000000,0.01552771,0.06599424
-2.14607304,0.48954320,0.00000132,0.05232332,0.03225751,0.22440706,0.25121198,0.00000000,0.01567560,0.06645650
-2.14007004,0.48695014,0.00000115,0.05238503,0.03199377,0.22180275,0.25154195,0.00000000,0.01571358,0.06648385
-2.13406703,0.48167284,0.00000104,0.05208938,0.03157527,0.21825610,0.25016550,0.00000000,0.01564048,0.06606820
-2.12806403,0.47366609,0.00000100,0.05143918,0.03099747,0.21371316,0.24710024,0.00000000,0.01545759,0.06521204
-2.12206103,0.46296530,0.00000103,0.05044539,0.03026152,0.20815838,0.24240413,0.00000000,0.01516863,0.06392830
-2.11605803,0.44968350,0.00000115,0.04912673,0.02937413,0.20161353,0.23617390,0.00000000,0.01477958,0.06223983
-2.11005503,0.43400590,0.00000137,0.04750895,0.02834727,0.19413536,0.22854217,0.00000000,0.01429854,0.06017861
-2.10405203,0.41618204,0.00000171,0.04562400,0.02719782,0.18581210,0.21967373,0.00000000,0.01373540,0.05778458
-2.09804902,0.39651634,0.00000220,0.04350889,0.02594702,0.17675913,0.20976100,0.00000000,0.01310154,0.05510433
-2.09204602,0.37535748,0.00000288,0.04120456,0.02461994,0.16711406,0.19901895,0.00000000,0.01240948,0.05218958
-2.08604302,0.35308709,0.00000381,0.03875458,0.02324486,0.15703149,0.18767994,0.00000000,0.01167248,0.04909564
-2.08004002,0.33010853,0.00000505,0.03620391,0.02185275,0.14667776,0.17598851,0.00000000,0.01090418,0.04587976
-2.07403702,0.30683608,0.00000667,0.03359767,0.02047669,0.13622588,0.16419658,0.00000000,0.01011823,0.04259968
-2.06803402,0.28368517,0.00000877,0.03098005,0.01915148,0.12585087,0.15255921,0.00000000,0.00932794,0.03931222
-2.06203102,0.26106393,0.00001147,0.02839333,0.01791325,0.11572583,0.14133105,0.00000000,0.00854602,0.03607205
-2.05602801,0.23936637,0.00001492,0.02587713,0.01679927,0.10601855,0.13076362,0.00000000,0.00778433,0.03293073
