energy_ev,total_up,Li_s_up,N_s_up,N_p_up,Se_s_up,Se_p_up,Y_p_up,Y_d_up
-0.13506753,1.01822487,0.03344975,0.00049710,0.03828788,0.00319917,0.07086986,0.14220494,0.73864507
-0.12906453,1.01491413,0.03425141,0.00051554,0.03885948,0.00339150,0.07205535,0.14212005,0.73628073
-0.12306153,1.01111292,0.03516730,0.00053631,0.03950600,0.00361111,0.07339195,0.14202130,0.73356934
-0.11705853,1.00775763,0.03623195,0.00055986,0.04026359,0.00386174,0.07494535,0.14204119,0.73119141
-0.11105553,1.00576905,0.03747775,0.00058656,0.04116643,0.00414669,0.07677715,0.14230940,0.72981612
-0.10505253,1.00601346,0.03893334,0.00061676,0.04224501,0.00446864,0.07894175,0.14294720,0.73007312
-0.09904952,1.00926454,0.04062204,0.00065065,0.04352453,0.00482951,0.08148340,0.14406199,0.73252481
-0.09304652,1.01616803,0.04256036,0.00068835,0.04502341,0.00523019,0.08443340,0.14574219,0.73764069
-0.08704352,1.02721044,0.04475670,0.00072982,0.04675195,0.00567046,0.08780777,0.14805282,0.74577455
-0.08104052,1.04269348,0.04721023,0.00077487,0.04871133,0.00614883,0.09160535,0.15103174,0.75714589
-0.07503752,1.06271535,0.04991015,0.00082315,0.05089283,0.00666241,0.09580650,0.15468701,0.77182629
-0.06903452,1.08715992,0.05283523,0.00087418,0.05327752,0.00720694,0.10037255,0.15899529,0.78973148
-0.06303152,1.11569439,0.05595373,0.00092729,0.05583625,0.00777670,0.10524599,0.16390156,0.81061959
-0.05702851,1.14777569,0.05922381,0.00098167,0.05853015,0.00836466,0.11035138,0.16932002,0.83409572
-0.05102551,1.18266559,0.06259428,0.00103642,0.06131145,0.00896249,0.11559712,0.17513635,0.85962291
-0.04502251,1.21945391,0.06600581,0.00109050,0.06412482,0.00956085,0.12087792,0.18121109,0.88653895
-0.03901951,1.25708913,0.06939246,0.00114281,0.06690891,0.01014949,0.12607789,0.18738419,0.91407854
-0.03301651,1.29441497,0.07268363,0.00119222,0.06959834,0.01071762,0.13107421,0.19348034,0.94139990
-0.02701351,1.33021163,0.07580618,0.00123759,0.07212576,0.01125415,0.13574115,0.19931513,0.96761474
-0.02101051,1.36323993,0.07868679,0.00127782,0.07442421,0.01174808,0.13995439,0.20470155,0.99182029
-0.01500750,1.39228640,0.08125433,0.00131189,0.07642935,0.01218878,0.14359528,0.20945669,1.01313217
-0.00900450,1.41620751,0.08344230,0.00133887,0.07808177,0.01256639,0.14655508,0.21340832,1.03071652
-0.00300150,1.43397111,0.08519112,0.00135799,0.07932905,0.01287215,0.14873877,0.21640107,1.04382026
0.00300150,1.44469334,0.08645013,0.00136865,0.08012766,0.01309864,0.15006845,0.21830198,1.05179794
0.00900450,1.44766946,0.08717938,0.00137044,0.08044441,0.01324010,0.15048607,0.21900510,1.05413428
0.01500750,1.44239746,0.08735102,0.00136314,0.08025763,0.01329260,0.14995537,0.21843505,1.05046143
0.02101051,1.42859340,0.08695013,0.00134676,0.07955782,0.01325418,0.14846304,0.21654935,1.04057021
0.02701351,1.40619814,0.08597524,0.00132152,0.07834791,0.01312490,0.14601899,0.21333951,1.02441514
0.03301651,1.37537544,0.08443822,0.00128784,0.07664300,0.01290684,0.14265573,0.20883072,1.00211309
0.03901951,1.33650153,0.08236375,0.00124630,0.07446964,0.01260402,0.13842695,0.20308036,0.97393588
0.04502251,1.29014723,0.07978831,0.00119769,0.07186480,0.01222224,0.13340532,0.19617531,0.94029725
0.05102551,1.23705336,0.07675879,0.00114290,0.06887439,0.01176887,0.12767975,0.18822831,0.90173510
0.05702851,1.17810105,0.07333073,0.00108293,0.06555157,0.01125260,0.12135207,0.17937350,0.85888989
0.06303152,1.11427828,0.06956642,0.00101885,0.06195486,0.01068312,0.11453344,0.16976133,0.81248031
0.06903452,1.04664438,0.06553273,0.00095176,0.05814615,0.01007084,0.10734064,0.15955329,0.76327749
0.07503752,0.97629400,0.06129895,0.00088276,0.05418871,0.00942650,0.09989233,0.14891638,0.71207873
0.08104052,0.90432232,0.05693469,0.00081293,0.05014529,0.00876092,0.09230551,0.13801788,0.65968212
0.08704352,0.83179256,0.05250786,0.00074329,0.04607631,0.00808462,0.08469225,0.12702040,0.60686292
0.09304652,0.75970727,0.04808289,0.00067476,0.04203835,0.00740763,0.07715688,0.11607750,0.55435252
0.09904952,0.68898412,0.04371919,0.00060817,0.03808287,0.00673915,0.06979368,0.10532995,0.50282078
0.10505253,0.62043681,0.03946988,0.00054422,0.03425514,0.00608748,0.06268512,0.09490286,0.45286207
0.11105553,0.55476152,0.03538094,0.00048352,0.03059365,0.00545976,0.05590066,0.08490352,0.40498527
0.11705853,0.49252875,0.03149061,0.00042650,0.02712964,0.00486198,0.04949614,0.07542016,0.35960783
0.12306153,0.43418048,0.02782911,0.00037352,0.02388704,0.00429888,0.04351369,0.06652145,0.31705361
0.12906453,0.38003207,0.02441876,0.00032477,0.02088263,0.00377397,0.03798217,0.05825674,0.27755415
0.13506753,0.33027835,0.02127419,0.00028035,0.01812644,0.00328961,0.03291791,0.05065700,0.24125311
0.14107054,0.28500301,0.01840299,0.00024028,0.01562230,0.00284702,0.02832589,0.04373617,0.20821307
0.14707354,0.24419072,0.01580632,0.00020446,0.01336856,0.00244646,0.02420108,0.03749297,0.17842429
0.15307654,0.20774089,0.01347979,0.00017273,0.01135889,0.00208731,0.02052997,0.03191302,0.15181473
0.15907954,0.17548245,0.01141434,0.00014488,0.00958312,0.00176823,0.01729215,0.02697104,0.12826083
0.16508254,0.14718886,0.00959718,0.00012064,0.00802808,0.00148728,0.01446191,0.02263314,0.10759842
0.17108554,0.12259273,0.00801270,0.00009975,0.00667844,0.00124209,0.01200975,0.01885904,0.08963340
0.17708854,0.10139957,0.00664334,0.00008188,0.00551747,0.00102996,0.00990376,0.01560414,0.07415178
0.18309155,0.08330029,0.00547037,0.00006674,0.00452773,0.00084803,0.00811093,0.01282144,0.06092878
0.18909455,0.06798210,0.00447463,0.00005402,0.00369167,0.00069331,0.00659819,0.01046323,0.04973686
0.19509755,0.05513782,0.00363713,0.00004342,0.00299216,0.00056286,0.00533333,0.00848242,0.04035252
0.20110055,0.04447345,0.00293951,0.00003467,0.00241288,0.00045381,0.00428575,0.00683379,0.03256183
0.20710355,0.03571410,0.00236449,0.00002750,0.00193865,0.00036342,0.00342694,0.00547481,0.02616481
0.21310655,0.02860837,0.00189615,0.00002170,0.00155570,0.00028915,0.00273095,0.00436633,0.02097870
0.21910955,0.02293140,0.00152014,0.00001704,0.00125177,0.00022867,0.00217458,0.00347301,0.01684017
0.22511256,0.01848672,0.00122382,0.00001334,0.00101626,0.00017990,0.00173753,0.00276358,0.01360675
0.23111556,0.01510712,0.00099631,0.00001045,0.00084027,0.00014097,0.00140246,0.00221100,0.01115752
0.23711856,0.01265487,0.00082854,0.00000824,0.00071660,0.00011028,0.00115491,0.00179236,0.00939325
0.24312156,0.01102118,0.00071323,0.00000658,0.00063970,0.00008643,0.00098321,0.00148887,0.00823612
0.24912456,0.01012546,0.00064481,0.00000540,0.00060568,0.00006826,0.00087840,0.00128566,0.00762916
0.25512756,0.00991415,0.00061934,0.00000462,0.00061219,0.00005479,0.00083398,0.00117160,0.00753546
0.26113057,0.01035944,0.00063448,0.00000419,0.00065841,0.00004524,0.00084584,0.00113907,0.00793723
0.26713357,0.01145788,0.00068931,0.00000408,0.00074488,0.00003897,0.00091198,0.00118377,0.00883481
0.27313657,0.01322883,0.00078430,0.00000425,0.00087349,0.00003550,0.00103241,0.00130446,0.01024550
0.27913957,0.01571290,0.00092111,0.00000471,0.00104732,0.00003448,0.00120891,0.00150278,0.01220245
0.28514257,0.01897019,0.00110253,0.00000546,0.00127057,0.00003565,0.00144484,0.00178303,0.01475329
0.29114557,0.02307839,0.00133231,0.00000652,0.00154838,0.00003885,0.00174493,0.00215194,0.01795867
0.29714857,0.02813066,0.00161496,0.00000790,0.00188671,0.00004399,0.00211509,0.00261849,0.02189064
0.30315158,0.03423313,0.00195564,0.00000966,0.00229211,0.00005106,0.00256213,0.00319367,0.02663070
0.30915458,0.04150210,0.00235991,0.00001184,0.00277158,0.00006007,0.00309350,0.00389021,0.03226762
0.31515758,0.05006083,0.00283351,0.00001448,0.00333226,0.00007110,0.00371703,0.00472232,0.03889490
0.32116058,0.06003586,0.00338210,0.00001767,0.00398117,0.00008423,0.00444059,0.00570536,0.04660794
0.32716358,0.07155289,0.00401100,0.00002146,0.00472492,0.00009956,0.00527173,0.00685544,0.05550082
0.33316658,0.08473228,0.00472486,0.00002595,0.00556936,0.00011719,0.00621733,0.00818903,0.06566285
0.33916958,0.09968426,0.00552734,0.00003121,0.00651922,0.00013724,0.00728322,0.00972245,0.07717485
0.34517259,0.11650387,0.00642082,0.00003734,0.00757776,0.00015979,0.00847377,0.01147131,0.09010535
0.35117559,0.13526593,0.00740603,0.00004444,0.00874643,0.00018490,0.00979157,0.01344997,0.10450677
0.35717859,0.15602007,0.00848181,0.00005261,0.01002447,0.00021261,0.01123701,0.01567086,0.12041177
0.36318159,0.17878623,0.00964475,0.00006195,0.01140872,0.00024293,0.01280807,0.01814383,0.13782995
0.36918459,0.20355065,0.01088908,0.00007258,0.01289329,0.00027581,0.01450002,0.02087551,0.15674504
0.37518759,0.23026277,0.01220641,0.00008461,0.01446943,0.00031118,0.01630530,0.02386866,0.17711284
0.38119060,0.25883320,0.01358573,0.00009813,0.01612550,0.00034891,0.01821351,0.02712154,0.19885998
0.38719360,0.28913285,0.01501340,0.00011324,0.01784697,0.00038883,0.02021146,0.03062736,0.22188369
0.39319660,0.32099358,0.01647325,0.00013005,0.01961661,0.00043074,0.02228342,0.03437387,0.24605277
0.39919960,0.35421026,0.01794686,0.00014864,0.02141477,0.00047439,0.02441143,0.03834302,0.27120962
0.40520260,0.38854440,0.01941385,0.00016908,0.02321979,0.00051952,0.02657582,0.04251076,0.29717344
0.41120560,0.42372917,0.02085236,0.00019143,0.02500856,0.00056583,0.02875580,0.04684707,0.32374455
0.41720860,0.45947578,0.02223955,0.00021573,0.02675714,0.00061302,0.03093019,0.05131610,0.35070957
0.42321161,0.49548086,0.02355222,0.00024201,0.02844150,0.00066080,0.03307817,0.05587655,0.37784738
0.42921461,0.53143465,0.02476751,0.00027026,0.03003825,0.00070887,0.03518017,0.06048227,0.40493549
0.43521761,0.56702958,0.02586354,0.00030045,0.03152553,0.00075697,0.03721869,0.06508300,0.43175654
0.44122061,0.60196885,0.02682011,0.00033250,0.03288370,0.00080487,0.03917914,0.06962530,0.45810469
0.44722361,0.63597460,0.02761938,0.00036633,0.03409616,0.00085234,0.04105057,0.07405371,0.48379139
0.45322661,0.66879524,0.02824641,0.00040180,0.03514997,0.00089924,0.04282629,0.07831190,0.50865041
0.45922961,0.70021162,0.02868973,0.00043872,0.03603640,0.00094544,0.04450439,0.08234407,0.53254174
0.46523262,0.73004168,0.02894166,0.00047687,0.03675131,0.00099085,0.04608801,0.08609627,0.55535409
0.47123562,0.75814337,0.02899858,0.00051599,0.03729534,0.00103544,0.04758540,0.08951779,0.57700604
0.47723862,0.78441573,0.02886104,0.00055577,0.03767399,0.00107919,0.04900981,0.09256245,0.59744562
0.48324162,0.80879805,0.02853371,0.00059584,0.03789742,0.00112211,0.05037910,0.09518986,0.61664834
0.48924462,0.83126723,0.02802515,0.00063581,0.03798009,0.00116421,0.05171511,0.09736646,0.63461401
0.49524762,0.85183357,0.02734752,0.00067524,0.03794021,0.00120549,0.05304287,0.09906639,0.65136228
0.50125063,0.87053510,0.02651608,0.00071368,0.03779910,0.00124597,0.05438959,0.10027217,0.66692737
0.50725363,0.88743099,0.02554867,0.00075061,0.03758032,0.00128560,0.05578347,0.10097511,0.68135224
0.51325663,0.90259426,0.02446506,0.00078553,0.03730877,0.00132431,0.05725248,0.10117540,0.69468255
0.51925963,0.91610429,0.02328629,0.00081793,0.03700973,0.00136199,0.05882298,0.10088201,0.70696077
0.52526263,0.92803952,0.02203403,0.00084728,0.03670788,0.00139846,0.06051843,0.10011225,0.71822080
0.53126563,0.93847066,0.02072989,0.00087312,0.03642632,0.00143349,0.06235804,0.09889114,0.72848331
0.53726863,0.94745476,0.01939481,0.00089496,0.03618572,0.00146680,0.06435564,0.09725047,0.73775213
0.54327164,0.95503048,0.01804860,0.00091239,0.03600348,0.00149806,0.06651853,0.09522777,0.74601182
0.54927464,0.96121462,0.01670939,0.00092506,0.03589311,0.00152688,0.06884671,0.09286506,0.75322647
0.55527764,0.96600005,0.01539338,0.00093269,0.03586373,0.00155286,0.07133217,0.09020754,0.75933979
0.56128064,0.96935523,0.01411454,0.00093506,0.03591969,0.00157556,0.07395857,0.08730227,0.76427644
0.56728364,0.97122501,0.01288449,0.00093206,0.03606049,0.00159454,0.07670113,0.08419677,0.76794450
0.57328664,0.97153287,0.01171247,0.00092367,0.03628075,0.00160938,0.07952685,0.08093782,0.77023882
0.57928964,0.97018431,0.01060541,0.00090998,0.03657050,0.00161965,0.08239510,0.07757022,0.77104525
0.58529265,0.96707125,0.00956802,0.00089117,0.03691548,0.00162501,0.08525836,0.07413585,0.77024531
0.59129565,0.96207729,0.00860302,0.00086751,0.03729779,0.00162513,0.08806344,0.07067281,0.76772132
0.59729865,0.95508347,0.00771134,0.00083939,0.03769647,0.00161976,0.09075280,0.06721481,0.76336154
0.60330165,0.94597448,0.00689240,0.00080726,0.03808836,0.00160872,0.09326620,0.06379074,0.75706537
0.60930465,0.93464497,0.00614439,0.00077166,0.03844891,0.00159192,0.09554242,0.06042455,0.74874819
0.61530765,0.92100576,0.00546453,0.00073317,0.03875313,0.00156935,0.09752121,0.05713519,0.73834588
0.62131066,0.90498978,0.00484934,0.00069245,0.03897645,0.00154108,0.09914519,0.05393687,0.72581879
0.62731366,0.88655750,0.00429484,0.00065017,0.03909568,0.00150728,0.10036171,0.05083944,0.71115504
0.63331666,0.86570161,0.00379681,0.00060704,0.03908978,0.00146818,0.10112472,0.04784884,0.69437314
0.63931966,0.84245094,0.00335094,0.00056377,0.03894067,0.00142411,0.10139635,0.04496774,0.67552371
0.64532266,0.81687320,0.00295296,0.00052105,0.03863383,0.00137547,0.10114829,0.04219618,0.65469043
0.65132566,0.78907668,0.00259878,0.00047959,0.03815879,0.00132271,0.10036286,0.03953223,0.63199003
0.65732866,0.75921063,0.00228455,0.00044005,0.03750949,0.00126635,0.09903373,0.03697263,0.60757136
0.66333167,0.72746436,0.00200671,0.00040308,0.03668447,0.00120696,0.09716625,0.03451342,0.58161355
0.66933467,0.69406495,0.00176204,0.00036928,0.03568682,0.00114511,0.09477739,0.03215044,0.55432331
0.67533767,0.65927370,0.00154765,0.00033925,0.03452410,0.00108143,0.09189523,0.02987977,0.52593134
0.68134067,0.62338142,0.00136100,0.00031354,0.03320795,0.00101656,0.08855813,0.02769809,0.49668804
0.68734367,0.58670257,0.00119986,0.00029267,0.03175369,0.00095111,0.08481350,0.02560286,0.46685855
0.69334667,0.54956857,0.00106232,0.00027714,0.03017973,0.00088572,0.08071634,0.02359245,0.43671736
0.69934967,0.51232048,0.00094676,0.00026743,0.02850689,0.00082099,0.07632749,0.02166618,0.40654251
0.70535268,0.47530128,0.00085177,0.00026399,0.02675774,0.00075749,0.07171177,0.01982422,0.37660975
0.71135568,0.43884803,0.00077620,0.00026727,0.02495581,0.00069576,0.06693607,0.01806748,0.34718665
0.71735868,0.40328426,0.00071907,0.00027768,0.02312486,0.00063629,0.06206738,0.01639738,0.31852706
0.72336168,0.36891280,0.00067954,0.00029562,0.02128822,0.00057952,0.05717104,0.01481567,0.29086592
0.72936468,0.33600931,0.00065693,0.00032144,0.01946807,0.00052583,0.05230901,0.01332417,0.26441473
0.73536768,0.30481669,0.00065059,0.00035545,0.01768499,0.00047554,0.04753844,0.01192456,0.23935772
0.74137069,0.27554071,0.00065998,0.00039791,0.01595739,0.00042889,0.04291051,0.01061813,0.21584890
0.74737369,0.24834666,0.00068453,0.00044901,0.01430126,0.00038607,0.03846951,0.00940567,0.19400999
0.75337669,0.22335734,0.00072367,0.00050882,0.01272987,0.00034721,0.03425227,0.00828724,0.17392929
0.75937969,0.20065233,0.00077677,0.00057733,0.01125368,0.00031234,0.03028786,0.00726216,0.15566152
0.76538269,0.18026839,0.00084312,0.00065437,0.00988035,0.00028145,0.02659761,0.00632890,0.13922851
0.77138569,0.16220096,0.00092189,0.00073961,0.00861477,0.00025448,0.02319534,0.00548513,0.12462066
0.77738869,0.14640674,0.00101208,0.00083254,0.00745929,0.00023129,0.02008783,0.00472769,0.11179918
0.78339170,0.13280694,0.00111255,0.00093248,0.00641391,0.00021171,0.01727552,0.00405272,0.10069882
0.78939470,0.12129132,0.00122196,0.00103854,0.00547660,0.00019550,0.01475325,0.00345573,0.09123111
0.79539770,0.11172266,0.00133876,0.00114959,0.00464358,0.00018242,0.01251109,0.00293172,0.08328791
0.80140070,0.10394155,0.00146123,0.00126435,0.00390968,0.00017217,0.01053534,0.00247531,0.07674512
0.80740370,0.09777136,0.00158745,0.00138131,0.00326865,0.00016444,0.00880933,0.00208088,0.07146654
0.81340670,0.09302329,0.00171535,0.00149881,0.00271350,0.00015890,0.00731433,0.00174269,0.06730761
0.81940970,0.08950121,0.00184272,0.00161505,0.00223675,0.00015522,0.00603032,0.00145502,0.06411911
0.82541271,0.08700639,0.00196725,0.00172811,0.00183075,0.00015306,0.00493673,0.00121224,0.06175064
0.83141571,0.08534196,0.00208661,0.00183604,0.00148784,0.00015209,0.00401302,0.00100895,0.06005384
0.83741871,0.08431691,0.00219846,0.00193687,0.00120059,0.00015198,0.00323919,0.00084003,0.05888531
0.84342171,0.08374977,0.00230055,0.00202869,0.00096194,0.00015244,0.00259622,0.00070071,0.05810919
0.84942471,0.08347177,0.00239077,0.00210969,0.00076525,0.00015318,0.00206629,0.00058661,0.05759941
0.85542771,0.08332950,0.00246718,0.00217823,0.00060445,0.00015395,0.00163303,0.00049375,0.05724149
0.86143072,0.08318709,0.00252813,0.00223290,0.00047404,0.00015453,0.00128164,0.00041860,0.05693401
0.86743372,0.08292774,0.00257227,0.00227254,0.00036913,0.00015472,0.00099890,0.00035801,0.05658963
0.87343672,0.08245479,0.00259859,0.00229629,0.00028538,0.00015438,0.00077320,0.00030928,0.05613570
0.87943972,0.08169217,0.00260650,0.00230364,0.00021906,0.00015337,0.00059444,0.00027007,0.05551455
0.88544272,0.08058437,0.00259576,0.00229443,0.00016695,0.00015161,0.00045395,0.00023840,0.05468331
0.89144572,0.07909579,0.00256660,0.00226886,0.00012633,0.00014906,0.00034440,0.00021263,0.05361345
0.89744872,0.07720969,0.00251960,0.00222746,0.00009491,0.00014569,0.00025962,0.00019141,0.05228992
0.90345173,0.07492671,0.00245574,0.00217112,0.00007080,0.00014152,0.00019451,0.00017365,0.05071005
0.90945473,0.07226298,0.00237634,0.00210101,0.00005243,0.00013660,0.00014488,0.00015849,0.04888221
0.91545773,0.06924794,0.00228303,0.00201857,0.00003855,0.00013097,0.00010732,0.00014525,0.04682426
0.92146073,0.06592202,0.00217764,0.00192543,0.00002814,0.00012474,0.00007911,0.00013343,0.04456187
0.92746373,0.06233410,0.00206221,0.00182340,0.00002040,0.00011799,0.00005805,0.00012266,0.04212675
0.93346673,0.05853901,0.00193889,0.00171438,0.00001468,0.00011084,0.00004245,0.00011266,0.03955492
0.93946973,0.05459508,0.00180985,0.00160030,0.00001049,0.00010339,0.00003096,0.00010326,0.03688498
0.94547274,0.05056179,0.00167728,0.00148309,0.00000744,0.00009577,0.00002254,0.00009436,0.03415649
0.95147574,0.04649764,0.00154325,0.00136459,0.00000524,0.00008808,0.00001641,0.00008587,0.03140849
0.95747874,0.04245832,0.00140974,0.00124654,0.00000367,0.00008044,0.00001197,0.00007779,0.02867823
0.96348174,0.03849512,0.00127854,0.00113053,0.00000255,0.00007293,0.00000876,0.00007011,0.02600009
0.96948474,0.03465376,0.00115122,0.00101795,0.00000176,0.00006566,0.00000644,0.00006285,0.02340474
0.97548774,0.03097348,0.00102913,0.00091000,0.00000121,0.00005869,0.00000478,0.00005601,0.02091853
0.98149075,0.02748652,0.00091339,0.00080766,0.00000083,0.00005208,0.00000358,0.00004964,0.01856314
0.98749375,0.02421794,0.00080484,0.00071167,0.00000058,0.00004589,0.00000272,0.00004376,0.01635539
0.99349675,0.02118563,0.00070410,0.00062260,0.00000041,0.00004014,0.00000211,0.00003839,0.01430731
0.99949975,0.01840073,0.00061155,0.00054076,0.00000030,0.00003486,0.00000169,0.00003357,0.01242638
1.00550275,0.01586807,0.00052735,0.00046630,0.00000025,0.00003006,0.00000140,0.00002932,0.01071582
1.01150575,0.01358696,0.00045149,0.00039921,0.00000024,0.00002574,0.00000124,0.00002569,0.00917514
1.01750875,0.01155194,0.00038376,0.00033932,0.00000027,0.00002188,0.00000118,0.00002273,0.00780060
1.02351176,0.00975363,0.00032386,0.00028635,0.00000035,0.00001846,0.00000124,0.00002051,0.00658586
1.02951476,0.00817968,0.00027136,0.00023991,0.00000048,0.00001547,0.00000143,0.00001913,0.00552253
1.03551776,0.00681565,0.00022576,0.00019956,0.00000068,0.00001287,0.00000178,0.00001875,0.00460081
1.04152076,0.00564581,0.00018649,0.00016481,0.00000097,0.00001063,0.00000235,0.00001959,0.00381001
1.04752376,0.00465399,0.00015299,0.00013515,0.00000139,0.00000872,0.00000322,0.00002195,0.00313914
1.05352676,0.00382431,0.00012465,0.00011003,0.00000199,0.00000711,0.00000447,0.00002625,0.00257739
1.05952976,0.00314185,0.00010092,0.00008896,0.00000284,0.00000576,0.00000627,0.00003308,0.00211456
1.06553277,0.00259328,0.00008122,0.00007143,0.00000401,0.00000463,0.00000881,0.00004319,0.00174149
1.07153577,0.00216743,0.00006506,0.00005697,0.00000563,0.00000371,0.00001234,0.00005762,0.00145044
1.07753877,0.00185583,0.00005195,0.00004516,0.00000785,0.00000297,0.00001721,0.00007769,0.00123548
1.08354177,0.00165323,0.00004149,0.00003560,0.00001086,0.00000238,0.00002387,0.00010514,0.00109276
1.08954477,0.00155813,0.00003330,0.00002795,0.00001493,0.00000192,0.00003289,0.00014217,0.00102097
1.09554777,0.00157337,0.00002710,0.00002190,0.00002038,0.00000157,0.00004503,0.00019159,0.00102162
1.10155078,0.00170667,0.00002263,0.00001720,0.00002762,0.00000132,0.00006123,0.00025690,0.00109949
1.10755378,0.00197131,0.00001971,0.00001362,0.00003716,0.00000117,0.00008266,0.00034245,0.00126306
1.11355678,0.00238682,0.00001822,0.00001099,0.00004964,0.00000110,0.00011082,0.00045353,0.00152498
1.11955978,0.00297974,0.00001809,0.00000916,0.00006584,0.00000111,0.00014751,0.00059662,0.00190262
1.12556278,0.00378440,0.00001933,0.00000803,0.00008671,0.00000121,0.00019495,0.00077943,0.00241858
1.13156578,0.00484376,0.00002199,0.00000752,0.00011338,0.00000139,0.00025582,0.00101112,0.00310134
1.13756878,0.00621021,0.00002619,0.00000758,0.00014720,0.00000167,0.00033329,0.00130244,0.00398580
1.14357179,0.00794629,0.00003212,0.00000819,0.00018975,0.00000207,0.00043113,0.00166581,0.00511384
1.14957479,0.01012536,0.00004002,0.00000936,0.00024286,0.00000259,0.00055371,0.00211542,0.00653483
1.15557779,0.01283201,0.00005021,0.00001111,0.00030863,0.00000325,0.00070607,0.00266726,0.00830601
1.16158079,0.01616218,0.00006305,0.00001349,0.00038942,0.00000409,0.00089393,0.00333913,0.01049263
1.16758379,0.02022300,0.00007897,0.00001657,0.00048786,0.00000512,0.00112368,0.00415046,0.01316798
1.17358679,0.02513210,0.00009848,0.00002043,0.00060685,0.00000639,0.00140240,0.00512217,0.01641298
1.17958979,0.03101634,0.00012210,0.00002517,0.00074949,0.00000793,0.00173775,0.00627634,0.02031552
1.18559280,0.03800999,0.00015044,0.00003090,0.00091908,0.00000977,0.00213792,0.00763580,0.02496923
1.19159580,0.04625207,0.00018410,0.00003773,0.00111902,0.00001196,0.00261145,0.00922354,0.03047188
1.19759880,0.05588305,0.00022375,0.00004581,0.00135277,0.00001453,0.00316707,0.01106205,0.03692316
1.20360180,0.06704065,0.00027002,0.00005524,0.00162372,0.00001754,0.00381348,0.01317251,0.04442194
1.20960480,0.07985497,0.00032355,0.00006617,0.00193507,0.00002101,0.00455901,0.01557390,0.05306293
1.21560780,0.09444286,0.00038493,0.00007870,0.00228971,0.00002500,0.00541136,0.01828192,0.06293292
1.22161081,0.11090177,0.00045467,0.00009295,0.00269008,0.00002953,0.00637717,0.02130798,0.07410645
1.22761381,0.12930318,0.00053320,0.00010900,0.00313797,0.00003463,0.00746164,0.02465806,0.08664127
1.23361681,0.14968585,0.00062082,0.00012691,0.00363438,0.00004032,0.00866816,0.02833165,0.10057353
1.23961981,0.17204922,0.00071764,0.00014669,0.00417938,0.00004661,0.00999780,0.03232076,0.11591301
1.24562281,0.19634724,0.00082360,0.00016835,0.00477190,0.00005349,0.01144898,0.03660902,0.13263861
1.25162581,0.22248296,0.00093842,0.00019182,0.00540965,0.00006095,0.01301709,0.04117102,0.15069426
1.25762881,0.25030430,0.00106158,0.00021700,0.00608899,0.00006894,0.01469419,0.04597191,0.16998562
1.26363182,0.27960135,0.00119227,0.00024371,0.00680486,0.00007743,0.01646879,0.05096722,0.19037771
1.26963482,0.31010545,0.00132944,0.00027175,0.00755076,0.00008634,0.01832576,0.05610314,0.21169387
1.27563782,0.34149039,0.00147175,0.00030084,0.00831878,0.00009558,0.02024633,0.06131706,0.23371600
1.28164082,0.37337592,0.00161758,0.00033065,0.00909967,0.00010505,0.02220825,0.06653860,0.25618658
1.28764382,0.40533366,0.00176510,0.00036080,0.00988299,0.00011463,0.02418611,0.07169096,0.27881227
1.29364682,0.43689527,0.00191224,0.00039088,0.01065733,0.00012419,0.02615177,0.07669266,0.30126918
1.29964982,0.46756296,0.00205678,0.00042042,0.01141049,0.00013358,0.02807498,0.08145955,0.32320989
1.30565283,0.49682191,0.00219634,0.00044895,0.01212989,0.00014264,0.02992408,0.08590715,0.34427181
1.31165583,0.52415415,0.00232854,0.00047597,0.01280281,0.00015123,0.03166686,0.08995304,0.36408683
1.31765883,0.54905360,0.00245096,0.00050100,0.01341682,0.00015918,0.03327147,0.09351943,0.38229176
1.32366183,0.57104149,0.00256130,0.00052355,0.01396014,0.00016634,0.03470734,0.09653560,0.39853930
1.32966483,0.58968158,0.00265738,0.00054319,0.01442198,0.00017258,0.03594621,0.09894026,0.41250898
1.33566783,0.60459453,0.00273726,0.00055952,0.01479296,0.00017777,0.03696298,0.10068358,0.42391765
1.34167084,0.61547071,0.00279930,0.00057220,0.01506539,0.00018180,0.03773660,0.10172893,0.43252898
1.34767384,0.62208090,0.00284219,0.00058097,0.01523352,0.00018458,0.03825079,0.10205418,0.43816164
1.35367684,0.62428430,0.00286501,0.00058563,0.01529376,0.00018607,0.03849460,0.10165242,0.44069560
1.35967984,0.62203354,0.00286728,0.00058609,0.01524484,0.00018621,0.03846278,0.10053227,0.44007643
1.36568284,0.61537638,0.00284895,0.00058234,0.01508777,0.00018502,0.03815601,0.09871754,0.43631721
1.37168584,0.60445399,0.00281040,0.00057447,0.01482590,0.00018252,0.03758084,0.09624636,0.42949809
1.37768884,0.58949604,0.00275248,0.00056262,0.01446474,0.00017876,0.03674948,0.09316992,0.41976348
1.38369185,0.57081261,0.00267640,0.00054707,0.01401179,0.00017382,0.03567937,0.08955065,0.40731690
1.38969485,0.54878357,0.00258375,0.00052813,0.01347628,0.00016780,0.03439256,0.08546013,0.39241400
1.39569785,0.52384575,0.00247642,0.00050618,0.01286884,0.00016083,0.03291497,0.08097677,0.37535377
1.40170085,0.49647856,0.00235654,0.00048166,0.01220118,0.00015304,0.03127551,0.07618328,0.35646868
