energy_ev,total_up,C_s_up,C_p_up,Cu_p_up,Cu_d_up,Se_s_up,Se_p_up,W_p_up,W_d_up
-3.56278139,4.20010336,0.00328022,0.05198916,0.73132619,2.42964535,0.02448008,0.31367815,0.36659351,1.04702538
-3.55677839,4.12415087,0.00312061,0.05082163,0.73107400,2.37533080,0.02410610,0.30665208,0.36223051,1.03796481
-3.55077539,4.04221193,0.00295699,0.04956921,0.72888911,2.31915321,0.02372525,0.29912033,0.35664784,1.02606604
-3.54477239,3.95517626,0.00279140,0.04825221,0.72476842,2.26164555,0.02335281,0.29117467,0.34993124,1.01149550
-3.53876938,3.86410021,0.00262582,0.04689309,0.71876060,2.20340845,0.02300334,0.28292312,0.34219213,0.99448714
-3.53276638,3.77017827,0.00246222,0.04551611,0.71096750,2.14509164,0.02269004,0.27448898,0.33356563,0.97533654
-3.52676338,3.67471167,0.00230244,0.04414702,0.70154382,2.08737468,0.02242434,0.26600954,0.32420779,0.95439328
-3.52076038,3.57907533,0.00214820,0.04281264,0.69069508,2.03094793,0.02221543,0.25763434,0.31429239,0.93205187
-3.51475738,3.48468400,0.00200108,0.04154055,0.67867383,1.97649437,0.02206996,0.24952293,0.30400707,0.90874148
-3.50875438,3.39295858,0.00186249,0.04035862,0.66577416,1.92467282,0.02199188,0.24184235,0.29354913,0.88491459
-3.50275138,3.30529323,0.00173366,0.03929466,0.65232475,1.87610301,0.02198233,0.23476408,0.28312099,0.86103497
-3.49674837,3.22302397,0.00161565,0.03837589,0.63868048,1.83135253,0.02203972,0.22846074,0.27292545,0.83756526
-3.49074537,3.14739915,0.00150934,0.03762857,0.62521312,1.79092599,0.02215989,0.22310242,0.26316082,0.81495436
-3.48474237,3.07955218,0.00141542,0.03707740,0.61230109,1.75525608,0.02233633,0.21885281,0.25401611,0.79362506
-3.47873937,3.02047673,0.00133441,0.03674502,0.60031891,1.72469660,0.02256060,0.21586515,0.24566643,0.77396216
-3.47273637,2.97100471,0.00126668,0.03665148,0.58962645,1.69951721,0.02282266,0.21427813,0.23826862,0.75630146
-3.46673337,2.93178711,0.00121245,0.03681360,0.58055840,1.67989957,0.02311139,0.21421181,0.23195729,0.74091991
-3.46073037,2.90327799,0.00117182,0.03724442,0.57341428,1.66593483,0.02341500,0.21576374,0.22684140,0.72802724
-3.45472736,2.88572181,0.00114476,0.03795264,0.56844934,1.65762219,0.02372151,0.21900525,0.22300144,0.71775934
-3.44872436,2.87914433,0.00113117,0.03894204,0.56586646,1.65486845,0.02401922,0.22397827,0.22048727,0.71017371
-3.44272136,2.88334743,0.00113084,0.04021099,0.56580948,1.65748847,0.02429703,0.23069249,0.21931678,0.70524711
-3.43671836,2.89790810,0.00114355,0.04175203,0.56835797,1.66520659,0.02454484,0.23912324,0.21947523,0.70287562
-3.43071536,2.92218191,0.00116900,0.04355160,0.57352376,1.67765913,0.02475375,0.24921008,0.22091555,0.70287717
-3.42471236,2.95531136,0.00120689,0.04558979,0.58124918,1.69439802,0.02491630,0.26085620,0.22355935,0.70499660
-3.41870935,2.99623908,0.00125690,0.04784032,0.59140717,1.71489583,0.02502652,0.27392869,0.22729884,0.70891307
-3.41270635,3.04372631,0.00131870,0.05027072,0.60380327,1.73855234,0.02507998,0.28825980,0.23199945,0.71424972
-3.40670335,3.09637634,0.00139197,0.05284263,0.61817947,1.76470283,0.02507375,0.30364922,0.23750321,0.72058535
-3.40070035,3.15266299,0.00147636,0.05551236,0.63421979,1.79262827,0.02500631,0.31986730,0.24363277,0.72746769
-3.39469735,3.21096358,0.00157155,0.05823160,0.65155768,1.82156735,0.02487738,0.33665928,0.25019599,0.73442784
-3.38869435,3.26959584,0.00167716,0.06094843,0.66978477,1.85073044,0.02468775,0.35375046,0.25699087,0.74099543
-3.38269135,3.32685802,0.00179279,0.06360836,0.68846114,1.87931536,0.02443910,0.37085211,0.26381094,0.74671397
-3.37668834,3.38107116,0.00191797,0.06615572,0.70712663,1.90652451,0.02413381,0.38766816,0.27045061,0.75115570
-3.37068534,3.43062236,0.00205216,0.06853497,0.72531290,1.93158326,0.02377474,0.40390232,0.27671075,0.75393560
-3.36468234,3.47400775,0.00219470,0.07069226,0.74255613,1.95375893,0.02336515,0.41926551,0.28240390,0.75472376
-3.35867934,3.50987371,0.00234480,0.07257688,0.75840976,1.97237983,0.02290848,0.43348343,0.28735929,0.75325589
-3.35267634,3.53705499,0.00250150,0.07414279,0.77245697,1.98685374,0.02240837,0.44630385,0.29142736,0.74934137
-3.34667334,3.55460819,0.00266371,0.07535000,0.78432260,1.99668512,0.02186852,0.45750355,0.29448364,0.74286866
-3.34067034,3.56183940,0.00283012,0.07616580,0.79368397,2.00149028,0.02129279,0.46689452,0.29643191,0.73380784
-3.33466733,3.55832479,0.00299925,0.07656583,0.80028020,2.00100990,0.02068516,0.47432920,0.29720644,0.72221016
-3.32866433,3.54392315,0.00316947,0.07653487,0.80391990,1.99511826,0.02004982,0.47970461,0.29677338,0.70820474
-3.32266133,3.51877980,0.00333896,0.07606734,0.80448661,1.98382857,0.01939128,0.48296508,0.29513112,0.69199255
-3.31665833,3.48332145,0.00350583,0.07516755,0.80194204,1.96729409,0.01871444,0.48410358,0.29230960,0.67383793
-3.31065533,3.43824198,0.00366807,0.07384953,0.79632675,1.94580478,0.01802471,0.48316143,0.28836878,0.65405807
-3.30465233,3.38447950,0.00382367,0.07213664,0.78775840,1.91977936,0.01732808,0.48022643,0.28339605,0.63301085
-3.29864932,3.32318534,0.00397063,0.07006084,0.77642740,1.88975296,0.01663117,0.47542960,0.27750293,0.61108159
-3.29264632,3.25568605,0.00410706,0.06766163,0.76259029,1.85636067,0.01594132,0.46894032,0.27082101,0.58866921
-3.28664332,3.18343961,0.00423122,0.06498487,0.74656097,1.82031748,0.01526653,0.46096044,0.26349741,0.56617235
-3.28064032,3.10798745,0.00434159,0.06208136,0.72870016,1.78239529,0.01461544,0.45171723,0.25568981,0.54397597
-3.27463732,3.03090406,0.00443691,0.05900527,0.70940346,1.74339781,0.01399724,0.44145571,0.24756135,0.52243888
-3.26863432,2.95374593,0.00451624,0.05581260,0.68908845,1.70413431,0.01342155,0.43043049,0.23927551,0.50188267
-3.26263132,2.87800177,0.00457900,0.05255957,0.66818137,1.66539306,0.01289821,0.41889750,0.23099111,0.48258234
-3.25662831,2.80504576,0.00462497,0.04930110,0.64710382,1.62791570,0.01243713,0.40710598,0.22285781,0.46475903
-3.25062531,2.73609558,0.00465428,0.04608944,0.62625996,1.59237333,0.01204798,0.39529090,0.21501192,0.44857480
-3.24462231,2.67217664,0.00466745,0.04297286,0.60602473,1.55934528,0.01173998,0.38366622,0.20757300,0.43412989
-3.23861931,2.61409380,0.00466530,0.03999469,0.58673344,1.52930136,0.01152158,0.37241916,0.20064102,0.42146210
-3.23261631,2.56241139,0.00464894,0.03719242,0.56867301,1.50258826,0.01140022,0.36170567,0.19429445,0.41054857
-3.22661331,2.51744214,0.00461970,0.03459714,0.55207520,1.47942047,0.01138198,0.35164729,0.18858903,0.40130955
-3.22061031,2.47924525,0.00457909,0.03223315,0.53711201,1.45987607,0.01147138,0.34232932,0.18355741,0.39361404
-3.21460730,2.44763327,0.00452869,0.03011786,0.52389317,1.44389739,0.01167109,0.33380049,0.17920948,0.38728702
-3.20860430,2.42218744,0.00447012,0.02826181,0.51246588,1.43129643,0.01198172,0.32607400,0.17553352,0.38211794
-3.20260130,2.40228050,0.00440492,0.02666897,0.50281667,1.42176465,0.01240168,0.31912973,0.17249785,0.37787004
-3.19659830,2.38710598,0.00433455,0.02533714,0.49487509,1.41488676,0.01292700,0.31291767,0.17005307,0.37429026
-3.19059530,2.37571262,0.00426030,0.02425851,0.48851922,1.41015772,0.01355137,0.30736217,0.16813467,0.37111916
-3.18459230,2.36704249,0.00418322,0.02342033,0.48358257,1.40700238,0.01426606,0.30236695,0.16666603,0.36810069
-3.17858929,2.35997134,0.00410418,0.02280563,0.47986218,1.40479684,0.01506004,0.29782055,0.16556146,0.36499133
-3.17258629,2.35334968,0.00402375,0.02239402,0.47712750,1.40289091,0.01592018,0.29360204,0.16472947,0.36156830
-3.16658329,2.34604315,0.00394227,0.02216252,0.47512989,1.40063057,0.01683143,0.28958675,0.16407590,0.35763669
-3.16058029,2.33697088,0.00385987,0.02208639,0.47361223,1.39738008,0.01777719,0.28565179,0.16350702,0.35303517
-3.15457729,2.32514074,0.00377644,0.02213994,0.47231856,1.39254267,0.01873970,0.28168119,0.16293242,0.34764032
-3.14857429,2.30968040,0.00369172,0.02229735,0.47100319,1.38557948,0.01970048,0.27757052,0.16226762,0.34136933
-3.14257129,2.28986356,0.00360532,0.02253344,0.46943938,1.37602611,0.02064086,0.27323085,0.16143643,0.33418121
-3.13656828,2.26513079,0.00351678,0.02282437,0.46742693,1.36350639,0.02154255,0.26859194,0.16037292,0.32607655
-3.13056528,2.23510448,0.00342562,0.02314830,0.46479890,1.34774319,0.02238818,0.26360457,0.15902310,0.31709585
-3.12456228,2.19959790,0.00333137,0.02348601,0.46142693,1.32856586,0.02316188,0.25824215,0.15734609,0.30731672
-3.11855928,2.15861834,0.00323365,0.02382138,0.45722528,1.30591439,0.02384983,0.25250133,0.15531504,0.29685001
-3.11255628,2.11236436,0.00313218,0.02414181,0.45215326,1.27984013,0.02444073,0.24640187,0.15291749,0.28583521
-3.10655328,2.06121755,0.00302685,0.02443854,0.44621621,1.25050326,0.02492625,0.23998569,0.15015543,0.27443518
-3.10055028,2.00572921,0.00291767,0.02470687,0.43946477,1.21816696,0.02530130,0.23331517,0.14704493,0.26283059
-3.09454727,1.94660225,0.00280489,0.02494622,0.43199260,1.18318868,0.02556429,0.22647086,0.14361534,0.25121424
-3.08854427,1.88466913,0.00268888,0.02516012,0.42393259,1.14600867,0.02571719,0.21954853,0.13990823,0.23978532
-3.08254127,1.82086629,0.00257024,0.02535608,0.41545155,1.10713607,0.02576548,0.21265585,0.13597585,0.22874397
-3.07653827,1.75620603,0.00244970,0.02554526,0.40674379,1.06713312,0.02571796,0.20590860,0.13187941,0.21828620
-3.07053527,1.69174632,0.00232812,0.02574216,0.39802344,1.02659781,0.02558644,0.19942671,0.12768708,0.20859922
-3.06453227,1.62855980,0.00220649,0.02596414,0.38951617,0.98614549,0.02538531,0.19333018,0.12347175,0.19985736
-3.05852926,1.56770253,0.00208586,0.02623084,0.38145029,0.94639020,0.02513101,0.18773497,0.11930872,0.19221865
-3.05252626,1.51018371,0.00196730,0.02656362,0.37404770,0.90792601,0.02484141,0.18274902,0.11527336,0.18582199
-3.04652326,1.45693710,0.00185189,0.02698489,0.36751510,0.87130930,0.02453519,0.17846864,0.11143870,0.18078507
-3.04052026,1.40879521,0.00174066,0.02751747,0.36203570,0.83704237,0.02423110,0.17497518,0.10787328,0.17720289
-3.03451726,1.36646709,0.00163458,0.02818400,0.35776184,0.80555908,0.02394739,0.17233229,0.10463904,0.17514698
-3.02851426,1.33052042,0.00153448,0.02900623,0.35480891,0.77721296,0.02370112,0.17058379,0.10178960,0.17466528
-3.02251126,1.30136846,0.00144109,0.03000458,0.35325072,0.75226825,0.02350765,0.16975225,0.09936882,0.17578250
-3.01650825,1.27926249,0.00135499,0.03119757,0.35311665,0.73089430,0.02338016,0.16983832,0.09740969,0.17850111
-3.01050525,1.26428965,0.00127657,0.03260139,0.35439071,0.71316324,0.02332930,0.17082088,0.09593373,0.18280267
-3.00450225,1.25637635,0.00120608,0.03422961,0.35701244,0.69905129,0.02336297,0.17265796,0.09495074,0.18864953
-2.99849925,1.25529693,0.00114360,0.03609281,0.36087984,0.68844337,0.02348620,0.17528842,0.09445895,0.19598681
-2.99249625,1.26068701,0.00108906,0.03819838,0.36585399,0.68114084,0.02370113,0.17863429,0.09444565,0.20474447
-2.98649325,1.27206083,0.00104223,0.04055032,0.37176529,0.67687192,0.02400715,0.18260369,0.09488803,0.21483948
-2.98049025,1.28883173,0.00100279,0.04314906,0.37842084,0.67530432,0.02440107,0.18709419,0.09575440,0.22617780
-2.97448724,1.31033465,0.00097029,0.04599131,0.38561289,0.67605944,0.02487741,0.19199644,0.09700558,0.23865626
-2.96848424,1.33584970,0.00094424,0.04906995,0.39312768,0.67872746,0.02542872,0.19719792,0.09859637,0.25216421
-2.96248124,1.36462566,0.00092407,0.05237380,0.40075433,0.68288267,0.02604596,0.20258664,0.10047717,0.26658477
-2.95647824,1.39590234,0.00090921,0.05588756,0.40829352,0.68809830,0.02671880,0.20805467,0.10259550,0.28179579
-2.95047524,1.42893118,0.00089908,0.05959160,0.41556526,0.69396040,0.02743606,0.21350126,0.10489744,0.29767053
-2.94447224,1.46299314,0.00089315,0.06346186,0.42241575,0.70008011,0.02818597,0.21883557,0.10732899,0.31407793
-2.93846923,1.49741359,0.00089091,0.06746979,0.42872275,0.70610397,0.02895652,0.22397882,0.10983722,0.33088279
-2.93246623,1.53157400,0.00089195,0.07158232,0.43439947,0.71172214,0.02973569,0.22886588,0.11237125,0.34794585
-2.92646323,1.56492037,0.00089589,0.07576200,0.43939674,0.71667420,0.03051168,0.23344628,0.11488311,0.36512384
-2.92046023,1.59696872,0.00090249,0.07996721,0.44370356,0.72075275,0.03127308,0.23768463,0.11732840,0.38226983
-2.91445723,1.62730801,0.00091155,0.08415260,0.44734595,0.72380489,0.03200904,0.24156064,0.11966686,0.39923381
-2.90845423,1.65560110,0.00092301,0.08826973,0.45038438,0.72573175,0.03270935,0.24506860,0.12186287,0.41586386
-2.90245123,1.68158423,0.00093686,0.09226783,0.45290985,0.72648655,0.03336460,0.24821669,0.12388591,0.43200782
-2.89644822,1.70506579,0.00095320,0.09609492,0.45503897,0.72607136,0.03396625,0.25102599,0.12571104,0.44751557
-2.89044522,1.72592470,0.00097219,0.09969899,0.45690829,0.72453313,0.03450674,0.25352948,0.12731944,0.46224205
-2.88444222,1.74410901,0.00099405,0.10302945,0.45866811,0.72195906,0.03497957,0.25577099,0.12869893,0.47605073
-2.87843922,1.75963475,0.00101905,0.10603862,0.46047611,0.71847189,0.03537948,0.25780423,0.12984468,0.48881765
-2.87243622,1.77258526,0.00104748,0.10868337,0.46249101,0.71422504,0.03570247,0.25969190,0.13075980,0.50043569
-2.86643322,1.78311070,0.00107965,0.11092667,0.46486651,0.70939798,0.03594597,0.26150493,0.13145605,0.51081888
-2.86043022,1.79142759,0.00111585,0.11273910,0.46774569,0.70419162,0.03610887,0.26332184,0.13195442,0.51990653
-2.85442721,1.79781780,0.00115635,0.11410015,0.47125599,0.69882404,0.03619165,0.26522812,0.13228567,0.52766690
-2.84842421,1.80262658,0.00120135,0.11499930,0.47550488,0.69352606,0.03619631,0.26731558,0.13249055,0.53410006
-2.84242121,1.80625901,0.00125099,0.11543671,0.48057637,0.68853696,0.03612645,0.26968164,0.13261989,0.53923971
-2.83641821,1.80917452,0.00130533,0.11542359,0.48652819,0.68409994,0.03598707,0.27242846,0.13273423,0.54315384
-2.83041521,1.81187885,0.00136429,0.11498206,0.49338992,0.68045734,0.03578453,0.27566174,0.13290313,0.54594394
-2.82441221,1.81491356,0.00142770,0.11414465,0.50116185,0.67784552,0.03552625,0.27948927,0.13320401,0.54774279
-2.81840920,1.81884276,0.00149524,0.11295327,0.50981469,0.67648941,0.03522051,0.28401916,0.13372058,0.54871078
-2.81240620,1.82423750,0.00156645,0.11145779,0.51928999,0.67659675,0.03487609,0.28935756,0.13454072,0.54903086
-2.80640320,1.83165808,0.00164074,0.10971430,0.52950137,0.67835214,0.03450196,0.29560623,0.13575412,0.54890236
-2.80040020,1.84163505,0.00171737,0.10778306,0.54033644,0.68191118,0.03410686,0.30285963,0.13744944,0.54853387
-2.79439720,1.85464953,0.00179548,0.10572619,0.55165932,0.68739479,0.03369900,0.31120189,0.13971133,0.54813550
-2.78839420,1.87111397,0.00187411,0.10360542,0.56331389,0.69488409,0.03328565,0.32070371,0.14261730,0.54791088
-2.78239120,1.89135412,0.00195222,0.10147972,0.57512749,0.70441612,0.03287292,0.33141919,0.14623456,0.54804935
-2.77638819,1.91559331,0.00202870,0.09940315,0.58691509,0.71598065,0.03246547,0.34338288,0.15061710,0.54871855
-2.77038519,1.94393983,0.00210243,0.09742290,0.59848390,0.72951832,0.03206639,0.35660723,0.15580295,0.55005794
-2.76438219,1.97637824,0.00217231,0.09557774,0.60963812,0.74492038,0.03167714,0.37108033,0.16181195,0.55217345
-2.75837919,2.01276501,0.00223732,0.09389675,0.62018388,0.76202995,0.03129755,0.38676444,0.16864407,0.55513351
-2.75237619,2.05282905,0.00229652,0.09239858,0.62993414,0.78064509,0.03092597,0.40359510,0.17627830,0.55896670
-2.74637319,2.09617694,0.00234914,0.09109124,0.63871339,0.80052337,0.03055946,0.42148110,0.18467235,0.56366100
-2.74037019,2.14230295,0.00239461,0.08997223,0.64636210,0.82138795,0.03019406,0.44030530,0.19376304,0.56916482
-2.73436718,2.19060334,0.00243257,0.08902930,0.65274068,0.84293488,0.02982518,0.45992629,0.20346752,0.57538951
-2.72836418,2.24039429,0.00246296,0.08824152,0.65773288,0.86484134,0.02944791,0.48018092,0.21368519,0.58221345
-2.72236118,2.29093295,0.00248600,0.08758074,0.66124858,0.88677450,0.02905744,0.50088770,0.22430038,0.58948726
-2.71635818,2.34144042,0.00250225,0.08701338,0.66322589,0.90840063,0.02864949,0.52185079,0.23518552,0.59704010
-2.71035518,2.39112612,0.00251259,0.08650237,0.66363250,0.92939417,0.02822066,0.54286478,0.24620498,0.60468656
-2.70435218,2.43921231,0.00251828,0.08600918,0.66246639,0.94944644,0.02776875,0.56371982,0.25721914,0.61223397
-2.69834917,2.48495817,0.00252090,0.08549594,0.65975579,0.96827357,0.02729310,0.58420718,0.26808880,0.61948977
-2.69234617,2.52768242,0.00252242,0.08492742,0.65555866,0.98562370,0.02679480,0.60412499,0.27867964,0.62626855
-2.68634317,2.56678404,0.00252512,0.08427283,0.64996165,1.00128304,0.02627686,0.62328397,0.28886663,0.63239867
-2.68034017,2.60176041,0.00253163,0.08350751,0.64307860,1.01508088,0.02574430,0.64151314,0.29853831,0.63772811
-2.67433717,2.63222247,0.00254486,0.08261419,0.63504891,1.02689337,0.02520423,0.65866509,0.30760066,0.64212933
-2.66833417,2.65790678,0.00256799,0.08158406,0.62603550,1.03664616,0.02466574,0.67462099,0.31598057,0.64550318
-2.66233117,2.67868408,0.00260445,0.08041735,0.61622284,1.04431601,0.02413988,0.68929483,0.32362878,0.64778165
-2.65632816,2.69456455,0.00265784,0.07912371,0.60581471,1.04993119,0.02363946,0.70263706,0.33052206,0.64892947
-2.65032516,2.70569946,0.00273187,0.07772210,0.59503198,1.05357109,0.02317887,0.71463733,0.33666479,0.64894464
-2.64432216,2.71237950,0.00283032,0.07624037,0.58411014,1.05536468,0.02277380,0.72532622,0.34208956,0.64785787
-2.63831916,2.71502955,0.00295697,0.07471457,0.57329676,1.05548819,0.02244096,0.73477582,0.34685707,0.64573110
-2.63231616,2.71420012,0.00311544,0.07318789,0.56284852,1.05416178,0.02219772,0.74309920,0.35105494,0.64265511
-2.62631316,2.71055531,0.00330919,0.07170937,0.55302793,1.05164530,0.02206175,0.75044840,0.35479576,0.63874643
-2.62031016,2.70485735,0.00354129,0.07033247,0.54409955,1.04823294,0.02205054,0.75701118,0.35821404,0.63414355
-2.61430715,2.69794771,0.00381439,0.06911332,0.53632549,1.04424689,0.02218100,0.76300622,0.36146237,0.62900262
-2.60830415,2.69072484,0.00413052,0.06810895,0.52996036,1.04002975,0.02246890,0.76867693,0.36470657,0.62349268
-2.60230115,2.68411875,0.00449100,0.06737544,0.52524549,1.03593583,0.02292838,0.77428387,0.36812018,0.61779048
-2.59629815,2.67906254,0.00489625,0.06696593,0.52240244,1.03232130,0.02357139,0.78009586,0.37187816,0.61207506
-2.59029515,2.67646148,0.00534571,0.06692878,0.52162603,1.02953328,0.02440714,0.78637997,0.37615010,0.60652209
-2.58429215,2.67716021,0.00583770,0.06730562,0.52307694,1.02789803,0.02544154,0.79339067,0.38109309,0.60129806
-2.57828914,2.68190887,0.00636930,0.06812971,0.52687421,1.02770864,0.02667671,0.80135842,0.38684445,0.59655450
-2.57228614,2.69132919,0.00693634,0.06942424,0.53308787,1.02921247,0.02811047,0.81047807,0.39351468,0.59242225
-2.56628314,2.70588203,0.00753333,0.07120103,0.54173222,1.03259889,0.02973598,0.82089766,0.40118072,0.58900606
-2.56028014,2.72583740,0.00815350,0.07345934,0.55275994,1.03798786,0.03154144,0.83270795,0.40988014,0.58637960
-2.55427714,2.75124886,0.00878882,0.07618512,0.56605760,1.04541990,0.03350989,0.84593332,0.41960616,0.58458116
-2.54827414,2.78193355,0.00943019,0.07935054,0.58144290,1.05484812,0.03561924,0.86052457,0.43030423,0.58361016
-2.54227114,2.81745948,0.01006755,0.08291392,0.59866405,1.06613284,0.03784237,0.87635404,0.44187003,0.58342482
-2.53626813,2.85714117,0.01069012,0.08682015,0.61740137,1.07903940,0.04014746,0.89321356,0.45414938,0.58394108
-2.53026513,2.90004476,0.01128666,0.09100145,0.63727160,1.09323938,0.04249849,0.91081546,0.46694006,0.58503301
-2.52426213,2.94500310,0.01184579,0.09537871,0.65783466,1.10831567,0.04485595,0.92879697,0.47999561,0.58653484
-2.51825913,2.99064096,0.01235629,0.09986313,0.67860304,1.12377141,0.04717764,0.94672795,0.49303115,0.58824459
-2.51225613,3.03541003,0.01280745,0.10435835,0.69905341,1.13904260,0.04941970,0.96412185,0.50573100,0.58992937
-2.50625313,3.07763274,0.01318943,0.10876287,0.71864034,1.15351412,0.05153771,0.98044961,0.51775785,0.59133224
-2.50025013,3.11555353,0.01349358,0.11297277,0.73681142,1.16653866,0.05348789,0.99515614,0.52876335,0.59218035
-2.49424712,3.14739571,0.01371270,0.11688463,0.75302343,1.17745780,0.05522830,1.00767856,0.53839946,0.59219420
-2.48824412,3.17142157,0.01384135,0.12039847,0.76675879,1.18562441,0.05672007,1.01746565,0.54633023,0.59109754
-2.48224112,3.18599333,0.01387600,0.12342071,0.77754172,1.19042540,0.05792857,1.02399762,0.55224362,0.58862764
-2.47623812,3.18963223,0.01381518,0.12586703,0.78495331,1.19130393,0.05882443,1.02680527,0.55586258,0.58454534
-2.47023512,3.18107303,0.01365950,0.12766485,0.78864496,1.18777988,0.05938443,1.02548783,0.55695521,0.57864450
-2.46423212,3.15931167,0.01341170,0.12875563,0.78834960,1.17946788,0.05959223,1.01972848,0.55534326,0.57076043
-2.45822911,3.12364377,0.01307647,0.12909654,0.78389007,1.16609196,0.05943886,1.00930699,0.55090889,0.56077687
-2.45222611,3.07369226,0.01266037,0.12866176,0.77518454,1.14749615,0.05892292,0.99410886,0.54359912,0.54863114
-2.44622311,3.00942308,0.01217153,0.12744315,0.76224856,1.12365071,0.05805065,0.97413054,0.53342799,0.53431737
-2.44022011,2.93114831,0.01161944,0.12545028,0.74519382,1.09465363,0.05683564,0.94948057,0.52047636,0.51788754
-2.43421711,2.83951673,0.01101462,0.12270999,0.72422364,1.06072746,0.05529839,0.92037660,0.50488918,0.49945040
-2.42821411,2.73549253,0.01036829,0.11926529,0.69962551,1.02221182,0.05346561,0.88713861,0.48687080,0.47916828
-2.42221111,2.62032348,0.00969206,0.11517381,0.67176104,0.97955177,0.05136942,0.85017849,0.46667816,0.45725211
-2.41620810,2.49550011,0.00899755,0.11050580,0.64105381,0.93328295,0.04904631,0.80998686,0.44461255,0.43395484
-2.41020510,2.36270808,0.00829620,0.10534179,0.60797568,0.88401409,0.04653612,0.76711751,0.42101014,0.40956360
-2.40420210,2.22377609,0.00759888,0.09977006,0.57303222,0.83240778,0.04388091,0.72217036,0.39623192,0.38439113
-2.39819910,2.08062173,0.00691581,0.09388395,0.53674788,0.77916038,0.04112384,0.67577374,0.37065323,0.35876676
-2.39219610,1.93519755,0.00625627,0.08777922,0.49965139,0.72498205,0.03830814,0.62856674,0.34465372,0.33302744
-2.38619310,1.78943979,0.00562860,0.08155143,0.46226221,0.67057755,0.03547609,0.58118235,0.31860775,0.30750922
-2.38019010,1.64522152,0.00504008,0.07529358,0.42507812,0.61662872,0.03266820,0.53423208,0.29287579,0.28253940
-2.37418709,1.50431187,0.00449696,0.06909401,0.38856475,0.56377911,0.02992243,0.48829257,0.26779712,0.25842982
-2.36818409,1.36834242,0.00400448,0.06303462,0.35314694,0.51262128,0.02727367,0.44389453,0.24368383,0.23547117
-2.36218109,1.23878145,0.00356701,0.05718945,0.31920236,0.46368696,0.02475329,0.40151429,0.22081639,0.21392881
-2.35617809,1.11691633,0.00318812,0.05162369,0.28705727,0.41744032,0.02238888,0.36156808,0.19944064,0.19403968
-2.35017509,1.00384365,0.00287072,0.04639304,0.25698435,0.37427406,0.02020418,0.32440886,0.17976633,0.17601059
-2.34417209,0.90046665,0.00261723,0.04154343,0.22920257,0.33450841,0.01821903,0.29032559,0.16196677,0.16001750
-2.33816908,0.80749884,0.00242973,0.03711111,0.20387872,0.29839244,0.01644953,0.25954463,0.14617969,0.14620579
-2.33216608,0.72547276,0.00231003,0.03312296,0.18113028,0.26610747,0.01490826,0.23223288,0.13250887,0.13469109
-2.32616308,0.65475244,0.00225984,0.02959709,0.16102947,0.23777201,0.01360448,0.20850217,0.12102633,0.12556059
-2.32016008,0.59554830,0.00228084,0.02654351,0.14360795,0.21344769,0.01254448,0.18841457,0.11177488,0.11887452
-2.31415708,0.54793300,0.00237468,0.02396501,0.12886191,0.19314585,0.01173180,0.17198801,0.10477069,0.11466753
-2.30815408,0.51185711,0.00254300,0.02185795,0.11675720,0.17683409,0.01116751,0.15920196,0.10000580,0.11294987
-2.30215108,0.48716357,0.00278740,0.02021316,0.10723429,0.16444260,0.01085043,0.15000268,0.09745019,0.11370821
-2.29614807,0.47360010,0.00310930,0.01901670,0.10021267,0.15586977,0.01077729,0.14430782,0.09705359,0.11690591
-2.29014507,0.47082898,0.00350987,0.01825056,0.09559479,0.15098690,0.01094282,0.14201020,0.09874669,0.12248299
-2.28414207,0.47843410,0.00398980,0.01789328,0.09326906,0.14964195,0.01133978,0.14298053,0.10244192,0.13035551
-2.27813907,0.49592523,0.00454914,0.01792044,0.09311229,0.15166209,0.01195895,0.14706924,0.10803381,0.14041480
-2.27213607,0.52273979,0.00518706,0.01830501,0.09499124,0.15685528,0.01278908,0.15410733,0.11539905,0.15252650
-2.26613307,0.55824280,0.00590166,0.01901765,0.09876352,0.16501091,0.01381677,0.16390650,0.12439633,0.16652967
-2.26013007,0.60172562,0.00668971,0.02002690,0.10427796,0.17589976,0.01502635,0.17625867,0.13486627,0.18223628
-2.25412706,0.65240432,0.00754647,0.02129937,0.11137454,0.18927346,0.01639986,0.19093524,0.14663141,0.19943116
-2.24812406,0.70941876,0.00846556,0.02279982,0.11988405,0.20486388,0.01791695,0.20768628,0.15949672,0.21787279
-2.24212106,0.77183301,0.00943879,0.02449134,0.12962780,0.22238252,0.01955489,0.22624005,0.17325051,0.23729505
-2.23611806,0.83863823,0.01045616,0.02633552,0.14041734,0.24152046,0.02128868,0.24630302,0.18766610,0.25741008
-2.23011506,0.90875840,0.01150586,0.02829270,0.15205459,0.26194892,0.02309124,0.26756065,0.20250423,0.27791232
-2.22411206,0.98105970,0.01257437,0.03032227,0.16433233,0.28332078,0.02493368,0.28967923,0.21751627,0.29848384
-2.21810905,1.05436354,0.01364663,0.03238310,0.17703531,0.30527315,0.02678574,0.31230874,0.23244822,0.31880070
-2.21210605,1.12746343,0.01470635,0.03443405,0.18994195,0.32743105,0.02861626,0.33508692,0.24704549,0.33854039
-2.20610305,1.19914533,0.01573632,0.03643453,0.20282673,0.34941234,0.03039384,0.35764446,0.26105818,0.35739001
-2.20010005,1.26821102,0.01671881,0.03834522,0.21546322,0.37083359,0.03208750,0.37961129,0.27424686,0.37505488
