energy_ev,total_up,Fe_p_up,Fe_d_up,N_s_up,N_p_up,Se_s_up,Se_p_up,Zn_p_up,Zn_d_up
0.08104052,1.18064490,0.17262302,0.94685493,0.01060144,0.03080801,0.01277427,0.13864216,0.05445066,0.00001827
0.08704352,1.18809860,0.18001268,0.95050132,0.01050311,0.03030160,0.01287286,0.13915744,0.05541999,0.00001981
0.09304652,1.20240827,0.18873783,0.95939463,0.01041414,0.03005879,0.01302388,0.14070101,0.05660683,0.00002142
0.09904952,1.22312452,0.19866806,0.97322230,0.01033637,0.03004528,0.01322591,0.14315958,0.05800004,0.00002309
0.10505253,1.24978188,0.20966037,0.99166345,0.01027103,0.03022848,0.01347667,0.14641779,0.05958398,0.00002482
0.11105553,1.28190114,0.22156096,1.01438931,0.01021861,0.03057823,0.01377301,0.15036014,0.06133829,0.00002657
0.11705853,1.31899128,0.23420732,1.04106330,0.01017881,0.03106731,0.01411086,0.15487277,0.06323794,0.00002835
0.12306153,1.36055130,0.24743074,1.07134097,0.01015045,0.03167175,0.01448525,0.15984506,0.06525347,0.00003012
0.12906453,1.40607230,0.26105909,1.10487027,0.01013150,0.03237099,0.01489045,0.16517108,0.06735149,0.00003188
0.13506753,1.45503979,0.27492005,1.14129195,0.01011915,0.03314781,0.01531997,0.17075090,0.06949546,0.00003361
0.14107054,1.50693655,0.28884447,1.18024054,0.01010988,0.03398815,0.01576680,0.17649178,0.07164659,0.00003530
0.14707354,1.56124571,0.30266996,1.22134551,0.01009962,0.03488079,0.01622353,0.18230926,0.07376503,0.00003692
0.15307654,1.61745412,0.31624451,1.26423292,0.01008393,0.03581689,0.01668258,0.18812803,0.07581103,0.00003847
0.15907954,1.67505583,0.32942999,1.30852706,0.01005817,0.03678956,0.01713639,0.19388275,0.07774629,0.00003994
0.16508254,1.73355539,0.34210548,1.35385233,0.01001776,0.03779327,0.01757765,0.19951865,0.07953519,0.00004132
0.17108554,1.79247108,0.35417024,1.39983497,0.00995834,0.03882336,0.01799954,0.20499198,0.08114602,0.00004261
0.17708854,1.85133767,0.36554620,1.44610478,0.00987600,0.03987563,0.01839584,0.21027027,0.08255198,0.00004380
0.18309155,1.90970906,0.37617990,1.49229679,0.00976743,0.04094583,0.01876118,0.21533240,0.08373206,0.00004491
0.18909455,1.96716048,0.38604393,1.53805284,0.00963012,0.04202948,0.01909112,0.22016854,0.08467162,0.00004594
0.19509755,2.02329075,0.39513751,1.58302336,0.00946240,0.04312161,0.01938227,0.22477981,0.08536274,0.00004689
0.20110055,2.07772439,0.40348661,1.62686932,0.00926356,0.04421674,0.01963233,0.22917790,0.08580429,0.00004780
0.20710355,2.13011416,0.41114327,1.66926467,0.00903387,0.04530896,0.01984009,0.23338447,0.08600172,0.00004868
0.21310655,2.18014388,0.41818435,1.70989928,0.00877452,0.04639214,0.02000545,0.23743039,0.08596660,0.00004956
0.21910955,2.22753181,0.42470965,1.74848259,0.00848764,0.04746022,0.02012933,0.24135496,0.08571595,0.00005047
0.22511256,2.27203464,0.43083947,1.78474796,0.00817613,0.04850761,0.02021361,0.24520486,0.08527141,0.00005143
0.23111556,2.31345181,0.43671168,1.81845756,0.00784360,0.04952958,0.02026098,0.24903313,0.08465828,0.00005250
0.23711856,2.35163027,0.44247825,1.84940782,0.00749421,0.05052275,0.02027491,0.25289784,0.08390449,0.00005369
0.24312156,2.38646898,0.44830139,1.87743494,0.00713251,0.05148545,0.02025944,0.25686074,0.08303953,0.00005506
0.24912456,2.41792298,0.45434915,1.90242023,0.00676331,0.05241800,0.02021907,0.26098569,0.08209347,0.00005665
0.25512756,2.44600640,0.46079080,1.92429481,0.00639151,0.05332299,0.02015864,0.26533682,0.08109598,0.00005848
0.26113057,2.47079387,0.46779166,1.94304308,0.00602195,0.05420525,0.02008321,0.26997661,0.08007548,0.00006060
0.26713357,2.49241981,0.47550775,1.95870468,0.00565934,0.05507178,0.01999789,0.27496362,0.07905840,0.00006305
0.27313657,2.51107530,0.48408024,1.97137444,0.00530808,0.05593143,0.01990776,0.28035012,0.07806856,0.00006584
0.27913957,2.52700215,0.49362968,1.98120001,0.00497225,0.05679444,0.01981774,0.28617955,0.07712676,0.00006901
0.28514257,2.54048413,0.50425045,1.98837714,0.00465550,0.05767184,0.01973248,0.29248385,0.07625037,0.00007256
0.29114557,2.55183575,0.51600537,1.99314261,0.00436105,0.05857465,0.01965630,0.29928086,0.07545317,0.00007651
0.29714857,2.56138869,0.52892087,1.99576503,0.00409169,0.05951309,0.01959306,0.30657186,0.07474527,0.00008085
0.30315158,2.56947690,0.54298291,1.99653405,0.00384977,0.06049571,0.01954613,0.31433936,0.07413307,0.00008557
0.30915458,2.57642106,0.55813398,1.99574851,0.00363726,0.06152857,0.01951830,0.32254539,0.07361948,0.00009064
0.31515758,2.58251345,0.57427139,1.99370434,0.00345580,0.06261452,0.01951182,0.33113037,0.07320403,0.00009604
0.32116058,2.58800439,0.59124724,1.99068295,0.00330675,0.06375257,0.01952833,0.34001279,0.07288321,0.00010171
0.32716358,2.59309125,0.60887002,1.98694101,0.00319128,0.06493757,0.01956892,0.34908970,0.07265082,0.00010759
0.33316658,2.59791095,0.62690824,1.98270230,0.00311042,0.06616002,0.01963418,0.35823834,0.07249839,0.00011363
0.33916958,2.60253676,0.64509594,1.97815229,0.00306516,0.06740623,0.01972427,0.36731867,0.07241570,0.00011976
0.34517259,2.60697964,0.66313998,1.97343577,0.00305652,0.06865868,0.01983908,0.37617698,0.07239129,0.00012588
0.35117559,2.61119438,0.68072907,1.96865780,0.00308559,0.06989668,0.01997831,0.38465046,0.07241306,0.00013194
0.35717859,2.61509003,0.69754398,1.96388773,0.00315357,0.07109728,0.02014168,0.39257249,0.07246887,0.00013783
0.36318159,2.61854409,0.71326869,1.95916601,0.00326181,0.07223632,0.02032908,0.39977858,0.07254717,0.00014349
0.36918459,2.62141925,0.72760186,1.95451307,0.00341179,0.07328961,0.02054078,0.40611260,0.07263758,0.00014885
0.37518759,2.62358146,0.74026804,1.94993938,0.00360513,0.07423417,0.02077754,0.41143301,0.07273145,0.00015382
0.38119060,2.62491787,0.75102810,1.94545587,0.00384350,0.07504945,0.02104081,0.41561882,0.07282233,0.00015837
0.38719360,2.62535307,0.75968815,1.94108340,0.00412859,0.07571839,0.02133283,0.41857489,0.07290635,0.00016245
0.39319660,2.62486217,0.76610663,1.93686060,0.00446196,0.07622836,0.02165669,0.42023636,0.07298252,0.00016602
0.39919960,2.62347958,0.77019889,1.93284889,0.00484496,0.07657181,0.02201634,0.42057185,0.07305281,0.00016907
0.40520260,2.62130240,0.77193924,1.92913429,0.00527859,0.07674665,0.02241660,0.41958537,0.07312213,0.00017161
0.41120560,2.61848808,0.77136016,1.92582552,0.00576332,0.07675632,0.02286304,0.41731666,0.07319818,0.00017364
0.41720860,2.61524624,0.76854872,1.92304831,0.00629900,0.07660948,0.02336183,0.41384009,0.07329110,0.00017519
0.42321161,2.61182505,0.76364053,1.92093632,0.00688463,0.07631950,0.02391954,0.40926211,0.07341303,0.00017630
0.42921461,2.60849311,0.75681149,1.91961923,0.00751833,0.07590352,0.02454295,0.40371735,0.07357758,0.00017703
0.43521761,2.60551817,0.74826783,1.91920885,0.00819713,0.07538144,0.02523874,0.39736366,0.07379924,0.00017742
0.44122061,2.60314416,0.73823519,1.91978452,0.00891700,0.07477469,0.02601326,0.39037630,0.07409273,0.00017754
0.44722361,2.60156849,0.72694725,1.92137882,0.00967275,0.07410490,0.02687223,0.38294167,0.07447242,0.00017745
0.45322661,2.60092128,0.71463466,1.92396507,0.01045808,0.07339265,0.02782053,0.37525082,0.07495178,0.00017721
0.45922961,2.60124828,0.70151500,1.92744763,0.01126565,0.07265631,0.02886201,0.36749311,0.07554300,0.00017689
0.46523262,2.60249889,0.68778413,1.93165621,0.01208721,0.07191101,0.02999925,0.35985028,0.07625665,0.00017654
0.47123562,2.60452054,0.67360968,1.93634461,0.01291380,0.07116787,0.03123354,0.35249128,0.07710155,0.00017620
0.47723862,2.60705975,0.65912667,1.94119468,0.01373596,0.07043356,0.03256476,0.34556790,0.07808481,0.00017591
0.48324162,2.60977032,0.64443572,1.94582523,0.01454403,0.06971008,0.03399142,0.33921138,0.07921197,0.00017571
0.48924462,2.61222803,0.62960357,1.94980568,0.01532845,0.06899499,0.03551069,0.33353016,0.08048733,0.00017561
0.49524762,2.61395113,0.61466589,1.95267377,0.01608006,0.06828183,0.03711848,0.32860852,0.08191436,0.00017563
0.50125063,2.61442526,0.59963206,1.95395630,0.01679050,0.06756087,0.03880957,0.32450629,0.08349617,0.00017577
0.50725363,2.61313116,0.58449141,1.95319164,0.01745244,0.06682012,0.04057775,0.32125929,0.08523604,0.00017603
0.51325663,2.60957351,0.56922044,1.94995274,0.01805994,0.06604643,0.04241593,0.31888047,0.08713786,0.00017639
0.51925963,2.60330894,0.55379056,1.94386914,0.01860862,0.06522671,0.04431626,0.31736156,0.08920656,0.00017686
0.52526263,2.59397150,0.53817569,1.93464670,0.01909589,0.06434922,0.04627025,0.31667505,0.09144838,0.00017740
0.53126563,2.58129408,0.52235933,1.92208387,0.01952107,0.06340469,0.04826882,0.31677635,0.09387104,0.00017800
0.53726863,2.56512444,0.50634059,1.90608356,0.01988535,0.06238740,0.05030234,0.31760596,0.09648369,0.00017864
0.54327164,2.54543520,0.49013888,1.88666001,0.02019184,0.06129605,0.05236066,0.31909175,0.09929674,0.00017931
0.54927464,2.52232715,0.47379704,1.86394024,0.02044536,0.06013436,0.05443310,0.32115102,0.10232142,0.00017998
0.55527764,2.49602618,0.45738287,1.83816030,0.02065230,0.05891143,0.05650839,0.32369261,0.10556930,0.00018064
0.56128064,2.46687411,0.44098891,1.80965656,0.02082036,0.05764183,0.05857465,0.32661888,0.10905161,0.00018127
0.56728364,2.43531431,0.42473080,1.77885271,0.02095818,0.05634539,0.06061940,0.32982771,0.11277843,0.00018186
0.57328664,2.40187327,0.40874432,1.74624336,0.02107507,0.05504672,0.06262952,0.33321454,0.11675794,0.00018240
0.57928964,2.36713928,0.39318130,1.71237528,0.02118061,0.05377453,0.06459131,0.33667453,0.12099553,0.00018289
0.58529265,2.33173968,0.37820492,1.67782734,0.02128427,0.05256073,0.06649055,0.34010485,0.12549311,0.00018333
0.59129565,2.29631806,0.36398449,1.64319020,0.02139510,0.05143938,0.06831263,0.34340707,0.13024834,0.00018371
0.59729865,2.26151234,0.35069025,1.60904689,0.02152139,0.05044558,0.07004275,0.34648981,0.13525416,0.00018405
0.60330165,2.22793517,0.33848820,1.57595492,0.02167039,0.04961428,0.07166608,0.34927136,0.14049833,0.00018436
0.60930465,2.19615695,0.32753543,1.54443089,0.02184814,0.04897908,0.07316811,0.35168235,0.14596328,0.00018466
0.61530765,2.16669227,0.31797602,1.51493769,0.02205921,0.04857117,0.07453486,0.35366832,0.15162603,0.00018497
0.62131066,2.13998976,0.30993746,1.48787496,0.02230671,0.04841824,0.07575323,0.35519200,0.15745839,0.00018534
0.62731366,2.11642536,0.30352799,1.46357238,0.02259216,0.04854359,0.07681130,0.35623523,0.16342729,0.00018579
0.63331666,2.09629859,0.29883444,1.44228604,0.02291558,0.04896535,0.07769859,0.35680020,0.16949527,0.00018639
0.63931966,2.07983149,0.29592079,1.42419733,0.02327547,0.04969583,0.07840637,0.35691015,0.17562110,0.00018718
0.64532266,2.06716954,0.29482727,1.40941396,0.02366898,0.05074110,0.07892779,0.35660910,0.18176049,0.00018824
0.65132566,2.05838392,0.29556990,1.39797278,0.02409200,0.05210064,0.07925808,0.35596079,0.18786683,0.00018962
0.65732866,2.05347466,0.29814033,1.38984377,0.02453932,0.05376726,0.07939462,0.35504662,0.19389201,0.00019140
0.66333167,2.05237407,0.30250602,1.38493488,0.02500480,0.05572704,0.07933693,0.35396280,0.19978716,0.00019366
0.66933467,2.05495020,0.30861052,1.38309727,0.02548147,0.05795958,0.07908665,0.35281660,0.20550340,0.00019647
0.67533767,2.06100996,0.31637399,1.38413071,0.02596175,0.06043828,0.07864734,0.35172201,0.21099254,0.00019989
0.68134067,2.07030209,0.32569386,1.38778897,0.02643756,0.06313079,0.07802440,0.35079490,0.21620765,0.00020398
0.68734367,2.08251995,0.33644561,1.39378515,0.02690043,0.06599963,0.07722479,0.35014792,0.22110368,0.00020881
0.69334667,2.09730436,0.34848396,1.40179691,0.02734164,0.06900289,0.07625680,0.34988548,0.22563786,0.00021440
0.69934967,2.11424695,0.36164419,1.41147176,0.02775233,0.07209509,0.07512978,0.35009885,0.22977020,0.00022078
0.70535268,2.13289426,0.37574399,1.42243253,0.02812359,0.07522814,0.07385394,0.35086194,0.23346387,0.00022795
0.71135568,2.15275303,0.39058569,1.43428315,0.02844655,0.07835240,0.07244002,0.35222770,0.23668559,0.00023591
0.71735868,2.17329691,0.40595906,1.44661487,0.02871254,0.08141780,0.07089919,0.35422545,0.23940597,0.00024461
0.72336168,2.19397479,0.42164453,1.45901302,0.02891315,0.08437509,0.06924278,0.35685939,0.24159994,0.00025401
0.72936468,2.21422088,0.43741704,1.47106432,0.02904040,0.08717702,0.06748225,0.36010810,0.24324712,0.00026402
0.73536768,2.23346614,0.45305019,1.48236465,0.02908686,0.08977958,0.06562903,0.36392525,0.24433223,0.00027455
0.74137069,2.25115113,0.46832079,1.49252713,0.02904586,0.09214319,0.06369453,0.36824143,0.24484551,0.00028550
0.74737369,2.26673941,0.48301348,1.50119027,0.02891159,0.09423372,0.06169009,0.37296692,0.24478310,0.00029674
0.75337669,2.27973125,0.49692544,1.50802582,0.02867935,0.09602346,0.05962705,0.37799524,0.24414737,0.00030815
0.75937969,2.28967664,0.50987076,1.51274602,0.02834567,0.09749182,0.05751676,0.38320730,0.24294716,0.00031959
0.76538269,2.29618707,0.52168436,1.51510981,0.02790849,0.09862586,0.05537058,0.38847594,0.24119786,0.00033093
0.77138569,2.29894530,0.53222533,1.51492762,0.02736734,0.09942045,0.05319998,0.39367042,0.23892144,0.00034201
0.77738869,2.29771239,0.54137931,1.51206444,0.02672339,0.09987828,0.05101646,0.39866091,0.23614609,0.00035272
0.78339170,2.29233157,0.54905995,1.50644084,0.02597958,0.10000941,0.04883157,0.40332244,0.23290582,0.00036294
0.78939470,2.28272861,0.55520923,1.49803190,0.02514060,0.09983063,0.04665683,0.40753836,0.22923968,0.00037255
0.79539770,2.26890852,0.55979669,1.48686394,0.02421286,0.09936452,0.04450359,0.41120298,0.22519087,0.00038144
0.80140070,2.25094870,0.56281760,1.47300919,0.02320444,0.09863820,0.04238292,0.41422349,0.22080550,0.00038954
0.80740370,2.22898904,0.56429007,1.45657868,0.02212489,0.09768203,0.04030536,0.41652091,0.21613130,0.00039677
0.81340670,2.20321934,0.56425151,1.43771365,0.02098507,0.09652805,0.03828078,0.41803037,0.21121614,0.00040307
0.81940970,2.17386499,0.56275434,1.41657614,0.01979687,0.09520852,0.03631811,0.41870054,0.20610653,0.00040838
0.82541271,2.14117178,0.55986151,1.39333903,0.01857296,0.09375435,0.03442513,0.41849254,0.20084614,0.00041267
0.83141571,2.10539076,0.55564197,1.36817650,0.01732642,0.09219383,0.03260825,0.41737843,0.19547447,0.00041590
0.83741871,2.06676430,0.55016632,1.34125519,0.01607046,0.09055137,0.03087234,0.41533948,0.19002564,0.00041803
0.84342171,2.02551402,0.54350310,1.31272675,0.01481809,0.08884667,0.02922065,0.41236443,0.18452756,0.00041906
0.84942471,1.98183167,0.53571575,1.28272228,0.01358177,0.08709408,0.02765466,0.40844783,0.17900132,0.00041894
0.85542771,1.93587336,0.52686056,1.25134890,0.01237318,0.08530234,0.02617416,0.40358884,0.17346107,0.00041768
0.86143072,1.88775751,0.51698562,1.21868875,0.01120292,0.08347469,0.02477726,0.39779035,0.16791420,0.00041524
0.86743372,1.83756678,0.50613085,1.18480036,0.01008034,0.08160932,0.02346059,0.39105871,0.16236194,0.00041162
0.87343672,1.78535354,0.49432916,1.14972237,0.00901338,0.07970005,0.02221945,0.38340392,0.15680035,0.00040680
0.87943972,1.73114878,0.48160838,1.11347921,0.00800849,0.07773740,0.02104813,0.37484044,0.15122153,0.00040079
0.88544272,1.67497345,0.46799407,1.07608842,0.00707057,0.07570971,0.01994015,0.36538833,0.14561519,0.00039358
0.89144572,1.61685175,0.45351276,1.03756904,0.00620302,0.07360451,0.01888868,0.35507480,0.13997019,0.00038520
0.89744872,1.55682515,0.43819553,0.99795046,0.00540777,0.07140981,0.01788680,0.34393591,0.13427629,0.00037568
0.90345173,1.49496638,0.42208147,0.95728120,0.00468544,0.06911543,0.01692791,0.33201827,0.12852574,0.00036505
0.90945473,1.43139227,0.40522095,0.91563700,0.00403542,0.06671419,0.01600603,0.31938063,0.12271475,0.00035340
0.91545773,1.36627469,0.38767831,0.87312759,0.00345611,0.06420289,0.01511604,0.30609513,0.11684473,0.00034081
0.92146073,1.29984882,0.36953380,0.82990189,0.00294508,0.06158313,0.01425399,0.29224812,0.11092329,0.00032738
0.92746373,1.23241825,0.35088472,0.78615114,0.00249924,0.05886180,0.01341722,0.27794046,0.10496477,0.00031325
0.93346673,1.16435663,0.33184548,0.74210992,0.00211509,0.05605129,0.01260454,0.26328714,0.09899054,0.00029857
0.93946973,1.09610568,0.31254680,0.69805488,0.00178886,0.05316947,0.01181622,0.24841639,0.09302890,0.00028353
0.94547274,1.02816990,0.29313387,0.65430139,0.00151672,0.05023938,0.01105407,0.23346806,0.08711455,0.00026833
0.95147574,0.96110808,0.27376377,0.61119824,0.00129493,0.04728866,0.01032135,0.21859153,0.08128789,0.00025317
0.95747874,0.89552226,0.25460209,0.56912072,0.00111997,0.04434880,0.00962268,0.20394311,0.07559396,0.00023829
0.96348174,0.83204465,0.23581915,0.52846244,0.00098867,0.04145426,0.00896395,0.18968308,0.07008130,0.00022393
0.96948474,0.77132323,0.21758587,0.48962629,0.00089827,0.03864150,0.00835215,0.17597258,0.06480056,0.00021033
0.97548774,0.71400655,0.20006954,0.45301497,0.00084649,0.03594791,0.00779519,0.16297027,0.05980317,0.00019775
0.98149075,0.66072854,0.18342969,0.41902146,0.00083157,0.03341080,0.00730175,0.15082912,0.05514000,0.00018644
0.98749375,0.61209368,0.16781428,0.38801968,0.00085230,0.03106642,0.00688110,0.13969328,0.05086001,0.00017662
0.99349675,0.56866318,0.15335624,0.36035583,0.00090797,0.02894901,0.00654290,0.12969513,0.04700911,0.00016854
0.99949975,0.53094227,0.14017058,0.33634040,0.00099836,0.02709003,0.00629707,0.12095268,0.04362912,0.00016240
1.00550275,0.49936901,0.12835214,0.31624104,0.00112370,0.02551743,0.00615356,0.11356726,0.04075682,0.00015841
1.01150575,0.47430472,0.11797389,0.30027653,0.00128460,0.02425508,0.00612220,0.10762155,0.03842330,0.00015673
1.01750875,0.45602596,0.10908592,0.28861155,0.00148196,0.02332236,0.00621253,0.10317800,0.03665334,0.00015749
1.02351176,0.44471813,0.10171511,0.28135266,0.00171693,0.02273379,0.00643356,0.10027758,0.03546504,0.00016082
1.02951476,0.44047072,0.09586521,0.27854507,0.00199079,0.02249881,0.00679363,0.09893890,0.03486954,0.00016679
1.03551776,0.44327399,0.09151760,0.28017045,0.00230492,0.02262175,0.00730014,0.09915766,0.03487092,0.00017544
1.04152076,0.45301730,0.08863241,0.28614573,0.00266067,0.02310174,0.00795932,0.10090644,0.03546618,0.00018675
1.04752376,0.46948895,0.08715006,0.29632282,0.00305932,0.02393285,0.00877602,0.10413489,0.03664534,0.00020069
1.05352676,0.49237778,0.08699309,0.31048945,0.00350208,0.02510426,0.00975342,0.10877020,0.03839174,0.00021717
1.05952976,0.52127645,0.08806836,0.32837113,0.00398998,0.02660053,0.01089282,0.11471807,0.04068234,0.00023604
1.06553277,0.55568689,0.09026941,0.34963437,0.00452394,0.02840192,0.01219337,0.12186401,0.04348824,0.00025712
1.07153577,0.59502769,0.09347905,0.37389136,0.00510476,0.03048488,0.01365190,0.13007521,0.04677533,0.00028018
1.07753877,0.63864403,0.09757214,0.40070601,0.00573317,0.03282252,0.01526277,0.13920277,0.05050503,0.00030496
1.08354177,0.68581984,0.10241842,0.42960166,0.00640990,0.03538524,0.01701772,0.14908460,0.05463526,0.00033114
1.08954477,0.73579244,0.10788555,0.46007034,0.00713579,0.03814139,0.01890594,0.15954867,0.05912151,0.00035840
1.09554777,0.78776955,0.11384206,0.49158345,0.00791189,0.04105800,0.02091403,0.17041682,0.06391809,0.00038636
1.10155078,0.84094815,0.12016035,0.52360394,0.00873958,0.04410158,0.02302626,0.18150898,0.06897946,0.00041465
1.10755378,0.89453511,0.12671959,0.55559941,0.00962072,0.04723887,0.02522478,0.19264767,0.07426169,0.00044290
1.11355678,0.94776874,0.13340835,0.58705602,0.01055775,0.05043764,0.02748998,0.20366269,0.07972385,0.00047072
1.11955978,0.99994056,0.14012706,0.61749267,0.01155376,0.05366742,0.02980095,0.21439588,0.08532954,0.00049775
1.12556278,1.05041653,0.14678997,0.64647484,0.01261261,0.05690013,0.03213598,0.22470569,0.09104811,0.00052367
1.13156578,1.09865667,0.15332672,0.67362758,0.01373892,0.06011060,0.03447315,0.23447137,0.09685590,0.00054819
1.13756878,1.14423211,0.15968330,0.69864704,0.01493799,0.06327695,0.03679092,0.24359666,0.10273700,0.00057107
1.14357179,1.18683866,0.16582237,0.72130982,0.01621578,0.06638075,0.03906871,0.25201267,0.10868387,0.00059213
1.14957479,1.22630597,0.17172293,0.74147975,0.01757863,0.06940699,0.04128746,0.25967987,0.11469739,0.00061128
1.15557779,1.26260160,0.17737923,0.75911149,0.01903309,0.07234389,0.04343012,0.26658898,0.12078654,0.00062848
1.16158079,1.29582951,0.18279912,0.77425074,0.02058551,0.07518241,0.04548203,0.27276070,0.12696750,0.00064377
1.16758379,1.32622262,0.18800169,0.78703072,0.02224170,0.07791566,0.04743118,0.27824422,0.13326237,0.00065725
1.17358679,1.35412969,0.19301443,0.79766510,0.02400643,0.08053814,0.04926837,0.28311455,0.13969725,0.00066912
1.17958979,1.37999656,0.19787008,0.80643740,0.02588295,0.08304483,0.05098716,0.28746874,0.14630002,0.00067962
1.18559280,1.40434277,0.20260316,0.81368727,0.02787245,0.08543032,0.05258371,0.29142110,0.15309778,0.00068903
1.19159580,1.42773408,0.20724652,0.81979428,0.02997357,0.08768789,0.05405651,0.29509766,0.16011394,0.00069770
1.19759880,1.45075249,0.21182805,0.82515968,0.03218187,0.08980873,0.05540591,0.29863004,0.16736537,0.00070596
1.20360180,1.47396468,0.21636769,0.83018724,0.03448948,0.09178125,0.05663363,0.30214912,0.17485953,0.00071417
1.20960480,1.49789073,0.22087496,0.83526371,0.03688471,0.09359070,0.05774220,0.30577869,0.18259183,0.00072269
1.21560780,1.52297426,0.22534711,0.84074006,0.03935187,0.09521893,0.05873433,0.30962936,0.19054333,0.00073180
1.22161081,1.54955573,0.22976802,0.84691427,0.04187117,0.09664452,0.05961238,0.31379312,0.19867909,0.00074179
1.22761381,1.57785006,0.23410789,0.85401646,0.04441884,0.09784321,0.06037781,0.31833869,0.20694699,0.00075285
1.23361681,1.60792964,0.23832376,0.86219711,0.04696735,0.09878855,0.06103077,0.32330792,0.21527747,0.00076510
1.23961981,1.63971379,0.24236081,0.87151887,0.04948587,0.09945291,0.06156980,0.32871337,0.22358398,0.00077861
1.24562281,1.67296495,0.24615425,0.88195240,0.05194080,0.09980859,0.06199163,0.33453714,0.23176430,0.00079332
1.25162581,1.70729206,0.24963193,0.89337626,0.05429658,0.09982918,0.06229122,0.34073102,0.23970269,0.00080910
1.25762881,1.74216070,0.25271725,0.90558096,0.05651651,0.09949098,0.06246188,0.34721792,0.24727276,0.00082574
1.26363182,1.77690980,0.25533233,0.91827687,0.05856374,0.09877431,0.06249554,0.35389443,0.25434100,0.00084293
1.26963482,1.81077395,0.25740124,0.93110553,0.06040226,0.09766485,0.06238320,0.36063442,0.26077083,0.00086032
1.27563782,1.84291024,0.25885311,0.94365384,0.06199800,0.09615474,0.06211543,0.36729352,0.26642694,0.00087747
1.28164082,1.87242859,0.25962496,0.95547042,0.06331984,0.09424346,0.06168295,0.37371418,0.27117984,0.00089392
1.28764382,1.89842403,0.25966407,0.96608332,0.06434056,0.09193837,0.06107727,0.37973112,0.27491028,0.00090917
1.29364682,1.92000950,0.25892987,0.97501838,0.06503771,0.08925501,0.06029131,0.38517705,0.27751344,0.00092273
1.29964982,1.93634799,0.25739521,0.98181725,0.06539435,0.08621692,0.05932000,0.38988826,0.27890272,0.00093412
1.30565283,1.94668244,0.25504705,0.98605453,0.06539962,0.08285523,0.05816074,0.39371005,0.27901289,0.00094287
1.31165583,1.95036251,0.25188653,0.98735323,0.06504903,0.07920788,0.05681387,0.39650172,0.27780250,0.00094858
1.31765883,1.94686717,0.24792851,0.98539800,0.06434469,0.07531857,0.05528296,0.39814105,0.27525553,0.00095090
1.32366183,1.93582235,0.24320064,0.97994581,0.06329523,0.07123555,0.05357493,0.39852826,0.27138206,0.00094956
1.32966483,1.91701344,0.23774208,0.97083372,0.06191551,0.06701015,0.05170012,0.39758915,0.26621817,0.00094438
1.33566783,1.89039223,0.23160195,0.95798373,0.06022623,0.06269541,0.04967213,0.39527772,0.25982488,0.00093526
1.34167084,1.85607854,0.22483766,0.94140459,0.05825323,0.05834455,0.04750762,0.39157798,0.25228643,0.00092219
1.34767384,1.81435678,0.21751318,0.92119097,0.05602676,0.05400968,0.04522589,0.38650529,0.24370776,0.00090526
1.35367684,1.76566797,0.20969742,0.89751993,0.05358061,0.04974051,0.04284844,0.38010689,0.23421156,0.00088466
1.35967984,1.71059787,0.20146265,0.87064544,0.05095116,0.04558338,0.04039845,0.37246211,0.22393483,0.00086065
1.36568284,1.64986197,0.19288324,0.84089102,0.04817636,0.04158043,0.03790020,0.36368197,0.21302524,0.00083360
1.37168584,1.58428810,0.18403447,0.80864110,0.04529480,0.03776907,0.03537844,0.35390836,0.20163744,0.00080391
1.37768884,1.51479758,0.17499168,0.77433152,0.04234473,0.03418173,0.03285782,0.34331290,0.18992935,0.00077209
1.38369185,1.44238550,0.16582951,0.73843962,0.03936320,0.03084578,0.03036234,0.33209536,0.17805871,0.00073866
1.38969485,1.36810097,0.15662143,0.70147414,0.03638529,0.02778377,0.02791480,0.32048181,0.16617986,0.00070423
1.39569785,1.29302782,0.14743929,0.66396540,0.03344343,0.02501381,0.02553635,0.30872236,0.15444097,0.00066942
1.40170085,1.21826633,0.13835305,0.62645601,0.03056688,0.02255009,0.02324616,0.29708857,0.14298169,0.00063486
1.40770385,1.14491613,0.12943048,0.58949207,0.02778132,0.02040358,0.02106109,0.28587056,0.13193115,0.00060122
1.41370685,1.07406072,0.12073690,0.55361530,0.02510863,0.01858269,0.01899548,0.27537359,0.12140664,0.00056917
1.41970985,1.00675346,0.11233486,0.51935580,0.02256672,0.01709403,0.01706109,0.26591439,0.11151252,0.00053939
1.42571286,0.94400518,0.10428378,0.48722570,0.02016954,0.01594305,0.01526701,0.25781693,0.10233965,0.00051254
1.43171586,0.88677319,0.09663952,0.45771347,0.01792723,0.01513467,0.01361971,0.25140782,0.09396514,0.00048927
1.43771886,0.83595160,0.08945384,0.43127888,0.01584626,0.01467380,0.01212318,0.24701130,0.08645238,0.00047022
1.44372186,0.79236263,0.08277387,0.40834845,0.01392979,0.01456562,0.01077903,0.24494376,0.07985129,0.00045601
1.44972486,0.75674884,0.07664147,0.38931133,0.01217791,0.01481588,0.00958670,0.24550801,0.07419869,0.00044723
1.45572786,0.72976587,0.07109266,0.37451541,0.01058814,0.01543085,0.00854371,0.24898717,0.06951885,0.00044442
1.46173087,0.71197569,0.06615699,0.36426372,0.00915571,0.01641725,0.00764580,0.25563843,0.06582396,0.00044810
1.46773387,0.70384005,0.06185701,0.35881079,0.00787406,0.01778190,0.00688726,0.26568673,0.06311468,0.00045876
