energy_ev,total_up,C_s_up,C_p_up,S_s_up,S_p_up,Ti_p_up,Ti_d_up,W_p_up,W_d_up
-3.20860430,0.11319411,0.00001096,0.01435087,0.00051274,0.02528629,0.03728501,0.00771943,0.02351560,0.06158997
-3.20260130,0.09394841,0.00000896,0.01190650,0.00042527,0.02098353,0.03105609,0.00637191,0.01953045,0.05114184
-3.19659830,0.07745892,0.00000728,0.00981291,0.00035038,0.01729743,0.02568704,0.00522744,0.01611172,0.04218458
-3.19059530,0.06344081,0.00000588,0.00803344,0.00028676,0.01416393,0.02109744,0.00426236,0.01320182,0.03456612
-3.18459230,0.05161733,0.00000472,0.00653253,0.00023311,0.01152081,0.01720640,0.00345451,0.01074442,0.02813825
-3.17858929,0.04172466,0.00000377,0.00527628,0.00018823,0.00930875,0.01393456,0.00278347,0.00868548,0.02275941
-3.17258629,0.03351554,0.00000299,0.00423292,0.00015095,0.00747214,0.01120579,0.00223065,0.00697406,0.01829679
-3.16658329,0.02676210,0.00000236,0.00337310,0.00012023,0.00595962,0.00894845,0.00177934,0.00556297,0.01462800
-3.16058029,0.02125769,0.00000185,0.00267009,0.00009510,0.00472455,0.00709630,0.00141476,0.00440909,0.01164213
-3.15457729,0.01681789,0.00000144,0.00209990,0.00007471,0.00372509,0.00558907,0.00112404,0.00347366,0.00924050
-3.14857429,0.01328087,0.00000112,0.00164125,0.00005828,0.00292436,0.00437272,0.00089620,0.00272230,0.00733697
-3.14257129,0.01050729,0.00000086,0.00127555,0.00004515,0.00229026,0.00339951,0.00072207,0.00212497,0.00585795
-3.13656828,0.00837965,0.00000066,0.00098670,0.00003474,0.00179534,0.00262782,0.00059426,0.00165581,0.00474229
-3.13056528,0.00680151,0.00000050,0.00076101,0.00002654,0.00141656,0.00202186,0.00050708,0.00129291,0.00394092
-3.12456228,0.00569647,0.00000038,0.00058695,0.00002013,0.00113497,0.00155128,0.00045649,0.00101802,0.00341648
-3.11855928,0.00500711,0.00000028,0.00045498,0.00001517,0.00093543,0.00119067,0.00044002,0.00081629,0.00314295
-3.11255628,0.00469396,0.00000021,0.00035730,0.00001134,0.00080628,0.00091909,0.00045677,0.00067593,0.00310521
-3.10655328,0.00473448,0.00000016,0.00028770,0.00000843,0.00073906,0.00071955,0.00050736,0.00058791,0.00329873
-3.10055028,0.00512220,0.00000011,0.00024134,0.00000621,0.00072822,0.00057851,0.00059389,0.00054570,0.00372924
-3.09454727,0.00586591,0.00000008,0.00021454,0.00000455,0.00077083,0.00048546,0.00071996,0.00054500,0.00441247
-3.08854427,0.00698893,0.00000006,0.00020469,0.00000331,0.00086643,0.00043244,0.00089066,0.00058349,0.00537398
-3.08254127,0.00852842,0.00000004,0.00021003,0.00000239,0.00101672,0.00041369,0.00111253,0.00066062,0.00664883
-3.07653827,0.01053470,0.00000003,0.00022959,0.00000171,0.00122543,0.00042533,0.00139355,0.00077741,0.00828135
-3.07053527,0.01307042,0.00000002,0.00026303,0.00000122,0.00149811,0.00046499,0.00174311,0.00093628,0.01032472
-3.06453227,0.01620964,0.00000002,0.00031053,0.00000086,0.00184192,0.00053163,0.00217191,0.00114087,0.01284040
-3.05852926,0.02003657,0.00000001,0.00037274,0.00000060,0.00226545,0.00062523,0.00269187,0.00139586,0.01589732
-3.05252626,0.02464405,0.00000001,0.00045069,0.00000042,0.00277847,0.00074666,0.00331592,0.00170678,0.01957076
-3.04652326,0.03013153,0.00000001,0.00054565,0.00000029,0.00339166,0.00089741,0.00405777,0.00207986,0.02394091
-3.04052026,0.03660262,0.00000000,0.00065913,0.00000020,0.00411627,0.00107948,0.00493162,0.00252174,0.02909099
-3.03451726,0.04416213,0.00000000,0.00079274,0.00000014,0.00496383,0.00129516,0.00595178,0.00303928,0.03510490
-3.02851426,0.05291244,0.00000000,0.00094810,0.00000009,0.00594563,0.00154687,0.00713218,0.00363928,0.04206453
-3.02251126,0.06294951,0.00000000,0.00112679,0.00000007,0.00707230,0.00183701,0.00848583,0.00432815,0.05004645
-3.01650825,0.07435827,0.00000000,0.00133024,0.00000005,0.00835330,0.00216778,0.01002426,0.00511161,0.05911844
-3.01050525,0.08720770,0.00000000,0.00155960,0.00000003,0.00979631,0.00254100,0.01175680,0.00599430,0.06933550
-3.00450225,0.10154570,0.00000000,0.00181568,0.00000003,0.01140665,0.00295794,0.01368993,0.00697947,0.08073579
-2.99849925,0.11739379,0.00000001,0.00209883,0.00000003,0.01318674,0.00341915,0.01582657,0.00806858,0.09333653
-2.99249625,0.13474219,0.00000001,0.00240886,0.00000003,0.01513545,0.00392433,0.01816541,0.00926093,0.10712994
-2.98649325,0.15354512,0.00000001,0.00274492,0.00000004,0.01724766,0.00447215,0.02070025,0.01055339,0.12207966
-2.98049025,0.17371699,0.00000002,0.00310547,0.00000006,0.01951378,0.00506019,0.02341953,0.01194013,0.13811761
-2.97448724,0.19512948,0.00000003,0.00348821,0.00000009,0.02191945,0.00568481,0.02630593,0.01341238,0.15514173
-2.96848424,0.21760995,0.00000004,0.00389006,0.00000013,0.02444534,0.00634116,0.02933609,0.01495838,0.17301468
-2.96248124,0.24094135,0.00000006,0.00430712,0.00000018,0.02706718,0.00702316,0.03248068,0.01656332,0.19156380
-2.95647824,0.26486383,0.00000009,0.00473475,0.00000027,0.02975590,0.00772358,0.03570455,0.01820956,0.21058234
-2.95047524,0.28907827,0.00000013,0.00516760,0.00000038,0.03247811,0.00843417,0.03896721,0.01987678,0.22983226
-2.94447224,0.31325162,0.00000018,0.00559971,0.00000055,0.03519666,0.00914589,0.04222354,0.02154246,0.24904849
-2.93846923,0.33702421,0.00000026,0.00602465,0.00000078,0.03787148,0.00984909,0.04542475,0.02318233,0.26794470
-2.93246623,0.36001876,0.00000036,0.00643566,0.00000109,0.04046065,0.01053394,0.04851960,0.02477111,0.28622042
-2.92646323,0.38185088,0.00000050,0.00682587,0.00000153,0.04292161,0.01119071,0.05145575,0.02628320,0.30356942
-2.92046023,0.40214085,0.00000070,0.00718846,0.00000213,0.04521245,0.01181029,0.05418132,0.02769358,0.31968892
-2.91445723,0.42052604,0.00000097,0.00751695,0.00000294,0.04729346,0.01238461,0.05664657,0.02897875,0.33428956
-2.90845423,0.43667384,0.00000132,0.00780536,0.00000402,0.04912854,0.01290719,0.05880553,0.03011763,0.34710551
-2.90245123,0.45029424,0.00000180,0.00804847,0.00000547,0.05068671,0.01337364,0.06061769,0.03109259,0.35790450
-2.89644822,0.46115185,0.00000243,0.00824201,0.00000739,0.05194353,0.01378216,0.06204952,0.03189031,0.36649721
-2.89044522,0.46907666,0.00000325,0.00838289,0.00000991,0.05288237,0.01413413,0.06307586,0.03250272,0.37274584
-2.88444222,0.47397316,0.00000433,0.00846929,0.00001320,0.05349553,0.01443452,0.06368107,0.03292767,0.37657121
-2.87843922,0.47582739,0.00000572,0.00850085,0.00001745,0.05378509,0.01469238,0.06385990,0.03316963,0.37795833
-2.87243622,0.47471176,0.00000750,0.00847870,0.00002291,0.05376358,0.01492117,0.06361802,0.03324011,0.37696011
-2.86643322,0.47078716,0.00000976,0.00840550,0.00002986,0.05345426,0.01513915,0.06297219,0.03315803,0.37369894
-2.86043022,0.46430254,0.00001262,0.00828545,0.00003864,0.05289115,0.01536952,0.06195018,0.03294977,0.36836635
-2.85442721,0.45559185,0.00001620,0.00812417,0.00004964,0.05211881,0.01564057,0.06059018,0.03264914,0.36122042
-2.84842421,0.44506841,0.00002064,0.00792863,0.00006334,0.05119166,0.01598573,0.05893999,0.03229713,0.35258136
-2.84242121,0.43321707,0.00002612,0.00770699,0.00008023,0.05017319,0.01644335,0.05705592,0.03194139,0.34282520
-2.83641821,0.42058421,0.00003281,0.00746839,0.00010091,0.04913480,0.01705651,0.05500139,0.03163568,0.33237591
-2.83041521,0.40776613,0.00004093,0.00722272,0.00012603,0.04815441,0.01787257,0.05284536,0.03143896,0.32169626
-2.82441221,0.39539601,0.00005069,0.00698041,0.00015629,0.04731488,0.01894255,0.05066063,0.03141446,0.31127754
-2.81840920,0.38412978,0.00006233,0.00675214,0.00019245,0.04670227,0.02032038,0.04852204,0.03162851,0.30162860
-2.81240620,0.37463142,0.00007610,0.00654854,0.00023531,0.04640392,0.02206191,0.04650465,0.03214926,0.29326435
-2.80640320,0.36755772,0.00009226,0.00637997,0.00028569,0.04650642,0.02422377,0.04468194,0.03304521,0.28669405
-2.80040020,0.36354302,0.00011104,0.00625620,0.00034442,0.04709349,0.02686199,0.04312408,0.03438363,0.28240951
-2.79439720,0.36318403,0.00013270,0.00618616,0.00041232,0.04824383,0.03003048,0.04189628,0.03622892,0.28087353
-2.78839420,0.36702496,0.00015747,0.00617769,0.00049015,0.05002892,0.03377936,0.04105731,0.03864081,0.28250856
-2.78239120,0.37554332,0.00018553,0.00623730,0.00057861,0.05251082,0.03815314,0.04065812,0.04167247,0.28768585
-2.77638819,0.38913634,0.00021704,0.00636996,0.00067828,0.05574000,0.04318888,0.04074074,0.04536865,0.29671528
-2.77038519,0.40810844,0.00025211,0.00657893,0.00078961,0.05975336,0.04891425,0.04133724,0.04976380,0.30983582
-2.76438219,0.43265995,0.00029078,0.00686562,0.00091287,0.06457228,0.05534581,0.04246903,0.05488019,0.32720694
-2.75837919,0.46287728,0.00033301,0.00722945,0.00104810,0.07020092,0.06248731,0.04414629,0.06072620,0.34890114
-2.75237619,0.49872504,0.00037869,0.00766783,0.00119513,0.07662484,0.07032835,0.04636769,0.06729482,0.37489779
-2.74637319,0.54004023,0.00042760,0.00817610,0.00135351,0.08380991,0.07884335,0.04912037,0.07456232,0.40507852
-2.74037019,0.58652912,0.00047946,0.00874760,0.00152251,0.09170169,0.08799104,0.05238017,0.08248739,0.43922441
-2.73436718,0.63776705,0.00053383,0.00937376,0.00170112,0.10022525,0.09771442,0.05611219,0.09101058,0.47701542
-2.72836418,0.69320155,0.00059023,0.01004423,0.00188804,0.10928562,0.10794142,0.06027157,0.10005436,0.51803201
-2.72236118,0.75215906,0.00064806,0.01074709,0.00208170,0.11876883,0.11858626,0.06480469,0.10952366,0.56175957
-2.71635818,0.81385546,0.00070662,0.01146913,0.00228030,0.12854354,0.12955142,0.06965058,0.11930703,0.60759544
-2.71035518,0.87741043,0.00076516,0.01219617,0.00248185,0.13846338,0.14073039,0.07474263,0.12927847,0.65485895
-2.70435218,0.94186555,0.00082287,0.01291339,0.00268418,0.14836991,0.15201102,0.08001059,0.13929986,0.70280416
-2.69834917,1.00620594,0.00087891,0.01360579,0.00288508,0.15809612,0.16327932,0.08538271,0.14922392,0.75063540
-2.69234617,1.06938475,0.00093242,0.01425854,0.00308231,0.16747043,0.17442379,0.09078808,0.15889779,0.79752506
-2.68634317,1.13035006,0.00098256,0.01485746,0.00327371,0.17632111,0.18533977,0.09615898,0.16816693,0.84263347
-2.68034017,1.18807313,0.00102853,0.01538944,0.00345726,0.18448083,0.19593393,0.10143323,0.17687930,0.88513001
-2.67433717,1.24157712,0.00106959,0.01584285,0.00363118,0.19179137,0.20612834,0.10655632,0.18488977,0.92421501
-2.66833417,1.28996511,0.00110512,0.01620787,0.00379398,0.19810812,0.21586421,0.11148339,0.19206433,0.95914150
-2.66233117,1.33244626,0.00113458,0.01647681,0.00394453,0.20330440,0.22510471,0.11618080,0.19828419,0.98923606
-2.65632816,1.36835896,0.00115758,0.01664436,0.00408210,0.20727516,0.23383692,0.12062715,0.20344939,1.01391795
-2.65032516,1.39718993,0.00117388,0.01670772,0.00420641,0.20994017,0.24207261,0.12481393,0.20748188,1.03271559
-2.64432216,1.41858829,0.00118339,0.01666668,0.00431761,0.21124632,0.24984770,0.12874537,0.21032787,1.04527990
-2.63831916,1.43237397,0.00118617,0.01652355,0.00441629,0.21116912,0.25722041,0.13243777,0.21195932,1.05139368
-2.63231616,1.43853988,0.00118246,0.01628308,0.00450341,0.20971322,0.26426805,0.13591810,0.21237451,1.05097674
-2.62631316,1.43724781,0.00117260,0.01595220,0.00458030,0.20691194,0.27108253,0.13922207,0.21159769,1.04408648
-2.62031016,1.42881815,0.00115711,0.01553975,0.00464853,0.20282585,0.27776485,0.14239154,0.20967778,1.03091398
-2.61430715,1.41371383,0.00113657,0.01505615,0.00470983,0.19754054,0.28441870,0.14547162,0.20668620,1.01177558
-2.60830415,1.39251939,0.00111167,0.01451294,0.00476600,0.19116354,0.29114358,0.14850741,0.20271387,0.98710061
-2.60230115,1.36591607,0.00108316,0.01392239,0.00481879,0.18382062,0.29802775,0.15154066,0.19786771,0.95741559
-2.59629815,1.33465413,0.00105180,0.01329706,0.00486981,0.17565165,0.30514149,0.15460651,0.19226656,0.92332580
-2.59029515,1.29952389,0.00101836,0.01264935,0.00492037,0.16680619,0.31253101,0.15773044,0.18603690,0.88549488
-2.58429215,1.26132671,0.00098358,0.01199112,0.00497146,0.15743894,0.32021343,0.16092576,0.17930851,0.84462350
-2.57828914,1.22084738,0.00094814,0.01133334,0.00502362,0.14770532,0.32817324,0.16419170,0.17221024,0.80142797
-2.57228614,1.17882931,0.00091265,0.01068580,0.00507692,0.13775730,0.33636057,0.16751228,0.16486616,0.75661959
-2.56628314,1.13595341,0.00087766,0.01005690,0.00513093,0.12773964,0.34469140,0.17085616,0.15739217,0.71088562
-2.56028014,1.09282171,0.00084358,0.00945348,0.00518469,0.11778669,0.35304992,0.17417737,0.14989324,0.66487255
-2.55427714,1.04994633,0.00081074,0.00888079,0.00523682,0.10801974,0.36129312,0.17741713,0.14246142,0.61917216
-2.54827414,1.00774406,0.00077936,0.00834247,0.00528550,0.09854518,0.36925735,0.18050662,0.13517458,0.57431075
-2.54227114,0.96653649,0.00074957,0.00784066,0.00532859,0.08945319,0.37676686,0.18337058,0.12809595,0.53074183
-2.53626813,0.92655565,0.00072140,0.00737614,0.00536377,0.08081726,0.38364387,0.18593177,0.12127446,0.48884211
-2.53026513,0.88795425,0.00069484,0.00694847,0.00538860,0.07269424,0.38971978,0.18811590,0.11474575,0.44891080
-2.52426213,0.85082006,0.00066979,0.00655630,0.00540072,0.06512502,0.39484722,0.18985699,0.10853378,0.41117193
-2.51825913,0.81519322,0.00064615,0.00619758,0.00539796,0.05813571,0.39891218,0.19110283,0.10265291,0.37577915
-2.51225613,0.78108556,0.00062380,0.00586979,0.00537845,0.05173910,0.40184589,0.19182031,0.09711031,0.34282272
-2.50625313,0.74850076,0.00060261,0.00557027,0.00534079,0.04593656,0.40363587,0.19200041,0.09190861,0.31233799
-2.50025013,0.71745422,0.00058251,0.00529640,0.00528414,0.04071992,0.40433554,0.19166256,0.08704848,0.28431493
-2.49424712,0.68799159,0.00056347,0.00504586,0.00520830,0.03607363,0.40407211,0.19085820,0.08253124,0.25870805
-2.48824412,0.66020511,0.00054551,0.00481676,0.00511376,0.03197669,0.40305229,0.18967333,0.07836113,0.23544636
-2.48224112,0.63424688,0.00052875,0.00460786,0.00500177,0.02840463,0.40156543,0.18822996,0.07454733,0.21444277
-2.47623812,0.61033859,0.00051337,0.00441860,0.00487427,0.02533126,0.39998411,0.18668631,0.07110550,0.19560265
-2.47023512,0.58877720,0.00049964,0.00424919,0.00473393,0.02273016,0.39876185,0.18523574,0.06805894,0.17883125
-2.46423212,0.56993646,0.00048794,0.00410063,0.00458405,0.02057601,0.39842798,0.18410439,0.06543913,0.16403982
-2.45822911,0.55426420,0.00047871,0.00397466,0.00442848,0.01884555,0.39957989,0.18354760,0.06328587,0.15115017
-2.45222611,0.54227554,0.00047248,0.00387371,0.00427152,0.01751830,0.40287254,0.18384513,0.06164684,0.14009789
-2.44622311,0.53454234,0.00046982,0.00380082,0.00411777,0.01657699,0.40900567,0.18529536,0.06057675,0.13083408
-2.44022011,0.53167936,0.00047139,0.00375949,0.00397204,0.01600773,0.41870897,0.18820850,0.06013603,0.12332570
-2.43421711,0.53432749,0.00047785,0.00375353,0.00383917,0.01579991,0.43272534,0.19289915,0.06038921,0.11755483
-2.42821411,0.54313484,0.00048988,0.00378694,0.00372388,0.01594595,0.45179295,0.19967818,0.06140297,0.11351681
-2.42221111,0.55873611,0.00050818,0.00386372,0.00363066,0.01644079,0.47662621,0.20884427,0.06324401,0.11121764
-2.41620810,0.58173109,0.00053338,0.00398770,0.00356361,0.01728127,0.50789624,0.22067529,0.06597674,0.11067067
-2.41020510,0.61266278,0.00056610,0.00416239,0.00352633,0.01846544,0.54621136,0.23541972,0.06966099,0.11189291
-2.40420210,0.65199598,0.00060687,0.00439081,0.00352183,0.01999173,0.59209785,0.25328832,0.07434962,0.11490109
-2.39819910,0.70009675,0.00065613,0.00467536,0.00355242,0.02185813,0.64598182,0.27444635,0.08008634,0.11970754
-2.39219610,0.75721362,0.00071420,0.00501769,0.00361968,0.02406138,0.70817231,0.29900638,0.08690359,0.12631631
-2.38619310,0.82346093,0.00078128,0.00541858,0.00372437,0.02659614,0.77884642,0.32702222,0.09482068,0.13471932
-2.38019010,0.89880489,0.00085743,0.00587787,0.00386649,0.02945430,0.85803668,0.35848382,0.10384211,0.14489297
-2.37418709,0.98305285,0.00094251,0.00639442,0.00404521,0.03262428,0.94562127,0.39331358,0.11395635,0.15679508
-2.36818409,1.07584610,0.00103624,0.00696605,0.00425893,0.03609054,1.04131728,0.43136411,0.12513473,0.17036236
-2.36218109,1.17665660,0.00113815,0.00758954,0.00450534,0.03983320,1.14467747,0.47241757,0.13733091,0.18550850
-2.35617809,1.28478768,0.00124755,0.00826067,0.00478148,0.04382770,1.25509058,0.51618675,0.15048054,0.20212284
-2.35017509,1.39937899,0.00136361,0.00897429,0.00508379,0.04804479,1.37178536,0.56231775,0.16450141,0.22006967
-2.34417209,1.51941551,0.00148527,0.00972433,0.00540829,0.05245051,1.49383835,0.61039448,0.17929388,0.23918838
-2.33816908,1.64374059,0.00161132,0.01050399,0.00575058,0.05700645,1.62018519,0.65994465,0.19474172,0.25929417
-2.33216608,1.77107269,0.00174038,0.01130580,0.00610605,0.06167007,1.74963535,0.71044732,0.21071324,0.28017961
-2.32616308,1.90002557,0.00187093,0.01212180,0.00646994,0.06639525,1.88088989,0.76134179,0.22706276,0.30161692
-2.32016008,2.02913137,0.00200132,0.01294371,0.00683748,0.07113291,2.01256188,0.81203753,0.24363233,0.32336092
-2.31415708,2.15686610,0.00212981,0.01376307,0.00720400,0.07583175,2.14319899,0.86192500,0.26025373,0.34515275
-2.30815408,2.28167709,0.00225460,0.01457149,0.00756502,0.08043916,2.27130780,0.91038715,0.27675069,0.36672418
-2.30215108,2.40201156,0.00237388,0.01536079,0.00791636,0.08490213,2.39537923,0.95681105,0.29294132,0.38780259
-2.29614807,2.51634593,0.00248582,0.01612326,0.00825425,0.08916824,2.51391461,1.00059980,0.30864068,0.40811633
-2.29014507,2.62321510,0.00258866,0.01685182,0.00857532,0.09318678,2.62545188,1.04118399,0.32366361,0.42740066
-2.28414207,2.72124115,0.00268074,0.01754027,0.00887672,0.09690973,2.72859136,1.07803287,0.33782759,0.44540383
-2.27813907,2.80916089,0.00276051,0.01818348,0.00915616,0.10029292,2.82202067,1.11066470,0.35095582,0.46189341
-2.27213607,2.88585165,0.00282660,0.01877756,0.00941186,0.10329698,2.90453844,1.13865621,0.36288026,0.47666251
-2.26613307,2.95035483,0.00287786,0.01932009,0.00964264,0.10588842,2.97507623,1.16165103,0.37344485,0.48953588
-2.26013007,3.00189666,0.00291334,0.01981025,0.00984788,0.10804046,3.03271841,1.17936677,0.38250864,0.50037551
-2.25412706,3.03990569,0.00293239,0.02024895,0.01002748,0.10973390,3.07671961,1.19160084,0.38994885,0.50908568
-2.24812406,3.06402663,0.00293462,0.02063897,0.01018187,0.11095775,3.10651936,1.19823464,0.39566381,0.51561717
-2.24212106,3.07412997,0.00291992,0.02098497,0.01031194,0.11170977,3.12175361,1.19923631,0.39957567,0.51997038
-2.23611806,3.07031713,0.00288851,0.02129354,0.01041904,0.11199682,3.12226270,1.19466168,0.40163274,0.52219727
-2.23011506,3.05292078,0.00284087,0.02157314,0.01050488,0.11183494,3.10809573,1.18465357,0.40181139,0.52240188
-2.22411206,3.02250002,0.00277780,0.02183400,0.01057150,0.11124926,3.07951079,1.16943931,0.40011743,0.52073933
-2.21810905,2.97983045,0.00270033,0.02208791,0.01062123,0.11027369,3.03697105,1.14932653,0.39658688,0.51741323
-2.21210605,2.92588895,0.00260974,0.02234797,0.01065658,0.10895027,2.98113659,1.12469716,0.39128588,0.51267145
-2.20610305,2.86183338,0.00250751,0.02262831,0.01068023,0.10732838,2.91285194,1.09599984,0.38431002,0.50680032
-2.20010005,2.78897763,0.00239530,0.02294361,0.01069489,0.10546364,2.83312946,1.06374072,0.37578271,0.50011743
-2.19409705,2.70876231,0.00227486,0.02330872,0.01070329,0.10341664,2.74312900,1.02847301,0.36585278,0.49296310
-2.18809405,2.62272202,0.00214805,0.02373809,0.01070806,0.10125145,2.64413399,0.99078525,0.35469140,0.48569084
-2.18209105,2.53244985,0.00201674,0.02424527,0.01071167,0.09903407,2.53752485,0.95128884,0.34248815,0.47865719
-2.17608804,2.43956027,0.00188280,0.02484236,0.01071632,0.09683072,2.42475020,0.91060496,0.32944671,0.47221114
-2.17008504,2.34565150,0.00174803,0.02553948,0.01072391,0.09470615,2.30729680,0.86935134,0.31577998,0.46668370
-2.16408204,2.25226856,0.00161416,0.02634426,0.01073594,0.09272195,2.18665904,0.82812920,0.30170498,0.46237780
-2.15807904,2.16086821,0.00148275,0.02726145,0.01075345,0.09093498,2.06430899,0.78751080,0.28743766,0.45955928
-2.15207604,2.07278694,0.00135524,0.02829258,0.01077695,0.08939595,1.94166772,0.74802788,0.27318786,0.45844888
-2.14607304,1.98921311,0.00123288,0.02943577,0.01080643,0.08814821,1.82007899,0.71016148,0.25915446,0.45921598
-2.14007004,1.91116414,0.00111670,0.03068566,0.01084131,0.08722678,1.70078583,0.67433321,0.24552106,0.46197409
-2.13406703,1.83946934,0.00100755,0.03203349,0.01088045,0.08665763,1.58491075,0.64089850,0.23245219,0.46677831
-2.12806403,1.77475892,0.00090608,0.03346731,0.01092221,0.08645731,1.47344002,0.61014168,0.22009022,0.47362495
-2.12206103,1.71745938,0.00081270,0.03497243,0.01096446,0.08663283,1.36721225,0.58227319,0.20855312,0.48245310
-2.11605803,1.66779500,0.00072767,0.03653186,0.01100468,0.08718189,1.26691140,0.55742886,0.19793290,0.49314823
-2.11005503,1.62579529,0.00065104,0.03812697,0.01104009,0.08809328,1.17306423,0.53567108,0.18829500,0.50554746
-2.10405203,1.59130759,0.00058272,0.03973822,0.01106772,0.08934756,1.08604176,0.51699190,0.17967833,0.51944626
-2.09804902,1.56401420,0.00052246,0.04134585,0.01108456,0.09091794,1.00606460,0.50131771,0.17209618,0.53460627
-2.09204602,1.54345298,0.00046989,0.04293069,0.01108771,0.09277124,0.93321152,0.48851524,0.16553761,0.55076376
-2.08604302,1.52904044,0.00042456,0.04447484,0.01107449,0.09486897,0.86743077,0.47839872,0.15996952,0.56763837
-2.08004002,1.52009631,0.00038594,0.04596228,0.01104258,0.09716839,0.80855357,0.47073776,0.15533902,0.58494173
-2.07403702,1.51586856,0.00035342,0.04737943,0.01099014,0.09962363,0.75630916,0.46526583,0.15157623,0.60238560
-2.06803402,1.51555792,0.00032641,0.04871546,0.01091589,0.10218669,0.71034084,0.46168885,0.14859718,0.61968914
-2.06203102,1.51834126,0.00030424,0.04996246,0.01081918,0.10480838,0.67022243,0.45969384,0.14630692,0.63658519
-2.05602801,1.52339306,0.00028630,0.05111553,0.01069999,0.10743922,0.63547477,0.45895737,0.14460254,0.65282535
-2.05002501,1.52990470,0.00027197,0.05217249,0.01055897,0.11003018,0.60558176,0.45915358,0.14337621,0.66818381
-2.04402201,1.53710125,0.00026065,0.05313364,0.01039740,0.11253334,0.58000558,0.45996172,0.14251812,0.68245991
-2.03801901,1.54425577,0.00025180,0.05400120,0.01021709,0.11490257,0.55820099,0.46107309,0.14191914,0.69547977
-2.03201601,1.55070116,0.00024490,0.05477882,0.01002033,0.11709401,0.53962835,0.46219732,0.14147346,0.70709683
-2.02601301,1.55583986,0.00023951,0.05547084,0.00980974,0.11906668,0.52376531,0.46306802,0.14108087,0.71719191
-2.02001001,1.55915156,0.00023522,0.05608175,0.00958818,0.12078298,0.51011703,0.46344766,0.14064886,0.72567281
-2.01400700,1.56019944,0.00023168,0.05661552,0.00935859,0.12220928,0.49822496,0.46313177,0.14009450,0.73247384
-2.00800400,1.55863500,0.00022863,0.05707509,0.00912391,0.12331649,0.48767405,0.46195245,0.13934600,0.73755551
-2.00200100,1.55420203,0.00022582,0.05746203,0.00888691,0.12408077,0.47809852,0.45978113,0.13834407,0.74090452
-1.99599800,1.54673961,0.00022308,0.05777633,0.00865015,0.12448414,0.46918604,0.45653051,0.13704289,0.74253436
-1.98999500,1.53618445,0.00022029,0.05801630,0.00841589,0.12451525,0.46068048,0.45215581,0.13541091,0.74248637
-1.98399200,1.52257247,0.00021739,0.05817884,0.00818605,0.12417007,0.45238310,0.44665511,0.13343125,0.74083137
-1.97798899,1.50603944,0.00021433,0.05825974,0.00796223,0.12345256,0.44415245,0.44006886,0.13110177,0.73767172
-1.97198599,1.48682062,0.00021113,0.05825423,0.00774572,0.12237529,0.43590272,0.43247846,0.12843490,0.73314363
-1.96598299,1.46524894,0.00020783,0.05815763,0.00753757,0.12095993,0.42760089,0.42400395,0.12545700,0.72741937
-1.95997999,1.44175164,0.00020449,0.05796614,0.00733866,0.11923754,0.41926256,0.41480071,0.12220750,0.72070930
-1.95397699,1.41684484,0.00020122,0.05767762,0.00714979,0.11724870,0.41094667,0.40505533,0.11873767,0.71326308
-1.94797399,1.39112595,0.00019812,0.05729243,0.00697183,0.11504337,0.40274922,0.39498058,0.11510905,0.70536999
-1.94197099,1.36526371,0.00019528,0.05681406,0.00680578,0.11268047,0.39479619,0.38480966,0.11139172,0.69735796
-1.93596798,1.33998565,0.00019283,0.05624981,0.00665289,0.11022712,0.38723580,0.37478978,0.10766221,0.68959099
-1.92996498,1.31606310,0.00019086,0.05561119,0.00651473,0.10775766,0.38023035,0.36517527,0.10400135,0.68246482
-1.92396198,1.29429385,0.00018949,0.05491409,0.00639328,0.10535228,0.37394792,0.35622045,0.10049190,0.67640078
-1.91795898,1.27548280,0.00018878,0.05417879,0.00629091,0.10309534,0.36855412,0.34817231,0.09721624,0.67183767
-1.91195598,1.26042078,0.00018880,0.05342968,0.00621041,0.10107354,0.36420413,0.34126340,0.09425389,0.66922190
-1.90595298,1.24986237,0.00018960,0.05269466,0.00615491,0.09937370,0.36103541,0.33570491,0.09167928,0.66899591
-1.89994997,1.24450304,0.00019119,0.05200441,0.00612780,0.09808052,0.35916107,0.33168042,0.08955952,0.67158526
-1.89394697,1.24495634,0.00019358,0.05139139,0.00613262,0.09727409,0.35866430,0.32934024,0.08795242,0.67738471
-1.88794397,1.25173190,0.00019674,0.05088863,0.00617287,0.09702742,0.35959394,0.32879666,0.08690465,0.68674371
-1.88194097,1.26521496,0.00020064,0.05052845,0.00625189,0.09740398,0.36196126,0.33012012,0.08645035,0.69995182
-1.87593797,1.28564792,0.00020524,0.05034109,0.00637259,0.09845534,0.36573806,0.33333655,0.08660981,0.71722455
-1.86993497,1.31311496,0.00021048,0.05035333,0.00653729,0.10021894,0.37085619,0.33842575,0.08738874,0.73869029
-1.86393197,1.34753000,0.00021630,0.05058717,0.00674750,0.10271618,0.37720830,0.34532095,0.08877768,0.76437882
-1.85792896,1.38862876,0.00022265,0.05105861,0.00700375,0.10595079,0.38464988,0.35390955,0.09075193,0.79421195
-1.85192596,1.43596529,0.00022951,0.05177659,0.00730540,0.10990766,0.39300245,0.36403495,0.09327180,0.82799687
-1.84592296,1.48891351,0.00023687,0.05274222,0.00765053,0.11455209,0.40205776,0.37549944,0.09628323,0.86542267
