energy_ev,total_up,Au_p_up,Au_d_up,C_s_up,C_p_up,Se_s_up,Se_p_up,Zn_p_up,Zn_d_up
0.25512756,1.71309591,1.17264880,0.27989895,0.08778170,0.36370631,0.19830078,0.31852769,1.13831282,0.00778758
0.26113057,1.70626948,1.17317098,0.27934000,0.08582282,0.36209596,0.19976318,0.31395890,1.14333575,0.00780682
0.26713357,1.69287337,1.16841261,0.27745928,0.08356427,0.35887785,0.20023301,0.30865234,1.14293452,0.00779969
0.27313657,1.67302296,1.15846140,0.27427337,0.08102800,0.35410050,0.19969495,0.30263315,1.13700230,0.00776682
0.27913957,1.64701709,1.14353363,0.26982647,0.07824288,0.34785463,0.19815295,0.29595867,1.12556065,0.00770964
0.28514257,1.61533051,1.12396927,0.26418936,0.07524394,0.34027091,0.19563065,0.28871648,1.10876024,0.00763040
0.29114557,1.57860200,1.10022381,0.25745772,0.07207148,0.33151674,0.19217116,0.28102175,1.08687786,0.00753214
0.29714857,1.53761804,1.07285702,0.24974979,0.06877019,0.32179221,0.18783639,0.27301393,1.06030961,0.00741858
0.30315158,1.49329270,1.04251881,0.24120359,0.06538818,0.31132528,0.18270566,0.26485281,1.02956071,0.00729412
0.30915458,1.44664377,1.00993235,0.23197354,0.06197602,0.30036632,0.17687391,0.25671400,0.99523184,0.00716367
0.31515758,1.39876586,0.97587514,0.22222675,0.05858581,0.28918206,0.17044924,0.24878401,0.95800276,0.00703256
0.32116058,1.35080091,0.94115811,0.21213892,0.05527019,0.27804915,0.16355014,0.24125483,0.91861343,0.00690638
0.32716358,1.30390685,0.90660358,0.20189003,0.05208148,0.26724735,0.15630225,0.23431832,0.87784334,0.00679083
0.33316658,1.25922511,0.87302260,0.19165995,0.04907075,0.25705258,0.14883493,0.22816029,0.83648973,0.00669149
0.33916958,1.21784794,0.84119217,0.18162402,0.04628698,0.24772988,0.14127768,0.22295462,0.79534522,0.00661371
0.34517259,1.18078635,0.81183322,0.17194871,0.04377618,0.23952657,0.13375657,0.21885745,0.75517582,0.00656236
0.35117559,1.14893963,0.78558998,0.16278759,0.04158059,0.23266556,0.12639076,0.21600158,0.71669979,0.00654167
0.35717859,1.12306749,0.76301118,0.15427763,0.03973784,0.22733922,0.11928931,0.21449141,0.68056820,0.00655504
0.36318159,1.10376559,0.74453409,0.14653595,0.03828019,0.22370368,0.11254837,0.21439842,0.64734769,0.00660491
0.36918459,1.09144548,0.73047154,0.13965711,0.03723373,0.22187404,0.10624878,0.21575750,0.61750603,0.00669263
0.37518759,1.08631960,0.72100263,0.13371110,0.03661772,0.22192034,0.10045436,0.21856423,0.59140103,0.00681832
0.38119060,1.08839204,0.71616749,0.12874192,0.03644386,0.22386460,0.09521065,0.22277332,0.56927284,0.00698087
0.38719360,1.09745547,0.71586610,0.12476698,0.03671577,0.22767910,0.09054444,0.22829820,0.55124021,0.00717790
0.39319660,1.11309458,0.71986156,0.12177718,0.03742851,0.23328582,0.08646387,0.23501206,0.53730058,0.00740579
0.39919960,1.13469607,0.72778749,0.11973776,0.03856822,0.24055728,0.08295918,0.24275009,0.52733396,0.00765975
0.40520260,1.16146504,0.73915959,0.11858986,0.04011198,0.24931878,0.08000411,0.25131321,0.52111056,0.00793394
0.41120560,1.19244733,0.75339089,0.11825271,0.04202782,0.25935200,0.07755769,0.26047292,0.51830180,0.00822164
0.41720860,1.22655742,0.76981026,0.11862642,0.04427498,0.27040001,0.07556661,0.26997738,0.51849427,0.00851544
0.42321161,1.26261074,0.78768364,0.11959532,0.04680442,0.28217348,0.07396778,0.27955849,0.52120626,0.00880748
0.42921461,1.29935965,0.80623723,0.12103160,0.04955957,0.29435809,0.07269121,0.28893957,0.52590618,0.00908968
0.43521761,1.33553180,0.82468188,0.12279936,0.05247731,0.30662282,0.07166295,0.29784368,0.53203226,0.00935403
0.44122061,1.36986959,0.84223797,0.12475869,0.05548933,0.31862902,0.07080801,0.30600204,0.53901293,0.00959284
0.44722361,1.40116930,0.85815973,0.12676988,0.05852356,0.33003982,0.07005320,0.31316231,0.54628701,0.00979901
0.45322661,1.42831867,0.87175835,0.12869750,0.06150592,0.34052978,0.06932967,0.31909650,0.55332316,0.00996627
0.45922961,1.45033139,0.88242303,0.13041424,0.06436218,0.34979420,0.06857523,0.32360808,0.55963781,0.01008940
0.46523262,1.46637733,0.88963913,0.13180442,0.06701992,0.35755802,0.06773622,0.32653810,0.56481105,0.01016443
0.47123562,1.47580741,0.89300299,0.13276704,0.06941051,0.36358373,0.06676898,0.32777002,0.56849971,0.01018875
0.47723862,1.47817224,0.89223283,0.13321832,0.07147103,0.36767826,0.06564083,0.32723317,0.57044749,0.01016120
0.48324162,1.47323369,0.88717537,0.13309352,0.07314612,0.36969826,0.06433056,0.32490453,0.57049147,0.01008215
0.48924462,1.46096929,0.87780809,0.13234820,0.07438951,0.36955393,0.06282850,0.32080899,0.56856506,0.00995346
0.49524762,1.44156913,0.86423703,0.13095874,0.07516541,0.36721091,0.06113605,0.31501792,0.56469710,0.00977838
0.50125063,1.41542557,0.84669047,0.12892212,0.07544948,0.36269048,0.05926488,0.30764624,0.55900737,0.00956152
0.50725363,1.38311633,0.82550869,0.12625510,0.07522944,0.35606781,0.05723573,0.29884812,0.55169863,0.00930861
0.51325663,1.34538165,0.80113035,0.12299277,0.07450525,0.34746857,0.05507695,0.28881149,0.54304560,0.00902635
0.51925963,1.30309662,0.77407624,0.11918645,0.07328895,0.33706393,0.05282282,0.27775162,0.53338133,0.00872220
0.52526263,1.25723982,0.74493090,0.11490133,0.07160398,0.32506431,0.05051173,0.26590409,0.52308164,0.00840409
0.53126563,1.20885970,0.71432317,0.11021360,0.06948423,0.31171198,0.04818436,0.25351743,0.51254821,0.00808024
0.53726863,1.15903997,0.68290620,0.10520743,0.06697267,0.29727309,0.04588182,0.24084573,0.50219107,0.00775887
0.54327164,1.10886553,0.65133789,0.09997191,0.06411976,0.28202926,0.04364395,0.22814151,0.49241130,0.00744800
0.54927464,1.05939016,0.62026247,0.09459790,0.06098169,0.26626917,0.04150775,0.21564916,0.48358459,0.00715522
0.55527764,1.01160719,0.59029381,0.08917517,0.05761845,0.25028050,0.03950605,0.20359913,0.47604636,0.00688749
0.56128064,0.96642420,0.56200097,0.08378963,0.05409189,0.23434244,0.03766642,0.19220306,0.47007903,0.00665106
0.56728364,0.92464241,0.53589653,0.07852106,0.05046388,0.21871910,0.03601038,0.18164995,0.46590196,0.00645129
0.57328664,0.88694139,0.51242772,0.07344115,0.04679453,0.20365394,0.03455288,0.17210347,0.46366439,0.00629261
0.57928964,0.85386922,0.49197060,0.06861199,0.04314060,0.18936535,0.03330215,0.16370036,0.46344161,0.00617848
0.58529265,0.82583809,0.47482705,0.06408508,0.03955424,0.17604350,0.03225970,0.15654989,0.46523439,0.00611138
0.59129565,0.80312505,0.46122448,0.05990080,0.03608186,0.16384836,0.03142077,0.15073418,0.46897162,0.00609287
0.59729865,0.78587728,0.45131781,0.05608827,0.03276341,0.15290882,0.03077482,0.14630942,0.47451588,0.00612363
0.60330165,0.77412119,0.44519327,0.05266570,0.02963189,0.14332286,0.03030634,0.14330757,0.48167151,0.00620352
0.60930465,0.76777445,0.44287354,0.04964101,0.02671317,0.13515852,0.02999573,0.14173847,0.49019482,0.00633172
0.61530765,0.76665993,0.44432369,0.04701282,0.02402604,0.12845557,0.02982031,0.14159216,0.49980563,0.00650675
0.62131066,0.77052060,0.44945727,0.04477152,0.02158255,0.12322757,0.02975535,0.14284111,0.51019979,0.00672664
0.62731366,0.77903439,0.45814224,0.04290058,0.01938842,0.11946418,0.02977512,0.14544237,0.52106166,0.00698892
0.63331666,0.79182817,0.47020621,0.04137787,0.01744369,0.11713365,0.02985385,0.14933921,0.53207634,0.00729075
0.63931966,0.80849011,0.48544071,0.04017696,0.01574345,0.11618510,0.02996662,0.15446254,0.54294060,0.00762893
0.64532266,0.82857999,0.50360438,0.03926838,0.01427857,0.11655073,0.03009016,0.16073169,0.55337243,0.00799993
0.65132566,0.85163706,0.52442501,0.03862072,0.01303652,0.11814773,0.03020341,0.16805479,0.56311858,0.00839988
0.65732866,0.87718558,0.54760060,0.03820163,0.01200208,0.12087998,0.03028805,0.17632874,0.57195991,0.00882458
0.66333167,0.90473797,0.57279967,0.03797867,0.01115809,0.12463948,0.03032875,0.18543892,0.57971448,0.00926945
0.66933467,0.93379628,0.59966122,0.03791996,0.01048613,0.12930758,0.03031333,0.19525865,0.58623843,0.00972952
0.67533767,0.96385225,0.62779474,0.03799474,0.00996704,0.13475622,0.03023273,0.20564877,0.59142487,0.01019938
0.68134067,0.99438695,0.65678093,0.03817370,0.00958150,0.14084916,0.03008083,0.21645741,0.59520099,0.01067316
0.68734367,1.02487053,0.68617338,0.03842939,0.00931038,0.14744332,0.02985428,0.22752009,0.59752394,0.01114454
0.69334667,1.05476291,0.71550197,0.03873639,0.00913521,0.15439050,0.02955209,0.23866051,0.59837593,0.01160678
0.69934967,1.08351624,0.74427809,0.03907154,0.00903838,0.16153942,0.02917529,0.24969197,0.59775896,0.01205272
0.70535268,1.11057940,0.77200213,0.03941422,0.00900345,0.16873821,0.02872653,0.26041960,0.59568981,0.01247495
0.71135568,1.13540523,0.79817319,0.03974657,0.00901538,0.17583745,0.02820973,0.27064343,0.59219557,0.01286586
0.71735868,1.15746028,0.82230099,0.04005380,0.00906066,0.18269359,0.02762971,0.28016233,0.58731027,0.01321784
0.72336168,1.17623734,0.84391967,0.04032461,0.00912755,0.18917292,0.02699192,0.28877856,0.58107265,0.01352346
0.72936468,1.19127003,0.86260302,0.04055160,0.00920617,0.19515579,0.02630225,0.29630299,0.57352535,0.01377566
0.73536768,1.20214912,0.87798050,0.04073181,0.00928871,0.20054099,0.02556689,0.30256062,0.56471543,0.01396803
0.74137069,1.20853960,0.88975333,0.04086721,0.00936951,0.20525022,0.02479226,0.30739620,0.55469612,0.01409498
0.74737369,1.21019769,0.89770977,0.04096524,0.00944520,0.20923228,0.02398508,0.31067969,0.54352954,0.01415198
0.75337669,1.20698656,0.90173880,0.04103933,0.00951482,0.21246679,0.02315243,0.31231128,0.53129007,0.01413577
0.75937969,1.19888999,0.90184126,0.04110929,0.00957987,0.21496738,0.02230186,0.31222556,0.51806795,0.01404453
0.76538269,1.18602266,0.89813766,0.04120161,0.00964439,0.21678383,0.02144161,0.31039483,0.50397266,0.01387798
0.77138569,1.16863648,0.89087222,0.04134956,0.00971492,0.21800329,0.02058074,0.30683110,0.48913571,0.01363745
0.77738869,1.14712213,0.88041236,0.04159313,0.00980048,0.21875020,0.01972931,0.30158676,0.47371241,0.01332592
0.78339170,1.12200532,0.86724361,0.04197870,0.00991243,0.21918486,0.01889849,0.29475386,0.45788232,0.01294792
0.78939470,1.09393782,0.85195970,0.04255836,0.01006430,0.21950064,0.01810066,0.28646188,0.44184810,0.01250947
0.79539770,1.06368304,0.83524820,0.04338911,0.01027152,0.21991980,0.01734943,0.27687424,0.42583280,0.01201790
0.80140070,1.03209681,0.81787182,0.04453157,0.01055108,0.22068793,0.01665960,0.26618347,0.41007536,0.01148162
0.80740370,1.00010379,0.80064627,0.04604858,0.01092109,0.22206720,0.01604701,0.25460546,0.39482467,0.01090987
0.81340670,0.96867040,0.78441508,0.04800334,0.01140027,0.22432852,0.01552838,0.24237288,0.38033220,0.01031245
0.81940970,0.93877526,0.77002266,0.05045752,0.01200739,0.22774288,0.01512099,0.22972811,0.36684376,0.00969943
0.82541271,0.91137829,0.75828617,0.05346900,0.01276056,0.23257214,0.01484233,0.21691600,0.35459056,0.00908082
0.83141571,0.88738954,0.74996756,0.05708961,0.01367658,0.23905939,0.01470969,0.20417674,0.34378017,0.00846633
0.83741871,0.86763898,0.74574659,0.06136273,0.01477016,0.24741954,0.01473967,0.19173900,0.33458778,0.00786504
0.84342171,0.85284841,0.74619588,0.06632092,0.01605314,0.25783002,0.01494763,0.17981383,0.32714819,0.00728522
0.84942471,0.84360634,0.75175898,0.07198375,0.01753381,0.27042234,0.01534718,0.16858928,0.32154911,0.00673410
0.85542771,0.84034698,0.76273212,0.07835566,0.01921611,0.28527451,0.01594956,0.15822600,0.31782590,0.00621774
0.86143072,0.84333383,0.77925039,0.08542430,0.02109905,0.30240483,0.01676310,0.14885398,0.31595832,0.00574093
0.86743372,0.85264859,0.80127889,0.09315908,0.02317614,0.32176715,0.01779265,0.14057032,0.31586927,0.00530711
0.87343672,0.86818568,0.82860912,0.10151033,0.02543503,0.34324803,0.01903909,0.13343824,0.31742574,0.00491839
0.87943972,0.88965254,0.86086089,0.11040891,0.02785722,0.36666574,0.02049892,0.12748704,0.32044200,0.00457557
0.88544272,0.91657572,0.89748962,0.11976644,0.03041807,0.39177150,0.02216383,0.12271321,0.32468479,0.00427824
0.89144572,0.94831254,0.93779893,0.12947620,0.03308696,0.41825271,0.02402056,0.11908232,0.32988054,0.00402489
0.89744872,0.98406796,0.98095816,0.13941461,0.03582768,0.44573849,0.02605068,0.11653176,0.33572402,0.00381303
0.90345173,1.02291606,1.02602421,0.14944343,0.03859910,0.47380712,0.02823069,0.11497405,0.34188839,0.00363933
0.90945473,1.06382555,1.07196709,0.15941254,0.04135602,0.50199545,0.03053219,0.11430068,0.34803594,0.00349985
0.91545773,1.10568845,1.11769845,0.16916324,0.04405024,0.52980992,0.03292221,0.11438623,0.35382931,0.00339017
0.92146073,1.14735105,1.16210192,0.17853205,0.04663182,0.55673891,0.03536376,0.11509278,0.35894257,0.00330555
0.92746373,1.18764617,1.20406465,0.18735480,0.04905050,0.58226604,0.03781652,0.11627432,0.36307174,0.00324114
0.93346673,1.22542573,1.24250863,0.19547098,0.05125713,0.60588400,0.04023768,0.11778109,0.36594438,0.00319210
0.93946973,1.25959258,1.27642101,0.20272811,0.05320521,0.62710842,0.04258292,0.11946386,0.36732783,0.00315376
0.94547274,1.28913059,1.30488235,0.20898600,0.05485240,0.64549135,0.04480749,0.12117785,0.36703584,0.00312171
0.95147574,1.31313201,1.32709180,0.21412079,0.05616183,0.66063384,0.04686742,0.12278634,0.36493331,0.00309196
0.95747874,1.33082137,1.34238841,0.21802850,0.05710342,0.67219715,0.04872067,0.12416399,0.36093904,0.00306096
0.96348174,1.34157493,1.35026797,0.22062811,0.05765481,0.67991226,0.05032834,0.12519950,0.35502656,0.00302568
0.96948474,1.34493543,1.35039472,0.22186389,0.05780216,0.68358729,0.05165583,0.12579794,0.34722287,0.00298368
0.97548774,1.34062144,1.34260775,0.22170699,0.05754060,0.68311245,0.05267382,0.12588249,0.33760542,0.00293307
0.98149075,1.32853129,1.32692187,0.22015621,0.05687436,0.67846264,0.05335920,0.12539560,0.32629759,0.00287255
0.98749375,1.30874151,1.30352320,0.21723787,0.05581660,0.66969731,0.05369578,0.12429966,0.31346269,0.00280140
0.99349675,1.28150004,1.27275957,0.21300488,0.05438890,0.65695784,0.05367473,0.12257712,0.29929715,0.00271941
0.99949975,1.24721452,1.23512655,0.20753503,0.05262050,0.64046245,0.05329488,0.12023010,0.28402294,0.00262685
1.00550275,1.20643642,1.19124938,0.20092847,0.05054728,0.62049902,0.05256270,0.11727952,0.26787988,0.00252446
1.01150575,1.15984151,1.14186203,0.19330469,0.04821050,0.59741590,0.05149205,0.11376392,0.25111789,0.00241333
1.01750875,1.10820772,1.08778386,0.18479895,0.04565551,0.57161139,0.05010374,0.10973783,0.23398972,0.00229485
1.02351176,1.05239129,1.02989517,0.17555844,0.04293025,0.54352210,0.04842479,0.10526997,0.21674435,0.00217071
1.02951476,0.99330194,0.96911233,0.16573819,0.04008389,0.51361074,0.04648758,0.10044122,0.19962130,0.00204274
1.03551776,0.93187836,0.90636351,0.15549706,0.03716540,0.48235381,0.04432883,0.09534256,0.18284596,0.00191292
1.04152076,0.86906452,0.84256580,0.14499377,0.03422229,0.45022959,0.04198851,0.09007296,0.16662610,0.00178331
1.04752376,0.80578785,0.77860443,0.13438329,0.03129949,0.41770685,0.03950865,0.08473736,0.15114956,0.00165600
1.05352676,0.74293978,0.71531462,0.12381350,0.02843846,0.38523470,0.03693220,0.07944479,0.13658311,0.00153306
1.05952976,0.68135918,0.65346654,0.11342241,0.02567642,0.35323375,0.03430191,0.07430664,0.12307233,0.00141654
1.06553277,0.62181902,0.59375359,0.10333587,0.02304594,0.32208877,0.03165932,0.06943523,0.11074241,0.00130841
1.07153577,0.56501636,0.53678398,0.09366585,0.02057461,0.29214317,0.02904384,0.06494247,0.09969979,0.00121056
1.07753877,0.51156567,0.48307580,0.08450928,0.01828502,0.26369499,0.02649199,0.06093888,0.09003420,0.00112480
1.08354177,0.46199531,0.43305501,0.07594744,0.01619487,0.23699475,0.02403682,0.05753269,0.08182119,0.00105283
1.08954477,0.41674673,0.38705633,0.06804585,0.01431730,0.21224466,0.02170746,0.05482911,0.07512464,0.00099625
1.09554777,0.37617612,0.34532640,0.06085459,0.01266126,0.18959930,0.01952887,0.05292971,0.06999926,0.00095656
1.10155078,0.34055787,0.30802886,0.05440896,0.01123200,0.16916746,0.01752172,0.05193167,0.06649268,0.00093516
1.10755378,0.31008932,0.27525074,0.04873047,0.01003159,0.15101486,0.01570243,0.05192712,0.06464718,0.00093333
1.11355678,0.28489625,0.24700975,0.04382796,0.00905948,0.13516750,0.01408333,0.05300210,0.06450063,0.00095223
1.11955978,0.26503864,0.22326193,0.03969885,0.00831296,0.12161557,0.01267284,0.05523544,0.06608685,0.00099288
1.12556278,0.25051610,0.20390927,0.03633041,0.00778764,0.11031734,0.01147582,0.05869729,0.06943497,0.00105616
1.13156578,0.24127270,0.18880697,0.03370102,0.00747778,0.10120326,0.01049386,0.06344727,0.07456815,0.00114273
1.13756878,0.23720093,0.17777003,0.03178129,0.00737657,0.09417971,0.00972564,0.06953236,0.08150137,0.00125305
1.14357179,0.23814458,0.17057905,0.03053516,0.00747630,0.08913264,0.00916721,0.07698447,0.09023852,0.00138734
1.14957479,0.24390061,0.16698523,0.02992073,0.00776841,0.08593073,0.00881232,0.08581775,0.10076899,0.00154546
1.15557779,0.25422005,0.16671446,0.02989109,0.00824349,0.08442827,0.00865265,0.09602580,0.11306376,0.00172699
1.16158079,0.26880822,0.16947071,0.03039497,0.00889116,0.08446768,0.00867803,0.10757889,0.12707136,0.00193105
1.16758379,0.28732456,0.17493889,0.03137727,0.00969992,0.08588173,0.00887655,0.12042136,0.14271392,0.00215636
1.17358679,0.30938242,0.18278732,0.03277961,0.01065693,0.08849557,0.00923476,0.13446936,0.15988352,0.00240118
1.17958979,0.33454939,0.19267016,0.03454077,0.01174785,0.09212865,0.00973767,0.14960920,0.17843925,0.00266325
1.18559280,0.36234842,0.20422990,0.03659728,0.01295663,0.09659661,0.01036890,0.16569641,0.19820512,0.00293984
1.19159580,0.39226031,0.21710035,0.03888391,0.01426538,0.10171327,0.01111071,0.18255582,0.21896920,0.00322773
1.19759880,0.42372781,0.23091005,0.04133441,0.01565428,0.10729279,0.01194411,0.19998266,0.24048411,0.00352323
1.20360180,0.45616169,0.24528647,0.04388226,0.01710166,0.11315203,0.01284900,0.21774491,0.26246908,0.00382224
1.20960480,0.48894882,0.25986094,0.04646163,0.01858404,0.11911315,0.01380429,0.23558691,0.28461368,0.00412034
1.21560780,0.52146233,0.27427433,0.04900835,0.02007644,0.12500647,0.01478818,0.25323424,0.30658312,0.00441285
1.22161081,0.55307371,0.28818336,0.05146115,0.02155270,0.13067349,0.01577841,0.27039973,0.32802521,0.00469495
1.22761381,0.58316653,0.30126745,0.05376282,0.02298595,0.13597004,0.01675259,0.28679054,0.34857866,0.00496183
1.23361681,0.61115132,0.31323581,0.05586152,0.02434914,0.14076943,0.01768864,0.30211604,0.36788249,0.00520878
1.23961981,0.63648118,0.32383453,0.05771202,0.02561571,0.14496552,0.01856517,0.31609619,0.38558629,0.00543136
1.24562281,0.65866733,0.33285332,0.05927691,0.02676024,0.14847548,0.01936200,0.32847016,0.40136080,0.00562555
1.25162581,0.67729402,0.34013154,0.06052763,0.02775917,0.15124224,0.02006060,0.33900471,0.41490844,0.00578787
1.25762881,0.69203198,0.34556331,0.06144539,0.02859146,0.15323628,0.02064457,0.34750210,0.42597331,0.00591551
1.26363182,0.70264982,0.34910121,0.06202178,0.02923928,0.15445683,0.02110007,0.35380706,0.43435012,0.00600645
1.26963482,0.70902270,0.35075841,0.06225915,0.02968851,0.15493233,0.02141622,0.35781248,0.43989169,0.00605949
1.27563782,0.71113770,0.35060906,0.06217061,0.02992924,0.15471988,0.02158536,0.35946356,0.44251464,0.00607440
1.28164082,0.70909563,0.34878664,0.06177977,0.02995607,0.15390398,0.02160331,0.35876024,0.44220284,0.00605184
1.28764382,0.70310894,0.34548042,0.06112005,0.02976828,0.15259418,0.02146949,0.35575763,0.43900867,0.00599341
1.29364682,0.69349574,0.34092994,0.06023368,0.02936987,0.15092193,0.02118687,0.35056453,0.43305169,0.00590161
1.29964982,0.68067008,0.33541761,0.05917040,0.02876936,0.14903661,0.02076194,0.34334001,0.42451505,0.00577973
1.30565283,0.66512875,0.32925974,0.05798588,0.02797954,0.14710080,0.02020445,0.33428819,0.41363955,0.00563178
1.31165583,0.64743522,0.32279622,0.05673985,0.02701700,0.14528497,0.01952717,0.32365148,0.40071577,0.00546233
1.31765883,0.62820109,0.31637911,0.05549412,0.02590159,0.14376171,0.01874545,0.31170249,0.38607459,0.00527639
1.32366183,0.60806609,0.31036068,0.05431052,0.02465576,0.14269978,0.01787682,0.29873507,0.37007639,0.00507923
1.32966483,0.58767717,0.30508122,0.05324871,0.02330384,0.14225802,0.01694052,0.28505480,0.35309972,0.00487622
1.33566783,0.56766770,0.30085701,0.05236413,0.02187136,0.14257948,0.01595701,0.27096938,0.33552952,0.00467265
1.34167084,0.54863744,0.29796908,0.05170606,0.02038430,0.14378585,0.01494748,0.25677926,0.31774588,0.00447356
1.34767384,0.53113428,0.29665288,0.05131587,0.01886838,0.14597253,0.01393338,0.24276894,0.30011331,0.00428363
1.35367684,0.51563826,0.29708958,0.05122547,0.01734852,0.14920439,0.01293606,0.22919935,0.28297140,0.00410702
1.35967984,0.50254856,0.29939903,0.05145623,0.01584827,0.15351250,0.01197634,0.21630138,0.26662689,0.00394725
1.36568284,0.49217396,0.30363490,0.05201809,0.01438940,0.15889202,0.01107426,0.20427097,0.25134756,0.00380718
1.37168584,0.48472702,0.30978208,0.05290922,0.01299165,0.16530113,0.01024881,0.19326589,0.23735813,0.00368888
1.37768884,0.48032216,0.31775648,0.05411602,0.01167249,0.17266148,0.00951778,0.18340410,0.22483811,0.00359370
1.38369185,0.47897762,0.32740733,0.05561362,0.01044714,0.18085981,0.00889763,0.17476384,0.21392173,0.00352220
1.38969485,0.48062118,0.33852191,0.05736668,0.00932859,0.18975097,0.00840342,0.16738528,0.20469965,0.00347427
1.39569785,0.48509916,0.35083251,0.05933078,0.00832775,0.19916220,0.00804871,0.16127361,0.19722243,0.00344913
1.40170085,0.49218838,0.36402547,0.06145392,0.00745369,0.20889860,0.00784559,0.15640332,0.19150528,0.00344546
1.40770385,0.50161038,0.37775193,0.06367855,0.00671392,0.21874948,0.00780455,0.15272340,0.18753392,0.00346150
1.41370685,0.51304724,0.39163990,0.06594364,0.00611467,0.22849561,0.00793449,0.15016325,0.18527110,0.00349516
1.41970985,0.52615821,0.40530716,0.06818701,0.00566127,0.23791684,0.00824256,0.14863885,0.18466336,0.00354417
1.42571286,0.54059633,0.41837452,0.07034760,0.00535836,0.24680002,0.00873405,0.14805906,0.18564770,0.00360614
1.43171586,0.55602435,0.43047891,0.07236778,0.00521022,0.25494670,0.00941223,0.14833157,0.18815780,0.00367877
1.43771886,0.57212902,0.44128567,0.07419548,0.00522092,0.26218042,0.01027809,0.14936830,0.19212931,0.00375987
1.44372186,0.58863319,0.45049969,0.07578602,0.00539446,0.26835318,0.01133009,0.15108998,0.19750414,0.00384751
1.44972486,0.60530513,0.45787473,0.07710374,0.00573475,0.27335082,0.01256395,0.15342976,0.20423328,0.00394005
1.45572786,0.62196459,0.46322075,0.07812307,0.00624563,0.27709700,0.01397229,0.15633558,0.21227823,0.00403621
1.46173087,0.63848535,0.46640876,0.07882933,0.00693061,0.27955565,0.01554443,0.15977126,0.22161077,0.00413506
1.46773387,0.65479422,0.46737321,0.07921884,0.00779267,0.28073170,0.01726621,0.16371634,0.23221121,0.00423606
1.47373687,0.67086657,0.46611163,0.07929874,0.00883390,0.28067004,0.01911980,0.16816460,0.24406520,0.00433896
1.47973987,0.68671864,0.46268186,0.07908617,0.01005508,0.27945275,0.02108371,0.17312135,0.25715922,0.00444381
1.48574287,0.70239722,0.45719688,0.07860713,0.01145521,0.27719469,0.02313285,0.17859985,0.27147512,0.00455082
1.49174587,0.71796724,0.44981753,0.07789484,0.01303104,0.27403778,0.02523877,0.18461674,0.28698394,0.00466033
1.49774887,0.73349804,0.44074378,0.07698792,0.01477657,0.27014399,0.02737003,0.19118704,0.30363951,0.00477268
1.50375188,0.74904920,0.43020467,0.07592830,0.01668255,0.26568770,0.02949272,0.19831888,0.32137208,0.00488809
1.50975488,0.76465677,0.41844777,0.07475904,0.01873618,0.26084749,0.03157110,0.20600827,0.34008258,0.00500662
1.51575788,0.78032075,0.40572843,0.07352221,0.02092070,0.25579804,0.03356844,0.21423429,0.35963782,0.00512801
1.52176088,0.79599464,0.39229953,0.07225683,0.02321531,0.25070230,0.03544789,0.22295489,0.37986703,0.00525164
1.52776388,0.81157771,0.37840210,0.07099707,0.02559506,0.24570453,0.03717348,0.23210380,0.40056014,0.00537651
1.53376688,0.82691057,0.36425724,0.06977080,0.02803108,0.24092431,0.03871112,0.24158849,0.42146787,0.00550116
1.53976988,0.84177432,0.35005962,0.06859842,0.03049081,0.23645204,0.04002962,0.25128959,0.44230405,0.00562367
1.54577289,0.85589348,0.33597284,0.06749224,0.03293860,0.23234590,0.04110166,0.26106179,0.46274990,0.00574176
1.55177589,0.86894261,0.32212661,0.06645620,0.03533633,0.22863058,0.04190463,0.27073615,0.48246050,0.00585273
1.55777889,0.88055626,0.30861594,0.06548612,0.03764430,0.22529759,0.04242140,0.28012399,0.50107302,0.00595365
1.56378189,0.89034192,0.29550199,0.06457032,0.03982220,0.22230732,0.04264083,0.28902194,0.51821658,0.00604140
1.56978489,0.89789512,0.28281457,0.06369063,0.04183021,0.21959254,0.04255818,0.29721818,0.53352326,0.00611278
1.57578789,0.90281609,0.27055593,0.06282373,0.04363015,0.21706306,0.04217518,0.30449943,0.54663976,0.00616468
1.58179090,0.90472701,0.25870554,0.06194268,0.04518665,0.21461150,0.04150002,0.31065842,0.55723932,0.00619418
1.58779390,0.90328893,0.24722545,0.06101855,0.04646825,0.21211963,0.04054697,0.31550154,0.56503314,0.00619869
1.59379690,0.89821757,0.23606605,0.06002221,0.04744847,0.20946498,0.03933592,0.31885617,0.56978094,0.00617605
1.59979990,0.88929714,0.22517164,0.05892594,0.04810666,0.20652745,0.03789161,0.32057741,0.57130009,0.00612464
1.60580290,0.87639147,0.21448578,0.05770495,0.04842874,0.20319552,0.03624286,0.32055389,0.56947274,0.00604348
1.61180590,0.85945193,0.20395594,0.05633874,0.04840769,0.19937178,0.03442154,0.31871228,0.56425079,0.00593226
1.61780890,0.83852178,0.19353740,0.05481210,0.04804378,0.19497750,0.03246159,0.31502047,0.55565837,0.00579136
1.62381191,0.81373678,0.18319624,0.05311587,0.04734457,0.18995620,0.03039794,0.30948898,0.54379161,0.00562188
1.62981491,0.78532205,0.17291129,0.05124734,0.04632464,0.18427587,0.02826553,0.30217090,0.52881594,0.00542556
1.63581791,0.75358544,0.16267514,0.04921035,0.04500509,0.17793004,0.02609832,0.29316004,0.51096079,0.00520479
1.64182091,0.71890788,0.15249424,0.04701504,0.04341279,0.17093755,0.02392844,0.28258768,0.49051221,0.00496247
