energy_ev,total_up,Ag_p_up,Ag_d_up,N_s_up,N_p_up,Ru_p_up,Ru_d_up,S_s_up,S_p_up
-3.10055028,0.61924435,0.44021546,0.22641990,0.00003644,0.03141054,0.07996673,0.14376371,0.01688397,0.10384641
-3.09454727,0.59385613,0.42264302,0.21880996,0.00003978,0.03026036,0.07739594,0.13584115,0.01592613,0.09947575
-3.08854427,0.57068726,0.40487091,0.21196740,0.00004600,0.02939581,0.07582818,0.12864654,0.01499732,0.09576416
-3.08254127,0.54991109,0.38710166,0.20596496,0.00005551,0.02881517,0.07525933,0.12220672,0.01410154,0.09272161
-3.07653827,0.53170859,0.36955268,0.20087357,0.00006884,0.02851509,0.07568345,0.11655538,0.01324283,0.09035863
-3.07053527,0.51625878,0.35244686,0.19675817,0.00008665,0.02849032,0.07709169,0.11173200,0.01242515,0.08868501
-3.06453227,0.50372885,0.33600336,0.19367348,0.00010981,0.02873326,0.07947090,0.10778063,0.01165220,0.08770837
-3.05852926,0.49426432,0.32042894,0.19165993,0.00013931,0.02923358,0.08280232,0.10474844,0.01092724,0.08743269
-3.05252626,0.48798028,0.30591037,0.19074008,0.00017636,0.02997793,0.08706014,0.10268435,0.01025292,0.08785699
-3.04652326,0.48495399,0.29260827,0.19091576,0.00022232,0.03094959,0.09221034,0.10163759,0.00963114,0.08897424
-3.04052026,0.48521940,0.28065252,0.19216603,0.00027877,0.03212837,0.09820977,0.10165653,0.00906293,0.09077057
-3.03451726,0.48876393,0.27013946,0.19444627,0.00034744,0.03349059,0.10500556,0.10278758,0.00854841,0.09322483
-3.02851426,0.49552767,0.26113094,0.19768833,0.00043026,0.03500929,0.11253501,0.10507436,0.00808673,0.09630864
-3.02251126,0.50540490,0.25365501,0.20180182,0.00052930,0.03665459,0.12072603,0.10855699,0.00767617,0.09998676
-3.01650825,0.51824798,0.24770821,0.20667652,0.00064675,0.03839423,0.12949797,0.11327150,0.00731413,0.10421800
-3.01050525,0.53387298,0.24325905,0.21218566,0.00078489,0.04019435,0.13876305,0.11924937,0.00699735,0.10895634
-3.00450225,0.55206694,0.24025251,0.21819012,0.00094600,0.04202039,0.14842815,0.12651694,0.00672198,0.11415242
-2.99849925,0.57259603,0.23861505,0.22454307,0.00113237,0.04383805,0.15839703,0.13509481,0.00648381,0.11975517
-2.99249625,0.59521405,0.23825981,0.23109504,0.00134616,0.04561446,0.16857269,0.14499694,0.00627846,0.12571346
-2.98649325,0.61967080,0.23909170,0.23769901,0.00158932,0.04731927,0.17885996,0.15622965,0.00610157,0.13197781
-2.98049025,0.64571961,0.24101194,0.24421528,0.00186355,0.04892568,0.18916792,0.16879015,0.00594900,0.13850176
-2.97448724,0.67312365,0.24392185,0.25051592,0.00217012,0.05041153,0.19941226,0.18266489,0.00581696,0.14524315
-2.96848424,0.70166055,0.24772575,0.25648857,0.00250986,0.05176011,0.20951726,0.19782760,0.00570225,0.15216491
-2.96248124,0.73112526,0.25233265,0.26203934,0.00288298,0.05296079,0.21941735,0.21423711,0.00560226,0.15923549
-2.95647824,0.76133076,0.25765708,0.26709482,0.00328903,0.05400954,0.22905817,0.23183512,0.00551515,0.16642885
-2.95047524,0.79210701,0.26361864,0.27160304,0.00372681,0.05490905,0.23839702,0.25054401,0.00543981,0.17372398
-2.94447224,0.82329814,0.27014092,0.27553344,0.00419427,0.05566866,0.24740276,0.27026489,0.00537591,0.18110407
-2.93846923,0.85475832,0.27714958,0.27887585,0.00468856,0.05630399,0.25605509,0.29087607,0.00532384,0.18855533
-2.93246623,0.88634677,0.28457010,0.28163874,0.00520593,0.05683633,0.26434332,0.31223219,0.00528465,0.19606559
-2.92646323,0.91792245,0.29232541,0.28384668,0.00574181,0.05729178,0.27226481,0.33416414,0.00525997,0.20362275
-2.92046023,0.94933906,0.30033369,0.28553746,0.00629087,0.05770018,0.27982295,0.35647991,0.00525188,0.21121333
-2.91445723,0.98044074,0.30850656,0.28675884,0.00684709,0.05809391,0.28702516,0.37896660,0.00526277,0.21882107
-2.90845423,1.01105918,0.31674808,0.28756539,0.00740393,0.05850661,0.29388072,0.40139350,0.00529525,0.22642589
-2.90245123,1.04101242,0.32495446,0.28801537,0.00795452,0.05897178,0.30039889,0.42351632,0.00535199,0.23400313
-2.89644822,1.07010563,0.33301488,0.28816805,0.00849184,0.05952151,0.30658709,0.44508251,0.00543562,0.24152330
-2.89044522,1.09813394,0.34081325,0.28808149,0.00900897,0.06018516,0.31244968,0.46583743,0.00554860,0.24895231
-2.88444222,1.12488741,0.34823099,0.28781082,0.00949936,0.06098826,0.31798694,0.48553124,0.00569316,0.25625216
-2.87843922,1.15015767,0.35515055,0.28740730,0.00995711,0.06195148,0.32319472,0.50392621,0.00587118,0.26338215
-2.87243622,1.17374611,0.36145971,0.28691784,0.01037723,0.06308986,0.32806448,0.52080412,0.00608422,0.27030045
-2.86643322,1.19547298,0.36705616,0.28638517,0.01075587,0.06441222,0.33258381,0.53597343,0.00633340,0.27696599
-2.86043022,1.21518687,0.37185225,0.28584846,0.01109063,0.06592080,0.33673736,0.54927590,0.00661948,0.28334057
-2.85442721,1.23277393,0.37577950,0.28534430,0.01138069,0.06761117,0.34050811,0.56059228,0.00694281,0.28939099
-2.84842421,1.24816630,0.37879265,0.28490790,0.01162697,0.06947231,0.34387889,0.56984691,0.00730340,0.29509112
-2.84242121,1.26134904,0.38087290,0.28457434,0.01183225,0.07148698,0.34683404,0.57701081,0.00770095,0.30042373
-2.83641821,1.27236533,0.38203011,0.28437979,0.01200116,0.07363227,0.34936114,0.58210337,0.00813491,0.30538208
-2.83041521,1.28131927,0.38230391,0.28436246,0.01214016,0.07588033,0.35145275,0.58519232,0.00860455,0.30997095
-2.82441221,1.28837646,0.38176343,0.28456341,0.01225736,0.07819928,0.35310801,0.58639219,0.00910904,0.31420735
-2.81840920,1.29376196,0.38050580,0.28502680,0.01236235,0.08055433,0.35433417,0.58586123,0.00964752,0.31812053
-2.81240620,1.29775601,0.37865333,0.28579995,0.01246591,0.08290885,0.35514792,0.58379703,0.01021918,0.32175166
-2.80640320,1.30068756,0.37634970,0.28693290,0.01257965,0.08522571,0.35557656,0.58043107,0.01082337,0.32515284
-2.80040020,1.30292604,0.37375510,0.28847757,0.01271559,0.08746858,0.35565894,0.57602239,0.01145962,0.32838578
-2.79439720,1.30487183,0.37104083,0.29048676,0.01288575,0.08960322,0.35544621,0.57085078,0.01212778,0.33152013
-2.78839420,1.30694578,0.36838341,0.29301274,0.01310161,0.09159883,0.35500235,0.56520974,0.01282801,0.33463142
-2.78239120,1.30957840,0.36595869,0.29610579,0.01337365,0.09342924,0.35440443,0.55939940,0.01356090,0.33779893
-2.77638819,1.31319902,0.36393613,0.29981267,0.01371085,0.09507410,0.35374263,0.55371982,0.01432744,0.34110345
-2.77038519,1.31822537,0.36247351,0.30417499,0.01412026,0.09651979,0.35311988,0.54846467,0.01512910,0.34462498
-2.76438219,1.32505397,0.36171244,0.30922782,0.01460654,0.09776022,0.35265117,0.54391562,0.01596775,0.34844055
-2.75837919,1.33405133,0.36177466,0.31499824,0.01517171,0.09879734,0.35246239,0.54033734,0.01684566,0.35262215
-2.75237619,1.34554636,0.36275933,0.32150423,0.01581479,0.09964140,0.35268862,0.53797329,0.01776544,0.35723486
-2.74637319,1.35982377,0.36474144,0.32875360,0.01653177,0.10031085,0.35347190,0.53704225,0.01872991,0.36233506
-2.74037019,1.37711865,0.36777111,0.33674319,0.01731549,0.10083197,0.35495836,0.53773548,0.01974194,0.36796899
-2.73436718,1.39761201,0.37187397,0.34545822,0.01815579,0.10123811,0.35729471,0.54021458,0.02080433,0.37417141
-2.72836418,1.42142733,0.37705226,0.35487181,0.01903969,0.10156863,0.36062415,0.54460982,0.02191953,0.38096451
-2.72236118,1.44862788,0.38328668,0.36494460,0.01995171,0.10186757,0.36508174,0.55101907,0.02308947,0.38835701
-2.71635818,1.47921484,0.39053860,0.37562457,0.02087436,0.10218198,0.37078941,0.55950710,0.02431521,0.39634349
-2.71035518,1.51312631,0.39875271,0.38684697,0.02178864,0.10256018,0.37785073,0.57010539,0.02559674,0.40490388
-2.70435218,1.55023700,0.40785965,0.39853432,0.02267466,0.10304976,0.38634562,0.58281236,0.02693264,0.41400325
-2.69834917,1.59035898,0.41777867,0.41059671,0.02351229,0.10369566,0.39632544,0.59759416,0.02831985,0.42359183
-2.69234617,1.63324348,0.42842011,0.42293211,0.02428189,0.10453822,0.40780859,0.61438603,0.02975343,0.43360535
-2.68634317,1.67858398,0.43968758,0.43542713,0.02496495,0.10561143,0.42077692,0.63309431,0.03122633,0.44396573
-2.68034017,1.72602090,0.45147993,0.44795795,0.02554478,0.10694139,0.43517338,0.65359926,0.03272930,0.45458217
-2.67433717,1.77514783,0.46369289,0.46039168,0.02600708,0.10854508,0.45090102,0.67575861,0.03425081,0.46535271
-2.66833417,1.82551982,0.47622041,0.47258814,0.02634047,0.11042955,0.46782363,0.69941204,0.03577708,0.47616619
-2.66233117,1.87666337,0.48895595,0.48440208,0.02653689,0.11259144,0.48576808,0.72438640,0.03729225,0.48690481
-2.65632816,1.92808840,0.50179358,0.49568596,0.02659185,0.11501708,0.50452851,0.75050167,0.03877857,0.49744703
-2.65032516,1.97930179,0.51462907,0.50629310,0.02650462,0.11768295,0.52387214,0.77757747,0.04021676,0.50767105
-2.64432216,2.02982217,0.52736105,0.51608136,0.02627826,0.12055660,0.54354671,0.80543984,0.04158647,0.51745848
-2.63831916,2.07919552,0.53989236,0.52491705,0.02591943,0.12359790,0.56328910,0.83392806,0.04286677,0.52669838
-2.63231616,2.12701077,0.55213139,0.53267912,0.02543824,0.12676070,0.58283488,0.86290099,0.04403679,0.53529131
-2.62631316,2.17291471,0.56399362,0.53926333,0.02484782,0.12999456,0.60192826,0.89224269,0.04507633,0.54315334
-2.62031016,2.21662537,0.57540316,0.54458627,0.02416398,0.13324675,0.62033195,0.92186675,0.04596653,0.55021969
-2.61430715,2.25794288,0.58629431,0.54858897,0.02340462,0.13646413,0.63783638,0.95171901,0.04669054,0.55644793
-2.60830415,2.29675706,0.59661282,0.55123990,0.02258923,0.13959501,0.65426776,0.98177837,0.04723413,0.56182050
-2.60230115,2.33305103,0.60631697,0.55253713,0.02173834,0.14259081,0.66949451,1.01205532,0.04758622,0.56634621
-2.59629815,2.36690027,0.61537808,0.55250943,0.02087293,0.14540749,0.68343165,1.04258819,0.04773933,0.57006075
-2.59029515,2.39846680,0.62378059,0.55121625,0.02001388,0.14800654,0.69604275,1.07343712,0.04768991,0.57302605
-2.58429215,2.42798862,0.63152136,0.54874638,0.01918152,0.15035575,0.70733954,1.10467588,0.04743851,0.57532831
-2.57828914,2.45576453,0.63860834,0.54521536,0.01839513,0.15242956,0.71737881,1.13638199,0.04698984,0.57707488
-2.57228614,2.48213511,0.64505865,0.54076161,0.01767254,0.15420898,0.72625712,1.16862567,0.04635260,0.57838994
-2.56628314,2.50746081,0.65089590,0.53554151,0.01702984,0.15568134,0.73410324,1.20145815,0.04553924,0.57940923
-2.56028014,2.53209823,0.65614729,0.52972359,0.01648104,0.15683969,0.74106914,1.23490028,0.04456556,0.58027397
-2.55427714,2.55637602,0.66084033,0.52348205,0.01603791,0.15768206,0.74731969,1.26893207,0.04345017,0.58112435
-2.54827414,2.58057200,0.66499961,0.51699002,0.01570976,0.15821064,0.75302204,1.30348407,0.04221390,0.58209279
-2.54227114,2.60489279,0.66864388,0.51041286,0.01550334,0.15843094,0.75833498,1.33843133,0.04087911,0.58329743
-2.53626813,2.62945740,0.67178357,0.50390184,0.01542275,0.15835101,0.76339929,1.37359041,0.03946900,0.58483609
-2.53026513,2.65428599,0.67441922,0.49758855,0.01546941,0.15798086,0.76832930,1.40872008,0.03800694,0.58678117
-2.52426213,2.67929457,0.67654074,0.49158032,0.01564205,0.15733198,0.77320641,1.44352568,0.03651577,0.58917564
-2.51825913,2.70429610,0.67812780,0.48595698,0.01593672,0.15641714,0.77807491,1.47766733,0.03501727,0.59203038
-2.51225613,2.72900806,0.67915140,0.48076892,0.01634684,0.15525031,0.78294008,1.51077143,0.03353158,0.59532312
-2.50625313,2.75306608,0.67957641,0.47603667,0.01686336,0.15384688,0.78776900,1.54244513,0.03207685,0.59899894
-2.50025013,2.77604282,0.67936514,0.47175206,0.01747483,0.15222390,0.79249359,1.57229278,0.03066892,0.60297230
-2.49424712,2.79747086,0.67848149,0.46788057,0.01816763,0.15040044,0.79701584,1.59993350,0.02932115,0.60713064
-2.48824412,2.81686814,0.67689564,0.46436496,0.01892620,0.14839801,0.80121470,1.62501871,0.02804431,0.61133909
-2.48224112,2.83376426,0.67458863,0.46112986,0.01973336,0.14624078,0.80495419,1.64724858,0.02684666,0.61544634
-2.47623812,2.84772592,0.67155671,0.45808688,0.02057062,0.14395579,0.80809211,1.66638612,0.02573402,0.61929109
-2.47023512,2.85837977,0.66781489,0.45514011,0.02141860,0.14157289,0.81048872,1.68226818,0.02470999,0.62270887
-2.46423212,2.86543125,0.66339954,0.45219161,0.02225749,0.13912442,0.81201493,1.69481231,0.02377615,0.62553889
-2.45822911,2.86867806,0.65836959,0.44914656,0.02306750,0.13664471,0.81255929,1.70401907,0.02293236,0.62763049
-2.45222611,2.86801769,0.65280631,0.44591783,0.02382938,0.13416924,0.81203360,1.70996959,0.02217703,0.62884896
-2.44622311,2.86344837,0.64681151,0.44242980,0.02452493,0.13173360,0.81037663,1.71281835,0.02150743,0.62908049
-2.44022011,2.85506374,0.64050423,0.43862126,0.02513744,0.12937227,0.80755586,1.71278160,0.02091992,0.62823597
-2.43421711,2.84304173,0.63401610,0.43444732,0.02565221,0.12711737,0.80356738,1.71012227,0.02041024,0.62625369
-2.42821411,2.82762861,0.62748569,0.42988034,0.02605692,0.12499722,0.79843384,1.70513214,0.01997371,0.62310075
-2.42221111,2.80911971,0.62105212,0.42490998,0.02634198,0.12303522,0.79220096,1.69811268,0.01960543,0.61877338
-2.41620810,2.78783824,0.61484845,0.41954253,0.02650077,0.12124869,0.78493279,1.68935559,0.01930045,0.61329615
-2.41020510,2.76411397,0.60899537,0.41379952,0.02652979,0.11964812,0.77670632,1.67912466,0.01905387,0.60672032
-2.40420210,2.73826357,0.60359553,0.40771606,0.02642877,0.11823669,0.76760581,1.66763995,0.01886100,0.59912157
-2.39819910,2.71057414,0.59872902,0.40133895,0.02620054,0.11701026,0.75771745,1.65506564,0.01871739,0.59059722
-2.39219610,2.68129116,0.59445040,0.39472468,0.02585098,0.11595766,0.74712459,1.64150224,0.01861897,0.58126331
-2.38619310,2.65061202,0.59078750,0.38793775,0.02538871,0.11506154,0.73590421,1.62698397,0.01856207,0.57125157
-2.38019010,2.61868549,0.58774207,0.38104907,0.02482484,0.11429953,0.72412458,1.61148137,0.01854353,0.56070667
-2.37418709,2.58561718,0.58529242,0.37413482,0.02417253,0.11364577,0.71184452,1.59490920,0.01856069,0.54978365
-2.36818409,2.55148071,0.58339776,0.36727560,0.02344662,0.11307265,0.69911413,1.57713908,0.01861151,0.53864574
-2.36218109,2.51633342,0.58200404,0.36055581,0.02266315,0.11255276,0.68597689,1.55801615,0.01869457,0.52746248
-2.35617809,2.48023559,0.58105083,0.35406334,0.02183889,0.11206083,0.67247293,1.53737867,0.01880909,0.51640811
-2.35017509,2.44327136,0.58047885,0.34788927,0.02099090,0.11157554,0.65864320,1.51507920,0.01895496,0.50566014
-2.34417209,2.40556960,0.58023741,0.34212744,0.02013606,0.11108118,0.64453391,1.49100614,0.01913267,0.49539791
-2.33816908,2.36732296,0.58029139,0.33687391,0.01929068,0.11056894,0.63020109,1.46510404,0.01934326,0.48580097
-2.33216608,2.32880320,0.58062698,0.33222591,0.01847010,0.11003777,0.61571453,1.43739128,0.01958821,0.47704716
-2.32616308,2.29037130,0.58125594,0.32828031,0.01768841,0.10949475,0.60116084,1.40797402,0.01986929,0.46931017
-2.32016008,2.25248113,0.58221773,0.32513160,0.01695809,0.10895496,0.58664525,1.37705523,0.02018838,0.46275653
-2.31415708,2.21567579,0.58357941,0.32286912,0.01628988,0.10844072,0.57229182,1.34493818,0.02054721,0.45754195
-2.30815408,2.18057640,0.58543312,0.32157379,0.01569250,0.10798042,0.55824186,1.31202394,0.02094710,0.45380703
-2.30215108,2.14786344,0.58789118,0.32131441,0.01517260,0.10760678,0.54465074,1.27880276,0.02138871,0.45167242
-2.29614807,2.11825137,0.59107912,0.32214361,0.01473463,0.10735483,0.53168285,1.24583979,0.02187170,0.45123359
-2.29014507,2.09245781,0.59512683,0.32409363,0.01438080,0.10725957,0.51950531,1.21375565,0.02239448,0.45255551
-2.28414207,2.07116877,0.60015852,0.32717244,0.01411113,0.10735353,0.50828043,1.18320270,0.02295399,0.45566742
-2.27813907,2.05500180,0.60628191,0.33136010,0.01392343,0.10766431,0.49815760,1.15483845,0.02354544,0.46055814
-2.27213607,2.04446932,0.61357745,0.33660593,0.01381343,0.10821229,0.48926490,1.12929709,0.02416226,0.46717216
-2.26613307,2.03994404,0.62208817,0.34282662,0.01377491,0.10900865,0.48170116,1.10716085,0.02479598,0.47540691
-2.26013007,2.04162871,0.63181083,0.34990548,0.01379986,0.11005375,0.47552874,1.08893239,0.02543633,0.48511151
-2.25412706,2.04953190,0.64268902,0.35769308,0.01387870,0.11133607,0.47076772,1.07500986,0.02607136,0.49608718
-2.24812406,2.06345154,0.65460854,0.36600926,0.01400051,0.11283167,0.46739179,1.06566562,0.02668769,0.50808958
-2.24212106,2.08296710,0.66739568,0.37464662,0.01415336,0.11450436,0.46532620,1.06102976,0.02727084,0.52083296
-2.23611806,2.10744133,0.68081828,0.38337532,0.01432462,0.11630642,0.46444794,1.06107937,0.02780565,0.53399633
-2.23011506,2.13603149,0.69458992,0.39194920,0.01450126,0.11817999,0.46458821,1.06563379,0.02827676,0.54723126
-2.22411206,2.16770995,0.70837677,0.40011270,0.01467025,0.12005891,0.46553724,1.07435643,0.02866912,0.56017121
-2.21810905,2.20129309,0.72180716,0.40760865,0.01481893,0.12187114,0.46705111,1.08676278,0.02896854,0.57244194
-2.21210605,2.23547755,0.73448313,0.41418628,0.01493534,0.12354144,0.46886041,1.10223447,0.02916219,0.58367274
-2.20610305,2.26888190,0.74599359,0.41960929,0.01500858,0.12499430,0.47068033,1.12003874,0.02923909,0.59350782
-2.20010005,2.30009226,0.75592841,0.42366355,0.01502909,0.12615694,0.47222160,1.13935235,0.02919057,0.60161755
-2.19409705,2.32770963,0.76389281,0.42616401,0.01498896,0.12696228,0.47320204,1.15928911,0.02901054,0.60770898
-2.18809405,2.35039698,0.76952131,0.42696075,0.01488210,0.12735172,0.47335789,1.17892969,0.02869578,0.61153528
-2.18209105,2.36692421,0.77249072,0.42594359,0.01470439,0.12727756,0.47245468,1.19735267,0.02824605,0.61290361
-2.17608804,2.37620916,0.77253151,0.42304541,0.01445377,0.12670512,0.47029701,1.21366538,0.02766410,0.61168126
-2.17008504,2.37735305,0.76943714,0.41824383,0.01413027,0.12561426,0.46673691,1.22703350,0.02695555,0.60779976
-2.16408204,2.36966923,0.76307100,0.41156136,0.01373589,0.12400041,0.46168042,1.23670823,0.02612870,0.60125683
-2.15807904,2.35270421,0.75337070,0.40306406,0.01327453,0.12187511,0.45509225,1.24204999,0.02519423,0.59211630
-2.15207604,2.32625054,0.74034967,0.39285875,0.01275176,0.11926582,0.44699816,1.24254796,0.02416479,0.58050590
-2.14607304,2.29035138,0.72409607,0.38108908,0.01217462,0.11621536,0.43748535,1.23783475,0.02305458,0.56661330
-2.14007004,2.24529679,0.70476917,0.36793055,0.01155131,0.11278077,0.42670058,1.22769581,0.02187890,0.55068042
-2.13406703,2.19161247,0.68259350,0.35358486,0.01089089,0.10903174,0.41484645,1.21207352,0.02065364,0.53299648
-2.12806403,2.13004159,0.65785103,0.33827370,0.01020300,0.10504874,0.40217582,1.19106587,0.01939484,0.51388999
-2.12206103,2.06152061,0.63087192,0.32223244,0.00949753,0.10092084,0.38898476,1.16492009,0.01811827,0.49372014
-2.11605803,1.98715048,0.60202413,0.30570380,0.00878431,0.09674334,0.37560432,1.13402177,0.01683898,0.47286769
-2.11005503,1.90816413,0.57170248,0.28893171,0.00807286,0.09261537,0.36239133,1.09887983,0.01557106,0.45172588
-2.10405203,1.82589183,0.54031746,0.27215574,0.00737217,0.08863740,0.34971873,1.06010844,0.01432734,0.43069152
-2.09804902,1.74172533,0.50828437,0.25560598,0.00669048,0.08490877,0.33796553,1.01840635,0.01311918,0.41015647
-2.09204602,1.65708224,0.47601306,0.23949866,0.00603515,0.08152548,0.32750689,0.97453487,0.01195644,0.39049965
-2.08604302,1.57337153,0.44389853,0.22403243,0.00541257,0.07857790,0.31870433,0.92929505,0.01084738,0.37207986
-2.08004002,1.49196112,0.41231285,0.20938548,0.00482810,0.07614891,0.31189660,0.88350512,0.00979868,0.35522925
-2.07403702,1.41414847,0.38159831,0.19571325,0.00428610,0.07431206,0.30739112,0.83797893,0.00881559,0.34024773
-2.06803402,1.34113458,0.35206215,0.18314702,0.00378993,0.07313007,0.30545626,0.79350599,0.00790200,0.32739817
-2.06203102,1.27400206,0.32397281,0.17179299,0.00334207,0.07265354,0.30631461,0.75083376,0.00706062,0.31690251
-2.05602801,1.21369746,0.29755768,0.16173199,0.00294417,0.07291994,0.31013730,0.71065257,0.00629320,0.30893862
-2.05002501,1.16101808,0.27300234,0.15301975,0.00259723,0.07395279,0.31703939,0.67358353,0.00560072,0.30363813
-2.04402201,1.11660325,0.25045113,0.14568756,0.00230169,0.07576117,0.32707651,0.64016946,0.00498360,0.30108493
-2.03801901,1.08092991,0.23000898,0.13974331,0.00205761,0.07833949,0.34024266,0.61086892,0.00444194,0.30131464
-2.03201601,1.05431235,0.21174413,0.13517284,0.00186475,0.08166746,0.35646930,0.58605325,0.00397568,0.30431474
-2.02601301,1.03690578,0.19569184,0.13194165,0.00172277,0.08571043,0.37562569,0.56600621,0.00358486,0.31002561
-2.02001001,1.02871319,0.18185855,0.12999667,0.00163129,0.09041994,0.39752051,0.55092606,0.00326968,0.31834229
-2.01400700,1.02959511,0.17022648,0.12926835,0.00159001,0.09573460,0.42190477,0.54092955,0.00303074,0.32911713
-2.00800400,1.03928179,0.16075835,0.12967279,0.00159876,0.10158117,0.44847591,0.53605742,0.00286906,0.34216312
-2.00200100,1.05738699,0.15340203,0.13111405,0.00165758,0.10787605,0.47688317,0.53628080,0.00278619,0.35725798
-1.99599800,1.08342308,0.14809482,0.13348645,0.00176668,0.11452686,0.50673402,0.54150818,0.00278422,0.37414896
-1.98999500,1.11681656,0.14476737,0.13667699,0.00192651,0.12143438,0.53760161,0.55159233,0.00286573,0.39255816
-1.98399200,1.15692363,0.14334681,0.14056762,0.00213765,0.12849463,0.56903316,0.56633690,0.00303379,0.41218842
-1.97798899,1.20304524,0.14375920,0.14503764,0.00240079,0.13560106,0.60055901,0.58550226,0.00329177,0.43272949
-1.97198599,1.25444100,0.14593103,0.14996583,0.00271662,0.14264695,0.63170220,0.60881037,0.00364325,0.45386438
-1.96598299,1.31034185,0.14978987,0.15523258,0.00308574,0.14952770,0.66198839,0.63594860,0.00409175,0.47527580
-1.95997999,1.36996100,0.15526400,0.16072174,0.00350852,0.15614319,0.69095578,0.66657242,0.00464054,0.49665235
-1.95397699,1.43250309,0.16228127,0.16632231,0.00398497,0.16239996,0.71816489,0.70030706,0.00529233,0.51769436
-1.94797399,1.49717161,0.17076711,0.17192992,0.00451460,0.16821322,0.74320777,0.73674843,0.00604898,0.53811928
-1.94197099,1.56317454,0.18064201,0.17744791,0.00509624,0.17350861,0.76571660,0.77546350,0.00691116,0.55766622
-1.93596798,1.62972871,0.19181854,0.18278831,0.00572797,0.17822364,0.78537121,0.81599066,0.00787805,0.57609984
-1.92996498,1.69606299,0.20419816,0.18787238,0.00640691,0.18230874,0.80190545,0.85784030,0.00894700,0.59321318
-1.92396198,1.76142095,0.21766822,0.19263097,0.00712918,0.18572789,0.81511212,0.90049634,0.01011326,0.60882957
-1.91795898,1.82506333,0.23209923,0.19700463,0.00788978,0.18845890,0.82484642,0.94341887,0.01136975,0.62280361
-1.91195598,1.88627098,0.24734274,0.20094340,0.00868258,0.19049319,0.83102774,0.98604849,0.01270690,0.63502111
-1.90595298,1.94434866,0.26323018,0.20440656,0.00950028,0.19183516,0.83363974,1.02781254,0.01411251,0.64539831
-1.89994997,1.99863013,0.27957270,0.20736215,0.01033451,0.19250123,0.83272889,1.06813345,0.01557180,0.65388022
-1.89394697,2.04848487,0.29616227,0.20978643,0.01117586,0.19251859,0.82840127,1.10643912,0.01706750,0.66043859
-1.88794397,2.09332651,0.31277408,0.21166329,0.01201408,0.19192359,0.82081811,1.14217538,0.01858009,0.66506927
-1.88194097,2.13262296,0.32917029,0.21298371,0.01283824,0.19076009,0.81018992,1.17481998,0.02008810,0.66778956
-1.87593797,2.16590808,0.34510503,0.21374519,0.01363699,0.18907764,0.79676967,1.20389780,0.02156860,0.66863534
-1.86993497,2.19279431,0.36033043,0.21395129,0.01439881,0.18692966,0.78084514,1.22899652,0.02299769,0.66765848
-1.86393197,2.21298581,0.37460355,0.21361130,0.01511237,0.18437173,0.76273077,1.24978201,0.02435119,0.66492441
-1.85792896,2.22629125,0.38769379,0.21273984,0.01576678,0.18145998,0.74275927,1.26601267,0.02560530,0.66051001
-1.85192596,2.23263538,0.39939051,0.21135673,0.01635200,0.17824965,0.72127322,1.27755167,0.02673730,0.65450197
-1.84592296,2.23206845,0.40951035,0.20948676,0.01685909,0.17479399,0.69861701,1.28437637,0.02772634,0.64699543
-1.83991996,2.22477262,0.41790391,0.20715956,0.01728056,0.17114328,0.67512924,1.28658411,0.02855409,0.63809306
-1.83391696,2.21106444,0.42446140,0.20440936,0.01761059,0.16734422,0.65113582,1.28439367,0.02920539,0.62790431
-1.82791396,2.19139270,0.42911685,0.20127482,0.01784526,0.16343948,0.62694395,1.27814206,0.02966883,0.61654493
-1.82191096,2.16633134,0.43185072,0.19779859,0.01798266,0.15946760,0.60283697,1.26827632,0.02993715,0.60413642
-1.81590795,2.13656693,0.43269049,0.19402688,0.01802297,0.15546295,0.57907030,1.25534040,0.03000757,0.59080546
-1.80990495,2.10288111,0.43170940,0.19000877,0.01796844,0.15145592,0.55586832,1.23995758,0.02988191,0.57668312
-1.80390195,2.06612820,0.42902315,0.18579537,0.01782330,0.14747322,0.53342231,1.22280874,0.02956660,0.56190382
-1.79789895,2.02720883,0.42478481,0.18143885,0.01759359,0.14353817,0.51188934,1.20460768,0.02907249,0.54660386
-1.79189595,1.98704056,0.41917813,0.17699125,0.01728694,0.13967112,0.49139198,1.18607423,0.02841452,0.53091968
-1.78589295,1.94652683,0.41240957,0.17250329,0.01691224,0.13588971,0.47201891,1.16790655,0.02761127,0.51498573
-1.77988994,1.90652552,0.40469954,0.16802300,0.01647933,0.13220922,0.45382613,1.15075392,0.02668438,0.49893213
-1.77388694,1.86781897,0.39627317,0.16359451,0.01599862,0.12864281,0.43683884,1.13519123,0.02565787,0.48288211
-1.76788394,1.83108660,0.38735129,0.15925677,0.01548075,0.12520167,0.42105380,1.12169661,0.02455747,0.46694948
-1.76188094,1.79688192,0.37814189,0.15504259,0.01493619,0.12189521,0.40644214,1.11063317,0.02340980,0.45123633
-1.75587794,1.76561497,0.36883263,0.15097781,0.01437493,0.11873113,0.39295250,1.10223594,0.02224172,0.43583088
-1.74987494,1.73754130,0.35958484,0.14708076,0.01380616,0.11571551,0.38051445,1.09660456,0.02107953,0.42080599
-1.74387194,1.71275796,0.35052906,0.14336216,0.01323808,0.11285291,0.36904214,1.09370218,0.01994839,0.40621823
-1.73786893,1.69120695,0.34176261,0.13982524,0.01267769,0.11014650,0.35843802,1.09336055,0.01887174,0.39210760
