energy_ev,total_up,Mn_p_up,Mn_d_up,N_s_up,N_p_up,S_s_up,S_p_up,V_p_up,V_d_up
-2.82441221,5.79222081,1.96345479,1.30845044,0.00233905,0.07575730,0.12638295,3.90493509,0.44772479,0.51404084
-2.81840920,5.70412938,1.91394241,1.24808799,0.00235624,0.08193639,0.12055466,3.83083905,0.46169384,0.53677173
-2.81240620,5.62032777,1.86868760,1.18748219,0.00237474,0.08822495,0.11428035,3.76020357,0.47724876,0.56042220
-2.80640320,5.54037451,1.82751702,1.12721778,0.00239384,0.09453929,0.10767018,3.69291522,0.49386022,0.58442641
-2.80040020,5.46342340,1.79005933,1.06779804,0.00241267,0.10079194,0.10083374,3.62856824,0.51096263,0.60818349
-2.79439720,5.38828011,1.75577470,1.00963977,0.00243024,0.10689427,0.09387709,3.56650131,0.52797074,0.63107501
-2.78839420,5.31347402,1.72398988,0.95307178,0.00244545,0.11275912,0.08690012,3.50584511,0.54429680,0.65248336
-2.78239120,5.23734198,1.69393732,0.89833709,0.00245714,0.11830363,0.07999437,3.44557807,0.55936798,0.67181070
-2.77638819,5.15812001,1.66479642,0.84559808,0.00246414,0.12345178,0.07324133,3.38458778,0.57264329,0.68849749
-2.77038519,5.07403839,1.63573508,0.79494452,0.00246533,0.12813684,0.06671127,3.32173493,0.58362952,0.70204003
-2.76438219,4.98341557,1.60594953,0.74640353,0.00245966,0.13230340,0.06046252,3.25591656,0.59189559,0.71200638
-2.75837919,4.88474617,1.57470084,0.69995114,0.00244623,0.13590896,0.05454135,3.18612561,0.59708477,0.71804971
-2.75237619,4.77677882,1.54134658,0.65552445,0.00242433,0.13892494,0.04898222,3.11150379,0.59892444,0.71991891
-2.74637319,4.65858003,1.50536618,0.61303395,0.00239351,0.14133711,0.04380841,3.03138534,0.59723279,0.71746560
-2.74037019,4.52958132,1.46637943,0.57237521,0.00235356,0.14314539,0.03903299,2.94532977,0.59192245,0.71064766
-2.73436718,4.38960749,1.42415730,0.53343944,0.00230460,0.14436296,0.03466004,2.85314218,0.58300081,0.69952877
-2.72836418,4.23888535,1.37862513,0.49612250,0.00224709,0.14501488,0.03068596,2.75488077,0.57056711,0.68427429
-2.72236118,4.07803299,1.32985849,0.46033200,0.00218182,0.14513616,0.02710087,2.65085160,0.55480647,0.66514364
-2.71635818,3.90803115,1.27807234,0.42599238,0.00210993,0.14476945,0.02389009,2.54159147,0.53598119,0.64247956
-2.71035518,3.73017879,1.22360442,0.39304788,0.00203291,0.14396248,0.02103544,2.42784060,0.51441977,0.61669479
-2.70435218,3.54603605,1.16689419,0.36146356,0.00195259,0.14276546,0.01851653,2.31050686,0.49050412,0.58825689
-2.69834917,3.35735823,1.10845864,0.33122449,0.00187110,0.14122845,0.01631192,2.19062422,0.46465571,0.55767194
-2.69234617,3.16602473,1.04886646,0.30233352,0.00179084,0.13939897,0.01440005,2.06930782,0.43732108,0.52546770
-2.68634317,2.97396696,0.98871193,0.27480785,0.00171448,0.13731999,0.01276007,1.94770827,0.40895755,0.49217727
-2.68034017,2.78309902,0.92859007,0.24867491,0.00164488,0.13502833,0.01137248,1.82696777,0.38001960,0.45832366
-2.67433717,2.59525444,0.86907398,0.22396782,0.00158510,0.13255358,0.01021956,1.70818009,0.35094644,0.42440600
-2.66833417,2.41213188,0.81069549,0.20072083,0.00153830,0.12991762,0.00928572,1.59235625,0.32215126,0.39088793
-2.66233117,2.23525167,0.75392972,0.17896505,0.00150773,0.12713469,0.00855763,1.48039719,0.29401247,0.35818827
-2.65632816,2.06592439,0.69918398,0.15872480,0.00149670,0.12421204,0.00802423,1.37307414,0.26686710,0.32667446
-2.65032516,1.90523201,0.64679105,0.14001457,0.00150847,0.12115098,0.00767667,1.27101702,0.24100648,0.29665862
-2.64432216,1.75402104,0.59700680,0.12283691,0.00154625,0.11794842,0.00750810,1.17471046,0.21667405,0.26839610
-2.63831916,1.61290678,0.55001162,0.10718120,0.00161312,0.11459853,0.00751337,1.08449684,0.19406539,0.24208654
-2.63231616,1.48228699,0.50591518,0.09302327,0.00171194,0.11109467,0.00768871,1.00058527,0.17332999,0.21787687
-2.62631316,1.36236306,0.46476386,0.08032580,0.00184534,0.10743121,0.00803127,0.92306524,0.15457454,0.19586599
-2.62031016,1.25316640,0.42655001,0.06903946,0.00201556,0.10360531,0.00853868,0.85192345,0.13786754,0.17611068
-2.61430715,1.15458801,0.39122220,0.05910452,0.00222444,0.09961839,0.00920853,0.78706249,0.12324458,0.15863232
-2.60830415,1.06640886,0.35869599,0.05045289,0.00247331,0.09547734,0.01003787,0.72831991,0.11071420,0.14342392
-2.60230115,0.98832928,0.32886422,0.04301039,0.00276288,0.09119527,0.01102268,0.67548656,0.10026373,0.13045712
-2.59629815,0.91999582,0.30160649,0.03669897,0.00309319,0.08679191,0.01215737,0.62832313,0.09186504,0.11968871
-2.59029515,0.86102423,0.27679733,0.03143905,0.00346351,0.08229347,0.01343431,0.58657418,0.08547961,0.11106651
-2.58429215,0.81101780,0.25431282,0.02715148,0.00387227,0.07773221,0.01484344,0.54997929,0.08106302,0.10453419
-2.57828914,0.76958076,0.23403546,0.02375931,0.00431703,0.07314555,0.01637194,0.51828096,0.07856847,0.10003511
-2.57228614,0.73632657,0.21585727,0.02118922,0.00479441,0.06857491,0.01800397,0.49122949,0.07794926,0.09751481
-2.56628314,0.71088143,0.19968131,0.01937245,0.00530013,0.06406432,0.01972062,0.46858495,0.07916032,0.09692239
-2.56028014,0.69288373,0.18542172,0.01824550,0.00582899,0.05965888,0.02149991,0.45011677,0.08215860,0.09821062
-2.55427714,0.68197996,0.17300243,0.01775025,0.00637493,0.05540323,0.02331698,0.43560137,0.08690249,0.10133508
-2.54827414,0.67781812,0.16235512,0.01783385,0.00693112,0.05133994,0.02514440,0.42481851,0.09335049,0.10625226
-2.54227114,0.68003960,0.15341637,0.01844821,0.00749009,0.04750814,0.02695265,0.41754680,0.10145901,0.11291693
-2.53626813,0.68827028,0.14612453,0.01954928,0.00804387,0.04394220,0.02871074,0.41355920,0.11117973,0.12127906
-2.53026513,0.70211190,0.14041661,0.02109610,0.00858414,0.04067077,0.03038694,0.41261865,0.12245668,0.13128031
-2.52426213,0.72113445,0.13622518,0.02304975,0.00910250,0.03771593,0.03194957,0.41447463,0.13522317,0.14285061
-2.51825913,0.74487016,0.13347582,0.02537226,0.00959062,0.03509277,0.03336796,0.41886069,0.14939893,0.15590487
-2.51225613,0.77280973,0.13208508,0.02802555,0.01004049,0.03280910,0.03461327,0.42549329,0.16488765,0.17034017
-2.50625313,0.80440110,0.13195903,0.03097047,0.01044465,0.03086556,0.03565946,0.43407210,0.18157515,0.18603367
-2.50025013,0.83905113,0.13299267,0.03416600,0.01079639,0.02925589,0.03648408,0.44428174,0.19932841,0.20284141
-2.49424712,0.87613009,0.13507005,0.03756873,0.01108996,0.02796748,0.03706905,0.45579488,0.21799554,0.22059816
-2.48824412,0.91497910,0.13806516,0.04113249,0.01132075,0.02698209,0.03740122,0.46827663,0.23740695,0.23911850
-2.48224112,0.95492023,0.14184351,0.04480844,0.01148536,0.02627668,0.03747288,0.48139006,0.25737763,0.25819912
-2.47623812,0.99526894,0.14626438,0.04854530,0.01158179,0.02582442,0.03728195,0.49480245,0.27771067,0.27762238
-2.47023512,1.03534851,0.15118361,0.05229004,0.01160940,0.02559569,0.03683212,0.50819222,0.29820178,0.29716105
-2.46423212,1.07450581,0.15645670,0.05598874,0.01156898,0.02555917,0.03613262,0.52125602,0.31864482,0.31658401
-2.45822911,1.11212774,0.16194225,0.05958779,0.01146267,0.02568285,0.03519795,0.53371586,0.33883796,0.33566282
-2.45222611,1.14765778,0.16750541,0.06303521,0.01129391,0.02593507,0.03404734,0.54532575,0.35859025,0.35417878
-2.44622311,1.18061168,0.17302132,0.06628220,0.01106730,0.02628539,0.03270406,0.55587773,0.37772829,0.37193009
-2.44022011,1.21059159,0.17837823,0.06928468,0.01078846,0.02670541,0.03119466,0.56520682,0.39610245,0.38873889
-2.43421711,1.23729786,0.18348019,0.07200488,0.01046385,0.02716942,0.02954807,0.57319469,0.41359252,0.40445770
-2.42821411,1.26053781,0.18824928,0.07441283,0.01010059,0.02765495,0.02779469,0.57977184,0.43011209,0.41897486
-2.42221111,1.28023085,0.19262699,0.07648767,0.00970626,0.02814309,0.02596546,0.58491798,0.44561163,0.43221869
-2.41620810,1.29640953,0.19657501,0.07821881,0.00928867,0.02861866,0.02409096,0.58866076,0.46007979,0.44416007
-2.41020510,1.30921629,0.20007504,0.07960682,0.00885572,0.02907022,0.02220060,0.59107251,0.47354285,0.45481323
-2.40420210,1.31889593,0.20312787,0.08066398,0.00841518,0.02948994,0.02032189,0.59226536,0.48606218,0.46423463
-2.39819910,1.32578396,0.20575165,0.08141466,0.00797451,0.02987319,0.01847986,0.59238476,0.49772986,0.47252009
-2.39219610,1.33029149,0.20797952,0.08189531,0.00754079,0.03021821,0.01669656,0.59160173,0.50866258,0.47979998
-2.38619310,1.33288720,0.20985662,0.08215432,0.00712051,0.03052545,0.01499075,0.59010415,0.51899409,0.48623315
-2.38019010,1.33407752,0.21143686,0.08225161,0.00671955,0.03079702,0.01337773,0.58808775,0.52886666,0.49199951
-2.37418709,1.33438601,0.21277946,0.08225821,0.00634308,0.03103602,0.01186928,0.58574696,0.53842205,0.49729201
-2.36818409,1.33433324,0.21394565,0.08225567,0.00599551,0.03124583,0.01047374,0.58326656,0.54779247,0.50230832
-2.36218109,1.33441829,0.21499567,0.08233568,0.00568051,0.03142957,0.00919620,0.58081436,0.55709211,0.50724277
-2.35617809,1.33510315,0.21598633,0.08259964,0.00540095,0.03158952,0.00803878,0.57853554,0.56640977,0.51227903
-2.35017509,1.33680096,0.21696936,0.08315855,0.00515900,0.03172670,0.00700094,0.57654908,0.57580315,0.51758401
-2.34417209,1.33986897,0.21799056,0.08413305,0.00495608,0.03184057,0.00607986,0.57494657,0.58529504,0.52330325
-2.33816908,1.34460661,0.21909006,0.08565371,0.00479294,0.03192892,0.00527088,0.57379359,0.59487176,0.52955826
-2.33216608,1.35125902,0.22030351,0.08786154,0.00466974,0.03198784,0.00456786,0.57313365,0.60448399,0.53644577
-2.32616308,1.36002571,0.22166429,0.09090870,0.00458602,0.03201198,0.00396359,0.57299458,0.61404996,0.54403905
-2.32016008,1.37107394,0.22320649,0.09495927,0.00454087,0.03199480,0.00345019,0.57339703,0.62346078,0.55239112
-2.31415708,1.38455592,0.22496866,0.10018999,0.00453286,0.03192910,0.00301938,0.57436461,0.63258765,0.56153975
-2.30815408,1.40062855,0.22699780,0.10679085,0.00456018,0.03180755,0.00266285,0.57593497,0.64129058,0.57151377
-2.30215108,1.41947452,0.22935356,0.11496524,0.00462066,0.03162333,0.00237244,0.57817123,0.64942799,0.58234048
-2.29614807,1.44132313,0.23211213,0.12492965,0.00471179,0.03137080,0.00214043,0.58117276,0.65686683,0.59405353
-2.29014507,1.46646926,0.23536954,0.13691255,0.00483079,0.03104616,0.00195960,0.58508467,0.66349244,0.60670098
-2.28414207,1.49528898,0.23924400,0.15115228,0.00497462,0.03064804,0.00182346,0.59010506,0.66921789,0.62035297
-2.27813907,1.52825047,0.24387703,0.16789391,0.00514002,0.03017802,0.00172626,0.59648939,0.67399208,0.63510867
-2.27213607,1.56591910,0.24943302,0.18738476,0.00532355,0.02964101,0.00166308,0.60455133,0.67780639,0.65110208
-2.26613307,1.60895579,0.25609715,0.20986862,0.00552162,0.02904553,0.00162987,0.61465964,0.68069962,0.66850648
-2.26013007,1.65810825,0.26407146,0.23557851,0.00573049,0.02840377,0.00162344,0.62723090,0.68276095,0.68753731
-2.25412706,1.71419495,0.27356915,0.26472817,0.00594637,0.02773152,0.00164147,0.64271799,0.68413099,0.70845336
-2.24812406,1.77808224,0.28480715,0.29750234,0.00616541,0.02704793,0.00168250,0.66159464,0.68500104,0.73155630
-2.24212106,1.85065523,0.29799723,0.33404603,0.00638378,0.02637506,0.00174589,0.68433645,0.68561066,0.75718854
-2.23611806,1.93278372,0.31333590,0.37445317,0.00659772,0.02573733,0.00183176,0.71139902,0.68624374,0.78572963
-2.23011506,2.02528435,0.33099347,0.41875503,0.00680358,0.02516086,0.00194102,0.74319419,0.68722363,0.81759124
-2.22411206,2.12888081,0.35110295,0.46690880,0.00699791,0.02467265,0.00207521,0.78006534,0.68890728,0.85321109
-2.21810905,2.24416398,0.37374895,0.51878708,0.00717753,0.02429974,0.00223652,0.82226290,0.69167904,0.89304581
-2.21210605,2.37155378,0.39895757,0.57416873,0.00733954,0.02406835,0.00242768,0.86992133,0.69594414,0.93756326
-2.20610305,2.51126487,0.42668746,0.63273171,0.00748145,0.02400299,0.00265183,0.92303883,0.70212225,0.98723424
-2.20010005,2.66327792,0.45682290,0.69404856,0.00760115,0.02412564,0.00291247,0.98146081,0.71064128,1.04252408
-2.19409705,2.82731827,0.48916913,0.75758510,0.00769700,0.02445496,0.00321328,1.04486830,0.72193146,1.10388415
-2.18809405,3.00284327,0.52345057,0.82270267,0.00776784,0.02500562,0.00355797,1.11277211,0.73641985,1.17174367
-2.18209105,3.18903954,0.55931204,0.88866436,0.00781298,0.02578777,0.00395017,1.18451339,0.75452533,1.24650190
-2.17608804,3.38483067,0.59632325,0.95464546,0.00783219,0.02680661,0.00439316,1.25927092,0.77665393,1.32852103
-2.17008504,3.58889577,0.63398651,1.01974790,0.00782570,0.02806216,0.00488972,1.33607527,0.80319450,1.41811992
-2.16408204,3.79969843,0.67174767,1.08301873,0.00779411,0.02954914,0.00544193,1.41382952,0.83451464,1.51556879
-2.15807904,4.01552539,0.70900975,1.14347205,0.00773839,0.03125706,0.00605094,1.49133602,0.87095682,1.62108516
-2.15207604,4.23453370,0.74514911,1.20011381,0.00765979,0.03317050,0.00671680,1.56732820,0.91283444,1.73483086
-2.14607304,4.45480446,0.77953332,1.25196871,0.00755975,0.03526945,0.00743824,1.64050647,0.96042794,1.85691031
-2.14007004,4.67440109,0.81154026,1.29810814,0.00743988,0.03752991,0.00821258,1.70957666,1.01398066,1.98736990
-2.13406703,4.89142958,0.84057750,1.33767816,0.00730185,0.03992451,0.00903555,1.77328954,1.07369444,2.12619823
-2.12806403,5.10409801,0.86610133,1.36992632,0.00714736,0.04242328,0.00990128,1.83047979,1.13972496,2.27332711
-2.12206103,5.31077259,0.88763442,1.39422618,0.00697807,0.04499451,0.01080227,1.88010281,1.21217657,2.42863280
-2.11605803,5.51002736,0.90478151,1.41009849,0.00679556,0.04760554,0.01172944,1.92126766,1.29109681,2.59193707
-2.11005503,5.70068508,0.91724238,1.41722793,0.00660136,0.05022369,0.01267225,1.95326497,1.37647040,2.76300788
-2.10405203,5.88184714,0.92482145,1.41547477,0.00639685,0.05281704,0.01361891,1.97558829,1.46821293,2.94155884
-2.09804902,6.05291083,0.92743371,1.40488079,0.00618335,0.05535521,0.01455656,1.98794834,1.56616424,3.12724746
-2.09204602,6.21357284,0.92510655,1.38566921,0.00596207,0.05781001,0.01547166,1.99027929,1.67008165,3.31967160
-2.08604302,6.36381873,0.91797770,1.35823856,0.00573418,0.06015598,0.01635029,1.98273708,1.77963345,3.51836424
-2.08004002,6.50389877,0.90628904,1.32315074,0.00550081,0.06237081,0.01717851,1.96568982,1.89439268,3.72278639
-2.07403702,6.63429141,0.89037698,1.28111391,0.00526307,0.06443557,0.01794285,1.93970094,2.01383191,3.93231864
-2.06803402,6.75565611,0.87065951,1.23296082,0.00502212,0.06633481,0.01863061,1.90550582,2.13731926,4.14625177
-2.06203102,6.86877840,0.84762091,1.17962369,0.00477915,0.06805653,0.01923034,1.86398321,2.26411638,4.36377722
-2.05602801,6.97450993,0.82179450,1.12210657,0.00453542,0.06959197,0.01973215,1.81612269,2.39337874,4.58397822
-2.05002501,7.07370706,0.79374447,1.06145656,0.00429229,0.07093535,0.02012805,1.76298977,2.52415902,4.80582293
-2.04402201,7.16717148,0.76404749,0.99873491,0.00405119,0.07208348,0.02041218,1.70569009,2.65541396,5.02816045
-2.03801901,7.25559627,0.73327483,0.93498919,0.00381363,0.07303533,0.02058103,1.64533442,2.78601512,5.24972104
-2.03201601,7.33952054,0.70197590,0.87122756,0.00358121,0.07379163,0.02063352,1.58300580,2.91476389,5.46912145
-2.02601301,7.41929525,0.67066365,0.80839599,0.00335557,0.07435442,0.02057105,1.51973007,3.04041080,5.68487618
-2.02001001,7.49506229,0.63980239,0.74735909,0.00313839,0.07472673,0.02039744,1.45645094,3.16167910,5.89541516
-2.01400700,7.56674787,0.60979851,0.68888500,0.00293140,0.07491227,0.02011883,1.39401030,3.27729214,6.09910795
-2.00800400,7.63407065,0.58099414,0.63363456,0.00273631,0.07491531,0.01974347,1.33313423,3.38600400,6.29429423
-2.00200100,7.69656395,0.55366384,0.58215481,0.00255483,0.07474060,0.01928150,1.27442496,3.48663249,6.47931973
-1.99599800,7.75361076,0.52801433,0.53487658,0.00238864,0.07439346,0.01874467,1.21835857,3.57809342,6.65257657
-1.98999500,7.80448928,0.50418686,0.49211579,0.00223942,0.07388000,0.01814602,1.16528820,3.65943481,6.81254641
-1.98399200,7.84842634,0.48226203,0.45407804,0.00210882,0.07320737,0.01749958,1.11545193,3.72986958,6.95784467
-1.97798899,7.88465539,0.46226647,0.42086590,0.00199846,0.07238420,0.01682002,1.06898479,3.78880535,7.08726384
-1.97198599,7.91247585,0.44418110,0.39248816,0.00191000,0.07142100,0.01612236,1.02593378,3.83586968,7.19981377
-1.96598299,7.93131019,0.42795017,0.36887058,0.00184510,0.07033061,0.01542168,0.98627509,3.87092961,7.29475709
-1.95997999,7.94075577,0.41349088,0.34986737,0.00180545,0.06912863,0.01473285,0.94993234,3.89410416,7.37163792
-1.95397699,7.94062837,0.40070285,0.33527297,0.00179285,0.06783377,0.01407030,0.91679501,3.90576891,7.43030236
-1.94797399,7.93099538,0.38947712,0.32483356,0.00180918,0.06646811,0.01344789,0.88673618,3.90655225,7.47090979
-1.94197099,7.91219686,0.37970429,0.31825806,0.00185645,0.06505725,0.01287870,0.85962871,3.89732287,7.49393415
-1.93596798,7.88485370,0.37128154,0.31522818,0.00193683,0.06363025,0.01237500,0.83535939,3.87916899,7.50015531
-1.92996498,7.84986256,0.36411830,0.31540752,0.00205266,0.06221949,0.01194817,0.81384053,3.85336966,7.49064053
-1.92396198,7.80837837,0.35814040,0.31844954,0.00220652,0.06086025,0.01160872,0.79501864,3.82135939,7.46671705
-1.91795898,7.76178537,0.35329285,0.32400444,0.00240120,0.05959021,0.01136635,0.77888033,3.78468729,7.42993671
-1.91195598,7.71165849,0.34954110,0.33172499,0.00263977,0.05844876,0.01122998,0.76545511,3.74497225,7.38203424
-1.90595298,7.65971722,0.34687099,0.34127147,0.00292559,0.05747613,0.01120793,0.75481561,3.70385616,7.32488063
-1.89994997,7.60777415,0.34528758,0.35231580,0.00326233,0.05671250,0.01130804,0.74707520,3.66295663,7.26043358
-1.89394697,7.55768081,0.34481299,0.36454500,0.00365397,0.05619698,0.01153790,0.74238350,3.62382139,7.19068657
-1.88794397,7.51127298,0.34548343,0.37766415,0.00410488,0.05596660,0.01190501,0.74092023,3.58788582,7.11761846
-1.88194097,7.47031780,0.34734580,0.39139892,0.00461976,0.05605526,0.01241703,0.74288757,3.55643518,7.04314500
-1.87593797,7.43646455,0.35045386,0.40549770,0.00520370,0.05649276,0.01308197,0.74850173,3.53057284,6.96907380
-1.86993497,7.41120063,0.35486436,0.41973344,0.00586215,0.05730396,0.01390845,0.75798389,3.51119527,6.89706380
-1.86393197,7.39581378,0.36063307,0.43390512,0.00660090,0.05850795,0.01490586,0.77155097,3.49897451,6.82859021
-1.85792896,7.39136149,0.36781110,0.44783892,0.00742603,0.06011747,0.01608446,0.78940637,3.49434817,6.76491550
-1.85192596,7.39864759,0.37644137,0.46138882,0.00834385,0.06213841,0.01745552,0.81173108,3.49751690,6.70706695
-1.84592296,7.41820622,0.38655544,0.47443680,0.00936079,0.06456950,0.01903124,0.83867510,3.50844878,6.65582092
-1.83991996,7.45029260,0.39817064,0.48689234,0.01048327,0.06740223,0.02082470,0.87034948,3.52689001,6.61169376
-1.83391696,7.49488007,0.41128762,0.49869132,0.01171750,0.07062080,0.02284956,0.90681884,3.55238085,6.57493927
-1.82791396,7.55166267,0.42588814,0.50979414,0.01306928,0.07420239,0.02511975,0.94809457,3.58427578,6.54555236
-1.82191096,7.62006229,0.44193330,0.52018312,0.01454376,0.07811744,0.02764891,0.99412851,3.62176684,6.52327845
-1.81590795,7.69923972,0.45936195,0.52985914,0.01614507,0.08233013,0.03044978,1.04480740,3.66390899,6.50762818
-1.80990495,7.78810877,0.47808950,0.53883772,0.01787608,0.08679892,0.03353341,1.09994782,3.70964641,6.49789674
-1.80390195,7.88535295,0.49800692,0.54714456,0.01973796,0.09147721,0.03690825,1.15929193,3.75783902,6.49318736
-1.79789895,7.98944428,0.51898006,0.55481070,0.02172989,0.09631402,0.04057918,1.22250392,3.80728839,6.49243834
-1.79189595,8.09866411,0.54084936,0.56186761,0.02384865,0.10125475,0.04454651,1.28916744,3.85676254,6.49445294
-1.78589295,8.21112600,0.56342980,0.56834244,0.02608830,0.10624196,0.04880488,1.35878416,3.90501935,6.49793170
-1.77988994,8.32480088,0.58651143,0.57425360,0.02843987,0.11121615,0.05334238,1.43077366,3.95082838,6.50150665
-1.77388694,8.43754486,0.60986037,0.57960700,0.03089114,0.11611655,0.05813960,1.50447495,3.99299120,6.50377686
-1.76788394,8.54713030,0.63322037,0.58439319,0.03342647,0.12088194,0.06316898,1.57914993,4.03036023,6.50334497
-1.76188094,8.65128034,0.65631512,0.58858558,0.03602676,0.12545145,0.06839436,1.65398896,4.06185648,6.49885423
-1.75587794,8.74770757,0.67885131,0.59213989,0.03866946,0.12976530,0.07377075,1.72811885,4.08648620,6.48902563
-1.74987494,8.83415684,0.70052248,0.59499486,0.04132879,0.13376567,0.07924456,1.80061354,4.10335682,6.47269475
-1.74387194,8.90845222,0.72101373,0.59707436,0.04397607,0.13739739,0.08475406,1.87050727,4.11169215,6.44884780
-1.73786893,8.96854778,0.74000717,0.59829064,0.04658011,0.14060878,0.09023028,1.93681059,4.11084698,6.41665629
-1.73186593,9.01258131,0.75718817,0.59854874,0.04910783,0.14335237,0.09559831,1.99852871,4.10032092,6.37550986
-1.72586293,9.03892991,0.77225222,0.59775172,0.05152496,0.14558569,0.10077889,2.05468215,4.07977121,6.32504639
-1.71985993,9.04626593,0.78491219,0.59580652,0.05379679,0.14727191,0.10569034,2.10432900,4.04902421,6.26517876
-1.71385693,9.03361114,0.79490592,0.59263004,0.05588909,0.14838062,0.11025074,2.14658840,4.00808511,6.19611722
-1.70785393,9.00038726,0.80200370,0.58815523,0.05776901,0.14888836,0.11438027,2.18066430,3.95714523,6.11838657
-1.70185093,8.94646021,0.80601557,0.58233671,0.05940600,0.14877924,0.11800362,2.20586878,3.89658644,6.03283705
-1.69584792,8.87217589,0.80679791,0.57515573,0.06077272,0.14804540,0.12105238,2.22164401,3.82698221,5.94064813
-1.68984492,8.77838498,0.80425925,0.56662414,0.06184593,0.14668729,0.12346732,2.22758178,3.74909457,5.84332422
-1.68384192,8.66645499,0.79836485,0.55678708,0.06260722,0.14471400,0.12520042,2.22343991,3.66386698,5.74268168
-1.67783892,8.53826756,0.78913989,0.54572443,0.06304365,0.14214322,0.12621658,2.20915449,3.57241246,5.64082659
-1.67183592,8.39620018,0.77667107,0.53355072,0.06314824,0.13900120,0.12649495,2.18484748,3.47599730,5.54012311
-1.66583292,8.24309162,0.76110646,0.52041370,0.06292032,0.13532245,0.12602975,2.15082888,3.37602030,5.44315257
-1.65982991,8.08219138,0.74265355,0.50649149,0.06236559,0.13114928,0.12483069,2.10759356,3.27398788,5.35266371
-1.65382691,7.91709402,0.72157550,0.49198856,0.06149611,0.12653118,0.12292273,2.05581226,3.17148562,5.27151509
-1.64782391,7.75166014,0.69818583,0.47713073,0.06033001,0.12152396,0.12034545,1.99631743,3.07014708,5.20261087
-1.64182091,7.58992622,0.67284152,0.46215937,0.05889101,0.11618886,0.11715192,1.93008397,2.97162039,5.14883165
-1.63581791,7.43600631,0.64593496,0.44732512,0.05720785,0.11059140,0.11340708,1.85820593,2.87753401,5.11296235
-1.62981491,7.29398896,0.61788502,0.43288145,0.05531350,0.10480022,0.10918585,1.78186982,2.78946231,5.09761931
-1.62381191,7.16783297,0.58912751,0.41907814,0.05324426,0.09888582,0.10457097,1.70232575,2.70889218,5.10517898
-1.61780890,7.06126577,0.56010561,0.40615522,0.05103879,0.09291930,0.09965062,1.62085753,2.63719166,5.13771074
-1.61180590,6.97768807,0.53126043,0.39433729,0.04873711,0.08697107,0.09451600,1.53875288,2.57558148,5.19691593
-1.60580290,6.92008823,0.50302222,0.38382857,0.04637956,0.08110970,0.08925897,1.45727501,2.52511029,5.28407552
-1.59979990,6.89096920,0.47580248,0.37480871,0.04400579,0.07540073,0.08396974,1.37763657,2.48663433,5.40000813
-1.59379690,6.89229049,0.44998727,0.36742948,0.04165379,0.06990574,0.07873481,1.30097686,2.46080187,5.54503983
-1.58779390,6.92542667,0.42593185,0.36181237,0.03935905,0.06468145,0.07363512,1.22834314,2.44804283,5.71898684
-1.58179090,6.99114338,0.40395680,0.35804696,0.03715378,0.05977910,0.06874454,1.16067629,2.44856357,5.92115130
-1.57578789,7.08959065,0.38434559,0.35619018,0.03506632,0.05524386,0.06412865,1.09880127,2.46234672,6.15033017
-1.56978489,7.22031289,0.36734356,0.35626625,0.03312062,0.05111455,0.05984389,1.04342209,2.48915575,6.40483643
-1.56378189,7.38227388,0.35315807,0.35826720,0.03133592,0.04742344,0.05593705,0.99512113,2.52854372,6.68253124
-1.55777889,7.57389452,0.34195963,0.36215387,0.02972658,0.04419625,0.05244508,0.95436213,2.57986570,6.98086546
-1.55177589,7.79310077,0.33388378,0.36785738,0.02830202,0.04145222,0.04939513,0.92149630,2.64229394,7.29692832
-1.54577289,8.03737865,0.32903321,0.37528072,0.02706684,0.03920436,0.04680492,0.89677043,2.71483527,7.62750095
-1.53976988,8.30383327,0.32747998,0.38430060,0.02602103,0.03745969,0.04468327,0.88033638,2.79634971,7.96911243
-1.53376688,8.58924888,0.32926747,0.39476939,0.02516028,0.03621958,0.04303080,0.87226068,2.88556975,8.31809598
-1.52776388,8.89014730,0.33441167,0.40651710,0.02447641,0.03548011,0.04184075,0.87253371,2.98111956,8.67064322
-1.52176088,9.20284245,0.34290176,0.41935341,0.02395783,0.03523235,0.04109983,0.88107734,3.08153378,9.02285500
-1.51575788,9.52348954,0.35469974,0.43306971,0.02359005,0.03546270,0.04078917,0.89775078,3.18527546,9.37078733
-1.50975488,9.84812809,0.36973915,0.44744124,0.02335625,0.03615313,0.04088522,0.92235405,3.29075308,9.71049219
-1.50375188,10.17271868,0.38792288,0.46222939,0.02323782,0.03728135,0.04136061,0.95462896,3.39633674,10.03805293
-1.49774887,10.49317424,0.40912026,0.47718405,0.02321491,0.03882102,0.04218498,0.99425780,3.50037371,10.34961520
-1.49174587,10.80538722,0.43316375,0.49204638,0.02326696,0.04074185,0.04332578,1.04085993,3.60120371,10.64141433
-1.48574287,11.10525462,0.45984545,0.50655175,0.02337319,0.04300967,0.04474887,1.09398704,3.69717444,10.90980097
-1.47973987,11.38870305,0.48891404,0.52043308,0.02351309,0.04558657,0.04641920,1.15311749,3.78665778,11.15126658
-1.47373687,11.65171629,0.52007227,0.53342463,0.02366680,0.04843101,0.04830125,1.21765092,3.86806723,11.36247087
-1.46773387,11.89036752,0.55297579,0.54526614,0.02381551,0.05149801,0.05035944,1.28690377,3.93987686,11.54027265
-1.46173087,12.10085808,0.58723338,0.55570732,0.02394178,0.05473942,0.05255851,1.36010675,4.00064204,11.68176565
